Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H3_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_NC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_PC4H9_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H11_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H15_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H21_Soln#2 (),Mole_fraction_NC10H19_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
8.66489E-5,15.69638,-6.262813E7,1049.307,1049.307,0.001719126,1.0,0.9510551,2.319963E-7,5.334109E-5,4.965015E-6,3.912198E-5,6.251161E-6,1.914985E-4,2.562436E-8,3.024373E-8,1.788957E-6,2.574126E-8,3.249208E-7,1.034129E-4,1.217007E-5,1.806476E-9,6.318408E-8,9.552907E-7,1.210131E-7,2.283462E-9,7.690171E-10,1.80527E-8,3.520757E-5,1.28037E-6,1.60899E-5,2.236887E-5,3.083131E-10,7.16601E-7,2.70359E-9,2.905128E-8,5.092509E-8,2.898437E-5,1.817912E-7,1.592352E-5,2.594939E-6,5.960888E-10,7.312345E-11,3.302497E-6,3.222499E-8,3.580968E-5,0.004077276,1.26457E-6,2.464994E-8,7.483106E-9,3.195729E-10,3.034427E-8,4.304188E-8,5.300017E-8,0.01100054,0.006613616,0.02667506,9.430349,1.095234E-4,534832.9,534832.9
8.977943E-5,15.69625,-6.280906E7,1049.278,1049.278,0.001719126,1.0,0.9510363,2.334899E-7,5.599465E-5,4.990888E-6,4.101792E-5,6.280172E-6,2.006388E-4,2.634565E-8,3.265912E-8,1.882817E-6,2.615134E-8,3.265848E-7,1.083759E-4,1.232125E-5,1.942598E-9,6.731814E-8,1.008812E-6,1.215687E-7,2.438353E-9,8.787015E-10,1.984012E-8,3.690601E-5,1.374198E-6,1.652587E-5,2.362605E-5,3.437672E-10,7.524687E-7,3.005096E-9,3.070899E-8,5.120839E-8,3.042669E-5,1.965298E-7,1.671994E-5,2.801234E-6,6.842903E-10,8.198688E-11,3.445187E-6,3.23471E-8,3.757165E-5,0.004077103,1.321209E-6,2.646957E-8,8.167467E-9,3.635299E-10,3.328384E-8,4.331835E-8,5.335076E-8,0.01099897,0.006612363,0.02666989,9.430159,1.095243E-4,534822.2,534822.2
9.0E-5,15.69624,-6.282241E7,1049.275,1049.275,0.001719126,1.0,0.951035,2.335939E-7,5.618211E-5,4.992645E-6,4.115182E-5,6.282143E-6,2.012845E-4,2.639558E-8,3.283239E-8,1.889457E-6,2.617998E-8,3.266983E-7,1.087266E-4,1.233141E-5,1.952356E-9,6.761171E-8,1.012601E-6,1.216064E-7,2.44939E-9,8.868191E-10,1.996949E-8,3.702608E-5,1.380914E-6,1.655605E-5,2.371527E-5,3.463531E-10,7.550043E-7,3.027067E-9,3.082639E-8,5.122798E-8,3.052868E-5,1.975859E-7,1.677624E-5,2.815929E-6,6.908011E-10,8.263538E-11,3.455258E-6,3.235554E-8,3.769618E-5,0.004077091,1.325191E-6,2.660016E-8,8.216906E-9,3.667709E-10,3.349631E-8,4.333744E-8,5.337593E-8,0.01099886,0.006612275,0.02666952,9.430146,1.095244E-4,534821.4,534821.4
9.023221E-5,15.69623,-6.283526E7,1049.273,1049.273,0.001719126,1.0,0.9510336,2.336995E-7,5.637952E-5,4.994486E-6,4.129283E-5,6.284208E-6,2.019646E-4,2.644803E-8,3.301524E-8,1.896451E-6,2.621009E-8,3.268176E-7,1.09096E-4,1.234203E-5,1.962653E-9,6.792107E-8,1.016592E-6,1.216462E-7,2.461026E-9,8.954213E-10,2.010616E-8,3.715253E-5,1.387998E-6,1.658774E-5,2.380929E-5,3.49088E-10,7.576749E-7,3.050301E-9,3.095007E-8,5.124807E-8,3.063611E-5,1.987001E-7,1.683552E-5,2.831421E-6,6.976978E-10,8.332153E-11,3.465862E-6,3.236418E-8,3.782732E-5,0.004077078,1.329382E-6,2.673797E-8,8.269125E-9,3.702035E-10,3.372075E-8,4.33571E-8,5.340033E-8,0.01099874,0.006612181,0.02666914,9.430132,1.095245E-4,534820.6,534820.6
9.161821E-5,15.69617,-6.291123E7,1049.26,1049.26,0.001719126,1.0,0.9510252,2.343295E-7,5.755932E-5,5.005295E-6,4.213541E-5,6.296326E-6,2.060291E-4,2.675836E-8,3.411598E-8,1.938275E-6,2.638912E-8,3.275171E-7,1.113036E-4,1.240403E-5,2.024623E-9,6.977433E-8,1.040465E-6,1.218798E-7,2.530854E-9,9.479978E-10,2.093252E-8,3.790839E-5,1.430554E-6,1.677527E-5,2.43724E-5,3.656852E-10,7.736401E-7,3.191233E-9,3.169005E-8,5.136756E-8,3.127839E-5,2.054039E-7,1.718991E-5,2.924354E-6,7.397885E-10,8.749167E-11,3.52921E-6,3.241554E-8,3.861121E-5,0.004077002,1.354366E-6,2.756788E-8,8.584541E-9,3.911443E-10,3.50768E-8,4.347379E-8,5.354885E-8,0.01099804,0.006611624,0.02666684,9.430047,1.095249E-4,534815.8,534815.8
1.0E-4,15.69583,-6.334302E7,1049.18,1049.18,0.001719126,1.0,0.9509743,2.378303E-7,6.474316E-5,5.064965E-6,4.726234E-5,6.363136E-6,2.30786E-4,2.8541E-8,4.110253E-8,2.193895E-6,2.745053E-8,3.313973E-7,1.247564E-4,1.273248E-5,2.417713E-9,8.120439E-8,1.186617E-6,1.231727E-7,2.966405E-9,1.312816E-9,2.631142E-8,4.251825E-5,1.698574E-6,1.785176E-5,2.784437E-5,4.760926E-10,8.710434E-7,4.126301E-9,3.622573E-8,5.203192E-8,3.519926E-5,2.477995E-7,1.93508E-5,3.501274E-6,1.028685E-9,1.154646E-10,3.914001E-6,3.270014E-8,4.33895E-5,0.004076539,1.504325E-6,3.284903E-8,1.062513E-8,5.347247E-10,4.386876E-8,4.412435E-8,5.437377E-8,0.0109938,0.006608231,0.02665284,9.429533,1.095273E-4,534786.7,534786.7
1.1E-4,15.69542,-6.379627E7,1049.083,1049.083,0.001719126,1.0,0.950913,2.414389E-7,7.341152E-5,5.12598E-6,5.344132E-5,6.43123E-6,2.606753E-4,3.046905E-8,5.014414E-8,2.504293E-6,2.868257E-8,3.353757E-7,1.410099E-4,1.303905E-5,2.927302E-9,9.526905E-8,1.364566E-6,1.244941E-7,3.514929E-9,1.863238E-9,3.358632E-8,4.809479E-5,2.040711E-6,1.901383E-5,3.212381E-5,6.310238E-10,9.889697E-7,5.432608E-9,4.175952E-8,5.271775E-8,3.994938E-5,3.022831E-7,2.196405E-5,4.216358E-6,1.45385E-9,1.552376E-10,4.376393E-6,3.29917E-8,4.916534E-5,0.004075987,1.680348E-6,3.973189E-8,1.335047E-8,7.465747E-10,5.567401E-8,4.479878E-8,5.522715E-8,0.01098867,0.006604134,0.02663595,9.428913,1.095301E-4,534751.5,534751.5
1.2E-4,15.69501,-6.419136E7,1048.986,1048.986,0.001719126,1.0,0.950851,2.445548E-7,8.217062E-5,5.1787E-6,5.967784E-5,6.489772E-6,2.908917E-4,3.219973E-8,5.990645E-8,2.819833E-6,2.989128E-8,3.387949E-7,1.57451E-4,1.327736E-5,3.480709E-9,1.097092E-7,1.545902E-6,1.256249E-7,4.093973E-9,2.555592E-9,4.179833E-8,5.374156E-5,2.404953E-6,2.005369E-5,3.653555E-5,8.122969E-10,1.108511E-6,6.954068E-9,4.74092E-8,5.331151E-8,4.476534E-5,3.606408E-7,2.460973E-5,4.951894E-6,1.971411E-9,2.023046E-10,4.841742E-6,3.324184E-8,5.50105E-5,0.004075436,1.852798E-6,4.723991E-8,1.63784E-8,1.006481E-9,6.88966E-8,4.538518E-8,5.59678E-8,0.01098348,0.006599992,0.02661889,9.428286,1.09533E-4,534715.9,534715.9
1.3E-4,15.6946,-6.453172E7,1048.888,1048.888,0.001719126,1.0,0.9507885,2.472559E-7,9.100772E-5,5.224681E-6,6.596336E-5,6.540496E-6,3.213863E-4,3.375238E-8,7.034257E-8,3.139867E-6,3.108393E-8,3.417473E-7,1.74051E-4,1.346648E-5,4.07775E-9,1.244544E-7,1.730193E-6,1.265962E-7,4.702844E-9,3.407263E-9,5.094693E-8,5.944729E-5,2.789066E-6,2.098271E-5,4.106366E-5,1.020856E-9,1.229445E-6,8.696894E-9,5.315981E-8,5.382823E-8,4.96364E-5,4.225024E-7,2.728278E-5,5.701018E-6,2.585034E-9,2.569416E-10,5.30949E-6,3.345727E-8,6.091431E-5,0.004074886,2.021348E-6,5.536207E-8,1.969131E-8,1.31811E-9,8.35141E-8,4.589757E-8,5.661418E-8,0.01097825,0.006595812,0.02660168,9.427654,1.095358E-4,534680.1,534680.1
1.393255E-4,15.69422,-6.480147E7,1048.797,1048.797,0.001719126,1.0,0.9507299,2.494439E-7,9.93095E-5,5.262276E-6,7.186268E-5,6.581627E-6,3.500376E-4,3.505559E-8,8.064446E-8,3.441872E-6,3.218444E-8,3.441291E-7,1.89653E-4,1.361079E-5,4.673805E-9,1.384332E-7,1.904386E-6,1.273744E-7,5.297015E-9,4.3603E-9,6.031925E-8,6.481292E-5,3.163392E-6,2.175862E-5,4.537861E-5,1.240634E-9,1.343309E-6,1.052597E-8,5.860199E-8,5.424824E-8,5.422066E-5,4.830447E-7,2.979636E-5,6.407356E-6,3.246185E-9,3.149131E-10,5.747425E-6,3.363035E-8,6.646462E-5,0.004074375,2.174797E-6,6.347867E-8,2.302087E-8,1.658203E-9,9.837895E-8,4.631611E-8,5.714192E-8,0.01097333,0.006591885,0.02658552,9.42706,1.095385E-4,534646.4,534646.4
1.396731E-4,15.6942,-6.481037E7,1048.793,1048.793,0.001719126,1.0,0.9507277,2.495183E-7,9.961995E-5,5.263583E-6,7.208319E-5,6.583051E-6,3.511091E-4,3.510165E-8,8.103862E-8,3.453189E-6,3.222525E-8,3.442114E-7,1.902366E-4,1.361569E-5,4.696754E-9,1.38958E-7,1.910919E-6,1.274011E-7,5.319647E-9,4.398975E-9,6.06842E-8,6.501365E-5,3.177628E-6,2.178596E-5,4.554101E-5,1.249304E-9,1.347572E-6,1.059799E-8,5.880618E-8,5.426295E-8,5.439222E-5,4.853508E-7,2.989039E-5,6.433784E-6,3.272509E-9,3.172068E-10,5.763775E-6,3.363636E-8,6.667224E-5,0.004074356,2.180445E-6,6.379116E-8,2.314924E-8,1.671835E-9,9.895566E-8,4.633073E-8,5.715937E-8,0.01097314,0.006591738,0.02658491,9.427038,1.095386E-4,534645.1,534645.1
1.398111E-4,15.6942,-6.481468E7,1048.792,1048.792,0.001719126,1.0,0.9507268,2.495493E-7,9.974321E-5,5.2641E-6,7.217074E-5,6.583614E-6,3.515345E-4,3.511988E-8,8.11953E-8,3.457682E-6,3.224145E-8,3.442438E-7,1.904683E-4,1.361763E-5,4.70588E-9,1.391664E-7,1.913512E-6,1.274117E-7,5.328641E-9,4.414392E-9,6.082938E-8,6.509335E-5,3.183288E-6,2.179678E-5,4.560551E-5,1.252756E-9,1.349264E-6,1.062666E-8,5.888727E-8,5.426895E-8,5.446034E-5,4.862673E-7,2.992772E-5,6.444276E-6,3.282992E-9,3.181201E-10,5.770267E-6,3.363882E-8,6.675467E-5,0.004074348,2.182685E-6,6.391541E-8,2.320028E-8,1.677266E-9,9.918506E-8,4.633666E-8,5.716724E-8,0.01097307,0.00659168,0.02658467,9.427029,1.095386E-4,534644.6,534644.6
1.4E-4,15.69419,-6.481802E7,1048.79,1048.79,0.001719126,1.0,0.9507256,2.495884E-7,9.991199E-5,5.264805E-6,7.229062E-5,6.584381E-6,3.52117E-4,3.514479E-8,8.141001E-8,3.463836E-6,3.226361E-8,3.442875E-7,1.907855E-4,1.362027E-5,4.718388E-9,1.394518E-7,1.917065E-6,1.274257E-7,5.340965E-9,4.435568E-9,6.102848E-8,6.520248E-5,3.191031E-6,2.181157E-5,4.569385E-5,1.257492E-9,1.351581E-6,1.066599E-8,5.89983E-8,5.427619E-8,5.455361E-5,4.87523E-7,2.997884E-5,6.458643E-6,3.29738E-9,3.193732E-10,5.779154E-6,3.364177E-8,6.686754E-5,0.004074338,2.185751E-6,6.408572E-8,2.327024E-8,1.684721E-9,9.949958E-8,4.63441E-8,5.717625E-8,0.01097297,0.0065916,0.02658434,9.427017,1.095387E-4,534643.9,534643.9
1.46012E-4,15.69395,-6.496645E7,1048.731,1048.731,0.001719126,1.0,0.9506876,2.508342E-7,1.052936E-4,5.286351E-6,7.611195E-5,6.607759E-6,3.706902E-4,3.591155E-8,8.835185E-8,3.660291E-6,3.296697E-8,3.456383E-7,2.00902E-4,1.369992E-5,5.124568E-9,1.48573E-7,2.030513E-6,1.278647E-7,5.738475E-9,5.146125E-9,6.753643E-8,6.868283E-5,3.440465E-6,2.226578E-5,4.852131E-5,1.413565E-9,1.425516E-6,1.196047E-8,6.254579E-8,5.451719E-8,5.752887E-5,5.280005E-7,3.160918E-5,6.916642E-6,3.77401E-9,3.607401E-10,6.062262E-6,3.373981E-8,7.046701E-5,0.00407401,2.28251E-6,6.961436E-8,2.55419E-8,1.932834E-9,1.097565E-7,4.65848E-8,5.747991E-8,0.01096978,0.006589054,0.02657387,9.426632,1.095404E-4,534622.1,534622.1
1.485319E-4,15.69384,-6.502328E7,1048.706,1048.706,0.001719126,1.0,0.9506716,2.513223E-7,1.075549E-4,5.294832E-6,7.771711E-5,6.616919E-6,3.784945E-4,3.621829E-8,9.132316E-8,3.742978E-6,3.326048E-8,3.461674E-7,2.051534E-4,1.373097E-5,5.299495E-9,1.524172E-7,2.078288E-6,1.280356E-7,5.908138E-9,5.465605E-9,7.036298E-8,7.014564E-5,3.546635E-6,2.244697E-5,4.971538E-5,1.482088E-9,1.456608E-6,1.252785E-8,6.404028E-8,5.461148E-8,5.877971E-5,5.452546E-7,3.229441E-5,7.108971E-6,3.984628E-9,3.789409E-10,6.181065E-6,3.377794E-8,7.197974E-5,0.004073872,2.322593E-6,7.199378E-8,2.651942E-8,2.04316E-9,1.141971E-7,4.667937E-8,5.759955E-8,0.01096844,0.006587985,0.02656947,9.42647,1.095411E-4,534612.9,534612.9
1.487921E-4,15.69383,-6.50294E7,1048.704,1048.704,0.001719126,1.0,0.95067,2.513712E-7,1.077886E-4,5.295689E-6,7.788295E-5,6.617843E-6,3.793009E-4,3.624948E-8,9.163198E-8,3.751526E-6,3.329074E-8,3.462208E-7,2.055927E-4,1.37341E-5,5.317713E-9,1.528147E-7,2.083228E-6,1.28053E-7,5.925757E-9,5.499338E-9,7.065814E-8,7.02968E-5,3.557654E-6,2.246537E-5,4.983895E-5,1.489268E-9,1.459822E-6,1.258727E-8,6.419483E-8,5.462144E-8,5.890897E-5,5.470454E-7,3.236521E-5,7.128838E-6,4.00674E-9,3.808493E-10,6.193335E-6,3.378195E-8,7.213605E-5,0.004073858,2.326716E-6,7.224152E-8,2.662118E-8,2.054767E-9,1.146603E-7,4.668917E-8,5.761133E-8,0.0109683,0.006587874,0.02656902,9.426453,1.095412E-4,534612.0,534612.0
1.5E-4,15.69378,-6.505439E7,1048.692,1048.692,0.001719126,1.0,0.9506623,2.515978E-7,1.088739E-4,5.299619E-6,7.865318E-5,6.622078E-6,3.830464E-4,3.639304E-8,9.307118E-8,3.791242E-6,3.343109E-8,3.464658E-7,2.076331E-4,1.374847E-5,5.402719E-9,1.546624E-7,2.106181E-6,1.281324E-7,6.007832E-9,5.657979E-9,7.203732E-8,7.099891E-5,3.608919E-6,2.255004E-5,5.041343E-5,1.522885E-9,1.474749E-6,1.286538E-8,6.491298E-8,5.466556E-8,5.950944E-5,5.553845E-7,3.26941E-5,7.221097E-6,4.110385E-9,3.897879E-10,6.250315E-6,3.379966E-8,7.286211E-5,0.004073792,2.345812E-6,7.339728E-8,2.709584E-8,2.109235E-9,1.168234E-7,4.673331E-8,5.766719E-8,0.01096766,0.006587361,0.0265669,9.426376,1.095415E-4,534607.6,534607.6
1.537402E-4,15.69363,-6.513125E7,1048.655,1048.655,0.001719126,1.0,0.9506386,2.52271E-7,1.122388E-4,5.311373E-6,8.104072E-5,6.634692E-6,3.946586E-4,3.682601E-8,9.757749E-8,3.914484E-6,3.38646E-8,3.4719E-7,2.139594E-4,1.379133E-5,5.669866E-9,1.603997E-7,2.177424E-6,1.283647E-7,6.264498E-9,6.168313E-9,7.639026E-8,7.317596E-5,3.768949E-6,2.280496E-5,5.219913E-5,1.629614E-9,1.521049E-6,1.37475E-8,6.714245E-8,5.479574E-8,6.137153E-5,5.814317E-7,3.371386E-5,7.506939E-6,4.440471E-9,4.181966E-10,6.426842E-6,3.385198E-8,7.511326E-5,0.004073589,2.404536E-6,7.702726E-8,2.858582E-8,2.283337E-9,1.236384E-7,4.686434E-8,5.783349E-8,0.01096566,0.006585769,0.02656036,9.426135,1.095426E-4,534593.9,534593.9
1.53927E-4,15.69362,-6.513324E7,1048.653,1048.653,0.001719126,1.0,0.9506374,2.522998E-7,1.12407E-4,5.311941E-6,8.116006E-5,6.635301E-6,3.952391E-4,3.684717E-8,9.780456E-8,3.920649E-6,3.38862E-8,3.47226E-7,2.142757E-4,1.37934E-5,5.683368E-9,1.606868E-7,2.180989E-6,1.283767E-7,6.277418E-9,6.194588E-9,7.6611E-8,7.32848E-5,3.77699E-6,2.281741E-5,5.228859E-5,1.635051E-9,1.523364E-6,1.379241E-8,6.725402E-8,5.480206E-8,6.146464E-5,5.827416E-7,3.376484E-5,7.52122E-6,4.457329E-9,4.196452E-10,6.435661E-6,3.385435E-8,7.52258E-5,0.004073579,2.407452E-6,7.721062E-8,2.866104E-8,2.292255E-9,1.239835E-7,4.68706E-8,5.783919E-8,0.01096557,0.00658569,0.02656003,9.426123,1.095427E-4,534593.2,534593.2
1.541734E-4,15.69361,-6.513798E7,1048.65,1048.65,0.001719126,1.0,0.9506358,2.523436E-7,1.12629E-4,5.312687E-6,8.131751E-5,6.636099E-6,3.96005E-4,3.687502E-8,9.810441E-8,3.928784E-6,3.391469E-8,3.472715E-7,2.14693E-4,1.379613E-5,5.701204E-9,1.610658E-7,2.185692E-6,1.283911E-7,6.294479E-9,6.229368E-9,7.69027E-8,7.342841E-5,3.78761E-6,2.283378E-5,5.240664E-5,1.642241E-9,1.526419E-6,1.385178E-8,6.740125E-8,5.481023E-8,6.158748E-5,5.844709E-7,3.383211E-5,7.540061E-6,4.479624E-9,4.215606E-10,6.447297E-6,3.385761E-8,7.537429E-5,0.004073566,2.411297E-6,7.745282E-8,2.876039E-8,2.304053E-9,1.244394E-7,4.687892E-8,5.785049E-8,0.01096543,0.006585585,0.0265596,9.426107,1.095427E-4,534592.3,534592.3
1.543492E-4,15.69361,-6.514198E7,1048.649,1048.649,0.001719126,1.0,0.9506347,2.523749E-7,1.127873E-4,5.313218E-6,8.142985E-5,6.636666E-6,3.965514E-4,3.689484E-8,9.831852E-8,3.934588E-6,3.393501E-8,3.473042E-7,2.149907E-4,1.379808E-5,5.713944E-9,1.613362E-7,2.189049E-6,1.284018E-7,6.306661E-9,6.25426E-9,7.711113E-8,7.353087E-5,3.795193E-6,2.284543E-5,5.249088E-5,1.647381E-9,1.528599E-6,1.389423E-8,6.75063E-8,5.481641E-8,6.167513E-5,5.857055E-7,3.38801E-5,7.553503E-6,4.495566E-9,4.229301E-10,6.455599E-6,3.386012E-8,7.548023E-5,0.004073556,2.414038E-6,7.762582E-8,2.883136E-8,2.312492E-9,1.247652E-7,4.688503E-8,5.785853E-8,0.01096534,0.00658551,0.02655929,9.426096,1.095428E-4,534591.7,534591.7
1.545028E-4,15.6936,-6.514529E7,1048.647,1048.647,0.001719126,1.0,0.9506337,2.524006E-7,1.129257E-4,5.31368E-6,8.152799E-5,6.637162E-6,3.970289E-4,3.691213E-8,9.85057E-8,3.93966E-6,3.395275E-8,3.473331E-7,2.152508E-4,1.379977E-5,5.725084E-9,1.615725E-7,2.191981E-6,1.284111E-7,6.317309E-9,6.276061E-9,7.729344E-8,7.362039E-5,3.801822E-6,2.285559E-5,5.25645E-5,1.651878E-9,1.530503E-6,1.393136E-8,6.759808E-8,5.482177E-8,6.175171E-5,5.867846E-7,3.392203E-5,7.565245E-6,4.509519E-9,4.241285E-10,6.462851E-6,3.386223E-8,7.557279E-5,0.004073548,2.416432E-6,7.777709E-8,2.88934E-8,2.31988E-9,1.250501E-7,4.689033E-8,5.786452E-8,0.01096526,0.006585445,0.02655902,9.426086,1.095428E-4,534591.1,534591.1
1.548047E-4,15.69359,-6.51492E7,1048.644,1048.644,0.001719126,1.0,0.9506318,2.524509E-7,1.131977E-4,5.314585E-6,8.172093E-5,6.638129E-6,3.979674E-4,3.694602E-8,9.887403E-8,3.949631E-6,3.398763E-8,3.473881E-7,2.157622E-4,1.380309E-5,5.747014E-9,1.62037E-7,2.197747E-6,1.284284E-7,6.338261E-9,6.319067E-9,7.765246E-8,7.379637E-5,3.814851E-6,2.28755E-5,5.270925E-5,1.660739E-9,1.534247E-6,1.400452E-8,6.777855E-8,5.483126E-8,6.190226E-5,5.889076E-7,3.400446E-5,7.588329E-6,4.537018E-9,4.2649E-10,6.477107E-6,3.386596E-8,7.575476E-5,0.004073531,2.421134E-6,7.807484E-8,2.901552E-8,2.334444E-9,1.25611E-7,4.690011E-8,5.787669E-8,0.0109651,0.006585316,0.0265585,9.426066,1.095429E-4,534590.0,534590.0
1.550221E-4,15.69358,-6.51538E7,1048.642,1048.642,0.001719126,1.0,0.9506304,2.52489E-7,1.133936E-4,5.315235E-6,8.185989E-5,6.638823E-6,3.986434E-4,3.697036E-8,9.913958E-8,3.956813E-6,3.401274E-8,3.474284E-7,2.161305E-4,1.380546E-5,5.762831E-9,1.623716E-7,2.2019E-6,1.284417E-7,6.353365E-9,6.350159E-9,7.791151E-8,7.392313E-5,3.824245E-6,2.28898E-5,5.281354E-5,1.667137E-9,1.536944E-6,1.405734E-8,6.790855E-8,5.483908E-8,6.201069E-5,5.904378E-7,3.406383E-5,7.604953E-6,4.556878E-9,4.281952E-10,6.487375E-6,3.386909E-8,7.588582E-5,0.00407352,2.424517E-6,7.828958E-8,2.910358E-8,2.344967E-9,1.260156E-7,4.690774E-8,5.788626E-8,0.01096498,0.006585223,0.02655811,9.426052,1.09543E-4,534589.2,534589.2
1.578844E-4,15.69346,-6.52048E7,1048.614,1048.614,0.001719126,1.0,0.9506122,2.529669E-7,1.159747E-4,5.323598E-6,8.369063E-5,6.647746E-6,4.075501E-4,3.728541E-8,1.026601E-7,4.051497E-6,3.434279E-8,3.479449E-7,2.209834E-4,1.38361E-5,5.973039E-9,1.66785E-7,2.25666E-6,1.28607E-7,6.553471E-9,6.769423E-9,8.136296E-8,7.55933E-5,3.948478E-6,2.307464E-5,5.418979E-5,1.752692E-9,1.572484E-6,1.476321E-8,6.962278E-8,5.493247E-8,6.343963E-5,6.106906E-7,3.484614E-5,7.823871E-6,4.822934E-9,4.51012E-10,6.622597E-6,3.390611E-8,7.761271E-5,0.004073364,2.468862E-6,8.114198E-8,3.027267E-8,2.486273E-9,1.314007E-7,4.700166E-8,5.800518E-8,0.01096345,0.006584003,0.0265531,9.425868,1.095438E-4,534578.8,534578.8
1.6E-4,15.69338,-6.524092E7,1048.593,1048.593,0.001719126,1.0,0.9505987,2.533047E-7,1.178846E-4,5.329546E-6,8.504506E-5,6.654064E-6,4.141404E-4,3.751206E-8,1.052899E-7,4.121616E-6,3.458608E-8,3.483082E-7,2.245744E-4,1.385798E-5,6.130683E-9,1.700556E-7,2.297222E-6,1.287234E-7,6.702814E-9,7.090948E-9,8.39612E-8,7.682925E-5,4.040981E-6,2.320736E-5,5.521061E-5,1.817464E-9,1.598792E-6,1.529713E-8,7.089277E-8,5.499875E-8,6.44972E-5,6.257806E-7,3.542505E-5,7.985706E-6,5.024896E-9,4.683028E-10,6.722586E-6,3.393225E-8,7.889058E-5,0.00407325,2.5014E-6,8.327929E-8,3.114778E-8,2.593935E-9,1.35447E-7,4.706844E-8,5.808932E-8,0.01096232,0.0065831,0.02654938,9.425731,1.095444E-4,534571.0,534571.0
1.615328E-4,15.69331,-6.526473E7,1048.578,1048.578,0.001719126,1.0,0.9505889,2.535399E-7,1.192696E-4,5.333721E-6,8.602703E-5,6.658488E-6,4.18919E-4,3.767302E-8,1.072099E-7,4.172489E-6,3.476197E-8,3.485632E-7,2.271782E-4,1.387344E-5,6.246118E-9,1.724296E-7,2.326655E-6,1.288038E-7,6.811785E-9,7.330242E-9,8.58689E-8,7.772549E-5,4.10836E-6,2.330148E-5,5.595208E-5,1.865219E-9,1.617873E-6,1.56905E-8,7.181443E-8,5.504453E-8,6.526415E-5,6.367766E-7,3.584482E-5,8.102963E-6,5.174076E-9,4.810596E-10,6.79505E-6,3.395026E-8,7.981716E-5,0.004073167,2.524846E-6,8.484327E-8,3.178761E-8,2.673678E-9,1.38414E-7,4.711491E-8,5.814766E-8,0.0109615,0.006582445,0.02654669,9.425632,1.095448E-4,534565.4,534565.4
1.617573E-4,15.6933,-6.526854E7,1048.575,1048.575,0.001719126,1.0,0.9505875,2.535734E-7,1.194725E-4,5.334324E-6,8.61709E-5,6.659126E-6,4.196192E-4,3.769637E-8,1.074922E-7,4.179945E-6,3.478771E-8,3.485997E-7,2.275598E-4,1.387568E-5,6.263113E-9,1.727776E-7,2.330969E-6,1.288155E-7,6.8278E-9,7.365745E-9,8.61501E-8,7.785682E-5,4.118259E-6,2.331512E-5,5.606082E-5,1.872272E-9,1.62067E-6,1.574858E-8,7.194954E-8,5.505125E-8,6.537654E-5,6.383916E-7,3.590633E-5,8.120138E-6,5.196128E-9,4.829444E-10,6.805665E-6,3.395286E-8,7.995293E-5,0.004073155,2.528271E-6,8.507344E-8,3.188173E-8,2.685482E-9,1.38851E-7,4.712168E-8,5.815583E-8,0.01096138,0.006582349,0.0265463,9.425618,1.095449E-4,534564.6,534564.6
