Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_IC3H7_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_NC4H10_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NC5H12_Soln#19 (),Mole_fraction_NC5H11_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H15_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_C16H10_Soln#19 (),Mole_fraction_C18H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Mole_fraction_BIN1A_Soln#19 (),Mole_fraction_NC12H26_Soln#19 (),Mole_fraction_NC16H34_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
3.149233E-6,16.12747,-9.469528E8,1640.069,1640.069,9.500434E-4,1.0,0.7977139,5.404832E-4,0.03551386,0.004053477,0.007508328,9.010766E-5,0.08992557,3.967026E-4,0.01124347,0.002143454,1.535596E-5,1.014316E-5,0.02652723,0.001278036,8.932339E-4,0.001135836,3.992451E-4,2.765076E-4,1.586075E-6,4.232567E-5,0.002540318,3.30865E-4,2.420427E-5,0.01023762,2.302885E-4,0.001551425,3.58277E-5,4.459555E-4,2.754135E-5,4.145373E-4,1.18662E-6,3.093671E-5,1.425423E-9,2.156898E-5,9.412419E-4,3.128377E-5,1.343769E-9,6.816245E-5,0.002708715,3.309892E-4,1.20342E-6,4.33491E-8,1.424637E-7,2.139602E-9,5.20298E-10,9.430883E-12,9.140899E-11,3.912433E-11,8.02393E-16,1.115108E-6,7.927886,5.890839E-5,449622.2,449622.3
3.178724E-6,16.12882,-1.137298E9,1640.061,1640.061,9.500434E-4,1.0,0.7976108,5.365773E-4,0.03562805,0.004014876,0.007501665,8.905696E-5,0.09002836,3.934641E-4,0.0112875,0.002134278,1.515237E-5,9.964036E-6,0.02648695,0.001272015,8.982193E-4,0.001139619,4.017328E-4,2.741547E-4,1.532835E-6,4.183438E-5,0.002514026,3.288221E-4,2.394004E-5,0.01021327,2.278866E-4,0.001558542,3.624091E-5,4.48234E-4,2.778052E-5,4.161094E-4,1.205695E-6,2.994365E-5,1.35734E-9,2.107724E-5,9.354201E-4,3.022843E-5,1.26428E-9,6.554835E-5,0.002707012,3.309468E-4,1.218463E-6,4.414158E-8,1.430717E-7,2.168443E-9,5.285028E-10,9.587947E-12,9.284502E-11,3.302968E-11,6.180304E-16,1.026205E-6,7.927185,5.890346E-5,449582.5,449582.5
3.195002E-6,16.12955,-1.239991E9,1640.056,1640.056,9.500434E-4,1.0,0.7975543,5.344511E-4,0.03569057,0.003993876,0.007497957,8.848838E-5,0.09008456,3.916999E-4,0.01131164,0.00212924,1.5042E-5,9.867334E-6,0.02646477,0.001268726,9.009585E-4,0.001141695,4.030971E-4,2.728667E-4,1.504308E-6,4.156605E-5,0.002499668,3.27701E-4,2.379671E-5,0.01019989,2.265797E-4,0.001562433,3.646864E-5,4.49485E-4,2.791206E-5,4.169698E-4,1.216279E-6,2.940932E-5,1.321458E-9,2.081475E-5,9.322291E-4,2.966163E-5,1.222642E-9,6.414931E-5,0.002706079,3.309219E-4,1.226771E-6,4.458129E-8,1.434055E-7,2.184362E-9,5.330402E-10,9.675331E-12,9.364224E-11,3.008044E-11,5.350011E-16,9.802122E-7,7.9268,5.890078E-5,449560.7,449560.7
3.212205E-6,16.13032,-1.34665E9,1640.051,1640.051,9.500434E-4,1.0,0.797495,5.322273E-4,0.03575623,0.003971923,0.007494017,8.789631E-5,0.09014353,3.898537E-4,0.01133702,0.002123936,1.492692E-5,9.766821E-6,0.02644136,0.001265278,9.038432E-4,0.001143879,4.04532E-4,2.715142E-4,1.474809E-6,4.128472E-5,0.002484617,3.265215E-4,2.364717E-5,0.0101858,2.252135E-4,0.001566517,3.670901E-5,4.508017E-4,2.805068E-5,4.178732E-4,1.227508E-6,2.885535E-5,1.284815E-9,2.054416E-5,9.288746E-4,2.907482E-5,1.180323E-9,6.270466E-5,0.0027051,3.308943E-4,1.235556E-6,4.504776E-8,1.437571E-7,2.201183E-9,5.378419E-10,9.768225E-12,9.448834E-11,2.725493E-11,4.595565E-16,9.339074E-7,7.926397,5.889799E-5,449537.8,449537.8
3.273081E-6,16.13295,-1.709545E9,1640.027,1640.027,9.500434E-4,1.0,0.7972881,5.245388E-4,0.03598535,0.003896114,0.007479906,8.586928E-5,0.09034889,3.834633E-4,0.01142585,0.002105332,1.453185E-5,9.424147E-6,0.02635887,0.001253287,9.139721E-4,0.001151531,4.095544E-4,2.667955E-4,1.375497E-6,4.030692E-5,0.002432316,3.223895E-4,2.313315E-5,0.01013635,2.204948E-4,0.001580743,3.755731E-5,4.554192E-4,2.853821E-5,4.210239E-4,1.267594E-6,2.697815E-5,1.164731E-9,1.963799E-5,9.171445E-4,2.709233E-5,1.043104E-9,5.785278E-5,0.002701681,3.307874E-4,1.26667E-6,4.671269E-8,1.449905E-7,2.260702E-9,5.548848E-10,1.01014E-11,9.751155E-11,1.921545E-11,2.68011E-16,7.869477E-7,7.924986,5.888837E-5,449457.7,449457.7
3.286709E-6,16.13353,-1.78773E9,1640.02,1640.02,9.500434E-4,1.0,0.7972424,5.228558E-4,0.03603596,0.003879538,0.007476713,8.542969E-5,0.09039416,3.820629E-4,0.01144552,0.002101203,1.444595E-5,9.350144E-6,0.02634047,0.001250646,9.162228E-4,0.001153227,4.106669E-4,2.657536E-4,1.35431E-6,4.00918E-5,0.002420812,3.214735E-4,2.302124E-5,0.01012537,2.194629E-4,0.00158388,3.77467E-5,4.56444E-4,2.86467E-5,4.217195E-4,1.276643E-6,2.657524E-5,1.139774E-9,1.944558E-5,9.145485E-4,2.666807E-5,1.014893E-9,5.682048E-5,0.002700925,3.307615E-4,1.273642E-6,4.708844E-8,1.452644E-7,2.274024E-9,5.587106E-10,1.017695E-11,9.81946E-11,1.777046E-11,2.375644E-16,7.573901E-7,7.924674,5.888627E-5,449440.0,449440.1
3.333219E-6,16.13545,-2.046661E9,1639.997,1639.997,9.500434E-4,1.0,0.797088,5.172127E-4,0.03620687,0.003824009,0.007465727,8.396654E-5,0.09054683,3.773633E-4,0.0115121,0.002087205,1.415946E-5,9.104672E-6,0.02627787,0.001241752,9.238591E-4,0.001158973,4.144314E-4,2.622362E-4,1.284733E-6,3.93677E-5,0.002382096,3.183717E-4,2.264761E-5,0.01008812,2.160064E-4,0.001594459,3.83917E-5,4.599177E-4,2.901529E-5,4.240672E-4,1.307733E-6,2.524569E-5,1.059425E-9,1.881547E-5,9.057692E-4,2.527128E-5,9.248522E-10,5.343736E-5,0.002698373,3.306679E-4,1.297452E-6,4.837916E-8,1.461933E-7,2.319487E-9,5.717969E-10,1.04375E-11,1.005433E-10,1.361096E-11,1.574476E-16,6.647008E-7,7.923619,5.887926E-5,449380.2,449380.2
3.352399E-6,16.13622,-2.149915E9,1639.987,1639.987,9.500434E-4,1.0,0.797025,5.149302E-4,0.03627655,0.003801571,0.007461158,8.337943E-5,0.09060896,3.754606E-4,0.0115393,0.002081476,1.404426E-5,9.006551E-6,0.02625215,0.001238136,9.26988E-4,0.001161323,4.159695E-4,2.60803E-4,1.257225E-6,3.907361E-5,0.002366375,3.171036E-4,2.249718E-5,0.01007287,2.146098E-4,0.001598765,3.865705E-5,4.613396E-4,2.916652E-5,4.250237E-4,1.320648E-6,2.471736E-5,1.028342E-9,1.856703E-5,9.021849E-4,2.471763E-5,8.903612E-10,5.210316E-5,0.002697332,3.30627E-4,1.307279E-6,4.891513E-8,1.465737E-7,2.338232E-9,5.77206E-10,1.054616E-11,1.015198E-10,1.219484E-11,1.329085E-16,6.299022E-7,7.923189,5.887644E-5,449355.8,449355.8
3.401005E-6,16.13814,-2.402792E9,1639.958,1639.958,9.500434E-4,1.0,0.7968673,5.092584E-4,0.03645106,0.003745873,0.007449491,8.193203E-5,0.09076433,3.707283E-4,0.0116076,0.002067066,1.375967E-5,8.765618E-6,0.02618719,0.001229101,9.348663E-4,0.001167227,4.1983E-4,2.57215E-4,1.190446E-6,3.833979E-5,0.002327152,3.139183E-4,2.212509E-5,0.01003449,2.111433E-4,0.001609534,3.932787E-5,4.649158E-4,2.954784E-5,4.27418E-4,1.353618E-6,2.342817E-5,9.544744E-10,1.796503E-5,8.931933E-4,2.337003E-5,8.09216E-10,4.88724E-5,0.002694724,3.305176E-4,1.3322E-6,5.028295E-8,1.475311E-7,2.385734E-9,5.90945E-10,1.082478E-11,1.040149E-10,9.231056E-12,8.64932E-17,5.497048E-7,7.922109,5.886944E-5,449294.6,449294.6
3.425633E-6,16.13909,-2.526168E9,1639.943,1639.943,9.500434E-4,1.0,0.7967884,5.06445E-4,0.03653837,0.003718276,0.007443531,8.122021E-5,0.09084193,3.683786E-4,0.01164186,0.002059824,1.36194E-5,8.647655E-6,0.02615441,0.001224592,9.388305E-4,0.001170191,4.217659E-4,2.554211E-4,1.15816E-6,3.797421E-5,0.002307614,3.123198E-4,2.194144E-5,0.01001519,2.09426E-4,0.001614912,3.966687E-5,4.667131E-4,2.973999E-5,4.286151E-4,1.370458E-6,2.280146E-5,9.195716E-10,1.767441E-5,8.886875E-4,2.271672E-5,7.713082E-10,4.731499E-5,0.002693419,3.304591E-4,1.344838E-6,5.098126E-8,1.480126E-7,2.409801E-9,5.979235E-10,1.096775E-11,1.052906E-10,8.018524E-12,6.961211E-17,5.13111E-7,7.921569,5.886599E-5,449264.0,449264.0
3.441859E-6,16.1397,-2.605791E9,1639.932,1639.932,9.500434E-4,1.0,0.7967368,5.04613E-4,0.0365955,0.003700316,0.007439589,8.075882E-5,0.09089266,3.668478E-4,0.0116643,0.002055075,1.352838E-5,8.571383E-6,0.02613286,0.001221646,9.414321E-4,0.001172134,4.230339E-4,2.542478E-4,1.13743E-6,3.77356E-5,0.002294863,3.112724E-4,2.182217E-5,0.01000253,2.083085E-4,0.001618428,3.988986E-5,4.67892E-4,2.986621E-5,4.29398E-4,1.381601E-6,2.239788E-5,8.974363E-10,1.748788E-5,8.85737E-4,2.229663E-5,7.474177E-10,4.631666E-5,0.002692565,3.304194E-4,1.353167E-6,5.144318E-8,1.483285E-7,2.425655E-9,6.025268E-10,1.10626E-11,1.061352E-10,7.307702E-12,6.032423E-17,4.903473E-7,7.921215,5.886374E-5,449243.9,449243.9
3.491664E-6,16.14155,-2.842171E9,1639.897,1639.897,9.500434E-4,1.0,0.79658,4.990939E-4,0.03676891,0.003646266,0.007427411,7.937907E-5,0.09104642,3.622319E-4,0.01173259,0.002040605,1.32557E-5,8.344222E-6,0.02606694,0.001212721,9.493692E-4,0.001178049,4.268901E-4,2.506887E-4,1.076393E-6,3.70141E-5,0.002256311,3.08085E-4,2.146437E-5,0.009963946,2.049461E-4,0.001629083,4.057272E-5,4.714847E-4,3.025179E-5,4.317729E-4,1.416046E-6,2.120397E-5,8.335038E-10,1.693871E-5,8.767688E-4,2.105681E-5,6.791185E-10,4.3385E-5,0.002689971,3.302925E-4,1.378753E-6,5.287043E-8,1.492919E-7,2.474318E-9,6.16686E-10,1.135705E-11,1.087485E-10,5.496512E-12,3.887053E-17,4.266421E-7,7.920139,5.885701E-5,449182.9,449182.9
3.50844E-6,16.14216,-2.919153E9,1639.884,1639.884,9.500434E-4,1.0,0.7965278,4.972696E-4,0.03682667,0.003628418,0.007423285,7.892635E-5,0.09109756,3.607048E-4,0.01175539,0.002035767,1.316607E-5,8.269998E-6,0.02604482,0.001209754,9.520263E-4,0.001180025,4.281768E-4,2.495041E-4,1.056677E-6,3.677475E-5,0.002243522,3.070208E-4,2.13466E-5,0.009951038,2.038361E-4,0.001632627,4.080216E-5,4.726862E-4,3.038105E-5,4.325635E-4,1.42773E-6,2.08166E-5,8.132534E-10,1.676129E-5,8.737777E-4,2.065551E-5,6.577144E-10,4.244093E-5,0.002689106,3.30248E-4,1.387378E-6,5.335431E-8,1.496143E-7,2.490708E-9,6.214647E-10,1.145736E-11,1.096359E-10,4.993979E-12,3.352512E-17,4.071214E-7,7.91978,5.885479E-5,449162.5,449162.5
3.521138E-6,16.14261,-2.976519E9,1639.875,1639.875,9.500434E-4,1.0,0.7964884,4.959002E-4,0.03687017,0.003615026,0.007420154,7.858761E-5,0.09113605,3.595582E-4,0.01177258,0.002032117,1.309896E-5,8.214567E-6,0.0260281,0.001207522,9.540321E-4,0.001181515,4.291466E-4,2.486122E-4,1.042032E-6,3.65948E-5,0.002233908,3.062184E-4,2.125837E-5,0.009941299,2.030033E-4,0.001635294,4.097564E-5,4.735927E-4,3.047868E-5,4.331587E-4,1.436602E-6,2.052825E-5,7.983345E-10,1.662943E-5,8.715236E-4,2.035709E-5,6.420205E-10,4.174048E-5,0.002688455,3.302138E-4,1.393907E-6,5.372162E-8,1.498576E-7,2.503114E-9,6.25085E-10,1.153367E-11,1.103099E-10,4.644683E-12,2.997751E-17,3.92952E-7,7.91951,5.885313E-5,449147.2,449147.2
3.53521E-6,16.14312,-3.039215E9,1639.864,1639.864,9.500434E-4,1.0,0.796445,4.94394E-4,0.03691817,0.003600303,0.007416677,7.821612E-5,0.0911785,3.582965E-4,0.01179156,0.002028084,1.302531E-5,8.153878E-6,0.0260096,0.00120506,9.562494E-4,0.001183161,4.302173E-4,2.476285E-4,1.026075E-6,3.63966E-5,0.002223319,3.053324E-4,2.116148E-5,0.009930536,2.020878E-4,0.001638235,4.116769E-5,4.745945E-4,3.058667E-5,4.338152E-4,1.446461E-6,2.021347E-5,7.821989E-10,1.648568E-5,8.690355E-4,2.003163E-5,6.251199E-10,4.097814E-5,0.002687737,3.301753E-4,1.401145E-6,5.412971E-8,1.501265E-7,2.516862E-9,6.291E-10,1.161862E-11,1.110593E-10,4.286222E-12,2.648475E-17,3.778324E-7,7.919211,5.88513E-5,449130.2,449130.2
3.559113E-6,16.14396,-3.143715E9,1639.845,1639.845,9.500434E-4,1.0,0.7963717,4.918622E-4,0.0369992,0.00357557,0.007410752,7.759421E-5,0.0912501,3.561749E-4,0.01182365,0.002021262,1.290189E-5,8.052524E-6,0.02597824,0.001200909,9.600031E-4,0.001185944,4.320263E-4,2.459688E-4,9.99605E-7,3.606279E-5,0.002205485,3.038348E-4,2.0999E-5,0.009912326,2.005502E-4,0.001643195,4.149347E-5,4.762894E-4,3.076963E-5,4.34923E-4,1.463274E-6,1.968998E-5,7.557085E-10,1.624703E-5,8.648326E-4,1.949109E-5,5.975422E-10,3.971563E-5,0.002686524,3.301085E-4,1.413445E-6,5.482543E-8,1.505817E-7,2.540214E-9,6.359275E-10,1.176387E-11,1.12338E-10,3.73955E-12,2.145756E-17,3.534787E-7,7.918707,5.884824E-5,449101.6,449101.6
3.593165E-6,16.14513,-3.288267E9,1639.816,1639.816,9.500434E-4,1.0,0.7962683,4.883128E-4,0.03711354,0.003540926,0.007402276,7.672764E-5,0.09135101,3.531984E-4,0.01186901,0.002011606,1.272969E-5,7.91182E-6,0.02593371,0.001195061,9.653228E-4,0.001189881,4.345823E-4,2.436285E-4,9.63237E-7,3.559347E-5,0.002180413,3.017176E-4,2.077201E-5,0.009886541,1.983969E-4,0.001650185,4.195657E-5,4.786893E-4,3.102922E-5,4.364852E-4,1.487371E-6,1.896801E-5,7.198733E-10,1.591861E-5,8.588959E-4,1.874708E-5,5.60585E-10,3.798555E-5,0.002684811,3.300106E-4,1.430978E-6,5.582195E-8,1.512266E-7,2.573481E-9,6.456693E-10,1.197281E-11,1.141722E-10,3.079123E-12,1.589859E-17,3.214923E-7,7.917994,5.884396E-5,449061.2,449061.2
3.602714E-6,16.14545,-3.327872E9,1639.808,1639.808,9.500434E-4,1.0,0.7962395,4.873295E-4,0.03714537,0.003531335,0.007399892,7.648867E-5,0.09137908,3.523734E-4,0.01188166,0.002008912,1.268216E-5,7.873129E-6,0.02592125,0.001193434,9.668087E-4,0.001190979,4.352947E-4,2.429773E-4,9.533142E-7,3.546317E-5,0.002173452,3.011273E-4,2.070929E-5,0.009879343,1.978009E-4,0.001652129,4.208623E-5,4.793592E-4,3.11018E-5,4.369199E-4,1.494159E-6,1.87705E-5,7.102106E-10,1.582889E-5,8.572417E-4,1.854385E-5,5.506922E-10,3.751455E-5,0.002684334,3.299825E-4,1.435896E-6,5.610255E-8,1.514067E-7,2.58281E-9,6.484044E-10,1.203184E-11,1.146893E-10,2.91609E-12,1.461927E-17,3.130642E-7,7.917796,5.884278E-5,449050.0,449050.0
3.689779E-6,16.14832,-3.671903E9,1639.729,1639.729,9.500434E-4,1.0,0.7959808,4.785951E-4,0.03743118,0.003446267,0.007378019,7.438652E-5,0.09163063,3.45037E-4,0.01199557,0.0019846,1.226314E-5,7.534895E-6,0.02580828,0.001178862,9.802428E-4,0.001200875,4.417016E-4,2.371398E-4,8.680734E-7,3.430058E-5,0.002111346,2.958135E-4,2.015529E-5,0.00981437,1.925174E-4,0.001669543,4.32641E-5,4.854071E-4,3.175923E-5,4.408181E-4,1.556661E-6,1.706352E-5,6.291598E-10,1.505471E-5,8.423693E-4,1.679298E-5,4.689931E-10,3.348603E-5,0.00268005,3.297153E-4,1.480783E-6,5.868352E-8,1.530342E-7,2.667867E-9,6.734041E-10,1.257887E-11,1.194574E-10,1.775498E-12,6.798063E-18,2.457694E-7,7.91601,5.883234E-5,448948.7,448948.7
3.700524E-6,16.14866,-3.71224E9,1639.719,1639.719,9.500434E-4,1.0,0.7959494,4.775454E-4,0.03746591,0.003436059,0.007375304,7.413636E-5,0.09166114,3.441544E-4,0.01200945,0.001981632,1.221318E-5,7.494907E-6,0.02579442,0.001177095,9.818866E-4,0.001202081,4.424814E-4,2.364317E-4,8.58178E-7,3.416024E-5,0.002103848,2.951661E-4,2.008908E-5,0.009806432,1.918837E-4,0.001671654,4.340894E-5,4.861462E-4,3.183985E-5,4.412912E-4,1.564451E-6,1.686418E-5,6.199793E-10,1.496436E-5,8.405597E-4,1.658918E-5,4.598935E-10,3.302066E-5,0.00267953,3.296809E-4,1.486327E-6,5.900486E-8,1.532333E-7,2.678364E-9,6.76497E-10,1.26475E-11,1.200527E-10,1.67018E-12,6.185979E-18,2.385488E-7,7.915793,5.883109E-5,448936.4,448936.4
3.730248E-6,16.1496,-3.821605E9,1639.69,1639.69,9.500434E-4,1.0,0.7958629,4.746728E-4,0.03756136,0.003408142,0.007367778,7.34545E-5,0.09174493,3.417379E-4,0.01204767,0.001973457,1.207688E-5,7.3862E-6,0.02575615,0.001172242,9.864183E-4,0.001205404,4.446263E-4,2.344867E-4,8.314872E-7,3.377554E-5,0.002083296,2.933849E-4,1.990832E-5,0.009784566,1.901512E-4,0.001677451,4.380899E-5,4.881822E-4,3.206225E-5,4.425907E-4,1.586089E-6,1.632508E-5,5.954445E-10,1.471998E-5,8.35583E-4,1.603875E-5,4.357398E-10,3.176761E-5,0.002678098,3.295843E-4,1.501671E-6,5.989695E-8,1.537819E-7,2.707405E-9,6.85061E-10,1.283863E-11,1.217071E-10,1.410364E-12,4.765399E-18,2.196717E-7,7.915195,5.882768E-5,448902.5,448902.5
3.749767E-6,16.1502,-3.89161E9,1639.671,1639.671,9.500434E-4,1.0,0.7958066,4.728113E-4,0.03762355,0.003390064,0.007362824,7.301473E-5,0.09179947,3.401711E-4,0.01207261,0.001968117,1.198889E-5,7.31632E-6,0.02573109,0.001169083,9.893815E-4,0.001207573,4.460249E-4,2.332205E-4,8.144841E-7,3.35257E-5,0.002069949,2.922229E-4,1.97915E-5,0.009770281,1.890296E-4,0.001681223,4.40712E-5,4.895126E-4,3.220782E-5,4.43437E-4,1.600368E-6,1.598077E-5,5.799979E-10,1.456382E-5,8.32338E-4,1.568776E-5,4.206611E-10,3.09716E-5,0.002677164,3.295197E-4,1.511752E-6,6.048531E-8,1.541406E-7,2.726476E-9,6.906913E-10,1.296518E-11,1.227997E-10,1.262359E-12,4.016446E-18,2.081094E-7,7.914805,5.882548E-5,448880.3,448880.3
3.782234E-6,16.15119,-4.005024E9,1639.637,1639.637,9.500434E-4,1.0,0.7957136,4.697566E-4,0.03772618,0.003360424,0.007354563,7.229663E-5,0.0918894,3.375987E-4,0.01211384,0.001959285,1.184507E-5,7.202607E-6,0.02568953,0.001163876,9.942891E-4,0.001211159,4.483344E-4,2.31133E-4,7.870944E-7,3.31149E-5,0.002048001,2.90303E-4,1.960035E-5,0.009746644,1.871912E-4,0.001687441,4.450652E-5,4.917143E-4,3.244918E-5,4.448323E-4,1.624242E-6,1.54243E-5,5.553947E-10,1.431119E-5,8.269801E-4,1.512142E-5,3.968533E-10,2.969222E-5,0.002675624,3.294103E-4,1.528527E-6,6.146833E-8,1.547346E-7,2.7582E-9,7.000678E-10,1.31775E-11,1.246282E-10,1.049633E-12,3.020996E-18,1.902117E-7,7.91416,5.882188E-5,448843.8,448843.8
3.787262E-6,16.15134,-4.022254E9,1639.632,1639.632,9.500434E-4,1.0,0.7956993,4.692882E-4,0.03774198,0.003355881,0.007353282,7.218691E-5,0.09190323,3.372041E-4,0.01212019,0.001957923,1.182308E-5,7.185276E-6,0.0256831,0.001163074,9.950467E-4,0.001211712,4.486902E-4,2.308119E-4,7.829454E-7,3.305181E-5,0.002044631,2.900072E-4,1.957109E-5,0.009742998,1.869096E-4,0.001688398,4.457384E-5,4.92054E-4,3.248647E-5,4.450471E-4,1.627953E-6,1.533991E-5,5.517028E-10,1.427285E-5,8.261548E-4,1.503564E-5,3.933038E-10,2.949901E-5,0.002675387,3.293931E-4,1.531126E-6,6.162106E-8,1.548263E-7,2.763114E-9,7.015212E-10,1.321059E-11,1.249125E-10,1.020073E-12,2.890699E-18,1.875827E-7,7.914061,5.882133E-5,448838.2,448838.2
3.793095E-6,16.15152,-4.042091E9,1639.626,1639.626,9.500434E-4,1.0,0.7956827,4.687464E-4,0.03776028,0.003350627,0.007351795,7.20601E-5,0.09191926,3.367475E-4,0.01212756,0.001956344,1.179767E-5,7.165261E-6,0.02567566,0.001162146,9.959248E-4,0.001212352,4.491023E-4,2.3044E-4,7.781646E-7,3.29788E-5,0.00204073,2.896645E-4,1.953727E-5,0.009738772,1.865838E-4,0.001689505,4.465191E-5,4.924477E-4,3.25297E-5,4.452957E-4,1.632263E-6,1.524261E-5,5.474583E-10,1.422863E-5,8.251988E-4,1.493676E-5,3.892308E-10,2.927647E-5,0.002675112,3.293731E-4,1.534142E-6,6.17984E-8,1.549326E-7,2.768814E-9,7.032076E-10,1.324904E-11,1.252429E-10,9.868289E-13,2.746608E-18,1.845787E-7,7.913946,5.88207E-5,448831.6,448831.6
3.861141E-6,16.15351,-4.265167E9,1639.553,1639.553,9.500434E-4,1.0,0.7954913,4.62546E-4,0.03797135,0.003290577,0.007334394,7.061889E-5,0.09210382,3.315196E-4,0.01221268,0.001938076,1.150843E-5,6.938908E-6,0.02558915,0.001151456,0.001006106,0.001219759,4.538595E-4,2.26157E-4,7.248796E-7,3.214101E-5,0.001995964,2.857055E-4,1.915179E-5,0.009689851,1.828623E-4,0.001702256,4.556008E-5,4.970075E-4,3.303165E-5,4.481608E-4,1.682901E-6,1.415332E-5,5.008592E-10,1.373231E-5,8.141632E-4,1.383236E-5,3.450696E-10,2.680458E-5,0.002671941,3.29134E-4,1.569338E-6,6.388007E-8,1.561643E-7,2.835316E-9,7.229115E-10,1.370313E-11,1.291292E-10,6.707646E-13,1.513701E-18,1.529329E-7,7.912617,5.881344E-5,448756.3,448756.3
3.935824E-6,16.1556,-4.492537E9,1639.468,1639.468,9.500434E-4,1.0,0.7952856,4.559863E-4,0.03819808,0.003227188,0.007315203,6.91135E-5,0.0923016,3.259811E-4,0.01230452,0.001918331,1.120562E-5,6.704743E-6,0.02549497,0.001139996,0.001017149,0.001227753,4.589763E-4,2.215704E-4,6.712685E-7,3.125016E-5,0.001948352,2.814414E-4,1.874695E-5,0.009636933,1.789376E-4,0.001715906,4.65515E-5,5.019444E-4,3.357776E-5,4.512317E-4,1.739246E-6,1.304925E-5,4.55317E-10,1.322597E-5,8.022924E-4,1.271779E-5,3.029628E-10,2.433685E-5,0.002668532,3.288599E-4,1.608014E-6,6.619169E-8,1.575E-7,2.908327E-9,7.446005E-10,1.421331E-11,1.334641E-10,4.393256E-13,7.877934E-19,1.244597E-7,7.911186,5.880583E-5,448675.1,448675.1
3.954476E-6,16.1561,-4.54659E9,1639.447,1639.447,9.500434E-4,1.0,0.795235,4.543867E-4,0.03825392,0.003211754,0.007310397,6.874939E-5,0.09235023,3.246293E-4,0.01232721,0.001913448,1.113228E-5,6.648468E-6,0.02547157,0.001137177,0.001019887,0.001229728,4.602374E-4,2.204432E-4,6.586208E-7,3.103225E-5,0.001936704,2.803896E-4,1.864869E-5,0.009623841,1.779825E-4,0.00171926,4.679823E-5,5.031666E-4,3.371339E-5,4.519869E-4,1.753444E-6,1.278763E-5,4.447705E-10,1.310532E-5,7.993664E-4,1.245442E-5,2.933727E-10,2.375792E-5,0.002667692,3.287897E-4,1.61768E-6,6.677337E-8,1.57831E-7,2.926566E-9,7.500273E-10,1.434269E-11,1.345583E-10,3.953485E-13,6.694916E-19,1.182295E-7,7.910832,5.880399E-5,448655.0,448655.0
3.975726E-6,16.15667,-4.606946E9,1639.421,1639.421,9.500434E-4,1.0,0.7951776,4.525823E-4,0.03831716,0.003194354,0.007304916,6.834006E-5,0.09240529,3.23104E-4,0.01235294,0.001907909,1.104979E-5,6.585372E-6,0.02544498,0.001133985,0.001022996,0.001231968,4.616661E-4,2.191676E-4,6.445517E-7,3.078613E-5,0.001923546,2.791974E-4,1.853807E-5,0.009608985,1.769062E-4,0.001723056,4.707893E-5,5.045539E-4,3.386755E-5,4.528418E-4,1.76968E-6,1.249606E-5,4.331255E-10,1.297049E-5,7.96051E-4,1.216125E-5,2.828567E-10,2.31154E-5,0.00266674,3.287088E-4,1.628698E-6,6.743816E-8,1.582069E-7,2.947348E-9,7.562147E-10,1.449103E-11,1.358103E-10,3.50562E-13,5.560925E-19,1.115112E-7,7.910432,5.880192E-5,448632.3,448632.3
