Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_IC3H7_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_NC4H10_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H5_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NC5H12_Soln#17 (),Mole_fraction_NC5H11_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M3_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H15_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C6H5C2H5_Soln#17 (),Mole_fraction_NC12H25_Soln#17 (),Mole_fraction_NC12H26_Soln#17 (),Mole_fraction_NC16H34_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
3.8E-4,16.0168,-2.292004E8,1497.887,1497.887,0.001002824,1.0,0.7680159,2.570112E-5,0.07057488,7.800643E-5,0.001543772,3.507331E-6,0.1121811,9.724053E-6,0.03003191,7.128697E-6,5.222413E-8,1.190465E-8,0.003057388,3.603813E-5,0.002065812,0.001020995,1.329395E-4,3.413837E-8,2.359754E-10,8.713861E-9,1.237296E-5,9.792388E-6,3.862904E-6,9.844902E-7,0.002509611,2.1779E-6,0.002266612,4.405143E-4,0.002436876,1.250238E-4,7.55155E-4,5.743489E-5,1.26529E-4,1.037679E-10,2.143479E-13,1.779486E-7,1.200087E-8,1.436163E-6,2.809712E-10,3.206004E-17,6.766013E-12,0.002125268,8.543482E-5,4.424116E-5,7.001974E-5,3.565112E-6,-1.141139E-13,-1.524538E-20,-2.17358E-51,-6.384988E-10,7.695663,6.261074E-5,436452.0,436452.0
3.885744E-4,16.01487,-2.256964E8,1497.402,1497.402,0.001002824,1.0,0.7679247,2.54492E-5,0.0707347,7.679265E-5,0.001515869,3.473114E-6,0.1120755,9.594176E-6,0.03023349,6.827483E-6,5.044275E-8,1.159379E-8,0.002967001,3.487421E-5,0.002047961,0.001008521,1.311274E-4,3.362118E-8,2.338836E-10,8.370854E-9,1.200256E-5,9.434473E-6,3.755047E-6,9.717272E-7,0.002488161,2.137342E-6,0.002259026,4.453313E-4,0.002459087,1.240742E-4,7.537902E-4,5.723581E-5,1.281923E-4,1.012406E-10,2.059541E-13,1.720961E-7,1.174978E-8,1.37763E-6,2.684339E-10,1.034517E-16,4.919805E-12,0.002117136,8.466073E-5,4.502736E-5,7.039888E-5,3.503641E-6,-1.140906E-13,-1.419254E-20,-6.61308E-52,-6.047878E-10,7.694095,6.261829E-5,436363.1,436363.1
3.9E-4,16.01455,-2.25127E8,1497.322,1497.322,0.001002824,1.0,0.76791,2.540808E-5,0.07076079,7.659555E-5,0.001511332,3.467544E-6,0.1120578,9.573067E-6,0.03026667,6.779958E-6,5.015557E-8,1.154371E-8,0.002952347,3.468604E-5,0.002045005,0.001006472,1.308306E-4,3.353813E-8,2.335378E-10,8.315828E-9,1.194243E-5,9.376968E-6,3.737685E-6,9.696605E-7,0.002484682,2.130775E-6,0.00225777,4.461238E-4,0.002462743,1.239165E-4,7.535636E-4,5.720278E-5,1.284653E-4,1.008344E-10,2.044829E-13,1.711525E-7,1.170933E-8,1.368302E-6,2.664329E-10,-4.560871E-17,4.582471E-12,0.002115795,8.453374E-5,4.515747E-5,7.04609E-5,3.493676E-6,-1.140868E-13,-1.402569E-20,-5.427185E-52,-5.980541E-10,7.693838,6.261954E-5,436348.5,436348.5
3.959477E-4,16.01322,-2.227911E8,1496.99,1496.99,0.001002824,1.0,0.7678495,2.523878E-5,0.07086819,7.578735E-5,0.001492709,3.444666E-6,0.1119833,9.486451E-6,0.03040411,6.589042E-6,4.898416E-8,1.133969E-8,0.002892328,3.39169E-5,0.002032707,9.979948E-4,1.296059E-4,3.320025E-8,2.321596E-10,8.092164E-9,1.169595E-5,9.142986E-6,3.666941E-6,9.612029E-7,0.002470431,2.103903E-6,0.00225255,4.494044E-4,0.002477883,1.232592E-4,7.526192E-4,5.706521E-5,1.295936E-4,9.91822E-11,1.982181E-13,1.673067E-7,1.154446E-8,1.330561E-6,2.585932E-10,-5.114816E-16,7.087734E-12,0.002110232,8.400912E-5,4.569843E-5,7.071653E-5,3.452866E-6,-1.14071E-13,-1.33535E-20,-2.388691E-52,-5.832704E-10,7.692773,6.262474E-5,436288.1,436288.1
4.0E-4,16.01231,-2.212348E8,1496.766,1496.766,0.001002824,1.0,0.7678093,2.512556E-5,0.07094003,7.524961E-5,0.001480304,3.429406E-6,0.1119322,9.428767E-6,0.03049682,6.465545E-6,4.821012E-8,1.12049E-8,0.002852465,3.340746E-5,0.002024366,9.922887E-4,1.287841E-4,3.297781E-8,2.312467E-10,7.945137E-9,1.153205E-5,8.988962E-6,3.620285E-6,9.555917E-7,0.002460962,2.086074E-6,0.002249011,4.516157E-4,0.002488094,1.228121E-4,7.519769E-4,5.697171E-5,1.303524E-4,9.809361E-11,1.958008E-13,1.647621E-7,1.143564E-8,1.305901E-6,2.533252E-10,6.485112E-16,5.678946E-12,0.002106473,8.365648E-5,4.606525E-5,7.088783E-5,3.425758E-6,-1.140604E-13,-1.291704E-20,-1.376256E-52,-5.703373E-10,7.692056,6.262828E-5,436247.5,436247.5
4.083573E-4,16.01045,-2.181113E8,1496.309,1496.309,0.001002824,1.0,0.7677291,2.489708E-5,0.07108498,7.417137E-5,0.001455396,3.39872E-6,0.1118257,9.312966E-6,0.03068576,6.225898E-6,4.667151E-8,1.093717E-8,0.00277271,3.239153E-5,0.002007261,9.806905E-4,1.271199E-4,3.253717E-8,2.293377E-10,7.65449E-9,1.120367E-5,8.684025E-6,3.527708E-6,9.443769E-7,0.002442004,2.050441E-6,0.002241758,4.561184E-4,0.002508898,1.218927E-4,7.506551E-4,5.677945E-5,1.318933E-4,9.59371E-11,1.882521E-13,1.597066E-7,1.121953E-8,1.257475E-6,2.430536E-10,-7.644387E-17,5.480344E-12,0.002098793,8.294077E-5,4.68175E-5,7.123416E-5,3.371507E-6,-1.140388E-13,-1.206725E-20,-4.418844E-53,-5.530129E-10,7.6906,6.263555E-5,436164.9,436164.9
4.1E-4,16.01009,-2.175104E8,1496.22,1496.22,0.001002824,1.0,0.7677137,2.485294E-5,0.07111298,7.396416E-5,0.001450605,3.392809E-6,0.1118046,9.29069E-6,0.03072255,6.181035E-6,4.637786E-8,1.088612E-8,0.002757411,3.219717E-5,0.002003915,9.784373E-4,1.267975E-4,3.245328E-8,2.289763E-10,7.59927E-9,1.114062E-5,8.626022E-6,3.510067E-6,9.422272E-7,0.002438365,2.043611E-6,0.002240339,4.569944E-4,0.002512948,1.217124E-4,7.503958E-4,5.674175E-5,1.321924E-4,9.552624E-11,1.869239E-13,1.587417E-7,1.117832E-8,1.248322E-6,2.410691E-10,-3.042453E-17,4.910098E-12,0.002097295,8.280188E-5,4.69647E-5,7.130115E-5,3.361097E-6,-1.140346E-13,-1.190781E-20,-3.535319E-53,-5.461354E-10,7.690317,6.263698E-5,436148.8,436148.8
4.2E-4,16.00788,-2.139416E8,1495.683,1495.683,0.001002824,1.0,0.7676228,2.458965E-5,0.07128001,7.273515E-5,0.001422159,3.357656E-6,0.1116753,9.15841E-6,0.03094403,5.922632E-6,4.464979E-8,1.058579E-8,0.002666873,3.105033E-5,0.001983665,9.649083E-4,1.248681E-4,3.196098E-8,2.268327E-10,7.275978E-9,1.076699E-5,8.286026E-6,3.406453E-6,9.29515E-7,0.002416811,2.003219E-6,0.002231758,4.622642E-4,0.002537327,1.206186E-4,7.48821E-4,5.651297E-5,1.339871E-4,9.31163E-11,1.791896E-13,1.530662E-7,1.093601E-8,1.19502E-6,2.297103E-10,8.448927E-17,4.694412E-12,0.002088255,8.196887E-5,4.785605E-5,7.170146E-5,3.299457E-6,-1.140094E-13,-1.098774E-20,-9.16486E-54,-5.128474E-10,7.688618,6.264563E-5,436052.5,436052.5
4.296733E-4,16.00575,-2.10628E8,1495.171,1495.171,0.001002824,1.0,0.767539,2.434343E-5,0.07143619,7.159696E-5,0.001395778,3.324955E-6,0.1115488,9.035655E-6,0.03115436,5.694676E-6,4.307057E-8,1.031152E-8,0.00258336,2.999775E-5,0.001964282,9.521226E-4,1.230543E-4,3.15129E-8,2.248572E-10,6.983048E-9,1.042169E-5,7.977382E-6,3.312073E-6,9.17801E-7,0.002396894,1.965988E-6,0.002223547,4.672611E-4,0.002560471,1.195676E-4,7.473043E-4,5.629285E-5,1.356813E-4,9.092475E-11,1.724784E-13,1.478805E-7,1.071489E-8,1.147124E-6,2.196262E-10,6.063726E-16,4.971268E-12,0.002079639,8.118285E-5,4.87107E-5,7.207672E-5,3.242531E-6,-1.139856E-13,-1.017457E-20,-2.523619E-54,-4.914472E-10,7.687011,6.265395E-5,435961.3,435961.3
4.3E-4,16.00568,-2.105184E8,1495.154,1495.154,0.001002824,1.0,0.7675363,2.433525E-5,0.07144138,7.155935E-5,0.001394906,3.323872E-6,0.1115445,9.031594E-6,0.0311614,5.68732E-6,4.301873E-8,1.030253E-8,0.002580606,2.996313E-5,0.001963631,9.516958E-4,1.229939E-4,3.149822E-8,2.247992E-10,6.973472E-9,1.041029E-5,7.967284E-6,3.30898E-6,9.174148E-7,0.002396237,1.964761E-6,0.002223271,4.674281E-4,0.002561245,1.195322E-4,7.472532E-4,5.628544E-5,1.357378E-4,9.085303E-11,1.723987E-13,1.477105E-7,1.070764E-8,1.145564E-6,2.193112E-10,7.813212E-16,5.190597E-12,0.00207935,8.115663E-5,4.873944E-5,7.20892E-5,3.240652E-6,-1.139848E-13,-1.014833E-20,-2.416364E-54,-4.914366E-10,7.686958,6.265423E-5,435958.3,435958.3
4.368484E-4,16.00418,-2.082526E8,1494.797,1494.797,0.001002824,1.0,0.7674795,2.416588E-5,0.0715488,7.078291E-5,0.001376892,3.301481E-6,0.1114541,8.9477E-6,0.03130798,5.537971E-6,4.195383E-8,1.01185E-8,0.002523841,2.92507E-5,0.001950041,9.428246E-4,1.217409E-4,3.119696E-8,2.240353E-10,6.77731E-9,1.017521E-5,7.760311E-6,3.245507E-6,9.09457E-7,0.002382675,1.939462E-6,0.002217515,4.709058E-4,0.002577369,1.18793E-4,7.461839E-4,5.613035E-5,1.369124E-4,8.938396E-11,1.74213E-13,1.442229E-7,1.055868E-8,1.113693E-6,2.133607E-10,7.635827E-15,1.57759E-11,0.002073327,8.061182E-5,4.933995E-5,7.234779E-5,3.201907E-6,-1.139683E-13,-9.61563E-21,-9.756232E-55,-5.21339E-10,7.685842,6.266009E-5,435895.0,435895.0
4.370022E-4,16.00415,-2.082031E8,1494.789,1494.789,0.001002824,1.0,0.7674782,2.416212E-5,0.07155119,7.076574E-5,0.001376493,3.300985E-6,0.1114521,8.945842E-6,0.03131126,5.534719E-6,4.193044E-8,1.011412E-8,0.002522587,2.923499E-5,0.001949737,9.42627E-4,1.21713E-4,3.119034E-8,2.23658E-10,6.773002E-9,1.017001E-5,7.755765E-6,3.244111E-6,9.092812E-7,0.002382375,1.938903E-6,0.002217386,4.709834E-4,0.002577729,1.187764E-4,7.4616E-4,5.612687E-5,1.369385E-4,8.935235E-11,1.654514E-13,1.441476E-7,1.05554E-8,1.112995E-6,2.133466E-10,-1.310458E-15,1.763832E-11,0.002073192,8.059969E-5,4.935339E-5,7.235354E-5,3.201051E-6,-1.139679E-13,-9.604037E-21,-9.559947E-55,-5.290607E-10,7.685817,6.266022E-5,435893.6,435893.6
4.4E-4,16.00349,-2.072306E8,1494.634,1494.634,0.001002824,1.0,0.767454,2.408924E-5,0.07159741,7.043327E-5,0.001368777,3.29137E-6,0.1114123,8.909882E-6,0.03137482,5.472259E-6,4.147713E-8,1.003476E-8,0.002498337,2.89314E-5,0.001943823,9.387905E-4,1.211725E-4,3.10624E-8,2.227785E-10,6.689926E-9,1.006949E-5,7.668037E-6,3.217164E-6,9.058827E-7,0.002376575,1.928095E-6,0.002214881,4.724902E-4,0.00258472,1.184542E-4,7.456931E-4,5.605918E-5,1.374463E-4,8.872679E-11,1.645178E-13,1.426539E-7,1.04921E-8,1.099544E-6,2.102552E-10,-1.567743E-16,1.33796E-11,0.002070575,8.036419E-5,4.961507E-5,7.246491E-5,3.184483E-6,-1.139607E-13,-9.381385E-21,-6.453633E-55,-5.211963E-10,7.685334,6.266278E-5,435866.2,435866.2
4.468607E-4,16.002,-2.050487E8,1494.282,1494.282,0.001002824,1.0,0.7673998,2.39251E-5,0.07170151,6.968792E-5,0.001351471,3.269776E-6,0.1113209,8.829169E-6,0.03151904,5.33521E-6,4.046798E-8,9.85954E-9,0.00244409,2.825381E-5,0.001930369,9.301105E-4,1.199525E-4,3.077778E-8,2.21471E-10,6.505567E-9,9.844444E-6,7.473229E-6,3.15723E-6,8.982801E-7,0.002363582,1.903915E-6,0.002209182,4.759058E-4,0.002600578,1.1772E-4,7.446274E-4,5.590472E-5,1.385948E-4,8.73374E-11,1.603295E-13,1.393423E-7,1.035115E-8,1.069783E-6,2.039956E-10,2.151577E-16,1.295335E-11,0.002064627,7.983156E-5,5.021142E-5,7.271596E-5,3.147385E-6,-1.139445E-13,-8.89349E-21,-2.628032E-55,-5.270833E-10,7.68424,6.266863E-5,435804.1,435804.1
4.5E-4,16.00132,-2.040694E8,1494.122,1494.122,0.001002824,1.0,0.7673756,2.385121E-5,0.07174836,6.935397E-5,0.001343715,3.26008E-6,0.111279,8.792966E-6,0.03158444,5.275133E-6,4.001875E-8,9.781484E-9,0.002419841,2.795164E-5,0.00192425,9.261852E-4,1.194021E-4,3.065124E-8,2.208522E-10,6.423825E-9,9.743764E-6,7.386796E-6,3.130598E-6,8.948819E-7,0.002357767,1.893103E-6,0.00220659,4.774535E-4,0.002607769,1.173856E-4,7.441411E-4,5.583426E-5,1.391141E-4,8.671879E-11,1.580314E-13,1.378659E-7,1.028845E-8,1.056625E-6,2.010036E-10,-1.225269E-16,9.474686E-12,0.002061925,7.959077E-5,5.048311E-5,7.282905E-5,3.130784E-6,-1.139372E-13,-8.679949E-21,-1.745085E-55,-5.161708E-10,7.683744,6.267129E-5,435776.1,435776.1
4.6E-4,15.99916,-2.010268E8,1493.618,1493.618,0.001002824,1.0,0.7673009,2.362073E-5,0.0718945,6.831862E-5,0.001319665,3.229934E-6,0.1111446,8.680557E-6,0.03179037,5.09388E-6,3.863766E-8,9.541556E-9,0.002344894,2.70205E-5,0.00190492,9.138717E-4,1.176804E-4,3.026278E-8,2.189964E-10,6.173754E-9,9.432269E-6,7.122179E-6,3.048898E-6,8.843775E-7,0.00233976,1.85967E-6,0.002198399,4.823214E-4,0.002630405,1.163272E-4,7.425977E-4,5.561069E-5,1.407425E-4,8.48229E-11,1.518401E-13,1.333368E-7,1.009582E-8,1.016507E-6,1.92415E-10,-1.955956E-16,7.129172E-12,0.002053396,7.883555E-5,5.134374E-5,7.318207E-5,3.079396E-6,-1.139141E-13,-8.037704E-21,-4.78718E-56,-4.958284E-10,7.682188,6.267975E-5,435687.8,435687.8
4.699896E-4,15.99702,-1.980987E8,1493.122,1493.122,0.001002824,1.0,0.7672298,2.33977E-5,0.0720359,6.73258E-5,0.0012966,3.200903E-6,0.1110094,8.572515E-6,0.03199254,4.926948E-6,3.733008E-8,9.3144E-9,0.002273378,2.613596E-5,0.001885858,9.018556E-4,1.160077E-4,2.989579E-8,2.172884E-10,5.938738E-9,9.134588E-6,6.873241E-6,2.971809E-6,8.743497E-7,0.002322523,1.827732E-6,0.002190319,4.870917E-4,0.002652619,1.152808E-4,7.410649E-4,5.538875E-5,1.423313E-4,8.30349E-11,1.476004E-13,1.290517E-7,9.913644E-9,9.789761E-7,1.846405E-10,1.431509E-15,7.564476E-12,0.002044994,7.809863E-5,5.219621E-5,7.352402E-5,3.030234E-6,-1.138915E-13,-7.44974E-21,-1.335987E-56,-4.849417E-10,7.680666,6.268815E-5,435601.5,435601.5
4.7E-4,15.99702,-1.980957E8,1493.122,1493.122,0.001002824,1.0,0.7672298,2.339748E-5,0.07203605,6.732478E-5,0.001296577,3.200873E-6,0.1110093,8.572405E-6,0.03199275,4.926781E-6,3.732875E-8,9.314167E-9,0.002273305,2.613506E-5,0.001885839,9.018432E-4,1.16006E-4,2.989542E-8,2.172858E-10,5.9385E-9,9.134284E-6,6.872989E-6,2.97173E-6,8.743395E-7,0.002322505,1.8277E-6,0.00219031,4.870966E-4,0.002652642,1.152798E-4,7.410633E-4,5.538852E-5,1.423329E-4,8.303309E-11,1.475709E-13,1.290474E-7,9.913459E-9,9.789382E-7,1.846334E-10,1.405883E-15,7.574932E-12,0.002044985,7.809787E-5,5.219709E-5,7.352437E-5,3.030184E-6,-1.138915E-13,-7.449152E-21,-1.334205E-56,-4.849702E-10,7.680664,6.268816E-5,435601.4,435601.4
4.76036E-4,15.99573,-1.963772E8,1492.825,1492.825,0.001002824,1.0,0.7671884,2.326604E-5,0.07211937,6.674386E-5,0.001283083,3.183828E-6,0.1109273,8.509068E-6,0.03211324,4.832074E-6,3.657127E-8,9.18231E-9,0.002231628,2.562141E-5,0.001874443,8.947167E-4,1.150172E-4,2.968315E-8,2.161644E-10,5.803145E-9,8.960614E-6,6.729514E-6,2.927198E-6,8.684924E-7,0.002312432,1.809067E-6,0.002185477,4.899356E-4,0.002665879,1.146531E-4,7.401416E-4,5.52551E-5,1.432752E-4,8.19989E-11,1.429329E-13,1.265636E-7,9.808014E-9,9.573904E-7,1.79974E-10,-4.572631E-17,4.710031E-12,0.002039963,7.766075E-5,5.270875E-5,7.372599E-5,3.001469E-6,-1.138781E-13,-7.117626E-21,-6.193584E-57,-4.651058E-10,7.679759,6.269322E-5,435550.0,435550.0
4.8E-4,15.99488,-1.952685E8,1492.632,1492.632,0.001002824,1.0,0.7671619,2.318102E-5,0.07217325,6.636977E-5,0.001274395,3.17283E-6,0.1108732,8.468233E-6,0.03219172,4.772198E-6,3.608652E-8,9.097986E-9,0.002204858,2.529217E-5,0.00186701,8.9009E-4,1.143765E-4,2.954742E-8,2.154984E-10,5.716815E-9,8.848988E-6,6.637973E-6,2.898745E-6,8.64735E-7,0.002305951,1.797088E-6,0.002182324,4.917828E-4,0.002674498,1.142438E-4,7.395381E-4,5.516776E-5,1.43887E-4,8.133823E-11,1.410762E-13,1.24976E-7,9.74056E-9,9.436708E-7,1.771032E-10,2.159811E-16,4.159494E-12,0.002036687,7.73769E-5,5.304339E-5,7.385643E-5,2.982998E-6,-1.138693E-13,-6.90895E-21,-3.736459E-57,-4.539575E-10,7.679171,6.269653E-5,435516.7,435516.7
4.9E-4,15.99276,-1.925394E8,1492.149,1492.149,0.001002824,1.0,0.7670973,2.297106E-5,0.07230633,6.545143E-5,0.001253075,3.145753E-6,0.1107366,8.367821E-6,0.03238738,4.628814E-6,3.490675E-8,8.892701E-9,0.002139379,2.448927E-5,0.001848437,8.786046E-4,1.127903E-4,2.921745E-8,2.139133E-10,5.507691E-9,8.575721E-6,6.416124E-6,2.829655E-6,8.555378E-7,0.002290056,1.767751E-6,0.002174439,4.963827E-4,0.002695985,1.132199E-4,7.380224E-4,5.494845E-5,1.454058E-4,7.973374E-11,1.375835E-13,1.211144E-7,9.576484E-9,9.105072E-7,1.702807E-10,1.963183E-15,4.458882E-12,0.002028498,7.6672E-5,5.388279E-5,7.417862E-5,2.937719E-6,-1.138476E-13,-6.41269E-21,-1.066019E-57,-4.27014E-10,7.677706,6.270484E-5,435433.6,435433.6
4.951329E-4,15.99168,-1.911749E8,1491.904,1491.904,0.001002824,1.0,0.7670652,2.286575E-5,0.07237308,6.499382E-5,0.001242457,3.132219E-6,0.1106662,8.317693E-6,0.03248655,4.55924E-6,3.432429E-8,8.791058E-9,0.002106884,2.40921E-5,0.001839005,8.728124E-4,1.119927E-4,2.90548E-8,2.129981E-10,5.404986E-9,8.439983E-6,6.307126E-6,2.795638E-6,8.509695E-7,0.002282143,1.753168E-6,0.002170433,4.987108E-4,0.002706872,1.126993E-4,7.372483E-4,5.483645E-5,1.46172E-4,7.894465E-11,1.332441E-13,1.19209E-7,9.495545E-9,8.942534E-7,1.67135E-10,8.990035E-17,6.60364E-12,0.002024337,7.631631E-5,5.431097E-5,7.434024E-5,2.915191E-6,-1.138366E-13,-6.173858E-21,-5.62042E-58,-4.294462E-10,7.676965,6.270909E-5,435391.6,435391.6
5.0E-4,15.99065,-1.899027E8,1491.673,1491.673,0.001002824,1.0,0.7670356,2.276735E-5,0.07243544,6.456802E-5,0.001232581,3.119601E-6,0.1105994,8.270992E-6,0.03257983,4.495561E-6,3.378562E-8,8.697106E-9,0.00207673,2.372426E-5,0.001830124,8.673821E-4,1.112463E-4,2.890446E-8,2.122064E-10,5.310298E-9,8.313951E-6,6.206607E-6,2.764228E-6,8.46727E-7,0.002274786,1.739618E-6,0.002166659,5.008984E-4,0.002717111,1.122086E-4,7.365166E-4,5.47306E-5,1.468905E-4,7.821414E-11,1.307763E-13,1.174447E-7,9.420713E-9,8.792857E-7,1.639443E-10,-1.338146E-16,4.160025E-12,0.002020416,7.598269E-5,5.471537E-5,7.449125E-5,2.894251E-6,-1.138263E-13,-5.956562E-21,-3.058522E-58,-4.141858E-10,7.67627,6.271311E-5,435352.1,435352.1
5.1E-4,15.98855,-1.873534E8,1491.204,1491.204,0.001002824,1.0,0.7669767,2.256958E-5,0.07256077,6.371758E-5,0.001212874,3.094326E-6,0.1104617,8.177548E-6,0.03276916,4.371403E-6,3.271947E-8,8.511005E-9,0.002016754,2.299485E-5,0.001812074,8.564151E-4,1.097427E-4,2.860727E-8,2.106513E-10,5.123774E-9,8.063079E-6,6.008543E-6,2.702215E-6,8.382793E-7,0.002260104,1.712617E-6,0.002158982,5.053323E-4,0.002737891,1.112102E-4,7.350209E-4,5.451424E-5,1.48342E-4,7.677262E-11,1.262177E-13,1.139594E-7,9.272685E-9,8.498464E-7,1.580898E-10,-9.775006E-17,5.432729E-12,0.002012438,7.530838E-5,5.55413E-5,7.479465E-5,2.85249E-6,-1.138054E-13,-5.536965E-21,-8.986729E-59,-4.049462E-10,7.67486,6.272134E-5,435272.2,435272.2
5.2E-4,15.98647,-1.848863E8,1490.741,1490.741,0.001002824,1.0,0.7669205,2.237746E-5,0.07268252,6.289814E-5,0.001193909,3.069879E-6,0.1103238,8.087284E-6,0.0329555,4.255395E-6,3.170445E-8,8.333576E-9,0.001959292,2.229871E-5,0.001794285,8.45695E-4,1.082779E-4,2.832474E-8,2.0915E-10,4.947277E-9,7.82248E-6,5.82106E-6,2.643371E-6,8.301709E-7,0.002245974,1.686671E-6,0.002151407,5.096875E-4,0.002758337,1.10225E-4,7.335352E-4,5.429936E-5,1.497619E-4,7.540189E-11,1.221821E-13,1.106415E-7,9.13185E-9,8.22037E-7,1.523611E-10,1.587049E-16,3.306105E-12,0.00200456,7.464842E-5,5.636075E-5,7.508924E-5,2.812328E-6,-1.137849E-13,-5.150362E-21,-2.629252E-59,-3.79192E-10,7.673476,6.272951E-5,435193.7,435193.7
5.3E-4,15.9844,-1.824967E8,1490.284,1490.284,0.001002824,1.0,0.7668669,2.219071E-5,0.07280085,6.210804E-5,0.00117565,3.046217E-6,0.1101855,8.000034E-6,0.03313894,4.146743E-6,3.073732E-8,8.164234E-9,0.001904204,2.16339E-5,0.001776757,8.352145E-4,1.068505E-4,2.805595E-8,2.076923E-10,4.780089E-9,7.591615E-6,5.643428E-6,2.587485E-6,8.22382E-7,0.002232362,1.661721E-6,0.002143935,5.139664E-4,0.00277846,1.092532E-4,7.320599E-4,5.408598E-5,1.511512E-4,7.409877E-11,1.182425E-13,1.074829E-7,8.997731E-9,7.957291E-7,1.470608E-10,2.429425E-16,2.939047E-12,0.001996779,7.400226E-5,5.717388E-5,7.537533E-5,2.773674E-6,-1.137648E-13,-4.793917E-21,-7.974056E-60,-3.540946E-10,7.672118,6.273764E-5,435116.7,435116.7
5.366616E-4,15.98303,-1.809467E8,1489.982,1489.982,0.001002824,1.0,0.7668325,2.20692E-5,0.07287785,6.159734E-5,0.001163864,3.03088E-6,0.1100933,7.943515E-6,0.03325957,4.07813E-6,3.011867E-8,8.056406E-9,0.001868772,2.120763E-5,0.001765227,8.283633E-4,1.059197E-4,2.788419E-8,2.069503E-10,4.673598E-9,7.443016E-6,5.530281E-6,2.551813E-6,8.173627E-7,0.002223569,1.645626E-6,0.002139014,5.167754E-4,0.00279169,1.086133E-4,7.310828E-4,5.394468E-5,1.520601E-4,7.326936E-11,1.151294E-13,1.054711E-7,8.911931E-9,7.789863E-7,1.444423E-10,-5.245181E-17,1.274421E-11,0.001991648,7.357928E-5,5.77121E-5,7.556132E-5,2.748727E-6,-1.137515E-13,-4.571924E-21,-3.568359E-60,-3.780425E-10,7.671226,6.274303E-5,435066.1,435066.1
5.4E-4,15.98234,-1.801809E8,1489.833,1489.833,0.001002824,1.0,0.7668156,2.200919E-5,0.07291588,6.134606E-5,0.001158072,3.023313E-6,0.1100471,7.915674E-6,0.03331955,4.044838E-6,2.98156E-8,8.002554E-9,0.001851393,2.099895E-5,0.001759494,8.249696E-4,1.054594E-4,2.780026E-8,2.062884E-10,4.621673E-9,7.370101E-6,5.475102E-6,2.534398E-6,8.148985E-7,0.002219245,1.637717E-6,0.002136566,5.181705E-4,0.002798267,1.08295E-4,7.30595E-4,5.387413E-5,1.525106E-4,7.286283E-11,1.140977E-13,1.044782E-7,8.869987E-9,7.708252E-7,1.427205E-10,2.008907E-16,1.025603E-11,0.001989093,7.336956E-5,5.798076E-5,7.565314E-5,2.736463E-6,-1.13745E-13,-4.465144E-21,-2.395952E-60,-3.756815E-10,7.670783,6.274573E-5,435041.0,435041.0
