Time_Soln#24 (sec),Volume_Soln#24 (cm3),Volumetric_heat_production_rate_Soln#24 (erg/cm3-sec),Surface_temperature_Soln#24 (K),Temperature_Soln#24 (K),Mass_Soln#24 (g),Pressure_Soln#24 (atm),Mole_fraction_H2_Soln#24 (),Mole_fraction_H_Soln#24 (),Mole_fraction_CH4_Soln#24 (),Mole_fraction_CH3_Soln#24 (),Mole_fraction_C2H6_Soln#24 (),Mole_fraction_C2H5_Soln#24 (),Mole_fraction_C2H4_Soln#24 (),Mole_fraction_C2H3_Soln#24 (),Mole_fraction_C2H2_Soln#24 (),Mole_fraction_C3H8_Soln#24 (),Mole_fraction_IC3H7_Soln#24 (),Mole_fraction_NC3H7_Soln#24 (),Mole_fraction_C3H6_Soln#24 (),Mole_fraction_C3H5-A_Soln#24 (),Mole_fraction_C3H5-T_Soln#24 (),Mole_fraction_C3H4-P_Soln#24 (),Mole_fraction_C3H4-A_Soln#24 (),Mole_fraction_C3H3_Soln#24 (),Mole_fraction_C3H2_Soln#24 (),Mole_fraction_NC4H10_Soln#24 (),Mole_fraction_PC4H9_Soln#24 (),Mole_fraction_C4H8-1_Soln#24 (),Mole_fraction_C4H8-2_Soln#24 (),Mole_fraction_C4H71-3_Soln#24 (),Mole_fraction_C4H6_Soln#24 (),Mole_fraction_C4H5_Soln#24 (),Mole_fraction_C4H4_Soln#24 (),Mole_fraction_C4H2_Soln#24 (),Mole_fraction_C6H6_Soln#24 (),Mole_fraction_C5H6_Soln#24 (),Mole_fraction_C10H8_Soln#24 (),Mole_fraction_NC5H12_Soln#24 (),Mole_fraction_NC5H11_Soln#24 (),Mole_fraction_NC5H10_Soln#24 (),Mole_fraction_LC5H8_Soln#24 (),Mole_fraction_NC6H12_Soln#24 (),Mole_fraction_NC7H15_Soln#24 (),Mole_fraction_NC7H14_Soln#24 (),Mole_fraction_C7H8_Soln#24 (),Mole_fraction_C7H7_Soln#24 (),Mole_fraction_C6H5C2H_Soln#24 (),Mole_fraction_C12H8_Soln#24 (),Mole_fraction_C14H10_Soln#24 (),Mole_fraction_C16H10_Soln#24 (),Mole_fraction_BIN1B_Soln#24 (),Mole_fraction_NC10H21_Soln#24 (),Mole_fraction_NC12H25_Soln#24 (),Mole_fraction_NC12H26_Soln#24 (),Mole_fraction_NC16H34_Soln#24 (),Mole_fraction_NC10H20_Soln#24 (),Molecular_weight_Soln#24 (g/mole),Mass_density_Soln#24 (g/cm3),Unburned_hydrocarbons_Soln#24 (ppm),Volatile_organic_compounds_Soln#24 (ppm)
3.024493E-7,15.62878,3.928828E11,1790.528,1790.528,8.395732E-4,1.0,0.7990599,0.003876647,0.0167947,0.02950376,0.004928021,6.747033E-4,0.07166385,0.002409828,0.008973635,0.003230848,1.82589E-4,1.838289E-4,0.02731484,0.004107735,1.568503E-4,4.752055E-4,0.001096231,4.262017E-4,8.95719E-6,4.38657E-4,5.174797E-5,0.004641734,4.082076E-4,6.884102E-5,0.01189755,0.00133021,5.530605E-4,5.737358E-6,1.771052E-4,1.44254E-4,1.967389E-7,1.423855E-4,5.984674E-8,1.12377E-4,7.669958E-4,1.516237E-4,8.039191E-8,3.605546E-4,0.002745171,4.466353E-4,2.105901E-7,1.299519E-9,7.068147E-8,1.142993E-10,6.877992E-13,2.149732E-9,2.068245E-12,1.055294E-9,1.138632E-13,4.710934E-5,7.892825,5.371968E-5,447633.5,447633.5
3.067467E-7,15.63475,3.892268E11,1790.994,1790.994,8.395732E-4,1.0,0.7989217,0.003856681,0.01700138,0.02932496,0.004961797,6.613561E-4,0.07185429,0.002390944,0.009060344,0.003221085,1.786269E-4,1.794609E-4,0.02730594,0.004071677,1.565812E-4,4.820389E-4,0.001102575,4.322202E-4,9.147532E-6,4.356029E-4,5.000376E-5,0.00460453,4.07443E-4,6.774389E-5,0.01185959,0.001332241,5.631798E-4,5.926313E-6,1.793622E-4,1.458635E-4,2.027359E-7,1.372138E-4,5.588244E-8,1.067868E-4,7.633235E-4,1.463564E-4,7.482322E-8,3.469105E-4,0.002740407,4.492216E-4,2.17212E-7,1.355117E-9,7.153022E-8,1.200676E-10,7.150075E-13,1.969502E-9,1.692247E-12,8.613517E-10,8.324662E-14,4.348543E-5,7.891866,5.369916E-5,447579.1,447579.1
3.097437E-7,15.63888,3.866255E11,1791.317,1791.317,8.395732E-4,1.0,0.7988266,0.003843016,0.01714472,0.029201,0.004984911,6.523286E-4,0.07198545,0.002378008,0.009120405,0.003214211,1.75951E-4,1.765024E-4,0.02729911,0.004046936,1.563872E-4,4.867939E-4,0.001106944,4.364229E-4,9.281232E-6,4.334743E-4,4.882152E-5,0.004578675,4.068852E-4,6.699864E-5,0.01183304,0.001333542,5.702373E-4,6.060021E-6,1.809355E-4,1.46978E-4,2.069771E-7,1.336991E-4,5.327563E-8,1.030869E-4,7.607486E-4,1.427765E-4,7.116371E-8,3.376658E-4,0.002737108,4.510055E-4,2.218899E-7,1.394764E-9,7.211891E-8,1.241994E-10,7.343331E-13,1.85263E-9,1.470466E-12,7.472009E-10,6.68639E-14,4.111722E-5,7.891209,5.368501E-5,447541.9,447541.9
3.125672E-7,15.64273,3.84141E11,1791.619,1791.619,8.395732E-4,1.0,0.7987378,0.003830331,0.01727918,0.02908478,0.00500636,6.440261E-4,0.07210782,0.002365992,0.009176685,0.003207688,1.734923E-4,1.737784E-4,0.02729221,0.004023926,1.561999E-4,4.912652E-4,0.00111102,4.403858E-4,9.407892E-6,4.314704E-4,4.773251E-5,0.004554388,4.063419E-4,6.63109E-5,0.01180797,0.001334682,5.768855E-4,6.187415E-6,1.824171E-4,1.480222E-4,2.110165E-7,1.304555E-4,5.093132E-8,9.974214E-5,7.583135E-4,1.394724E-4,6.78745E-8,3.291542E-4,0.002734017,4.526716E-4,2.263412E-7,1.432768E-9,7.267114E-8,1.281736E-10,7.528001E-13,1.748689E-9,1.287418E-12,6.531476E-10,5.433575E-14,3.899817E-5,7.890598,5.36718E-5,447507.2,447507.2
3.15333E-7,15.64647,3.816774E11,1791.913,1791.913,8.395732E-4,1.0,0.7986517,0.003818078,0.01741033,0.02897147,0.005027069,6.360785E-4,0.07222658,0.00235438,0.009231537,0.003201255,1.711407E-4,1.711679E-4,0.02728504,0.004001664,1.560123E-4,4.956376E-4,0.001114975,4.442712E-4,9.532631E-6,4.295089E-4,4.66886E-5,0.004530665,4.057933E-4,6.565038E-5,0.01178338,0.00133572,5.833973E-4,6.313562E-6,1.838681E-4,1.490395E-4,2.150152E-7,1.273412E-4,4.873568E-8,9.659357E-5,7.559196E-4,1.362995E-4,6.479577E-8,3.209997E-4,0.002731006,4.5429E-4,2.307437E-7,1.470618E-9,7.320989E-8,1.321445E-10,7.711376E-13,1.65238E-9,1.12969E-12,5.722368E-10,4.431031E-14,3.702333E-5,7.890006,5.365896E-5,447473.6,447473.6
3.190079E-7,15.65139,3.783625E11,1792.301,1792.301,8.395732E-4,1.0,0.7985385,0.003802057,0.01758375,0.02882174,0.005054126,6.257942E-4,0.0723827,0.002339188,0.009303994,0.003192647,1.680998E-4,1.677856E-4,0.02727488,0.003972506,1.557572E-4,5.014349E-4,0.001120174,4.494386E-4,9.69938E-6,4.269053E-4,4.533574E-5,0.004499252,4.050398E-4,6.479238E-5,0.01175065,0.001336982,5.920473E-4,6.483234E-6,1.857951E-4,1.503829E-4,2.203922E-7,1.232985E-4,4.59655E-8,9.259743E-5,7.527271E-4,1.321801E-4,6.091446E-8,3.104408E-4,0.002727028,4.5642E-4,2.366574E-7,1.521867E-9,7.39224E-8,1.375406E-10,7.958808E-13,1.532366E-9,9.48923E-13,4.796812E-10,3.375366E-14,3.454621E-5,7.889232,5.364208E-5,447429.7,447429.7
3.226499E-7,15.65622,3.750352E11,1792.683,1792.683,8.395732E-4,1.0,0.7984277,0.003786461,0.01775468,0.02867429,0.005080433,6.159009E-4,0.07253558,0.002324393,0.009375339,0.003184049,1.651766E-4,1.645269E-4,0.02726413,0.003944074,1.554978E-4,5.07167E-4,0.001125264,4.545653E-4,9.86578E-6,4.243283E-4,4.403235E-5,0.004468242,4.042662E-4,6.396335E-5,0.01171816,0.001338101,6.006177E-4,6.653718E-6,1.877042E-4,1.517049E-4,2.257937E-7,1.193974E-4,4.337703E-8,8.883765E-5,7.495505E-4,1.282038E-4,5.729138E-8,3.002796E-4,0.002723113,4.585082E-4,2.425906E-7,1.573746E-9,7.462489E-8,1.430247E-10,8.208313E-13,1.421805E-9,7.976823E-13,4.024092E-10,2.574288E-14,3.224733E-5,7.888476,5.362553E-5,447386.8,447386.8
3.257648E-7,15.66031,3.721596E11,1793.006,1793.006,8.395732E-4,1.0,0.7983339,0.003773341,0.01790012,0.02854894,0.005102535,6.076689E-4,0.0726649,0.002311943,0.009435993,0.003176646,1.627452E-4,1.618116E-4,0.0272544,0.003920121,1.55271E-4,5.120585E-4,0.001129568,4.58954E-4,1.000899E-5,4.221273E-4,4.294647E-5,0.004441822,4.035839E-4,6.327067E-5,0.01169034,0.001338958,6.079448E-4,6.801362E-6,1.893362E-4,1.528283E-4,2.304711E-7,1.161434E-4,4.128102E-8,8.577329E-5,7.468246E-4,1.248859E-4,5.436065E-8,2.918245E-4,0.002719785,4.602765E-4,2.477224E-7,1.618983E-9,7.522284E-8,1.478238E-10,8.4251E-13,1.333454E-9,6.872381E-13,3.460924E-10,2.040314E-14,3.039788E-5,7.887838,5.361152E-5,447350.7,447350.7
3.281858E-7,15.66347,3.69908E11,1793.256,1793.256,8.395732E-4,1.0,0.7982616,0.003763277,0.01801269,0.02845199,0.005119466,6.014116E-4,0.07276452,0.002302392,0.00948291,0.003170862,1.608974E-4,1.597452E-4,0.02724651,0.003901731,1.550918E-4,5.158534E-4,0.001132883,4.623674E-4,1.012086E-5,4.204187E-4,4.212033E-5,0.004421352,4.030409E-4,6.274235E-5,0.01166869,0.001339562,6.136377E-4,6.91728E-6,1.906043E-4,1.536968E-4,2.341433E-7,1.136655E-4,3.972303E-8,8.348316E-5,7.447007E-4,1.223587E-4,5.218419E-8,2.853991E-4,0.002717211,4.616398E-4,2.517473E-7,1.654697E-9,7.568582E-8,1.516233E-10,8.595752E-13,1.268492E-9,6.118189E-13,3.076975E-10,1.701951E-14,2.90306E-5,7.887349,5.360073E-5,447322.9,447322.9
3.310023E-7,15.66711,3.672725E11,1793.545,1793.545,8.395732E-4,1.0,0.7981782,0.003751713,0.01814315,0.02833974,0.005138894,5.942823E-4,0.07287947,0.002291416,0.009537246,0.003164101,1.587924E-4,1.573884E-4,0.02723699,0.003880583,1.548801E-4,5.202607E-4,0.001136707,4.663412E-4,1.025163E-5,4.184334E-4,4.117838E-5,0.00439761,4.023954E-4,6.213845E-5,0.01164349,0.001340196,6.202582E-4,7.053411E-6,1.920791E-4,1.547023E-4,2.384559E-7,1.108386E-4,3.798517E-8,8.091537E-5,7.422243E-4,1.194744E-4,4.975869E-8,2.780814E-4,0.00271423,4.632138E-4,2.564697E-7,1.696858E-9,7.622253E-8,1.561201E-10,8.796658E-13,1.196773E-9,5.341575E-13,2.682215E-10,1.377098E-14,2.75134E-5,7.886785,5.358827E-5,447290.9,447290.9
3.342138E-7,15.67123,3.642482E11,1793.871,1793.871,8.395732E-4,1.0,0.798084,0.003738711,0.01829122,0.02821244,0.005160697,5.863459E-4,0.07300929,0.002279077,0.009598886,0.003156351,1.56449E-4,1.547613E-4,0.02722568,0.003856788,1.546347E-4,5.25276E-4,0.001141025,4.708755E-4,1.040156E-5,4.161731E-4,4.012902E-5,0.004370635,4.016418E-4,6.146364E-5,0.01161474,0.001340831,6.278036E-4,7.210309E-6,1.937601E-4,1.558422E-4,2.434267E-7,1.076874E-4,3.609768E-8,7.810945E-5,7.393939E-4,1.16258E-4,4.712735E-8,2.699412E-4,0.002710849,4.649929E-4,2.619068E-7,1.74574E-9,7.683202E-8,1.61349E-10,9.028867E-13,1.119804E-9,4.57294E-13,2.292193E-10,1.080667E-14,2.587565E-5,7.886149,5.357419E-5,447254.9,447254.9
3.376533E-7,15.67559,3.609893E11,1794.218,1794.218,8.395732E-4,1.0,0.797984,0.003725,0.01844902,0.02807695,0.00518364,5.780669E-4,0.07314688,0.002266065,0.009664532,0.003148006,1.540041E-4,1.520169E-4,0.02721304,0.003831677,1.543674E-4,5.306352E-4,0.0011456,4.757353E-4,1.056308E-5,4.137566E-4,3.903363E-5,0.004341862,4.008145E-4,6.075671E-5,0.01158392,0.001341411,6.358799E-4,7.380323E-6,1.955598E-4,1.570553E-4,2.48814E-7,1.043965E-4,3.418192E-8,7.52419E-5,7.363555E-4,1.128973E-4,4.446021E-8,2.614588E-4,0.00270725,4.668801E-4,2.67792E-7,1.799055E-9,7.748189E-8,1.670699E-10,9.281267E-13,1.04271E-9,3.869322E-13,1.935847E-10,8.32701E-15,2.422487E-5,7.885477,5.355926E-5,447216.8,447216.8
3.398399E-7,15.67835,3.589083E11,1794.437,1794.437,8.395732E-4,1.0,0.797921,0.003716396,0.01854892,0.02799126,0.005198008,5.729196E-4,0.07323359,0.0022579,0.009706068,0.003142678,1.524836E-4,1.503086E-4,0.02720473,0.003815911,1.541951E-4,5.340357E-4,0.001148482,4.788267E-4,1.066628E-5,4.122229E-4,3.83523E-5,0.004323634,4.002779E-4,6.031559E-5,0.01156433,0.001341725,6.410113E-4,7.489467E-6,1.967035E-4,1.578224E-4,2.522731E-7,1.023491E-4,3.301844E-8,7.348997E-5,7.344204E-4,1.108054E-4,4.284241E-8,2.56191E-4,0.002704972,4.680701E-4,2.715668E-7,1.833471E-9,7.789349E-8,1.707722E-10,9.443722E-13,9.964185E-10,3.478314E-13,1.738145E-10,7.052334E-15,2.322837E-5,7.885054,5.354985E-5,447192.8,447192.8
3.424932E-7,15.68167,3.56375E11,1794.701,1794.701,8.395732E-4,1.0,0.7978451,0.003706068,0.0186697,0.02788776,0.005215221,5.667902E-4,0.07333804,0.002248103,0.00975627,0.00313619,1.506725E-4,1.482723E-4,0.02719438,0.003796982,1.539837E-4,5.381553E-4,0.001151952,4.825798E-4,1.079204E-5,4.103644E-4,3.754077E-5,0.004301583,3.99616E-4,5.978865E-5,0.01154054,0.001342052,6.472349E-4,7.623014E-6,1.980909E-4,1.587491E-4,2.565064E-7,9.991018E-5,3.166057E-8,7.143474E-5,7.320688E-4,1.083125E-4,4.09564E-8,2.499255E-4,0.00270222,4.695042E-4,2.76182E-7,1.875778E-9,7.839139E-8,1.753332E-10,9.642938E-13,9.429165E-10,3.055182E-13,1.524499E-10,5.760483E-15,2.207145E-5,7.884546,5.353852E-5,447164.0,447164.0
3.460556E-7,15.68608,3.529617E11,1795.053,1795.053,8.395732E-4,1.0,0.7977441,0.003692394,0.01883111,0.02774962,0.005237952,5.587582E-4,0.07347694,0.002235134,0.009823328,0.00312744,1.482979E-4,1.456004E-4,0.02718,0.003771915,1.536959E-4,5.436744E-4,0.001156565,4.876217E-4,1.096179E-5,4.078741E-4,3.647709E-5,0.004272095,3.987092E-4,5.909531E-5,0.01150861,0.001342399,6.555849E-4,7.804216E-6,1.99953E-4,1.599859E-4,2.622522E-7,9.671362E-5,2.992697E-8,6.87929E-5,7.289064E-4,1.050431E-4,3.855214E-8,2.417292E-4,0.002698544,4.714126E-4,2.824385E-7,1.933527E-9,7.90572E-8,1.815754E-10,9.914011E-13,8.754648E-10,2.565302E-13,1.277587E-10,4.386145E-15,2.060455E-5,7.883871,5.352345E-5,447125.7,447125.7
3.580684E-7,15.70065,3.41388E11,1796.215,1796.215,8.395732E-4,1.0,0.7974106,0.003647827,0.0193691,0.02729072,0.005311478,5.332432E-4,0.07393453,0.002192914,0.01004665,0.003097644,1.407415E-4,1.370859E-4,0.02712774,0.003690223,1.526953E-4,5.621847E-4,0.001171747,5.046458E-4,1.154189E-5,3.995214E-4,3.30989E-5,0.00417368,3.955053E-4,5.686975E-5,0.01140097,0.00134281,6.83685E-4,8.431252E-6,2.062264E-4,1.640961E-4,2.821563E-7,8.656988E-5,2.476638E-8,6.079047E-5,7.182067E-4,9.465051E-5,3.142449E-8,2.158353E-4,0.002686308,4.777074E-4,3.040428E-7,2.136359E-9,8.128057E-8,2.036382E-10,1.085865E-12,6.808539E-10,1.414891E-13,7.001425E-11,1.733288E-15,1.631408E-5,7.881653,5.347379E-5,446999.9,446999.9
3.625513E-7,15.70596,3.370582E11,1796.638,1796.638,8.395732E-4,1.0,0.7972889,0.003631773,0.01956742,0.02712222,0.005337719,5.243042E-4,0.07410119,0.00217773,0.01012891,0.003086423,1.380876E-4,1.34093E-4,0.02710682,0.003660822,1.523109E-4,5.690521E-4,0.001177269,5.110062E-4,1.176136E-5,3.964235E-4,3.191668E-5,0.004137369,3.942554E-4,5.608099E-5,0.01136085,0.001342678,6.94146E-4,8.671533E-6,2.085652E-4,1.656064E-4,2.897947E-7,8.302618E-5,2.308389E-8,5.812826E-5,7.142034E-4,9.101219E-5,2.911245E-8,2.068302E-4,0.002681802,4.800025E-4,3.123051E-7,2.215286E-9,8.210197E-8,2.122758E-10,1.122327E-12,6.196088E-10,1.130803E-13,5.582467E-11,1.222145E-15,1.494363E-5,7.880848,5.345572E-5,446954.2,446954.2
3.658075E-7,15.70977,3.339144E11,1796.943,1796.943,8.395732E-4,1.0,0.7972014,0.003620299,0.01971064,0.02700077,0.005356384,5.17998E-4,0.0742209,0.002166888,0.01018831,0.003078241,1.362127E-4,1.319785E-4,0.02709117,0.003639825,1.520284E-4,5.740265E-4,0.001181233,5.156281E-4,1.192179E-5,3.941804E-4,3.108345E-5,0.004111139,3.933301E-4,5.552147E-5,0.01133173,0.001342488,7.017345E-4,8.848187E-6,2.102631E-4,1.666955E-4,2.95415E-7,8.053148E-5,2.193624E-8,5.629448E-5,7.112934E-4,8.844805E-5,2.753946E-8,2.005033E-4,0.002678549,4.816516E-4,3.183745E-7,2.273728E-9,8.269585E-8,2.186888E-10,1.149226E-12,5.785182E-10,9.601961E-14,4.732169E-11,9.47069E-16,1.401801E-5,7.880269,5.344274E-5,446921.4,446921.4
3.697554E-7,15.71435,3.301059E11,1797.308,1797.308,8.395732E-4,1.0,0.7970962,0.003606592,0.01988336,0.02685457,0.005378574,5.105554E-4,0.07436455,0.002153947,0.01025993,0.003068289,1.339967E-4,1.294797E-4,0.0270717,0.003614762,1.516823E-4,5.800419E-4,0.001185987,5.21234E-4,1.211742E-5,3.91469E-4,3.010115E-5,0.004079503,3.921893E-4,5.485767E-5,0.01129647,0.001342155,7.109237E-4,9.064768E-6,2.123208E-4,1.680071E-4,3.023113E-7,7.759426E-5,2.062374E-8,5.417758E-5,7.077631E-4,8.542579E-5,2.574506E-8,1.930671E-4,0.002674627,4.836311E-4,3.258101E-7,2.345853E-9,8.341287E-8,2.266221E-10,1.182307E-12,5.322476E-10,7.868599E-14,3.869983E-11,6.9437E-16,1.296934E-5,7.879576,5.342717E-5,446882.1,446882.1
3.73098E-7,15.71818,3.268861E11,1797.614,1797.614,8.395732E-4,1.0,0.7970079,0.003595157,0.02002881,0.02673171,0.00539699,5.044231E-4,0.07448493,0.002143162,0.01032024,0.003059837,1.321681E-4,1.274181E-4,0.02705479,0.003593876,1.513863E-4,5.851215E-4,0.001189968,5.259818E-4,1.228402E-5,3.891807E-4,2.929288E-5,0.004052861,3.912077E-4,5.430779E-5,0.01126664,0.001341787,7.186935E-4,9.25019E-6,2.140622E-4,1.691101E-4,3.08221E-7,7.51809E-5,1.95765E-8,5.247197E-5,7.04773E-4,8.293967E-5,2.431721E-8,1.869678E-4,0.002671325,4.852901E-4,3.321716E-7,2.408014E-9,8.401739E-8,2.334752E-10,1.21072E-12,4.959111E-10,6.643996E-14,3.262076E-11,5.334627E-16,1.214078E-5,7.878994,5.341413E-5,446849.1,446849.1
3.756299E-7,15.72107,3.244512E11,1797.844,1797.844,8.395732E-4,1.0,0.7969415,0.003586597,0.0201385,0.02663919,0.005410718,4.998777E-4,0.07457536,0.002135096,0.01036572,0.00305342,1.308109E-4,1.258885E-4,0.02704173,0.003578255,1.511604E-4,5.88961E-4,0.001192957,5.29579E-4,1.241081E-5,3.874518E-4,2.869452E-5,0.004032768,3.904548E-4,5.389843E-5,0.01124407,0.001341457,7.245725E-4,9.391891E-6,2.153808E-4,1.699411E-4,3.127407E-7,7.339662E-5,1.882017E-8,5.123019E-5,7.025077E-4,8.109981E-5,2.328832E-8,1.824643E-4,0.002668836,4.865366E-4,3.370306E-7,2.45577E-9,8.447378E-8,2.387497E-10,1.232488E-12,4.700053E-10,5.842432E-14,2.864813E-11,4.366171E-16,1.154718E-5,7.878558,5.340434E-5,446824.4,446824.4
3.781683E-7,15.72393,3.220143E11,1798.073,1798.073,8.395732E-4,1.0,0.7968754,0.003578101,0.02024806,0.02654692,0.005424289,4.954052E-4,0.07466538,0.002127096,0.01041115,0.003046975,1.294739E-4,1.243821E-4,0.02702843,0.003562766,1.509326E-4,5.928029E-4,0.001195931,5.331858E-4,1.253842E-5,3.857226E-4,2.810646E-5,0.004012702,3.896921E-4,5.349411E-5,0.01122146,0.001341082,7.304603E-4,9.53502E-6,2.167022E-4,1.707703E-4,3.173093E-7,7.164517E-5,1.809249E-8,5.002697E-5,7.002365E-4,7.929221E-5,2.230041E-8,1.780487E-4,0.002666349,4.877776E-4,3.419364E-7,2.504228E-9,8.493001E-8,2.441096E-10,1.254524E-12,4.453594E-10,5.134074E-14,2.514227E-11,3.569791E-16,1.09801E-5,7.878123,5.33946E-5,446799.7,446799.7
3.813891E-7,15.72755,3.189292E11,1798.361,1798.361,8.395732E-4,1.0,0.796792,0.003567442,0.02038649,0.02643053,0.005441239,4.898486E-4,0.0747787,0.002117069,0.01046855,0.003038781,1.278105E-4,1.225089E-4,0.02701126,0.003543354,1.506415E-4,5.976675E-4,0.001199672,5.377631E-4,1.270106E-5,3.835344E-4,2.737694E-5,0.003987353,3.887134E-4,5.298958E-5,0.01119281,0.001340545,7.379225E-4,9.718176E-6,2.183784E-4,1.718168E-4,3.231604E-7,6.947557E-5,1.721123E-8,4.855784E-5,6.973548E-4,7.705077E-5,2.110683E-8,1.725855E-4,0.002663208,4.893397E-4,3.482113E-7,2.566556E-9,8.550705E-8,2.510152E-10,1.282792E-12,4.158924E-10,4.355197E-14,2.129335E-11,2.762568E-16,1.029891E-5,7.877576,5.338234E-5,446768.7,446768.7
4.012685E-7,15.74912,3.001237E11,1800.079,1800.079,8.395732E-4,1.0,0.7962908,0.003504461,0.02122651,0.02572904,0.005539409,4.582677E-4,0.07545672,0.002058069,0.01081704,0.002987872,1.183007E-4,1.118297E-4,0.02689843,0.003429271,1.488033E-4,6.274347E-4,0.001222005,5.660222E-4,1.372248E-5,3.701832E-4,2.326192E-5,0.003833704,3.824218E-4,5.007122E-5,0.01101694,0.001335781,7.837449E-4,1.088647E-5,2.287076E-4,1.7814E-4,3.606294E-7,5.732023E-5,1.268059E-8,4.074715E-5,6.795913E-4,6.443709E-5,1.503136E-8,1.421106E-4,0.002644148,4.986834E-4,3.881778E-7,2.972369E-9,8.902471E-8,2.962461E-10,1.464916E-12,2.718171E-10,1.556709E-14,7.537044E-12,5.562577E-17,6.910527E-6,7.874295,5.33092E-5,446582.6,446582.6
4.038132E-7,15.7518,2.977523E11,1800.291,1800.291,8.395732E-4,1.0,0.7962282,0.003496727,0.02133228,0.02564133,0.005551203,4.545386E-4,0.07554095,0.002050857,0.01086096,0.002981322,1.171707E-4,1.105654E-4,0.02688318,0.00341535,1.485635E-4,6.312127E-4,0.001224773,5.696391E-4,1.385538E-5,3.684943E-4,2.278057E-5,0.003814392,3.815878E-4,4.972029E-5,0.01099456,0.001335001,7.895788E-4,1.104068E-5,2.300278E-4,1.789327E-4,3.655957E-7,5.590961E-5,1.219901E-8,3.988506E-5,6.773227E-4,6.296603E-5,1.439309E-8,1.38588E-4,0.002641748,4.998434E-4,3.934473E-7,3.026974E-9,8.946973E-8,3.02363E-10,1.489185E-12,2.573331E-10,1.362649E-14,6.589453E-12,4.521093E-17,6.563644E-6,7.873886,5.330014E-5,446559.4,446559.4
4.068257E-7,15.75495,2.949572E11,1800.54,1800.54,8.395732E-4,1.0,0.7961545,0.003487661,0.02145698,0.02553811,0.005564949,4.502087E-4,0.07563997,0.002042413,0.01091275,0.002973561,1.158564E-4,1.090966E-4,0.02686492,0.003399059,1.482784E-4,6.356759E-4,0.001228024,5.739205E-4,1.401334E-5,3.665012E-4,2.222316E-5,0.003791634,3.805928E-4,4.931097E-5,0.01096812,0.001334031,7.964754E-4,1.122459E-5,2.3159E-4,1.798665E-4,3.715252E-7,5.427957E-5,1.165377E-8,3.889974E-5,6.746391E-4,6.126395E-5,1.367257E-8,1.34521E-4,0.002638917,5.012064E-4,3.997305E-7,3.092404E-9,8.999512E-8,3.097008E-10,1.518198E-12,2.411531E-10,1.163282E-14,5.617325E-12,3.53381E-17,6.174534E-6,7.873405,5.328949E-5,446532.1,446532.1
4.09602E-7,15.75782,2.923936E11,1800.768,1800.768,8.395732E-4,1.0,0.796087,0.003479392,0.02157142,0.02544355,0.00557741,4.462981E-4,0.07573055,0.00203472,0.0109603,0.002966403,1.146675E-4,1.077695E-4,0.02684789,0.003384227,1.480147E-4,6.3978E-4,0.001230996,5.778657E-4,1.415949E-5,3.646703E-4,2.172123E-5,0.003770763,3.796686E-4,4.893954E-5,0.01094379,0.001333092,8.028215E-4,1.139538E-5,2.330291E-4,1.807225E-4,3.770383E-7,5.281516E-5,1.117423E-8,3.802436E-5,6.721682E-4,5.973271E-5,1.304089E-8,1.308704E-4,0.00263632,5.024528E-4,4.055642E-7,3.153464E-9,9.04779E-8,3.16556E-10,1.545206E-12,2.271232E-10,1.005045E-14,4.846883E-12,2.814134E-17,5.835686E-6,7.872964,5.327977E-5,446507.1,446507.1
4.112516E-7,15.75952,2.908759E11,1800.903,1800.903,8.395732E-4,1.0,0.796047,0.003474516,0.02163921,0.02538763,0.005584722,4.440099E-4,0.07578407,0.002030188,0.01098846,0.002962146,1.139709E-4,1.069928E-4,0.02683767,0.003375495,1.478576E-4,6.422145E-4,0.001232752,5.802097E-4,1.424661E-5,3.635851E-4,2.142823E-5,0.003758408,3.791163E-4,4.872141E-5,0.01092935,0.001332514,8.065879E-4,1.149744E-5,2.338839E-4,1.812291E-4,3.803362E-7,5.196188E-5,1.089929E-8,3.751851E-5,6.707011E-4,5.883953E-5,1.267964E-8,1.287446E-4,0.002634781,5.03189E-4,4.090502E-7,3.190092E-9,9.076414E-8,3.206716E-10,1.561378E-12,2.191671E-10,9.212382E-15,4.439289E-12,2.457299E-17,5.642908E-6,7.872703,5.327403E-5,446492.3,446492.3
4.1415E-7,15.76249,2.882201E11,1801.137,1801.137,8.395732E-4,1.0,0.7959772,0.003466016,0.0217579,0.02528985,0.005597403,4.400523E-4,0.07587755,0.002022297,0.0110378,0.002954663,1.127645E-4,1.05649E-4,0.02681956,0.003360297,1.475807E-4,6.464842E-4,0.001235816,5.843273E-4,1.440015E-5,3.616835E-4,2.092276E-5,0.003736784,3.781403E-4,4.834272E-5,0.01090403,0.001331464,8.131972E-4,1.167782E-5,2.353853E-4,1.821155E-4,3.861705E-7,5.049263E-5,1.043357E-8,3.665466E-5,6.681255E-4,5.729983E-5,1.206931E-8,1.250864E-4,0.002632085,5.044747E-4,4.152103E-7,3.255073E-9,9.126594E-8,3.279791E-10,1.590014E-12,2.058421E-10,7.902787E-15,3.803085E-12,1.935323E-17,5.318972E-6,7.872247,5.326401E-5,446466.5,446466.5
