Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H5-T_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_NC4H10_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H8-2_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NC5H12_Soln#23 (),Mole_fraction_NC5H11_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC6H12_Soln#23 (),Mole_fraction_NC7H15_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_C16H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_BIN1A_Soln#23 (),Mole_fraction_NC10H21_Soln#23 (),Mole_fraction_NC12H25_Soln#23 (),Mole_fraction_NC12H26_Soln#23 (),Mole_fraction_NC16H34_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
2.486048E-5,16.2429,-4.528564E9,1734.397,1734.397,8.595631E-4,1.0,0.7672278,3.089783E-4,0.07429424,7.748668E-4,6.150394E-4,6.641156E-6,0.09182739,7.889171E-5,0.04915447,1.421217E-6,4.874931E-8,2.973854E-8,0.001542092,7.061725E-5,9.71405E-7,0.002431628,0.001291026,0.001177708,4.240832E-9,1.430323E-10,5.376075E-6,1.538285E-6,6.368333E-7,0.001131032,1.258026E-5,0.002075843,9.33947E-4,0.002675652,2.703197E-4,1.735241E-4,1.074982E-11,6.378071E-14,1.891594E-8,5.144335E-7,3.158999E-11,5.377084E-18,8.39328E-14,0.001109917,2.197723E-4,8.984894E-5,8.187746E-6,1.849162E-6,4.164582E-7,3.375003E-8,3.58962E-8,-1.065875E-29,-1.22183E-39,-3.601537E-42,-1.474361E-112,-2.958063E-25,7.531486,5.29193E-5,427140.9,427140.9
2.487862E-5,16.24283,-4.526142E9,1734.374,1734.374,8.595631E-4,1.0,0.7672269,3.088407E-4,0.07429783,7.74446E-4,6.144276E-4,6.637062E-6,0.09182001,7.884655E-5,0.04916357,1.419122E-6,4.869015E-8,2.970858E-8,0.001540474,7.053752E-5,9.700529E-7,0.00243127,0.001290674,0.001177201,4.23612E-9,1.43564E-10,5.368904E-6,1.536487E-6,6.36451E-7,0.001130639,1.256987E-5,0.002075394,9.342494E-4,0.002676318,2.702545E-4,1.735939E-4,1.073252E-11,6.367266E-14,1.888995E-8,5.137067E-7,3.153567E-11,5.37919E-18,8.370028E-14,0.00110963,2.196787E-4,8.98994E-5,8.195529E-6,1.850619E-6,4.168977E-7,3.380508E-8,3.593443E-8,-1.062862E-29,-1.221828E-39,-3.592454E-42,-1.332854E-112,-2.950603E-25,7.53142,5.291955E-5,427137.1,427137.1
2.488199E-5,16.24281,-4.525709E9,1734.369,1734.369,8.595631E-4,1.0,0.7672268,3.088151E-4,0.07429849,7.743678E-4,6.14314E-4,6.636302E-6,0.09181864,7.883816E-5,0.04916527,1.418733E-6,4.867916E-8,2.970301E-8,0.001540173,7.052271E-5,9.698018E-7,0.002431204,0.001290609,0.001177107,4.235244E-9,1.43408E-10,5.367571E-6,1.536152E-6,6.3638E-7,0.001130566,1.256794E-5,0.002075311,9.343056E-4,0.002676442,2.702423E-4,1.736068E-4,1.072933E-11,6.36526E-14,1.888512E-8,5.135717E-7,3.152559E-11,5.374215E-18,8.365776E-14,0.001109576,2.196613E-4,8.990878E-5,8.196977E-6,1.85089E-6,4.169794E-7,3.381532E-8,3.594154E-8,-1.062303E-29,-1.221828E-39,-3.590769E-42,-1.308084E-112,-2.949219E-25,7.531408,5.291959E-5,427136.4,427136.4
2.50242E-5,16.24222,-4.507027E9,1734.187,1734.187,8.595631E-4,1.0,0.7672198,3.077414E-4,0.07432649,7.710892E-4,6.095521E-4,6.604462E-6,0.09176085,7.848625E-5,0.04923647,1.402555E-6,4.821974E-8,2.947029E-8,0.001527582,6.990256E-5,9.593027E-7,0.002428396,0.00128786,0.00117314,4.198746E-9,1.43169E-10,5.311769E-6,1.522066E-6,6.334029E-7,0.001127503,1.248706E-5,0.0020718,9.366693E-4,0.002681652,2.697323E-4,1.74152E-4,1.061076E-11,6.281546E-14,1.868338E-8,5.079295E-7,3.110494E-11,5.305953E-18,8.220266E-14,0.001107329,2.189299E-4,9.030388E-5,8.258029E-6,1.862324E-6,4.204307E-7,3.424882E-8,3.624159E-8,-1.039068E-29,-1.221815E-39,-3.520513E-42,-5.966898E-113,-2.891521E-25,7.530893,5.292153E-5,427107.2,427107.2
2.531852E-5,16.24099,-4.469011E9,1733.813,1733.813,8.595631E-4,1.0,0.7672058,3.055515E-4,0.0743836,7.644174E-4,5.99888E-4,6.539872E-6,0.09164171,7.776971E-5,0.04938271,1.370369E-6,4.729281E-8,2.90008E-8,0.001502042,6.864624E-5,9.381198E-7,0.002422586,0.001282216,0.001165012,4.125329E-9,1.486974E-10,5.199217E-6,1.493638E-6,6.273509E-7,0.001121253,1.232288E-5,0.002064585,9.415195E-4,0.002692331,2.686845E-4,1.752682E-4,1.039847E-11,6.113577E-14,1.827702E-8,4.965521E-7,3.0262E-11,5.290359E-18,7.985698E-14,0.001102721,2.174339E-4,9.111802E-5,8.384371E-6,1.886046E-6,4.275952E-7,3.515535E-8,3.686364E-8,-9.92692E-30,-1.221785E-39,-3.380209E-42,-1.170545E-113,-2.776288E-25,7.529835,5.292553E-5,427047.2,427047.2
2.532929E-5,16.24094,-4.467657E9,1733.799,1733.799,8.595631E-4,1.0,0.7672053,3.054722E-4,0.07438567,7.641762E-4,5.995393E-4,6.537544E-6,0.09163736,7.774379E-5,0.04938803,1.369224E-6,4.72595E-8,2.898393E-8,0.001501121,6.860097E-5,9.373587E-7,0.002422374,0.001282011,0.001164717,4.122789E-9,1.425598E-10,5.195187E-6,1.49263E-6,6.271322E-7,0.001121027,1.231696E-5,0.002064322,9.416959E-4,0.002692719,2.686463E-4,1.753088E-4,1.039632E-11,6.107568E-14,1.826244E-8,4.961434E-7,3.023185E-11,5.165092E-18,7.989927E-14,0.001102554,2.173797E-4,9.114771E-5,8.388992E-6,1.886916E-6,4.278578E-7,3.518875E-8,3.688642E-8,-9.916365E-30,-1.221783E-39,-3.375204E-42,-1.10299E-113,-2.772177E-25,7.529797,5.292568E-5,427045.0,427045.1
2.535634E-5,16.24083,-4.464164E9,1733.765,1733.765,8.595631E-4,1.0,0.7672041,3.052732E-4,0.07439086,7.635712E-4,5.986648E-4,6.531697E-6,0.09162645,7.767878E-5,0.04940139,1.366357E-6,4.717602E-8,2.894165E-8,0.001498811,6.848744E-5,9.354508E-7,0.00242184,0.001281495,0.001163975,4.116212E-9,1.410144E-10,5.185044E-6,1.490061E-6,6.265838E-7,0.001120459,1.23021E-5,0.002063662,9.421386E-4,0.002693694,2.685506E-4,1.754105E-4,1.037721E-11,6.092503E-14,1.822589E-8,4.951192E-7,3.015635E-11,5.123506E-18,7.969019E-14,0.001102133,2.172434E-4,9.122228E-5,8.400604E-6,1.889101E-6,4.285179E-7,3.527277E-8,3.694368E-8,-9.870261E-30,-1.22178E-39,-3.36267E-42,-9.512993E-114,-2.761883E-25,7.5297,5.292604E-5,427039.6,427039.6
2.555038E-5,16.24002,-4.439587E9,1733.52,1733.52,8.595631E-4,1.0,0.7671952,3.038565E-4,0.07442782,7.592677E-4,5.924534E-4,6.490193E-6,0.0915483,7.721623E-5,0.04949685,1.346189E-6,4.658471E-8,2.864216E-8,0.001482406,6.768182E-5,9.219388E-7,0.00241801,0.001277813,0.001158684,4.070199E-9,1.484388E-10,5.113237E-6,1.471879E-6,6.226852E-7,0.001116414,1.219652E-5,0.002058948,9.45301E-4,0.002700648,2.678664E-4,1.761361E-4,1.027351E-11,5.986123E-14,1.796721E-8,4.87867E-7,2.962337E-11,5.188419E-18,7.893648E-14,0.001099132,2.162721E-4,9.175597E-5,8.483883E-6,1.904791E-6,4.332597E-7,3.587844E-8,3.735467E-8,-9.576219E-30,-1.221757E-39,-3.274349E-42,-3.268251E-114,-2.689346E-25,7.529011,5.292868E-5,427000.5,427000.5
2.557266E-5,16.23993,-4.436826E9,1733.492,1733.492,8.595631E-4,1.0,0.7671942,3.036949E-4,0.07443203,7.587777E-4,5.917471E-4,6.485479E-6,0.09153935,7.716354E-5,0.04950777,1.343917E-6,4.651765E-8,2.86082E-8,0.001480541,6.759029E-5,9.204066E-7,0.00241757,0.001277392,0.00115808,4.065271E-9,1.493034E-10,5.1051E-6,1.46982E-6,6.222414E-7,0.001115953,1.218451E-5,0.002058409,9.456626E-4,0.002701443,2.677881E-4,1.76219E-4,1.027751E-11,5.974106E-14,1.793791E-8,4.870449E-7,2.956313E-11,5.201575E-18,7.921287E-14,0.001098789,2.161612E-4,9.181712E-5,8.493444E-6,1.906595E-6,4.33805E-7,3.594834E-8,3.74019E-8,-9.54773E-30,-1.221754E-39,-3.264385E-42,-2.891418E-114,-2.681162E-25,7.528932,5.292898E-5,426996.0,426996.0
2.557797E-5,16.23991,-4.436133E9,1733.485,1733.485,8.595631E-4,1.0,0.767194,3.036565E-4,0.07443303,7.58661E-4,5.915791E-4,6.484357E-6,0.09153722,7.7151E-5,0.04951037,1.343378E-6,4.650171E-8,2.860013E-8,0.001480097,6.756852E-5,9.200422E-7,0.002417465,0.001277291,0.001157936,4.064078E-9,1.468425E-10,5.103166E-6,1.469331E-6,6.221358E-7,0.001115843,1.218165E-5,0.00205828,9.457487E-4,0.002701632,2.677695E-4,1.762387E-4,1.027674E-11,5.971246E-14,1.793094E-8,4.868494E-7,2.954882E-11,5.151869E-18,7.923955E-14,0.001098707,2.161348E-4,9.183168E-5,8.495722E-6,1.907024E-6,4.339349E-7,3.5965E-8,3.741315E-8,-9.540042E-30,-1.221753E-39,-3.262017E-42,-2.808312E-114,-2.679217E-25,7.528913,5.292905E-5,426994.9,426994.9
2.559185E-5,16.23985,-4.434389E9,1733.468,1733.468,8.595631E-4,1.0,0.7671933,3.03556E-4,0.07443566,7.583562E-4,5.911398E-4,6.481421E-6,0.09153164,7.711822E-5,0.04951717,1.341968E-6,4.646003E-8,2.857902E-8,0.001478938,6.75116E-5,9.1909E-7,0.002417191,0.001277029,0.001157559,4.060912E-9,1.441426E-10,5.098112E-6,1.468056E-6,6.218598E-7,0.001115556,1.217419E-5,0.002057944,9.459738E-4,0.002702127,2.677207E-4,1.762903E-4,1.02714E-11,5.963774E-14,1.791273E-8,4.863384E-7,2.95114E-11,5.095437E-18,7.923374E-14,0.001098494,2.160658E-4,9.186977E-5,8.501681E-6,1.908149E-6,4.342748E-7,3.600861E-8,3.744259E-8,-9.519794E-30,-1.221752E-39,-3.255831E-42,-2.602024E-114,-2.674136E-25,7.528864,5.292924E-5,426992.1,426992.2
2.560102E-5,16.23981,-4.433221E9,1733.456,1733.456,8.595631E-4,1.0,0.7671929,3.034897E-4,0.07443739,7.581551E-4,5.9085E-4,6.479484E-6,0.09152795,7.709659E-5,0.04952165,1.341039E-6,4.643255E-8,2.85651E-8,0.001478173,6.747406E-5,9.18462E-7,0.00241701,0.001276856,0.001157311,4.058793E-9,1.42548E-10,5.094774E-6,1.467209E-6,6.216777E-7,0.001115367,1.216926E-5,0.002057723,9.461224E-4,0.002702454,2.676885E-4,1.763244E-4,1.026592E-11,5.958846E-14,1.790072E-8,4.860015E-7,2.948674E-11,5.060327E-18,7.918516E-14,0.001098353,2.160202E-4,9.189492E-5,8.505615E-6,1.908891E-6,4.344993E-7,3.603742E-8,3.746203E-8,-9.506457E-30,-1.22175E-39,-3.251754E-42,-2.474366E-114,-2.670787E-25,7.528832,5.292936E-5,426990.3,426990.3
2.710322E-5,16.23361,-4.254014E9,1731.606,1731.606,8.595631E-4,1.0,0.7671319,2.931415E-4,0.07470761,7.270009E-4,5.464035E-4,6.182399E-6,0.09093277,7.37406E-5,0.05023821,1.206824E-6,4.229136E-8,2.646664E-8,0.001361009,6.174821E-5,8.23937E-7,0.002387431,0.001249255,0.001117954,3.735594E-9,1.33276E-10,4.592104E-6,1.339033E-6,5.935682E-7,0.001085773,1.141205E-5,0.002022247,9.69776E-4,0.002754268,2.625478E-4,1.817022E-4,9.342829E-12,5.229282E-14,1.610133E-8,4.353681E-7,2.585185E-11,4.349071E-18,6.918648E-14,0.001075962,2.08845E-4,9.59537E-5,9.149703E-6,2.031588E-6,4.716503E-7,4.092479E-8,4.066406E-8,-7.595287E-30,-1.22156E-39,-2.659243E-42,-1.562541E-115,-2.183644E-25,7.52367,5.294958E-5,426697.6,426697.6
3.463505E-5,16.20389,-3.564111E9,1723.311,1723.311,8.595631E-4,1.0,0.7669663,2.531401E-4,0.07575931,6.108424E-4,3.906341E-4,5.126719E-6,0.08818063,6.111604E-5,0.05336657,8.371575E-7,2.882145E-8,1.957301E-8,9.526709E-4,4.218145E-5,5.209371E-7,0.002245039,0.001130757,9.547832E-4,2.729472E-9,1.088333E-10,2.976244E-6,9.165227E-7,4.906371E-7,9.702154E-4,8.69911E-6,0.001866934,0.001071028,0.002972137,2.401624E-4,2.037198E-4,6.671814E-12,3.064269E-14,1.044233E-8,2.741191E-7,1.523586E-11,2.438314E-18,4.275755E-14,9.809979E-4,1.796921E-4,1.146711E-4,1.234093E-5,2.675765E-6,6.67772E-7,7.043458E-8,5.707097E-8,-5.365611E-29,-1.219738E-39,-1.066553E-42,-1.703837E-112,-1.022157E-25,7.501364,5.304671E-5,425432.5,425432.5
5.923903E-5,16.12141,-2.405211E9,1703.11,1703.11,8.595631E-4,1.0,0.7670839,1.873166E-4,0.07754894,4.338024E-4,2.044472E-4,3.684366E-6,0.08120763,4.154917E-5,0.06044762,5.006824E-7,1.421457E-8,1.157513E-8,4.613108E-4,1.949213E-5,2.142549E-7,0.001885806,8.877863E-4,6.51064E-4,1.715203E-9,7.62054E-11,1.323826E-6,4.589641E-7,3.422064E-7,7.733469E-4,4.973779E-6,0.001530998,0.00128335,0.003408263,1.918786E-4,2.442815E-4,4.006044E-12,1.177599E-14,4.848505E-9,1.129045E-7,6.192735E-12,8.464772E-19,1.785922E-14,7.830477E-4,1.253719E-4,1.62595E-4,2.200526E-5,5.042234E-6,1.389878E-6,2.23125E-7,1.113086E-7,1.617435E-23,-1.352738E-39,-1.915996E-38,-4.06973E-105,-1.842768E-18,7.451356,5.331809E-5,422596.4,422596.4
6.561849E-5,16.10305,-2.225816E9,1698.936,1698.936,8.595631E-4,1.0,0.7671723,1.774745E-4,0.07782716,4.087572E-4,1.857812E-4,3.496051E-6,0.07975254,3.875771E-5,0.06182712,4.682195E-7,1.273986E-8,1.067138E-8,4.100097E-4,1.715444E-5,1.857658E-7,0.001816031,8.458972E-4,6.029635E-4,1.618861E-9,7.198424E-11,1.169906E-6,4.143619E-7,3.224875E-7,7.430442E-4,4.498458E-6,0.001470724,0.00132139,0.003483676,1.831222E-4,2.507967E-4,3.749465E-12,1.021235E-14,4.335109E-9,9.823602E-8,5.454687E-12,7.191786E-19,1.56669E-14,7.472519E-4,1.164626E-4,1.727555E-4,2.431375E-5,5.703697E-6,1.591824E-6,2.7598E-7,1.251017E-7,-1.064167E-21,-1.297024E-39,-3.663948E-39,-2.543442E-104,-2.638774E-17,7.441572,5.337888E-5,422041.4,422041.5
6.573099E-5,16.10274,-2.222906E9,1698.866,1698.866,8.595631E-4,1.0,0.7671739,1.773156E-4,0.07783168,4.083557E-4,1.855015E-4,3.493059E-6,0.07972787,3.871294E-5,0.06185029,4.67729E-7,1.271742E-8,1.065733E-8,4.092318E-4,1.711892E-5,1.853375E-7,0.00181487,8.452102E-4,6.021849E-4,1.61741E-9,7.191719E-11,1.167596E-6,4.136896E-7,3.221747E-7,7.425532E-4,4.490967E-6,0.001469731,0.001322019,0.003484917,1.829774E-4,2.509028E-4,3.745579E-12,1.018915E-14,4.327411E-9,9.801671E-8,5.443752E-12,7.17475E-19,1.563415E-14,7.466585E-4,1.163173E-4,1.729283E-4,2.435379E-5,5.715497E-6,1.595429E-6,2.769587E-7,1.253434E-7,-6.479114E-22,-1.336175E-39,-3.632694E-39,-1.7448E-104,-2.618306E-17,7.441407,5.337992E-5,422032.1,422032.1
7.097723E-5,16.08842,-2.095429E9,1695.665,1695.665,8.595631E-4,1.0,0.7672533,1.703819E-4,0.07802962,3.909256E-4,1.73962E-4,3.363918E-6,0.078612,3.676966E-5,0.06289093,4.473382E-7,1.177875E-8,1.005974E-8,3.768322E-4,1.563571E-5,1.675721E-7,0.00176317,8.14927E-4,5.681817E-4,1.557185E-9,6.902234E-11,1.071964E-6,3.857796E-7,3.087021E-7,7.210719E-4,4.169746E-6,0.001425785,0.001349922,0.003539766,1.765467E-4,2.555619E-4,3.583486E-12,9.235145E-15,4.008891E-9,8.896093E-8,4.994562E-12,6.488208E-19,1.429883E-14,7.202678E-4,1.099293E-4,1.807617E-4,2.619633E-5,6.270462E-6,1.765099E-6,3.24341E-7,1.365581E-7,-2.914405E-19,-1.919558E-39,-2.458634E-39,-1.504537E-104,-1.15009E-16,7.434001,5.342744E-5,421612.1,421612.1
7.099976E-5,16.08836,-2.094916E9,1695.652,1695.652,8.595631E-4,1.0,0.7672537,1.70354E-4,0.07803042,3.908558E-4,1.739182E-4,3.363404E-6,0.07860734,3.676187E-5,0.06289524,4.472602E-7,1.177513E-8,1.00574E-8,3.767079E-4,1.563E-5,1.675042E-7,0.001762957,8.14804E-4,5.680448E-4,1.556955E-9,6.901081E-11,1.0716E-6,3.856728E-7,3.086486E-7,7.209852E-4,4.168476E-6,0.001425606,0.001350036,0.003539989,1.765204E-4,2.555808E-4,3.582863E-12,9.231522E-15,4.007677E-9,8.892648E-8,4.992862E-12,6.382052E-19,1.429352E-14,7.201596E-4,1.099034E-4,1.807944E-4,2.620414E-5,6.272864E-6,1.765834E-6,3.245518E-7,1.36606E-7,-3.203229E-21,-1.923482E-39,-2.454604E-39,-1.402272E-104,-1.17195E-16,7.43397,5.342764E-5,421610.3,421610.3
7.174677E-5,16.08637,-2.07799E9,1695.211,1695.211,8.595631E-4,1.0,0.7672653,1.694366E-4,0.07805672,3.885627E-4,1.724907E-4,3.346516E-6,0.07845378,3.650623E-5,0.06303736,4.447121E-7,1.165686E-8,9.980609E-9,3.7265E-4,1.544359E-5,1.652876E-7,0.001755971,8.107556E-4,5.635467E-4,1.549441E-9,6.863215E-11,1.059699E-6,3.821895E-7,3.068916E-7,7.181355E-4,4.126828E-6,0.00141971,0.001353795,0.003547348,1.756541E-4,2.562014E-4,3.562513E-12,9.113689E-15,3.968061E-9,8.780319E-8,4.937448E-12,6.367234E-19,1.411754E-14,7.165958E-4,1.090524E-4,1.818751E-4,2.646263E-5,6.352603E-6,1.790236E-6,3.315784E-7,1.381933E-7,-1.418696E-19,-2.063505E-39,-2.325018E-39,-1.224097E-105,-1.226761E-16,7.432957,5.343424E-5,421552.8,421552.8
7.221214E-5,16.08514,-2.067591E9,1694.939,1694.939,8.595631E-4,1.0,0.7672726,1.688734E-4,0.07807289,3.871562E-4,1.716253E-4,3.33617E-6,0.07835875,3.634945E-5,0.06312519,4.43164E-7,1.158489E-8,9.933711E-9,3.701837E-4,1.53302E-5,1.639413E-7,0.001751663,8.082644E-4,5.607842E-4,1.544877E-9,6.840016E-11,1.052474E-6,3.800735E-7,3.058159E-7,7.163842E-4,4.101348E-6,0.00141608,0.001356111,0.00355188,1.751202E-4,2.565831E-4,3.550136E-12,9.042262E-15,3.944017E-9,8.71216E-8,4.903855E-12,6.251337E-19,1.401606E-14,7.143983E-4,1.08529E-4,1.825443E-4,2.662319E-5,6.402363E-6,1.805467E-6,3.359903E-7,1.39181E-7,-1.378784E-21,-2.142572E-39,-2.248139E-39,-2.278495E-106,-1.49358E-16,7.43233,5.343833E-5,421517.3,421517.3
7.345631E-5,16.08187,-2.040295E9,1694.217,1694.217,8.595631E-4,1.0,0.7672923,1.673953E-4,0.07811531,3.834712E-4,1.693975E-4,3.309096E-6,0.07810704,3.593872E-5,0.06335737,4.391663E-7,1.139851E-8,9.811595E-9,3.638118E-4,1.50369E-5,1.604639E-7,0.001740311,8.017176E-4,5.53544E-4,1.53309E-9,6.779302E-11,1.033831E-6,3.746108E-7,3.030036E-7,7.117895E-4,4.034878E-6,0.00140653,0.001362211,0.003563802,1.737141E-4,2.575857E-4,3.518096E-12,8.858155E-15,3.881957E-9,8.536461E-8,4.817332E-12,6.104092E-19,1.375201E-14,7.08607E-4,1.071545E-4,1.843178E-4,2.705069E-5,6.535711E-6,1.846297E-6,3.479129E-7,1.418168E-7,-8.214694E-21,-2.341943E-39,-2.056105E-39,-4.542543E-108,-1.547066E-16,7.430673,5.344919E-5,421423.3,421423.3
7.484108E-5,16.07828,-2.01077E9,1693.424,1693.424,8.595631E-4,1.0,0.7673144,1.657995E-4,0.07816123,3.794998E-4,1.670571E-4,3.279984E-6,0.07783084,3.54962E-5,0.06361138,4.349453E-7,1.120101E-8,9.68115E-9,3.570798E-4,1.472644E-5,1.567931E-7,0.001727954,7.946192E-4,5.457257E-4,1.520645E-9,6.714003E-11,1.014171E-6,3.68845E-7,2.99984E-7,7.068195E-4,3.963645E-6,0.001396163,0.001368846,0.003576751,1.721846E-4,2.58672E-4,3.484176E-12,8.664621E-15,3.816549E-9,8.351435E-8,4.726363E-12,5.946364E-19,1.347615E-14,7.023006E-4,1.05666E-4,1.86266E-4,2.75235E-5,6.684649E-6,1.891923E-6,3.614002E-7,1.447427E-7,-1.978814E-20,-2.539041E-39,-1.863519E-39,-8.772829E-109,-1.664383E-16,7.428858,5.346114E-5,421320.4,421320.4
7.719806E-5,16.07225,-1.962482E9,1692.101,1692.101,8.595631E-4,1.0,0.7673524,1.631935E-4,0.07823638,3.730342E-4,1.633824E-4,3.232715E-6,0.07736994,3.477587E-5,0.06403351,4.282698E-7,1.08869E-8,9.471324E-9,3.464215E-4,1.423356E-5,1.509855E-7,0.001707566,7.829712E-4,5.329685E-4,1.500967E-9,6.607938E-11,9.831213E-7,3.597277E-7,2.950912E-7,6.986882E-4,3.848607E-6,0.001379124,0.001379783,0.003598053,1.696636E-4,2.604535E-4,3.430361E-12,8.360131E-15,3.713322E-9,8.059775E-8,4.583293E-12,5.694239E-19,1.306034E-14,6.918886E-4,1.032272E-4,1.895214E-4,2.832118E-5,6.939366E-6,1.970014E-6,3.84891E-7,1.497038E-7,-7.420094E-21,-2.846339E-39,-1.579722E-39,-1.789763E-108,-3.752236E-16,7.425839,5.34812E-5,421149.2,421149.2
7.794901E-5,16.07035,-1.947581E9,1691.686,1691.686,8.595631E-4,1.0,0.7673647,1.623901E-4,0.07825958,3.710459E-4,1.622871E-4,3.218205E-6,0.07722546,3.455441E-5,0.06416539,4.262675E-7,1.079217E-8,9.407433E-9,3.432216E-4,1.408521E-5,1.492418E-7,0.001701236,7.793701E-4,5.290424E-4,1.495065E-9,6.575374E-11,9.738166E-7,3.56993E-7,2.935922E-7,6.961797E-4,3.813479E-6,0.001373849,0.001383178,0.003604653,1.688814E-4,2.610043E-4,3.414152E-12,8.269084E-15,3.682384E-9,7.972511E-8,4.540548E-12,5.76902E-19,1.302831E-14,6.886531E-4,1.02474E-4,1.90543E-4,2.857347E-5,7.020829E-6,1.995006E-6,3.925156E-7,1.512794E-7,-1.762112E-19,-2.925195E-39,-1.499687E-39,-1.753957E-109,-9.880503E-16,7.424895,5.348751E-5,421095.6,421095.6
7.807266E-5,16.07004,-1.945152E9,1691.618,1691.618,8.595631E-4,1.0,0.7673667,1.622589E-4,0.07826336,3.707217E-4,1.621101E-4,3.215841E-6,0.07720178,3.45183E-5,0.06418699,4.259432E-7,1.077681E-8,9.397045E-9,3.427033E-4,1.406116E-5,1.489594E-7,0.001700201,7.787821E-4,5.284021E-4,1.494109E-9,6.570067E-11,9.723102E-7,3.565501E-7,2.93348E-7,6.957703E-4,3.807763E-6,0.001372987,0.001383732,0.003605731,1.687535E-4,2.610942E-4,3.411524E-12,8.254341E-15,3.677377E-9,7.958389E-8,4.533629E-12,5.634652E-19,1.2978E-14,6.88124E-4,1.023511E-4,1.907106E-4,2.861493E-5,7.034257E-6,1.999126E-6,3.937774E-7,1.515386E-7,-4.987737E-20,-2.937872E-39,-1.486944E-39,-1.202919E-109,-9.8037E-16,7.42474,5.348854E-5,421086.8,421086.9
7.88692E-5,16.06804,-1.929635E9,1691.183,1691.183,8.595631E-4,1.0,0.7673797,1.614227E-4,0.07828752,3.686549E-4,1.609914E-4,3.200775E-6,0.07704995,3.428815E-5,0.06432534,4.238903E-7,1.06794E-8,9.33099E-9,3.394211E-4,1.390876E-5,1.471707E-7,0.001693585,7.750272E-4,5.243186E-4,1.488055E-9,6.536254E-11,9.627741E-7,3.537462E-7,2.917932E-7,6.931574E-4,3.771387E-6,0.001367484,0.00138728,0.003612621,1.679361E-4,2.616685E-4,3.394861E-12,8.161354E-15,3.645679E-9,7.869042E-8,4.489892E-12,8.396393E-19,1.300361E-14,6.847404E-4,1.015663E-4,1.917849E-4,2.888143E-5,7.120848E-6,2.025702E-6,4.01949E-7,1.532068E-7,2.054825E-18,-3.011354E-39,-1.407666E-39,-1.040814E-110,-1.999138E-15,7.423749,5.349519E-5,421030.6,421030.6
7.915461E-5,16.06733,-1.924137E9,1691.027,1691.027,8.595631E-4,1.0,0.7673844,1.611264E-4,0.07829609,3.67923E-4,1.605997E-4,3.195442E-6,0.07699585,3.420667E-5,0.06437458,4.231698E-7,1.064514E-8,9.307679E-9,3.382689E-4,1.385521E-5,1.465426E-7,0.001691235,7.736957E-4,5.228728E-4,1.48593E-9,6.524278E-11,9.594279E-7,3.527621E-7,2.912434E-7,6.922314E-4,3.75854E-6,0.001365531,0.001388539,0.003615067,1.676459E-4,2.618722E-4,3.389002E-12,8.128472E-15,3.634554E-9,7.83771E-8,4.474546E-12,5.53851E-19,1.284174E-14,6.835385E-4,1.012881E-4,1.921678E-4,2.897668E-5,7.151915E-6,2.035239E-6,4.048955E-7,1.538039E-7,-7.679365E-20,-3.037418E-39,-1.380415E-39,-4.410793E-111,-1.976845E-15,7.423396,5.349756E-5,421010.6,421010.6
