Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_NC3H7_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_C5H5_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_CYC5H8_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC12H26_Soln#6 (),Mole_fraction_NC16H34_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
7.431763E-5,15.58786,-1.961388E9,1194.545,1194.545,0.001444066,1.0,0.9183976,7.686391E-6,0.004487791,1.168878E-4,0.001579869,5.645743E-5,0.01814735,9.450895E-5,4.315238E-4,4.066952E-6,0.008541694,1.20288E-4,9.228282E-6,2.849019E-5,1.646868E-4,6.192111E-6,1.198515E-5,2.611534E-5,0.003034056,1.381174E-4,8.643073E-5,0.00304981,1.206867E-5,5.873888E-5,3.708734E-8,2.082328E-5,1.684876E-7,2.422686E-7,7.71397E-10,1.493708E-5,0.002413547,5.910805E-7,6.057876E-5,9.829295E-8,0.001188217,7.64369E-5,3.011245E-6,2.117443E-7,2.504073E-4,0.002476831,0.00380627,3.580645E-5,4.932285E-7,1.470399E-5,6.685689E-7,6.824858E-8,1.769431E-5,0.008008995,0.004293189,0.01869168,9.0807,9.264006E-5,515003.0,515003.0
7.442909E-5,15.58777,-1.958771E9,1194.507,1194.507,0.001444066,1.0,0.9183741,7.6781E-6,0.004491634,1.167856E-4,0.001581117,5.640923E-5,0.0181605,9.461932E-5,4.317895E-4,4.062594E-6,0.008547608,1.202536E-4,9.242209E-6,2.851834E-5,1.647792E-4,6.19787E-6,1.201413E-5,2.614655E-5,0.003035888,1.382505E-4,8.63985E-5,0.003052088,1.208639E-5,5.878774E-5,3.719491E-8,2.085649E-5,1.687699E-7,2.429012E-7,7.735685E-10,1.494348E-5,0.002415038,5.922406E-7,6.062339E-5,9.848219E-8,0.001188924,7.6473E-5,3.015494E-6,2.121367E-7,2.505537E-4,0.002478214,0.003806098,3.579603E-5,4.942605E-7,1.47208E-5,6.692448E-7,6.838694E-8,1.771288E-5,0.008006951,0.004291693,0.01868612,9.080458,9.264055E-5,514989.2,514989.2
7.44926E-5,15.58773,-1.95728E9,1194.485,1194.485,0.001444066,1.0,0.9183608,7.673383E-6,0.004493822,1.167275E-4,0.001581828,5.638181E-5,0.01816799,9.468217E-5,4.319407E-4,4.060115E-6,0.008550975,1.202341E-4,9.250142E-6,2.853438E-5,1.648318E-4,6.20115E-6,1.203066E-5,2.616431E-5,0.003036931,1.383263E-4,8.638016E-5,0.003053385,1.209649E-5,5.881556E-5,3.725625E-8,2.08754E-5,1.689307E-7,2.432618E-7,7.748069E-10,1.494712E-5,0.002415887,5.929017E-7,6.064879E-5,9.859002E-8,0.001189326,7.649354E-5,3.017913E-6,2.123603E-7,2.50637E-4,0.002479002,0.003806,3.57901E-5,4.948487E-7,1.473037E-5,6.696296E-7,6.846578E-8,1.772345E-5,0.008005787,0.004290841,0.01868296,9.08032,9.264082E-5,514981.4,514981.4
7.734348E-5,15.58567,-1.892706E9,1193.528,1193.528,0.001444066,1.0,0.9177726,7.468169E-6,0.004590649,1.141903E-4,0.001613233,5.518456E-5,0.01849831,9.7473E-5,4.385846E-4,3.952172E-6,0.008699399,1.193712E-4,9.604046E-6,2.924593E-5,1.671392E-4,6.346364E-6,1.277674E-5,2.694886E-5,0.00308275,1.416821E-4,8.557361E-5,0.003110613,1.25457E-5,6.004681E-5,4.004082E-8,2.172005E-5,1.760989E-7,2.595815E-7,8.310965E-10,1.510596E-5,0.002453198,6.22557E-7,6.176739E-5,1.034271E-7,0.001206994,7.739407E-5,3.125546E-6,2.224025E-7,2.542979E-4,0.002513547,0.003801689,3.552359E-5,5.212416E-7,1.5154E-5,6.867119E-7,7.20013E-8,1.819003E-5,0.00795451,0.00425335,0.01854348,9.074243,9.265306E-5,514636.7,514636.7
7.932241E-5,15.58427,-1.850239E9,1192.882,1192.882,0.001444066,1.0,0.9173754,7.332608E-6,0.004656329,1.125074E-4,0.001634503,5.438972E-5,0.01872141,9.937668E-5,4.430413E-4,3.880834E-6,0.008799483,1.187882E-4,9.847239E-6,2.973082E-5,1.686823E-4,6.444972E-6,1.329932E-5,2.747922E-5,0.00311348,1.439604E-4,8.503186E-5,0.003149266,1.285313E-5,6.088231E-5,4.200805E-8,2.230146E-5,1.8102E-7,2.710533E-7,8.709532E-10,1.521123E-5,0.002478243,6.431143E-7,6.252018E-5,1.067804E-7,0.00121883,7.799576E-5,3.199159E-6,2.293773E-7,2.567539E-4,0.002536651,0.003798782,3.533883E-5,5.3955E-7,1.544136E-5,6.983574E-7,7.445112E-8,1.85052E-5,0.007919948,0.004228126,0.01844944,9.070144,9.266137E-5,514404.3,514404.3
7.945119E-5,15.58418,-1.847536E9,1192.84,1192.84,0.001444066,1.0,0.9173499,7.323971E-6,0.004660561,1.124E-4,0.001635873,5.433898E-5,0.01873576,9.949964E-5,4.433271E-4,3.876289E-6,0.008805915,1.187507E-4,9.862996E-6,2.976213E-5,1.687811E-4,6.451329E-6,1.333346E-5,2.751333E-5,0.00311545,1.441072E-4,8.49971E-5,0.003151752,1.287301E-5,6.093616E-5,4.213702E-8,2.233916E-5,1.813387E-7,2.718038E-7,8.735688E-10,1.521794E-5,0.00247985,6.444511E-7,6.256852E-5,1.069985E-7,0.001219588,7.803428E-5,3.203919E-6,2.298313E-7,2.569114E-4,0.00253813,0.003798595,3.532682E-5,5.407409E-7,1.545988E-5,6.991094E-7,7.461041E-8,1.852547E-5,0.007917727,0.004226507,0.01844339,9.069881,9.266191E-5,514389.3,514389.3
7.984554E-5,15.58391,-1.839315E9,1192.713,1192.713,0.001444066,1.0,0.9172719,7.297666E-6,0.004673489,1.120727E-4,0.001640056,5.418433E-5,0.01877957,9.987543E-5,4.441991E-4,3.862442E-6,0.008825552,1.186362E-4,9.911193E-6,2.98578E-5,1.690825E-4,6.470748E-6,1.343808E-5,2.76175E-5,0.003121462,1.445558E-4,8.489104E-5,0.003159342,1.293381E-5,6.110064E-5,4.253264E-8,2.245449E-5,1.823135E-7,2.741048E-7,8.815946E-10,1.52384E-5,0.002484752,6.48544E-7,6.271606E-5,1.076662E-7,0.001221902,7.815176E-5,3.218471E-6,2.312215E-7,2.573919E-4,0.002542643,0.003798025,3.529007E-5,5.443874E-7,1.551644E-5,7.014077E-7,7.509805E-8,1.858736E-5,0.007910947,0.004221564,0.01842495,9.069077,9.266355E-5,514343.7,514343.7
8.018257E-5,15.58367,-1.832346E9,1192.605,1192.605,0.001444066,1.0,0.9172055,7.275347E-6,0.0046845,1.117948E-4,0.001643618,5.405303E-5,0.01881686,1.001958E-4,4.449406E-4,3.850694E-6,0.008842262,1.185387E-4,9.952321E-6,2.993935E-5,1.693387E-4,6.487291E-6,1.35276E-5,2.770618E-5,0.003126573,1.44938E-4,8.480083E-5,0.003165803,1.298565E-5,6.124074E-5,4.287158E-8,2.255293E-5,1.831451E-7,2.760747E-7,8.884731E-10,1.525577E-5,0.002488921,6.52041E-7,6.284157E-5,1.082367E-7,0.00122387,7.82516E-5,3.23088E-6,2.324097E-7,2.578005E-4,0.002546479,0.00379754,3.525868E-5,5.475032E-7,1.556461E-5,7.033667E-7,7.551466E-8,1.864003E-5,0.007905178,0.004217359,0.01840925,9.068392,9.266494E-5,514304.9,514304.9
8.050095E-5,15.58345,-1.825805E9,1192.504,1192.504,0.001444066,1.0,0.9171431,7.254404E-6,0.004694869,1.115339E-4,0.001646972,5.392972E-5,0.01885196,1.004977E-4,4.456378E-4,3.839668E-6,0.008857987,1.18447E-4,9.99112E-6,3.001619E-5,1.695795E-4,6.502873E-6,1.361227E-5,2.778964E-5,0.00313138,1.452979E-4,8.471598E-5,0.003171885,1.303453E-5,6.13727E-5,4.319248E-8,2.264581E-5,1.839296E-7,2.779386E-7,8.949876E-10,1.527208E-5,0.002492841,6.553435E-7,6.295965E-5,1.087755E-7,0.001225719,7.834544E-5,3.242578E-6,2.335323E-7,2.581847E-4,0.002550085,0.003797083,3.522904E-5,5.504461E-7,1.560997E-5,7.052128E-7,7.59081E-8,1.868962E-5,0.00789975,0.004213403,0.01839447,9.067748,9.266626E-5,514268.4,514268.4
8.248726E-5,15.58208,-1.786008E9,1191.878,1191.878,0.001444066,1.0,0.9167583,7.126661E-6,0.004758885,1.099396E-4,0.001667661,5.317601E-5,0.0190682,1.023659E-4,4.499203E-4,3.772404E-6,0.008954794,1.178818E-4,1.023202E-5,3.049153E-5,1.710564E-4,6.599108E-6,1.414248E-5,2.830382E-5,0.003160898,1.475204E-4,8.41946E-5,0.003209352,1.333746E-5,6.218743E-5,4.520963E-8,2.322298E-5,1.887976E-7,2.896295E-7,9.359874E-10,1.537166E-5,0.002516926,6.75928E-7,6.368593E-5,1.121342E-7,0.001237072,7.892082E-5,3.315058E-6,2.405366E-7,2.605446E-4,0.002572199,0.003794271,3.504458E-5,5.687945E-7,1.588997E-5,7.166358E-7,7.835991E-8,1.899505E-5,0.007866336,0.004189074,0.01830353,9.063783,9.267438E-5,514043.5,514043.5
8.254668E-5,15.58204,-1.784845E9,1191.859,1191.859,0.001444066,1.0,0.9167469,7.122917E-6,0.004760782,1.098928E-4,0.001668274,5.315386E-5,0.0190746,1.024214E-4,4.500467E-4,3.770432E-6,0.008957656,1.178651E-4,1.02392E-5,3.050565E-5,1.711E-4,6.601961E-6,1.415839E-5,2.831903E-5,0.003161769,1.475864E-4,8.41792E-5,0.00321046,1.334647E-5,6.221159E-5,4.527037E-8,2.324019E-5,1.889426E-7,2.899809E-7,9.372233E-10,1.537458E-5,0.002517637,6.765432E-7,6.370739E-5,1.122346E-7,0.001237407,7.893778E-5,3.317213E-6,2.407462E-7,2.606142E-4,0.00257285,0.003794188,3.503907E-5,5.693431E-7,1.589827E-5,7.169751E-7,7.843318E-8,1.900409E-5,0.007865348,0.004188356,0.01830084,9.063666,9.267462E-5,514036.9,514036.9
8.263928E-5,15.58198,-1.783029E9,1191.831,1191.831,0.001444066,1.0,0.9167292,7.117086E-6,0.004763737,1.098199E-4,0.001669229,5.311939E-5,0.01908457,1.025078E-4,4.502434E-4,3.767362E-6,0.008962113,1.178391E-4,1.025038E-5,3.052763E-5,1.711677E-4,6.606405E-6,1.41832E-5,2.834271E-5,0.003163125,1.47689E-4,8.415524E-5,0.003212186,1.33605E-5,6.22492E-5,4.536507E-8,2.326699E-5,1.891684E-7,2.905286E-7,9.391502E-10,1.537913E-5,0.002518744,6.775019E-7,6.374079E-5,1.12391E-7,0.001237928,7.896416E-5,3.32057E-6,2.410728E-7,2.607226E-4,0.002573865,0.003794058,3.50305E-5,5.701979E-7,1.591119E-5,7.175034E-7,7.854735E-8,1.901816E-5,0.007863811,0.004187237,0.01829665,9.063484,9.267499E-5,514026.5,514026.5
8.732565E-5,15.57885,-1.695703E9,1190.408,1190.408,0.001444066,1.0,0.9158545,6.835152E-6,0.004910149,1.062812E-4,0.001716451,5.144471E-5,0.01957626,1.068108E-4,4.598924E-4,3.618817E-6,0.009181743,1.165542E-4,1.081065E-5,3.162141E-5,1.744813E-4,6.826796E-6,1.544729E-5,2.951076E-5,0.003229597,1.527762E-4,8.29786E-5,0.003297381,1.406102E-5,6.411369E-5,5.022618E-8,2.461234E-5,2.004721E-7,3.185295E-7,1.038334E-9,1.559979E-5,0.002573047,7.259017E-7,6.538393E-5,1.202922E-7,0.001263452,8.025437E-5,3.488064E-6,2.576027E-7,2.660383E-4,0.002623472,0.003787676,3.459954E-5,6.13381E-7,1.655115E-5,7.43806E-7,8.430958E-8,1.971223E-5,0.007788046,0.004132207,0.01809036,9.054487,9.269361E-5,513516.3,513516.3
1.260865E-4,15.5568,-1.200987E9,1180.783,1180.783,0.001444066,1.0,0.909922,5.188946E-6,0.005936722,8.501273E-5,0.002044019,4.133516E-5,0.02291774,1.379642E-4,5.224984E-4,2.748975E-6,0.01065683,1.078809E-4,1.507263E-5,3.952454E-5,1.95475E-4,8.380474E-6,2.632547E-5,3.724258E-5,0.003658333,1.884775E-4,7.528974E-5,0.003876453,1.922372E-5,7.723408E-5,9.418679E-8,3.496484E-5,2.855897E-7,5.651157E-7,1.961348E-9,1.690786E-5,0.002925502,1.11272E-6,7.624396E-5,1.83894E-7,0.001426585,8.846164E-5,4.720219E-6,3.938563E-7,3.003556E-4,0.002936764,0.003744661,3.14036E-5,9.60832E-7,2.099531E-5,9.348606E-7,1.303579E-7,2.438221E-5,0.007280497,0.003768308,0.01670637,8.994004,9.282503E-5,510086.1,510086.1
2.45205E-4,15.51259,-6.193275E8,1163.049,1163.049,0.001444066,1.0,0.8988806,3.090356E-6,0.008019138,5.577699E-5,0.002691646,2.733249E-5,0.02916093,2.048769E-4,6.27188E-4,1.633145E-6,0.01332703,9.238747E-5,2.532915E-5,5.660732E-5,2.280475E-4,1.154422E-5,5.996347E-5,4.88279E-5,0.004348272,2.597836E-4,6.231982E-5,0.004958527,3.062285E-5,1.04215E-4,2.41534E-7,6.059235E-5,4.857142E-7,1.369923E-6,5.401989E-9,1.857669E-5,0.003502529,2.108486E-6,9.488425E-5,3.56171E-7,0.001681216,1.018636E-4,7.456344E-6,7.984838E-7,3.55447E-4,0.003409519,0.003665463,2.523547E-5,1.892793E-6,2.955802E-5,1.358172E-6,2.521363E-7,3.261629E-5,0.006366109,0.003134775,0.01420964,8.884173,9.308953E-5,503857.1,503857.1
2.650236E-4,15.50717,-5.717677E8,1160.979,1160.979,0.001444066,1.0,0.8975771,2.906007E-6,0.008281192,5.304313E-5,0.002771749,2.601778E-5,0.02989953,2.135292E-4,6.386502E-4,1.534691E-6,0.01363509,9.064389E-5,2.6756E-5,5.883246E-5,2.313655E-4,1.19404E-5,6.530863E-5,4.980296E-5,0.004419981,2.685545E-4,6.090293E-5,0.005086476,3.21119E-5,1.076557E-4,2.658549E-7,6.42297E-5,5.133106E-7,1.50262E-6,6.016398E-9,1.871658E-5,0.0035634,2.248139E-6,9.69252E-5,3.818132E-7,0.001706839,1.033253E-4,7.817354E-6,8.633797E-7,3.611323E-4,0.003455619,0.003656182,2.454238E-5,2.030459E-6,3.058131E-5,1.414807E-6,2.699702E-7,3.353067E-5,0.00626083,0.003063765,0.01392247,8.871462,9.312207E-5,503136.2,503136.2
2.779582E-4,15.50383,-5.443134E8,1159.713,1159.713,0.001444066,1.0,0.8967773,2.798313E-6,0.008443807,5.142978E-5,0.002821316,2.524152E-5,0.03035289,2.189165E-4,6.455993E-4,1.47714E-6,0.01382332,8.958443E-5,2.765545E-5,6.02194E-5,2.333485E-4,1.21858E-5,6.874702E-5,5.03513E-5,0.004462931,2.739685E-4,6.004535E-5,0.005164996,3.303986E-5,1.097967E-4,2.816122E-7,6.65313E-5,5.307016E-7,1.588638E-6,6.420729E-9,1.879703E-5,0.003599959,2.335864E-6,9.815889E-5,3.981557E-7,0.001722081,1.042113E-4,8.042857E-6,9.053598E-7,3.645304E-4,0.003482875,0.003650495,2.412277E-5,2.118101E-6,3.12098E-5,1.450325E-6,2.813059E-7,3.408469E-5,0.006196511,0.003020587,0.0137471,8.863691,9.314213E-5,502695.5,502695.5
2.944054E-4,15.49978,-5.128303E8,1158.186,1158.186,0.001444066,1.0,0.8958118,2.673565E-6,0.008641973,4.954503E-5,0.002881577,2.433432E-5,0.03090028,2.254986E-4,6.539045E-4,1.41044E-6,0.01404972,8.831635E-5,2.876576E-5,6.191525E-5,2.356892E-4,1.248432E-5,7.306108E-5,5.096108E-5,0.004513703,2.805349E-4,5.902212E-5,0.005259784,3.41743E-5,1.124123E-4,3.015079E-7,6.938167E-5,5.521699E-7,1.697287E-6,6.938019E-9,1.888881E-5,0.003643279,2.443722E-6,9.962872E-5,4.185121E-7,0.001739989,1.052702E-4,8.319098E-6,9.583178E-7,3.685395E-4,0.003514728,0.003643638,2.362225E-5,2.227178E-6,3.19689E-5,1.493992E-6,2.953953E-7,3.47461E-5,0.006119157,0.002968866,0.01353628,8.854339,9.316645E-5,502165.1,502165.1
3.230684E-4,15.49321,-4.655279E8,1155.727,1155.727,0.001444066,1.0,0.8942503,2.483391E-6,0.00896685,4.663682E-5,0.002980044,2.29337E-5,0.03178586,2.363264E-4,6.671494E-4,1.308686E-6,0.01441391,8.629118E-5,3.061906E-5,6.470737E-5,2.39353E-4,1.297232E-5,8.042318E-5,5.182355E-5,0.004593306,2.912231E-4,5.739497E-5,0.005413078,3.604159E-5,1.16716E-4,3.357891E-7,7.416202E-5,5.880207E-7,1.884557E-6,7.846295E-9,1.90252E-5,0.003711438,2.622432E-6,1.019596E-4,4.529222E-7,0.001767804,1.069581E-4,8.775172E-6,1.049495E-6,3.748051E-4,0.003563805,0.003632571,2.282715E-5,2.41138E-6,3.319721E-5,1.566488E-6,3.191418E-7,3.579823E-5,0.005994723,0.00288615,0.01319739,8.839282,9.320599E-5,501311.1,501311.2
3.342249E-4,15.4908,-4.492891E8,1154.83,1154.83,0.001444066,1.0,0.8936794,2.417277E-6,0.009086996,4.561528E-5,0.003016359,2.244149E-5,0.0321097,2.403411E-4,6.719354E-4,1.27329E-6,0.01454643,8.555886E-5,3.131464E-5,6.574319E-5,2.406553E-4,1.315232E-5,8.323528E-5,5.209994E-5,0.004621627,2.951508E-4,5.680864E-5,0.005469114,3.673419E-5,1.183127E-4,3.489956E-7,7.596339E-5,6.014856E-7,1.956706E-6,8.201695E-9,1.907143E-5,0.003735764,2.689004E-6,1.027971E-4,4.659711E-7,0.001777617,1.075677E-4,8.944777E-6,1.084606E-6,3.770275E-4,0.003580991,0.003628533,2.254104E-5,2.481186E-6,3.364635E-5,1.593583E-6,3.281257E-7,3.617731E-5,0.005949439,0.002856197,0.01307414,8.833798,9.32205E-5,501000.2,501000.2
3.486015E-4,15.4878,-4.298847E8,1153.719,1153.719,0.001444066,1.0,0.892971,2.337677E-6,0.009237109,4.437779E-5,0.003061657,2.184507E-5,0.03251157,2.453643E-4,6.778333E-4,1.230659E-6,0.0147104,8.465632E-5,3.219128E-5,6.703944E-5,2.422436E-4,1.337682E-5,8.681532E-5,5.241354E-5,0.004656183,3.000386E-4,5.608747E-5,0.005538636,3.760087E-5,1.203117E-4,3.659008E-7,7.823927E-5,6.184657E-7,2.04905E-6,8.660917E-9,1.912615E-5,0.003765501,2.772467E-6,1.038251E-4,4.825174E-7,0.001789524,1.083185E-4,9.15735E-6,1.129545E-6,3.797336E-4,0.003601751,0.003623527,2.218948E-5,2.569674E-6,3.420362E-5,1.627649E-6,3.395024E-7,3.664344E-5,0.005893407,0.002819246,0.01292171,8.827011,9.323854E-5,500615.2,500615.2
3.676385E-4,15.48401,-4.06513E8,1152.32,1152.32,0.001444066,1.0,0.8920765,2.240885E-6,0.009428328,4.286139E-5,0.003119244,2.1114E-5,0.03301913,2.517737E-4,6.852183E-4,1.1788E-6,0.01491672,8.352634E-5,3.331999E-5,6.869358E-5,2.442061E-4,1.366213E-5,9.148108E-5,5.276284E-5,0.004698889,3.062326E-4,5.518676E-5,0.005626415,3.870678E-5,1.228647E-4,3.880916E-7,8.117871E-5,6.403485E-7,2.170228E-6,9.270805E-9,1.919113E-5,0.003802342,2.879151E-6,1.051053E-4,5.039824E-7,0.001804134,1.092577E-4,9.429153E-6,1.188528E-6,3.830687E-4,0.003627072,0.003617215,2.175106E-5,2.684434E-6,3.490724E-5,1.671386E-6,3.542376E-7,3.722525E-5,0.005822896,0.002772922,0.01273,8.818465,9.326137E-5,500130.5,500130.5
3.836241E-4,15.48097,-3.886741E8,1151.203,1151.203,0.001444066,1.0,0.8913603,2.166287E-6,0.009582773,4.16836E-5,0.003165663,2.054599E-5,0.03342556,2.569583E-4,6.910816E-4,1.138815E-6,0.0150813,8.262957E-5,3.42413E-5,7.003159E-5,2.457429E-4,1.3892E-5,9.533413E-5,5.300471E-5,0.004732327,3.112087E-4,5.447366E-5,0.005696679,3.960137E-5,1.249322E-4,4.065562E-7,8.358564E-5,6.5823E-7,2.271007E-6,9.784217E-9,1.92399E-5,0.003831263,2.965533E-6,1.061155E-4,5.216339E-7,0.001815488,1.100026E-4,9.649468E-6,1.237603E-6,3.856723E-4,0.003646622,0.003612169,2.140454E-5,2.778789E-6,3.547043E-5,1.706989E-6,3.663365E-7,3.768548E-5,0.005766642,0.002736108,0.01257715,8.811644,9.327968E-5,499743.7,499743.7
4.021268E-4,15.4776,-3.697952E8,1149.969,1149.969,0.001444066,1.0,0.8905676,2.086616E-6,0.009755131,4.041658E-5,0.003217369,1.993476E-5,0.03387546,2.627518E-4,6.975214E-4,1.096094E-6,0.01526281,8.164529E-5,3.527949E-5,7.152644E-5,2.474082E-4,1.414791E-5,9.97215E-5,5.323317E-5,0.004768552,3.167329E-4,5.369268E-5,0.005774429,4.060092E-5,1.272455E-4,4.277392E-7,8.630611E-5,6.784043E-7,2.386543E-6,1.037962E-8,1.929056E-5,0.003862671,3.062071E-6,1.072181E-4,5.416617E-7,0.001827694,1.108196E-4,9.896109E-6,1.293897E-6,3.884841E-4,0.00366751,0.003606593,2.102569E-5,2.885841E-6,3.609354E-5,1.747014E-6,3.800458E-7,3.818899E-5,0.005704586,0.002695643,0.01240865,8.804115,9.329999E-5,499316.7,499316.7
4.183683E-4,15.47477,-3.546008E8,1148.934,1148.934,0.001444066,1.0,0.8899012,2.021919E-6,0.009901184,3.938047E-5,0.003261107,1.943479E-5,0.03425371,2.676668E-4,7.028954E-4,1.061391E-6,0.01541487,8.082466E-5,3.616739E-5,7.279418E-5,2.487795E-4,1.436421E-5,1.0351E-4,5.339331E-5,0.004798361,3.213898E-4,5.304289E-5,0.005839772,4.144876E-5,1.292107E-4,4.461696E-7,8.863961E-5,6.956807E-7,2.486978E-6,1.090306E-8,1.93305E-5,0.00388858,3.143921E-6,1.081322E-4,5.589023E-7,0.001837662,1.115003E-4,1.010571E-5,1.342869E-6,3.907905E-4,0.003684458,0.003601912,2.071105E-5,2.977999E-6,3.661709E-5,1.78117E-6,3.918329E-7,3.860741E-5,0.005652588,0.002661857,0.01226755,8.797805,9.331709E-5,498958.8,498958.8
4.353664E-4,15.47191,-3.399157E8,1147.895,1147.895,0.001444066,1.0,0.889231,1.958875E-6,0.01004918,3.836433E-5,0.003305354,1.894433E-5,0.03463422,2.726517E-4,7.082654E-4,1.027564E-6,0.01556733,8.00055E-5,3.70746E-5,7.407943E-5,2.501326E-4,1.458285E-5,1.074137E-4,5.352509E-5,0.004827751,3.260854E-4,5.239547E-5,0.00590548,4.230852E-5,1.312068E-4,4.652984E-7,9.103039E-5,7.133562E-7,2.591118E-6,1.145149E-8,1.936827E-5,0.003914185,3.226842E-6,1.090395E-4,5.766221E-7,0.001847416,1.121793E-4,1.031862E-5,1.393689E-6,3.930573E-4,0.00370094,0.003597211,2.039811E-5,3.072732E-6,3.714344E-5,1.816001E-6,4.03935E-7,3.902374E-5,0.005600441,0.002628085,0.01212614,8.791474,9.33343E-5,498599.8,498599.8
4.554175E-4,15.46868,-3.240081E8,1146.724,1146.724,0.001444066,1.0,0.8884731,1.889976E-6,0.01021781,3.724622E-5,0.003355689,1.84045E-5,0.03506446,2.783374E-4,7.142949E-4,9.905831E-7,0.01573909,7.908702E-5,3.811747E-5,7.554444E-5,2.516308E-4,1.483133E-5,1.119398E-4,5.363884E-5,0.004860256,3.314073E-4,5.167095E-5,0.005979743,4.328888E-5,1.334873E-4,4.876575E-7,9.378678E-5,7.337061E-7,2.712691E-6,1.209899E-8,1.940812E-5,0.003942577,3.321237E-6,1.100506E-4,5.971184E-7,0.001858114,1.1294E-4,1.056183E-5,1.453076E-6,3.955551E-4,0.003718891,0.003591905,2.004858E-5,3.182338E-6,3.773813E-5,1.855962E-6,4.179189E-7,3.948888E-5,0.005541674,0.002590159,0.01196689,8.784337,9.335377E-5,498195.0,498195.0
4.944351E-4,15.46279,-2.967738E8,1144.594,1144.594,0.001444066,1.0,0.8870897,1.770433E-6,0.01052933,3.528639E-5,0.003448437,1.745791E-5,0.03584999,2.888526E-4,7.251915E-4,9.263902E-7,0.01605098,7.743135E-5,4.006884E-5,7.825056E-5,2.542803E-4,1.528835E-5,1.205119E-4,5.375111E-5,0.004917606,3.411562E-4,5.03686E-5,0.006115232,4.510108E-5,1.377172E-4,5.305536E-7,9.896776E-5,7.718828E-7,2.945388E-6,1.335995E-8,1.94732E-5,0.00399287,3.495085E-6,1.118551E-4,6.358239E-7,0.001876735,1.143093E-4,1.101262E-5,1.566944E-6,3.999355E-4,0.003749784,0.003582242,1.942228E-5,3.389442E-6,3.882242E-5,1.930531E-6,4.442894E-7,4.032251E-5,0.005434912,0.002521626,0.01167793,8.771364,9.338936E-5,497459.2,497459.2
5.422984E-4,15.45617,-2.687622E8,1142.214,1142.214,0.001444066,1.0,0.8855347,1.645173E-6,0.01088519,3.320396E-5,0.003554035,1.645154E-5,0.036733,3.008804E-4,7.372763E-4,8.59086E-7,0.01639886,7.560321E-5,4.233659E-5,8.133895E-5,2.571276E-4,1.580712E-5,1.306257E-4,5.373296E-5,0.004978964,3.521596E-4,4.893603E-5,0.006267364,4.717217E-5,1.425774E-4,5.821302E-7,1.050269E-4,8.164256E-7,3.224061E-6,1.490702E-8,1.953486E-5,0.004046996,3.692322E-6,1.138177E-4,6.813608E-7,0.001896248,1.158174E-4,1.152968E-5,1.703691E-6,4.045775E-4,0.003781598,0.003571424,1.87365E-5,3.633402E-6,4.003858E-5,2.016892E-6,4.752639E-7,4.123499E-5,0.005315727,0.002445685,0.01135591,8.756871,9.342936E-5,496637.3,496637.3
