Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H11_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_DIALLYL_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H15_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
7.438948E-5,15.97424,-5.045808E8,1450.659,1450.659,0.001061813,1.0,0.7913012,2.949561E-5,0.04429119,2.198087E-4,0.005935995,9.356436E-6,0.1027871,2.422128E-5,0.01014596,0.001308778,1.301557E-6,3.167251E-7,0.02273489,3.193636E-4,0.001290171,0.001276073,1.115827E-4,1.170843E-4,1.794751E-8,1.068155E-5,8.025285E-5,5.869937E-6,7.749925E-4,1.746674E-4,7.533393E-6,0.009879657,1.023967E-5,0.001723144,5.175433E-5,7.259817E-4,6.383235E-5,7.680553E-4,3.938661E-5,5.141274E-6,9.546376E-6,5.676734E-11,1.082898E-5,7.142662E-7,6.719997E-4,5.30621E-6,3.553773E-6,1.435868E-11,6.320713E-6,0.002817973,1.051983E-4,2.968417E-5,4.701184E-5,1.817532E-12,7.995859E-18,3.287836E-9,7.912456,6.647034E-5,448747.2,448747.2
7.541427E-5,15.97434,-4.991012E8,1450.537,1450.537,0.001061813,1.0,0.7911779,2.927437E-5,0.04440408,2.174187E-4,0.005923435,9.271782E-6,0.1028984,2.398148E-5,0.01018443,0.001298314,1.284833E-6,3.109265E-7,0.02266415,3.162682E-4,0.00129808,0.001278912,1.114355E-4,1.150558E-4,1.715232E-8,1.042553E-5,8.014491E-5,5.815826E-6,7.588395E-4,1.723238E-4,7.457039E-6,0.009848675,1.012834E-5,0.001728428,5.221637E-5,7.296047E-4,6.432639E-5,7.704075E-4,3.951934E-5,5.231392E-6,9.172911E-6,5.452248E-11,1.063172E-5,6.98383E-7,6.641857E-4,5.213006E-6,3.351352E-6,1.328321E-11,5.895685E-6,0.002816869,1.048641E-4,2.985004E-5,4.669834E-5,1.450785E-12,5.648799E-18,2.807674E-9,7.911745,6.646994E-5,448706.8,448706.9
7.59333E-5,15.97438,-4.963787E8,1450.476,1450.476,0.001061813,1.0,0.7911162,2.916424E-5,0.04446071,2.162311E-4,0.005917111,9.229778E-6,0.1029543,2.386217E-5,0.01020377,0.001293062,1.276521E-6,3.080643E-7,0.02262851,3.147244E-4,0.001302056,0.001280319,1.113605E-4,1.140444E-4,1.67672E-8,1.02986E-5,8.00898E-5,5.788917E-6,7.508402E-4,1.711534E-4,7.419074E-6,0.009833093,1.007295E-5,0.001731076,5.244952E-5,7.314296E-4,6.457453E-5,7.715848E-4,3.95857E-5,5.277134E-6,8.989765E-6,5.343003E-11,1.053444E-5,6.905939E-7,6.602764E-4,5.166802E-6,3.253564E-6,1.277172E-11,5.691847E-6,0.002816314,1.046965E-4,2.993343E-5,4.654017E-5,1.294534E-12,4.738561E-18,2.592266E-9,7.911389,6.646974E-5,448686.6,448686.6
7.627345E-5,15.97441,-4.946137E8,1450.437,1450.437,0.001061813,1.0,0.7910759,2.909274E-5,0.04449763,2.15461E-4,0.005912979,9.202559E-6,0.1029906,2.378475E-5,0.0102164,0.001289637,1.27113E-6,3.062148E-7,0.02260521,3.137214E-4,0.00130465,0.00128123,1.113113E-4,1.133873E-4,1.652099E-8,1.02164E-5,8.005352E-5,5.771458E-6,7.456627E-4,1.703922E-4,7.394445E-6,0.00982292,1.0037E-5,0.001732801,5.2602E-5,7.32622E-4,6.473639E-5,7.723513E-4,3.962888E-5,5.307146E-6,8.871873E-6,5.272971E-11,1.047163E-5,6.855789E-7,6.577318E-4,5.13688E-6,3.191139E-6,1.244798E-11,5.562247E-6,0.002815952,1.045874E-4,2.998786E-5,4.643674E-5,1.201476E-12,4.223665E-18,2.460278E-9,7.911156,6.646961E-5,448673.5,448673.5
7.869979E-5,15.97462,-4.82439E8,1450.156,1450.156,0.001061813,1.0,0.7907939,2.859804E-5,0.04475661,2.101479E-4,0.005883811,9.01521E-6,0.1032454,2.324947E-5,0.01030534,0.001265598,1.233923E-6,2.935991E-7,0.02244056,3.067595E-4,0.001322904,0.001287477,1.109578E-4,1.088295E-4,1.489664E-8,9.651749E-6,7.979142E-5,5.650811E-6,7.101706E-4,1.650969E-4,7.224346E-6,0.009751244,9.788451E-6,0.001744873,5.368264E-5,7.41045E-4,6.587402E-5,7.77705E-4,3.992994E-5,5.522024E-6,8.077628E-6,4.807017E-11,1.004381E-5,6.517334E-7,6.399717E-4,4.931368E-6,2.781437E-6,1.03785E-11,4.722398E-6,0.002813407,1.038228E-4,3.037107E-5,4.570425E-5,7.066652E-13,1.860857E-18,1.696611E-9,7.909528,6.646877E-5,448581.1,448581.1
8.0E-5,15.97472,-4.761978E8,1450.009,1450.009,0.001061813,1.0,0.7906464,2.834341E-5,0.04489235,2.074246E-4,0.005868393,8.919451E-6,0.1033788,2.29743E-5,0.01035223,0.001252989,1.214841E-6,2.87228E-7,0.02235339,3.03163E-4,0.001332508,0.001290651,1.107669E-4,1.064769E-4,1.411322E-8,9.364179E-6,7.964871E-5,5.588813E-6,6.92141E-4,1.62353E-4,7.13702E-6,0.009713463,9.660674E-6,0.00175118,5.425677E-5,7.455013E-4,6.647169E-5,7.804946E-4,4.008643E-5,5.637727E-6,7.683699E-6,4.579626E-11,9.828228E-6,6.348779E-7,6.307273E-4,4.826691E-6,2.585429E-6,9.423515E-12,4.327672E-6,0.002812068,1.034228E-4,3.057288E-5,4.531567E-5,5.325535E-13,1.203427E-18,1.391544E-9,7.908676,6.646836E-5,448532.8,448532.8
9.0E-5,15.97529,-4.337425E8,1448.935,1448.935,0.001061813,1.0,0.7895869,2.659613E-5,0.0458726,1.889609E-4,0.005754444,8.273789E-6,0.104337,2.10929E-5,0.0106962,0.001161897,1.085199E-6,2.45646E-7,0.02170664,2.782875E-4,0.001402485,0.001311518,1.092795E-4,9.026086E-5,9.615221E-9,7.456934E-6,7.851008E-5,5.164377E-6,5.733152E-4,1.432404E-4,6.541892E-6,0.009436562,8.786864E-6,0.001796259,5.856541E-5,7.785584E-4,7.080977E-5,8.00282E-4,4.118826E-5,6.539237E-6,5.261136E-6,3.232287E-11,8.429428E-6,5.285443E-7,5.65395E-4,4.130826E-6,1.493352E-6,4.56835E-12,2.232506E-6,0.002802285,1.005485E-4,3.204854E-5,4.242609E-5,6.223344E-14,4.407682E-20,3.089356E-10,7.902532,6.646595E-5,448184.4,448184.4
9.246638E-5,15.97539,-4.245484E8,1448.685,1448.685,0.001061813,1.0,0.7893439,2.621501E-5,0.04609875,1.849882E-4,0.005727517,8.135419E-6,0.1045569,2.068422E-5,0.01077692,0.00114091,1.057231E-6,2.37047E-7,0.02155324,2.728267E-4,0.001418749,0.001315814,1.089109E-4,8.671948E-5,8.818152E-9,7.058571E-6,7.822072E-5,5.071872E-6,5.486457E-4,1.390193E-4,6.413025E-6,0.009371744,8.597021E-6,0.001806533,5.960106E-5,7.864089E-4,7.181438E-5,8.047521E-4,4.1435E-5,6.76442E-6,4.799025E-6,2.984583E-11,8.142245E-6,5.073188E-7,5.507053E-4,3.984731E-6,1.309025E-6,3.838007E-12,1.900811E-6,0.002799996,9.98888E-5,3.239321E-5,4.174162E-5,3.692835E-14,1.972863E-20,2.142079E-10,7.901118,6.646554E-5,448104.2,448104.2
9.277111E-5,15.9754,-4.234424E8,1448.654,1448.654,0.001061813,1.0,0.7893143,2.616913E-5,0.0461263,1.845113E-4,0.005724221,8.118813E-6,0.1045836,2.063506E-5,0.01078679,0.001138355,1.053871E-6,2.360224E-7,0.02153445,2.721686E-4,0.001420733,0.001316324,1.088654E-4,8.629329E-5,8.726197E-9,7.011086E-6,7.818479E-5,5.060733E-6,5.457081E-4,1.385101E-4,6.397532E-6,0.009363825,8.574182E-6,0.001807781,5.972833E-5,7.873712E-4,7.193683E-5,8.052941E-4,4.146487E-5,6.792313E-6,4.745004E-6,2.955805E-11,8.108086E-6,5.04807E-7,5.489261E-4,3.967288E-6,1.288021E-6,3.756686E-12,1.863524E-6,0.002799717,9.980851E-5,3.24353E-5,4.165784E-5,3.462734E-14,1.786475E-20,2.047564E-10,7.900946,6.646549E-5,448094.4,448094.4
9.316748E-5,15.97542,-4.220139E8,1448.615,1448.615,0.001061813,1.0,0.789276,2.610984E-5,0.04616201,1.838955E-4,0.005719943,8.097375E-6,0.1046183,2.057155E-5,0.0107996,0.001135044,1.049532E-6,2.347022E-7,0.02151006,2.713181E-4,0.001423305,0.001316981,1.088063E-4,8.574271E-5,8.608662E-9,6.949893E-6,7.8138E-5,5.046339E-6,5.419233E-4,1.378519E-4,6.377521E-6,0.009353554,8.54468E-6,0.001809398,5.989363E-5,7.886203E-4,7.209555E-5,8.059957E-4,4.15035E-5,6.828616E-6,4.675734E-6,2.918956E-11,8.064086E-6,5.015756E-7,5.466237E-4,3.944799E-6,1.261262E-6,3.653679E-12,1.816187E-6,0.002799354,9.970448E-5,3.248989E-5,4.154915E-5,3.18553E-14,1.570949E-20,1.931094E-10,7.900723,6.646543E-5,448081.7,448081.7
9.523215E-5,15.97549,-4.147396E8,1448.411,1448.411,0.001061813,1.0,0.789079,2.580781E-5,0.04634578,1.807659E-4,0.005697836,7.98846E-6,0.1047965,2.024826E-5,0.0108657,0.001118015,1.027473E-6,2.280346E-7,0.02138396,2.669824E-4,0.001436551,0.001320283,1.084984E-4,8.29396E-5,8.03109E-9,6.640908E-6,7.789335E-5,4.972997E-6,5.228269E-4,1.344945E-4,6.275698E-6,0.009300576,8.39449E-6,0.001817696,6.075068E-5,7.950829E-4,7.291259E-5,8.095916E-4,4.170115E-5,7.018118E-6,4.331783E-6,2.736852E-11,7.842205E-6,4.853472E-7,5.348359E-4,3.831064E-6,1.131237E-6,3.162733E-12,1.588811E-6,0.002797482,9.916958E-5,3.277136E-5,4.098775E-5,2.062908E-14,8.03523E-21,1.423768E-10,7.899574,6.646514E-5,448016.6,448016.6
9.572333E-5,15.9755,-4.130527E8,1448.362,1448.362,0.001061813,1.0,0.7890328,2.573761E-5,0.04638895,1.800405E-4,0.00569262,7.963216E-6,0.1048383,2.017318E-5,0.01088128,0.001114018,1.022356E-6,2.264991E-7,0.02135419,2.659741E-4,0.001439665,0.00132104,1.084253E-4,8.228868E-5,7.9019E-9,6.569786E-6,7.783493E-5,4.955947E-6,5.184345E-4,1.337132E-4,6.252062E-6,0.009288101,8.35961E-6,0.00181964,6.095358E-5,7.966095E-4,7.310456E-5,8.104325E-4,4.174729E-5,7.063298E-6,4.254024E-6,2.695875E-11,7.79119E-6,4.816318E-7,5.320821E-4,3.804837E-6,1.10252E-6,3.056538E-12,1.539226E-6,0.00279704,9.904405E-5,3.283761E-5,4.085539E-5,1.861313E-14,6.857885E-21,1.324599E-10,7.899305,6.646508E-5,448001.3,448001.3
1.0E-4,15.97561,-3.989609E8,1447.952,1447.952,0.001061813,1.0,0.7886401,2.515141E-5,0.04675645,1.7401E-4,0.005647886,7.753401E-6,0.1051933,1.954708E-5,0.01101466,0.001080053,9.797826E-7,2.138763E-7,0.02109866,2.575467E-4,0.001466198,0.001327198,1.077909E-4,7.68639E-5,6.892782E-9,5.986318E-6,7.732334E-5,4.81348E-6,4.824385E-4,1.271783E-4,6.055111E-6,0.009181484,8.068729E-6,0.001836108,6.270476E-5,8.097333E-4,7.473894E-5,8.175327E-4,4.213549E-5,7.458162E-6,3.636246E-6,2.37269E-11,7.373084E-6,4.51396E-7,5.088809E-4,3.588877E-6,8.834674E-7,2.275043E-12,1.169288E-6,0.002793263,9.797743E-5,3.340351E-5,3.972239E-5,7.613072E-15,1.724326E-21,7.075485E-11,7.897011,6.646462E-5,447871.2,447871.2
1.090975E-4,15.97574,-3.722101E8,1447.123,1447.123,0.001061813,1.0,0.7878581,2.403757E-5,0.0474922,1.626908E-4,0.00555654,7.359247E-6,0.1058995,1.836176E-5,0.0112859,0.001012478,8.996546E-7,1.908389E-7,0.02057591,2.415132E-4,0.001519354,0.001337983,1.06463E-4,6.664166E-5,5.288208E-9,4.933824E-6,7.622294E-5,4.542135E-6,4.175956E-4,1.147409E-4,5.682892E-6,0.00896593,7.517978E-6,0.001868603,6.634327E-5,8.367188E-4,7.800757E-5,8.314187E-4,4.288701E-5,8.306094E-6,2.617351E-6,1.846992E-11,6.616924E-6,3.976546E-7,4.637937E-4,3.194253E-6,5.60328E-7,1.229759E-12,6.568955E-7,0.002785575,9.58536E-5,3.454587E-5,3.742823E-5,1.168817E-15,9.614021E-23,1.897146E-11,7.892425,6.646408E-5,447611.1,447611.1
1.093698E-4,15.97575,-3.7147E8,1447.099,1447.099,0.001061813,1.0,0.7878357,2.40067E-5,0.04751334,1.623799E-4,0.005553881,7.348403E-6,0.1059197,1.8329E-5,0.01129378,0.001010547,8.974492E-7,1.902176E-7,0.02056067,2.410689E-4,0.00152088,0.001338263,1.064238E-4,6.636069E-5,5.249021E-9,4.905795E-6,7.618984E-5,4.534602E-6,4.158685E-4,1.143966E-4,5.672614E-6,0.008959698,7.502757E-6,0.001869527,6.645048E-5,8.375085E-4,7.810134E-5,8.318109E-4,4.290808E-5,8.331626E-6,2.591975E-6,1.833974E-11,6.596675E-6,3.962316E-7,4.625263E-4,3.183623E-6,5.529333E-7,1.207623E-12,6.457571E-7,0.002785351,9.579282E-5,3.457886E-5,3.736197E-5,1.105563E-15,8.823121E-23,1.824432E-11,7.892293,6.646407E-5,447603.6,447603.6
1.096312E-4,15.97575,-3.70759E8,1447.076,1447.076,0.001061813,1.0,0.7878142,2.397722E-5,0.04753358,1.620828E-4,0.005551333,7.338046E-6,0.105939,1.82977E-5,0.01130133,0.001008699,8.953423E-7,1.896247E-7,0.02054608,2.406443E-4,0.001522341,0.001338529,1.063862E-4,6.609231E-5,5.211819E-9,4.879068E-6,7.615807E-5,4.527403E-6,4.142215E-4,1.140677E-4,5.662795E-6,0.00895373,7.488212E-6,0.001870411,6.655329E-5,8.382654E-4,7.819112E-5,8.321862E-4,4.292823E-5,8.356137E-6,2.567866E-6,1.821609E-11,6.577359E-6,3.948749E-7,4.613141E-4,3.173481E-6,5.459388E-7,1.186769E-12,6.352504E-7,0.002785137,9.573464E-5,3.461046E-5,3.729851E-5,1.048106E-15,8.125657E-23,1.7573E-11,7.892167,6.646406E-5,447596.5,447596.5
1.098923E-4,15.97575,-3.700547E8,1447.053,1447.053,0.001061813,1.0,0.7877929,2.394788E-5,0.04755376,1.617875E-4,0.005548791,7.327747E-6,0.1059583,1.826657E-5,0.01130886,0.001006857,8.932474E-7,1.890357E-7,0.02053152,2.40222E-4,0.001523797,0.001338793,1.063487E-4,6.582548E-5,5.175053E-9,4.852541E-6,7.612634E-5,4.52024E-6,4.125867E-4,1.137404E-4,5.653031E-6,0.00894778,7.473747E-6,0.001871292,6.665588E-5,8.390205E-4,7.828058E-5,8.325598E-4,4.294828E-5,8.380627E-6,2.544022E-6,1.809381E-11,6.558178E-6,3.935285E-7,4.601075E-4,3.163407E-6,5.390512E-7,1.166314E-12,6.249319E-7,0.002784923,9.567667E-5,3.464196E-5,3.723525E-5,9.93723E-16,7.484341E-23,1.692741E-11,7.892041,6.646405E-5,447589.4,447589.4
1.1E-4,15.97575,-3.69764E8,1447.044,1447.044,0.001061813,1.0,0.7877841,2.393581E-5,0.04756207,1.61666E-4,0.005547744,7.323511E-6,0.1059662,1.825376E-5,0.01131196,0.001006098,8.923856E-7,1.887936E-7,0.02052552,2.400482E-4,0.001524397,0.001338901,1.063332E-4,6.571572E-5,5.159993E-9,4.841643E-6,7.611324E-5,4.517293E-6,4.11915E-4,1.136058E-4,5.649013E-6,0.008945327,7.467795E-6,0.001871654,6.66982E-5,8.393319E-4,7.831744E-5,8.327137E-4,4.295653E-5,8.390736E-6,2.534251E-6,1.804371E-11,6.550296E-6,3.929754E-7,4.596108E-4,3.159266E-6,5.362371E-7,1.15798E-12,6.20724E-7,0.002784835,9.565279E-5,3.465494E-5,3.720918E-5,9.721179E-16,7.234749E-23,1.666803E-11,7.891989,6.646405E-5,447586.4,447586.4
1.11909E-4,15.97576,-3.647089E8,1446.878,1446.878,0.001061813,1.0,0.7876296,2.372533E-5,0.04770816,1.595508E-4,0.005529288,7.249721E-6,0.1061055,1.803051E-5,0.0113666,9.927844E-4,8.773758E-7,1.845928E-7,0.02041977,2.370178E-4,0.001534933,0.001340761,1.060602E-4,6.380538E-5,4.90368E-9,4.653176E-6,7.588103E-5,4.465865E-6,4.002963E-4,1.112592E-4,5.578995E-6,0.008902191,7.364052E-6,0.001878012,6.744554E-5,8.448233E-4,7.896476E-5,8.354072E-4,4.310079E-5,8.570051E-6,2.367554E-6,1.718913E-11,6.413735E-6,3.834127E-7,4.509236E-4,3.087466E-6,4.890125E-7,1.020181E-12,5.508259E-7,0.002783283,9.523354E-5,3.488325E-5,3.675088E-5,6.589127E-16,3.968188E-23,1.268412E-11,7.89108,6.646401E-5,447534.9,447534.9
1.163384E-4,15.97577,-3.535241E8,1446.501,1446.501,0.001061813,1.0,0.787281,2.326019E-5,0.04803851,1.549005E-4,0.005487224,7.087291E-6,0.1064194,1.753789E-5,0.01149098,9.628096E-4,8.443402E-7,1.754532E-7,0.02017869,2.303235E-4,0.001558717,0.001344676,1.054342E-4,5.961219E-5,4.377915E-9,4.247727E-6,7.534176E-5,4.352048E-6,3.752694E-4,1.060847E-4,5.424566E-6,0.008804333,7.13514E-6,0.001892284,6.91624E-5,8.57385E-4,8.042587E-5,8.414289E-4,4.342157E-5,8.987501E-6,2.02384E-6,1.542635E-11,6.118043E-6,3.628338E-7,4.315707E-4,2.9316E-6,3.964388E-7,7.622454E-13,4.181419E-7,0.002779743,9.42884E-5,3.540091E-5,3.571345E-5,2.684934E-16,9.913516E-24,6.751226E-12,7.889025,6.646399E-5,447418.3,447418.3
1.17267E-4,15.97576,-3.512727E8,1446.424,1446.424,0.001061813,1.0,0.7872097,2.316659E-5,0.0481063,1.539687E-4,0.005478536,7.054703E-6,0.1064837,1.743888E-5,0.01151665,9.566832E-4,8.377141E-7,1.736374E-7,0.02012888,2.289769E-4,0.001563588,0.001345429,1.053043E-4,5.877354E-5,4.278546E-9,4.168024E-6,7.522869E-5,4.329111E-6,3.703424E-4,1.050458E-4,5.393536E-6,0.008784202,7.089128E-6,0.001895194,6.951935E-5,8.599876E-4,8.072516E-5,8.426525E-4,4.348645E-5,9.075243E-6,1.958724E-6,1.509185E-11,6.059539E-6,3.587827E-7,4.276504E-4,2.900703E-6,3.796575E-7,7.173869E-13,3.947836E-7,0.002779011,9.409498E-5,3.550736E-5,3.550053E-5,2.226663E-16,7.426694E-24,5.919019E-12,7.888604,6.646399E-5,447394.4,447394.4
1.175576E-4,15.97576,-3.505713E8,1446.4,1446.4,0.001061813,1.0,0.7871874,2.313756E-5,0.04812741,1.5368E-4,0.005475827,7.044604E-6,0.1065036,1.740818E-5,0.01152466,9.547769E-4,8.356609E-7,1.730758E-7,0.02011335,2.285593E-4,0.001565104,0.00134566,1.052638E-4,5.851385E-5,4.248151E-9,4.143438E-6,7.519331E-5,4.321996E-6,3.68822E-4,1.047238E-4,5.383917E-6,0.008777929,7.074863E-6,0.001896099,6.963085E-5,8.607999E-4,8.081834E-5,8.430327E-4,4.350659E-5,9.102718E-6,1.938803E-6,1.498945E-11,6.041465E-6,3.575325E-7,4.26433E-4,2.891154E-6,3.745732E-7,7.0392E-13,3.877529E-7,0.002778783,9.403478E-5,3.554052E-5,3.543422E-5,2.100128E-16,6.785562E-24,5.680519E-12,7.888472,6.6464E-5,447387.0,447387.0
1.2E-4,15.97575,-3.448144E8,1446.199,1446.199,0.001061813,1.0,0.7870028,2.28985E-5,0.04830301,1.513068E-4,0.005453222,6.961546E-6,0.1066696,1.715552E-5,0.01159141,9.389574E-4,8.187778E-7,1.684791E-7,0.01998376,2.251209E-4,0.001577701,0.001347519,1.049251E-4,5.63822E-5,4.00522E-9,3.943347E-6,7.489602E-5,4.263353E-6,3.56436E-4,1.020754E-4,5.304748E-6,0.0087257,6.957447E-6,0.001903601,7.056416E-5,8.675878E-4,8.15924E-5,8.461791E-4,4.367284E-5,9.333916E-6,1.77961E-6,1.416992E-11,5.893813E-6,3.473434E-7,4.163753E-4,2.813084E-6,3.347908E-7,6.006281E-13,3.335251E-7,0.002776877,9.353486E-5,3.581661E-5,3.488293E-5,1.285216E-16,3.175638E-24,4.022922E-12,7.887381,6.646403E-5,447325.1,447325.1
1.3E-4,15.97566,-3.231845E8,1445.409,1445.409,0.001061813,1.0,0.786284,2.200267E-5,0.0489896,1.424897E-4,0.005363663,6.652064E-6,0.1073141,1.621102E-5,0.01185559,8.777555E-4,7.55955E-7,1.516918E-7,0.01947039,2.122521E-4,0.001626635,0.001353716,1.035762E-4,4.852647E-5,3.203487E-9,3.233213E-6,7.368248E-5,4.042861E-6,3.122239E-4,9.222769E-5,5.008912E-6,0.008520615,6.518535E-6,0.001932495,7.431752E-5,8.946845E-4,8.460248E-5,8.582045E-4,4.430108E-5,1.028522E-5,1.258343E-6,1.145576E-11,5.35956E-6,3.10833E-7,3.782233E-4,2.529829E-6,2.156801E-7,3.16964E-13,1.812054E-7,0.002769298,9.159419E-5,3.689981E-5,3.27355E-5,1.758892E-17,1.465189E-25,9.934706E-13,7.883119,6.646442E-5,447083.4,447083.4
1.315796E-4,15.97564,-3.200272E8,1445.289,1445.289,0.001061813,1.0,0.7861755,2.187218E-5,0.04909365,1.412155E-4,0.005349933,6.607213E-6,0.1074111,1.607375E-5,0.01189607,8.685818E-4,7.468646E-7,1.493033E-7,0.01939171,2.103802E-4,0.001633995,0.001354508,1.033689E-4,4.740249E-5,3.099824E-9,3.135243E-6,7.349164E-5,4.010641E-6,3.060798E-4,9.080617E-5,4.965926E-6,0.008489436,6.454753E-6,0.001936809,7.490094E-5,8.988689E-4,8.505592E-5,8.599873E-4,4.439317E-5,1.043609E-5,1.192012E-6,1.110457E-11,5.284223E-6,3.057297E-7,3.726095E-4,2.489808E-6,2.018299E-7,2.869607E-13,1.647154E-7,0.00276813,9.130228E-5,3.706438E-5,3.241198E-5,1.289315E-17,9.122504E-26,7.981879E-13,7.882474,6.646451E-5,447046.8,447046.8
1.335562E-4,15.97561,-3.161639E8,1445.14,1445.14,0.001061813,1.0,0.7860416,2.171281E-5,0.04922225,1.396621E-4,0.005332904,6.552483E-6,0.1075307,1.590618E-5,0.01194627,8.572826E-4,7.357803E-7,1.464048E-7,0.01929416,2.080943E-4,0.001643069,0.001355435,1.031117E-4,4.603724E-5,2.977347E-9,3.017512E-6,7.325327E-5,3.971237E-6,2.986769E-4,8.907483E-5,4.913446E-6,0.008450866,6.376881E-6,0.001942118,7.562751E-5,9.040699E-4,8.561528E-5,8.621764E-4,4.450585E-5,1.062508E-5,1.11417E-6,1.068986E-11,5.193028E-6,2.995671E-7,3.657329E-4,2.441341E-6,1.859766E-7,2.535372E-13,1.46233E-7,0.002766679,9.094232E-5,3.726793E-5,3.201302E-5,8.745576E-18,5.009331E-26,6.073711E-13,7.881677,6.646463E-5,447001.6,447001.6
1.4E-4,15.9755,-3.042232E8,1444.667,1444.667,0.001061813,1.0,0.7856183,2.122099E-5,0.0496299,1.348919E-4,0.005278521,6.384093E-6,0.1079079,1.538978E-5,0.01210657,8.217734E-4,7.017245E-7,1.375934E-7,0.01898277,2.010467E-4,0.001671641,0.001357993,1.022905E-4,4.188413E-5,2.6267E-9,2.668119E-6,7.247987E-5,3.849351E-6,2.765543E-4,8.377384E-5,4.751715E-6,0.008328416,6.136935E-6,0.001958766,7.797041E-5,9.207689E-4,8.737957E-5,8.690072E-4,4.485447E-5,1.124258E-5,8.954745E-7,9.504906E-12,4.917418E-6,2.810429E-7,3.443959E-4,2.294747E-6,1.438422E-7,1.70079E-13,9.946967E-8,0.002762026,8.980796E-5,3.791393E-5,3.075652E-5,2.493391E-18,7.29942E-27,2.507109E-13,7.879153,6.64651E-5,446858.4,446858.4
1.5E-4,15.97528,-2.874465E8,1443.967,1443.967,0.001061813,1.0,0.7849983,2.053258E-5,0.05023026,1.282723E-4,0.005197338,6.149556E-6,0.1084576,1.466874E-5,0.01234599,7.704098E-4,6.544426E-7,1.255952E-7,0.01851861,1.911967E-4,0.001713103,0.00136073,1.010681E-4,3.624469E-5,2.198937E-9,2.215695E-6,7.129299E-5,3.67791E-6,2.474336E-4,7.647999E-5,4.525806E-6,0.00814771,5.801962E-6,0.001982762,8.153289E-5,9.459604E-4,8.995023E-5,8.78762E-4,4.53437E-5,1.22043E-5,6.41063E-7,8.068342E-12,4.546092E-6,2.563289E-7,3.142769E-4,2.097042E-6,9.958204E-8,9.282072E-14,5.513258E-8,0.002755009,8.815772E-5,3.886689E-5,2.893457E-5,3.635403E-19,3.75648E-28,6.448406E-14,7.875442,6.6466E-5,446647.9,446647.9
