Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H5_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_LC6H6_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0037,15.52037,-2789736.0,1181.851,1181.851,0.001289345,1.0,0.7996485,8.893812E-7,0.04144867,1.307958E-5,0.007350489,3.590932E-6,0.09577527,9.118216E-7,0.002849276,0.001541469,6.668995E-7,5.759002E-8,0.02455997,7.931223E-5,5.027459E-4,4.343087E-4,2.518234E-4,1.61906E-8,3.319097E-5,4.208884E-4,1.319912E-5,0.002659891,3.94193E-4,1.338847E-5,0.0130335,3.906742E-7,6.180067E-4,7.774561E-4,3.088412E-5,0.001011636,1.574866E-5,1.665111E-5,3.437597E-5,0.001014778,4.411309E-5,0.001045211,5.121151E-5,2.235417E-5,1.237094E-4,7.39481E-4,0.002916346,1.399121E-5,7.666021E-6,5.081396E-5,9.677568E-5,7.184751E-6,2.375372E-5,1.203857E-4,9.875135E-6,1.308471E-4,8.056524,8.307432E-5,456917.8,456917.8
0.0038,15.52263,-2345299.0,1181.8,1181.8,0.001289345,1.0,0.7992635,8.763495E-7,0.04171511,1.282213E-5,0.007377029,3.525285E-6,0.09607293,8.963803E-7,0.002870119,0.001537308,6.553094E-7,5.564583E-8,0.02447758,7.837328E-5,5.071512E-4,4.358722E-4,2.492343E-4,1.550067E-8,3.285899E-5,4.220425E-4,1.290926E-5,0.002607505,3.898264E-4,1.314628E-5,0.01302061,3.847921E-7,6.230174E-4,7.860162E-4,3.137671E-5,0.001021996,1.583335E-5,1.64468E-5,3.397917E-5,9.835294E-4,4.276424E-5,0.001028195,5.006878E-5,2.21402E-5,1.197051E-4,7.153719E-4,0.002913746,1.38632E-5,7.773271E-6,5.160443E-5,9.656149E-5,7.313933E-6,2.33223E-5,1.142654E-4,9.139514E-6,1.223701E-4,8.055002,8.306223E-5,456831.5,456831.5
0.0039,15.52488,-1932682.0,1181.757,1181.757,0.001289345,1.0,0.7988891,8.638613E-7,0.041976,1.257522E-5,0.007402874,3.462437E-6,0.09636288,8.815628E-7,0.002890597,0.001533166,6.441085E-7,5.380831E-8,0.02439516,7.745289E-5,5.114618E-4,4.373728E-4,2.466896E-4,1.485114E-8,3.253028E-5,4.231169E-4,1.263125E-5,0.002556381,3.855153E-4,1.291242E-5,0.01300698,3.791345E-7,6.279362E-4,7.944582E-4,3.186027E-5,0.001032153,1.591399E-5,1.624305E-5,3.359071E-5,9.534067E-4,4.146263E-5,0.001011609,4.895108E-5,2.192844E-5,1.158432E-4,6.921766E-4,0.002911226,1.373902E-5,7.878737E-6,5.238592E-5,9.633574E-5,7.442364E-6,2.289946E-5,1.084913E-4,8.462467E-6,1.144927E-4,8.053543,8.305018E-5,456748.7,456748.7
0.004,15.52713,-1549221.0,1181.723,1181.723,0.001289345,1.0,0.7985246,8.518789E-7,0.04223158,1.233813E-5,0.007428056,3.402202E-6,0.0966455,8.67327E-7,0.002910728,0.001529041,6.332746E-7,5.206943E-8,0.02431275,7.655024E-5,5.156816E-4,4.388133E-4,2.441875E-4,1.423887E-8,3.220483E-5,4.241163E-4,1.236436E-5,0.002506475,3.812594E-4,1.268642E-5,0.01299266,3.736864E-7,6.327669E-4,8.027864E-4,3.233499E-5,0.001042113,1.599078E-5,1.604011E-5,3.321022E-5,9.243599E-4,4.020629E-5,9.954374E-4,4.785803E-5,2.171903E-5,1.121176E-4,6.698507E-4,0.00290878,1.361846E-5,7.982476E-6,5.315866E-5,9.609909E-5,7.57007E-6,2.248499E-5,1.030403E-4,7.838859E-6,1.071671E-4,8.052143,8.303819E-5,456669.3,456669.3
0.0041,15.52936,-1192515.0,1181.695,1181.695,0.001289345,1.0,0.7981697,8.40368E-7,0.04248206,1.211024E-5,0.007452607,3.344409E-6,0.09692113,8.53635E-7,0.002930527,0.001524933,6.227874E-7,5.042191E-8,0.02423038,7.566461E-5,5.198144E-4,4.401966E-4,2.417266E-4,1.366107E-8,3.188261E-5,4.250447E-4,1.210792E-5,0.002457747,3.770585E-4,1.246785E-5,0.01297769,3.684344E-7,6.37513E-4,8.11005E-4,3.280105E-5,0.001051885,1.60639E-5,1.58382E-5,3.283737E-5,8.963425E-4,3.899336E-5,9.79663E-4,4.678925E-5,2.151209E-5,1.085225E-4,6.483529E-4,0.002906406,1.350128E-5,8.084543E-6,5.392291E-5,9.585216E-5,7.697077E-6,2.207874E-5,9.789116E-5,7.264056E-6,1.0035E-4,8.050799,8.302625E-5,456593.1,456593.1
0.0042,15.53158,-860411.2,1181.675,1181.675,0.001289345,1.0,0.7978239,8.292976E-7,0.04272766,1.189097E-5,0.007476555,3.288905E-6,0.0971901,8.404518E-7,0.002950008,0.001520842,6.126279E-7,4.885916E-8,0.0241481,7.47953E-5,5.238635E-4,4.415249E-4,2.393054E-4,1.311518E-8,3.156361E-5,4.259061E-4,1.186133E-5,0.002410158,3.72912E-4,1.225632E-5,0.01296211,3.633661E-7,6.421777E-4,8.19118E-4,3.325864E-5,0.001061474,1.613353E-5,1.563752E-5,3.247184E-5,8.693105E-4,3.782206E-5,9.642707E-4,4.574433E-5,2.130773E-5,1.050524E-4,6.276444E-4,0.0029041,1.338731E-5,8.18499E-6,5.467887E-5,9.559552E-5,7.823405E-6,2.168053E-5,9.302422E-5,6.733879E-6,9.400179E-5,8.049507,8.301436E-5,456519.8,456519.8
0.0043,15.53379,-550970.5,1181.661,1181.661,0.001289345,1.0,0.7974867,8.186394E-7,0.04296855,1.167979E-5,0.007499926,3.235547E-6,0.09745271,8.277458E-7,0.002969182,0.001516768,6.027791E-7,4.737519E-8,0.02406592,7.394168E-5,5.278321E-4,4.428007E-4,2.369226E-4,1.25989E-8,3.124779E-5,4.26704E-4,1.162402E-5,0.002363671,3.688195E-4,1.205145E-5,0.01294598,3.584703E-7,6.467642E-4,8.27129E-4,3.370794E-5,0.001070886,1.619983E-5,1.543824E-5,3.211334E-5,8.432225E-4,3.669073E-5,9.492461E-4,4.472288E-5,2.110603E-5,1.017021E-4,6.076888E-4,0.002901857,1.327637E-5,8.283865E-6,5.542675E-5,9.532971E-5,7.949078E-6,2.129019E-5,8.842154E-5,6.24455E-6,8.808655E-5,8.048265,8.300254E-5,456449.4,456449.4
0.004355695,15.53502,-387905.4,1181.655,1181.655,0.001289345,1.0,0.7973025,8.128713E-7,0.04310075,1.156551E-5,0.007512702,3.206712E-6,0.09759632,8.208648E-7,0.002979734,0.001514506,5.974223E-7,4.658081E-8,0.02402021,7.347284E-5,5.300087E-4,4.434893E-4,2.356117E-4,1.232341E-8,3.107327E-5,4.271221E-4,1.149568E-5,0.002338245,3.665635E-4,1.19401E-5,0.01293677,3.558143E-7,6.492857E-4,8.315478E-4,3.395463E-5,0.001076054,1.623537E-5,1.532791E-5,3.191661E-5,8.290875E-4,3.607738E-5,9.410325E-4,4.4164E-5,2.099487E-5,9.988627E-5,5.968884E-4,0.002900635,1.321582E-5,8.338269E-6,5.583986E-5,9.517787E-5,8.018794E-6,2.107614E-5,8.596648E-5,5.988457E-6,8.496759E-5,8.047594,8.299599E-5,456411.3,456411.3
0.0044,15.53599,-262549.0,1181.653,1181.653,0.001289345,1.0,0.7971578,8.083702E-7,0.04320491,1.147625E-5,0.007522744,3.18422E-6,0.09770922,8.154908E-7,0.002988063,0.001512711,5.932266E-7,4.59649E-8,0.02398387,7.310328E-5,5.317229E-4,4.440259E-4,2.345771E-4,1.211026E-8,3.093516E-5,4.274415E-4,1.139551E-5,0.002318257,3.647809E-4,1.185294E-5,0.01292933,3.537376E-7,6.512748E-4,8.350411E-4,3.414906E-5,0.001080127,1.626294E-5,1.524051E-5,3.176162E-5,8.180434E-4,3.559796E-5,9.345772E-4,4.372457E-5,2.090707E-5,9.846725E-5,5.884554E-4,0.002899676,1.316829E-5,8.381207E-6,5.616673E-5,9.505518E-5,8.074111E-6,2.090759E-5,8.406764E-5,5.792823E-6,8.257334E-5,8.04707,8.299079E-5,456381.6,456381.6
0.0045,15.53818,6690.957,1181.65,1181.65,0.001289345,1.0,0.7968368,7.984604E-7,0.04343695,1.127984E-5,0.007545036,3.134776E-6,0.09795994,8.036542E-7,0.003006663,0.00150867,5.839519E-7,4.462258E-8,0.02390198,7.227934E-5,5.355394E-4,4.45203E-4,2.322672E-4,1.164706E-8,3.062564E-5,4.281223E-4,1.117523E-5,0.002273871,3.607951E-4,1.16604E-5,0.01291219,3.491563E-7,6.557132E-4,8.428584E-4,3.458225E-5,0.001089204,1.632304E-5,1.504445E-5,3.141636E-5,7.93727E-4,3.454184E-5,9.202478E-4,4.274881E-5,2.07109E-5,9.534209E-5,5.699047E-4,0.002897553,1.306291E-5,8.477075E-6,5.689905E-5,9.477251E-5,8.198529E-6,2.05325E-5,7.994457E-5,5.375186E-6,7.742781E-5,8.045919,8.29791E-5,456316.4,456316.4
0.0046,15.54036,258023.8,1181.653,1181.653,0.001289345,1.0,0.7965233,7.888916E-7,0.04366479,1.109017E-5,0.007566823,3.087122E-6,0.0982051,7.922148E-7,0.003024991,0.001504645,5.749433E-7,4.334413E-8,0.02382027,7.146945E-5,5.392839E-4,4.463336E-4,2.299921E-4,1.120774E-8,3.031923E-5,4.28749E-4,1.096279E-5,0.002230489,3.568619E-4,1.147358E-5,0.0128946,3.44719E-7,6.600813E-4,8.505836E-4,3.500763E-5,0.001098121,1.638023E-5,1.485018E-5,3.107736E-5,7.702433E-4,3.352117E-5,9.062475E-4,4.179525E-5,2.051757E-5,9.232288E-5,5.520108E-4,0.002895485,1.29601E-5,8.5715E-6,5.762386E-5,9.448207E-5,8.322346E-6,2.01648E-5,7.603968E-5,4.98908E-6,7.262524E-5,8.04481,8.296747E-5,456253.5,456253.5
0.0047,15.54252,492755.6,1181.66,1181.66,0.001289345,1.0,0.796217,7.796447E-7,0.0438886,1.09069E-5,0.007588123,3.041161E-6,0.0984449,7.811512E-7,0.003043058,0.001500636,5.661888E-7,4.212551E-8,0.02373875,7.067318E-5,5.429588E-4,4.474194E-4,2.277507E-4,1.079073E-8,3.00159E-5,4.293243E-4,1.075778E-5,0.00218808,3.529807E-4,1.129223E-5,0.01287658,3.40418E-7,6.643814E-4,8.582194E-4,3.542534E-5,0.001106882,1.643464E-5,1.465779E-5,3.07444E-5,7.4756E-4,3.253461E-5,8.925653E-4,4.08635E-5,2.03271E-5,8.940559E-5,5.34746E-4,0.00289347,1.285972E-5,8.664522E-6,5.834132E-5,9.418427E-5,8.445577E-6,1.980434E-5,7.23402E-5,4.632016E-6,6.814118E-5,8.043742,8.295592E-5,456192.9,456192.9
0.0048,15.54468,712107.9,1181.672,1181.672,0.001289345,1.0,0.7959176,7.707007E-7,0.04410851,1.072967E-5,0.007608958,2.996796E-6,0.09867959,7.704419E-7,0.003060874,0.001496643,5.576761E-7,4.096281E-8,0.02365745,6.989008E-5,5.465665E-4,4.484623E-4,2.255419E-4,1.039453E-8,2.971563E-5,4.298507E-4,1.055982E-5,0.002146616,3.49151E-4,1.111608E-5,0.01285818,3.362458E-7,6.68616E-4,8.657688E-4,3.583554E-5,0.001115494,1.648639E-5,1.446737E-5,3.041725E-5,7.256446E-4,3.158084E-5,8.791899E-4,3.995314E-5,2.013954E-5,8.658613E-5,5.180827E-4,0.002891506,1.276167E-5,8.756179E-6,5.905159E-5,9.387951E-5,8.568237E-6,1.945097E-5,6.883351E-5,4.301583E-6,6.395179E-5,8.042711,8.294444E-5,456134.4,456134.4
0.0049,15.54681,917167.3,1181.689,1181.689,0.001289345,1.0,0.7956248,7.620426E-7,0.04432465,1.055815E-5,0.007629345,2.953942E-6,0.09890935,7.600676E-7,0.003078447,0.001492666,5.493941E-7,3.985252E-8,0.02357637,6.911974E-5,5.501093E-4,4.494637E-4,2.233649E-4,1.001782E-8,2.941838E-5,4.303308E-4,1.036853E-5,0.002106068,3.453722E-4,1.094488E-5,0.01283941,3.321954E-7,6.72787E-4,8.732343E-4,3.623835E-5,0.001123959,1.65356E-5,1.4279E-5,3.009571E-5,7.044669E-4,3.065861E-5,8.661108E-4,3.906373E-5,1.995489E-5,8.386074E-5,5.019955E-4,0.002889589,1.266582E-5,8.846505E-6,5.975483E-5,9.356816E-5,8.690341E-6,1.910455E-5,6.550825E-5,3.995658E-6,6.003592E-5,8.041716,8.293303E-5,456078.0,456078.0
0.005,15.54894,1108930.0,1181.709,1181.709,0.001289345,1.0,0.7953385,7.536548E-7,0.04453716,1.039204E-5,0.007649301,2.912518E-6,0.09913439,7.500109E-7,0.003095785,0.001488704,5.413326E-7,3.879144E-8,0.02349554,6.836177E-5,5.535893E-4,4.504252E-4,2.212187E-4,9.65935E-9,2.912412E-5,4.307667E-4,1.018359E-5,0.002066412,3.416437E-4,1.077844E-5,0.0128203,3.282606E-7,6.768965E-4,8.806184E-4,3.663393E-5,0.001132283,1.658237E-5,1.409274E-5,2.97796E-5,6.839983E-4,2.976674E-5,8.533183E-4,3.819487E-5,1.977316E-5,8.122586E-5,4.864604E-4,0.002887718,1.257207E-5,8.935536E-6,6.045118E-5,9.325056E-5,8.811901E-6,1.876494E-5,6.235389E-5,3.712303E-6,5.637411E-5,8.040755,8.29217E-5,456023.5,456023.5
0.0051,15.55105,1288307.0,1181.733,1181.733,0.001289345,1.0,0.7950582,7.455229E-7,0.04474615,1.023109E-5,0.007668844,2.872452E-6,0.09935488,7.402554E-7,0.003112897,0.001484757,5.334821E-7,3.777662E-8,0.02341497,6.761582E-5,5.570085E-4,4.513481E-4,2.191025E-4,9.318001E-9,2.883284E-5,4.311606E-4,1.000469E-5,0.002027621,3.379649E-4,1.061653E-5,0.01280087,3.244356E-7,6.809463E-4,8.879236E-4,3.702241E-5,0.001140468,1.66268E-5,1.390863E-5,2.946873E-5,6.642119E-4,2.890412E-5,8.40803E-4,3.734614E-5,1.959435E-5,7.867809E-5,4.714549E-4,0.002885892,1.248034E-5,9.023302E-6,6.114078E-5,9.292704E-5,8.93293E-6,1.843199E-5,5.936063E-5,3.449752E-6,5.294848E-5,8.039826,8.291044E-5,455970.8,455970.8
0.0052,15.55315,1456137.0,1181.76,1181.76,0.001289345,1.0,0.7947838,7.376336E-7,0.04495173,1.007501E-5,0.007687987,2.833675E-6,0.09957098,7.307859E-7,0.00312979,0.001480825,5.258337E-7,3.680531E-8,0.02333467,6.688155E-5,5.603688E-4,4.522339E-4,2.170153E-4,8.992724E-9,2.854449E-5,4.315144E-4,9.83154E-6,0.001989673,3.343353E-4,1.045898E-5,0.01278114,3.207149E-7,6.849383E-4,8.95152E-4,3.740391E-5,0.00114852,1.666899E-5,1.372673E-5,2.916294E-5,6.450817E-4,2.806966E-5,8.28556E-4,3.651712E-5,1.941847E-5,7.621419E-5,4.569575E-4,0.002884107,1.239052E-5,9.109835E-6,6.182376E-5,9.259791E-5,9.053439E-6,1.810556E-5,5.651929E-5,3.206382E-6,4.974251E-5,8.038929,8.289926E-5,455919.9,455919.9
0.0053,15.55523,1613188.0,1181.791,1181.791,0.001289345,1.0,0.794515,7.299746E-7,0.04515402,9.923593E-6,0.007706746,2.796122E-6,0.09978287,7.215884E-7,0.003146471,0.001476907,5.183788E-7,3.587498E-8,0.02325465,6.615866E-5,5.636719E-4,4.530838E-4,2.149565E-4,8.682556E-9,2.825906E-5,4.3183E-4,9.663867E-6,0.001952543,3.307542E-4,1.030559E-5,0.01276114,3.170936E-7,6.888741E-4,9.023058E-4,3.777856E-5,0.001156442,1.670901E-5,1.354706E-5,2.886206E-5,6.26583E-4,2.726233E-5,8.165688E-4,3.570742E-5,1.924549E-5,7.383106E-5,4.429478E-4,0.002882363,1.230253E-5,9.195164E-6,6.250026E-5,9.226347E-5,9.17344E-6,1.778554E-5,5.382132E-5,2.980711E-6,4.674097E-5,8.038061,8.288815E-5,455870.7,455870.7
0.0054,15.5573,1760166.0,1181.825,1181.825,0.001289345,1.0,0.7942517,7.225344E-7,0.04535311,9.776602E-6,0.007725135,2.759735E-6,0.09999068,7.126499E-7,0.003162947,0.001473005,5.111097E-7,3.498331E-8,0.02317492,6.544683E-5,5.669197E-4,4.538989E-4,2.129254E-4,8.38661E-9,2.79765E-5,4.321092E-4,9.501418E-6,0.00191621,3.272211E-4,1.015619E-5,0.01274089,3.13567E-7,6.927554E-4,9.093871E-4,3.814649E-5,0.001164237,1.674697E-5,1.336967E-5,2.856595E-5,6.086923E-4,2.648117E-5,8.048332E-4,3.491662E-5,1.907541E-5,7.152577E-5,4.294067E-4,0.002880657,1.22163E-5,9.279318E-6,6.317038E-5,9.192398E-5,9.292941E-6,1.747179E-5,5.125878E-5,2.771392E-6,4.392989E-5,8.037222,8.287712E-5,455823.1,455823.1
0.0055,15.55936,1897726.0,1181.862,1181.862,0.001289345,1.0,0.7939937,7.153023E-7,0.0455491,9.633836E-6,0.007743167,2.724458E-6,0.1001946,7.039582E-7,0.003179225,0.001469116,5.04019E-7,3.412812E-8,0.02309549,6.474579E-5,5.701137E-4,4.546805E-4,2.109211E-4,8.104058E-9,2.769681E-5,4.323536E-4,9.343956E-6,0.001880653,3.237353E-4,1.001064E-5,0.0127204,3.101308E-7,6.965836E-4,9.163977E-4,3.850782E-5,0.001171909,1.678294E-5,1.319456E-5,2.827445E-5,5.913872E-4,2.572522E-5,7.933416E-4,3.414432E-5,1.890821E-5,6.929548E-5,4.163156E-4,0.002878988,1.213176E-5,9.362323E-6,6.383426E-5,9.157973E-5,9.411953E-6,1.716418E-5,4.882418E-5,2.577179E-6,4.12963E-5,8.036409,8.286617E-5,455777.0,455777.0
0.0056,15.5614,2026469.0,1181.901,1181.901,0.001289345,1.0,0.7937406,7.082685E-7,0.04574208,9.495103E-6,0.007760854,2.69024E-6,0.1003947,6.955018E-7,0.00319531,0.001465242,4.970999E-7,3.330741E-8,0.02301637,6.405528E-5,5.732555E-4,4.554295E-4,2.08943E-4,7.834136E-9,2.741993E-5,4.325649E-4,9.191258E-6,0.001845852,3.202963E-4,9.868776E-6,0.01269969,3.067809E-7,7.003603E-4,9.233396E-4,3.886267E-5,0.00117946,1.6817E-5,1.302176E-5,2.798743E-5,5.74646E-4,2.499359E-5,7.820866E-4,3.339013E-5,1.874386E-5,6.713752E-5,4.036573E-4,0.002877355,1.204883E-5,9.444206E-6,6.449199E-5,9.123095E-5,9.530486E-6,1.686259E-5,4.651055E-5,2.39693E-6,3.88282E-5,8.035622,8.28553E-5,455732.3,455732.3
0.0057,15.56343,2146951.0,1181.943,1181.943,0.001289345,1.0,0.7934925,7.014237E-7,0.04593214,9.360221E-6,0.007778207,2.657032E-6,0.1005911,6.872704E-7,0.003211208,0.001461382,4.903457E-7,3.251929E-8,0.02293757,6.337505E-5,5.763465E-4,4.561471E-4,2.069905E-4,7.576134E-9,2.714586E-5,4.327445E-4,9.043112E-6,0.001811786,3.169034E-4,9.730461E-6,0.01267878,3.035136E-7,7.040868E-4,9.302145E-4,3.921115E-5,0.001186894,1.684921E-5,1.285128E-5,2.770476E-5,5.584484E-4,2.428542E-5,7.71061E-4,3.265366E-5,1.858235E-5,6.50493E-5,3.91415E-4,0.002875756,1.196745E-5,9.524991E-6,6.51437E-5,9.087789E-5,9.648546E-6,1.65669E-5,4.431133E-5,2.229597E-6,3.651448E-5,8.034859,8.28445E-5,455689.1,455689.1
0.0058,15.56544,2259689.0,1181.987,1181.987,0.001289345,1.0,0.7932491,6.947592E-7,0.04611936,9.229024E-6,0.007795239,2.624789E-6,0.100784,6.792538E-7,0.003226925,0.001457536,4.837503E-7,3.176203E-8,0.02285908,6.270486E-5,5.793882E-4,4.568343E-4,2.050629E-4,7.32939E-9,2.687455E-5,4.328938E-4,8.899323E-6,0.001778437,3.135561E-4,9.595561E-6,0.01265768,3.003253E-7,7.077643E-4,9.370242E-4,3.955337E-5,0.001194214,1.687965E-5,1.268313E-5,2.742632E-5,5.427747E-4,2.359987E-5,7.602581E-4,3.193452E-5,1.842363E-5,6.302835E-5,3.795731E-4,0.002874189,1.188757E-5,9.604702E-6,6.578948E-5,9.052077E-5,9.766144E-6,1.627699E-5,4.222038E-5,2.074215E-6,3.434485E-5,8.03412,8.283379E-5,455647.2,455647.2
0.0059,15.56744,2365162.0,1182.033,1182.033,0.001289345,1.0,0.7930102,6.882671E-7,0.04630383,9.101352E-6,0.007811959,2.593469E-6,0.1009735,6.714429E-7,0.003242466,0.001453704,4.773078E-7,3.1034E-8,0.02278093,6.204448E-5,5.82382E-4,4.574918E-4,2.031597E-4,7.093288E-9,2.660599E-5,4.330141E-4,8.759703E-6,0.001745787,3.102536E-4,9.46395E-6,0.0126364,2.972127E-7,7.113943E-4,9.437702E-4,3.988944E-5,0.001201423,1.69084E-5,1.251731E-5,2.715199E-5,5.276059E-4,2.293617E-5,7.496714E-4,3.123233E-5,1.826769E-5,6.107231E-5,3.681165E-4,0.002872654,1.180913E-5,9.683363E-6,6.642944E-5,9.015983E-5,9.883286E-6,1.599275E-5,4.023192E-5,1.929893E-6,3.230975E-5,8.033403,8.282315E-5,455606.5,455606.5
0.006,15.56943,2463812.0,1182.082,1182.082,0.001289345,1.0,0.7927757,6.819396E-7,0.04648562,8.977058E-6,0.007828379,2.563031E-6,0.1011596,6.638289E-7,0.003257835,0.001449885,4.710128E-7,3.033368E-8,0.02270311,6.13937E-5,5.85329E-4,4.581208E-4,2.012803E-4,6.867254E-9,2.634014E-5,4.331068E-4,8.624077E-6,0.001713818,3.069956E-4,9.335509E-6,0.01261497,2.941727E-7,7.149779E-4,9.504542E-4,4.021948E-5,0.001208523,1.69355E-5,1.235382E-5,2.688165E-5,5.129242E-4,2.229353E-5,7.392946E-4,3.054673E-5,1.811448E-5,5.917893E-5,3.570308E-4,0.00287115,1.173206E-5,9.760995E-6,6.706367E-5,8.979525E-5,9.99998E-6,1.571407E-5,3.834053E-5,1.795815E-6,3.040033E-5,8.032708,8.281259E-5,455567.1,455567.1
0.0061,15.5714,2556053.0,1182.132,1182.132,0.001289345,1.0,0.7925455,6.757698E-7,0.0466648,8.856002E-6,0.007844508,2.533439E-6,0.1013426,6.564036E-7,0.003273039,0.00144608,4.648602E-7,2.965966E-8,0.02262562,6.075231E-5,5.882306E-4,4.58722E-4,1.994241E-4,6.650753E-9,2.607698E-5,4.331729E-4,8.492281E-6,0.001682514,3.037812E-4,9.210125E-6,0.01259338,2.912024E-7,7.185163E-4,9.570777E-4,4.054359E-5,0.001215518,1.696102E-5,1.219266E-5,2.661519E-5,4.987122E-4,2.167125E-5,7.291218E-4,2.987734E-5,1.796398E-5,5.734601E-5,3.463023E-4,0.002869674,1.165633E-5,9.837621E-6,6.769227E-5,8.942725E-5,1.011623E-5,1.544083E-5,3.654112E-5,1.671228E-6,2.860836E-5,8.032034,8.280211E-5,455528.8,455528.9
0.0062,15.57335,2642269.0,1182.184,1182.184,0.001289345,1.0,0.7923194,6.697511E-7,0.04684144,8.738054E-6,0.007860354,2.504656E-6,0.1015224,6.491595E-7,0.003288081,0.001442288,4.588448E-7,2.901061E-8,0.02254848,6.012013E-5,5.910878E-4,4.592962E-4,1.975907E-4,6.443285E-9,2.581648E-5,4.332138E-4,8.364157E-6,0.001651858,3.006101E-4,9.08769E-6,0.01257167,2.88299E-7,7.220105E-4,9.636421E-4,4.086187E-5,0.001222409,1.698503E-5,1.203383E-5,2.635252E-5,4.849533E-4,2.10686E-5,7.191473E-4,2.92238E-5,1.781615E-5,5.55715E-5,3.359179E-4,0.002868227,1.158189E-5,9.913261E-6,6.831532E-5,8.905601E-5,1.023205E-5,1.517293E-5,3.482889E-5,1.555434E-6,2.692619E-5,8.031379,8.27917E-5,455491.7,455491.7
0.0063,15.57529,2722818.0,1182.238,1182.238,0.001289345,1.0,0.7920973,6.638772E-7,0.04701562,8.623088E-6,0.007875928,2.47665E-6,0.1016993,6.420892E-7,0.003302966,0.001438509,4.529622E-7,2.838529E-8,0.02247169,5.949696E-5,5.939019E-4,4.598442E-4,1.957795E-4,6.244381E-9,2.555861E-5,4.332303E-4,8.239558E-6,0.001621834,2.974815E-4,8.968104E-6,0.01254983,2.8546E-7,7.254616E-4,9.701488E-4,4.117442E-5,0.001229198,1.700757E-5,1.187732E-5,2.609353E-5,4.716317E-4,2.048493E-5,7.093656E-4,2.858575E-5,1.767095E-5,5.385337E-5,3.258651E-4,0.002866807,1.15087E-5,9.987935E-6,6.893293E-5,8.868172E-5,1.034744E-5,1.491026E-5,3.319933E-5,1.447793E-6,2.534672E-5,8.030743,8.278138E-5,455455.6,455455.6
0.0064,15.57722,2798031.0,1182.294,1182.294,0.001289345,1.0,0.791879,6.581422E-7,0.04718738,8.510991E-6,0.007891237,2.449389E-6,0.1018732,6.351861E-7,0.003317697,0.001434743,4.472078E-7,2.778254E-8,0.02239525,5.888262E-5,5.966739E-4,4.603668E-4,1.939901E-4,6.053605E-9,2.530334E-5,4.332236E-4,8.118345E-6,0.001592427,2.943949E-4,8.85127E-6,0.01252787,2.82683E-7,7.288707E-4,9.765991E-4,4.148135E-5,0.00123589,1.70287E-5,1.172311E-5,2.583813E-5,4.587321E-4,1.991958E-5,6.997713E-4,2.796284E-5,1.752835E-5,5.218971E-5,3.161321E-4,0.002865412,1.14367E-5,1.006166E-5,6.954516E-5,8.830454E-5,1.046241E-5,1.465272E-5,3.164817E-5,1.347712E-6,2.386333E-5,8.030125,8.277114E-5,455420.6,455420.6
