Time_Soln#24 (sec),Volume_Soln#24 (cm3),Volumetric_heat_production_rate_Soln#24 (erg/cm3-sec),Surface_temperature_Soln#24 (K),Temperature_Soln#24 (K),Mass_Soln#24 (g),Pressure_Soln#24 (atm),Mole_fraction_H2_Soln#24 (),Mole_fraction_H_Soln#24 (),Mole_fraction_CH4_Soln#24 (),Mole_fraction_CH3_Soln#24 (),Mole_fraction_CH2_Soln#24 (),Mole_fraction_C2H6_Soln#24 (),Mole_fraction_C2H5_Soln#24 (),Mole_fraction_C2H4_Soln#24 (),Mole_fraction_C2H3_Soln#24 (),Mole_fraction_C2H2_Soln#24 (),Mole_fraction_C3H8_Soln#24 (),Mole_fraction_IC3H7_Soln#24 (),Mole_fraction_NC3H7_Soln#24 (),Mole_fraction_C3H6_Soln#24 (),Mole_fraction_C3H5-A_Soln#24 (),Mole_fraction_C3H5-T_Soln#24 (),Mole_fraction_C3H4-P_Soln#24 (),Mole_fraction_C3H4-A_Soln#24 (),Mole_fraction_C3H3_Soln#24 (),Mole_fraction_C3H2_Soln#24 (),Mole_fraction_NC4H10_Soln#24 (),Mole_fraction_PC4H9_Soln#24 (),Mole_fraction_C4H8-1_Soln#24 (),Mole_fraction_C4H8-2_Soln#24 (),Mole_fraction_C4H71-3_Soln#24 (),Mole_fraction_C4H6_Soln#24 (),Mole_fraction_C4H5_Soln#24 (),Mole_fraction_C4H4_Soln#24 (),Mole_fraction_C4H2_Soln#24 (),Mole_fraction_C6H6_Soln#24 (),Mole_fraction_FULVENE_Soln#24 (),Mole_fraction_C5H6_Soln#24 (),Mole_fraction_C10H8_Soln#24 (),Mole_fraction_NC5H12_Soln#24 (),Mole_fraction_NC5H11_Soln#24 (),Mole_fraction_NC5H10_Soln#24 (),Mole_fraction_LC5H8_Soln#24 (),Mole_fraction_NC6H12_Soln#24 (),Mole_fraction_NC7H15_Soln#24 (),Mole_fraction_NC7H14_Soln#24 (),Mole_fraction_C7H8_Soln#24 (),Mole_fraction_C7H7_Soln#24 (),Mole_fraction_C6H5C2H_Soln#24 (),Mole_fraction_C12H8_Soln#24 (),Mole_fraction_C14H10_Soln#24 (),Mole_fraction_NC10H21_Soln#24 (),Mole_fraction_NC12H25_Soln#24 (),Mole_fraction_NC12H26_Soln#24 (),Mole_fraction_NC16H34_Soln#24 (),Mole_fraction_NC10H20_Soln#24 (),Molecular_weight_Soln#24 (g/mole),Mass_density_Soln#24 (g/cm3),Unburned_hydrocarbons_Soln#24 (ppm),Volatile_organic_compounds_Soln#24 (ppm)
2.058838E-6,16.24962,-1.504202E10,1821.201,1821.201,8.395732E-4,1.0,0.7778831,0.001746876,0.05216826,0.007422448,4.330366E-5,0.004750237,9.224366E-5,0.09448991,6.908758E-4,0.02636284,6.444178E-4,9.737797E-6,7.834047E-6,0.01493496,0.001118733,4.857119E-5,0.001958277,0.00175853,0.001974883,1.129442E-4,1.733131E-5,7.578502E-8,3.022944E-4,5.606947E-5,6.844313E-6,0.0041189,3.226295E-4,0.002514207,1.981587E-4,9.043686E-4,6.146149E-5,3.34654E-4,1.255781E-5,1.518275E-8,1.7122E-11,1.363094E-6,6.672835E-5,3.84538E-8,2.987175E-14,2.888458E-10,0.001872813,6.270647E-4,8.937984E-6,1.792543E-7,2.946857E-7,7.290735E-28,4.517522E-62,1.97659E-59,-3.169106E-66,4.12233E-23,7.721313,5.166724E-5,437906.6,437906.6
2.077138E-6,16.25101,-1.521582E10,1821.121,1821.121,8.395732E-4,1.0,0.7777926,0.001737946,0.05232299,0.007361686,4.260277E-5,0.004728937,9.132775E-5,0.09455162,6.85532E-4,0.02646268,6.345544E-4,9.553148E-6,7.680486E-6,0.01484503,0.001109975,4.805789E-5,0.001965338,0.001759599,0.001981554,1.137004E-4,1.680565E-5,7.316138E-8,2.969425E-4,5.518141E-5,6.76175E-6,0.004089097,3.181947E-4,0.002519297,2.003355E-4,9.099065E-4,6.171442E-5,3.347915E-4,1.277397E-5,1.4667E-8,1.673828E-11,1.33963E-6,6.526816E-5,3.743047E-8,2.86948E-14,2.766891E-10,0.001868495,6.261435E-4,9.062981E-6,1.826026E-7,2.965298E-7,4.686666E-28,1.325091E-62,5.802492E-60,-2.288979E-66,2.662535E-23,7.720317,5.166283E-5,437850.1,437850.1
2.083137E-6,16.25146,-1.52712E10,1821.095,1821.095,8.395732E-4,1.0,0.7777631,0.001735039,0.05237333,0.007341968,4.237557E-5,0.004721976,9.103064E-5,0.09457156,6.837971E-4,0.02649523,6.313584E-4,9.493527E-6,7.630916E-6,0.01481573,0.001107129,4.789121E-5,0.001967633,0.001759941,0.001983717,1.139462E-4,1.663706E-5,7.232291E-8,2.952191E-4,5.489488E-5,6.735051E-6,0.004079425,3.167604E-4,0.002520937,2.01048E-4,9.117153E-4,6.179654E-5,3.348345E-4,1.284509E-5,1.450241E-8,1.661497E-11,1.332061E-6,6.479784E-5,3.710199E-8,2.832049E-14,2.728293E-10,0.001867089,6.258392E-4,9.104014E-6,1.837062E-7,2.971334E-7,4.054024E-28,8.851001E-63,3.876834E-60,-2.057328E-66,2.306693E-23,7.719992,5.16614E-5,437831.7,437831.7
2.092825E-6,16.25218,-1.535895E10,1821.052,1821.052,8.395732E-4,1.0,0.7777159,0.001730367,0.0524542,0.00731034,4.201143E-5,0.004710762,9.055419E-5,0.09460348,6.810134E-4,0.02654761,6.262375E-4,9.398208E-6,7.551678E-6,0.01476861,0.001102561,4.762376E-5,0.001971319,0.001760485,0.001987182,1.143409E-4,1.636869E-5,7.098888E-8,2.924684E-4,5.443701E-5,6.692322E-6,0.004063912,3.144649E-4,0.002523555,2.021972E-4,9.146288E-4,6.192828E-5,3.349015E-4,1.296019E-5,1.424126E-8,1.641842E-11,1.319967E-6,6.404714E-5,3.657882E-8,2.772743E-14,2.667242E-10,0.001864828,6.253457E-4,9.17032E-6,1.854942E-7,2.981069E-7,3.208873E-28,4.62358E-63,2.026054E-60,-1.732123E-66,1.830366E-23,7.71947,5.165911E-5,437802.1,437802.1
2.119612E-6,16.25413,-1.559138E10,1820.933,1820.933,8.395732E-4,1.0,0.7775868,0.001717589,0.05267524,0.007224214,4.102172E-5,0.004679908,8.925751E-5,0.0946899,6.734279E-4,0.02669128,6.123257E-4,9.140597E-6,7.337614E-6,0.01463953,0.001090098,4.689484E-5,0.00198138,0.001761938,0.001996601,1.15418E-4,1.565068E-5,6.744615E-8,2.85063E-4,5.320083E-5,6.576566E-6,0.004021664,3.082459E-4,0.00253061,2.05367E-4,9.226396E-4,6.228728E-5,3.350729E-4,1.32801E-5,1.354757E-8,1.589087E-11,1.287327E-6,6.202582E-5,3.517719E-8,2.616096E-14,2.506251E-10,0.001858637,6.239669E-4,9.354001E-6,1.904773E-7,3.00792E-7,1.682821E-28,7.678358E-64,3.36871E-61,-1.077183E-66,9.664824E-24,7.718039,5.165291E-5,437720.9,437720.9
2.143052E-6,16.25579,-1.578298E10,1820.828,1820.828,8.395732E-4,1.0,0.7774758,0.001706571,0.05286563,0.007150402,4.017607E-5,0.004653099,8.814717E-5,0.09476336,6.669213E-4,0.02681561,6.004434E-4,8.922119E-6,7.156167E-6,0.01452801,0.00107939,4.626948E-5,0.001990031,0.001763148,0.00200465,1.163436E-4,1.505014E-5,6.451875E-8,2.788145E-4,5.215384E-5,6.478062E-6,0.003985459,3.029539E-4,0.002536564,2.08131E-4,9.295959E-4,6.259523E-5,3.352067E-4,1.356198E-5,1.297313E-8,1.544762E-11,1.259692E-6,6.032032E-5,3.400251E-8,2.487452E-14,2.374265E-10,0.001853292,6.227443E-4,9.515116E-6,1.948845E-7,3.031337E-7,9.568163E-29,1.605659E-64,7.051972E-62,-7.110821E-67,5.527883E-24,7.716803,5.164763E-5,437650.8,437650.8
2.195248E-6,16.25935,-1.61726E10,1820.588,1820.588,8.395732E-4,1.0,0.777235,0.001682573,0.05327967,0.006991066,3.836015E-5,0.004594043,8.575339E-5,0.09491992,6.52858E-4,0.02708797,5.749295E-4,8.457888E-6,6.770941E-6,0.01428443,0.001056188,4.491765E-5,0.002008794,0.001765645,0.002021943,1.183485E-4,1.380042E-5,5.844323E-8,2.656331E-4,4.993307E-5,6.267643E-6,0.003907315,2.916523E-4,0.002549121,2.14253E-4,9.449085E-4,6.326102E-5,3.354526E-4,1.4196E-5,1.179432E-8,1.45183E-11,1.201102E-6,5.672428E-5,3.15499E-8,2.225417E-14,2.107295E-10,0.001841626,6.199722E-4,9.875097E-6,2.048552E-7,3.083226E-7,2.729795E-29,4.877611E-66,2.147329E-63,-2.829134E-67,1.597748E-24,7.714099,5.163633E-5,437497.5,437497.5
2.219786E-6,16.26096,-1.633938E10,1820.474,1820.474,8.395732E-4,1.0,0.7771247,0.001671539,0.05346975,0.006918458,3.753771E-5,0.004566588,8.466408E-5,0.09499031,6.464419E-4,0.02721393,5.633687E-4,8.249748E-6,6.598374E-6,0.01417212,0.001045576,4.430091E-5,0.002017385,0.001766729,0.002029782,1.192646E-4,1.325199E-5,5.58196E-8,2.59764E-4,4.893893E-5,6.172767E-6,0.003871715,2.865589E-4,0.002554704,2.171152E-4,9.520243E-4,6.356492E-5,3.35545E-4,1.449697E-5,1.128414E-8,1.410714E-11,1.174883E-6,5.512468E-5,3.046954E-8,2.113384E-14,1.993443E-10,0.00183625,6.186474E-4,1.004487E-5,2.096166E-7,3.107501E-7,1.515934E-29,9.588767E-67,4.227557E-64,-1.835742E-67,8.926448E-25,7.712851,5.163123E-5,437426.7,437426.7
2.226789E-6,16.26141,-1.638515E10,1820.441,1820.441,8.395732E-4,1.0,0.7770936,0.001668418,0.05352348,0.006897997,3.730658E-5,0.004558789,8.435729E-5,0.09501004,6.44633E-4,0.02724963,5.601187E-4,8.191485E-6,6.550086E-6,0.01414032,0.001042581,4.412704E-5,0.00201981,0.001767029,0.002031985,1.195229E-4,1.309982E-5,5.509043E-8,2.581255E-4,4.866081E-5,6.146146E-6,0.003861684,2.851301E-4,0.00255626,2.179302E-4,9.540456E-4,6.365063E-5,3.355688E-4,1.45832E-5,1.114335E-8,1.399264E-11,1.167549E-6,5.467837E-5,3.016928E-8,2.082535E-14,1.962209E-10,0.001834728,6.18267E-4,1.009338E-5,2.109843E-7,3.114416E-7,1.281823E-29,6.009965E-67,2.650942E-64,-1.622834E-67,7.560828E-25,7.712498,5.16298E-5,437406.7,437406.7
2.230843E-6,16.26167,-1.641124E10,1820.422,1820.422,8.395732E-4,1.0,0.7770756,0.001666617,0.05355448,0.006886202,3.717348E-5,0.00455428,8.418048E-5,0.09502138,6.435901E-4,0.02727026,5.582468E-4,8.157979E-6,6.52232E-6,0.01412196,0.001040854,4.40268E-5,0.002021209,0.0017672,0.002033255,1.196719E-4,1.301258E-5,5.467361E-8,2.571842E-4,4.850089E-5,6.130823E-6,0.003855902,2.843078E-4,0.002557155,2.184016E-4,9.55214E-4,6.370004E-5,3.35582E-4,1.46332E-5,1.106277E-8,1.392692E-11,1.163333E-6,5.4422E-5,2.999704E-8,2.064916E-14,1.944371E-10,0.001833849,6.180462E-4,1.012148E-5,2.117779E-7,3.118417E-7,1.163301E-29,4.588583E-67,2.024578E-64,-1.511138E-67,6.868508E-25,7.712294,5.162897E-5,437395.1,437395.1
2.23677E-6,16.26204,-1.644897E10,1820.394,1820.394,8.395732E-4,1.0,0.7770495,0.001663993,0.05359964,0.006869037,3.697997E-5,0.004547702,8.392321E-5,0.09503786,6.420721E-4,0.02730034,5.555247E-4,8.109323E-6,6.482005E-6,0.0140952,0.001038339,4.388089E-5,0.002023246,0.001767447,0.002035101,1.198887E-4,1.288626E-5,5.407131E-8,2.558183E-4,4.82687E-5,6.108554E-6,0.003847488,2.831129E-4,0.002558451,2.190902E-4,9.56919E-4,6.377198E-5,3.356006E-4,1.470636E-5,1.094631E-8,1.383164E-11,1.15721E-6,5.405011E-5,2.974751E-8,2.039488E-14,1.918637E-10,0.001832569,6.17723E-4,1.016257E-5,2.129402E-7,3.124261E-7,1.010435E-29,3.114218E-67,1.3747E-64,-1.36221E-67,5.974538E-25,7.711996,5.162777E-5,437378.2,437378.2
2.368862E-6,16.26989,-1.715792E10,1819.755,1819.755,8.395732E-4,1.0,0.7764921,0.001607713,0.05456592,0.006506363,3.294821E-5,0.004404074,7.850199E-5,0.09537717,6.099448E-4,0.02795211,4.986366E-4,7.11036E-6,5.65559E-6,0.01351877,9.848686E-4,4.079474E-5,0.002066599,0.001772186,0.002073658,1.244755E-4,1.038713E-5,4.240849E-8,2.280534E-4,4.350881E-5,5.646389E-6,0.003669876,2.583565E-4,0.002584607,2.342805E-4,9.941654E-4,6.529753E-5,3.358228E-4,1.636282E-5,8.690283E-9,1.191552E-11,1.031753E-6,4.651863E-5,2.477196E-8,1.556126E-14,1.432281E-10,0.001804985,6.103567E-4,1.108268E-5,2.395572E-7,3.253476E-7,4.394221E-31,7.861959E-71,4.475599E-68,-1.346112E-68,2.680959E-26,7.705572,5.160287E-5,437013.9,437013.9
2.376407E-6,16.27031,-1.719148E10,1819.718,1819.718,8.395732E-4,1.0,0.7764617,0.001604622,0.05461886,0.006486744,3.273367E-5,0.004396045,7.820959E-5,0.09539501,6.082041E-4,0.0279883,4.955959E-4,7.057945E-6,5.612304E-6,0.01348698,9.819578E-4,4.062768E-5,0.002068961,0.001772414,0.002075716,1.247234E-4,1.026117E-5,4.183512E-8,2.266104E-4,4.32593E-5,5.621847E-6,0.00366028,2.570449E-4,0.00258595,2.35139E-4,9.962502E-4,6.538042E-5,3.358251E-4,1.645886E-5,8.579116E-9,1.181708E-11,1.025179E-6,4.612922E-5,2.451884E-8,1.5328E-14,1.408988E-10,0.001803463,6.099278E-4,1.113546E-5,2.411185E-7,3.2608E-7,3.675294E-31,4.026902E-71,2.727362E-68,-1.180614E-68,2.246228E-26,7.705217,5.160155E-5,436993.7,436993.7
2.405796E-6,16.27191,-1.731581E10,1819.572,1819.572,8.395732E-4,1.0,0.7763446,0.001592706,0.05482287,0.006411393,3.191354E-5,0.004364954,7.708739E-5,0.09546297,6.015156E-4,0.02812821,4.839552E-4,6.858214E-6,5.447432E-6,0.01336426,9.707604E-4,3.998599E-5,0.002078047,0.001773262,0.002083593,1.256749E-4,9.786072E-6,3.965416E-8,2.211234E-4,4.230857E-5,5.528023E-6,0.003623435,2.52034E-4,0.002591039,2.38473E-4,0.001004328,6.569917E-5,3.358246E-4,1.683431E-5,8.161602E-9,1.144383E-11,1.00013E-6,4.46509E-5,2.356169E-8,1.445279E-14,1.322061E-10,0.001797587,6.082506E-4,1.134124E-5,2.472417E-7,3.289268E-7,1.834496E-31,-1.193185E-70,3.965571E-69,-7.08768E-69,1.128784E-26,7.703844,5.159649E-5,436915.9,436915.9
2.419299E-6,16.27262,-1.736966E10,1819.505,1819.505,8.395732E-4,1.0,0.7762916,0.001587295,0.05491545,0.006377326,3.154484E-5,0.004350763,7.65805E-5,0.09549342,5.984903E-4,0.02819196,4.787123E-4,6.768742E-6,5.373615E-6,0.01330847,9.656885E-4,3.969587E-5,0.002082164,0.001773631,0.002087138,1.261046E-4,9.575784E-6,3.869861E-8,2.186713E-4,4.188269E-5,5.485833E-6,0.003606784,2.497826E-4,0.002593302,2.399998E-4,0.001008016,6.584351E-5,3.358193E-4,1.700754E-5,7.977803E-9,1.127759E-11,9.889093E-7,4.399156E-5,2.313672E-8,1.407041E-14,1.284095E-10,0.001794914,6.074764E-4,1.14359E-5,2.500774E-7,3.30232E-7,1.333474E-31,-8.052932E-70,1.636028E-69,-5.608106E-69,8.230301E-27,7.70322,5.159421E-5,436880.5,436880.5
2.430593E-6,16.27321,-1.741312E10,1819.448,1819.448,8.395732E-4,1.0,0.7762476,0.001582801,0.05499232,0.006349103,3.124043E-5,0.004338943,7.616079E-5,0.0955185,5.959834E-4,0.02824501,4.743788E-4,6.695022E-6,5.312812E-6,0.01326209,9.614821E-4,3.945553E-5,0.002085577,0.001773928,0.002090067,1.264603E-4,9.40374E-6,3.791791E-8,2.166535E-4,4.153175E-5,5.45099E-6,0.003592993,2.479244E-4,0.002595159,2.412742E-4,0.001011091,6.59632E-5,3.358125E-4,1.715277E-5,7.827905E-9,1.114107E-11,9.79664E-7,4.344969E-5,2.27884E-8,1.375941E-14,1.253277E-10,0.001792693,6.068274E-4,1.151512E-5,2.524601E-7,3.313221E-7,1.023142E-31,-1.472336E-69,7.905547E-70,-4.615312E-69,6.331113E-27,7.7027,5.159234E-5,436851.0,436851.0
2.482849E-6,16.27587,-1.7597E10,1819.185,1819.185,8.395732E-4,1.0,0.7760479,0.001562357,0.05534167,0.006221521,2.987637E-5,0.004284791,7.426615E-5,0.09563029,5.846445E-4,0.02848751,4.549016E-4,6.366223E-6,5.041841E-6,0.01305079,9.424175E-4,3.836919E-5,0.002101051,0.001775192,0.002103215,1.280645E-4,8.649621E-6,3.454307E-8,2.076808E-4,3.99661E-5,5.294705E-6,0.003530696,2.396001E-4,0.002603344,2.471418E-4,0.00102519,6.65056E-5,3.357544E-4,1.782867E-5,7.176032E-9,1.053705E-11,9.384226E-7,4.104811E-5,2.125442E-8,1.242105E-14,1.12085E-10,0.001782563,6.038073E-4,1.188218E-5,2.636107E-7,3.363504E-7,2.976494E-32,-4.051239E-69,2.488921E-71,-1.867568E-69,1.863566E-27,7.70033,5.158392E-5,436716.6,436716.6
2.488654E-6,16.27616,-1.761575E10,1819.156,1819.156,8.395732E-4,1.0,0.7760262,0.001560122,0.05537985,0.00620765,2.972932E-5,0.00427883,7.406043E-5,0.09564228,5.83411E-4,0.02851415,4.527955E-4,6.330924E-6,5.012772E-6,0.01302764,9.403395E-4,3.825109E-5,0.002102737,0.001775321,0.002104635,1.282384E-4,8.569985E-6,3.418583E-8,2.0672E-4,3.979795E-5,5.277834E-6,0.003523927,2.387027E-4,0.002604213,2.477907E-4,0.001026744,6.656472E-5,3.357453E-4,1.790416E-5,7.107703E-9,1.047268E-11,9.339939E-7,4.079181E-5,2.109168E-8,1.22814E-14,1.10713E-10,0.001781453,6.034701E-4,1.192301E-5,2.648625E-7,3.369074E-7,2.597451E-32,-4.216742E-69,1.707776E-71,-1.689893E-69,1.628348E-27,7.70007,5.158301E-5,436701.8,436701.8
2.524576E-6,16.27789,-1.772469E10,1818.973,1818.973,8.395732E-4,1.0,0.7758932,0.001546443,0.0556133,0.006123114,2.883869E-5,0.004242195,7.280786E-5,0.09571465,5.758911E-4,0.02867769,4.400106E-4,6.117716E-6,4.837286E-6,0.01288588,9.276545E-4,3.753156E-5,0.002113031,0.001776069,0.002113244,1.292963E-4,8.094491E-6,3.207898E-8,2.009266E-4,3.878191E-5,5.175534E-6,0.003482698,2.332665E-4,0.002609417,2.517922E-4,0.001036303,6.692565E-5,3.35678E-4,1.837288E-5,6.701588E-9,1.008579E-11,9.072351E-7,3.925017E-5,2.011679E-8,1.145802E-14,1.02622E-10,0.001774649,6.013781E-4,1.217586E-5,2.726646E-7,3.403473E-7,1.117554E-32,-4.952829E-69,1.639205E-72,-9.103896E-70,7.061732E-28,7.698475,5.15775E-5,436611.4,436611.4
2.53542E-6,16.27841,-1.775529E10,1818.918,1818.918,8.395732E-4,1.0,0.7758536,0.001542364,0.05568286,0.006098023,2.857623E-5,0.004231218,7.243649E-5,0.09573589,5.736583E-4,0.02872663,4.362329E-4,6.05507E-6,4.785755E-6,0.01284356,9.238823E-4,3.731806E-5,0.002116092,0.001776279,0.002115785,1.296094E-4,7.956598E-6,3.147191E-8,1.992273E-4,3.848322E-5,5.145341E-6,0.003470467,2.316639E-4,0.002610931,2.529957E-4,0.00103917,6.7033E-5,3.356541E-4,1.851494E-5,6.584445E-9,9.972745E-12,8.993695E-7,3.879931E-5,1.983299E-8,1.122206E-14,1.003096E-10,0.001772617,6.007446E-4,1.225226E-5,2.750392E-7,3.413834E-7,8.663481E-33,-5.105974E-69,8.068082E-73,-7.554219E-70,5.487392E-28,7.697999,5.157588E-5,436584.4,436584.4
2.543035E-6,16.27876,-1.777614E10,1818.879,1818.879,8.395732E-4,1.0,0.775826,0.001539515,0.05573145,0.006080525,2.839375E-5,0.004223534,7.217762E-5,0.09575063,5.72101E-4,0.02876087,4.336034E-4,6.011563E-6,4.749975E-6,0.01281399,9.212496E-4,3.716918E-5,0.002118228,0.001776422,0.002117552,1.298276E-4,7.86134E-6,3.105114E-8,1.98048E-4,3.827573E-5,5.124332E-6,0.003461941,2.305494E-4,0.002611978,2.538395E-4,0.001041178,6.710793E-5,3.356363E-4,1.861485E-5,6.503673E-9,9.894398E-12,8.939057E-7,3.848679E-5,1.963662E-8,1.105948E-14,9.872078E-11,0.001771196,6.002993E-4,1.230592E-5,2.767121E-7,3.421104E-7,7.25466E-33,-5.194808E-69,4.951717E-73,-6.631187E-70,4.602694E-28,7.697666,5.157475E-5,436565.5,436565.5
2.564169E-6,16.27974,-1.783145E10,1818.771,1818.771,8.395732E-4,1.0,0.7757499,0.001531666,0.05586525,0.006032451,2.789461E-5,0.004202304,7.146684E-5,0.09579085,5.678212E-4,0.02885541,4.263984E-4,5.892749E-6,4.652301E-6,0.01273245,9.140081E-4,3.676024E-5,0.002124102,0.001776799,0.00212239,1.304257E-4,7.603235E-6,2.992288E-8,1.948303E-4,3.770889E-5,5.066805E-6,0.003438521,2.274995E-4,0.00261482,2.561761E-4,0.00104673,6.731409E-5,3.355828E-4,1.889276E-5,6.285488E-9,9.681144E-12,8.789798E-7,3.763572E-5,1.91033E-8,1.0623E-14,9.445275E-11,0.001767278,5.990613E-4,1.245493E-5,2.813777E-7,3.441254E-7,4.420299E-33,-5.385605E-69,1.245871E-73,-4.612466E-70,2.817344E-28,7.696746,5.157166E-5,436513.3,436513.3
2.574322E-6,16.2802,-1.785659E10,1818.719,1818.719,8.395732E-4,1.0,0.7757138,0.001527927,0.05592897,0.006009614,2.76587E-5,0.004192157,7.112945E-5,0.09580981,5.657877E-4,0.02890056,4.229866E-4,5.836694E-6,4.606237E-6,0.01269358,9.105639E-4,3.656603E-5,0.002126896,0.001776971,0.002124679,1.307092E-4,7.48253E-6,2.939443E-8,1.933137E-4,3.744133E-5,5.039579E-6,0.003427402,2.260573E-4,0.002616151,2.572958E-4,0.001049386,6.741217E-5,3.355549E-4,1.902661E-5,6.183777E-9,9.580882E-12,8.719351E-7,3.723545E-5,1.885322E-8,1.042007E-14,9.24752E-11,0.001765408,5.984656E-4,1.252656E-5,2.836312E-7,3.45092E-7,3.486505E-33,-5.455115E-69,6.448709E-74,-3.876017E-70,2.227055E-28,7.696308,5.15702E-5,436488.5,436488.5
2.582065E-6,16.28055,-1.787527E10,1818.679,1818.679,8.395732E-4,1.0,0.7756863,0.001525089,0.05597732,0.005992313,2.748051E-5,0.004184442,7.087395E-5,0.0958241,5.642468E-4,0.02893487,4.204063E-4,5.794391E-6,4.571484E-6,0.01266406,9.079525E-4,3.641891E-5,0.002129014,0.001777098,0.002126409,1.309237E-4,7.391905E-6,2.899975E-8,1.921698E-4,3.723934E-5,5.018996E-6,0.003418979,2.249675E-4,0.002617152,2.581483E-4,0.001051406,6.748654E-5,3.355328E-4,1.912882E-5,6.10755E-9,9.505368E-12,8.666174E-7,3.693393E-5,1.866516E-8,1.026847E-14,9.099834E-11,0.001763989,5.980108E-4,1.258119E-5,2.85355E-7,3.458286E-7,2.911857E-33,-5.500424E-69,3.926795E-74,-3.39604E-70,1.863092E-28,7.695974,5.156909E-5,436469.6,436469.6
2.634202E-6,16.28283,-1.798882E10,1818.41,1818.41,8.395732E-4,1.0,0.7755049,0.001506274,0.05629765,0.005878229,2.631698E-5,0.004132988,6.919156E-5,0.09591693,5.540822E-4,0.02916346,4.034926E-4,5.518992E-6,4.345404E-6,0.0124681,8.90693E-4,3.544939E-5,0.002143007,0.00177786,0.002137722,1.323316E-4,6.811532E-6,2.651402E-8,1.847344E-4,3.592294E-5,4.884203E-6,0.003363485,2.178419E-4,0.002623571,2.638619E-4,0.001064903,6.797848E-5,3.353641E-4,1.982022E-5,5.622403E-9,9.016888E-12,8.319662E-7,3.498236E-5,1.745454E-8,9.314118E-15,8.171109E-11,0.001754553,5.94941E-4,1.294941E-5,2.970798E-7,3.507757E-7,8.627311E-34,-5.665437E-69,1.368152E-75,-1.392639E-70,5.581716E-29,7.693758,5.156187E-5,436343.9,436343.9
2.638698E-6,16.28302,-1.799765E10,1818.387,1818.387,8.395732E-4,1.0,0.7754896,0.001504676,0.05632485,0.005868588,2.62196E-5,0.004128592,6.904957E-5,0.09592466,5.532228E-4,0.02918296,4.020715E-4,5.496005E-6,4.326547E-6,0.01245143,8.892311E-4,3.53675E-5,0.002144192,0.001777919,0.00213867,1.3245E-4,6.763859E-6,2.630532E-8,1.841146E-4,3.581293E-5,4.872887E-6,0.003358799,2.172446E-4,0.002624099,2.643523E-4,0.001066057,6.802018E-5,3.35348E-4,1.988008E-5,5.582807E-9,8.976358E-12,8.290711E-7,3.482037E-5,1.735459E-8,9.23605E-15,8.096253E-11,0.00175375,5.946758E-4,1.298118E-5,2.981004E-7,3.512012E-7,7.771319E-34,-5.675019E-69,1.024444E-75,-1.289979E-70,5.03268E-29,7.693569,5.156126E-5,436333.2,436333.2
2.649113E-6,16.28346,-1.801756E10,1818.333,1818.333,8.395732E-4,1.0,0.7754541,0.001500987,0.0563876,0.005846366,2.599572E-5,0.004118433,6.872243E-5,0.09594239,5.512418E-4,0.02922803,3.988008E-4,5.443188E-6,4.28323E-6,0.01241295,8.858596E-4,3.517879E-5,0.002146924,0.00177805,0.002140851,1.327225E-4,6.654774E-6,2.583152E-8,1.826909E-4,3.556011E-5,4.846846E-6,0.003348,2.158707E-4,0.002625308,2.65487E-4,0.001068728,6.811638E-5,3.353098E-4,2.001891E-5,5.492274E-9,8.883378E-12,8.224173E-7,3.444873E-5,1.712556E-8,9.058324E-15,7.925502E-11,0.001751895,5.940609E-4,1.30548E-5,3.004705E-7,3.521865E-7,6.096692E-34,-5.694473E-69,5.21054E-76,-1.079987E-70,3.95687E-29,7.693133,5.155987E-5,436308.4,436308.4
2.653966E-6,16.28367,-1.802659E10,1818.308,1818.308,8.395732E-4,1.0,0.7754376,0.001499275,0.05641672,0.005836067,2.589223E-5,0.004113711,6.857086E-5,0.09595058,5.503236E-4,0.02924898,3.972873E-4,5.41879E-6,4.263224E-6,0.01239509,8.842961E-4,3.509134E-5,0.002148191,0.001778109,0.00214186,1.328486E-4,6.604599E-6,2.561475E-8,1.820335E-4,3.544327E-5,4.834798E-6,0.003342996,2.152354E-4,0.002625864,2.66015E-4,0.00106997,6.8161E-5,3.352916E-4,2.008367E-5,5.450675E-9,8.840494E-12,8.193428E-7,3.427732E-5,1.702007E-8,8.976947E-15,7.847259E-11,0.001751033,5.937743E-4,1.308911E-5,3.015776E-7,3.526453E-7,5.445319E-34,-5.702382E-69,3.805048E-76,-9.942416E-71,3.537723E-29,7.69293,5.155922E-5,436296.9,436296.9
2.689826E-6,16.28514,-1.808807E10,1818.121,1818.121,8.395732E-4,1.0,0.7753176,0.001486759,0.05662955,0.005761038,2.514374E-5,0.004079053,6.746779E-5,0.09600956,5.436324E-4,0.02940261,3.863084E-4,5.242616E-6,4.118843E-6,0.01226434,8.728877E-4,3.445462E-5,0.002157431,0.001778506,0.002149163,1.337638E-4,6.246408E-6,2.408898E-8,1.772895E-4,3.459876E-5,4.747431E-6,0.003306565,2.106336E-4,0.002629834,2.699041E-4,0.001079096,6.848684E-5,3.351486E-4,2.056357E-5,5.154668E-9,8.532052E-12,7.97123E-7,3.304447E-5,1.626409E-8,8.402849E-15,7.294835E-11,0.001744722,5.916538E-4,1.334278E-5,3.098142E-7,3.560298E-7,2.369021E-34,-5.749692E-69,3.603056E-77,-5.407403E-71,1.550679E-29,7.691446,5.155456E-5,436212.7,436212.7
