Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H3_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_IC3H7_Soln#4 (),Mole_fraction_NC3H7_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_PC4H9_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC12H26_Soln#4 (),Mole_fraction_NC16H34_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
2.3E-4,15.62351,-4.463375E8,1124.33,1124.33,0.001569637,1.0,0.9357509,1.714917E-6,0.002154724,2.96872E-5,0.001031555,2.259875E-5,0.008243939,5.977453E-7,1.803061E-5,1.332623E-4,5.905251E-7,1.369642E-6,0.004134409,5.531951E-5,1.768347E-6,8.846227E-6,6.52365E-5,5.362726E-7,1.165239E-6,5.226051E-6,1.087246E-5,0.0014798,7.297314E-5,5.475386E-5,0.001386112,1.699334E-6,2.949537E-5,5.271552E-6,5.043337E-8,3.402423E-6,0.001236545,1.803854E-7,2.576639E-5,6.501285E-8,6.195817E-4,8.136692E-5,1.40113E-6,9.202282E-8,1.188982E-4,0.001343422,0.003951479,1.817464E-5,1.131454E-7,6.18293E-6,6.051114E-7,3.379162E-7,9.733282E-6,0.0096473,0.005544798,0.02268664,9.268957,1.00466E-4,525679.8,525679.8
2.4E-4,15.62138,-4.341798E8,1123.613,1123.613,0.001569637,1.0,0.9353012,1.675973E-6,0.00222222,2.9154E-5,0.001062931,2.219316E-5,0.008481138,5.92017E-7,1.886551E-5,1.368436E-4,5.949201E-7,1.340895E-6,0.004252594,5.510119E-5,1.871675E-6,9.181102E-6,6.688984E-5,5.247084E-7,1.215762E-6,5.704712E-6,1.137719E-5,0.001519727,7.559747E-5,5.430618E-5,0.001427483,1.798307E-6,3.039773E-5,5.596333E-6,5.497464E-8,3.479976E-6,0.001270814,1.93679E-7,2.653336E-5,6.904399E-8,6.357419E-4,8.299638E-5,1.479618E-6,9.852257E-8,1.22044E-4,0.00137842,0.003948229,1.80752E-5,1.222059E-7,6.441651E-6,6.273874E-7,3.555013E-7,1.012839E-5,0.009608325,0.005514695,0.0225716,9.264311,1.004797E-4,525416.2,525416.2
2.5E-4,15.61929,-4.226597E8,1122.915,1122.915,0.001569637,1.0,0.9348633,1.638941E-6,0.002288224,2.864481E-5,0.00109358,2.18057E-5,0.008712082,5.863626E-7,1.969386E-5,1.403147E-4,5.990416E-7,1.313503E-6,0.004367607,5.488226E-5,1.975261E-6,9.511419E-6,6.848616E-5,5.136929E-7,1.265803E-6,6.19851E-6,1.187099E-5,0.001558428,7.817357E-5,5.387384E-5,0.001467764,1.897081E-6,3.127932E-5,5.922621E-6,5.966995E-8,3.554396E-6,0.001304076,2.071786E-7,2.727789E-5,7.309772E-8,6.513728E-4,8.454852E-5,1.557694E-6,1.051345E-7,1.250944E-4,0.001412282,0.003945074,1.796918E-5,1.314245E-7,6.694672E-6,6.492799E-7,3.727108E-7,1.051348E-5,0.009570424,0.005485457,0.02245974,9.259791,1.004931E-4,525159.9,525159.9
2.6E-4,15.61726,-4.117278E8,1122.236,1122.236,0.001569637,1.0,0.9344365,1.603678E-6,0.002352808,2.815792E-5,0.001123538,2.143509E-5,0.008937094,5.807869E-7,2.051557E-5,1.436821E-4,6.0291E-7,1.287368E-6,0.004479613,5.46632E-5,2.079029E-6,9.837322E-6,7.002885E-5,5.03186E-7,1.315364E-6,6.706725E-6,1.23538E-5,0.001595969,8.070337E-5,5.34559E-5,0.001507014,1.995585E-6,3.214118E-5,6.250155E-6,6.451366E-8,3.625887E-6,0.001336384,2.208654E-7,2.800119E-5,7.717066E-8,6.665041E-4,8.602898E-5,1.635315E-6,1.11853E-7,1.280546E-4,0.001445073,0.003942009,1.785805E-5,1.407871E-7,6.942148E-6,6.708057E-7,3.895411E-7,1.088886E-5,0.00953354,0.005457038,0.0223509,9.255393,1.005062E-4,524910.5,524910.5
2.7E-4,15.61527,-4.013399E8,1121.573,1121.573,0.001569637,1.0,0.9340204,1.570057E-6,0.002416038,2.769178E-5,0.001152837,2.108016E-5,0.009156473,5.75293E-7,2.133058E-5,1.469516E-4,6.065442E-7,1.262401E-6,0.004588763,5.44444E-5,2.182913E-6,1.015895E-5,7.152105E-5,4.931521E-7,1.364452E-6,7.228668E-6,1.282557E-5,0.001632411,8.318868E-5,5.30515E-5,0.001545282,2.093757E-6,3.298426E-5,6.578702E-6,6.950036E-8,3.694634E-6,0.001367788,2.347221E-7,2.870437E-5,8.125979E-8,6.811633E-4,8.744289E-5,1.712444E-6,1.18673E-7,1.309292E-4,0.001476851,0.003939029,1.774304E-5,1.502806E-7,7.184233E-6,6.919805E-7,4.059914E-7,1.125484E-5,0.00949762,0.005429395,0.02224491,9.251109,1.00519E-4,524667.5,524667.5
2.8E-4,15.61332,-3.914559E8,1120.927,1120.927,0.001569637,1.0,0.9336145,1.53796E-6,0.002477977,2.724497E-5,0.001181509,2.073987E-5,0.009370495,5.698836E-7,2.213885E-5,1.501286E-4,6.09961E-7,1.238523E-6,0.004695199,5.422621E-5,2.286856E-6,1.047642E-5,7.296562E-5,4.835585E-7,1.413069E-6,7.763678E-6,1.328634E-5,0.001667812,8.563119E-5,5.265984E-5,0.001582618,2.191544E-6,3.380947E-5,6.908053E-6,7.462481E-8,3.760805E-6,0.001398333,2.487322E-7,2.938848E-5,8.536237E-8,6.953756E-4,8.879489E-5,1.789051E-6,1.255896E-7,1.337227E-4,0.001507671,0.00393613,1.762518E-5,1.598927E-7,7.421087E-6,7.128186E-7,4.22063E-7,1.161173E-5,0.009462616,0.005402489,0.02214163,9.246934,1.005315E-4,524430.7,524430.8
2.9E-4,15.61141,-3.820398E8,1120.297,1120.297,0.001569637,1.0,0.9332182,1.507283E-6,0.002538684,2.681622E-5,0.001209582,2.041325E-5,0.009579417,5.645602E-7,2.294034E-5,1.532182E-4,6.131759E-7,1.215658E-6,0.004799051,5.400891E-5,2.390803E-6,1.078987E-5,7.436522E-5,4.743752E-7,1.461222E-6,8.31112E-6,1.373616E-5,0.001702223,8.803252E-5,5.228021E-5,0.001619066,2.288898E-6,3.461762E-5,7.238018E-6,7.988193E-8,3.824555E-6,0.001428062,2.628807E-7,3.005447E-5,8.947592E-8,7.091644E-4,9.008922E-5,1.865111E-6,1.325983E-7,1.364391E-4,0.001537583,0.003933306,1.750533E-5,1.696123E-7,7.65287E-6,7.333337E-7,4.377593E-7,1.195985E-5,0.009428483,0.005376283,0.02204094,9.242863,1.005438E-4,524199.9,524199.9
3.0E-4,15.60955,-3.730588E8,1119.682,1119.682,0.001569637,1.0,0.932831,1.477929E-6,0.002598211,2.640435E-5,0.001237083,2.009942E-5,0.009783477,5.59324E-7,2.373505E-5,1.562249E-4,6.16203E-7,1.193743E-6,0.004900443,5.379275E-5,2.49471E-6,1.109941E-5,7.572229E-5,4.655757E-7,1.508916E-6,8.870384E-6,1.417513E-5,0.001735694,9.039418E-5,5.191194E-5,0.001654668,2.385781E-6,3.540949E-5,7.56843E-6,8.526683E-8,3.886028E-6,0.001457014,2.771534E-7,3.070322E-5,9.35982E-8,7.225514E-4,9.132974E-5,1.940605E-6,1.39695E-7,1.390822E-4,0.001566634,0.003930554,1.738422E-5,1.794293E-7,7.879741E-6,7.535384E-7,4.530852E-7,1.229948E-5,0.009395179,0.005350741,0.02194271,9.238891,1.005558E-4,523974.6,523974.6
3.1E-4,15.60772,-3.644833E8,1119.08,1119.08,0.001569637,1.0,0.9324527,1.449811E-6,0.002656609,2.600832E-5,0.001264037,1.979761E-5,0.009982896,5.541756E-7,2.452301E-5,1.591529E-4,6.19055E-7,1.172714E-6,0.004999485,5.357792E-5,2.598533E-6,1.140516E-5,7.703905E-5,4.571351E-7,1.556156E-6,9.44089E-6,1.460337E-5,0.00176827,9.271757E-5,5.155443E-5,0.001689461,2.482159E-6,3.61858E-5,7.89914E-6,9.077481E-8,3.945353E-6,0.001485225,2.915371E-7,3.133556E-5,9.772724E-8,7.355564E-4,9.25199E-5,2.015516E-6,1.468756E-7,1.416554E-4,0.001594866,0.00392787,1.726238E-5,1.893342E-7,8.10186E-6,7.734447E-7,4.680471E-7,1.263095E-5,0.009362667,0.005325834,0.02184682,9.235012,1.005676E-4,523754.6,523754.6
3.2E-4,15.60593,-3.562866E8,1118.493,1118.493,0.001569637,1.0,0.9320827,1.422852E-6,0.002713925,2.562717E-5,0.001290466,1.950709E-5,0.01017788,5.491151E-7,2.530424E-5,1.620063E-4,6.217437E-7,1.152519E-6,0.005096283,5.336459E-5,2.702238E-6,1.17072E-5,7.831756E-5,4.490313E-7,1.60295E-6,1.002208E-5,1.502104E-5,0.001799992,9.500403E-5,5.120712E-5,0.001723482,2.578006E-6,3.694719E-5,8.230015E-6,9.640136E-8,4.002648E-6,0.001512729,3.060198E-7,3.195223E-5,1.018612E-7,7.481979E-4,9.366284E-5,2.089834E-6,1.541366E-7,1.441621E-4,0.001622318,0.003925251,1.714029E-5,1.993186E-7,8.319382E-6,7.930634E-7,4.826525E-7,1.295453E-5,0.009330909,0.005301532,0.02175317,9.231224,1.005792E-4,523539.8,523539.8
3.3E-4,15.60417,-3.484441E8,1117.918,1117.918,0.001569637,1.0,0.9317207,1.39698E-6,0.002770202,2.526001E-5,0.001316393,1.922719E-5,0.01036862,5.441422E-7,2.607877E-5,1.647884E-4,6.242796E-7,1.133106E-6,0.005190933,5.315291E-5,2.805792E-6,1.200566E-5,7.955972E-5,4.412442E-7,1.649304E-6,1.061343E-5,1.54283E-5,0.0018309,9.725483E-5,5.08695E-5,0.001756764,2.673297E-6,3.76943E-5,8.560937E-6,1.021421E-7,4.058022E-6,0.001539558,3.205903E-7,3.255395E-5,1.059986E-7,7.604929E-4,9.476145E-5,2.163551E-6,1.614744E-7,1.466052E-4,0.001649028,0.003922694,1.701832E-5,2.093746E-7,8.532458E-6,8.124051E-7,4.969091E-7,1.327051E-5,0.009299874,0.005277807,0.02166167,9.227522,1.005905E-4,523329.8,523329.8
3.4E-4,15.60245,-3.40933E8,1117.356,1117.356,0.001569637,1.0,0.9313664,1.372125E-6,0.002825481,2.490603E-5,0.001341837,1.895729E-5,0.01055529,5.392567E-7,2.684666E-5,1.675028E-4,6.266729E-7,1.114429E-6,0.005283528,5.294299E-5,2.909165E-6,1.230061E-5,8.076732E-5,4.33754E-7,1.695224E-6,1.121442E-5,1.582533E-5,0.00186103,9.947116E-5,5.054109E-5,0.001789338,2.768012E-6,3.84277E-5,8.891796E-6,1.079929E-7,4.111579E-6,0.001565742,3.352378E-7,3.314138E-5,1.101378E-7,7.724576E-4,9.581841E-5,2.236658E-6,1.688858E-7,1.489875E-4,0.001675029,0.003920196,1.689681E-5,2.19495E-7,8.741234E-6,8.314796E-7,5.108249E-7,1.357917E-5,0.009269529,0.005254634,0.02157221,9.223901,1.006016E-4,523124.5,523124.5
3.5E-4,15.60075,-3.337329E8,1116.806,1116.806,0.001569637,1.0,0.9310195,1.348229E-6,0.002879802,2.456447E-5,0.001366818,1.869683E-5,0.01073807,5.344573E-7,2.760795E-5,1.701527E-4,6.289322E-7,1.096443E-6,0.005374155,5.273494E-5,3.012331E-6,1.259216E-5,8.194202E-5,4.265437E-7,1.740716E-6,1.182458E-5,1.621232E-5,0.001890416,1.016542E-4,5.022144E-5,0.001821234,2.862135E-6,3.914795E-5,9.222494E-6,1.139497E-7,4.163414E-6,0.001591308,3.499524E-7,3.371513E-5,1.142776E-7,7.841072E-4,9.68362E-5,2.309153E-6,1.763676E-7,1.513118E-4,0.001700355,0.003917753,1.677603E-5,2.296729E-7,8.945852E-6,8.502961E-7,5.244083E-7,1.388075E-5,0.009239845,0.005231988,0.02148472,9.22036,1.006125E-4,522923.6,522923.6
3.6E-4,15.59909,-3.268247E8,1116.268,1116.268,0.001569637,1.0,0.9306796,1.325238E-6,0.0029332,2.423462E-5,0.001391353,1.844529E-5,0.01091711,5.297423E-7,2.83627E-5,1.727409E-4,6.310649E-7,1.079113E-6,0.005462894,5.252883E-5,3.115267E-6,1.288039E-5,8.30854E-5,4.195983E-7,1.785789E-6,1.244343E-5,1.658944E-5,0.00191909,1.038049E-4,4.991012E-5,0.001852479,2.95565E-6,3.985556E-5,9.552939E-6,1.200087E-7,4.213615E-6,0.001616282,3.64725E-7,3.42758E-5,1.184166E-7,7.954557E-4,9.781712E-5,2.381031E-6,1.83917E-7,1.535805E-4,0.001725036,0.003915365,1.665623E-5,2.399022E-7,9.146448E-6,8.688635E-7,5.376677E-7,1.417553E-5,0.009210794,0.005209849,0.0213991,9.216894,1.006232E-4,522727.0,522727.0
3.7E-4,15.59746,-3.201908E8,1115.74,1115.74,0.001569637,1.0,0.9303465,1.303093E-6,0.00298571,2.391587E-5,0.001415461,1.820217E-5,0.01109257,5.251127E-7,2.911098E-5,1.752702E-4,6.330808E-7,1.062397E-6,0.005549822,5.232474E-5,3.21795E-6,1.316539E-5,8.419891E-5,4.12901E-7,1.830447E-6,1.307054E-5,1.695691E-5,0.001947084,1.059245E-4,4.960675E-5,0.0018831,3.048547E-6,4.055103E-5,9.883052E-6,1.261661E-7,4.262266E-6,0.001640689,3.795469E-7,3.482394E-5,1.225537E-7,8.065165E-4,9.876329E-5,2.452292E-6,1.915311E-7,1.557959E-4,0.0017491,0.003913028,1.653758E-5,2.501771E-7,9.343156E-6,8.871902E-7,5.506117E-7,1.446373E-5,0.00918235,0.005188193,0.02131528,9.2135,1.006337E-4,522534.6,522534.6
3.8E-4,15.59586,-3.138154E8,1115.223,1115.223,0.001569637,1.0,0.9300198,1.281749E-6,0.003037365,2.360761E-5,0.001439156,1.796704E-5,0.01126458,5.205662E-7,2.985286E-5,1.777433E-4,6.349863E-7,1.046263E-6,0.005635011,5.212271E-5,3.320363E-6,1.344723E-5,8.528389E-5,4.064386E-7,1.874698E-6,1.370547E-5,1.731492E-5,0.001974426,1.080138E-4,4.931097E-5,0.00191312,3.140815E-6,4.12348E-5,1.021276E-5,1.324184E-7,4.309443E-6,0.001664553,3.944099E-7,3.536005E-5,1.266879E-7,8.173019E-4,9.967664E-5,2.522936E-6,1.992072E-7,1.579603E-4,0.001772573,0.00391074,1.642023E-5,2.604924E-7,9.536104E-6,9.052839E-7,5.632492E-7,1.474559E-5,0.009154489,0.005167001,0.0212332,9.210176,1.006441E-4,522346.0,522346.0
3.9E-4,15.59429,-3.076835E8,1114.716,1114.716,0.001569637,1.0,0.9296995,1.261173E-6,0.003088195,2.330927E-5,0.001462454,1.773948E-5,0.01143328,5.160974E-7,3.05884E-5,1.801624E-4,6.367841E-7,1.030685E-6,0.005718527,5.192278E-5,3.422488E-6,1.372599E-5,8.63416E-5,4.002012E-7,1.918549E-6,1.434782E-5,1.766369E-5,0.002001141,1.100738E-4,4.902244E-5,0.001942564,3.232447E-6,4.19073E-5,1.0542E-5,1.38762E-7,4.355216E-6,0.001687894,4.093067E-7,3.588462E-5,1.308184E-7,8.278234E-4,1.00559E-4,2.592964E-6,2.06943E-7,1.600757E-4,0.001795481,0.003908499,1.630429E-5,2.708431E-7,9.725414E-6,9.231521E-7,5.755891E-7,1.502133E-5,0.009127188,0.005146256,0.02115278,9.206918,1.006542E-4,522161.3,522161.3
4.0E-4,15.59274,-3.017814E8,1114.219,1114.219,0.001569637,1.0,0.9293852,1.241308E-6,0.003138228,2.302038E-5,0.001485369,1.75191E-5,0.0115988,5.117106E-7,3.131768E-5,1.8253E-4,6.38485E-7,1.015627E-6,0.005800434,5.172499E-5,3.524312E-6,1.400174E-5,8.737324E-5,3.941735E-7,1.962006E-6,1.499721E-5,1.800343E-5,0.002027255,1.121054E-4,4.874084E-5,0.001971452,3.323438E-6,4.256895E-5,1.087071E-5,1.451938E-7,4.399652E-6,0.001710734,4.242304E-7,3.639809E-5,1.349442E-7,8.380919E-4,1.014119E-4,2.662379E-6,2.14736E-7,1.621441E-4,0.001817846,0.003906304,1.618983E-5,2.812247E-7,9.911206E-6,9.408019E-7,5.876399E-7,1.529118E-5,0.009100426,0.005125938,0.02107395,9.203725,1.006642E-4,521980.2,521980.2
4.1E-4,15.59122,-2.960966E8,1113.731,1113.731,0.001569637,1.0,0.9290766,1.222115E-6,0.003187493,2.274046E-5,0.001507913,1.730555E-5,0.01176123,5.07405E-7,3.204078E-5,1.84848E-4,6.400953E-7,1.001062E-6,0.005880791,5.152935E-5,3.625821E-6,1.427457E-5,8.837989E-5,3.883447E-7,2.005075E-6,1.565326E-5,1.833435E-5,0.002052792,1.141094E-4,4.846589E-5,0.001999805,3.413786E-6,4.322011E-5,1.119884E-5,1.517107E-7,4.442811E-6,0.001733091,4.391744E-7,3.69009E-5,1.390646E-7,8.481176E-4,1.02237E-4,2.731185E-6,2.22584E-7,1.641673E-4,0.001839691,0.003904152,1.607693E-5,2.916333E-7,1.009359E-5,9.582399E-7,5.994103E-7,1.555533E-5,0.009074182,0.005106033,0.02099667,9.200594,1.00674E-4,521802.6,521802.6
4.2E-4,15.58973,-2.906172E8,1113.252,1113.252,0.001569637,1.0,0.9287737,1.203571E-6,0.003236014,2.246906E-5,0.001530101,1.709849E-5,0.01192072,5.031761E-7,3.275777E-5,1.871185E-4,6.416187E-7,9.869686E-7,0.005959656,5.133587E-5,3.727004E-6,1.454452E-5,8.936261E-5,3.827067E-7,2.047763E-6,1.631563E-5,1.865666E-5,0.002077773,1.160867E-4,4.819731E-5,0.002027643,3.503486E-6,4.386117E-5,1.152635E-5,1.583094E-7,4.484753E-6,0.001754983,4.541326E-7,3.739345E-5,1.43179E-7,8.579103E-4,1.030356E-4,2.799386E-6,2.304848E-7,1.66147E-4,0.001861037,0.003902042,1.596564E-5,3.020649E-7,1.027268E-5,9.754724E-7,6.109086E-7,1.581398E-5,0.009048437,0.005086523,0.02092086,9.197522,1.006837E-4,521628.3,521628.4
4.3E-4,15.58825,-2.853324E8,1112.782,1112.782,0.001569637,1.0,0.9284761,1.18564E-6,0.003283816,2.220577E-5,0.001551944,1.689761E-5,0.01207734,4.990214E-7,3.346875E-5,1.893434E-4,6.430585E-7,9.733235E-7,0.00603708,5.114457E-5,3.827851E-6,1.481168E-5,9.032236E-5,3.772494E-7,2.090078E-6,1.698398E-5,1.897056E-5,0.00210222,1.180379E-4,4.793483E-5,0.002054983,3.592538E-6,4.449245E-5,1.185318E-5,1.649872E-7,4.525532E-6,0.001776428,4.690996E-7,3.78761E-5,1.472866E-7,8.674788E-4,1.038092E-4,2.866987E-6,2.384364E-7,1.680847E-4,0.001881902,0.003899973,1.585598E-5,3.125161E-7,1.044858E-5,9.925056E-7,6.221429E-7,1.606732E-5,0.009023173,0.005067395,0.02084649,9.194507,1.006932E-4,521457.4,521457.4
4.4E-4,15.58681,-2.802317E8,1112.321,1112.321,0.001569637,1.0,0.9281838,1.168289E-6,0.003330924,2.195019E-5,0.001573453,1.670261E-5,0.01223121,4.949398E-7,3.417379E-5,1.915244E-4,6.444195E-7,9.601036E-7,0.006113117,5.095544E-5,3.928352E-6,1.507609E-5,9.126012E-5,3.719638E-7,2.132023E-6,1.765798E-5,1.927627E-5,0.002126153,1.199638E-4,4.76782E-5,0.002081843,3.680941E-6,4.511429E-5,1.217931E-5,1.717413E-7,4.5652E-6,0.001797442,4.840697E-7,3.834925E-5,1.51387E-7,8.768322E-4,1.045589E-4,2.933993E-6,2.464369E-7,1.699823E-4,0.001902305,0.003897942,1.574801E-5,3.229834E-7,1.06214E-5,1.009345E-6,6.331212E-7,1.631553E-5,0.008998373,0.005048635,0.02077349,9.191547,1.007025E-4,521289.5,521289.5
4.5E-4,15.58538,-2.753059E8,1111.868,1111.868,0.001569637,1.0,0.9278964,1.151489E-6,0.003377359,2.170196E-5,0.00159464,1.651321E-5,0.01238243,4.90931E-7,3.487296E-5,1.936633E-4,6.457063E-7,9.472877E-7,0.006187815,5.076849E-5,4.028499E-6,1.533784E-5,9.217676E-5,3.668411E-7,2.173607E-6,1.833731E-5,1.957399E-5,0.002149592,1.218653E-4,4.742719E-5,0.00210824,3.768695E-6,4.572701E-5,1.250469E-5,1.785687E-7,4.603806E-6,0.001818041,4.99038E-7,3.881323E-5,1.554795E-7,8.859787E-4,1.052861E-4,3.000409E-6,2.544842E-7,1.71841E-4,0.001922265,0.003895948,1.564172E-5,3.334637E-7,1.079122E-5,1.025997E-6,6.438513E-7,1.655879E-5,0.008974019,0.005030229,0.02070181,9.188641,1.007117E-4,521124.7,521124.7
4.6E-4,15.58398,-2.705459E8,1111.422,1111.422,0.001569637,1.0,0.9276139,1.135214E-6,0.003423142,2.146076E-5,0.001615514,1.632918E-5,0.01253108,4.869922E-7,3.556635E-5,1.957616E-4,6.469226E-7,9.348578E-7,0.006261219,5.05837E-5,4.128285E-6,1.559696E-5,9.307308E-5,3.618742E-7,2.214835E-6,1.90217E-5,1.986391E-5,0.002172553,1.237428E-4,4.718158E-5,0.00213419,3.855803E-6,4.633089E-5,1.282929E-5,1.854671E-7,4.641394E-6,0.00183824,5.140001E-7,3.926835E-5,1.595637E-7,8.949257E-4,1.059916E-4,3.066241E-6,2.625767E-7,1.736623E-4,0.001941798,0.003893991,1.553713E-5,3.439543E-7,1.095814E-5,1.042466E-6,6.543408E-7,1.679725E-5,0.008950096,0.005012164,0.02063142,9.185787,1.007208E-4,520962.8,520962.8
4.7E-4,15.5826,-2.659438E8,1110.984,1110.984,0.001569637,1.0,0.9273361,1.119439E-6,0.003468294,2.122627E-5,0.001636087,1.615026E-5,0.01267724,4.831232E-7,3.625405E-5,1.978209E-4,6.480735E-7,9.227953E-7,0.006333372,5.040107E-5,4.227704E-6,1.585352E-5,9.394986E-5,3.570554E-7,2.255713E-6,1.971085E-5,2.014624E-5,0.002195053,1.25597E-4,4.694117E-5,0.002159706,3.942265E-6,4.692621E-5,1.315309E-5,1.92434E-7,4.678007E-6,0.001858051,5.289515E-7,3.971493E-5,1.636391E-7,9.036807E-4,1.066766E-4,3.131496E-6,2.707127E-7,1.754474E-4,0.001960919,0.003892068,1.543423E-5,3.544526E-7,1.112225E-5,1.058758E-6,6.64597E-7,1.703108E-5,0.008926591,0.004994429,0.02056227,9.182982,1.007297E-4,520803.7,520803.8
4.8E-4,15.58124,-2.614917E8,1110.554,1110.554,0.001569637,1.0,0.9270629,1.104139E-6,0.003512832,2.099818E-5,0.001656366,1.597623E-5,0.012821,4.793225E-7,3.693612E-5,1.998425E-4,6.491624E-7,9.110834E-7,0.006404315,5.022058E-5,4.326752E-6,1.610757E-5,9.480785E-5,3.523779E-7,2.296247E-6,2.04045E-5,2.042118E-5,0.00221711,1.274287E-4,4.670577E-5,0.002184804,4.028085E-6,4.751325E-5,1.347606E-5,1.994669E-7,4.713685E-6,0.001877489,5.438884E-7,4.015325E-5,1.677054E-7,9.122504E-4,1.073421E-4,3.196181E-6,2.788904E-7,1.771977E-4,0.001979643,0.003890179,1.533302E-5,3.649561E-7,1.128363E-5,1.074876E-6,6.74627E-7,1.726042E-5,0.008903489,0.004977012,0.02049432,9.180225,1.007385E-4,520647.4,520647.4
4.9E-4,15.5799,-2.571825E8,1110.13,1110.13,0.001569637,1.0,0.926794,1.089297E-6,0.003556776,2.077623E-5,0.00167636,1.580689E-5,0.01296243,4.755861E-7,3.761266E-5,2.018277E-4,6.501903E-7,8.997078E-7,0.006474088,5.00422E-5,4.425423E-6,1.635916E-5,9.564772E-5,3.47836E-7,2.336443E-6,2.110239E-5,2.068891E-5,0.002238737,1.292383E-4,4.647518E-5,0.002209497,4.113267E-6,4.809225E-5,1.379818E-5,2.065635E-7,4.748464E-6,0.001896566,5.588071E-7,4.058359E-5,1.717623E-7,9.206415E-4,1.079888E-4,3.260301E-6,2.871085E-7,1.789143E-4,0.001997983,0.003888322,1.523347E-5,3.754627E-7,1.144237E-5,1.090826E-6,6.844376E-7,1.748542E-5,0.008880777,0.004959904,0.02042752,9.177515,1.007472E-4,520493.7,520493.7
5.0E-4,15.57857,-2.530094E8,1109.714,1109.714,0.001569637,1.0,0.9265294,1.074885E-6,0.003600143,2.056015E-5,0.001696079,1.564202E-5,0.01310162,4.719164E-7,3.828374E-5,2.037778E-4,6.511631E-7,8.886516E-7,0.006542727,4.986593E-5,4.523715E-6,1.660834E-5,9.647014E-5,3.434229E-7,2.376306E-6,2.180429E-5,2.094962E-5,0.002259949,1.310264E-4,4.624925E-5,0.002233797,4.197814E-6,4.866345E-5,1.411944E-5,2.137216E-7,4.782382E-6,0.001915294,5.737041E-7,4.100621E-5,1.758093E-7,9.288601E-4,1.086176E-4,3.323865E-6,2.953653E-7,1.805983E-4,0.002015954,0.003886497,1.513558E-5,3.859704E-7,1.159855E-5,1.106612E-6,6.940354E-7,1.770622E-5,0.008858442,0.004943093,0.02036184,9.17485,1.007558E-4,520342.5,520342.5
5.1E-4,15.57727,-2.489661E8,1109.304,1109.304,0.001569637,1.0,0.9262689,1.060889E-6,0.00364295,2.03497E-5,0.001715531,1.548145E-5,0.01323862,4.683098E-7,3.894945E-5,2.056941E-4,6.520822E-7,8.779021E-7,0.006610268,4.969175E-5,4.621623E-6,1.685517E-5,9.727573E-5,3.391333E-7,2.415843E-6,2.250994E-5,2.120349E-5,0.002280761,1.327936E-4,4.602779E-5,0.002257717,4.28173E-6,4.922709E-5,1.44398E-5,2.209392E-7,4.815471E-6,0.001933684,5.885761E-7,4.142136E-5,1.798463E-7,9.369121E-4,1.092293E-4,3.38688E-6,3.036595E-7,1.822508E-4,0.002033568,0.003884702,1.503932E-5,3.964771E-7,1.175223E-5,1.122239E-6,7.034269E-7,1.792294E-5,0.008836472,0.004926571,0.02029725,9.172228,1.007642E-4,520193.8,520193.9
