Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_LC6H6_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
0.003,15.73784,773484.9,1266.654,1266.654,0.001203388,1.0,0.783547,1.4716E-6,0.05284932,1.209193E-5,0.0060028,2.060525E-6,0.1120398,1.226404E-6,0.006577027,0.00102219,2.732681E-7,1.946975E-8,0.0177927,5.372536E-5,0.001091734,7.296063E-4,6.78094E-5,1.117893E-9,5.952862E-6,1.906305E-4,3.320659E-6,3.013042E-4,1.02991E-4,4.007444E-6,0.01025258,5.358355E-7,0.001339045,2.80507E-5,0.001190597,6.718692E-5,0.001299632,2.377382E-5,9.024291E-6,1.103396E-5,2.15001E-5,9.840798E-7,3.388354E-4,3.768585E-6,1.408751E-6,5.306284E-6,0.002791269,1.77739E-5,1.930566E-5,7.062624E-5,4.114453E-5,1.339097E-5,1.602548E-6,2.021783E-9,4.838924E-13,2.31892E-9,7.947612,7.646462E-5,450741.0,450741.0
0.0031,15.74007,782724.7,1266.671,1266.671,0.001203388,1.0,0.7832171,1.450294E-6,0.05315498,1.179044E-5,0.005998131,2.030822E-6,0.1123343,1.200533E-6,0.006640422,0.001003027,2.655446E-7,1.879454E-8,0.01757511,5.219343E-5,0.001100868,7.276834E-4,6.443481E-5,1.047719E-9,5.590214E-6,1.893986E-4,3.231316E-6,2.827006E-4,9.899454E-5,3.912063E-6,0.01016881,5.2429E-7,0.001348333,2.863689E-5,0.001205571,6.769848E-5,0.00130826,2.378409E-5,9.317947E-6,1.035739E-5,2.042676E-5,9.288019E-7,3.248467E-4,3.555024E-6,1.194718E-6,4.439326E-6,0.002788376,1.754454E-5,1.949498E-5,7.149564E-5,3.974629E-5,1.366943E-5,1.543505E-6,1.381386E-9,2.696898E-13,1.557878E-9,7.94659,7.645378E-5,450683.0,450683.0
0.0032,15.74224,789610.2,1266.688,1266.688,0.001203388,1.0,0.7828974,1.430515E-6,0.05345204,1.150967E-5,0.005993515,2.00336E-6,0.1126196,1.176364E-6,0.006702717,9.843292E-4,2.582914E-7,1.816887E-8,0.01736203,5.075976E-5,0.001109556,7.256684E-4,6.1241E-5,9.867146E-10,5.252209E-6,1.881643E-4,3.147558E-6,2.658023E-4,9.524156E-5,3.822984E-6,0.01008676,5.134815E-7,0.001357321,2.921847E-5,0.001220328,6.818283E-5,0.001316566,2.379509E-5,9.611155E-6,9.724057E-6,1.945618E-5,8.791882E-7,3.115597E-4,3.360798E-6,1.014996E-6,3.715553E-6,0.002785507,1.732776E-5,1.967743E-5,7.233819E-5,3.840015E-5,1.394469E-5,1.489966E-6,9.44161E-10,1.503573E-13,1.047542E-9,7.945601,7.644325E-5,450626.9,450626.9
0.0033,15.74435,794804.1,1266.704,1266.704,0.001203388,1.0,0.7825871,1.412139E-6,0.0537411,1.124773E-5,0.005988952,1.977937E-6,0.1128963,1.153751E-6,0.00676398,9.660772E-4,2.514676E-7,1.758747E-8,0.01715325,4.941614E-5,0.001117818,7.235749E-4,5.821703E-5,9.334896E-10,4.937032E-6,1.869287E-4,3.068889E-6,2.504292E-4,9.171469E-5,3.739638E-6,0.01000636,5.033471E-7,0.001366028,2.979574E-5,0.001234882,6.864196E-5,0.001324569,2.380698E-5,9.903952E-6,9.130973E-6,1.857551E-5,8.344704E-7,2.989278E-4,3.18372E-6,8.639444E-7,3.110973E-6,0.002782658,1.712276E-5,1.985337E-5,7.315515E-5,3.710469E-5,1.421689E-5,1.441276E-6,6.455506E-10,8.388867E-14,7.05019E-10,7.944642,7.643301E-5,450572.5,450572.5
0.0034,15.74641,798868.4,1266.721,1266.721,0.001203388,1.0,0.7822857,1.395053E-6,0.05402267,1.100291E-5,0.005984442,1.954376E-6,0.1131648,1.132562E-6,0.006824272,9.482537E-4,2.450365E-7,1.704575E-8,0.0169486,4.815508E-5,0.001125671,7.214151E-4,5.535277E-5,8.86884E-10,4.643019E-6,1.856927E-4,2.994862E-6,2.364223E-4,8.839794E-5,3.661517E-6,0.009927549,4.938297E-7,0.001374471,3.036895E-5,0.001249248,6.907766E-5,0.00133229,2.381985E-5,1.019637E-5,8.575381E-6,1.777389E-5,7.940061E-7,2.869085E-4,3.02188E-6,7.368716E-7,2.605698E-6,0.002779826,1.692881E-5,2.002318E-5,7.394771E-5,3.585844E-5,1.448617E-5,1.39687E-6,4.415393E-10,4.684885E-14,4.749191E-10,7.943711,7.642303E-5,450519.7,450519.8
0.003439014,15.74719,800160.8,1266.728,1266.728,0.001203388,1.0,0.7821704,1.388715E-6,0.0541306,1.091172E-5,0.005982698,1.945656E-6,0.1132675,1.124656E-6,0.006847543,9.41413E-4,2.426271E-7,1.684432E-8,0.01686983,4.768405E-5,0.001128628,7.205567E-4,5.427669E-5,8.702858E-10,4.533734E-6,1.852105E-4,2.967156E-6,2.31298E-4,8.715785E-5,3.632362E-6,0.009897217,4.902733E-7,0.001377696,3.059153E-5,0.001254805,6.924163E-5,0.00133523,2.382516E-5,1.031036E-5,8.368262E-6,1.748058E-5,7.792561E-7,2.823774E-4,2.962513E-6,6.929469E-7,2.4319E-6,0.002778724,1.685599E-5,2.008783E-5,7.425052E-5,3.53853E-5,1.459047E-5,1.380604E-6,3.807999E-10,3.733701E-14,4.072193E-10,7.943356,7.64192E-5,450499.6,450499.6
0.0035,15.74841,802072.1,1266.739,1266.739,0.001203388,1.0,0.7819925,1.379153E-6,0.05429723,1.07737E-5,0.005979987,1.932518E-6,0.1134257,1.112677E-6,0.00688365,9.308427E-4,2.389653E-7,1.653975E-8,0.01674788,4.69698E-5,0.001133133,7.191994E-4,5.263889E-5,8.45928E-10,4.36865E-6,1.84457E-4,2.925081E-6,2.236405E-4,8.527664E-5,3.588171E-6,0.009850255,4.848785E-7,0.001382664,3.093832E-5,0.001263438,6.949155E-5,0.001339746,2.38338E-5,1.048845E-5,8.054754E-6,1.704205E-5,7.572557E-7,2.754634E-4,2.873612E-6,6.298701E-7,2.183216E-6,0.002777006,1.674521E-5,2.018716E-5,7.471694E-5,3.465995E-5,1.475266E-5,1.356268E-6,3.020531E-10,2.615735E-14,3.201293E-10,7.942807,7.64133E-5,450468.5,450468.5
0.0036,15.75037,804819.7,1266.756,1266.756,0.001203388,1.0,0.781707,1.364344E-6,0.05456522,1.055872E-5,0.005975585,1.912216E-6,0.1136794,1.093987E-6,0.006942167,9.138284E-4,2.332237E-7,1.606593E-8,0.01655095,4.585396E-5,0.00114022,7.169371E-4,5.006645E-5,8.098032E-10,4.112489E-6,1.832223E-4,2.859184E-6,2.119569E-4,8.233693E-5,3.519181E-6,0.009774415,4.76446E-7,0.001390621,3.15041E-5,0.001277463,6.988512E-5,0.001346953,2.384885E-5,1.078022E-5,7.566699E-6,1.637195E-5,7.237583E-7,2.645563E-4,2.737439E-6,5.396701E-7,1.82976E-6,0.002774197,1.657131E-5,2.034563E-5,7.546392E-5,3.350763E-5,1.501648E-5,1.319047E-6,2.066912E-10,1.461655E-14,2.159626E-10,7.941927,7.64038E-5,450418.6,450418.6
0.003668141,15.75168,806463.5,1266.767,1266.767,0.001203388,1.0,0.7815167,1.354833E-6,0.05474427,1.041977E-5,0.005972615,1.899205E-6,0.1138484,1.081886E-6,0.006981571,9.024548E-4,2.294862E-7,1.575993E-8,0.01641883,4.513052E-5,0.001144841,7.15373E-4,4.839047E-5,7.876018E-10,3.94771E-6,1.823818E-4,2.816343E-6,2.045675E-4,8.043144E-5,3.474475E-6,0.009723541,4.709754E-7,0.001395914,3.188766E-5,0.001286931,7.014236E-5,0.001351728,2.385975E-5,1.097888E-5,7.25169E-6,1.594717E-5,7.025961E-7,2.574157E-4,2.650917E-6,4.864267E-7,1.622555E-6,0.002772287,1.645806E-5,2.045059E-5,7.596065E-5,3.274813E-5,1.519477E-5,1.295436E-6,1.596278E-10,9.832821E-15,1.652227E-10,7.941341,7.639745E-5,450385.3,450385.3
0.00367546,15.75182,806989.8,1266.769,1266.769,0.001203388,1.0,0.7814964,1.353838E-6,0.05476333,1.040519E-5,0.005972298,1.897846E-6,0.1138664,1.080615E-6,0.006985782,9.012435E-4,2.290928E-7,1.572784E-8,0.01640474,4.50545E-5,0.001145328,7.15204E-4,4.821403E-5,7.853236E-10,3.930461E-6,1.822915E-4,2.811835E-6,2.037997E-4,8.023128E-5,3.469779E-6,0.009718114,4.704005E-7,0.001396476,3.192877E-5,0.001287944,7.016948E-5,0.001352235,2.386095E-5,1.100021E-5,7.218667E-6,1.590298E-5,7.003975E-7,2.566623E-4,2.641906E-6,4.810645E-7,1.601755E-6,0.002772082,1.644614E-5,2.046172E-5,7.601343E-5,3.266776E-5,1.521386E-5,1.292979E-6,1.552589E-10,9.422872E-15,1.6054E-10,7.941278,7.639678E-5,450381.8,450381.8
0.003694593,15.75218,807198.3,1266.772,1266.772,0.001203388,1.0,0.7814437,1.351263E-6,0.05481302,1.036737E-5,0.005971469,1.894329E-6,0.1139132,1.077322E-6,0.006996768,8.980868E-4,2.28072E-7,1.564462E-8,0.01636799,4.485734E-5,0.001146591,7.147614E-4,4.775611E-5,7.794639E-10,3.885786E-6,1.820557E-4,2.800139E-6,2.01816E-4,7.97122E-5,3.457604E-6,0.009703964,4.689097E-7,0.001397941,3.203614E-5,0.001290587,7.023991E-5,0.001353553,2.386413E-5,1.105597E-5,7.133089E-6,1.578875E-5,6.947173E-7,2.547053E-4,2.618607E-6,4.673642E-7,1.548674E-6,0.002771546,1.64152E-5,2.049069E-5,7.615086E-5,3.245881E-5,1.526367E-5,1.286627E-6,1.444083E-10,8.431934E-15,1.489332E-10,7.941116,7.639501E-5,450372.5,450372.6
0.0037,15.75228,807338.5,1266.773,1266.773,0.001203388,1.0,0.7814288,1.350541E-6,0.05482702,1.035676E-5,0.005971236,1.893342E-6,0.1139263,1.076397E-6,0.006999868,8.971972E-4,2.277852E-7,1.562128E-8,0.01635763,4.480201E-5,0.001146946,7.146361E-4,4.762752E-5,7.778311E-10,3.873264E-6,1.819891E-4,2.796856E-6,2.012612E-4,7.956653E-5,3.454186E-6,0.009699974,4.684911E-7,0.001398354,3.206646E-5,0.001291333,7.02597E-5,0.001353925,2.386503E-5,1.107172E-5,7.10909E-6,1.575679E-5,6.931287E-7,2.541554E-4,2.612086E-6,4.635699E-7,1.533989E-6,0.002771395,1.640652E-5,2.049885E-5,7.618956E-5,3.240004E-5,1.527773E-5,1.28485E-6,1.414782E-10,8.170799E-15,1.458045E-10,7.94107,7.639452E-5,450369.9,450370.0
0.003768627,15.75357,809036.3,1266.785,1266.785,0.001203388,1.0,0.7812419,1.34161E-6,0.0550033,1.022511E-5,0.005968282,1.881154E-6,0.114092,1.064914E-6,0.007039019,8.85998E-4,2.242155E-7,1.533156E-8,0.01622698,4.411428E-5,0.00115136,7.130384E-4,4.602694E-5,7.579865E-10,3.718251E-6,1.81144E-4,2.755991E-6,1.944401E-4,7.775708E-5,3.411716E-6,0.009649666,4.632877E-7,0.001403538,3.245052E-5,0.001300768,7.050642E-5,0.00135858,2.387679E-5,1.127163E-5,6.811591E-6,1.536325E-5,6.735908E-7,2.472944E-4,2.531724E-6,4.182996E-7,1.359354E-6,0.002769475,1.629839E-5,2.060109E-5,7.66757E-5,3.1665E-5,1.54556E-5,1.262965E-6,1.090732E-10,5.48126E-15,1.113815E-10,7.940495,7.638827E-5,450337.3,450337.3
0.003775905,15.75371,809330.3,1266.786,1266.786,0.001203388,1.0,0.7812222,1.340687E-6,0.05502184,1.021148E-5,0.00596797,1.879895E-6,0.1141094,1.063722E-6,0.007043149,8.848205E-4,2.23844E-7,1.530153E-8,0.01621322,4.404291E-5,0.001151819,7.128682E-4,4.586059E-5,7.559734E-10,3.702234E-6,1.810544E-4,2.751745E-6,1.937401E-4,7.756942E-5,3.407304E-6,0.009644368,4.627471E-7,0.001404082,3.249116E-5,0.001301764,7.053211E-5,0.001359068,2.387807E-5,1.129282E-5,6.780804E-6,1.532279E-5,6.715849E-7,2.465797E-4,2.523456E-6,4.137988E-7,1.342053E-6,0.002769272,1.628715E-5,2.06118E-5,7.672669E-5,3.158824E-5,1.547439E-5,1.260715E-6,1.061063E-10,5.254108E-15,1.082478E-10,7.940434,7.638761E-5,450333.9,450333.9
0.003778763,15.75376,808923.7,1266.786,1266.786,0.001203388,1.0,0.7812145,1.340323E-6,0.05502911,1.020614E-5,0.005967847,1.879403E-6,0.1141162,1.063255E-6,0.007044771,8.843585E-4,2.236987E-7,1.528977E-8,0.01620782,4.401495E-5,0.001151999,7.128013E-4,4.579543E-5,7.551874E-10,3.695964E-6,1.810192E-4,2.750082E-6,1.934663E-4,7.749593E-5,3.40558E-6,0.009642289,4.625356E-7,0.001404295,3.250712E-5,0.001302156,7.054217E-5,0.001359259,2.387857E-5,1.130114E-5,6.768751E-6,1.530697E-5,6.708004E-7,2.462996E-4,2.520221E-6,4.120459E-7,1.335318E-6,0.002769192,1.628275E-5,2.0616E-5,7.674669E-5,3.155815E-5,1.548177E-5,1.259835E-6,1.049632E-10,5.167485E-15,1.070413E-10,7.94041,7.638735E-5,450332.5,450332.5
0.0038,15.75416,809709.5,1266.79,1266.79,0.001203388,1.0,0.7811575,1.337667E-6,0.055083,1.016671E-5,0.005966939,1.875779E-6,0.1141668,1.059817E-6,0.007056798,8.809354E-4,2.226254E-7,1.520307E-8,0.01616779,4.38087E-5,0.001153325,7.123035E-4,4.531444E-5,7.494322E-10,3.649767E-6,1.80758E-4,2.737803E-6,1.914536E-4,7.695378E-5,3.39285E-6,0.009626876,4.609751E-7,0.001405875,3.26256E-5,0.001305059,7.061651E-5,0.001360675,2.388234E-5,1.136297E-5,6.679901E-6,1.519057E-5,6.650317E-7,2.442305E-4,2.496419E-6,3.992895E-7,1.286365E-6,0.002768599,1.625026E-5,2.064707E-5,7.689479E-5,3.133567E-5,1.553653E-5,1.253361E-6,9.685742E-11,4.568207E-15,9.850089E-11,7.940235,7.638544E-5,450322.6,450322.6
0.0039,15.75599,812087.3,1266.807,1266.807,0.001203388,1.0,0.7808925,1.325646E-6,0.0553335,9.987544E-6,0.005962695,1.859418E-6,0.1144011,1.044165E-6,0.007112999,8.650304E-4,2.177218E-7,1.480888E-8,0.01598129,4.286926E-5,0.001159372,7.099454E-4,4.312E-5,7.24115E-10,3.440877E-6,1.795293E-4,2.681762E-6,1.824443E-4,7.44878E-5,3.334868E-6,0.009555068,4.538625E-7,0.001413195,3.318168E-5,0.001318648,7.095667E-5,0.001367217,2.390077E-5,1.165401E-5,6.277239E-6,1.466803E-5,6.391781E-7,2.347537E-4,2.389432E-6,3.449166E-7,1.078914E-6,0.002765806,1.6102E-5,2.079053E-5,7.758046E-5,3.031298E-5,1.579297E-5,1.224302E-6,6.629338E-11,2.551177E-15,6.655525E-11,7.939419,7.637655E-5,450276.3,450276.3
0.004,15.75779,814527.5,1266.825,1266.825,0.001203388,1.0,0.7806336,1.314417E-6,0.0555788,9.818393E-6,0.005958502,1.844164E-6,0.1146297,1.029371E-6,0.007168506,8.494707E-4,2.130548E-7,1.443666E-8,0.01579801,4.197944E-5,0.001165098,7.075668E-4,4.103779E-5,7.01475E-10,3.245595E-6,1.783036E-4,2.6285E-6,1.741561E-4,7.215894E-5,3.279976E-6,0.009484504,4.471226E-7,0.001420324,3.373486E-5,0.001332109,7.128117E-5,0.001373561,2.392027E-5,1.194487E-5,5.89942E-6,1.418471E-5,6.153256E-7,2.257002E-4,2.290258E-6,2.988926E-7,9.051581E-7,0.002763016,1.596124E-5,2.092944E-5,7.824734E-5,2.933055E-5,1.604713E-5,1.197436E-6,4.540036E-11,1.42753E-15,4.501855E-11,7.938623,7.636784E-5,450231.2,450231.2
0.0041,15.75955,817079.3,1266.842,1266.842,0.001203388,1.0,0.7803805,1.303916E-6,0.05581919,9.658426E-6,0.005954359,1.82993E-6,0.1148527,1.015367E-6,0.007223354,8.342453E-4,2.086062E-7,1.408451E-8,0.01561782,4.113529E-5,0.001170515,7.051724E-4,3.906156E-5,6.811587E-10,3.062971E-6,1.77081E-4,2.577803E-6,1.665179E-4,6.995799E-5,3.227923E-6,0.009415137,4.407264E-7,0.001427269,3.428527E-5,0.00134545,7.159093E-5,0.001379718,2.394082E-5,1.223556E-5,5.544825E-6,1.373657E-5,5.932576E-7,2.170465E-4,2.198114E-6,2.598766E-7,7.595416E-7,0.002760226,1.582753E-5,2.106399E-5,7.889619E-5,2.838694E-5,1.629912E-5,1.172549E-6,3.109682E-11,7.992067E-16,3.046895E-11,7.937845,7.635931E-5,450187.0,450187.0
0.0042,15.76128,819764.6,1266.86,1266.86,0.001203388,1.0,0.7801329,1.29409E-6,0.05605493,9.506903E-6,0.005950266,1.816633E-6,0.1150704,1.002092E-6,0.007277575,8.193436E-4,2.043594E-7,1.375075E-8,0.01544061,4.03332E-5,0.001175634,7.02766E-4,3.718552E-5,6.628682E-10,2.892129E-6,1.75862E-4,2.529474E-6,1.594666E-4,6.787648E-5,3.178486E-6,0.009346926,4.346474E-7,0.001434041,3.483305E-5,0.001358677,7.188679E-5,0.001385697,2.396236E-5,1.252612E-5,5.211964E-6,1.33201E-5,5.727874E-7,2.087707E-4,2.112312E-6,2.267559E-7,6.374701E-7,0.002757435,1.570043E-5,2.119437E-5,7.952771E-5,2.748073E-5,1.654901E-5,1.149454E-6,2.129614E-11,4.464937E-16,2.062578E-11,7.937084,7.635093E-5,450143.9,450143.9
0.0043,15.76297,822588.1,1266.877,1266.877,0.001203388,1.0,0.7798904,1.284887E-6,0.05628623,9.363152E-6,0.005946222,1.804202E-6,0.1152832,9.894905E-7,0.007331199,8.047558E-4,2.002994E-7,1.343389E-8,0.01526629,3.956989E-5,0.001180467,7.00351E-4,3.540426E-5,6.463498E-10,2.732262E-6,1.746467E-4,2.483339E-6,1.529461E-4,6.590654E-5,3.131462E-6,0.00927983,4.288616E-7,0.001440645,3.537832E-5,0.001371797,7.216951E-5,0.001391508,2.398482E-5,1.281657E-5,4.899451E-6,1.293219E-5,5.537519E-7,2.008526E-4,2.032244E-6,1.985992E-7,5.351119E-7,0.002754643,1.557952E-5,2.132076E-5,8.014257E-5,2.661052E-5,1.679687E-5,1.127985E-6,1.458162E-11,2.488072E-16,1.396486E-11,7.936339,7.634271E-5,450101.6,450101.6
0.0044,15.76464,825545.1,1266.895,1266.895,0.001203388,1.0,0.7796528,1.276261E-6,0.05651333,9.226565E-6,0.005942226,1.792569E-6,0.1154911,9.77513E-7,0.007384252,7.904727E-4,1.964124E-7,1.313258E-8,0.01509474,3.884235E-5,0.001185023,6.979301E-4,3.371267E-5,6.313866E-10,2.582619E-6,1.734355E-4,2.439235E-6,1.469059E-4,6.40409E-5,3.086666E-6,0.009213811,4.233472E-7,0.00144709,3.592118E-5,0.001384815,7.243978E-5,0.001397159,2.400817E-5,1.310693E-5,4.605994E-6,1.257008E-5,5.360081E-7,1.932737E-4,1.957366E-6,1.746258E-7,4.492662E-7,0.002751849,1.546442E-5,2.14433E-5,8.074139E-5,2.577497E-5,1.704277E-5,1.107994E-6,9.984241E-12,1.386054E-16,9.458795E-12,7.935609,7.633463E-5,450060.2,450060.2
0.0045,15.76628,828621.8,1266.913,1266.913,0.001203388,1.0,0.77942,1.268168E-6,0.05673642,9.096587E-6,0.005938277,1.781673E-6,0.1156943,9.66113E-7,0.007436761,7.764852E-4,1.926862E-7,1.284562E-8,0.01492589,3.814784E-5,0.001189312,6.955058E-4,3.210598E-5,6.177924E-10,2.442505E-6,1.722286E-4,2.397018E-6,1.413009E-4,6.227281E-5,3.04393E-6,0.009148834,4.180841E-7,0.001453382,3.646173E-5,0.001397737,7.269824E-5,0.001402656,2.403232E-5,1.339722E-5,4.33039E-6,1.223133E-5,5.194302E-7,1.860163E-4,1.887198E-6,1.541801E-7,3.77255E-7,0.002749051,1.535477E-5,2.156214E-5,8.132476E-5,2.497276E-5,1.728679E-5,1.089349E-6,6.837542E-12,7.732864E-17,6.410463E-12,7.934894,7.632668E-5,450019.7,450019.7
0.0046,15.7679,831798.9,1266.93,1266.93,0.001203388,1.0,0.7791916,1.260568E-6,0.05695567,8.972713E-6,0.005934375,1.771457E-6,0.1158932,9.552482E-7,0.007488748,7.627851E-4,1.891091E-7,1.257192E-8,0.01475963,3.748387E-5,0.001193343,6.9308E-4,3.057969E-5,6.054073E-10,2.311274E-6,1.71026E-4,2.356552E-6,1.360906E-4,6.059598E-5,3.003101E-6,0.009084866,4.130541E-7,0.001459527,3.700006E-5,0.001410567,7.294548E-5,0.001408009,2.405721E-5,1.368746E-5,4.071518E-6,1.191376E-5,5.03907E-7,1.790643E-4,1.82131E-6,1.367116E-7,3.168372E-7,0.00274625,1.525024E-5,2.167742E-5,8.189324E-5,2.420261E-5,1.752898E-5,1.071933E-6,4.683815E-12,4.324174E-17,4.347485E-12,7.934192,7.631887E-5,449979.9,449979.9
0.0047,15.76949,835053.4,1266.948,1266.948,0.001203388,1.0,0.7789675,1.253427E-6,0.05717127,8.854486E-6,0.005930518,1.761871E-6,0.1160878,9.448801E-7,0.007540235,7.493643E-4,1.85671E-7,1.231052E-8,0.0145959,3.684815E-5,0.001197126,6.906544E-4,2.912955E-5,5.940936E-10,2.188327E-6,1.698281E-4,2.317716E-6,1.312388E-4,5.900458E-5,2.964038E-6,0.009021875,4.082403E-7,0.001465531,3.753625E-5,0.001423312,7.318203E-5,0.001413222,2.408278E-5,1.397766E-5,3.828329E-6,1.161543E-5,4.893403E-7,1.724023E-4,1.759321E-6,1.217573E-7,2.661365E-7,0.002743444,1.51505E-5,2.178927E-5,8.244738E-5,2.346326E-5,1.776939E-5,1.055639E-6,3.209276E-12,2.426077E-17,2.950331E-12,7.933504,7.631118E-5,449940.9,449940.9
0.0048,15.77105,838359.7,1266.966,1266.966,0.001203388,1.0,0.7787475,1.246709E-6,0.05738336,8.741488E-6,0.005926707,1.752866E-6,0.1162783,9.349734E-7,0.007591243,7.362153E-4,1.823623E-7,1.206052E-8,0.01443461,3.623858E-5,0.001200668,6.882303E-4,2.775159E-5,5.837321E-10,2.073108E-6,1.686349E-4,2.2804E-6,1.267129E-4,5.749318E-5,2.926616E-6,0.008959831,4.036274E-7,0.001471399,3.807039E-5,0.001435974,7.340838E-5,0.001418302,2.410897E-5,1.426784E-5,3.599847E-6,1.13346E-5,4.75643E-7,1.660161E-4,1.700889E-6,1.089281E-7,2.235818E-7,0.002740634,1.505527E-5,2.18978E-5,8.298766E-5,2.27535E-5,1.80081E-5,1.040373E-6,2.198841E-12,1.36013E-17,2.002755E-12,7.932829,7.63036E-5,449902.6,449902.6
0.0049,15.77259,841692.5,1266.984,1266.984,0.001203388,1.0,0.7785315,1.240385E-6,0.05759209,8.633336E-6,0.005922939,1.744401E-6,0.1164649,9.254959E-7,0.00764179,7.233306E-4,1.791743E-7,1.182112E-8,0.01427569,3.565327E-5,0.001203978,6.85809E-4,2.644204E-5,5.742199E-10,1.965099E-6,1.674467E-4,2.2445E-6,1.224836E-4,5.605675E-5,2.890717E-6,0.008898708,3.992014E-7,0.001477136,3.860253E-5,0.001448557,7.362498E-5,0.001423256,2.41357E-5,1.455802E-5,3.38516E-6,1.106972E-5,4.627377E-7,1.598924E-4,1.64571E-6,9.789717E-8,1.87859E-7,0.002737818,1.496427E-5,2.200313E-5,8.351459E-5,2.207217E-5,1.824513E-5,1.026049E-6,1.506541E-12,7.621345E-18,1.359976E-12,7.932166,7.629614E-5,449864.9,449865.0
0.005,15.77411,845022.7,1267.002,1267.002,0.001203388,1.0,0.7783192,1.234426E-6,0.05779759,8.529685E-6,0.005919215,1.736435E-6,0.1166477,9.164178E-7,0.007691895,7.107035E-4,1.760991E-7,1.159159E-8,0.01411908,3.509046E-5,0.001207063,6.833913E-4,2.519737E-5,5.654673E-10,1.863819E-6,1.662635E-4,2.209924E-6,1.185245E-4,5.469057E-5,2.856235E-6,0.008838478,3.949495E-7,0.001482746,3.913274E-5,0.001461066,7.383225E-5,0.001428087,2.416292E-5,1.48482E-5,3.183412E-6,1.081941E-5,4.505552E-7,1.540187E-4,1.593508E-6,8.838936E-8,1.578672E-7,0.002734997,1.487723E-5,2.210537E-5,8.40286E-5,2.141814E-5,1.848055E-5,1.01259E-6,1.032671E-12,4.312701E-18,9.243056E-13,7.931514,7.628879E-5,449828.0,449828.0
0.0051,15.77561,848325.1,1267.02,1267.02,0.001203388,1.0,0.7781105,1.228807E-6,0.058,8.430216E-6,0.005915533,1.728931E-6,0.1168268,9.077121E-7,0.007741573,6.983272E-4,1.731295E-7,1.137129E-8,0.01396471,3.454858E-5,0.001209931,6.809779E-4,2.401422E-5,5.573964E-10,1.768821E-6,1.650855E-4,2.176586E-6,1.148119E-4,5.339027E-5,2.823074E-6,0.008779117,3.908599E-7,0.001488234,3.966108E-5,0.001473504,7.403057E-5,0.001432802,2.419057E-5,1.51384E-5,2.993808E-6,1.058242E-5,4.390342E-7,1.483832E-4,1.544041E-6,8.017295E-8,1.326838E-7,0.00273217,1.479392E-5,2.220461E-5,8.453013E-5,2.079029E-5,1.87144E-5,9.999267E-7,7.082681E-13,2.478831E-18,6.288535E-13,7.930874,7.628154E-5,449791.7,449791.7
