Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_DIALLYL_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H15_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_INDENE_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
2.849398E-5,15.95936,-1.21307E9,1458.621,1458.621,0.001061813,1.0,0.8000799,5.303746E-5,0.03664686,4.837316E-4,0.006628204,2.085552E-5,0.09495338,4.9823E-5,0.007792707,0.001969435,3.186933E-6,1.293993E-6,0.02650835,5.713193E-4,8.234911E-4,9.997369E-4,1.139973E-4,2.807354E-4,3.017266E-7,3.637607E-5,8.147539E-5,0.002496765,3.442794E-4,1.617826E-5,0.01163704,2.208984E-5,0.001353159,2.753393E-5,5.175589E-4,3.387688E-5,5.981739E-4,2.932307E-5,1.507224E-6,6.762745E-5,6.094728E-5,6.215876E-6,0.001236486,1.512593E-5,6.583237E-5,1.41107E-9,1.893742E-4,0.002890709,1.292499E-4,1.139696E-6,1.971649E-5,6.037741E-5,2.615372E-6,9.971259E-8,1.570481E-10,6.844396E-6,7.963303,6.653231E-5,451630.9,451630.9
2.850439E-5,15.95937,-1.212582E9,1458.618,1458.618,0.001061813,1.0,0.8000764,5.302352E-5,0.03664967,4.835782E-4,0.006628012,2.084734E-5,0.09495644,4.980809E-5,0.007793498,0.001969218,3.185799E-6,1.293263E-6,0.02650733,5.712162E-4,8.236335E-4,9.998569E-4,1.139997E-4,2.806704E-4,3.01462E-7,3.636426E-5,8.147722E-5,0.002495945,3.442201E-4,1.617291E-5,0.01163655,2.208295E-5,0.001353298,2.754073E-5,5.176251E-4,3.388614E-5,5.982383E-4,2.932709E-5,1.507921E-6,6.759355E-5,6.089251E-5,6.209977E-6,0.001236275,1.512112E-5,6.578309E-5,1.408904E-9,1.892101E-4,0.002890681,1.292406E-4,1.140072E-6,1.97197E-5,6.037584E-5,2.615922E-6,9.943953E-8,1.563875E-10,6.831239E-6,7.963282,6.653227E-5,451629.7,451629.7
2.857024E-5,15.95942,-1.209477E9,1458.6,1458.6,0.001061813,1.0,0.8000546,5.293566E-5,0.03666746,4.826102E-4,0.006626798,2.079576E-5,0.09497576,4.971404E-5,0.007798493,0.001967845,3.17865E-6,1.288658E-6,0.02650082,5.705648E-4,8.245339E-4,0.001000616,1.14015E-4,2.802598E-4,2.997945E-7,3.628969E-5,8.148877E-5,0.002490764,3.438454E-4,1.61392E-5,0.01163345,2.203948E-5,0.001354175,2.758372E-5,5.18044E-4,3.394472E-5,5.986451E-4,2.935248E-5,1.51233E-6,6.737949E-5,6.054776E-5,6.172826E-6,0.001234944,1.509076E-5,6.547228E-5,1.395289E-9,1.881762E-4,0.002890509,1.291823E-4,1.142449E-6,1.974001E-5,6.036582E-5,2.619403E-6,9.772971E-8,1.522732E-10,6.748608E-6,7.963152,6.653204E-5,451622.3,451622.4
2.869894E-5,15.95953,-1.203501E9,1458.563,1458.563,0.001061813,1.0,0.8000122,5.276528E-5,0.03670212,4.807317E-4,0.006624426,2.069586E-5,0.09501337,4.953159E-5,0.007808229,0.001965169,3.164781E-6,1.27974E-6,0.02648812,5.692964E-4,8.262906E-4,0.001002093,1.140443E-4,2.794597E-4,2.965706E-7,3.614453E-5,8.151107E-5,0.002480679,3.431147E-4,1.607383E-5,0.01162739,2.195515E-5,0.001355885,2.766764E-5,5.188606E-4,3.405903E-5,5.994376E-4,2.940192E-5,1.520957E-6,6.696345E-5,5.988287E-5,6.101056E-6,0.00123235,1.503172E-5,6.486953E-5,1.369124E-9,1.861733E-4,0.002890172,1.290688E-4,1.147096E-6,1.977962E-5,6.0346E-5,2.626197E-6,9.447566E-8,1.445512E-10,6.590132E-6,7.962898,6.653159E-5,451608.0,451608.0
2.902871E-5,15.95981,-1.188514E9,1458.47,1458.47,0.001061813,1.0,0.7999044,5.233611E-5,0.03679026,4.759963E-4,0.006618358,2.04452E-5,0.09510889,4.907184E-5,0.007833019,0.001958345,3.129849E-6,1.257348E-6,0.02645565,5.66074E-4,8.307733E-4,0.001005848,1.141166E-4,2.774252E-4,2.885014E-7,3.57761E-5,8.156659E-5,0.002455091,3.412524E-4,1.590936E-5,0.01161188,2.174264E-5,0.00136023,2.788189E-5,5.209415E-4,3.435078E-5,6.014529E-4,2.952753E-5,1.543115E-6,6.591097E-5,5.823039E-5,5.922016E-6,0.001225752,1.488209E-5,6.335269E-5,1.30462E-9,1.811463E-4,0.002889318,1.287798E-4,1.158992E-6,1.988055E-5,6.029383E-5,2.64356E-6,8.663116E-8,1.26516E-10,6.201313E-6,7.962255,6.653045E-5,451571.5,451571.5
2.904254E-5,15.95982,-1.187891E9,1458.466,1458.466,0.001061813,1.0,0.7998999,5.231835E-5,0.03679394,4.758002E-4,0.006618104,2.043485E-5,0.09511287,4.90528E-5,0.007834054,0.00195806,3.128403E-6,1.256424E-6,0.02645429,5.659397E-4,8.309607E-4,0.001006005,1.141196E-4,2.773404E-4,2.881675E-7,3.576076E-5,8.156886E-5,0.002454026,3.411746E-4,1.590255E-5,0.01161123,2.173384E-5,0.001360411,2.789086E-5,5.210284E-4,3.436298E-5,6.015369E-4,2.953277E-5,1.544046E-6,6.586726E-5,5.816268E-5,5.91466E-6,0.001225477,1.487587E-5,6.328996E-5,1.301993E-9,1.809388E-4,0.002889282,1.287677E-4,1.15949E-6,1.988476E-5,6.02916E-5,2.644286E-6,8.631727E-8,1.25812E-10,6.185541E-6,7.962228,6.653041E-5,451569.9,451570.0
2.926963E-5,15.96,-1.177818E9,1458.403,1458.403,0.001061813,1.0,0.7998266,5.20293E-5,0.03685405,4.726065E-4,0.006613935,2.026676E-5,0.0951779,4.87429E-5,0.007850987,0.001953392,3.10487E-6,1.241403E-6,0.026432,5.637449E-4,8.340314E-4,0.001008564,1.141671E-4,2.759528E-4,2.827721E-7,3.551011E-5,8.160569E-5,0.002436626,3.399006E-4,1.579188E-5,0.01160058,2.159061E-5,0.001363374,2.803775E-5,5.224511E-4,3.45629E-5,6.029112E-4,2.961835E-5,1.559351E-6,6.515434E-5,5.706855E-5,5.795555E-6,0.001220974,1.477428E-5,6.226941E-5,1.25973E-9,1.77568E-4,0.002888701,1.285706E-4,1.167675E-6,1.995378E-5,6.025447E-5,2.656202E-6,8.132651E-8,1.148051E-10,5.932422E-6,7.961791,6.652964E-5,451545.1,451545.1
2.952634E-5,15.96021,-1.166681E9,1458.332,1458.332,0.001061813,1.0,0.7997444,5.170833E-5,0.03692148,4.69057E-4,0.006609232,2.008082E-5,0.09525073,4.839861E-5,0.007870005,0.001948144,3.078737E-6,1.22478E-6,0.02640686,5.612859E-4,8.374878E-4,0.001011432,1.142188E-4,2.743967E-4,2.768229E-7,3.522956E-5,8.164604E-5,0.002417156,3.384684E-4,1.566911E-5,0.01158855,2.143149E-5,0.001366697,2.820321E-5,5.240501E-4,3.478799E-5,6.044526E-4,2.971425E-5,1.576698E-6,6.435922E-5,5.587069E-5,5.664668E-6,0.001215921,1.466076E-5,6.11375E-5,1.213856E-9,1.738397E-4,0.002888049,1.283494E-4,1.176921E-6,2.003136E-5,6.021141E-5,2.669636E-6,7.603872E-8,1.035316E-10,5.659155E-6,7.961301,6.652878E-5,451517.4,451517.4
2.963346E-5,15.96029,-1.16212E9,1458.303,1458.303,0.001061813,1.0,0.7997103,5.157618E-5,0.03694945,4.675946E-4,0.006607272,2.000448E-5,0.09528091,4.82568E-5,0.007877902,0.001945963,3.067977E-6,1.217954E-6,0.02639638,5.602667E-4,8.389255E-4,0.001012622,1.142397E-4,2.737513E-4,2.743825E-7,3.511336E-5,8.166249E-5,0.002409095,3.378733E-4,1.56186E-5,0.01158354,2.136595E-5,0.001368075,2.827206E-5,5.247145E-4,3.488163E-5,6.050919E-4,2.975401E-5,1.583949E-6,6.403079E-5,5.538272E-5,5.611202E-6,0.001213824,1.461379E-5,6.067191E-5,1.19529E-9,1.723093E-4,0.002887779,1.282576E-4,1.180778E-6,2.00636E-5,6.019311E-5,2.67523E-6,7.393751E-8,9.916563E-11,5.549014E-6,7.961098,6.652843E-5,451505.9,451505.9
2.983897E-5,15.96045,-1.153454E9,1458.246,1458.246,0.001061813,1.0,0.7996454,5.132559E-5,0.03700283,4.648196E-4,0.006603517,1.986008E-5,0.09533847,4.798779E-5,0.007892987,0.001941793,3.047572E-6,1.205038E-6,0.02637632,5.583226E-4,8.416759E-4,0.00101489,1.142788E-4,2.725194E-4,2.697843E-7,3.489188E-5,8.169339E-5,0.002393734,3.367356E-4,1.552286E-5,0.01157393,2.124162E-5,0.001370705,2.840386E-5,5.259843E-4,3.506079E-5,6.063122E-4,2.982985E-5,1.597885E-6,6.340625E-5,5.446592E-5,5.510512E-6,0.001209821,1.452438E-5,5.978977E-5,1.160602E-9,1.69415E-4,0.002887264,1.280824E-4,1.188172E-6,2.012521E-5,6.015745E-5,2.685943E-6,7.007425E-8,9.131459E-11,5.343999E-6,7.960712,6.652776E-5,451484.0,451484.0
3.008277E-5,15.96064,-1.143394E9,1458.181,1458.181,0.001061813,1.0,0.799569,5.103303E-5,0.03706572,4.615772E-4,0.006599071,1.969208E-5,0.09540619,4.767358E-5,0.007910779,0.00193687,3.023749E-6,1.190008E-6,0.02635258,5.560349E-4,8.449264E-4,0.001017561,1.143234E-4,2.710684E-4,2.644442E-7,3.463149E-5,8.1729E-5,0.00237568,3.353927E-4,1.541119E-5,0.01156255,2.109642E-5,0.001373802,2.855971E-5,5.274829E-4,3.527256E-5,6.077496E-4,2.99191E-5,1.614455E-6,6.267439E-5,5.340936E-5,5.394102E-6,0.001205104,1.441941E-5,5.876131E-5,1.120942E-9,1.660492E-4,0.002886658,1.27876E-4,1.19694E-6,2.019794E-5,6.011425E-5,2.698622E-6,6.575487E-8,8.28046E-11,5.110804E-6,7.960258,6.652697E-5,451458.2,451458.2
3.010364E-5,15.96066,-1.142553E9,1458.175,1458.175,0.001061813,1.0,0.7995625,5.10082E-5,0.03707109,4.613021E-4,0.00659869,1.967785E-5,0.09541196,4.764692E-5,0.007912297,0.001936449,3.021728E-6,1.188735E-6,0.02635055,5.558399E-4,8.45204E-4,0.001017788,1.143272E-4,2.709446E-4,2.639934E-7,3.460932E-5,8.1732E-5,0.002374142,3.352781E-4,1.540172E-5,0.01156158,2.10841E-5,0.001374066,2.857303E-5,5.276108E-4,3.529066E-5,6.078722E-4,2.992671E-5,1.615875E-6,6.261219E-5,5.332045E-5,5.384287E-6,0.001204701,1.441047E-5,5.867416E-5,1.11762E-9,1.657644E-4,0.002886606,1.278584E-4,1.19769E-6,2.020415E-5,6.01105E-5,2.699706E-6,6.539796E-8,8.211454E-11,5.091335E-6,7.960219,6.652691E-5,451456.0,451456.0
3.017855E-5,15.96071,-1.139481E9,1458.155,1458.155,0.001061813,1.0,0.7995392,5.09195E-5,0.0370903,4.603182E-4,0.006597326,1.962705E-5,0.09543262,4.75516E-5,0.007917737,0.001934943,3.014504E-6,1.18419E-6,0.02634326,5.551416E-4,8.461995E-4,0.001018603,1.143405E-4,2.705015E-4,2.623846E-7,3.452991E-5,8.174268E-5,0.002368638,3.348672E-4,1.536788E-5,0.01155809,2.104005E-5,0.001375012,2.862079E-5,5.280693E-4,3.535553E-5,6.083113E-4,2.995396E-5,1.620976E-6,6.238959E-5,5.300345E-5,5.349271E-6,0.00120326,1.43785E-5,5.836265E-5,1.105798E-9,1.64747E-4,0.002886421,1.277953E-4,1.200383E-6,2.02264E-5,6.009701E-5,2.703594E-6,6.413411E-8,7.968772E-11,5.022126E-6,7.960081,6.652667E-5,451448.2,451448.2
3.038796E-5,15.96087,-1.131071E9,1458.099,1458.099,0.001061813,1.0,0.7994743,5.0674E-5,0.03714377,4.575937E-4,0.006593517,1.948676E-5,0.0954901,4.728771E-5,0.007932891,0.001930743,2.994508E-6,1.171633E-6,0.02632293,5.531993E-4,8.48976E-4,0.001020871,1.143768E-4,2.69268E-4,2.579457E-7,3.430916E-5,8.177198E-5,0.00235334,3.33722E-4,1.527427E-5,0.01154833,2.09181E-5,0.001377644,2.875404E-5,5.29347E-4,3.553646E-5,6.095333E-4,3.002975E-5,1.635255E-6,6.177209E-5,5.213318E-5,5.252953E-6,0.001199247,1.428968E-5,5.75013E-5,1.073503E-9,1.619383E-4,0.002885907,1.276198E-4,1.207907E-6,2.028842E-5,6.005882E-5,2.714446E-6,6.073027E-8,7.327779E-11,4.833703E-6,7.959696,6.652601E-5,451426.3,451426.3
3.042128E-5,15.9609,-1.129745E9,1458.09,1458.09,0.001061813,1.0,0.799464,5.063527E-5,0.03715225,4.571638E-4,0.006592912,1.946467E-5,0.0954992,4.724608E-5,0.007935294,0.001930077,2.991354E-6,1.169656E-6,0.0263197,5.528916E-4,8.494168E-4,0.001021231,1.143825E-4,2.690726E-4,2.572481E-7,3.427421E-5,8.177657E-5,0.002350919,3.335403E-4,1.525951E-5,0.01154678,2.089886E-5,0.001378061,2.87752E-5,5.295497E-4,3.556518E-5,6.097269E-4,3.004176E-5,1.63753E-6,6.167451E-5,5.199688E-5,5.237843E-6,0.001198611,1.427563E-5,5.736556E-5,1.068467E-9,1.614963E-4,0.002885825,1.275919E-4,1.209104E-6,2.029826E-5,6.005268E-5,2.716171E-6,6.020607E-8,7.230747E-11,4.804409E-6,7.959635,6.65259E-5,451422.9,451422.9
3.047585E-5,15.96094,-1.127584E9,1458.075,1458.075,0.001061813,1.0,0.7994472,5.057203E-5,0.03716611,4.564616E-4,0.006591921,1.942862E-5,0.09551409,4.717809E-5,0.007939226,0.001928987,2.986203E-6,1.166429E-6,0.02631441,5.523884E-4,8.501383E-4,0.001021818,1.143916E-4,2.687528E-4,2.561102E-7,3.421706E-5,8.178403E-5,0.002346959,3.332429E-4,1.523542E-5,0.01154425,2.086744E-5,0.001378744,2.880985E-5,5.298814E-4,3.561221E-5,6.100437E-4,3.00614E-5,1.641257E-6,6.151504E-5,5.177487E-5,5.213217E-6,0.00119757,1.425267E-5,5.714395E-5,1.060277E-9,1.607751E-4,0.002885692,1.275464E-4,1.211064E-6,2.031436E-5,6.004258E-5,2.718994E-6,5.935735E-8,7.074599E-11,4.756818E-6,7.959535,6.652573E-5,451417.2,451417.2
3.054238E-5,15.96099,-1.12495E9,1458.058,1458.058,0.001061813,1.0,0.7994268,5.049528E-5,0.03718298,4.556092E-4,0.006590713,1.938491E-5,0.09553219,4.709556E-5,0.007944012,0.001927659,2.979952E-6,1.162516E-6,0.02630796,5.517764E-4,8.510169E-4,0.001022533,1.144027E-4,2.683638E-4,2.547344E-7,3.414757E-5,8.179306E-5,0.002342146,3.32881E-4,1.520618E-5,0.01154115,2.08293E-5,0.001379574,2.885204E-5,5.302852E-4,3.566947E-5,6.104292E-4,3.008529E-5,1.645804E-6,6.132132E-5,5.150639E-5,5.183411E-6,0.001196303,1.422475E-5,5.687513E-5,1.050394E-9,1.599008E-4,0.00288553,1.27491E-4,1.213452E-6,2.033396E-5,6.003022E-5,2.722433E-6,5.833955E-8,6.888935E-11,4.699476E-6,7.959414,6.652552E-5,451410.3,451410.4
3.060293E-5,15.96103,-1.122583E9,1458.042,1458.042,0.001061813,1.0,0.7994082,5.042573E-5,0.0371983,4.548365E-4,0.006589614,1.934534E-5,0.09554864,4.702075E-5,0.007948361,0.001926452,2.974287E-6,1.158974E-6,0.0263021,5.512205E-4,8.518158E-4,0.001023182,1.144127E-4,2.680104E-4,2.534836E-7,3.408448E-5,8.180121E-5,0.002337776,3.325519E-4,1.517968E-5,0.01153834,2.079473E-5,0.001380328,2.889042E-5,5.306522E-4,3.572154E-5,6.107793E-4,3.010698E-5,1.649945E-6,6.114558E-5,5.126395E-5,5.156475E-6,0.001195153,1.419941E-5,5.663162E-5,1.041489E-9,1.591093E-4,0.002885383,1.274407E-4,1.215627E-6,2.035177E-5,6.00189E-5,2.725562E-6,5.742842E-8,6.724184E-11,4.647893E-6,7.959304,6.652534E-5,451404.1,451404.1
3.070655E-5,15.96111,-1.118535E9,1458.014,1458.014,0.001061813,1.0,0.7993766,5.030746E-5,0.03722445,4.535221E-4,0.006587736,1.927813E-5,0.09557669,4.689352E-5,0.007955786,0.001924392,2.964653E-6,1.152957E-6,0.02629208,5.502722E-4,8.531807E-4,0.00102429,1.144295E-4,2.674075E-4,2.513674E-7,3.39769E-5,8.181499E-5,0.002330325,3.3199E-4,1.513465E-5,0.01153353,2.073593E-5,0.001381615,2.8956E-5,5.31279E-4,3.581051E-5,6.113768E-4,3.014399E-5,1.657038E-6,6.084633E-5,5.085376E-5,5.110849E-6,0.001193189,1.415623E-5,5.621778E-5,1.026469E-9,1.577656E-4,0.002885131,1.273549E-4,1.219346E-6,2.03822E-5,5.999939E-5,2.730911E-6,5.590541E-8,6.45214E-11,4.561082E-6,7.959116,6.652502E-5,451393.5,451393.5
3.530767E-5,15.96409,-9.68585E8,1456.887,1456.887,0.001061813,1.0,0.798078,4.579269E-5,0.03830943,4.029913E-4,0.006506051,1.67948E-5,0.09672768,4.201601E-5,0.008267566,0.001837156,2.596902E-6,9.30694E-7,0.02585662,5.113476E-4,9.115452E-4,0.001069703,1.149148E-4,2.424819E-4,1.757208E-7,2.96134E-5,8.225549E-5,0.002029406,3.082719E-4,1.342832E-5,0.01132392,1.848192E-5,0.001434895,3.178102E-5,5.577752E-4,3.961631E-5,6.361292E-4,3.166461E-5,1.979224E-6,4.910933E-5,3.70223E-5,3.538409E-6,0.001111541,1.242651E-5,4.079382E-5,5.566328E-10,1.088884E-4,0.002874796,1.237984E-4,1.383671E-6,2.166916E-5,5.899198E-5,2.96315E-6,1.71971E-8,1.052042E-11,1.996608E-6,7.951477,6.651259E-5,450960.2,450960.2
5.03958E-5,15.97013,-6.961863E8,1453.99,1453.99,0.001061813,1.0,0.7948221,3.678383E-5,0.04112364,3.008491E-4,0.006261972,1.237595E-5,0.09962383,3.218041E-5,0.009114486,0.001596837,1.869008E-6,5.468208E-7,0.02454248,4.151699E-4,0.001078488,0.001178749,1.144975E-4,1.799302E-4,6.332897E-8,1.946998E-5,8.223076E-5,0.001344164,2.445096E-4,1.010952E-5,0.01069838,1.393125E-5,0.001571995,4.015865E-5,6.316324E-4,5.042813E-5,6.99569E-4,3.544966E-5,3.123069E-6,2.528002E-5,1.905786E-5,1.48736E-6,9.004533E-4,8.544662E-6,1.509401E-5,1.07495E-10,3.442489E-5,0.002848299,1.147971E-4,1.915734E-6,2.524348E-5,5.461766E-5,3.672801E-6,4.31316E-10,3.638904E-14,1.512748E-7,7.932666,6.648744E-5,449893.4,449893.4
6.069209E-5,15.97242,-5.949839E8,1452.429,1452.429,0.001061813,1.0,0.7931377,3.304803E-5,0.04262472,2.58845E-4,0.006113972,1.076922E-5,0.1011328,2.809011E-5,0.009592088,0.001461998,1.574475E-6,4.191719E-7,0.02372913,3.677531E-4,0.001176074,0.001228917,1.134184E-4,1.4884E-4,3.510152E-8,1.492476E-5,8.154757E-5,0.001046364,2.106415E-4,8.77481E-6,0.01032344,1.203507E-5,0.001644212,4.53374E-5,6.746639E-4,5.665294E-5,7.325556E-4,3.736317E-5,3.964947E-6,1.647774E-5,1.437081E-5,1.020892E-6,7.902898E-4,6.858058E-6,7.971098E-6,4.285477E-11,1.63585E-5,0.002834059,1.10187E-4,2.275377E-6,2.729439E-5,5.132475E-5,4.125836E-6,3.928932E-11,9.116623E-16,2.82827E-8,7.92301,6.647791E-5,449345.7,449345.7
6.096917E-5,15.97247,-5.927553E8,1452.39,1452.39,0.001061813,1.0,0.7930965,3.29628E-5,0.04266176,2.57896E-4,0.006110171,1.073407E-5,0.1011698,2.799697E-5,0.009604121,0.001458627,1.567837E-6,4.165007E-7,0.02370807,3.666259E-4,0.001178549,0.001230067,1.133848E-4,1.481001E-4,3.458511E-8,1.48211E-5,8.15249E-5,0.001039655,2.098189E-4,8.744697E-6,0.01031387,1.199187E-5,0.001645982,4.547211E-5,6.757622E-4,5.680978E-5,7.333588E-4,3.740936E-5,3.988159E-6,1.629275E-5,1.427667E-5,1.012202E-6,7.876085E-4,6.819922E-6,7.838344E-6,4.186657E-11,1.604027E-5,0.002833705,1.100748E-4,2.285024E-6,2.734625E-5,5.123593E-5,4.137752E-6,3.687617E-11,8.268127E-16,2.705536E-8,7.922774,6.647771E-5,449332.3,449332.3
6.358682E-5,15.9729,-5.726613E8,1452.029,1452.029,0.001061813,1.0,0.7927167,3.218925E-5,0.04300416,2.493065E-4,0.00607469,1.041795E-5,0.1015113,2.715215E-5,0.009715945,0.001427372,1.507782E-6,3.927441E-7,0.0235111,3.563115E-4,0.001201569,0.00124049,1.130579E-4,1.413291E-4,3.014545E-8,1.388274E-5,8.130217E-5,9.790959E-4,2.022556E-4,8.472094E-6,0.01022476,1.159995E-5,0.001662318,4.673402E-5,6.860038E-4,5.826617E-5,7.407558E-4,3.783386E-5,4.208744E-6,1.465231E-5,1.344446E-5,9.366633E-7,7.629217E-4,6.475293E-6,6.694686E-6,3.368281E-11,1.333508E-5,0.002830427,1.090408E-4,2.376082E-6,2.782844E-5,5.039878E-5,4.24968E-6,2.031299E-11,3.297599E-16,1.782377E-8,7.920595,6.647591E-5,449208.8,449208.8
6.519341E-5,15.97314,-5.611338E8,1451.814,1451.814,0.001061813,1.0,0.7924913,3.174088E-5,0.04320789,2.443497E-4,0.006053294,1.023711E-5,0.1017141,2.666303E-5,0.009782985,0.001408708,1.473136E-6,3.793753E-7,0.02339199,3.502675E-4,0.001215383,0.001246506,1.1285E-4,1.373612E-4,2.777221E-8,1.334158E-5,8.115836E-5,9.443189E-4,1.977944E-4,8.314696E-6,0.01017118,1.137301E-5,0.00167201,4.749918E-5,6.921738E-4,5.913805E-5,7.45132E-4,3.808426E-5,4.345245E-6,1.373481E-5,1.297978E-5,8.954966E-7,7.48324E-4,6.277005E-6,6.082135E-6,2.954478E-11,1.191513E-5,0.002828471,1.084282E-4,2.431898E-6,2.811769E-5,4.988724E-5,4.31781E-6,1.412077E-11,1.883116E-16,1.381804E-8,7.919301,6.64749E-5,449135.4,449135.4
6.544946E-5,15.97318,-5.593495E8,1451.78,1451.78,0.001061813,1.0,0.7924559,3.167116E-5,0.04323992,2.435805E-4,0.00604991,1.020915E-5,0.101746,2.658702E-5,0.009793562,0.001405768,1.467759E-6,3.773227E-7,0.02337313,3.493235E-4,0.001217563,0.00124744,1.128165E-4,1.367415E-4,2.741607E-8,1.325765E-5,8.113499E-5,9.389352E-4,1.970957E-4,8.290261E-6,0.01016272,1.133773E-5,0.001673532,4.762049E-5,6.931493E-4,5.92755E-5,7.458184E-4,3.812349E-5,4.367075E-6,1.359443E-5,1.290865E-5,8.892585E-7,7.46035E-4,6.246282E-6,5.990177E-6,2.893853E-11,1.170386E-5,0.002828163,1.08332E-4,2.440788E-6,2.816333E-5,4.980592E-5,4.328629E-6,1.332772E-11,1.722594E-16,1.327007E-8,7.919098,6.647475E-5,449123.9,449123.9
6.589117E-5,15.97324,-5.563024E8,1451.722,1451.722,0.001061813,1.0,0.7923952,3.155198E-5,0.04329492,2.422665E-4,0.006044089,1.016144E-5,0.1018006,2.645709E-5,0.009811739,0.00140072,1.458575E-6,3.738302E-7,0.02334067,3.477073E-4,0.00122131,0.001249033,1.127583E-4,1.356805E-4,2.681527E-8,1.311434E-5,8.109437E-5,9.297483E-4,1.958982E-4,8.248519E-6,0.01014817,1.127744E-5,0.001676143,4.782935E-5,6.948273E-4,5.951166E-5,7.469955E-4,3.819072E-5,4.404784E-6,1.335592E-5,1.278773E-5,8.786949E-7,7.4211E-4,6.193835E-6,5.835047E-6,2.792477E-11,1.134862E-5,0.002827633,1.08167E-4,2.456122E-6,2.824178E-5,4.966575E-5,4.347268E-6,1.206504E-11,1.477678E-16,1.237668E-8,7.91875,6.647449E-5,449104.1,449104.1
6.704541E-5,15.9734,-5.485279E8,1451.572,1451.572,0.001061813,1.0,0.7922385,3.124685E-5,0.04343702,2.389082E-4,0.006028977,1.003983E-5,0.1019418,2.612462E-5,0.009858841,0.00138766,1.435103E-6,3.649812E-7,0.02325632,3.435551E-4,0.00123102,0.001253104,1.126046E-4,1.329548E-4,2.532204E-8,1.274834E-5,8.098658E-5,9.063217E-4,1.928152E-4,8.14179E-6,0.01011043,1.112315E-5,0.001682883,4.837277E-5,6.991829E-4,6.012313E-5,7.500305E-4,3.836389E-5,4.503601E-6,1.27537E-5,1.248202E-5,8.522034E-7,7.319923E-4,6.05999E-6,5.449504E-6,2.545401E-11,1.047229E-5,0.002826264,1.077413E-4,2.496172E-6,2.844508E-5,4.930036E-5,4.395829E-6,9.305183E-12,9.900806E-17,1.031893E-8,7.917849,6.647383E-5,449053.0,449053.0
