Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
0.05135582,15.98729,705569.5,1239.821,1239.821,0.001244884,1.0,0.7597348,7.576118E-7,0.07941983,2.468328E-6,0.007710382,1.503563E-6,0.1251012,3.496156E-7,0.01169796,5.142627E-5,1.584628E-8,1.687516E-9,0.001555603,3.650228E-6,4.786886E-4,2.002355E-4,1.475222E-6,5.136952E-10,6.183128E-8,4.364521E-5,3.70601E-7,1.259402E-5,1.366776E-5,1.252799E-6,0.004130809,1.303063E-7,0.00149994,8.061113E-5,0.003895986,4.829031E-5,0.001868623,2.434708E-5,8.206674E-5,2.351502E-9,1.86846E-6,9.085757E-8,1.408221E-6,3.009866E-8,1.946097E-9,1.037493E-10,0.002005671,7.473754E-6,4.132928E-5,1.218632E-4,3.44168E-6,5.627064E-5,8.155867E-7,-1.784732E-22,-1.880174E-29,-3.382292E-10,7.921934,7.786713E-5,449284.7,449284.7
0.05192103,15.98891,696207.0,1239.904,1239.904,0.001244884,1.0,0.7596626,7.594516E-7,0.07955636,2.463183E-6,0.007710622,1.505162E-6,0.125041,3.496198E-7,0.01175249,4.978043E-5,1.542092E-8,1.67028E-9,0.001511814,3.573819E-6,4.71941E-4,1.972456E-4,1.474327E-6,5.1368E-10,5.99487E-8,4.246688E-5,3.614163E-7,1.243386E-5,1.356023E-5,1.247925E-6,0.004109226,1.299907E-7,0.001498741,8.111962E-5,0.003925374,4.803136E-5,0.001868448,2.437018E-5,8.30604E-5,2.312263E-9,1.827587E-6,8.996912E-8,1.370754E-6,2.880055E-8,1.91747E-9,1.069207E-10,0.001994931,7.446162E-6,4.180816E-5,1.217156E-4,3.413399E-6,5.654949E-5,8.1173E-7,-1.633649E-22,-1.306586E-29,-3.610667E-10,7.921663,7.785922E-5,449269.3,449269.3
0.052,15.98914,694920.9,1239.916,1239.916,0.001244884,1.0,0.7596526,7.597073E-7,0.0795753,2.462487E-6,0.007710641,1.505382E-6,0.1250324,3.496216E-7,0.01176007,4.955616E-5,1.536265E-8,1.667923E-9,0.001505818,3.563339E-6,4.71008E-4,1.968327E-4,1.474204E-6,5.136774E-10,5.969095E-8,4.230463E-5,3.601507E-7,1.241196E-5,1.354548E-5,1.247256E-6,0.004106258,1.299474E-7,0.001498571,8.119008E-5,0.003929475,4.799562E-5,0.001868421,2.437334E-5,8.319928E-5,2.30703E-9,1.821982E-6,8.984776E-8,1.365648E-6,2.862484E-8,1.913536E-9,1.066564E-10,0.001993431,7.442293E-6,4.187506E-5,1.216951E-4,3.409506E-6,5.65881E-5,8.111903E-7,-1.613569E-22,-1.241886E-29,-3.625403E-10,7.921625,7.785812E-5,449267.2,449267.2
0.05268506,15.99108,683994.9,1240.016,1240.016,0.001244884,1.0,0.7595682,7.619138E-7,0.0797382,2.456675E-6,0.007710669,1.507257E-6,0.1249564,3.49648E-7,0.01182544,4.766613E-5,1.486857E-8,1.647956E-9,0.001454994,3.474352E-6,4.630131E-4,1.932999E-4,1.473144E-6,5.13637E-10,5.750674E-8,4.092085E-5,3.493482E-7,1.222666E-5,1.342026E-5,1.241569E-6,0.004080984,1.295793E-7,0.001497074,8.179558E-5,0.003964991,4.769E-5,0.001868146,2.440021E-5,8.440433E-5,2.263911E-9,1.774417E-6,8.882205E-8,1.322615E-6,2.715542E-8,1.880745E-9,1.068829E-10,0.001980439,7.408606E-6,4.245543E-5,1.215195E-4,3.37632E-6,5.69197E-5,8.064994E-7,-1.449093E-22,-7.981444E-30,-3.828342E-10,7.9213,7.784868E-5,449248.7,449248.7
0.053,15.99196,679113.9,1240.061,1240.061,0.001244884,1.0,0.7595304,7.629204E-7,0.07981226,2.45414E-6,0.007710595,1.508098E-6,0.1249205,3.49667E-7,0.01185526,4.683077E-5,1.46484E-8,1.639052E-9,0.001432357,3.434621E-6,4.593991E-4,1.917061E-4,1.472662E-6,5.135989E-10,5.653398E-8,4.029924E-5,3.444902E-7,1.21443E-5,1.336434E-5,1.239026E-6,0.004069651,1.294148E-7,0.001496372,8.207035E-5,0.003981284,4.755226E-5,0.001868,2.441219E-5,8.495853E-5,2.245392E-9,1.753186E-6,8.836687E-8,1.303582E-6,2.651239E-8,1.866011E-9,1.021889E-10,0.001974475,7.39304E-6,4.272222E-5,1.2144E-4,3.361414E-6,5.707003E-5,8.043375E-7,-1.379196E-22,-6.520849E-30,-3.755442E-10,7.921153,7.784438E-5,449240.4,449240.4
0.05395844,15.99461,664757.8,1240.197,1240.197,0.001244884,1.0,0.7594191,7.65955E-7,0.08003464,2.446917E-6,0.007710053,1.510581E-6,0.1248079,3.497487E-7,0.01194513,4.440635E-5,1.400309E-8,1.613059E-9,0.001366059,3.317906E-6,4.486266E-4,1.869661E-4,1.4712E-6,5.134801E-10,5.36845E-8,3.845994E-5,3.300959E-7,1.190358E-5,1.319996E-5,1.231537E-6,0.004036185,1.289309E-7,0.00149419,8.289339E-5,0.004030742,4.71433E-5,0.001867482,2.444731E-5,8.664593E-5,2.19322E-9,1.690873E-6,8.703923E-8,1.248264E-6,2.466973E-8,1.824603E-9,1.030034E-10,0.001956361,7.345389E-6,4.353407E-5,1.212027E-4,3.31729E-6,5.751987E-5,7.97738E-7,-1.185709E-22,-3.50099E-30,-3.960596E-10,7.920708,7.783148E-5,449215.1,449215.1
0.054,15.99472,664152.5,1240.203,1240.203,0.001244884,1.0,0.7594144,7.660856E-7,0.08004418,2.44662E-6,0.007710019,1.510687E-6,0.1248029,3.49753E-7,0.01194899,4.430518E-5,1.397595E-8,1.611967E-9,0.001363272,3.312988E-6,4.481673E-4,1.867644E-4,1.471137E-6,5.134735E-10,5.356467E-8,3.838197E-5,3.294851E-7,1.189348E-5,1.319303E-5,1.231221E-6,0.004034768,1.289104E-7,0.001494094,8.292863E-5,0.004032882,4.712592E-5,0.001867457,2.444879E-5,8.671913E-5,2.19109E-9,1.688251E-6,8.69836E-8,1.245951E-6,2.45936E-8,1.823107E-9,1.060287E-10,0.001955577,7.343313E-6,4.356928E-5,1.211926E-4,3.315418E-6,5.753911E-5,7.974511E-7,-1.177945E-22,-3.407618E-30,-4.090897E-10,7.920689,7.783093E-5,449214.0,449214.0
0.0547313,15.99671,653741.0,1240.304,1240.304,0.001244884,1.0,0.7593333,7.683695E-7,0.08021073,2.441622E-6,0.007709264,1.512497E-6,0.1247133,3.498401E-7,0.01201664,4.2577E-5,1.35095E-8,1.593199E-9,0.001315397,3.228345E-6,4.401928E-4,1.832666E-4,1.470016E-6,5.133306E-10,5.150581E-8,3.703417E-5,3.189165E-7,1.172005E-5,1.307364E-5,1.22577E-6,0.004010302,1.285586E-7,0.001492384,8.354245E-5,0.004070482,4.682498E-5,0.001866986,2.447417E-5,8.800748E-5,2.155235E-9,1.643081E-6,8.60302E-8,1.206397E-6,2.330255E-8,1.792864E-9,9.229915E-11,0.001941797,7.306663E-6,4.418869E-5,1.210172E-4,3.283037E-6,5.787411E-5,7.923941E-7,-1.049205E-22,-2.117109E-30,-3.778743E-10,7.920354,7.782127E-5,449195.1,449195.1
0.05479081,15.99687,652912.5,1240.312,1240.312,0.001244884,1.0,0.7593268,7.685544E-7,0.08022417,2.441234E-6,0.00770919,1.512642E-6,0.1247059,3.498481E-7,0.01202211,4.244056E-5,1.347245E-8,1.591712E-9,0.001311596,3.221612E-6,4.395527E-4,1.829862E-4,1.469924E-6,5.13319E-10,5.134226E-8,3.692645E-5,3.180712E-7,1.17063E-5,1.306414E-5,1.225336E-6,0.004008349,1.285306E-7,0.001492243,8.359189E-5,0.004073537,4.680089E-5,0.001866945,2.447618E-5,8.811235E-5,2.152444E-9,1.639497E-6,8.595467E-8,1.203269E-6,2.32014E-8,1.791089E-9,9.949202E-11,0.001940678,7.30367E-6,4.42391E-5,1.210032E-4,3.280446E-6,5.790108E-5,7.919818E-7,-1.039352E-22,-2.036543E-30,-4.058183E-10,7.920327,7.782049E-5,449193.6,449193.6
0.055,15.99743,650025.3,1240.341,1240.341,0.001244884,1.0,0.7593043,7.692021E-7,0.08027128,2.439892E-6,0.007708915,1.513145E-6,0.1246797,3.498771E-7,0.0120413,4.19664E-5,1.33434E-8,1.586537E-9,0.001298357,3.198148E-6,4.373143E-4,1.820063E-4,1.4696E-6,5.132766E-10,5.077259E-8,3.655039E-5,3.151189E-7,1.16584E-5,1.303099E-5,1.22382E-6,0.004001531,1.284329E-7,0.001491747,8.376502E-5,0.004084268,4.671674E-5,0.001866798,2.44832E-5,8.848103E-5,2.142788E-9,1.626981E-6,8.569186E-8,1.192389E-6,2.28507E-8,1.783092E-9,9.922017E-11,0.001936744,7.293139E-6,4.441627E-5,1.20954E-4,3.271398E-6,5.799549E-5,7.905316E-7,-1.005502E-22,-1.77892E-30,-4.113457E-10,7.920232,7.781775E-5,449188.2,449188.2
0.05559986,15.99903,641939.8,1240.423,1240.423,0.001244884,1.0,0.759241,7.710482E-7,0.0804053,2.436218E-6,0.007708004,1.514558E-6,0.1246033,3.499686E-7,0.01209599,4.064734E-5,1.298221E-8,1.572054E-9,0.001261322,3.132379E-6,4.309849E-4,1.792389E-4,1.468664E-6,5.131345E-10,4.917807E-8,3.549152E-5,3.067989E-7,1.152446E-5,1.2938E-5,1.219564E-6,0.003982346,1.281587E-7,0.001490309,8.425636E-5,0.004114992,4.647951E-5,0.001866349,2.450281E-5,8.953853E-5,2.116231E-9,1.591905E-6,8.495815E-8,1.162064E-6,2.188243E-8,1.760327E-9,9.046441E-11,0.001925479,7.262841E-6,4.492433E-5,1.208154E-4,3.245886E-6,5.826326E-5,7.863653E-7,-9.14192E-23,-1.204205E-30,-3.88711E-10,7.919963,7.780997E-5,449172.9,449172.9
0.056,16.00009,636700.8,1240.477,1240.477,0.001244884,1.0,0.7591998,7.722702E-7,0.08049382,2.433911E-6,0.007707296,1.515475E-6,0.1245514,3.500362E-7,0.0121322,3.979999E-5,1.274844E-8,1.562696E-9,0.001237366,3.089735E-6,4.268362E-4,1.774278E-4,1.46803E-6,5.130299E-10,4.814582E-8,3.480103E-5,3.013675E-7,1.143786E-5,1.28776E-5,1.216797E-6,0.003969844,1.279806E-7,0.00148934,8.457991E-5,0.004135445,4.63246E-5,0.001866028,2.451549E-5,9.024419E-5,2.099385E-9,1.569172E-6,8.448473E-8,1.142529E-6,2.126623E-8,1.745959E-9,8.775809E-11,0.00191798,7.242551E-6,4.526323E-5,1.20725E-4,3.229217E-6,5.843947E-5,7.835799E-7,-8.577688E-23,-9.266433E-31,-3.783798E-10,7.919784,7.780483E-5,449162.7,449162.7
0.05665494,16.0018,628394.1,1240.564,1240.564,0.001244884,1.0,0.7591342,7.742536E-7,0.08063722,2.430379E-6,0.007705961,1.516933E-6,0.1244647,3.501581E-7,0.01219099,3.846792E-5,1.237804E-8,1.547891E-9,0.001199429,3.022037E-6,4.201741E-4,1.745244E-4,1.466974E-6,5.128399E-10,4.650956E-8,3.369815E-5,2.92682E-7,1.130078E-5,1.278152E-5,1.212389E-6,0.003949887,1.276973E-7,0.001487735,8.510217E-5,0.00416885,4.60769E-5,0.001865467,2.453553E-5,9.139961E-5,2.073195E-9,1.533093E-6,8.37369E-8,1.111718E-6,2.030672E-8,1.72373E-9,8.684829E-11,0.001905731,7.209211E-6,4.581794E-5,1.205804E-4,3.202526E-6,5.87237E-5,7.790105E-7,-7.726755E-23,-6.031174E-31,-3.754511E-10,7.919494,7.77965E-5,449146.3,449146.3
0.057,16.0027,624151.6,1240.61,1240.61,0.001244884,1.0,0.7591006,7.752902E-7,0.08071204,2.428638E-6,0.007705171,1.517679E-6,0.1244182,3.502278E-7,0.01222173,3.779274E-5,1.218888E-8,1.54034E-9,0.001180066,2.987401E-6,4.167283E-4,1.73025E-4,1.466407E-6,5.127305E-10,4.56735E-8,3.313057E-5,2.882073E-7,1.12308E-5,1.273226E-5,1.210126E-6,0.00393962,1.275521E-7,0.001486882,8.537368E-5,0.004186414,4.594932E-5,0.001865154,2.454574E-5,9.200857E-5,2.060037E-9,1.514633E-6,8.335604E-8,1.096048E-6,1.982467E-8,1.712268E-9,8.288296E-11,0.001899291,7.191583E-6,4.61102E-5,1.205061E-4,3.188752E-6,5.887137E-5,7.765979E-7,-7.312442E-23,-4.811059E-31,-3.616143E-10,7.919343,7.779215E-5,449137.7,449137.7
0.05780515,16.00476,614595.6,1240.715,1240.715,0.001244884,1.0,0.7590245,7.77687E-7,0.08088475,2.424882E-6,0.007703098,1.519362E-6,0.1243078,3.504039E-7,0.01229284,3.628449E-5,1.176281E-8,1.523363E-9,0.001136478,2.909222E-6,4.088566E-4,1.696054E-4,1.465052E-6,5.124525E-10,4.378882E-8,3.184101E-5,2.780278E-7,1.107324E-5,1.262075E-5,1.204998E-6,0.003916296,1.272235E-7,0.001484873,8.599763E-5,0.004227303,4.565931E-5,0.001864378,2.456866E-5,9.343004E-5,2.030868E-9,1.472978E-6,8.250059E-8,1.060898E-6,1.875859E-8,1.687119E-9,7.935207E-11,0.001884302,7.15029E-6,4.679217E-5,1.203378E-4,3.157347E-6,5.921048E-5,7.709552E-7,-6.427846E-23,-2.833422E-31,-3.441082E-10,7.918992,7.778211E-5,449117.8,449117.8
0.058,16.00526,612354.3,1240.74,1240.74,0.001244884,1.0,0.7590065,7.782624E-7,0.08092616,2.424036E-6,0.007702549,1.519758E-6,0.1242806,3.504493E-7,0.01230992,3.593314E-5,1.166283E-8,1.519387E-9,0.001126255,2.890844E-6,4.069868E-4,1.687943E-4,1.464716E-6,5.123812E-10,4.334624E-8,3.153612E-5,2.756185E-7,1.103627E-5,1.259447E-5,1.203787E-6,0.003910781,1.271461E-7,0.001484383,8.614663E-5,0.004237178,4.559074E-5,0.001864181,2.457402E-5,9.377416E-5,2.024108E-9,1.463186E-6,8.230032E-8,1.052678E-6,1.851239E-8,1.681173E-9,7.714171E-11,0.001880682,7.140265E-6,4.695722E-5,1.202981E-4,3.149897E-6,5.929141E-5,7.69587E-7,-6.229911E-23,-2.491472E-31,-3.33467E-10,7.918908,7.77797E-5,449113.1,449113.1
0.05838806,16.00624,607976.2,1240.79,1240.79,0.001244884,1.0,0.7589713,7.794032E-7,0.08100819,2.422424E-6,0.0077014,1.520531E-6,0.124226,3.505427E-7,0.01234379,3.524878E-5,1.146728E-8,1.511613E-9,0.001106267,2.854861E-6,4.033038E-4,1.67198E-4,1.46404E-6,5.122302E-10,4.248014E-8,3.093715E-5,2.708823E-7,1.096395E-5,1.254292E-5,1.201412E-6,0.003899944,1.269942E-7,0.001483403,8.644107E-5,0.004256822,4.545602E-5,0.001863779,2.458448E-5,9.445963E-5,2.010972E-9,1.444024E-6,8.190912E-8,1.036629E-6,1.803521E-8,1.670438E-9,8.386344E-11,0.001873484,7.120264E-6,4.728593E-5,1.202205E-4,3.135228E-6,5.945129E-5,7.668591E-7,-5.853283E-23,-1.928128E-31,-3.55635E-10,7.918741,7.777493E-5,449103.6,449103.6
0.059,16.00777,601289.0,1240.869,1240.869,0.001244884,1.0,0.7589172,7.81187E-7,0.08113636,2.420073E-6,0.007699436,1.521711E-6,0.1241387,3.506986E-7,0.01239679,3.421092E-5,1.116858E-8,1.499756E-9,0.00107575,2.799794E-6,3.976084E-4,1.647328E-4,1.462946E-6,5.119788E-10,4.115575E-8,3.001511E-5,2.635835E-7,1.085342E-5,1.246377E-5,1.197761E-6,0.003883254,1.267614E-7,0.001481849,8.689902E-5,0.004287736,4.524871E-5,0.001863115,2.460038E-5,9.554096E-5,1.991105E-9,1.414678E-6,8.131274E-8,1.012185E-6,1.731736E-8,1.652844E-9,7.515071E-11,0.001862159,7.088631E-6,4.780434E-5,1.201017E-4,3.112555E-6,5.969981E-5,7.625493E-7,-5.305035E-23,-1.28981E-31,-3.271754E-10,7.91848,7.776747E-5,449088.8,449088.8
0.05968188,16.00947,594138.1,1240.955,1240.955,0.001244884,1.0,0.7588589,7.831546E-7,0.08127758,2.417716E-6,0.007697041,1.522974E-6,0.1240397,3.508831E-7,0.0124553,3.310904E-5,1.084862E-8,1.487091E-9,0.001043083,2.74067E-6,3.914158E-4,1.620569E-4,1.461689E-6,5.116764E-10,3.973512E-8,2.901801E-5,2.556797E-7,1.073492E-5,1.237842E-5,1.193818E-6,0.00386519,1.265104E-7,0.001480105,8.740061E-5,0.004322095,4.502472E-5,0.001862337,2.461731E-5,9.674639E-5,1.970047E-9,1.383183E-6,8.067538E-8,9.860888E-7,1.656334E-8,1.635064E-9,7.853912E-11,0.001849578,7.053258E-6,4.838207E-5,1.199745E-4,3.0879E-6,5.997183E-5,7.577364E-7,-4.752183E-23,-8.205985E-32,-3.365159E-10,7.918192,7.775925E-5,449072.4,449072.4
0.06,16.01025,590924.1,1240.994,1240.994,0.001244884,1.0,0.7588325,7.84065E-7,0.08134288,2.416711E-6,0.007695846,1.523543E-6,0.1239929,3.509734E-7,0.01248238,3.261491E-5,1.07041E-8,1.48136E-9,0.001028336,2.713918E-6,3.885847E-4,1.608352E-4,1.461087E-6,5.115268E-10,3.909263E-8,2.856412E-5,2.52078E-7,1.068135E-5,1.233964E-5,1.192025E-6,0.003856959,1.263966E-7,0.001479287,8.763135E-5,0.004338092,4.492286E-5,0.00186196,2.462491E-5,9.730897E-5,1.960604E-9,1.368924E-6,8.038798E-8,9.743306E-7,1.622782E-8,1.626842E-9,7.612142E-11,0.001843724,7.036713E-6,4.865163E-5,1.199172E-4,3.076622E-6,6.00969E-5,7.554872E-7,-4.514524E-23,-6.657141E-32,-3.301225E-10,7.918058,7.775544E-5,449064.9,449064.9
0.06086405,16.01236,582512.1,1241.101,1241.101,0.001244884,1.0,0.7587627,7.86515E-7,0.08151851,2.414262E-6,0.007692367,1.52503E-6,0.1238639,3.512297E-7,0.01255532,3.133003E-5,1.032538E-8,1.466403E-9,9.897122E-4,2.643661E-6,3.810676E-4,1.575958E-4,1.459404E-6,5.110987E-10,3.740634E-8,2.736448E-5,2.425467E-7,1.054073E-5,1.223735E-5,1.187287E-6,0.003835173,1.260965E-7,0.001477058,8.82483E-5,0.004381441,4.465404E-5,0.001860895,2.464467E-5,9.88376E-5,1.936013E-9,1.331479E-6,7.963598E-8,9.435911E-7,1.536346E-8,1.605656E-9,7.353794E-11,0.001827871,6.991649E-6,4.938391E-5,1.197677E-4,3.046636E-6,6.043111E-5,7.493675E-7,-3.924716E-23,-3.745004E-32,-3.166225E-10,7.917698,7.77452E-5,449044.4,449044.4
0.061,16.01269,581234.7,1241.118,1241.118,0.001244884,1.0,0.7587521,7.868972E-7,0.08154591,2.413916E-6,0.007691788,1.525255E-6,0.1238433,3.512716E-7,0.01256672,3.113563E-5,1.026768E-8,1.464129E-9,9.838309E-4,2.632938E-6,3.799088E-4,1.570971E-4,1.459132E-6,5.110285E-10,3.714904E-8,2.71803E-5,2.410819E-7,1.051927E-5,1.222166E-5,1.18656E-6,0.003831824,1.260505E-7,0.001476706,8.834401E-5,0.004388247,4.461283E-5,0.001860721,2.464766E-5,9.90782E-5,1.932285E-9,1.325763E-6,7.952155E-8,9.38917E-7,1.523367E-8,1.602538E-9,7.417885E-11,0.001825383,6.984543E-6,4.949915E-5,1.197451E-4,3.042007E-6,6.048294E-5,7.484033E-7,-3.839211E-23,-3.422837E-32,-3.195738E-10,7.917642,7.77436E-5,449041.3,449041.3
0.062,16.01509,572202.8,1241.24,1241.24,0.001244884,1.0,0.7586758,7.896839E-7,0.08174561,2.411661E-6,0.007687268,1.526848E-6,0.1236903,3.515915E-7,0.01264981,2.976531E-5,9.857962E-9,1.447993E-9,9.420879E-4,2.556633E-6,3.715768E-4,1.535156E-4,1.457073E-6,5.104795E-10,3.531867E-8,2.586148E-5,2.305805E-7,1.036657E-5,1.210948E-5,1.181351E-6,0.003807792,1.257222E-7,0.001474111,8.903723E-5,0.004438202,4.431844E-5,0.001859403,2.46687E-5,1.008487E-4,1.905904E-9,1.285066E-6,7.870976E-8,9.057855E-7,1.432631E-8,1.579425E-9,6.42119E-11,0.00180714,6.932154E-6,5.034696E-5,1.195858E-4,3.00864E-6,6.085809E-5,7.412998E-7,-3.263407E-23,-1.759737E-32,-2.726291E-10,7.917231,7.773194E-5,449018.0,449018.0
0.06274393,16.01686,565882.3,1241.329,1241.329,0.001244884,1.0,0.7586215,7.917288E-7,0.08189215,2.410316E-6,0.007683615,1.52796E-6,0.1235744,3.518425E-7,0.01271086,2.881084E-5,9.569341E-9,1.436676E-9,9.127059E-4,2.502711E-6,3.65594E-4,1.509488E-4,1.455472E-6,5.100461E-10,3.402545E-8,2.492039E-5,2.230735E-7,1.025861E-5,1.202951E-5,1.17763E-6,0.003790582,1.254887E-7,0.001472174,8.954072E-5,0.004475238,4.41092E-5,0.001858374,2.46833E-5,1.021666E-4,1.887396E-9,1.256314E-6,7.813858E-8,8.825024E-7,1.370227E-8,1.565292E-9,8.455127E-11,0.001793634,6.893057E-6,5.09779E-5,1.194757E-4,2.984571E-6,6.113036E-5,7.360047E-7,-2.890367E-23,-1.068917E-32,-3.463831E-10,7.916929,7.772338E-5,449000.8,449000.8
0.06274881,16.01687,565783.0,1241.33,1241.33,0.001244884,1.0,0.7586212,7.91741E-7,0.0818931,2.410315E-6,0.00768359,1.527969E-6,0.1235737,3.518429E-7,0.01271126,2.880475E-5,9.567553E-9,1.436686E-9,9.125178E-4,2.502365E-6,3.655554E-4,1.509322E-4,1.455462E-6,5.10044E-10,3.401715E-8,2.491433E-5,2.230251E-7,1.025793E-5,1.202899E-5,1.177603E-6,0.003790471,1.254868E-7,0.001472161,8.954399E-5,0.004475481,4.410786E-5,0.001858367,2.468339E-5,1.021752E-4,1.887278E-9,1.256143E-6,7.813492E-8,8.823534E-7,1.369832E-8,1.566191E-9,9.822186E-11,0.001793546,6.8928E-6,5.098204E-5,1.19475E-4,2.984415E-6,6.113213E-5,7.3597E-7,-2.888064E-23,-1.065424E-32,-3.973317E-10,7.916927,7.772332E-5,449000.7,449000.7
0.063,16.01746,563796.1,1241.36,1241.36,0.001244884,1.0,0.7586034,7.924271E-7,0.08194218,2.409917E-6,0.007682298,1.528327E-6,0.1235341,3.519315E-7,0.01273172,2.849495E-5,9.473183E-9,1.432889E-9,9.029216E-4,2.484715E-6,3.635783E-4,1.500849E-4,1.454907E-6,5.098886E-10,3.359378E-8,2.460445E-5,2.205507E-7,1.022255E-5,1.200266E-5,1.17638E-6,0.003784791,1.254105E-7,0.001471507,8.971156E-5,0.004487961,4.403915E-5,0.00185801,2.468811E-5,1.026204E-4,1.881237E-9,1.246708E-6,7.794838E-8,8.747547E-7,1.349717E-8,1.560577E-9,9.050533E-11,0.001788999,6.879579E-6,5.119513E-5,1.194396E-4,2.976434E-6,6.12227E-5,7.341803E-7,-2.77216E-23,-9.016346E-33,-3.885531E-10,7.916826,7.772045E-5,448995.0,448995.0
0.064,16.0198,555997.1,1241.478,1241.478,0.001244884,1.0,0.7585347,7.951262E-7,0.08213577,2.408653E-6,0.007676887,1.529691E-6,0.1233749,3.522894E-7,0.01281244,2.731768E-5,9.112046E-9,1.41875E-9,8.661943E-4,2.416961E-6,3.559076E-4,1.468016E-4,1.45263E-6,5.092513E-10,3.19687E-8,2.340705E-5,2.109776E-7,1.008657E-5,1.19009E-5,1.171631E-6,0.003762768,1.251144E-7,0.0014689,9.036727E-5,0.004537523,4.377468E-5,0.001856545,2.470592E-5,1.043934E-4,1.858111E-9,1.2105E-6,7.7234E-8,8.456906E-7,1.273901E-8,1.5396E-9,6.858194E-11,0.001770963,6.826844E-6,5.204373E-5,1.193068E-4,2.945326E-6,6.157694E-5,7.270469E-7,-2.353646E-23,-4.612541E-33,-3.318513E-10,7.916425,7.770912E-5,448972.2,448972.2
0.06497036,16.02203,548979.7,1241.591,1241.591,0.001244884,1.0,0.7584713,7.977057E-7,0.08232094,2.40786E-6,0.007671226,1.53091E-6,0.1232177,3.526528E-7,0.01288969,2.625698E-5,8.782714E-9,1.405897E-9,8.32729E-4,2.354953E-6,3.487673E-4,1.437511E-4,1.450312E-6,5.085947E-10,3.048073E-8,2.229925E-5,2.021037E-7,9.961773E-6,1.180663E-5,1.167219E-6,0.00374227,1.248411E-7,0.001466372,9.09863E-5,0.004585431,4.353168E-5,0.001855059,2.472176E-5,1.061152E-4,1.836994E-9,1.177348E-6,7.658225E-8,8.192239E-7,1.206464E-8,1.522183E-9,7.083355E-11,0.001753566,6.775551E-6,5.286768E-5,1.191908E-4,2.916116E-6,6.191109E-5,7.201148E-7,-2.006649E-23,-2.396188E-33,-3.412679E-10,7.916041,7.769826E-5,448950.5,448950.5
