Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H3_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_NC3H7_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_PC4H9_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C4H2_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_NC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H8_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC12H26_Soln#8 (),Mole_fraction_NC16H34_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
1.632402E-5,15.60813,-9.811759E9,1275.341,1275.341,0.001337098,1.0,0.907956,3.798225E-5,0.0055304,4.935868E-4,0.001756932,1.539934E-4,0.0241989,2.0565E-5,2.093997E-4,7.837398E-4,1.457474E-5,0.01106566,2.440036E-4,1.712432E-5,4.606982E-5,2.54951E-4,6.272164E-6,1.530562E-5,8.612947E-6,2.672733E-5,0.003883636,1.757831E-4,1.373082E-4,0.00398188,2.698767E-5,2.668425E-8,6.842851E-5,5.053864E-8,3.058608E-5,3.844414E-7,2.718469E-7,1.046036E-9,4.132281E-5,0.002961834,7.953908E-5,0.001449059,5.400539E-5,2.814178E-6,3.430361E-4,0.002945546,0.003719522,6.174473E-5,1.606294E-9,5.753531E-7,1.55942E-5,7.70124E-8,1.554316E-5,0.006907042,0.003475241,0.01675802,8.96513,8.566676E-5,508448.5,508448.5
1.707255E-5,15.60682,-9.401557E9,1274.005,1274.005,0.001337098,1.0,0.9071259,3.66922E-5,0.005674522,4.791056E-4,0.001794936,1.497261E-4,0.02468687,2.017757E-5,2.164847E-4,7.976001E-4,1.404892E-5,0.01127163,2.419595E-4,1.788285E-5,4.733537E-5,2.587688E-4,6.03927E-6,1.563794E-5,9.202482E-6,2.775025E-5,0.003944491,1.805637E-4,1.356599E-4,0.004065253,2.824281E-5,2.864748E-8,7.012486E-5,5.517918E-8,3.202536E-5,4.04486E-7,2.947095E-7,1.141668E-9,4.175829E-5,0.003006275,8.131328E-5,0.001473012,5.484155E-5,2.937556E-6,3.478467E-4,0.002985997,0.003713412,6.147115E-5,1.750815E-9,6.129642E-7,1.618471E-5,8.182662E-8,1.605844E-5,0.006833239,0.003423872,0.01656842,8.956493,8.567397E-5,507958.6,507958.7
1.710271E-5,15.60676,-9.385699E9,1273.952,1273.952,0.001337098,1.0,0.9070932,3.664221E-5,0.005680217,4.785432E-4,0.001796434,1.495601E-4,0.02470611,2.016229E-5,2.167659E-4,7.981422E-4,1.402856E-5,0.01127973,2.41879E-4,1.791311E-5,4.738557E-5,2.589177E-4,6.030259E-6,1.5651E-5,9.226326E-6,2.779077E-5,0.003946873,1.807525E-4,1.355951E-4,0.004068538,2.829278E-5,2.872671E-8,7.0192E-5,5.536885E-8,3.208288E-5,4.052864E-7,2.956397E-7,1.14558E-9,4.177512E-5,0.003008013,8.13829E-5,0.001473949,5.48745E-5,2.942472E-6,3.480349E-4,0.002987574,0.003713172,6.145976E-5,1.756707E-9,6.144785E-7,1.620811E-5,8.202026E-8,1.60788E-5,0.006830338,0.003421856,0.01656096,8.956153,8.567426E-5,507939.4,507939.4
1.718586E-5,15.60662,-9.342264E9,1273.807,1273.807,0.001337098,1.0,0.9070034,3.650508E-5,0.005695876,4.770006E-4,0.00180055,1.491046E-4,0.02475897,2.012027E-5,2.175395E-4,7.996308E-4,1.397273E-5,0.01130199,2.416578E-4,1.799645E-5,4.752369E-5,2.593264E-4,6.005547E-6,1.568689E-5,9.292113E-6,2.790223E-5,0.003953412,1.812715E-4,1.35417E-4,0.00407757,2.843036E-5,2.894526E-8,7.037665E-5,5.589298E-8,3.224129E-5,4.074905E-7,2.982083E-7,1.156394E-9,4.182125E-5,0.003012786,8.157416E-5,0.001476523,5.496507E-5,2.956009E-6,3.485516E-4,0.002991902,0.003712512,6.142825E-5,1.772981E-9,6.186538E-7,1.627251E-5,8.255411E-8,1.613478E-5,0.006822364,0.003416319,0.01654046,8.955219,8.567506E-5,507886.4,507886.4
1.729618E-5,15.60643,-9.285237E9,1273.616,1273.616,0.001337098,1.0,0.9068848,3.632498E-5,0.00571655,4.749733E-4,0.001805979,1.485057E-4,0.02482872,2.006484E-5,2.185619E-4,8.015907E-4,1.389941E-5,0.01133134,2.413661E-4,1.810675E-5,4.770622E-5,2.598641E-4,5.973099E-6,1.573421E-5,9.379488E-6,2.804946E-5,0.003962023,1.819566E-4,1.351823E-4,0.004089484,2.861233E-5,2.923534E-8,7.062051E-5,5.659098E-8,3.245103E-5,4.104082E-7,3.016249E-7,1.170799E-9,4.188179E-5,0.003019069,8.182619E-5,0.001479913,5.508455E-5,2.973918E-6,3.492321E-4,0.002997595,0.003711641,6.138612E-5,1.79464E-9,6.241925E-7,1.635759E-5,8.326211E-8,1.620868E-5,0.006811851,0.003409022,0.01651342,8.953987,8.567611E-5,507816.5,507816.5
1.79767E-5,15.60524,-8.947515E9,1272.463,1272.463,0.001337098,1.0,0.9061694,3.52547E-5,0.00584171,4.629027E-4,0.001838762,1.449338E-4,0.02524991,1.972999E-5,2.24777E-4,8.13341E-4,1.346401E-5,0.01150822,2.396058E-4,1.878063E-5,4.881542E-5,2.630791E-4,5.780529E-6,1.601926E-5,9.920351E-6,2.894259E-5,0.00401367,1.861008E-4,1.337685E-4,0.004161433,2.972192E-5,3.10269E-8,7.209916E-5,6.095556E-8,3.373441E-5,4.282452E-7,3.228917E-7,1.260971E-9,4.224055E-5,0.003056731,8.334178E-5,0.00150024,5.580599E-5,3.083215E-6,3.533119E-4,0.003031609,0.003706391,6.111975E-5,1.929719E-9,6.583234E-7,1.687414E-5,8.762113E-8,1.66559E-5,0.006748512,0.003365145,0.01635043,8.946558,8.568261E-5,507395.2,507395.2
1.801496E-5,15.60518,-8.929208E9,1272.4,1272.4,0.001337098,1.0,0.90613,3.519654E-5,0.005848628,4.622457E-4,0.00184057,1.44739E-4,0.02527314,1.971153E-5,2.251218E-4,8.139846E-4,1.344038E-5,0.01151795,2.395088E-4,1.881819E-5,4.887694E-5,2.632548E-4,5.770078E-6,1.603494E-5,9.950855E-6,2.899203E-5,0.0040165,1.863297E-4,1.336908E-4,0.0041654,2.978364E-5,3.112772E-8,7.2181E-5,6.120395E-8,3.380604E-5,4.292398E-7,3.24097E-7,1.266108E-9,4.225999E-5,0.003058793,8.342503E-5,0.001501354,5.584577E-5,3.0893E-6,3.535354E-4,0.003033466,0.003706102,6.110447E-5,1.937389E-9,6.602403E-7,1.690276E-5,8.786577E-8,1.668061E-5,0.006745027,0.003362734,0.01634145,8.946149,8.568297E-5,507372.0,507372.0
1.822573E-5,15.60481,-8.829677E9,1272.052,1272.052,0.001337098,1.0,0.9059142,3.487991E-5,0.005886516,4.586664E-4,0.001850461,1.436777E-4,0.02540024,1.961049E-5,2.270122E-4,8.174988E-4,1.33117E-5,0.01157119,2.389781E-4,1.902447E-5,4.921425E-5,2.64213E-4,5.713203E-6,1.612069E-5,1.011906E-5,2.926297E-5,0.004031953,1.875828E-4,1.332655E-4,0.00418711,3.012242E-5,3.168324E-8,7.262945E-5,6.257786E-8,3.419959E-5,4.347031E-7,3.307544E-7,1.294531E-9,4.236572E-5,0.003070053,8.388E-5,0.001507436,5.606344E-5,3.122709E-6,3.547556E-4,0.003043595,0.00370452,6.101977E-5,1.979774E-9,6.707956E-7,1.705966E-5,8.921243E-8,1.68159E-5,0.006725967,0.003349562,0.01629236,8.94391,8.568497E-5,507245.0,507245.0
1.855562E-5,15.60425,-8.678064E9,1271.515,1271.515,0.001337098,1.0,0.9055814,3.439662E-5,0.005945081,4.531962E-4,0.001865721,1.420537E-4,0.02559638,1.945463E-5,2.29942E-4,8.228947E-4,1.311539E-5,0.01165323,2.381598E-4,1.934524E-5,4.973694E-5,2.656815E-4,5.626466E-6,1.62528E-5,1.038289E-5,2.968215E-5,0.004055685,1.895186E-4,1.326106E-4,0.004220609,3.064847E-5,3.255314E-8,7.332332E-5,6.474723E-8,3.481218E-5,4.432012E-7,3.412341E-7,1.339444E-9,4.252676E-5,0.003087338,8.457999E-5,0.001516776,5.639927E-5,3.174623E-6,3.566292E-4,0.00305911,0.003702084,6.088554E-5,2.046579E-9,6.87301E-7,1.73026E-5,9.131704E-8,1.702493E-5,0.006696603,0.003329295,0.0162167,8.94046,8.568809E-5,507049.4,507049.4
1.881689E-5,15.6038,-8.561458E9,1271.096,1271.096,0.001337098,1.0,0.9053219,3.4024E-5,0.005990848,4.489727E-4,0.001877624,1.407983E-4,0.02574938,1.93331E-5,2.322378E-4,8.270818E-4,1.296411E-5,0.01171712,2.375217E-4,1.959752E-5,5.01465E-5,2.668187E-4,5.559655E-6,1.635567E-5,1.05923E-5,3.001005E-5,0.004074105,1.910304E-4,1.321008E-4,0.004246738,3.106157E-5,3.324233E-8,7.386618E-5,6.64812E-8,3.529447E-5,4.498865E-7,3.495829E-7,1.375373E-9,4.265064E-5,0.003100748,8.512431E-5,0.001524025,5.66612E-5,3.215421E-6,3.58083E-4,0.003071117,0.003700185,6.077796E-5,2.099874E-9,7.003582E-7,1.749279E-5,9.298102E-8,1.718819E-5,0.006673736,0.003313534,0.01615775,8.937771,8.569055E-5,506896.9,506896.9
1.884902E-5,15.60374,-8.547302E9,1271.045,1271.045,0.001337098,1.0,0.9052902,3.397875E-5,0.00599644,4.484598E-4,0.001879077,1.406458E-4,0.02576805,1.931828E-5,2.325187E-4,8.275915E-4,1.294576E-5,0.01172492,2.374439E-4,1.962844E-5,5.019659E-5,2.66957E-4,5.55155E-6,1.636821E-5,1.061808E-5,3.005012E-5,0.004076348,1.91215E-4,1.320387E-4,0.004249927,3.111216E-5,3.332709E-8,7.393253E-5,6.669539E-8,3.535361E-5,4.507059E-7,3.506126E-7,1.379813E-9,4.266565E-5,0.00310238,8.519065E-5,0.001524908,5.669317E-5,3.220418E-6,3.5826E-4,0.003072577,0.003699953,6.076466E-5,2.106451E-9,7.019629E-7,1.751605E-5,9.318547E-8,1.720813E-5,0.006670947,0.003311613,0.01615056,8.937443,8.569085E-5,506878.3,506878.3
1.88833E-5,15.60368,-8.532263E9,1270.99,1270.99,0.001337098,1.0,0.9052565,3.393063E-5,0.006002396,4.479142E-4,0.001880624,1.404835E-4,0.02578794,1.930248E-5,2.32818E-4,8.281341E-4,1.292623E-5,0.01173321,2.37361E-4,1.96614E-5,5.024998E-5,2.671042E-4,5.542929E-6,1.638157E-5,1.064559E-5,3.009282E-5,0.004078735,1.914116E-4,1.319725E-4,0.004253324,3.116608E-5,3.341753E-8,7.400323E-5,6.692416E-8,3.541666E-5,4.515795E-7,3.517119E-7,1.384556E-9,4.268162E-5,0.003104117,8.526128E-5,0.001525847,5.672722E-5,3.225746E-6,3.584484E-4,0.00307413,0.003699706,6.075045E-5,2.113475E-9,7.036749E-7,1.754083E-5,9.340357E-8,1.722937E-5,0.006667977,0.003309568,0.0161429,8.937094,8.569117E-5,506858.5,506858.5
1.896693E-5,15.60354,-8.495795E9,1270.858,1270.858,0.001337098,1.0,0.9051745,3.381391E-5,0.00601689,4.465896E-4,0.001884388,1.400894E-4,0.02583632,1.926407E-5,2.335465E-4,8.294525E-4,1.287886E-5,0.01175339,2.371593E-4,1.97417E-5,5.037996E-5,2.674616E-4,5.522013E-6,1.641406E-5,1.071273E-5,3.019672E-5,0.004084536,1.918901E-4,1.318115E-4,0.004261586,3.12974E-5,3.363817E-8,7.417529E-5,6.748323E-8,3.557029E-5,4.537077E-7,3.543966E-7,1.396148E-9,4.272035E-5,0.003108339,8.543296E-5,0.00152813,5.681003E-5,3.238723E-6,3.589061E-4,0.003077903,0.003699107,6.071572E-5,2.130632E-9,7.078501E-7,1.760115E-5,9.393541E-8,1.728104E-5,0.006660756,0.003304596,0.01612427,8.936244,8.569196E-5,506810.3,506810.3
1.913135E-5,15.60326,-8.424953E9,1270.599,1270.599,0.001337098,1.0,0.9050143,3.358697E-5,0.006045228,4.44013E-4,0.00189174,1.393224E-4,0.02593084,1.918905E-5,2.349727E-4,8.320226E-4,1.278679E-5,0.01179279,2.367654E-4,1.989911E-5,5.063436E-5,2.681579E-4,5.481369E-6,1.647747E-5,1.084485E-5,3.039992E-5,0.004095845,1.928252E-4,1.314974E-4,0.004277727,3.155466E-5,3.407199E-8,7.451186E-5,6.858655E-8,3.58716E-5,4.578801E-7,3.596877E-7,1.419034E-9,4.279557E-5,0.003116567,8.576793E-5,0.00153258,5.697181E-5,3.264154E-6,3.597984E-4,0.003085249,0.003697935,6.064715E-5,2.164463E-9,7.160547E-7,1.771916E-5,9.498027E-8,1.738204E-5,0.006646658,0.003294896,0.01608791,8.934585,8.56935E-5,506716.2,506716.2
1.921823E-5,15.60311,-8.38797E9,1270.463,1270.463,0.001337098,1.0,0.9049301,3.346837E-5,0.006060119,4.426657E-4,0.001895601,1.389211E-4,0.02598047,1.914968E-5,2.357229E-4,8.333692E-4,1.273869E-5,0.01181347,2.365587E-4,1.998205E-5,5.076819E-5,2.685224E-4,5.460138E-6,1.651074E-5,1.091472E-5,3.050674E-5,0.004101771,1.933165E-4,1.313326E-4,0.004286202,3.169011E-5,3.430121E-8,7.46888E-5,6.917167E-8,3.603041E-5,4.600786E-7,3.624898E-7,1.431175E-9,4.283484E-5,0.003120877,8.594359E-5,0.001534912,5.705676E-5,3.277548E-6,3.602659E-4,0.003089093,0.00369732,6.061078E-5,2.18239E-9,7.203874E-7,1.778122E-5,9.553193E-8,1.74351E-5,0.00663926,0.003289809,0.01606882,8.933715,8.569431E-5,506666.8,506666.8
1.933952E-5,15.60291,-8.336851E9,1270.274,1270.274,0.001337098,1.0,0.9048133,3.330433E-5,0.006080812,4.408014E-4,0.001900962,1.383657E-4,0.02604939,1.909501E-5,2.367664E-4,8.352358E-4,1.267216E-5,0.01184217,2.362716E-4,2.009754E-5,5.095433E-5,2.690273E-4,5.430781E-6,1.655693E-5,1.101233E-5,3.065519E-5,0.004109985,1.939989E-4,1.311039E-4,0.004297971,3.187863E-5,3.462122E-8,7.493478E-5,6.999102E-8,3.625164E-5,4.631402E-7,3.664092E-7,1.448181E-9,4.28891E-5,0.003126851,8.618726E-5,0.001538145,5.717471E-5,3.296196E-6,3.609139E-4,0.003094417,0.003696467,6.055985E-5,2.207477E-9,7.26433E-7,1.786751E-5,9.630152E-8,1.750882E-5,0.006628993,0.003282752,0.01604233,8.932506,8.569544E-5,506598.3,506598.3
1.949195E-5,15.60265,-8.273445E9,1270.039,1270.039,0.001337098,1.0,0.9046676,3.310063E-5,0.006106664,4.384849E-4,0.001907654,1.376751E-4,0.02613542,1.90268E-5,2.380715E-4,8.375604E-4,1.258958E-5,0.01187796,2.359133E-4,2.024222E-5,5.118714E-5,2.696554E-4,5.394342E-6,1.661453E-5,1.11351E-5,3.08407E-5,0.004120216,1.948512E-4,1.308187E-4,0.004312662,3.211463E-5,3.502337E-8,7.524222E-5,7.102475E-8,3.652892E-5,4.669761E-7,3.713468E-7,1.469646E-9,4.295641E-5,0.00313429,8.6491E-5,0.00154217,5.732193E-5,3.319549E-6,3.617208E-4,0.003101039,0.003695402,6.049559E-5,2.2391E-9,7.340258E-7,1.797538E-5,9.726784E-8,1.760087E-5,0.006616187,0.003273955,0.01600927,8.930998,8.569687E-5,506512.7,506512.7
1.977258E-5,15.60217,-8.159077E9,1269.61,1269.61,0.001337098,1.0,0.9044022,3.27327E-5,0.006153809,4.342969E-4,0.001919841,1.364256E-4,0.02629211,1.890266E-5,2.40456E-4,8.417782E-4,1.244047E-5,0.01194309,2.352611E-4,2.050725E-5,5.161251E-5,2.707935E-4,5.328566E-6,1.671931E-5,1.136143E-5,3.117912E-5,0.00413878,1.964045E-4,1.303001E-4,0.004339416,3.254644E-5,3.576369E-8,7.580334E-5,7.293983E-8,3.703719E-5,4.74003E-7,3.804725E-7,1.509436E-9,4.307776E-5,0.003147784,8.704291E-5,0.001549475,5.759002E-5,3.362302E-6,3.631846E-4,0.00311303,0.003693464,6.037664E-5,2.297602E-9,7.479898E-7,1.817234E-5,9.904434E-8,1.776865E-5,0.006592891,0.003257969,0.01594913,8.928253,8.569947E-5,506357.1,506357.1
2.477329E-5,15.59407,-6.529797E9,1262.823,1262.823,0.001337098,1.0,0.9002132,2.740079E-5,0.00691129,3.729571E-4,0.002112806,1.179681E-4,0.02877271,1.696261E-5,2.794694E-4,9.059283E-4,1.028834E-5,0.01296193,2.249836E-4,2.496485E-5,5.858252E-5,2.87813E-4,4.381945E-6,1.835753E-5,1.543899E-5,3.660511E-5,0.004421128,2.211636E-4,1.222341E-4,0.004762752,3.971439E-5,4.88669E-8,8.489594E-5,1.092992E-7,4.565057E-5,5.921515E-7,5.491404E-7,2.271024E-9,4.479715E-5,0.003352123,9.556134E-5,0.001660476,6.182399E-5,4.077208E-6,3.853851E-4,0.003291096,0.003663012,5.820405E-5,3.39052E-9,9.927365E-7,2.136872E-5,1.300692E-7,2.043881E-5,0.006228806,0.003010807,0.01500582,8.885141,8.574402E-5,503912.0,503912.0
2.897993E-5,15.58779,-5.574585E9,1258.093,1258.093,0.001337098,1.0,0.8973027,2.41818E-5,0.007453412,3.352336E-4,0.002247759,1.064704E-4,0.03050464,1.565218E-5,3.080997E-4,9.478909E-4,8.997917E-6,0.0136594,2.178733E-4,2.837942E-5,6.372335E-5,2.986149E-4,3.816998E-6,1.948013E-5,1.889646E-5,4.042003E-5,0.00460527,2.385948E-4,1.167743E-4,0.005058044,4.508466E-5,5.964274E-8,9.149403E-5,1.425249E-7,5.232102E-5,6.823632E-7,6.971044E-7,2.976941E-9,4.578593E-5,0.003484276,1.012547E-4,0.001732712,6.476097E-5,4.619883E-6,3.997717E-4,0.003402263,0.003641956,5.642734E-5,4.365066E-9,1.191459E-6,2.368082E-5,1.551494E-7,2.230698E-5,0.005979875,0.0028448,0.01435745,8.855428,8.577856E-5,502226.9,502226.9
2.900943E-5,15.58774,-5.56883E9,1258.062,1258.062,0.001337098,1.0,0.8972839,2.416214E-5,0.00745697,3.350013E-4,0.002248637,1.063993E-4,0.03051589,1.564382E-5,3.082893E-4,9.481561E-4,8.990057E-6,0.01366389,2.178274E-4,2.840244E-5,6.375749E-5,2.986822E-4,3.813563E-6,1.948737E-5,1.892071E-5,4.044474E-5,0.00460643,2.387083E-4,1.167393E-4,0.005059961,4.512051E-5,5.97173E-8,9.153759E-5,1.427648E-7,5.236616E-5,6.829698E-7,6.981549E-7,2.982071E-9,4.579182E-5,0.003485105,1.01291E-4,0.001733166,6.477997E-5,4.623527E-6,3.99862E-4,0.003402949,0.00364182,5.641526E-5,4.372032E-9,1.192828E-6,2.369603E-5,1.553219E-7,2.231909E-5,0.005978272,0.002843739,0.01435326,8.855236,8.57788E-5,502216.0,502216.0
