Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H3_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_IC3H7_Soln#8 (),Mole_fraction_NC3H7_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_PC4H9_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H5_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_NC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC12H26_Soln#8 (),Mole_fraction_NC16H34_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
1.947315E-5,15.60268,-8.281218E9,1270.068,1270.068,0.001337098,1.0,0.9046855,3.312561E-5,0.006103484,4.387691E-4,0.001906831,1.377598E-4,0.02612484,1.903518E-5,2.379109E-4,8.372749E-4,6.088615E-6,1.25997E-5,0.01187356,2.359574E-4,2.02244E-5,5.115849E-5,2.695783E-4,5.398809E-6,1.660745E-5,1.111995E-5,3.081788E-5,0.00411896,1.947464E-4,1.308537E-4,0.004310856,5.249796E-6,3.208558E-5,7.52044E-5,7.089699E-8,3.649476E-5,4.665036E-7,3.70737E-7,4.294816E-5,0.003133377,7.356918E-7,8.645368E-5,0.001541676,5.730383E-5,3.316673E-6,2.524915E-7,3.616217E-4,0.003100226,0.003695533,6.050353E-5,7.330896E-7,1.796211E-5,1.758955E-5,0.006617761,0.003275036,0.01601334,8.931183,8.569669E-5,506523.2,506523.2
1.952232E-5,15.6026,-8.260919E9,1269.992,1269.992,0.001337098,1.0,0.9046387,3.306038E-5,0.006111794,4.380269E-4,0.001908981,1.375385E-4,0.02615249,1.901327E-5,2.383307E-4,8.380207E-4,6.08299E-6,1.257326E-5,0.01188506,2.358423E-4,2.027099E-5,5.123338E-5,2.697797E-4,5.387142E-6,1.662595E-5,1.115957E-5,3.087752E-5,0.004122242,1.950203E-4,1.307621E-4,0.004315576,5.245218E-6,3.216153E-5,7.530325E-5,7.123128E-8,3.658407E-5,4.677388E-7,3.723323E-7,4.29697E-5,0.003135763,7.378857E-7,8.655118E-5,0.001542967,5.735113E-5,3.324191E-6,2.531466E-7,3.618805E-4,0.003102349,0.003695191,6.048276E-5,7.355381E-7,1.79968E-5,1.761914E-5,0.006613648,0.003272212,0.01600272,8.930699,8.569715E-5,506495.8,506495.8
2.0E-5,15.60179,-8.068616E9,1269.267,1269.267,0.001337098,1.0,0.9041899,3.24412E-5,0.006191588,4.309752E-4,0.001929591,1.354335E-4,0.02641747,1.880344E-5,2.423709E-4,8.451376E-4,6.029378E-6,1.232238E-5,0.01199512,2.347395E-4,2.072072E-5,5.195412E-5,2.716983E-4,5.276488E-6,1.680301E-5,1.154513E-5,3.145038E-5,0.004153568,1.976483E-4,1.298859E-4,0.004360819,5.201079E-6,3.289379E-5,7.62534E-5,7.450314E-8,3.744696E-5,4.796637E-7,3.87901E-7,4.317367E-5,0.003158527,7.591482E-7,8.748326E-5,0.001555293,5.780447E-5,3.396717E-6,2.594883E-7,3.643504E-4,0.003122557,0.003691916,6.027966E-5,7.592908E-7,1.833038E-5,1.7903E-5,0.00657428,0.003245213,0.01590106,8.926059,8.570158E-5,506232.6,506232.6
2.798915E-5,15.58922,-5.774818E9,1259.142,1259.142,0.001337098,1.0,0.8979477,2.486331E-5,0.00733209,3.43271E-4,0.002217777,1.089294E-4,0.03012023,1.593908E-5,3.016473E-4,9.387715E-4,5.335374E-6,9.270496E-6,0.0135056,2.194459E-4,2.759942E-5,6.256214E-5,2.962921E-4,3.936151E-6,1.923236E-5,1.808194E-5,3.957465E-5,0.004565327,2.347182E-4,1.179735E-4,0.004992524,4.555397E-6,4.3867E-5,9.001078E-5,1.345211E-7,5.079232E-5,6.617886E-7,6.619139E-7,4.558068E-5,0.0034557,1.100417E-6,1.000097E-4,0.001717058,6.411095E-5,4.496283E-6,3.603655E-7,3.966591E-4,0.003378524,0.003646618,5.683647E-5,1.145286E-6,2.316235E-5,2.189275E-5,0.006034752,0.002881184,0.01450061,8.861995,8.577067E-5,502599.3,502599.3
2.899559E-5,15.58776,-5.571528E9,1258.077,1258.077,0.001337098,1.0,0.8972927,2.417136E-5,0.0074553,3.351103E-4,0.002248225,1.064326E-4,0.03051061,1.564774E-5,3.082003E-4,9.480317E-4,5.267784E-6,8.993744E-6,0.01366179,2.17849E-4,2.839164E-5,6.374147E-5,2.986506E-4,3.815175E-6,1.948397E-5,1.890933E-5,4.043314E-5,0.004605886,2.386551E-4,1.167557E-4,0.005059061,4.485962E-6,4.510369E-5,9.151715E-5,1.426522E-7,5.234497E-5,6.826851E-7,6.976618E-7,4.578906E-5,0.003484716,1.141402E-6,1.01274E-4,0.001732953,6.477106E-5,4.621817E-6,3.724549E-7,3.998196E-4,0.003402627,0.003641884,5.642093E-5,1.192185E-6,2.36889E-5,2.231341E-5,0.005979024,0.002844237,0.01435523,8.855326,8.577869E-5,502221.1,502221.1
2.902268E-5,15.58772,-5.566242E9,1258.048,1258.048,0.001337098,1.0,0.8972754,2.415332E-5,0.007458566,3.348971E-4,0.00224903,1.063674E-4,0.03052093,1.564007E-5,3.083743E-4,9.48275E-4,5.266011E-6,8.986533E-6,0.01366591,2.178068E-4,2.841276E-5,6.377282E-5,2.987124E-4,3.812024E-6,1.949061E-5,1.89316E-5,4.045582E-5,0.004606951,2.387592E-4,1.167236E-4,0.005060821,4.484126E-6,4.513659E-5,9.155713E-5,1.428725E-7,5.238642E-5,6.832421E-7,6.986266E-7,4.579445E-5,0.003485477,1.142499E-6,1.013072E-4,0.00173337,6.47885E-5,4.625162E-6,3.727787E-7,3.999025E-4,0.003403257,0.003641759,5.640984E-5,1.193442E-6,2.370286E-5,2.232453E-5,0.005977554,0.002843264,0.01435139,8.85515,8.57789E-5,502211.1,502211.1
2.969549E-5,15.58677,-5.437987E9,1257.358,1257.358,0.001337098,1.0,0.8968508,2.371467E-5,0.007538838,3.297076E-4,0.002268796,1.047769E-4,0.03077421,1.545247E-5,3.126576E-4,9.542206E-4,5.222704E-6,8.811283E-6,0.01376691,2.167727E-4,2.893408E-5,6.454466E-5,3.002185E-4,3.735472E-6,1.965341E-5,1.948445E-5,4.101178E-5,0.004632961,2.413154E-4,1.159377E-4,0.005103982,4.439091E-6,4.594729E-5,9.254077E-5,1.483665E-7,5.340976E-5,6.969808E-7,7.226227E-7,4.592514E-5,0.003504055,1.169636E-6,1.021213E-4,0.001743559,6.521608E-5,4.707645E-6,3.807896E-7,4.019265E-4,0.003418589,0.003638691,5.613599E-5,1.224559E-6,2.404614E-5,2.25972E-5,0.00594152,0.002819443,0.01425731,8.850833,8.578418E-5,501966.2,501966.2
3.0E-5,15.58634,-5.381754E9,1257.05,1257.05,0.001337098,1.0,0.8966618,2.352181E-5,0.007574664,3.274219E-4,0.0022776,1.040757E-4,0.03088699,1.536928E-5,3.145725E-4,9.568531E-4,5.20355E-6,8.73428E-6,0.01381181,2.163128E-4,2.9168E-5,6.488998E-5,3.008834E-4,3.70185E-6,1.97258E-5,1.973457E-5,4.125903E-5,0.00464447,2.424542E-4,1.155888E-4,0.005123199,4.419045E-6,4.63103E-5,9.298031E-5,1.508671E-7,5.386933E-5,7.031425E-7,7.335056E-7,4.598226E-5,0.003512267,1.181853E-6,1.024823E-4,0.001748065,6.54063E-5,4.744626E-6,3.843979E-7,4.028212E-4,0.003425343,0.003637326,5.601307E-5,1.238584E-6,2.419939E-5,2.271854E-5,0.005925504,0.002808872,0.01421548,8.848913,8.578655E-5,501857.3,501857.3
3.027116E-5,15.58595,-5.332603E9,1256.779,1256.779,0.001337098,1.0,0.8964951,2.335295E-5,0.007606306,3.254187E-4,0.002285367,1.034608E-4,0.03098647,1.529609E-5,3.162654E-4,9.591673E-4,5.186722E-6,8.666886E-6,0.01385136,2.159073E-4,2.937525E-5,6.51954E-5,3.014668E-4,3.672429E-6,1.978959E-5,1.995724E-5,4.147694E-5,0.004654582,2.434587E-4,1.152816E-4,0.005140148,4.401369E-6,4.663153E-5,9.33688E-5,1.531009E-7,5.42767E-5,7.085998E-7,7.432077E-7,4.603208E-5,0.003519479,1.192697E-6,1.027999E-4,0.001752024,6.557399E-5,4.777374E-6,3.87602E-7,4.036071E-4,0.003431261,0.003636122,5.590416E-5,1.251041E-6,2.433477E-5,2.282553E-5,0.005911393,0.002799568,0.01417861,8.84722,8.578865E-5,501761.3,501761.4
3.03045E-5,15.58591,-5.326618E9,1256.746,1256.746,0.001337098,1.0,0.8964747,2.333238E-5,0.007610179,3.251745E-4,0.002286317,1.033859E-4,0.03099863,1.528715E-5,3.164728E-4,9.594498E-4,5.184667E-6,8.658677E-6,0.0138562,2.158578E-4,2.940066E-5,6.523282E-5,3.01538E-4,3.668846E-6,1.979739E-5,1.998461E-5,4.150358E-5,0.004655817,2.435816E-4,1.15244E-4,0.005142221,4.399208E-6,4.667088E-5,9.341638E-5,1.53376E-7,5.432666E-5,7.092689E-7,7.444012E-7,4.603814E-5,0.003520359,1.194028E-6,1.028387E-4,0.001752508,6.559449E-5,4.781389E-6,3.879953E-7,4.03703E-4,0.003431982,0.003635975,5.589081E-5,1.25257E-6,2.435134E-5,2.283862E-5,0.005909668,0.002798431,0.0141741,8.847013,8.57889E-5,501749.6,501749.6
3.033683E-5,15.58586,-5.32083E9,1256.714,1256.714,0.001337098,1.0,0.896455,2.331247E-5,0.007613932,3.24938E-4,0.002287238,1.033133E-4,0.03101043,1.527849E-5,3.166737E-4,9.597235E-4,5.182678E-6,8.650729E-6,0.01386089,2.158097E-4,2.94253E-5,6.526908E-5,3.016069E-4,3.665376E-6,1.980495E-5,2.001116E-5,4.152939E-5,0.004657013,2.437007E-4,1.152076E-4,0.00514423,4.397113E-6,4.670904E-5,9.346248E-5,1.53643E-7,5.43751E-5,7.099174E-7,7.45559E-7,4.604401E-5,0.003521212,1.195318E-6,1.028763E-4,0.001752976,6.561436E-5,4.78528E-6,3.883767E-7,4.037959E-4,0.003432681,0.003635832,5.587786E-5,1.254053E-6,2.43674E-5,2.285129E-5,0.005907996,0.002797329,0.01416974,8.846812,8.578915E-5,501738.2,501738.2
3.044483E-5,15.58571,-5.301558E9,1256.607,1256.607,0.001337098,1.0,0.8963892,2.32462E-5,0.007626444,3.241512E-4,0.002290306,1.030717E-4,0.03104971,1.524964E-5,3.173437E-4,9.606348E-4,5.176055E-6,8.624292E-6,0.01387649,2.156497E-4,2.950747E-5,6.539E-5,3.018363E-4,3.653838E-6,1.983013E-5,2.009982E-5,4.161539E-5,0.004660993,2.440976E-4,1.150865E-4,0.005150924,4.390135E-6,4.683626E-5,9.361619E-5,1.545352E-7,5.453669E-5,7.120807E-7,7.494268E-7,4.606349E-5,0.003524049,1.199625E-6,1.030014E-4,0.001754534,6.568056E-5,4.798259E-6,3.896496E-7,4.041051E-4,0.003435005,0.003635357,5.583468E-5,1.259003E-6,2.442094E-5,2.289353E-5,0.005902429,0.002793661,0.01415519,8.846144,8.578998E-5,501700.3,501700.4
3.051328E-5,15.58562,-5.289418E9,1256.539,1256.539,0.001337098,1.0,0.8963476,2.320442E-5,0.007634354,3.23655E-4,0.002292245,1.029193E-4,0.03107454,1.523143E-5,3.177674E-4,9.612102E-4,5.171874E-6,8.607624E-6,0.01388635,2.155486E-4,2.955948E-5,6.546649E-5,3.01981E-4,3.646564E-6,1.984603E-5,2.0156E-5,4.166972E-5,0.004663506,2.443484E-4,1.150099E-4,0.005155154,4.385725E-6,4.691674E-5,9.37134E-5,1.551012E-7,5.463896E-5,7.134495E-7,7.518791E-7,4.607576E-5,0.00352584,1.202352E-6,1.030805E-4,0.001755518,6.572238E-5,4.806471E-6,3.904557E-7,4.043002E-4,0.003436471,0.003635057,5.580736E-5,1.262139E-6,2.445478E-5,2.292023E-5,0.005898911,0.002791344,0.01414599,8.845722,8.579051E-5,501676.4,501676.4
3.061383E-5,15.58548,-5.271685E9,1256.44,1256.44,0.001337098,1.0,0.8962867,2.314337E-5,0.007645945,3.229296E-4,0.002295085,1.026964E-4,0.03111091,1.520477E-5,3.183885E-4,9.62052E-4,5.165757E-6,8.583269E-6,0.01390079,2.154005E-4,2.963575E-5,6.557861E-5,3.021927E-4,3.635935E-6,1.986933E-5,2.023854E-5,4.174928E-5,0.004667182,2.447157E-4,1.148979E-4,0.005161349,4.379267E-6,4.703474E-5,9.385586E-5,1.559335E-7,5.478899E-5,7.154571E-7,7.554827E-7,4.609368E-5,0.00352846,1.206354E-6,1.031961E-4,0.001756956,6.578364E-5,4.818515E-6,3.916388E-7,4.045857E-4,0.003438614,0.003634617,5.576729E-5,1.26674E-6,2.450438E-5,2.295932E-5,0.00589376,0.002787953,0.01413253,8.845104,8.579128E-5,501641.3,501641.4
3.17243E-5,15.58394,-5.083041E9,1255.367,1255.367,0.001337098,1.0,0.8956272,2.249178E-5,0.007771843,3.151716E-4,0.002325866,1.00311E-4,0.03150484,1.491755E-5,3.251475E-4,9.7111E-4,5.100027E-6,8.323533E-6,0.01405686,2.137989E-4,3.046942E-5,6.679994E-5,3.04462E-4,3.522644E-6,2.012121E-5,2.114933E-5,4.26094E-5,0.0047067,2.486967E-4,1.136885E-4,0.005228455,4.309391E-6,4.832124E-5,9.54056E-5,1.651828E-7,5.643042E-5,7.373859E-7,7.953607E-7,4.62834E-5,0.003556587,1.250258E-6,1.04443E-4,0.001772418,6.644636E-5,4.950016E-6,4.046294E-7,4.076511E-4,0.003461521,0.003629855,5.532956E-5,1.317294E-6,2.504324E-5,2.338238E-5,0.005838091,0.002751365,0.01398698,8.838418,8.579971E-5,501262.1,501262.1
3.187246E-5,15.58374,-5.058834E9,1255.226,1255.226,0.001337098,1.0,0.895541,2.240787E-5,0.007788357,3.141704E-4,0.002329894,1.000028E-4,0.03155636,1.488019E-5,3.260357E-4,9.722864E-4,5.0915E-6,8.290113E-6,0.01407723,2.135897E-4,3.057947E-5,6.69606E-5,3.047556E-4,3.508073E-6,2.01541E-5,2.127074E-5,4.272164E-5,0.004711827,2.492176E-4,1.135309E-4,0.005237231,4.300263E-6,4.849062E-5,9.560918E-5,1.664247E-7,5.664732E-5,7.402788E-7,8.006919E-7,4.630762E-5,0.003560232,1.256075E-6,1.046052E-4,0.001774423,6.653293E-5,4.967357E-6,4.063525E-7,4.080484E-4,0.003464476,0.003629233,5.527184E-5,1.324002E-6,2.511394E-5,2.343766E-5,0.005830826,0.002746599,0.01396797,8.837544,8.580082E-5,501212.6,501212.6
3.239308E-5,15.58304,-4.975489E9,1254.739,1254.739,0.001337098,1.0,0.8952414,2.211854E-5,0.007845852,3.107143E-4,0.0023439,9.893839E-5,0.03173548,1.475071E-5,3.291317E-4,9.763611E-4,5.061984E-6,8.174916E-6,0.01414795,2.128631E-4,3.096395E-5,6.752088E-5,3.057704E-4,3.457863E-6,2.026832E-5,2.169717E-5,4.311135E-5,0.004729575,2.510287E-4,1.129841E-4,0.005267737,4.268559E-6,4.908156E-5,9.63186E-5,1.708026E-7,5.740549E-5,7.50382E-7,8.194427E-7,4.639077E-5,0.00357284,1.276438E-6,1.051675E-4,0.001781362,6.683369E-5,5.027907E-6,4.123874E-7,4.094227E-4,0.003474671,0.00362707,5.507031E-5,1.347502E-6,2.536008E-5,2.362973E-5,0.005805602,0.002730071,0.01390197,8.834511,8.580471E-5,501040.5,501040.6
3.581214E-5,15.57856,-4.486693E9,1251.722,1251.722,0.001337098,1.0,0.893388,2.040474E-5,0.008205018,2.901104E-4,0.002430797,9.257458E-5,0.03284506,1.396226E-5,3.485744E-4,0.001001097,4.88333E-6,7.494101E-6,0.01458319,2.08383E-4,3.340997E-5,7.105029E-5,3.118605E-4,3.16154E-6,2.097246E-5,2.448743E-5,4.550472E-5,0.004836932,2.622563E-4,1.096324E-4,0.00545664,4.073281E-6,5.281193E-5,1.007702E-4,2.000416E-7,6.224231E-5,8.145298E-7,9.431037E-7,4.687041E-5,0.003648821,1.407295E-6,1.085964E-4,0.001823281,6.868949E-5,5.411905E-6,4.513243E-7,4.177068E-4,0.003535252,0.003613694,5.379633E-5,1.499194E-6,2.689755E-5,2.481529E-5,0.005650371,0.002628935,0.01349524,8.815797,8.582934E-5,499979.2,499979.2
3.590278E-5,15.57845,-4.474972E9,1251.646,1251.646,0.001337098,1.0,0.8933413,2.036327E-5,0.008214134,2.896089E-4,0.002432989,9.24193E-5,0.03287301,1.394272E-5,3.490701E-4,0.001001709,4.878921E-6,7.477661E-6,0.01459409,2.082706E-4,3.347304E-5,7.114052E-5,3.120095E-4,3.154394E-6,2.099012E-5,2.456113E-5,4.556447E-5,0.004839579,2.625392E-4,1.095488E-4,0.005461397,4.068392E-6,5.290745E-5,1.008836E-4,2.008273E-7,6.236733E-5,8.161809E-7,9.463912E-7,4.688172E-5,0.003650687,1.410697E-6,1.086815E-4,0.001824313,6.873607E-5,5.421779E-6,4.523408E-7,4.179103E-4,0.00353672,0.003613358,5.376373E-5,1.503154E-6,2.693655E-5,2.484505E-5,0.005646484,0.002626416,0.01348504,8.815327,8.582997E-5,499952.6,499952.6
3.597851E-5,15.57835,-4.465225E9,1251.582,1251.582,0.001337098,1.0,0.8933025,2.032877E-5,0.008221734,2.891916E-4,0.002434817,9.229005E-5,0.0328963,1.392644E-5,3.494835E-4,0.001002219,4.875249E-6,7.463983E-6,0.01460317,2.08177E-4,3.352566E-5,7.121578E-5,3.121336E-4,3.148448E-6,2.100484E-5,2.462269E-5,4.561425E-5,0.004841783,2.627751E-4,1.094791E-4,0.005465362,4.064319E-6,5.298713E-5,1.009783E-4,2.014841E-7,6.247165E-5,8.175584E-7,9.491381E-7,4.689111E-5,0.003652241,1.413537E-6,1.087524E-4,0.001825172,6.877488E-5,5.430015E-6,4.531894E-7,4.180797E-4,0.003537942,0.003613078,5.373653E-5,1.50646E-6,2.696908E-5,2.486984E-5,0.005643245,0.002624316,0.01347654,8.814936,8.58305E-5,499930.4,499930.4
3.602144E-5,15.5783,-4.459712E9,1251.547,1251.547,0.001337098,1.0,0.8932805,2.030926E-5,0.008226037,2.889556E-4,0.002435851,9.221698E-5,0.03290949,1.391723E-5,3.497175E-4,0.001002507,4.873173E-6,7.456253E-6,0.01460831,2.08124E-4,3.355546E-5,7.12584E-5,3.122038E-4,3.145089E-6,2.101317E-5,2.465758E-5,4.564241E-5,0.004843029,2.629086E-4,1.094397E-4,0.005467606,4.062015E-6,5.303225E-5,1.010318E-4,2.018566E-7,6.253073E-5,8.183386E-7,9.506954E-7,4.689642E-5,0.00365312,1.415146E-6,1.087925E-4,0.001825658,6.879685E-5,5.43468E-6,4.536703E-7,4.181755E-4,0.003538633,0.003612919,5.372113E-5,1.508333E-6,2.698749E-5,2.488388E-5,0.005641412,0.002623129,0.01347174,8.814714,8.58308E-5,499917.8,499917.8
3.919926E-5,15.57439,-4.084812E9,1249.011,1249.011,0.001337098,1.0,0.8917232,1.897206E-5,0.008532959,2.726987E-4,0.002509259,8.717277E-5,0.03384406,1.327362E-5,3.664692E-4,0.001022633,4.728429E-6,6.927116E-6,0.01497077,2.043829E-4,3.570926E-5,7.431635E-5,3.170571E-4,2.915335E-6,2.160144E-5,2.722979E-5,4.761999E-5,0.004929746,2.723706E-4,1.066682E-4,0.005626599,3.899748E-6,5.627332E-5,1.048656E-4,2.297131E-7,6.680889E-5,8.746337E-7,1.066101E-6,4.725145E-5,0.003714062,1.532138E-6,1.11601E-4,0.001859428,7.034863E-5,5.77093E-6,4.88791E-7,4.248213E-4,0.003585978,0.003601681,5.261795E-5,1.645059E-6,2.829973E-5,2.5875E-5,0.005512132,0.002539727,0.01313227,8.799066,8.585233E-5,499030.3,499030.3
4.0E-5,15.57344,-3.999574E9,1248.406,1248.406,0.001337098,1.0,0.8913513,1.866515E-5,0.00860693,2.689446E-4,0.002526844,8.600533E-5,0.03406755,1.312243E-5,3.705225E-4,0.001027357,4.694515E-6,6.805934E-6,0.01505692,2.034927E-4,3.623644E-5,7.505863E-5,3.181831E-4,2.862785E-6,2.174152E-5,2.78744E-5,4.808688E-5,0.004950008,2.746332E-4,1.06012E-4,0.005664602,3.861293E-6,5.706091E-5,1.057934E-4,2.368122E-7,6.785845E-5,8.883889E-7,1.0952E-6,4.733032E-5,0.003728243,1.560981E-6,1.122622E-4,0.001867306,7.071816E-5,5.852981E-6,4.975E-7,4.263677E-4,0.003596831,0.003598996,5.235108E-5,1.678923E-6,2.861562E-5,2.611089E-5,0.005481405,0.002520009,0.01305149,8.795338,8.585758E-5,498818.9,498818.9
5.0E-5,15.56255,-3.162905E9,1241.76,1241.76,0.001337098,1.0,0.8872648,1.558644E-5,0.009437602,2.307467E-4,0.002721576,7.407182E-5,0.03653054,1.152901E-5,4.164086E-4,0.001077219,4.337499E-6,5.596305E-6,0.01599238,1.938078E-4,4.236778E-5,8.352905E-5,3.297251E-4,2.339751E-6,2.327049E-5,3.578566E-5,5.303267E-5,0.005161054,2.995325E-4,9.895067E-5,0.00608297,3.448657E-6,6.606142E-5,1.163192E-4,3.273651E-7,8.012729E-5,1.047774E-6,1.457181E-6,4.805291E-5,0.003874365,1.901022E-6,1.192737E-4,0.001949004,7.47474E-5,6.799759E-6,6.020699E-7,4.422945E-4,0.003704413,0.003569474,4.935825E-5,2.083333E-6,3.214659E-5,2.867528E-5,0.00514755,0.002308448,0.01217184,8.754638,8.591767E-5,496510.7,496510.7
6.0E-5,15.55318,-2.604413E9,1236.386,1236.386,0.001337098,1.0,0.883952,1.344935E-5,0.01013642,2.035525E-4,0.002881705,6.55191E-5,0.03853709,1.033303E-5,4.554293E-4,0.001114959,4.067514E-6,4.764075E-6,0.01673508,1.861067E-4,4.781633E-5,9.083354E-5,3.379865E-4,1.981707E-6,2.449639E-5,4.341346E-5,5.67104E-5,0.005316169,3.197106E-4,9.342955E-5,0.006423047,3.130546E-6,7.382619E-5,1.253299E-4,4.197959E-7,9.111432E-5,1.188772E-6,1.813086E-6,4.84555E-5,0.003979408,2.207625E-6,1.245936E-4,0.002008492,7.79655E-5,7.629186E-6,7.001128E-7,4.537189E-4,0.003775737,0.003545483,4.689041E-5,2.457324E-6,3.508372E-5,3.07059E-5,0.00488207,0.002143813,0.01147002,8.722006,8.596943E-5,494660.0,494660.0
7.0E-5,15.54499,-2.206337E9,1231.892,1231.892,0.001337098,1.0,0.8811712,1.187334E-5,0.01074184,1.830577E-4,0.003017904,5.904462E-5,0.04022822,9.397784E-6,4.894562E-4,0.001144849,3.853068E-6,4.155084E-6,0.01734697,1.797632E-4,5.274175E-5,9.727995E-5,3.441817E-4,1.720802E-6,2.551572E-5,5.074719E-5,5.949187E-5,0.005434967,3.365877E-4,8.893853E-5,0.006709,2.876964E-6,8.067045E-5,1.332565E-4,5.12541E-7,1.011058E-4,1.316061E-6,2.160278E-6,4.867574E-5,0.004057963,2.485745E-6,1.287853E-4,0.002053582,8.062811E-5,8.369001E-6,7.92927E-7,4.6223E-4,0.003824447,0.003525289,4.482016E-5,2.805797E-6,3.759557E-5,3.236732E-5,0.004662874,0.002010381,0.01088933,8.694879,8.601472E-5,493121.5,493121.5
8.0E-5,15.53773,-1.908914E9,1228.04,1228.04,0.001337098,1.0,0.8787781,1.065974E-5,0.01127744,1.669734E-4,0.003136557,5.394737E-5,0.04168858,8.643547E-6,5.196806E-4,0.001169303,3.676757E-6,3.689346E-6,0.01786464,1.744012E-4,5.725126E-5,1.03064E-4,3.489828E-4,1.521989E-6,2.63854E-5,5.779366E-5,6.161666E-5,0.005528632,3.51032E-4,8.517988E-5,0.006955343,2.669407E-6,8.680109E-5,1.403653E-4,6.046949E-7,1.102988E-4,1.43272E-6,2.497765E-6,4.878431E-5,0.004118321,2.739461E-6,1.321778E-4,0.002088733,8.288789E-5,9.03784E-6,8.81402E-7,4.687342E-4,0.003858103,0.003507865,4.305388E-5,3.132709E-6,3.978806E-5,3.376002E-5,0.004476951,0.001899038,0.01039614,8.671737,8.605488E-5,491809.0,491809.0
9.0E-5,15.53124,-1.67866E9,1224.677,1224.677,0.001337098,1.0,0.8766795,9.694308E-6,0.01175872,1.539613E-4,0.003241789,4.981409E-5,0.04297294,8.020512E-6,5.469087E-4,0.001189804,3.528046E-6,3.321144E-6,0.01831147,1.697785E-4,6.142073E-5,1.083189E-4,3.527953E-4,1.36531E-6,2.714178E-5,6.456643E-5,6.324691E-5,0.005604077,3.636123E-4,8.196562E-5,0.007171469,2.495884E-6,9.236143E-5,1.46833E-4,6.957391E-7,1.188352E-4,1.540876E-6,2.825325E-6,4.882097E-5,0.004165588,2.972094E-6,1.34979E-4,0.0021167,8.484289E-5,9.648885E-6,9.661779E-7,4.737916E-4,0.003881261,0.003492549,4.152428E-5,3.441205E-6,4.173208E-5,3.494942E-5,0.00431602,0.001804064,0.009968929,8.651606,8.609088E-5,490667.3,490667.3
1.0E-4,15.52536,-1.495388E9,1221.698,1221.698,0.001337098,1.0,0.8748123,8.906615E-6,0.01219647,1.431839E-4,0.003336419,4.638446E-5,0.04411873,7.495902E-6,5.717124E-4,0.001207321,3.400126E-6,3.022427E-6,0.01870321,1.657306E-4,6.530608E-5,1.131395E-4,3.558792E-4,1.238558E-6,2.780946E-5,7.108142E-5,6.449652E-5,0.005665837,3.747209E-4,7.917022E-5,0.007363799,2.348298E-6,9.745495E-5,1.527833E-4,7.853898E-7,1.268207E-4,1.642056E-6,3.143109E-6,4.880958E-5,0.004203096,3.186359E-6,1.373277E-4,0.002139288,8.655954E-5,1.021183E-5,1.047734E-6,4.777688E-4,0.003896829,0.003478892,4.018255E-5,3.733796E-6,4.34773E-5,3.598033E-5,0.004174502,0.00172165,0.009593129,8.633825,8.612344E-5,489658.9,489658.9
