Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_IC3H7_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_PC4H9_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H5_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M3_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_DIALLYL_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H15_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_LC6H6_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_NC12H26_Soln#14 (),Mole_fraction_NC16H34_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
2.107545E-5,15.86033,-2.641905E9,1420.233,1420.233,0.001093989,1.0,0.8108849,6.393547E-5,0.02957815,6.652511E-4,0.006536284,4.907519E-5,0.08672677,6.564975E-5,0.005180117,0.002352054,5.864538E-6,3.280591E-6,0.02805921,6.632598E-4,5.017114E-4,6.58301E-4,6.53552E-5,4.313424E-4,1.238167E-6,6.284812E-5,7.941158E-5,3.244118E-5,0.004689519,4.729848E-4,3.99052E-5,0.01253528,2.850349E-5,9.229491E-4,1.202537E-5,3.823039E-4,1.616667E-5,4.696627E-4,1.849375E-5,4.951249E-7,1.585416E-4,7.331679E-4,5.061497E-5,0.00180805,3.685768E-5,2.75423E-4,3.119917E-8,0.001082298,0.002992259,1.163957E-4,7.07565E-6,1.379517E-5,6.315351E-5,3.433656E-5,1.242065E-6,3.039495E-4,8.038565,6.897646E-5,455899.3,455899.3
2.108973E-5,15.86035,-2.639093E9,1420.224,1420.224,0.001093989,1.0,0.8108768,6.389687E-5,0.02958306,6.648406E-4,0.00653627,4.903466E-5,0.08673382,6.561046E-5,0.005181217,0.002351824,5.860677E-6,3.277306E-6,0.02805862,6.631114E-4,5.018724E-4,6.584701E-4,6.536172E-5,4.312475E-4,1.236754E-6,6.283015E-5,7.942478E-5,3.242568E-5,0.004688176,4.729208E-4,3.98795E-5,0.01253534,2.848622E-5,9.231774E-4,1.203145E-5,3.824027E-4,1.617643E-5,4.697844E-4,1.849975E-5,4.95529E-7,1.584821E-4,7.324184E-4,5.057423E-5,0.001807721,3.684652E-5,2.752645E-4,3.114899E-8,0.00108155,0.002992194,1.163819E-4,7.078863E-6,1.380016E-5,6.316055E-5,3.427033E-5,1.238423E-6,3.034833E-4,8.038507,6.897638E-5,455896.0,455896.0
2.140481E-5,15.86072,-2.578391E9,1420.036,1420.036,0.001093989,1.0,0.8106991,6.305773E-5,0.02969058,6.559143E-4,0.006535914,4.815486E-5,0.08688793,6.475556E-5,0.005205319,0.002346775,5.776752E-6,3.206186E-6,0.02804533,6.598606E-4,5.054076E-4,6.621801E-4,6.550233E-5,4.29167E-4,1.20618E-6,6.243614E-5,7.971245E-5,3.208588E-5,0.00465871,4.715111E-4,3.932015E-5,0.01253649,2.811068E-5,9.281767E-4,1.216514E-5,3.845692E-4,1.639112E-5,4.724496E-4,1.863149E-5,5.04455E-7,1.571791E-4,7.161142E-4,4.96846E-5,0.001800513,3.660136E-5,2.717956E-4,3.006649E-8,0.001065212,0.002990775,1.160799E-4,7.149368E-6,1.390958E-5,6.331338E-5,3.284482E-5,1.160931E-6,2.934053E-4,8.037251,6.897473E-5,455824.8,455824.8
2.210037E-5,15.86154,-2.451991E9,1419.636,1419.636,0.001093989,1.0,0.8103187,6.128697E-5,0.02992247,6.370637E-4,0.006534804,4.630641E-5,0.08721819,6.294561E-5,0.005257361,0.00233575,5.599684E-6,3.057905E-6,0.02801526,6.528422E-4,5.130957E-4,6.702275E-4,6.579199E-5,4.246596E-4,1.142532E-6,6.158273E-5,8.032407E-5,3.135036E-5,0.004594737,4.684198E-4,3.813621E-5,0.01253802,2.731637E-5,9.389565E-4,1.245665E-5,3.892666E-4,1.686114E-5,4.782047E-4,1.891662E-5,5.242198E-7,1.543681E-4,6.816522E-4,4.778268E-5,0.001784864,3.60678E-5,2.643404E-4,2.783499E-8,0.001030293,0.002987738,1.15428E-4,7.302431E-6,1.414697E-5,6.363434E-5,2.992727E-5,1.007728E-6,2.725023E-4,8.034577,6.89712E-5,455673.1,455673.1
2.220379E-5,15.86166,-2.434029E9,1419.579,1419.579,0.001093989,1.0,0.8102635,6.103288E-5,0.02995633,6.34357E-4,0.006534603,4.604209E-5,0.08726617,6.268523E-5,0.005264966,0.002334125,5.574278E-6,3.036828E-6,0.0280107,6.518167E-4,5.142255E-4,6.714076E-4,6.583272E-5,4.239992E-4,1.133499E-6,6.145773E-5,8.041234E-5,3.124273E-5,0.004585349,4.679626E-4,3.796592E-5,0.01253813,2.720218E-5,9.4053E-4,1.249958E-5,3.899552E-4,1.693057E-5,4.790457E-4,1.895836E-5,5.271654E-7,1.539576E-4,6.767019E-4,4.750703E-5,0.001782568,3.598936E-5,2.632551E-4,2.752073E-8,0.001025232,0.002987297,1.153328E-4,7.324892E-6,1.418179E-5,6.368019E-5,2.951885E-5,9.868768E-7,2.695445E-4,8.03419,6.897068E-5,455651.2,455651.2
2.227638E-5,15.86174,-2.421556E9,1419.538,1419.538,0.001093989,1.0,0.810225,6.085587E-5,0.02998,6.32471E-4,0.006534457,4.58581E-5,0.08729968,6.250374E-5,0.005270285,0.002332986,5.55658E-6,3.022175E-6,0.0280075,6.510995E-4,5.150166E-4,6.722336E-4,6.586096E-5,4.235371E-4,1.127218E-6,6.137027E-5,8.047391E-5,3.116743E-5,0.004578778,4.676421E-4,3.784723E-5,0.01253819,2.71226E-5,9.416302E-4,1.252965E-5,3.904371E-4,1.697924E-5,4.796338E-4,1.898757E-5,5.292342E-7,1.536706E-4,6.732528E-4,4.731459E-5,0.001780961,3.593444E-5,2.624968E-4,2.730268E-8,0.001021699,0.00298699,1.152662E-4,7.340614E-6,1.420616E-5,6.37121E-5,2.923584E-5,9.725146E-7,2.674901E-4,8.03392,6.897032E-5,455635.8,455635.9
2.228747E-5,15.86175,-2.419665E9,1419.532,1419.532,0.001093989,1.0,0.8102191,6.082895E-5,0.02998361,6.321841E-4,0.006534435,4.583012E-5,0.08730479,6.247613E-5,0.005271096,0.002332812,5.553888E-6,3.019948E-6,0.028007,6.509902E-4,5.151372E-4,6.723595E-4,6.586525E-5,4.234666E-4,1.126264E-6,6.135693E-5,8.048329E-5,3.115595E-5,0.004577776,4.675932E-4,3.782918E-5,0.0125382,2.711049E-5,9.417979E-4,1.253423E-5,3.905106E-4,1.698666E-5,4.797235E-4,1.899202E-5,5.295502E-7,1.536269E-4,6.727281E-4,4.728529E-5,0.001780715,3.592607E-5,2.623812E-4,2.726958E-8,0.001021162,0.002986943,1.15256E-4,7.343012E-6,1.420987E-5,6.371695E-5,2.91929E-5,9.703418E-7,2.671781E-4,8.033879,6.897027E-5,455633.5,455633.5
2.231993E-5,15.86179,-2.414118E9,1419.514,1419.514,0.001093989,1.0,0.8102019,6.075022E-5,0.02999417,6.313454E-4,0.006534368,4.574834E-5,0.08731972,6.239539E-5,0.005273468,0.002332304,5.546017E-6,3.013441E-6,0.02800557,6.506703E-4,5.154904E-4,6.727281E-4,6.587776E-5,4.232605E-4,1.123474E-6,6.131791E-5,8.051069E-5,3.112237E-5,0.004574843,4.6745E-4,3.777638E-5,0.01253822,2.707509E-5,9.422885E-4,1.254766E-5,3.907256E-4,1.70084E-5,4.799858E-4,1.900505E-5,5.304757E-7,1.534989E-4,6.71194E-4,4.719958E-5,0.001779998,3.590155E-5,2.620432E-4,2.71729E-8,0.001019588,0.002986806,1.152263E-4,7.350028E-6,1.422075E-5,6.373113E-5,2.906754E-5,9.640082E-7,2.662666E-4,8.033759,6.897011E-5,455626.7,455626.7
2.265752E-5,15.86217,-2.357696E9,1419.33,1419.33,0.001093989,1.0,0.8100251,5.99447E-5,0.03010304,6.227598E-4,0.00653362,4.491286E-5,0.08747337,6.156827E-5,0.005297941,0.002327037,5.465484E-6,2.947136E-6,0.0279905,6.473706E-4,5.191432E-4,6.765367E-4,6.60046E-5,4.211309E-4,1.095081E-6,6.09149E-5,8.079182E-5,3.077574E-5,0.004544533,4.659648E-4,3.723556E-5,0.0125383,2.671256E-5,9.473474E-4,1.268666E-5,3.929474E-4,1.723378E-5,4.82692E-4,1.913956E-5,5.401097E-7,1.521788E-4,6.554921E-4,4.631877E-5,0.001772585,3.564798E-5,2.585624E-4,2.619198E-8,0.001003415,0.002985397,1.149199E-4,7.422552E-6,1.433314E-5,6.387586E-5,2.779913E-5,9.007253E-7,2.569988E-4,8.032525,6.896846E-5,455556.7,455556.7
2.284743E-5,15.86238,-2.326874E9,1419.228,1419.228,0.001093989,1.0,0.8099272,5.950166E-5,0.03016359,6.180357E-4,0.006533161,4.445439E-5,0.08755854,6.111265E-5,0.005311559,0.00232409,5.421194E-6,2.910885E-6,0.02798193,6.455347E-4,5.211829E-4,6.786605E-4,6.607336E-5,4.199441E-4,1.079567E-6,6.069035E-5,8.094698E-5,3.05828E-5,0.004527625,4.651324E-4,3.693771E-5,0.01253821,2.651294E-5,9.501603E-4,1.276438E-5,3.941861E-4,1.736003E-5,4.841978E-4,1.921448E-5,5.455375E-7,1.514447E-4,6.468535E-4,4.583144E-5,0.00176845,3.550641E-5,2.566308E-4,2.565898E-8,9.944651E-4,0.002984617,1.147494E-4,7.463008E-6,1.439582E-5,6.395518E-5,2.711267E-5,8.670891E-7,2.519482E-4,8.031843,6.896755E-5,455518.1,455518.1
2.28608E-5,15.86239,-2.324741E9,1419.221,1419.221,0.001093989,1.0,0.8099203,5.947074E-5,0.03016783,6.17706E-4,0.006533128,4.442243E-5,0.0875645,6.108083E-5,0.005312513,0.002323883,5.418104E-6,2.908361E-6,0.02798133,6.45406E-4,5.213261E-4,6.788095E-4,6.607813E-5,4.198609E-4,1.078487E-6,6.067461E-5,8.095782E-5,3.056928E-5,0.004526439,4.650739E-4,3.691691E-5,0.0125382,2.6499E-5,9.503574E-4,1.276983E-5,3.94273E-4,1.73689E-5,4.843033E-4,1.921973E-5,5.459197E-7,1.513933E-4,6.462507E-4,4.579736E-5,0.00176816,3.549647E-5,2.564956E-4,2.562197E-8,9.938392E-4,0.002984562,1.147375E-4,7.465847E-6,1.440022E-5,6.396071E-5,2.706507E-5,8.64773E-7,2.51597E-4,8.031795,6.896749E-5,455515.3,455515.4
2.287593E-5,15.86241,-2.322303E9,1419.213,1419.213,0.001093989,1.0,0.8099126,5.943579E-5,0.03017263,6.173333E-4,0.00653309,4.43863E-5,0.08757124,6.104487E-5,0.005313593,0.002323649,5.41461E-6,2.905509E-6,0.02798064,6.452604E-4,5.214881E-4,6.78978E-4,6.608352E-5,4.197668E-4,1.077268E-6,6.065679E-5,8.097007E-5,3.055398E-5,0.004525097,4.650077E-4,3.68934E-5,0.01253819,2.648325E-5,9.505803E-4,1.277601E-5,3.943713E-4,1.737894E-5,4.844227E-4,1.922567E-5,5.463524E-7,1.513351E-4,6.455692E-4,4.575882E-5,0.001767832,3.548523E-5,2.563426E-4,2.558015E-8,9.931313E-4,0.0029845,1.14724E-4,7.469058E-6,1.440519E-5,6.396695E-5,2.701132E-5,8.621597E-7,2.512003E-4,8.031741,6.896742E-5,455512.3,455512.3
2.397346E-5,15.86358,-2.156663E9,1418.652,1418.652,0.001093989,1.0,0.8093673,5.701545E-5,0.03051261,5.914958E-4,0.006529913,4.189603E-5,0.08804577,5.854656E-5,0.005390175,0.002306862,5.172689E-6,2.710328E-6,0.02793005,6.349391E-4,5.330618E-4,6.909844E-4,6.644499E-5,4.130675E-4,9.939189E-7,5.939001E-5,8.182462E-5,2.946931E-5,0.004429452,4.602441E-4,3.526099E-5,0.01253599,2.538975E-5,9.663688E-4,1.321827E-5,4.013713E-4,1.810065E-5,4.92889E-4,1.964793E-5,5.778368E-7,1.472132E-4,5.983724E-4,4.305888E-5,0.001744444,3.468276E-5,2.455564E-4,2.275526E-8,9.435002E-4,0.002980164,1.137654E-4,7.697979E-6,1.475972E-5,6.439571E-5,2.341044E-5,6.933911E-7,2.242456E-4,8.02797,6.896233E-5,455298.4,455298.4
2.477692E-5,15.86439,-2.047109E9,1418.265,1418.265,0.001093989,1.0,0.8089882,5.53767E-5,0.03075185,5.739727E-4,0.006527103,4.022383E-5,0.08837604,5.68466E-5,0.005444174,0.002294816,5.008923E-6,2.580816E-6,0.02789202,6.276652E-4,5.413239E-4,6.995098E-4,6.667545E-5,4.0832E-4,9.387758E-7,5.849322E-5,8.240937E-5,2.870628E-5,0.004361492,4.568065E-4,3.415116E-5,0.01253276,2.464664E-5,9.774711E-4,1.353522E-5,4.063398E-4,1.862097E-5,4.988565E-4,1.994641E-5,6.010015E-7,1.44314E-4,5.664517E-4,4.119709E-5,0.00172783,3.411132E-5,2.38031E-4,2.092392E-8,9.092054E-4,0.002977156,1.130895E-4,7.860727E-6,1.501165E-5,6.468081E-5,2.111184E-5,5.923908E-7,2.066061E-4,8.025372,6.895879E-5,455151.1,455151.1
2.479985E-5,15.86442,-2.044119E9,1418.255,1418.255,0.001093989,1.0,0.8089777,5.533145E-5,0.03075857,5.734885E-4,0.006527017,4.017782E-5,0.08838527,5.679956E-5,0.005445691,0.002294476,5.004401E-6,2.57727E-6,0.02789092,6.274609E-4,5.415573E-4,6.9975E-4,6.668163E-5,4.081864E-4,9.372669E-7,5.846798E-5,8.242558E-5,2.868487E-5,0.004359577,4.567089E-4,3.412046E-5,0.01253265,2.462609E-5,9.777826E-4,1.354419E-5,4.064798E-4,1.863573E-5,4.990241E-4,1.995481E-5,6.016642E-7,1.442326E-4,5.655711E-4,4.11453E-5,0.001727362,3.40952E-5,2.378205E-4,2.087431E-8,9.082504E-4,0.002977072,1.130705E-4,7.865315E-6,1.501875E-5,6.468862E-5,2.105E-5,5.897491E-7,2.061263E-4,8.0253,6.895869E-5,455147.0,455147.0
2.48637E-5,15.86448,-2.035806E9,1418.225,1418.225,0.001093989,1.0,0.8089483,5.520596E-5,0.03077723,5.721454E-4,0.006526777,4.005027E-5,0.0884109,5.666908E-5,0.005449908,0.002293528,4.991861E-6,2.567445E-6,0.02788787,6.268931E-4,5.422061E-4,7.004178E-4,6.669874E-5,4.078149E-4,9.330898E-7,5.839784E-5,8.247058E-5,2.862541E-5,0.004354252,4.564377E-4,3.403532E-5,0.01253234,2.456908E-5,9.786483E-4,1.356913E-5,4.068689E-4,1.867677E-5,4.994899E-4,1.997813E-5,6.035093E-7,1.440065E-4,5.631291E-4,4.100156E-5,0.001726061,3.40504E-5,2.372361E-4,2.073697E-8,9.055992E-4,0.002976839,1.130178E-4,7.878069E-6,1.50385E-5,6.471023E-5,2.087896E-5,5.824655E-7,2.047978E-4,8.025099,6.895841E-5,455135.6,455135.6
2.649131E-5,15.86603,-1.84133E9,1417.504,1417.504,0.001093989,1.0,0.8082299,5.220778E-5,0.03123764,5.40008E-4,0.006519963,3.702459E-5,0.08903752,5.354002E-5,0.005554117,0.002269775,4.692288E-6,2.336456E-6,0.02780874,6.128692E-4,5.584081E-4,7.170103E-4,6.708333E-5,3.985979E-4,8.351344E-7,5.665981E-5,8.355351E-5,2.716339E-5,0.004221941,4.496129E-4,3.199532E-5,0.01252195,2.32032E-5,9.999922E-4,1.419365E-5,4.165368E-4,1.970935E-5,5.109967E-4,2.055537E-5,6.507437E-7,1.384334E-4,5.049569E-4,3.752293E-5,0.001693722,3.293594E-5,2.229368E-4,1.757445E-8,8.412447E-4,0.002971159,1.117129E-4,8.1953E-6,1.552951E-5,6.521595E-5,1.699469E-5,4.256186E-7,1.739917E-4,8.020235,6.895166E-5,454859.7,454859.7
2.654407E-5,15.86608,-1.835538E9,1417.482,1417.482,0.001093989,1.0,0.8082076,5.211669E-5,0.03125209,5.3903E-4,0.006519722,3.693333E-5,0.08905701,5.34446E-5,0.005557394,0.002269018,4.683187E-6,2.329551E-6,0.02780614,6.124286E-4,5.589228E-4,7.175347E-4,6.709425E-5,3.983071E-4,8.322116E-7,5.660503E-5,8.358665E-5,2.711771E-5,0.004217759,4.493946E-4,3.193318E-5,0.01252154,2.316158E-5,0.001000662,1.421354E-5,4.168423E-4,1.974238E-5,5.113583E-4,2.057354E-5,6.522811E-7,1.382586E-4,5.031961E-4,3.741594E-5,0.0016927,3.29007E-5,2.22492E-4,1.748199E-8,8.392584E-4,0.002970983,1.116718E-4,8.205336E-6,1.554505E-5,6.523095E-5,1.688285E-5,4.213556E-7,1.730848E-4,8.020084,6.895145E-5,454851.2,454851.2
2.663914E-5,15.86617,-1.825191E9,1417.442,1417.442,0.001093989,1.0,0.8081675,5.195346E-5,0.03127806,5.372772E-4,0.006519284,3.676993E-5,0.08909201,5.327357E-5,0.005563284,0.002267656,4.666879E-6,2.317195E-6,0.02780145,6.116367E-4,5.598485E-4,7.184775E-4,6.711368E-5,3.977842E-4,8.269945E-7,5.650656E-5,8.364606E-5,2.703566E-5,0.004210241,4.490017E-4,3.18218E-5,0.01252079,2.308699E-5,0.001001865,1.424934E-5,4.173917E-4,1.980183E-5,5.120081E-4,2.060618E-5,6.55052E-7,1.379446E-4,5.000421E-4,3.722404E-5,0.001690862,3.283733E-5,2.216932E-4,1.731685E-8,8.356945E-4,0.002970667,1.11598E-4,8.223381E-6,1.557298E-5,6.525777E-5,1.668334E-5,4.137876E-7,1.714641E-4,8.019815,6.895108E-5,454835.9,454835.9
2.668122E-5,15.8662,-1.820616E9,1417.424,1417.424,0.001093989,1.0,0.8081498,5.188154E-5,0.03128953,5.365051E-4,0.006519089,3.669799E-5,0.08910746,5.31982E-5,0.005565885,0.002267054,4.659695E-6,2.311759E-6,0.02779937,6.11287E-4,5.602577E-4,7.188941E-4,6.71222E-5,3.975532E-4,8.24691E-7,5.646307E-5,8.367224E-5,2.699945E-5,0.004206919,4.488279E-4,3.177272E-5,0.01252046,2.305412E-5,0.001002396,1.426516E-5,4.176345E-4,1.982813E-5,5.122951E-4,2.06206E-5,6.562793E-7,1.37806E-4,4.986534E-4,3.713944E-5,0.001690051,3.280933E-5,2.213407E-4,1.724433E-8,8.341228E-4,0.002970527,1.115654E-4,8.231355E-6,1.558533E-5,6.526955E-5,1.659584E-5,4.104831E-7,1.70752E-4,8.019696,6.895091E-5,454829.2,454829.2
2.687043E-5,15.86638,-1.800347E9,1417.346,1417.346,0.001093989,1.0,0.8080707,5.156115E-5,0.03134086,5.33063E-4,0.006518203,3.637771E-5,0.08917651,5.286219E-5,0.005577531,0.002264354,4.627682E-6,2.287585E-6,0.02779001,6.097213E-4,5.620923E-4,7.207605E-4,6.715976E-5,3.965184E-4,8.144742E-7,5.626827E-5,8.378902E-5,2.683747E-5,0.004192037,4.480483E-4,3.155396E-5,0.01251892,2.290761E-5,0.001004773,1.433614E-5,4.18722E-4,1.994611E-5,5.135799E-4,2.068517E-5,6.617991E-7,1.371855E-4,4.924681E-4,3.676183E-5,0.001686414,3.268389E-5,2.197649E-4,1.69228E-8,8.271041E-4,0.002969904,1.114195E-4,8.267083E-6,1.564064E-5,6.532188E-5,1.620868E-5,3.959724E-7,1.67592E-4,8.019166,6.895016E-5,454799.1,454799.1
2.702734E-5,15.86652,-1.783823E9,1417.281,1417.281,0.001093989,1.0,0.8080057,5.129878E-5,0.03138316,5.302437E-4,0.006517457,3.611585E-5,0.08923331,5.258687E-5,0.005587132,0.002262123,4.601469E-6,2.267852E-6,0.02778223,6.084308E-4,5.636077E-4,7.223006E-4,6.719005E-5,3.956647E-4,8.061383E-7,5.610762E-5,8.388476E-5,2.670415E-5,0.004179757,4.474034E-4,3.137475E-5,0.0125176,2.278757E-5,0.001006732,1.43948E-5,4.196195E-4,2.00437E-5,5.14639E-4,2.07384E-5,6.663806E-7,1.366742E-4,4.874083E-4,3.645197E-5,0.001683412,3.258039E-5,2.184688E-4,1.666152E-8,8.213398E-4,0.002969392,1.112992E-4,8.296571E-6,1.568629E-5,6.536449E-5,1.589504E-5,3.843482E-7,1.650209E-4,8.018731,6.894955E-5,454774.4,454774.4
2.70644E-5,15.86655,-1.779953E9,1417.266,1417.266,0.001093989,1.0,0.8079904,5.123728E-5,0.03139312,5.295825E-4,0.006517279,3.60545E-5,0.08924666,5.25223E-5,0.005589391,0.002261597,4.595324E-6,2.263234E-6,0.02778039,6.081271E-4,5.639648E-4,7.226632E-4,6.71971E-5,3.954638E-4,8.041886E-7,5.60698E-5,8.390722E-5,2.66728E-5,0.004176865,4.472514E-4,3.133273E-5,0.01251729,2.275942E-5,0.001007193,1.440863E-5,4.198308E-4,2.006671E-5,5.148882E-4,2.075093E-5,6.674631E-7,1.365539E-4,4.862227E-4,3.637924E-5,0.001682706,3.255601E-5,2.181641E-4,1.660053E-8,8.199861E-4,0.002969271,1.112709E-4,8.303516E-6,1.569704E-5,6.537445E-5,1.582196E-5,3.81657E-7,1.644203E-4,8.018628,6.894941E-5,454768.6,454768.6
2.842087E-5,15.86773,-1.647344E9,1416.735,1416.735,0.001093989,1.0,0.8074484,4.909583E-5,0.03174855,5.065327E-4,0.006510433,3.393131E-5,0.0897202,5.026831E-5,0.005670198,0.002242608,4.381366E-6,2.104353E-6,0.02771255,5.972752E-4,5.768334E-4,7.356769E-4,6.742726E-5,3.882587E-4,7.372505E-7,5.471573E-5,8.469269E-5,2.555986E-5,0.004073128,4.417466E-4,2.986715E-5,0.01250446,2.177728E-5,0.001023641,1.490799E-5,4.274168E-4,2.090014E-5,5.237949E-4,2.11989E-5,7.072134E-7,1.322641E-4,4.451248E-4,3.382735E-5,0.001657352,3.168168E-5,2.073698E-4,1.453984E-8,7.723167E-4,0.002965011,1.102578E-4,8.552924E-6,1.608331E-5,6.571277E-5,1.338314E-5,2.956499E-7,1.440333E-4,8.015024,6.894428E-5,454564.2,454564.2
2.857943E-5,15.86786,-1.632913E9,1416.675,1416.675,0.001093989,1.0,0.8073872,4.885884E-5,0.031789,5.039778E-4,0.006509591,3.369788E-5,0.08977368,5.001816E-5,0.005679408,0.002240421,4.357688E-6,2.086998E-6,0.02770456,5.960394E-4,5.783127E-4,7.371656E-4,6.745085E-5,3.874353E-4,7.299552E-7,5.456121E-5,8.478001E-5,2.543411E-5,0.004061265,4.411108E-4,2.970468E-5,0.01250281,2.166834E-5,0.001025512,1.496552E-5,4.28285E-4,2.099644E-5,5.248093E-4,2.124994E-5,7.118757E-7,1.317766E-4,4.406011E-4,3.354268E-5,0.001654452,3.158172E-5,2.061523E-4,1.431939E-8,7.669759E-4,0.002964531,1.101422E-4,8.581482E-6,1.612756E-5,6.574911E-5,1.3126E-5,2.870279E-7,1.418414E-4,8.01462,6.89437E-5,454541.3,454541.3
2.897455E-5,15.86819,-1.597847E9,1416.529,1416.529,0.001093989,1.0,0.8072366,4.827955E-5,0.03188885,4.977288E-4,0.006507461,3.312861E-5,0.08990536,4.940612E-5,0.005702159,0.002235001,4.299806E-6,2.044768E-6,0.02768462,5.92988E-4,5.819773E-4,7.408471E-4,6.750684E-5,3.853997E-4,7.122241E-7,5.417941E-5,8.499376E-5,2.512455E-5,0.004031933,4.395336E-4,2.930733E-5,0.01249857,2.140184E-5,0.001030128,1.510814E-5,4.304323E-4,2.123541E-5,5.273141E-4,2.137598E-5,7.235079E-7,1.305738E-4,4.295667E-4,3.284508E-5,0.001647282,3.133462E-5,2.031566E-4,1.378695E-8,7.53866E-4,0.002963351,1.098568E-4,8.652129E-6,1.623703E-5,6.583691E-5,1.250812E-5,2.666688E-7,1.365384E-4,8.013627,6.894227E-5,454484.9,454485.0
2.900456E-5,15.86822,-1.595224E9,1416.518,1416.518,0.001093989,1.0,0.8072253,4.82362E-5,0.03189638,4.972609E-4,0.006507297,3.308608E-5,0.08991527,4.936028E-5,0.005703875,0.002234591,4.295475E-6,2.041619E-6,0.0276831,5.927579E-4,5.822544E-4,7.411251E-4,6.751093E-5,3.85246E-4,7.109015E-7,5.41506E-5,8.500977E-5,2.510126E-5,0.004029718,4.394142E-4,2.927758E-5,0.01249824,2.138189E-5,0.001030476,1.511893E-5,4.305945E-4,2.12535E-5,5.27503E-4,2.138549E-5,7.243923E-7,1.304832E-4,4.287423E-4,3.279278E-5,0.001646741,3.131597E-5,2.029313E-4,1.374747E-8,7.528817E-4,0.002963262,1.098352E-4,8.657465E-6,1.62453E-5,6.584342E-5,1.246249E-5,2.651859E-7,1.361447E-4,8.013552,6.894216E-5,454480.7,454480.7
3.0E-5,15.86902,-1.512416E9,1416.164,1416.164,0.001093989,1.0,0.8068576,4.684795E-5,0.03214187,4.822616E-4,0.006501723,3.173009E-5,0.09023684,4.788996E-5,0.005759897,0.002221124,4.156751E-6,1.941574E-6,0.02763261,5.852518E-4,5.913475E-4,7.502172E-4,6.763459E-5,3.802228E-4,6.68988E-7,5.32098E-5,8.552374E-5,2.434627E-5,0.003957312,4.354862E-4,2.832411E-5,0.01248677,2.074193E-5,0.001041818,1.547353E-5,4.359007E-4,2.184903E-5,5.336658E-4,2.169558E-5,7.537902E-7,1.275308E-4,4.024555E-4,3.111085E-5,0.001629037,3.07064E-5,1.956308E-4,1.251071E-8,7.211264E-4,0.002960387,1.091319E-4,8.832102E-6,1.651607E-5,6.604703E-5,1.104691E-5,2.206112E-7,1.237765E-4,8.011142,6.893866E-5,454344.0,454344.0
