Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_INDENE_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_C16H10_Soln#15 (),Mole_fraction_BIN1B_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
8.002637E-6,15.90792,-7.125468E9,1471.429,1471.429,0.001061813,1.0,0.8141833,1.615598E-4,0.02678528,0.00160172,0.00690249,1.06021E-4,0.08238888,1.566288E-4,0.005198788,0.002560047,1.220072E-5,9.240499E-6,0.02855025,9.528575E-4,4.409748E-4,6.180805E-4,8.473547E-5,4.914722E-4,3.661168E-6,7.811809E-5,6.478048E-5,0.00534413,5.008634E-4,5.995518E-5,0.01232698,7.317382E-5,8.543453E-4,1.007689E-5,3.1675E-4,1.120801E-5,3.7586E-4,3.003622E-7,2.127744E-4,9.424704E-4,6.333058E-5,0.001899967,3.481145E-4,0.001342521,0.003006782,1.57882E-4,3.374304E-7,1.009722E-5,1.223433E-6,2.635059E-8,9.170881E-8,5.357198E-10,3.162822E-12,4.431488E-5,1.781983E-6,5.187386E-4,8.059204,6.674747E-5,457069.8,457069.8
8.035292E-6,15.90816,-7.082266E9,1471.375,1471.375,0.001061813,1.0,0.814128,1.609497E-4,0.02681778,0.001595531,0.006903198,1.054736E-4,0.08243764,1.560807E-4,0.005206956,0.002558724,1.214811E-5,9.183414E-6,0.02854915,9.515881E-4,4.419413E-4,6.191285E-4,8.488412E-5,4.908677E-4,3.635989E-6,7.799436E-5,6.486414E-5,0.005336132,5.005499E-4,5.971159E-5,0.01232842,7.289908E-5,8.56013E-4,1.011686E-5,3.173157E-4,1.125452E-5,3.765693E-4,3.019771E-7,2.122751E-4,9.36818E-4,6.306307E-5,0.001898194,3.469993E-4,0.001337276,0.003006317,1.577999E-4,3.389108E-7,1.012395E-5,1.226805E-6,2.652558E-8,9.182702E-8,5.383861E-10,3.1784E-12,4.378381E-5,1.74962E-6,5.14216E-4,8.058781,6.674642E-5,457045.8,457045.8
8.137351E-6,15.90893,-6.949827E9,1471.207,1471.207,0.001061813,1.0,0.8139571,1.590719E-4,0.0269185,0.001576482,0.00690531,1.037919E-4,0.0825884,1.543899E-4,0.005232278,0.002554595,1.198632E-5,9.008573E-6,0.02854548,9.476523E-4,4.449448E-4,6.223849E-4,8.534372E-5,4.8899E-4,3.558918E-6,7.760989E-5,6.512249E-5,0.005311258,4.995684E-4,5.896113E-5,0.01233271,7.205254E-5,8.611815E-4,1.024136E-5,3.190723E-4,1.139954E-5,3.787689E-4,3.070331E-7,2.10727E-4,9.194054E-4,6.223422E-5,0.001892675,3.435439E-4,0.001321057,0.003004879,1.57545E-4,3.43531E-7,1.020699E-5,1.237289E-6,2.707453E-8,9.219357E-8,5.467123E-10,3.227289E-12,4.216874E-5,1.652425E-6,5.003741E-4,8.057475,6.67432E-5,456971.7,456971.7
8.157385E-6,15.90908,-6.924298E9,1471.175,1471.175,0.001061813,1.0,0.8139239,1.587084E-4,0.02693811,0.001572795,0.006905707,1.034669E-4,0.08261771,1.540619E-4,0.005237212,0.002553786,1.195503E-5,8.974885E-6,0.02854472,9.468853E-4,4.455314E-4,6.230207E-4,8.543305E-5,4.886234E-4,3.544075E-6,7.753482E-5,6.517265E-5,0.005306397,4.993755E-4,5.881575E-5,0.01233352,7.188853E-5,8.621882E-4,1.026572E-5,3.194151E-4,1.142795E-5,3.791975E-4,3.080272E-7,2.104253E-4,9.160325E-4,6.207283E-5,0.001891596,3.42871E-4,0.001317905,0.003004599,1.574953E-4,3.444367E-7,1.02232E-5,1.239337E-6,2.718265E-8,9.226501E-8,5.483455E-10,3.236922E-12,4.18596E-5,1.634037E-6,4.97709E-4,8.057221,6.674258E-5,456957.3,456957.3
8.16766E-6,15.90916,-6.911242E9,1471.158,1471.158,0.001061813,1.0,0.8139069,1.585227E-4,0.02694815,0.001570911,0.006905908,1.033009E-4,0.0826327,1.538942E-4,0.005239738,0.002553371,1.193904E-5,8.957687E-6,0.02854433,9.464927E-4,4.458318E-4,6.233464E-4,8.547875E-5,4.884357E-4,3.536498E-6,7.749637E-5,6.51983E-5,0.005303907,4.992765E-4,5.874143E-5,0.01233393,7.180468E-5,8.627035E-4,1.02782E-5,3.195907E-4,1.144252E-5,3.79417E-4,3.085373E-7,2.102708E-4,9.143084E-4,6.199022E-5,0.001891043,3.425266E-4,0.001316292,0.003004457,1.574699E-4,3.44901E-7,1.02315E-5,1.240386E-6,2.723815E-8,9.230159E-8,5.491829E-10,3.241868E-12,4.170204E-5,1.624693E-6,4.963487E-4,8.057091,6.674226E-5,456950.0,456950.0
8.398674E-6,15.91083,-6.6281E9,1470.792,1470.792,0.001061813,1.0,0.8135326,1.544587E-4,0.02717043,0.001529696,0.006910057,9.96799E-5,0.08296337,1.502113E-4,0.005295718,0.00254407,1.158979E-5,8.58467E-6,0.02853454,9.377896E-4,4.525193E-4,6.305918E-4,8.648647E-5,4.842606E-4,3.372337E-6,7.6641E-5,6.576284E-5,0.005248412,4.970456E-4,5.711293E-5,0.01234238,6.996688E-5,8.741146E-4,1.055709E-5,3.234929E-4,1.176865E-5,3.842822E-4,3.200409E-7,2.06847E-4,8.76542E-4,6.016223E-5,0.001878701,3.34903E-4,0.001280714,0.003001305,1.569049E-4,3.55313E-7,1.04161E-5,1.263761E-6,2.849415E-8,9.311256E-8,5.679825E-10,3.353902E-12,3.832907E-5,1.42908E-6,4.668918E-4,8.054243,6.673526E-5,456788.4,456788.5
8.49752E-6,15.91152,-6.512566E9,1470.64,1470.64,0.001061813,1.0,0.8133767,1.52783E-4,0.02726359,0.001512706,0.00691162,9.819335E-5,0.08310124,1.486848E-4,0.00531921,0.002540108,1.144608E-5,8.432674E-6,0.02852985,9.341369E-4,4.553423E-4,6.336485E-4,8.690637E-5,4.825004E-4,3.305533E-6,7.628023E-5,6.599744E-5,0.005224951,4.960885E-4,5.644005E-5,0.01234557,6.92072E-5,8.78898E-4,1.06754E-5,3.25137E-4,1.190744E-5,3.863247E-4,3.249838E-7,2.054098E-4,8.609478E-4,5.939702E-5,0.001873474,3.317097E-4,0.001265883,0.002999993,1.566673E-4,3.597518E-7,1.049392E-5,1.273639E-6,2.903627E-8,9.345311E-8,5.7601E-10,3.402341E-12,3.697963E-5,1.353236E-6,4.549183E-4,8.053061,6.673236E-5,456721.4,456721.4
8.519274E-6,15.91167,-6.487549E9,1470.607,1470.607,0.001061813,1.0,0.8133427,1.524192E-4,0.02728393,0.001509017,0.006911947,9.787113E-5,0.0831313,1.483528E-4,0.005324343,0.002539237,1.14149E-5,8.399817E-6,0.02852878,9.333387E-4,4.559605E-4,6.343178E-4,8.699788E-5,4.821151E-4,3.291096E-6,7.620125E-5,6.604851E-5,0.005219811,4.958778E-4,5.629385E-5,0.01234623,6.904212E-5,8.799428E-4,1.070135E-5,3.254968E-4,1.193792E-5,3.867711E-4,3.260733E-7,2.050958E-4,8.575608E-4,5.922998E-5,0.001872328,3.310124E-4,0.00126265,0.002999706,1.566154E-4,3.607274E-7,1.051096E-5,1.275803E-6,2.915596E-8,9.352755E-8,5.777754E-10,3.413043E-12,3.668992E-5,1.33714E-6,4.523326E-4,8.052804,6.673173E-5,456706.8,456706.8
8.844479E-6,15.91384,-6.131384E9,1470.127,1470.127,0.001061813,1.0,0.8128484,1.471808E-4,0.02758177,0.001455913,0.006916185,9.325184E-5,0.08356895,1.435479E-4,0.005399583,0.002526291,1.096691E-5,7.932205E-6,0.02851127,9.216394E-4,4.650774E-4,6.441801E-4,8.832888E-5,4.764423E-4,3.085958E-6,7.5038E-5,6.678958E-5,0.005143929,4.927226E-4,5.418468E-5,0.01235487,6.665939E-5,8.952398E-4,1.10859E-5,3.307913E-4,1.239107E-5,3.933165E-4,3.4243E-7,2.004923E-4,8.087496E-4,5.678973E-5,0.001855383,3.208142E-4,0.001215595,0.002995544,1.55852E-4,3.752559E-7,1.076177E-5,1.307748E-6,3.096093E-8,9.461947E-8,6.041118E-10,3.574825E-12,3.264521E-5,1.11936E-6,4.156471E-4,8.049078,6.672263E-5,456495.5,456495.5
8.880241E-6,15.91407,-6.094142E9,1470.076,1470.076,0.001061813,1.0,0.8127955,1.466269E-4,0.02761381,0.001450298,0.006916578,9.276574E-5,0.08361578,1.430372E-4,0.005407688,0.002524875,1.091964E-5,7.883371E-6,0.02850918,9.20379E-4,4.660658E-4,6.452486E-4,8.847108E-5,4.758283E-4,3.064563E-6,7.491206E-5,6.686855E-5,0.005135694,4.923754E-4,5.396123E-5,0.01235567,6.640683E-5,8.968858E-4,1.11278E-5,3.313641E-4,1.244061E-5,3.940219E-4,3.442366E-7,1.999963E-4,8.035857E-4,5.652785E-5,0.001853541,3.197182E-4,0.001210564,0.002995099,1.557695E-4,3.768472E-7,1.078892E-5,1.311216E-6,3.11612E-8,9.473721E-8,6.070018E-10,3.592826E-12,3.223162E-5,1.097845E-6,4.118298E-4,8.048681,6.672167E-5,456473.0,456473.0
8.95448E-6,15.91454,-6.017966E9,1469.971,1469.971,0.001061813,1.0,0.8126868,1.454903E-4,0.0276799,0.001438777,0.006917353,9.176965E-5,0.08371221,1.419877E-4,0.005424414,0.002521941,1.082271E-5,7.783521E-6,0.02850475,9.177786E-4,4.681093E-4,6.474569E-4,8.876376E-5,4.745596E-4,3.020844E-6,7.465181E-5,6.703098E-5,0.005118665,4.916544E-4,5.350246E-5,0.01235725,6.588819E-5,9.002809E-4,1.121453E-5,3.325475E-4,1.254327E-5,3.954777E-4,3.479919E-7,1.98973E-4,7.929883E-4,5.598818E-5,0.00184973,3.174584E-4,0.001200205,0.002994183,1.555993E-4,3.801467E-7,1.084502E-5,1.318386E-6,3.157804E-8,9.498023E-8,6.129976E-10,3.630326E-12,3.139125E-5,1.054564E-6,4.040337E-4,8.047865,6.671968E-5,456426.7,456426.7
9.009801E-6,15.91489,-5.962205E9,1469.893,1469.893,0.001061813,1.0,0.8126065,1.446551E-4,0.02772877,0.001430312,0.006917893,9.103893E-5,0.08378337,1.412151E-4,0.005436787,0.00251976,1.075153E-5,7.710465E-6,0.02850136,9.15855E-4,4.696244E-4,6.490938E-4,8.89796E-5,4.736196E-4,2.988872E-6,7.445898E-5,6.715067E-5,0.005106037,4.911172E-4,5.316512E-5,0.01235835,6.550675E-5,9.027913E-4,1.127894E-5,3.334241E-4,1.261961E-5,3.965546E-4,3.507945E-7,1.98216E-4,7.852008E-4,5.558959E-5,0.001846902,3.157883E-4,0.001192564,0.002993508,1.554732E-4,3.826018E-7,1.088659E-5,1.323704E-6,3.188964E-8,9.516006E-8,6.174621E-10,3.658391E-12,3.07811E-5,1.02352E-6,3.983379E-4,8.047265,6.671822E-5,456392.7,456392.7
9.45703E-6,15.91758,-5.540386E9,1469.291,1469.291,0.001061813,1.0,0.8119814,1.382425E-4,0.02811267,0.001365316,0.006921184,8.546429E-5,0.08433832,1.352456E-4,0.005534146,0.002502273,1.020654E-5,7.158354E-6,0.02847153,9.007243E-4,4.816484E-4,6.620694E-4,9.065776E-5,4.661795E-4,2.74773E-6,7.293246E-5,6.807855E-5,0.005005761,4.867784E-4,5.056955E-5,0.01236496,6.25693E-5,9.225119E-4,1.179315E-5,3.403597E-4,1.323187E-5,4.050325E-4,3.735825E-7,1.922612E-4,7.254372E-4,5.247412E-5,0.001824408,3.026976E-4,0.001133062,0.002988245,1.544779E-4,4.023431E-7,1.121566E-5,1.365967E-6,3.443807E-8,9.657705E-8,6.534564E-10,3.88906E-12,2.630095E-5,8.05466E-7,3.55546E-4,8.04261,6.670695E-5,456128.7,456128.7
9.494321E-6,15.91779,-5.507407E9,1469.243,1469.243,0.001061813,1.0,0.8119311,1.377338E-4,0.02814381,0.00136016,0.006921377,8.502488E-5,0.08438302,1.347692E-4,0.005542057,0.002500828,1.016343E-5,7.115228E-6,0.02846887,8.994955E-4,4.826334E-4,6.631311E-4,9.079247E-5,4.655716E-4,2.728927E-6,7.280774E-5,6.815284E-5,0.004997545,4.864173E-4,5.036325E-5,0.01236534,6.233562E-5,9.241115E-4,1.18355E-5,3.409262E-4,1.328253E-5,4.057215E-4,3.75493E-7,1.917775E-4,7.20701E-4,5.222279E-5,0.001822561,3.016382E-4,0.001128278,0.002987821,1.543968E-4,4.039806E-7,1.124255E-5,1.369433E-6,3.465289E-8,9.669234E-8,6.5645E-10,3.908604E-12,2.596121E-5,7.896679E-7,3.522249E-4,8.042237,6.670605E-5,456107.6,456107.6
9.570177E-6,15.91823,-5.441329E9,1469.146,1469.146,0.001061813,1.0,0.8118296,1.367111E-4,0.02820676,0.001349793,0.006921734,8.414267E-5,0.08447322,1.3381E-4,0.005558051,0.002497893,1.007678E-5,7.028818E-6,0.02846336,8.970113E-4,4.84629E-4,6.652814E-4,9.106405E-5,4.643411E-4,2.691277E-6,7.255525E-5,6.830253E-5,0.004980899,4.85683E-4,4.994828E-5,0.01236604,6.186546E-5,9.273446E-4,1.192142E-5,3.420728E-4,1.33854E-5,4.071148E-4,3.793842E-7,1.907998E-4,7.111815E-4,5.171556E-5,0.00181882,2.994984E-4,0.001118629,0.002986967,1.542326E-4,4.073075E-7,1.129699E-5,1.376458E-6,3.509097E-8,9.692552E-8,6.62536E-10,3.948514E-12,2.528525E-5,7.585613E-7,3.455815E-4,8.041487,6.670424E-5,456065.0,456065.0
1.10344E-5,15.92557,-4.382716E9,1467.471,1467.471,0.001061813,1.0,0.8100622,1.196289E-4,0.02932835,0.00117653,0.006920792,6.968081E-5,0.08604809,1.175419E-4,0.005844347,0.002442895,8.639741E-6,5.64466E-6,0.02834059,8.52664E-4,5.2123E-4,7.045539E-4,9.573368E-5,4.419887E-4,2.091624E-6,6.797252E-5,7.086299E-5,0.004676336,4.716899E-4,4.299013E-5,0.01236252,5.395585E-5,9.849069E-4,1.351993E-5,3.628991E-4,1.532526E-5,4.320637E-4,4.557096E-7,1.733473E-4,5.534884E-4,4.288781E-5,0.001750087,2.617602E-4,9.515754E-4,0.00297211,1.512633E-4,4.705171E-7,1.228735E-5,1.505748E-6,4.38144E-8,1.011195E-7,7.792151E-10,4.759874E-12,1.538179E-5,3.554679E-7,2.416574E-4,8.028614,6.667346E-5,455334.9,455334.9
1.111049E-5,15.92591,-4.337231E9,1467.393,1467.393,0.001061813,1.0,0.8099791,1.188611E-4,0.02938227,0.001168733,0.006920406,6.904383E-5,0.08612225,1.167998E-4,0.005858172,0.002440124,8.575595E-6,5.585064E-6,0.02833353,8.505304E-4,5.230413E-4,7.06488E-4,9.594923E-5,4.408944E-4,2.065969E-6,6.77485E-5,7.098076E-5,0.004661334,4.709749E-4,4.267645E-5,0.01236159,5.359783E-5,9.876706E-4,1.360005E-5,3.639191E-4,1.542378E-5,4.332685E-4,4.597367E-7,1.725079E-4,5.464909E-4,4.247579E-5,0.00174669,2.599693E-4,9.437958E-4,0.002971413,1.511183E-4,4.737518E-7,1.233592E-5,1.512167E-6,4.428085E-8,1.013231E-7,7.852431E-10,4.804248E-12,1.499841E-5,3.420351E-7,2.373186E-4,8.028019,6.667205E-5,455301.2,455301.2
1.112743E-5,15.92598,-4.327211E9,1467.376,1467.376,0.001061813,1.0,0.8099607,1.186915E-4,0.02939422,0.001167011,0.006920316,6.890333E-5,0.08613867,1.166358E-4,0.005861237,0.002439508,8.561435E-6,5.571934E-6,0.02833195,8.500575E-4,5.234435E-4,7.069173E-4,9.599689E-5,4.406516E-4,2.060318E-6,6.76988E-5,7.10068E-5,0.004658004,4.708159E-4,4.260717E-5,0.01236137,5.351874E-5,9.882832E-4,1.361785E-5,3.641455E-4,1.544569E-5,4.335356E-4,4.606341E-7,1.723219E-4,5.449472E-4,4.238464E-5,0.001745936,2.595727E-4,9.420747E-4,0.002971259,1.510862E-4,4.744713E-7,1.23467E-5,1.513593E-6,4.438487E-8,1.013683E-7,7.865849E-10,4.814159E-12,1.491447E-5,3.391177E-7,2.363646E-4,8.027887,6.667174E-5,455293.7,455293.7
1.118051E-5,15.92622,-4.296063E9,1467.322,1467.322,0.001061813,1.0,0.8099034,1.181638E-4,0.02943154,0.001161651,0.006920026,6.84664E-5,0.08618989,1.161249E-4,0.005870809,0.002437581,8.517372E-6,5.531137E-6,0.02832698,8.48581E-4,5.247006E-4,7.082589E-4,9.614538E-5,4.39893E-4,2.042767E-6,6.754353E-5,7.108792E-5,0.004647598,4.703182E-4,4.239152E-5,0.01236068,5.32725E-5,9.901955E-4,1.367352E-5,3.648527E-4,1.551425E-5,4.343696E-4,4.634473E-7,1.71741E-4,5.401455E-4,4.210051E-5,0.001743578,2.583352E-4,9.367095E-4,0.002970778,1.509857E-4,4.767239E-7,1.238038E-5,1.518049E-6,4.471115E-8,1.015094E-7,7.907871E-10,4.84528E-12,1.46549E-5,3.301526E-7,2.334048E-4,8.027476,6.667077E-5,455270.4,455270.4
1.16841E-5,15.92833,-4.018505E9,1466.831,1466.831,0.001061813,1.0,0.8093768,1.133903E-4,0.02977662,0.001113141,0.006916665,6.454105E-5,0.08666037,1.11485E-4,0.005959454,0.002419509,8.119649E-6,5.166947E-6,0.02827873,8.34929E-4,5.364396E-4,7.207621E-4,9.749776E-5,4.328383E-4,1.886438E-6,6.610077E-5,7.182649E-5,0.004550674,4.656312E-4,4.044008E-5,0.01235268,5.104076E-5,0.00100787,1.419531E-5,3.714315E-4,1.61596E-5,4.420926E-4,4.902775E-7,1.66372E-4,4.969757E-4,3.950481E-5,0.001721603,2.469535E-4,8.876627E-4,0.002966365,1.500515E-4,4.979859E-7,1.26938E-5,1.559711E-6,4.783583E-8,1.028183E-7,8.30596E-10,5.146065E-12,1.242038E-5,2.564602E-7,2.072976E-4,8.023727,6.666192E-5,455057.8,455057.8
1.178274E-5,15.92873,-3.96772E9,1466.739,1466.739,0.001061813,1.0,0.8092772,1.125026E-4,0.02984236,0.001104114,0.006915885,6.381658E-5,0.08674936,1.106183E-4,0.005976371,0.002416013,8.045854E-6,5.100184E-6,0.02826906,8.323287E-4,5.386998E-4,7.231642E-4,9.775102E-5,4.314861E-4,1.857846E-6,6.582451E-5,7.196479E-5,0.004532068,4.647209E-4,4.007708E-5,0.01235084,5.062487E-5,0.001011235,1.429616E-5,3.72693E-4,1.628492E-5,4.435661E-4,4.955612E-7,1.653497E-4,4.890055E-4,3.901714E-5,0.00171738,2.447984E-4,8.784376E-4,0.002965532,1.498725E-4,5.02127E-7,1.275393E-5,1.567742E-6,4.845383E-8,1.030687E-7,8.383803E-10,5.206156E-12,1.202744E-5,2.441733E-7,2.025781E-4,8.023022,6.666027E-5,455017.8,455017.8
1.180215E-5,15.9288,-3.957842E9,1466.721,1466.721,0.001061813,1.0,0.8092578,1.123297E-4,0.02985523,0.001102356,0.006915728,6.367565E-5,0.08676675,1.104493E-4,0.005979683,0.002415327,8.031483E-6,5.087213E-6,0.02826715,8.318198E-4,5.391431E-4,7.236351E-4,9.780042E-5,4.312211E-4,1.852293E-6,6.577038E-5,7.199177E-5,0.004528421,4.645421E-4,4.000636E-5,0.01235047,5.054382E-5,0.001011893,1.431595E-5,3.729403E-4,1.630954E-5,4.438546E-4,4.966022E-7,1.651497E-4,4.874551E-4,3.892195E-5,0.001716552,2.443771E-4,8.766365E-4,0.002965369,1.498374E-4,5.029411E-7,1.276571E-5,1.569318E-6,4.857568E-8,1.031177E-7,8.399118E-10,5.218027E-12,1.195172E-5,2.418297E-7,2.016637E-4,8.022884,6.665994E-5,455010.0,455010.0
1.196074E-5,15.92943,-3.878797E9,1466.575,1466.575,0.001061813,1.0,0.8091004,1.109376E-4,0.02995957,0.001088193,0.006914387,6.254354E-5,0.08690747,1.090871E-4,0.006006547,0.00240974,7.915864E-6,4.9832E-6,0.02825144,8.276945E-4,5.427478E-4,7.274617E-4,9.819884E-5,4.290695E-4,1.807807E-6,6.5331E-5,7.220937E-5,0.004498794,4.630847E-4,3.943698E-5,0.0123473,4.989092E-5,0.001017231,1.447707E-5,3.749481E-4,1.651022E-5,4.461941E-4,5.051204E-7,1.635282E-4,4.750015E-4,3.815361E-5,0.001709824,2.409681E-4,8.620911E-4,0.002964052,1.495525E-4,5.095817E-7,1.286143E-5,1.582133E-6,4.957398E-8,1.035158E-7,8.524195E-10,5.31559E-12,1.135181E-5,2.235377E-7,1.943626E-4,8.021773,6.665733E-5,454946.9,454947.0
1.198605E-5,15.92953,-3.866417E9,1466.552,1466.552,0.001061813,1.0,0.8090755,1.107188E-4,0.02997608,0.001085967,0.006914164,6.236604E-5,0.08692969,1.088728E-4,0.006010801,0.002408852,7.897707E-6,4.966922E-6,0.02824892,8.270417E-4,5.433201E-4,7.280689E-4,9.826157E-5,4.287284E-4,1.800846E-6,6.526136E-5,7.224363E-5,0.004494095,4.628528E-4,3.934751E-5,0.01234677,4.978826E-5,0.001018076,1.450268E-5,3.752665E-4,1.654216E-5,4.465645E-4,5.064819E-7,1.632716E-4,4.730492E-4,3.803254E-5,0.001708757,2.404296E-4,8.59798E-4,0.002963844,1.495073E-4,5.106397E-7,1.287661E-5,1.584168E-6,4.973373E-8,1.035788E-7,8.544146E-10,5.331252E-12,1.125911E-5,2.207555E-7,1.932251E-4,8.021598,6.665692E-5,454937.0,454937.0
1.218904E-5,15.9303,-3.769659E9,1466.37,1466.37,0.001061813,1.0,0.8088787,1.089971E-4,0.03010721,0.001068442,0.006912301,6.097292E-5,0.08710571,1.071834E-4,0.006044601,0.002401761,7.754913E-6,4.839449E-6,0.02822857,8.218587E-4,5.478823E-4,7.329042E-4,9.875626E-5,4.260138E-4,1.746411E-6,6.470744E-5,7.25139E-5,0.004456685,4.60999E-4,3.864331E-5,0.01234237,4.897973E-5,0.001024782,1.470708E-5,3.778006E-4,1.679753E-5,4.495074E-4,5.174238E-7,1.612349E-4,4.577308E-4,3.707664E-5,0.001700256,2.361645E-4,8.416791E-4,0.002962198,1.491478E-4,5.191075E-7,1.299745E-5,1.6004E-6,5.101952E-8,1.040804E-7,8.704084E-10,5.457812E-12,1.054448E-5,1.997139E-7,1.843668E-4,8.020213,6.665368E-5,454858.5,454858.5
1.256608E-5,15.93168,-3.600706E9,1466.045,1466.045,0.001061813,1.0,0.8085245,1.059468E-4,0.03034481,0.001037369,0.006908488,5.852188E-5,0.08742254,1.041791E-4,0.006105932,0.002388747,7.502381E-6,4.616363E-6,0.02819017,8.124738E-4,5.562279E-4,7.417291E-4,9.963706E-5,4.210704E-4,1.65137E-6,6.369984E-5,7.299545E-5,0.00438849,4.575858E-4,3.739573E-5,0.01233336,4.754469E-5,0.001036923,1.508213E-5,3.82418E-4,1.726812E-5,4.548452E-4,5.378499E-7,1.57549E-4,4.308077E-4,3.53702E-5,0.001684745,2.28488E-4,8.092652E-4,0.00295924,1.484928E-4,5.347564E-7,1.32177E-5,1.630125E-6,5.342838E-8,1.049926E-7,9.000834E-10,5.697349E-12,9.342985E-6,1.660076E-7,1.69088E-4,8.017734,6.664789E-5,454717.9,454717.9
1.259072E-5,15.93177,-3.590121E9,1466.024,1466.024,0.001061813,1.0,0.8085019,1.057538E-4,0.03036008,0.001035401,0.006908224,5.836754E-5,0.08744281,1.039885E-4,0.006109878,0.002387903,7.48642E-6,4.602365E-6,0.02818764,8.118709E-4,5.567679E-4,7.422991E-4,9.969297E-5,4.207516E-4,1.645411E-6,6.363491E-5,7.302604E-5,0.00438409,4.57364E-4,3.731679E-5,0.01233274,4.745377E-5,0.001037702,1.510645E-5,3.827159E-4,1.729872E-5,4.551885E-4,5.391899E-7,1.573123E-4,4.29114E-4,3.526168E-5,0.001683744,2.27997E-4,8.072005E-4,0.002959051,1.484506E-4,5.357759E-7,1.323191E-5,1.63205E-6,5.358677E-8,1.050514E-7,9.020221E-10,5.713212E-12,9.269726E-6,1.640225E-7,1.681394E-4,8.017576,6.664752E-5,454708.9,454708.9
1.262109E-5,15.93188,-3.577156E9,1465.998,1465.998,0.001061813,1.0,0.808474,1.055171E-4,0.03037885,0.001032988,0.006907896,5.817837E-5,0.08746771,1.037547E-4,0.006114728,0.002386865,7.46685E-6,4.585217E-6,0.02818451,8.1113E-4,5.574321E-4,7.430001E-4,9.976156E-5,4.203596E-4,1.638116E-6,6.355508E-5,7.306357E-5,0.004378678,4.570911E-4,3.721998E-5,0.01233197,4.734226E-5,0.001038661,1.513637E-5,3.830823E-4,1.733638E-5,4.556105E-4,5.408412E-7,1.570215E-4,4.270386E-4,3.512852E-5,0.001682512,2.273939E-4,8.046661E-4,0.002958819,1.483986E-4,5.370311E-7,1.324939E-5,1.634417E-6,5.378204E-8,1.051237E-7,9.0441E-10,5.732788E-12,9.180335E-6,1.616115E-7,1.66979E-4,8.017382,6.664707E-5,454697.9,454697.9
1.273108E-5,15.93227,-3.530868E9,1465.906,1465.906,0.001061813,1.0,0.808374,1.046692E-4,0.03044643,0.001024342,0.006906686,5.750194E-5,0.08755723,1.029165E-4,0.0061322,0.002383114,7.396778E-6,4.523968E-6,0.02817315,8.084624E-4,5.598295E-4,7.455288E-4,1.000075E-4,4.189462E-4,1.612083E-6,6.326735E-5,7.319818E-5,0.004359163,4.561047E-4,3.687324E-5,0.0123291,4.694265E-5,0.001042112,1.524443E-5,3.844033E-4,1.747256E-5,4.571305E-4,5.468305E-7,1.559744E-4,4.196204E-4,3.465078E-5,0.001678069,2.252258E-4,7.95568E-4,0.002957985,1.482112E-4,5.415729E-7,1.331243E-5,1.642966E-6,5.449081E-8,1.053842E-7,9.130586E-10,5.804022E-12,8.864225E-6,1.531855E-7,1.628501E-4,8.016685,6.664545E-5,454658.4,454658.4
