Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_FULVENE_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_CYC5H8_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_INDENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
6.979621E-5,15.68869,-2.711532E8,1097.274,1097.274,0.001640984,1.0,0.9498604,9.69144E-7,2.056418E-4,1.716169E-5,1.237438E-4,1.67314E-5,7.980884E-4,3.910891E-7,9.74479E-6,4.135247E-4,2.949569E-5,2.09139E-8,4.469916E-7,5.407039E-6,2.801269E-8,1.376177E-8,1.963713E-7,1.468505E-4,5.467734E-6,3.958212E-5,1.103589E-4,9.186038E-9,2.850243E-6,5.296747E-12,4.609613E-8,2.585161E-10,2.214037E-7,1.214843E-4,1.238702E-9,1.480094E-6,6.405624E-10,1.300311E-10,6.487478E-5,1.139042E-5,1.289883E-8,9.171638E-10,1.293785E-5,1.436022E-4,2.584983E-10,0.004066086,4.843867E-6,2.200317E-10,1.701958E-7,4.281676E-8,3.726514E-11,3.754285E-9,2.680657E-7,0.01089705,0.006530448,0.02635573,9.417794,1.045962E-4,534120.9,534120.9
7.030965E-5,15.68862,-2.710652E8,1097.252,1097.252,0.001640984,1.0,0.9498467,9.692998E-7,2.075156E-4,1.716364E-5,1.24834E-4,1.673201E-5,8.050551E-4,3.964297E-7,9.838452E-6,4.171541E-4,2.952106E-5,2.122874E-8,4.51831E-7,5.459739E-6,2.835537E-8,1.411518E-8,1.997992E-7,1.481521E-4,5.535582E-6,3.968087E-5,1.114832E-4,9.372571E-9,2.876232E-6,5.447667E-12,4.698995E-8,2.635072E-10,2.235691E-7,1.225823E-4,1.262028E-9,1.499332E-6,6.520789E-10,1.327124E-10,6.54595E-5,1.152092E-5,1.319466E-8,9.359067E-10,1.304194E-5,1.448784E-4,2.63868E-10,0.004065963,4.878863E-6,2.258594E-10,1.727823E-7,4.34458E-8,3.824662E-11,3.844082E-9,2.725756E-7,0.01089586,0.006529499,0.02635203,9.417651,1.045967E-4,534112.8,534112.8
7.091631E-5,15.68853,-2.709564E8,1097.226,1097.226,0.001640984,1.0,0.9498305,9.69466E-7,2.097296E-4,1.716568E-5,1.26122E-4,1.673252E-5,8.132854E-4,4.027705E-7,9.949136E-6,4.214421E-4,2.955029E-5,2.160371E-8,4.575547E-7,5.522014E-6,2.876182E-8,1.454099E-8,2.038878E-7,1.496898E-4,5.615971E-6,3.979519E-5,1.128132E-4,9.595728E-9,2.906943E-6,5.630004E-12,4.805841E-8,2.694748E-10,2.261277E-7,1.238796E-4,1.289924E-9,1.522129E-6,6.658295E-10,1.359216E-10,6.615027E-5,1.167502E-5,1.354912E-8,9.583329E-10,1.316486E-5,1.463861E-4,2.702955E-10,0.004065818,4.920016E-6,2.32883E-10,1.758612E-7,4.419287E-8,3.942915E-11,3.951943E-9,2.779491E-7,0.01089446,0.006528378,0.02634766,9.417483,1.045973E-4,534103.2,534103.2
7.510833E-5,15.68792,-2.701403E8,1097.048,1097.048,0.001640984,1.0,0.9497191,9.701046E-7,2.250232E-4,1.71734E-5,1.350156E-4,1.673032E-5,8.701178E-4,4.473917E-7,1.071421E-5,4.510551E-4,2.973413E-5,2.427529E-8,4.972477E-7,5.952386E-6,3.161157E-8,1.771297E-8,2.331693E-7,1.603084E-4,6.177707E-6,4.052426E-5,1.220384E-4,1.121255E-8,3.119199E-6,7.002632E-12,5.577619E-8,3.1263E-10,2.438053E-7,1.328416E-4,1.491833E-9,1.681336E-6,7.6472E-10,1.592146E-10,7.091905E-5,1.273694E-5,1.613191E-8,1.120903E-9,1.401251E-5,1.567935E-4,3.169594E-10,0.004064817,5.199029E-6,2.852525E-10,1.977436E-7,4.94535E-8,4.823565E-11,4.745556E-9,3.162747E-7,0.01088478,0.00652064,0.02631748,9.41632,1.046014E-4,534037.3,534037.3
7.519016E-5,15.68791,-2.701162E8,1097.045,1097.045,0.001640984,1.0,0.9497169,9.700992E-7,2.253216E-4,1.717344E-5,1.351891E-4,1.673018E-5,8.712262E-4,4.482765E-7,1.072915E-5,4.516328E-4,2.973743E-5,2.432885E-8,4.980248E-7,5.960786E-6,3.166791E-8,1.777902E-8,2.337588E-7,1.605155E-4,6.188773E-6,4.053746E-5,1.22219E-4,1.124543E-8,3.123342E-6,7.031465E-12,5.593271E-8,3.135062E-10,2.441502E-7,1.330165E-4,1.495936E-9,1.684471E-6,7.667182E-10,1.59689E-10,7.101204E-5,1.27576E-5,1.618467E-8,1.12421E-9,1.402902E-5,1.569965E-4,3.179098E-10,0.004064798,5.204381E-6,2.863437E-10,1.981813E-7,4.955784E-8,4.841895E-11,4.761904E-9,3.170434E-7,0.01088459,0.006520489,0.02631689,9.416297,1.046014E-4,534036.0,534036.0
7.546472E-5,15.68787,-2.70056E8,1097.033,1097.033,0.001640984,1.0,0.9497096,9.701211E-7,2.263229E-4,1.717353E-5,1.357711E-4,1.672966E-5,8.749454E-4,4.512492E-7,1.077926E-5,4.535709E-4,2.974842E-5,2.450896E-8,5.006329E-7,5.98897E-6,3.185715E-8,1.800184E-8,2.35742E-7,1.612104E-4,6.225926E-6,4.05815E-5,1.228253E-4,1.135611E-8,3.137244E-6,7.128809E-12,5.645957E-8,3.164563E-10,2.453075E-7,1.336032E-4,1.50975E-9,1.694998E-6,7.734427E-10,1.612862E-10,7.132403E-5,1.282693E-5,1.636234E-8,1.135344E-9,1.408442E-5,1.576773E-4,3.211101E-10,0.004064733,5.222312E-6,2.90025E-10,1.996528E-7,4.990838E-8,4.903729E-11,4.817004E-9,3.196288E-7,0.01088396,0.006519983,0.02631492,9.416221,1.046017E-4,534031.7,534031.7
7.704746E-5,15.68764,-2.697119E8,1096.966,1096.966,0.001640984,1.0,0.9496676,9.701386E-7,2.32093E-4,1.71733E-5,1.391249E-4,1.672607E-5,8.963757E-4,4.684999E-7,1.106812E-5,4.647391E-4,2.980963E-5,2.555931E-8,5.156853E-7,6.151406E-6,3.295403E-8,1.932313E-8,2.473266E-7,1.652145E-4,6.440926E-6,4.082716E-5,1.263241E-4,1.200547E-8,3.217378E-6,7.708253E-12,5.954722E-8,3.337568E-10,2.519768E-7,1.369843E-4,1.590787E-9,1.7559E-6,8.127909E-10,1.706636E-10,7.312159E-5,1.322595E-5,1.740665E-8,1.200682E-9,1.440348E-5,1.616E-4,3.398997E-10,0.004064358,5.324864E-6,3.118589E-10,2.08224E-7,5.194239E-8,5.270286E-11,5.142108E-9,3.34707E-7,0.0108803,0.006517066,0.02630355,9.415783,1.046032E-4,534006.8,534006.8
8.061318E-5,15.68713,-2.688754E8,1096.815,1096.815,0.001640984,1.0,0.949573,9.697877E-7,2.450815E-4,1.716783E-5,1.466714E-4,1.671358E-5,9.445932E-4,5.080328E-7,1.171858E-5,4.898698E-4,2.99358E-5,2.799789E-8,5.496944E-7,6.517082E-6,3.546055E-8,2.252618E-8,2.743337E-7,1.742229E-4,6.929894E-6,4.133356E-5,1.342281E-4,1.353631E-8,3.397835E-6,9.126905E-12,6.680561E-8,3.745132E-10,2.669851E-7,1.44594E-4,1.781856E-9,1.894301E-6,9.049386E-10,1.928109E-10,7.716464E-5,1.412079E-5,1.987933E-8,1.354795E-9,1.512042E-5,1.704226E-4,3.842759E-10,0.004063518,5.551019E-6,3.648056E-10,2.280578E-7,5.66004E-8,6.158005E-11,5.919761E-9,3.697057E-7,0.01087209,0.006510505,0.02627796,9.414796,1.046067E-4,533950.9,533950.9
8.185215E-5,15.68695,-2.685685E8,1096.763,1096.763,0.001640984,1.0,0.9495402,9.695549E-7,2.495902E-4,1.71644E-5,1.492901E-4,1.670788E-5,9.613238E-4,5.219823E-7,1.194444E-5,4.985905E-4,2.997622E-5,2.88689E-8,5.615405E-7,6.644016E-6,3.63429E-8,2.371581E-8,2.840133E-7,1.773484E-4,7.101178E-6,4.149496E-5,1.369805E-4,1.409054E-8,3.4605E-6,9.658468E-12,6.942686E-8,3.892657E-10,2.721929E-7,1.472351E-4,1.851067E-9,1.942749E-6,9.381064E-10,2.008431E-10,7.8567E-5,1.443023E-5,2.07778E-8,1.410619E-9,1.536889E-5,1.734827E-4,4.00368E-10,0.004063227,5.627994E-6,3.844725E-10,2.351183E-7,5.824221E-8,6.487338E-11,6.204998E-9,3.821984E-7,0.01086924,0.006508229,0.02626908,9.414454,1.046078E-4,533931.5,533931.5
8.417415E-5,15.68662,-2.679692E8,1096.665,1096.665,0.001640984,1.0,0.9494788,9.689728E-7,2.580334E-4,1.715601E-5,1.541927E-4,1.669549E-5,9.926429E-4,5.484042E-7,1.236743E-5,5.149164E-4,3.004794E-5,3.053326E-8,5.837768E-7,6.881681E-6,3.801166E-8,2.605271E-8,3.025498E-7,1.831987E-4,7.423887E-6,4.177901E-5,1.421452E-4,1.515947E-8,3.577873E-6,1.07092E-11,7.44736E-8,4.17724E-10,2.819408E-7,1.5218E-4,1.984642E-9,2.033977E-6,1.001823E-9,2.163541E-10,8.119141E-5,1.500797E-5,2.251463E-8,1.518324E-9,1.583364E-5,1.792093E-4,4.314389E-10,0.004062686,5.770078E-6,4.231033E-10,2.485746E-7,6.134847E-8,7.133638E-11,6.760152E-9,4.06051E-7,0.0108639,0.00650397,0.02625247,9.413814,1.046101E-4,533895.1,533895.1
8.439447E-5,15.68658,-2.679123E8,1096.656,1096.656,0.001640984,1.0,0.949473,9.689078E-7,2.58834E-4,1.715509E-5,1.546576E-4,1.66942E-5,9.956121E-4,5.5093E-7,1.240754E-5,5.164642E-4,3.005448E-5,3.069337E-8,5.85889E-7,6.904215E-6,3.817103E-8,2.62819E-8,3.043355E-7,1.837533E-4,7.454626E-6,4.180475E-5,1.426357E-4,1.526296E-8,3.589004E-6,1.081269E-11,7.496161E-8,4.204799E-10,2.828648E-7,1.526489E-4,1.997582E-9,2.042661E-6,1.007974E-9,2.178571E-10,8.144016E-5,1.506263E-5,2.268304E-8,1.528755E-9,1.587768E-5,1.797521E-4,4.344494E-10,0.004062635,5.783412E-6,4.268915E-10,2.498665E-7,6.164514E-8,7.196975E-11,6.81424E-9,4.083439E-7,0.0108634,0.006503566,0.0262509,9.413753,1.046103E-4,533891.7,533891.7
8.497279E-5,15.6865,-2.677562E8,1096.632,1096.632,0.001640984,1.0,0.9494577,9.687289E-7,2.609351E-4,1.715255E-5,1.558773E-4,1.669071E-5,0.001003403,5.575764E-7,1.251281E-5,5.205258E-4,3.007145E-5,3.111557E-8,5.914351E-7,6.963347E-6,3.859025E-8,2.689029E-8,3.090467E-7,1.852086E-4,7.535385E-6,4.187125E-5,1.439233E-4,1.553646E-8,3.618218E-6,1.108783E-11,7.625079E-8,4.277641E-10,2.852894E-7,1.538792E-4,2.031786E-9,2.065479E-6,1.024218E-9,2.218306E-10,8.209284E-5,1.520597E-5,2.312833E-8,1.556323E-9,1.59932E-5,1.811762E-4,4.424075E-10,0.0040625,5.818277E-6,4.369471E-10,2.532711E-7,6.242552E-8,7.365059E-11,6.95749E-9,4.14389E-7,0.01086207,0.006502506,0.02624676,9.413594,1.046108E-4,533882.7,533882.7
8.730651E-5,15.68617,-2.671174E8,1096.534,1096.534,0.001640984,1.0,0.9493962,9.679002E-7,2.694069E-4,1.714087E-5,1.607944E-4,1.667539E-5,0.001034809,5.846112E-7,1.293726E-5,5.368988E-4,3.013721E-5,3.284494E-8,6.138395E-7,7.201729E-6,4.029376E-8,2.943576E-8,3.283713E-7,1.910741E-4,7.862507E-6,4.212607E-5,1.49123E-4,1.666442E-8,3.736028E-6,1.224448E-11,8.156072E-8,4.578214E-10,2.950614E-7,1.58839E-4,2.172967E-9,2.15785E-6,1.091014E-9,2.38235E-10,8.472311E-5,1.578247E-5,2.496756E-8,1.670054E-9,1.645859E-5,1.869155E-4,4.752555E-10,0.00406196,5.957216E-6,4.790099E-10,2.671844E-7,6.559579E-8,8.067634E-11,7.552345E-9,4.391257E-7,0.01085672,0.006498237,0.02623011,9.412952,1.04613E-4,533846.2,533846.3
8.791034E-5,15.68608,-2.669466E8,1096.508,1096.508,0.001640984,1.0,0.9493803,9.676624E-7,2.71597E-4,1.713747E-5,1.620654E-4,1.667108E-5,0.001042926,5.916634E-7,1.304699E-5,5.411304E-4,3.015354E-5,3.329932E-8,6.196425E-7,7.263339E-6,4.07377E-8,3.011924E-8,3.334558E-7,1.925898E-4,7.947452E-6,4.218846E-5,1.504692E-4,1.696285E-8,3.766487E-6,1.255654E-11,8.296375E-8,4.657792E-10,2.975863E-7,1.60121E-4,2.210355E-9,2.181824E-6,1.108635E-9,2.425799E-10,8.540268E-5,1.59311E-5,2.545488E-8,1.700154E-9,1.657879E-5,1.883983E-4,4.839536E-10,0.004061821,5.992692E-6,4.903009E-10,2.708311E-7,6.64216E-8,8.256082E-11,7.710826E-9,4.456179E-7,0.01085534,0.006497133,0.02622581,9.412786,1.046136E-4,533836.8,533836.8
9.240876E-5,15.68545,-2.656331E8,1096.32,1096.32,0.001640984,1.0,0.949262,9.655508E-7,2.878866E-4,1.710776E-5,1.715151E-4,1.663522E-5,0.001103265,6.448919E-7,1.386302E-5,5.725905E-4,3.026754E-5,3.677064E-8,6.629432E-7,7.721344E-6,4.408375E-8,3.553107E-8,3.723735E-7,2.038558E-4,8.5838E-6,4.261198E-5,1.605043E-4,1.926809E-8,3.993087E-6,1.504733E-11,9.377879E-8,5.273491E-10,3.163472E-7,1.696524E-4,2.499727E-9,2.36124E-6,1.244126E-9,2.762048E-10,9.045214E-5,1.703134E-5,2.92273E-8,1.93281E-9,1.747144E-5,1.994164E-4,5.512358E-10,0.004060789,6.251087E-6,5.79646E-10,2.985697E-7,7.26373E-8,9.745277E-11,8.948936E-9,4.951034E-7,0.01084506,0.006488933,0.02619382,9.411552,1.046179E-4,533766.9,533766.9
9.373453E-5,15.68526,-2.652293E8,1096.265,1096.265,0.001640984,1.0,0.9492272,9.648271E-7,2.926779E-4,1.70976E-5,1.742936E-4,1.66234E-5,0.001121002,6.608058E-7,1.410299E-5,5.818391E-4,3.029883E-5,3.782264E-8,6.757254E-7,7.855962E-6,4.508271E-8,3.723663E-8,3.841895E-7,2.071667E-4,8.772444E-6,4.272368E-5,1.63463E-4,1.997505E-8,4.059748E-6,1.58391E-11,9.708803E-8,5.462733E-10,3.218583E-7,1.724546E-4,2.588691E-9,2.414356E-6,1.285476E-9,2.865388E-10,9.193556E-5,1.735316E-5,3.038663E-8,2.004212E-9,1.773354E-5,2.026534E-4,5.719009E-10,0.004060488,6.32526E-6,6.077784E-10,3.069331E-7,7.448911E-8,1.021349E-10,9.333293E-9,5.100567E-7,0.01084204,0.006486524,0.02618442,9.41119,1.046191E-4,533746.3,533746.3
9.581646E-5,15.68497,-2.645828E8,1096.178,1096.178,0.001640984,1.0,0.9491728,9.636046E-7,3.001923E-4,1.708042E-5,1.786502E-4,1.660381E-5,0.001148809,6.860035E-7,1.447927E-5,5.963393E-4,3.034605E-5,3.95019E-8,6.958154E-7,8.066978E-6,4.666327E-8,4.002279E-8,4.030672E-7,2.123566E-4,9.069535E-6,4.288761E-5,1.681091E-4,2.111121E-8,4.164305E-6,1.713914E-11,1.023995E-7,5.76737E-10,3.304941E-7,1.76848E-4,2.731909E-9,2.497956E-6,1.351745E-9,3.031685E-10,9.426032E-5,1.785615E-5,3.225177E-8,2.119015E-9,1.814418E-5,2.077262E-4,6.051413E-10,0.004060016,6.43988E-6,6.537044E-10,3.202399E-7,7.741424E-8,1.097714E-10,9.955362E-9,5.338783E-7,0.01083731,0.006482747,0.02616968,9.410622,1.046211E-4,533714.1,533714.1
1.030915E-4,15.68395,-2.622177E8,1095.877,1095.877,0.001640984,1.0,0.9489833,9.58618E-7,3.263529E-4,1.701032E-5,1.938089E-4,1.652655E-5,0.001245522,7.758537E-7,1.57883E-5,6.46776E-4,3.04961E-5,4.561552E-8,7.661475E-7,8.800457E-6,5.229053E-8,5.077586E-8,4.718984E-7,2.303992E-4,1.011462E-5,4.336577E-5,1.843311E-4,2.531586E-8,4.528359E-6,2.22219E-11,1.219949E-7,6.900828E-10,3.604824E-7,1.921304E-4,3.26465E-9,2.791382E-6,1.595392E-9,3.649322E-10,1.023372E-4,1.959145E-5,3.91692E-8,2.544453E-9,1.957007E-5,2.253518E-4,7.284357E-10,0.004058387,6.823656E-6,8.3058E-10,3.682544E-7,8.777239E-8,1.391109E-10,1.229779E-8,6.20087E-7,0.01082085,0.006469618,0.02611845,9.408646,1.046278E-4,533602.1,533602.1
1.034443E-4,15.68391,-2.620978E8,1095.863,1095.863,0.001640984,1.0,0.9489741,9.583474E-7,3.276174E-4,1.700656E-5,1.945413E-4,1.652248E-5,0.001250193,7.802796E-7,1.585153E-5,6.492121E-4,3.050286E-5,4.592167E-8,7.695625E-7,8.835857E-6,5.256743E-8,5.133902E-8,4.753477E-7,2.312702E-4,1.016554E-5,4.338552E-5,1.851168E-4,2.5529E-8,4.545957E-6,2.24907E-11,1.229859E-7,6.958572E-10,3.619286E-7,1.928686E-4,3.291778E-9,2.805649E-6,1.607685E-9,3.680724E-10,1.027269E-4,1.96747E-5,3.952034E-8,2.566045E-9,1.963885E-5,2.262023E-4,7.34697E-10,0.004058308,6.841608E-6,8.398256E-10,3.706409E-7,8.827948E-8,1.406416E-10,1.241809E-8,6.243812E-7,0.01082005,0.006468984,0.02611598,9.408551,1.046281E-4,533596.6,533596.7
1.042955E-4,15.68379,-2.618106E8,1095.828,1095.828,0.001640984,1.0,0.948952,9.57695E-7,3.306667E-4,1.699734E-5,1.963073E-4,1.651257E-5,0.001261455,7.909837E-7,1.600398E-5,6.550859E-4,3.051899E-5,4.666402E-8,7.778036E-7,8.921204E-6,5.323703E-8,5.271409E-8,4.837119E-7,2.333703E-4,1.028845E-5,4.343198E-5,1.870121E-4,2.604677E-8,4.588394E-6,2.314806E-11,1.253926E-7,7.098968E-10,3.654146E-7,1.946483E-4,3.357728E-9,2.840083E-6,1.637524E-9,3.757044E-10,1.036664E-4,1.98752E-5,4.037346E-8,2.618508E-9,1.980465E-5,2.282527E-4,7.499113E-10,0.00405812,6.884676E-6,8.623933E-10,3.764204E-7,8.950462E-8,1.443767E-10,1.271091E-8,6.347841E-7,0.01081813,0.006467456,0.02611002,9.408321,1.046289E-4,533583.6,533583.6
1.060376E-4,15.68355,-2.612166E8,1095.756,1095.756,0.001640984,1.0,0.948907,9.563185E-7,3.368998E-4,1.697794E-5,1.999167E-4,1.64918E-5,0.001284469,8.130011E-7,1.631552E-5,6.670897E-4,3.055125E-5,4.819945E-8,7.946755E-7,9.095565E-6,5.461396E-8,5.560113E-8,5.010128E-7,2.376613E-4,1.054032E-5,4.352187E-5,1.908888E-4,2.712188E-8,4.67514E-6,2.453279E-11,1.303863E-7,7.391066E-10,3.725345E-7,1.982854E-4,3.494903E-9,2.910592E-6,1.69939E-9,3.915682E-10,1.055858E-4,2.028398E-5,4.214547E-8,2.72749E-9,2.014333E-5,2.324416E-4,7.815215E-10,0.004057735,6.971723E-6,9.097397E-10,3.883423E-7,9.201884E-8,1.522077E-10,1.332147E-8,6.562575E-7,0.01081422,0.006464334,0.02609783,9.407851,1.046305E-4,533556.9,533557.0
1.164443E-4,15.68212,-2.575473E8,1095.332,1095.332,0.001640984,1.0,0.9486396,9.472045E-7,3.739157E-4,1.684907E-5,2.213379E-4,1.635667E-5,0.001420962,9.474008E-7,1.816271E-5,7.382892E-4,3.072638E-5,5.780761E-8,8.95582E-7,1.012806E-5,6.301071E-8,7.491112E-8,6.092071E-7,2.630933E-4,1.205133E-5,4.393333E-5,2.139639E-4,3.396047E-8,5.190258E-6,3.393276E-11,1.620558E-7,9.268502E-10,4.146371E-7,2.198566E-4,4.375007E-9,3.332158E-6,2.090528E-9,4.929924E-10,1.169509E-4,2.268277E-5,5.342773E-8,3.422315E-9,2.214844E-5,2.572489E-4,9.83159E-10,0.004055475,7.462415E-6,1.225161E-9,4.619881E-7,1.071935E-7,2.042149E-10,1.727547E-8,7.892745E-7,0.01079099,0.00644583,0.0260256,9.405064,1.0464E-4,533398.9,533398.9
1.172E-4,15.68202,-2.572752E8,1095.301,1095.301,0.001640984,1.0,0.9486203,9.464877E-7,3.765884E-4,1.683898E-5,2.228837E-4,1.634623E-5,0.001430805,9.573419E-7,1.829587E-5,7.434244E-4,3.073809E-5,5.853383E-8,9.029152E-7,1.02024E-5,6.363137E-8,7.645478E-8,6.173745E-7,2.649262E-4,1.216137E-5,4.395585E-5,2.156329E-4,3.448426E-8,5.227447E-6,3.469347E-11,1.644758E-7,9.413772E-10,4.176644E-7,2.214122E-4,4.442967E-9,3.362754E-6,2.120345E-9,5.007974E-10,1.177693E-4,2.285409E-5,5.429224E-8,3.475654E-9,2.229282E-5,2.590354E-4,9.986422E-10,0.004055313,7.496147E-6,1.250282E-9,4.674886E-7,1.083037E-7,2.083456E-10,1.758275E-8,7.992312E-7,0.01078932,0.006444496,0.02602039,9.404863,1.046407E-4,533387.5,533387.5
1.173409E-4,15.682,-2.57222E8,1095.296,1095.296,0.001640984,1.0,0.9486167,9.46353E-7,3.770864E-4,1.683708E-5,2.231717E-4,1.634427E-5,0.001432639,9.591979E-7,1.832068E-5,7.443812E-4,3.074026E-5,5.866965E-8,9.042824E-7,1.021625E-5,6.374724E-8,7.674476E-8,6.189018E-7,2.652677E-4,1.218189E-5,4.395995E-5,2.159439E-4,3.458232E-8,5.234377E-6,3.483651E-11,1.649288E-7,9.440992E-10,4.182284E-7,2.217021E-4,4.455699E-9,3.368458E-6,2.125926E-9,5.022591E-10,1.179218E-4,2.288598E-5,5.445409E-8,3.485641E-9,2.231972E-5,2.593683E-4,1.001541E-9,0.004055283,7.502407E-6,1.254999E-9,4.685162E-7,1.085108E-7,2.091211E-10,1.764034E-8,8.010918E-7,0.01078901,0.006444247,0.02601942,9.404826,1.046409E-4,533385.4,533385.4
1.180623E-4,15.6819,-2.569609E8,1095.267,1095.267,0.001640984,1.0,0.9485983,9.456685E-7,3.796355E-4,1.682734E-5,2.246459E-4,1.633422E-5,0.001442026,9.687142E-7,1.844764E-5,7.49278E-4,3.07513E-5,5.936716E-8,9.112836E-7,1.028711E-5,6.434132E-8,7.824024E-8,6.267439E-7,2.670153E-4,1.228695E-5,4.398047E-5,2.175361E-4,3.508638E-8,5.269846E-6,3.557489E-11,1.672568E-7,9.581033E-10,4.211137E-7,2.231854E-4,4.521188E-9,3.397659E-6,2.1546E-9,5.097758E-10,1.18702E-4,2.304909E-5,5.528603E-8,3.53699E-9,2.245736E-5,2.610715E-4,1.016447E-9,0.004055129,7.53433E-6,1.27932E-9,4.737889E-7,1.095718E-7,2.131186E-10,1.793668E-8,8.106391E-7,0.01078741,0.006442976,0.02601445,9.404634,1.046415E-4,533374.5,533374.6
1.189911E-4,15.68178,-2.566251E8,1095.229,1095.229,0.001640984,1.0,0.9485747,9.447811E-7,3.829144E-4,1.681468E-5,2.26542E-4,1.632119E-5,0.001454097,9.809962E-7,1.861091E-5,7.555755E-4,3.076535E-5,6.027017E-8,9.202975E-7,1.037822E-5,6.510802E-8,8.019185E-8,6.368935E-7,2.692625E-4,1.242224E-5,4.400576E-5,2.195845E-4,3.574011E-8,5.315466E-6,3.654019E-11,1.702753E-7,9.762958E-10,4.248226E-7,2.250931E-4,4.606232E-9,3.435242E-6,2.191766E-9,5.195314E-10,1.197051E-4,2.325857E-5,5.636501E-8,3.60361E-9,2.263434E-5,2.632615E-4,1.035786E-9,0.004054931,7.575095E-6,1.311039E-9,4.806026E-7,1.109387E-7,2.1833E-10,1.832177E-8,8.229805E-7,0.01078536,0.006441341,0.02600807,9.404388,1.046424E-4,533360.6,533360.6
1.19161E-4,15.68175,-2.56563E8,1095.222,1095.222,0.001640984,1.0,0.9485703,9.446169E-7,3.835136E-4,1.681236E-5,2.268885E-4,1.63188E-5,0.001456303,9.832462E-7,1.864075E-5,7.567264E-4,3.076791E-5,6.043593E-8,9.21946E-7,1.039487E-5,6.524846E-8,8.0552E-8,6.387563E-7,2.696732E-4,1.244699E-5,4.401024E-5,2.199589E-4,3.586025E-8,5.323804E-6,3.671854E-11,1.708299E-7,9.796429E-10,4.255002E-7,2.254417E-4,4.621874E-9,3.442114E-6,2.198593E-9,5.213252E-10,1.198884E-4,2.329681E-5,5.65633E-8,3.615856E-9,2.266668E-5,2.636617E-4,1.039341E-9,0.004054895,7.58251E-6,1.31689E-9,4.818518E-7,1.111889E-7,2.192911E-10,1.839263E-8,8.252435E-7,0.01078498,0.006441042,0.0260069,9.404343,1.046425E-4,533358.0,533358.0
1.192209E-4,15.68175,-2.565411E8,1095.22,1095.22,0.001640984,1.0,0.9485688,9.44558E-7,3.83725E-4,1.681154E-5,2.270107E-4,1.631795E-5,0.001457081,9.8404E-7,1.865127E-5,7.571323E-4,3.07688E-5,6.049444E-8,9.225275E-7,1.040074E-5,6.529801E-8,8.067926E-8,6.394137E-7,2.69818E-4,1.245572E-5,4.401181E-5,2.200909E-4,3.590266E-8,5.326745E-6,3.678157E-11,1.710257E-7,9.808249E-10,4.257391E-7,2.255647E-4,4.627398E-9,3.444538E-6,2.201004E-9,5.219585E-10,1.19953E-4,2.33103E-5,5.663331E-8,3.62018E-9,2.267808E-5,2.638028E-4,1.040596E-9,0.004054882,7.585122E-6,1.318957E-9,4.822926E-7,1.112771E-7,2.196306E-10,1.841765E-8,8.260422E-7,0.01078485,0.006440936,0.02600649,9.404327,1.046426E-4,533357.1,533357.1
