Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_C16H10_Soln#16 (),Mole_fraction_C18H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_BIN1A_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
0.001961127,15.85593,-5.561021E7,1433.295,1433.295,0.001031476,1.0,0.7653669,1.034E-5,0.07661319,2.601098E-5,9.84762E-4,2.172693E-6,0.1065887,3.704605E-6,0.03685834,2.684681E-6,9.054205E-9,3.488097E-9,6.249417E-4,5.594692E-6,9.886174E-4,4.207624E-4,3.826124E-5,3.91327E-8,1.9031E-10,1.850377E-9,2.374419E-6,1.895483E-6,6.866304E-7,0.002129043,7.3283E-7,0.001888966,5.760484E-4,0.003656481,7.167289E-5,7.964283E-4,1.765673E-4,7.466763E-11,5.957315E-8,8.461669E-9,3.017728E-7,8.677546E-11,3.180621E-12,0.00173283,3.872058E-5,8.757159E-5,8.452731E-5,1.801889E-5,7.231486E-6,1.90596E-6,5.534958E-7,2.461349E-7,1.939081E-7,-1.175185E-25,-4.764336E-79,-2.318669E-10,7.651045,6.505298E-5,433921.5,433921.5
0.002,15.85306,-5.475608E7,1432.774,1432.774,0.001031476,1.0,0.7653615,1.0267E-5,0.07670718,2.57687E-5,9.78158E-4,2.161498E-6,0.1063483,3.673683E-6,0.03705391,2.648265E-6,8.792032E-9,3.442687E-9,6.058559E-4,5.434146E-6,9.740394E-4,4.13841E-4,3.765903E-5,3.910454E-8,1.894476E-10,1.795694E-9,2.330862E-6,1.881513E-6,6.833095E-7,0.002121019,7.24481E-7,0.00188253,5.796684E-4,0.003682819,7.097244E-5,7.944989E-4,1.777507E-4,7.41925E-11,5.825484E-8,8.419184E-9,2.94143E-7,8.559819E-11,4.016414E-12,0.001721762,3.828504E-5,8.879883E-5,8.469647E-5,1.82805E-5,7.407233E-6,1.950075E-6,5.709081E-7,2.564829E-7,1.982709E-7,-1.045432E-25,-9.656369E-80,-2.146049E-10,7.649653,6.506476E-5,433842.6,433842.6
0.002038359,15.85026,-5.393575E7,1432.269,1432.269,0.001031476,1.0,0.7653575,1.019708E-5,0.07679748,2.553868E-5,9.720419E-4,2.150801E-6,0.1061132,3.644163E-6,0.03724336,2.614464E-6,8.548545E-9,3.399946E-9,5.881064E-4,5.284899E-6,9.601583E-4,4.072681E-4,3.708596E-5,3.908296E-8,1.885712E-10,1.745049E-9,2.290523E-6,1.868629E-6,6.801662E-7,0.002113359,7.165309E-7,0.001876364,5.831514E-4,0.003708434,7.030914E-5,7.926189E-4,1.788941E-4,7.375564E-11,5.702876E-8,8.380138E-9,2.870575E-7,8.461531E-11,3.972087E-12,0.00171099,3.78656E-5,9.000078E-5,8.485706E-5,1.85367E-5,7.581061E-6,1.993589E-6,5.882359E-7,2.669056E-7,2.025793E-7,-9.32425E-26,-2.056412E-80,-2.133917E-10,7.648304,6.507624E-5,433766.1,433766.1
0.002115297,15.84475,-5.235339E7,1431.278,1431.278,0.001031476,1.0,0.7653531,1.006261E-5,0.07697193,2.510187E-5,9.608537E-4,2.130299E-6,0.1056481,3.587665E-6,0.03761343,2.552356E-6,8.100715E-9,3.320124E-9,5.553962E-4,5.009953E-6,9.337139E-4,3.947916E-4,3.599476E-5,3.905598E-8,1.86955E-10,1.652233E-9,2.216579E-6,1.845167E-6,6.74219E-7,0.002098685,7.013699E-7,0.001864512,5.898879E-4,0.003758769,6.905577E-5,7.889164E-4,1.811207E-4,7.29628E-11,5.477705E-8,8.309425E-9,2.740251E-7,8.302583E-11,7.878192E-12,0.001689803,3.705311E-5,9.238592E-5,8.516202E-5,1.904501E-5,7.930807E-6,2.0808E-6,6.234025E-7,2.884266E-7,2.112296E-7,-7.430046E-26,-8.980229E-82,-2.142062E-10,7.645668,6.509887E-5,433616.5,433616.5
0.002144156,15.84272,-5.178044E7,1430.913,1430.913,0.001031476,1.0,0.7653527,1.001407E-5,0.07703519,2.494599E-5,9.570059E-4,2.12292E-6,0.1054758,3.567357E-6,0.03774893,2.530882E-6,7.945632E-9,3.291973E-9,5.440524E-4,4.914602E-6,9.242582E-4,3.903447E-4,3.56046E-5,3.905106E-8,1.863361E-10,1.620207E-9,2.191052E-6,1.83712E-6,6.721036E-7,0.002093404,6.959376E-7,0.001860239,5.923314E-4,0.003777301,6.861108E-5,7.875509E-4,1.81934E-4,7.269207E-11,5.399587E-8,8.285338E-9,2.695117E-7,8.236276E-11,6.857925E-12,0.001681998,3.675791E-5,9.327196E-5,8.527082E-5,1.923381E-5,8.062357E-6,2.113489E-6,6.367333E-7,2.967134E-7,2.144773E-7,-6.82958E-26,-2.865746E-82,-2.281201E-10,7.644702,6.510721E-5,433561.8,433561.8
0.00217827,15.84035,-5.111689E7,1430.488,1430.488,0.001031476,1.0,0.7653529,9.957938E-6,0.07710853,2.476691E-5,9.526833E-4,2.1144E-6,0.1052736,3.54393E-6,0.03790688,2.506667E-6,7.770569E-9,3.259902E-9,5.31237E-4,4.806866E-6,9.133883E-4,3.852416E-4,3.515601E-5,3.904848E-8,1.856282E-10,1.584127E-9,2.162278E-6,1.828088E-6,6.696773E-7,0.002087307,6.896821E-7,0.001855304,5.951641E-4,0.003798976,6.810223E-5,7.859527E-4,1.82881E-4,7.238788E-11,5.311471E-8,8.258414E-9,2.644171E-7,8.143631E-11,4.076157E-12,0.001672868,3.641531E-5,9.431349E-5,8.53958E-5,1.945571E-5,8.218093E-6,2.152113E-6,6.525861E-7,3.066581E-7,2.183183E-7,-6.185545E-26,-7.496481E-83,-2.164364E-10,7.643575,6.511698E-5,433497.9,433497.9
0.002244428,15.83581,-4.987068E7,1429.678,1429.678,0.001031476,1.0,0.7653556,9.852788E-6,0.07724654,2.443484E-5,9.449581E-4,2.098475E-6,0.1048861,3.500203E-6,0.03820651,2.463093E-6,7.454874E-9,3.201216E-9,5.081006E-4,4.61228E-6,8.932242E-4,3.758002E-4,3.432333E-5,3.905285E-8,1.84335E-10,1.519268E-9,2.110507E-6,1.811946E-6,6.651884E-7,0.002075906,6.780373E-7,0.001846081,6.004904E-4,0.003840311,6.716529E-5,7.829021E-4,1.846751E-4,7.184722E-11,5.152729E-8,8.210689E-9,2.552307E-7,7.994658E-11,1.960183E-12,0.001655453,3.576988E-5,9.631572E-5,8.562753E-5,1.988224E-5,8.520798E-6,2.226959E-6,6.836169E-7,3.264062E-7,2.257732E-7,-5.113733E-26,-5.862028E-84,-1.823063E-10,7.641437,6.513563E-5,433376.6,433376.6
0.002305715,15.83169,-4.876129E7,1428.946,1428.946,0.001031476,1.0,0.7653604,9.759467E-6,0.07736977,2.414377E-5,9.38512E-4,2.084377E-6,0.1045325,3.461565E-6,0.03847658,2.426353E-6,7.187782E-9,3.150557E-9,4.885041E-4,4.447332E-6,8.755606E-4,3.675554E-4,3.359305E-5,3.906684E-8,1.831886E-10,1.464621E-9,2.066827E-6,1.798446E-6,6.612637E-7,0.002065801,6.677809E-7,0.001837926,6.052373E-4,0.003877822,6.635235E-5,7.801319E-4,1.862905E-4,7.139947E-11,5.018634E-8,8.171265E-9,2.474599E-7,7.895592E-11,2.549344E-12,0.001639651,3.519316E-5,9.815058E-5,8.583062E-5,2.027304E-5,8.801958E-6,2.296225E-6,7.126895E-7,3.452402E-7,2.326858E-7,-4.29577E-26,-5.617585E-85,-1.644546E-10,7.639508,6.515257E-5,433267.2,433267.2
0.002347254,15.82895,-4.803266E7,1428.459,1428.459,0.001031476,1.0,0.7653649,9.698318E-6,0.07745092,2.39549E-5,9.345002E-4,2.075156E-6,0.1042957,3.436332E-6,0.0386557,2.403262E-6,7.019343E-9,3.118071E-9,4.761372E-4,4.343139E-6,8.641143E-4,3.622251E-4,3.311919E-5,3.908117E-8,1.824361E-10,1.430276E-9,2.039334E-6,1.790014E-6,6.58721E-7,0.002059185,6.610994E-7,0.001832602,6.083567E-4,0.003902837,6.582966E-5,7.782842E-4,1.873614E-4,7.112198E-11,4.934255E-8,8.146919E-9,2.425598E-7,7.836878E-11,3.632625E-12,0.001629116,3.481329E-5,9.938363E-5,8.596241E-5,2.053562E-5,8.992892E-6,2.343132E-6,7.325671E-7,3.583E-7,2.373744E-7,-3.821274E-26,-1.244497E-85,-1.556682E-10,7.638228,6.516387E-5,433194.6,433194.6
0.002417131,15.82441,-4.684708E7,1427.655,1427.655,0.001031476,1.0,0.7653744,9.599049E-6,0.07758339,2.365137E-5,9.28349E-4,2.060209E-6,0.1039026,3.395508E-6,0.03895015,2.367424E-6,6.756791E-9,3.066495E-9,4.568506E-4,4.180428E-6,8.457628E-4,3.536989E-4,3.235806E-5,3.911314E-8,1.812043E-10,1.376944E-9,1.996556E-6,1.777005E-6,6.546398E-7,0.002048443,6.503166E-7,0.001824001,6.134337E-4,0.003944205,6.499876E-5,7.752289E-4,1.891224E-4,7.069741E-11,4.802641E-8,8.109892E-9,2.349227E-7,7.727264E-11,1.74589E-12,0.001611703,3.419332E-5,1.014393E-4,8.617424E-5,2.097333E-5,9.314704E-6,2.421964E-6,7.663104E-7,3.808044E-7,2.452675E-7,-3.144046E-26,-9.418632E-87,-1.346239E-10,7.636122,6.518255E-5,433075.2,433075.2
0.0024925,15.81963,-4.562137E7,1426.811,1426.811,0.001031476,1.0,0.7653871,9.496705E-6,0.07772102,2.334238E-5,9.224788E-4,2.044825E-6,0.1034857,3.353596E-6,0.03925855,2.332588E-6,6.499895E-9,3.014814E-9,4.379711E-4,4.020827E-6,8.271589E-4,3.450793E-4,3.158429E-5,3.915737E-8,1.799421E-10,1.325025E-9,1.954785E-6,1.764448E-6,6.504895E-7,0.002037359,6.392802E-7,0.001815195,6.186826E-4,0.003987874,6.41658E-5,7.720058E-4,1.909688E-4,7.029381E-11,4.674313E-8,8.07491E-9,2.274531E-7,7.638794E-11,2.689308E-12,0.00159334,3.354994E-5,1.036314E-4,8.639001E-5,2.144002E-5,9.662601E-6,2.506887E-6,8.031195E-7,4.058246E-7,2.53789E-7,-2.553844E-26,-6.652373E-88,-1.256384E-10,7.633913,6.520225E-5,432949.9,432949.9
0.002540428,15.81665,-4.486891E7,1426.286,1426.286,0.001031476,1.0,0.7653964,9.434017E-6,0.07780589,2.315508E-5,9.191221E-4,2.035412E-6,0.1032243,3.32801E-6,0.03944993,2.312303E-6,6.349315E-9,2.983873E-9,4.269036E-4,3.927072E-6,8.159319E-4,3.398887E-4,3.111601E-5,3.919013E-8,1.791643E-10,1.29473E-9,1.930341E-6,1.757174E-6,6.479744E-7,0.002030561,6.325593E-7,0.001809837,6.219036E-4,0.004015154,6.366795E-5,7.699941E-4,1.921163E-4,7.006392E-11,4.599361E-8,8.055074E-9,2.230765E-7,7.607128E-11,5.38138E-12,0.001581881,3.315377E-5,1.050124E-4,8.652092E-5,2.173398E-5,9.88422E-6,2.560834E-6,8.267429E-7,4.221377E-7,2.592122E-7,-2.240457E-26,-1.180369E-88,-1.434038E-10,7.632541,6.521454E-5,432872.1,432872.1
0.002576863,15.81441,-4.431032E7,1425.892,1425.892,0.001031476,1.0,0.765404,9.387551E-6,0.0778691,2.301721E-5,9.167532E-4,2.028438E-6,0.1030276,3.309086E-6,0.03959302,2.297786E-6,6.240991E-9,2.961266E-9,4.189431E-4,3.859523E-6,8.076978E-4,3.36087E-4,3.077182E-5,3.921717E-8,1.785735E-10,1.27301E-9,1.912768E-6,1.751985E-6,6.46123E-7,0.002025515,6.275962E-7,0.001805885,6.242932E-4,0.004035645,6.330525E-5,7.684844E-4,1.929755E-4,6.99009E-11,4.545261E-8,8.041154E-9,2.199295E-7,7.553356E-11,2.949865E-12,0.001573281,3.28591E-5,1.060555E-4,8.661736E-5,2.195601E-5,1.005288E-5,2.601813E-6,8.448115E-7,4.347494E-7,2.633369E-7,-2.029711E-26,-3.212585E-89,-1.408863E-10,7.631514,6.522376E-5,432813.8,432813.8
0.002682016,15.8081,-4.275941E7,1424.784,1424.784,0.001031476,1.0,0.7654286,9.258795E-6,0.07804567,2.263932E-5,9.107141E-4,2.009123E-6,0.102469,3.256827E-6,0.03999504,2.259808E-6,5.954978E-9,2.900161E-9,3.979296E-4,3.680686E-6,7.852827E-4,3.257586E-4,2.983108E-5,3.930424E-8,1.769601E-10,1.215975E-9,1.866426E-6,1.738464E-6,6.410447E-7,0.002011493,6.139246E-7,0.001795034,6.309218E-4,0.004093655,6.232865E-5,7.642177E-4,1.953967E-4,6.948534E-11,4.40339E-8,8.005969E-9,2.116284E-7,7.465564E-11,4.409262E-12,0.001548976,3.203816E-5,1.090354E-4,8.688216E-5,2.259025E-5,1.054043E-5,2.71994E-6,8.974684E-7,4.721495E-7,2.752511E-7,-1.530596E-26,-7.70957E-91,-1.431541E-10,7.628626,6.524981E-5,432650.0,432650.0
0.002767177,15.80314,-4.156581E7,1423.914,1423.914,0.001031476,1.0,0.765451,9.159946E-6,0.07818278,2.235329E-5,9.066047E-4,1.994295E-6,0.1020263,3.216878E-6,0.04030928,2.23287E-6,5.749129E-9,2.854674E-9,3.828181E-4,3.551487E-6,7.684951E-4,3.18042E-4,2.912228E-5,3.938305E-8,1.757071E-10,1.175259E-9,1.833108E-6,1.728911E-6,6.371932E-7,0.002000675,6.035062E-7,0.001786813,6.360139E-4,0.004139469,6.160812E-5,7.608576E-4,1.972989E-4,6.920018E-11,4.30165E-8,7.982294E-9,2.056637E-7,7.373615E-11,2.072738E-12,0.001529831,3.140359E-5,1.114165E-4,8.708325E-5,2.309706E-5,1.093604E-5,2.815455E-6,9.406484E-7,5.035251E-7,2.849106E-7,-1.221639E-26,-4.202618E-92,-1.29279E-10,7.626365,6.52703E-5,432521.8,432521.8
0.002820918,15.80007,-4.083952E7,1423.378,1423.378,0.001031476,1.0,0.7654661,9.099899E-6,0.07826679,2.218125E-5,9.043341E-4,1.985284E-6,0.1017513,3.192681E-6,0.04050261,2.21744E-6,5.629773E-9,2.827641E-9,3.740632E-4,3.476354E-6,7.584859E-4,3.134483E-4,2.869761E-5,3.943598E-8,1.749483E-10,1.151802E-9,1.813801E-6,1.723448E-6,6.348718E-7,0.001994075,5.97209E-7,0.001781872,6.391067E-4,0.00416787,6.118325E-5,7.587797E-4,1.984746E-4,6.904162E-11,4.243004E-8,7.969318E-9,2.0221E-7,7.3343E-11,2.170066E-12,0.00151799,3.10163E-5,1.129049E-4,8.720458E-5,2.341387E-5,1.1186E-5,2.875661E-6,9.681352E-7,5.238254E-7,2.91011E-7,-1.061164E-26,-6.704075E-93,-1.229461E-10,7.624972,6.528296E-5,432442.8,432442.8
0.002887426,15.79635,-3.996794E7,1422.728,1422.728,0.001031476,1.0,0.7654858,9.027927E-6,0.07836826,2.197671E-5,9.018364E-4,1.974476E-6,0.1014156,3.163746E-6,0.04073679,2.199859E-6,5.492192E-9,2.795779E-9,3.63981E-4,3.389531E-6,7.466824E-4,3.080373E-4,2.819456E-5,3.950435E-8,1.740211E-10,1.124921E-9,1.791552E-6,1.717224E-6,6.321055E-7,0.001986131,5.896917E-7,0.001776006,6.428118E-4,0.004202497,6.068693E-5,7.562523E-4,1.999049E-4,6.886568E-11,4.175668E-8,7.955134E-9,1.982351E-7,7.291086E-11,2.746245E-12,0.001503582,3.055032E-5,1.147322E-4,8.73493E-5,2.380284E-5,1.149561E-5,2.950098E-6,1.002397E-6,5.494791E-7,2.985656E-7,-8.927219E-27,-7.389259E-94,-1.152027E-10,7.623283,6.529834E-5,432347.0,432347.0
0.002966611,15.79202,-3.896753E7,1421.971,1421.971,0.001031476,1.0,0.7655104,8.945427E-6,0.07848568,2.174446E-5,8.992744E-4,1.962074E-6,0.1010222,3.130666E-6,0.04100859,2.180918E-6,5.341668E-9,2.760007E-9,3.529645E-4,3.294239E-6,7.334202E-4,3.01965E-4,2.762606E-5,3.95893E-8,1.729635E-10,1.095732E-9,1.767218E-6,1.71051E-6,6.28954E-7,0.001976974,5.811143E-7,0.001769363,6.470546E-4,0.004243003,6.013563E-5,7.533048E-4,2.015749E-4,6.868341E-11,4.102493E-8,7.940694E-9,1.938951E-7,7.278165E-11,6.908626E-12,0.001486774,3.001383E-5,1.168873E-4,8.751438E-5,2.426165E-5,1.186458E-5,3.038623E-6,1.043532E-6,5.807864E-7,3.075673E-7,-7.281438E-27,-5.082907E-95,-1.338674E-10,7.62132,6.531626E-5,432235.7,432235.7
0.003,15.79022,-3.85573E7,1421.658,1421.658,0.001031476,1.0,0.7655211,8.911623E-6,0.07853415,2.164997E-5,8.983174E-4,1.956986E-6,0.1008584,3.117139E-6,0.04112099,2.173526E-6,5.28216E-9,2.745573E-9,3.486142E-4,3.256465E-6,7.280714E-4,2.99518E-4,2.73957E-5,3.962607E-8,1.725289E-10,1.084264E-9,1.757593E-6,1.707884E-6,6.276678E-7,0.001973205,5.776117E-7,0.001766668,6.48791E-4,0.004259857,5.991526E-5,7.520815E-4,2.02269E-4,6.861355E-11,4.073454E-8,7.93533E-9,1.92182E-7,7.235847E-11,3.620963E-12,0.001479797,2.979331E-5,1.177896E-4,8.75818E-5,2.445376E-5,1.202026E-5,3.075919E-6,1.060986E-6,5.942352E-7,3.113653E-7,-6.686048E-27,-1.68599E-95,-1.293394E-10,7.620508,6.532369E-5,432189.6,432189.6
0.003070114,15.78651,-3.771728E7,1421.011,1421.011,0.001031476,1.0,0.7655444,8.842453E-6,0.07863403,2.145783E-5,8.965268E-4,1.946564E-6,0.1005182,3.089504E-6,0.04135292,2.159059E-6,5.164214E-9,2.716413E-9,3.400016E-4,3.181422E-6,7.172833E-4,2.945859E-4,2.692897E-5,3.970483E-8,1.716305E-10,1.061668E-9,1.738515E-6,1.702732E-6,6.250444E-7,0.001965456,5.704653E-7,0.001761205,6.523396E-4,0.004294829,5.947436E-5,7.495496E-4,2.037082E-4,6.848113E-11,4.016658E-8,7.925334E-9,1.887929E-7,7.207904E-11,4.868948E-12,0.001465349,2.934079E-5,1.19672E-4,8.771949E-5,2.485466E-5,1.234734E-5,3.154179E-6,1.097842E-6,6.229529E-7,3.193452E-7,-5.596262E-27,-1.763071E-96,-1.32052E-10,7.61883,6.533905E-5,432094.5,432094.5
0.003075042,15.78625,-3.765931E7,1420.966,1420.966,0.001031476,1.0,0.765546,8.837683E-6,0.07864096,2.144464E-5,8.964116E-4,1.945844E-6,0.1004945,3.087601E-6,0.04136902,2.158093E-6,5.15626E-9,2.714402E-9,3.394218E-4,3.176357E-6,7.16547E-4,2.942495E-4,2.689702E-5,3.971046E-8,1.715597E-10,1.060152E-9,1.737232E-6,1.702387E-6,6.248639E-7,0.001964919,5.699734E-7,0.001760831,6.525842E-4,0.004297265,5.944445E-5,7.493735E-4,2.038084E-4,6.847296E-11,4.013035E-8,7.924694E-9,1.885648E-7,7.226062E-11,7.679719E-12,0.001464344,2.930952E-5,1.198037E-4,8.772897E-5,2.488271E-5,1.237033E-5,3.159675E-6,1.100442E-6,6.249952E-7,3.199062E-7,-5.527066E-27,-1.502216E-96,-1.450324E-10,7.618713,6.534012E-5,432087.9,432087.9
0.00313536,15.78313,-3.696055E7,1420.421,1420.421,0.001031476,1.0,0.7655667,8.780194E-6,0.07872477,2.128625E-5,8.951077E-4,1.937165E-6,0.1002063,3.064683E-6,0.04156392,2.146787E-6,5.062345E-9,2.690568E-9,3.325762E-4,3.116407E-6,7.077576E-4,2.902343E-4,2.651433E-5,3.977972E-8,1.708027E-10,1.042315E-9,1.722031E-6,1.698339E-6,6.226913E-7,0.001958436,5.640561E-7,0.00175635,6.555275E-4,0.004326877,5.908916E-5,7.472373E-4,2.050265E-4,6.837303E-11,3.967632E-8,7.917458E-9,1.858735E-7,7.165921E-11,3.325486E-12,0.001452149,2.893205E-5,1.214094E-4,8.784317E-5,2.522474E-5,1.265188E-5,3.226935E-6,1.132381E-6,6.502548E-7,3.267765E-7,-4.749069E-27,-2.132831E-97,-1.380336E-10,7.617301,6.535305E-5,432007.8,432007.8
0.003234987,15.77809,-3.584904E7,1419.544,1419.544,0.001031476,1.0,0.7656019,8.688813E-6,0.07885951,2.103671E-5,8.93354E-4,1.923335E-6,0.09973831,3.028337E-6,0.04187753,2.130038E-6,4.919993E-9,2.653371E-9,3.222219E-4,3.025183E-6,6.941009E-4,2.839997E-4,2.59152E-5,3.989624E-8,1.695918E-10,1.015558E-9,1.698974E-6,1.692293E-6,6.192482E-7,0.001948049,5.546872E-7,0.001749338,6.601931E-4,0.004374934,5.85439E-5,7.43785E-4,2.070034E-4,6.82325E-11,3.899885E-8,7.907774E-9,1.818083E-7,7.116914E-11,2.849511E-12,0.00143243,2.832968E-5,1.240362E-4,8.802451E-5,2.578454E-5,1.311713E-5,3.33791E-6,1.185558E-6,6.930145E-7,3.381339E-7,-3.705603E-27,-9.038838E-99,-1.246467E-10,7.615027,6.537392E-5,431878.8,431878.8
0.003311809,15.77431,-3.502616E7,1418.885,1418.885,0.001031476,1.0,0.76563,8.621204E-6,0.07896046,2.08538E-5,8.923067E-4,1.913069E-6,0.09938411,3.001508E-6,0.04211261,2.118592E-6,4.819953E-9,2.62636E-9,3.149648E-4,2.960796E-6,6.842503E-4,2.795053E-4,2.547925E-5,3.998735E-8,1.686861E-10,9.969872E-10,1.682752E-6,1.688111E-6,6.167063E-7,0.001940292,5.477836E-7,0.001744242,6.636329E-4,0.004411299,5.815592E-5,7.411856E-4,2.085005E-4,6.814229E-11,3.852654E-8,7.902013E-9,1.789641E-7,7.080891E-11,2.239817E-12,0.001417573,2.788219E-5,1.260412E-4,8.815872E-5,2.621202E-5,1.347604E-5,3.42339E-6,1.226911E-6,7.268647E-7,3.469002E-7,-3.06654E-27,-8.603823E-100,-1.109429E-10,7.613319,6.53896E-5,431781.9,431781.9
0.003417866,15.76923,-3.393605E7,1418.001,1418.001,0.001031476,1.0,0.7656697,8.531675E-6,0.07909595,2.061381E-5,8.91245E-4,1.899425E-6,0.09890432,2.966058E-6,0.04242797,2.104647E-6,4.694141E-9,2.591234E-9,3.058646E-4,2.879445E-6,6.715453E-4,2.737104E-4,2.491163E-5,4.011418E-8,1.674733E-10,9.739541E-10,1.662319E-6,1.682932E-6,6.133435E-7,0.001929914,5.386764E-7,0.001737622,6.68169E-4,0.004460562,5.766237E-5,7.376829E-4,2.105317E-4,6.804006E-11,3.793926E-8,7.896174E-9,1.754046E-7,7.042037E-11,1.520495E-12,0.001397541,2.728726E-5,1.287808E-4,8.83368E-5,2.67965E-5,1.397166E-5,3.541277E-6,1.284481E-6,7.748468E-7,3.59015E-7,-2.367657E-27,-3.382157E-101,-9.348978E-11,7.611024,6.541066E-5,431651.8,431651.8
0.003597001,15.761,-3.220625E7,1416.568,1416.568,0.001031476,1.0,0.765739,8.389637E-6,0.07931551,2.023807E-5,8.90309E-4,1.877634E-6,0.0981171,2.909984E-6,0.04293809,2.085256E-6,4.509291E-9,2.536901E-9,2.925603E-4,2.759042E-6,6.52197E-4,2.648864E-4,2.403384E-5,4.032886E-8,1.655185E-10,9.409039E-10,1.632201E-6,1.675486E-6,6.080029E-7,0.00191317,5.243039E-7,0.001727442,6.753124E-4,0.004541454,5.692631E-5,7.319815E-4,2.138796E-4,6.791557E-11,3.709306E-8,7.890911E-9,1.7022E-7,6.98913E-11,2.139872E-12,0.001364899,2.633803E-5,1.333374E-4,8.862108E-5,2.776971E-5,1.480888E-5,3.740111E-6,1.382924E-6,8.591512E-7,3.795111E-7,-1.54008E-27,-2.247352E-103,-7.142548E-11,7.607304,6.54448E-5,431440.8,431440.8
0.003737709,15.75484,-3.09372E7,1415.494,1415.494,0.001031476,1.0,0.765795,8.285419E-6,0.07948064,1.996617E-5,8.901976E-4,1.86151E-6,0.09751817,2.868961E-6,0.0433203,2.073084E-6,4.38452E-9,2.498023E-9,2.836359E-4,2.677076E-6,6.386461E-4,2.587038E-4,2.340768E-5,4.049601E-8,1.640502E-10,9.192642E-10,1.611779E-6,1.670564E-6,6.040687E-7,0.001900634,5.138123E-7,0.001720244,6.805039E-4,0.004603091,5.642256E-5,7.276816E-4,2.164455E-4,6.785169E-11,3.653529E-8,7.890035E-9,1.667593E-7,6.966231E-11,3.434786E-12,0.001340255,2.563743E-5,1.368574E-4,8.883194E-5,2.85227E-5,1.546638E-5,3.896084E-6,1.461262E-6,9.282289E-7,3.956417E-7,-1.104988E-27,-7.233973E-105,-6.712756E-11,7.604509,6.54704E-5,431282.3,431282.3
0.003786513,15.75276,-3.051407E7,1415.132,1415.132,0.001031476,1.0,0.7658146,8.25066E-6,0.07953654,1.987618E-5,8.902666E-4,1.856102E-6,0.09731424,2.855299E-6,0.04344931,2.069397E-6,4.344838E-9,2.485241E-9,2.808087E-4,2.650873E-6,6.342494E-4,2.566968E-4,2.320221E-5,4.055342E-8,1.635619E-10,9.125176E-10,1.605263E-6,1.669014E-6,6.027517E-7,0.001896401,5.103225E-7,0.001717898,6.822247E-4,0.004624103,5.626127E-5,7.26225E-4,2.17324E-4,6.783539E-11,3.636115E-8,7.890278E-9,1.656664E-7,6.969476E-11,4.914203E-12,0.001331901,2.540301E-5,1.380668E-4,8.890285E-5,2.878167E-5,1.569436E-5,3.950146E-6,1.488632E-6,9.527699E-7,4.012431E-7,-9.857865E-28,-1.728331E-105,-7.811009E-11,7.603564,6.547903E-5,431228.7,431228.7
