Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H3_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_IC3H7_Soln#7 (),Mole_fraction_NC3H7_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_PC4H9_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC12H26_Soln#7 (),Mole_fraction_NC16H34_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.0037,15.35038,-2.363304E7,1119.093,1119.093,0.001388525,1.0,0.8331173,4.958435E-7,0.02633658,1.117999E-5,0.006818996,4.809485E-6,0.0688072,4.976757E-7,0.00104589,0.001262438,9.229447E-7,1.447553E-7,0.02536808,5.662754E-5,1.926025E-4,2.198504E-4,3.17387E-4,5.094478E-8,3.627599E-5,5.055925E-4,3.02425E-5,0.005183813,6.002263E-4,2.41079E-5,0.01124764,1.919657E-4,3.948883E-4,6.976076E-6,4.890423E-4,4.93093E-6,2.137611E-5,2.610664E-5,0.003933277,7.697652E-6,1.337748E-4,0.001822937,1.200917E-4,2.86481E-5,8.471846E-6,3.812784E-4,0.002993878,0.003201833,9.907996E-6,2.166668E-5,8.148726E-5,4.517594E-6,5.140548E-5,0.001673336,4.801733E-4,0.002699726,8.306489,9.045511E-5,471094.3,471094.3
0.0038,15.3501,-2.277065E7,1118.664,1118.664,0.001388525,1.0,0.8326667,4.874314E-7,0.02652572,1.099448E-5,0.00686128,4.735248E-6,0.06908257,4.893937E-7,0.00105349,0.001264966,9.145247E-7,1.413719E-7,0.02541006,5.624686E-5,1.945447E-4,2.209569E-4,3.168615E-4,4.966161E-8,3.637855E-5,5.106231E-4,2.986207E-5,0.005162596,6.011604E-4,2.386831E-5,0.0112819,1.934747E-4,3.987346E-4,7.11169E-6,4.951483E-4,4.989946E-6,2.15993E-5,2.600977E-5,0.003915074,7.698956E-6,1.332205E-4,0.001813389,1.19822E-4,2.879439E-5,8.580513E-6,3.787963E-4,0.002971855,0.003199138,9.809943E-6,2.201921E-5,8.1787E-5,4.555965E-6,5.133326E-5,0.001649553,4.705307E-4,0.002647438,8.303454,9.045676E-5,470922.2,470922.2
0.0039,15.34987,-2.195586E7,1118.25,1118.25,0.001388525,1.0,0.8322276,4.794107E-7,0.02671122,1.081701E-5,0.006902727,4.664221E-6,0.06935113,4.81482E-7,0.001060933,0.001267434,9.063828E-7,1.381495E-7,0.0254501,5.587823E-5,1.964494E-4,2.220297E-4,3.163373E-4,4.844087E-8,3.647693E-5,5.155303E-4,2.949403E-5,0.00514152,6.020259E-4,2.363673E-5,0.011315,1.949542E-4,4.025265E-4,7.246136E-6,5.011678E-4,5.047929E-6,2.181545E-5,2.591462E-5,0.003897009,7.699411E-6,1.326676E-4,0.001803952,1.195461E-4,2.893496E-5,8.686727E-6,3.763414E-4,0.002950173,0.003196521,9.715556E-6,2.236874E-5,8.207694E-5,4.593515E-6,5.125869E-5,0.001626491,4.612337E-4,0.002596951,8.300511,9.045816E-5,470755.3,470755.3
0.003931436,15.3498,-2.170897E7,1118.123,1118.123,0.001388525,1.0,0.8320917,4.769658E-7,0.02676881,1.07628E-5,0.006915589,4.642521E-6,0.0694342,4.790672E-7,0.001063242,0.001268198,9.03878E-7,1.371679E-7,0.0254623,5.576473E-5,1.970406E-4,2.223603E-4,3.161729E-4,4.806928E-8,3.650703E-5,5.170484E-4,2.938078E-5,0.005134924,6.022844E-4,2.356552E-5,0.01132518,1.954134E-4,4.037078E-4,7.288166E-6,5.030429E-4,5.065949E-6,2.188199E-5,2.588505E-5,0.003891358,7.69939E-6,1.324941E-4,0.001801008,1.194582E-4,2.897802E-5,8.719623E-6,3.755753E-4,0.002943425,0.003195714,9.686607E-6,2.247801E-5,8.216614E-5,4.605155E-6,5.123479E-5,0.001619384,4.583793E-4,0.002581435,8.299604,9.045855E-5,470703.9,470703.9
0.004,15.34967,-2.118549E7,1117.851,1117.851,0.001388525,1.0,0.8317993,4.717593E-7,0.0268932,1.064715E-5,0.006943359,4.596232E-6,0.06961309,4.739201E-7,0.001068224,0.001269842,8.985078E-7,1.350786E-7,0.02548825,5.552117E-5,1.983173E-4,2.2307E-4,3.158147E-4,4.727875E-8,3.657128E-5,5.203174E-4,2.913792E-5,0.00512059,6.028253E-4,2.341286E-5,0.01134701,1.964049E-4,4.062657E-4,7.379433E-6,5.071031E-4,5.104899E-6,2.20247E-5,2.582114E-5,0.003879083,7.699069E-6,1.321163E-4,0.001794625,1.192644E-4,2.906999E-5,8.790529E-6,3.739139E-4,0.002928825,0.003193979,9.624681E-6,2.271533E-5,8.235743E-5,4.630265E-6,5.11819E-5,0.001604124,4.522685E-4,0.002548197,8.297657,9.045933E-5,470593.4,470593.4
0.0041,15.34951,-2.045515E7,1117.466,1117.466,0.001388525,1.0,0.8313811,4.644408E-7,0.02707192,1.048418E-5,0.006983245,4.530989E-6,0.06986903,4.666744E-7,0.001075376,0.001272197,8.908739E-7,1.321446E-7,0.0255247,5.517464E-5,2.001514E-4,2.240806E-4,3.152937E-4,4.616966E-8,3.666195E-5,5.24994E-4,2.879266E-5,0.005099803,6.035648E-4,2.319594E-5,0.011378,1.978293E-4,4.099563E-4,7.511656E-6,5.129605E-4,5.160932E-6,2.222759E-5,2.572921E-5,0.003861293,7.698017E-6,1.315668E-4,0.001785402,1.189775E-4,2.919994E-5,8.892092E-6,3.715122E-4,0.002907791,0.003191507,9.536979E-6,2.305923E-5,8.26293E-5,4.666278E-6,5.110317E-5,0.001582391,4.436043E-4,0.002501017,8.294884,9.046028E-5,470436.2,470436.2
0.0042,15.34938,-1.976226E7,1117.094,1117.094,0.001388525,1.0,0.8309726,4.574384E-7,0.02724749,1.032777E-5,0.007022403,4.468362E-6,0.07011913,4.597294E-7,0.001082393,0.0012745,8.834733E-7,1.293402E-7,0.02555949,5.483826E-5,2.019525E-4,2.250624E-4,3.147744E-4,4.511062E-8,3.674907E-5,5.295628E-4,2.845789E-5,0.005079159,6.042463E-4,2.298574E-5,0.01140802,1.992281E-4,4.135994E-4,7.64282E-6,5.187417E-4,5.216047E-6,2.242422E-5,2.56388E-5,0.003843639,7.696298E-6,1.310193E-4,0.001776282,1.186859E-4,2.932496E-5,8.991451E-6,3.691364E-4,0.002887066,0.003189101,9.452329E-6,2.340047E-5,8.289283E-5,4.701571E-6,5.102263E-5,0.00156127,4.352299E-4,0.002455358,8.29219,9.046104E-5,470283.4,470283.4
0.0043,15.34928,-1.910421E7,1116.734,1116.734,0.001388525,1.0,0.8305733,4.507319E-7,0.02742003,1.017751E-5,0.007060865,4.408192E-6,0.07036365,4.530665E-7,0.00108928,0.001276752,8.76294E-7,1.26657E-7,0.02559272,5.451151E-5,2.037217E-4,2.260168E-4,3.142569E-4,4.409835E-8,3.683279E-5,5.34028E-4,2.813311E-5,0.005058661,6.048727E-4,2.278192E-5,0.0114371,2.006023E-4,4.171968E-4,7.772955E-6,5.244496E-4,5.270273E-6,2.261482E-5,2.554984E-5,0.003826122,7.693957E-6,1.304738E-4,0.001767265,1.183897E-4,2.944525E-5,9.088673E-6,3.66786E-4,0.002866642,0.003186758,9.370569E-6,2.373918E-5,8.314841E-5,4.73617E-6,5.09404E-5,0.001540732,4.271308E-4,0.002411145,8.28957,9.04616E-5,470134.8,470134.8
0.0044,15.34922,-1.847843E7,1116.386,1116.386,0.001388525,1.0,0.8301829,4.44302E-7,0.02758966,1.003302E-5,0.007098659,4.350325E-6,0.07060284,4.46668E-7,0.001096042,0.001278958,8.693239E-7,1.240869E-7,0.02562445,5.419389E-5,2.054604E-4,2.269449E-4,3.137414E-4,4.312974E-8,3.691327E-5,5.38394E-4,2.781782E-5,0.005038307,6.054469E-4,2.258411E-5,0.01146529,2.019531E-4,4.207505E-4,7.90209E-6,5.300869E-4,5.323641E-6,2.27996E-5,2.546228E-5,0.00380874,7.69104E-6,1.299306E-4,0.001758348,1.180896E-4,2.956104E-5,9.183829E-6,3.644606E-4,0.00284651,0.003184476,9.291538E-6,2.407544E-5,8.339642E-5,4.770105E-6,5.085664E-5,0.00152075,4.192923E-4,0.002368302,8.287022,9.046197E-5,469990.2,469990.2
0.004440739,15.3492,-1.823225E7,1116.247,1116.247,0.001388525,1.0,0.8300263,4.417579E-7,0.02765797,9.975725E-6,0.007113872,4.327379E-6,0.07069882,4.441332E-7,0.001098762,0.001279843,8.665416E-7,1.230706E-7,0.02563697,5.406699E-5,2.061602E-4,2.273158E-4,3.135319E-4,4.2747E-8,3.694517E-5,5.401451E-4,2.769198E-5,0.005030056,6.056664E-4,2.250518E-5,0.01147653,2.024969E-4,4.221861E-4,7.954419E-6,5.323638E-4,5.345144E-6,2.287326E-5,2.5427E-5,0.003801698,7.689696E-6,1.297099E-4,0.001754744,1.179662E-4,2.960696E-5,9.222017E-6,3.635203E-4,0.00283839,0.003183563,9.260089E-6,2.421175E-5,8.349538E-5,4.783744E-6,5.08221E-5,0.001512762,4.161704E-4,0.002351225,8.286003,9.046207E-5,469932.5,469932.5
0.0045,15.34919,-1.788293E7,1116.049,1116.049,0.001388525,1.0,0.829801,4.381333E-7,0.02775649,9.893981E-6,0.007135809,4.29464E-6,0.07083691,4.405192E-7,0.001102684,0.001281118,8.62554E-7,1.216233E-7,0.02565476,5.388499E-5,2.071694E-4,2.278479E-4,3.132279E-4,4.220222E-8,3.699065E-5,5.426638E-4,2.751162E-5,0.005018099,6.059709E-4,2.239207E-5,0.01149263,2.032812E-4,4.242618E-4,8.030246E-6,5.356556E-4,5.376174E-6,2.297872E-5,2.537609E-5,0.003791494,7.687584E-6,1.293896E-4,0.00174953,1.177856E-4,2.967248E-5,9.276966E-6,3.6216E-4,0.002826663,0.003182252,9.21511E-6,2.440933E-5,8.363716E-5,4.803393E-6,5.077144E-5,0.0015013,4.117029E-4,0.002326772,8.284541,9.046217E-5,469849.6,469849.6
0.0046,15.34918,-1.73152E7,1115.723,1115.723,0.001388525,1.0,0.8294271,4.322056E-7,0.02792067,9.759997E-6,0.007172354,4.240973E-6,0.07106618,4.346015E-7,0.001109214,0.001283235,8.5597E-7,1.192582E-7,0.02568373,5.358424E-5,2.088505E-4,2.287273E-4,3.127164E-4,4.131262E-8,3.706512E-5,5.46843E-4,2.72139E-5,0.004998032,6.064484E-4,2.220538E-5,0.01151917,2.045881E-4,4.277331E-4,8.157468E-6,5.411596E-4,5.427917E-6,2.31525E-5,2.529118E-5,0.003774379,7.68364E-6,1.288511E-4,0.001740807,1.174783E-4,2.977984E-5,9.368186E-6,3.598832E-4,0.002807089,0.003180083,9.141095E-6,2.474098E-5,8.387111E-5,4.836072E-6,5.068498E-5,0.001482348,4.043453E-4,0.002286466,8.282124,9.046221E-5,469712.5,469712.5
0.0047,15.3492,-1.67736E7,1115.407,1115.407,0.001388525,1.0,0.8290609,4.265067E-7,0.0280823,9.630819E-6,0.00720831,4.189226E-6,0.07129081,4.289035E-7,0.001115634,0.001285311,8.49565E-7,1.169863E-7,0.02571142,5.329132E-5,2.105043E-4,2.295839E-4,3.12207E-4,4.045891E-8,3.713678E-5,5.509343E-4,2.692435E-5,0.004978109,6.068809E-4,2.202383E-5,0.01154493,2.058744E-4,4.311655E-4,8.283772E-6,5.466004E-4,5.478887E-6,2.332106E-5,2.520752E-5,0.003757397,7.679236E-6,1.283151E-4,0.001732178,1.171678E-4,2.988327E-5,9.457528E-6,3.576301E-4,0.002787782,0.003177965,9.069397E-6,2.507045E-5,8.40985E-5,4.868159E-6,5.059732E-5,0.001463875,3.972104E-4,0.002247337,8.279769,9.046209E-5,469578.9,469578.9
0.0048,15.34924,-1.625644E7,1115.101,1115.101,0.001388525,1.0,0.828702,4.210234E-7,0.02824145,9.506182E-6,0.007243701,4.139296E-6,0.07151099,4.234128E-7,0.001121949,0.001287348,8.433305E-7,1.148023E-7,0.02573789,5.300587E-5,2.121318E-4,2.304186E-4,3.116998E-4,3.963896E-8,3.720575E-5,5.549407E-4,2.664262E-5,0.004958327,6.072705E-4,2.184719E-5,0.01156996,2.071408E-4,4.345605E-4,8.409182E-6,5.519801E-4,5.529108E-6,2.348457E-5,2.512508E-5,0.003740545,7.674403E-6,1.277816E-4,0.001723642,1.168545E-4,2.99829E-5,9.545045E-6,3.554002E-4,0.002768735,0.003175898,8.999902E-6,2.539782E-5,8.43196E-5,4.899672E-6,5.050856E-5,0.001445862,3.90288E-4,0.002209333,8.277473,9.046182E-5,469448.7,469448.7
0.0049,15.34931,-1.576219E7,1114.805,1114.805,0.001388525,1.0,0.8283503,4.157439E-7,0.02839822,9.385846E-6,0.007278545,4.091085E-6,0.07172689,4.181185E-7,0.001128162,0.001289347,8.372591E-7,1.12701E-7,0.02576318,5.272756E-5,2.137339E-4,2.312324E-4,3.111947E-4,3.885083E-8,3.727214E-5,5.588652E-4,2.636836E-5,0.004938686,6.076191E-4,2.167523E-5,0.01159427,2.083882E-4,4.379191E-4,8.533719E-6,5.573008E-4,5.578602E-6,2.364318E-5,2.504381E-5,0.003723822,7.669168E-6,1.272507E-4,0.001715196,1.165385E-4,3.007888E-5,9.630787E-6,3.531931E-4,0.002749942,0.003173879,8.932509E-6,2.572314E-5,8.453468E-5,4.930632E-6,5.041879E-5,0.001428289,3.835687E-4,0.002172406,8.275232,9.046141E-5,469321.6,469321.6
0.005,15.34941,-1.528941E7,1114.517,1114.517,0.001388525,1.0,0.8280054,4.106565E-7,0.0285527,9.269571E-6,0.007312866,4.0445E-6,0.07193868,4.130094E-7,0.001134277,0.001291309,8.313427E-7,1.106777E-7,0.02578735,5.245605E-5,2.153114E-4,2.32026E-4,3.106918E-4,3.809266E-8,3.733605E-5,5.627107E-4,2.610123E-5,0.004919184,6.079286E-4,2.150773E-5,0.0116179,2.096172E-4,4.412429E-4,8.657406E-6,5.625643E-4,5.627393E-6,2.379707E-5,2.496367E-5,0.003707227,7.663561E-6,1.267225E-4,0.001706839,1.1622E-4,3.017137E-5,9.714806E-6,3.510084E-4,0.002731396,0.003171906,8.867112E-6,2.60465E-5,8.474399E-5,4.961058E-6,5.032808E-5,0.001411137,3.770427E-4,0.002136506,8.273046,9.046087E-5,469197.7,469197.7
0.0051,15.34952,-1.483673E7,1114.238,1114.238,0.001388525,1.0,0.827667,4.0575E-7,0.02870498,9.157135E-6,0.007346682,3.999451E-6,0.07214655,4.080752E-7,0.001140299,0.001293237,8.25574E-7,1.087279E-7,0.02581045,5.219103E-5,2.168653E-4,2.328005E-4,3.101911E-4,3.736266E-8,3.73976E-5,5.664803E-4,2.584091E-5,0.00489982,6.082008E-4,2.134446E-5,0.01164088,2.108286E-4,4.44533E-4,8.780264E-6,5.677726E-4,5.675502E-6,2.394639E-5,2.488462E-5,0.003690758,7.657607E-6,1.261969E-4,0.001698569,1.158994E-4,3.02605E-5,9.797153E-6,3.488457E-4,0.002713089,0.003169977,8.80361E-6,2.636797E-5,8.494779E-5,4.990969E-6,5.023653E-5,0.001394387,3.707007E-4,0.002101584,8.270912,9.046019E-5,469076.6,469076.6
0.0052,15.34966,-1.440293E7,1113.966,1113.966,0.001388525,1.0,0.8273349,4.010147E-7,0.02885513,9.048335E-6,0.007380012,3.955856E-6,0.07235064,4.033065E-7,0.001146231,0.001295131,8.199462E-7,1.068475E-7,0.02583254,5.193221E-5,2.183963E-4,2.335564E-4,3.096927E-4,3.665929E-8,3.745688E-5,5.701766E-4,2.558709E-5,0.004880593,6.084374E-4,2.118525E-5,0.01166324,2.120231E-4,4.477907E-4,8.902315E-6,5.729276E-4,5.72295E-6,2.409129E-5,2.480662E-5,0.003674414,7.651332E-6,1.256741E-4,0.001690383,1.155768E-4,3.034642E-5,9.877875E-6,3.467045E-4,0.002695016,0.00316809,8.741913E-6,2.668759E-5,8.51463E-5,5.020381E-6,5.014421E-5,0.001378023,3.645343E-4,0.002067598,8.268827,9.045939E-5,468958.3,468958.3
0.0053,15.34981,-1.398689E7,1113.703,1113.703,0.001388525,1.0,0.8270088,3.964415E-7,0.02900323,8.942988E-6,0.007412873,3.913645E-6,0.0725511,3.98695E-7,0.001152075,0.001296993,8.144534E-7,1.050327E-7,0.02585364,5.167933E-5,2.199051E-4,2.342947E-4,3.091964E-4,3.598103E-8,3.751399E-5,5.73802E-4,2.533951E-5,0.004861502,6.086398E-4,2.10299E-5,0.01168499,2.132012E-4,4.510169E-4,9.023577E-6,5.780308E-4,5.769758E-6,2.42319E-5,2.472965E-5,0.003658193,7.644755E-6,1.251541E-4,0.001682282,1.152524E-4,3.042924E-5,9.957016E-6,3.445846E-4,0.00267717,0.003166244,8.68194E-6,2.700544E-5,8.533974E-5,5.049312E-6,5.005117E-5,0.001362029,3.58536E-4,0.002034507,8.266789,9.045848E-5,468842.8,468842.8
0.0054,15.34999,-1.358761E7,1113.447,1113.447,0.001388525,1.0,0.8266885,3.920221E-7,0.02914935,8.840923E-6,0.00744528,3.872747E-6,0.07274805,3.942327E-7,0.001157836,0.001298823,8.090898E-7,1.032801E-7,0.0258738,5.143213E-5,2.213924E-4,2.350158E-4,3.087024E-4,3.532661E-8,3.756899E-5,5.773589E-4,2.509792E-5,0.004842545,6.088096E-4,2.087826E-5,0.01170616,2.143635E-4,4.542127E-4,9.144068E-6,5.830837E-4,5.815942E-6,2.436836E-5,2.465367E-5,0.003642093,7.637898E-6,1.246368E-4,0.001674262,1.149263E-4,3.050906E-5,1.003462E-5,3.424854E-4,0.002659546,0.003164436,8.623616E-6,2.732157E-5,8.552828E-5,5.077775E-6,4.995747E-5,0.00134639,3.526987E-4,0.002002277,8.264797,9.045745E-5,468729.8,468729.8
0.0055,15.35018,-1.320413E7,1113.199,1113.199,0.001388525,1.0,0.8263738,3.87749E-7,0.02929354,8.741984E-6,0.007477249,3.833102E-6,0.07294163,3.899125E-7,0.001163515,0.001300624,8.038501E-7,1.015866E-7,0.02589305,5.11904E-5,2.22859E-4,2.357205E-4,3.082106E-4,3.46948E-8,3.762198E-5,5.808493E-4,2.486209E-5,0.004823719,6.089479E-4,2.073018E-5,0.01172678,2.155106E-4,4.57379E-4,9.263805E-6,5.880879E-4,5.861519E-6,2.450079E-5,2.457864E-5,0.003626113,7.630776E-6,1.241223E-4,0.001666322,1.145988E-4,3.0586E-5,1.011071E-5,3.404066E-4,0.002642139,0.003162666,8.566871E-6,2.763602E-5,8.571212E-5,5.105786E-6,4.986317E-5,0.001331094,3.470161E-4,0.001970874,8.262848,9.045631E-5,468619.3,468619.3
0.0056,15.35039,-1.283557E7,1112.957,1112.957,0.001388525,1.0,0.8260646,3.836148E-7,0.02943588,8.646021E-6,0.007508795,3.794649E-6,0.07313196,3.857273E-7,0.001169115,0.001302397,7.987292E-7,9.994926E-8,0.02591144,5.095392E-5,2.243053E-4,2.364093E-4,3.07721E-4,3.408445E-8,3.767301E-5,5.842755E-4,2.463177E-5,0.004805025,6.090562E-4,2.058551E-5,0.01174685,2.16643E-4,4.605167E-4,9.382804E-6,5.930447E-4,5.906507E-6,2.462931E-5,2.450455E-5,0.003610251,7.623408E-6,1.236106E-4,0.001658461,1.142698E-4,3.066017E-5,1.018535E-5,3.383479E-4,0.002624942,0.003160932,8.511635E-6,2.794885E-5,8.589144E-5,5.133357E-6,4.976831E-5,0.001316127,3.414815E-4,0.001940262,8.260942,9.045507E-5,468511.2,468511.2
0.0057,15.35062,-1.248108E7,1112.723,1112.723,0.001388525,1.0,0.8257605,3.796124E-7,0.02957642,8.552885E-6,0.00753993,3.757329E-6,0.07331915,3.816706E-7,0.001174639,0.001304141,7.93722E-7,9.836508E-8,0.02592899,5.072245E-5,2.257321E-4,2.370829E-4,3.072337E-4,3.349443E-8,3.772218E-5,5.876395E-4,2.440675E-5,0.00478646,6.091356E-4,2.04441E-5,0.01176641,2.177611E-4,4.636268E-4,9.501082E-6,5.979556E-4,5.950923E-6,2.475404E-5,2.443137E-5,0.003594506,7.615811E-6,1.231016E-4,0.001650677,1.139397E-4,3.073165E-5,1.025856E-5,3.363088E-4,0.002607951,0.003159233,8.457841E-6,2.826011E-5,8.60664E-5,5.160503E-6,4.967296E-5,0.001301477,3.360886E-4,0.001910411,8.259077,9.045373E-5,468405.4,468405.4
0.0058,15.35086,-1.213987E7,1112.494,1112.494,0.001388525,1.0,0.8254614,3.757351E-7,0.02971523,8.462449E-6,0.00757067,3.721091E-6,0.07350332,3.777361E-7,0.00118009,0.001305858,7.888236E-7,9.68312E-8,0.02594574,5.049581E-5,2.271399E-4,2.377419E-4,3.067485E-4,3.292357E-8,3.776954E-5,5.909433E-4,2.41868E-5,0.004768024,6.091873E-4,2.030581E-5,0.01178547,2.188656E-4,4.667102E-4,9.618655E-6,6.028219E-4,5.994781E-6,2.487509E-5,2.435905E-5,0.003578876,7.608001E-6,1.225955E-4,0.001642968,1.136085E-4,3.080056E-5,1.033038E-5,3.342891E-4,0.002591161,0.003157567,8.405427E-6,2.856984E-5,8.623717E-5,5.187235E-6,4.957715E-5,0.001287131,3.308316E-4,0.001881289,8.25725,9.04523E-5,468301.8,468301.8
0.0059,15.35112,-1.181131E7,1112.272,1112.272,0.001388525,1.0,0.8251672,3.719783E-7,0.02985235,8.37458E-6,0.007601026,3.685882E-6,0.07368457,3.739178E-7,0.00118547,0.00130755,7.840306E-7,9.534614E-8,0.02596172,5.027381E-5,2.285293E-4,2.383866E-4,3.062656E-4,3.237148E-8,3.781516E-5,5.941887E-4,2.397176E-5,0.004749713,6.092124E-4,2.017053E-5,0.01180405,2.199567E-4,4.697675E-4,9.735538E-6,6.076447E-4,6.038096E-6,2.499256E-5,2.428759E-5,0.00356336,7.59999E-6,1.220922E-4,0.001635334,1.132763E-4,3.086696E-5,1.040084E-5,3.322884E-4,0.002574568,0.003155933,8.354338E-6,2.887809E-5,8.640389E-5,5.213567E-6,4.948093E-5,0.001273078,3.257054E-4,0.00185287,8.255461,9.045078E-5,468200.3,468200.3
0.006,15.35139,-1.149465E7,1112.056,1112.056,0.001388525,1.0,0.8248777,3.683337E-7,0.02998784,8.289177E-6,0.00763101,3.651663E-6,0.07386299,3.702115E-7,0.001190781,0.001309216,7.793379E-7,9.390575E-8,0.02597696,5.005628E-5,2.299008E-4,2.390176E-4,3.057848E-4,3.183621E-8,3.78591E-5,5.973774E-4,2.376143E-5,0.004731527,6.092119E-4,2.003814E-5,0.01182217,2.210349E-4,4.727996E-4,9.851743E-6,6.124253E-4,6.080883E-6,2.510656E-5,2.421695E-5,0.003547955,7.591791E-6,1.215917E-4,0.001627772,1.129433E-4,3.093096E-5,1.046998E-5,3.303064E-4,0.002558165,0.003154331,8.304522E-6,2.91849E-5,8.65667E-5,5.239509E-6,4.938433E-5,0.001259309,3.20705E-4,0.001825127,8.253709,9.044916E-5,468100.9,468100.9
0.0061,15.35168,-1.118934E7,1111.845,1111.845,0.001388525,1.0,0.8245927,3.647989E-7,0.03012175,8.206122E-6,0.007660632,3.618385E-6,0.07403867,3.666113E-7,0.001196025,0.001310858,7.747425E-7,9.250971E-8,0.02599148,4.984304E-5,2.312548E-4,2.396354E-4,3.053062E-4,3.131797E-8,3.790141E-5,6.00511E-4,2.355564E-5,0.004713464,6.091868E-4,1.990853E-5,0.01183983,2.221007E-4,4.758071E-4,9.967285E-6,6.171648E-4,6.123154E-6,2.521718E-5,2.414712E-5,0.003532661,7.583418E-6,1.21094E-4,0.001620282,1.126095E-4,3.099262E-5,1.053783E-5,3.283427E-4,0.00254195,0.003152758,8.255927E-6,2.949029E-5,8.672574E-5,5.265072E-6,4.928739E-5,0.001245814,3.158255E-4,0.001798035,8.251991,9.044747E-5,468003.5,468003.5
0.0062,15.35198,-1.08948E7,1111.64,1111.64,0.001388525,1.0,0.8243121,3.613677E-7,0.03025411,8.125315E-6,0.007689904,3.586009E-6,0.07421171,3.631128E-7,0.001201204,0.001312477,7.702405E-7,9.115523E-8,0.02600532,4.963395E-5,2.325919E-4,2.402404E-4,3.048298E-4,3.081553E-8,3.794216E-5,6.035912E-4,2.335423E-5,0.004695523,6.091379E-4,1.97816E-5,0.01185706,2.231544E-4,4.787908E-4,1.008218E-5,6.218642E-4,6.164924E-6,2.532452E-5,2.407807E-5,0.003517476,7.57488E-6,1.205991E-4,0.001612861,1.122751E-4,3.105203E-5,1.060441E-5,3.26397E-4,0.002525918,0.003151214,8.208506E-6,2.979433E-5,8.688113E-5,5.290267E-6,4.919014E-5,0.001232582,3.110625E-4,0.001771571,8.250308,9.044569E-5,467908.0,467908.1
0.0063,15.3523,-1.061044E7,1111.44,1111.44,0.001388525,1.0,0.8240357,3.580356E-7,0.03038499,8.04666E-6,0.007718837,3.554496E-6,0.0743822,3.597114E-7,0.001206321,0.001314073,7.658283E-7,8.984051E-8,0.02601848,4.942886E-5,2.339126E-4,2.40833E-4,3.043554E-4,3.032822E-8,3.798138E-5,6.066195E-4,2.315704E-5,0.004677703,6.090663E-4,1.965724E-5,0.01187387,2.241963E-4,4.817513E-4,1.019643E-5,6.265245E-4,6.206203E-6,2.542867E-5,2.400978E-5,0.003502399,7.566189E-6,1.20107E-4,0.00160551,1.119401E-4,3.110926E-5,1.066976E-5,3.244691E-4,0.002510065,0.003149698,8.162211E-6,3.009703E-5,8.703299E-5,5.315103E-6,4.909261E-5,0.001219606,3.064115E-4,0.001745712,8.248657,9.044384E-5,467814.4,467814.4
