Time_Soln#30 (sec),Volume_Soln#30 (cm3),Volumetric_heat_production_rate_Soln#30 (erg/cm3-sec),Surface_temperature_Soln#30 (K),Temperature_Soln#30 (K),Mass_Soln#30 (g),Pressure_Soln#30 (atm),Mole_fraction_H2_Soln#30 (),Mole_fraction_H_Soln#30 (),Mole_fraction_CH4_Soln#30 (),Mole_fraction_CH3_Soln#30 (),Mole_fraction_CH2_Soln#30 (),Mole_fraction_C2H6_Soln#30 (),Mole_fraction_C2H5_Soln#30 (),Mole_fraction_C2H4_Soln#30 (),Mole_fraction_C2H3_Soln#30 (),Mole_fraction_C2H2_Soln#30 (),Mole_fraction_C3H8_Soln#30 (),Mole_fraction_IC3H7_Soln#30 (),Mole_fraction_NC3H7_Soln#30 (),Mole_fraction_C3H6_Soln#30 (),Mole_fraction_C3H5-A_Soln#30 (),Mole_fraction_C3H5-S_Soln#30 (),Mole_fraction_C3H5-T_Soln#30 (),Mole_fraction_C3H4-P_Soln#30 (),Mole_fraction_C3H4-A_Soln#30 (),Mole_fraction_C3H3_Soln#30 (),Mole_fraction_C3H2_Soln#30 (),Mole_fraction_NC4H10_Soln#30 (),Mole_fraction_PC4H9_Soln#30 (),Mole_fraction_C4H8-1_Soln#30 (),Mole_fraction_C4H8-2_Soln#30 (),Mole_fraction_C4H71-3_Soln#30 (),Mole_fraction_C4H6_Soln#30 (),Mole_fraction_C4H5_Soln#30 (),Mole_fraction_C4H4_Soln#30 (),Mole_fraction_C4H2_Soln#30 (),Mole_fraction_C6H6_Soln#30 (),Mole_fraction_C10H8_Soln#30 (),Mole_fraction_NC5H12_Soln#30 (),Mole_fraction_NC5H11_Soln#30 (),Mole_fraction_NC5H10_Soln#30 (),Mole_fraction_LC5H8_Soln#30 (),Mole_fraction_NC6H12_Soln#30 (),Mole_fraction_NC7H15_Soln#30 (),Mole_fraction_NC7H14_Soln#30 (),Mole_fraction_C7H8_Soln#30 (),Mole_fraction_C7H7_Soln#30 (),Mole_fraction_C6H5C2H_Soln#30 (),Mole_fraction_C12H8_Soln#30 (),Mole_fraction_BIN1B_Soln#30 (),Mole_fraction_NC10H21_Soln#30 (),Mole_fraction_NC12H25_Soln#30 (),Mole_fraction_NC16H33_Soln#30 (),Mole_fraction_NC12H26_Soln#30 (),Mole_fraction_NC16H34_Soln#30 (),Mole_fraction_NC10H20_Soln#30 (),Molecular_weight_Soln#30 (g/mole),Mass_density_Soln#30 (g/cm3),Unburned_hydrocarbons_Soln#30 (ppm),Volatile_organic_compounds_Soln#30 (ppm)
0.045,16.43671,2166068.0,1801.61,1801.61,7.367683E-4,1.0,0.8719143,3.31225E-4,0.01608602,1.23871E-4,5.513205E-8,2.425572E-6,8.641058E-8,0.002028443,5.407429E-6,0.09953312,9.646303E-10,5.952848E-11,5.461906E-11,2.016356E-6,2.77768E-7,2.744618E-9,7.054988E-9,2.077396E-4,8.21149E-5,8.470576E-5,1.807611E-6,3.502836E-13,3.908396E-14,1.426863E-9,4.912372E-10,7.490999E-10,2.113083E-6,2.973575E-8,1.026077E-4,0.002058444,7.343607E-5,1.615992E-5,1.265137E-16,1.845938E-16,5.586613E-13,9.901534E-11,1.289721E-16,2.242118E-19,7.39118E-14,5.267038E-7,1.789029E-7,1.285986E-5,4.710211E-6,0.007253101,-9.887563E-25,-7.113848E-103,-7.37907E-94,-1.220658E-215,-1.738127E-303,-4.644357E-20,6.626664,4.482456E-5,375825.9,375825.9
0.046,16.44424,2142343.0,1802.33,1802.33,7.367683E-4,1.0,0.8722887,3.334466E-4,0.01591754,1.233384E-4,5.529698E-8,2.388732E-6,8.597276E-8,0.002014496,5.407454E-6,0.09932331,9.464605E-10,5.87071E-11,5.388146E-11,1.984665E-6,2.745634E-7,2.719155E-9,6.988246E-9,2.053063E-4,8.117135E-5,8.412809E-5,1.804084E-6,3.42322E-13,3.867711E-14,1.39312E-9,4.80221E-10,7.374813E-10,2.076538E-6,2.946321E-8,1.016719E-4,0.002049324,7.159982E-5,1.572974E-5,1.232189E-16,1.838002E-16,5.442972E-13,9.687153E-11,1.2527E-16,2.229344E-19,7.325852E-14,5.11405E-7,1.745142E-7,1.255433E-5,4.570044E-6,0.007286686,-5.093882E-25,-7.113431E-103,-7.378637E-94,-9.454254E-215,-1.738025E-303,-5.729393E-21,6.626275,4.480402E-5,375803.9,375803.9
0.047,16.45165,2118526.0,1803.043,1803.043,7.367683E-4,1.0,0.8726524,3.356513E-4,0.01575552,1.228344E-4,5.546805E-8,2.353382E-6,8.554419E-8,0.002000839,5.407486E-6,0.0991177,9.290063E-10,5.791635E-11,5.317163E-11,1.954187E-6,2.714805E-7,2.694697E-9,6.924076E-9,2.029672E-4,8.026425E-5,8.357544E-5,1.800895E-6,3.34533E-13,3.818694E-14,1.360997E-9,4.697086E-10,7.262913E-10,2.041427E-6,2.920061E-8,1.007593E-4,0.002040429,6.984737E-5,1.531959E-5,1.199409E-16,1.830039E-16,5.305916E-13,9.481633E-11,1.217515E-16,2.216597E-19,7.261258E-14,4.968631E-7,1.703305E-7,1.226276E-5,4.436752E-6,0.007319439,-3.9103E-24,-7.113041E-103,-7.378233E-94,-2.694972E-214,-1.73793E-303,-2.314703E-19,6.625912,4.478386E-5,375783.3,375783.3
0.048,16.45892,2094661.0,1803.747,1803.747,7.367683E-4,1.0,0.873006,3.378389E-4,0.01559958,1.223572E-4,5.56447E-8,2.319429E-6,8.512456E-8,0.001987464,5.407524E-6,0.09891613,9.122276E-10,5.715453E-11,5.248799E-11,1.924854E-6,2.685124E-7,2.671183E-9,6.862325E-9,2.007167E-4,7.939145E-5,8.304621E-5,1.798019E-6,3.28083E-13,3.828312E-14,1.330373E-9,4.59644E-10,7.155059E-10,2.007667E-6,2.894734E-8,9.986907E-5,0.002031748,6.817333E-5,1.492817E-5,1.175967E-16,1.821233E-16,5.174996E-13,9.284434E-11,1.183976E-16,2.202927E-19,7.194091E-14,4.830272E-7,1.66338E-7,1.198423E-5,4.309874E-6,0.007351397,-3.173868E-23,-7.112676E-103,-7.377854E-94,-4.936938E-215,-1.737841E-303,-1.032982E-18,6.625572,4.476407E-5,375764.1,375764.1
0.04859746,16.46321,2080387.0,1804.165,1804.165,7.367683E-4,1.0,0.8732126,3.391379E-4,0.01550917,1.220841E-4,5.575272E-8,2.299776E-6,8.4878E-8,0.001979605,5.407548E-6,0.09879758,9.025113E-10,5.671265E-11,5.209158E-11,1.907852E-6,2.667914E-7,2.657564E-9,6.82653E-9,1.994122E-4,7.888553E-5,8.274059E-5,1.79644E-6,3.256983E-13,3.839698E-14,1.31305E-9,4.542705E-10,7.092464E-10,1.988109E-6,2.880026E-8,9.934756E-5,0.00202666,6.720851E-5,1.470275E-5,1.164305E-16,1.792801E-16,5.098603E-13,9.169475E-11,1.165121E-16,2.201048E-19,7.062543E-14,4.750781E-7,1.640389E-7,1.18237E-5,4.236954E-6,0.007370126,-5.265185E-21,-7.112469E-103,-7.377639E-94,-8.338777E-212,-1.73779E-303,-1.718916E-16,6.625379,4.475241E-5,375753.2,375753.2
0.04863385,16.46347,2078539.0,1804.19,1804.19,7.367683E-4,1.0,0.873225,3.392169E-4,0.01550373,1.220678E-4,5.575939E-8,2.298595E-6,8.486399E-8,0.001979129,5.40755E-6,0.0987904,9.019361E-10,5.669284E-11,5.209182E-11,1.90687E-6,2.666908E-7,2.656757E-9,6.824402E-9,1.993337E-4,7.885509E-5,8.272223E-5,1.796348E-6,6.04529E-13,1.057095E-12,1.313134E-9,4.549244E-10,7.088613E-10,1.986935E-6,2.879143E-8,9.931605E-5,0.002026352,6.715058E-5,1.468922E-5,5.344914E-16,-8.971994E-15,3.158437E-13,9.15304E-11,1.146689E-16,8.182252E-20,1.826877E-14,4.746014E-7,1.639009E-7,1.181406E-5,4.23258E-6,0.007371258,-6.614821E-19,-7.112457E-103,-7.377626E-94,-5.458451E-211,-1.737787E-303,-2.133243E-15,6.625367,4.475171E-5,375752.5,375752.5
0.04863403,16.46347,2032583.0,1804.19,1804.19,7.367683E-4,1.0,0.8732251,3.392172E-4,0.01550371,1.220677E-4,5.575942E-8,2.298589E-6,8.485938E-8,0.001979127,5.40755E-6,0.09879036,9.019699E-10,5.68449E-11,5.227487E-11,1.906925E-6,2.666897E-7,2.656839E-9,6.824402E-9,1.993333E-4,7.885493E-5,8.272213E-5,1.796347E-6,5.148543E-13,1.193003E-12,1.357444E-9,5.001674E-10,7.088926E-10,1.986927E-6,2.879136E-8,9.931588E-5,0.002026351,6.715028E-5,1.468915E-5,-1.058997E-15,3.851455E-16,-3.758107E-13,9.084053E-11,6.527703E-17,-9.809463E-19,-3.216732E-13,4.745989E-7,1.639002E-7,1.181401E-5,4.232557E-6,0.007371263,-3.361905E-19,-7.112457E-103,-7.377626E-94,-5.296335E-211,-1.737787E-303,-2.331481E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863404,16.46347,2072854.0,1804.19,1804.19,7.367683E-4,1.0,0.8732251,3.392172E-4,0.0155037,1.220677E-4,5.575943E-8,2.298589E-6,8.486062E-8,0.001979127,5.40755E-6,0.09879036,9.01976E-10,5.683748E-11,5.225493E-11,1.906944E-6,2.666902E-7,2.65686E-9,6.824403E-9,1.993333E-4,7.885492E-5,8.272213E-5,1.796347E-6,5.358847E-13,-4.614826E-13,1.371653E-9,5.146255E-10,7.089152E-10,1.986927E-6,2.879135E-8,9.931588E-5,0.00202635,6.715026E-5,1.468915E-5,-7.48855E-16,-4.359005E-18,-1.46812E-13,9.084201E-11,6.284546E-17,-9.344862E-19,-3.044518E-13,4.745988E-7,1.639001E-7,1.1814E-5,4.232556E-6,0.007371264,-1.645424E-19,-7.112457E-103,-7.377626E-94,-5.287086E-211,-1.737787E-303,-2.329218E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863406,16.46347,2015330.0,1804.19,1804.19,7.367683E-4,1.0,0.8732251,3.392172E-4,0.0155037,1.220677E-4,5.575943E-8,2.298589E-6,8.48607E-8,0.001979127,5.40755E-6,0.09879036,9.019826E-10,5.682923E-11,5.224307E-11,1.90696E-6,2.666908E-7,2.656884E-9,6.824405E-9,1.993332E-4,7.885491E-5,8.272212E-5,1.796347E-6,5.157696E-13,-1.110422E-12,1.383926E-9,5.27362E-10,7.089287E-10,1.986927E-6,2.879135E-8,9.931587E-5,0.00202635,6.715025E-5,1.468914E-5,-7.773415E-16,-9.161257E-19,3.56473E-14,9.084257E-11,6.085525E-17,-8.832687E-19,-2.882341E-13,4.745986E-7,1.639001E-7,1.1814E-5,4.232555E-6,0.007371264,-8.915738E-20,-7.112457E-103,-7.377626E-94,-5.277434E-211,-1.737787E-303,-2.324976E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863406,16.46347,2057069.0,1804.19,1804.19,7.367683E-4,1.0,0.8732251,3.392172E-4,0.0155037,1.220677E-4,5.575943E-8,2.298588E-6,8.486069E-8,0.001979127,5.40755E-6,0.09879036,9.019838E-10,5.682793E-11,5.224233E-11,1.906961E-6,2.666909E-7,2.656888E-9,6.824405E-9,1.993332E-4,7.885491E-5,8.272212E-5,1.796347E-6,5.114554E-13,-9.762497E-13,1.385071E-9,5.285944E-10,7.089324E-10,1.986927E-6,2.879135E-8,9.931586E-5,0.00202635,6.715024E-5,1.468914E-5,-7.892224E-16,-1.856437E-19,6.041858E-14,9.084266E-11,6.057543E-17,-8.76752E-19,-2.856389E-13,4.745986E-7,1.639001E-7,1.1814E-5,4.232554E-6,0.007371264,-6.399719E-20,-7.112457E-103,-7.377626E-94,-5.275841E-211,-1.737787E-303,-2.324301E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863407,16.46347,2057590.0,1804.19,1804.19,7.367683E-4,1.0,0.8732251,3.392172E-4,0.0155037,1.220677E-4,5.575943E-8,2.298588E-6,8.486083E-8,0.001979127,5.40755E-6,0.09879036,9.0199E-10,5.682154E-11,5.223852E-11,1.906965E-6,2.666916E-7,2.65691E-9,6.824406E-9,1.993332E-4,7.88549E-5,8.272212E-5,1.796347E-6,4.955497E-13,-9.879652E-13,1.38761E-9,5.315786E-10,7.089407E-10,1.986927E-6,2.879134E-8,9.931586E-5,0.00202635,6.715023E-5,1.468914E-5,-7.942788E-16,3.00659E-19,1.731986E-13,9.084315E-11,5.928121E-17,-8.348868E-19,-2.720061E-13,4.745985E-7,1.639E-7,1.1814E-5,4.232553E-6,0.007371264,-6.146313E-20,-7.112457E-103,-7.377626E-94,-5.267234E-211,-1.737787E-303,-2.320516E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863415,16.46347,2073033.0,1804.19,1804.19,7.367683E-4,1.0,0.8732252,3.392174E-4,0.01550369,1.220676E-4,5.575946E-8,2.298585E-6,8.486314E-8,0.001979126,5.40755E-6,0.09879034,9.020365E-10,5.678981E-11,5.22076E-11,1.906965E-6,2.666976E-7,2.657011E-9,6.824417E-9,1.99333E-4,7.885483E-5,8.272207E-5,1.796347E-6,4.506313E-13,1.442205E-12,1.382852E-9,5.301281E-10,7.089493E-10,1.986927E-6,2.879131E-8,9.931578E-5,0.002026349,6.715009E-5,1.468911E-5,-2.46373E-16,1.127872E-18,4.747527E-13,9.084723E-11,5.856247E-17,-5.508952E-19,-1.794933E-13,4.745973E-7,1.638997E-7,1.181398E-5,4.232543E-6,0.007371267,-6.023283E-20,-7.112457E-103,-7.377626E-94,-5.194422E-211,-1.737787E-303,-2.288436E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863429,16.46347,2062945.0,1804.19,1804.19,7.367683E-4,1.0,0.8732252,3.392177E-4,0.01550367,1.220676E-4,5.57595E-8,2.298581E-6,8.486662E-8,0.001979124,5.40755E-6,0.09879031,9.020911E-10,5.676609E-11,5.218625E-11,1.907001E-6,2.66706E-7,2.657063E-9,6.82443E-9,1.993328E-4,7.885472E-5,8.2722E-5,1.796347E-6,7.264806E-13,3.32956E-12,1.392619E-9,5.432817E-10,7.089641E-10,1.986927E-6,2.879129E-8,9.931567E-5,0.002026348,6.714988E-5,1.468906E-5,1.424044E-15,1.251132E-18,5.014474E-13,9.085396E-11,7.094887E-17,-2.893288E-19,-9.428855E-14,4.745956E-7,1.638992E-7,1.181394E-5,4.232527E-6,0.007371271,-5.91526E-20,-7.112457E-103,-7.377626E-94,-5.083844E-211,-1.737787E-303,-2.239732E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863433,16.46347,2048190.0,1804.19,1804.19,7.367683E-4,1.0,0.8732252,3.392177E-4,0.01550366,1.220676E-4,5.575951E-8,2.29858E-6,8.48694E-8,0.001979123,5.40755E-6,0.09879031,9.021068E-10,5.676613E-11,5.21834E-11,1.907015E-6,2.667088E-7,2.65708E-9,6.824436E-9,1.993327E-4,7.885469E-5,8.272198E-5,1.796346E-6,9.687513E-13,4.80335E-12,1.39176E-9,5.429473E-10,7.089632E-10,1.986927E-6,2.879129E-8,9.931563E-5,0.002026348,6.714982E-5,1.468904E-5,2.62059E-15,1.269058E-18,5.018602E-13,9.085594E-11,7.498821E-17,-2.380609E-19,-7.759276E-14,4.745951E-7,1.638991E-7,1.181393E-5,4.232522E-6,0.007371272,-5.874848E-20,-7.112457E-103,-7.377626E-94,-5.050892E-211,-1.737787E-303,-2.225238E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863434,16.46347,2048939.0,1804.19,1804.19,7.367683E-4,1.0,0.8732252,3.392177E-4,0.01550366,1.220676E-4,5.575951E-8,2.29858E-6,8.487014E-8,0.001979123,5.40755E-6,0.0987903,9.021099E-10,5.676581E-11,5.218288E-11,1.907022E-6,2.667093E-7,2.657084E-9,6.824437E-9,1.993326E-4,7.885468E-5,8.272198E-5,1.796346E-6,1.041175E-12,3.331536E-12,1.394278E-9,5.454867E-10,7.089658E-10,1.986928E-6,2.879128E-8,9.931562E-5,0.002026348,6.71498E-5,1.468904E-5,2.95805E-15,1.273135E-18,5.019016E-13,9.085634E-11,7.577775E-17,-2.288382E-19,-7.457935E-14,4.74595E-7,1.63899E-7,1.181393E-5,4.232521E-6,0.007371273,-5.863531E-20,-7.112457E-103,-7.377626E-94,-5.04422E-211,-1.737787E-303,-2.222299E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863442,16.46347,2068719.0,1804.19,1804.19,7.367683E-4,1.0,0.8732252,3.392179E-4,0.01550365,1.220676E-4,5.575954E-8,2.298578E-6,8.486614E-8,0.001979122,5.407551E-6,0.09879029,9.021402E-10,5.676262E-11,5.217762E-11,1.907039E-6,2.667151E-7,2.657113E-9,6.824451E-9,1.993325E-4,7.885461E-5,8.272194E-5,1.796346E-6,1.133169E-12,2.53529E-12,1.395293E-9,5.490932E-10,7.089708E-10,1.986928E-6,2.879128E-8,9.931555E-5,0.002026347,6.714966E-5,1.468901E-5,1.959032E-15,1.27927E-18,5.020387E-13,9.086043E-11,8.331264E-17,-1.49824E-19,-4.883023E-14,4.745938E-7,1.638987E-7,1.18139E-5,4.23251E-6,0.007371275,-5.780781E-20,-7.112456E-103,-7.377626E-94,-4.973183E-211,-1.737787E-303,-2.191004E-15,6.625367,4.47517E-5,375752.5,375752.5
0.04863453,16.46347,2055493.0,1804.19,1804.19,7.367683E-4,1.0,0.8732253,3.392182E-4,0.01550363,1.220675E-4,5.575958E-8,2.298575E-6,8.486682E-8,0.001979121,5.407551E-6,0.09879026,9.021715E-10,5.675504E-11,5.217201E-11,1.907081E-6,2.667218E-7,2.657136E-9,6.824468E-9,1.993322E-4,7.885452E-5,8.272188E-5,1.796346E-6,1.448667E-12,4.261324E-12,1.405655E-9,5.617317E-10,7.089845E-10,1.986929E-6,2.879128E-8,9.931545E-5,0.002026346,6.714949E-5,1.468896E-5,2.369965E-15,1.292223E-18,5.020654E-13,9.086522E-11,9.030011E-17,-8.740222E-20,-2.8504E-14,4.745924E-7,1.638983E-7,1.181388E-5,4.232497E-6,0.007371279,-5.677885E-20,-7.112456E-103,-7.377626E-94,-4.884661E-211,-1.737787E-303,-2.152006E-15,6.625367,4.475169E-5,375752.5,375752.5
0.04863455,16.46347,2039037.0,1804.19,1804.19,7.367683E-4,1.0,0.8732253,3.392182E-4,0.01550363,1.220675E-4,5.575958E-8,2.298574E-6,8.486849E-8,0.001979121,5.407551E-6,0.09879026,9.021751E-10,5.675609E-11,5.217512E-11,1.90709E-6,2.667226E-7,2.657144E-9,6.82447E-9,1.993322E-4,7.885451E-5,8.272187E-5,1.796346E-6,1.542913E-12,5.059378E-12,1.407978E-9,5.641068E-10,7.08986E-10,1.986929E-6,2.879129E-8,9.931544E-5,0.002026346,6.714947E-5,1.468896E-5,2.89387E-15,1.296766E-18,5.020678E-13,9.086568E-11,9.085986E-17,-8.275906E-20,-2.699692E-14,4.745922E-7,1.638982E-7,1.181387E-5,4.232496E-6,0.007371279,-5.667652E-20,-7.112456E-103,-7.377626E-94,-4.875816E-211,-1.737787E-303,-2.148109E-15,6.625367,4.475169E-5,375752.5,375752.5
0.04863455,16.46347,2062207.0,1804.19,1804.19,7.367683E-4,1.0,0.8732253,3.392182E-4,0.01550363,1.220675E-4,5.575958E-8,2.298574E-6,8.486897E-8,0.001979121,5.407551E-6,0.09879026,9.021769E-10,5.675674E-11,5.217722E-11,1.907095E-6,2.66723E-7,2.657148E-9,6.824471E-9,1.993322E-4,7.885451E-5,8.272187E-5,1.796346E-6,1.581388E-12,3.097589E-12,1.409946E-9,5.661322E-10,7.08989E-10,1.986929E-6,2.879129E-8,9.931544E-5,0.002026346,6.714946E-5,1.468896E-5,3.065715E-15,1.298388E-18,5.020695E-13,9.086591E-11,9.112063E-17,-8.066212E-20,-2.630065E-14,4.745921E-7,1.638982E-7,1.181387E-5,4.232495E-6,0.007371279,-5.662694E-20,-7.112456E-103,-7.377626E-94,-4.871567E-211,-1.737787E-303,-2.146237E-15,6.625367,4.475169E-5,375752.5,375752.5
0.04863465,16.46347,2067921.0,1804.19,1804.19,7.367683E-4,1.0,0.8732253,3.392184E-4,0.01550361,1.220675E-4,5.575961E-8,2.298572E-6,8.48676E-8,0.001979119,5.407551E-6,0.09879024,9.022127E-10,5.677054E-11,5.219476E-11,1.907129E-6,2.667305E-7,2.657213E-9,6.824492E-9,1.99332E-4,7.885442E-5,8.272182E-5,1.796345E-6,1.737035E-12,8.721516E-13,1.417202E-9,5.765852E-10,7.090016E-10,1.986931E-6,2.87913E-8,9.931535E-5,0.002026345,6.71493E-5,1.468892E-5,2.5986E-15,1.300302E-18,5.020835E-13,9.086997E-11,9.511858E-17,-4.923817E-20,-1.604808E-14,4.745908E-7,1.638978E-7,1.181384E-5,4.232483E-6,0.007371283,-5.569814E-20,-7.112456E-103,-7.377626E-94,-4.791742E-211,-1.737787E-303,-2.111071E-15,6.625367,4.475169E-5,375752.5,375752.5
0.04863471,16.46347,2014448.0,1804.191,1804.191,7.367683E-4,1.0,0.8732253,3.392185E-4,0.0155036,1.220675E-4,5.575964E-8,2.29857E-6,8.486725E-8,0.001979119,5.407552E-6,0.09879023,9.022334E-10,5.6772E-11,5.220119E-11,1.907178E-6,2.66735E-7,2.657242E-9,6.824505E-9,1.993318E-4,7.885437E-5,8.272179E-5,1.796345E-6,1.941296E-12,-5.354806E-14,1.439065E-9,5.999346E-10,7.090219E-10,1.986932E-6,2.87913E-8,9.93153E-5,0.002026345,6.71492E-5,1.46889E-5,2.78713E-15,1.303579E-18,5.020983E-13,9.087228E-11,9.680502E-17,-3.663773E-20,-1.193665E-14,4.7459E-7,1.638976E-7,1.181383E-5,4.232476E-6,0.007371284,-5.515345E-20,-7.112456E-103,-7.377626E-94,-4.744664E-211,-1.737787E-303,-2.09033E-15,6.625367,4.475169E-5,375752.5,375752.5
0.04863472,16.46347,2075883.0,1804.191,1804.191,7.367683E-4,1.0,0.8732253,3.392185E-4,0.0155036,1.220675E-4,5.575964E-8,2.29857E-6,8.486686E-8,0.001979119,5.407552E-6,0.09879023,9.022352E-10,5.677279E-11,5.220632E-11,1.907183E-6,2.667354E-7,2.657248E-9,6.824506E-9,1.993318E-4,7.885437E-5,8.272179E-5,1.796345E-6,1.931608E-12,-4.017762E-13,1.44262E-9,6.037058E-10,7.090304E-10,1.986932E-6,2.87913E-8,9.931529E-5,0.002026345,6.714919E-5,1.46889E-5,2.653687E-15,1.302752E-18,5.020985E-13,9.087242E-11,9.689508E-17,-3.598634E-20,-1.172226E-14,4.7459E-7,1.638976E-7,1.181383E-5,4.232475E-6,0.007371285,-5.511866E-20,-7.112456E-103,-7.377626E-94,-4.741794E-211,-1.737787E-303,-2.089066E-15,6.625367,4.475169E-5,375752.5,375752.5
0.04863475,16.46347,2071665.0,1804.191,1804.191,7.367683E-4,1.0,0.8732254,3.392186E-4,0.0155036,1.220675E-4,5.575965E-8,2.298569E-6,8.486446E-8,0.001979118,5.407552E-6,0.09879022,9.022505E-10,5.678284E-11,5.222304E-11,1.90718E-6,2.667384E-7,2.657286E-9,6.824515E-9,1.993318E-4,7.885434E-5,8.272177E-5,1.796345E-6,1.836597E-12,-2.29812E-13,1.437024E-9,5.999571E-10,7.090283E-10,1.986933E-6,2.879131E-8,9.931527E-5,0.002026344,6.714914E-5,1.468888E-5,1.663284E-15,1.296474E-18,5.020974E-13,9.087365E-11,9.76271E-17,-3.070323E-20,-1.000082E-14,4.745895E-7,1.638975E-7,1.181382E-5,4.232471E-6,0.007371286,-5.482423E-20,-7.112456E-103,-7.377626E-94,-4.716492E-211,-1.737787E-303,-2.07792E-15,6.625367,4.475169E-5,375752.5,375752.5
0.04863898,16.4635,2078983.0,1804.193,1804.193,7.367683E-4,1.0,0.8732268,3.392285E-4,0.01550297,1.220657E-4,5.576059E-8,2.298432E-6,8.486109E-8,0.001979063,5.407561E-6,0.09878939,9.019283E-10,5.667613E-11,5.204995E-11,1.906972E-6,2.666928E-7,2.656705E-9,6.824273E-9,1.993227E-4,7.885087E-5,8.271969E-5,1.796337E-6,3.264671E-13,3.086226E-14,1.313181E-9,4.600791E-10,7.088351E-10,1.986809E-6,2.879062E-8,9.931162E-5,0.002026309,6.714242E-5,1.468731E-5,1.058996E-16,1.299203E-18,5.019553E-13,9.089596E-11,1.016753E-16,-2.721039E-22,-1.946733E-18,4.745342E-7,1.638815E-7,1.18127E-5,4.231964E-6,0.007371417,-2.776395E-20,-7.112455E-103,-7.377625E-94,-2.376683E-211,-1.737787E-303,-1.03551E-15,6.625366,4.475161E-5,375752.4,375752.4
0.04868297,16.46382,2078617.0,1804.224,1804.224,7.367683E-4,1.0,0.8732419,3.393234E-4,0.0154964,1.220458E-4,5.576846E-8,2.297001E-6,8.484292E-8,0.001978488,5.407553E-6,0.09878072,9.011001E-10,5.664189E-11,5.202348E-11,1.905426E-6,2.665452E-7,2.655633E-9,6.821459E-9,1.992279E-4,7.881405E-5,8.26975E-5,1.796224E-6,3.195955E-13,3.106274E-14,1.309757E-9,4.530053E-10,7.083571E-10,1.985341E-6,2.877936E-8,9.927355E-5,0.002025937,6.707252E-5,1.467099E-5,1.060878E-16,5.389083E-19,5.016468E-13,9.08817E-11,1.989102E-16,1.488563E-18,2.71895E-16,4.739593E-7,1.63715E-7,1.180107E-5,4.226687E-6,0.007372784,-3.019957E-17,-7.11244E-103,-7.377609E-94,-1.969784E-209,-1.737783E-303,-1.669892E-13,6.625352,4.475076E-5,375751.6,375751.6
0.04880918,16.46472,2075591.0,1804.312,1804.312,7.367683E-4,1.0,0.873285,3.395967E-4,0.01547761,1.219894E-4,5.579142E-8,2.29292E-6,8.479123E-8,0.001976842,5.407555E-6,0.09875589,8.992248E-10,5.657877E-11,5.197421E-11,1.901893E-6,2.661814E-7,2.652803E-9,6.814013E-9,1.989568E-4,7.870889E-5,8.263406E-5,1.795904E-6,3.213626E-13,2.47197E-14,1.303249E-9,4.516396E-10,7.070544E-10,1.981281E-6,2.874877E-8,9.916456E-5,0.002024874,6.687271E-5,1.462433E-5,1.032287E-16,-1.104774E-15,4.602199E-13,9.048681E-11,1.205966E-14,9.970533E-17,-1.494477E-13,4.723156E-7,1.632389E-7,1.176782E-5,4.21161E-6,0.007376699,-6.113611E-16,-7.112398E-103,-7.377565E-94,-1.414606E-207,-1.737773E-303,-2.428834E-11,6.625312,4.474831E-5,375749.4,375749.4
0.04885443,16.46504,2074375.0,1804.343,1804.343,7.367683E-4,1.0,0.8733004,3.396946E-4,0.0154709,1.219693E-4,5.579969E-8,2.29146E-6,8.477276E-8,0.001976253,5.407556E-6,0.098747,8.983585E-10,5.651582E-11,5.190955E-11,1.90063E-6,2.660603E-7,2.651792E-9,6.811357E-9,1.9886E-4,7.867134E-5,8.261142E-5,1.79579E-6,3.188323E-13,3.206862E-14,1.305165E-9,4.514022E-10,7.065897E-10,1.979826E-6,2.87378E-8,9.912557E-5,0.002024493,6.680134E-5,1.460766E-5,1.070759E-16,3.125824E-17,5.006809E-13,9.059834E-11,3.788266E-16,4.188513E-18,1.14038E-14,4.717288E-7,1.630689E-7,1.175595E-5,4.206226E-6,0.007378099,-5.011912E-18,-7.112383E-103,-7.377549E-94,-2.081365E-214,-1.737769E-303,-2.715551E-13,6.625298,4.474744E-5,375748.6,375748.6
