Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_CYC6H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_LC6H6_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
0.002893494,15.62495,1981876.0,1223.498,1223.498,0.001244884,1.0,0.7917591,1.228572E-6,0.04631217,1.418976E-5,0.006758319,2.854468E-6,0.1038541,1.190967E-6,0.004224212,0.001441042,4.897834E-7,3.684595E-8,0.0222744,8.002394E-5,7.172515E-4,5.813671E-4,1.809881E-4,6.995236E-9,2.167295E-5,3.00299E-4,7.480767E-6,0.001397818,2.57574E-4,8.2647E-6,0.01233367,5.271823E-7,9.223704E-4,1.110256E-5,9.352156E-4,4.672696E-5,0.00115703,2.001596E-5,3.100533E-5,2.238489E-4,1.103705E-5,7.315834E-4,2.059692E-5,1.346385E-5,3.883929E-5,2.003059E-4,0.002850339,1.687717E-5,1.244161E-5,5.922103E-5,8.127311E-5,9.261153E-6,9.036772E-6,8.173303E-6,1.657274E-7,8.09193E-6,7.99893,7.967287E-5,453651.4,453651.4
0.0029,15.62514,2000253.0,1223.501,1223.501,0.001244884,1.0,0.7917326,1.226898E-6,0.04633388,1.416214E-5,0.006759131,2.849654E-6,0.1038764,1.188975E-6,0.004226805,0.00144027,4.888579E-7,3.673362E-8,0.02226388,7.989348E-5,7.177723E-4,5.814845E-4,1.80712E-4,6.960775E-9,2.163386E-5,3.002864E-4,7.465047E-6,0.001393851,2.571611E-4,8.248766E-6,0.01233023,5.263479E-7,9.229272E-4,1.111743E-5,9.360187E-4,4.677327E-5,0.001157809,2.001822E-5,3.095311E-5,2.228194E-4,1.098512E-5,7.302663E-4,2.05286E-5,1.344661E-5,3.864456E-5,1.993067E-4,0.002850164,1.686136E-5,1.245355E-5,5.928749E-5,8.120921E-5,9.274534E-6,9.0096E-6,8.100485E-6,1.63499E-7,8.007626E-6,7.998847,7.967186E-5,453646.7,453646.7
0.003,15.62813,2266695.0,1223.545,1223.545,0.001244884,1.0,0.7913333,1.201929E-6,0.04666194,1.375083E-5,0.006771294,2.778251E-6,0.1042124,1.159264E-6,0.004266189,0.00142851,4.750361E-7,3.508159E-8,0.02210331,7.792888E-5,7.256518E-4,5.831947E-4,1.765364E-4,6.457903E-9,2.10431E-5,3.000625E-4,7.231503E-6,0.001334498,2.509252E-4,8.011251E-6,0.0122774,5.138847E-7,9.313508E-4,1.134475E-5,9.482284E-4,4.746992E-5,0.001169565,2.005009E-5,3.016469E-5,2.077312E-4,1.02234E-5,7.104634E-4,1.95121E-5,1.318917E-5,3.577536E-5,1.845937E-4,0.002847528,1.662343E-5,1.263421E-5,6.029746E-5,8.022447E-5,9.479027E-6,8.604729E-6,7.060521E-6,1.327981E-7,6.819042E-6,7.997607,7.965664E-5,453576.4,453576.4
0.0031,15.63105,2495166.0,1223.594,1223.594,0.001244884,1.0,0.7909486,1.178326E-6,0.04697997,1.336279E-5,0.00678288,2.711449E-6,0.1045366,1.131189E-6,0.004304707,0.001416934,4.619404E-7,3.356001E-8,0.02194497,7.60386E-5,7.333018E-4,5.847358E-4,1.724859E-4,6.001781E-9,2.047094E-5,2.997863E-4,7.012303E-6,0.001278096,2.44894E-4,7.787039E-6,0.01222466,5.020734E-7,9.395313E-4,1.156971E-5,9.601917E-4,4.813886E-5,0.001180934,2.00767E-5,2.940217E-5,1.939424E-4,9.526144E-6,6.914585E-4,1.855651E-5,1.294537E-5,3.312745E-5,1.710299E-4,0.002844994,1.639453E-5,1.280961E-5,6.128593E-5,7.923609E-5,9.681328E-6,8.22302E-6,6.156632E-6,1.079221E-7,5.811335E-6,7.996433,7.964174E-5,453509.8,453509.8
0.0032,15.63392,2690629.0,1223.648,1223.648,0.001244884,1.0,0.7905776,1.155976E-6,0.04728854,1.299615E-5,0.006793937,2.648838E-6,0.1048497,1.104616E-6,0.004342409,0.001405534,4.495159E-7,3.215518E-8,0.02178881,7.421925E-5,7.40733E-4,5.861181E-4,1.685544E-4,5.587205E-9,1.991661E-5,2.994626E-4,6.806193E-6,0.00122448,2.390596E-4,7.575093E-6,0.01217208,4.908634E-7,9.474816E-4,1.179242E-5,9.71922E-4,4.878136E-5,0.001191935,2.009856E-5,2.86642E-5,1.813277E-4,8.887348E-6,6.73204E-4,1.765791E-5,1.271437E-5,3.068273E-5,1.585169E-4,0.002842552,1.617413E-5,1.297999E-5,6.225374E-5,7.824558E-5,9.881521E-6,7.863081E-6,5.370421E-6,8.774679E-8,4.956044E-6,7.995318,7.962715E-5,453446.6,453446.6
0.0033,15.63672,2857332.0,1223.705,1223.705,0.001244884,1.0,0.7902194,1.134782E-6,0.04758818,1.264921E-5,0.006804505,2.590054E-6,0.1051525,1.079429E-6,0.004379339,0.001394303,4.377129E-7,3.085518E-8,0.02163479,7.246759E-5,7.479554E-4,5.873516E-4,1.647365E-4,5.209664E-9,1.937941E-5,2.99096E-4,6.61206E-6,0.001173494,2.334143E-4,7.374481E-6,0.01211969,4.802096E-7,9.552138E-4,1.2013E-5,9.834315E-4,4.939862E-5,0.001202589,2.011617E-5,2.794955E-5,1.697749E-4,8.301614E-6,6.556562E-4,1.681262E-5,1.249538E-5,2.842471E-5,1.469663E-4,0.002840195,1.596174E-5,1.314559E-5,6.320171E-5,7.725428E-5,1.007968E-5,7.523603E-6,4.686132E-6,7.137147E-8,4.229419E-6,7.994258,7.961286E-5,453386.4,453386.4
0.0034,15.63947,2998935.0,1223.766,1223.766,0.001244884,1.0,0.7898731,1.114657E-6,0.04787936,1.23205E-5,0.006814624,2.534775E-6,0.1054456,1.055521E-6,0.004415539,0.001383234,4.26487E-7,2.964961E-8,0.02148287,7.078058E-5,7.54978E-4,5.884451E-4,1.610271E-4,4.865229E-9,1.885867E-5,2.986903E-4,6.42891E-6,0.001124996,2.279509E-4,7.184364E-6,0.01206755,4.700715E-7,9.62739E-4,1.223155E-5,9.947316E-4,4.999179E-5,0.001212912,2.012993E-5,2.725707E-5,1.591833E-4,7.764076E-6,6.387748E-4,1.601719E-5,1.228766E-5,2.633836E-5,1.362978E-4,0.002837917,1.575691E-5,1.330664E-5,6.413056E-5,7.626338E-5,1.027588E-5,7.203353E-6,4.090215E-6,5.807251E-8,3.611571E-6,7.993248,7.959886E-5,453329.2,453329.2
0.0035,15.64217,3118608.0,1223.829,1223.829,0.001244884,1.0,0.7895381,1.095521E-6,0.04816254,1.200865E-5,0.006824328,2.482711E-6,0.1057297,1.0328E-6,0.004451046,0.001372322,4.157978E-7,2.852932E-8,0.02133301,6.915536E-5,7.618093E-4,5.894072E-4,1.574215E-4,4.550464E-9,1.835377E-5,2.982491E-4,6.255858E-6,0.001078849,2.226624E-4,7.003986E-6,0.01201569,4.604128E-7,9.700674E-4,1.244815E-5,0.001005833,5.056196E-5,0.001222923,2.014025E-5,2.658572E-5,1.494628E-4,7.270348E-6,6.225225E-4,1.52684E-5,1.20905E-5,2.440999E-5,1.264388E-4,0.002835711,1.555923E-5,1.346334E-5,6.5041E-5,7.527399E-5,1.047019E-5,6.901176E-6,3.570999E-6,4.726655E-8,3.085798E-6,7.992284,7.958515E-5,453274.5,453274.5
0.0036,15.64481,3219098.0,1223.895,1223.895,0.001244884,1.0,0.7892136,1.077305E-6,0.04843814,1.171247E-5,0.006833646,2.433606E-6,0.1060051,1.011181E-6,0.004485896,0.00136156,4.05609E-7,2.748625E-8,0.02118517,6.758922E-5,7.684571E-4,5.902458E-4,1.539153E-4,4.262352E-9,1.78641E-5,2.977756E-4,6.092109E-6,0.001034929,2.175421E-4,6.832658E-6,0.01196414,4.512007E-7,9.772085E-4,1.26629E-5,0.001016745,5.111016E-5,0.001232637,2.014746E-5,2.593453E-5,1.40532E-4,6.81647E-6,6.06865E-4,1.456325E-5,1.190324E-5,2.262707E-5,1.173233E-4,0.002833572,1.536832E-5,1.361587E-5,6.593368E-5,7.428709E-5,1.066266E-5,6.615985E-6,3.118404E-6,3.848199E-8,2.638037E-6,7.991363,7.957172E-5,453222.3,453222.3
0.0037,15.6474,3302797.0,1223.962,1223.962,0.001244884,1.0,0.7888991,1.059946E-6,0.04870653,1.143085E-5,0.006842607,2.387228E-6,0.1062724,9.90586E-7,0.004520121,0.001350944,3.958873E-7,2.651329E-8,0.02103931,6.607963E-5,7.749287E-4,5.909681E-4,1.505043E-4,3.998237E-9,1.738911E-5,2.972727E-4,5.936951E-6,9.93115E-4,2.125838E-4,6.669758E-6,0.01191291,4.424056E-7,9.841711E-4,1.287588E-5,0.001027477,5.163737E-5,0.001242067,2.01519E-5,2.530259E-5,1.323181E-4,6.398864E-6,5.917706E-4,1.389892E-5,1.172528E-5,2.097813E-5,1.088913E-4,0.002831494,1.518384E-5,1.376443E-5,6.680922E-5,7.330356E-5,1.085336E-5,6.34676E-6,2.72372E-6,3.133756E-8,2.256438E-6,7.990481,7.955855E-5,453172.3,453172.3
0.0038,15.64993,3371802.0,1224.031,1224.031,0.001244884,1.0,0.7885939,1.043385E-6,0.04896806,1.116281E-5,0.006851237,2.343367E-6,0.1065321,9.709471E-7,0.004553751,0.001340467,3.866024E-7,2.560413E-8,0.02089538,6.462415E-5,7.812307E-4,5.91581E-4,1.471848E-4,3.755776E-9,1.692827E-5,2.96743E-4,5.789741E-6,9.532975E-4,2.077815E-4,6.514716E-6,0.01186204,4.340003E-7,9.909635E-4,1.308717E-5,0.001038038,5.214451E-5,0.001251228,2.015386E-5,2.468908E-5,1.247553E-4,6.014298E-6,5.772097E-4,1.327281E-5,1.155603E-5,1.94527E-5,1.010882E-4,0.002829475,1.500547E-5,1.390918E-5,6.76682E-5,7.232422E-5,1.104234E-5,6.092544E-6,2.379408E-6,2.552461E-8,1.931002E-6,7.989636,7.954565E-5,453124.3,453124.3
0.00383091,15.65071,3390410.0,1224.053,1224.053,0.001244884,1.0,0.7885014,1.03842E-6,0.04904757,1.108257E-5,0.006853841,2.330289E-6,0.1066109,9.650596E-7,0.00456403,0.001337257,3.838163E-7,2.533511E-8,0.02085128,6.418485E-5,7.831453E-4,5.917493E-4,1.461766E-4,3.684882E-9,1.67886E-5,2.965741E-4,5.745754E-6,9.413772E-4,2.063277E-4,6.468299E-6,0.01184639,4.314771E-7,9.930298E-4,1.315214E-5,0.001041268,5.229735E-5,0.001254007,2.0154E-5,2.450304E-5,1.2254E-4,5.90165E-6,5.728126E-4,1.308662E-5,1.150539E-5,1.900465E-5,9.879558E-5,0.002828861,1.495153E-5,1.395318E-5,6.793045E-5,7.202247E-5,1.110041E-5,6.01686E-6,2.282131E-6,2.395695E-8,1.840421E-6,7.989382,7.954172E-5,453109.9,453109.9
0.003838799,15.6509,3395165.0,1224.058,1224.058,0.001244884,1.0,0.7884779,1.037163E-6,0.04906777,1.106229E-5,0.006854501,2.326987E-6,0.106631,9.635708E-7,0.004566645,0.001336439,3.831114E-7,2.526734E-8,0.02084005,6.407351E-5,7.836315E-4,5.917907E-4,1.459207E-4,3.667081E-9,1.675316E-5,2.965307E-4,5.734638E-6,9.383634E-4,2.059589E-4,6.456562E-6,0.0118424,4.308386E-7,9.935547E-4,1.31687E-5,0.001042091,5.233607E-5,0.001254712,2.0154E-5,2.445583E-5,1.219834E-4,5.87335E-6,5.71698E-4,1.303964E-5,1.149259E-5,1.889201E-5,9.821913E-5,0.002828706,1.493785E-5,1.396435E-5,6.799714E-5,7.194553E-5,1.111521E-5,5.997757E-6,2.257952E-6,2.357256E-8,1.818004E-6,7.989318,7.954071E-5,453106.3,453106.3
0.003864987,15.65156,3409602.0,1224.077,1224.077,0.001244884,1.0,0.7884003,1.033028E-6,0.04913451,1.099548E-5,0.006856679,2.316126E-6,0.106697,9.586676E-7,0.0045753,0.001333732,3.807898E-7,2.504484E-8,0.02080286,6.370623E-5,7.852382E-4,5.919236E-4,1.450749E-4,3.608834E-9,1.663612E-5,2.963854E-4,5.698061E-6,9.284425E-4,2.047414E-4,6.41793E-6,0.01182917,4.287357E-7,9.9529E-4,1.32236E-5,0.001044812,5.246375E-5,0.001257042,2.015392E-5,2.429988E-5,1.201616E-4,5.780712E-6,5.680203E-4,1.288524E-5,1.145046E-5,1.852304E-5,9.633082E-5,0.002828191,1.48927E-5,1.400128E-5,6.821781E-5,7.169037E-5,1.116425E-5,5.934962E-6,2.179549E-6,2.234097E-8,1.745592E-6,7.989105,7.95374E-5,453094.2,453094.2
0.0039,15.65242,3427894.0,1224.102,1224.102,0.001244884,1.0,0.7882976,1.027573E-6,0.04922308,1.090746E-5,0.006859559,2.301839E-6,0.1067846,9.52202E-7,0.004586814,0.001330127,3.777271E-7,2.475318E-8,0.02075334,6.322053E-5,7.873694E-4,5.920909E-4,1.439532E-4,3.532901E-9,1.648106E-5,2.961886E-4,5.649901E-6,9.153722E-4,2.031293E-4,6.36702E-6,0.01181153,4.259608E-7,9.975933E-4,1.329682E-5,0.001048434,5.263248E-5,0.001260132,2.015359E-5,2.409321E-5,1.177847E-4,5.659859E-6,5.631552E-4,1.268246E-5,1.139496E-5,1.804119E-5,9.38643E-5,0.002827508,1.483293E-5,1.405028E-5,6.851117E-5,7.13498E-5,1.122965E-5,5.852443E-6,2.078951E-6,2.079354E-8,1.653298E-6,7.988825,7.9533E-5,453078.3,453078.3
0.004,15.65486,3472702.0,1224.173,1224.173,0.001244884,1.0,0.7880096,1.01246E-6,0.0494719,1.066396E-5,0.006867594,2.26247E-6,0.1070303,9.342918E-7,0.004619336,0.001319917,3.692354E-7,2.395538E-8,0.02061316,6.186652E-5,7.933509E-4,5.925038E-4,1.40806E-4,3.327749E-9,1.604699E-5,2.956119E-4,5.516901E-6,8.792389E-4,1.986217E-4,6.226186E-6,0.01176141,4.182639E-7,0.001004068,1.350493E-5,0.001058675,5.310212E-5,0.00126879,2.015135E-5,2.351424E-5,1.113523E-4,5.33287E-6,5.495811E-4,1.212559E-5,1.124157E-5,1.673469E-5,8.717362E-5,0.002825591,1.466594E-5,1.418787E-5,6.933867E-5,7.038095E-5,1.141534E-5,5.625599E-6,1.816659E-6,1.694144E-8,1.416156E-6,7.988046,7.952061E-5,453034.1,453034.1
0.0041,15.65726,3507615.0,1224.245,1224.245,0.001244884,1.0,0.7877295,9.980049E-7,0.0497148,1.043158E-5,0.00687536,2.225108E-6,0.1072695,9.171658E-7,0.004651342,0.001309835,3.611047E-7,2.320631E-8,0.02047479,6.056011E-5,7.991806E-4,5.928255E-4,1.377402E-4,3.138697E-9,1.562562E-5,2.950147E-4,5.390268E-6,8.448061E-4,1.942535E-4,6.091787E-6,0.01171169,4.108896E-7,0.001010393,1.371153E-5,0.001068767,5.355423E-5,0.001277215,2.014736E-5,2.29515E-5,1.054106E-4,5.030956E-6,5.364638E-4,1.160006E-5,1.109539E-5,1.552519E-5,8.097494E-5,0.00282372,1.450425E-5,1.432211E-5,7.015117E-5,6.941825E-5,1.159947E-5,5.411228E-6,1.587651E-6,1.38049E-8,1.213566E-6,7.987295,7.950845E-5,452991.6,452991.6
0.0042,15.65961,3533859.0,1224.318,1224.318,0.001244884,1.0,0.7874569,9.841681E-7,0.04995205,1.020962E-5,0.006882877,2.189615E-6,0.1075025,9.007757E-7,0.004682855,0.001299876,3.533134E-7,2.250195E-8,0.02033819,5.929932E-5,8.048637E-4,5.930611E-4,1.347528E-4,2.964274E-9,1.521649E-5,2.943987E-4,5.269568E-6,8.119863E-4,1.900196E-4,5.963422E-6,0.01166237,4.03819E-7,0.001016577,1.391671E-5,0.001078716,5.398957E-5,0.001285416,2.014182E-5,2.240436E-5,9.99158E-5,4.751937E-6,5.237812E-4,1.110391E-5,1.095599E-5,1.440521E-5,7.523006E-5,0.002821891,1.434763E-5,1.445312E-5,7.094914E-5,6.846227E-5,1.178207E-5,5.208584E-6,1.387643E-6,1.125001E-8,1.040385E-6,7.986573,7.949652E-5,452950.6,452950.6
0.0043,15.66191,3552515.0,1224.391,1224.391,0.001244884,1.0,0.7871914,9.709138E-7,0.05018392,9.997453E-6,0.006890159,2.155862E-6,0.1077297,8.850779E-7,0.004713895,0.001290036,3.458419E-7,2.183869E-8,0.02020333,5.808229E-5,8.104051E-4,5.932157E-4,1.31841E-4,2.803173E-9,1.481921E-5,2.937654E-4,5.154407E-6,7.806972E-4,1.859151E-4,5.840726E-6,0.01161346,3.970349E-7,0.001022624,1.41205E-5,0.001088529,5.440887E-5,0.001293404,2.013492E-5,2.187221E-5,9.482877E-5,4.493841E-6,5.115126E-4,1.063527E-5,1.082296E-5,1.336793E-5,6.990409E-5,0.002820102,1.419585E-5,1.458102E-5,7.173304E-5,6.751346E-5,1.196318E-5,5.016966E-6,1.212924E-6,9.168339E-9,8.922641E-7,7.985875,7.948481E-5,452911.0,452911.1
0.0044,15.66418,3564531.0,1224.465,1224.465,0.001244884,1.0,0.7869327,9.582092E-7,0.05041063,9.794509E-6,0.006897222,2.123735E-6,0.1079514,8.700323E-7,0.004744483,0.001280313,3.386721E-7,2.121331E-8,0.02007016,5.690725E-5,8.158094E-4,5.932939E-4,1.290021E-4,2.65422E-9,1.443335E-5,2.931164E-4,5.044425E-6,7.508611E-4,1.819355E-4,5.723361E-6,0.01156497,3.905212E-7,0.00102854,1.432297E-5,0.00109821,5.48128E-5,0.001301186,2.012683E-5,2.135449E-5,9.011404E-5,4.254882E-6,4.996385E-4,1.019242E-5,1.069592E-5,1.240706E-5,6.496505E-5,0.002818349,1.404872E-5,1.470594E-5,7.250328E-5,6.657228E-5,1.214285E-5,4.83572E-6,1.060272E-6,7.472108E-9,7.655188E-7,7.985202,7.947333E-5,452872.9,452872.9
0.0045,15.6664,3570746.0,1224.539,1224.539,0.001244884,1.0,0.7866804,9.460241E-7,0.05063242,9.60025E-6,0.006904079,2.093129E-6,0.1081677,8.556019E-7,0.004774637,0.001270702,3.317873E-7,2.062289E-8,0.01993865,5.57725E-5,8.210808E-4,5.933001E-4,1.262337E-4,2.516364E-9,1.405856E-5,2.92453E-4,4.939292E-6,7.224046E-4,1.780763E-4,5.611016E-6,0.0115169,3.842634E-7,0.00103433,1.452417E-5,0.001107767,5.520204E-5,0.001308773,2.01177E-5,2.085066E-5,8.573951E-5,4.033438E-6,4.881408E-4,9.773764E-6,1.057452E-5,1.151681E-5,6.038358E-5,0.002816631,1.390605E-5,1.482799E-5,7.326026E-5,6.563911E-5,1.232112E-5,4.664229E-6,9.268816E-7,6.089897E-9,6.57018E-7,7.984551,7.946206E-5,452835.9,452835.9
0.0046,15.66858,3571901.0,1224.613,1224.613,0.001244884,1.0,0.7864342,9.343308E-7,0.05084948,9.414186E-6,0.006910743,2.063946E-6,0.108379,8.417526E-7,0.004804376,0.0012612,3.251717E-7,2.006476E-8,0.01980875,5.467643E-5,8.262236E-4,5.932386E-4,1.235333E-4,2.388656E-9,1.369445E-5,2.917762E-4,4.838706E-6,6.952585E-4,1.743333E-4,5.503403E-6,0.01146925,3.782478E-7,0.00104,1.472414E-5,0.001117203,5.557721E-5,0.001316171,2.010769E-5,2.036024E-5,8.167615E-5,3.828032E-6,4.770025E-4,9.377788E-6,1.045844E-5,1.069186E-5,5.61327E-5,0.002814945,1.376766E-5,1.494728E-5,7.400436E-5,6.471429E-5,1.249802E-5,4.501914E-6,8.10305E-7,4.963433E-9,5.640936E-7,7.983921,7.945099E-5,452800.2,452800.2
0.0047,15.67072,3568650.0,1224.687,1224.687,0.001244884,1.0,0.7861938,9.231035E-7,0.05106204,9.23586E-6,0.006917225,2.0361E-6,0.1085855,8.284529E-7,0.004833715,0.001251805,3.188112E-7,1.953655E-8,0.01968045,5.361751E-5,8.312415E-4,5.931132E-4,1.208988E-4,2.270241E-9,1.334068E-5,2.910873E-4,4.74239E-6,6.693571E-4,1.707023E-4,5.400256E-6,0.01142203,3.724617E-7,0.001045553,1.492294E-5,0.001126524,5.59389E-5,0.001323389,2.009693E-5,1.988273E-5,7.789764E-5,3.637326E-6,4.662074E-4,9.003097E-6,1.034736E-5,9.92729E-6,5.21876E-5,0.002813288,1.363338E-5,1.50639E-5,7.473596E-5,6.379816E-5,1.267358E-5,4.348235E-6,7.084118E-7,4.045366E-9,4.844771E-7,7.983311,7.944012E-5,452765.6,452765.6
0.0048,15.67283,3561568.0,1224.761,1224.761,0.001244884,1.0,0.785959,9.123185E-7,0.05127026,9.06485E-6,0.006923536,2.009508E-6,0.1087873,8.156737E-7,0.004862671,0.001242514,3.126921E-7,1.903608E-8,0.01955369,5.259427E-5,8.361383E-4,5.929276E-4,1.183279E-4,2.160347E-9,1.299691E-5,2.903872E-4,4.65009E-6,6.446385E-4,1.671795E-4,5.301327E-6,0.01137523,3.668937E-7,0.001050995,1.512059E-5,0.001135735,5.628768E-5,0.001330435,2.008554E-5,1.94177E-5,7.438012E-5,3.460101E-6,4.557407E-4,8.648384E-6,1.024101E-5,9.218574E-6,4.852544E-5,0.00281166,1.350306E-5,1.517796E-5,7.54554E-5,6.289097E-5,1.284784E-5,4.20268E-6,6.193427E-7,3.297062E-9,4.162338E-7,7.982719,7.942944E-5,452732.0,452732.1
0.0049,15.6749,3551174.0,1224.834,1224.834,0.001244884,1.0,0.7857295,9.019537E-7,0.05147433,8.900765E-6,0.006929686,1.984096E-6,0.1089848,8.033878E-7,0.004891259,0.001233323,3.068021E-7,1.856135E-8,0.01942844,5.160532E-5,8.409174E-4,5.926853E-4,1.158187E-4,2.058274E-9,1.266283E-5,2.896769E-4,4.561569E-6,6.210442E-4,1.637611E-4,5.206387E-6,0.01132886,3.615326E-7,0.00105633,1.531715E-5,0.001144839,5.662408E-5,0.001337314,2.007364E-5,1.896472E-5,7.110198E-5,3.295248E-6,4.45588E-4,8.312431E-6,1.013912E-5,8.561537E-6,4.512519E-5,0.002810056,1.337655E-5,1.528954E-5,7.616301E-5,6.199299E-5,1.302084E-5,4.064772E-6,5.414766E-7,2.687083E-9,3.577156E-7,7.982145,7.941895E-5,452699.5,452699.5
0.004960463,15.67614,3543784.0,1224.879,1224.879,0.001244884,1.0,0.7855932,8.958823E-7,0.05159578,8.804772E-6,0.00693333,1.969275E-6,0.1091021,7.961879E-7,0.004908371,0.001227814,3.033469E-7,1.828606E-8,0.01935343,5.102344E-5,8.437513E-4,5.925128E-4,1.143306E-4,2.000084E-9,1.24654E-5,2.892427E-4,4.509788E-6,6.073002E-4,1.617434E-4,5.150826E-6,0.01130103,3.583871E-7,0.001059505,1.543549E-5,0.001150294,5.68217E-5,0.001341395,2.006623E-5,1.869651E-5,6.922768E-5,3.201146E-6,4.395961E-4,8.117922E-6,1.007957E-5,8.187707E-6,4.318813E-5,0.002809099,1.330185E-5,1.535584E-5,7.658525E-5,6.14546E-5,1.312484E-5,3.984909E-6,4.992276E-7,2.374393E-9,3.264508E-7,7.981806,7.941269E-5,452680.2,452680.2
0.00497988,15.67653,3540787.0,1224.893,1224.893,0.001244884,1.0,0.7855498,8.93963E-7,0.05163447,8.774428E-6,0.006934488,1.964601E-6,0.1091395,7.939118E-7,0.004913839,0.001226053,3.022541E-7,1.819945E-8,0.01932946,5.08391E-5,8.446526E-4,5.924533E-4,1.138573E-4,1.981937E-9,1.240272E-5,2.891026E-4,4.49343E-6,6.02968E-4,1.611032E-4,5.133275E-6,0.01129213,3.573922E-7,0.001060516,1.547341E-5,0.001152038,5.688426E-5,0.001342694,2.006382E-5,1.861127E-5,6.864227E-5,3.171779E-6,4.376949E-4,8.056793E-6,1.006077E-5,8.071259E-6,4.258435E-5,0.002808793,1.327814E-5,1.537695E-5,7.671996E-5,6.128244E-5,1.315815E-5,3.959808E-6,4.863772E-7,2.281959E-9,3.17014E-7,7.981698,7.941069E-5,452674.1,452674.1
0.005,15.67694,3537914.0,1224.908,1224.908,0.001244884,1.0,0.7855051,8.919892E-7,0.05167442,8.743244E-6,0.006935683,1.959798E-6,0.1091781,7.915705E-7,0.004919492,0.001224231,3.011297E-7,1.81106E-8,0.01930468,5.064934E-5,8.455821E-4,5.923897E-4,1.133692E-4,1.963395E-9,1.233812E-5,2.889571E-4,4.476613E-6,5.985191E-4,1.604436E-4,5.115227E-6,0.01128291,3.563686E-7,0.001061561,1.551266E-5,0.001153841,5.694863E-5,0.001344033,2.006132E-5,1.852339E-5,6.804368E-5,3.141764E-6,4.357362E-4,7.994107E-6,1.004144E-5,7.952351E-6,4.196762E-5,0.002808477,1.325371E-5,1.539873E-5,7.685911E-5,6.110443E-5,1.319261E-5,3.934067E-6,4.734039E-7,2.189896E-9,3.075214E-7,7.981587,7.940863E-5,452667.8,452667.8
0.0051,15.67894,3522196.0,1224.981,1224.981,0.001244884,1.0,0.7852854,8.824049E-7,0.05187069,8.591936E-6,0.006941537,1.936547E-6,0.1093673,7.801973E-7,0.004947384,0.001215235,2.956636E-7,1.768213E-8,0.01918236,4.9725E-5,8.501356E-4,5.920438E-4,1.109775E-4,1.875124E-9,1.202249E-5,2.882286E-4,4.395017E-6,5.770094E-4,1.572233E-4,5.027639E-6,0.01123739,3.513917E-7,0.001066692,1.570715E-5,0.001162746,5.726182E-5,0.0013506,2.004869E-5,1.809331E-5,6.518712E-5,2.998714E-6,4.261723E-4,7.692334E-6,9.947744E-6,7.387399E-6,3.903454E-5,0.00280692,1.313441E-5,1.550561E-5,7.7544E-5,6.022548E-5,1.336316E-5,3.810134E-6,4.138778E-7,1.784514E-9,2.644418E-7,7.981045,7.93985E-5,452637.1,452637.1
