Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_H_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_PC4H9_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC12H26_Soln#1 (),Mole_fraction_NC16H34_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.0031,15.6729,-1.141304E7,994.2677,994.2677,0.001805082,1.0,0.947572,5.176748E-8,5.735411E-4,1.355544E-6,4.851291E-4,2.104602E-6,0.001804281,7.45491E-7,1.766313E-5,3.624341E-8,1.082908E-7,0.001047355,7.113242E-6,7.479218E-8,7.160261E-7,8.455057E-6,3.780774E-8,4.421741E-8,1.605551E-6,1.27456E-6,3.431646E-4,4.603023E-5,1.45626E-5,2.808825E-4,2.958683E-8,7.801345E-6,4.778664E-7,5.344349E-9,2.087566E-7,2.968015E-4,1.714871E-8,3.745043E-6,5.64465E-9,1.634534E-4,4.533783E-5,1.850107E-7,2.729697E-8,2.73633E-5,3.686104E-4,8.711502E-9,0.004056983,2.588831E-6,5.249459E-9,8.391776E-7,4.754694E-7,1.349544E-7,1.889604E-6,0.01071745,0.006389385,0.0257077,9.396539,1.151719E-4,532915.4,532915.4
0.0032,15.67212,-1.132186E7,994.1011,994.1011,0.001805082,1.0,0.9474574,5.141153E-8,5.907857E-4,1.348285E-6,4.994978E-4,2.092334E-6,0.001857378,7.825894E-7,1.820691E-5,3.700913E-8,1.076755E-7,0.001078468,7.136063E-6,7.911546E-8,7.429766E-7,8.697357E-6,3.758597E-8,4.652432E-8,1.730612E-6,1.32284E-6,3.531908E-4,4.751305E-5,1.451775E-5,2.894006E-4,3.134714E-8,8.034468E-6,5.07152E-7,5.724858E-9,2.146701E-7,3.056007E-4,1.826744E-8,3.861427E-6,5.990748E-9,1.681239E-4,4.649421E-5,1.958636E-7,2.904861E-8,2.814979E-5,3.792779E-4,9.257122E-9,0.004056369,2.579948E-6,5.634137E-9,8.685279E-7,4.91425E-7,1.402299E-7,1.95665E-6,0.01070814,0.006382036,0.02567617,9.395429,1.151776E-4,532852.5,532852.5
0.0033,15.67135,-1.123221E7,993.9358,993.9358,0.001805082,1.0,0.9473436,5.106136E-8,6.079174E-4,1.341138E-6,5.137623E-4,2.080261E-6,0.00191006,8.202169E-7,1.874767E-5,3.776314E-8,1.070694E-7,0.001109353,7.158001E-6,8.352738E-8,7.700416E-7,8.937104E-6,3.736755E-8,4.886865E-8,1.859978E-6,1.370526E-6,3.631322E-4,4.898638E-5,1.447343E-5,2.978527E-4,3.314084E-8,8.265917E-6,5.370951E-7,6.118604E-9,2.205148E-7,3.143315E-4,1.9414E-8,3.976724E-6,6.34471E-9,1.727485E-4,4.763156E-5,2.069127E-7,3.084658E-8,2.892956E-5,3.898495E-4,9.815903E-9,0.00405576,2.57085E-6,6.030419E-9,8.976311E-7,5.072795E-7,1.454424E-7,2.023043E-6,0.01069891,0.006374745,0.0256449,9.394327,1.151832E-4,532790.0,532790.0
0.0034,15.67059,-1.114406E7,993.7718,993.7718,0.001805082,1.0,0.9472307,5.07168E-8,6.249379E-4,1.3341E-6,5.279244E-4,2.068377E-6,0.001962335,8.583585E-7,1.928547E-5,3.850574E-8,1.064724E-7,0.001140014,7.17909E-6,8.802588E-8,7.972166E-7,9.174351E-6,3.71524E-8,5.124942E-8,1.993571E-6,1.417608E-6,3.729904E-4,5.045036E-5,1.442965E-5,3.062399E-4,3.496683E-8,8.49572E-6,5.676814E-7,6.525546E-9,2.262922E-7,3.229949E-4,2.058767E-8,4.090956E-6,6.706371E-9,1.773281E-4,4.875036E-5,2.181513E-7,3.269028E-8,2.970272E-5,4.003269E-4,1.038761E-8,0.004055156,2.561588E-6,6.438072E-9,9.264891E-7,5.230346E-7,1.50592E-7,2.088788E-6,0.01068974,0.006367513,0.02561388,9.393235,1.151888E-4,532728.0,532728.0
0.0035,15.66983,-1.105737E7,993.6091,993.6091,0.001805082,1.0,0.9471186,5.037773E-8,6.41849E-4,1.327169E-6,5.419858E-4,2.056678E-6,0.002014208,8.969997E-7,1.982037E-5,3.92372E-8,1.058842E-7,0.001170454,7.199364E-6,9.260893E-8,8.244972E-7,9.409147E-6,3.694044E-8,5.366569E-8,2.131315E-6,1.464073E-6,3.827666E-4,5.190514E-5,1.438638E-5,3.145632E-4,3.6824E-8,8.723904E-6,5.988971E-7,6.945642E-9,2.320037E-7,3.315918E-4,2.178775E-8,4.20414E-6,7.075566E-9,1.818636E-4,4.985108E-5,2.295727E-7,3.457911E-8,3.046936E-5,4.107117E-4,1.097202E-8,0.004054558,2.552211E-6,6.856866E-9,9.551037E-7,5.386916E-7,1.556786E-7,2.153891E-6,0.01068065,0.006360337,0.02558311,9.392151,1.151944E-4,532666.5,532666.5
0.0036,15.66908,-1.097209E7,993.4477,993.4477,0.001805082,1.0,0.9470074,5.004401E-8,6.586525E-4,1.320341E-6,5.559483E-4,2.04516E-6,0.002065688,9.361264E-7,2.035241E-5,3.995779E-8,1.053047E-7,0.001200676,7.218853E-6,9.727456E-8,8.51879E-7,9.641543E-6,3.67316E-8,5.611651E-8,2.273134E-6,1.509914E-6,3.924621E-4,5.335084E-5,1.434362E-5,3.228236E-4,3.871132E-8,8.950495E-6,6.307286E-7,7.378847E-9,2.376506E-7,3.401233E-4,2.301353E-8,4.316298E-6,7.452136E-9,1.863556E-4,5.093417E-5,2.411705E-7,3.65125E-8,3.12296E-5,4.210055E-4,1.156889E-8,0.004053965,2.542758E-6,7.286578E-9,9.834774E-7,5.542523E-7,1.607025E-7,2.218359E-6,0.01067162,0.006353218,0.02555258,9.391075,1.151999E-4,532605.5,532605.5
0.0037,15.66834,-1.088819E7,993.2875,993.2875,0.001805082,1.0,0.9468969,4.97155E-8,6.753501E-4,1.313615E-6,5.698133E-4,2.033816E-6,0.002116779,9.757251E-7,2.088164E-5,4.066779E-8,1.047336E-7,0.001230685,7.237586E-6,1.020209E-7,8.793578E-7,9.871585E-6,3.65258E-8,5.860101E-8,2.41895E-6,1.555125E-6,4.020783E-4,5.47876E-5,1.430136E-5,3.310221E-4,4.062778E-8,9.17552E-6,6.631627E-7,7.825111E-9,2.432343E-7,3.485903E-4,2.426435E-8,4.427446E-6,7.835928E-9,1.90805E-4,5.200008E-5,2.529386E-7,3.848987E-8,3.198355E-5,4.312098E-4,1.217803E-8,0.004053378,2.533265E-6,7.726989E-9,1.011613E-6,5.697179E-7,1.656642E-7,2.282199E-6,0.01066267,0.006346154,0.02552228,9.390007,1.152054E-4,532545.0,532545.0
0.0038,15.6676,-1.080564E7,993.1285,993.1285,0.001805082,1.0,0.9467873,4.939208E-8,6.919434E-4,1.306987E-6,5.835825E-4,2.022644E-6,0.002167489,1.015782E-6,2.140811E-5,4.136742E-8,1.041707E-7,0.001260483,7.255592E-6,1.06846E-7,9.069295E-7,1.009932E-5,3.632297E-8,6.111831E-8,2.568689E-6,1.599703E-6,4.116164E-4,5.621554E-5,1.42596E-5,3.391598E-4,4.25724E-8,9.399003E-6,6.961867E-7,8.284383E-9,2.48756E-7,3.569938E-4,2.553952E-8,4.537604E-6,8.226792E-9,1.952125E-4,5.304922E-5,2.648711E-7,4.051067E-8,3.27313E-5,4.413263E-4,1.27992E-8,0.004052795,2.523757E-6,8.177886E-9,1.039512E-6,5.850901E-7,1.705641E-7,2.345418E-6,0.01065377,0.006339144,0.02549223,9.388948,1.152109E-4,532484.9,532484.9
0.0039,15.66686,-1.07244E7,992.9707,992.9707,0.001805082,1.0,0.9466785,4.907362E-8,7.084339E-4,1.300455E-6,5.972573E-4,2.011638E-6,0.002217823,1.056286E-6,2.193188E-5,4.205692E-8,1.036158E-7,0.001290074,7.272897E-6,1.117481E-7,9.345901E-7,1.032479E-5,3.612304E-8,6.366758E-8,2.722273E-6,1.643647E-6,4.210776E-4,5.763479E-5,1.421832E-5,3.472376E-4,4.454423E-8,9.620969E-6,7.297882E-7,8.756609E-9,2.54217E-7,3.653346E-4,2.683842E-8,4.646788E-6,8.624581E-9,1.995788E-4,5.4082E-5,2.769621E-7,4.257434E-8,3.347295E-5,4.513562E-4,1.34322E-8,0.004052218,2.514258E-6,8.63906E-9,1.067179E-6,6.0037E-7,1.754028E-7,2.408026E-6,0.01064495,0.006332187,0.0254624,9.387897,1.152163E-4,532425.3,532425.3
0.004,15.66613,-1.064443E7,992.8141,992.8141,0.001805082,1.0,0.9465704,4.876E-8,7.248233E-4,1.294017E-6,6.108393E-4,2.000795E-6,0.002267787,1.097222E-6,2.245298E-5,4.273655E-8,1.030688E-7,0.00131946,7.289526E-6,1.167255E-7,9.623357E-7,1.054805E-5,3.592594E-8,6.624801E-8,2.879629E-6,1.686955E-6,4.304632E-4,5.904547E-5,1.417752E-5,3.552563E-4,4.654238E-8,9.841442E-6,7.63955E-7,9.24173E-9,2.596185E-7,3.736137E-4,2.81604E-8,4.755017E-6,9.029153E-9,2.039046E-4,5.509882E-5,2.892062E-7,4.468034E-8,3.42086E-5,4.613011E-4,1.407683E-8,0.004051645,2.504785E-6,9.110307E-9,1.094616E-6,6.155593E-7,1.801812E-7,2.470029E-6,0.01063619,0.006325284,0.02543279,9.386853,1.152216E-4,532366.1,532366.1
0.0041,15.66541,-1.056571E7,992.6587,992.6587,0.001805082,1.0,0.9464631,4.845109E-8,7.411131E-4,1.287671E-6,6.243299E-4,1.99011E-6,0.002317388,1.138581E-6,2.297146E-5,4.34065E-8,1.025295E-7,0.001348645,7.305505E-6,1.217765E-7,9.901626E-7,1.076913E-5,3.57316E-8,6.885882E-8,3.040681E-6,1.729632E-6,4.397742E-4,6.04477E-5,1.413717E-5,3.63217E-4,4.856596E-8,1.006044E-5,7.986756E-7,9.739686E-9,2.649616E-7,3.81832E-4,2.950484E-8,4.862306E-6,9.44037E-9,2.081906E-4,5.610005E-5,3.015981E-7,4.682815E-8,3.493834E-5,4.711624E-4,1.473289E-8,0.004051077,2.49535E-6,9.59143E-9,1.121826E-6,6.306591E-7,1.849E-7,2.531439E-6,0.01062749,0.006318432,0.02540341,9.385818,1.15227E-4,532307.4,532307.4
0.0042,15.66469,-1.048821E7,992.5044,992.5044,0.001805082,1.0,0.9463565,4.814678E-8,7.573047E-4,1.281413E-6,6.377306E-4,1.979579E-6,0.00236663,1.180349E-6,2.348736E-5,4.4067E-8,1.019976E-7,0.001377632,7.320855E-6,1.268993E-7,1.018067E-6,1.098807E-5,3.553996E-8,7.149924E-8,3.205356E-6,1.771679E-6,4.490118E-4,6.184159E-5,1.409728E-5,3.711205E-4,5.061412E-8,1.0278E-5,8.339384E-7,1.025042E-8,2.702476E-7,3.899902E-4,3.087114E-8,4.968672E-6,9.858097E-9,2.124375E-4,5.708607E-5,3.141326E-7,4.901723E-8,3.566227E-5,4.809414E-4,1.540018E-8,0.004050514,2.485967E-6,1.008224E-8,1.148813E-6,6.456708E-7,1.8956E-7,2.592263E-6,0.01061886,0.006311631,0.02537425,9.38479,1.152323E-4,532249.1,532249.1
0.0043,15.66397,-1.041189E7,992.3512,992.3512,0.001805082,1.0,0.9462507,4.784696E-8,7.733997E-4,1.275243E-6,6.510427E-4,1.969199E-6,0.002415519,1.222515E-6,2.400073E-5,4.471826E-8,1.01473E-7,0.001406423,7.3356E-6,1.320925E-7,1.046045E-6,1.120492E-5,3.535095E-8,7.416854E-8,3.37358E-6,1.813101E-6,4.581772E-4,6.322727E-5,1.405784E-5,3.789676E-4,5.268605E-8,1.049413E-5,8.697324E-7,1.077386E-8,2.754774E-7,3.980893E-4,3.225871E-8,5.074131E-6,1.02822E-8,2.166458E-4,5.805722E-5,3.268048E-7,5.124707E-8,3.638047E-5,4.906395E-4,1.607852E-8,0.004049956,2.47664E-6,1.058254E-8,1.17558E-6,6.605957E-7,1.941622E-7,2.652511E-6,0.01061029,0.00630488,0.02534531,9.383769,1.152375E-4,532191.2,532191.2
0.0044,15.66326,-1.033672E7,992.1991,992.1991,0.001805082,1.0,0.9461456,4.755151E-8,7.893993E-4,1.269157E-6,6.642675E-4,1.958965E-6,0.002464061,1.265069E-6,2.45116E-5,4.536046E-8,1.009555E-7,0.001435022,7.34976E-6,1.373544E-7,1.074094E-6,1.141971E-5,3.516452E-8,7.6866E-8,3.545282E-6,1.853903E-6,4.672714E-4,6.460483E-5,1.401883E-5,3.867593E-4,5.478094E-8,1.070886E-5,9.060467E-7,1.130994E-8,2.806522E-7,4.061301E-4,3.366698E-8,5.178697E-6,1.071256E-8,2.208164E-4,5.901385E-5,3.396099E-7,5.351717E-8,3.709303E-5,5.002579E-4,1.676772E-8,0.004049402,2.467377E-6,1.109215E-8,1.202131E-6,6.754349E-7,1.987074E-7,2.712191E-6,0.01060177,0.006298178,0.02531658,9.382756,1.152427E-4,532133.7,532133.7
0.0045,15.66256,-1.026268E7,992.0481,992.0481,0.001805082,1.0,0.9460413,4.726035E-8,8.053051E-4,1.263155E-6,6.774063E-4,1.948874E-6,0.00251226,1.308E-6,2.502002E-5,4.599382E-8,1.00445E-7,0.001463431,7.363355E-6,1.426835E-7,1.10221E-6,1.163249E-5,3.49806E-8,7.959094E-8,3.720391E-6,1.894091E-6,4.762955E-4,6.59744E-5,1.398025E-5,3.944963E-4,5.689804E-8,1.09222E-5,9.428709E-7,1.18586E-8,2.85773E-7,4.141134E-4,3.509538E-8,5.282387E-6,1.114905E-8,2.249496E-4,5.99563E-5,3.525433E-7,5.582703E-8,3.780004E-5,5.097979E-4,1.74676E-8,0.004048853,2.458187E-6,1.161089E-8,1.228467E-6,6.901898E-7,2.031964E-7,2.771313E-6,0.01059332,0.006291525,0.02528806,9.381751,1.152479E-4,532076.7,532076.7
0.0046,15.66186,-1.018975E7,991.8982,991.8982,0.001805082,1.0,0.9459376,4.697335E-8,8.211182E-4,1.257232E-6,6.904605E-4,1.938923E-6,0.002560123,1.351298E-6,2.552602E-5,4.661852E-8,9.994129E-8,0.001491653,7.376406E-6,1.480783E-7,1.13039E-6,1.184328E-5,3.479914E-8,8.234267E-8,3.898836E-6,1.933671E-6,4.852505E-4,6.733607E-5,1.394209E-5,4.021794E-4,5.903661E-8,1.113419E-5,9.801947E-7,1.241976E-8,2.908408E-7,4.220399E-4,3.654337E-8,5.385214E-6,1.159154E-8,2.290462E-4,6.088487E-5,3.656006E-7,5.817616E-8,3.850158E-5,5.192607E-4,1.817798E-8,0.004048307,2.44907E-6,1.213859E-8,1.254594E-6,7.048614E-7,2.076303E-7,2.829886E-6,0.01058493,0.006284921,0.02525974,9.380752,1.152531E-4,532020.1,532020.1
0.0047,15.66116,-1.011788E7,991.7494,991.7494,0.001805082,1.0,0.9458347,4.669043E-8,8.368401E-4,1.251389E-6,7.034312E-4,1.929109E-6,0.002607653,1.394952E-6,2.602965E-5,4.723474E-8,9.944422E-8,0.00151969,7.38893E-6,1.535374E-7,1.158631E-6,1.205212E-5,3.462007E-8,8.512055E-8,4.080551E-6,1.97265E-6,4.941375E-4,6.868995E-5,1.390433E-5,4.098094E-4,6.119592E-8,1.134483E-5,1.018008E-6,1.299336E-8,2.958565E-7,4.299105E-4,3.801042E-8,5.487193E-6,1.203992E-8,2.331068E-4,6.17999E-5,3.787774E-7,6.056407E-8,3.919773E-5,5.286476E-4,1.889869E-8,0.004047767,2.440033E-6,1.267508E-8,1.280513E-6,7.19451E-7,2.120098E-7,2.887919E-6,0.01057659,0.006278363,0.02523163,9.379761,1.152582E-4,531963.8,531963.8
0.0048,15.66047,-1.004707E7,991.6016,991.6016,0.001805082,1.0,0.9457324,4.641149E-8,8.52472E-4,1.245623E-6,7.163197E-4,1.919428E-6,0.002654856,1.438953E-6,2.653094E-5,4.784265E-8,9.895364E-8,0.001547545,7.400945E-6,1.590593E-7,1.186929E-6,1.225905E-5,3.444336E-8,8.792394E-8,4.265468E-6,2.011035E-6,5.029573E-4,7.003615E-5,1.386698E-5,4.173871E-4,6.337528E-8,1.155415E-5,1.056301E-6,1.357932E-8,3.008213E-7,4.377258E-4,3.949602E-8,5.588337E-6,1.249407E-8,2.371319E-4,6.270168E-5,3.920695E-7,6.29903E-8,3.988856E-5,5.379596E-4,1.962956E-8,0.00404723,2.431076E-6,1.322019E-8,1.306229E-6,7.339597E-7,2.163359E-7,2.945419E-6,0.01056832,0.006271852,0.02520372,9.378776,1.152633E-4,531908.0,531908.0
0.0049,15.65979,-9977280.0,991.4548,991.4548,0.001805082,1.0,0.9456308,4.613643E-8,8.680151E-4,1.239932E-6,7.291272E-4,1.909876E-6,0.002701737,1.483291E-6,2.702992E-5,4.844244E-8,9.846941E-8,0.001575221,7.412469E-6,1.646428E-7,1.215282E-6,1.24641E-5,3.426894E-8,9.075223E-8,4.453519E-6,2.048836E-6,5.117111E-4,7.137476E-5,1.383002E-5,4.249132E-4,6.557402E-8,1.176216E-5,1.095065E-6,1.417758E-8,3.057358E-7,4.454867E-4,4.099965E-8,5.68866E-6,1.295388E-8,2.41122E-4,6.359049E-5,4.054731E-7,6.545437E-8,4.057417E-5,5.47198E-4,2.037043E-8,0.004046698,2.422201E-6,1.377377E-8,1.331743E-6,7.483885E-7,2.206095E-7,3.002397E-6,0.0105601,0.006265386,0.02517601,9.377799,1.152683E-4,531852.6,531852.6
0.005,15.65911,-9908492.0,991.309,991.309,0.001805082,1.0,0.9455299,4.586518E-8,8.834707E-4,1.234315E-6,7.418548E-4,1.900452E-6,0.002748299,1.527957E-6,2.752663E-5,4.903426E-8,9.799139E-8,0.001602721,7.423518E-6,1.702865E-7,1.243687E-6,1.266731E-5,3.409676E-8,9.360481E-8,4.644642E-6,2.086058E-6,5.203997E-4,7.270588E-5,1.379344E-5,4.323885E-4,6.779148E-8,1.19689E-5,1.13429E-6,1.478805E-8,3.106012E-7,4.531938E-4,4.252084E-8,5.788176E-6,1.341924E-8,2.450778E-4,6.446663E-5,4.189841E-7,6.795583E-8,4.125462E-5,5.563639E-4,2.112112E-8,0.00404617,2.413411E-6,1.433565E-8,1.357059E-6,7.627385E-7,2.248314E-7,3.058859E-6,0.01055193,0.006258966,0.02514849,9.376828,1.152733E-4,531797.5,531797.5
0.0051,15.65843,-9840683.0,991.1642,991.1642,0.001805082,1.0,0.9454296,4.559763E-8,8.9884E-4,1.228769E-6,7.545037E-4,1.891152E-6,0.002794548,1.572943E-6,2.80211E-5,4.961827E-8,9.751945E-8,0.001630045,7.434107E-6,1.75989E-7,1.27214E-6,1.28687E-5,3.392678E-8,9.648111E-8,4.838772E-6,2.122711E-6,5.290241E-4,7.40296E-5,1.375724E-5,4.398137E-4,7.002703E-8,1.217436E-5,1.173967E-6,1.541066E-8,3.154182E-7,4.608479E-4,4.405909E-8,5.886896E-6,1.389004E-8,2.489997E-4,6.533037E-5,4.325988E-7,7.049422E-8,4.192998E-5,5.654583E-4,2.188149E-8,0.004045646,2.404706E-6,1.490568E-8,1.382181E-6,7.770108E-7,2.290025E-7,3.114814E-6,0.01054382,0.006252591,0.02512117,9.375864,1.152783E-4,531742.8,531742.8
0.0052,15.65776,-9773829.0,991.0205,991.0205,0.001805082,1.0,0.94533,4.533372E-8,9.141241E-4,1.223294E-6,7.67075E-4,1.881973E-6,0.002840488,1.618238E-6,2.851337E-5,5.019464E-8,9.705345E-8,0.001657198,7.444252E-6,1.817491E-7,1.30064E-6,1.30683E-5,3.375895E-8,9.938055E-8,5.035846E-6,2.158802E-6,5.375852E-4,7.534603E-5,1.372141E-5,4.471895E-4,7.228007E-8,1.237858E-5,1.214087E-6,1.604533E-8,3.201878E-7,4.684497E-4,4.561396E-8,5.984834E-6,1.436618E-8,2.528883E-4,6.618198E-5,4.463136E-7,7.30691E-8,4.260034E-5,5.744823E-4,2.265138E-8,0.004045125,2.396087E-6,1.548372E-8,1.40711E-6,7.912065E-7,2.331236E-7,3.170271E-6,0.01053576,0.006246259,0.02509403,9.374906,1.152833E-4,531688.5,531688.5
0.0053,15.65709,-9707911.0,990.8777,990.8777,0.001805082,1.0,0.945231,4.507335E-8,9.293242E-4,1.217887E-6,7.795696E-4,1.872913E-6,0.002886124,1.663836E-6,2.900347E-5,5.076351E-8,9.659326E-8,0.001684181,7.453967E-6,1.875655E-7,1.329183E-6,1.326616E-5,3.359322E-8,1.023026E-7,5.235804E-6,2.194342E-6,5.460838E-4,7.665524E-5,1.368595E-5,4.545165E-4,7.455E-8,1.258156E-5,1.254642E-6,1.669199E-8,3.249106E-7,4.759998E-4,4.718498E-8,6.082002E-6,1.484755E-8,2.56744E-4,6.702171E-5,4.601249E-7,7.568004E-8,4.326576E-5,5.834369E-4,2.343063E-8,0.004044609,2.387554E-6,1.606962E-8,1.431851E-6,8.053264E-7,2.371956E-7,3.225237E-6,0.01052776,0.00623997,0.02506708,9.373955,1.152882E-4,531634.6,531634.6
0.0054,15.65643,-9642907.0,990.7358,990.7358,0.001805082,1.0,0.9451326,4.481645E-8,9.444414E-4,1.212548E-6,7.919888E-4,1.863969E-6,0.002931459,1.709727E-6,2.949143E-5,5.132503E-8,9.613877E-8,0.001710996,7.463265E-6,1.934372E-7,1.357767E-6,1.346229E-5,3.342955E-8,1.052467E-7,5.438586E-6,2.229339E-6,5.545209E-4,7.795734E-5,1.365084E-5,4.617955E-4,7.683625E-8,1.278334E-5,1.295623E-6,1.735057E-8,3.295876E-7,4.83499E-4,4.877171E-8,6.178411E-6,1.533407E-8,2.605674E-4,6.784982E-5,4.740294E-7,7.832659E-8,4.39263E-5,5.923233E-4,2.42191E-8,0.004044097,2.379106E-6,1.666323E-8,1.456405E-6,8.193716E-7,2.412194E-7,3.27972E-6,0.01051981,0.006233725,0.02504031,9.37301,1.152931E-4,531581.0,531581.0
0.0055,15.65577,-9578797.0,990.5949,990.5949,0.001805082,1.0,0.9450349,4.456295E-8,9.594767E-4,1.207274E-6,8.043335E-4,1.855138E-6,0.002976498,1.755904E-6,2.997728E-5,5.187935E-8,9.568984E-8,0.001737646,7.472162E-6,1.993628E-7,1.386389E-6,1.365672E-5,3.32679E-8,1.082123E-7,5.644133E-6,2.2638E-6,5.628972E-4,7.92524E-5,1.361607E-5,4.69027E-4,7.913825E-8,1.298391E-5,1.337023E-6,1.802097E-8,3.342196E-7,4.909478E-4,5.037374E-8,6.274073E-6,1.582561E-8,2.64359E-4,6.866654E-5,4.880237E-7,8.100834E-8,4.458205E-5,6.011423E-4,2.501664E-8,0.004043589,2.370743E-6,1.726442E-8,1.480775E-6,8.333431E-7,2.451957E-7,3.333728E-6,0.01051191,0.006227521,0.02501372,9.372072,1.152979E-4,531527.8,531527.8
0.0056,15.65511,-9515561.0,990.4549,990.4549,0.001805082,1.0,0.9449378,4.431276E-8,9.744313E-4,1.202065E-6,8.166048E-4,1.846419E-6,0.003021245,1.802359E-6,3.046106E-5,5.242661E-8,9.524637E-8,0.001764132,7.480668E-6,2.053412E-7,1.415048E-6,1.384949E-5,3.310821E-8,1.11199E-7,5.852388E-6,2.297736E-6,5.712136E-4,8.054052E-5,1.358166E-5,4.762118E-4,8.145548E-8,1.31833E-5,1.378833E-6,1.870313E-8,3.388073E-7,4.983469E-4,5.199063E-8,6.369E-6,1.632211E-8,2.681192E-4,6.947213E-5,5.021047E-7,8.372487E-8,4.523306E-5,6.098949E-4,2.58231E-8,0.004043084,2.362465E-6,1.787306E-8,1.504965E-6,8.472417E-7,2.491253E-7,3.387268E-6,0.01050406,0.006221358,0.02498732,9.37114,1.153027E-4,531474.9,531474.9
0.0057,15.65446,-9453182.0,990.3159,990.3159,0.001805082,1.0,0.9448413,4.406583E-8,9.893061E-4,1.196919E-6,8.288036E-4,1.837808E-6,0.003065703,1.849084E-6,3.094278E-5,5.296694E-8,9.480825E-8,0.001790458,7.488797E-6,2.113713E-7,1.44374E-6,1.404062E-5,3.295047E-8,1.142063E-7,6.063294E-6,2.331155E-6,5.79471E-4,8.182178E-5,1.354757E-5,4.833504E-4,8.378741E-8,1.338153E-5,1.421045E-6,1.939696E-8,3.433514E-7,5.05697E-4,5.362199E-8,6.463202E-6,1.682345E-8,2.718484E-4,7.026679E-5,5.162692E-7,8.647576E-8,4.58794E-5,6.185821E-4,2.663836E-8,0.004042583,2.354271E-6,1.848901E-8,1.528976E-6,8.610685E-7,2.53009E-7,3.440347E-6,0.01049627,0.006215237,0.02496109,9.370214,1.153075E-4,531422.4,531422.4
0.0058,15.65381,-9391641.0,990.1777,990.1777,0.001805082,1.0,0.9447454,4.382207E-8,0.001004102,1.191834E-6,8.409308E-4,1.829303E-6,0.003109877,1.896072E-6,3.142248E-5,5.350047E-8,9.437536E-8,0.001816625,7.49656E-6,2.174521E-7,1.472464E-6,1.423014E-5,3.279461E-8,1.172336E-7,6.276797E-6,2.364066E-6,5.876701E-4,8.309626E-5,1.351382E-5,4.904435E-4,8.613353E-8,1.357861E-5,1.463652E-6,2.010239E-8,3.478527E-7,5.129987E-4,5.526742E-8,6.556691E-6,1.732955E-8,2.755472E-4,7.105077E-5,5.305143E-7,8.926062E-8,4.652113E-5,6.272048E-4,2.746227E-8,0.004042086,2.346159E-6,1.911215E-8,1.552812E-6,8.748242E-7,2.568477E-7,3.492973E-6,0.01048852,0.006209156,0.02493503,9.369294,1.153123E-4,531370.2,531370.2
