Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H3_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_IC3H7_Soln#7 (),Mole_fraction_NC3H7_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_PC4H9_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC12H26_Soln#7 (),Mole_fraction_NC16H34_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
4.9E-4,15.43741,-2.779455E8,1161.652,1161.652,0.001388525,1.0,0.8669638,2.136476E-6,0.01488333,4.198182E-5,0.004184341,1.700272E-5,0.04837022,1.919366E-6,5.652744E-4,0.001060333,1.775721E-6,8.414077E-7,0.02024952,9.373687E-5,8.060966E-5,1.29154E-4,3.225521E-4,3.27516E-7,2.570826E-5,1.7769E-4,6.007193E-5,0.005674986,4.430815E-4,4.911149E-5,0.008161147,9.80065E-5,1.959213E-4,1.81378E-4,1.826626E-6,6.416932E-6,3.102225E-5,0.004395342,5.22363E-6,1.40151E-4,1.938542E-6,0.002127225,1.117213E-4,1.539616E-5,2.407515E-6,4.614838E-4,0.003915251,0.003427518,2.135668E-5,6.397997E-6,5.441182E-5,2.189309E-6,4.594566E-5,0.003778895,0.001511385,0.007889709,8.573778,8.99452E-5,486253.3,486253.3
5.0E-4,15.43616,-2.716838E8,1161.15,1161.15,0.001388525,1.0,0.8666225,2.103155E-6,0.01497634,4.141647E-5,0.004206622,1.67804E-5,0.04857415,1.893266E-6,5.693263E-4,0.001062695,1.764833E-6,8.268826E-7,0.02031548,9.326974E-5,8.142362E-5,1.300519E-4,3.228423E-4,3.216213E-7,2.582908E-5,1.802092E-4,5.989094E-5,0.005680089,4.451677E-4,4.878152E-5,0.008195035,9.879376E-5,1.973025E-4,1.833676E-4,1.846493E-6,6.520087E-6,3.099965E-5,0.00439893,5.26681E-6,1.403964E-4,1.957214E-6,0.002128248,1.119907E-4,1.552533E-5,2.444384E-6,4.616683E-4,0.00391364,0.003425091,2.11971E-5,6.482097E-6,5.471114E-5,2.207034E-6,4.609147E-5,0.00375487,0.001497974,0.007826781,8.570761,8.995247E-5,486082.2,486082.3
5.1E-4,15.43494,-2.656773E8,1160.658,1160.658,0.001388525,1.0,0.8662881,2.071029E-6,0.01506785,4.086983E-5,0.004228519,1.65654E-5,0.048774,1.868016E-6,5.733106E-4,0.001064998,1.754211E-6,8.128864E-7,0.0203799,9.281403E-5,8.222669E-5,1.309336E-4,3.231196E-4,3.159444E-7,2.594739E-5,1.826972E-4,5.970781E-5,0.005684907,4.472069E-4,4.84599E-5,0.008228215,9.956795E-5,1.986643E-4,1.853334E-4,1.866136E-6,6.622262E-6,3.097687E-5,0.004402297,5.308951E-6,1.406316E-4,1.975601E-6,0.002129172,1.122526E-4,1.565231E-5,2.480953E-6,4.618313E-4,0.003911907,0.003422715,2.104167E-5,6.565363E-6,5.500421E-5,2.224507E-6,4.623288E-5,0.003731381,0.001484893,0.0077653,8.567811,8.995958E-5,485914.9,485914.9
5.2E-4,15.43375,-2.599108E8,1160.177,1160.177,0.001388525,1.0,0.8659603,2.040032E-6,0.01515789,4.034094E-5,0.004250047,1.635735E-5,0.04896992,1.843574E-6,5.772295E-4,0.001067246,1.743845E-6,7.993905E-7,0.02044283,9.236923E-5,8.301919E-5,1.317997E-4,3.233847E-4,3.104733E-7,2.606327E-5,1.851549E-4,5.952282E-5,0.005689455,4.492011E-4,4.814628E-5,0.008260714,1.003295E-4,2.000075E-4,1.87276E-4,1.885563E-6,6.723476E-6,3.095394E-5,0.004405456,5.35009E-6,1.408571E-4,1.993712E-6,0.002130002,1.125073E-4,1.577719E-5,2.517227E-6,4.619739E-4,0.00391006,0.003420387,2.089022E-5,6.64782E-6,5.529128E-5,2.241737E-6,4.637007E-5,0.003708406,0.001472129,0.007705207,8.564924,8.996653E-5,485751.2,485751.2
5.3E-4,15.43258,-2.543708E8,1159.707,1159.707,0.001388525,1.0,0.8656389,2.010104E-6,0.01524653,3.982889E-5,0.004271219,1.61559E-5,0.04916207,1.819898E-6,5.810856E-4,0.001069441,1.733722E-6,7.863674E-7,0.02050434,9.19349E-5,8.380146E-5,1.326508E-4,3.236381E-4,3.051969E-7,2.617683E-5,1.875828E-4,5.933625E-5,0.005693746,4.51152E-4,4.78403E-5,0.008292558,1.010789E-4,2.013326E-4,1.891962E-4,1.904778E-6,6.82375E-6,3.093087E-5,0.004408415,5.390262E-6,1.410735E-4,2.011556E-6,0.002130744,1.127551E-4,1.590002E-5,2.553212E-6,4.620971E-4,0.003908107,0.003418106,2.074257E-5,6.729492E-6,5.557257E-5,2.258732E-6,4.650323E-5,0.003685924,0.001459667,0.007646446,8.562098,8.997333E-5,485590.9,485590.9
5.4E-4,15.43144,-2.490461E8,1159.247,1159.247,0.001388525,1.0,0.8653237,1.981203E-6,0.01533378,3.933311E-5,0.004292042,1.596081E-5,0.04935053,1.796965E-6,5.848797E-4,0.001071584,1.72384E-6,7.737982E-7,0.02056445,9.151075E-5,8.457363E-5,1.33487E-4,3.238802E-4,3.001069E-7,2.62881E-5,1.899812E-4,5.914832E-5,0.005697789,4.530605E-4,4.754179E-5,0.008323761,1.018164E-4,2.0264E-4,1.910942E-4,1.923785E-6,6.923085E-6,3.090769E-5,0.004411182,5.429482E-6,1.412808E-4,2.029135E-6,0.0021314,1.129961E-4,1.602083E-5,2.588908E-6,4.622016E-4,0.003906053,0.003415871,2.059862E-5,6.810389E-6,5.584819E-5,2.275496E-6,4.663245E-5,0.003663925,0.001447501,0.007588987,8.559332,8.997999E-5,485434.0,485434.1
5.5E-4,15.43032,-2.439211E8,1158.796,1158.796,0.001388525,1.0,0.8650144,1.953247E-6,0.01541974,3.885224E-5,0.00431254,1.577157E-5,0.04953556,1.774712E-6,5.886162E-4,0.00107368,1.714175E-6,7.616473E-7,0.02062328,9.109605E-5,8.533636E-5,1.343094E-4,3.24112E-4,2.951891E-7,2.639725E-5,1.923519E-4,5.895932E-5,0.005701603,4.549296E-4,4.725016E-5,0.008354369,1.025427E-4,2.039309E-4,1.929714E-4,1.942598E-6,7.021532E-6,3.088441E-5,0.004413772,5.467816E-6,1.4148E-4,2.046468E-6,0.002131979,1.132308E-4,1.613976E-5,2.624331E-6,4.622891E-4,0.003903907,0.003413678,2.045809E-5,6.890559E-6,5.611856E-5,2.292043E-6,4.675803E-5,0.003642372,0.001435609,0.007532733,8.556621,8.99865E-5,485280.3,485280.3
5.6E-4,15.42923,-2.38986E8,1158.354,1158.354,0.001388525,1.0,0.8647106,1.9262E-6,0.01550444,3.838582E-5,0.00433272,1.5588E-5,0.04971724,1.753119E-6,5.922962E-4,0.001075729,1.704725E-6,7.498982E-7,0.02068086,9.069054E-5,8.608979E-5,1.351182E-4,3.243339E-4,2.904363E-7,2.650432E-5,1.946951E-4,5.876944E-5,0.005705198,4.567602E-4,4.696521E-5,0.008384395,1.03258E-4,2.052055E-4,1.948283E-4,1.961218E-6,7.119094E-6,3.086106E-5,0.004416192,5.505281E-6,1.416711E-4,2.063558E-6,0.002132483,1.134595E-4,1.625684E-5,2.659482E-6,4.623601E-4,0.003901674,0.003411527,2.032088E-5,6.970013E-6,5.63838E-5,2.308377E-6,4.688009E-5,0.003621254,0.001423982,0.007477655,8.553964,8.999288E-5,485129.6,485129.6
5.7E-4,15.42816,-2.342311E8,1157.921,1157.921,0.001388525,1.0,0.8644124,1.900022E-6,0.01558791,3.793326E-5,0.004352592,1.540985E-5,0.04989567,1.73216E-6,5.959213E-4,0.001077734,1.695482E-6,7.385328E-7,0.02073722,9.029391E-5,8.683414E-5,1.359139E-4,3.245462E-4,2.85841E-7,2.660938E-5,1.970113E-4,5.857885E-5,0.005708581,4.585535E-4,4.668672E-5,0.008413858,1.039628E-4,2.064644E-4,1.966652E-4,1.979651E-6,7.215787E-6,3.083764E-5,0.004418449,5.541902E-6,1.418545E-4,2.080411E-6,0.002132915,1.136822E-4,1.637212E-5,2.694364E-6,4.624154E-4,0.003899359,0.003409416,2.018689E-5,7.048767E-6,5.664405E-5,2.324503E-6,4.699873E-5,0.003600558,0.001412613,0.007423715,8.55136,8.999913E-5,484981.9,484981.9
5.8E-4,15.42711,-2.29647E8,1157.496,1157.496,0.001388525,1.0,0.8641195,1.874669E-6,0.0156702,3.749388E-5,0.004372165,1.523686E-5,0.05007097,1.711804E-6,5.994931E-4,0.001079696,1.68644E-6,7.275315E-7,0.02079241,8.990581E-5,8.756968E-5,1.366967E-4,3.247495E-4,2.813952E-7,2.671249E-5,1.993011E-4,5.838772E-5,0.005711762,4.603108E-4,4.641445E-5,0.008442776,1.046572E-4,2.077079E-4,1.984828E-4,1.997901E-6,7.311626E-6,3.081416E-5,0.00442055,5.577707E-6,1.420305E-4,2.097034E-6,0.002133279,1.138992E-4,1.648565E-5,2.728984E-6,4.624557E-4,0.003896966,0.003407344,2.005598E-5,7.12684E-6,5.689949E-5,2.340427E-6,4.71141E-5,0.003580268,0.00140149,0.00737087,8.548806,9.000526E-5,484837.1,484837.1
5.9E-4,15.42608,-2.252251E8,1157.08,1157.08,0.001388525,1.0,0.8638317,1.850104E-6,0.01575133,3.706713E-5,0.004391448,1.506881E-5,0.05024323,1.692026E-6,6.030134E-4,0.001081616,1.67759E-6,7.168776E-7,0.02084646,8.952594E-5,8.829663E-5,1.374671E-4,3.24944E-4,2.770918E-7,2.681372E-5,2.015651E-4,5.819619E-5,0.005714751,4.620332E-4,4.614819E-5,0.008471168,1.053416E-4,2.089366E-4,2.002814E-4,2.015973E-6,7.406627E-6,3.079065E-5,0.004422502,5.612718E-6,1.421995E-4,2.113432E-6,0.002133577,1.141107E-4,1.659748E-5,2.763344E-6,4.624817E-4,0.0038945,0.00340531,1.992804E-5,7.20425E-6,5.715028E-5,2.356155E-6,4.722631E-5,0.003560371,0.001390606,0.007319085,8.546301,9.001126E-5,484695.0,484695.0
6.0E-4,15.42507,-2.209571E8,1156.671,1156.671,0.001388525,1.0,0.8635488,1.826288E-6,0.01583134,3.665241E-5,0.00441045,1.490549E-5,0.05041256,1.672801E-6,6.064835E-4,0.001083497,1.668925E-6,7.065546E-7,0.02089943,8.915399E-5,8.901523E-5,1.382254E-4,3.251301E-4,2.729241E-7,2.691313E-5,2.038039E-4,5.800442E-5,0.005717554,4.637219E-4,4.588768E-5,0.008499052,1.060164E-4,2.101509E-4,2.020617E-4,2.033871E-6,7.500804E-6,3.076711E-5,0.004424311,5.646962E-6,1.423616E-4,2.129612E-6,0.002133814,1.143168E-4,1.670766E-5,2.79745E-6,4.62494E-4,0.003891966,0.003403312,1.980296E-5,7.281014E-6,5.739656E-5,2.371693E-6,4.733549E-5,0.003540852,0.001379952,0.007268321,8.543842,9.001714E-5,484555.6,484555.6
6.1E-4,15.42408,-2.168352E8,1156.27,1156.27,0.001388525,1.0,0.8632707,1.803186E-6,0.01591026,3.624917E-5,0.004429182,1.474666E-5,0.05057907,1.654102E-6,6.099053E-4,0.00108534,1.660438E-6,6.96546E-7,0.02095134,8.878964E-5,8.972571E-5,1.389721E-4,3.253084E-4,2.688853E-7,2.701078E-5,2.060181E-4,5.781255E-5,0.005720182,4.653782E-4,4.563271E-5,0.008526445,1.066818E-4,2.113512E-4,2.038242E-4,2.051601E-6,7.594174E-6,3.074355E-5,0.004425984,5.680464E-6,1.425172E-4,2.14558E-6,0.002133992,1.145178E-4,1.681623E-5,2.831305E-6,4.624935E-4,0.003889368,0.003401349,1.968062E-5,7.357148E-6,5.76385E-5,2.387045E-6,4.744174E-5,0.003521698,0.001369518,0.007218541,8.541429,9.002291E-5,484418.7,484418.7
6.2E-4,15.42311,-2.128518E8,1155.877,1155.877,0.001388525,1.0,0.8629972,1.780763E-6,0.01598814,3.585689E-5,0.004447652,1.459214E-5,0.05074284,1.635908E-6,6.132802E-4,0.001087146,1.652121E-6,6.868371E-7,0.02100225,8.843262E-5,9.042831E-5,1.397074E-4,3.254791E-4,2.649693E-7,2.710673E-5,2.082082E-4,5.762072E-5,0.005722641,4.670031E-4,4.538305E-5,0.008553364,1.07338E-4,2.125379E-4,2.055693E-4,2.069167E-6,7.686751E-6,3.071998E-5,0.004427528,5.713247E-6,1.426666E-4,2.161343E-6,0.002134114,1.147139E-4,1.692325E-5,2.864916E-6,4.624806E-4,0.00388671,0.00339942,1.956092E-5,7.432672E-6,5.787625E-5,2.402217E-6,4.75452E-5,0.003502895,0.001359297,0.007169707,8.53906,9.002856E-5,484284.4,484284.4
6.3E-4,15.42216,-2.090003E8,1155.491,1155.491,0.001388525,1.0,0.8627282,1.75899E-6,0.01606501,3.547513E-5,0.004465868,1.444173E-5,0.05090398,1.618196E-6,6.166096E-4,0.001088917,1.64397E-6,6.774145E-7,0.02105217,8.808267E-5,9.112323E-5,1.404317E-4,3.256425E-4,2.611706E-7,2.720103E-5,2.103747E-4,5.742902E-5,0.00572494,4.685976E-4,4.513851E-5,0.008579825,1.079855E-4,2.137115E-4,2.072974E-4,2.086573E-6,7.778551E-6,3.069641E-5,0.004428949,5.745335E-6,1.4281E-4,2.176905E-6,0.002134182,1.149052E-4,1.702876E-5,2.898285E-6,4.62456E-4,0.003883995,0.003397523,1.944376E-5,7.507599E-6,5.810994E-5,2.417215E-6,4.764596E-5,0.003484431,0.00134928,0.007121787,8.536733,9.003412E-5,484152.4,484152.4
6.4E-4,15.42123,-2.052741E8,1155.111,1155.111,0.001388525,1.0,0.8624634,1.737837E-6,0.01614089,3.510342E-5,0.004483837,1.429527E-5,0.05106256,1.600948E-6,6.198949E-4,0.001090654,1.635978E-6,6.68265E-7,0.02110115,8.773953E-5,9.181067E-5,1.411453E-4,3.25799E-4,2.574836E-7,2.729374E-5,2.125183E-4,5.723758E-5,0.005727086,4.701628E-4,4.489889E-5,0.008605843,1.086244E-4,2.148723E-4,2.090091E-4,2.103823E-6,7.869586E-6,3.067286E-5,0.00443025,5.776749E-6,1.429477E-4,2.192271E-6,0.0021342,1.150918E-4,1.71328E-5,2.931417E-6,4.624202E-4,0.003881228,0.003395659,1.932904E-5,7.581945E-6,5.83397E-5,2.432042E-6,4.774413E-5,0.003466294,0.00133946,0.007074751,8.534446,9.003956E-5,484022.7,484022.7
6.5E-4,15.42031,-2.016676E8,1154.739,1154.739,0.001388525,1.0,0.8622029,1.717278E-6,0.0162158,3.474137E-5,0.004501567,1.41526E-5,0.05121867,1.584143E-6,6.231372E-4,0.001092358,1.62814E-6,6.593767E-7,0.02114922,8.740297E-5,9.249082E-5,1.418486E-4,3.259489E-4,2.539034E-7,2.738491E-5,2.146393E-4,5.704646E-5,0.005729083,4.716995E-4,4.466406E-5,0.008631432,1.09255E-4,2.160207E-4,2.107048E-4,2.12092E-6,7.95987E-6,3.064931E-5,0.004431439,5.807507E-6,1.430798E-4,2.207448E-6,0.00213417,1.15274E-4,1.72354E-5,2.964316E-6,4.623737E-4,0.003878411,0.003393825,1.921668E-5,7.655725E-6,5.856565E-5,2.446703E-6,4.783978E-5,0.003448475,0.001329832,0.00702857,8.5322,9.004491E-5,483895.3,483895.3
6.6E-4,15.41941,-1.981753E8,1154.373,1154.373,0.001388525,1.0,0.8619464,1.697288E-6,0.01628979,3.438859E-5,0.004519065,1.401356E-5,0.05137238,1.567767E-6,6.263378E-4,0.00109403,1.620451E-6,6.507389E-7,0.02119641,8.707277E-5,9.316385E-5,1.425417E-4,3.260924E-4,2.504258E-7,2.747458E-5,2.167381E-4,5.685576E-5,0.005730939,4.732086E-4,4.443384E-5,0.008656603,1.098775E-4,2.17157E-4,2.123847E-4,2.137869E-6,8.049415E-6,3.062579E-5,0.004432518,5.83763E-6,1.432066E-4,2.222439E-6,0.002134093,1.154518E-4,1.733661E-5,2.996985E-6,4.623169E-4,0.003875546,0.00339202,1.910661E-5,7.72895E-6,5.87879E-5,2.461202E-6,4.793302E-5,0.003430964,0.001320388,0.006983218,8.529991,9.005016E-5,483770.0,483770.0
6.7E-4,15.41853,-1.94792E8,1154.013,1154.013,0.001388525,1.0,0.8616938,1.677844E-6,0.01636287,3.404472E-5,0.004536336,1.387801E-5,0.05152375,1.5518E-6,6.294977E-4,0.001095672,1.612907E-6,6.42341E-7,0.02124273,8.674874E-5,9.382994E-5,1.432249E-4,3.262298E-4,2.470463E-7,2.756279E-5,2.188154E-4,5.666554E-5,0.005732659,4.746909E-4,4.420808E-5,0.008681369,1.104922E-4,2.182814E-4,2.140494E-4,2.154672E-6,8.138234E-6,3.06023E-5,0.004433492,5.867134E-6,1.433282E-4,2.237249E-6,0.002133971,1.156254E-4,1.743646E-5,3.029428E-6,4.622504E-4,0.003872638,0.003390245,1.899875E-5,7.801634E-6,5.900657E-5,2.475543E-6,4.80239E-5,0.00341375,0.001311122,0.006938669,8.527819,9.005531E-5,483646.8,483646.9
6.8E-4,15.41767,-1.915127E8,1153.659,1153.659,0.001388525,1.0,0.861445,1.658922E-6,0.01643506,3.37094E-5,0.004553388,1.374582E-5,0.05167285,1.536229E-6,6.326181E-4,0.001097285,1.605502E-6,6.341732E-7,0.02128823,8.643066E-5,9.448925E-5,1.438986E-4,3.263613E-4,2.437606E-7,2.764958E-5,2.208715E-4,5.647588E-5,0.005734248,4.761471E-4,4.398663E-5,0.008705742,1.110991E-4,2.193944E-4,2.156991E-4,2.171333E-6,8.226339E-6,3.057884E-5,0.004434366,5.896038E-6,1.434448E-4,2.251882E-6,0.002133807,1.157949E-4,1.753498E-5,3.061649E-6,4.621744E-4,0.003869687,0.003388497,1.889302E-5,7.873789E-6,5.922175E-5,2.489731E-6,4.811252E-5,0.003396826,0.00130203,0.006894898,8.525684,9.006038E-5,483525.7,483525.7
6.9E-4,15.41681,-1.883327E8,1153.311,1153.311,0.001388525,1.0,0.8612,1.640503E-6,0.0165064,3.338229E-5,0.004570226,1.361685E-5,0.05181977,1.521036E-6,6.357001E-4,0.001098868,1.59823E-6,6.262255E-7,0.02133292,8.611834E-5,9.514194E-5,1.445629E-4,3.264872E-4,2.405652E-7,2.773501E-5,2.229068E-4,5.628686E-5,0.005735712,4.775782E-4,4.376934E-5,0.008729736,1.116986E-4,2.204963E-4,2.173342E-4,2.187855E-6,8.313743E-6,3.055542E-5,0.004435144,5.92436E-6,1.435567E-4,2.266343E-6,0.002133602,1.159605E-4,1.763221E-5,3.093651E-6,4.620895E-4,0.003866698,0.003386777,1.878934E-5,7.945429E-6,5.943355E-5,2.503768E-6,4.819896E-5,0.00338018,0.001293104,0.006851878,8.523583,9.006535E-5,483406.6,483406.6
7.0E-4,15.41598,-1.852477E8,1152.969,1152.969,0.001388525,1.0,0.8609585,1.622563E-6,0.0165769,3.306307E-5,0.004586858,1.349098E-5,0.05196455,1.506208E-6,6.387448E-4,0.001100425,1.59109E-6,6.184887E-7,0.02137683,8.581159E-5,9.578819E-5,1.452182E-4,3.266076E-4,2.374558E-7,2.78191E-5,2.249218E-4,5.609852E-5,0.005737056,4.789848E-4,4.355606E-5,0.00875336,1.122909E-4,2.215872E-4,2.18955E-4,2.204242E-6,8.400456E-6,3.053205E-5,0.004435829,5.952116E-6,1.436641E-4,2.280636E-6,0.002133359,1.161222E-4,1.772819E-5,3.125437E-6,4.61996E-4,0.003863672,0.003385083,1.868765E-5,8.016566E-6,5.964208E-5,2.517659E-6,4.82833E-5,0.003363805,0.00128434,0.006809587,8.521516,9.007023E-5,483289.4,483289.4
7.1E-4,15.41516,-1.822535E8,1152.632,1152.632,0.001388525,1.0,0.8607205,1.605081E-6,0.01664659,3.275144E-5,0.004603287,1.336808E-5,0.05210728,1.491731E-6,6.417531E-4,0.001101954,1.584076E-6,6.109543E-7,0.02141999,8.551022E-5,9.642814E-5,1.458646E-4,3.267229E-4,2.344285E-7,2.79019E-5,2.269169E-4,5.591093E-5,0.005738285,4.803678E-4,4.334666E-5,0.008776625,1.128761E-4,2.226676E-4,2.20562E-4,2.220496E-6,8.48649E-6,3.050872E-5,0.004436426,5.979324E-6,1.437669E-4,2.294765E-6,0.002133079,1.162803E-4,1.782293E-5,3.157012E-6,4.618944E-4,0.003860612,0.003383415,1.858788E-5,8.08721E-6,5.984743E-5,2.531407E-6,4.836559E-5,0.003347692,0.001275731,0.006768002,8.519481,9.007504E-5,483174.0,483174.0
7.2E-4,15.41435,-1.793461E8,1152.301,1152.301,0.001388525,1.0,0.8604858,1.58805E-6,0.01671548,3.244712E-5,0.00461952,1.324806E-5,0.05224799,1.47759E-6,6.44726E-4,0.001103458,1.577182E-6,6.036146E-7,0.02146241,8.521408E-5,9.706194E-5,1.465025E-4,3.268332E-4,2.314819E-7,2.798344E-5,2.288925E-4,5.572414E-5,0.005739402,4.817276E-4,4.314103E-5,0.008799543,1.134545E-4,2.237376E-4,2.221554E-4,2.23662E-6,8.571857E-6,3.048545E-5,0.004436938,6.005997E-6,1.438656E-4,2.308734E-6,0.002132763,1.164347E-4,1.791648E-5,3.188378E-6,4.617849E-4,0.003857519,0.003381771,1.848998E-5,8.157373E-6,6.004969E-5,2.545015E-6,4.844591E-5,0.003331834,0.001267275,0.006727102,8.517479,9.007976E-5,483060.4,483060.4
7.3E-4,15.41355,-1.765222E8,1151.974,1151.974,0.001388525,1.0,0.8602545,1.571436E-6,0.01678361,3.214984E-5,0.004635562,1.313079E-5,0.05238675,1.463777E-6,6.476643E-4,0.001104937,1.570409E-6,5.96461E-7,0.02150413,8.492299E-5,9.768972E-5,1.471319E-4,3.269387E-4,2.286099E-7,2.806376E-5,2.30849E-4,5.553817E-5,0.005740413,4.83065E-4,4.293907E-5,0.008822122,1.140261E-4,2.247975E-4,2.237355E-4,2.252617E-6,8.656566E-6,3.046223E-5,0.004437369,6.032151E-6,1.439601E-4,2.322545E-6,0.002132414,1.165856E-4,1.800886E-5,3.219538E-6,4.616679E-4,0.003854397,0.003380152,1.839388E-5,8.227065E-6,6.024894E-5,2.558488E-6,4.852432E-5,0.003316222,0.001258965,0.006686867,8.515507,9.00844E-5,482948.6,482948.6
7.4E-4,15.41277,-1.737782E8,1151.653,1151.653,0.001388525,1.0,0.8600264,1.555229E-6,0.01685098,3.185935E-5,0.004651418,1.30162E-5,0.05252361,1.45028E-6,6.505689E-4,0.001106392,1.563752E-6,5.894872E-7,0.02154515,8.463683E-5,9.831162E-5,1.477531E-4,3.270396E-4,2.258109E-7,2.814288E-5,2.327867E-4,5.535308E-5,0.005741321,4.843806E-4,4.274064E-5,0.008844371,1.145912E-4,2.258476E-4,2.253026E-4,2.26849E-6,8.740628E-6,3.043907E-5,0.00443772,6.057799E-6,1.440506E-4,2.336204E-6,0.002132032,1.167332E-4,1.810009E-5,3.250496E-6,4.615436E-4,0.003851245,0.003378556,1.829952E-5,8.296296E-6,6.044527E-5,2.571827E-6,4.860088E-5,0.003300852,0.001250797,0.00664728,8.513565,9.008896E-5,482838.4,482838.4
7.5E-4,15.41201,-1.711105E8,1151.337,1151.337,0.001388525,1.0,0.8598014,1.53943E-6,0.01691761,3.157541E-5,0.004667091,1.290417E-5,0.05265862,1.437083E-6,6.534407E-4,0.001107823,1.557204E-6,5.826873E-7,0.0215855,8.435542E-5,9.892775E-5,1.483663E-4,3.27136E-4,2.230844E-7,2.822085E-5,2.34706E-4,5.51689E-5,0.005742129,4.856749E-4,4.254564E-5,0.008866299,1.151499E-4,2.268881E-4,2.268569E-4,2.284242E-6,8.824053E-6,3.041597E-5,0.004437995,6.082954E-6,1.441372E-4,2.349713E-6,0.002131618,1.168774E-4,1.819021E-5,3.281255E-6,4.614124E-4,0.003848067,0.003376983,1.820686E-5,8.365077E-6,6.063874E-5,2.585035E-6,4.867564E-5,0.003285714,0.001242768,0.00660832,8.511652,9.009345E-5,482730.0,482730.0
7.6E-4,15.41125,-1.685165E8,1151.026,1151.026,0.001388525,1.0,0.8595794,1.524E-6,0.01698353,3.129778E-5,0.004682588,1.279462E-5,0.05279184,1.42418E-6,6.562805E-4,0.001109231,1.550765E-6,5.76053E-7,0.0216252,8.407865E-5,9.953826E-5,1.489717E-4,3.272281E-4,2.204243E-7,2.829768E-5,2.366072E-4,5.498567E-5,0.005742843,4.869486E-4,4.235397E-5,0.008887916,1.157024E-4,2.279192E-4,2.283989E-4,2.299874E-6,8.906851E-6,3.039294E-5,0.004438198,6.107631E-6,1.442202E-4,2.363076E-6,0.002131175,1.170184E-4,1.827924E-5,3.311817E-6,4.612746E-4,0.003844863,0.003375432,1.811585E-5,8.433416E-6,6.082945E-5,2.598117E-6,4.874867E-5,0.003270804,0.001234873,0.00656997,8.509768,9.009786E-5,482623.1,482623.1
7.7E-4,15.41051,-1.65993E8,1150.719,1150.719,0.001388525,1.0,0.8593603,1.50894E-6,0.01704876,3.102624E-5,0.004697912,1.268747E-5,0.0529233,1.411558E-6,6.590889E-4,0.001110618,1.54443E-6,5.695794E-7,0.02166427,8.380635E-5,1.001433E-4,1.495695E-4,3.273161E-4,2.1783E-7,2.837342E-5,2.384908E-4,5.48034E-5,0.005743464,4.882022E-4,4.216552E-5,0.008909228,1.162489E-4,2.289411E-4,2.299286E-4,2.315388E-6,8.989031E-6,3.036997E-5,0.00443833,6.131842E-6,1.442995E-4,2.376295E-6,0.002130703,1.171563E-4,1.836721E-5,3.342185E-6,4.611305E-4,0.003841636,0.003373902,1.802642E-5,8.501323E-6,6.101745E-5,2.611074E-6,4.882E-5,0.003256114,0.001227108,0.006532213,8.507911,9.01022E-5,482517.8,482517.8
