Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_CH2_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H5-T_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_C3H2_Soln#23 (),Mole_fraction_NC4H10_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_IC4H10_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H8-2_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_FULVENE_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NC5H12_Soln#23 (),Mole_fraction_NC5H11_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC6H12_Soln#23 (),Mole_fraction_NC7H15_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_NC10H21_Soln#23 (),Mole_fraction_NC12H25_Soln#23 (),Mole_fraction_NC12H26_Soln#23 (),Mole_fraction_NC16H34_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
3.6E-4,15.71746,-4.585702E8,1620.565,1620.565,8.595631E-4,1.0,0.7710944,7.530691E-5,0.08075228,1.662465E-4,2.091892E-8,1.156508E-4,1.64411E-6,0.05264571,1.275696E-5,0.08436533,3.003383E-7,4.098703E-9,3.74298E-9,1.528457E-4,4.543255E-6,4.261647E-8,0.001030788,4.198253E-4,1.685293E-4,1.373537E-6,1.058364E-9,2.998384E-11,1.435564E-10,4.078042E-7,1.88129E-7,1.435319E-7,4.00849E-4,9.272554E-7,8.717613E-4,0.001803187,0.004364122,2.695868E-5,8.193364E-5,3.464358E-4,2.102932E-12,2.985307E-15,1.775781E-9,3.087479E-8,1.930893E-12,-4.446995E-17,8.666786E-13,2.923082E-4,2.770345E-5,3.653421E-4,9.13105E-5,5.217941E-16,-4.863992E-39,-1.196471E-44,-2.081765E-183,-3.887329E-11,7.272437,5.468842E-5,412449.1,412449.1
3.7E-4,15.71088,-4.446748E8,1619.303,1619.303,8.595631E-4,1.0,0.7711883,7.42681E-5,0.08078136,1.638996E-4,2.018573E-8,1.154342E-4,1.622791E-6,0.05220549,1.253053E-5,0.0846918,2.988123E-7,4.035513E-9,3.680674E-9,1.512666E-4,4.468972E-6,4.189191E-8,0.00102459,4.165378E-4,1.654032E-4,1.333007E-6,1.05123E-9,2.950504E-11,1.424108E-10,4.030255E-7,1.865556E-7,1.416363E-7,3.966404E-4,9.037215E-7,8.684646E-4,0.00180912,0.004373246,2.668432E-5,8.109709E-5,3.485194E-4,2.082715E-12,3.090955E-15,1.757442E-9,3.054684E-8,1.888851E-12,6.359727E-17,7.000103E-13,2.87528E-4,2.703006E-5,3.68313E-4,9.289747E-5,-5.022188E-15,-4.862247E-39,-8.974868E-45,-2.618198E-186,-3.161989E-11,7.269813,5.471131E-5,412300.3,412300.3
3.8E-4,15.7045,-4.314785E8,1618.079,1618.079,8.595631E-4,1.0,0.7712805,7.327178E-5,0.0808093,1.616502E-4,1.949886E-8,1.152215E-4,1.602221E-6,0.05177794,1.231425E-5,0.08500764,2.973156E-7,3.974844E-9,3.620848E-9,1.497446E-4,4.398031E-6,4.120331E-8,0.001018699,4.134109E-4,1.624318E-4,1.294851E-6,1.044207E-9,2.902118E-11,1.413018E-10,3.984299E-7,1.850337E-7,1.398089E-7,3.925716E-4,8.813884E-7,8.654032E-4,0.001814864,0.004382006,2.642191E-5,8.03062E-5,3.50583E-4,2.06291E-12,2.918084E-15,1.73954E-9,3.023316E-8,1.860514E-12,1.287114E-17,2.791379E-13,2.829528E-4,2.639126E-5,3.711865E-4,9.445903E-5,-2.934514E-17,-4.860554E-39,-6.77195E-45,-1.432713E-184,-2.935911E-11,7.267269,5.473353E-5,412156.0,412156.0
3.9E-4,15.69831,-4.1893E8,1616.891,1616.891,8.595631E-4,1.0,0.771371,7.231515E-5,0.08083619,1.594918E-4,1.885418E-8,1.150122E-4,1.582354E-6,0.05136237,1.21074E-5,0.08531347,2.958465E-7,3.916551E-9,3.563406E-9,1.482758E-4,4.330188E-6,4.054786E-8,0.001013092,4.104323E-4,1.596031E-4,1.258864E-6,1.037287E-9,2.857877E-11,1.40227E-10,3.940049E-7,1.835601E-7,1.380453E-7,3.886341E-4,8.601644E-7,8.625575E-4,0.001820433,0.004390428,2.617054E-5,7.955767E-5,3.526271E-4,2.043949E-12,2.963425E-15,1.722464E-9,2.993338E-8,1.839528E-12,6.596855E-17,6.242092E-13,2.785687E-4,2.578442E-5,3.739678E-4,9.599618E-5,-3.164747E-15,-4.85891E-39,-5.172815E-45,-2.263353E-185,-2.429024E-11,7.2648,5.475514E-5,412016.0,412016.0
4.0E-4,15.69228,-4.069852E8,1615.737,1615.737,8.595631E-4,1.0,0.7714598,7.139597E-5,0.0808621,1.57419E-4,1.824827E-8,1.14806E-4,1.563156E-6,0.05095824,1.190941E-5,0.08560977,2.944038E-7,3.860472E-9,3.508159E-9,1.468572E-4,4.265249E-6,3.992332E-8,0.001007748,4.07592E-4,1.569077E-4,1.224882E-6,1.030478E-9,2.813916E-11,1.391846E-10,3.89741E-7,1.821319E-7,1.363422E-7,3.848211E-4,8.399736E-7,8.599116E-4,0.001825837,0.004398533,2.592946E-5,7.884889E-5,3.546524E-4,2.025281E-12,2.962868E-15,1.70573E-9,2.964609E-8,1.893679E-12,2.848554E-16,3.905108E-13,2.743649E-4,2.520742E-5,3.766613E-4,9.750967E-5,2.800274E-16,-4.857314E-39,-4.026977E-45,-1.59322E-184,-2.96184E-11,7.262403,5.477615E-5,411880.0,411880.0
4.1E-4,15.68643,-3.95603E8,1614.616,1614.616,8.595631E-4,1.0,0.771547,7.051205E-5,0.08088707,1.55427E-4,1.767796E-8,1.146026E-4,1.544589E-6,0.05056501,1.171972E-5,0.085897,2.929864E-7,3.806483E-9,3.454997E-9,1.454858E-4,4.20302E-6,3.932754E-8,0.001002651,4.048806E-4,1.543363E-4,1.192752E-6,1.023751E-9,2.771776E-11,1.381725E-10,3.856266E-7,1.807467E-7,1.346961E-7,3.811261E-4,8.207442E-7,8.574505E-4,0.001831084,0.004406338,2.569799E-5,7.817734E-5,3.566593E-4,2.006719E-12,2.854765E-15,1.689562E-9,2.937059E-8,1.781762E-12,2.826386E-17,4.703415E-13,2.703307E-4,2.465823E-5,3.792713E-4,9.900029E-5,-4.884207E-15,-4.855763E-39,-3.083644E-45,2.614207E-186,-2.596458E-11,7.260073,5.479659E-5,411747.9,411747.9
4.2E-4,15.68074,-3.847487E8,1613.527,1613.527,8.595631E-4,1.0,0.7716328,6.966162E-5,0.08091117,1.535115E-4,1.714057E-8,1.144017E-4,1.526627E-6,0.05018226,1.153787E-5,0.08617553,2.915937E-7,3.754472E-9,3.403792E-9,1.441593E-4,4.143355E-6,3.875875E-8,9.977841E-4,4.022905E-4,1.518816E-4,1.162343E-6,1.017143E-9,2.729685E-11,1.371899E-10,3.81657E-7,1.794025E-7,1.331047E-7,3.775439E-4,8.024164E-7,8.551619E-4,0.001836182,0.004413861,2.547557E-5,7.754099E-5,3.586482E-4,1.98872E-12,2.647774E-15,1.673727E-9,2.910554E-8,1.770279E-12,-2.035449E-17,1.804448E-13,2.664577E-4,2.413518E-5,3.81801E-4,1.004686E-4,-3.954204E-16,-4.854255E-39,-2.358046E-45,-9.691339E-189,-3.930077E-11,7.257809,5.481648E-5,411619.5,411619.5
4.3E-4,15.6752,-3.743812E8,1612.468,1612.468,8.595631E-4,1.0,0.7717171,6.884198E-5,0.08093447,1.516662E-4,1.663296E-8,1.14203E-4,1.509221E-6,0.04980925,1.136321E-5,0.086446,2.902238E-7,3.704296E-9,3.354432E-9,1.428742E-4,4.086033E-6,3.821455E-8,9.931276E-4,3.998107E-4,1.495329E-4,1.133487E-6,1.010603E-9,2.690627E-11,1.362337E-10,3.778179E-7,1.780959E-7,1.315633E-7,3.74066E-4,7.849136E-7,8.530289E-4,0.001841142,0.004421123,2.526138E-5,7.693678E-5,3.606199E-4,1.97142E-12,2.584983E-15,1.65859E-9,2.885119E-8,1.774678E-12,-1.084812E-17,7.191976E-13,2.627328E-4,2.363593E-5,3.842562E-4,1.019158E-4,-3.087495E-16,-4.852786E-39,-1.810337E-45,-1.328052E-188,-3.62493E-11,7.255605,5.483585E-5,411494.5,411494.5
4.4E-4,15.66981,-3.644733E8,1611.437,1611.437,8.595631E-4,1.0,0.7717999,6.805196E-5,0.080957,1.498886E-4,1.615322E-8,1.140063E-4,1.492354E-6,0.04944573,1.119543E-5,0.08670865,2.888762E-7,3.655863E-9,3.30681E-9,1.416288E-4,4.03095E-6,3.769374E-8,9.886709E-4,3.974358E-4,1.472852E-4,1.106099E-6,1.004147E-9,2.651829E-11,1.353031E-10,3.741043E-7,1.768256E-7,1.300704E-7,3.706889E-4,7.681925E-7,8.510428E-4,0.00184597,0.004428135,2.505505E-5,7.636328E-5,3.625745E-4,1.953679E-12,2.58271E-15,1.643578E-9,2.860655E-8,1.71594E-12,-4.249463E-17,1.927004E-13,2.591501E-4,2.315936E-5,3.86639E-4,1.033423E-4,-1.217111E-15,-4.851356E-39,-1.394855E-45,-4.498365E-189,-2.833707E-11,7.253461,5.485472E-5,411372.9,411372.9
4.5E-4,15.66456,-3.549932E8,1610.433,1610.433,8.595631E-4,1.0,0.7718815,6.728962E-5,0.08097881,1.48174E-4,1.569905E-8,1.138115E-4,1.475994E-6,0.04909114,1.103406E-5,0.08696394,2.875496E-7,3.609077E-9,3.260842E-9,1.404207E-4,3.977952E-6,3.719457E-8,9.843988E-4,3.95158E-4,1.45131E-4,1.080059E-6,9.97793E-10,2.61561E-11,1.343969E-10,3.705098E-7,1.755893E-7,1.286229E-7,3.674064E-4,7.521965E-7,8.491914E-4,0.001850673,0.004434915,2.485598E-5,7.581828E-5,3.645127E-4,1.936896E-12,2.643219E-15,1.629176E-9,2.837128E-8,1.707935E-12,5.708972E-17,4.202679E-13,2.557001E-4,2.270377E-5,3.889537E-4,1.047489E-4,-4.103001E-15,-4.849962E-39,-1.08262E-45,-1.922414E-191,-2.646933E-11,7.251372,5.487311E-5,411254.4,411254.4
4.6E-4,15.65944,-3.459172E8,1609.455,1609.455,8.595631E-4,1.0,0.7719617,6.655381E-5,0.08099994,1.465198E-4,1.526875E-8,1.136185E-4,1.460121E-6,0.04874522,1.08788E-5,0.0872121,2.862438E-7,3.563848E-9,3.216413E-9,1.392483E-4,3.92694E-6,3.671593E-8,9.80302E-4,3.929725E-4,1.430656E-4,1.055288E-6,9.915298E-10,2.578844E-11,1.335141E-10,3.670288E-7,1.743857E-7,1.272192E-7,3.642151E-4,7.368864E-7,8.474669E-4,0.001855258,0.004441473,2.466384E-5,7.530048E-5,3.664346E-4,1.920218E-12,2.514358E-15,1.614973E-9,2.814428E-8,1.680299E-12,-2.143282E-17,2.44047E-13,2.523771E-4,2.226811E-5,3.912025E-4,1.06136E-4,-2.364984E-15,-4.848605E-39,-8.391423E-46,-1.429284E-190,-3.230167E-11,7.249338,5.489104E-5,411139.0,411139.0
4.7E-4,15.65445,-3.372186E8,1608.502,1608.502,8.595631E-4,1.0,0.7720406,6.584282E-5,0.08102043,1.449222E-4,1.486043E-8,1.134269E-4,1.444707E-6,0.0484075,1.072923E-5,0.08745355,2.849577E-7,3.520096E-9,3.173463E-9,1.381095E-4,3.877781E-6,3.625635E-8,9.763676E-4,3.908725E-4,1.410824E-4,1.031683E-6,9.853734E-10,2.544353E-11,1.326537E-10,3.636558E-7,1.73213E-7,1.258565E-7,3.611096E-4,7.222139E-7,8.458589E-4,0.00185973,0.004447823,2.447813E-5,7.480795E-5,3.683407E-4,1.904927E-12,2.351742E-15,1.601368E-9,2.792495E-8,1.761441E-12,-1.635374E-17,1.141533E-12,2.49173E-4,2.185091E-5,3.93389E-4,1.075045E-4,-5.346666E-16,-4.847281E-39,-6.530368E-46,-4.823734E-193,-5.403757E-11,7.247354,5.490853E-5,411026.5,411026.5
4.8E-4,15.64959,-3.288766E8,1607.573,1607.573,8.595631E-4,1.0,0.7721183,6.51556E-5,0.08104031,1.433786E-4,1.447265E-8,1.132369E-4,1.429733E-6,0.0480777,1.05851E-5,0.08768851,2.836907E-7,3.477743E-9,3.131916E-9,1.370028E-4,3.830375E-6,3.581482E-8,9.725874E-4,3.888537E-4,1.391775E-4,1.009178E-6,9.792279E-10,2.510107E-11,1.318132E-10,3.603786E-7,1.720697E-7,1.245331E-7,3.580868E-4,7.081446E-7,8.443605E-4,0.001864094,0.004453973,2.429854E-5,7.43395E-5,3.702312E-4,1.88781E-12,2.421883E-15,1.587843E-9,2.771327E-8,1.648319E-12,9.629154E-18,2.139017E-13,2.460827E-4,2.145124E-5,3.955154E-4,1.088546E-4,-3.570278E-15,-4.845989E-39,-5.092301E-46,-1.450512E-193,-4.407365E-11,7.245419,5.492559E-5,410916.8,410916.8
4.9E-4,15.64485,-3.208687E8,1606.667,1606.667,8.595631E-4,1.0,0.7721949,6.449073E-5,0.08105962,1.418858E-4,1.410388E-8,1.130482E-4,1.415176E-6,0.04775543,1.044605E-5,0.08791733,2.82442E-7,3.43671E-9,3.09168E-9,1.359266E-4,3.784627E-6,3.539016E-8,9.689507E-4,3.869106E-4,1.373454E-4,9.876898E-7,9.731908E-10,2.47655E-11,1.309931E-10,3.571997E-7,1.709542E-7,1.23247E-7,3.551422E-4,6.946389E-7,8.429634E-4,0.001868357,0.004459938,2.412466E-5,7.389354E-5,3.721065E-4,1.872055E-12,2.376546E-15,1.574661E-9,2.75092E-8,1.636802E-12,3.001506E-17,8.891866E-14,2.430992E-4,2.106791E-5,3.975849E-4,1.101872E-4,-4.94074E-16,-4.844729E-39,-3.993955E-46,-1.717413E-194,-4.070708E-11,7.243531,5.494224E-5,410809.7,410809.7
5.0E-4,15.64022,-3.131759E8,1605.783,1605.783,8.595631E-4,1.0,0.7722703,6.384715E-5,0.08107839,1.404414E-4,1.375284E-8,1.128607E-4,1.401017E-6,0.04744039,1.031184E-5,0.08814026,2.812111E-7,3.396938E-9,3.052708E-9,1.348792E-4,3.740442E-6,3.498139E-8,9.654493E-4,3.85039E-4,1.35582E-4,9.671555E-7,9.67229E-10,2.444454E-11,1.301921E-10,3.541117E-7,1.698653E-7,1.219963E-7,3.522722E-4,6.816645E-7,8.416609E-4,0.001872522,0.004465725,2.395618E-5,7.346884E-5,3.739669E-4,1.856669E-12,2.349353E-15,1.561869E-9,2.731222E-8,1.615425E-12,-1.512385E-17,2.560252E-13,2.402173E-4,2.07E-5,3.995998E-4,1.115026E-4,-2.333443E-16,-4.843498E-39,-3.139109E-46,-1.727969E-195,-3.345403E-11,7.241688,5.495851E-5,410705.2,410705.2
5.1E-4,15.6357,-3.057831E8,1604.92,1604.92,8.595631E-4,1.0,0.7723445,6.322413E-5,0.08109664,1.390436E-4,1.341851E-8,1.126745E-4,1.387245E-6,0.04713241,1.018227E-5,0.08835744,2.799978E-7,3.358383E-9,3.014951E-9,1.3386E-4,3.697763E-6,3.458786E-8,9.620778E-4,3.832359E-4,1.338847E-4,9.475273E-7,9.613455E-10,2.413136E-11,1.294097E-10,3.511118E-7,1.688024E-7,1.207802E-7,3.494748E-4,6.691968E-7,8.404482E-4,0.001876593,0.00447134,2.379291E-5,7.306462E-5,3.758125E-4,1.841369E-12,2.350458E-15,1.549346E-9,2.712181E-8,1.595016E-12,-1.688805E-17,1.262881E-13,2.374336E-4,2.034685E-5,4.015615E-4,1.128012E-4,-3.193457E-17,-4.842297E-39,-2.465775E-46,-3.58787E-196,-2.64885E-11,7.239889,5.497439E-5,410603.2,410603.2
5.2E-4,15.63129,-2.986692E8,1604.078,1604.078,8.595631E-4,1.0,0.7724177,6.26201E-5,0.0811144,1.376889E-4,1.30995E-8,1.124893E-4,1.373831E-6,0.04683102,1.005698E-5,0.08856929,2.788009E-7,3.32096E-9,2.978332E-9,1.328668E-4,3.656472E-6,3.420831E-8,9.58825E-4,3.814955E-4,1.322477E-4,9.287256E-7,9.555394E-10,2.383724E-11,1.286446E-10,3.481935E-7,1.677634E-7,1.195958E-7,3.467448E-4,6.57197E-7,8.39317E-4,0.001880576,0.004476798,2.363441E-5,7.267915E-5,3.776439E-4,1.826646E-12,2.426219E-15,1.537245E-9,2.693741E-8,1.585685E-12,9.985315E-17,4.829814E-13,2.347403E-4,2.000724E-5,4.034737E-4,1.140838E-4,-1.848818E-15,-4.841123E-39,-1.965746E-46,-1.462862E-197,-2.226614E-11,7.238131,5.49899E-5,410503.5,410503.5
5.3E-4,15.62698,-2.918214E8,1603.255,1603.255,8.595631E-4,1.0,0.7724899,6.203453E-5,0.0811317,1.363761E-4,1.279502E-8,1.123052E-4,1.360768E-6,0.04653606,9.935835E-6,0.08877592,2.776204E-7,3.28463E-9,2.942814E-9,1.31899E-4,3.616526E-6,3.384224E-8,9.556866E-4,3.798156E-4,1.30669E-4,9.107148E-7,9.498363E-10,2.35614E-11,1.278967E-10,3.453566E-7,1.66748E-7,1.184426E-7,3.440806E-4,6.456454E-7,8.382634E-4,0.001884474,0.004482102,2.348052E-5,7.231177E-5,3.794611E-4,1.81274E-12,2.481923E-15,1.525403E-9,2.67582E-8,1.657188E-12,2.580858E-16,1.051547E-12,2.321348E-4,1.968066E-5,4.053375E-4,1.153506E-4,-9.381069E-15,-4.839975E-39,-1.556287E-46,-2.439249E-198,-4.115034E-11,7.236412,5.500507E-5,410406.0,410406.0
5.4E-4,15.62277,-2.852261E8,1602.451,1602.451,8.595631E-4,1.0,0.7725611,6.146663E-5,0.08114855,1.351033E-4,1.250417E-8,1.121221E-4,1.34804E-6,0.04624734,9.818635E-6,0.0889775,2.764556E-7,3.249322E-9,2.908277E-9,1.309554E-4,3.577851E-6,3.348894E-8,9.52657E-4,3.781933E-4,1.291457E-4,8.934498E-7,9.441548E-10,2.324849E-11,1.271642E-10,3.42591E-7,1.657549E-7,1.173192E-7,3.414796E-4,6.345189E-7,8.37283E-4,0.00188829,0.00448726,2.333103E-5,7.196165E-5,3.812644E-4,1.797552E-12,2.227014E-15,1.51352E-9,2.658389E-8,1.561931E-12,4.062272E-17,2.16029E-13,2.296134E-4,1.936646E-5,4.071547E-4,1.16602E-4,-1.257615E-15,-4.838853E-39,-1.233318E-46,-1.365608E-201,-4.388719E-11,7.234733,5.501989E-5,410310.7,410310.7
5.5E-4,15.61865,-2.788685E8,1601.665,1601.665,8.595631E-4,1.0,0.7726312,6.091536E-5,0.08116499,1.338682E-4,1.222599E-8,1.119399E-4,1.335631E-6,0.04596454,9.705147E-6,0.08917431,2.753059E-7,3.215012E-9,2.874757E-9,1.300349E-4,3.54038E-6,3.314762E-8,9.497289E-4,3.766248E-4,1.276742E-4,8.768776E-7,9.385416E-10,2.296623E-11,1.264471E-10,3.398981E-7,1.647831E-7,1.16224E-7,3.389385E-4,6.23791E-7,8.363701E-4,0.001892028,0.004492281,2.318567E-5,7.162766E-5,3.83054E-4,1.783356E-12,2.180856E-15,1.502075E-9,2.641533E-8,1.543082E-12,-1.236994E-17,3.003161E-13,2.271711E-4,1.906381E-5,4.089276E-4,1.178386E-4,-4.672824E-16,-4.837754E-39,-9.814257E-47,-5.374895E-202,-3.868123E-11,7.233089,5.503439E-5,410217.5,410217.5
5.6E-4,15.61463,-2.727388E8,1600.896,1600.896,8.595631E-4,1.0,0.7727005,6.03803E-5,0.08118102,1.326698E-4,1.195989E-8,1.117586E-4,1.323534E-6,0.04568756,9.595254E-6,0.08936643,2.741714E-7,3.181665E-9,2.842197E-9,1.291369E-4,3.504074E-6,3.281786E-8,9.468993E-4,3.751083E-4,1.262527E-4,8.60971E-7,9.330003E-10,2.269113E-11,1.257453E-10,3.372753E-7,1.638321E-7,1.151565E-7,3.364561E-4,6.134465E-7,8.355219E-4,0.00189569,0.004497167,2.304431E-5,7.130933E-5,3.8483E-4,1.769206E-12,2.185497E-15,1.490835E-9,2.625207E-8,1.517212E-12,-1.852825E-17,8.005047E-14,2.248059E-4,1.877235E-5,4.10657E-4,1.190604E-4,-3.540795E-16,-4.83668E-39,-7.797566E-47,-1.620472E-202,-3.133676E-11,7.231482,5.504857E-5,410126.4,410126.4
5.7E-4,15.61069,-2.668215E8,1600.145,1600.145,8.595631E-4,1.0,0.7727688,5.986025E-5,0.08119667,1.315054E-4,1.170488E-8,1.115782E-4,1.311725E-6,0.04541602,9.488694E-6,0.08955418,2.730511E-7,3.149217E-9,2.810547E-9,1.282598E-4,3.468847E-6,3.249876E-8,9.441598E-4,3.736397E-4,1.248774E-4,8.456734E-7,9.275363E-10,2.243839E-11,1.250576E-10,3.347178E-7,1.629005E-7,1.141144E-7,3.340283E-4,6.03457E-7,8.347325E-4,0.001899281,0.004501929,2.290664E-5,7.100534E-5,3.865931E-4,1.755778E-12,2.285368E-15,1.480047E-9,2.609356E-8,1.525193E-12,1.120215E-16,5.71527E-13,2.225118E-4,1.849116E-5,4.123461E-4,1.202683E-4,-4.098984E-15,-4.835628E-39,-6.273373E-47,1.942432E-204,-2.967284E-11,7.229909,5.506244E-5,410037.1,410037.1
5.8E-4,15.60685,-2.611079E8,1599.409,1599.409,8.595631E-4,1.0,0.7728362,5.935486E-5,0.08121195,1.303741E-4,1.146047E-8,1.113985E-4,1.3002E-6,0.04514982,9.385366E-6,0.08973764,2.719448E-7,3.117621E-9,2.77973E-9,1.274031E-4,3.434667E-6,3.218999E-8,9.415077E-4,3.722175E-4,1.235467E-4,8.309627E-7,9.221333E-10,2.217002E-11,1.243834E-10,3.322229E-7,1.619879E-7,1.130974E-7,3.316538E-4,5.938096E-7,8.339993E-4,0.001902802,0.00450657,2.277256E-5,7.071529E-5,3.883431E-4,1.742051E-12,2.177097E-15,1.46915E-9,2.593929E-8,1.488753E-12,-3.924576E-18,1.99007E-13,2.202871E-4,1.821992E-5,4.139955E-4,1.214624E-4,-2.789394E-15,-4.834599E-39,-5.063727E-47,-2.253503E-204,-3.131422E-11,7.228368,5.507602E-5,409949.8,409949.8
5.9E-4,15.60308,-2.555894E8,1598.69,1598.69,8.595631E-4,1.0,0.7729027,5.886367E-5,0.08122689,1.292749E-4,1.122614E-8,1.112197E-4,1.288951E-6,0.04488884,9.285158E-6,0.08991691,2.708525E-7,3.086882E-9,2.749776E-9,1.265664E-4,3.401501E-6,3.189114E-8,9.389398E-4,3.7084E-4,1.22259E-4,8.168131E-7,9.16821E-10,2.192499E-11,1.237233E-10,3.297915E-7,1.610939E-7,1.121049E-7,3.293314E-4,5.844903E-7,8.333197E-4,0.001906256,0.004511094,2.264194E-5,7.043868E-5,3.900801E-4,1.729316E-12,2.128569E-15,1.458741E-9,2.57888E-8,1.531276E-12,7.748267E-17,6.555154E-13,2.181296E-4,1.795824E-5,4.156062E-4,1.226429E-4,-4.580647E-15,-4.83359E-39,-4.061335E-47,-1.228717E-205,-5.182803E-11,7.22686,5.508931E-5,409864.2,409864.2
6.0E-4,15.5994,-2.502542E8,1597.985,1597.985,8.595631E-4,1.0,0.7729684,5.838572E-5,0.08124149,1.282057E-4,1.100111E-8,1.110416E-4,1.277959E-6,0.04463278,9.187859E-6,0.09009224,2.697732E-7,3.056912E-9,2.720572E-9,1.257482E-4,3.36927E-6,3.160151E-8,9.3645E-4,3.69504E-4,1.210113E-4,8.031802E-7,9.115147E-10,2.166175E-11,1.230748E-10,3.274133E-7,1.602171E-7,1.11135E-7,3.270579E-4,5.754766E-7,8.326893E-4,0.001909646,0.004515508,2.251455E-5,7.017453E-5,3.918046E-4,1.715661E-12,1.988304E-15,1.448264E-9,2.564253E-8,1.462296E-12,-9.479518E-17,1.691957E-13,2.160349E-4,1.770543E-5,4.171806E-4,1.238104E-4,2.718929E-16,-4.832602E-39,-3.262966E-47,-2.68192E-206,-4.460078E-11,7.225382,5.510232E-5,409780.4,409780.4
6.1E-4,15.59579,-2.45095E8,1597.296,1597.296,8.595631E-4,1.0,0.7730333,5.792072E-5,0.08125577,1.271656E-4,1.0785E-8,1.108643E-4,1.267221E-6,0.04438156,9.093389E-6,0.09026371,2.687071E-7,3.027721E-9,2.692161E-9,1.249483E-4,3.337959E-6,3.132082E-8,9.34036E-4,3.682082E-4,1.198022E-4,7.900466E-7,9.062901E-10,2.14227E-11,1.224391E-10,3.250932E-7,1.593573E-7,1.101876E-7,3.248323E-4,5.667582E-7,8.32106E-4,0.001912974,0.004519816,2.23903E-5,6.992247E-5,3.935167E-4,1.70273E-12,2.044737E-15,1.438088E-9,2.550051E-8,1.458375E-12,2.219815E-17,2.828769E-14,2.140013E-4,1.746121E-5,4.187192E-4,1.249649E-4,-1.874607E-16,-4.831634E-39,-2.623892E-47,-1.081681E-206,-4.270288E-11,7.223934,5.511506E-5,409698.3,409698.3
6.2E-4,15.59226,-2.401019E8,1596.62,1596.62,8.595631E-4,1.0,0.7730974,5.746791E-5,0.08126975,1.261531E-4,1.057722E-8,1.106876E-4,1.256723E-6,0.04413493,9.001582E-6,0.0904315,2.676534E-7,2.999265E-9,2.664487E-9,1.241657E-4,3.30751E-6,3.104852E-8,9.316929E-4,3.669502E-4,1.186295E-4,7.773779E-7,9.011241E-10,2.119908E-11,1.21815E-10,3.228261E-7,1.585135E-7,1.092612E-7,3.226519E-4,5.583173E-7,8.315661E-4,0.001916243,0.004524024,2.2269E-5,6.968172E-5,3.952166E-4,1.690229E-12,2.13952E-15,1.428325E-9,2.536247E-8,1.452128E-12,1.038805E-16,4.945359E-13,2.120253E-4,1.722503E-5,4.202241E-4,1.261071E-4,-4.277267E-15,-4.830685E-39,-2.122627E-47,-5.206352E-208,-3.794251E-11,7.222514,5.512754E-5,409617.7,409617.7
