Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_IC3H7_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_NC4H10_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NC5H12_Soln#20 (),Mole_fraction_NC5H11_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H15_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_C16H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Mole_fraction_NC12H25_Soln#20 (),Mole_fraction_NC12H26_Soln#20 (),Mole_fraction_NC16H34_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
6.225292E-6,16.23446,-8.71166E9,1672.627,1672.627,9.256833E-4,1.0,0.7850532,4.130189E-4,0.0486688,0.002170123,0.005963778,4.104984E-5,0.09932685,2.313622E-4,0.01837736,9.624629E-4,4.598559E-6,2.606786E-6,0.01944714,7.775511E-4,0.001656427,0.001601261,8.518974E-4,5.170057E-5,4.499119E-8,4.707061E-6,4.896886E-4,1.013533E-4,8.030582E-6,0.006506237,1.046852E-4,0.002317924,1.216463E-4,7.820147E-4,6.408167E-5,5.175977E-4,8.166743E-6,3.087451E-8,1.906124E-11,2.920704E-6,2.584717E-4,7.607307E-8,1.054704E-13,1.046492E-8,0.002408765,3.654852E-4,5.132596E-6,2.420477E-7,2.447431E-7,9.50523E-9,9.032762E-11,5.790131E-10,6.873449E-33,1.048983E-29,1.575683E-44,8.136458E-15,7.826039,5.701967E-5,443846.1,443846.1
6.234862E-6,16.23451,-8.706566E9,1672.605,1672.605,9.256833E-4,1.0,0.7850378,4.126207E-4,0.04868681,0.002167058,0.005960765,4.099135E-5,0.09933969,2.310539E-4,0.01838696,9.608664E-4,4.587613E-6,2.600042E-6,0.01943531,7.766901E-4,0.001657638,0.001601757,8.522519E-4,5.152504E-5,4.479133E-8,4.686465E-6,4.883557E-4,1.011336E-4,8.017784E-6,0.006501454,1.044924E-4,0.002318714,1.218192E-4,7.826284E-4,6.414985E-5,5.177267E-4,8.188783E-6,3.062623E-8,1.899842E-11,2.913979E-6,2.578562E-4,7.565235E-8,1.039195E-13,1.028447E-8,0.00240843,3.653966E-4,5.142157E-6,2.426554E-7,2.449371E-7,9.524636E-9,9.066668E-11,5.8076E-10,6.296483E-33,9.611685E-30,1.376678E-44,7.82185E-15,7.825909,5.701948E-5,443838.7,443838.7
6.257747E-6,16.23464,-8.694326E9,1672.552,1672.552,9.256833E-4,1.0,0.7850011,4.116729E-4,0.04872974,0.002159765,0.005953572,4.085217E-5,0.09937029,2.303201E-4,0.01840987,9.570621E-4,4.561591E-6,2.584011E-6,0.01940706,7.746389E-4,0.001660526,0.001602936,8.530941E-4,5.110796E-5,4.433102E-8,4.637622E-6,4.851904E-4,1.006111E-4,7.987345E-6,0.006490049,1.040338E-4,0.002320595,1.222325E-4,7.840941E-4,6.431266E-5,5.180334E-4,8.241572E-6,3.004482E-8,1.884957E-11,2.898003E-6,2.563916E-4,7.466299E-8,1.003254E-13,9.866017E-9,0.00240763,3.651845E-4,5.165025E-6,2.441102E-7,2.454005E-7,9.57109E-9,9.148057E-11,5.849484E-10,5.103812E-33,7.795667E-30,9.958904E-45,7.117642E-15,7.825598,5.701902E-5,443821.1,443821.1
6.263268E-6,16.23467,-8.6913E9,1672.54,1672.54,9.256833E-4,1.0,0.7849923,4.114451E-4,0.04874007,0.002158014,0.005951839,4.081874E-5,0.09937765,2.301439E-4,0.01841538,9.561472E-4,4.555346E-6,2.580164E-6,0.01940025,7.741457E-4,0.001661221,0.001603219,8.532961E-4,5.100791E-5,4.421679E-8,4.625926E-6,4.844314E-4,1.004856E-4,7.980037E-6,0.006487304,1.039236E-4,0.002321047,1.223321E-4,7.844473E-4,6.435189E-5,5.18107E-4,8.254326E-6,2.990714E-8,1.881395E-11,2.894171E-6,2.560398E-4,7.442782E-8,9.948009E-14,9.767796E-9,0.002407438,3.651334E-4,5.170543E-6,2.444615E-7,2.455122E-7,9.582308E-9,9.167758E-11,5.859612E-10,4.851789E-33,7.411779E-30,9.210945E-45,6.957533E-15,7.825524,5.701891E-5,443816.9,443816.9
6.280587E-6,16.23477,-8.681878E9,1672.5,1672.5,9.256833E-4,1.0,0.7849646,4.10733E-4,0.04877241,0.002152542,0.00594641,4.071426E-5,0.09940067,2.295929E-4,0.01843265,9.532853E-4,4.535842E-6,2.568153E-6,0.01937894,7.726031E-4,0.001663399,0.001604105,8.539264E-4,5.069559E-5,4.386496E-8,4.589469E-6,4.82063E-4,1.000936E-4,7.957204E-6,0.006478716,1.035797E-4,0.002322459,1.226442E-4,7.855539E-4,6.447483E-5,5.18337E-4,8.294375E-6,2.948196E-8,1.870295E-11,2.882208E-6,2.549403E-4,7.369931E-8,9.688893E-14,9.466726E-9,0.002406836,3.649729E-4,5.187852E-6,2.455642E-7,2.458624E-7,9.617522E-9,9.229728E-11,5.89144E-10,4.14282E-33,6.331559E-30,7.224713E-45,6.479571E-15,7.82529,5.701857E-5,443803.6,443803.6
6.443196E-6,16.23564,-8.59169E9,1672.127,1672.127,9.256833E-4,1.0,0.7847096,4.0421E-4,0.049071,0.002102628,0.005895917,3.975999E-5,0.09961238,2.245563E-4,0.01859276,9.269493E-4,4.358573E-6,2.459091E-6,0.01918113,7.584235E-4,0.001683595,0.001612216,8.596232E-4,4.786607E-5,4.074565E-8,4.262743E-6,4.606623E-4,9.65208E-5,7.749123E-6,0.006399419,1.004474E-4,0.002335378,1.25558E-4,7.958622E-4,6.562032E-5,5.204277E-4,8.673583E-6,2.591442E-8,1.771087E-11,2.773822E-6,2.448947E-4,6.744618E-8,7.624493E-14,7.076716E-9,0.00240126,3.634677E-4,5.350447E-6,2.559742E-7,2.491341E-7,9.950014E-9,9.823694E-11,6.194489E-10,9.384515E-34,1.440231E-30,7.3327E-46,3.323831E-15,7.823126,5.701551E-5,443680.9,443680.9
6.46114E-6,16.23573,-8.58154E9,1672.086,1672.086,9.256833E-4,1.0,0.784682,4.035078E-4,0.0491034,0.002097277,0.005890398,3.965757E-5,0.09963526,2.240152E-4,0.01861021,9.241015E-4,4.339642E-6,2.447457E-6,0.01915955,7.568918E-4,0.001685796,0.001613089,8.602278E-4,4.756494E-5,4.041806E-8,4.228355E-6,4.583905E-4,9.613824E-5,7.726839E-6,0.006390815,1.001122E-4,0.002336767,1.258776E-4,7.969908E-4,6.574576E-5,5.206511E-4,8.715776E-6,2.556328E-8,1.760667E-11,2.762284E-6,2.438163E-4,6.681558E-8,7.432453E-14,6.855641E-9,0.002400654,3.633018E-4,5.368398E-6,2.571291E-7,2.494933E-7,9.986912E-9,9.890587E-11,6.228398E-10,7.968931E-34,1.22354E-30,5.698449E-46,3.08837E-15,7.822891,5.701519E-5,443667.6,443667.6
6.486183E-6,16.23586,-8.567298E9,1672.029,1672.029,9.256833E-4,1.0,0.7846435,4.025339E-4,0.04914844,0.002089864,0.005882714,3.951561E-5,0.09966703,2.232651E-4,0.01863448,9.201474E-4,4.313438E-6,2.431356E-6,0.01912951,7.547657E-4,0.001688858,0.0016143,8.610633E-4,4.71485E-5,3.996826E-8,4.180931E-6,4.552507E-4,9.560835E-5,7.695971E-6,0.006378858,9.964797E-5,0.002338692,1.26323E-4,7.985628E-4,6.592049E-5,5.209602E-4,8.774783E-6,2.50867E-8,1.746299E-11,2.746325E-6,2.423217E-4,6.595457E-8,7.175423E-14,6.560251E-9,0.00239981,3.630703E-4,5.393453E-6,2.58743E-7,2.499941E-7,1.003848E-8,9.984424E-11,6.275886E-10,6.362512E-34,9.775106E-31,4.036586E-46,2.789249E-15,7.822563,5.701475E-5,443649.0,443649.0
6.884142E-6,16.23763,-8.334082E9,1671.136,1671.136,9.256833E-4,1.0,0.7840555,3.878896E-4,0.04983819,0.001979417,0.005763247,3.739474E-5,0.1001488,2.120375E-4,0.01900947,8.601422E-4,3.926425E-6,2.194138E-6,0.01866444,7.225705E-4,0.001736147,0.001632458,8.731789E-4,4.105146E-5,3.35748E-8,3.503371E-6,4.094951E-4,8.774148E-5,7.237061E-6,0.006195926,9.275909E-5,0.00236751,1.333057E-4,8.231084E-4,6.86487E-5,5.255212E-4,9.729674E-6,1.909744E-8,1.541081E-11,2.512139E-6,2.200111E-4,5.456926E-8,4.307971E-14,3.32772E-9,0.002386823,3.594065E-4,5.791947E-6,2.846929E-7,2.578673E-7,1.086896E-8,1.154575E-10,7.054521E-10,1.759523E-35,2.73003E-32,1.684022E-48,5.538138E-16,7.817527,5.700851E-5,443363.4,443363.4
6.934865E-6,16.23783,-8.303734E9,1671.023,1671.023,9.256833E-4,1.0,0.7839835,3.861293E-4,0.04992274,0.001966272,0.005748371,3.714158E-5,0.1002072,2.106947E-4,0.01905588,8.52862E-4,3.880814E-6,2.166256E-6,0.01860677,7.186725E-4,0.001741994,0.001634633,8.745731E-4,4.034038E-5,3.28547E-8,3.426468E-6,4.041822E-4,8.68095E-5,7.182564E-6,0.006173532,9.194278E-5,0.002370955,1.34183E-4,8.261802E-4,6.898999E-5,5.260576E-4,9.853646E-6,1.850463E-8,1.51772E-11,2.484722E-6,2.173525E-4,5.337274E-8,4.064349E-14,3.062536E-9,0.002385221,3.589421E-4,5.842777E-6,2.880403E-7,2.588599E-7,1.097631E-8,1.175432E-10,7.15701E-10,1.116205E-35,1.734003E-32,8.344549E-49,4.513262E-16,7.816907,5.70078E-5,443328.2,443328.2
6.954932E-6,16.23791,-8.291671E9,1670.979,1670.979,9.256833E-4,1.0,0.7839552,3.854392E-4,0.04995599,0.001961126,0.005742507,3.704242E-5,0.1002302,2.101686E-4,0.01907415,8.500038E-4,3.862986E-6,2.155362E-6,0.01858405,7.171426E-4,0.001744296,0.001635485,8.751157E-4,4.006291E-5,3.257101E-8,3.396584E-6,4.021102E-4,8.644496E-5,7.161237E-6,0.006164727,9.162342E-5,0.002372305,1.345293E-4,8.27392E-4,6.912461E-5,5.262671E-4,9.902829E-6,1.827849E-8,1.508633E-11,2.474016E-6,2.163116E-4,5.291236E-8,3.973359E-14,2.964285E-9,0.002384591,3.587586E-4,5.862888E-6,2.89367E-7,2.59252E-7,1.101888E-8,1.183743E-10,7.197759E-10,9.32665E-36,1.449579E-32,6.325893E-49,4.162798E-16,7.816663,5.700753E-5,443314.3,443314.4
6.96179E-6,16.23794,-8.287506E9,1670.964,1670.964,9.256833E-4,1.0,0.7839456,3.852041E-4,0.04996733,0.001959374,0.005740506,3.700866E-5,0.100238,2.099895E-4,0.01908039,8.490299E-4,3.856921E-6,2.151656E-6,0.0185763,7.166213E-4,0.001745082,0.001635775,8.753E-4,3.996858E-5,3.247549E-8,3.386441E-6,4.01406E-4,8.632091E-5,7.153978E-6,0.006161726,9.151475E-5,0.002372764,1.346476E-4,8.278057E-4,6.917057E-5,5.263384E-4,9.919655E-6,1.820225E-8,1.505548E-11,2.470375E-6,2.159573E-4,5.275667E-8,3.942974E-14,2.931533E-9,0.002384376,3.586959E-4,5.869761E-6,2.898207E-7,2.593859E-7,1.103344E-8,1.186592E-10,7.21171E-10,8.771778E-36,1.363564E-32,5.755265E-49,4.049449E-16,7.81658,5.700744E-5,443309.6,443309.6
7.112172E-6,16.23849,-8.196842E9,1670.635,1670.635,9.256833E-4,1.0,0.7837369,3.801509E-4,0.05021269,0.001921837,0.005696979,3.628455E-5,0.1004065,2.061453E-4,0.01921575,8.280318E-4,3.727396E-6,2.072595E-6,0.01840793,7.053893E-4,0.001762124,0.001642002,8.791963E-4,3.796202E-5,3.047386E-8,3.172611E-6,3.864409E-4,8.366772E-5,6.998542E-6,0.0060968,8.918936E-5,0.002382622,1.37228E-4,8.368219E-4,7.017181E-5,5.278583E-4,1.029087E-5,1.665507E-8,1.440347E-11,2.392774E-6,2.083652E-4,4.953789E-8,3.355222E-14,2.307738E-9,0.002379712,3.573245E-4,6.020506E-6,2.998093E-7,2.623116E-7,1.13543E-8,1.250053E-10,7.521016E-10,2.302116E-36,3.591505E-33,7.340308E-50,2.215641E-16,7.814775,5.700551E-5,443207.3,443207.3
7.119206E-6,16.23851,-8.192573E9,1670.62,1670.62,9.256833E-4,1.0,0.7837272,3.799191E-4,0.05022402,0.00192012,0.00569496,3.625141E-5,0.1004142,2.059693E-4,0.01922202,8.27066E-4,3.721495E-6,2.068997E-6,0.01840013,7.048729E-4,0.001762913,0.001642287,8.79372E-4,3.787096E-5,3.038099E-8,3.162995E-6,3.857625E-4,8.354667E-5,6.991441E-6,0.006093804,8.90832E-5,0.002383073,1.373481E-4,8.37241E-4,7.021834E-5,5.279274E-4,1.030833E-5,1.658805E-8,1.437407E-11,2.389245E-6,2.080182E-4,4.939583E-8,3.330912E-14,2.282501E-9,0.002379496,3.572605E-4,6.027558E-6,3.002783E-7,2.62448E-7,1.136938E-8,1.253068E-10,7.535638E-10,2.162316E-36,3.373968E-33,6.664279E-50,2.154055E-16,7.814691,5.700542E-5,443202.5,443202.5
7.129493E-6,16.23855,-8.18635E9,1670.597,1670.597,9.256833E-4,1.0,0.7837132,3.795809E-4,0.05024057,0.001917616,0.005692008,3.620306E-5,0.1004256,2.057124E-4,0.01923118,8.25656E-4,3.712888E-6,2.063749E-6,0.01838873,7.041192E-4,0.001764065,0.001642703,8.796278E-4,3.773823E-5,3.024865E-8,3.148993E-6,3.847736E-4,8.337009E-5,6.981081E-6,0.006089429,8.892835E-5,0.002383731,1.375237E-4,8.378537E-4,7.028635E-5,5.280283E-4,1.033389E-5,1.649084E-8,1.433125E-11,2.3841E-6,2.075119E-4,4.918935E-8,3.295935E-14,2.246166E-9,0.002379181,3.57167E-4,6.037872E-6,3.009646E-7,2.626474E-7,1.139145E-8,1.257485E-10,7.55705E-10,1.973107E-36,3.079486E-33,5.786703E-50,2.067087E-16,7.814569,5.70053E-5,443195.6,443195.6
7.181424E-6,16.23873,-8.154887E9,1670.484,1670.484,9.256833E-4,1.0,0.7836426,3.778867E-4,0.05032365,0.001905092,0.005677159,3.596113E-5,0.1004823,2.04427E-4,0.01927724,8.18587E-4,3.669901E-6,2.037547E-6,0.0183314,7.003409E-4,0.001769858,0.001644784,8.808999E-4,3.707637E-5,2.959816E-8,3.079424E-6,3.798443E-4,8.248761E-5,6.929277E-6,0.006067465,8.815429E-5,0.002387025,1.384083E-4,8.409389E-4,7.062874E-5,5.285315E-4,1.046323E-5,1.601454E-8,1.411819E-11,2.35842E-6,2.049796E-4,4.81704E-8,3.128023E-14,2.072939E-9,0.002377596,3.566953E-4,6.089941E-6,3.044342E-7,2.636525E-7,1.150309E-8,1.279921E-10,7.665604E-10,1.247406E-36,1.949255E-33,2.859935E-50,1.680352E-16,7.813956,5.700467E-5,443160.9,443160.9
7.285708E-6,16.23907,-8.091713E9,1670.259,1670.259,9.256833E-4,1.0,0.7835026,3.745483E-4,0.05048842,0.001880488,0.005647573,3.548543E-5,0.1005944,2.018981E-4,0.01936886,8.046219E-4,3.585742E-6,1.986298E-6,0.01821733,6.9288E-4,0.001781374,0.001648877,8.833619E-4,3.578589E-5,2.834156E-8,2.944961E-6,3.702403E-4,8.075768E-5,6.827583E-6,0.006023938,8.663592E-5,0.002393501,1.401762E-4,8.470981E-4,7.131199E-5,5.29515E-4,1.072441E-5,1.512341E-8,1.37051E-11,2.308235E-6,2.000069E-4,4.623079E-8,2.828113E-14,1.769676E-9,0.002374447,3.557508E-4,6.194513E-6,3.114272E-7,2.656641E-7,1.172835E-8,1.325658E-10,7.885852E-10,4.944245E-37,7.745023E-34,6.862441E-51,1.107995E-16,7.81274,5.700348E-5,443091.8,443091.8
7.298694E-6,16.23911,-8.083865E9,1670.231,1670.231,9.256833E-4,1.0,0.7834854,3.741384E-4,0.05050875,0.001877475,0.005643911,3.542713E-5,0.1006081,2.01588E-4,0.01938018,8.029044E-4,3.575462E-6,1.980043E-6,0.01820323,6.919627E-4,0.001782797,0.001649379,8.836599E-4,3.562876E-5,2.818914E-8,2.928698E-6,3.690715E-4,8.054618E-5,6.815135E-6,0.006018572,8.645017E-5,0.002394294,1.403956E-4,8.478617E-4,7.139666E-5,5.29635E-4,1.075707E-5,1.501817E-8,1.3655E-11,2.302112E-6,1.993981E-4,4.599874E-8,2.793929E-14,1.735705E-9,0.002374058,3.556334E-4,6.207536E-6,3.123005E-7,2.65914E-7,1.175651E-8,1.331418E-10,7.913492E-10,4.407097E-37,6.905686E-34,5.746943E-51,1.052101E-16,7.812589,5.700333E-5,443083.3,443083.3
7.305249E-6,16.23913,-8.079862E9,1670.217,1670.217,9.256833E-4,1.0,0.7834767,3.739321E-4,0.05051899,0.001875958,0.005642064,3.539778E-5,0.1006151,2.014319E-4,0.01938589,8.020392E-4,3.57029E-6,1.976896E-6,0.01819611,6.915007E-4,0.001783515,0.001649632,8.838096E-4,3.554974E-5,2.811196E-8,2.920529E-6,3.684837E-4,8.043974E-5,6.808869E-6,0.006015867,8.635669E-5,0.002394694,1.405062E-4,8.482469E-4,7.143937E-5,5.296953E-4,1.077357E-5,1.496552E-8,1.362983E-11,2.299033E-6,1.990916E-4,4.588238E-8,2.776907E-14,1.718857E-9,0.002373862,3.555742E-4,6.21411E-6,3.127414E-7,2.6604E-7,1.177073E-8,1.334331E-10,7.927462E-10,4.158885E-37,6.517745E-34,5.255656E-51,1.02499E-16,7.812514,5.700326E-5,443079.0,443079.0
7.326113E-6,16.23919,-8.067212E9,1670.173,1670.173,9.256833E-4,1.0,0.783449,3.732773E-4,0.05055152,0.001871148,0.005636194,3.530471E-5,0.1006371,2.009368E-4,0.01940404,7.992934E-4,3.553899E-6,1.966925E-6,0.01817351,6.900343E-4,0.001785794,0.001650432,8.842829E-4,3.529954E-5,2.786985E-8,2.894701E-6,3.666229E-4,8.010239E-5,6.789004E-6,0.00600728,8.606035E-5,0.00239596,1.408582E-4,8.494716E-4,7.157515E-5,5.298865E-4,1.082613E-5,1.479991E-8,1.355017E-11,2.289277E-6,1.981201E-4,4.551535E-8,2.723853E-14,1.666508E-9,0.002373239,3.553858E-4,6.235034E-6,3.14146E-7,2.664411E-7,1.181603E-8,1.343627E-10,7.972009E-10,3.458259E-37,5.422366E-34,3.954564E-51,9.432818E-17,7.812273,5.700303E-5,443065.4,443065.4
7.386613E-6,16.23938,-8.03053E9,1670.043,1670.043,9.256833E-4,1.0,0.7833695,3.71398E-4,0.05064523,0.001857364,0.005619244,3.503784E-5,0.1007005,1.99517E-4,0.0194564,7.914014E-4,3.507014E-6,1.938416E-6,0.01810829,6.858206E-4,0.001792367,0.001652728,8.856274E-4,3.458552E-5,2.71836E-8,2.821342E-6,3.613138E-4,7.913676E-5,6.732093E-6,0.005982554,8.52118E-5,0.002399592,1.418761E-4,8.53012E-4,7.196754E-5,5.304326E-4,1.097899E-5,1.433689E-8,1.332343E-11,2.261395E-6,1.953367E-4,4.447999E-8,2.57911E-14,1.525499E-9,0.002371442,3.548404E-4,6.295711E-6,3.182267E-7,2.676022E-7,1.194774E-8,1.370799E-10,8.101893E-10,2.039981E-37,3.203065E-34,1.760996E-51,7.425875E-17,7.811579,5.700239E-5,443026.0,443026.0
7.513093E-6,16.23974,-7.953979E9,1669.775,1669.775,9.256833E-4,1.0,0.7832058,3.675541E-4,0.05083832,0.001829271,0.005584135,3.449339E-5,0.1008304,1.966187E-4,0.01956468,7.752166E-4,3.411852E-6,1.880619E-6,0.01797338,6.771823E-4,0.001805945,0.00165741,8.883134E-4,3.314375E-5,2.58105E-8,2.674719E-6,3.505982E-4,7.717421E-5,6.616202E-6,0.005931652,8.34854E-5,0.002406997,1.439925E-4,8.603638E-4,7.278173E-5,5.315381E-4,1.130058E-5,1.344095E-8,1.286811E-11,2.204909E-6,1.896687E-4,4.243836E-8,2.31324E-14,1.274072E-9,0.00236773,3.537045E-4,6.422571E-6,3.267936E-7,2.700205E-7,1.222469E-8,1.42859E-10,8.376667E-10,6.693006E-38,1.053956E-34,3.16169E-52,4.496029E-17,7.810148,5.700111E-5,442944.8,442944.8
7.536098E-6,16.23981,-7.940062E9,1669.726,1669.726,9.256833E-4,1.0,0.7831764,3.668672E-4,0.05087303,0.001824265,0.005577797,3.43963E-5,0.1008537,1.961016E-4,0.0195842,7.723186E-4,3.394955E-6,1.870366E-6,0.01794906,6.75636E-4,0.001808391,0.001658244,8.887838E-4,3.288886E-5,2.55764E-8,2.649013E-6,3.487042E-4,7.682536E-5,6.595566E-6,0.005922509,8.317825E-5,0.002408317,1.443757E-4,8.616938E-4,7.292892E-5,5.31734E-4,1.135936E-5,1.328782E-8,1.278794E-11,2.194894E-6,1.886596E-4,4.208401E-8,2.269892E-14,1.233994E-9,0.002367061,3.534986E-4,6.445646E-6,3.28357E-7,2.704591E-7,1.22753E-8,1.439248E-10,8.427123E-10,5.469964E-38,8.618137E-35,2.316726E-52,4.105104E-17,7.80989,5.700088E-5,442930.2,442930.2
7.556312E-6,16.23986,-7.927853E9,1669.683,1669.683,9.256833E-4,1.0,0.7831506,3.662667E-4,0.05090343,0.001819893,0.00557224,3.431148E-5,0.100874,1.956498E-4,0.01960131,7.697835E-4,3.380208E-6,1.86142E-6,0.01792773,6.742833E-4,0.001810534,0.001658973,8.891927E-4,3.266668E-5,2.536584E-8,2.62666E-6,3.470534E-4,7.652083E-5,6.577542E-6,0.005914503,8.291005E-5,0.00240947,1.44712E-4,8.628606E-4,7.305803E-5,5.319048E-4,1.141109E-5,1.315557E-8,1.271814E-11,2.186157E-6,1.877784E-4,4.177667E-8,2.232691E-14,1.200053E-9,0.002366475,3.533178E-4,6.465922E-6,3.29732E-7,2.708441E-7,1.231983E-8,1.44865E-10,8.471579E-10,4.580292E-38,7.219744E-35,1.761841E-52,3.789703E-17,7.809664,5.700069E-5,442917.4,442917.4
7.884902E-6,16.24067,-7.73075E9,1669.0,1669.0,9.256833E-4,1.0,0.7827434,3.568888E-4,0.05138468,0.001752031,0.005483451,3.299275E-5,0.1011934,1.886189E-4,0.01987398,7.30021E-4,3.153158E-6,1.723979E-6,0.01758793,6.530739E-4,0.0018446,0.001670281,8.952706E-4,2.928101E-5,2.22354E-8,2.292318E-6,3.218944E-4,7.182212E-5,6.298239E-6,0.005788012,7.876187E-5,0.002427367,1.50123E-4,8.815969E-4,7.512737E-5,5.345178E-4,1.226134E-5,1.127028E-8,1.16627E-11,2.052049E-6,1.741356E-4,3.725564E-8,1.746467E-14,7.837735E-10,0.002357153,3.504019E-4,6.795517E-6,3.522527E-7,2.770626E-7,1.305158E-8,1.60635E-10,9.210058E-10,2.530699E-39,4.01824E-36,1.954493E-54,1.037639E-17,7.806079,5.699786E-5,442714.1,442714.1
8.161081E-6,16.24123,-7.567881E9,1668.438,1668.438,9.256833E-4,1.0,0.782417,3.495268E-4,0.05177145,0.00169932,0.005411003,3.19656E-5,0.1014461,1.831338E-4,0.0200956,6.985976E-4,2.979277E-6,1.619126E-6,0.01731185,6.363121E-4,0.001872151,0.001679041,8.996034E-4,2.673729E-5,1.995865E-8,2.049169E-6,3.029633E-4,6.821231E-5,6.081843E-6,0.005686733,7.555926E-5,0.002441254,1.545924E-4,8.970232E-4,7.682463E-5,5.364929E-4,1.298902E-5,9.994152E-9,1.087831E-11,1.949829E-6,1.635971E-4,3.403169E-8,1.46113E-14,5.710937E-10,0.002349595,3.479866E-4,7.072491E-6,3.714178E-7,2.822342E-7,1.367822E-8,1.746E-10,9.85361E-10,2.334417E-40,3.729114E-37,5.056445E-56,3.534861E-18,7.803183,5.699589E-5,442549.8,442549.8
8.182155E-6,16.24127,-7.555569E9,1668.396,1668.396,9.256833E-4,1.0,0.7823926,3.489831E-4,0.05180034,0.001695448,0.005405554,3.189004E-5,0.1014649,1.8273E-4,0.02011224,6.962707E-4,2.966593E-6,1.611492E-6,0.01729113,6.350705E-4,0.001874214,0.001679683,8.999068E-4,2.655356E-5,1.979899E-8,2.031885E-6,3.015941E-4,6.794863E-5,6.065965E-6,0.005679184,7.532468E-5,0.002442273,1.549306E-4,8.981888E-4,7.69526E-5,5.366359E-4,1.304502E-5,9.906028E-9,1.082188E-11,1.942388E-6,1.628255E-4,3.380372E-8,1.442691E-14,5.583347E-10,0.002349028,3.478037E-4,7.093623E-6,3.728888E-7,2.826269E-7,1.372648E-8,1.756923E-10,9.90357E-10,1.947367E-40,3.112227E-37,3.823447E-56,3.257239E-18,7.802966,5.699575E-5,442537.5,442537.5
8.283127E-6,16.24145,-7.49691E9,1668.194,1668.194,9.256833E-4,1.0,0.782277,3.464131E-4,0.05193754,0.001677177,0.0053796,3.153337E-5,0.1015535,1.808234E-4,0.02019146,6.852582E-4,2.906919E-6,1.575606E-6,0.01719251,6.291932E-4,0.001884023,0.001682709,9.013085E-4,2.569281E-5,1.904221E-8,1.95142E-6,2.951743E-4,6.670757E-5,5.991084E-6,0.005643359,7.421927E-5,0.002447079,1.565453E-4,9.03751E-4,7.756267E-5,5.373064E-4,1.33142E-5,9.499897E-9,1.055786E-11,1.907405E-6,1.5919E-4,3.27436E-8,1.359232E-14,5.026031E-10,0.002346331,3.469302E-4,7.19486E-6,3.799533E-7,2.845048E-7,1.395856E-8,1.809789E-10,1.014462E-9,8.213528E-41,1.31549E-37,1.012585E-56,2.204461E-18,7.801935,5.699512E-5,442479.1,442479.1
