Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_IC3H7_Soln#12 (),Mole_fraction_NC3H7_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_PC4H9_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H5_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_NC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_DIALLYL_Soln#12 (),Mole_fraction_CYC6H8_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_LC6H6_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_NPBENZ_Soln#12 (),Mole_fraction_NC12H26_Soln#12 (),Mole_fraction_NC16H34_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
2.419975E-5,15.70689,-4.482894E9,1350.179,1350.179,0.001164569,1.0,0.8318241,4.883105E-5,0.02148024,5.873259E-4,0.005398639,8.278506E-5,0.07193895,4.932001E-5,0.002530615,0.002291097,7.689211E-6,6.003341E-6,0.02660843,4.940278E-4,2.44246E-4,3.408323E-4,2.23703E-5,5.144051E-4,2.540734E-6,6.867516E-5,7.140928E-5,5.831457E-5,0.00634596,5.220702E-4,8.191647E-5,0.01142229,1.957281E-5,4.557718E-4,3.18475E-6,2.5969E-4,5.146443E-6,3.089622E-4,8.55288E-6,1.655777E-4,0.00299251,1.36007E-4,0.002316749,6.404528E-5,1.733298E-5,5.20129E-4,0.002818608,0.003163408,8.586074E-5,2.378369E-6,8.296965E-6,5.777489E-5,2.614375E-5,7.574542E-4,1.372261E-4,0.002592914,8.214562,7.414385E-5,465880.8,465880.8
2.433697E-5,15.70685,-4.450403E9,1350.047,1350.047,0.001164569,1.0,0.8317323,4.86079E-5,0.0215147,5.84728E-4,0.005401713,8.238265E-5,0.07200815,4.912532E-5,0.002535722,0.002290979,7.659768E-6,5.962982E-6,0.02661804,4.93448E-4,2.44936E-4,3.415611E-4,2.239034E-5,5.140559E-4,2.522974E-6,6.863491E-5,7.162488E-5,5.827525E-5,0.006341837,5.221579E-4,8.16608E-5,0.01143096,1.94966E-5,4.569201E-4,3.199097E-6,2.6026E-4,5.176672E-6,3.098203E-4,8.579718E-6,1.653905E-4,0.002985832,1.358278E-4,0.002315677,6.405617E-5,1.736459E-5,5.193949E-4,0.002813123,0.003162703,8.575523E-5,2.389934E-6,8.327274E-6,5.787515E-5,2.614421E-5,7.533346E-4,1.361247E-4,0.002579399,8.21378,7.414401E-5,465836.4,465836.4
2.443741E-5,15.70683,-4.426865E9,1349.951,1349.951,0.001164569,1.0,0.8316656,4.844599E-5,0.02153981,5.828426E-4,0.005403946,8.209063E-5,0.07205853,4.898391E-5,0.002539444,0.00229089,7.638388E-6,5.933742E-6,0.02662501,4.930257E-4,2.454395E-4,3.420927E-4,2.240481E-5,5.138007E-4,2.51011E-6,6.860543E-5,7.178208E-5,5.824616E-5,0.006338818,5.222204E-4,8.147487E-5,0.01143727,1.944126E-5,4.577573E-4,3.209576E-6,2.606759E-4,5.198782E-6,3.104462E-4,8.599305E-6,1.652539E-4,0.002980959,1.356966E-4,0.00231489,6.406388E-5,1.738756E-5,5.188587E-4,0.002809121,0.00316219,8.567844E-5,2.398383E-6,8.349398E-6,5.794814E-5,2.614442E-5,7.503425E-4,1.353265E-4,0.002569579,8.21321,7.414413E-5,465804.1,465804.1
2.450787E-5,15.70681,-4.410487E9,1349.884,1349.884,0.001164569,1.0,0.8316189,4.833317E-5,0.02155737,5.815285E-4,0.005405504,8.188709E-5,0.07209373,4.888527E-5,0.002542047,0.002290826,7.623478E-6,5.913385E-6,0.02662986,4.927307E-4,2.457918E-4,3.424646E-4,2.241485E-5,5.136219E-4,2.501157E-6,6.858475E-5,7.189203E-5,5.82256E-5,0.0063367,5.222634E-4,8.134508E-5,0.01144167,1.940266E-5,4.583428E-4,3.216914E-6,2.609669E-4,5.214281E-6,3.108841E-4,8.613014E-6,1.651584E-4,0.00297755,1.356045E-4,0.002314337,6.406915E-5,1.740359E-5,5.184833E-4,0.002806321,0.003161832,8.56248E-5,2.4043E-6,8.364884E-6,5.799913E-5,2.61445E-5,7.482557E-4,1.347706E-4,0.002562729,8.212813,7.414422E-5,465781.6,465781.6
2.463418E-5,15.70678,-4.381381E9,1349.765,1349.765,0.001164569,1.0,0.8315357,4.813238E-5,0.02158873,5.791893E-4,0.005408281,8.152481E-5,0.07215657,4.870957E-5,0.002546696,0.002290708,7.596925E-6,5.877198E-6,0.02663849,4.922041E-4,2.464217E-4,3.431293E-4,2.243266E-5,5.133018E-4,2.485245E-6,6.854766E-5,7.20885E-5,5.818842E-5,0.006332902,5.223386E-4,8.111366E-5,0.01144952,1.933392E-5,4.593889E-4,3.230045E-6,2.614871E-4,5.242048E-6,3.116668E-4,8.63753E-6,1.649876E-4,0.002971454,1.354394E-4,0.002313345,6.407832E-5,1.743215E-5,5.178114E-4,0.002801315,0.003161193,8.552909E-5,2.414891E-6,8.392582E-6,5.809014E-5,2.614452E-5,7.445385E-4,1.337823E-4,0.002550524,8.212104,7.414436E-5,465741.4,465741.4
2.467403E-5,15.70677,-4.372266E9,1349.728,1349.728,0.001164569,1.0,0.8315095,4.806942E-5,0.02159859,5.784556E-4,0.005409152,8.141119E-5,0.07217632,4.865443E-5,0.002548159,0.00229067,7.588593E-6,5.865861E-6,0.02664119,4.920385E-4,2.466201E-4,3.433385E-4,2.243823E-5,5.132009E-4,2.480259E-6,6.853596E-5,7.215031E-5,5.817661E-5,0.006331704,5.223619E-4,8.104098E-5,0.01145198,1.931235E-5,4.597181E-4,3.234182E-6,2.616509E-4,5.250804E-6,3.119132E-4,8.64525E-6,1.649338E-4,0.002969535,1.353874E-4,0.002313031,6.408115E-5,1.744112E-5,5.175997E-4,0.002799739,0.003160992,8.549901E-5,2.418228E-6,8.401303E-6,5.811874E-5,2.61445E-5,7.43372E-4,1.334727E-4,0.002546693,8.211881,7.414441E-5,465728.7,465728.7
2.489733E-5,15.70671,-4.321763E9,1349.519,1349.519,0.001164569,1.0,0.8313639,4.772018E-5,0.02165359,5.743851E-4,0.005413995,8.078083E-5,0.07228631,4.834819E-5,0.002556316,0.002290449,7.542333E-6,5.803075E-6,0.02665616,4.911165E-4,2.477273E-4,3.44506E-4,2.246892E-5,5.126366E-4,2.452654E-6,6.847035E-5,7.249513E-5,5.810969E-5,0.006324987,5.224878E-4,8.063677E-5,0.01146568,1.919256E-5,4.615539E-4,3.257302E-6,2.625652E-4,5.299819E-6,3.132878E-4,8.688356E-6,1.646339E-4,0.002958823,1.350954E-4,0.002311269,6.409629E-5,1.749094E-5,5.164166E-4,0.002790944,0.003159872,8.533157E-5,2.436883E-6,8.450016E-6,5.827803E-5,2.614403E-5,7.368939E-4,1.317572E-4,0.00252541,8.210642,7.414467E-5,465658.5,465658.5
2.537818E-5,15.70659,-4.216297E9,1349.078,1349.078,0.001164569,1.0,0.8310555,4.698707E-5,0.02177052,5.658337E-4,0.005424205,7.945682E-5,0.07251954,4.770321E-5,0.002573668,0.002289933,7.444968E-6,5.671803E-6,0.02668748,4.891607E-4,2.500896E-4,3.46994E-4,2.253241E-5,5.114273E-4,2.394963E-6,6.832902E-5,7.322918E-5,5.796167E-5,0.006310519,5.227364E-4,7.978264E-5,0.01149459,1.894039E-5,4.654614E-4,3.306766E-6,2.645154E-4,5.405104E-6,3.162173E-4,8.780384E-6,1.639946E-4,0.002935977,1.344666E-4,0.002307454,6.412539E-5,1.759595E-5,5.138855E-4,0.002772188,0.003157499,8.49769E-5,2.476819E-6,8.554053E-6,5.861567E-5,2.614137E-5,7.232535E-4,1.281677E-4,0.002480555,8.208022,7.414523E-5,465509.9,465509.9
2.564384E-5,15.70653,-4.159881E9,1348.839,1348.839,0.001164569,1.0,0.8308881,4.659299E-5,0.02183425,5.612332E-4,0.005429718,7.874466E-5,0.07264628,4.735527E-5,0.002583131,0.002289625,7.392483E-6,5.601537E-6,0.02670425,4.880975E-4,2.51382E-4,3.483533E-4,2.256597E-5,5.107627E-4,2.364095E-6,6.825091E-5,7.362975E-5,5.787765E-5,0.006302525,5.228605E-4,7.932024E-5,0.01151022,1.880443E-5,4.675935E-4,3.333905E-6,2.65582E-4,5.463119E-6,3.178179E-4,8.830761E-6,1.636452E-4,0.002923486,1.341191E-4,0.002305333,6.413941E-5,1.765265E-5,5.124968E-4,0.002761934,0.003156209,8.478439E-5,2.498745E-6,8.611028E-6,5.879907E-5,2.613895E-5,7.158974E-4,1.26245E-4,0.002456341,8.206602,7.414554E-5,465429.3,465429.3
2.664608E-5,15.70628,-3.958029E9,1347.966,1347.966,0.001164569,1.0,0.8302743,4.517092E-5,0.02206943,5.446094E-4,0.005449761,7.617229E-5,0.07311172,4.609261E-5,0.002618082,0.002288331,7.202212E-6,5.349748E-6,0.02676434,4.84191E-4,2.561799E-4,3.533897E-4,2.268356E-5,5.082776E-4,2.253562E-6,6.795625E-5,7.511061E-5,5.75478E-5,0.006272374,5.232506E-4,7.763239E-5,0.01156717,1.831138E-5,4.754754E-4,3.435137E-6,2.695401E-4,5.681006E-6,3.237477E-4,9.01798E-6,1.62351E-4,0.002877161,1.328091E-4,0.002297268,6.418017E-5,1.785852E-5,5.073187E-4,0.002723919,0.003151474,8.407876E-5,2.580613E-6,8.822914E-6,5.947211E-5,2.612415E-5,6.892164E-4,1.193484E-4,0.002368378,8.201413,7.41467E-5,465135.1,465135.1
2.672552E-5,15.70627,-3.942739E9,1347.898,1347.898,0.001164569,1.0,0.8302268,4.50624E-5,0.02208773,5.433393E-4,0.0054513,7.597583E-5,0.07314778,4.599579E-5,0.002620803,0.00228822,7.187635E-6,5.33065E-6,0.02676889,4.838882E-4,2.56555E-4,3.537828E-4,2.269229E-5,5.080821E-4,2.245183E-6,6.793291E-5,7.522596E-5,5.752084E-5,0.006269986,5.232764E-4,7.750232E-5,0.01157155,1.827359E-5,4.760894E-4,3.443084E-6,2.698494E-4,5.698209E-6,3.242105E-4,9.03263E-6,1.6225E-4,0.002873542,1.327054E-4,0.002296625,6.418262E-5,1.787431E-5,5.069124E-4,0.002720951,0.003151107,8.402418E-5,2.587045E-6,8.839504E-6,5.952421E-5,2.612261E-5,6.871716E-4,1.188249E-4,0.002361627,8.201013,7.414679E-5,465112.4,465112.4
2.690206E-5,15.70622,-3.909104E9,1347.749,1347.749,0.001164569,1.0,0.8301219,4.482334E-5,0.02212821,5.405408E-4,0.005454695,7.554297E-5,0.07322749,4.578228E-5,0.002626824,0.00228797,7.155493E-6,5.288636E-6,0.02677891,4.832189E-4,2.573861E-4,3.546533E-4,2.27114E-5,5.076486E-4,2.226753E-6,6.788104E-5,7.548128E-5,5.746051E-5,0.00626468,5.233313E-4,7.721515E-5,0.01158121,1.819028E-5,4.774486E-4,3.460705E-6,2.705347E-4,5.736405E-6,3.252353E-4,9.065093E-6,1.620263E-4,0.002865529,1.324749E-4,0.002295194,6.418764E-5,1.790913E-5,5.060115E-4,0.002714376,0.003150296,8.390359E-5,2.60131E-6,8.87627E-6,5.963936E-5,2.6119E-5,6.826628E-4,1.176732E-4,0.002346738,8.200129,7.414699E-5,465062.2,465062.2
2.699076E-5,15.7062,-3.892397E9,1347.675,1347.675,0.001164569,1.0,0.8300695,4.470428E-5,0.02214845,5.391469E-4,0.005456388,7.532739E-5,0.07326732,4.567584E-5,0.002629836,0.002287841,7.139474E-6,5.267745E-6,0.02678389,4.828843E-4,2.578023E-4,3.55089E-4,2.272086E-5,5.074312E-4,2.217593E-6,6.785499E-5,7.560903E-5,5.742999E-5,0.006262015,5.233577E-4,7.707182E-5,0.01158603,1.814876E-5,4.781287E-4,3.469538E-6,2.708779E-4,5.755579E-6,3.257484E-4,9.081354E-6,1.619144E-4,0.002861517,1.323591E-4,0.002294474,6.418996E-5,1.792648E-5,5.0556E-4,0.002711085,0.003149891,8.384336E-5,2.608462E-6,8.89469E-6,5.96969E-5,2.611709E-5,6.804154E-4,1.171004E-4,0.002339314,8.199688,7.414709E-5,465037.2,465037.2
2.702954E-5,15.70619,-3.885117E9,1347.643,1347.643,0.001164569,1.0,0.8300466,4.465246E-5,0.02215729,5.385401E-4,0.005457126,7.523354E-5,0.07328469,4.562948E-5,0.002631151,0.002287785,7.132497E-6,5.258658E-6,0.02678606,4.827385E-4,2.579839E-4,3.552792E-4,2.272496E-5,5.073362E-4,2.213605E-6,6.78436E-5,7.566476E-5,5.741661E-5,0.006260849,5.233689E-4,7.700937E-5,0.01158813,1.813067E-5,4.784254E-4,3.473395E-6,2.710277E-4,5.763957E-6,3.259722E-4,9.088453E-6,1.618655E-4,0.002859766,1.323085E-4,0.002294159,6.419093E-5,1.793404E-5,5.053629E-4,0.002709649,0.003149715,8.38171E-5,2.611585E-6,8.90273E-6,5.972198E-5,2.611624E-5,6.794367E-4,1.168513E-4,0.00233608,8.199495,7.414713E-5,465026.3,465026.3
2.770449E-5,15.70603,-3.762145E9,1347.088,1347.088,0.001164569,1.0,0.8296551,4.377206E-5,0.0223092,5.282216E-4,0.005469705,7.363811E-5,0.07358259,4.483952E-5,0.002653764,0.002286759,7.013664E-6,5.104842E-6,0.02682269,4.802354E-4,2.611186E-4,3.585567E-4,2.279332E-5,5.05692E-4,2.146167E-6,6.764555E-5,7.662407E-5,5.717967E-5,0.006240588,5.235384E-4,7.594162E-5,0.011624,1.78226E-5,4.835337E-4,3.540118E-6,2.736117E-4,5.909408E-6,3.298308E-4,9.211E-6,1.610235E-4,0.00282958,1.314289E-4,0.00228866,6.42038E-5,1.806278E-5,5.019538E-4,0.002684889,0.003146685,8.336714E-5,2.665642E-6,9.041601E-6,6.0152E-5,2.609951E-5,6.627641E-4,1.126329E-4,0.00228095,8.196205,7.414788E-5,464839.7,464839.7
2.773814E-5,15.70602,-3.756172E9,1347.061,1347.061,0.001164569,1.0,0.8296359,4.372918E-5,0.02231668,5.277189E-4,0.00547032,7.356039E-5,0.07359723,4.480094E-5,0.002654879,0.002286706,7.007863E-6,5.097381E-6,0.02682446,4.801124E-4,2.612736E-4,3.587185E-4,2.279659E-5,5.056105E-4,2.142898E-6,6.763569E-5,7.667137E-5,5.716767E-5,0.006239579,5.235456E-4,7.588932E-5,0.01162575,1.780756E-5,4.837856E-4,3.543424E-6,2.737394E-4,5.916641E-6,3.300214E-4,9.217061E-6,1.609819E-4,0.002828089,1.313851E-4,0.002288385,6.420425E-5,1.806907E-5,5.01785E-4,0.002683666,0.003146536,8.334506E-5,2.668322E-6,9.048472E-6,6.017313E-5,2.609859E-5,6.619503E-4,1.124283E-4,0.002278257,8.196044,7.414792E-5,464830.5,464830.5
2.824762E-5,15.70591,-3.667818E9,1346.654,1346.654,0.001164569,1.0,0.8293481,4.309167E-5,0.02242901,5.202375E-4,0.005479489,7.240413E-5,0.07381652,4.422599E-5,0.002671614,0.002285879,6.921437E-6,4.986741E-6,0.02685075,4.782689E-4,2.636046E-4,3.611509E-4,2.284439E-5,5.043808E-4,2.094427E-6,6.748646E-5,7.738153E-5,5.69839E-5,0.006224313,5.236408E-4,7.51079E-5,0.01165194,1.758348E-5,4.87569E-4,3.593254E-6,2.756603E-4,6.025937E-6,3.328848E-4,9.308271E-6,1.603572E-4,0.002805679,1.307227E-4,0.002284214,6.420882E-5,1.816266E-5,4.992412E-4,0.002665288,0.003144306,8.301448E-5,2.708725E-6,9.151896E-6,6.048934E-5,2.608361E-5,6.498243E-4,1.09393E-4,0.002238102,8.193632,7.414848E-5,464693.8,464693.8
2.853811E-5,15.70584,-3.619037E9,1346.427,1346.427,0.001164569,1.0,0.8291867,4.273746E-5,0.02249225,5.160774E-4,0.005484604,7.176139E-5,0.07393961,4.390553E-5,0.002681039,0.00228539,6.873287E-6,4.925528E-6,0.02686528,4.772337E-4,2.649213E-4,3.625232E-4,2.287034E-5,5.036838E-4,2.067623E-6,6.740149E-5,7.778153E-5,5.687749E-5,0.00621562,5.23684E-4,7.467087E-5,0.01166656,1.745862E-5,4.897009E-4,3.621476E-6,2.767451E-4,6.088075E-6,3.345003E-4,9.359821E-6,1.600048E-4,0.002793034,1.303458E-4,0.002281831,6.420967E-5,1.821476E-5,4.978014E-4,0.002654919,0.003143055,8.282914E-5,2.731619E-6,9.210372E-6,6.066671E-5,2.607426E-5,6.430691E-4,1.077135E-4,0.002215713,8.192283,7.41488E-5,464617.3,464617.3
2.855186E-5,15.70584,-3.616713E9,1346.416,1346.416,0.001164569,1.0,0.8291792,4.272085E-5,0.02249523,5.158824E-4,0.005484844,7.173126E-5,0.0739454,4.389049E-5,0.002681483,0.002285367,6.871028E-6,4.922663E-6,0.02686596,4.77185E-4,2.649834E-4,3.625879E-4,2.287154E-5,5.036509E-4,2.066367E-6,6.739747E-5,7.780038E-5,5.687242E-5,0.006215209,5.236858E-4,7.465033E-5,0.01166724,1.745277E-5,4.898013E-4,3.622808E-6,2.767963E-4,6.091013E-6,3.345764E-4,9.362253E-6,1.599882E-4,0.002792438,1.303279E-4,0.002281718,6.420968E-5,1.821721E-5,4.977334E-4,0.00265443,0.003142996,8.282043E-5,2.7327E-6,9.213132E-6,6.067505E-5,2.60738E-5,6.427522E-4,1.076349E-4,0.002214662,8.19222,7.414881E-5,464613.7,464613.7
2.863344E-5,15.70582,-3.6032E9,1346.353,1346.353,0.001164569,1.0,0.8291342,4.262263E-5,0.02251287,5.147286E-4,0.005486265,7.155302E-5,0.0739797,4.380151E-5,0.002684114,0.002285227,6.85766E-6,4.905728E-6,0.02686997,4.768965E-4,2.653515E-4,3.629713E-4,2.287865E-5,5.034558E-4,2.058947E-6,6.737363E-5,7.791202E-5,5.684231E-5,0.00621277,5.236964E-4,7.452877E-5,0.01167131,1.74181E-5,4.903965E-4,3.630708E-6,2.770995E-4,6.108438E-6,3.350277E-4,9.376666E-6,1.598898E-4,0.002788906,1.302222E-4,0.002281048,6.420967E-5,1.823167E-5,4.973306E-4,0.002651534,0.003142648,8.276881E-5,2.739109E-6,9.229485E-6,6.072445E-5,2.607106E-5,6.40877E-4,1.071702E-4,0.002208444,8.191844,7.41489E-5,464592.4,464592.4
2.868071E-5,15.70581,-3.595414E9,1346.316,1346.316,0.001164569,1.0,0.8291082,4.256597E-5,0.02252307,5.140628E-4,0.005487085,7.145016E-5,0.07399953,4.375014E-5,0.002685635,0.002285146,6.849943E-6,4.895962E-6,0.02687229,4.767297E-4,2.655644E-4,3.63193E-4,2.288274E-5,5.033428E-4,2.054671E-6,6.735981E-5,7.797659E-5,5.682483E-5,0.006211357,5.237023E-4,7.445855E-5,0.01167365,1.739809E-5,4.907407E-4,3.63528E-6,2.772749E-4,6.11853E-6,3.352887E-4,9.385006E-6,1.598328E-4,0.002786862,1.301609E-4,0.002280659,6.420962E-5,1.824001E-5,4.970974E-4,0.002649858,0.003142446,8.273899E-5,2.742819E-6,9.238948E-6,6.075301E-5,2.606946E-5,6.397945E-4,1.069023E-4,0.002204854,8.191627,7.414895E-5,464580.1,464580.1
2.870714E-5,15.7058,-3.591073E9,1346.296,1346.296,0.001164569,1.0,0.8290937,4.253438E-5,0.02252877,5.136914E-4,0.005487543,7.139279E-5,0.07401059,4.372148E-5,0.002686484,0.0022851,6.845639E-6,4.890518E-6,0.02687357,4.766367E-4,2.656833E-4,3.633169E-4,2.288501E-5,5.032797E-4,2.052288E-6,6.735209E-5,7.801264E-5,5.681504E-5,0.006210567,5.237055E-4,7.441937E-5,0.01167496,1.738693E-5,4.909329E-4,3.637834E-6,2.773729E-4,6.12417E-6,3.354345E-4,9.389664E-6,1.59801E-4,0.002785721,1.301267E-4,0.002280442,6.420958E-5,1.824467E-5,4.969672E-4,0.002648923,0.003142334,8.272234E-5,2.744892E-6,9.244233E-6,6.076894E-5,2.606855E-5,6.391907E-4,1.067529E-4,0.002202851,8.191506,7.414898E-5,464573.2,464573.2
2.874416E-5,15.70579,-3.585E9,1346.267,1346.267,0.001164569,1.0,0.8290735,4.249019E-5,0.02253674,5.131721E-4,0.005488183,7.131257E-5,0.07402608,4.36814E-5,0.002687673,0.002285036,6.839618E-6,4.882908E-6,0.02687538,4.765064E-4,2.658499E-4,3.634903E-4,2.288818E-5,5.031913E-4,2.048956E-6,6.734128E-5,7.806311E-5,5.680131E-5,0.00620946,5.237098E-4,7.436454E-5,0.01167679,1.737132E-5,4.91202E-4,3.641411E-6,2.775101E-4,6.132071E-6,3.356386E-4,9.396187E-6,1.597565E-4,0.002784123,1.300787E-4,0.002280138,6.420951E-5,1.825118E-5,4.967848E-4,0.002647613,0.003142176,8.269905E-5,2.747795E-6,9.251635E-6,6.079124E-5,2.606728E-5,6.383461E-4,1.065441E-4,0.00220005,8.191337,7.414902E-5,464563.6,464563.6
2.890667E-5,15.70576,-3.558575E9,1346.142,1346.142,0.001164569,1.0,0.8289848,4.229746E-5,0.02257164,5.109066E-4,0.005490978,7.096265E-5,0.07409379,4.350645E-5,0.002692877,0.002284752,6.813342E-6,4.849751E-6,0.02688323,4.759367E-4,2.665791E-4,3.642493E-4,2.290193E-5,5.028039E-4,2.034443E-6,6.729382E-5,7.828394E-5,5.674085E-5,0.006204605,5.237274E-4,7.412507E-5,0.01168479,1.730318E-5,4.923795E-4,3.657087E-6,2.781108E-4,6.166723E-6,3.36532E-4,9.424754E-6,1.595617E-4,0.002777129,1.298683E-4,0.002278801,6.420895E-5,1.827958E-5,4.959856E-4,0.002641878,0.003141488,8.259723E-5,2.760518E-6,9.284055E-6,6.088874E-5,2.606158E-5,6.346602E-4,1.056343E-4,0.002187822,8.190597,7.414919E-5,464521.6,464521.6
2.896741E-5,15.70574,-3.548786E9,1346.096,1346.096,0.001164569,1.0,0.8289518,4.222593E-5,0.02258463,5.100656E-4,0.005492017,7.083277E-5,0.07411899,4.344147E-5,0.002694815,0.002284645,6.803582E-6,4.83746E-6,0.02688614,4.757247E-4,2.66851E-4,3.645322E-4,2.2907E-5,5.026593E-4,2.029061E-6,6.72761E-5,7.836621E-5,5.671816E-5,0.006202792,5.237334E-4,7.403604E-5,0.01168776,1.727788E-5,4.928182E-4,3.662935E-6,2.783347E-4,6.179665E-6,3.36865E-4,9.435406E-6,1.594891E-4,0.002774523,1.297897E-4,0.002278301,6.420864E-5,1.829013E-5,4.956876E-4,0.002639741,0.003141232,8.255935E-5,2.765265E-6,9.296144E-6,6.092501E-5,2.60594E-5,6.332914E-4,1.052971E-4,0.002183279,8.190321,7.414926E-5,464506.0,464506.0
2.903818E-5,15.70573,-3.537426E9,1346.042,1346.042,0.001164569,1.0,0.8289135,4.214294E-5,0.02259974,5.090897E-4,0.005493223,7.068206E-5,0.07414827,4.336604E-5,0.002697069,0.00228452,6.792254E-6,4.823209E-6,0.02688951,4.754783E-4,2.671673E-4,3.648612E-4,2.291286E-5,5.024911E-4,2.022823E-6,6.725545E-5,7.846186E-5,5.669168E-5,0.006200679,5.237399E-4,7.393263E-5,0.01169121,1.72485E-5,4.933284E-4,3.669741E-6,2.785952E-4,6.194735E-6,3.372523E-4,9.447799E-6,1.594046E-4,0.002771491,1.296981E-4,0.002277719,6.420822E-5,1.830237E-5,4.953407E-4,0.002637255,0.003140934,8.251533E-5,2.77079E-6,9.31021E-6,6.096716E-5,2.605684E-5,6.317025E-4,1.04906E-4,0.002178006,8.190002,7.414933E-5,464487.9,464487.9
2.909867E-5,15.70571,-3.527771E9,1345.996,1345.996,0.001164569,1.0,0.8288808,4.20723E-5,0.02261263,5.082589E-4,0.005494249,7.055377E-5,0.07417324,4.33018E-5,0.002698992,0.002284412,6.782608E-6,4.811086E-6,0.02689237,4.752681E-4,2.674373E-4,3.651419E-4,2.291782E-5,5.023474E-4,2.017518E-6,6.72378E-5,7.854346E-5,5.666899E-5,0.006198874,5.237451E-4,7.384451E-5,0.01169415,1.722349E-5,4.937636E-4,3.675552E-6,2.788175E-4,6.207611E-6,3.375828E-4,9.458377E-6,1.593325E-4,0.002768904,1.296199E-4,0.002277221,6.42078E-5,1.831279E-5,4.950446E-4,0.002635134,0.00314068,8.247781E-5,2.775508E-6,9.322218E-6,6.10031E-5,2.605462E-5,6.303494E-4,1.045734E-4,0.002173515,8.189729,7.41494E-5,464472.4,464472.4
2.927786E-5,15.70567,-3.499424E9,1345.861,1345.861,0.001164569,1.0,0.8287845,4.186457E-5,0.02265067,5.058156E-4,0.005497272,7.017649E-5,0.07424688,4.311274E-5,0.002704667,0.00228409,6.754221E-6,4.775485E-6,0.02690078,4.746484E-4,2.682348E-4,3.659711E-4,2.293231E-5,5.019225E-4,2.001938E-6,6.718556E-5,7.878432E-5,5.660151E-5,0.006193529,5.237588E-4,7.358492E-5,0.01170281,1.714988E-5,4.950486E-4,3.692735E-6,2.794743E-4,6.245721E-6,3.385587E-4,9.489632E-6,1.591197E-4,0.002761264,1.293883E-4,0.002275745,6.420626E-5,1.834344E-5,4.941692E-4,0.00262887,0.003139932,8.23672E-5,2.789458E-6,9.357701E-6,6.110904E-5,2.604791E-5,6.263682E-4,1.035967E-4,0.002160296,8.188927,7.414959E-5,464426.9,464426.9
2.948755E-5,15.70562,-3.466723E9,1345.704,1345.704,0.001164569,1.0,0.8286726,4.162447E-5,0.02269491,5.029903E-4,0.005500773,6.974028E-5,0.0743324,4.289389E-5,0.002711269,0.002283708,6.721365E-6,4.734414E-6,0.02691048,4.739285E-4,2.691639E-4,3.669365E-4,2.294885E-5,5.014268E-4,1.983971E-6,6.712448E-5,7.906452E-5,5.652206E-5,0.00618728,5.237712E-4,7.328393E-5,0.01171284,1.706468E-5,4.965437E-4,3.712777E-6,2.802395E-4,6.290253E-6,3.39695E-4,9.526054E-6,1.58872E-4,0.002752369,1.291176E-4,0.002274016,6.42039E-5,1.837889E-5,4.931485E-4,0.002621578,0.003139063,8.223881E-5,2.805735E-6,9.399056E-6,6.123205E-5,2.603981E-5,6.217608E-4,1.024699E-4,0.002144992,8.187996,7.414981E-5,464374.1,464374.1
