Time_Soln#22 (sec),Volume_Soln#22 (cm3),Volumetric_heat_production_rate_Soln#22 (erg/cm3-sec),Surface_temperature_Soln#22 (K),Temperature_Soln#22 (K),Mass_Soln#22 (g),Pressure_Soln#22 (atm),Mole_fraction_H2_Soln#22 (),Mole_fraction_H_Soln#22 (),Mole_fraction_CH4_Soln#22 (),Mole_fraction_CH3_Soln#22 (),Mole_fraction_CH2_Soln#22 (),Mole_fraction_C2H6_Soln#22 (),Mole_fraction_C2H5_Soln#22 (),Mole_fraction_C2H4_Soln#22 (),Mole_fraction_C2H3_Soln#22 (),Mole_fraction_C2H2_Soln#22 (),Mole_fraction_C3H8_Soln#22 (),Mole_fraction_IC3H7_Soln#22 (),Mole_fraction_NC3H7_Soln#22 (),Mole_fraction_C3H6_Soln#22 (),Mole_fraction_C3H5-A_Soln#22 (),Mole_fraction_C3H5-T_Soln#22 (),Mole_fraction_C3H4-P_Soln#22 (),Mole_fraction_C3H4-A_Soln#22 (),Mole_fraction_C3H3_Soln#22 (),Mole_fraction_NC4H10_Soln#22 (),Mole_fraction_PC4H9_Soln#22 (),Mole_fraction_IC4H10_Soln#22 (),Mole_fraction_C4H8-1_Soln#22 (),Mole_fraction_C4H8-2_Soln#22 (),Mole_fraction_C4H71-3_Soln#22 (),Mole_fraction_C4H6_Soln#22 (),Mole_fraction_C4H5_Soln#22 (),Mole_fraction_C4H4_Soln#22 (),Mole_fraction_C4H2_Soln#22 (),Mole_fraction_C6H6_Soln#22 (),Mole_fraction_FULVENE_Soln#22 (),Mole_fraction_C5H6_Soln#22 (),Mole_fraction_C5H5_Soln#22 (),Mole_fraction_C10H8_Soln#22 (),Mole_fraction_NC5H12_Soln#22 (),Mole_fraction_NC5H11_Soln#22 (),Mole_fraction_NC5H10_Soln#22 (),Mole_fraction_LC5H8_Soln#22 (),Mole_fraction_NC6H12_Soln#22 (),Mole_fraction_NC7H15_Soln#22 (),Mole_fraction_NC7H14_Soln#22 (),Mole_fraction_C7H8_Soln#22 (),Mole_fraction_C7H7_Soln#22 (),Mole_fraction_C6H5C2H_Soln#22 (),Mole_fraction_C12H8_Soln#22 (),Mole_fraction_NC10H21_Soln#22 (),Mole_fraction_NC12H25_Soln#22 (),Mole_fraction_NC12H26_Soln#22 (),Mole_fraction_NC16H34_Soln#22 (),Mole_fraction_NC10H20_Soln#22 (),Molecular_weight_Soln#22 (g/mole),Mass_density_Soln#22 (g/cm3),Unburned_hydrocarbons_Soln#22 (ppm),Volatile_organic_compounds_Soln#22 (ppm)
3.011348E-6,16.25264,-1.33067E10,1751.677,1751.677,8.80528E-4,1.0,0.782604,9.801947E-4,0.04921144,0.004768861,2.445487E-5,0.00567631,7.257056E-5,0.09643177,4.729423E-4,0.02142557,9.18833E-4,8.496782E-6,5.976894E-6,0.01817468,0.001040433,3.185485E-5,0.001724464,0.001654405,0.001302479,4.132288E-5,9.145859E-8,4.127191E-6,4.753513E-4,8.922208E-5,8.703767E-6,0.005571945,2.306889E-4,0.002391613,1.408378E-4,7.959067E-4,5.939805E-5,4.191977E-4,6.147299E-5,8.359037E-6,2.781874E-8,2.394514E-11,2.381097E-6,1.691217E-4,6.689483E-8,6.025892E-14,1.570683E-9,0.002183884,5.075493E-4,6.023388E-6,1.672334E-7,1.041172E-21,3.808242E-41,2.906747E-38,8.771696E-58,7.412906E-17,7.787382,5.417755E-5,441653.7,441653.7
3.024942E-6,16.25311,-1.333731E10,1751.627,1751.627,8.80528E-4,1.0,0.7825555,9.774486E-4,0.049279,0.004748462,2.421712E-5,0.005666428,7.223227E-5,0.09647127,4.710556E-4,0.02146408,9.13502E-4,8.428631E-6,5.926596E-6,0.01813399,0.001036825,3.169768E-5,0.001728177,0.001655665,0.001304908,4.083981E-5,9.014251E-8,4.069127E-6,4.713082E-4,8.858417E-5,8.655943E-6,0.00555611,2.292488E-4,0.002394495,1.415649E-4,7.981249E-4,5.956525E-5,4.194665E-4,6.15975E-5,8.431447E-6,2.737774E-8,2.369324E-11,2.362672E-6,1.676699E-4,6.607166E-8,5.873257E-14,1.502705E-9,0.002182324,5.072652E-4,6.062542E-6,1.68678E-7,8.950886E-22,2.616729E-41,1.998382E-38,4.915636E-58,6.389073E-17,7.786932,5.417596E-5,441628.1,441628.1
3.065049E-6,16.25449,-1.34213E10,1751.479,1751.479,8.80528E-4,1.0,0.7824142,9.694527E-4,0.0494761,0.004689282,2.352989E-5,0.005637408,7.125058E-5,0.09658602,4.655741E-4,0.02157677,8.979947E-4,8.231722E-6,5.781322E-6,0.0180149,0.00102632,3.124094E-5,0.001739028,0.00165932,0.001311958,3.945072E-5,8.639488E-8,3.903218E-6,4.59676E-4,8.674094E-5,8.517578E-6,0.005509971,2.250831E-4,0.002402832,1.43704E-4,8.046341E-4,6.005456E-5,4.202378E-4,6.195972E-5,8.646435E-6,2.61294E-8,2.297174E-11,2.309572E-6,1.634727E-4,6.372915E-8,5.459279E-14,1.324735E-9,0.002177764,5.064182E-4,6.178215E-6,1.729653E-7,5.737503E-22,8.693752E-42,6.650073E-39,8.995572E-59,4.125994E-17,7.785614,5.417138E-5,441553.4,441553.4
3.070571E-6,16.25467,-1.34322E10,1751.458,1751.458,8.80528E-4,1.0,0.7823949,9.68364E-4,0.04950298,0.004681249,2.34369E-5,0.005633428,7.11173E-5,0.09660162,4.648292E-4,0.02159218,8.958852E-4,8.205086E-6,5.761678E-6,0.01799861,0.001024889,3.117885E-5,0.001740511,0.001659816,0.001312915,3.926358E-5,8.58905E-8,3.880985E-6,4.58108E-4,8.649161E-5,8.49884E-6,0.005503686,2.245191E-4,0.002403961,1.439977E-4,8.055261E-4,6.012147E-5,4.203415E-4,6.2009E-5,8.676186E-6,2.596339E-8,2.287486E-11,2.302404E-6,1.629046E-4,6.341619E-8,5.406057E-14,1.302593E-9,0.002177142,5.063006E-4,6.194156E-6,1.735583E-7,5.396481E-22,7.465788E-42,5.712038E-39,7.110334E-59,3.884707E-17,7.785434,5.417076E-5,441543.2,441543.2
3.076902E-6,16.25488,-1.344441E10,1751.435,1751.435,8.80528E-4,1.0,0.7823729,9.671193E-4,0.04953373,0.004672072,2.333076E-5,0.00562887,7.096502E-5,0.09661944,4.639779E-4,0.02160981,8.934738E-4,8.174685E-6,5.739257E-6,0.01797996,0.001023253,3.11079E-5,0.001742207,0.001660383,0.001314009,3.90502E-5,8.531782E-8,3.855672E-6,4.563201E-4,8.6207E-5,8.477446E-6,0.005496498,2.238751E-4,0.00240525,1.443344E-4,8.065477E-4,6.019805E-5,4.204597E-4,6.206533E-5,8.710346E-6,2.577473E-8,2.276448E-11,2.294228E-6,1.622561E-4,6.306011E-8,5.346138E-14,1.277859E-9,0.002176429,5.061655E-4,6.21244E-6,1.742393E-7,5.030669E-22,6.271856E-42,4.799787E-39,5.433867E-59,3.625593E-17,7.785228,5.417005E-5,441531.5,441531.5
3.078985E-6,16.25495,-1.344834E10,1751.427,1751.427,8.80528E-4,1.0,0.7823657,9.667107E-4,0.04954382,0.004669062,2.329596E-5,0.005627372,7.091507E-5,0.09662529,4.636986E-4,0.0216156,8.926825E-4,8.164719E-6,5.731909E-6,0.01797384,0.001022717,3.108463E-5,0.001742764,0.001660568,0.001314367,3.898031E-5,8.513108E-8,3.847389E-6,4.557344E-4,8.611371E-5,8.470432E-6,0.005494139,2.236639E-4,0.002405673,1.44445E-4,8.068834E-4,6.022321E-5,4.204984E-4,6.208381E-5,8.72159E-6,2.571308E-8,2.272835E-11,2.291548E-6,1.620436E-4,6.294365E-8,5.326687E-14,1.269871E-9,0.002176195,5.06121E-4,6.218454E-6,1.744634E-7,4.915841E-22,5.92217E-42,4.532555E-39,4.973195E-59,3.544191E-17,7.78516,5.416982E-5,441527.7,441527.7
3.163768E-6,16.25769,-1.359122E10,1751.11,1751.11,8.80528E-4,1.0,0.7820763,9.504205E-4,0.04994767,0.004549711,2.192561E-5,0.005566854,6.89338E-5,0.09685758,4.526004E-4,0.02184835,8.611855E-4,7.772198E-6,5.442633E-6,0.01772758,0.001001306,3.015943E-5,0.001765106,0.001667929,0.001328585,3.624863E-5,7.791433E-8,3.526839E-6,4.328142E-4,8.243883E-5,8.1935E-6,0.005399963,2.153312E-4,0.00242235,1.489296E-4,8.204344E-4,6.123441E-5,4.220047E-4,6.281974E-5,9.183863E-6,2.335788E-8,2.132394E-11,2.186406E-6,1.536631E-4,5.845341E-8,4.624863E-14,9.982477E-10,0.002166815,5.04282E-4,6.463795E-6,1.83672E-7,1.924525E-22,5.748691E-43,4.414781E-40,1.356004E-60,1.408999E-17,7.782444,5.416072E-5,441373.6,441373.6
3.177128E-6,16.2581,-1.361053E10,1751.06,1751.06,8.80528E-4,1.0,0.7820317,9.479132E-4,0.05001005,0.00453146,2.171776E-5,0.005557402,6.863069E-5,0.09689318,4.508992E-4,0.02188449,8.563481E-4,7.712631E-6,5.398766E-6,0.01768932,9.980107E-4,3.001756E-5,0.001768567,0.001669054,0.001330758,3.583781E-5,7.683577E-8,3.479179E-6,4.293616E-4,8.188113E-5,8.151356E-6,0.005385451,2.140638E-4,0.002424886,1.496325E-4,8.225491E-4,6.139149E-5,4.2223E-4,6.293279E-5,9.257483E-6,2.301262E-8,2.111398E-11,2.170515E-6,1.523902E-4,5.778781E-8,4.528092E-14,9.635409E-10,0.002165362,5.039878E-4,6.502533E-6,1.851377E-7,1.660949E-22,3.987742E-43,3.064077E-40,7.711983E-61,1.218927E-17,7.782023,5.415934E-5,441349.7,441349.7
3.391849E-6,16.26418,-1.38203E10,1750.245,1750.245,8.80528E-4,1.0,0.7813459,9.096899E-4,0.05096907,0.004257081,1.865979E-5,0.00540866,6.407048E-5,0.09743046,4.251974E-4,0.02244651,7.829987E-4,6.83275E-6,4.751915E-6,0.017094,9.477578E-4,2.787343E-5,0.001822111,0.001685882,0.001363306,2.989347E-5,6.169014E-8,2.806325E-6,3.791557E-4,7.364291E-5,7.52451E-6,0.00516372,1.952406E-4,0.002462482,1.607879E-4,8.558064E-4,6.383722E-5,4.254442E-4,6.464779E-5,1.046837E-5,1.825917E-8,1.810771E-11,1.937661E-6,1.335636E-4,4.838869E-8,3.327853E-14,5.923697E-10,0.00214289,4.991192E-4,7.127614E-6,2.092219E-7,1.564756E-23,1.054957E-45,8.176528E-43,-6.85762E-64,1.191538E-18,7.775493,5.413909E-5,440979.4,440979.4
3.455482E-6,16.26579,-1.385152E10,1750.001,1750.001,8.80528E-4,1.0,0.7811537,8.990643E-4,0.05123845,0.004182086,1.784936E-5,0.005365726,6.282315E-5,0.09757787,4.181324E-4,0.02260663,7.627589E-4,6.597638E-6,4.57947E-6,0.01692438,9.337869E-4,2.728388E-5,0.001837257,0.001690449,0.001372137,2.834759E-5,5.787071E-8,2.636705E-6,3.659939E-4,7.144164E-5,7.35541E-6,0.005101922,1.901749E-4,0.002472562,1.64043E-4,8.654097E-4,6.453521E-5,4.262613E-4,6.512134E-5,1.083682E-5,1.709397E-8,1.733407E-11,1.875996E-6,1.285285E-4,4.600329E-8,3.063755E-14,5.258783E-10,0.002136528,4.976344E-4,7.313637E-6,2.165456E-7,7.833036E-24,1.849151E-46,1.436706E-43,-4.088599E-64,6.027614E-19,7.77364,5.413372E-5,440874.3,440874.3
3.473297E-6,16.26623,-1.385814E10,1749.933,1749.933,8.80528E-4,1.0,0.7811007,8.961434E-4,0.05131273,0.004161567,1.76298E-5,0.0053538,6.248181E-5,0.09761824,4.161965E-4,0.02265096,7.572079E-4,6.533734E-6,4.532631E-6,0.01687744,9.299464E-4,2.712233E-5,0.001841441,0.001691695,0.001374546,2.793075E-5,5.684797E-8,2.591363E-6,3.62435E-4,7.084334E-5,7.309313E-6,0.005084922,1.887951E-4,0.002475304,1.649501E-4,8.680785E-4,6.472855E-5,4.264799E-4,6.525124E-5,1.094072E-5,1.678452E-8,1.712592E-11,1.859272E-6,1.271599E-4,4.536344E-8,2.99516E-14,5.094656E-10,0.00213477,4.972159E-4,7.365769E-6,2.186108E-7,6.456034E-24,1.142922E-46,8.886245E-44,-3.595629E-64,4.982422E-19,7.773127,5.413227E-5,440845.3,440845.3
3.499951E-6,16.26687,-1.386634E10,1749.831,1749.831,8.80528E-4,1.0,0.7810221,8.918166E-4,0.05142293,0.00413125,1.73072E-5,0.005336034,6.197745E-5,0.0976779,4.133339E-4,0.02271688,7.48996E-4,6.439658E-6,4.463705E-6,0.01680763,9.242574E-4,2.688344E-5,0.001847656,0.001693534,0.0013781,2.731982E-5,5.536262E-8,2.525222E-6,3.572105E-4,6.996256E-5,7.241338E-6,0.005059732,1.867614E-4,0.002479341,1.663039E-4,8.720554E-4,6.501616E-5,4.267988E-4,6.544344E-5,1.109679E-5,1.633466E-8,1.682114E-11,1.83468E-6,1.251452E-4,4.442809E-8,2.896673E-14,4.864729E-10,0.002132158,4.965876E-4,7.443812E-6,2.21713E-7,4.841032E-24,5.60386E-47,4.361609E-44,-2.96888E-64,3.752184E-19,7.772366,5.413013E-5,440802.1,440802.1
3.540458E-6,16.26783,-1.387524E10,1749.676,1749.676,8.80528E-4,1.0,0.7809042,8.853367E-4,0.05158838,0.004086013,1.682992E-5,0.005309206,6.122484E-5,0.09776695,4.090577E-4,0.02281617,7.367217E-4,6.300047E-6,4.361476E-6,0.01670252,9.157374E-4,2.652661E-5,0.001856998,0.00169627,0.001383387,2.641911E-5,5.319453E-8,2.428376E-6,3.494886E-4,6.865544E-5,7.140217E-6,0.005021987,1.837379E-4,0.002485334,1.683537E-4,8.780637E-4,6.544957E-5,4.272658E-4,6.573076E-5,1.133533E-5,1.567927E-8,1.637243E-11,1.798245E-6,1.221555E-4,4.305393E-8,2.7555E-14,4.546514E-10,0.00212823,4.956284E-4,7.562506E-6,2.264546E-7,3.122914E-24,1.880736E-47,1.466161E-44,-2.218896E-64,2.436257E-19,7.77122,5.412696E-5,440737.1,440737.1
3.545566E-6,16.26795,-1.387606E10,1749.656,1749.656,8.80528E-4,1.0,0.7808894,8.845278E-4,0.05160907,0.004080381,1.677085E-5,0.005305838,6.113113E-5,0.09777805,4.085249E-4,0.02282861,7.351916E-4,6.28273E-6,4.348801E-6,0.01668935,9.146739E-4,2.648214E-5,0.001858168,0.001696611,0.001384044,2.630789E-5,5.292536E-8,2.416476E-6,3.485335E-4,6.849331E-5,7.127652E-6,0.005017273,1.833625E-4,0.002486077,1.686115E-4,8.788182E-4,6.550391E-5,4.273231E-4,6.576658E-5,1.136553E-5,1.5599E-8,1.631708E-11,1.793731E-6,1.217847E-4,4.288466E-8,2.738323E-14,4.508862E-10,0.002127738,4.95507E-4,7.577481E-6,2.270549E-7,2.955629E-24,1.64077E-47,1.279348E-44,-2.139158E-64,2.307627E-19,7.771077,5.412656E-5,440729.0,440729.0
3.709123E-6,16.27149,-1.387105E10,1749.028,1749.028,8.80528E-4,1.0,0.780432,8.59549E-4,0.05225184,0.003908004,1.500338E-5,0.005199745,5.826272E-5,0.0981177,3.921747E-4,0.02321836,6.88187E-4,5.759897E-6,3.966685E-6,0.0162772,8.818319E-4,2.511798E-5,0.001894618,0.00170695,0.001403984,2.300525E-5,4.511839E-8,2.068868E-6,3.199688E-4,6.359785E-5,6.745836E-6,0.00487155,1.719739E-4,0.002508528,1.767886E-4,9.026303E-4,6.720814E-5,4.289916E-4,6.686749E-5,1.234574E-5,1.327836E-8,1.467655E-11,1.657903E-6,1.105956E-4,3.789129E-8,2.257173E-14,3.525288E-10,0.002112383,4.915847E-4,8.057753E-6,2.465479E-7,5.085825E-25,2.075382E-49,1.628616E-46,-6.65629E-65,4.072885E-20,7.766595,5.411476E-5,440474.7,440474.8
3.719791E-6,16.27171,-1.386885E10,1748.987,1748.987,8.80528E-4,1.0,0.7804031,8.579796E-4,0.05229248,0.003897274,1.48961E-5,0.005192942,5.808416E-5,0.09813885,3.911542E-4,0.02324322,6.852506E-4,5.727825E-6,3.943282E-6,0.01625095,8.797686E-4,2.503286E-5,0.00189693,0.001707588,0.001405213,2.280627E-5,4.465338E-8,2.048292E-6,3.182337E-4,6.329751E-5,6.722247E-6,0.004862383,1.712718E-4,0.002509904,1.773168E-4,9.041604E-4,6.731698E-5,4.290897E-4,6.69363E-5,1.241054E-5,1.314243E-8,1.457784E-11,1.649599E-6,1.099097E-4,3.759227E-8,2.229709E-14,3.473175E-10,0.002111407,4.913267E-4,8.089124E-6,2.478373E-7,4.53703E-25,1.562077E-49,1.226323E-46,-6.170666E-65,3.639263E-20,7.76631,5.411405E-5,440458.6,440458.6
3.722568E-6,16.27176,-1.386817E10,1748.976,1748.976,8.80528E-4,1.0,0.7803956,8.575723E-4,0.05230304,0.003894491,1.486833E-5,0.005191174,5.803785E-5,0.09814433,3.908895E-4,0.02324968,6.844888E-4,5.719516E-6,3.93722E-6,0.01624413,8.792331E-4,2.501078E-5,0.001897531,0.001707754,0.001405531,2.275479E-5,4.453368E-8,2.042976E-6,3.177845E-4,6.32197E-5,6.716132E-6,0.004860004,1.710899E-4,0.002510261,1.774541E-4,9.045583E-4,6.734526E-5,4.29115E-4,6.695415E-5,1.242743E-5,1.310733E-8,1.455231E-11,1.647448E-6,1.097321E-4,3.751494E-8,2.22264E-14,3.459805E-10,0.002111154,4.912595E-4,8.09729E-6,2.481733E-7,4.404271E-25,1.450822E-49,1.139104E-46,-6.050267E-65,3.534256E-20,7.766235,5.411386E-5,440454.4,440454.4
3.766456E-6,16.27263,-1.38565E10,1748.808,1748.808,8.80528E-4,1.0,0.7802781,8.51198E-4,0.05246849,0.003851045,1.443781E-5,0.005163353,5.731484E-5,0.09822995,3.867541E-4,0.02335115,6.725859E-4,5.590301E-6,3.842988E-6,0.01613702,8.708524E-4,2.466587E-5,0.001906953,0.001710331,0.001410487,2.195811E-5,4.269431E-8,1.961079E-6,3.108164E-4,6.200957E-5,6.620854E-6,0.004822759,1.682563E-4,0.002515806,1.796195E-4,9.108216E-4,6.778982E-5,4.295039E-4,6.72331E-5,1.269525E-5,1.25679E-8,1.41571E-11,1.614024E-6,1.0697E-4,3.631964E-8,2.114726E-14,3.25859E-10,0.002107175,4.901957E-4,8.226413E-6,2.53504E-7,2.759691E-25,4.536589E-50,3.567945E-47,-4.435719E-65,2.229178E-20,7.765073,5.411097E-5,440388.4,440388.4
3.908027E-6,16.27525,-1.379751E10,1748.266,1748.266,8.80528E-4,1.0,0.7799113,8.314082E-4,0.05298561,0.003717391,1.315005E-5,0.00507522,5.509084E-5,0.09849317,3.740014E-4,0.02367106,6.358648E-4,5.198805E-6,3.557982E-6,0.01579989,8.448327E-4,2.360268E-5,0.001936486,0.001718182,0.001425541,1.958947E-5,3.73267E-8,1.721752E-6,2.898977E-4,5.834198E-5,6.32994E-6,0.004707001,1.596248E-4,0.002532578,1.865324E-4,9.307216E-4,6.919365E-5,4.306243E-4,6.809411E-5,1.357066E-5,1.100503E-8,1.29815E-11,1.513015E-6,9.861301E-5,3.277934E-8,1.80861E-14,2.714872E-10,0.00209467,4.867446E-4,8.643409E-6,2.709465E-7,6.114449E-26,1.042347E-51,8.242639E-49,-1.635265E-65,5.042369E-21,7.761418,5.410226E-5,440181.2,440181.2
3.9197E-6,16.27546,-1.379135E10,1748.222,1748.222,8.80528E-4,1.0,0.7798818,8.298271E-4,0.05302716,0.003706793,1.305042E-5,0.005068062,5.491452E-5,0.09851403,3.729883E-4,0.02369696,6.329471E-4,5.168162E-6,3.535708E-6,0.01577266,8.427538E-4,2.351824E-5,0.001938865,0.001718799,0.00142672,1.940707E-5,3.69195E-8,1.703589E-6,2.882726E-4,5.805483E-5,6.307015E-6,0.004697745,1.589461E-4,0.002533889,1.870976E-4,9.323423E-4,6.930741E-5,4.307079E-4,6.816255E-5,1.36436E-5,1.088723E-8,1.289085E-11,1.505124E-6,9.795979E-5,3.250739E-8,1.7859E-14,2.675962E-10,0.002093661,4.864589E-4,8.677822E-6,2.724015E-7,5.403462E-26,7.66147E-52,6.061218E-49,-1.506673E-65,4.463499E-21,7.761123,5.410158E-5,440164.4,440164.4
3.956909E-6,16.27609,-1.377045E10,1748.08,1748.08,8.80528E-4,1.0,0.7797888,8.248384E-4,0.05315849,0.003673433,1.273936E-5,0.005045357,5.435949E-5,0.09857964,3.697971E-4,0.02377898,6.237574E-4,5.072103E-6,3.465915E-6,0.01568641,8.361941E-4,2.325235E-5,0.001946387,0.001720735,0.001430418,1.88383E-5,3.565443E-8,1.647206E-6,2.831899E-4,5.715454E-5,6.23499E-6,0.00466853,1.568152E-4,0.002537994,1.888939E-4,9.374876E-4,6.966801E-5,4.309661E-4,6.837813E-5,1.387687E-5,1.052219E-8,1.260799E-11,1.480399E-6,9.591312E-5,3.165985E-8,1.715817E-14,2.557027E-10,0.002090466,4.855477E-4,8.787532E-6,2.77056E-7,3.652147E-26,2.902442E-52,2.299471E-49,-1.161781E-65,3.032842E-21,7.760189,5.409946E-5,440111.5,440111.5
4.002448E-6,16.27685,-1.374255E10,1747.906,1747.906,8.80528E-4,1.0,0.7796766,8.188326E-4,0.05331707,0.003633427,1.237131E-5,0.005017792,5.369395E-5,0.09865827,3.659664E-4,0.02387841,6.127273E-4,4.95769E-6,3.382855E-6,0.01558197,8.282967E-4,2.293325E-5,0.001955478,0.001723044,0.001434821,1.81667E-5,3.417666E-8,1.581117E-6,2.771581E-4,5.608198E-5,6.148893E-6,0.004633344,1.542707E-4,0.002542876,1.910823E-4,9.437445E-4,7.01054E-5,4.312655E-4,6.863694E-5,1.416389E-5,1.009565E-8,1.227362E-11,1.450972E-6,9.347749E-5,3.065982E-8,1.634607E-14,2.420949E-10,0.002086599,4.844311E-4,8.921849E-6,2.827868E-7,2.25854E-26,8.763613E-53,6.955011E-50,-8.451119E-66,1.887606E-21,7.759058,5.409695E-5,440047.3,440047.3
4.01498E-6,16.27705,-1.373444E10,1747.859,1747.859,8.80528E-4,1.0,0.779646,8.171991E-4,0.05336029,0.003622575,1.227245E-5,0.005010249,5.351344E-5,0.09867958,3.649267E-4,0.02390558,6.097338E-4,4.926809E-6,3.360449E-6,0.01555345,8.261486E-4,2.284666E-5,0.001957958,0.001723668,0.00143601,1.798656E-5,3.377901E-8,1.563483E-6,2.755343E-4,5.579243E-5,6.125593E-6,0.004623771,1.535827E-4,0.002544193,1.916826E-4,9.454586E-4,7.0225E-5,4.313446E-4,6.870719E-5,1.424317E-5,9.982072E-9,1.218384E-11,1.443034E-6,9.282051E-5,3.03917E-8,1.613023E-14,2.385223E-10,0.002085543,4.841236E-4,8.95882E-6,2.843705E-7,1.97972E-26,6.318475E-53,5.016871E-50,-7.744591E-66,1.657474E-21,7.758749,5.409627E-5,440029.8,440029.8
4.101123E-6,16.27841,-1.367407E10,1747.532,1747.532,8.80528E-4,1.0,0.7794394,8.061878E-4,0.05365269,0.003549753,1.161995E-5,0.004958904,5.230227E-5,0.09882246,3.579417E-4,0.02409024,5.896292E-4,4.721263E-6,3.211463E-6,0.01535989,8.116672E-4,2.226514E-5,0.001974753,0.001727826,0.00144391,1.680001E-5,3.121137E-8,1.448317E-6,2.647703E-4,5.386456E-5,5.969809E-6,0.004559209,1.489893E-4,0.002552937,1.957863E-4,9.571511E-4,7.103846E-5,4.318532E-4,6.917909E-5,1.479142E-5,9.242693E-9,1.159136E-11,1.39023E-6,8.845279E-5,2.862644E-8,1.474124E-14,2.157412E-10,0.002078379,4.820081E-4,9.213027E-6,2.953332E-7,8.010705E-27,6.636986E-54,5.2869E-51,-4.254775E-66,6.786829E-22,7.756655,5.409178E-5,439911.0,439911.0
4.106025E-6,16.27848,-1.367046E10,1747.513,1747.513,8.80528E-4,1.0,0.7794278,8.055724E-4,0.05366909,0.003545699,1.15842E-5,0.004956008,5.223487E-5,0.09883041,3.575526E-4,0.02410064,5.885095E-4,4.709911E-6,3.203242E-6,0.015349,8.108578E-4,2.223276E-5,0.001975695,0.001728056,0.001444346,1.673512E-5,3.106922E-8,1.442069E-6,2.64178E-4,5.375804E-5,5.961168E-6,0.004555599,1.487348E-4,0.002553419,1.960186E-4,9.578118E-4,7.10843E-5,4.318804E-4,6.920538E-5,1.482278E-5,9.202716E-9,1.155889E-11,1.387315E-6,8.821183E-5,2.852992E-8,1.466625E-14,2.145326E-10,0.002077977,4.818876E-4,9.227496E-6,2.95961E-7,7.609483E-27,5.839825E-54,4.652752E-51,-4.112534E-66,6.451208E-22,7.756537,5.409154E-5,439904.4,439904.4
4.117556E-6,16.27865,-1.366173E10,1747.47,1747.47,8.80528E-4,1.0,0.7794006,8.041293E-4,0.05370756,0.003536203,1.150069E-5,0.004949207,5.207695E-5,0.09884901,3.566406E-4,0.02412505,5.858857E-4,4.683349E-6,3.18401E-6,0.01532345,8.089598E-4,2.215687E-5,0.001977907,0.001728594,0.001445365,1.658356E-5,3.073687E-8,1.427497E-6,2.627931E-4,5.35088E-5,5.940935E-6,0.004547134,1.481392E-4,0.002554546,1.965647E-4,9.593642E-4,7.119195E-5,4.319434E-4,6.926698E-5,1.489665E-5,9.109505E-9,1.148303E-11,1.380496E-6,8.764816E-5,2.830451E-8,1.449113E-14,2.117223E-10,0.002077031,4.816043E-4,9.261535E-6,2.974396E-7,6.744388E-27,4.326181E-54,3.448279E-51,-3.796768E-66,5.726753E-22,7.756261,5.409096E-5,439888.7,439888.7
4.126303E-6,16.27878,-1.365504E10,1747.437,1747.437,8.80528E-4,1.0,0.7793801,8.030392E-4,0.05373664,0.003529035,1.143787E-5,0.004944059,5.195776E-5,0.09886305,3.559521E-4,0.02414352,5.839051E-4,4.663334E-6,3.169521E-6,0.01530412,8.075259E-4,2.209958E-5,0.00197958,0.001729,0.001446133,1.646962E-5,3.048977E-8,1.41656E-6,2.617505E-4,5.332099E-5,5.925675E-6,0.004540739,1.476901E-4,0.002555395,1.969784E-4,9.605399E-4,7.127343E-5,4.319905E-4,6.931349E-5,1.495274E-5,9.039571E-9,1.142597E-11,1.375358E-6,8.722356E-5,2.813504E-8,1.436039E-14,2.096211E-10,0.002076316,4.813893E-4,9.287354E-6,2.985627E-7,6.154845E-27,3.446486E-54,2.747998E-51,-3.573692E-66,5.232358E-22,7.756052,5.409052E-5,439876.8,439876.8
4.132462E-6,16.27888,-1.365027E10,1747.413,1747.413,8.80528E-4,1.0,0.7793656,8.022737E-4,0.05375707,0.003524005,1.139391E-5,0.004940439,5.187412E-5,0.0988729,3.55469E-4,0.02415651,5.825152E-4,4.649309E-6,3.15937E-6,0.01529053,8.065191E-4,2.205938E-5,0.001980755,0.001729284,0.001446671,1.63899E-5,3.031756E-8,1.408919E-6,2.610202E-4,5.318936E-5,5.914974E-6,0.004536247,1.473752E-4,0.00255599,1.972695E-4,9.613668E-4,7.133072E-5,4.320233E-4,6.934612E-5,1.499228E-5,8.990721E-9,1.138603E-11,1.371758E-6,8.692607E-5,2.801647E-8,1.426925E-14,2.081572E-10,0.002075813,4.81238E-4,9.305537E-6,2.993545E-7,5.771499E-27,2.93837E-54,2.3434E-51,-3.424704E-66,4.910553E-22,7.755905,5.409022E-5,439868.5,439868.5
