Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H3_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_IC3H7_Soln#8 (),Mole_fraction_NC3H7_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_PC4H9_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_NC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC12H26_Soln#8 (),Mole_fraction_NC16H34_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
2.923076E-5,15.58743,-5.525979E9,1257.833,1257.833,0.001337098,1.0,0.8971431,2.401581E-5,0.007483556,3.332717E-4,0.002255189,1.058694E-4,0.03059986,1.55815E-5,3.097067E-4,9.501328E-4,5.252472E-6,8.931582E-6,0.01369741,2.174844E-4,2.857465E-5,6.401282E-5,2.991836E-4,3.788014E-6,1.954138E-5,1.910261E-5,4.062917E-5,0.004615081,2.395557E-4,1.164784E-4,0.005074272,4.538858E-5,9.186317E-5,1.445672E-7,5.270407E-5,6.875093E-7,7.060407E-7,4.583553E-5,0.003491287,1.150912E-6,1.015614E-4,0.001736555,6.49218E-5,4.650785E-6,3.752619E-7,4.005354E-4,0.003408059,0.003640803,5.632482E-5,1.203085E-6,2.380971E-5,1.566145E-7,2.240952E-5,0.005966314,0.002835829,0.01432205,8.853804,8.578054E-5,502134.8,502134.8
3.025738E-5,15.58597,-5.335077E9,1256.793,1256.793,0.001337098,1.0,0.8965035,2.336147E-5,0.007604704,3.255197E-4,0.002284974,1.034919E-4,0.03098143,1.529979E-5,3.161797E-4,9.590504E-4,5.187571E-6,8.670284E-6,0.01384936,2.159278E-4,2.936475E-5,6.517993E-5,3.014373E-4,3.673912E-6,1.978637E-5,1.994593E-5,4.146592E-5,0.004654071,2.434079E-4,1.152971E-4,0.005139291,4.661525E-5,9.334913E-5,1.529873E-7,5.425604E-5,7.083232E-7,7.427145E-7,4.602957E-5,0.003519115,1.192147E-6,1.027838E-4,0.001751825,6.556551E-5,4.775715E-6,3.874394E-7,4.035674E-4,0.003430962,0.003636183,5.590968E-5,1.250409E-6,2.432792E-5,1.625763E-7,2.282012E-5,0.005912106,0.002800038,0.01418047,8.847306,8.578854E-5,501766.2,501766.2
3.028116E-5,15.58594,-5.330806E9,1256.769,1256.769,0.001337098,1.0,0.896489,2.334678E-5,0.007607467,3.253454E-4,0.002285652,1.034383E-4,0.03099012,1.529341E-5,3.163276E-4,9.59252E-4,5.186105E-6,8.664423E-6,0.01385281,2.158925E-4,2.938287E-5,6.520662E-5,3.014882E-4,3.671354E-6,1.979193E-5,1.996544E-5,4.148493E-5,0.004654953,2.434956E-4,1.152703E-4,0.00514077,4.664333E-5,9.338307E-5,1.531834E-7,5.429168E-5,7.088005E-7,7.435655E-7,4.60339E-5,0.003519743,1.193096E-6,1.028115E-4,0.001752169,6.558014E-5,4.778578E-6,3.877199E-7,4.036358E-4,0.003431477,0.003636078,5.590016E-5,1.251499E-6,2.433974E-5,1.627137E-7,2.282946E-5,0.005910875,0.002799227,0.01417726,8.847158,8.578872E-5,501757.8,501757.8
3.032223E-5,15.58588,-5.323467E9,1256.728,1256.728,0.001337098,1.0,0.8964639,2.332146E-5,0.007612237,3.250448E-4,0.002286822,1.03346E-4,0.0310051,1.52824E-5,3.16583E-4,9.595999E-4,5.183576E-6,8.654317E-6,0.01385877,2.158314E-4,2.941417E-5,6.52527E-5,3.015758E-4,3.666943E-6,1.980154E-5,1.999916E-5,4.151774E-5,0.004656473,2.43647E-4,1.152241E-4,0.005143323,4.66918E-5,9.344166E-5,1.535224E-7,5.435322E-5,7.096245E-7,7.450359E-7,4.604136E-5,0.003520827,1.194735E-6,1.028593E-4,0.001752764,6.560539E-5,4.783522E-6,3.882044E-7,4.037539E-4,0.003432366,0.003635897,5.588371E-5,1.253383E-6,2.436015E-5,1.62951E-7,2.284557E-5,0.005908751,0.002797827,0.01417171,8.846903,8.578904E-5,501743.4,501743.4
3.034883E-5,15.58585,-5.318678E9,1256.702,1256.702,0.001337098,1.0,0.8964476,2.330508E-5,0.007615324,3.248503E-4,0.002287579,1.032864E-4,0.0310148,1.527528E-5,3.167483E-4,9.59825E-4,5.18194E-6,8.647783E-6,0.01386262,2.157919E-4,2.943444E-5,6.528253E-5,3.016324E-4,3.664091E-6,1.980775E-5,2.002101E-5,4.153897E-5,0.004657456,2.437449E-4,1.151941E-4,0.005144975,4.672319E-5,9.347958E-5,1.537421E-7,5.439306E-5,7.10158E-7,7.459887E-7,4.604618E-5,0.003521528,1.195797E-6,1.028902E-4,0.001753149,6.562173E-5,4.786724E-6,3.885182E-7,4.038303E-4,0.00343294,0.003635779,5.587306E-5,1.254603E-6,2.437336E-5,1.631046E-7,2.2856E-5,0.005907377,0.002796921,0.01416812,8.846738,8.578924E-5,501734.0,501734.0
3.048605E-5,15.58565,-5.294247E9,1256.566,1256.566,0.001337098,1.0,0.8963641,2.322102E-5,0.007631208,3.238522E-4,0.002291474,1.029798E-4,0.03106467,1.523867E-5,3.175989E-4,9.609815E-4,5.173536E-6,8.614247E-6,0.01388243,2.155888E-4,2.953879E-5,6.543607E-5,3.019235E-4,3.649454E-6,1.983971E-5,2.013365E-5,4.164812E-5,0.004662507,2.442487E-4,1.150404E-4,0.005153472,4.688474E-5,9.367474E-5,1.54876E-7,5.459828E-5,7.129051E-7,7.509033E-7,4.607089E-5,0.003525128,1.201267E-6,1.03049E-4,0.001755127,6.570575E-5,4.803205E-6,3.90135E-7,4.042226E-4,0.003435889,0.003635176,5.581823E-5,1.260891E-6,2.444132E-5,1.638965E-7,2.290961E-5,0.005900309,0.002792265,0.01414965,8.84589,8.57903E-5,501685.9,501685.9
3.052321E-5,15.5856,-5.287666E9,1256.529,1256.529,0.001337098,1.0,0.8963415,2.319838E-5,0.0076355,3.235832E-4,0.002292526,1.028972E-4,0.03107814,1.522879E-5,3.178288E-4,9.612935E-4,5.171269E-6,8.605213E-6,0.01388778,2.15534E-4,2.956701E-5,6.547757E-5,3.02002E-4,3.645512E-6,1.984834E-5,2.016415E-5,4.167759E-5,0.00466387,2.443847E-4,1.149989E-4,0.005155766,4.692841E-5,9.372748E-5,1.551833E-7,5.465378E-5,7.136479E-7,7.522348E-7,4.607754E-5,0.003526099,1.202748E-6,1.030919E-4,0.00175566,6.572844E-5,4.807661E-6,3.905725E-7,4.043285E-4,0.003436683,0.003635013,5.58034E-5,1.262593E-6,2.445969E-5,1.641108E-7,2.292409E-5,0.005898402,0.002791009,0.01414466,8.845661,8.579059E-5,501672.9,501672.9
3.112611E-5,15.58477,-5.183049E9,1255.94,1255.94,0.001337098,1.0,0.8959795,2.283771E-5,0.007704497,3.192941E-4,0.002309417,1.015792E-4,0.03129436,1.507067E-5,3.21529E-4,9.662841E-4,5.13503E-6,8.461383E-6,0.01397355,2.146541E-4,3.002229E-5,6.614583E-5,3.032548E-4,3.58276E-6,1.998672E-5,2.065887E-5,4.215024E-5,0.004685654,2.465693E-4,1.143338E-4,0.005192602,4.763198E-5,9.457609E-5,1.601876E-7,5.55497E-5,7.256278E-7,7.738616E-7,4.618301E-5,0.003541615,1.226675E-6,1.037782E-4,0.001764185,6.609244E-5,4.879517E-6,3.976486E-7,4.060193E-4,0.003449351,0.003632399,5.556425E-5,1.290123E-6,2.475497E-5,1.675771E-7,2.315642E-5,0.005867808,0.00277088,0.01406469,8.841988,8.579519E-5,501464.6,501464.6
3.184213E-5,15.58378,-5.063772E9,1255.255,1255.255,0.001337098,1.0,0.8955586,2.242499E-5,0.007784982,3.143747E-4,0.002329071,1.000657E-4,0.03154583,1.488782E-5,3.258542E-4,9.720462E-4,5.093241E-6,8.296931E-6,0.01407307,2.136324E-4,3.055696E-5,6.692776E-5,3.046957E-4,3.511046E-6,2.014738E-5,2.124589E-5,4.269871E-5,0.00471078,2.491112E-4,1.135631E-4,0.005235438,4.845599E-5,9.556757E-5,1.661703E-7,5.660296E-5,7.396872E-7,7.996004E-7,4.630268E-5,0.003559487,1.254885E-6,1.04572E-4,0.001774013,6.651525E-5,4.963811E-6,4.059999E-7,4.079673E-4,0.003463873,0.00362936,5.528364E-5,1.322629E-6,2.509949E-5,1.71669E-7,2.342636E-5,0.00583231,0.002747573,0.01397185,8.837723,8.58006E-5,501222.7,501222.7
3.19044E-5,15.5837,-5.053642E9,1255.196,1255.196,0.001337098,1.0,0.8955225,2.238987E-5,0.007791907,3.139556E-4,0.00233076,9.99367E-5,0.03156743,1.487217E-5,3.262268E-4,9.72539E-4,5.089669E-6,8.282947E-6,0.0140816,2.135448E-4,3.060315E-5,6.699516E-5,3.048186E-4,3.504949E-6,2.016116E-5,2.129691E-5,4.274576E-5,0.004712927,2.493296E-4,1.134971E-4,0.005239117,4.852706E-5,9.565297E-5,1.666926E-7,5.669401E-5,7.409013E-7,8.018414E-7,4.631281E-5,0.003561014,1.257328E-6,1.0464E-4,0.001774853,6.655154E-5,4.971089E-6,4.067235E-7,4.081336E-4,0.00346511,0.003629099,5.525942E-5,1.325447E-6,2.512914E-5,1.720235E-7,2.344954E-5,0.005829266,0.002745576,0.01396389,8.837357,8.580106E-5,501202.0,501202.0
3.475554E-5,15.57992,-4.627736E9,1252.621,1252.621,0.001337098,1.0,0.8939406,2.090232E-5,0.008097277,2.961163E-4,0.002404837,9.443281E-5,0.03251391,1.419504E-5,3.427241E-4,9.938057E-4,4.935902E-6,7.691488E-6,0.01445381,2.097161E-4,3.266823E-5,6.998625E-5,3.100783E-4,3.247378E-6,2.076293E-5,2.362725E-5,4.479463E-5,0.004805361,2.589043E-4,1.106262E-4,0.005400277,5.168602E-5,9.943117E-5,1.90921E-7,6.077318E-5,7.951007E-7,9.048104E-7,4.67336E-5,0.003626531,1.367385E-6,1.07583E-4,0.001810965,6.8137E-5,5.295684E-6,4.39417E-7,4.152762E-4,0.003517639,0.003617683,5.418084E-5,1.452802E-6,2.643644E-5,1.880432E-7,2.44623E-5,0.005696513,0.002658892,0.01361623,8.821367,8.582188E-5,500295.1,500295.2
3.588063E-5,15.57848,-4.477833E9,1251.664,1251.664,0.001337098,1.0,0.8933527,2.037339E-5,0.008211907,2.897313E-4,0.002432454,9.245719E-5,0.03286618,1.394749E-5,3.48949E-4,0.00100156,4.879997E-6,7.481672E-6,0.01459143,2.082981E-4,3.345763E-5,7.111848E-5,3.119732E-4,3.156138E-6,2.098581E-5,2.454312E-5,4.554988E-5,0.004838933,2.624702E-4,1.095692E-4,0.005460236,5.288412E-5,1.008559E-4,2.006352E-7,6.233679E-5,8.157776E-7,9.455877E-7,4.687896E-5,0.003650232,1.409866E-6,1.086607E-4,0.001824061,6.872469E-5,5.419367E-6,4.520924E-7,4.178606E-4,0.003536362,0.00361344,5.377169E-5,1.502187E-6,2.692703E-5,1.94251E-7,2.483778E-5,0.005647433,0.002627031,0.01348753,8.815442,8.582982E-5,499959.1,499959.1
3.595345E-5,15.57839,-4.468446E9,1251.603,1251.603,0.001337098,1.0,0.8933153,2.034017E-5,0.008219221,2.893295E-4,0.002434212,9.233277E-5,0.0328886,1.393182E-5,3.493468E-4,0.00100205,4.876463E-6,7.468503E-6,0.01460017,2.08208E-4,3.350825E-5,7.119089E-5,3.120926E-4,3.150413E-6,2.099997E-5,2.460232E-5,4.559779E-5,0.004841054,2.626971E-4,1.095022E-4,0.005464051,5.296078E-5,1.00947E-4,2.012667E-7,6.243714E-5,8.171028E-7,9.482292E-7,4.688801E-5,0.003651728,1.412598E-6,1.08729E-4,0.001824888,6.876205E-5,5.427291E-6,4.529087E-7,4.180237E-4,0.003537539,0.00361317,5.374552E-5,1.505366E-6,2.695832E-5,1.946507E-7,2.486165E-5,0.005644316,0.00262501,0.01347935,8.815065,8.583032E-5,499937.7,499937.7
3.599719E-5,15.57833,-4.462825E9,1251.567,1251.567,0.001337098,1.0,0.8932929,2.032028E-5,0.008223607,2.890888E-4,0.002435267,9.225824E-5,0.03290204,1.392243E-5,3.495853E-4,0.001002344,4.874345E-6,7.460617E-6,0.01460541,2.081539E-4,3.353863E-5,7.123433E-5,3.121642E-4,3.146985E-6,2.100846E-5,2.463787E-5,4.562651E-5,0.004842325,2.628332E-4,1.09462E-4,0.005466339,5.300677E-5,1.010016E-4,2.016461E-7,6.249736E-5,8.17898E-7,9.498157E-7,4.689342E-5,0.003652624,1.414237E-6,1.087699E-4,0.001825384,6.878445E-5,5.432046E-6,4.533987E-7,4.181214E-4,0.003538243,0.003613008,5.372983E-5,1.507275E-6,2.697709E-5,1.948906E-7,2.487595E-5,0.005642447,0.002623799,0.01347445,8.814839,8.583063E-5,499924.9,499924.9
3.623308E-5,15.57803,-4.432754E9,1251.371,1251.371,0.001337098,1.0,0.8931725,2.02138E-5,0.008247176,2.878002E-4,0.00244093,9.185909E-5,0.03297423,1.387207E-5,3.508677E-4,0.00100392,4.862993E-6,7.418417E-6,0.01463353,2.078639E-4,3.370208E-5,7.146788E-5,3.125475E-4,3.128644E-6,2.105405E-5,2.482954E-5,4.578059E-5,0.004849138,2.63564E-4,1.092463E-4,0.005478623,5.325406E-5,1.01295E-4,2.036947E-7,6.282144E-5,8.221758E-7,9.583738E-7,4.692233E-5,0.003657426,1.423064E-6,1.089893E-4,0.00182804,6.890467E-5,5.457621E-6,4.560379E-7,4.186451E-4,0.003542013,0.00361214,5.364544E-5,1.517556E-6,2.707793E-5,1.961827E-7,2.495276E-5,0.005632416,0.002617303,0.01344813,8.813627,8.583227E-5,499856.2,499856.2
4.691847E-5,15.56572,-3.382984E9,1243.648,1243.648,0.001337098,1.0,0.8884264,1.640901E-5,0.009198079,2.410556E-4,0.002665931,7.730194E-5,0.03582909,1.196897E-5,4.031143E-4,0.001063423,4.436163E-6,5.91835E-6,0.01572859,1.965415E-4,4.056058E-5,8.106192E-5,3.265978E-4,2.478717E-6,2.283778E-5,3.337671E-5,5.166613E-5,0.005103249,2.924513E-4,1.009299E-4,0.005963914,6.343841E-5,1.132638E-4,2.991633E-7,7.649984E-5,1.000896E-6,1.34609E-6,4.787374E-5,0.00383466,1.800055E-6,1.173294E-4,0.001926701,7.360833E-5,6.52215E-6,5.706176E-7,4.379692E-4,0.00367602,0.003577872,5.02177E-5,1.962208E-6,3.113212E-5,2.520117E-7,2.795218E-5,0.005241736,0.002367631,0.01242036,8.766158,8.590015E-5,497164.0,497164.0
7.865298E-5,15.53866,-1.944498E9,1228.528,1228.528,0.001337098,1.0,0.8790816,1.08068E-5,0.01120874,1.689379E-4,0.003121431,5.457065E-5,0.04150311,8.736614E-6,5.157988E-4,0.001166266,3.698713E-6,3.745618E-6,0.01779946,1.75076E-4,5.666507E-5,1.023182E-4,3.484008E-4,1.545974E-6,2.627551E-5,5.686077E-5,6.136225E-5,0.005517199,3.492053E-4,8.565109E-5,0.006924092,8.601119E-5,1.394483E-4,5.923378E-7,1.091014E-4,1.417541E-6,2.452883E-6,4.877455E-5,0.004111044,2.70658E-6,1.31759E-4,0.002084466,8.260303E-5,8.951363E-6,8.69712E-7,4.679523E-4,0.003854261,0.003510077,4.327674E-5,3.089809E-6,3.950851E-5,3.935218E-7,3.358545E-5,0.00450039,0.001912981,0.01045834,8.674661,8.604974E-5,491974.9,491974.9
1.0E-4,15.52536,-1.495388E9,1221.698,1221.698,0.001337098,1.0,0.8748123,8.906615E-6,0.01219647,1.431839E-4,0.003336419,4.638446E-5,0.04411873,7.495902E-6,5.717124E-4,0.001207321,3.400126E-6,3.022427E-6,0.01870321,1.657306E-4,6.530608E-5,1.131395E-4,3.558792E-4,1.238558E-6,2.780946E-5,7.108142E-5,6.449652E-5,0.005665837,3.747209E-4,7.917022E-5,0.007363799,9.745495E-5,1.527833E-4,7.853898E-7,1.268207E-4,1.642056E-6,3.143109E-6,4.880958E-5,0.004203096,3.186359E-6,1.373277E-4,0.002139288,8.655954E-5,1.021183E-5,1.047734E-6,4.777688E-4,0.003896829,0.003478892,4.018255E-5,3.733796E-6,4.34773E-5,4.744801E-7,3.598033E-5,0.004174502,0.00172165,0.009593129,8.633825,8.612344E-5,489658.9,489658.9
1.083632E-4,15.52086,-1.368704E9,1219.446,1219.446,0.001337098,1.0,0.8733952,8.350528E-6,0.01253488,1.354788E-4,0.003408898,4.392927E-5,0.04499019,7.116173E-6,5.909029E-4,0.001220169,3.305699E-6,2.812561E-6,0.0189967,1.62701E-4,6.836849E-5,1.168896E-4,3.58028E-4,1.149719E-6,2.831255E-5,7.634389E-5,6.53099E-5,0.005709269,3.830883E-4,7.708948E-5,0.007509742,1.01413E-4,1.574284E-4,8.591918E-7,1.331355E-4,1.722149E-6,3.40161E-6,4.87743E-5,0.004228647,3.353086E-6,1.390158E-4,0.00215496,8.784673E-5,1.06511E-5,1.113741E-6,4.804504E-4,0.003905456,0.003468509,3.91782E-5,3.967765E-6,4.481076E-5,5.039318E-7,3.674423E-5,0.004068166,0.001660419,0.00931075,8.620416,8.614844E-5,488898.4,488898.4
1.129405E-4,15.51853,-1.307529E9,1218.294,1218.294,0.001337098,1.0,0.8726674,8.078208E-6,0.01271081,1.316742E-4,0.00344635,4.271595E-5,0.04543836,6.927254E-6,6.008826E-4,0.001226619,3.258072E-6,2.710119E-6,0.01914612,1.611596E-4,6.998029E-5,1.188462E-4,3.590676E-4,1.106422E-6,2.856962E-5,7.91558E-5,6.568034E-5,0.005730402,3.873616E-4,7.603464E-5,0.007584674,1.034768E-4,1.598591E-4,8.991156E-7,1.364664E-4,1.764445E-6,3.540374E-6,4.874748E-5,0.004240777,3.439963E-6,1.398501E-4,0.002162508,8.850218E-5,1.08807E-5,1.149087E-6,4.817124E-4,0.003908811,0.003463171,3.866747E-5,4.092065E-6,4.549838E-5,5.195875E-7,3.713001E-5,0.004013918,0.001629417,0.009166707,8.613558,8.616136E-5,488509.5,488509.5
1.192664E-4,15.51546,-1.23093E9,1216.782,1216.782,0.001337098,1.0,0.8717109,7.733398E-6,0.01294426,1.268253E-4,0.003495818,4.116873E-5,0.04602806,6.685151E-6,6.141278E-4,0.001234947,3.196346E-6,2.580742E-6,0.01934111,1.591491E-4,7.213965E-5,1.214493E-4,3.603685E-4,1.051808E-6,2.890609E-5,8.296597E-5,6.611712E-5,0.005756959,3.929514E-4,7.46624E-5,0.007683131,1.062217E-4,1.631017E-4,9.537428E-7,1.409367E-4,1.821276E-6,3.729089E-6,4.870346E-5,0.004255686,3.555321E-6,1.40912E-4,0.002171907,8.935757E-5,1.118657E-5,1.197089E-6,4.832508E-4,0.003912107,0.003456149,3.800168E-5,4.259821E-6,4.640488E-5,5.407268E-7,3.763007E-5,0.003942994,0.001589125,0.008978418,8.604577,8.617842E-5,488000.1,488000.1
1.239167E-4,15.5133,-1.179759E9,1215.727,1215.727,0.001337098,1.0,0.8710411,7.500536E-6,0.01310928,1.2353E-4,0.003530628,4.011664E-5,0.04644144,6.519769E-6,6.234906E-4,0.001240677,3.153704E-6,2.493588E-6,0.01947671,1.577516E-4,7.367989E-5,1.232935E-4,3.612354E-4,1.015062E-6,2.914071E-5,8.571252E-5,6.638838E-5,0.005774722,3.968466E-4,7.371109E-5,0.007752054,1.081657E-4,1.654055E-4,9.934951E-7,1.441309E-4,1.861937E-6,3.865609E-6,4.866678E-5,0.004265421,3.636836E-6,1.416318E-4,0.002178132,8.995226E-5,1.140352E-5,1.231779E-6,4.842457E-4,0.00391366,0.003451228,3.753929E-5,4.380332E-6,4.704145E-5,5.559198E-7,3.797539E-5,0.003893585,0.001561219,0.008847274,8.598308,8.619042E-5,487644.5,487644.6
1.291715E-4,15.51096,-1.126509E9,1214.585,1214.585,0.001337098,1.0,0.8703152,7.255916E-6,0.01328956,1.200494E-4,0.003568513,3.900494E-5,0.04688984,6.344361E-6,6.337193E-4,0.001246794,3.108024E-6,2.402234E-6,0.01962276,1.562469E-4,7.537553E-5,1.253119E-4,3.62134E-4,9.76584E-7,2.939401E-5,8.876261E-5,6.664965E-5,0.005793192,4.01049E-4,7.268906E-5,0.007826721,1.10293E-4,1.679338E-4,1.038004E-6,1.476526E-4,1.906827E-6,4.017682E-6,4.862167E-5,0.004275309,3.725795E-6,1.423892E-4,0.002184545,9.059258E-5,1.164118E-5,1.270399E-6,4.852465E-4,0.003914639,0.003445892,3.704184E-5,4.513812E-6,4.773286E-5,5.72755E-7,3.834499E-5,0.003840279,0.001531265,0.00870582,8.591535,8.620345E-5,487260.4,487260.4
1.364578E-4,15.50785,-1.059672E9,1213.085,1213.085,0.001337098,1.0,0.8693583,6.945342E-6,0.01352955,1.156014E-4,0.003618717,3.75835E-5,0.04748161,6.119119E-6,6.473348E-4,0.001254711,3.048638E-6,2.286557E-6,0.01981384,1.54279E-4,7.765351E-5,1.28004E-4,3.632539E-4,9.279227E-7,2.972635E-5,9.290158E-5,6.694136E-5,0.005816289,4.065574E-4,7.135595E-5,0.007925104,1.1313E-4,1.71318E-4,1.099013E-6,1.523925E-4,1.967354E-6,4.224819E-6,4.855384E-5,0.004287285,3.843952E-6,1.433513E-4,0.002192466,9.14298E-5,1.195849E-5,1.322983E-6,4.864416E-4,0.003914808,0.003438852,3.639204E-5,4.694458E-6,4.864672E-5,5.955511E-7,3.882468E-5,0.003770388,0.001492232,0.008520425,8.582637,8.622069E-5,486755.8,486755.8
1.385489E-4,15.507,-1.041835E9,1212.671,1212.671,0.001337098,1.0,0.8690936,6.861752E-6,0.01359642,1.143985E-4,0.003632659,3.719896E-5,0.04764545,6.058E-6,6.511282E-4,0.001256872,3.032374E-6,2.255484E-6,0.0198664,1.537378E-4,7.829242E-5,1.28755E-4,3.635508E-4,9.148633E-7,2.981796E-5,9.407063E-5,6.701132E-5,0.005822425,4.080746E-4,7.099E-5,0.007952311,1.139214E-4,1.722648E-4,1.116372E-6,1.537238E-4,1.984376E-6,4.283484E-6,4.853341E-5,0.004290383,3.8768E-6,1.4361E-4,0.002194549,9.165998E-5,1.204708E-5,1.337875E-6,4.867469E-4,0.003914628,0.003436903,3.621349E-5,4.745396E-6,4.89E-5,6.019815E-7,3.895583E-5,0.00375113,0.001481526,0.008469355,8.580182,8.622546E-5,486616.6,486616.6
1.495491E-4,15.50268,-9.564863E8,1210.6,1210.6,0.001337098,1.0,0.8677665,6.45736E-6,0.01393481,1.08543E-4,0.003702912,3.532625E-5,0.04846771,5.759258E-6,6.703191E-4,0.001267517,2.951903E-6,2.105543E-6,0.02012796,1.510453E-4,8.155271E-5,1.325606E-4,3.64955E-4,8.519212E-7,3.0275E-5,1.000885E-4,6.729135E-5,0.00585152,4.156351E-4,6.917404E-5,0.008088621,1.179324E-4,1.770817E-4,1.206615E-6,1.605292E-4,2.071577E-6,4.586568E-6,4.842034E-5,0.004304507,4.042361E-6,1.448574E-4,0.002204281,9.280407E-5,1.249634E-5,1.414829E-6,4.881118E-4,0.003912252,0.003427127,3.53265E-5,5.007154E-6,5.01725E-5,6.350435E-7,3.960295E-5,0.003655092,0.001428451,0.008214791,8.567918,8.624946E-5,485921.0,485921.0
1.518306E-4,15.50183,-9.403881E8,1210.192,1210.192,0.001337098,1.0,0.867504,6.380219E-6,0.01400235,1.07419E-4,0.003716875,3.496662E-5,0.04863048,5.701682E-6,6.741486E-4,0.001269585,2.936198E-6,2.077016E-6,0.02017928,1.50517E-4,8.220887E-5,1.333212E-4,3.652161E-4,8.399605E-7,3.036491E-5,1.013097E-4,6.733264E-5,0.005856941,4.171207E-4,6.881862E-5,0.008115557,1.187341E-4,1.780483E-4,1.225112E-6,1.619014E-4,2.089196E-6,4.648298E-6,4.83959E-5,0.004307019,4.075251E-6,1.450941E-4,0.002206064,9.302829E-5,1.258619E-5,1.430509E-6,4.883486E-4,0.003911489,0.003425192,3.515274E-5,5.060204E-6,5.042466E-5,6.417476E-7,3.972882E-5,0.003636201,0.001418075,0.008164745,8.565502,8.625422E-5,485784.0,485784.0
1.567567E-4,15.50003,-9.072896E8,1209.334,1209.334,0.001337098,1.0,0.8669513,6.220708E-6,0.01414531,1.050874E-4,0.003746366,3.422045E-5,0.04897351,5.582017E-6,6.822526E-4,0.001273901,2.903341E-6,2.018106E-6,0.02028696,1.494089E-4,8.360357E-5,1.349316E-4,3.657481E-4,8.152761E-7,3.055379E-5,1.039162E-4,6.740423E-5,0.005867998,4.202392E-4,6.807401E-5,0.008172272,1.204321E-4,1.801001E-4,1.264795E-6,1.648208E-4,2.126727E-6,4.780295E-6,4.83422E-5,0.004312004,4.144661E-6,1.455818E-4,0.002209666,9.34983E-5,1.277652E-5,1.464051E-6,4.888111E-4,0.003909565,0.003421117,3.478852E-5,5.173372E-6,5.09563E-5,6.560529E-7,3.999162E-5,0.003596522,0.001396346,0.008059653,8.560421,8.626423E-5,485495.8,485495.8
1.773636E-4,15.49308,-7.894572E8,1206.044,1206.044,0.001337098,1.0,0.8648206,5.641901E-6,0.01470525,9.653858E-5,0.003861064,3.14828E-5,0.05029808,5.140646E-6,7.139712E-4,0.001290038,2.779448E-6,1.805301E-6,0.02069641,1.451949E-4,8.914114E-5,1.412463E-4,3.675739E-4,7.262878E-7,3.127498E-5,1.143961E-4,6.748496E-5,0.00590599,4.321165E-4,6.525417E-5,0.008390563,1.270956E-4,1.882129E-4,1.427235E-6,1.764493E-4,2.27685E-6,5.314369E-6,4.810765E-5,0.00432731,4.41333E-6,1.473204E-4,0.002221584,9.527949E-5,1.352354E-5,1.600002E-6,4.901302E-4,0.003898128,0.003405391,3.340755E-5,5.628123E-6,5.301164E-5,7.135908E-7,4.097445E-5,0.00344497,0.001314214,0.007658714,8.540958,8.630289E-5,484392.0,484392.0
