Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H3_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_NC3H7_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_PC4H9_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_CYC5H8_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC12H26_Soln#5 (),Mole_fraction_NC16H34_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
1.144783E-5,15.67878,-3.178226E9,1194.204,1194.204,0.001504235,1.0,0.9484174,9.374162E-6,2.950007E-4,1.218752E-4,1.435124E-4,7.587919E-5,0.001557473,1.644488E-6,1.670226E-6,2.583512E-5,5.90767E-6,7.59607E-4,9.180899E-5,7.276827E-8,1.200423E-6,1.234271E-5,2.451596E-6,1.522592E-7,1.446704E-8,2.979524E-7,2.812699E-4,5.991446E-6,7.945664E-5,2.131682E-4,3.959172E-8,4.539372E-6,1.002015E-11,1.147497E-7,3.643121E-10,9.522216E-7,2.244719E-4,2.365063E-9,2.7211E-6,1.5083E-9,2.924931E-10,1.108947E-4,9.1025E-6,1.525396E-8,1.116566E-9,2.744679E-5,2.507891E-4,0.004052392,9.497689E-6,4.556866E-10,2.221425E-7,3.399583E-8,3.121435E-7,0.01076086,0.006418212,0.0260207,9.401531,9.594049E-5,533198.5,533198.5
1.160171E-5,15.67858,-3.172082E9,1194.122,1194.122,0.001504235,1.0,0.9483687,9.381033E-6,3.010521E-4,1.221285E-4,1.460553E-4,7.59002E-5,0.001583553,1.656412E-6,1.715757E-6,2.639908E-5,5.907597E-6,7.724288E-4,9.209718E-5,7.503781E-8,1.227546E-6,1.259683E-5,2.450747E-6,1.562833E-7,1.517555E-8,3.085291E-7,2.861291E-4,6.137455E-6,7.986218E-5,2.173626E-4,4.135519E-8,4.622792E-6,1.059116E-11,1.191797E-7,3.786134E-10,9.716521E-7,2.283762E-4,2.45144E-9,2.796517E-6,1.564859E-9,3.045979E-10,1.129109E-4,9.335769E-6,1.60231E-8,1.161694E-9,2.784294E-5,2.551386E-4,0.00405192,9.646395E-6,4.803109E-10,2.296072E-7,3.48965E-8,3.228946E-7,0.01075638,0.006414604,0.02600816,9.401002,9.594167E-5,533168.6,533168.6
1.169459E-5,15.67847,-3.168339E9,1194.073,1194.073,0.001504235,1.0,0.9483393,9.384695E-6,3.047089E-4,1.222727E-4,1.4759E-4,7.591019E-5,0.001599289,1.663462E-6,1.743429E-6,2.673999E-5,5.907339E-6,7.801661E-4,9.226474E-5,7.642413E-8,1.243957E-6,1.275032E-5,2.450153E-6,1.587241E-7,1.561402E-8,3.150006E-7,2.890621E-4,6.225993E-6,8.010109E-5,2.198977E-4,4.244096E-8,4.673159E-6,1.094684E-11,1.218968E-7,3.873989E-10,9.833846E-7,2.307327E-4,2.504419E-9,2.842287E-6,1.599521E-9,3.120398E-10,1.141276E-4,9.476858E-6,1.649812E-8,1.189407E-9,2.808174E-5,2.577627E-4,0.004051636,9.735755E-6,4.955951E-10,2.341704E-7,3.544345E-8,3.294652E-7,0.01075367,0.006412428,0.02600059,9.400684,9.594238E-5,533150.5,533150.5
1.174741E-5,15.6784,-3.166207E9,1194.045,1194.045,0.001504235,1.0,0.9483225,9.386634E-6,3.067899E-4,1.223519E-4,1.484628E-4,7.5915E-5,0.001608236,1.667423E-6,1.759229E-6,2.693402E-5,5.907125E-6,7.845656E-4,9.235797E-5,7.721797E-8,1.253303E-6,1.283764E-5,2.449793E-6,1.60116E-7,1.5867E-8,3.187098E-7,2.907301E-4,6.276487E-6,8.023505E-5,2.213405E-4,4.306552E-8,4.701808E-6,1.115281E-11,1.234564E-7,3.924462E-10,9.900582E-7,2.320727E-4,2.534827E-9,2.868397E-6,1.619406E-9,3.16317E-10,1.148195E-4,9.557185E-6,1.677185E-8,1.205325E-9,2.821744E-5,2.592546E-4,0.004051474,9.786443E-6,5.044281E-10,2.367846E-7,3.575559E-8,3.332287E-7,0.01075213,0.00641119,0.02599628,9.400503,9.594278E-5,533140.2,533140.2
1.205454E-5,15.67802,-3.153698E9,1193.882,1193.882,0.001504235,1.0,0.9482254,9.395764E-6,3.189098E-4,1.22773E-4,1.535375E-4,7.593098E-5,0.001660233,1.68977E-6,1.852003E-6,2.80645E-5,5.904943E-6,8.101381E-4,9.287122E-5,8.191341E-8,1.307829E-6,1.334584E-5,2.44737E-6,1.682644E-7,1.739167E-8,3.406998E-7,3.004289E-4,6.572062E-6,8.098676E-5,2.297456E-4,4.680107E-8,4.868466E-6,1.240589E-11,1.327345E-7,4.22546E-10,1.028879E-6,2.398635E-4,2.715757E-9,3.021365E-6,1.737558E-9,3.418483E-10,1.188412E-4,1.002545E-5,1.841599E-8,1.300184E-9,2.900499E-5,2.679236E-4,0.004050536,1.007926E-5,5.578838E-10,2.52262E-7,3.758609E-8,3.555036E-7,0.01074319,0.006404002,0.02597128,9.399451,9.594511E-5,533080.6,533080.6
1.215658E-5,15.6779,-3.149497E9,1193.829,1193.829,0.001504235,1.0,0.9481932,9.398021E-6,3.229426E-4,1.228989E-4,1.55223E-4,7.593201E-5,0.001677495,1.696946E-6,1.883151E-6,2.844079E-5,5.903879E-6,8.186292E-4,9.303145E-5,8.350261E-8,1.326007E-6,1.35148E-5,2.446445E-6,1.709911E-7,1.791834E-8,3.481607E-7,3.036504E-4,6.670971E-6,8.122664E-5,2.325432E-4,4.808065E-8,4.923852E-6,1.284314E-11,1.358943E-7,4.328253E-10,1.041779E-6,2.424509E-4,2.777393E-9,3.072591E-6,1.777743E-9,3.505754E-10,1.201767E-4,1.01814E-5,1.89817E-8,1.33255E-9,2.926606E-5,2.708009E-4,0.004050225,1.017581E-5,5.764302E-10,2.575056E-7,3.81998E-8,3.630472E-7,0.01074022,0.006401617,0.02596298,9.399102,9.594587E-5,533060.8,533060.8
1.255262E-5,15.67742,-3.133065E9,1193.62,1193.62,0.001504235,1.0,0.9480683,9.403432E-6,3.386203E-4,1.233248E-4,1.617621E-4,7.5917E-5,0.001744423,1.72365E-6,2.005559E-6,2.990409E-5,5.898247E-6,8.515565E-4,9.360739E-5,8.981011E-8,1.396835E-6,1.417093E-5,2.442323E-6,1.816622E-7,2.006135E-8,3.778578E-7,3.161475E-4,7.058067E-6,8.211222E-5,2.43423E-4,5.323242E-8,5.138858E-6,1.464451E-11,1.485291E-7,4.740766E-10,1.091841E-6,2.52487E-4,3.023981E-9,3.27323E-6,1.938165E-9,3.856285E-10,1.253555E-4,1.078803E-5,2.127124E-8,1.462251E-9,3.027649E-5,2.819535E-4,0.004049022,1.0547E-5,6.522902E-10,2.783379E-7,4.060721E-8,3.930043E-7,0.01072871,0.006392373,0.02593081,9.397749,9.594881E-5,532984.0,532984.0
1.261885E-5,15.67734,-3.130298E9,1193.585,1193.585,0.001504235,1.0,0.9480475,9.403842E-6,3.412448E-4,1.233869E-4,1.628548E-4,7.591175E-5,0.001755601,1.727945E-6,2.02625E-6,3.014912E-5,5.897088E-6,8.570567E-4,9.369703E-5,9.088575E-8,1.408715E-6,1.428067E-5,2.441557E-6,1.834592E-7,2.043491E-8,3.829346E-7,3.182357E-4,7.123262E-6,8.225358E-5,2.452451E-4,5.412198E-8,5.174808E-6,1.496192E-11,1.506977E-7,4.811808E-10,1.100209E-6,2.541638E-4,3.066332E-9,3.307038E-6,1.965661E-9,3.91669E-10,1.262206E-4,1.088961E-5,2.166832E-8,1.484556E-9,3.044499E-5,2.838156E-4,0.004048822,1.060852E-5,6.655727E-10,2.818933E-7,4.101346E-8,3.98115E-7,0.01072679,0.006390829,0.02592543,9.397523,9.59493E-5,532971.2,532971.2
1.300626E-5,15.67688,-3.113999E9,1193.383,1193.383,0.001504235,1.0,0.9479257,9.40359E-6,3.566134E-4,1.237014E-4,1.692428E-4,7.586634E-5,0.001820914,1.752129E-6,2.148548E-6,3.158405E-5,5.889139E-6,8.891987E-4,9.418561E-5,9.729972E-8,1.478414E-6,1.492259E-5,2.436666E-6,1.940418E-7,2.271095E-8,4.132771E-7,3.304414E-4,7.507215E-6,8.304317E-5,2.559181E-4,5.949005E-8,5.385075E-6,1.691674E-11,1.637095E-7,5.23957E-10,1.149126E-6,2.639639E-4,3.32065E-9,3.506229E-6,2.130405E-9,4.280549E-10,1.312756E-4,1.148444E-5,2.407441E-8,1.618633E-9,3.142803E-5,2.94692E-4,0.004047652,1.096514E-5,7.468488E-10,3.031059E-7,4.341055E-8,4.285967E-7,0.01071556,0.006381817,0.02589405,9.396204,9.595212E-5,532896.4,532896.4
1.313005E-5,15.67673,-3.108749E9,1193.318,1193.318,0.001504235,1.0,0.9478869,9.402592E-6,3.615277E-4,1.23785E-4,1.712818E-4,7.58468E-5,0.001841749,1.759523E-6,2.188065E-6,3.204293E-5,5.886198E-6,8.994537E-4,9.43294E-5,9.939251E-8,1.500747E-6,1.512763E-5,2.434963E-6,1.97447E-7,2.347141E-8,4.23202E-7,3.343366E-4,7.630773E-6,8.328232E-5,2.593325E-4,6.126442E-8,5.45223E-6,1.757754E-11,1.679839E-7,5.380662E-10,1.164738E-6,2.670911E-4,3.404282E-9,3.57035E-6,2.184439E-9,4.400595E-10,1.328882E-4,1.167459E-5,2.487319E-8,1.662765E-9,3.174112E-5,2.981603E-4,0.004047279,1.107789E-5,7.741285E-10,3.10031E-7,4.418355E-8,4.38544E-7,0.01071198,0.006378943,0.02588404,9.395784,9.595301E-5,532872.6,532872.6
1.338762E-5,15.67643,-3.097794E9,1193.184,1193.184,0.001504235,1.0,0.9478062,9.399254E-6,3.717574E-4,1.239356E-4,1.755211E-4,7.579916E-5,0.00188505,1.774433E-6,2.270923E-6,3.29981E-5,5.879524E-6,9.207678E-4,9.461144E-5,1.038114E-7,1.547302E-6,1.555406E-5,2.431224E-6,2.04566E-7,2.510423E-8,4.441929E-7,3.424334E-4,7.889124E-6,8.376114E-5,2.664419E-4,6.504472E-8,5.591905E-6,1.900816E-11,1.770512E-7,5.680885E-10,1.197193E-6,2.735913E-4,3.581851E-9,3.70443E-6,2.298943E-9,4.65604E-10,1.362398E-4,1.207022E-5,2.657997E-8,1.756516E-9,3.239106E-5,3.05366E-4,0.004046506,1.131071E-5,8.328865E-10,3.246567E-7,4.580202E-8,4.595472E-7,0.01070454,0.006372973,0.02586324,9.39491,9.595486E-5,532823.0,532823.0
1.397794E-5,15.67575,-3.072501E9,1192.879,1192.879,0.001504235,1.0,0.9476219,9.385492E-6,3.952106E-4,1.241681E-4,1.852154E-4,7.565662E-5,0.001983983,1.806233E-6,2.463991E-6,3.518748E-5,5.861568E-6,9.69473E-4,9.517567E-5,1.142702E-7,1.654366E-6,1.652979E-5,2.421725E-6,2.210427E-7,2.911604E-8,4.940513E-7,3.609394E-4,8.487223E-6,8.476504E-5,2.827524E-4,7.416819E-8,5.911581E-6,2.258854E-11,1.987312E-7,6.404002E-10,1.271359E-6,2.884467E-4,4.007427E-9,4.014816E-6,2.572072E-9,5.271048E-10,1.438965E-4,1.29758E-5,3.072434E-8,1.98136E-9,3.38723E-5,3.218165E-4,0.004044745,1.183474E-5,9.7823E-10,3.592826E-7,4.956023E-8,5.092451E-7,0.01068755,0.006359345,0.02581574,9.392916,9.595902E-5,532709.9,532709.9
1.502518E-5,15.67457,-3.027217E9,1192.344,1192.344,0.001504235,1.0,0.9472977,9.343497E-6,4.367753E-4,1.242566E-4,2.023232E-4,7.53086E-5,0.00215829,1.855339E-6,2.816352E-6,3.906375E-5,5.82213E-6,0.001055301,9.594117E-5,1.33921E-7,1.845142E-6,1.825221E-5,2.402242E-6,2.50739E-7,3.718415E-8,5.882736E-7,3.935531E-4,9.56586E-6,8.625894E-5,3.116943E-4,9.189864E-8,6.47653E-6,3.003289E-11,2.401904E-7,7.807966E-10,1.401952E-6,3.146256E-4,4.825847E-9,4.57391E-6,3.092185E-9,6.462229E-10,1.573798E-4,1.457264E-5,3.885718E-8,2.413667E-9,3.647054E-5,3.50751E-4,0.004041662,1.273146E-5,1.273854E-9,4.243034E-7,5.63717E-8,6.02486E-7,0.01065764,0.006335373,0.0257321,9.389406,9.596621E-5,532510.9,532510.9
1.564992E-5,15.67389,-3.000089E9,1192.029,1192.029,0.001504235,1.0,0.9471059,9.309735E-6,4.615027E-4,1.24149E-4,2.124637E-4,7.505428E-5,0.002261447,1.880696E-6,3.031939E-6,4.136608E-5,5.794901E-6,0.001106098,9.628185E-5,1.462886E-7,1.959211E-6,1.927259E-5,2.38935E-6,2.686854E-7,4.259927E-8,6.478618E-7,4.128508E-4,1.021807E-5,8.699608E-5,3.289318E-4,1.033997E-7,6.81182E-6,3.518641E-11,2.667015E-7,8.720642E-10,1.47911E-6,3.301166E-4,5.352715E-9,4.911244E-6,3.423485E-9,7.233327E-10,1.653526E-4,1.551594E-5,4.417377E-8,2.691485E-9,3.800184E-5,3.678416E-4,0.004039849,1.32462E-5,1.474182E-9,4.651572E-7,6.050824E-8,6.610282E-7,0.01063995,0.006321209,0.02568264,9.387332,9.59704E-5,532393.2,532393.2
1.599225E-5,15.67352,-2.985221E9,1191.857,1191.857,0.001504235,1.0,0.9470014,9.28897E-6,4.750211E-4,1.240482E-4,2.179974E-4,7.490283E-5,0.00231769,1.893479E-6,3.151614E-6,4.262325E-5,5.779029E-6,0.001133793,9.643842E-5,1.532626E-7,2.021741E-6,1.982903E-5,2.381965E-6,2.785793E-7,4.576243E-8,6.815417E-7,4.233694E-4,1.057775E-5,8.735673E-5,3.383608E-4,1.099876E-7,6.994904E-6,3.824801E-11,2.817754E-7,9.244839E-10,1.521119E-6,3.38561E-4,5.653589E-9,5.096957E-6,3.611472E-9,7.674767E-10,1.696968E-4,1.602912E-5,4.723021E-8,2.849873E-9,3.883489E-5,3.771486E-4,0.004038864,1.35219E-5,1.591761E-9,4.881612E-7,6.279423E-8,6.939803E-7,0.01063031,0.006313494,0.02565569,9.386201,9.597266E-5,532329.1,532329.1
1.607744E-5,15.67343,-2.981512E9,1191.815,1191.815,0.001504235,1.0,0.9469754,9.28356E-6,4.783812E-4,1.240189E-4,2.193718E-4,7.486393E-5,0.002331654,1.896544E-6,3.181556E-6,4.293555E-5,5.774982E-6,0.001140669,9.647438E-5,1.550194E-7,2.037301E-6,1.996718E-5,2.38009E-6,2.810473E-7,4.65715E-8,6.90034E-7,4.259805E-4,1.066747E-5,8.744199E-5,3.40705E-4,1.116582E-7,7.040389E-6,3.903682E-11,2.85586E-7,9.377964E-10,1.531542E-6,3.406573E-4,5.729801E-9,5.14325E-6,3.658953E-9,7.786693E-10,1.70775E-4,1.615638E-5,4.800637E-8,2.889959E-9,3.904152E-5,3.794581E-4,0.00403862,1.358981E-5,1.621894E-9,4.939519E-7,6.336504E-8,7.022741E-7,0.01062792,0.006311579,0.025649,9.385921,9.597322E-5,532313.2,532313.2
1.643809E-5,15.67304,-2.965862E9,1191.635,1191.635,0.001504235,1.0,0.9468659,9.259812E-6,4.925869E-4,1.238779E-4,2.251781E-4,7.469437E-5,0.002390624,1.909033E-6,3.309001E-6,4.425501E-5,5.757485E-6,0.001169706,9.661435E-5,1.625496E-7,2.103165E-6,2.055054E-5,2.372048E-6,2.915195E-7,5.009438E-8,7.264681E-7,4.370049E-4,1.104823E-5,8.778401E-5,3.506179E-4,1.188664E-7,7.232596E-6,4.249731E-11,3.019773E-7,9.953419E-10,1.57552E-6,3.495087E-4,6.058344E-9,5.339518E-6,3.863012E-9,8.269625E-10,1.753267E-4,1.669304E-5,5.136004E-8,3.062592E-9,3.991327E-5,3.892051E-4,0.004037591,1.387421E-5,1.753357E-9,5.187517E-7,6.578934E-8,7.377883E-7,0.01061781,0.006303497,0.02562074,9.384736,9.597558E-5,532246.0,532246.0
1.671226E-5,15.67275,-2.953973E9,1191.499,1191.499,0.001504235,1.0,0.9467829,9.240813E-6,5.033651E-4,1.237534E-4,2.295791E-4,7.456055E-5,0.002435296,1.918022E-6,3.406604E-6,4.525516E-5,5.743801E-6,0.001191702,9.670842E-5,1.683733E-7,2.153219E-6,2.09924E-5,2.365805E-6,2.995052E-7,5.287885E-8,7.546797E-7,4.453538E-4,1.13386E-5,8.80245E-5,3.581412E-4,1.244918E-7,7.378333E-6,4.526089E-11,3.147155E-7,1.040378E-9,1.608794E-6,3.562125E-4,6.314467E-9,5.488995E-6,4.021401E-9,8.646536E-10,1.787732E-4,1.709871E-5,5.398197E-8,3.196968E-9,4.057279E-5,3.965828E-4,0.004036813,1.408713E-5,1.857533E-9,5.379072E-7,6.764032E-8,7.652144E-7,0.01061016,0.006297377,0.02559935,9.383839,9.597736E-5,532195.2,532195.2
1.714472E-5,15.6723,-2.935257E9,1191.286,1191.286,0.001504235,1.0,0.9466527,9.209371E-6,5.203236E-4,1.235295E-4,2.364964E-4,7.434162E-5,0.002505468,1.931355E-6,3.561753E-6,4.682697E-5,5.721618E-6,0.001226251,9.683707E-5,1.777311E-7,2.232116E-6,2.168626E-5,2.355761E-6,3.121386E-7,5.746146E-8,8.00067E-7,4.58463E-4,1.179801E-5,8.837127E-5,3.699819E-4,1.336188E-7,7.607481E-6,4.986099E-11,3.352899E-7,1.113712E-9,1.660983E-6,3.667398E-4,6.729673E-9,5.725105E-6,4.276898E-9,9.258216E-10,1.841835E-4,1.773422E-5,5.824354E-8,3.414399E-9,4.160725E-5,4.081604E-4,0.004035594,1.441714E-5,2.029445E-9,5.68639E-7,7.057237E-8,8.092057E-7,0.01059815,0.006287772,0.02556575,9.382431,9.598015E-5,532115.3,532115.3
1.741762E-5,15.67201,-2.923474E9,1191.152,1191.152,0.001504235,1.0,0.9465708,9.188687E-6,5.309981E-4,1.233726E-4,2.408462E-4,7.419906E-5,0.002549568,1.939273E-6,3.660373E-6,4.781517E-5,5.707283E-6,0.001247962,9.690713E-5,1.837414E-7,2.281864E-6,2.212217E-5,2.349314E-6,3.201322E-7,6.047287E-8,8.292501E-7,4.666981E-4,1.208872E-5,8.857108E-5,3.774368E-4,1.395339E-7,7.751627E-6,5.291664E-11,3.485686E-7,1.161427E-9,1.693731E-6,3.733538E-4,6.998636E-9,5.874256E-6,4.441597E-9,9.654808E-10,1.875815E-4,1.813248E-5,6.100974E-8,3.55497E-9,4.225647E-5,4.154295E-4,0.00403483,1.462183E-5,2.142689E-9,5.883451E-7,7.242966E-8,8.374089E-7,0.0105906,0.006281739,0.02554464,9.381546,9.598189E-5,532065.1,532065.1
1.753857E-5,15.67189,-2.918257E9,1191.092,1191.092,0.001504235,1.0,0.9465346,9.179319E-6,5.357214E-4,1.232993E-4,2.427699E-4,7.413484E-5,0.002569065,1.94266E-6,3.704255E-6,4.825211E-5,5.700851E-6,0.00125756,9.693553E-5,1.864317E-7,2.303898E-6,2.231483E-5,2.346432E-6,3.236797E-7,6.183851E-8,8.423202E-7,4.703379E-4,1.221773E-5,8.865496E-5,3.807359E-4,1.42195E-7,7.815387E-6,5.431088E-11,3.545285E-7,1.182945E-9,1.708194E-6,3.762772E-4,7.119617E-9,5.940381E-6,4.515469E-9,9.833278E-10,1.890832E-4,1.830823E-5,6.225518E-8,3.618124E-9,4.254327E-5,4.186412E-4,0.004034493,1.471163E-5,2.194111E-9,5.971569E-7,7.32544E-8,8.500189E-7,0.01058727,0.006279073,0.02553531,9.381155,9.598266E-5,532042.9,532042.9
1.814344E-5,15.67126,-2.892257E9,1190.798,1190.798,0.001504235,1.0,0.9463545,9.130919E-6,5.592755E-4,1.229033E-4,2.523545E-4,7.38054E-5,0.002666149,1.958584E-6,3.925186E-6,5.042819E-5,5.668077E-6,0.001305349,9.705653E-5,2.001155E-7,2.413967E-6,2.327366E-5,2.331823E-6,3.414592E-7,6.894322E-8,9.088621E-7,4.884528E-4,1.286432E-5,8.903594E-5,3.97191E-4,1.558453E-7,8.133164E-6,6.164172E-11,3.849827E-7,1.293844E-9,1.780088E-6,3.908291E-4,7.740248E-9,6.271174E-6,4.892513E-9,1.074941E-9,1.965556E-4,1.918052E-5,6.865196E-8,3.941379E-9,4.396944E-5,4.34618E-4,0.004032817,1.515279E-5,2.462207E-9,6.418949E-7,7.739178E-8,9.140289E-7,0.01057066,0.006265807,0.02548885,9.379209,9.598648E-5,531932.5,531932.5
1.823332E-5,15.67117,-2.888404E9,1190.754,1190.754,0.001504235,1.0,0.9463278,9.123515E-6,5.627653E-4,1.228405E-4,2.537733E-4,7.375535E-5,0.002680513,1.960809E-6,3.958221E-6,5.075016E-5,5.663126E-6,0.001312419,9.707167E-5,2.021818E-7,2.430302E-6,2.341543E-5,2.329627E-6,3.441061E-7,7.003933E-8,9.189183E-7,4.911315E-4,1.296057E-5,8.90872E-5,3.996293E-4,1.579229E-7,8.180219E-6,6.278408E-11,3.896012E-7,1.310805E-9,1.790706E-6,3.929813E-4,7.834735E-9,6.320326E-6,4.949633E-9,1.088896E-9,1.976603E-4,1.930915E-5,6.962664E-8,3.990482E-9,4.418017E-5,4.369794E-4,0.00403257,1.521719E-5,2.503648E-9,6.486379E-7,7.800822E-8,9.236748E-7,0.0105682,0.006263846,0.02548198,9.378921,9.598704E-5,531916.2,531916.2
1.86962E-5,15.6707,-2.868632E9,1190.531,1190.531,0.001504235,1.0,0.9461911,9.084642E-6,5.806941E-4,1.225026E-4,2.610583E-4,7.349365E-5,0.00275423,1.971732E-6,4.129135E-6,5.240252E-5,5.637349E-6,0.001348699,9.71394E-5,2.129534E-7,2.514328E-6,2.414266E-5,2.318232E-6,3.577543E-7,7.584874E-8,9.713701E-7,5.048732E-4,1.345686E-5,8.933101E-5,4.121575E-4,1.688177E-7,8.421876E-6,6.888569E-11,4.137557E-7,1.400107E-9,1.845116E-6,4.04023E-4,8.330433E-9,6.573368E-6,5.248126E-9,1.162127E-9,2.033269E-4,1.996744E-5,7.474151E-8,4.247605E-9,4.526063E-5,4.490886E-4,0.004031304,1.554429E-5,2.723591E-9,6.837339E-7,8.118858E-8,9.738741E-7,0.0105556,0.006253784,0.02544673,9.377444,9.598992E-5,531832.4,531832.4
1.882944E-5,15.67057,-2.862953E9,1190.467,1190.467,0.001504235,1.0,0.9461519,9.073232E-6,5.858412E-4,1.224011E-4,2.631484E-4,7.341718E-5,0.00277537,1.974715E-6,4.178571E-6,5.287632E-5,5.629848E-6,0.001359102,9.71559E-5,2.160943E-7,2.538484E-6,2.435108E-5,2.314928E-6,3.616878E-7,7.757282E-8,9.866733E-7,5.088119E-4,1.359988E-5,8.939514E-5,4.157545E-4,1.720143E-7,8.491224E-6,7.071134E-11,4.20823E-7,1.426428E-9,1.860693E-6,4.071882E-4,8.475962E-9,6.646167E-6,5.335389E-9,1.183632E-9,2.049508E-4,2.015564E-5,7.624332E-8,4.322938E-9,4.557014E-5,4.525581E-4,0.004030941,1.563703E-5,2.788954E-9,6.939501E-7,8.210568E-8,9.884847E-7,0.01055199,0.0062509,0.02543662,9.37702,9.599075E-5,531808.4,531808.4
1.922788E-5,15.67017,-2.846041E9,1190.276,1190.276,0.001504235,1.0,0.9460351,9.038606E-6,6.011955E-4,1.220876E-4,2.693799E-4,7.318583E-5,0.002838371,1.983229E-6,4.327006E-6,5.428814E-5,5.607234E-6,0.001390103,9.719801E-5,2.255916E-7,2.610629E-6,2.497185E-5,2.304992E-6,3.734612E-7,8.286676E-8,1.032965E-6,5.20545E-4,1.40279E-5,8.957181E-5,4.264849E-4,1.817309E-7,8.698019E-6,7.635741E-11,4.42255E-7,1.50678E-9,1.907047E-6,4.166184E-4,8.918639E-9,6.863707E-6,5.599831E-9,1.249056E-9,2.097877E-4,2.071493E-5,8.081082E-8,4.551657E-9,4.649173E-5,4.628897E-4,0.004029863,1.591061E-5,2.989887E-9,7.247924E-7,8.485174E-8,1.032588E-6,0.01054123,0.00624231,0.02540651,9.375759,9.59932E-5,531736.9,531736.9
1.928088E-5,15.67011,-2.843799E9,1190.251,1190.251,0.001504235,1.0,0.9460196,9.033943E-6,6.032336E-4,1.220448E-4,2.702067E-4,7.315477E-5,0.002846727,1.984317E-6,4.346817E-6,5.447537E-5,5.604206E-6,0.001394214,9.720283E-5,2.268667E-7,2.620216E-6,2.505414E-5,2.303664E-6,3.750284E-7,8.358677E-8,1.039183E-6,5.221006E-4,1.408487E-5,8.959365E-5,4.279093E-4,1.830412E-7,8.725462E-6,7.712989E-11,4.451395E-7,1.517655E-9,1.913187E-6,4.178688E-4,8.978375E-9,6.892625E-6,5.635401E-9,1.257885E-9,2.10429E-4,2.078893E-5,8.142701E-8,4.58247E-9,4.661387E-5,4.642592E-4,0.00402972,1.594659E-5,3.01724E-9,7.289277E-7,8.52174E-8,1.038501E-6,0.0105398,0.006241172,0.02540252,9.375591,9.599353E-5,531727.4,531727.4
2.004198E-5,15.66936,-2.811761E9,1189.89,1189.89,0.001504235,1.0,0.9457983,8.96576E-6,6.323865E-4,1.214055E-4,2.820241E-4,7.270232E-5,0.002966084,1.998856E-6,4.63294E-6,5.714866E-5,5.560298E-6,0.001452933,9.725423E-5,2.454768E-7,2.757585E-6,2.622839E-5,2.284488E-6,3.975563E-7,9.433905E-8,1.129969E-6,5.443043E-4,1.490362E-5,8.98674E-5,4.482835E-4,2.023081E-7,9.117789E-6,8.878955E-11,4.874141E-7,1.678723E-9,2.000675E-6,4.357197E-4,9.858085E-9,7.307185E-6,6.156185E-9,1.387913E-9,2.195794E-4,2.184115E-5,9.049317E-8,5.034872E-9,4.835617E-5,4.837952E-4,0.004027687,1.645243E-5,3.426309E-9,7.891255E-7,9.047583E-8,1.124557E-6,0.01051942,0.006224917,0.02534549,9.373203,9.599817E-5,531591.9,531591.9
