Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_IC3H7_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_NC4H10_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC6H12_Soln#18 (),Mole_fraction_NC7H15_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_INDENYL_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_C16H10_Soln#18 (),Mole_fraction_C18H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_BIN1A_Soln#18 (),Mole_fraction_NC12H26_Soln#18 (),Mole_fraction_NC16H34_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
6.001834E-5,16.13889,-1.16184E9,1564.888,1564.888,9.757202E-4,1.0,0.7755863,7.641278E-5,0.06031068,3.156778E-4,0.003526184,8.423738E-6,0.1100716,3.568492E-5,0.02259159,1.419551E-4,3.749223E-7,1.067968E-7,0.01050819,1.949977E-4,0.002470018,0.001637308,3.712735E-4,9.696582E-7,5.719742E-10,8.416372E-8,6.640962E-5,1.83767E-5,2.411226E-6,0.004111578,1.085771E-5,0.002513108,2.485094E-4,0.001410977,1.35344E-4,6.985876E-4,4.91908E-5,6.196309E-10,7.403509E-7,2.764338E-5,3.331073E-9,3.032455E-15,2.616316E-11,0.002379155,1.709426E-4,1.637431E-5,5.669544E-6,1.916788E-6,4.933548E-7,6.231383E-8,1.198357E-8,1.789135E-9,8.444575E-9,-8.586988E-32,-2.755146E-46,-1.040937E-10,7.763415,6.045769E-5,440294.5,440294.5
6.075644E-5,16.13849,-1.150077E9,1564.67,1564.67,9.757202E-4,1.0,0.7754921,7.598288E-5,0.0604261,3.128836E-4,0.003501821,8.358491E-6,0.1101156,3.537507E-5,0.0226729,1.381975E-4,3.681112E-7,1.044631E-7,0.01041541,1.928677E-4,0.002474291,0.001635069,3.69837E-4,9.166138E-7,5.603559E-10,8.15804E-8,6.531145E-5,1.809005E-5,2.387511E-6,0.004085185,1.072388E-5,0.002513644,2.504511E-4,0.001418955,1.35733E-4,6.98601E-4,4.985229E-5,6.027643E-10,7.29082E-7,2.675908E-5,3.239668E-9,1.390473E-15,3.116106E-11,0.002376392,1.703455E-4,1.656328E-5,5.741057E-6,1.943234E-6,4.980959E-7,6.35249E-8,1.21865E-8,1.834354E-9,8.611111E-9,-8.41189E-32,-1.974127E-46,-1.415122E-10,7.76253,6.045921E-5,440244.3,440244.3
6.209473E-5,16.13776,-1.129429E9,1564.281,1564.281,9.757202E-4,1.0,0.7753251,7.522288E-5,0.06063156,3.079614E-4,0.003458424,8.243738E-6,0.1101919,3.482987E-5,0.02281865,1.316815E-4,3.562685E-7,1.004364E-7,0.01025051,1.891025E-4,0.002481621,0.001630921,3.672658E-4,8.285626E-7,5.428407E-10,7.722618E-8,6.339471E-5,1.759075E-5,2.345837E-6,0.004038503,1.048941E-5,0.002514459,2.539405E-4,0.001433283,1.364085E-4,6.985989E-4,5.104543E-5,5.73989E-10,7.093646E-7,2.524479E-5,3.082537E-9,6.341678E-15,3.473443E-11,0.00237143,1.692825E-4,1.690484E-5,5.870341E-6,1.991198E-6,5.067275E-7,6.574298E-8,1.255848E-8,1.917812E-9,8.915348E-9,-8.106004E-32,-1.081094E-46,-1.880574E-10,7.760953,6.046194E-5,440154.8,440154.8
6.227077E-5,16.13766,-1.126775E9,1564.231,1564.231,9.757202E-4,1.0,0.7753035,7.512472E-5,0.06065823,3.073273E-4,0.003452789,8.228981E-6,0.1102016,3.47597E-5,0.02283766,1.30852E-4,3.547583E-7,9.9927E-8,0.01022913,1.886163E-4,0.002482546,0.001630367,3.669307E-4,8.177112E-7,5.417194E-10,7.668299E-8,6.314947E-5,1.752696E-5,2.340479E-6,0.004032472,1.045933E-5,0.002514551,2.543966E-4,0.001435155,1.364945E-4,6.985962E-4,5.120176E-5,5.703818E-10,7.068484E-7,2.505379E-5,3.063482E-9,8.089279E-14,4.657952E-11,0.002370781,1.691446E-4,1.694967E-5,5.88731E-6,1.997508E-6,5.078663E-7,6.603686E-8,1.26078E-8,1.928932E-9,8.955582E-9,-8.066847E-32,-9.990833E-47,-2.356996E-10,7.760748,6.04623E-5,440143.2,440143.2
6.233624E-5,16.13763,-1.125792E9,1564.212,1564.212,9.757202E-4,1.0,0.7752955,7.508833E-5,0.06066813,3.070923E-4,0.003450698,8.22351E-6,0.1102052,3.473369E-5,0.02284472,1.30545E-4,3.541992E-7,9.973768E-8,0.0102212,1.88436E-4,0.002482887,0.001630161,3.668063E-4,8.137164E-7,5.407354E-10,7.648262E-8,6.305865E-5,1.750334E-5,2.338493E-6,0.004030236,1.044819E-5,0.002514585,2.54566E-4,0.00143585,1.365263E-4,6.98595E-4,5.125987E-5,5.690503E-10,7.05916E-7,2.498322E-5,3.056442E-9,5.648789E-14,5.091401E-11,0.00237054,1.690934E-4,1.696633E-5,5.893619E-6,1.999855E-6,5.082901E-7,6.614629E-8,1.262616E-8,1.933076E-9,8.97056E-9,-8.052346E-32,-9.70211E-47,-2.548291E-10,7.760672,6.046243E-5,440138.9,440138.9
6.239517E-5,16.1376,-1.12491E9,1564.195,1564.195,9.757202E-4,1.0,0.7752882,7.505562E-5,0.06067703,3.068811E-4,0.003448817,8.21859E-6,0.1102085,3.471032E-5,0.02285107,1.302695E-4,3.536971E-7,9.956632E-8,0.01021406,1.88274E-4,0.002483194,0.001629975,3.666944E-4,8.1014E-7,5.385661E-10,7.630305E-8,6.29771E-5,1.748214E-5,2.336709E-6,0.004028226,1.043818E-5,0.002514614,2.547184E-4,0.001436475,1.365549E-4,6.985939E-4,5.131215E-5,5.678549E-10,7.05076E-7,2.491992E-5,3.049961E-9,2.880201E-15,5.236208E-11,0.002370324,1.690473E-4,1.698133E-5,5.899296E-6,2.001968E-6,5.086715E-7,6.624483E-8,1.26427E-8,1.93681E-9,8.984045E-9,-8.039323E-32,-9.449479E-47,-2.647542E-10,7.760603,6.046255E-5,440135.0,440135.0
6.264336E-5,16.13746,-1.121209E9,1564.124,1564.124,9.757202E-4,1.0,0.775258,7.49184E-5,0.0607144,3.059956E-4,0.003440919,8.197966E-6,0.110222,3.461236E-5,0.02287777,1.291171E-4,3.515948E-7,9.885406E-8,0.01018412,1.875942E-4,0.002484473,0.001629189,3.662239E-4,7.952831E-7,5.338652E-10,7.555506E-8,6.263558E-5,1.739336E-5,2.329232E-6,0.004019793,1.039624E-5,0.002514736,2.553596E-4,0.001439106,1.366744E-4,6.985885E-4,5.153218E-5,5.628533E-10,7.015496E-7,2.465567E-5,3.022362E-9,3.464991E-16,5.087245E-11,0.002369412,1.688539E-4,1.704446E-5,5.923197E-6,2.010866E-6,5.102793E-7,6.666055E-8,1.271249E-8,1.95258E-9,9.040911E-9,-7.984787E-32,-8.460035E-47,-2.741199E-10,7.760316,6.046306E-5,440118.7,440118.7
6.616108E-5,16.13555,-1.071609E9,1563.141,1563.141,9.757202E-4,1.0,0.7748447,7.305587E-5,0.06122746,2.940523E-4,0.003332411,7.920673E-6,0.1103988,3.329368E-5,0.02324877,1.140182E-4,3.238866E-7,8.96084E-8,0.009774331,1.783749E-4,0.002500791,0.001617702,3.597058E-4,6.147847E-7,4.929185E-10,6.616474E-8,5.809997E-5,1.621793E-5,2.228829E-6,0.003905341,9.83603E-6,0.002515792,2.643063E-4,0.001475771,1.382382E-4,6.984039E-4,5.462032E-5,4.989175E-10,6.545871E-7,2.126654E-5,2.665926E-9,1.429897E-16,2.265151E-11,0.002356708,1.661981E-4,1.793429E-5,6.260083E-6,2.137036E-6,5.33237E-7,7.265518E-8,1.372096E-8,2.183137E-9,9.857176E-9,-7.260522E-32,-1.781122E-47,-2.743052E-10,7.756357,6.047021E-5,439894.2,439894.2
6.947313E-5,16.13377,-1.029329E9,1562.255,1562.255,9.757202E-4,1.0,0.7744809,7.143146E-5,0.06168381,2.83754E-4,0.0032358,7.682665E-6,0.110542,3.216066E-5,0.02358602,1.016956E-4,3.00954E-7,8.212379E-8,0.009411999,1.703505E-4,0.002513283,0.001606362,3.538119E-4,4.868692E-7,4.62877E-10,5.901862E-8,5.429412E-5,1.523632E-5,2.142964E-6,0.00380563,9.361277E-6,0.00251576,2.724996E-4,0.001509281,1.395034E-4,6.980656E-4,5.747511E-5,4.489217E-10,6.149708E-7,1.860549E-5,2.384341E-9,1.786979E-14,2.019158E-11,0.002345091,1.638328E-4,1.876367E-5,6.574013E-6,2.255919E-6,5.551456E-7,7.847133E-8,1.470395E-8,2.412389E-9,1.064262E-8,-6.65398E-32,-4.208815E-48,-2.909697E-10,7.752815,6.047689E-5,439693.3,439693.3
7.056586E-5,16.13318,-1.016219E9,1561.97,1561.97,9.757202E-4,1.0,0.7743658,7.092038E-5,0.06182909,2.805375E-4,0.003205032,7.608526E-6,0.1105847,3.180755E-5,0.02369487,9.798512E-5,2.93974E-7,7.987674E-8,0.009297116,1.678304E-4,0.002516845,0.001602526,3.519163E-4,4.517175E-7,4.537533E-10,5.69478E-8,5.312525E-5,1.493558E-5,2.116288E-6,0.003774304,9.214612E-6,0.002515554,2.751559E-4,0.001520132,1.398803E-4,6.979237E-4,5.840562E-5,4.34228E-10,6.027592E-7,1.782344E-5,2.300999E-9,1.506557E-15,2.018573E-11,0.002341328,1.630789E-4,1.903554E-5,6.676879E-6,2.295158E-6,5.624364E-7,8.042582E-8,1.503543E-8,2.490633E-9,1.090519E-8,-6.468178E-32,-2.627384E-48,-3.073386E-10,7.751683,6.047909E-5,439629.1,439629.1
7.270399E-5,16.13204,-9.916664E8,1561.423,1561.423,9.757202E-4,1.0,0.7741474,6.995312E-5,0.06210622,2.74482E-4,0.003146332,7.469222E-6,0.1106623,3.114384E-5,0.0239046,9.118426E-5,2.810717E-7,7.576517E-8,0.00907863,1.630689E-4,0.00252307,0.001594902,3.482741E-4,3.912733E-7,4.38225E-10,5.32398E-8,5.095038E-5,1.437677E-5,2.066261E-6,0.003715107,8.940638E-6,0.002514896,2.802888E-4,0.001541083,1.405635E-4,6.97607E-4,6.021002E-5,4.076956E-10,5.799926E-7,1.641375E-5,2.14978E-9,1.684227E-16,2.111259E-11,0.002334059,1.616393E-4,1.956503E-5,6.877131E-6,2.371956E-6,5.767922E-7,8.430009E-8,1.569438E-8,2.647497E-9,1.142366E-8,-6.123333E-32,-1.052097E-48,-3.299795E-10,7.749517,6.048337E-5,439506.2,439506.2
7.372918E-5,16.1315,-9.803814E8,1561.165,1561.165,9.757202E-4,1.0,0.7740457,6.950399E-5,0.06223588,2.716847E-4,0.003118868,7.404986E-6,0.1106968,3.08377E-5,0.02400367,8.812544E-5,2.752164E-7,7.391741E-8,0.008976725,1.60862E-4,0.002525721,0.001591196,3.465582E-4,3.657552E-7,4.31472E-10,5.160653E-8,4.995702E-5,1.412183E-5,2.043239E-6,0.003687667,8.81503E-6,0.002514468,2.827202E-4,0.001550999,1.408668E-4,6.974382E-4,6.106751E-5,3.959256E-10,5.695716E-7,1.578991E-5,2.082415E-9,-3.637374E-16,2.20981E-11,0.002330618,1.60965E-4,1.981776E-5,6.972664E-6,2.408788E-6,5.837178E-7,8.618083E-8,1.60152E-8,2.724484E-9,1.167443E-8,-5.966279E-32,-6.805333E-49,-3.454393E-10,7.7485,6.048541E-5,439448.6,439448.6
7.554836E-5,16.13053,-9.610833E8,1560.715,1560.715,9.757202E-4,1.0,0.7738698,6.872907E-5,0.06246101,2.668803E-4,0.003071183,7.294826E-6,0.1107539,3.031259E-5,0.02417718,8.299648E-5,2.653144E-7,7.081894E-8,0.008800268,1.570611E-4,0.002529918,0.001584549,3.435604E-4,3.252662E-7,4.204483E-10,4.89119E-8,4.826767E-5,1.36886E-5,2.003833E-6,0.003640405,8.600721E-6,0.002513541,2.869886E-4,0.001568396,1.413679E-4,6.971138E-4,6.257684E-5,3.763988E-10,5.518156E-7,1.475838E-5,1.97001E-9,3.848732E-15,2.014079E-11,0.002324578,1.597927E-4,2.02644E-5,7.141405E-6,2.474158E-6,5.960744E-7,8.95544E-8,1.659226E-8,2.863937E-9,1.212274E-8,-5.699963E-32,-3.156766E-49,-3.559114E-10,7.74673,6.048904E-5,439348.2,439348.2
7.607615E-5,16.13025,-9.556525E8,1560.586,1560.586,9.757202E-4,1.0,0.7738199,6.850936E-5,0.06252517,2.655233E-4,0.003057594,7.263749E-6,0.1107695,3.016443E-5,0.02422698,8.157682E-5,2.625532E-7,6.996087E-8,0.008750097,1.559851E-4,0.002531019,0.001582604,3.427017E-4,3.145676E-7,4.17318E-10,4.817525E-8,4.779438E-5,1.356729E-5,1.992734E-6,0.003627026,8.54052E-6,0.002513233,2.882161E-4,0.001573397,1.415047E-4,6.97014E-4,6.301179E-5,3.710435E-10,5.468359E-7,1.447613E-5,1.939293E-9,4.883721E-16,2.276446E-11,0.002322842,1.594583E-4,2.039355E-5,7.190173E-6,2.493126E-6,5.996756E-7,9.054179E-8,1.676156E-8,2.905082E-9,1.22536E-8,-5.625544E-32,-2.530699E-49,-3.728925E-10,7.746225,6.049009E-5,439319.5,439319.5
7.858528E-5,16.12892,-9.307921E8,1559.983,1559.983,9.757202E-4,1.0,0.7735886,6.74942E-5,0.06282346,2.592835E-4,0.00299443,7.121058E-6,0.1108382,2.948404E-5,0.02446058,7.521389E-5,2.500562E-7,6.611177E-8,0.008517553,1.510249E-4,0.002535573,0.001573274,3.386845E-4,2.692621E-7,4.039914E-10,4.491754E-8,4.563985E-5,1.301529E-5,1.941879E-6,0.003565349,8.265582E-6,0.00251155,2.939869E-4,0.001596889,1.421054E-4,6.965077E-4,6.506165E-5,3.472436E-10,5.241146E-7,1.322859E-5,1.801138E-9,3.477165E-16,1.588204E-11,0.002314682,1.579013E-4,2.10049E-5,7.420869E-6,2.583315E-6,6.168939E-7,9.528742E-8,1.757783E-8,3.104876E-9,1.288037E-8,-5.288004E-32,-8.875702E-50,-3.700743E-10,7.743867,6.049506E-5,439185.8,439185.8
8.168072E-5,16.1273,-9.021576E8,1559.26,1559.26,9.757202E-4,1.0,0.7733169,6.63048E-5,0.06317677,2.520373E-4,0.002919655,6.955777E-6,0.1109111,2.869578E-5,0.02474184,6.817265E-5,2.359572E-7,6.183889E-8,0.008243692,1.452396E-4,0.002539739,0.001561594,3.338715E-4,2.241389E-7,3.899799E-10,4.13865E-8,4.318335E-5,1.238614E-5,1.883209E-6,0.003493416,7.950244E-6,0.002509012,3.009627E-4,0.001625254,1.427392E-4,6.958173E-4,6.754973E-5,3.213038E-10,4.981342E-7,1.188233E-5,1.649998E-9,5.316149E-15,1.415202E-11,0.002304822,1.560516E-4,2.175323E-5,7.702833E-6,2.694604E-6,6.383598E-7,1.012576E-7,1.861105E-8,3.360991E-9,1.366393E-8,-4.905968E-32,-2.47367E-50,-3.688281E-10,7.741058,6.050116E-5,439026.5,439026.5
8.245428E-5,16.12689,-8.95327E8,1559.083,1559.083,9.757202E-4,1.0,0.7732512,6.601774E-5,0.06326266,2.502991E-4,0.002901487,6.916194E-6,0.1109274,2.850699E-5,0.02481099,6.654019E-5,2.326412E-7,6.084457E-8,0.008177392,1.438481E-4,0.002540545,0.001558651,3.326923E-4,2.144199E-7,3.864578E-10,4.057726E-8,4.260146E-5,1.22371E-5,1.869199E-6,0.003476115,7.875243E-6,0.002508304,3.02682E-4,0.001632239,1.428803E-4,6.956345E-4,6.81645E-5,3.153466E-10,4.919683E-7,1.157546E-5,1.615378E-9,1.360795E-16,1.657881E-11,0.002302393,1.556009E-4,2.193924E-5,7.77284E-6,2.722419E-6,6.437628E-7,1.027691E-7,1.887378E-8,3.426669E-9,1.386146E-8,-4.815972E-32,-1.802789E-50,-3.82156E-10,7.740373,6.050268E-5,438987.7,438987.7
8.574391E-5,16.12518,-8.676081E8,1558.344,1558.344,9.757202E-4,1.0,0.7729812,6.483899E-5,0.06361774,2.432065E-4,0.002826423,6.754932E-6,0.1109888,2.773783E-5,0.02510016,6.010838E-5,2.193736E-7,5.691137E-8,0.007904454,1.381561E-4,0.002543004,0.001546047,3.277787E-4,1.787936E-7,3.739323E-10,3.741622E-8,4.025684E-5,1.163632E-5,1.8123E-6,0.003405353,7.571797E-6,0.002504998,3.098902E-4,0.001661504,1.434079E-4,6.948165E-4,7.074793E-5,2.920232E-10,4.670632E-7,1.038601E-5,1.478605E-9,3.222172E-15,1.349927E-11,0.002292209,1.537332E-4,2.272585E-5,8.068509E-6,2.840716E-6,6.669105E-7,1.092819E-7,2.00113E-8,3.713461E-9,1.470883E-8,-4.455558E-32,-4.738821E-51,-3.760669E-10,7.737527,6.050912E-5,438826.3,438826.3
8.712504E-5,16.12446,-8.56574E8,1558.04,1558.04,9.757202E-4,1.0,0.7728721,6.436333E-5,0.06376211,2.403652E-4,0.002795929,6.690442E-6,0.1110109,2.743023E-5,0.02521929,5.763623E-5,2.14177E-7,5.539086E-8,0.007794038,1.3587E-4,0.002543593,0.001540719,3.257627E-4,1.662189E-7,3.694561E-10,3.621054E-8,3.933116E-5,1.139895E-5,1.789629E-6,0.003376936,7.451419E-6,0.002503477,3.128679E-4,0.001673584,1.435964E-4,6.944549E-4,7.181772E-5,2.831223E-10,4.572095E-7,9.937247E-6,1.426526E-9,6.026535E-15,1.646273E-11,0.002288003,1.529714E-4,2.305401E-5,8.191659E-6,2.890385E-6,6.767111E-7,1.120567E-7,2.049865E-8,3.837506E-9,1.506805E-8,-4.314324E-32,-2.717247E-51,-3.903414E-10,7.736364,6.051181E-5,438760.3,438760.3
8.763852E-5,16.12419,-8.525576E8,1557.928,1557.928,9.757202E-4,1.0,0.7728322,6.418926E-5,0.0638151,2.393284E-4,0.00278474,6.666922E-6,0.1110186,2.731806E-5,0.02526325,5.674913E-5,2.122976E-7,5.484305E-8,0.007753594,1.35035E-4,0.002543748,0.001538734,3.250201E-4,1.618564E-7,3.674039E-10,3.577885E-8,3.899533E-5,1.13128E-5,1.781374E-6,0.003366557,7.407662E-6,0.002502893,3.139678E-4,0.001678044,1.436618E-4,6.94318E-4,7.221322E-5,2.799382E-10,4.536326E-7,9.777369E-6,1.408035E-9,-7.456269E-16,1.999497E-11,0.00228645,1.526914E-4,2.317571E-5,8.237295E-6,2.908851E-6,6.803672E-7,1.130942E-7,2.068131E-8,3.884174E-9,1.52021E-8,-4.263246E-32,-2.211624E-51,-4.076523E-10,7.735937,6.051281E-5,438736.1,438736.1
9.096441E-5,16.12247,-8.276029E8,1557.216,1557.216,9.757202E-4,1.0,0.7725813,6.309616E-5,0.06414972,2.328558E-4,0.002714152,6.520266E-6,0.1110619,2.661872E-5,0.02554378,5.13933E-5,2.007663E-7,5.151762E-8,0.007499281,1.298138E-4,0.002543968,0.00152583,3.202974E-4,1.371739E-7,3.567897E-10,3.31796E-8,3.692264E-5,1.078061E-5,1.73006E-6,0.003301659,7.136569E-6,0.002498878,3.210005E-4,0.001706545,1.440257E-4,6.934009E-4,7.474599E-5,2.607407E-10,4.314939E-7,8.825171E-6,1.294542E-9,-1.642172E-16,1.337259E-11,0.002276517,1.509188E-4,2.395987E-5,8.530938E-6,3.028458E-6,7.042092E-7,1.198919E-7,2.188377E-8,4.193712E-9,1.607685E-8,-3.950029E-32,-5.885057E-52,-3.958653E-10,7.733225,6.051926E-5,438582.3,438582.3
9.282047E-5,16.12152,-8.144294E8,1556.828,1556.828,9.757202E-4,1.0,0.772447,6.25108E-5,0.0643302,2.29417E-4,0.002676126,6.442465E-6,0.1110814,2.624779E-5,0.02569725,4.867655E-5,1.947812E-7,4.981454E-8,0.0073629,1.270344E-4,0.002543529,0.001518601,3.177256E-4,1.257266E-7,3.514329E-10,3.186315E-8,3.583842E-5,1.05018E-5,1.702957E-6,0.003267115,6.994007E-6,0.002496477,3.248577E-4,0.001722163,1.441865E-4,6.928681E-4,7.613778E-5,2.510312E-10,4.198856E-7,8.350808E-6,1.237289E-9,4.211503E-16,1.407028E-11,0.00227107,1.499589E-4,2.439447E-5,8.69334E-6,3.095203E-6,7.176356E-7,1.237426E-7,2.256941E-8,4.371957E-9,1.656974E-8,-3.787679E-32,-2.83455E-52,-4.039748E-10,7.731754,6.052285E-5,438498.8,438498.9
9.415128E-5,16.12083,-8.052925E8,1556.553,1556.553,9.757202E-4,1.0,0.772353,6.210126E-5,0.064457,2.270226E-4,0.002649436,6.388339E-6,0.1110935,2.598977E-5,0.025806,4.683756E-5,1.906716E-7,4.865461E-8,0.007267429,1.250973E-4,0.002542984,0.001513411,3.159085E-4,1.18378E-7,3.4787E-10,3.097155E-8,3.509051E-5,1.030926E-5,1.684152E-6,0.003243038,6.895349E-6,0.00249469,3.275946E-4,0.001733241,1.442843E-4,6.924779E-4,7.712633E-5,2.444641E-10,4.118672E-7,8.033006E-6,1.19869E-9,9.200379E-16,1.680282E-11,0.002267204,1.492829E-4,2.470477E-5,8.809141E-6,3.143056E-6,7.27315E-7,1.265282E-7,2.30674E-8,4.502182E-9,1.692514E-8,-3.676333E-32,-1.682422E-52,-4.201764E-10,7.730717,6.052542E-5,438440.0,438440.0
9.549895E-5,16.12014,-7.9629E8,1556.278,1556.278,9.757202E-4,1.0,0.7722598,6.169489E-5,0.06458323,2.246563E-4,0.002622883,6.334878E-6,0.1111041,2.573497E-5,0.02591504,4.506287E-5,1.866561E-7,4.752877E-8,0.007172669,1.231814E-4,0.002542245,0.00150815,3.140909E-4,1.115904E-7,3.445191E-10,3.011009E-8,3.435708E-5,1.012027E-5,1.665621E-6,0.003219226,6.798338E-6,0.00249283,3.303422E-4,0.001744356,1.443691E-4,6.920761E-4,7.811943E-5,2.381215E-10,4.039899E-7,7.728859E-6,1.16112E-9,7.137283E-15,1.537543E-11,0.002263323,1.486084E-4,2.50179E-5,8.925862E-6,3.191512E-6,7.371618E-7,1.293696E-7,2.357716E-8,4.636136E-9,1.728672E-8,-3.567684E-32,-9.947707E-53,-4.216709E-10,7.729682,6.052801E-5,438381.3,438381.3
9.897073E-5,16.11837,-7.741893E8,1555.583,1555.583,9.757202E-4,1.0,0.7720282,6.068466E-5,0.06489881,2.188155E-4,0.0025566,6.203051E-6,0.1111244,2.51069E-5,0.0261911,4.086418E-5,1.769399E-7,4.483489E-8,0.00693706,1.184475E-4,0.002539521,0.00149459,3.095087E-4,9.6697E-8,3.358951E-10,2.806411E-8,3.257145E-5,9.659294E-6,1.62012E-6,0.003160388,6.560996E-6,0.002487814,3.373117E-4,0.001772533,1.445251E-4,6.910131E-4,8.064142E-5,2.230886E-10,3.847674E-7,7.019184E-6,1.071952E-9,-9.9307E-17,1.160966E-11,0.002253478,1.469156E-4,2.581952E-5,9.224022E-6,3.316321E-6,7.627344E-7,1.367834E-7,2.491559E-8,4.990882E-9,1.822567E-8,-3.305543E-32,-2.603571E-53,-4.131855E-10,7.727079,6.053466E-5,438233.7,438233.7
1.000257E-4,16.11784,-7.677674E8,1555.376,1555.376,9.757202E-4,1.0,0.7719602,6.038765E-5,0.06499206,2.171099E-4,0.002537043,6.164588E-6,0.1111287,2.49237E-5,0.02627365,3.968704E-5,1.741549E-7,4.407109E-8,0.006867802,1.17064E-4,0.002538473,0.00149047,3.081442E-4,9.281176E-8,3.335349E-10,2.748754E-8,3.205674E-5,9.526158E-6,1.606897E-6,0.00314319,6.492257E-6,0.002486232,3.393993E-4,0.001780968,1.445556E-4,6.906829E-4,8.13975E-5,2.188656E-10,3.792166E-7,6.822717E-6,1.047129E-9,3.508102E-16,1.440454E-11,0.002250528,1.464134E-4,2.606169E-5,9.313906E-6,3.354239E-6,7.705636E-7,1.390625E-7,2.532951E-8,5.101456E-9,1.851307E-8,-3.230642E-32,-1.737707E-53,-4.250062E-10,7.726306,6.053667E-5,438189.9,438189.9
1.027188E-4,16.11647,-7.519491E8,1554.854,1554.854,9.757202E-4,1.0,0.7717914,5.964921E-5,0.06522479,2.128922E-4,0.002488294,6.069531E-6,0.1111359,2.447112E-5,0.02648166,3.687071E-5,1.673681E-7,4.222563E-8,0.006695688,1.136415E-4,0.002535367,0.001479962,3.047171E-4,8.401716E-8,3.277958E-10,2.610053E-8,3.079718E-5,9.19982E-6,1.574329E-6,0.003100644,6.323395E-6,0.00248208,3.446666E-4,0.001802239,1.446001E-4,6.898262E-4,8.330621E-5,2.087204E-10,3.656001E-7,6.357024E-6,9.869394E-10,2.259008E-15,1.260944E-11,0.002243084,1.45156E-4,2.667691E-5,9.541845E-6,3.451016E-6,7.906713E-7,1.449347E-7,2.640125E-8,5.389585E-9,1.925092E-8,-3.04869E-32,-6.221085E-54,-4.229315E-10,7.724369,6.05418E-5,438080.0,438080.0
1.050662E-4,16.11529,-7.388003E8,1554.408,1554.408,9.757202E-4,1.0,0.7716495,5.902771E-5,0.06542164,2.093684E-4,0.002447137,5.990168E-6,0.1111381,2.409343E-5,0.02665988,3.462117E-5,1.61807E-7,4.073043E-8,0.006550964,1.107811E-4,0.002532181,0.00147082,3.017942E-4,7.749304E-8,3.231431E-10,2.498286E-8,2.975951E-5,8.930334E-6,1.547263E-6,0.003065077,6.183537E-6,0.00247834,3.491868E-4,0.00182048,1.446018E-4,6.890649E-4,8.494514E-5,2.005717E-10,3.543567E-7,5.989426E-6,9.388315E-10,1.808452E-15,1.385929E-11,0.002236694,1.440876E-4,2.720974E-5,9.73876E-6,3.535346E-6,8.083406E-7,1.501158E-7,2.735321E-8,5.647678E-9,1.989888E-8,-2.900299E-32,-2.565192E-54,-4.314262E-10,7.72272,6.054625E-5,437986.5,437986.5
