Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H3_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_NC3H7_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_PC4H9_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_NC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_CYC5H8_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC12H26_Soln#6 (),Mole_fraction_NC16H34_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
6.747075E-5,15.59303,-2.135977E9,1196.988,1196.988,0.001444066,1.0,0.9198987,8.236023E-6,0.004243171,1.236216E-4,0.001500253,5.962887E-5,0.01730496,4.059963E-6,8.754838E-5,4.14321E-4,4.355744E-6,0.008161822,1.224854E-4,8.360052E-6,2.67109E-5,1.586735E-4,1.789964E-6,5.826161E-6,1.023181E-5,2.412296E-5,0.002915413,1.29658E-4,8.8513E-5,0.002903871,1.095693E-5,5.563067E-5,3.067112E-8,1.875898E-5,2.042252E-7,1.451489E-5,0.002317121,5.197761E-7,5.770384E-5,2.248842E-7,8.665999E-8,0.001142357,7.408348E-5,2.744424E-6,1.876718E-7,2.409336E-4,0.002386841,0.003817306,3.644128E-5,4.298658E-7,1.36347E-5,6.258847E-7,1.650592E-5,0.008140357,0.004389615,0.01904877,9.096251,9.260931E-5,515884.9,515884.9
6.760188E-5,15.59293,-2.132353E9,1196.939,1196.939,0.001444066,1.0,0.9198687,8.224687E-6,0.004248022,1.234835E-4,0.001501836,5.956394E-5,0.01732177,4.056832E-6,8.768516E-5,4.146679E-4,4.349791E-6,0.008169422,1.224416E-4,8.376918E-6,2.674593E-5,1.587953E-4,1.787446E-6,5.833405E-6,1.026485E-5,2.416256E-5,0.002917805,1.298255E-4,8.84711E-5,0.002906783,1.097865E-5,5.569228E-5,3.079027E-8,1.879897E-5,2.049378E-7,1.452355E-5,0.002319062,5.211413E-7,5.776151E-5,2.253617E-7,8.688281E-8,0.001143283,7.413125E-5,2.749645E-6,1.881321E-7,2.411246E-4,0.002388663,0.003817085,3.642928E-5,4.310776E-7,1.365588E-5,6.267249E-7,1.652961E-5,0.008137728,0.004387679,0.01904163,9.09594,9.260991E-5,515867.3,515867.3
6.928078E-5,15.59163,-2.086983E9,1196.322,1196.322,0.001444066,1.0,0.9194894,8.082498E-6,0.004309534,1.217491E-4,0.00152189,5.874787E-5,0.01753457,4.017213E-6,8.942405E-5,4.190461E-4,4.275123E-6,0.008265551,1.21887E-4,8.59203E-6,2.719107E-5,1.603304E-4,1.755878E-6,5.925311E-6,1.068978E-5,2.466446E-5,0.002947998,1.319501E-4,8.794193E-5,0.00294365,1.125528E-5,5.64736E-5,3.232919E-8,1.930944E-5,2.141189E-7,1.463235E-5,0.002343579,5.386249E-7,5.84905E-5,2.314557E-7,8.973587E-8,0.001154967,7.473301E-5,2.816095E-6,1.940279E-7,2.435347E-4,0.00241163,0.003814291,3.627492E-5,4.466013E-7,1.392457E-5,6.374003E-7,1.682954E-5,0.008104469,0.004363219,0.01895125,9.092005,9.261763E-5,515644.1,515644.1
7.060032E-5,15.59063,-2.05261E9,1195.845,1195.845,0.001444066,1.0,0.9191968,7.974464E-6,0.004357125,1.204276E-4,0.001537389,5.812567E-5,0.01769874,3.986669E-6,9.077501E-5,4.224077E-4,4.218369E-6,0.008339627,1.214589E-4,8.760027E-6,2.753658E-5,1.615068E-4,1.731894E-6,5.996473E-6,1.102625E-5,2.505241E-5,0.002971182,1.335951E-4,8.753526E-5,0.00297209,1.147074E-5,5.707821E-5,3.355568E-8,1.970858E-5,2.21408E-7,1.471523E-5,0.002362415,5.523691E-7,5.905153E-5,2.3622E-7,9.197829E-8,0.001163932,7.519365E-5,2.867823E-6,1.986654E-7,2.453857E-4,0.002429233,0.003812139,3.615279E-5,4.588112E-7,1.413256E-5,6.456877E-7,1.706107E-5,0.008078849,0.004344399,0.01888161,9.088973,9.262361E-5,515472.1,515472.1
7.103707E-5,15.5903,-2.041469E9,1195.689,1195.689,0.001444066,1.0,0.919101,7.939389E-6,0.004372735,1.199979E-4,0.00154247,5.792328E-5,0.0177525,3.97667E-6,9.121919E-5,4.235055E-4,4.199937E-6,0.008363869,1.213187E-4,8.815427E-6,2.765012E-5,1.618905E-4,1.724105E-6,6.019825E-6,1.113809E-5,2.517959E-5,0.002978753,1.34135E-4,8.740237E-5,0.002981403,1.154169E-5,5.727656E-5,3.396483E-8,1.98403E-5,2.238343E-7,1.474217E-5,0.002368568,5.569184E-7,5.9235E-5,2.377921E-7,9.272046E-8,0.001166859,7.534382E-5,2.88485E-6,2.00201E-7,2.459903E-4,0.002434976,0.003811435,3.611225E-5,4.628538E-7,1.42008E-5,6.484114E-7,1.713692E-5,0.008070466,0.004338246,0.01885882,9.087981,9.262557E-5,515415.8,515415.9
7.267103E-5,15.58907,-2.000812E9,1195.114,1195.114,0.001444066,1.0,0.9187472,7.811146E-6,0.004430514,1.184237E-4,0.001561262,5.718156E-5,0.01795109,3.939762E-6,9.286782E-5,4.275481E-4,4.132541E-6,0.008453356,1.208004E-4,9.021772E-6,2.807129E-5,1.633018E-4,1.695635E-6,6.106309E-6,1.155847E-5,2.564989E-5,0.003006635,1.361341E-4,8.691274E-5,0.003015808,1.180545E-5,5.801082E-5,3.550944E-8,2.033129E-5,2.329708E-7,1.484085E-5,0.002391238,5.739365E-7,5.991168E-5,2.436515E-7,9.549655E-8,0.001177631,7.589574E-5,2.948129E-6,2.059486E-7,2.48217E-4,0.002456098,0.003808836,3.596016E-5,4.779813E-7,1.445345E-5,6.585162E-7,1.74172E-5,0.008039527,0.004315554,0.01877471,9.084317,9.263284E-5,515208.1,515208.1
7.391387E-5,15.58815,-1.970915E9,1194.683,1194.683,0.001444066,1.0,0.9184826,7.716575E-6,0.004473833,1.172598E-4,0.001575337,5.663287E-5,0.01809958,3.912191E-6,9.41084E-5,4.305579E-4,4.082823E-6,0.008520201,1.204127E-4,9.177777E-6,2.838798E-5,1.643505E-4,1.674638E-6,6.171195E-6,1.188025E-5,2.600199E-5,0.003027394,1.37634E-4,8.654788E-5,0.003041534,1.200436E-5,5.856145E-5,3.669847E-8,2.07029E-5,2.399804E-7,1.491378E-5,0.002408126,5.868773E-7,6.041654E-5,2.480855E-7,9.760739E-8,0.001185646,7.630557E-5,2.995828E-6,2.103228E-7,2.498751E-4,0.002471797,0.003806894,3.584417E-5,4.894897E-7,1.464293E-5,6.661159E-7,1.762685E-5,0.008016422,0.004298627,0.01871188,9.08158,9.26383E-5,515052.9,515052.9
7.401704E-5,15.58808,-1.968471E9,1194.648,1194.648,0.001444066,1.0,0.9184609,7.708837E-6,0.004477405,1.171645E-4,0.001576497,5.658791E-5,0.01811181,3.909922E-6,9.421086E-5,4.308053E-4,4.078755E-6,0.008525703,1.203808E-4,9.19069E-6,2.841412E-5,1.644367E-4,1.672921E-6,6.176547E-6,1.190703E-5,2.603101E-5,0.0030291,1.377577E-4,8.651788E-5,0.003043652,1.202081E-5,5.860685E-5,3.679772E-8,2.073368E-5,2.405646E-7,1.491975E-5,0.002409514,5.879514E-7,6.045808E-5,2.484527E-7,9.778257E-8,0.001186304,7.633921E-5,2.999771E-6,2.10686E-7,2.500114E-4,0.002473086,0.003806734,3.583453E-5,4.90445E-7,1.465855E-5,6.667434E-7,1.764412E-5,0.008014521,0.004297235,0.01870671,9.081355,9.263875E-5,515040.1,515040.1
7.431763E-5,15.58786,-1.961388E9,1194.545,1194.545,0.001444066,1.0,0.9183976,7.686391E-6,0.004487791,1.168878E-4,0.001579869,5.645743E-5,0.01814735,3.903327E-6,9.450895E-5,4.315238E-4,4.066952E-6,0.008541694,1.20288E-4,9.228282E-6,2.849019E-5,1.646868E-4,1.667939E-6,6.192111E-6,1.198515E-5,2.611534E-5,0.003034056,1.381174E-4,8.643073E-5,0.00304981,1.206867E-5,5.873888E-5,3.708734E-8,2.082328E-5,2.422686E-7,1.493708E-5,0.002413547,5.910805E-7,6.057876E-5,2.495218E-7,9.829295E-8,0.001188217,7.64369E-5,3.011245E-6,2.117443E-7,2.504073E-4,0.002476831,0.00380627,3.580645E-5,4.932285E-7,1.470399E-5,6.685689E-7,1.769431E-5,0.008008995,0.004293189,0.01869168,9.0807,9.264006E-5,515003.0,515003.0
7.442909E-5,15.58777,-1.958771E9,1194.507,1194.507,0.001444066,1.0,0.9183741,7.6781E-6,0.004491634,1.167856E-4,0.001581117,5.640923E-5,0.0181605,3.900888E-6,9.461932E-5,4.317895E-4,4.062594E-6,0.008547608,1.202536E-4,9.242209E-6,2.851834E-5,1.647792E-4,1.666098E-6,6.19787E-6,1.201413E-5,2.614655E-5,0.003035888,1.382505E-4,8.63985E-5,0.003052088,1.208639E-5,5.878774E-5,3.719491E-8,2.085649E-5,2.429012E-7,1.494348E-5,0.002415038,5.922406E-7,6.062339E-5,2.499179E-7,9.848219E-8,0.001188924,7.6473E-5,3.015494E-6,2.121367E-7,2.505537E-4,0.002478214,0.003806098,3.579603E-5,4.942605E-7,1.47208E-5,6.692448E-7,1.771288E-5,0.008006951,0.004291693,0.01868612,9.080458,9.264055E-5,514989.2,514989.2
7.44926E-5,15.58773,-1.95728E9,1194.485,1194.485,0.001444066,1.0,0.9183608,7.673383E-6,0.004493822,1.167275E-4,0.001581828,5.638181E-5,0.01816799,3.899499E-6,9.468217E-5,4.319407E-4,4.060115E-6,0.008550975,1.202341E-4,9.250142E-6,2.853438E-5,1.648318E-4,1.665052E-6,6.20115E-6,1.203066E-5,2.616431E-5,0.003036931,1.383263E-4,8.638016E-5,0.003053385,1.209649E-5,5.881556E-5,3.725625E-8,2.08754E-5,2.432618E-7,1.494712E-5,0.002415887,5.929017E-7,6.064879E-5,2.501436E-7,9.859002E-8,0.001189326,7.649354E-5,3.017913E-6,2.123603E-7,2.50637E-4,0.002479002,0.003806,3.57901E-5,4.948487E-7,1.473037E-5,6.696296E-7,1.772345E-5,0.008005787,0.004290841,0.01868296,9.08032,9.264082E-5,514981.4,514981.4
7.734348E-5,15.58567,-1.892706E9,1193.528,1193.528,0.001444066,1.0,0.9177726,7.468169E-6,0.004590649,1.141903E-4,0.001613233,5.518456E-5,0.01849831,3.838319E-6,9.7473E-5,4.385846E-4,3.952172E-6,0.008699399,1.193712E-4,9.604046E-6,2.924593E-5,1.671392E-4,1.619495E-6,6.346364E-6,1.277674E-5,2.694886E-5,0.00308275,1.416821E-4,8.557361E-5,0.003110613,1.25457E-5,6.004681E-5,4.004082E-8,2.172005E-5,2.595815E-7,1.510596E-5,0.002453198,6.22557E-7,6.176739E-5,2.60219E-7,1.034271E-7,0.001206994,7.739407E-5,3.125546E-6,2.224025E-7,2.542979E-4,0.002513547,0.003801689,3.552359E-5,5.212416E-7,1.5154E-5,6.867119E-7,1.819003E-5,0.00795451,0.00425335,0.01854348,9.074243,9.265306E-5,514636.7,514636.7
7.932241E-5,15.58427,-1.850239E9,1192.882,1192.882,0.001444066,1.0,0.9173754,7.332608E-6,0.004656329,1.125074E-4,0.001634503,5.438972E-5,0.01872141,3.7971E-6,9.937668E-5,4.430413E-4,3.880834E-6,0.008799483,1.187882E-4,9.847239E-6,2.973082E-5,1.686823E-4,1.589406E-6,6.444972E-6,1.329932E-5,2.747922E-5,0.00311348,1.439604E-4,8.503186E-5,0.003149266,1.285313E-5,6.088231E-5,4.200805E-8,2.230146E-5,2.710533E-7,1.521123E-5,0.002478243,6.431143E-7,6.252018E-5,2.671526E-7,1.067804E-7,0.00121883,7.799576E-5,3.199159E-6,2.293773E-7,2.567539E-4,0.002536651,0.003798782,3.533883E-5,5.3955E-7,1.544136E-5,6.983574E-7,1.85052E-5,0.007919948,0.004228126,0.01844944,9.070144,9.266137E-5,514404.3,514404.3
7.945119E-5,15.58418,-1.847536E9,1192.84,1192.84,0.001444066,1.0,0.9173499,7.323971E-6,0.004660561,1.124E-4,0.001635873,5.433898E-5,0.01873576,3.794452E-6,9.949964E-5,4.433271E-4,3.876289E-6,0.008805915,1.187507E-4,9.862996E-6,2.976213E-5,1.687811E-4,1.587489E-6,6.451329E-6,1.333346E-5,2.751333E-5,0.00311545,1.441072E-4,8.49971E-5,0.003151752,1.287301E-5,6.093616E-5,4.213702E-8,2.233916E-5,2.718038E-7,1.521794E-5,0.00247985,6.444511E-7,6.256852E-5,2.676021E-7,1.069985E-7,0.001219588,7.803428E-5,3.203919E-6,2.298313E-7,2.569114E-4,0.00253813,0.003798595,3.532682E-5,5.407409E-7,1.545988E-5,6.991094E-7,1.852547E-5,0.007917727,0.004226507,0.01844339,9.069881,9.266191E-5,514389.3,514389.3
7.984554E-5,15.58391,-1.839315E9,1192.713,1192.713,0.001444066,1.0,0.9172719,7.297666E-6,0.004673489,1.120727E-4,0.001640056,5.418433E-5,0.01877957,3.786371E-6,9.987543E-5,4.441991E-4,3.862442E-6,0.008825552,1.186362E-4,9.911193E-6,2.98578E-5,1.690825E-4,1.581651E-6,6.470748E-6,1.343808E-5,2.76175E-5,0.003121462,1.445558E-4,8.489104E-5,0.003159342,1.293381E-5,6.110064E-5,4.253264E-8,2.245449E-5,2.741048E-7,1.52384E-5,0.002484752,6.48544E-7,6.271606E-5,2.689773E-7,1.076662E-7,0.001221902,7.815176E-5,3.218471E-6,2.312215E-7,2.573919E-4,0.002542643,0.003798025,3.529007E-5,5.443874E-7,1.551644E-5,7.014077E-7,1.858736E-5,0.007910947,0.004221564,0.01842495,9.069077,9.266355E-5,514343.7,514343.7
8.018257E-5,15.58367,-1.832346E9,1192.605,1192.605,0.001444066,1.0,0.9172055,7.275347E-6,0.0046845,1.117948E-4,0.001643618,5.405303E-5,0.01881686,3.779495E-6,1.001958E-4,4.449406E-4,3.850694E-6,0.008842262,1.185387E-4,9.952321E-6,2.993935E-5,1.693387E-4,1.576697E-6,6.487291E-6,1.35276E-5,2.770618E-5,0.003126573,1.44938E-4,8.480083E-5,0.003165803,1.298565E-5,6.124074E-5,4.287158E-8,2.255293E-5,2.760747E-7,1.525577E-5,0.002488921,6.52041E-7,6.284157E-5,2.70151E-7,1.082367E-7,0.00122387,7.82516E-5,3.23088E-6,2.324097E-7,2.578005E-4,0.002546479,0.00379754,3.525868E-5,5.475032E-7,1.556461E-5,7.033667E-7,1.864003E-5,0.007905178,0.004217359,0.01840925,9.068392,9.266494E-5,514304.9,514304.9
8.050095E-5,15.58345,-1.825805E9,1192.504,1192.504,0.001444066,1.0,0.9171431,7.254404E-6,0.004694869,1.115339E-4,0.001646972,5.392972E-5,0.01885196,3.773026E-6,1.004977E-4,4.456378E-4,3.839668E-6,0.008857987,1.18447E-4,9.99112E-6,3.001619E-5,1.695795E-4,1.572049E-6,6.502873E-6,1.361227E-5,2.778964E-5,0.00313138,1.452979E-4,8.471598E-5,0.003171885,1.303453E-5,6.13727E-5,4.319248E-8,2.264581E-5,2.779386E-7,1.527208E-5,0.002492841,6.553435E-7,6.295965E-5,2.712584E-7,1.087755E-7,0.001225719,7.834544E-5,3.242578E-6,2.335323E-7,2.581847E-4,0.002550085,0.003797083,3.522904E-5,5.504461E-7,1.560997E-5,7.052128E-7,1.868962E-5,0.00789975,0.004213403,0.01839447,9.067748,9.266626E-5,514268.4,514268.4
8.248726E-5,15.58208,-1.786008E9,1191.878,1191.878,0.001444066,1.0,0.9167583,7.126661E-6,0.004758885,1.099396E-4,0.001667661,5.317601E-5,0.0190682,3.733231E-6,1.023659E-4,4.499203E-4,3.772404E-6,0.008954794,1.178818E-4,1.023202E-5,3.049153E-5,1.710564E-4,1.543696E-6,6.599108E-6,1.414248E-5,2.830382E-5,0.003160898,1.475204E-4,8.41946E-5,0.003209352,1.333746E-5,6.218743E-5,4.520963E-8,2.322298E-5,2.896295E-7,1.537166E-5,0.002516926,6.75928E-7,6.368593E-5,2.781389E-7,1.121342E-7,0.001237072,7.892082E-5,3.315058E-6,2.405366E-7,2.605446E-4,0.002572199,0.003794271,3.504458E-5,5.687945E-7,1.588997E-5,7.166358E-7,1.899505E-5,0.007866336,0.004189074,0.01830353,9.063783,9.267438E-5,514043.5,514043.5
8.254668E-5,15.58204,-1.784845E9,1191.859,1191.859,0.001444066,1.0,0.9167469,7.122917E-6,0.004760782,1.098928E-4,0.001668274,5.315386E-5,0.0190746,3.732055E-6,1.024214E-4,4.500467E-4,3.770432E-6,0.008957656,1.178651E-4,1.02392E-5,3.050565E-5,1.711E-4,1.542865E-6,6.601961E-6,1.415839E-5,2.831903E-5,0.003161769,1.475864E-4,8.41792E-5,0.00321046,1.334647E-5,6.221159E-5,4.527037E-8,2.324019E-5,2.899809E-7,1.537458E-5,0.002517637,6.765432E-7,6.370739E-5,2.78344E-7,1.122346E-7,0.001237407,7.893778E-5,3.317213E-6,2.407462E-7,2.606142E-4,0.00257285,0.003794188,3.503907E-5,5.693431E-7,1.589827E-5,7.169751E-7,1.900409E-5,0.007865348,0.004188356,0.01830084,9.063666,9.267462E-5,514036.9,514036.9
8.263928E-5,15.58198,-1.783029E9,1191.831,1191.831,0.001444066,1.0,0.9167292,7.117086E-6,0.004763737,1.098199E-4,0.001669229,5.311939E-5,0.01908457,3.730225E-6,1.025078E-4,4.502434E-4,3.767362E-6,0.008962113,1.178391E-4,1.025038E-5,3.052763E-5,1.711677E-4,1.541572E-6,6.606405E-6,1.41832E-5,2.834271E-5,0.003163125,1.47689E-4,8.415524E-5,0.003212186,1.33605E-5,6.22492E-5,4.536507E-8,2.326699E-5,2.905286E-7,1.537913E-5,0.002518744,6.775019E-7,6.374079E-5,2.786635E-7,1.12391E-7,0.001237928,7.896416E-5,3.32057E-6,2.410728E-7,2.607226E-4,0.002573865,0.003794058,3.50305E-5,5.701979E-7,1.591119E-5,7.175034E-7,1.901816E-5,0.007863811,0.004187237,0.01829665,9.063484,9.267499E-5,514026.5,514026.5
8.732565E-5,15.57885,-1.695703E9,1190.408,1190.408,0.001444066,1.0,0.9158545,6.835152E-6,0.004910149,1.062812E-4,0.001716451,5.144471E-5,0.01957626,3.640187E-6,1.068108E-4,4.598924E-4,3.618817E-6,0.009181743,1.165542E-4,1.081065E-5,3.162141E-5,1.744813E-4,1.479006E-6,6.826796E-6,1.544729E-5,2.951076E-5,0.003229597,1.527762E-4,8.29786E-5,0.003297381,1.406102E-5,6.411369E-5,5.022618E-8,2.461234E-5,3.185295E-7,1.559979E-5,0.002573047,7.259017E-7,6.538393E-5,2.94695E-7,1.202922E-7,0.001263452,8.025437E-5,3.488064E-6,2.576027E-7,2.660383E-4,0.002623472,0.003787676,3.459954E-5,6.13381E-7,1.655115E-5,7.43806E-7,1.971223E-5,0.007788046,0.004132207,0.01809036,9.054487,9.269361E-5,513516.3,513516.3
1.0E-4,15.57095,-1.496123E9,1186.885,1186.885,0.001444066,1.0,0.9136858,6.181895E-6,0.005278533,9.797376E-5,0.001834697,4.750471E-5,0.02079652,3.419901E-6,1.178033E-4,4.833429E-4,3.274163E-6,0.009723984,1.133711E-4,1.2274E-5,3.441133E-5,1.824524E-4,1.334092E-6,7.382838E-6,1.8938E-5,3.239036E-5,0.00339084,1.655903E-4,8.010896E-5,0.003508828,1.586604E-5,6.881169E-5,6.396505E-8,2.81442E-5,3.966485E-7,1.611522E-5,0.002705138,8.553322E-7,6.94132E-5,3.367369E-7,1.414649E-7,0.001325126,8.335867E-5,3.919117E-6,3.022892E-7,2.789399E-4,0.002742706,0.003771902,3.347551E-5,7.291416E-7,1.815658E-5,8.110274E-7,2.142965E-5,0.007601217,0.003997285,0.01758128,9.032265,9.274063E-5,512256.0,512256.0
1.54448E-4,15.54381,-9.85782E8,1175.39,1175.39,0.001444066,1.0,0.9065836,4.439254E-6,0.006541596,7.490373E-5,0.002234312,3.650591E-5,0.02480247,2.742188E-6,1.569826E-4,5.556784E-4,2.351331E-6,0.01147503,1.030794E-4,1.78417E-5,4.435724E-5,2.061894E-4,9.481238E-7,9.300021E-6,3.446895E-5,4.126279E-5,0.003882131,2.094208E-4,7.118518E-5,0.004203138,2.243306E-5,8.501306E-5,1.287203E-7,4.179048E-5,7.54781E-7,1.751012E-5,0.003111178,1.376433E-6,8.211454E-5,4.984274E-7,2.280475E-7,0.00151048,9.273148E-5,5.4868E-6,4.923809E-7,3.182684E-4,0.003095032,0.003720612,2.95128E-5,1.201073E-6,2.355575E-5,1.05289E-6,2.695153E-5,0.006999826,0.003570737,0.01594001,8.960405,9.290257E-5,508180.5,508180.5
2.0E-4,15.52659,-7.619328E8,1168.488,1168.488,0.001444066,1.0,0.9022888,3.628635E-6,0.007350734,6.357888E-5,0.002486003,3.107974E-5,0.02723102,2.374159E-6,1.83E-4,5.963721E-4,1.920186E-6,0.01251405,9.704138E-5,2.182092E-5,5.099672E-5,2.188578E-4,7.690955E-7,1.053048E-5,4.744477E-5,4.583158E-5,0.004150851,2.371738E-4,6.613839E-5,0.004624089,2.686808E-5,9.548942E-5,1.854246E-7,5.172212E-5,1.064091E-6,1.815721E-5,0.003335933,1.764087E-6,8.937736E-5,6.151651E-7,2.947051E-7,0.001609693,9.793328E-5,6.550323E-6,6.478389E-7,3.397367E-4,0.003279189,0.003689805,2.709643E-5,1.561862E-6,2.68904E-5,1.217099E-6,3.016162E-5,0.006644082,0.003324234,0.01496844,8.917672,9.300558E-5,505757.0,505757.0
2.620715E-4,15.50796,-5.78406E8,1161.278,1161.278,0.001444066,1.0,0.8977651,2.931902E-6,0.008243181,5.342923E-5,0.002760148,2.620351E-5,0.02979301,2.025087E-6,2.122719E-4,6.370081E-4,1.548526E-6,0.01359077,9.089401E-5,2.65473E-5,5.850892E-5,2.308937E-4,6.156484E-7,1.188299E-5,6.451829E-5,4.966854E-5,0.004409772,2.672858E-4,6.110575E-5,0.005068026,3.189541E-5,1.071559E-4,2.622454E-7,6.369661E-5,1.48292E-6,1.869709E-5,0.003554722,2.227746E-6,9.663322E-5,7.546213E-7,3.780407E-7,0.001703204,1.031159E-4,7.764804E-6,8.537572E-7,3.603238E-4,0.0034491,0.003657519,2.464162E-5,2.010217E-6,3.043368E-5,1.406547E-6,3.339969E-5,0.006275975,0.003073954,0.01396377,8.873292,9.311736E-5,503240.0,503240.0
2.742608E-4,15.50477,-5.51902E8,1160.068,1160.068,0.001444066,1.0,0.8970021,2.828179E-6,0.008397958,5.187843E-5,0.002807351,2.545742E-5,0.03022545,1.970201E-6,2.173962E-4,6.436524E-4,1.493102E-6,0.01377048,8.988141E-5,2.740078E-5,5.98279E-5,2.327951E-4,5.928492E-7,1.211665E-5,6.776823E-5,5.020108E-5,0.004450939,2.724443E-4,6.028549E-5,0.005142925,3.277794E-5,1.091926E-4,2.771177E-7,6.587894E-5,1.564099E-6,1.877483E-5,0.003589744,2.311055E-6,9.781358E-5,7.798684E-7,3.935148E-7,0.001717834,1.039631E-4,7.979166E-6,8.933896E-7,3.635823E-4,0.003475294,0.003652093,2.424027E-5,2.093219E-6,3.10331E-5,1.440282E-6,3.392951E-5,0.006214568,0.003032693,0.01379633,8.865873,9.313648E-5,502819.3,502819.3
2.910185E-4,15.5006,-5.190269E8,1158.493,1158.493,0.001444066,1.0,0.8960062,2.698228E-6,0.008601911,4.991906E-5,0.002869407,2.451438E-5,0.03079007,1.900281E-6,2.241665E-4,6.522397E-4,1.42363E-6,0.01400421,8.857068E-5,2.854005E-5,6.157194E-5,2.352226E-4,5.643047E-7,1.242402E-5,7.217805E-5,5.084296E-5,0.004503576,2.792102E-4,5.922707E-5,0.005240701,3.394466E-5,1.118829E-4,2.974241E-7,6.880142E-5,1.674982E-6,1.88708E-5,0.003634629,2.421839E-6,9.933453E-5,8.135917E-7,4.143579E-7,0.001736427,1.05058E-4,8.263129E-6,9.474508E-7,3.677406E-4,0.003508408,0.003645018,2.372248E-5,2.204926E-6,3.181604E-5,1.485131E-6,3.46136E-5,0.006134705,0.002979244,0.01357865,8.856219,9.316155E-5,502271.7,502271.7
3.0E-4,15.49846,-5.028967E8,1157.687,1157.687,0.001444066,1.0,0.8954955,2.633911E-6,0.008707337,4.894219E-5,0.00290142,2.404407E-5,0.03107964,1.865187E-6,2.276736E-4,6.566058E-4,1.38923E-6,0.01412368,8.790356E-5,2.913537E-5,6.24759E-5,2.364434E-4,5.501853E-7,1.258265E-5,7.451364E-5,5.114823E-5,0.004530078,2.826931E-4,5.868978E-5,0.005290836,3.454929E-5,1.132766E-4,3.082386E-7,7.03328E-5,1.734051E-6,1.891763E-5,0.003657275,2.479505E-6,1.001055E-4,8.312224E-7,4.253322E-7,0.001745738,1.056145E-4,8.410549E-6,9.762248E-7,3.698305E-4,0.003524913,0.003641395,2.345974E-5,2.263704E-6,3.221765E-5,1.508488E-6,3.496099E-5,0.006093886,0.002952019,0.01346743,8.851282,9.317444E-5,501991.7,501991.8
3.284321E-4,15.49204,-4.575841E8,1155.291,1155.291,0.001444066,1.0,0.8939734,2.451104E-6,0.009025026,4.613867E-5,0.002997634,2.269368E-5,0.03194291,1.763609E-6,2.382697E-4,6.694742E-4,1.291402E-6,0.01447822,8.593547E-5,3.095519E-5,6.520873E-5,2.399871E-4,5.100883E-7,1.305951E-5,8.177887E-5,5.196021E-5,0.004607094,2.931267E-4,5.711004E-5,0.005440255,3.637683E-5,1.174888E-4,3.421479E-7,7.503201E-5,1.919297E-6,1.904786E-5,0.003723276,2.654639E-6,1.023668E-4,8.85147E-7,4.59219E-7,0.001772587,1.072543E-4,8.857235E-6,1.066401E-6,3.758875E-4,0.00357219,0.003630612,2.268808E-5,2.445068E-6,3.341503E-5,1.579589E-6,3.598246E-5,0.005972747,0.002871604,0.01313757,8.836621,9.321302E-5,501160.2,501160.3
