Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C14H10_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
0.031,15.93101,56789.64,1269.424,1269.424,0.001203388,1.0,0.7610799,1.168658E-6,0.07847125,3.515747E-6,0.005522023,1.603482E-6,0.1238068,5.278948E-7,0.01546596,2.362391E-5,1.242876E-8,1.759045E-9,0.001184106,3.5525E-6,5.233063E-4,2.168076E-4,7.911039E-7,4.395532E-10,2.550812E-8,2.122567E-5,2.378168E-7,8.776178E-6,9.670102E-6,1.143073E-6,0.003791197,1.764106E-7,0.001673911,1.307359E-4,0.003940081,5.425223E-5,0.00167977,8.816567E-5,1.172915E-9,9.303891E-7,5.736739E-8,9.881813E-7,1.552976E-8,1.113826E-9,5.002849E-11,0.001942999,9.703985E-6,4.741406E-5,1.078739E-4,2.69985E-6,5.358228E-5,7.226428E-6,5.529791E-7,1.106542E-56,-7.316428E-38,-3.008977E-10,7.868417,7.553748E-5,446249.5,446249.5
0.03162011,15.93248,53426.12,1269.432,1269.432,0.001203388,1.0,0.760996,1.170594E-6,0.07867671,3.500807E-6,0.005516846,1.60387E-6,0.1236453,5.272104E-7,0.01558288,2.253801E-5,1.186962E-8,1.732723E-9,0.00112792,3.424172E-6,5.104924E-4,2.111967E-4,7.909735E-7,4.390899E-10,2.420104E-8,2.017826E-5,2.272674E-7,8.602752E-6,9.569406E-6,1.137115E-6,0.003764696,1.754995E-7,0.001670384,1.319469E-4,0.00398971,5.37938E-5,0.001679144,8.980238E-5,1.156241E-9,8.973723E-7,5.669648E-8,9.475015E-7,1.442535E-8,1.092578E-9,5.402985E-11,0.001924897,9.623602E-6,4.835499E-5,1.079184E-4,2.667772E-6,5.402347E-5,7.465761E-6,5.484132E-7,9.446928E-58,-3.311745E-38,-3.152414E-10,7.867737,7.553051E-5,446210.9,446210.9
0.0316335,15.93251,53303.79,1269.432,1269.432,0.001203388,1.0,0.7609943,1.170634E-6,0.0786811,3.500501E-6,0.005516734,1.60388E-6,0.1236418,5.271958E-7,0.01558538,2.251553E-5,1.185798E-8,1.732596E-9,0.001126747,3.421488E-6,5.102211E-4,2.110781E-4,7.909703E-7,4.393068E-10,2.417374E-8,2.015623E-5,2.270455E-7,8.599143E-6,9.567297E-6,1.136989E-6,0.003764138,1.754802E-7,0.001670308,1.319727E-4,0.003990779,5.378414E-5,0.00167913,8.983768E-5,1.155893E-9,8.966918E-7,5.668251E-8,9.466546E-7,1.440268E-8,1.092915E-9,6.476703E-11,0.001924507,9.621868E-6,4.837531E-5,1.079194E-4,2.667094E-6,5.403286E-5,7.47096E-6,5.483146E-7,8.956504E-58,-3.255472E-38,-3.552786E-10,7.867722,7.553036E-5,446210.1,446210.1
0.03171069,15.93269,53014.5,1269.433,1269.433,0.001203388,1.0,0.7609842,1.170875E-6,0.07870633,3.498725E-6,0.005516089,1.60392E-6,0.1236214,5.271163E-7,0.01559978,2.238688E-5,1.1791E-8,1.728962E-9,0.001120022,3.4061E-6,5.086625E-4,2.10397E-4,7.909513E-7,4.389877E-10,2.401725E-8,2.002981E-5,2.257718E-7,8.578412E-6,9.555206E-6,1.136273E-6,0.003760936,1.753702E-7,0.001669868,1.321209E-4,0.003996935,5.372869E-5,0.001679046,9.004111E-5,1.153897E-9,8.927262E-7,5.660251E-8,9.418031E-7,1.427311E-8,1.09038E-9,6.460165E-11,0.001922261,9.611883E-6,4.849244E-5,1.079253E-4,2.663202E-6,5.408687E-5,7.500954E-6,5.477457E-7,6.640332E-58,-2.9516E-38,-3.649878E-10,7.867638,7.552951E-5,446205.4,446205.4
0.032,15.93336,51790.58,1269.436,1269.436,0.001203388,1.0,0.7609472,1.171764E-6,0.07880031,3.492233E-6,0.005513669,1.604066E-6,0.1235444,5.268239E-7,0.0156535,2.191592E-5,1.154472E-8,1.717351E-9,0.001095284,3.349427E-6,5.028861E-4,2.078748E-4,7.908744E-7,4.387454E-10,2.344147E-8,1.956292E-5,2.210668E-7,8.50218E-6,9.510655E-6,1.133624E-6,0.003749101,1.749629E-7,0.001668223,1.326715E-4,0.004019972,5.352372E-5,0.001678721,9.08031E-5,1.146548E-9,8.781186E-7,5.630864E-8,9.239845E-7,1.380093E-8,1.080448E-9,5.519024E-11,0.00191386,9.574487E-6,4.893147E-5,1.079481E-4,2.648788E-6,5.428767E-5,7.61374E-6,5.456125E-7,2.103171E-58,-2.039026E-38,-3.535044E-10,7.867327,7.552632E-5,446187.7,446187.7
0.03230426,15.93406,50690.83,1269.439,1269.439,0.001203388,1.0,0.7609094,1.172691E-6,0.0788981,3.485671E-6,0.00551112,1.604201E-6,0.1234626,5.26531E-7,0.01570953,2.143977E-5,1.129372E-8,1.70551E-9,0.001070075,3.291583E-6,4.969253E-4,2.052761E-4,7.907835E-7,4.384793E-10,2.285448E-8,1.908396E-5,2.162389E-7,8.424551E-6,9.46512E-6,1.13091E-6,0.003736943,1.745442E-7,0.001666494,1.332424E-4,0.004044133,5.33132E-5,0.001678361,9.160356E-5,1.139052E-9,8.632126E-7,5.600993E-8,9.058702E-7,1.332721E-8,1.071042E-9,5.447348E-11,0.001905051,9.535223E-6,4.939321E-5,1.079732E-4,2.633931E-6,5.4496E-5,7.732986E-6,5.433673E-7,6.305088E-59,-1.382474E-38,-3.661345E-10,7.867002,7.5523E-5,446169.2,446169.2
0.03268456,15.93493,49584.72,1269.443,1269.443,0.001203388,1.0,0.7608637,1.173838E-6,0.07901889,3.477839E-6,0.005507927,1.604341E-6,0.1233591,5.261852E-7,0.0157789,2.087112E-5,1.099119E-8,1.691237E-9,0.0010397,3.221749E-6,4.896385E-4,2.021045E-4,7.906544E-7,4.381338E-10,2.214671E-8,1.850236E-5,2.103742E-7,8.331044E-6,9.410043E-6,1.127618E-6,0.003722153,1.740344E-7,0.001664335,1.339444E-4,0.004074238,5.305731E-5,0.001677886,9.260284E-5,1.130006E-9,8.452001E-7,5.565099E-8,8.840965E-7,1.276634E-8,1.059321E-9,4.647926E-11,0.001894078,9.486243E-6,4.997043E-5,1.080066E-4,2.61578E-6,5.475233E-5,7.882945E-6,5.405584E-7,1.429447E-59,-8.521541E-39,-3.463796E-10,7.866599,7.551889E-5,446146.4,446146.4
0.03292861,15.93548,49022.29,1269.446,1269.446,0.001203388,1.0,0.7608353,1.174568E-6,0.07909558,3.473018E-6,0.005505874,1.604415E-6,0.123292,5.259745E-7,0.01582304,2.052066E-5,1.080324E-8,1.682374E-9,0.001020833,3.178298E-6,4.850547E-4,2.001123E-4,7.905623E-7,4.379084E-10,2.17068E-8,1.813863E-5,2.067053E-7,8.272978E-6,9.375708E-6,1.125559E-6,0.003712886,1.737147E-7,0.001662952,1.343883E-4,0.004093503,5.289718E-5,0.001677567,9.324341E-5,1.124378E-9,8.339904E-7,5.542856E-8,8.705985E-7,1.242348E-8,1.052351E-9,4.500468E-11,0.001887058,9.454868E-6,5.03409E-5,1.080291E-4,2.604365E-6,5.491452E-5,7.979688E-6,5.387547E-7,5.418346E-60,-6.235999E-39,-3.404411E-10,7.866344,7.551628E-5,446131.9,446131.9
0.033,15.93564,48880.71,1269.447,1269.447,0.001203388,1.0,0.7608271,1.17478E-6,0.0791179,3.471638E-6,0.005505272,1.604434E-6,0.1232723,5.259145E-7,0.0158359,2.042026E-5,1.074917E-8,1.679818E-9,0.001015406,3.165791E-6,4.837278E-4,1.995361E-4,7.905339E-7,4.378383E-10,2.158022E-8,1.803365E-5,2.056461E-7,8.256277E-6,9.365813E-6,1.124965E-6,0.003710208,1.736223E-7,0.001662548,1.345172E-4,0.00409913,5.285095E-5,0.001677471,9.343068E-5,1.122758E-9,8.307616E-7,5.536466E-8,8.667198E-7,1.232564E-8,1.050303E-9,4.374689E-11,0.001885008,9.4457E-6,5.044927E-5,1.080358E-4,2.60106E-6,5.496162E-5,8.008063E-6,5.382269E-7,4.086816E-60,-5.692501E-39,-3.359739E-10,7.866269,7.551552E-5,446127.7,446127.7
0.0335288,15.93682,48128.81,1269.452,1269.452,0.001203388,1.0,0.7607683,1.17634E-6,0.07928156,3.461832E-6,0.005500806,1.604544E-6,0.1231249,5.254922E-7,0.01593035,1.970499E-5,1.036112E-8,1.661509E-9,9.764669E-4,3.075886E-6,4.740903E-4,1.953561E-4,7.90303E-7,4.373263E-10,2.067117E-8,1.72753E-5,1.97993E-7,8.13641E-6,9.294525E-6,1.120674E-6,0.003690821,1.729528E-7,0.001659562,1.354582E-4,0.004140701,5.2517E-5,0.001676736,9.481652E-5,1.111109E-9,8.075449E-7,5.490703E-8,8.389286E-7,1.163383E-8,1.036143E-9,4.079655E-11,0.001869872,9.377914E-6,5.125215E-5,1.080883E-4,2.577042E-6,5.530573E-5,8.21931E-6,5.343147E-7,5.062501E-61,-2.89699E-39,-3.199179E-10,7.865723,7.550995E-5,446096.7,446096.7
0.034,15.93785,47893.66,1269.457,1269.457,0.001203388,1.0,0.7607185,1.177709E-6,0.07942503,3.453687E-6,0.005496808,1.604593E-6,0.1229917,5.251472E-7,0.01601338,1.91077E-5,1.003309E-8,1.646027E-9,9.435639E-4,2.999704E-6,4.657831E-4,1.91761E-4,7.900654E-7,4.368519E-10,1.990183E-8,1.662742E-5,1.914509E-7,8.035046E-6,9.233855E-6,1.117005E-6,0.003674187,1.723776E-7,0.001656914,1.362768E-4,0.00417758,5.22318E-5,0.00167604,9.604945E-5,1.101229E-9,7.878503E-7,5.452152E-8,8.154965E-7,1.106327E-8,1.024148E-9,3.605769E-11,0.001856456,9.317711E-6,5.196778E-5,1.081389E-4,2.556301E-6,5.560538E-5,8.409094E-6,5.308255E-7,7.817026E-62,-1.586443E-39,-2.866645E-10,7.865243,7.550505E-5,446069.5,446069.5
0.0346131,15.93918,48161.42,1269.464,1269.464,0.001203388,1.0,0.7606572,1.179463E-6,0.07960857,3.443877E-6,0.005491576,1.604592E-6,0.1228159,5.247394E-7,0.01611986,1.838249E-5,9.629765E-9,1.627031E-9,9.031268E-4,2.905795E-6,4.553581E-4,1.872592E-4,7.8971E-7,4.362356E-10,1.895444E-8,1.582177E-5,1.833109E-7,7.910299E-6,9.158653E-6,1.112433E-6,0.003653389,1.716574E-7,0.001653488,1.373147E-4,0.004225337,5.187763E-5,0.00167508,9.765112E-5,1.089029E-9,7.635541E-7,5.404907E-8,7.867494E-7,1.037968E-8,1.010393E-9,4.143963E-11,0.001839102,9.239671E-6,5.289929E-5,1.082102E-4,2.530186E-6,5.598568E-5,8.658148E-6,5.26282E-7,6.43294E-63,-7.22448E-40,-2.805819E-10,7.864628,7.549877E-5,446034.6,446034.6
0.03463964,15.93923,48195.5,1269.464,1269.464,0.001203388,1.0,0.7606546,1.179539E-6,0.07961644,3.443472E-6,0.005491348,1.60459E-6,0.1228083,5.247229E-7,0.01612443,1.835237E-5,9.612883E-9,1.626181E-9,9.014354E-4,2.90186E-6,4.549166E-4,1.870688E-4,7.896934E-7,4.361785E-10,1.891477E-8,1.578784E-5,1.829679E-7,7.905075E-6,9.15549E-6,1.112241E-6,0.00365251,1.71627E-7,0.00165334,1.373589E-4,0.004227399,5.186273E-5,0.001675037,9.772039E-5,1.088517E-9,7.625356E-7,5.402934E-8,7.855479E-7,1.035152E-8,1.00987E-9,4.214914E-11,0.001838354,9.236301E-6,5.293962E-5,1.082135E-4,2.529077E-6,5.60019E-5,8.668983E-6,5.260853E-7,5.791087E-63,-6.98315E-40,-2.838408E-10,7.864601,7.54985E-5,446033.1,446033.1
0.035,15.94,48671.87,1269.468,1269.468,0.001203388,1.0,0.7606204,1.180554E-6,0.07972262,3.438129E-6,0.005488254,1.604551E-6,0.1227037,5.24505E-7,0.01618616,1.795344E-5,9.388406E-9,1.615577E-9,8.789393E-4,2.849462E-6,4.490011E-4,1.845195E-4,7.894575E-7,4.357885E-10,1.838659E-8,1.533456E-5,1.783854E-7,7.835531E-6,9.113276E-6,1.109661E-6,0.003640738,1.712187E-7,0.00165134,1.379538E-4,0.004255343,5.166387E-5,0.001674444,9.866044E-5,1.081694E-9,7.489577E-7,5.376711E-8,7.695729E-7,9.980082E-9,1.002059E-9,4.025419E-11,0.001828213,9.190606E-6,5.348735E-5,1.082587E-4,2.514195E-6,5.622013E-5,8.816536E-6,5.234132E-7,1.395161E-63,-4.4049E-40,-2.800947E-10,7.864245,7.549485E-5,446012.9,446012.9
0.0356258,15.94132,49994.93,1269.474,1269.474,0.001203388,1.0,0.7605638,1.182293E-6,0.07990436,3.429514E-6,0.005482846,1.604425E-6,0.1225202,5.241602E-7,0.01629198,1.730236E-5,9.018145E-9,1.598054E-9,8.418501E-4,2.762833E-6,4.390687E-4,1.802468E-4,7.890023E-7,4.350791E-10,1.751383E-8,1.457933E-5,1.70746E-7,7.720583E-6,9.043029E-6,1.105347E-6,0.003620998,1.705333E-7,0.001647892,1.389627E-4,0.004303667,5.133348E-5,0.001673369,1.002909E-4,1.070382E-9,7.264847E-7,5.333548E-8,7.432535E-7,9.380852E-9,9.893939E-10,3.82764E-11,0.0018107,9.111551E-6,5.443899E-5,1.083426E-4,2.489074E-6,5.659056E-5,9.074656E-6,5.187714E-7,1.152317E-64,-1.974611E-40,-2.898064E-10,7.863634,7.548859E-5,445978.3,445978.3
0.036,15.94211,51074.67,1269.478,1269.478,0.001203388,1.0,0.7605317,1.183318E-6,0.08001147,3.42475E-6,0.005479589,1.604314E-6,0.1224093,5.239733E-7,0.01635443,1.693694E-5,8.808143E-9,1.588109E-9,8.208233E-4,2.713578E-6,4.333332E-4,1.777838E-4,7.887016E-7,4.346431E-10,1.701781E-8,1.414654E-5,1.663655E-7,7.655206E-6,9.002795E-6,1.102863E-6,0.003609603,1.70137E-7,0.001645847,1.395513E-4,0.00433244,5.114481E-5,0.001672699,1.012647E-4,1.063928E-9,7.136911E-7,5.309107E-8,7.28339E-7,9.048401E-9,9.820622E-10,3.485941E-11,0.00180029,9.06447E-6,5.500833E-5,1.083963E-4,2.474474E-6,5.680692E-5,9.230126E-6,5.159951E-7,2.60458E-65,-1.222563E-40,-2.771543E-10,7.863274,7.548489E-5,445957.8,445957.8
0.03640604,15.94295,52480.63,1269.483,1269.483,0.001203388,1.0,0.7604982,1.184419E-6,0.08012642,3.419895E-6,0.005476035,1.604163E-6,0.1222881,5.237861E-7,0.01642151,1.65594E-5,8.589461E-9,1.577742E-9,7.989347E-4,2.662189E-6,4.272781E-4,1.75187E-4,7.883511E-7,4.341586E-10,1.65004E-8,1.369224E-5,1.617654E-7,7.586958E-6,8.960553E-6,1.100243E-6,0.003597567,1.69718E-7,0.001643643,1.40178E-4,0.004363557,5.094744E-5,0.001671951,1.023203E-4,1.057174E-9,7.003334E-7,5.283683E-8,7.12815E-7,8.707928E-9,9.748135E-10,3.618269E-11,0.001789045,9.01355E-6,5.562638E-5,1.084575E-4,2.458972E-6,5.703743E-5,9.399753E-6,5.129827E-7,5.253244E-66,-7.271102E-41,-2.7975E-10,7.862886,7.54809E-5,445935.9,445935.9
0.037,15.94417,54956.95,1269.49,1269.49,0.001203388,1.0,0.7604517,1.186006E-6,0.0802923,3.413352E-6,0.005470795,1.60389E-6,0.1221093,5.235394E-7,0.01651839,1.604029E-5,8.285878E-9,1.563327E-9,7.685615E-4,2.590675E-6,4.187274E-4,1.715258E-4,7.877924E-7,4.334276E-10,1.578043E-8,1.30552E-5,1.553111E-7,7.491849E-6,8.901255E-6,1.096546E-6,0.003580543,1.691246E-7,0.001640449,1.410727E-4,0.004408889,5.067203E-5,0.001670818,1.038631E-4,1.047731E-9,6.817126E-7,5.248417E-8,6.912712E-7,8.244927E-9,9.64216E-10,3.038461E-11,0.001772696,8.939385E-6,5.653106E-5,1.085526E-4,2.436897E-6,5.736681E-5,9.649592E-6,5.085769E-7,4.933935E-67,-3.393526E-41,-2.450335E-10,7.862327,7.547512E-5,445904.2,445904.2
0.03766918,15.94553,58308.1,1269.498,1269.498,0.001203388,1.0,0.7604026,1.187765E-6,0.08047611,3.406738E-6,0.00546483,1.603507E-6,0.1219059,5.232979E-7,0.01662579,1.549929E-5,7.96579E-9,1.548117E-9,7.365538E-4,2.515037E-6,4.095187E-4,1.675901E-4,7.870972E-7,4.325857E-10,1.501889E-8,1.237497E-5,1.484143E-7,7.391016E-6,8.837775E-6,1.092559E-6,0.003562145,1.684822E-7,0.001636895,1.420499E-4,0.004459695,5.03801E-5,0.001669489,1.055991E-4,1.037679E-9,6.619929E-7,5.211248E-8,6.685569E-7,7.768917E-9,9.540191E-10,3.701959E-11,0.001754417,8.856306E-6,5.755118E-5,1.086679E-4,2.412839E-6,5.7727E-5,9.933432E-6,5.036159E-7,3.385226E-68,-1.435617E-41,-2.507992E-10,7.861707,7.546868E-5,445869.0,445869.0
0.038,15.9462,60180.57,1269.502,1269.502,0.001203388,1.0,0.7603796,1.188623E-6,0.08056582,3.403753E-6,0.005461856,1.603289E-6,0.1218046,5.231921E-7,0.01667822,1.524799E-5,7.815762E-9,1.540961E-9,7.215579E-4,2.479495E-6,4.051298E-4,1.657171E-4,7.867274E-7,4.321517E-10,1.466097E-8,1.20529E-5,1.451469E-7,7.343507E-6,8.807628E-6,1.090654E-6,0.003553342,1.681745E-7,0.001635157,1.425211E-4,0.004484709,5.024281E-5,0.001668813,1.064567E-4,1.032927E-9,6.52707E-7,5.193823E-8,6.579071E-7,7.550097E-9,9.490449E-10,3.607112E-11,0.001745438,8.815431E-6,5.805588E-5,1.087282E-4,2.40125E-6,5.790085E-5,1.007467E-5,5.01165E-7,9.235339E-69,-9.406162E-42,-2.534547E-10,7.861404,7.546553E-5,445851.8,445851.8
0.0383981,15.947,62611.1,1269.507,1269.507,0.001203388,1.0,0.7603529,1.189646E-6,0.08067279,3.400401E-6,0.005458253,1.603002E-6,0.1216821,5.230759E-7,0.01674072,1.495894E-5,7.642116E-9,1.532669E-9,7.042061E-4,2.438279E-6,3.999888E-4,1.635252E-4,7.862592E-7,4.316212E-10,1.424584E-8,1.167738E-5,1.413358E-7,7.288284E-6,8.772379E-6,1.088417E-6,0.003542993,1.678124E-7,0.001633082,1.430779E-4,0.00451472,5.008361E-5,0.001667983,1.074881E-4,1.027389E-9,6.419255E-7,5.173641E-8,6.455762E-7,7.300231E-9,9.431089E-10,3.272323E-11,0.001734683,8.766419E-6,5.866359E-5,1.088037E-4,2.38756E-6,5.810638E-5,1.024541E-5,4.982176E-7,2.011533E-69,-5.672673E-42,-2.47007E-10,7.861043,7.546175E-5,445831.3,445831.3
0.039,15.9482,66624.72,1269.516,1269.516,0.001203388,1.0,0.7603147,1.191175E-6,0.08083262,3.395796E-6,0.005452757,1.602519E-6,0.1214958,5.229216E-7,0.01683408,1.454713E-5,7.392734E-9,1.520748E-9,6.792966E-4,2.378938E-6,3.924908E-4,1.603323E-4,7.85505E-7,4.308075E-10,1.364795E-8,1.113289E-5,1.358069E-7,7.208494E-6,8.721036E-6,1.085137E-6,0.003527813,1.672806E-7,0.001629981,1.438995E-4,0.004559916,4.985459E-5,0.001666696,1.090464E-4,1.019362E-9,6.263801E-7,5.144619E-8,6.278577E-7,6.947798E-9,9.344978E-10,2.786516E-11,0.001718525,8.692681E-6,5.958314E-5,1.089237E-4,2.367351E-6,5.840994E-5,1.050511E-5,4.937658E-7,1.834765E-70,-2.617118E-42,-2.167514E-10,7.860504,7.545607E-5,445800.7,445800.7
0.03914483,15.94848,67648.58,1269.518,1269.518,0.001203388,1.0,0.7603058,1.19154E-6,0.08087074,3.39477E-6,0.005451425,1.602395E-6,0.1214508,5.228883E-7,0.01685634,1.445243E-5,7.335045E-9,1.517995E-9,6.735357E-4,2.365184E-6,3.907357E-4,1.595856E-4,7.853152E-7,4.306136E-10,1.350932E-8,1.1006E-5,1.345179E-7,7.189948E-6,8.709023E-6,1.084366E-6,0.003524243,1.671554E-7,0.001629241,1.440936E-4,0.004570759,4.980157E-5,0.001666381,1.094212E-4,1.017491E-9,6.227777E-7,5.137897E-8,6.237562E-7,6.867345E-9,9.329487E-10,3.27804E-11,0.001714656,8.675006E-6,5.980455E-5,1.089536E-4,2.362575E-6,5.848169E-5,1.056787E-5,4.926956E-7,1.033132E-70,-2.172416E-42,-2.32428E-10,7.860375,7.545471E-5,445793.4,445793.4
0.03942858,15.94905,69726.03,1269.522,1269.522,0.001203388,1.0,0.7602889,1.19225E-6,0.08094506,3.392848E-6,0.005448805,1.602141E-6,0.1213624,5.22827E-7,0.01689972,1.427166E-5,7.224555E-9,1.512688E-9,6.625045E-4,2.338812E-6,3.873521E-4,1.581467E-4,7.849335E-7,4.302139E-10,1.324346E-8,1.076196E-5,1.320383E-7,7.154309E-6,8.685859E-6,1.082875E-6,0.003517337,1.669132E-7,0.0016278,1.444698E-4,0.004591967,4.969999E-5,0.001665757,1.101553E-4,1.01389E-9,6.158518E-7,5.125012E-8,6.158978E-7,6.71438E-9,9.290376E-10,2.891319E-11,0.001707096,8.640456E-6,6.023853E-5,1.090135E-4,2.353312E-6,5.86208E-5,1.069115E-5,4.906001E-7,3.370371E-71,-1.509761E-42,-2.172619E-10,7.860124,7.545205E-5,445779.2,445779.2
0.04,15.95017,74156.2,1269.531,1269.531,0.001203388,1.0,0.7602563,1.193667E-6,0.08109329,3.389326E-6,0.005443486,1.601593E-6,0.1211836,5.227192E-7,0.01698618,1.392576E-5,7.011797E-9,1.502474E-9,6.412689E-4,2.287915E-6,3.807518E-4,1.553426E-4,7.841271E-7,4.294109E-10,1.273014E-8,1.028816E-5,1.272219E-7,7.085247E-6,8.640634E-6,1.079948E-6,0.003503773,1.664371E-7,0.001624928,1.452115E-4,0.004634531,4.950441E-5,0.001664477,1.116331E-4,1.006892E-9,6.024711E-7,5.100144E-8,6.007531E-7,6.423966E-9,9.218016E-10,2.694168E-11,0.00169196,8.571196E-6,6.111317E-5,1.09139E-4,2.335024E-6,5.889523E-5,1.094063E-5,4.863856E-7,3.526815E-72,-7.246015E-43,-1.950187E-10,7.859624,7.544672E-5,445750.8,445750.8
0.04042906,15.95101,77697.29,1269.538,1269.538,0.001203388,1.0,0.7602331,1.19472E-6,0.08120337,3.386977E-6,0.005439453,1.601149E-6,0.1210487,5.226517E-7,0.01705031,1.368127E-5,6.860323E-9,1.495175E-9,6.26155E-4,2.251582E-6,3.75981E-4,1.533178E-4,7.834882E-7,4.287914E-10,1.236347E-8,9.947526E-6,1.237575E-7,7.035683E-6,8.607876E-6,1.077813E-6,0.003493879,1.660895E-7,0.001622799,1.457545E-4,0.004666365,4.936529E-5,0.001663496,1.127423E-4,1.001851E-9,5.929048E-7,5.082385E-8,5.899572E-7,6.22053E-9,9.173927E-10,3.451111E-11,0.001680671,8.51948E-6,6.177058E-5,1.092375E-4,2.321603E-6,5.90963E-5,1.112901E-5,4.832267E-7,6.780488E-73,-4.189845E-43,-2.358674E-10,7.859252,7.544273E-5,445729.8,445729.8
0.0409301,15.95199,82046.54,1269.547,1269.547,0.001203388,1.0,0.7602073,1.195937E-6,0.08133067,3.384534E-6,0.0054347,1.600597E-6,0.1208906,5.22586E-7,0.01712438,1.341096E-5,6.691789E-9,1.48704E-9,6.093442E-4,2.211053E-6,3.706012E-4,1.510366E-4,7.827066E-7,4.280598E-10,1.195424E-8,9.565203E-6,1.198672E-7,6.980081E-6,8.570824E-6,1.075383E-6,0.00348262,1.656937E-7,0.001620343,1.463742E-4,0.004703408,4.921074E-5,0.00166233,1.140371E-4,9.961755E-10,5.822041E-7,5.062555E-8,5.779315E-7,5.997393E-9,9.112799E-10,2.803824E-11,0.00166757,8.4594E-6,6.253903E-5,1.093572E-4,2.306246E-6,5.93259E-5,1.135009E-5,4.795443E-7,9.38531E-74,-2.202574E-43,-2.144935E-10,7.858823,7.54381E-5,445705.4,445705.4
0.041,15.95213,82670.33,1269.548,1269.548,0.001203388,1.0,0.7602038,1.196106E-6,0.08134832,3.384219E-6,0.005434033,1.600517E-6,0.1208685,5.225779E-7,0.01713464,1.337449E-5,6.668963E-9,1.485939E-9,6.070677E-4,2.205555E-6,3.698666E-4,1.507252E-4,7.825946E-7,4.279583E-10,1.189871E-8,9.513142E-6,1.193374E-7,6.972512E-6,8.565753E-6,1.075049E-6,0.003481073,1.656393E-7,0.001620003,1.464595E-4,0.004708565,4.918984E-5,0.001662165,1.142177E-4,9.954012E-10,5.80752E-7,5.059862E-8,5.763015E-7,5.967432E-9,9.105261E-10,2.824925E-11,0.001665749,8.451044E-6,6.26463E-5,1.093743E-4,2.30413E-6,5.935749E-5,1.138102E-5,4.790311E-7,7.089433E-74,-2.012708E-43,-2.144555E-10,7.858764,7.543745E-5,445702.0,445702.0
