Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H5-T_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_NC4H10_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H8-2_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_FULVENE_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NC5H12_Soln#23 (),Mole_fraction_NC5H11_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC6H12_Soln#23 (),Mole_fraction_NC7H15_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_C16H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_NC10H21_Soln#23 (),Mole_fraction_NC12H25_Soln#23 (),Mole_fraction_NC12H26_Soln#23 (),Mole_fraction_NC16H34_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
6.056815E-6,16.31233,-1.268226E10,1772.09,1772.09,8.595631E-4,1.0,0.7724323,7.481813E-4,0.06324235,0.002546195,0.002971826,2.921151E-5,0.09935163,2.55864E-4,0.03298715,1.213748E-4,1.113071E-6,7.390392E-7,0.008423233,4.642761E-4,1.179193E-5,0.002453989,0.001764334,0.001898249,6.661969E-7,1.847885E-9,7.014075E-5,1.536654E-5,2.515482E-6,0.002502359,7.246265E-5,0.002667063,4.014177E-4,0.001441222,8.927948E-5,3.692081E-4,4.623631E-5,6.041616E-10,2.140772E-12,3.189644E-7,1.038813E-5,2.731061E-9,6.22279E-16,4.874855E-12,0.001671,4.435664E-4,2.401194E-5,9.128755E-7,5.138627E-7,4.885392E-8,1.223942E-9,-6.333741E-28,-1.084396E-39,-1.764886E-40,-3.118211E-73,-9.06668E-24,7.662416,5.269407E-5,434566.3,434566.3
6.069593E-6,16.31235,-1.26654E10,1772.045,1772.045,8.595631E-4,1.0,0.7724185,7.471647E-4,0.06326611,0.002541167,0.002966739,2.913887E-5,0.099352,2.553834E-4,0.03300922,1.206864E-4,1.106922E-6,7.346154E-7,0.008406901,4.632253E-4,1.175364E-5,0.002454981,0.001764118,0.001898081,6.589029E-7,1.829356E-9,6.987754E-5,1.531395E-5,2.509363E-6,0.002498787,7.22476E-5,0.002666826,4.020802E-4,0.001442812,8.934284E-5,3.69118E-4,4.637055E-5,5.991498E-10,2.129382E-12,3.176304E-7,1.033044E-5,2.710283E-9,6.160206E-16,4.822921E-12,0.001670177,4.431972E-4,2.406898E-5,9.162363E-7,5.146679E-7,4.901351E-8,1.230651E-9,-6.297925E-28,-1.085166E-39,-1.756854E-40,-2.768705E-73,-9.02542E-24,7.662209,5.269401E-5,434554.6,434554.6
6.248007E-6,16.31254,-1.243403E10,1771.41,1771.41,8.595631E-4,1.0,0.7722306,7.333372E-4,0.06359028,0.002473159,0.002897119,2.815911E-5,0.09935319,2.488766E-4,0.03331318,1.115282E-4,1.025629E-6,6.762814E-7,0.008184088,4.489485E-4,1.123779E-5,0.002468365,0.001760983,0.001895383,5.658357E-7,1.623875E-9,6.635904E-5,1.460959E-5,2.427054E-6,0.002450383,6.936417E-5,0.002663308,4.112378E-4,0.001464773,9.021067E-5,3.678566E-4,4.824152E-5,5.342914E-10,1.978759E-12,2.998273E-7,9.572451E-6,2.439499E-9,5.391004E-16,4.162257E-12,0.001658863,4.381129E-4,2.486314E-5,9.636209E-7,5.25909E-7,5.126125E-8,1.326344E-9,-5.824944E-28,-1.095592E-39,-1.649528E-40,-5.253078E-74,-8.474105E-24,7.659374,5.269338E-5,434393.9,434393.9
6.25706E-6,16.31255,-1.242252E10,1771.379,1771.379,8.595631E-4,1.0,0.7722213,7.326534E-4,0.06360636,0.002469815,0.002893656,2.811106E-5,0.09935306,2.485563E-4,0.0333284,1.110852E-4,1.021722E-6,6.734852E-7,0.008173036,4.482432E-4,1.121252E-5,0.002469022,0.001760817,0.001895228,5.615234E-7,1.629622E-9,6.6188E-5,1.457528E-5,2.423027E-6,0.002447998,6.922358E-5,0.002663119,4.116979E-4,0.001465876,9.025388E-5,3.677924E-4,4.833628E-5,5.312782E-10,1.971517E-12,2.989635E-7,9.536243E-6,2.426673E-9,5.370019E-16,4.133452E-12,0.001658297,4.378584E-4,2.490334E-5,9.660484E-7,5.264794E-7,5.137629E-8,1.331301E-9,-5.802857E-28,-1.096089E-39,-1.644314E-40,-4.829525E-74,-8.447327E-24,7.659233,5.269335E-5,434385.8,434385.8
6.261517E-6,16.31256,-1.241684E10,1771.363,1771.363,8.595631E-4,1.0,0.7722167,7.323174E-4,0.06361427,0.002468172,0.002891953,2.808747E-5,0.09935299,2.48399E-4,0.03333588,1.108679E-4,1.019806E-6,6.721143E-7,0.008167604,4.478967E-4,1.120012E-5,0.002469344,0.001760736,0.001895152,5.594143E-7,1.619817E-9,6.610406E-5,1.455844E-5,2.42105E-6,0.002446827,6.915458E-5,0.002663025,4.119243E-4,0.001466419,9.027511E-5,3.677608E-4,4.838292E-5,5.298057E-10,1.967966E-12,2.985396E-7,9.518496E-6,2.42039E-9,5.347809E-16,4.119502E-12,0.001658019,4.377332E-4,2.492312E-5,9.672441E-7,5.267602E-7,5.143296E-8,1.333745E-9,-5.791212E-28,-1.096334E-39,-1.641755E-40,-4.633779E-74,-8.434183E-24,7.659163,5.269334E-5,434381.9,434381.9
6.277399E-6,16.31257,-1.239655E10,1771.307,1771.307,8.595631E-4,1.0,0.7722005,7.311236E-4,0.06364235,0.002462339,0.002885899,2.800371E-5,0.0993527,2.478403E-4,0.0333625,1.100979E-4,1.013022E-6,6.672611E-7,0.0081483,4.466656E-4,1.115608E-5,0.002470487,0.001760444,0.001894876,5.519765E-7,1.596478E-9,6.580642E-5,1.449872E-5,2.414035E-6,0.002442666,6.890979E-5,0.002662691,4.1273E-4,0.001468349,9.035063E-5,3.676482E-4,4.854909E-5,5.245646E-10,1.955387E-12,2.970368E-7,9.455692E-6,2.398178E-9,5.279801E-16,4.068535E-12,0.00165703,4.372879E-4,2.499358E-5,9.715099E-7,5.277608E-7,5.163508E-8,1.342475E-9,-5.751618E-28,-1.097202E-39,-1.632683E-40,-4.003174E-74,-8.38758E-24,7.658916,5.26933E-5,434367.9,434367.9
6.34883E-6,16.31262,-1.230611E10,1771.057,1771.057,8.595631E-4,1.0,0.7721283,7.258162E-4,0.06376739,0.002436473,0.002858912,2.763272E-5,0.09935075,2.453614E-4,0.03348151,1.067087E-4,9.832397E-7,6.459821E-7,0.008062365,4.411949E-4,1.096116E-5,0.00247555,0.001759112,0.001893578,5.198523E-7,1.527157E-9,6.44931E-5,1.4235E-5,2.382994E-6,0.002424197,6.78283E-5,0.002661149,4.163378E-4,0.00147699,9.068733E-5,3.671411E-4,4.929572E-5,5.01734E-10,1.900156E-12,2.904115E-7,9.180721E-6,2.301298E-9,5.015096E-16,3.846853E-12,0.00165261,4.352976E-4,2.531012E-5,9.907776E-7,5.322612E-7,5.254765E-8,1.382107E-9,-5.57819E-28,-1.101033E-39,-1.592668E-40,-2.0667E-74,-8.182027E-24,7.657812,5.269314E-5,434305.3,434305.3
6.368364E-6,16.31263,-1.228165E10,1770.989,1770.989,8.595631E-4,1.0,0.7721089,7.243824E-4,0.06380122,0.002429503,0.002851602,2.753289E-5,0.09935003,2.446931E-4,0.03351385,1.058029E-4,9.753027E-7,6.403184E-7,0.008039118,4.397177E-4,1.090874E-5,0.002476911,0.001758742,0.001893206,5.114389E-7,1.507339E-9,6.414116E-5,1.416428E-5,2.374651E-6,0.002419216,6.753807E-5,0.002660718,4.173198E-4,0.001479341,9.077856E-5,3.670023E-4,4.949969E-5,4.95711E-10,1.885431E-12,2.886376E-7,9.107639E-6,2.275656E-9,4.94456E-16,3.788899E-12,0.00165141,4.347569E-4,2.539656E-5,9.960704E-7,5.33492E-7,5.279822E-8,1.393052E-9,-5.531684E-28,-1.102056E-39,-1.581949E-40,-1.725529E-74,-8.126966E-24,7.657513,5.26931E-5,434288.3,434288.3
6.373485E-6,16.31263,-1.227518E10,1770.971,1770.971,8.595631E-4,1.0,0.7721038,7.240077E-4,0.06381006,0.002427683,0.00284969,2.750683E-5,0.09934983,2.445186E-4,0.03352231,1.05567E-4,9.732365E-7,6.388445E-7,0.008033042,4.393319E-4,1.089506E-5,0.002477266,0.001758645,0.001893107,5.092589E-7,1.500869E-9,6.404939E-5,1.414583E-5,2.372474E-6,0.002417915,6.746238E-5,0.002660604,4.175769E-4,0.001479956,9.080241E-5,3.66966E-4,4.955314E-5,4.941464E-10,1.881597E-12,2.881752E-7,9.088628E-6,2.268992E-9,4.925066E-16,3.773845E-12,0.001651096,4.346154E-4,2.541922E-5,9.974595E-7,5.338146E-7,5.286398E-8,1.395928E-9,-5.519648E-28,-1.102323E-39,-1.579155E-40,-1.645859E-74,-8.112612E-24,7.657434,5.269309E-5,434283.8,434283.8
6.378149E-6,16.31263,-1.226932E10,1770.955,1770.955,8.595631E-4,1.0,0.7720991,7.236669E-4,0.0638181,0.002426029,0.002847951,2.748314E-5,0.09934964,2.443599E-4,0.03353001,1.053526E-4,9.713598E-7,6.375059E-7,0.008027514,4.389808E-4,1.088262E-5,0.002477589,0.001758556,0.001893017,5.072826E-7,1.49567E-9,6.396599E-5,1.412906E-5,2.370495E-6,0.002416732,6.739357E-5,0.0026605,4.17811E-4,0.001480517,9.082412E-5,3.669328E-4,4.960182E-5,4.927249E-10,1.878114E-12,2.877551E-7,9.071366E-6,2.262945E-9,4.907916E-16,3.760107E-12,0.00165081,4.344866E-4,2.543985E-5,9.987254E-7,5.341085E-7,5.29239E-8,1.398551E-9,-5.508693E-28,-1.102565E-39,-1.576615E-40,-1.576627E-74,-8.099567E-24,7.657363,5.269308E-5,434279.8,434279.8
6.39417E-6,16.31264,-1.224925E10,1770.899,1770.899,8.595631E-4,1.0,0.7720833,7.224996E-4,0.06384567,0.002420364,0.002841989,2.740205E-5,0.09934896,2.438166E-4,0.03355643,1.046199E-4,9.649509E-7,6.329361E-7,0.008008574,4.377787E-4,1.084006E-5,0.002478694,0.001758249,0.001892704,5.005598E-7,1.480771E-9,6.368083E-5,1.407172E-5,2.363723E-6,0.002412682,6.715823E-5,0.002660142,4.186141E-4,0.001482439,9.089851E-5,3.668189E-4,4.976899E-5,4.878791E-10,1.866221E-12,2.863187E-7,9.01245E-6,2.242324E-9,4.852099E-16,3.71329E-12,0.00164983,4.340449E-4,2.551069E-5,1.003078E-6,5.35118E-7,5.31299E-8,1.40758E-9,-5.471286E-28,-1.103393E-39,-1.567933E-40,-1.360065E-74,-8.05497E-24,7.657119,5.269306E-5,434265.9,434265.9
6.407325E-6,16.31265,-1.223282E10,1770.854,1770.854,8.595631E-4,1.0,0.7720703,7.215451E-4,0.06386822,0.002415735,0.00283711,2.733584E-5,0.09934836,2.433726E-4,0.03357808,1.04023E-4,9.597336E-7,6.292175E-7,0.007993079,4.367957E-4,1.080531E-5,0.002479597,0.001757996,0.001892444,4.951188E-7,1.468732E-9,6.344825E-5,1.402492E-5,2.358195E-6,0.002409371,6.69662E-5,0.002659845,4.192725E-4,0.001484015,9.095941E-5,3.667254E-4,4.99062E-5,4.839488E-10,1.856537E-12,2.851475E-7,8.964531E-6,2.225575E-9,4.806868E-16,3.675465E-12,0.001649027,4.33683E-4,2.556883E-5,1.006657E-6,5.359468E-7,5.329928E-8,1.415018E-9,-5.440789E-28,-1.10407E-39,-1.560853E-40,-1.205661E-74,-8.018602E-24,7.656918,5.269304E-5,434254.6,434254.6
6.526084E-6,16.31269,-1.208616E10,1770.445,1770.445,8.595631E-4,1.0,0.7719552,7.13074E-4,0.06406872,0.002374811,0.002793642,2.675145E-5,0.09934143,2.394443E-4,0.03377172,9.880621E-5,9.143094E-7,5.969E-7,0.007855321,4.280796E-4,1.049893E-5,0.00248755,0.001755665,0.001889955,4.48891E-7,1.373043E-9,6.140708E-5,1.361374E-5,2.30948E-6,0.002380062,6.527775E-5,0.002657086,4.25177E-4,0.00149814,9.150192E-5,3.658804E-4,5.114291E-5,4.503092E-10,1.772174E-12,2.748839E-7,8.548844E-6,2.081136E-9,4.428721E-16,3.359402E-12,0.00164185,4.30447E-4,2.609273E-5,1.039172E-6,5.434306E-7,5.483713E-8,1.483092E-9,-5.17572E-28,-1.110029E-39,-1.498773E-40,-4.048538E-75,-7.6997E-24,7.655131,5.269291E-5,434153.2,434153.2
6.532091E-6,16.31269,-1.207885E10,1770.424,1770.424,8.595631E-4,1.0,0.7719495,7.126525E-4,0.06407872,0.002372782,0.002791471,2.672253E-5,0.09934101,2.392494E-4,0.03378143,9.855046E-5,9.120904E-7,5.953241E-7,0.007848454,4.276462E-4,1.048378E-5,0.002487943,0.001755545,0.001889823,4.466864E-7,1.362064E-9,6.130661E-5,1.359348E-5,2.307073E-6,0.002378607,6.519447E-5,0.002656943,4.254737E-4,0.00149885,9.152901E-5,3.658376E-4,5.120537E-5,4.486908E-10,1.768049E-12,2.743793E-7,8.528608E-6,2.074145E-9,4.404833E-16,3.344477E-12,0.00164149,4.302848E-4,2.611918E-5,1.040826E-6,5.438093E-7,5.491534E-8,1.48658E-9,-5.162011E-28,-1.11032E-39,-1.495719E-40,-3.831717E-75,-7.684013E-24,7.655042,5.269291E-5,434148.1,434148.2
6.543571E-6,16.31269,-1.206481E10,1770.385,1770.385,8.595631E-4,1.0,0.7719386,7.118488E-4,0.06409778,0.002368915,0.00278733,2.666742E-5,0.09934018,2.388779E-4,0.03379997,9.806385E-5,9.078706E-7,5.923278E-7,0.007835359,4.2682E-4,1.045491E-5,0.002488692,0.001755315,0.001889568,4.425077E-7,1.355692E-9,6.11153E-5,1.355489E-5,2.302486E-6,0.002375833,6.503589E-5,0.002656668,4.260404E-4,0.001500205,9.158069E-5,3.657559E-4,5.132469E-5,4.456127E-10,1.760206E-12,2.734189E-7,8.490143E-6,2.060867E-9,4.372645E-16,3.315916E-12,0.001640804,4.299752E-4,2.616972E-5,1.043991E-6,5.445328E-7,5.506491E-8,1.493258E-9,-5.13771E-28,-1.110873E-39,-1.489906E-40,-3.449486E-75,-7.654152E-24,7.654871,5.26929E-5,434138.5,434138.5
6.549907E-6,16.31269,-1.205708E10,1770.363,1770.363,8.595631E-4,1.0,0.7719326,7.114063E-4,0.06410828,0.002366786,0.002785049,2.66371E-5,0.09933971,2.386734E-4,0.03381018,9.779646E-5,9.05553E-7,5.906826E-7,0.007828147,4.26365E-4,1.043903E-5,0.002489104,0.001755187,0.001889427,4.402205E-7,1.350058E-9,6.101011E-5,1.353367E-5,2.299963E-6,0.002374306,6.494867E-5,0.002656516,4.263529E-4,0.001500952,9.160917E-5,3.657107E-4,5.139054E-5,4.439277E-10,1.755897E-12,2.728909E-7,8.469027E-6,2.053585E-9,4.35306E-16,3.300395E-12,0.001640426,4.298046E-4,2.61976E-5,1.045739E-6,5.449322E-7,5.514753E-8,1.496951E-9,-5.124086E-28,-1.111177E-39,-1.486711E-40,-3.255231E-75,-7.637736E-24,7.654777,5.26929E-5,434133.1,434133.1
6.64049E-6,16.3127,-1.194759E10,1770.055,1770.055,8.595631E-4,1.0,0.7718478,7.051588E-4,0.06425672,0.002336822,0.002752756,2.621078E-5,0.09933222,2.357932E-4,0.03395529,9.406518E-5,8.732945E-7,5.678145E-7,0.007726201,4.199468E-4,1.021594E-5,0.002494887,0.00175334,0.001887333,4.089637E-7,1.283955E-9,5.953717E-5,1.323619E-5,2.264527E-6,0.002352792,6.372572E-5,0.002654297,4.307981E-4,0.001511576,9.201215E-5,3.650655E-4,5.233059E-5,4.207448E-10,1.695889E-12,2.655054E-7,8.175872E-6,1.952928E-9,4.094989E-16,3.089941E-12,0.001635057,4.273822E-4,2.659569E-5,1.070842E-6,5.506422E-7,5.633357E-8,1.550274E-9,-4.934399E-28,-1.11547E-39,-1.441994E-40,-1.427182E-75,-7.408036E-24,7.653444,5.269289E-5,434057.5,434057.5
6.699117E-6,16.31269,-1.187762E10,1769.857,1769.857,8.595631E-4,1.0,0.7717939,7.01192E-4,0.06435117,0.002317874,0.002732169,2.594178E-5,0.09932658,2.339705E-4,0.03404827,9.173777E-5,8.532518E-7,5.536358E-7,0.007661351,4.158755E-4,1.007532E-5,0.002498527,0.00175212,0.001885909,3.900851E-7,1.245546E-9,5.861341E-5,1.304935E-5,2.242202E-6,0.002339167,6.295712E-5,0.00265282,4.336538E-4,0.001518398,9.226899E-5,3.646478E-4,5.293773E-5,4.065846E-10,1.658565E-12,2.608816E-7,7.994414E-6,1.891057E-9,3.940052E-16,2.963995E-12,0.00163162,4.258312E-4,2.685277E-5,1.087202E-6,5.543388E-7,5.710605E-8,1.585309E-9,-4.818472E-28,-1.118149E-39,-1.413985E-40,-8.383877E-76,-7.264158E-24,7.652591,5.269291E-5,434009.2,434009.2
6.760663E-6,16.31267,-1.180492E10,1769.651,1769.651,8.595631E-4,1.0,0.7717383,6.970903E-4,0.064449,0.002298346,0.002710815,2.566502E-5,0.09932002,2.320907E-4,0.03414511,8.936519E-5,8.328815E-7,5.392497E-7,0.007594202,4.11669E-4,9.930772E-6,0.002502265,0.001750818,0.001884359,3.713251E-7,1.20776E-9,5.766751E-5,1.285782E-5,2.219261E-6,0.002325109,6.216878E-5,0.002651238,4.366339E-4,0.001525514,9.253532E-5,3.642093E-4,5.357396E-5,3.924369E-10,1.620601E-12,2.561536E-7,7.810517E-6,1.828707E-9,3.786282E-16,2.842155E-12,0.001628043,4.24217E-4,2.712218E-5,1.104469E-6,5.582203E-7,5.792102E-8,1.622529E-9,-4.699219E-28,-1.120877E-39,-1.385335E-40,-4.795283E-76,-7.116985E-24,7.651705,5.269296E-5,433958.9,433958.9
6.76549E-6,16.31267,-1.179934E10,1769.635,1769.635,8.595631E-4,1.0,0.7717339,6.967713E-4,0.06445662,0.00229683,0.002709151,2.564356E-5,0.09931948,2.319447E-4,0.03415267,8.918213E-5,8.313124E-7,5.381426E-7,0.007588975,4.11342E-4,9.919567E-6,0.002502554,0.001750716,0.001884235,3.698981E-7,1.202206E-9,5.759435E-5,1.284301E-5,2.217483E-6,0.002324017,6.210774E-5,0.002651113,4.368669E-4,0.00152607,9.255606E-5,3.641749E-4,5.362381E-5,3.913563E-10,1.617676E-12,2.557881E-7,7.796374E-6,1.823927E-9,3.772204E-16,2.832977E-12,0.001627764,4.24091E-4,2.714329E-5,1.105827E-6,5.585248E-7,5.798511E-8,1.625467E-9,-4.687965E-28,-1.121088E-39,-1.383121E-40,-4.590045E-76,-7.105608E-24,7.651636,5.269296E-5,433955.0,433955.0
6.768397E-6,16.31267,-1.179583E10,1769.625,1769.625,8.595631E-4,1.0,0.7717313,6.965793E-4,0.0644612,0.002295918,0.00270815,2.563065E-5,0.09931915,2.318569E-4,0.03415722,8.907209E-5,8.303693E-7,5.374773E-7,0.00758583,4.111452E-4,9.912827E-6,0.002502728,0.001750653,0.00188416,3.690417E-7,1.199626E-9,5.755035E-5,1.283409E-5,2.216413E-6,0.00232336,6.207104E-5,0.002651037,4.370071E-4,0.001526405,9.256854E-5,3.641542E-4,5.365383E-5,3.907058E-10,1.615917E-12,2.555684E-7,7.787875E-6,1.821055E-9,3.764406E-16,2.827401E-12,0.001627596,4.240152E-4,2.7156E-5,1.106645E-6,5.587082E-7,5.802373E-8,1.627238E-9,-4.683159E-28,-1.121214E-39,-1.381789E-40,-4.470734E-76,-7.098767E-24,7.651594,5.269296E-5,433952.6,433952.6
6.787707E-6,16.31266,-1.177321E10,1769.56,1769.56,8.595631E-4,1.0,0.7717141,6.95308E-4,0.06449157,0.002289881,0.002701514,2.55452E-5,0.09931693,2.312755E-4,0.03418741,8.834516E-5,8.241429E-7,5.330859E-7,0.007564994,4.098422E-4,9.868235E-6,0.00250388,0.00175024,0.001883659,3.634113E-7,1.188742E-9,5.725944E-5,1.277513E-5,2.209337E-6,0.002319011,6.182827E-5,0.002650533,4.379377E-4,0.001528627,9.265127E-5,3.640166E-4,5.385317E-5,3.864108E-10,1.604303E-12,2.54116E-7,7.73179E-6,1.802128E-9,3.718525E-16,2.790284E-12,0.001626482,4.235122E-4,2.72404E-5,1.112086E-6,5.599263E-7,5.828046E-8,1.639027E-9,-4.646608E-28,-1.12205E-39,-1.372986E-40,-3.754445E-76,-7.053548E-24,7.651319,5.269299E-5,433937.0,433937.0
6.876158E-6,16.31263,-1.167054E10,1769.267,1769.267,8.595631E-4,1.0,0.7716361,6.895626E-4,0.06462899,0.002262678,0.002671446,2.516077E-5,0.099306,2.286541E-4,0.03432472,8.510193E-5,7.964331E-7,5.135725E-7,0.007470716,4.03958E-4,9.66777E-6,0.00250905,0.001748323,0.0018813,3.388538E-7,1.13204E-9,5.595606E-5,1.251071E-5,2.177533E-6,0.002299389,6.073893E-5,0.002648184,4.421777E-4,0.001538745,9.302599E-5,3.633865E-4,5.476467E-5,3.675E-10,1.55257E-12,2.47617E-7,7.482794E-6,1.718527E-9,3.50941E-16,2.628392E-12,0.001621417,4.212264E-4,2.762641E-5,1.137129E-6,5.655071E-7,5.946159E-8,1.693601E-9,-4.483943E-28,-1.125802E-39,-1.333587E-40,-1.690809E-76,-6.851156E-24,7.650066,5.269311E-5,433866.0,433866.0
6.909623E-6,16.31261,-1.163208E10,1769.156,1769.156,8.595631E-4,1.0,0.7716071,6.874213E-4,0.06468029,0.002252573,0.002660206,2.501822E-5,0.09930153,2.276797E-4,0.03437626,8.391072E-5,7.862839E-7,5.064377E-7,0.007435534,4.017669E-4,9.593501E-6,0.002510962,0.001747588,0.001880379,3.300633E-7,1.114446E-9,5.547501E-5,1.241304E-5,2.165753E-6,0.002292092,6.033618E-5,0.00264728,4.437724E-4,0.001542549,9.316598E-5,3.631482E-4,5.510887E-5,3.60689E-10,1.533602E-12,2.452217E-7,7.391833E-6,1.688168E-9,3.43683E-16,2.571885E-12,0.001619517,4.203691E-4,2.777219E-5,1.146655E-6,5.676193E-7,5.991067E-8,1.714493E-9,-4.42386E-28,-1.127175E-39,-1.319063E-40,-1.250765E-76,-6.776546E-24,7.649597,5.269317E-5,433839.4,433839.4
6.972408E-6,16.31257,-1.156053E10,1768.95,1768.95,8.595631E-4,1.0,0.7715533,6.834519E-4,0.06477552,0.002233887,0.002639322,2.475498E-5,0.09929268,2.258771E-4,0.03447236,8.172812E-5,7.677272E-7,4.934102E-7,0.007370249,3.977079E-4,9.45647E-6,0.002514483,0.001746193,0.00187861,3.142813E-7,1.078676E-9,5.458993E-5,1.223307E-5,2.144018E-6,0.002278587,5.959428E-5,0.002645559,4.467502E-4,0.00154965,9.342597E-5,3.627013E-4,5.575362E-5,3.482951E-10,1.498886E-12,2.408203E-7,7.225858E-6,1.633032E-9,3.302233E-16,2.467757E-12,0.001615977,4.187719E-4,2.80453E-5,1.164602E-6,5.71583E-7,6.075654E-8,1.754055E-9,-4.314572E-28,-1.129723E-39,-1.29237E-40,-7.132361E-77,-6.639432E-24,7.648724,5.26933E-5,433789.8,433789.8
7.041135E-6,16.31252,-1.148314E10,1768.725,1768.725,8.595631E-4,1.0,0.7714954,6.791754E-4,0.06487829,0.002213825,0.002616751,2.447287E-5,0.0992823,2.239402E-4,0.03457668,7.941301E-5,7.480982E-7,4.796555E-7,0.00729982,3.933389E-4,9.30976E-6,0.002518245,0.001744645,0.001876615,2.979888E-7,1.043653E-9,5.364592E-5,1.20409E-5,2.120751E-6,0.002264069,5.88016E-5,0.002643643,4.499893E-4,0.001557371,9.37067E-5,3.622124E-4,5.645784E-5,3.354171E-10,1.462123E-12,2.361337E-7,7.050737E-6,1.57523E-9,3.164693E-16,2.363269E-12,0.001612137,4.170398E-4,2.834368E-5,1.184357E-6,5.759235E-7,6.168726E-8,1.797898E-9,-4.198519E-28,-1.132412E-39,-1.263945E-40,-3.852366E-77,-6.493409E-24,7.647778,5.269346E-5,433736.2,433736.2
7.054476E-6,16.31251,-1.146821E10,1768.682,1768.682,8.595631E-4,1.0,0.7714843,6.783537E-4,0.06489806,0.002209978,0.002612406,2.441885E-5,0.09928021,2.235687E-4,0.03459683,7.897262E-5,7.443708E-7,4.770467E-7,0.007286276,3.924999E-4,9.281683E-6,0.002518963,0.001744342,0.001876221,2.949431E-7,1.035005E-9,5.34657E-5,1.200418E-5,2.116298E-6,0.002261283,5.86501E-5,0.002643268,4.506155E-4,0.001558864,9.376071E-5,3.621175E-4,5.659434E-5,3.329824E-10,1.455135E-12,2.352399E-7,7.017535E-6,1.564317E-9,3.137066E-16,2.34334E-12,0.001611396,4.167056E-4,2.840153E-5,1.188205E-6,5.767662E-7,6.186852E-8,1.806475E-9,-4.176578E-28,-1.132925E-39,-1.258523E-40,-3.421612E-77,-6.465558E-24,7.647595,5.26935E-5,433725.8,433725.8
7.164085E-6,16.31241,-1.134697E10,1768.328,1768.328,8.595631E-4,1.0,0.7713942,6.716997E-4,0.06505839,0.002178927,0.002577124,2.398349E-5,0.09926202,2.205679E-4,0.03476107,7.5458E-5,7.14693E-7,4.563107E-7,0.007176482,3.857123E-4,9.055651E-6,0.002524733,0.001741823,0.001872901,2.712301E-7,9.850036E-10,5.201966E-5,1.170921E-5,2.080451E-6,0.002238771,5.743259E-5,0.002640135,4.557308E-4,0.001571051,9.419888E-5,3.613388E-4,5.771348E-5,3.138372E-10,1.399432E-12,2.280797E-7,6.75375E-6,1.478134E-9,2.936101E-16,2.188861E-12,0.001605357,4.139835E-4,2.887595E-5,1.219984E-6,5.83693E-7,6.336486E-8,1.877746E-9,-4.001126E-28,-1.137062E-39,-1.215088E-40,-1.28658E-77,-6.242433E-24,7.64611,5.269382E-5,433641.6,433641.6
