Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C4H2_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.03986094,15.87922,1744157.0,1199.282,1199.282,0.001289345,1.0,0.7679959,3.804963E-7,0.06911382,2.267178E-6,0.009723909,1.197998E-6,0.1208435,2.372655E-7,0.006008233,5.689128E-4,7.851462E-8,3.786902E-9,0.0085121,1.134281E-5,7.567761E-4,3.556936E-4,1.131926E-5,5.475188E-10,1.164058E-6,2.591844E-4,1.573357E-6,5.902208E-5,4.380642E-5,2.065329E-6,0.007287141,0.001169618,2.459623E-5,0.002282472,5.530942E-5,0.001921728,1.818459E-5,3.093782E-5,1.145924E-6,1.361317E-5,4.677239E-7,2.758923E-5,7.017781E-7,7.954604E-6,2.497839E-8,9.133736E-9,0.002596677,6.134578E-6,1.536793E-5,1.48878E-4,1.309049E-5,3.805909E-5,1.508612E-6,4.438647E-13,1.500264E-18,1.038205E-13,7.990594,8.119697E-5,453178.7,453178.7
0.04,15.87999,1740686.0,1199.331,1199.331,0.001289345,1.0,0.7679465,3.808159E-7,0.06916503,2.264208E-6,0.00972832,1.198626E-6,0.1208769,2.371569E-7,0.006017133,5.664307E-4,7.82088E-8,3.775558E-9,0.008477695,1.130443E-5,7.560853E-4,3.551393E-4,1.119579E-5,5.475937E-10,1.152669E-6,2.584598E-4,1.568827E-6,5.871158E-5,4.364092E-5,2.06144E-6,0.007272867,0.001170483,2.467019E-5,0.002287223,5.528009E-5,0.001922724,1.819947E-5,3.106563E-5,1.129394E-6,1.35541E-5,4.653247E-7,2.726631E-5,6.962622E-7,7.945155E-6,2.473339E-8,8.726461E-9,0.002595359,6.133976E-6,1.54276E-5,1.48953E-4,1.301033E-5,3.815156E-5,1.507049E-6,4.062498E-13,1.310534E-18,9.50552E-14,7.990537,8.119305E-5,453175.4,453175.4
0.04018937,15.88103,1736073.0,1199.398,1199.398,0.001289345,1.0,0.7678795,3.812527E-7,0.06923457,2.260199E-6,0.009734311,1.199486E-6,0.120922,2.370108E-7,0.006029245,5.630632E-4,7.779422E-8,3.760196E-9,0.008431023,1.12524E-5,7.551366E-4,3.54384E-4,1.103025E-5,5.477E-10,1.137407E-6,2.574746E-4,1.562683E-6,5.829299E-5,4.341744E-5,2.056172E-6,0.007253495,0.001171653,2.477091E-5,0.002293694,5.523985E-5,0.00192407,1.82197E-5,3.123996E-5,1.107229E-6,1.347424E-5,4.620878E-7,2.68331E-5,6.88825E-7,7.93233E-6,2.440569E-8,8.202039E-9,0.002593559,6.133177E-6,1.550898E-5,1.490532E-4,1.290251E-5,3.827728E-5,1.504948E-6,3.599581E-13,1.089318E-18,8.426402E-14,7.990461,8.118772E-5,453171.1,453171.1
0.04035837,15.88196,1731777.0,1199.458,1199.458,0.001289345,1.0,0.76782,3.816442E-7,0.06929643,2.25663E-6,0.00973964,1.200257E-6,0.1209621,2.368822E-7,0.006040044,5.600711E-4,7.742621E-8,3.746558E-9,0.008389559,1.120621E-5,7.542817E-4,3.537097E-4,1.088515E-5,5.477989E-10,1.124035E-6,2.565968E-4,1.557227E-6,5.792372E-5,4.321994E-5,2.051504E-6,0.007236276,0.001172692,2.486079E-5,0.002299469,5.520361E-5,0.001925263,1.823773E-5,3.13958E-5,1.087802E-6,1.340355E-5,4.592299E-7,2.645314E-5,6.822622E-7,7.920927E-6,2.411917E-8,7.763422E-9,0.002591949,6.132487E-6,1.558171E-5,1.491408E-4,1.280767E-5,3.838925E-5,1.5031E-6,3.232225E-13,9.244527E-19,7.569685E-14,7.990392,8.118298E-5,453167.2,453167.2
0.041,15.88546,1715942.0,1199.684,1199.684,0.001289345,1.0,0.7675959,3.831417E-7,0.0695297,2.243305E-6,0.009759732,1.203213E-6,0.1211119,2.364073E-7,0.006080978,5.488163E-4,7.604423E-8,3.695433E-9,0.008233629,1.103265E-5,7.509704E-4,3.511463E-4,1.035496E-5,5.482067E-10,1.0752E-6,2.532765E-4,1.536722E-6,5.655509E-5,4.248522E-5,2.034013E-6,0.007171452,0.001176581,2.520204E-5,0.0023214,5.506351E-5,0.001929718,1.830595E-5,3.198978E-5,1.016807E-6,1.31398E-5,4.48619E-7,2.506256E-5,6.57941E-7,7.877966E-6,2.307616E-8,6.309487E-9,0.002585804,6.130031E-6,1.585877E-5,1.494586E-4,1.24583E-5,3.88127E-5,1.496289E-6,2.137583E-13,4.900213E-19,5.014597E-14,7.990135,8.116509E-5,453152.6,453152.6
0.042,15.89084,1691541.0,1200.032,1200.032,0.001289345,1.0,0.7672529,3.855095E-7,0.06988816,2.223135E-6,0.009790595,1.207904E-6,0.1213382,2.357084E-7,0.006144547,5.31613E-4,7.393821E-8,3.617729E-9,0.007995381,1.076786E-5,7.456072E-4,3.471414E-4,9.591953E-6,5.48936E-10,1.004927E-6,2.481421E-4,1.505402E-6,5.452327E-5,4.138641E-5,2.007488E-6,0.007072182,0.001182473,2.573376E-5,0.002355592,5.483722E-5,0.001936431,1.841146E-5,3.292275E-5,9.146268E-7,1.274274E-5,4.328168E-7,2.305403E-5,6.218542E-7,7.812055E-6,2.15808E-8,4.60401E-9,0.002576123,6.12666E-6,1.629347E-5,1.499078E-4,1.194675E-5,3.946712E-5,1.486274E-6,1.117051E-13,1.814081E-19,2.627723E-14,7.989743,8.113758E-5,453130.4,453130.4
0.043,15.89615,1667451.0,1200.375,1200.375,0.001289345,1.0,0.7669175,3.879129E-7,0.07024054,2.203643E-6,0.00982091,1.212677E-6,0.1215559,2.350557E-7,0.006207843,5.148188E-4,7.188797E-8,3.542306E-9,0.007762867,1.050967E-5,7.400108E-4,3.431245E-4,8.900375E-6,5.497637E-10,9.411054E-7,2.430586E-4,1.474809E-6,5.26045E-5,4.033988E-5,1.981807E-6,0.00697503,0.001188161,2.626522E-5,0.0023898,5.460165E-5,0.001942872,1.851587E-5,3.386446E-5,8.220066E-7,1.23614E-5,4.17846E-7,2.122396E-5,5.878405E-7,7.74737E-6,2.022236E-8,3.40433E-9,0.002566319,6.123738E-6,1.673159E-5,1.503029E-4,1.14725E-5,4.011477E-5,1.476896E-6,5.809682E-14,6.650883E-20,1.370558E-14,7.989361,8.111051E-5,453108.7,453108.7
0.044,15.90137,1643650.0,1200.713,1200.713,0.001289345,1.0,0.7665895,3.903462E-7,0.07058696,2.184781E-6,0.009850676,1.217514E-6,0.1217652,2.344451E-7,0.006270864,4.98431E-4,6.9891E-8,3.469032E-9,0.007535995,1.025771E-5,7.341961E-4,3.390959E-4,8.274044E-6,5.50674E-10,8.830423E-7,2.380275E-4,1.444888E-6,5.07886E-5,3.934143E-5,1.956916E-6,0.006879965,0.001193649,2.679627E-5,0.002424024,5.435722E-5,0.001949051,1.861907E-5,3.481481E-5,7.381295E-7,1.199449E-5,4.036419E-7,1.955637E-5,5.557546E-7,7.683865E-6,1.898111E-8,2.559673E-9,0.002556395,6.121147E-6,1.717303E-5,1.506462E-4,1.103248E-5,4.075563E-5,1.468059E-6,2.990755E-14,2.336648E-20,7.07671E-15,7.988988,8.108387E-5,453087.5,453087.5
0.045,15.90651,1620116.0,1201.046,1201.046,0.001289345,1.0,0.7662687,3.928046E-7,0.07092756,2.16651E-6,0.009879893,1.2224E-6,0.1219663,2.338733E-7,0.006333609,4.824463E-4,6.794517E-8,3.397799E-9,0.007314677,1.00117E-5,7.281772E-4,3.350563E-4,7.707356E-6,5.516534E-10,8.301309E-7,2.330506E-4,1.415593E-6,4.906702E-5,3.838746E-5,1.932769E-6,0.00678696,0.001198939,2.732676E-5,0.002458263,5.410435E-5,0.001954975,1.872097E-5,3.577369E-5,6.622525E-7,1.164094E-5,3.901493E-7,1.803693E-5,5.254689E-7,7.621501E-6,1.784201E-8,1.965922E-9,0.002546353,6.118787E-6,1.761766E-5,1.509402E-4,1.062389E-5,4.138965E-5,1.459685E-6,1.532459E-14,8.221188E-21,3.63718E-15,7.988623,8.105766E-5,453066.9,453066.9
0.046,15.91157,1596839.0,1201.375,1201.375,0.001289345,1.0,0.765955,3.952839E-7,0.07126243,2.148796E-6,0.00990856,1.227323E-6,0.1221592,2.333373E-7,0.006396077,4.668616E-4,6.604863E-8,3.328512E-9,0.007098827,9.771391E-6,7.219678E-4,3.310066E-4,7.195094E-6,5.526902E-10,7.818244E-7,2.281292E-4,1.386883E-6,4.743238E-5,3.747478E-5,1.909328E-6,0.006695985,0.001204034,2.785655E-5,0.002492516,5.384347E-5,0.001960654,1.882151E-5,3.674099E-5,5.93683E-7,1.129981E-5,3.773188E-7,1.665242E-5,4.968672E-7,7.560249E-6,1.679296E-8,1.547894E-9,0.002536198,6.11657E-6,1.806536E-5,1.51187E-4,1.024416E-5,4.20168E-5,1.451706E-6,7.792706E-15,2.761595E-21,1.855369E-15,7.988267,8.103187E-5,453046.7,453046.7
0.047,15.91656,1573802.0,1201.699,1201.699,0.001289345,1.0,0.7656483,3.977803E-7,0.07159168,2.131611E-6,0.009936675,1.232269E-6,0.1223442,2.328346E-7,0.006458264,4.516731E-4,6.419973E-8,3.261085E-9,0.006888359,9.536568E-6,7.155813E-4,3.26948E-4,6.732449E-6,5.537741E-10,7.376355E-7,2.232648E-4,1.358725E-6,4.587825E-5,3.660057E-5,1.886558E-6,0.006607013,0.001208937,2.838547E-5,0.002526781,5.357499E-5,0.001966093,1.892064E-5,3.771659E-5,5.317807E-7,1.097033E-5,3.651068E-7,1.539073E-5,4.698465E-7,7.500081E-6,1.582417E-8,1.252777E-9,0.002525933,6.114419E-6,1.851603E-5,1.513887E-4,9.890889E-6,4.263704E-5,1.444066E-6,3.929536E-15,8.741596E-22,9.386066E-16,7.98792,8.100649E-5,453027.0,453027.0
0.048,15.92147,1551011.0,1202.019,1202.019,0.001289345,1.0,0.7653485,4.00291E-7,0.07191542,2.11493E-6,0.009964237,1.237231E-6,0.1225214,2.323632E-7,0.006520167,4.36877E-4,6.239702E-8,3.195444E-9,0.006683189,9.307057E-6,7.090301E-4,3.228821E-4,6.31499E-6,5.548963E-10,6.971305E-7,2.184587E-4,1.331088E-6,4.439905E-5,3.576234E-5,1.864431E-6,0.006520016,0.001213649,2.891338E-5,0.002561059,5.329934E-5,0.001971301,1.90183E-5,3.870036E-5,4.75955E-7,1.065181E-5,3.534745E-7,1.424084E-5,4.443099E-7,7.440976E-6,1.492757E-8,1.043522E-9,0.00251556,6.112266E-6,1.896953E-5,1.515476E-4,9.561902E-6,4.325035E-5,1.436716E-6,1.970891E-15,2.857017E-22,4.72281E-16,7.98758,8.098151E-5,453007.7,453007.7
0.049,15.9263,1528437.0,1202.334,1202.334,0.001289345,1.0,0.7650555,4.028123E-7,0.07223375,2.098734E-6,0.009991244,1.242199E-6,0.1226909,2.319211E-7,0.006581784,4.224693E-4,6.063925E-8,3.131525E-9,0.006483232,9.082699E-6,7.023267E-4,3.188103E-4,5.938641E-6,5.560484E-10,6.59923E-7,2.137119E-4,1.303945E-6,4.298984E-5,3.495788E-5,1.842917E-6,0.006434966,0.001218175,2.944013E-5,0.002595347,5.301693E-5,0.001976285,1.911445E-5,3.969217E-5,4.256612E-7,1.034367E-5,3.423866E-7,1.319262E-5,4.201734E-7,7.382916E-6,1.409636E-8,8.94057E-10,0.002505083,6.11005E-6,1.942574E-5,1.516654E-4,9.255185E-6,4.385669E-5,1.429614E-6,9.827425E-16,9.06937E-23,2.362506E-16,7.987248,8.095693E-5,452988.9,452988.9
0.05,15.93106,1506122.0,1202.644,1202.644,0.001289345,1.0,0.764769,4.05343E-7,0.07254676,2.083003E-6,0.01001769,1.247166E-6,0.1228528,2.31507E-7,0.006643109,4.084455E-4,5.892509E-8,3.069261E-9,0.006288405,8.863365E-6,6.954828E-4,3.147344E-4,5.59965E-6,5.572244E-10,6.256691E-7,2.090257E-4,1.277274E-6,4.164622E-5,3.418522E-5,1.821995E-6,0.006351836,0.001222517,2.996556E-5,0.002629643,5.272819E-5,0.001981051,1.920909E-5,4.069188E-5,3.803973E-7,1.004539E-5,3.318114E-7,1.223688E-5,3.973528E-7,7.325883E-6,1.332471E-8,7.861339E-10,0.002494505,6.107719E-6,1.988455E-5,1.517443E-4,8.968893E-6,4.445604E-5,1.422726E-6,4.863329E-16,2.493241E-23,1.172043E-16,7.986924,8.093275E-5,452970.5,452970.5
0.051,15.93575,1483983.0,1202.95,1202.95,0.001289345,1.0,0.7644891,4.078787E-7,0.07285454,2.067724E-6,0.01004359,1.252122E-6,0.1230073,2.31119E-7,0.006704139,3.948012E-4,5.725384E-8,3.008615E-9,0.006098625,8.648935E-6,6.8851E-4,3.106565E-4,5.294573E-6,5.58416E-10,5.94063E-7,2.044008E-4,1.251055E-6,4.036426E-5,3.344257E-5,1.801642E-6,0.006270599,0.001226677,3.048953E-5,0.002663947,5.243353E-5,0.001985606,1.930217E-5,4.169936E-5,3.397015E-7,9.756519E-6,3.2172E-7,1.136517E-5,3.757785E-7,7.269865E-6,1.260754E-8,7.07042E-10,0.002483829,6.105224E-6,2.034583E-5,1.517861E-4,8.701334E-6,4.504837E-5,1.41602E-6,2.391178E-16,7.563579E-24,4.899479E-17,7.986607,8.090895E-5,452952.5,452952.5
0.052,15.94036,1462129.0,1203.252,1203.252,0.001289345,1.0,0.7642156,4.104202E-7,0.0731572,2.052881E-6,0.01006892,1.257068E-6,0.1231545,2.307566E-7,0.006764869,3.815314E-4,5.562393E-8,2.949515E-9,0.005913807,8.439292E-6,6.814194E-4,3.065784E-4,5.020248E-6,5.596203E-10,5.648332E-7,1.998384E-4,1.22527E-6,3.914043E-5,3.272835E-5,1.78184E-6,0.006191225,0.001230658,3.10119E-5,0.002698255,5.213337E-5,0.001989955,1.939369E-5,4.271445E-5,3.031495E-7,9.476635E-6,3.120857E-7,1.056981E-5,3.553779E-7,7.214848E-6,1.19404E-8,6.47947E-10,0.002473057,6.102528E-6,2.080947E-5,1.517926E-4,8.450963E-6,4.563365E-5,1.409469E-6,1.171681E-16,3.117892E-24,-1.41912E-18,7.986297,8.088553E-5,452934.9,452934.9
0.053,15.9449,1440489.0,1203.549,1203.549,0.001289345,1.0,0.7639484,4.129637E-7,0.07345481,2.038466E-6,0.01009369,1.261994E-6,0.1232945,2.304181E-7,0.006825295,3.686312E-4,5.403496E-8,2.891935E-9,0.00573387,8.234368E-6,6.742216E-4,3.025024E-4,4.773788E-6,5.608305E-10,5.377389E-7,1.953391E-4,1.199905E-6,3.797149E-5,3.20411E-5,1.762569E-6,0.006113689,0.001234464,3.15325E-5,0.002732567,5.182813E-5,0.001994105,1.948363E-5,4.373702E-5,2.703529E-7,9.205377E-6,3.02884E-7,9.843811E-6,3.360856E-7,7.160822E-6,1.131933E-8,6.027529E-10,0.002462194,6.099587E-6,2.127535E-5,1.517656E-4,8.216364E-6,4.621188E-5,1.403051E-6,5.728819E-17,6.472096E-25,-1.262493E-17,7.985994,8.086249E-5,452917.7,452917.7
0.054,15.94937,1419062.0,1203.842,1203.842,0.001289345,1.0,0.7636875,4.155077E-7,0.07374747,2.024465E-6,0.0101179,1.266894E-6,0.1234275,2.301027E-7,0.006885412,3.560955E-4,5.248587E-8,2.83583E-9,0.005558729,8.034039E-6,6.669271E-4,2.984305E-4,4.552539E-6,5.62042E-10,5.125658E-7,1.909036E-4,1.174945E-6,3.68545E-5,3.137951E-5,1.743815E-6,0.006037961,0.001238098,3.20512E-5,0.002766881,5.151822E-5,0.001998062,1.957199E-5,4.476691E-5,2.409546E-7,8.942412E-6,2.940924E-7,9.18078E-6,3.178476E-7,7.107774E-6,1.074074E-8,5.671886E-10,0.002451242,6.096375E-6,2.174335E-5,1.517067E-4,7.996244E-6,4.678303E-5,1.396744E-6,2.777497E-17,2.128657E-25,-4.399853E-16,7.985697,8.083982E-5,452900.9,452900.9
0.055,15.95377,1397880.0,1204.13,1204.13,0.001289345,1.0,0.7634326,4.180512E-7,0.07403526,2.01087E-6,0.01014154,1.271768E-6,0.1235536,2.298097E-7,0.006945215,3.439187E-4,5.097584E-8,2.78116E-9,0.005388302,7.838252E-6,6.59546E-4,2.943651E-4,4.354085E-6,5.632515E-10,4.891244E-7,1.865327E-4,1.150379E-6,3.578674E-5,3.074236E-5,1.725562E-6,0.005964014,0.001241561,3.256785E-5,0.002801193,5.120407E-5,0.00200183,1.965876E-5,4.580398E-5,2.146288E-7,8.687433E-6,2.856898E-7,8.574913E-6,3.006015E-7,7.055697E-6,1.020142E-8,5.383607E-10,0.002440203,6.092859E-6,2.221336E-5,1.516177E-4,7.789424E-6,4.73471E-5,1.390531E-6,1.351487E-17,1.095099E-25,-2.446177E-15,7.985407,8.081752E-5,452884.5,452884.5
0.056,15.95811,1376933.0,1204.414,1204.414,0.001289345,1.0,0.7631837,4.205926E-7,0.07431828,1.997674E-6,0.01016462,1.276609E-6,0.1236729,2.295382E-7,0.0070047,3.320953E-4,4.950414E-8,2.727893E-9,0.005222506,7.646923E-6,6.520881E-4,2.903082E-4,4.176212E-6,5.64455E-10,4.672459E-7,1.822267E-4,1.126197E-6,3.476571E-5,3.012853E-5,1.707795E-6,0.005891821,0.001244858,3.308231E-5,0.002835504,5.088607E-5,0.002005415,1.974394E-5,4.684808E-5,1.910771E-7,8.440161E-6,2.776567E-7,8.020913E-6,2.842956E-7,7.00458E-6,9.698431E-9,5.14243E-10,0.002429082,6.089015E-6,2.268526E-5,1.515001E-4,7.594823E-6,4.790407E-5,1.384397E-6,6.55656E-18,2.979142E-26,-4.375881E-15,7.985123,8.079557E-5,452868.3,452868.3
0.057,15.96237,1356223.0,1204.695,1204.695,0.001289345,1.0,0.7629407,4.231306E-7,0.0745966,1.984867E-6,0.01018713,1.281414E-6,0.1237856,2.292875E-7,0.007063862,3.206197E-4,4.807003E-8,2.675995E-9,0.005061256,7.459983E-6,6.445628E-4,2.862623E-4,4.016904E-6,5.656492E-10,4.467807E-7,1.779863E-4,1.102391E-6,3.378907E-5,2.9537E-5,1.690502E-6,0.005821353,0.001247991,3.359445E-5,0.002869809,5.056465E-5,0.002008823,1.982753E-5,4.789904E-5,1.70027E-7,8.200336E-6,2.699749E-7,7.513969E-6,2.688798E-7,6.954414E-6,9.229093E-9,4.934587E-10,0.00241788,6.084821E-6,2.315895E-5,1.513555E-4,7.411459E-6,4.845395E-5,1.378327E-6,3.14838E-18,9.755936E-27,-5.370383E-15,7.984845,8.077397E-5,452852.6,452852.6
0.05764986,15.96511,1342903.0,1204.874,1204.874,0.001289345,1.0,0.7627859,4.247779E-7,0.074775,1.976759E-6,0.01020146,1.284518E-6,0.1238554,2.291355E-7,0.007102133,3.133457E-4,4.71579E-8,2.642995E-9,0.004958865,7.34082E-6,6.396408E-4,2.836399E-4,3.922454E-6,5.664193E-10,4.341756E-7,1.752659E-4,1.087118E-6,3.317716E-5,2.916409E-5,1.679513E-6,0.005776471,0.00124994,3.392595E-5,0.0028921,5.035413E-5,0.002010945,1.9881E-5,4.858563E-5,1.575703E-7,8.048361E-6,2.651629E-7,7.207667E-6,2.593164E-7,6.92232E-6,8.940963E-9,4.8131E-10,0.002410558,6.081899E-6,2.346768E-5,1.512478E-4,7.297894E-6,4.880748E-5,1.374411E-6,1.942718E-18,5.11561E-27,-1.15658E-13,7.984667,8.076012E-5,452842.5,452842.5
0.058,15.96658,1335758.0,1204.97,1204.97,0.001289345,1.0,0.7627035,4.256642E-7,0.07487032,1.972446E-6,0.01020908,1.286182E-6,0.1238918,2.290571E-7,0.007122695,3.094863E-4,4.667287E-8,2.625441E-9,0.004904477,7.277374E-6,6.369794E-4,2.822295E-4,3.87435E-6,5.668314E-10,4.275982E-7,1.738119E-4,1.078954E-6,3.285472E-5,2.896684E-5,1.673671E-6,0.005752585,0.001250963,3.410411E-5,0.002904108,5.02402E-5,0.002012058,1.990953E-5,4.895673E-5,1.51234E-7,7.967727E-6,2.626276E-7,7.049772E-6,2.543075E-7,6.905194E-6,8.790999E-9,4.750987E-10,0.0024066,6.080257E-6,2.363432E-5,1.511853E-4,7.23845E-6,4.899671E-5,1.37231E-6,1.4985E-18,3.440859E-27,-1.165411E-13,7.984572,8.075272E-5,452837.1,452837.1
0.059,15.97071,1315536.0,1205.242,1205.242,0.001289345,1.0,0.762472,4.281921E-7,0.07513951,1.9604E-6,0.01023046,1.290908E-6,0.1239916,2.288461E-7,0.007181195,2.986882E-4,4.531179E-8,2.576192E-9,0.00475207,7.099009E-6,6.293469E-4,2.782121E-4,3.746814E-6,5.679985E-10,4.095758E-7,1.697035E-4,1.055876E-6,3.196046E-5,2.841707E-5,1.657288E-6,0.005685483,0.001253778,3.461118E-5,0.002938399,4.991313E-5,0.002015125,1.998995E-5,5.002098E-5,1.344629E-7,7.742082E-6,2.555977E-7,6.624182E-6,2.405323E-7,6.856905E-6,8.381777E-9,4.58515E-10,0.002395246,6.075304E-6,2.411125E-5,1.509912E-4,7.074941E-6,4.95324E-5,1.366333E-6,7.051782E-19,1.070299E-27,-3.723229E-13,7.984305,8.073182E-5,452822.0,452822.0
0.06,15.97478,1295561.0,1205.51,1205.51,0.001289345,1.0,0.762246,4.307133E-7,0.07540427,1.948726E-6,0.01025127,1.29559E-6,0.1240851,2.286541E-7,0.007239359,2.882199E-4,4.398626E-8,2.528228E-9,0.004603961,6.924841E-6,6.216737E-4,2.742122E-4,3.632848E-6,5.691484E-10,3.926143E-7,1.656617E-4,1.033153E-6,3.110452E-5,2.788692E-5,1.641344E-6,0.005620022,0.001256438,3.511552E-5,0.002972679,4.958383E-5,0.002018029,2.00688E-5,5.109163E-5,1.195184E-7,7.523203E-6,2.488709E-7,6.233773E-6,2.275129E-7,6.809541E-6,7.999467E-9,4.432537E-10,0.00238382,6.06995E-6,2.458965E-5,1.507743E-4,6.920227E-6,5.006098E-5,1.360389E-6,3.334999E-19,3.498328E-28,-7.782817E-13,7.984044,8.071124E-5,452807.2,452807.2
0.061,15.97879,1275838.0,1205.774,1205.774,0.001289345,1.0,0.7620256,4.33227E-7,0.07566467,1.937418E-6,0.01027151,1.300227E-6,0.1241725,2.284807E-7,0.00729718,2.780751E-4,4.26956E-8,2.481523E-9,0.004460067,6.754807E-6,6.139682E-4,2.702321E-4,3.531054E-6,5.70279E-10,3.766191E-7,1.616865E-4,1.010781E-6,3.028507E-5,2.737557E-5,1.625826E-6,0.005556174,0.001258948,3.561701E-5,0.003006947,4.925268E-5,0.002020775,2.014607E-5,5.216853E-5,1.062111E-7,7.310887E-6,2.42433E-7,5.875223E-6,2.152091E-7,6.763095E-6,7.642125E-9,4.291911E-10,0.002372325,6.064181E-6,2.506942E-5,1.505361E-4,6.773618E-6,5.058249E-5,1.354468E-6,1.536279E-19,9.205397E-29,-1.754573E-12,7.983788,8.0691E-5,452792.6,452792.6
0.062,15.98273,1256370.0,1206.033,1206.033,0.001289345,1.0,0.7618105,4.357323E-7,0.0759208,1.92647E-6,0.01029118,1.304815E-6,0.1242538,2.283254E-7,0.007354655,2.682474E-4,4.143917E-8,2.43605E-9,0.004320303,6.588846E-6,6.062385E-4,2.662738E-4,3.440179E-6,5.713884E-10,3.615077E-7,1.577781E-4,9.887543E-7,2.950042E-5,2.688229E-5,1.610726E-6,0.005493909,0.00126131,3.611552E-5,0.0030412,4.892007E-5,0.002023366,2.022179E-5,5.325153E-5,9.437135E-8,7.104943E-6,2.362703E-7,5.545563E-6,2.035828E-7,6.717556E-6,7.308124E-9,4.177279E-10,0.002360763,6.057986E-6,2.555045E-5,1.502779E-4,6.634496E-6,5.109693E-5,1.348563E-6,7.012891E-20,2.355649E-29,-1.107839E-11,7.983536,8.067109E-5,452778.4,452778.4
0.063,15.98662,1237160.0,1206.289,1206.289,0.001289345,1.0,0.7616008,4.382285E-7,0.07617274,1.915877E-6,0.01031028,1.309353E-6,0.1243293,2.281876E-7,0.00741178,2.587305E-4,4.021634E-8,2.391786E-9,0.004184587,6.426901E-6,5.984925E-4,2.623396E-4,3.359104E-6,5.724742E-10,3.472074E-7,1.539365E-4,9.670695E-7,2.874896E-5,2.640637E-5,1.596033E-6,0.005433201,0.001263527,3.661092E-5,0.003075437,4.858637E-5,0.002025807,2.029595E-5,5.434048E-5,8.384789E-8,6.905185E-6,2.303702E-7,5.242136E-6,1.925981E-7,6.672917E-6,6.995559E-9,4.047936E-10,0.002349138,6.051357E-6,2.603265E-5,1.50001E-4,6.502307E-6,5.160431E-5,1.342667E-6,3.271766E-20,8.395831E-30,-1.487113E-11,7.98329,8.065149E-5,452764.4,452764.4
0.064,15.99044,1218210.0,1206.541,1206.541,0.001289345,1.0,0.7613962,4.407147E-7,0.07642057,1.905636E-6,0.01032882,1.313839E-6,0.124399,2.28067E-7,0.00746855,2.495182E-4,3.902653E-8,2.348716E-9,0.004052839,6.268918E-6,5.907376E-4,2.584313E-4,3.286808E-6,5.735385E-10,3.336531E-7,1.501618E-4,9.457232E-7,2.802922E-5,2.594715E-5,1.581738E-6,0.005374022,0.001265603,3.71031E-5,0.003109655,4.825194E-5,0.002028102,2.036857E-5,5.543522E-5,7.450247E-8,6.711453E-6,2.24721E-7,4.962519E-6,1.822211E-7,6.629168E-6,6.703745E-9,4.01498E-10,0.002337452,6.044287E-6,2.651592E-5,1.497066E-4,6.376539E-6,5.210466E-5,1.336775E-6,1.513501E-20,2.545395E-30,-5.597312E-11,7.983048,8.063221E-5,452750.7,452750.7
