Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_IC3H7_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_NC4H10_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H5_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NC5H12_Soln#17 (),Mole_fraction_NC5H11_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M3_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H15_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_INDENE_Soln#17 (),Mole_fraction_C12H8_Soln#17 (),Mole_fraction_C14H10_Soln#17 (),Mole_fraction_NC12H26_Soln#17 (),Mole_fraction_NC16H34_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
1.517013E-6,15.83301,-1.714237E10,1561.728,1561.728,0.001002824,1.0,0.8218432,8.004579E-4,0.01921587,0.007683362,0.006735459,4.492833E-4,0.07116899,6.087567E-4,0.004402,0.002890079,5.3825E-5,6.222396E-5,0.02838169,0.001828138,2.931455E-4,5.240197E-4,8.099231E-5,6.028026E-4,2.689236E-5,1.100568E-4,4.206341E-5,0.006575811,5.194103E-4,1.352853E-4,0.01175375,3.441135E-4,5.151219E-4,3.784387E-6,1.95282E-4,4.231407E-6,2.070246E-4,9.796895E-8,3.741631E-4,4.487954E-7,0.001733181,8.364282E-5,0.001909194,5.499529E-4,5.329907E-7,0.00206321,0.003053209,2.360803E-4,1.262549E-7,4.327152E-6,5.157179E-7,3.304875E-9,6.876635E-8,1.076225E-4,6.527237E-6,0.001566174,8.116793,6.333752E-5,460335.9,460335.9
1.573722E-6,15.84141,-1.612664E10,1561.499,1561.499,0.001002824,1.0,0.8211973,7.788375E-4,0.01959567,0.007460602,0.006796048,4.312013E-4,0.07175278,5.978539E-4,0.004502906,0.002886848,5.183605E-5,5.907579E-5,0.0284579,0.001808012,3.020538E-4,5.335609E-4,8.368014E-5,5.982621E-4,2.539658E-5,1.091169E-4,4.30594E-5,0.00652367,5.201375E-4,1.308608E-4,0.01179991,3.390133E-4,5.346223E-4,4.042946E-6,1.999031E-4,4.493782E-6,2.128029E-4,1.04263E-7,3.67139E-4,4.14523E-7,0.001655932,8.206748E-5,0.001902718,5.373707E-4,4.948408E-7,0.002005432,0.003046728,2.363752E-4,1.341936E-7,4.504643E-6,5.36411E-7,3.589765E-9,7.013006E-8,9.672371E-5,5.551255E-6,0.001462938,8.111301,6.330393E-5,460024.4,460024.4
1.599504E-6,15.84509,-1.569537E10,1561.4,1561.4,0.001002824,1.0,0.8209134,7.693666E-4,0.01976418,0.007363125,0.006822065,4.233371E-4,0.07201029,5.929711E-4,0.004547959,0.002885135,5.097335E-5,5.772487E-5,0.02848984,0.001799015,3.060489E-4,5.378202E-4,8.489058E-5,5.961921E-4,2.4756E-5,1.086848E-4,4.349939E-5,0.006499705,5.203752E-4,1.289207E-4,0.01181941,3.366562E-4,5.433657E-4,4.161819E-6,2.019755E-4,4.613709E-6,2.153844E-4,1.071638E-7,3.639866E-4,3.999834E-7,0.001621973,8.133848E-5,0.001899601,5.317459E-4,4.78588E-7,0.001979735,0.003043876,2.364937E-4,1.378395E-7,4.584696E-6,5.457536E-7,3.722845E-9,7.073715E-8,9.21663E-5,5.15925E-6,0.001418612,8.108898,6.328921E-5,459888.1,459888.1
1.605584E-6,15.84595,-1.559621E10,1561.376,1561.376,0.001002824,1.0,0.8208473,7.671643E-4,0.01980355,0.007340468,0.006828068,4.215135E-4,0.07207032,5.918263E-4,0.004558511,0.002884711,5.077349E-5,5.741319E-5,0.02849714,0.001796907,3.069862E-4,5.388177E-4,8.517499E-5,5.957036E-4,2.460832E-5,1.085826E-4,4.360202E-5,0.006494033,5.204233E-4,1.284695E-4,0.01182388,3.360974E-4,5.454165E-4,4.189966E-6,2.024616E-4,4.642042E-6,2.159891E-4,1.078513E-7,3.63247E-4,3.966437E-7,0.001614068,8.116557E-5,0.001898852,5.304281E-4,4.748488E-7,0.001973727,0.003043211,2.365204E-4,1.387025E-7,4.603515E-6,5.479507E-7,3.754548E-9,7.087918E-8,9.112533E-5,5.071077E-6,0.001408385,8.108339,6.328579E-5,459856.4,459856.4
1.647373E-6,15.85173,-1.494049E10,1561.222,1561.222,0.001002824,1.0,0.8204018,7.523425E-4,0.02007046,0.007188088,0.006867999,4.092905E-4,0.07247593,5.840277E-4,0.004630281,0.002881591,4.943563E-5,5.533942E-5,0.02854496,0.001782558,3.133773E-4,5.456034E-4,8.71188E-5,5.923445E-4,2.362684E-5,1.078764E-4,4.429584E-5,0.00645486,5.206747E-4,1.254314E-4,0.0118533,3.32231E-4,5.593961E-4,4.384551E-6,2.057768E-4,4.837269E-6,2.201038E-4,1.126125E-7,3.58203E-4,3.745712E-7,0.001560792,7.996806E-5,0.00189356,5.214605E-4,4.500773E-7,0.001932959,0.003038726,2.366904E-4,1.446658E-7,4.732238E-6,5.629883E-7,3.975739E-9,7.18438E-8,8.430331E-5,4.506141E-6,0.001340341,8.104581,6.326273E-5,459643.3,459643.3
1.696926E-6,15.85832,-1.421664E10,1561.046,1561.046,0.001002824,1.0,0.8198922,7.35445E-4,0.02037886,0.007014605,0.006912504,3.954643E-4,0.0729417,5.749361E-4,0.004713735,0.002877466,4.792571E-5,5.302584E-5,0.02859666,0.001765848,3.208443E-4,5.534959E-4,8.939928E-5,5.883615E-4,2.253424E-5,1.07033E-4,4.509334E-5,0.006408046,5.208046E-4,1.219666E-4,0.01188541,3.275995E-4,5.757132E-4,4.6177E-6,2.096502E-4,5.069742E-6,2.24891E-4,1.183367E-7,3.523115E-4,3.502638E-7,0.001499936,7.853111E-5,0.001886996,5.110274E-4,4.226741E-7,0.001885793,0.003033585,2.368647E-4,1.518059E-7,4.883459E-6,5.806752E-7,4.24538E-9,7.29624E-8,7.691302E-5,3.920134E-6,0.001264475,8.100302,6.323644E-5,459400.6,459400.6
1.739521E-6,15.86377,-1.363721E10,1560.902,1560.902,0.001002824,1.0,0.8194695,7.214769E-4,0.02063723,0.006871405,0.006948445,3.841251E-4,0.07332949,5.672562E-4,0.004784077,0.002873585,4.66898E-5,5.11539E-5,0.02863703,0.001751743,3.271681E-4,5.601514E-4,9.133833E-5,5.849426E-4,2.165212E-5,1.063041E-4,4.575776E-5,0.006367561,5.207814E-4,1.191022E-4,0.01191075,3.235909E-4,5.89514E-4,4.820047E-6,2.129307E-4,5.270264E-6,2.28928E-4,1.233235E-7,3.473258E-4,3.308579E-7,0.001449575,7.728511E-5,0.001881131,5.022323E-4,4.006977E-7,0.001846253,0.003029313,2.369927E-4,1.579997E-7,5.012196E-6,5.957508E-7,4.483469E-9,7.390289E-8,7.11129E-5,3.479998E-6,0.001203167,8.096769,6.321469E-5,459200.2,459200.2
1.771157E-6,15.86771,-1.323029E10,1560.799,1560.799,0.001002824,1.0,0.8191642,7.114174E-4,0.02082528,0.006768402,0.00697384,3.760105E-4,0.07361034,5.616322E-4,0.004835513,0.00287052,4.580654E-5,4.982836E-5,0.02866475,0.001741416,3.318098E-4,5.650206E-4,9.276595E-5,5.824082E-4,2.102857E-5,1.057611E-4,4.623911E-5,0.006337381,5.206896E-4,1.170397E-4,0.01192829,3.206037E-4,5.996307E-4,4.971406E-6,2.153387E-4,5.419534E-6,2.318811E-4,1.27066E-7,3.436698E-4,3.17266E-7,0.001413298,7.635513E-5,0.001876657,4.95802E-4,3.852496E-7,0.001817472,0.003026222,2.370759E-4,1.626317E-7,5.10706E-6,6.068712E-7,4.664027E-9,7.458932E-8,6.710683E-5,3.186525E-6,0.001159816,8.094226,6.319902E-5,459056.0,459056.0
1.780859E-6,15.86889,-1.310933E10,1560.768,1560.768,0.001002824,1.0,0.819072,7.083844E-4,0.0208823,0.006737368,0.006981415,3.735726E-4,0.07369528,5.599212E-4,0.004851151,0.002869551,4.554136E-5,4.943241E-5,0.02867288,0.001738275,3.33224E-4,5.665015E-4,9.320161E-5,5.816321E-4,2.084249E-5,1.055944E-4,4.63847E-5,0.00632811,5.206493E-4,1.164179E-4,0.01193346,3.196866E-4,6.027105E-4,5.017998E-6,2.160724E-4,5.465359E-6,2.32779E-4,1.282202E-7,3.425567E-4,3.13231E-7,0.001402362,7.606936E-5,0.001875267,4.938474E-4,3.806544E-7,0.001808745,0.003025288,2.370995E-4,1.640574E-7,5.136023E-6,6.102683E-7,4.720031E-9,7.479781E-8,6.592693E-5,3.101775E-6,0.001146879,8.09346,6.31943E-5,459012.6,459012.6
1.792376E-6,15.87029,-1.296806E10,1560.731,1560.731,0.001002824,1.0,0.8189634,7.048156E-4,0.02094961,0.006700864,0.006990278,3.707092E-4,0.07379539,5.578983E-4,0.004869632,0.002868383,4.522999E-5,4.896873E-5,0.0286823,0.001734561,3.348971E-4,5.68252E-4,9.371748E-5,5.807115E-4,2.06247E-5,1.053965E-4,4.655629E-5,0.006317096,5.205941E-4,1.156864E-4,0.01193947,3.185975E-4,6.063525E-4,5.073414E-6,2.169404E-4,5.519789E-6,2.338404E-4,1.295945E-7,3.412402E-4,3.085208E-7,0.001389495,7.572984E-5,0.001873605,4.915377E-4,3.752849E-7,0.001798446,0.003024188,2.371263E-4,1.657531E-7,5.170326E-6,6.142929E-7,4.786907E-9,7.504409E-8,6.45554E-5,3.004259E-6,0.001131738,8.092559,6.318874E-5,458961.5,458961.5
1.851245E-6,15.87723,-1.228155E10,1560.55,1560.55,0.001002824,1.0,0.8184225,6.870801E-4,0.02128732,0.006519668,0.007033526,3.565631E-4,0.07429544,5.476983E-4,0.004962739,0.002862141,4.369314E-5,4.669921E-5,0.02872688,0.001715829,3.433556E-4,5.770769E-4,9.633235E-5,5.760203E-4,1.956037E-5,1.043836E-4,4.741334E-5,0.006260701,5.201974E-4,1.120528E-4,0.01196817,3.130305E-4,6.247365E-4,5.358295E-6,2.21329E-4,5.79836E-6,2.391888E-4,1.366835E-7,3.345938E-4,2.857068E-7,0.001325598,7.399169E-5,0.001864943,4.799078E-4,3.491908E-7,0.001746801,0.003018697,2.372452E-4,1.744703E-7,5.344318E-6,6.347272E-7,5.135122E-9,7.628299E-8,5.799995E-5,2.552945E-6,0.001057778,8.088082,6.31611E-5,458707.6,458707.6
1.877737E-6,15.88026,-1.199124E10,1560.472,1560.472,0.001002824,1.0,0.8181865,6.79366E-4,0.02143593,0.006440973,0.007051912,3.504549E-4,0.07451429,5.43184E-4,0.005003911,0.002859193,4.303018E-5,4.57302E-5,0.02874508,0.001707536,3.471119E-4,5.80983E-4,9.749716E-5,5.739182E-4,1.910685E-5,1.039277E-4,4.778834E-5,0.006235287,5.199593E-4,1.104736E-4,0.01198002,3.105286E-4,6.328835E-4,5.487342E-6,2.232781E-4,5.923878E-6,2.415545E-4,1.399088E-7,3.316479E-4,2.760929E-7,0.001297845,7.320906E-5,0.001860962,4.747695E-4,3.381499E-7,0.001724097,0.003016296,2.372894E-4,1.784195E-7,5.421883E-6,6.438479E-7,5.295308E-9,7.682989E-8,5.528375E-5,2.373378E-6,0.00102629,8.086137,6.314907E-5,458597.2,458597.2
1.905067E-6,15.88331,-1.170314E10,1560.393,1560.393,0.001002824,1.0,0.8179476,6.71575E-4,0.02158712,0.006361566,0.007070212,3.443138E-4,0.07473618,5.385763E-4,0.00504592,0.002856069,4.236396E-5,4.476263E-5,0.02876269,0.001699068,3.509549E-4,5.849712E-4,9.869104E-5,5.717563E-4,1.865455E-5,1.034576E-4,4.816844E-5,0.00620906,5.196773E-4,1.088796E-4,0.01199159,3.079523E-4,6.412064E-4,5.620977E-6,2.252722E-4,6.05343E-6,2.439688E-4,1.432585E-7,3.286382E-4,2.665726E-7,0.00126985,7.24022E-5,0.001856807,4.695304E-4,3.271891E-7,0.00170102,0.003013864,2.373293E-4,1.825098E-7,5.501418E-6,6.532077E-7,5.462805E-9,7.738738E-8,5.262278E-5,2.201842E-6,9.949139E-4,8.084173,6.313692E-5,458485.8,458485.8
1.920743E-6,15.88504,-1.154295E10,1560.349,1560.349,0.001002824,1.0,0.8178127,6.671807E-4,0.02167289,0.006316813,0.007080412,3.408628E-4,0.07486171,5.359559E-4,0.005069806,0.00285424,4.19897E-5,4.422183E-5,0.02877229,0.00169425,3.531446E-4,5.872402E-4,9.93723E-5,5.705196E-4,1.840201E-5,1.031881E-4,4.838342E-5,0.006194016,5.194996E-4,1.07981E-4,0.01199793,3.064774E-4,6.459432E-4,5.697853E-6,2.264085E-4,6.127761E-6,2.453417E-4,1.4519E-7,3.269253E-4,2.61287E-7,0.001254078,7.193984E-5,0.001854403,4.665534E-4,3.210916E-7,0.00168794,0.003012489,2.373497E-4,1.848631E-7,5.546818E-6,6.585538E-7,5.559906E-9,7.770412E-8,5.115828E-5,2.109327E-6,9.774081E-4,8.083065,6.313007E-5,458423.0,458423.0
2.030044E-6,15.89652,-1.051763E10,1560.056,1560.056,0.001002824,1.0,0.816911,6.379555E-4,0.02225259,0.006019805,0.00714598,3.181485E-4,0.07570372,5.181326E-4,0.005232263,0.002840843,3.952773E-5,4.071414E-5,0.0288296,0.001661436,3.68128E-4,6.027013E-4,1.040519E-4,5.619694E-4,1.676855E-5,1.013153E-4,4.982376E-5,0.006089263,5.179671E-4,1.020157E-4,0.01203665,2.962753E-4,6.782322E-4,6.237872E-6,2.341843E-4,6.646059E-6,2.546822E-4,1.588559E-7,3.152488E-4,2.276587E-7,0.001149627,6.87329E-5,0.001837292,4.463493E-4,2.820791E-7,0.001599789,0.003003278,2.374461E-4,2.014054E-7,5.858921E-6,6.953748E-7,6.257229E-9,7.985437E-8,4.20678E-5,1.566182E-6,8.64515E-4,8.075708,6.308447E-5,458005.8,458005.8
2.043607E-6,15.89788,-1.040087E10,1560.021,1560.021,0.001002824,1.0,0.8168037,6.344935E-4,0.02232237,0.005984697,0.007153477,3.154859E-4,0.07580431,5.159752E-4,0.005251935,0.002839109,3.923921E-5,4.030886E-5,0.02883562,0.001657458,3.699534E-4,6.045773E-4,1.04624E-4,5.609181E-4,1.658035E-5,1.01084E-4,4.999559E-5,0.006076297,5.177438E-4,1.013106E-4,0.01204083,2.950218E-4,6.821497E-4,6.305323E-6,2.351316E-4,6.710337E-6,2.558135E-4,1.605754E-7,3.138323E-4,2.238502E-7,0.001137317,6.833783E-5,0.001835132,4.439088E-4,2.776357E-7,0.001589215,0.003002178,2.374529E-4,2.034733E-7,5.897106E-6,6.998882E-7,6.34621E-9,8.011431E-8,4.10649E-5,1.509698E-6,8.515566E-4,8.074837,6.307906E-5,457956.4,457956.4
2.097894E-6,15.9032,-9.954526E9,1559.886,1559.886,0.001002824,1.0,0.8163835,6.209772E-4,0.02259715,0.005847785,0.007182183,3.051494E-4,0.07619883,5.07458E-4,0.005329642,0.002832032,3.811912E-5,3.87471E-5,0.02885748,0.001641733,3.771868E-4,6.119967E-4,1.068953E-4,5.567333E-4,1.585625E-5,1.001609E-4,5.06688E-5,0.006024503,5.167846E-4,9.856125E-5,0.01205623,2.900381E-4,6.976373E-4,6.576149E-6,2.388857E-4,6.967438E-6,2.602829E-4,1.67509E-7,3.082329E-4,2.093338E-7,0.001089416,6.676486E-5,0.001826425,4.342845E-4,2.606484E-7,0.001547671,0.00299787,2.3747E-4,2.117811E-7,6.048749E-6,7.178313E-7,6.707697E-9,8.114031E-8,3.729602E-5,1.30387E-6,8.018206E-4,8.071439,6.305796E-5,457763.7,457763.7
2.130902E-6,15.90634,-9.698804E9,1559.807,1559.807,0.001002824,1.0,0.8161352,6.130152E-4,0.0227608,0.005767253,0.007198663,2.991052E-4,0.07643256,5.023706E-4,0.005376098,0.002827629,3.746401E-5,3.784236E-5,0.02886912,0.001632326,3.815293E-4,6.164397E-4,1.082619E-4,5.542075E-4,1.543761E-5,9.960222E-5,5.10671E-5,0.005993109,5.161533E-4,9.69447E-5,0.01206463,2.870364E-4,7.069053E-4,6.741424E-6,2.411395E-4,7.12358E-6,2.629551E-4,1.71764E-7,3.048827E-4,2.010439E-7,0.001061332,6.581574E-5,0.001821087,4.285434E-4,2.509099E-7,0.001523008,0.002995319,2.374728E-4,2.168552E-7,6.140023E-6,7.286461E-7,6.931613E-9,8.175315E-8,3.518358E-5,1.193074E-6,7.731657E-4,8.069438,6.304552E-5,457650.2,457650.2
2.135612E-6,15.90678,-9.663049E9,1559.796,1559.796,0.001002824,1.0,0.8161002,6.118946E-4,0.02278395,0.005755925,0.007200957,2.982571E-4,0.07646554,5.016503E-4,0.005382679,0.002826996,3.737208E-5,3.771592E-5,0.02887068,0.001630994,3.821455E-4,6.170695E-4,1.08456E-4,5.538483E-4,1.537915E-5,9.952268E-5,5.112327E-5,0.005988636,5.160604E-4,9.671736E-5,0.01206577,2.8661E-4,7.082185E-4,6.76504E-6,2.414593E-4,7.145845E-6,2.633337E-4,1.723734E-7,3.04408E-4,1.998926E-7,0.001057387,6.568081E-5,0.001820323,4.27731E-4,2.495551E-7,0.001519525,0.002994959,2.374728E-4,2.175804E-7,6.152989E-6,7.301832E-7,6.963813E-9,8.183993E-8,3.489259E-5,1.178077E-6,7.691711E-4,8.069156,6.304377E-5,457634.2,457634.2
2.145429E-6,15.9077,-9.589538E9,1559.773,1559.773,0.001002824,1.0,0.8160275,6.095707E-4,0.02283202,0.005732441,0.007205692,2.965008E-4,0.076534,5.001535E-4,0.005396356,0.00282567,3.718168E-5,3.745444E-5,0.02887386,0.001628223,3.834272E-4,6.18379E-4,1.088599E-4,5.531005E-4,1.52583E-5,9.935703E-5,5.123981E-5,0.005979319,5.158645E-4,9.62461E-5,0.01206811,2.857227E-4,7.109486E-4,6.814291E-6,2.421245E-4,7.192241E-6,2.641205E-4,1.736457E-7,3.034213E-4,1.975174E-7,0.001049216,6.539997E-5,0.001818729,4.26043E-4,2.467585E-7,0.001512295,0.002994212,2.374724E-4,2.190933E-7,6.179968E-6,7.333826E-7,7.031133E-9,8.202028E-8,3.429416E-5,1.147439E-6,7.609185E-4,8.068572,6.304014E-5,457601.1,457601.1
2.154476E-6,15.90854,-9.522711E9,1559.752,1559.752,0.001002824,1.0,0.815961,6.074436E-4,0.02287613,0.005710952,0.007210002,2.948957E-4,0.07659673,4.987794E-4,0.005408916,0.002824443,3.700766E-5,3.721595E-5,0.0288767,0.001625679,3.846052E-4,6.195819E-4,1.092312E-4,5.524126E-4,1.514812E-5,9.920454E-5,5.134658E-5,0.00597074,5.156814E-4,9.581493E-5,0.0120702,2.849069E-4,7.134558E-4,6.859712E-6,2.427359E-4,7.234986E-6,2.64843E-4,1.748206E-7,3.025152E-4,1.953579E-7,0.001041744,6.514166E-5,0.001817258,4.24494E-4,2.442137E-7,0.001505666,0.002993527,2.374716E-4,2.204888E-7,6.204777E-6,7.363255E-7,7.093419E-9,8.218585E-8,3.375232E-5,1.11994E-6,7.534013E-4,8.068038,6.303682E-5,457570.8,457570.8
2.220135E-6,15.91447,-9.060587E9,1559.603,1559.603,0.001002824,1.0,0.8154892,5.924061E-4,0.02319081,0.005559215,0.007239796,2.836186E-4,0.07704238,4.889588E-4,0.005498787,0.002815404,3.578444E-5,3.555257E-5,0.0288948,0.001607468,3.93064E-4,6.282026E-4,1.119021E-4,5.474538E-4,1.438095E-5,9.810317E-5,5.210392E-5,0.005908697,5.142819E-4,9.277219E-5,0.01208395,2.790426E-4,7.314064E-4,7.190157E-6,2.471258E-4,7.54473E-6,2.700132E-4,1.834108E-7,2.960292E-4,1.804798E-7,9.891723E-4,6.328217E-5,0.001806533,4.134336E-4,2.266254E-7,0.001458525,0.002988668,2.37455E-4,2.306496E-7,6.38326E-6,7.575229E-7,7.552283E-9,8.336994E-8,3.007847E-5,9.395904E-7,7.012457E-4,8.064261,6.301332E-5,457356.6,457356.6
2.272456E-6,15.91901,-8.719864E9,1559.49,1559.49,0.001002824,1.0,0.8151267,5.809063E-4,0.02343493,0.005443393,0.007261761,2.750795E-4,0.07738576,4.813222E-4,0.005568828,0.002808044,3.485735E-5,3.430727E-5,0.02890625,0.001593272,3.99693E-4,6.349384E-4,1.140003E-4,5.435461E-4,1.380814E-5,9.723268E-5,5.2686E-5,0.005859563,5.130845E-4,9.045234E-5,0.01209314,2.744446E-4,7.454055E-4,7.454371E-6,2.505658E-4,7.790874E-6,2.740429E-4,1.903351E-7,2.909731E-4,1.695609E-7,9.492932E-4,6.182107E-5,0.001797937,4.048456E-4,2.136523E-7,0.001422151,0.002984925,2.374287E-4,2.387856E-7,6.523524E-6,7.742134E-7,7.926456E-9,8.429203E-8,2.745182E-5,8.174338E-7,6.625459E-4,8.061373,6.299534E-5,457192.8,457192.8
2.278211E-6,15.9195,-8.68378E9,1559.477,1559.477,0.001002824,1.0,0.8150875,5.796666E-4,0.02346143,0.005430919,0.007264086,2.741634E-4,0.07742291,4.804924E-4,0.005576448,0.002807227,3.475784E-5,3.41744E-5,0.02890735,0.001591727,4.004162E-4,6.356723E-4,1.142295E-4,5.431187E-4,1.37471E-5,9.713735E-5,5.27489E-5,0.005854177,5.129487E-4,9.020264E-5,0.01209406,2.739432E-4,7.46929E-4,7.483473E-6,2.50941E-4,7.817905E-6,2.744813E-4,1.911009E-7,2.904231E-4,1.684074E-7,9.450124E-4,6.166155E-5,0.00179699,4.03913E-4,2.122784E-7,0.001418213,0.00298452,2.374251E-4,2.396825E-7,6.538846E-6,7.760383E-7,7.968066E-9,8.439232E-8,2.717796E-5,8.05035E-7,6.584359E-4,8.061062,6.29934E-5,457175.2,457175.2
2.287556E-6,15.92029,-8.625747E9,1559.458,1559.458,0.001002824,1.0,0.8150242,5.776637E-4,0.02350433,0.005410769,0.007267823,2.726852E-4,0.077483,4.791489E-4,0.005588789,0.002805898,3.459724E-5,3.396029E-5,0.02890909,0.001589226,4.015882E-4,6.368611E-4,1.14601E-4,5.424256E-4,1.364877E-5,9.698271E-5,5.285058E-5,0.005845437,5.127264E-4,8.979939E-5,0.01209551,2.731306E-4,7.493963E-4,7.530752E-6,2.515492E-4,7.861786E-6,2.751913E-4,1.923464E-7,2.895322E-4,1.665535E-7,9.38104E-4,6.140302E-5,0.001795451,4.024036E-4,2.100689E-7,0.001411845,0.002983866,2.374191E-4,2.411397E-7,6.563684E-6,7.789975E-7,8.035835E-9,8.455473E-8,2.673929E-5,7.853112E-7,6.518211E-4,8.060559,6.299027E-5,457146.6,457146.6
2.320022E-6,15.923,-8.429635E9,1559.39,1559.39,0.001002824,1.0,0.814807,5.708043E-4,0.02365197,0.005341806,0.007280453,2.676407E-4,0.07768931,4.745229E-4,0.005631329,0.00280125,3.40489E-5,3.323232E-5,0.02891452,0.001580603,4.056361E-4,6.409629E-4,1.158849E-4,5.400281E-4,1.331478E-5,9.644725E-5,5.319937E-5,0.005815155,5.119385E-4,8.842002E-5,0.01210023,2.703259E-4,7.579022E-4,7.695139E-6,2.536494E-4,8.014039E-6,2.776388E-4,1.966897E-7,2.864617E-4,1.602951E-7,9.145212E-4,6.051E-5,0.001790098,3.97208E-4,2.025971E-7,0.001389972,0.002981618,2.373957E-4,2.462095E-7,6.649541E-6,7.892335E-7,8.27309E-9,8.511443E-8,2.527232E-5,7.205845E-7,6.294093E-4,8.058837,6.297954E-5,457049.0,457049.0
2.350681E-6,15.92551,-8.251774E9,1559.328,1559.328,0.001002824,1.0,0.8146056,5.644628E-4,0.02378948,0.005278109,0.007291894,2.630015E-4,0.0778808,4.702114E-4,0.005671039,0.002796825,3.354423E-5,3.256651E-5,0.02891885,0.001572554,4.094257E-4,6.447977E-4,1.170883E-4,5.377782E-4,1.300974E-5,9.594414E-5,5.352258E-5,0.005786672,5.111733E-4,8.714709E-5,0.01210419,2.677031E-4,7.658434E-4,7.850565E-6,2.556155E-4,8.157547E-6,2.799234E-4,2.00815E-7,2.835959E-4,1.546328E-7,8.928276E-4,5.967407E-5,0.001785037,3.92369E-4,1.958194E-7,0.001369667,0.002979532,2.373702E-4,2.510072E-7,6.730019E-6,7.988383E-7,8.499725E-9,8.563676E-8,2.396385E-5,6.644729E-7,6.090207E-4,8.057245,6.296962E-5,456958.7,456958.7
2.383223E-6,15.92812,-8.070504E9,1559.263,1559.263,0.001002824,1.0,0.8143957,5.578729E-4,0.02393344,0.005211977,0.007303537,2.582058E-4,0.07808057,4.656954E-4,0.005712704,0.002792091,3.302211E-5,3.188194E-5,0.02892262,0.001564111,4.134135E-4,6.488274E-4,1.183558E-4,5.354055E-4,1.269656E-5,9.54129E-5,5.385922E-5,0.005756566,5.103398E-4,8.582676E-5,0.01210791,2.649474E-4,7.74176E-4,8.015715E-6,2.576842E-4,8.309563E-6,2.823205E-4,2.052186E-7,2.805898E-4,1.488746E-7,8.704013E-4,5.879493E-5,0.00177966,3.873038E-4,1.889088E-7,0.001348482,0.002977356,2.373396E-4,2.561098E-7,6.814801E-6,8.089677E-7,8.74302E-9,8.618469E-8,2.265229E-5,6.09815E-7,5.881745E-4,8.05559,6.295931E-5,456864.8,456864.8
2.431297E-6,15.93188,-7.816152E9,1559.169,1559.169,0.001002824,1.0,0.8140929,5.483932E-4,0.02414248,0.005116955,0.00731984,2.513532E-4,0.07836937,4.591359E-4,0.005773365,0.002785038,3.227517E-5,3.091019E-5,0.02892671,0.001551823,4.192409E-4,6.547062E-4,1.202102E-4,5.319292E-4,1.225279E-5,9.463351E-5,5.434481E-5,0.005712338,5.09071E-4,8.393214E-5,0.01211251,2.609304E-4,7.863075E-4,8.25996E-6,2.607067E-4,8.533523E-6,2.858103E-4,2.117701E-7,2.762153E-4,1.408144E-7,8.383633E-4,5.751194E-5,0.001771715,3.79952E-4,1.792044E-7,0.001317859,0.002974211,2.372884E-4,2.636655E-7,6.93886E-6,8.238101E-7,9.107521E-9,8.698226E-8,2.085001E-5,5.373699E-7,5.587995E-4,8.05321,6.294448E-5,456729.8,456729.9
