Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
2.452146E-4,15.82153,-9.535909E7,1358.292,1358.292,0.001128177,1.0,0.7936787,9.276785E-6,0.04284515,8.508586E-5,0.005791029,5.946581E-6,0.1027394,8.646233E-6,0.007189654,0.001506023,9.356685E-7,1.592567E-7,0.02354064,2.170302E-4,0.001012382,9.912291E-4,3.454866E-5,1.689405E-4,2.128388E-8,1.743004E-5,1.13657E-4,6.747097E-6,0.001214635,2.312524E-4,8.417213E-6,0.01136258,3.673971E-6,0.001380127,2.9296E-5,7.376537E-4,5.371833E-5,8.664491E-4,2.976608E-5,3.60659E-6,3.377976E-5,3.597841E-5,2.439041E-6,8.657403E-4,1.108817E-5,1.996113E-5,5.957969E-5,0.002870022,5.589525E-5,2.184603E-6,3.436958E-5,6.206146E-5,5.395585E-6,3.161644E-8,2.904348E-11,4.404165E-7,7.947667,7.13064E-5,450744.1,450744.1
2.461541E-4,15.82163,-9.493748E7,1358.272,1358.272,0.001128177,1.0,0.793643,9.255981E-6,0.04287591,8.481856E-5,0.005789206,5.93025E-6,0.1027712,8.622085E-6,0.00719693,0.001503798,9.327243E-7,1.584339E-7,0.02352441,2.164556E-4,0.001013996,9.918648E-4,3.453226E-5,1.683672E-4,2.106259E-8,1.735025E-5,1.136417E-4,6.726558E-6,0.001208443,2.305754E-4,8.392482E-6,0.01135582,3.663482E-6,0.001381383,2.936277E-5,7.386109E-4,5.382132E-5,8.672773E-4,2.978613E-5,3.621473E-6,3.359536E-5,3.572553E-5,2.418104E-6,8.634927E-4,1.103322E-5,1.974727E-5,5.88666E-5,0.00286976,5.583161E-5,2.191869E-6,3.442374E-5,6.197047E-5,5.408119E-6,3.064081E-8,2.76796E-11,4.284949E-7,7.9475,7.130595E-5,450734.6,450734.6
2.556647E-4,15.82261,-9.090147E7,1358.074,1358.074,0.001128177,1.0,0.793289,9.05285E-6,0.04318145,8.221236E-5,0.005770921,5.772297E-6,0.1030866,8.386428E-6,0.007269562,0.001481589,9.039775E-7,1.505232E-7,0.02336147,2.107965E-4,0.001030104,9.980344E-4,3.436793E-5,1.62701E-4,1.897311E-8,1.656685E-5,1.134763E-4,6.527146E-6,0.001148009,2.238675E-4,8.151566E-6,0.011288,3.56105E-6,0.001393852,3.003347E-5,7.481801E-4,5.484509E-5,8.75487E-4,2.998333E-5,3.77236E-6,3.179171E-5,3.33425E-5,2.221614E-6,8.412408E-4,1.049839E-5,1.771455E-5,5.213399E-5,0.002867156,5.520306E-5,2.265262E-6,3.496405E-5,6.105064E-5,5.534246E-6,2.232464E-8,1.702035E-11,3.247642E-7,7.945847,7.130152E-5,450640.8,450640.9
2.567472E-4,15.82272,-9.046709E7,1358.052,1358.052,0.001128177,1.0,0.7932496,9.030562E-6,0.04321556,8.19268E-5,0.005768858,5.755127E-6,0.1031218,8.36058E-6,0.007277714,0.001479097,9.008226E-7,1.496688E-7,0.02334309,2.101701E-4,0.001031911,9.987068E-4,3.434941E-5,1.620714E-4,1.875173E-8,1.648041E-5,1.134563E-4,6.505384E-6,0.001141383,2.231204E-4,8.125189E-6,0.01128035,3.549806E-6,0.001395243,3.010923E-5,7.492558E-4,5.495948E-5,8.764019E-4,3.000513E-5,3.789561E-6,3.15935E-5,3.309034E-5,2.200921E-6,8.387645E-4,1.043991E-5,1.749777E-5,5.1421E-5,0.002866866,5.513326E-5,2.273598E-6,3.502465E-5,6.094612E-5,5.548516E-6,2.153691E-8,1.610683E-11,3.147102E-7,7.945663,7.130102E-5,450630.4,450630.4
2.673255E-4,15.82377,-8.647261E7,1357.842,1357.842,0.001128177,1.0,0.7928732,8.821087E-6,0.04354211,7.92467E-5,0.005748909,5.59528E-6,0.1034579,8.11774E-6,0.007356184,0.001455127,8.711649E-7,1.417691E-7,0.02316512,2.042304E-4,0.001049292,0.001004973,3.417024E-5,1.560792E-4,1.674736E-8,1.56637E-5,1.132502E-4,6.301892E-6,0.001079199,2.159926E-4,7.877827E-6,0.01120635,3.444088E-6,0.001408559,3.084356E-5,7.59627E-4,5.605509E-5,8.851397E-4,3.021154E-5,3.957906E-6,2.972884E-5,3.080608E-5,2.014552E-6,8.151469E-4,9.892597E-6,1.552263E-5,4.497265E-5,0.002864085,5.446897E-5,2.354864E-6,3.56075E-5,5.992771E-5,5.687067E-6,1.517963E-8,9.411946E-12,2.31693E-7,7.943912,7.129633E-5,450531.1,450531.1
2.71257E-4,15.82414,-8.509292E7,1357.766,1357.766,0.001128177,1.0,0.7927372,8.74685E-6,0.04366044,7.8299E-5,0.005741586,5.539292E-6,0.1035795,8.03173E-6,0.007384819,0.001446387,8.606532E-7,1.390271E-7,0.02309974,2.021036E-4,0.001055627,0.001007166,3.410447E-5,1.539233E-4,1.607027E-8,1.53726E-5,1.131687E-4,6.230221E-6,0.001057223,2.13421E-4,7.790412E-6,0.01117918,3.406608E-6,0.001413382,3.111379E-5,7.634194E-4,5.645233E-5,8.882974E-4,3.028534E-5,4.020591E-6,2.906787E-5,3.003271E-5,1.95196E-6,8.06628E-4,9.699805E-6,1.485043E-5,4.279871E-5,0.002863077,5.422989E-5,2.384981E-6,3.581993E-5,5.955076E-5,5.738158E-6,1.33362E-8,7.714559E-12,2.068647E-7,7.943281,7.129463E-5,450495.3,450495.3
2.857794E-4,15.82548,-8.042393E7,1357.497,1357.497,0.001128177,1.0,0.792252,8.488027E-6,0.04408424,7.500423E-5,0.005714964,5.346726E-6,0.104014,7.732093E-6,0.007488253,0.001414863,8.240016E-7,1.297034E-7,0.02286178,1.946014E-4,0.001078466,0.001014679,3.386516E-5,1.462751E-4,1.384533E-8,1.435192E-5,1.128474E-4,5.981976E-6,9.809865E-4,2.042703E-4,7.486672E-6,0.01108043,3.275892E-6,0.001430639,3.209997E-5,7.771538E-4,5.787524E-5,8.99565E-4,3.054527E-5,4.25265E-6,2.676619E-5,2.747525E-5,1.747249E-6,7.763035E-4,9.033345E-6,1.262423E-5,3.568129E-5,0.002859466,5.33806E-5,2.495834E-6,3.658592E-5,5.81675E-5,5.925066E-6,8.286866E-9,3.714244E-12,1.363854E-7,7.941035,7.128862E-5,450367.9,450368.0
3.0E-4,15.82671,-7.641403E7,1357.247,1357.247,0.001128177,1.0,0.7918009,8.255615E-6,0.04448034,7.206075E-5,0.005689522,5.177227E-6,0.1044189,7.46341E-6,0.007586204,0.001385092,7.910954E-7,1.216463E-7,0.02263398,1.877563E-4,0.00110001,0.001021205,3.363607E-5,1.39237E-4,1.202651E-8,1.342968E-5,1.125053E-4,5.761044E-6,9.132352E-4,1.958148E-4,7.21535E-6,0.01098611,3.158486E-6,0.001446743,3.304838E-5,7.902122E-4,5.920453E-5,9.100346E-4,3.0782E-5,4.4806E-6,2.470893E-5,2.535081E-5,1.580439E-6,7.482373E-4,8.443946E-6,1.078571E-5,2.990904E-5,0.002856086,5.259614E-5,2.603799E-6,3.730902E-5,5.682963E-5,6.105451E-6,5.219006E-9,1.82575E-12,9.09784E-8,7.938954,7.128306E-5,450249.9,450249.9
3.093212E-4,15.82748,-7.403963E7,1357.089,1357.089,0.001128177,1.0,0.7915171,8.11327E-6,0.04473062,7.026623E-5,0.005673172,5.074964E-6,0.1046742,7.299058E-6,0.007648748,0.001366132,7.709478E-7,1.168589E-7,0.02248737,1.835168E-4,0.001113713,0.001025078,3.348863E-5,1.348487E-4,1.099531E-8,1.286322E-5,1.122682E-4,5.626546E-6,8.721767E-4,1.905282E-4,7.049862E-6,0.01092553,3.086581E-6,0.001456905,3.366132E-5,7.985776E-4,6.004361E-5,9.166172E-4,3.092848E-5,4.630358E-6,2.345654E-5,2.412376E-5,1.485713E-6,7.306498E-4,8.087956E-6,9.736678E-6,2.666408E-5,0.002853947,5.210486E-5,2.674264E-6,3.776938E-5,5.596304E-5,6.222343E-6,3.861174E-9,1.149E-12,6.987816E-8,7.937647,7.127959E-5,450175.8,450175.8
3.125491E-4,15.82774,-7.325937E7,1357.036,1357.036,0.001128177,1.0,0.7914209,8.065701E-6,0.04481566,6.966778E-5,0.005667568,5.041036E-6,0.1047608,7.24416E-6,0.007670114,0.001359666,7.642145E-7,1.152835E-7,0.02243709,1.820919E-4,0.001118383,0.001026348,3.343807E-5,1.333688E-4,1.06645E-8,1.267369E-5,1.12184E-4,5.581708E-6,8.585372E-4,1.88743E-4,6.994665E-6,0.01090478,3.062546E-6,0.001460354,3.387204E-5,8.014403E-4,6.032847E-5,9.188476E-4,3.097769E-5,4.682277E-6,2.303953E-5,2.372545E-5,1.455251E-6,7.247016E-4,7.96988E-6,9.399246E-6,2.562855E-5,0.00285322,5.19387E-5,2.69861E-6,3.792638E-5,5.566502E-5,6.262581E-6,3.479952E-9,9.794027E-13,6.37974E-8,7.937204,7.127842E-5,450150.7,450150.7
3.182873E-4,15.8282,-7.192018E7,1356.943,1356.943,0.001128177,1.0,0.7912523,7.983144E-6,0.04496484,6.863153E-5,0.00565768,4.982472E-6,0.1049127,7.148956E-6,0.007707742,0.001348291,7.525338E-7,1.125795E-7,0.02234831,1.796112E-4,0.001126593,0.001028522,3.334882E-5,1.307861E-4,1.010682E-8,1.234481E-5,1.120318E-4,5.504058E-6,8.349854E-4,1.856252E-4,6.899034E-6,0.01086818,3.020849E-6,0.001466402,3.424474E-5,8.064878E-4,6.082787E-5,9.227528E-4,3.106335E-5,4.774643E-6,2.231831E-5,2.304792E-5,1.403774E-6,7.143004E-4,7.766202E-6,8.829536E-6,2.388978E-5,0.002851942,5.16481E-5,2.741822E-6,3.820251E-5,5.513796E-5,6.333814E-6,2.893475E-9,7.374892E-13,5.427634E-8,7.936429,7.127637E-5,450106.7,450106.8
3.192122E-4,15.82827,-7.171081E7,1356.928,1356.928,0.001128177,1.0,0.7912254,7.97008E-6,0.04498865,6.846769E-5,0.005656095,4.973231E-6,0.1049369,7.133886E-6,0.007713765,0.001346472,7.506845E-7,1.121549E-7,0.02233407,1.792175E-4,0.001127906,0.001028863,3.33345E-5,1.303755E-4,1.002043E-8,1.229274E-5,1.120069E-4,5.49178E-6,8.312704E-4,1.851292E-4,6.883908E-6,0.01086231,3.014247E-6,0.001467367,3.430459E-5,8.072965E-4,6.090755E-5,9.233753E-4,3.107695E-5,4.78954E-6,2.220442E-5,2.29422E-5,1.395782E-6,7.126442E-4,7.734098E-6,8.741187E-6,2.362126E-5,0.002851738,5.160182E-5,2.748779E-6,3.824667E-5,5.505333E-5,6.345262E-6,2.808793E-9,7.045757E-13,5.288266E-8,7.936306,7.127604E-5,450099.7,450099.7
3.206959E-4,15.82838,-7.137721E7,1356.904,1356.904,0.001128177,1.0,0.7911824,7.949265E-6,0.04502671,6.820675E-5,0.005653557,4.958534E-6,0.1049756,7.109889E-6,0.007723402,0.001343562,7.477391E-7,1.114802E-7,0.02231127,1.785896E-4,0.001130005,0.001029403,3.331159E-5,1.297202E-4,9.883851E-9,1.220977E-5,1.119669E-4,5.472227E-6,8.253593E-4,1.843375E-4,6.859827E-6,0.01085292,3.003731E-6,0.001468909,3.440046E-5,8.085908E-4,6.103486E-5,9.243695E-4,3.109863E-5,4.813439E-6,2.202311E-5,2.277464E-5,1.383138E-6,7.099996E-4,7.683027E-6,8.601479E-6,2.319728E-5,0.002851412,5.152791E-5,2.759934E-6,3.83173E-5,5.491779E-5,6.363602E-6,2.678298E-9,6.549146E-13,5.072443E-8,7.936108,7.127552E-5,450088.5,450088.6
3.736242E-4,15.83212,-6.154906E7,1356.118,1356.118,0.001128177,1.0,0.7897703,7.300852E-6,0.04628738,6.01688E-5,0.005566814,4.512033E-6,0.1062526,6.364498E-6,0.008049593,0.001245918,6.560862E-7,9.162483E-8,0.02152996,1.587321E-4,0.001200128,0.001044654,3.252904E-5,1.087315E-4,6.261039E-9,9.63734E-6,1.1043E-4,4.867375E-6,6.470955E-4,1.589002E-4,6.115473E-6,0.01053293,2.676389E-6,0.001519758,3.772545E-5,8.527134E-4,6.522664E-5,9.569046E-4,3.178477E-5,5.669176E-6,1.651113E-5,1.803592E-5,1.038359E-6,6.241702E-4,6.148675E-6,4.889737E-6,1.226584E-5,0.002840523,4.912E-5,3.154237E-6,4.068697E-5,5.025414E-5,7.002521E-6,4.997084E-10,4.950926E-14,1.165544E-8,7.929637,7.125868E-5,449721.6,449721.6
3.757408E-4,15.83226,-6.122464E7,1356.089,1356.089,0.001128177,1.0,0.7897182,7.278239E-6,0.04633425,5.989182E-5,0.00556349,4.496831E-6,0.1062999,6.338576E-6,0.008061988,0.001242244,6.528926E-7,9.097164E-8,0.02149995,1.580302E-4,0.001202752,0.001045121,3.249917E-5,1.0798E-4,6.155848E-9,9.548437E-6,1.103649E-4,4.846387E-6,6.411167E-4,1.579874E-4,6.08971E-6,0.01052072,2.664979E-6,0.001521639,3.785486E-5,8.544022E-4,6.538126E-5,9.58098E-4,3.180908E-5,5.7035E-6,1.632479E-5,1.788587E-5,1.027883E-6,6.210506E-4,6.09735E-6,4.782462E-6,1.19614E-5,0.002840114,4.903196E-5,3.169863E-6,4.077611E-5,5.0075E-5,7.027484E-6,4.676253E-10,4.470668E-14,1.099707E-8,7.929399,7.125807E-5,449708.0,449708.0
4.0E-4,15.83375,-5.778582E7,1355.765,1355.765,0.001128177,1.0,0.7891412,7.034118E-6,0.04685461,5.691689E-5,0.005526123,4.334178E-6,0.1068238,6.05907E-6,0.008200924,0.00120129,6.184257E-7,8.407957E-8,0.02116227,1.504205E-4,0.001231916,0.001049819,3.216479E-5,9.978917E-5,5.104628E-9,8.594622E-6,1.09604E-4,4.620038E-6,5.777809E-4,1.480334E-4,5.812412E-6,0.01038366,2.54183E-6,0.001542457,3.932049E-5,8.733942E-4,6.709006E-5,9.712612E-4,3.207312E-5,6.097338E-6,1.434533E-5,1.632331E-5,9.205071E-7,5.867949E-4,5.553802E-6,3.7166E-6,8.98257E-6,0.002835549,4.806184E-5,3.348234E-6,4.176997E-5,4.806406E-5,7.310622E-6,2.193808E-10,1.396875E-14,5.66516E-9,7.92676,7.125138E-5,449558.4,449558.4
4.546937E-4,15.83671,-5.152684E7,1355.095,1355.095,0.001128177,1.0,0.7879608,6.569626E-6,0.04792785,5.133828E-5,0.005446419,4.031434E-6,0.1078983,5.528685E-6,0.00849532,0.001116027,5.528449E-7,7.172705E-8,0.02044075,1.358079E-4,0.001292025,0.001056711,3.146481E-5,8.384076E-5,3.501113E-9,6.821981E-6,1.078135E-4,4.189641E-6,4.641742E-4,1.286452E-4,5.288552E-6,0.01009327,2.307505E-6,0.00158499,4.251779E-5,9.140224E-4,7.056043E-5,9.978668E-4,3.258428E-5,6.987296E-6,1.077431E-5,1.361515E-5,7.419046E-7,5.185181E-4,4.577309E-6,2.135313E-6,4.75949E-6,0.002825944,4.61057E-5,3.745735E-6,4.384018E-5,4.382005E-5,7.93027E-6,4.076285E-11,1.049406E-15,1.295396E-9,7.921363,7.123805E-5,449252.3,449252.3
4.57132E-4,15.83683,-5.128544E7,1355.067,1355.067,0.001128177,1.0,0.7879116,6.551259E-6,0.04797286,5.112002E-5,0.005443001,4.019631E-6,0.1079431,5.507747E-6,0.008507903,0.001112435,5.502506E-7,7.125783E-8,0.02040979,1.352274E-4,0.001294537,0.001056918,3.143534E-5,8.320148E-5,3.447529E-9,6.75339E-6,1.07732E-4,4.172608E-6,4.598895E-4,1.278683E-4,5.267929E-6,0.01008088,2.298237E-6,0.00158676,4.26572E-5,9.157708E-4,7.070413E-5,9.989654E-4,3.260474E-5,7.027014E-6,1.063931E-5,1.351465E-5,7.354569E-7,5.157298E-4,4.540368E-6,2.084167E-6,4.628057E-6,0.002825534,4.602508E-5,3.763315E-6,4.392748E-5,4.36402E-5,7.957333E-6,3.784238E-11,9.35959E-16,1.213641E-9,7.921137,7.12375E-5,449239.5,449239.5
4.587577E-4,15.83691,-5.112625E7,1355.048,1355.048,0.001128177,1.0,0.7878789,6.539123E-6,0.04800275,5.097576E-5,0.005440728,4.011833E-6,0.1079729,5.493906E-6,0.008516268,0.001110048,5.485352E-7,7.094835E-8,0.02038919,1.348435E-4,0.001296204,0.001057053,3.141577E-5,8.277841E-5,3.412485E-9,6.708107E-6,1.076775E-4,4.161343E-6,4.570655E-4,1.273541E-4,5.254299E-6,0.01007264,2.292108E-6,0.001587934,4.275001E-5,9.169336E-4,7.079945E-5,9.99694E-4,3.261829E-5,7.053497E-6,1.055033E-5,1.344846E-5,7.312172E-7,5.138821E-4,4.516013E-6,2.050805E-6,4.542541E-6,0.002825262,4.597162E-5,3.77503E-6,4.398545E-5,4.352074E-5,7.975351E-6,3.601514E-11,8.673514E-16,1.16209E-9,7.920988,7.123714E-5,449231.0,449231.0
4.653757E-4,15.83724,-5.04868E7,1354.973,1354.973,0.001128177,1.0,0.7877471,6.490487E-6,0.04812343,5.03988E-5,0.005431523,3.980653E-6,0.1080931,5.438469E-6,0.00855013,0.00110041,5.416627E-7,6.971464E-8,0.02030581,1.33305E-4,0.00130293,0.001057566,3.133676E-5,8.108128E-5,3.275125E-9,6.527327E-6,1.074554E-4,4.116211E-6,4.458281E-4,1.252918E-4,5.199723E-6,0.01003933,2.267556E-6,0.001592671,4.312671E-5,9.216453E-4,7.118359E-5,0.001002629,3.267264E-5,7.161312E-6,1.019623E-5,1.318539E-5,7.144201E-7,5.0645E-4,4.419039E-6,1.92073E-6,4.210795E-6,0.002824159,4.575633E-5,3.822669E-6,4.421966E-5,4.303801E-5,8.048492E-6,2.944566E-11,6.361816E-16,9.739489E-10,7.920384,7.123569E-5,449196.8,449196.8
4.662483E-4,15.83728,-5.040749E7,1354.963,1354.963,0.001128177,1.0,0.7877298,6.484167E-6,0.04813922,5.032391E-5,0.005430315,3.976603E-6,0.1081088,5.431263E-6,0.008554572,0.001099148,5.407694E-7,6.955501E-8,0.02029486,1.33105E-4,0.001303809,0.00105763,3.132643E-5,8.086049E-5,3.257629E-9,6.503912E-6,1.07426E-4,4.110346E-6,4.44377E-4,1.250235E-4,5.192631E-6,0.01003496,2.264365E-6,0.001593291,4.317625E-5,9.222639E-4,7.123378E-5,0.001003013,3.267971E-5,7.17553E-6,1.01505E-5,1.315145E-5,7.122594E-7,5.054807E-4,4.406509E-6,1.904247E-6,4.168954E-6,0.002824014,4.572822E-5,3.828945E-6,4.425033E-5,4.297479E-5,8.058112E-6,2.867489E-11,6.10734E-16,9.515539E-10,7.920305,7.12355E-5,449192.3,449192.3
4.668435E-4,15.83731,-5.035016E7,1354.956,1354.956,0.001128177,1.0,0.7877181,6.479871E-6,0.04814998,5.027301E-5,0.005429492,3.973854E-6,0.1081195,5.426367E-6,0.008557598,0.001098289,5.401621E-7,6.944658E-8,0.02028741,1.32969E-4,0.001304408,0.001057673,3.131939E-5,8.07103E-5,3.245779E-9,6.487998E-6,1.07406E-4,4.106357E-6,4.433912E-4,1.24841E-4,5.187813E-6,0.01003198,2.262196E-6,0.001593712,4.321002E-5,9.226855E-4,7.126795E-5,0.001003274,3.268452E-5,7.185227E-6,1.011944E-5,1.312841E-5,7.107928E-7,5.04821E-4,4.397997E-6,1.893093E-6,4.140664E-6,0.002823916,4.570908E-5,3.833224E-6,4.427122E-5,4.293173E-5,8.06467E-6,2.816093E-11,5.93968E-16,9.365793E-10,7.920252,7.123537E-5,449189.3,449189.3
4.832426E-4,15.83808,-4.886247E7,1354.773,1354.773,0.001128177,1.0,0.7874003,6.365329E-6,0.04844152,4.891921E-5,0.005407056,3.900756E-6,0.1084092,5.295834E-6,0.00864005,0.001074981,5.239643E-7,6.658225E-8,0.02008416,1.293403E-4,0.001320605,0.001058699,3.11288E-5,7.6695E-5,2.943236E-9,6.066707E-6,1.06852E-4,3.999932E-6,4.174639E-4,1.19963E-4,5.059428E-6,0.009950979,2.204336E-6,0.001605113,4.413492E-5,9.341919E-4,7.219026E-5,0.001010315,3.281326E-5,7.452452E-6,9.302544E-6,1.252325E-5,6.725152E-7,4.870852E-4,4.173767E-6,1.611701E-6,3.434286E-6,0.002821229,4.519325E-5,3.950877E-6,4.483785E-5,4.176365E-5,8.244327E-6,1.713026E-11,2.763366E-16,6.056149E-10,7.918797,7.123189E-5,449106.7,449106.7
5.0E-4,15.83884,-4.744518E7,1354.592,1354.592,0.001128177,1.0,0.7870864,6.25549E-6,0.04873022,4.762721E-5,0.005384597,3.831052E-6,0.1086954,5.17069E-6,0.008722501,0.001051884,5.084154E-7,6.38822E-8,0.01988073,1.258556E-4,0.001336568,0.001059454,3.094068E-5,7.282568E-5,2.676532E-9,5.668497E-6,1.062823E-4,3.897702E-6,3.932554E-4,1.15264E-4,4.936475E-6,0.009870166,2.148804E-6,0.001616345,4.506939E-5,9.457409E-4,7.309615E-5,0.001017223,3.293762E-5,7.725562E-6,8.540426E-6,1.195943E-5,6.372448E-7,4.698009E-4,3.963714E-6,1.369964E-6,2.839914E-6,0.002818539,4.468801E-5,4.070604E-6,4.539974E-5,4.060628E-5,8.425911E-6,1.034017E-11,1.273975E-16,3.888561E-10,7.917359,7.122849E-5,449025.2,449025.2
5.329749E-4,15.84023,-4.4919E7,1354.25,1354.25,0.001128177,1.0,0.7864982,6.058317E-6,0.04927348,4.532256E-5,0.005341698,3.70682E-6,0.1092315,4.946027E-6,0.008879832,0.001008428,4.80447E-7,5.914284E-8,0.01949236,1.195896E-4,0.001366342,0.001060185,3.058951E-5,6.584125E-5,2.251292E-9,4.969791E-6,1.051537E-4,3.713609E-6,3.514805E-4,1.067863E-4,4.71603E-6,0.009716594,2.048949E-6,0.001637316,4.687894E-5,9.678986E-4,7.477935E-5,0.001030041,3.316334E-5,8.26299E-6,7.228948E-6,1.098647E-5,5.772345E-7,4.380608E-4,3.599101E-6,1.000886E-6,1.95979E-6,0.002813386,4.375343E-5,4.304817E-6,4.645816E-5,3.843333E-5,8.777623E-6,3.853607E-12,2.795353E-17,1.635144E-10,7.914661,7.12222E-5,448872.2,448872.2
5.341643E-4,15.84028,-4.483343E7,1354.238,1354.238,0.001128177,1.0,0.7864777,6.051638E-6,0.0492925,4.524478E-5,0.005340181,3.702629E-6,0.1092503,4.938412E-6,0.008885393,0.001006907,4.794976E-7,5.898455E-8,0.01947863,1.19377E-4,0.001367378,0.001060195,3.05773E-5,6.560386E-5,2.238019E-9,4.946511E-6,1.051129E-4,3.707355E-6,3.50104E-4,1.064983E-4,4.708564E-6,0.009711183,2.04556E-6,0.001638046,4.694352E-5,9.686846E-4,7.483775E-5,0.001030486,3.317105E-5,8.282374E-6,7.185858E-6,1.095436E-5,5.752718E-7,4.369686E-4,3.587029E-6,9.89766E-7,1.93388E-6,0.002813203,4.372111E-5,4.313232E-6,4.649523E-5,3.835749E-5,8.790176E-6,3.719356E-12,2.646834E-17,1.585039E-10,7.914567,7.122198E-5,448866.8,448866.8
5.356589E-4,15.84034,-4.472664E7,1354.223,1354.223,0.001128177,1.0,0.786452,6.043289E-6,0.04931634,4.514754E-5,0.005338278,3.697392E-6,0.1092737,4.928893E-6,0.008892369,0.001005001,4.783107E-7,5.878685E-8,0.01946142,1.191112E-4,0.001368674,0.001060205,3.0562E-5,6.530699E-5,2.22153E-9,4.917446E-6,1.050615E-4,3.699534E-6,3.483868E-4,1.06138E-4,4.699231E-6,0.009704397,2.041324E-6,0.001638961,4.702461E-5,9.69671E-4,7.491091E-5,0.001031042,3.31807E-5,8.30673E-6,7.132118E-6,1.09143E-5,5.728246E-7,4.356014E-4,3.571962E-6,9.759908E-7,1.901843E-6,0.002812974,4.368064E-5,4.323804E-6,4.654169E-5,3.826245E-5,8.805936E-6,3.557603E-12,2.471855E-17,1.524361E-10,7.914449,7.122171E-5,448860.1,448860.1
6.0E-4,15.84277,-4.06206E7,1353.607,1353.607,0.001128177,1.0,0.7854056,5.721647E-6,0.05029024,4.142625E-5,0.005259257,3.497034E-6,0.1102261,4.561802E-6,0.009182039,9.274295E-4,4.32419E-7,5.133618E-8,0.01874752,1.088609E-4,0.001420795,0.001059245,2.994804E-5,5.384859E-5,1.666065E-9,3.83463E-6,1.028474E-4,3.396699E-6,2.854712E-4,9.223715E-5,4.339654E-6,0.00942458,1.877615E-6,0.001675903,5.045053E-5,0.001010908,7.784683E-5,0.001053355,3.355781E-5,9.35462E-6,5.179643E-6,9.43614E-6,4.837058E-7,3.815848E-4,3.014227E-6,5.427585E-7,9.325053E-7,0.002803371,4.206782E-5,4.775802E-6,4.843733E-5,3.44226E-5,9.471534E-6,5.318993E-13,1.329559E-18,2.87281E-11,7.909637,7.121082E-5,448587.3,448587.3
