Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_CYC5H8_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC12H26_Soln#1 (),Mole_fraction_NC16H34_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_C6H5C4H9_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.089,15.46645,-1415331.0,950.9873,950.9873,0.001805082,1.0,0.9158437,0.006178815,3.746925E-7,0.004750625,5.25085E-7,0.01599512,3.715755E-5,2.5071E-4,2.682522E-8,0.009757741,5.099053E-6,6.298182E-6,1.67813E-5,5.805661E-5,2.968661E-6,2.485238E-4,4.65785E-6,0.002676666,5.117943E-4,6.580595E-6,0.002543376,1.57699E-6,7.855521E-5,5.180322E-5,1.614162E-6,1.235777E-6,0.002463491,1.411147E-6,3.023735E-5,5.996872E-7,4.395528E-7,0.001060052,1.607833E-4,9.635903E-6,4.897662E-6,2.077325E-4,0.00274367,1.155862E-6,0.003919422,8.769537E-7,1.470564E-7,1.002838E-6,7.817702E-6,5.698127E-6,7.071743E-7,1.487816E-5,0.008217642,0.004487184,0.01762931,1.170689E-7,9.107476,1.167092E-4,516521.5,516521.5
0.09,15.46546,-1400250.0,950.7799,950.7799,0.001805082,1.0,0.9156783,0.006213051,3.723631E-7,0.004774781,5.216176E-7,0.01606622,3.745518E-5,2.525935E-4,2.66447E-8,0.009802864,5.080511E-6,6.358389E-6,1.689246E-5,5.82535E-5,2.998186E-6,2.509363E-4,4.649808E-6,0.002686267,5.144556E-4,6.553792E-6,0.002554502,1.587968E-6,7.897074E-5,5.23618E-5,1.634591E-6,1.238895E-6,0.002472837,1.422913E-6,3.035484E-5,6.058987E-7,4.453987E-7,0.001062671,1.608313E-4,9.705465E-6,4.9586E-6,2.084503E-4,0.002753006,1.168927E-6,0.003918892,8.722203E-7,1.4809E-7,1.016034E-6,7.849548E-6,5.729453E-6,7.069805E-7,1.492216E-5,0.008205007,0.004477969,0.01759075,1.174502E-7,9.106071,1.167167E-4,516441.8,516441.8
0.091,15.46448,-1385470.0,950.5746,950.5746,0.001805082,1.0,0.9155143,0.006247019,3.700715E-7,0.004798731,5.182084E-7,0.01613662,3.775075E-5,2.544689E-4,2.646722E-8,0.009847549,5.062185E-6,6.418315E-6,1.700268E-5,5.84481E-5,3.027617E-6,2.533374E-4,4.641754E-6,0.002695751,5.170933E-4,6.527351E-6,0.002565514,1.598854E-6,7.938297E-5,5.291886E-5,1.654985E-6,1.241967E-6,0.002482071,1.434606E-6,3.047111E-5,6.120881E-7,4.512466E-7,0.001065245,1.608762E-4,9.774499E-6,5.019467E-6,2.091589E-4,0.002762223,1.181961E-6,0.003918369,8.675595E-7,1.491142E-7,1.029243E-6,7.881061E-6,5.760519E-6,7.067702E-7,1.496554E-5,0.008192496,0.004468847,0.0175526,1.178265E-7,9.10468,1.167241E-4,516362.9,516362.9
0.092,15.46352,-1370982.0,950.3715,950.3715,0.001805082,1.0,0.915352,0.006280726,3.678166E-7,0.004822479,5.148556E-7,0.01620632,3.804427E-5,2.563361E-4,2.629268E-8,0.009891803,5.044073E-6,6.477963E-6,1.711197E-5,5.864045E-5,3.056953E-6,2.557271E-4,4.63369E-6,0.002705119,5.197078E-4,6.501265E-6,0.002576414,1.60965E-6,7.979195E-5,5.347442E-5,1.675343E-6,1.244995E-6,0.002491196,1.446226E-6,3.058621E-5,6.182555E-7,4.570963E-7,0.001067775,1.60918E-4,9.843013E-6,5.080262E-6,2.098584E-4,0.002771322,1.194962E-6,0.003917853,8.629694E-7,1.501292E-7,1.042465E-6,7.912248E-6,5.79133E-6,7.065439E-7,1.500833E-5,0.008180107,0.004459819,0.01751485,1.181981E-7,9.103303,1.167314E-4,516284.9,516284.9
0.093,15.46256,-1356779.0,950.1705,950.1705,0.001805082,1.0,0.9151911,0.006314175,3.655975E-7,0.004846028,5.115577E-7,0.01627535,3.833578E-5,2.581953E-4,2.612098E-8,0.009935636,5.026169E-6,6.537336E-6,1.722036E-5,5.883061E-5,3.086198E-6,2.581058E-4,4.62562E-6,0.002714373,5.222998E-4,6.475524E-6,0.002587204,1.620358E-6,8.019774E-5,5.402849E-5,1.695666E-6,1.247978E-6,0.002500214,1.457775E-6,3.070015E-5,6.244011E-7,4.629479E-7,0.001070261,1.609568E-4,9.911017E-6,5.140984E-6,2.105491E-4,0.002780306,1.207932E-6,0.003917344,8.584483E-7,1.511351E-7,1.055699E-6,7.943116E-6,5.821892E-6,7.063024E-7,1.505053E-5,0.008167836,0.004450881,0.01747748,1.185649E-7,9.101941,1.167386E-4,516207.6,516207.6
0.094,15.46161,-1342852.0,949.9716,949.9716,0.001805082,1.0,0.9150317,0.00634737,3.634132E-7,0.004869384,5.083133E-7,0.01634371,3.86253E-5,2.600467E-4,2.595207E-8,0.009979056,5.008471E-6,6.596437E-6,1.732784E-5,5.901862E-5,3.11535E-6,2.604733E-4,4.617546E-6,0.002723517,5.248694E-4,6.450122E-6,0.002597887,1.630979E-6,8.060041E-5,5.458108E-5,1.715954E-6,1.250919E-6,0.002509128,1.469253E-6,3.081296E-5,6.30525E-7,4.68801E-7,0.001072705,1.609927E-4,9.978517E-6,5.201633E-6,2.11231E-4,0.002789178,1.22087E-6,0.003916841,8.539945E-7,1.52132E-7,1.068945E-6,7.973672E-6,5.852208E-6,7.060462E-7,1.509215E-5,0.008155682,0.004442032,0.01744049,1.189271E-7,9.100592,1.167457E-4,516131.1,516131.1
0.095,15.46068,-1329190.0,949.7747,949.7747,0.001805082,1.0,0.9148737,0.006380317,3.612627E-7,0.004892548,5.051214E-7,0.01641141,3.891286E-5,2.618903E-4,2.578593E-8,0.01002207,4.990974E-6,6.655269E-6,1.743444E-5,5.920454E-5,3.144412E-6,2.628299E-4,4.609468E-6,0.002732552,5.274172E-4,6.425051E-6,0.002608465,1.641514E-6,8.1E-5,5.513219E-5,1.736205E-6,1.253818E-6,0.002517939,1.480661E-6,3.092466E-5,6.366275E-7,4.746558E-7,0.001075108,1.610259E-4,1.004552E-5,5.262207E-6,2.119045E-4,0.00279794,1.233776E-6,0.003916345,8.496065E-7,1.531201E-7,1.082203E-6,8.003922E-6,5.882282E-6,7.057758E-7,1.513321E-5,0.008143643,0.004433271,0.01740388,1.192847E-7,9.099256,1.167528E-4,516055.3,516055.3
0.096,15.45975,-1315788.0,949.5798,949.5798,0.001805082,1.0,0.9147172,0.006413018,3.591453E-7,0.004915525,5.019806E-7,0.01647848,3.919849E-5,2.637262E-4,2.562247E-8,0.01006468,4.973675E-6,6.713833E-6,1.754016E-5,5.938838E-5,3.173384E-6,2.651756E-4,4.60139E-6,0.002741481,5.299434E-4,6.400301E-6,0.002618939,1.651964E-6,8.139656E-5,5.568184E-5,1.756421E-6,1.256677E-6,0.002526649,1.492001E-6,3.103528E-5,6.427086E-7,4.80512E-7,0.001077471,1.610564E-4,1.011204E-5,5.322706E-6,2.125695E-4,0.002806594,1.246651E-6,0.003915856,8.452826E-7,1.540995E-7,1.095472E-6,8.033871E-6,5.912119E-6,7.054919E-7,1.517372E-5,0.008131716,0.004424595,0.01736762,1.19638E-7,9.097934,1.167598E-4,515980.3,515980.3
0.097,15.45884,-1302645.0,949.3868,949.3868,0.001805082,1.0,0.9145621,0.006445479,3.570606E-7,0.004938317,4.988884E-7,0.01654491,3.948219E-5,2.655546E-4,2.546144E-8,0.0101069,4.95657E-6,6.772133E-6,1.764503E-5,5.957021E-5,3.202268E-6,2.675106E-4,4.593313E-6,0.002750306,5.324484E-4,6.37587E-6,0.002629311,1.662331E-6,8.179015E-5,5.623004E-5,1.7766E-6,1.259495E-6,0.002535261,1.503272E-6,3.114483E-5,6.487685E-7,4.863697E-7,0.001079794,1.610844E-4,1.017808E-5,5.383131E-6,2.132264E-4,0.002815143,1.259495E-6,0.003915373,8.410212E-7,1.550704E-7,1.108754E-6,8.063525E-6,5.941721E-6,7.051948E-7,1.521369E-5,0.0081199,0.004416004,0.01733173,1.199869E-7,9.096624,1.167667E-4,515906.0,515906.0
0.098,15.45793,-1289743.0,949.1957,949.1957,0.001805082,1.0,0.9144083,0.006477702,3.550072E-7,0.004960927,4.95846E-7,0.01661073,3.976401E-5,2.673756E-4,2.530311E-8,0.01014874,4.939656E-6,6.830171E-6,1.774905E-5,5.975006E-5,3.231064E-6,2.698349E-4,4.585239E-6,0.002759028,5.349326E-4,6.35175E-6,0.002639584,1.672617E-6,8.218083E-5,5.677679E-5,1.796742E-6,1.262274E-6,0.002543776,1.514477E-6,3.125334E-5,6.548075E-7,4.922287E-7,0.001082078,1.611098E-4,1.024364E-5,5.443479E-6,2.138753E-4,0.002823588,1.272307E-6,0.003914896,8.36821E-7,1.560328E-7,1.122047E-6,8.09289E-6,5.971094E-6,7.048851E-7,1.525314E-5,0.008108192,0.004407495,0.01729619,1.203315E-7,9.095327,1.167735E-4,515832.5,515832.5
0.099,15.45703,-1277083.0,949.0066,949.0066,0.001805082,1.0,0.9142559,0.006509693,3.529848E-7,0.00498336,4.928502E-7,0.01667594,4.004397E-5,2.691892E-4,2.514715E-8,0.0101902,4.922929E-6,6.887951E-6,1.785224E-5,5.992798E-5,3.259773E-6,2.721487E-4,4.57717E-6,0.00276765,5.373964E-4,6.327933E-6,0.002649758,1.682822E-6,8.256863E-5,5.732212E-5,1.816847E-6,1.265015E-6,0.002552196,1.525616E-6,3.136083E-5,6.608256E-7,4.98089E-7,0.001084325,1.611328E-4,1.030874E-5,5.503752E-6,2.145163E-4,0.002831931,1.285088E-6,0.003914425,8.326807E-7,1.56987E-7,1.135352E-6,8.121973E-6,6.00024E-6,7.045633E-7,1.529207E-5,0.00809659,0.004399068,0.01726099,1.20672E-7,9.094042,1.167803E-4,515759.6,515759.6
0.1,15.45614,-1264654.0,948.8193,948.8193,0.001805082,1.0,0.9141049,0.006541455,3.509924E-7,0.005005617,4.899004E-7,0.01674055,4.032208E-5,2.709955E-4,2.49936E-8,0.01023129,4.906386E-6,6.945473E-6,1.795461E-5,6.0104E-5,3.288397E-6,2.74452E-4,4.569107E-6,0.002776174,5.398401E-4,6.304412E-6,0.002659837,1.692947E-6,8.295362E-5,5.786602E-5,1.836915E-6,1.267719E-6,0.002560523,1.53669E-6,3.146733E-5,6.668231E-7,5.039504E-7,0.001086535,1.611534E-4,1.037339E-5,5.563947E-6,2.151496E-4,0.002840176,1.297838E-6,0.00391396,8.285988E-7,1.57933E-7,1.148667E-6,8.150778E-6,6.029165E-6,7.0423E-7,1.533049E-5,0.008085093,0.00439072,0.01722614,1.210084E-7,9.092769,1.16787E-4,515687.4,515687.4
