Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_C3H3_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_CYC6H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_LC6H6_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
2.2551E-5,15.61691,-6.65184E9,1303.693,1303.693,0.001244884,1.0,0.8650422,3.988042E-5,0.01317481,5.275421E-4,0.003672082,1.144848E-4,0.05008632,3.358972E-5,9.613689E-4,0.00170679,7.985297E-6,9.710044E-6,0.02084685,3.372031E-4,9.005011E-5,1.50893E-4,6.644825E-6,4.576296E-4,4.16295E-6,4.638588E-5,4.100867E-5,5.939913E-5,0.006193916,4.085699E-4,1.161821E-4,0.008210899,1.167441E-5,1.59955E-4,1.543897E-4,9.151445E-7,1.401137E-4,2.69409E-6,2.455445E-6,1.064728E-4,0.004210286,1.478385E-4,0.002276852,6.625113E-5,9.407574E-6,5.509289E-4,0.00387061,0.003407116,7.157859E-5,4.253093E-7,3.41128E-6,3.991484E-5,2.807748E-5,0.003109573,0.001110084,0.008152612,8.527609,7.971384E-5,483634.9,483634.9
2.263888E-5,15.61681,-6.622931E9,1303.577,1303.577,0.001244884,1.0,0.8649688,3.975378E-5,0.01319302,5.260344E-4,0.00367532,1.141597E-4,0.05013423,3.350921E-5,9.630307E-4,0.001707609,7.9695E-6,9.672775E-6,0.02086155,3.369364E-4,9.026043E-5,1.511398E-4,6.653052E-6,4.577158E-4,4.14649E-6,4.640936E-5,4.114746E-5,5.94654E-5,0.006195769,4.089639E-4,1.160144E-4,0.008218716,1.164759E-5,1.603105E-4,1.546298E-4,9.197029E-7,1.404595E-4,2.700932E-6,2.465878E-6,1.064583E-4,0.004210386,1.479175E-4,0.002277689,6.630937E-5,9.429098E-6,5.509863E-4,0.00387029,0.003406586,7.151136E-5,4.271625E-7,3.422322E-6,3.998455E-5,2.810988E-5,0.003104201,0.001107346,0.008138009,8.526904,7.971439E-5,483594.9,483594.9
2.305523E-5,15.6163,-6.489044E9,1303.03,1303.03,0.001244884,1.0,0.8646252,3.916593E-5,0.01327847,5.190297E-4,0.003690466,1.126482E-4,0.05035859,3.313399E-5,9.708298E-4,0.001711418,7.895953E-6,9.499993E-6,0.02093019,3.356882E-4,9.124981E-5,1.522993E-4,6.691193E-6,4.581102E-4,4.07021E-6,4.651853E-5,4.180223E-5,5.977299E-5,0.006204321,4.108028E-4,1.152314E-4,0.008255303,1.152259E-5,1.619802E-4,1.557578E-4,9.41308E-7,1.420867E-4,2.733128E-6,2.51517E-6,1.063887E-4,0.004210744,1.482827E-4,0.002281556,6.658151E-5,9.530236E-6,5.512423E-4,0.00386868,0.003404101,7.119634E-5,4.359239E-7,3.474365E-6,4.031138E-5,2.826109E-5,0.003079106,0.001094577,0.008069756,8.523606,7.971699E-5,483407.9,483407.9
2.315936E-5,15.61617,-6.456349E9,1302.895,1302.895,0.001244884,1.0,0.8645404,3.902195E-5,0.01329962,5.173124E-4,0.003694205,1.122775E-4,0.05041403,3.304172E-5,9.727618E-4,0.001712353,7.877884E-6,9.45773E-6,0.0209471,3.353799E-4,9.149547E-5,1.525869E-4,6.70052E-6,4.582054E-4,4.051557E-6,4.654532E-5,4.19653E-5,5.984831E-5,0.006206403,4.112558E-4,1.150383E-4,0.008264339,1.149185E-5,1.623941E-4,1.560376E-4,9.467137E-7,1.424908E-4,2.741124E-6,2.527463E-6,1.063709E-4,0.004210803,1.483718E-4,0.002282499,6.664861E-5,9.555319E-6,5.513023E-4,0.003868255,0.003403487,7.111845E-5,4.381104E-7,3.487312E-6,4.039225E-5,2.829833E-5,0.003072918,0.001091436,0.00805292,8.522792,7.971763E-5,483361.7,483361.7
2.317556E-5,15.61615,-6.451272E9,1302.874,1302.874,0.001244884,1.0,0.8645272,3.899966E-5,0.01330291,5.170465E-4,0.003694785,1.122201E-4,0.05042263,3.302742E-5,9.730616E-4,0.001712498,7.875085E-6,9.451191E-6,0.02094973,3.353321E-4,9.153361E-5,1.526315E-4,6.701964E-6,4.582201E-4,4.048671E-6,4.654947E-5,4.199064E-5,5.985997E-5,0.006206724,4.11326E-4,1.150084E-4,0.00826574,1.148709E-5,1.624584E-4,1.56081E-4,9.475545E-7,1.425535E-4,2.742366E-6,2.529373E-6,1.063682E-4,0.004210812,1.483856E-4,0.002282645,6.665901E-5,9.559213E-6,5.513115E-4,0.003868188,0.003403391,7.110637E-5,4.384503E-7,3.489323E-6,4.04048E-5,2.83041E-5,0.003071959,0.001090949,0.00805031,8.522665,7.971773E-5,483354.6,483354.6
2.332478E-5,15.61597,-6.404983E9,1302.682,1302.682,0.001244884,1.0,0.8644064,3.879568E-5,0.01333305,5.146124E-4,0.003700105,1.116944E-4,0.05050156,3.28964E-5,9.758153E-4,0.001713823,7.849445E-6,9.391361E-6,0.02097377,3.348936E-4,9.188422E-5,1.530417E-4,6.715164E-6,4.583538E-4,4.02227E-6,4.658745E-5,4.222374E-5,5.996666E-5,0.006209664,4.119697E-4,1.147339E-4,0.0082786,1.144344E-5,1.630486E-4,1.564801E-4,9.553017E-7,1.431303E-4,2.75378E-6,2.546958E-6,1.063426E-4,0.004210875,1.485116E-4,0.002283977,6.675442E-5,9.594987E-6,5.513944E-4,0.003867561,0.003402517,7.099545E-5,4.415796E-7,3.507822E-6,4.052E-5,2.8357E-5,0.003063161,0.001086487,0.008026368,8.521507,7.971866E-5,483288.9,483288.9
2.343453E-5,15.61584,-6.371324E9,1302.541,1302.541,0.001244884,1.0,0.8643181,3.864718E-5,0.01335511,5.128395E-4,0.003703993,1.113115E-4,0.05055928,3.280083E-5,9.778312E-4,0.001714788,7.83075E-6,9.347832E-6,0.02099133,3.34573E-4,9.214118E-5,1.533421E-4,6.724765E-6,4.584505E-4,4.003063E-6,4.661512E-5,4.239483E-5,6.004431E-5,0.006211797,4.124397E-4,1.145335E-4,0.008288001,1.141161E-5,1.634809E-4,1.567724E-4,9.610008E-7,1.435531E-4,2.762146E-6,2.559873E-6,1.063236E-4,0.004210906,1.486032E-4,0.002284945,6.682411E-5,9.621191E-6,5.514534E-4,0.003867089,0.003401878,7.091433E-5,4.438787E-7,3.521392E-6,4.060429E-5,2.839561E-5,0.003056736,0.001083232,0.008008878,8.520661,7.971933E-5,483240.9,483240.9
2.407474E-5,15.61507,-6.181311E9,1301.737,1301.737,0.001244884,1.0,0.8638121,3.780606E-5,0.01348196,5.027848E-4,0.003726259,1.091382E-4,0.0508903,3.225648E-5,9.894306E-4,0.001720268,7.724408E-6,9.101731E-6,0.02109163,3.327368E-4,9.362466E-5,1.550735E-4,6.778973E-6,4.589857E-4,3.89453E-6,4.677218E-5,4.338665E-5,6.048371E-5,0.006223769,4.151224E-4,1.133877E-4,0.008341872,1.123027E-5,1.659709E-4,1.584574E-4,9.942562E-7,1.459942E-4,2.810462E-6,2.634879E-6,1.062109E-4,0.004210848,1.491187E-4,0.002290388,6.722245E-5,9.772208E-6,5.517644E-4,0.003864153,0.003398213,7.044883E-5,4.572466E-7,3.59995E-6,4.108853E-5,2.86159E-5,0.003020001,0.001064674,0.00790884,8.515816,7.972326E-5,482966.1,482966.1
2.43091E-5,15.61479,-6.114327E9,1301.448,1301.448,0.001244884,1.0,0.8636305,3.750828E-5,0.01352764,4.992201E-4,0.003734242,1.083671E-4,0.05100917,3.206254E-5,9.936115E-4,0.001722212,7.686576E-6,9.014804E-6,0.02112748,3.320783E-4,9.41614E-5,1.556987E-4,6.798083E-6,4.591702E-4,3.856212E-6,4.682791E-5,4.374717E-5,6.063901E-5,0.006227959,4.160808E-4,1.129778E-4,0.008361198,1.116566E-5,1.668695E-4,1.59066E-4,1.006434E-6,1.468777E-4,2.827951E-6,2.662199E-6,1.061688E-4,0.004210729,1.492999E-4,0.002292299,6.736495E-5,9.826737E-6,5.518649E-4,0.003863005,0.003396896,7.028158E-5,4.62122E-7,3.62846E-6,4.126276E-5,2.869453E-5,0.003006858,0.001058057,0.007873028,8.51408,7.972468E-5,482867.6,482867.6
2.474044E-5,15.61428,-5.994467E9,1300.925,1300.925,0.001244884,1.0,0.8633014,3.697415E-5,0.01361067,4.928178E-4,0.003748701,1.069814E-4,0.05122476,3.171296E-5,0.001001215,0.001725706,7.618451E-6,8.85911E-6,0.02119228,3.308855E-4,9.51404E-5,1.568374E-4,6.832237E-6,4.59494E-4,3.787607E-6,4.692806E-5,4.440706E-5,6.091718E-5,0.00623541,4.178114E-4,1.122368E-4,0.008396222,1.104921E-5,1.685054E-4,1.601746E-4,1.028852E-6,1.484894E-4,2.859861E-6,2.712282E-6,1.060901E-4,0.004210378,1.49623E-4,0.002295702,6.762259E-5,9.926039E-6,5.520317E-4,0.003860794,0.00339451,6.997816E-5,4.71069E-7,3.680583E-6,4.157919E-5,2.883645E-5,0.00298309,0.00104612,0.007808235,8.510936,7.972729E-5,482689.3,482689.3
2.51746E-5,15.61377,-5.878109E9,1300.408,1300.408,0.001244884,1.0,0.8629764,3.645337E-5,0.01369295,4.865663E-4,0.003762971,1.056275E-4,0.05143783,3.13701E-5,0.001008757,0.00172912,7.551714E-6,8.707633E-6,0.02125604,3.297082E-4,9.611489E-5,1.579688E-4,6.865366E-6,4.59801E-4,3.720894E-6,4.70259E-5,4.506674E-5,6.118774E-5,0.006242589,4.19513E-4,1.11507E-4,0.008430806,1.093499E-5,1.701298E-4,1.612764E-4,1.05142E-6,1.500939E-4,2.891639E-6,2.762443E-6,1.060097E-4,0.004209865,1.499357E-4,0.002298991,6.787624E-5,1.002468E-5,5.521774E-4,0.003858449,0.003392151,6.96782E-5,4.800418E-7,3.732614E-6,4.189249E-5,2.897589E-5,0.002959681,0.001034402,0.007744388,8.507834,7.972989E-5,482513.4,482513.4
2.519561E-5,15.61374,-5.872559E9,1300.384,1300.384,0.001244884,1.0,0.8629609,3.64286E-5,0.0136969,4.862688E-4,0.003763654,1.05563E-4,0.05144804,3.135374E-5,0.001009119,0.001729282,7.548531E-6,8.700436E-6,0.02125909,3.296519E-4,9.616175E-5,1.580231E-4,6.866937E-6,4.598154E-4,3.717725E-6,4.703056E-5,4.509853E-5,6.120059E-5,0.006242928,4.195942E-4,1.114721E-4,0.008432461,1.092954E-5,1.702078E-4,1.613294E-4,1.052511E-6,1.501711E-4,2.893167E-6,2.764863E-6,1.060058E-4,0.004209836,1.499505E-4,0.002299147,6.788837E-5,1.002942E-5,5.521839E-4,0.003858333,0.003392038,6.966383E-5,4.804749E-7,3.73512E-6,4.190751E-5,2.898255E-5,0.002958562,0.001033842,0.007741334,8.507686,7.973002E-5,482505.0,482505.0
2.527246E-5,15.61365,-5.85242E9,1300.293,1300.293,0.001244884,1.0,0.862904,3.633827E-5,0.01371132,4.851836E-4,0.003766148,1.053278E-4,0.05148532,3.129406E-5,0.001010441,0.001729875,7.536922E-6,8.6742E-6,0.02127021,3.294461E-4,9.633302E-5,1.582217E-4,6.872661E-6,4.598676E-4,3.706174E-6,4.704755E-5,4.521479E-5,6.124743E-5,0.006244163,4.198909E-4,1.113448E-4,0.008438508,1.090966E-5,1.704929E-4,1.615228E-4,1.056506E-6,1.504531E-4,2.898753E-6,2.773713E-6,1.059914E-4,0.004209727,1.500044E-4,0.002299714,6.793263E-5,1.004674E-5,5.522073E-4,0.003857905,0.003391625,6.961134E-5,4.820595E-7,3.744281E-6,4.196239E-5,2.900685E-5,0.002954476,0.001031801,0.007730185,8.507144,7.973048E-5,482474.3,482474.3
2.535432E-5,15.61356,-5.831107E9,1300.197,1300.197,0.001244884,1.0,0.8628437,3.624263E-5,0.01372664,4.84034E-4,0.003768795,1.050787E-4,0.0515249,3.123078E-5,0.001011846,0.001730503,7.524616E-6,8.646427E-6,0.02128201,3.292277E-4,9.651507E-5,1.584328E-4,6.878717E-6,4.599226E-4,3.693946E-6,4.706555E-5,4.533846E-5,6.1297E-5,0.006245468,4.202056E-4,1.112097E-4,0.008444926,1.088858E-5,1.707958E-4,1.617284E-4,1.060762E-6,1.50753E-4,2.904692E-6,2.783131E-6,1.05976E-4,0.004209606,1.500615E-4,0.002300313,6.797959E-5,1.006513E-5,5.522314E-4,0.003857445,0.003391187,6.955562E-5,4.837461E-7,3.754025E-6,4.202066E-5,2.903262E-5,0.00295014,0.001029637,0.007718356,8.506569,7.973097E-5,482441.7,482441.7
2.580703E-5,15.61303,-5.715792E9,1299.674,1299.674,0.001244884,1.0,0.8625139,3.572389E-5,0.01381056,4.777938E-4,0.003783257,1.037259E-4,0.05174132,3.088638E-5,0.001019545,0.001733914,7.457683E-6,8.495985E-6,0.02134636,3.280344E-4,9.7515E-5,1.595906E-4,6.91143E-6,4.602154E-4,3.627735E-6,4.716327E-5,4.601948E-5,6.156532E-5,0.00625249,4.219207E-4,1.104724E-4,0.008480004,1.077384E-5,1.724568E-4,1.628564E-4,1.084295E-6,1.523999E-4,2.937322E-6,2.835051E-6,1.058904E-4,0.004208842,1.503692E-4,0.002303544,6.823575E-5,1.016605E-5,5.523515E-4,0.003854833,0.003388791,6.925088E-5,4.930518E-7,3.807631E-6,4.233969E-5,2.917301E-5,0.002926485,0.001017849,0.007653787,8.503428,7.973365E-5,482263.5,482263.5
2.620077E-5,15.61258,-5.618829E9,1299.226,1299.226,0.001244884,1.0,0.8622323,3.52861E-5,0.01388248,4.725201E-4,0.003795603,1.02582E-4,0.05192634,3.059413E-5,0.001026147,0.001736797,7.400937E-6,8.369275E-6,0.02140114,3.270158E-4,9.837553E-5,1.605853E-4,6.938859E-6,4.604551E-4,3.571991E-6,4.724588E-5,4.660787E-5,6.179098E-5,0.006258341,4.233793E-4,1.098444E-4,0.008509963,1.067648E-5,1.73883E-4,1.638258E-4,1.104762E-6,1.538174E-4,2.965415E-6,2.879984E-6,1.058149E-4,0.004208051,1.506267E-4,0.002306244,6.845388E-5,1.025273E-5,5.524384E-4,0.00385247,0.003386744,6.899038E-5,5.01116E-7,3.853887E-6,4.261285E-5,2.929231E-5,0.002906331,0.001007837,0.007598749,8.500747,7.973596E-5,482111.5,482111.5
2.622907E-5,15.61255,-5.611979E9,1299.194,1299.194,0.001244884,1.0,0.8622122,3.52551E-5,0.01388761,4.721464E-4,0.003796482,1.025009E-4,0.05193952,3.057337E-5,0.001026619,0.001737001,7.39691E-6,8.360311E-6,0.02140504,3.269433E-4,9.843707E-5,1.606563E-4,6.940795E-6,4.604718E-4,3.568048E-6,4.725174E-5,4.665003E-5,6.180692E-5,0.006258753,4.23483E-4,1.097998E-4,0.008512098,1.066956E-5,1.739849E-4,1.63895E-4,1.106233E-6,1.539188E-4,2.967424E-6,2.883206E-6,1.058095E-4,0.00420799,1.506448E-4,0.002306434,6.846939E-5,1.025892E-5,5.524441E-4,0.003852297,0.003386598,6.897181E-5,5.016947E-7,3.857199E-6,4.263233E-5,2.930079E-5,0.002904897,0.001007125,0.007594832,8.500556,7.973612E-5,482100.7,482100.7
2.631443E-5,15.61245,-5.591401E9,1299.099,1299.099,0.001244884,1.0,0.8621518,3.516198E-5,0.01390306,4.710237E-4,0.003799128,1.022573E-4,0.0519792,3.0511E-5,0.001028038,0.001737615,7.384805E-6,8.333393E-6,0.02141675,3.267251E-4,9.862238E-5,1.608703E-4,6.946603E-6,4.605218E-4,3.556209E-6,4.726933E-5,4.677705E-5,6.18548E-5,0.006259987,4.237948E-4,1.096654E-4,0.008518518,1.064878E-5,1.742916E-4,1.641036E-4,1.110669E-6,1.542241E-4,2.973476E-6,2.892916E-6,1.05793E-4,0.004207802,1.506993E-4,0.002307005,6.851605E-5,1.027756E-5,5.524606E-4,0.003851773,0.003386159,6.891595E-5,5.034389E-7,3.867177E-6,4.269097E-5,2.932628E-5,0.002900584,0.001004987,0.007583051,8.499982,7.973662E-5,482068.1,482068.1
2.670714E-5,15.612,-5.498487E9,1298.662,1298.662,0.001244884,1.0,0.8618768,3.474067E-5,0.01397356,4.659401E-4,0.003811171,1.011538E-4,0.05215999,3.022794E-5,0.001034515,0.001740395,7.3299E-6,8.211738E-6,0.02147001,3.257315E-4,9.946994E-5,1.618479E-4,6.972772E-6,4.607437E-4,3.502723E-6,4.734897E-5,4.735925E-5,6.20709E-5,0.006265528,4.252114E-4,1.090544E-4,0.00854776,1.055448E-5,1.756925E-4,1.650568E-4,1.13108E-6,1.556205E-4,3.001162E-6,2.937462E-6,1.057168E-4,0.00420687,1.509444E-4,0.002309571,6.872818E-5,1.036272E-5,5.525272E-4,0.003849314,0.003384158,6.866143E-5,5.114471E-7,3.912877E-6,4.295839E-5,2.944202E-5,0.00288097,9.952783E-4,0.007529456,8.497369,7.973891E-5,481919.9,481919.9
2.675028E-5,15.61196,-5.488449E9,1298.614,1298.614,0.001244884,1.0,0.8618469,3.469509E-5,0.01398124,4.653896E-4,0.003812482,1.010342E-4,0.05217967,3.019722E-5,0.001035221,0.001740696,7.323945E-6,8.198586E-6,0.02147579,3.256233E-4,9.956256E-5,1.619547E-4,6.975592E-6,4.607673E-4,3.496939E-6,4.73576E-5,4.742299E-5,6.209423E-5,0.006266123,4.253653E-4,1.089879E-4,0.008550943,1.054424E-5,1.758454E-4,1.651608E-4,1.133321E-6,1.557731E-4,3.004188E-6,2.942343E-6,1.057084E-4,0.004206761,1.509708E-4,0.002309848,6.875124E-5,1.037201E-5,5.525336E-4,0.00384904,0.00338394,6.863371E-5,5.123252E-7,3.917878E-6,4.298754E-5,2.945459E-5,0.002878837,9.942243E-4,0.007523628,8.497085,7.973916E-5,481903.8,481903.8
2.67913E-5,15.61191,-5.478938E9,1298.569,1298.569,0.001244884,1.0,0.8618185,3.465187E-5,0.01398854,4.648676E-4,0.003813726,1.009209E-4,0.05219837,3.016809E-5,0.001035892,0.001740982,7.318297E-6,8.186121E-6,0.02148129,3.255207E-4,9.965053E-5,1.62056E-4,6.978264E-6,4.607896E-4,3.491458E-6,4.736578E-5,4.748356E-5,6.211634E-5,0.006266687,4.255112E-4,1.089249E-4,0.008553964,1.053454E-5,1.759906E-4,1.652597E-4,1.135453E-6,1.55918E-4,3.007063E-6,2.946982E-6,1.057004E-4,0.004206657,1.509958E-4,0.002310109,6.877311E-5,1.038084E-5,5.525395E-4,0.003848777,0.003383733,6.86074E-5,5.131598E-7,3.922629E-6,4.301522E-5,2.946651E-5,0.002876813,9.932245E-4,0.007518096,8.496815,7.973939E-5,481888.5,481888.5
2.778909E-5,15.61079,-5.256544E9,1297.496,1297.496,0.001244884,1.0,0.8611416,3.363697E-5,0.01416309,4.525902E-4,0.003843335,9.825314E-5,0.05264388,2.947976E-5,0.001051946,0.001747698,7.184954E-6,7.894074E-6,0.02161152,3.230787E-4,1.01764E-4,1.644862E-4,7.040378E-6,4.612917E-4,3.363147E-6,4.75581E-5,4.894507E-5,6.263239E-5,0.006279693,4.289694E-4,1.074286E-4,0.008625901,1.030518E-5,1.794696E-4,1.676306E-4,1.187287E-6,1.594009E-4,3.076163E-6,3.059122E-6,1.055034E-4,0.004203777,1.515758E-4,0.002316169,6.929205E-5,1.059237E-5,5.526363E-4,0.003842168,0.003378802,6.798046E-5,5.333713E-7,4.037108E-6,4.367606E-5,2.974863E-5,0.002828767,9.695712E-4,0.007386705,8.490397,7.97451E-5,481524.5,481524.5
2.798873E-5,15.61057,-5.214018E9,1297.286,1297.286,0.001244884,1.0,0.8610094,3.344191E-5,0.01419734,4.502259E-4,0.003849114,9.773904E-5,0.052731,2.934652E-5,0.001055099,0.001748992,7.159166E-6,7.838096E-6,0.02163684,3.226021E-4,1.021809E-4,1.649645E-4,7.052167E-6,4.613834E-4,3.338566E-6,4.759512E-5,4.923484E-5,6.273081E-5,0.00628214,4.296408E-4,1.071375E-4,0.008639948,1.026078E-5,1.801538E-4,1.680976E-4,1.197653E-6,1.600881E-4,3.089805E-6,3.081401E-6,1.054636E-4,0.004203128,1.516857E-4,0.002317315,6.939295E-5,1.063398E-5,5.526453E-4,0.003840795,0.003377838,6.785793E-5,5.373947E-7,4.059769E-6,4.380554E-5,2.980332E-5,0.002819415,9.649862E-4,0.007361115,8.489145,7.974623E-5,481453.5,481453.5
2.816298E-5,15.61038,-5.17741E9,1297.104,1297.104,0.001244884,1.0,0.8608949,3.327377E-5,0.01422705,4.481868E-4,0.003854119,9.729555E-5,0.05280649,2.923143E-5,0.001057835,0.001750107,7.136894E-6,7.789883E-6,0.02165874,3.221895E-4,1.025432E-4,1.653798E-4,7.062285E-6,4.61461E-4,3.317401E-6,4.762705E-5,4.948702E-5,6.281543E-5,0.006284235,4.302212E-4,1.068855E-4,0.008652117,1.022243E-5,1.807478E-4,1.685031E-4,1.206699E-6,1.606853E-4,3.101662E-6,3.100802E-6,1.054287E-4,0.004202542,1.517799E-4,0.002318298,6.948022E-5,1.06701E-5,5.526503E-4,0.003839583,0.003377003,6.775177E-5,5.409007E-7,4.079482E-6,4.391782E-5,2.98506E-5,0.002811322,9.610237E-4,0.007338967,8.488061,7.974721E-5,481392.0,481392.0
2.839101E-5,15.61013,-5.130213E9,1296.869,1296.869,0.001244884,1.0,0.8607462,3.305659E-5,0.01426569,4.455512E-4,0.003860617,9.672219E-5,0.05290455,2.908242E-5,0.001061393,0.001751549,7.108068E-6,7.727661E-6,0.02168713,3.216538E-4,1.030151E-4,1.659204E-4,7.075296E-6,4.615594E-4,3.290091E-6,4.766831E-5,4.981604E-5,6.292442E-5,0.00628692,4.309733E-4,1.065588E-4,0.008667915,1.017278E-5,1.815208E-4,1.69031E-4,1.218534E-6,1.614632E-4,3.117112E-6,3.126131E-6,1.053829E-4,0.00420175,1.51901E-4,0.00231956,6.959337E-5,1.071711E-5,5.526533E-4,0.00383798,0.003375918,6.76139E-5,5.454809E-7,4.105189E-6,4.406376E-5,2.991183E-5,0.002800826,9.558914E-4,0.007310235,8.486654,7.974849E-5,481312.2,481312.2
2.841737E-5,15.6101,-5.124807E9,1296.841,1296.841,0.001244884,1.0,0.8607291,3.303169E-5,0.01427014,4.452489E-4,0.003861364,9.665641E-5,0.05291583,2.906532E-5,0.001061803,0.001751715,7.104759E-6,7.72053E-6,0.02169039,3.215922E-4,1.030696E-4,1.659827E-4,7.076783E-6,4.615706E-4,3.286961E-6,4.767304E-5,4.9854E-5,6.293689E-5,0.006287227,4.310597E-4,1.065212E-4,0.008669733,1.016707E-5,1.816099E-4,1.690918E-4,1.219903E-6,1.615529E-4,3.118893E-6,3.129055E-6,1.053776E-4,0.004201657,1.519149E-4,0.002319704,6.960637E-5,1.072253E-5,5.526533E-4,0.003837793,0.003375793,6.759804E-5,5.460099E-7,4.108155E-6,4.408056E-5,2.991886E-5,0.00279962,9.553019E-4,0.007306932,8.486492,7.974863E-5,481303.0,481303.1
2.850847E-5,15.61,-5.106201E9,1296.748,1296.748,0.001244884,1.0,0.8606701,3.294597E-5,0.01428549,4.44208E-4,0.00386394,9.642992E-5,0.05295473,2.900638E-5,0.001063217,0.001752284,7.093359E-6,7.695991E-6,0.02170164,3.213798E-4,1.032573E-4,1.661976E-4,7.081896E-6,4.616088E-4,3.276192E-6,4.768933E-5,4.998508E-5,6.297979E-5,0.00628828,4.313575E-4,1.063918E-4,0.008675998,1.014743E-5,1.819171E-4,1.693017E-4,1.22463E-6,1.618624E-4,3.125041E-6,3.139152E-6,1.053593E-4,0.004201331,1.519625E-4,0.002320199,6.965118E-5,1.074121E-5,5.526532E-4,0.003837146,0.003375362,6.754335E-5,5.478369E-7,4.118392E-6,4.413849E-5,2.994309E-5,0.002795461,9.53271E-4,0.007295546,8.485935,7.974914E-5,481271.4,481271.4
2.854987E-5,15.60996,-5.097787E9,1296.706,1296.706,0.001244884,1.0,0.8606433,3.290719E-5,0.01429245,4.437369E-4,0.003865108,9.632743E-5,0.05297237,2.89797E-5,0.001063858,0.001752542,7.088198E-6,7.684892E-6,0.02170673,3.212836E-4,1.033425E-4,1.662951E-4,7.084206E-6,4.616259E-4,3.271321E-6,4.76967E-5,5.004458E-5,6.299918E-5,0.006288755,4.314923E-4,1.063331E-4,0.008678838,1.013854E-5,1.820565E-4,1.693969E-4,1.226778E-6,1.620028E-4,3.12783E-6,3.143736E-6,1.053509E-4,0.004201181,1.519839E-4,0.002320423,6.967148E-5,1.074968E-5,5.526529E-4,0.003836851,0.003375167,6.751857E-5,5.486666E-7,4.123038E-6,4.416476E-5,2.995406E-5,0.002793577,9.523513E-4,0.007290388,8.485682,7.974937E-5,481257.1,481257.1
2.893927E-5,15.60953,-5.019893E9,1296.311,1296.311,0.001244884,1.0,0.860394,3.254755E-5,0.01435746,4.393662E-4,0.003875995,9.53761E-5,0.05313689,2.873167E-5,0.001069848,0.001754932,7.040239E-6,7.58206E-6,0.02175415,3.203863E-4,1.041397E-4,1.672067E-4,7.105505E-6,4.617817E-4,3.226205E-6,4.776508E-5,5.060243E-5,6.317833E-5,0.006293122,4.327471E-4,1.05787E-4,0.008705317,1.005588E-5,1.833592E-4,1.702875E-4,1.246979E-6,1.633171E-4,3.153945E-6,3.186745E-6,1.052722E-4,0.004199727,1.521819E-4,0.002322483,6.986045E-5,1.08289E-5,5.526433E-4,0.003834044,0.003373347,6.728739E-5,5.564568E-7,4.166575E-6,4.440998E-5,3.00561E-5,0.002776029,9.437981E-4,0.007242331,8.483326,7.975153E-5,481123.5,481123.5
