Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H5-T_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C5H5_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C6H5C2H3_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
4.179701E-8,15.16554,-4.345638E12,1725.234,1725.234,9.025412E-4,1.0,0.8524251,0.007022226,9.648826E-4,0.02032571,6.891229E-4,0.009386761,0.03326826,0.001900449,4.631233E-4,0.001473302,0.00161064,0.003057116,0.01811154,0.006369028,4.041497E-5,1.837187E-5,1.555168E-4,1.992288E-5,3.580694E-4,0.002312799,1.632723E-5,0.00639158,1.591055E-4,4.919646E-4,0.007868452,1.740592E-4,7.652439E-6,1.246807E-8,2.151856E-5,1.189932E-8,7.793462E-6,1.153117E-7,2.98103E-10,4.837814E-4,1.072472E-5,0.003833931,6.304643E-4,9.966028E-4,1.326916E-5,0.003356577,0.003482658,1.032618E-4,1.377332E-10,4.614065E-8,2.707441E-13,2.072177E-6,1.844802E-6,9.34306E-4,1.579749E-4,0.01069751,8.425107,5.951264E-5,477821.6,477821.6
4.354189E-8,15.16692,-4.088017E12,1723.391,1723.391,9.025412E-4,1.0,0.8515174,0.006924689,0.001029317,0.02081827,7.196999E-4,0.009176285,0.03394004,0.001944741,4.951037E-4,0.001523024,0.001599727,0.002946741,0.01829885,0.006342775,4.187823E-5,1.944203E-5,1.614148E-4,2.061345E-5,3.689856E-4,0.002184027,1.772792E-5,0.006408413,1.644967E-4,4.863487E-4,0.007972461,1.823923E-4,8.309994E-6,1.363037E-8,2.239708E-5,1.316761E-8,8.353267E-6,1.274269E-7,3.369147E-10,4.96928E-4,1.037406E-5,0.003834412,6.48431E-4,9.963288E-4,1.277851E-5,0.003353217,0.003473328,1.066129E-4,1.617278E-10,5.086662E-8,3.247181E-13,1.991274E-6,1.742792E-6,8.983239E-4,1.488908E-4,0.01048476,8.415341,5.950722E-5,477267.7,477267.7
4.602928E-8,15.16916,-3.757379E12,1720.947,1720.947,9.025412E-4,1.0,0.8502928,0.006789622,0.001122923,0.02148019,7.632862E-4,0.00887887,0.03485481,0.002003361,5.41359E-4,0.001591169,0.001581721,0.002798577,0.01855558,0.006303155,4.389529E-5,2.098923E-5,1.69647E-4,2.158983E-5,3.837277E-4,0.002014725,1.977385E-5,0.006430373,1.719339E-4,4.78639E-4,0.008113546,1.941088E-4,9.289585E-6,1.538425E-8,2.363353E-5,1.511378E-8,9.166457E-6,1.456508E-7,3.975343E-10,5.143157E-4,9.910636E-6,0.003833306,6.730013E-4,9.955604E-4,1.213831E-5,0.003347266,0.003460592,1.112409E-4,2.006042E-10,5.797842E-8,4.144742E-13,1.884939E-6,1.611718E-6,8.507632E-4,1.37164E-4,0.01019575,8.40216,5.949841E-5,476520.2,476520.2
4.942129E-8,15.17266,-3.364943E12,1717.92,1717.92,9.025412E-4,1.0,0.8487408,0.00661355,0.001253545,0.02231096,8.227237E-4,0.008481036,0.03602727,0.002075274,6.05487E-4,0.00167917,0.00155339,0.002612656,0.01888792,0.006246334,4.652161E-5,2.313684E-5,1.805548E-4,2.290763E-5,4.023635E-4,0.001808516,2.263971E-5,0.006457078,1.816341E-4,4.686337E-4,0.008293739,2.097733E-4,1.070297E-5,1.796357E-8,2.529106E-5,1.803963E-8,1.030128E-5,1.722507E-7,4.905537E-10,5.356212E-4,9.338782E-6,0.003828547,7.046747E-4,9.938988E-4,1.136107E-5,0.003337261,0.003444204,1.172877E-4,2.63061E-10,6.836341E-8,5.637397E-13,1.754681E-6,1.455889E-6,7.920757E-4,1.231458E-4,0.009826022,8.385448,5.948471E-5,475572.4,475572.4
5.145464E-8,15.17495,-3.156926E12,1716.255,1716.255,9.025412E-4,1.0,0.8478689,0.006512642,0.001333309,0.02277165,8.583541E-4,0.008248075,0.03669189,0.002114246,6.444006E-4,0.001729339,0.001534742,0.002509431,0.01907818,0.006211346,4.803072E-5,2.44434E-5,1.86926E-4,2.369083E-5,4.12772E-4,0.001697263,2.439022E-5,0.006471578,1.872203E-4,4.628921E-4,0.008395702,2.189893E-4,1.159175E-5,1.961582E-8,2.626975E-5,1.99497E-8,1.09944E-5,1.891307E-7,5.522106E-10,5.471535E-4,9.024921E-6,0.003823985,7.227223E-4,9.926121E-4,1.094037E-5,0.003330368,0.003434875,1.20776E-4,3.060459E-10,7.49549E-8,6.695906E-13,1.683662E-6,1.37316E-6,7.598725E-4,1.156717E-4,0.009616562,8.376059,5.947573E-5,475039.9,475039.9
5.383422E-8,15.17778,-2.93554E12,1714.435,1714.435,9.025412E-4,1.0,0.8468988,0.006398978,0.001427891,0.02327748,9.000511E-4,0.007981562,0.0374361,0.002156191,6.902993E-4,0.001785718,0.001511669,0.002395847,0.01929301,0.006169966,4.973789E-5,2.598932E-5,1.942303E-4,2.460159E-5,4.242718E-4,0.001577712,2.646164E-5,0.006487327,1.935539E-4,4.563968E-4,0.008509822,2.296094E-4,1.267019E-5,2.165265E-8,2.740165E-5,2.233898E-8,1.181656E-5,2.097451E-7,6.301184E-10,5.595542E-4,8.681793E-6,0.003817106,7.430125E-4,9.908674E-4,1.048515E-5,0.003321565,0.00342439,1.24737E-4,3.619103E-10,8.300444E-8,8.104798E-13,1.606427E-6,1.285003E-6,7.246786E-4,1.076849E-4,0.009381953,8.365613,5.946464E-5,474447.4,474447.4
5.608722E-8,15.18059,-2.745159E12,1712.826,1712.826,9.025412E-4,1.0,0.8460263,0.006295694,0.001518552,0.02372512,9.395281E-4,0.007735835,0.03810953,0.002192487,7.340459E-4,0.001836886,0.00148882,0.002294993,0.01948914,0.006130644,5.12983E-5,2.746874E-5,2.010017E-4,2.545864E-5,4.345206E-4,0.001474224,2.843922E-5,0.006501175,1.993589E-4,4.504551E-4,0.00861311,2.395019E-4,1.372836E-5,2.368571E-8,2.846066E-5,2.475861E-8,1.260502E-5,2.300941E-7,7.097038E-10,5.702765E-4,8.378529E-6,0.003809135,7.614474E-4,9.890053E-4,1.008684E-5,0.003312583,0.003414861,1.283735E-4,4.205526E-10,9.094857E-8,9.620064E-13,1.538535E-6,1.209089E-6,6.935899E-4,1.007907E-4,0.009169482,8.356219,5.945364E-5,473914.6,473914.6
5.900883E-8,15.18439,-2.522436E12,1710.891,1710.891,9.025412E-4,1.0,0.8449554,0.00616785,0.001637545,0.02426312,9.907131E-4,0.007427388,0.03894092,0.002234953,7.910946E-4,0.001900195,0.001458076,0.002173153,0.01973373,0.006079821,5.324483E-5,2.940849E-5,2.095835E-4,2.656314E-5,4.469438E-4,0.001352748,3.101772E-5,0.006517797,2.066257E-4,4.430306E-4,0.008740741,2.520979E-4,1.515276E-5,2.647691E-8,2.981655E-5,2.813148E-8,1.364064E-5,2.576474E-7,8.214907E-10,5.828152E-4,8.013162E-6,0.003796808,7.843031E-4,9.863238E-4,9.611903E-6,0.003300116,0.003403041,1.329346E-4,5.052673E-10,1.017E-7,1.186779E-12,1.457229E-6,1.120145E-6,6.561643E-4,9.269649E-5,0.008906792,8.344692,5.943877E-5,473260.9,473260.9
6.143517E-8,15.18765,-2.355551E12,1709.402,1709.402,9.025412E-4,1.0,0.8441136,0.006066704,0.00173745,0.02467578,0.00103321,0.007180341,0.03959801,0.002266551,8.38672E-4,0.001950293,0.001431834,0.002079053,0.01992906,0.006038001,5.479863E-5,3.10365E-5,2.16548E-4,2.747502E-5,4.565653E-4,0.00126174,3.316366E-5,0.006530597,2.1245E-4,4.370892E-4,0.008841767,2.623627E-4,1.637926E-5,2.89307E-8,3.092846E-5,3.114035E-8,1.451097E-5,2.81499E-7,9.218068E-10,5.921462E-4,7.731158E-6,0.003784966,8.024409E-4,9.838957E-4,9.248968E-6,0.003289145,0.003393649,1.365978E-4,5.833323E-10,1.110001E-7,1.399447E-12,1.39486E-6,1.05339E-6,6.273086E-4,8.66126E-5,0.008698775,8.335636,5.9426E-5,472747.3,472747.3
6.514843E-8,15.1928,-2.127315E12,1707.307,1707.307,9.025412E-4,1.0,0.8429008,0.005920258,0.001891985,0.02525188,0.001098216,0.006818687,0.04054993,0.002309022,9.116962E-4,0.002022869,0.001390862,0.001946351,0.02021541,0.005975056,5.707278E-5,3.355584E-5,2.269373E-4,2.886215E-5,4.701644E-4,0.001137824,3.64416E-5,0.006548669,2.210192E-4,4.283608E-4,0.008988458,2.777359E-4,1.833032E-5,3.293064E-8,3.260686E-5,3.612225E-8,1.585895E-5,3.196412E-7,1.088671E-9,6.047032E-4,7.332723E-6,0.003764237,8.288274E-4,9.798755E-4,8.74149E-6,0.003271426,0.003379959,1.420006E-4,7.168719E-10,1.258545E-7,1.77425E-12,1.307354E-6,9.619193E-7,5.866015E-4,7.826858E-5,0.008396624,8.322597,5.940584E-5,472007.8,472007.8
6.823034E-8,15.19719,-1.959326E12,1705.72,1705.72,9.025412E-4,1.0,0.8419568,0.005805899,0.002021529,0.02568306,0.001152127,0.006533729,0.04129484,0.00233934,9.723885E-4,0.002079575,0.001356444,0.00184564,0.02044238,0.005924024,5.887054E-5,3.567061E-5,2.353272E-4,3.000657E-5,4.805009E-4,0.001047437,3.91449E-5,0.006562461,2.278366E-4,4.214256E-4,0.009103589,2.901948E-4,2.001546E-5,3.648106E-8,3.397984E-5,4.061437E-8,1.699085E-5,3.527488E-7,1.239573E-9,6.136956E-4,7.028934E-6,0.00374483,8.495596E-4,9.762979E-4,8.358656E-6,0.003255986,0.003369171,1.463111E-4,8.410674E-10,1.387269E-7,2.134051E-12,1.241148E-6,8.944401E-7,5.556291E-4,7.211227E-5,0.008159412,8.312457,5.938867E-5,471432.7,471432.7
7.247191E-8,15.20337,-1.754883E12,1703.734,1703.734,9.025412E-4,1.0,0.8407402,0.005658323,0.002201379,0.02621322,0.001226233,0.00616392,0.04225963,0.002374525,0.001055876,0.002152755,0.001308939,0.001719498,0.02074027,0.005855857,6.12207E-5,3.861355E-5,2.465519E-4,3.157272E-5,4.934533E-4,9.389612E-4,4.282207E-5,0.006579909,2.368164E-4,4.123001E-4,0.009253217,3.069109E-4,2.242866E-5,4.171964E-8,3.584183E-5,4.734491E-8,1.856555E-5,4.003719E-7,1.465876E-9,6.24198E-4,6.645496E-6,0.003715179,8.76505E-4,9.710732E-4,7.880403E-6,0.003233828,0.003355095,1.520068E-4,1.032497E-9,1.572028E-7,2.7075E-12,1.158267E-6,8.121046E-7,5.16644E-4,6.460748E-5,0.00785106,8.299405,5.936453E-5,470692.5,470692.5
7.605927E-8,15.2087,-1.602529E12,1702.214,1702.214,9.025412E-4,1.0,0.8397781,0.005541649,0.002354631,0.02660964,0.001288804,0.005870937,0.04302618,0.002398992,0.001126324,0.002210562,0.001268973,0.001622877,0.02098019,0.005800208,6.310359E-5,4.112969E-5,2.557733E-4,3.289033E-5,5.033672E-4,8.59628E-4,4.587963E-5,0.006593461,2.440744E-4,4.049294E-4,0.009372546,3.206726E-4,2.455158E-5,4.64779E-8,3.739335E-5,5.354843E-8,1.991062E-5,4.424319E-7,1.674255E-9,6.315848E-4,6.348632E-6,0.003687714,8.979729E-4,9.664237E-4,7.513847E-6,0.003214395,0.003343821,1.566263E-4,1.213472E-9,1.73477E-7,3.268616E-12,1.09466E-6,7.505633E-7,4.865671E-4,5.900942E-5,0.0076051,8.289099,5.934376E-5,470108.0,470108.0
7.809145E-8,15.21174,-1.523475E12,1701.411,1701.411,9.025412E-4,1.0,0.8392578,0.005478611,0.002441822,0.02681482,0.001324196,0.005712786,0.04344203,0.002410909,0.001166128,0.002241753,0.001246519,0.001571841,0.02111156,0.005769521,6.413008E-5,4.256533E-5,2.608929E-4,3.363423E-5,5.085972E-4,8.19097E-4,4.758625E-5,0.006600702,2.480579E-4,4.008848E-4,0.00943745,3.283203E-4,2.578644E-5,4.930995E-8,3.826336E-5,5.727579E-8,2.067731E-5,4.669554E-7,1.799241E-9,6.352266E-4,6.190398E-6,0.00367128,9.096343E-4,9.63709E-4,7.319766E-6,0.003203146,0.003337671,1.591683E-4,1.323918E-9,1.829459E-7,3.619375E-12,1.060969E-6,7.185572E-7,4.70582E-4,5.61042E-5,0.007471302,8.283533,5.933189E-5,469792.3,469792.3
8.36603E-8,15.22017,-1.329922E12,1699.405,1699.405,9.025412E-4,1.0,0.8379143,0.005316204,0.00268183,0.02731193,0.001420948,0.005307198,0.0445198,0.002437153,0.001274679,0.00232187,0.001185996,0.001444222,0.02145598,0.005688537,6.680365E-5,4.653483E-5,2.745614E-4,3.566473E-5,5.216387E-4,7.220699E-4,5.215461E-5,0.006619107,2.585335E-4,3.902471E-4,0.009606204,3.487481E-4,2.928576E-5,5.759094E-8,4.061658E-5,6.830144E-8,2.279334E-5,5.366324E-7,2.167592E-9,6.434395E-4,5.789299E-6,0.003623366,9.398776E-4,9.560152E-4,6.831753E-6,0.003171572,0.003321614,1.658768E-4,1.656577E-9,2.097652E-7,4.710699E-12,9.762731E-7,6.399429E-7,4.302385E-4,4.899433E-5,0.00712335,8.269185,5.929904E-5,468978.6,468978.6
8.576415E-8,15.22337,-1.264555E12,1698.715,1698.715,9.025412E-4,1.0,0.8374356,0.005258494,0.002772819,0.02747687,0.001457396,0.005164146,0.04490529,0.002444854,0.001315452,0.002350219,0.0011636,0.001400248,0.02158054,0.005659112,6.776339E-5,4.804714E-5,2.79595E-4,3.642913E-5,5.261152E-4,6.90114E-4,5.383542E-5,0.00662556,2.62333E-4,3.863867E-4,0.00966674,3.562697E-4,3.065047E-5,6.092231E-8,4.149445E-5,7.278279E-8,2.359777E-5,5.638652E-7,2.316628E-9,6.459397E-4,5.648953E-6,0.00360428,9.506912E-4,9.530241E-4,6.662305E-6,0.003159398,0.00331583,1.683191E-4,1.793866E-9,2.20213E-7,5.175264E-12,9.468898E-7,6.132993E-7,4.161923E-4,4.65958E-5,0.006998502,8.264082,5.928654E-5,468689.2,468689.2
8.822828E-8,15.22715,-1.192741E12,1697.948,1697.948,9.025412E-4,1.0,0.8368931,0.00519324,0.00287955,0.02765547,0.001500005,0.005003357,0.04534292,0.002452489,0.00136302,0.002382172,0.001137742,0.001351414,0.0217228,0.005625442,6.885433E-5,4.982669E-5,2.85405E-4,3.73228E-5,5.310722E-4,6.555379E-4,5.577038E-5,0.006632799,2.666796E-4,3.819679E-4,0.009735564,3.649473E-4,3.227776E-5,6.496893E-8,4.251529E-5,7.825645E-8,2.454296E-5,5.96372E-7,2.498082E-9,6.484951E-4,5.491589E-6,0.003581315,9.629577E-4,9.494699E-4,6.473101E-6,0.003144994,0.003309236,1.711195E-4,1.962876E-9,2.326585E-7,5.757775E-12,9.141079E-7,5.839649E-7,4.004933E-4,4.396329E-5,0.006856532,8.258307,5.927186E-5,468361.7,468361.7
9.154185E-8,15.23223,-1.103504E12,1696.985,1696.985,9.025412E-4,1.0,0.8361927,0.00510923,0.003023272,0.02787245,0.001557149,0.00479819,0.0459093,0.002460585,0.00142664,0.002423115,0.001103658,0.001289951,0.02190822,0.005581482,7.026731E-5,5.223308E-5,2.930782E-4,3.852204E-5,5.372847E-4,6.134079E-4,5.831274E-5,0.006642022,2.723565E-4,3.761914E-4,0.009824776,3.76397E-4,3.451398E-5,7.066096E-8,4.387603E-5,8.600509E-8,2.581848E-5,6.41092E-7,2.753811E-9,6.513524E-4,5.29102E-6,0.003549493,9.788068E-4,9.446133E-4,6.233131E-6,0.003125405,0.003300659,1.747877E-4,2.204234E-9,2.497345E-7,6.608914E-12,8.725876E-7,5.474115E-7,3.805697E-4,4.069721E-5,0.006672458,8.250864,5.925206E-5,467939.5,467939.5
9.345898E-8,15.23518,-1.055379E12,1696.46,1696.46,9.025412E-4,1.0,0.8358018,0.005062467,0.003106496,0.0279866,0.001590125,0.004685043,0.04622611,0.002464221,0.001463257,0.002445794,0.001084318,0.001256438,0.02201255,0.005556717,7.105764E-5,5.363204E-5,2.974476E-4,3.921472E-5,5.406575E-4,5.910965E-4,5.975149E-5,0.006647104,2.755566E-4,3.729317E-4,0.009874734,3.829093E-4,3.583236E-5,7.408752E-8,4.465726E-5,9.069423E-8,2.655856E-5,6.674788E-7,2.907908E-9,6.52728E-4,5.180347E-6,0.003530633,9.876541E-4,9.417671E-4,6.101273E-6,0.00311397,0.00329584,1.768612E-4,2.35131E-9,2.597855E-7,7.138159E-12,8.498077E-7,5.276465E-7,3.696215E-4,3.893886E-5,0.006569347,8.246717,5.924059E-5,467704.3,467704.3
9.569564E-8,15.23863,-1.002209E12,1695.877,1695.877,9.025412E-4,1.0,0.8353582,0.005009522,0.00320363,0.02810989,0.001628512,0.004557974,0.04658623,0.002467566,0.001505789,0.002471362,0.00106212,0.001219103,0.02213168,0.005528424,7.195546E-5,5.527008E-5,3.024828E-4,4.002187E-5,5.444002E-4,5.667968E-4,6.139951E-5,0.00665281,2.792153E-4,3.692013E-4,0.009931559,3.904055E-4,3.739274E-5,7.821059E-8,4.55633E-5,9.635807E-8,2.742368E-5,6.987258E-7,3.093368E-9,6.540969E-4,5.055867E-6,0.003508254,9.976902E-4,9.384163E-4,5.953425E-6,0.003100546,0.003290345,1.79237E-4,2.52983E-9,2.716644E-7,7.790854E-12,8.243011E-7,5.05763E-7,3.573495E-4,3.699918E-5,0.006452031,8.242016,5.922719E-5,467437.7,467437.7
9.855003E-8,15.24303,-9.386526E11,1695.174,1695.174,9.025412E-4,1.0,0.8348105,0.004944342,0.003327615,0.02825266,0.001677361,0.004403229,0.04703175,0.002470532,0.001559765,0.002502657,0.00103438,0.001174041,0.02227978,0.005493224,7.306467E-5,5.73694E-5,3.088145E-4,4.10506E-5,5.488941E-4,5.382526E-4,6.345419E-5,0.006659755,2.837715E-4,3.645492E-4,0.0100019,3.998165E-4,3.941822E-5,8.367131E-8,4.671141E-5,1.038916E-7,2.853008E-5,7.393076E-7,3.338924E-9,6.555034E-4,4.903812E-6,0.003479156,0.001010069,9.340972E-4,5.773476E-6,0.003083299,0.003283519,1.822039E-4,2.76855E-9,2.870545E-7,8.680608E-12,7.933158E-7,4.795353E-7,3.424248E-4,3.468553E-5,0.006306758,8.236222,5.921008E-5,467109.1,467109.1
1.029978E-7,15.2499,-8.482688E11,1694.166,1694.166,9.025412E-4,1.0,0.8339953,0.00484775,0.003520761,0.02844504,0.00175314,0.004177774,0.04769678,0.002472526,0.001643166,0.002548615,9.925045E-4,0.00110911,0.02250226,0.005440308,7.471511E-5,6.065934E-5,3.1848E-4,4.265098E-5,5.553147E-4,4.98645E-4,6.654582E-5,0.006669866,2.906314E-4,3.575292E-4,0.01010692,4.14143E-4,4.264868E-5,9.263303E-8,4.848295E-5,1.163224E-7,3.025843E-5,8.040645E-7,3.74134E-9,6.570118E-4,4.680865E-6,0.003432767,0.001028451,9.272838E-4,5.510878E-6,0.003056204,0.003273277,1.866889E-4,3.165014E-9,3.115267E-7,1.019897E-11,7.482405E-7,4.420925E-7,3.206862E-4,3.140672E-5,0.006089724,8.227619,5.918343E-5,466621.2,466621.2
1.05157E-7,15.25323,-8.078236E11,1693.712,1693.712,9.025412E-4,1.0,0.8336151,0.004802899,0.003614463,0.02852622,0.00178977,0.004074826,0.04800768,0.002472451,0.001683333,0.002569762,9.727785E-4,0.001079718,0.02260679,0.005415427,7.548361E-5,6.226421E-5,3.230881E-4,4.342691E-5,5.581959E-4,4.813094E-4,6.79979E-5,0.006674475,2.93861E-4,3.542164E-4,0.010156,4.209533E-4,4.42487E-5,9.718579E-8,4.933559E-5,1.226645E-7,3.1099E-5,8.361466E-7,3.945357E-9,6.574742E-4,4.578302E-6,0.003409847,0.001036996,9.239444E-4,5.390554E-6,0.00304297,0.003268466,1.888085E-4,3.368279E-9,3.236126E-7,1.099616E-11,7.276531E-7,4.252769E-7,3.107492E-4,2.99448E-5,0.005988225,8.223617,5.91705E-5,466394.2,466394.2
1.076378E-7,15.25706,-7.638698E11,1693.217,1693.217,9.025412E-4,1.0,0.8331902,0.004752908,0.003722042,0.02861036,0.00183172,0.0039615,0.04835587,0.002471604,0.001729218,0.002593172,9.506044E-4,0.001047529,0.02272423,0.00538746,7.634128E-5,6.411405E-5,3.283175E-4,4.431775E-5,5.613301E-4,4.627483E-4,6.96268E-5,0.006679539,2.974942E-4,3.50483E-4,0.01021093,4.286644E-4,4.611203E-5,1.025825E-7,5.030952E-5,1.302021E-7,3.206575E-5,8.735111E-7,4.186729E-9,6.578091E-4,4.464701E-6,0.003383233,0.001046523,9.20085E-4,5.257621E-6,0.003027709,0.003263063,1.911994E-4,3.610564E-9,3.376574E-7,1.196222E-11,7.049639E-7,4.069561E-7,2.997935E-4,2.836044E-5,0.005874552,8.21915,5.915566E-5,466140.9,466140.9
1.106606E-7,15.26171,-7.136712E11,1692.649,1692.649,9.025412E-4,1.0,0.8326884,0.004694103,0.003852987,0.0287005,0.001882634,0.003830226,0.04876785,0.002469561,0.00178474,0.002620476,9.242937E-4,0.001010439,0.02286362,0.005354239,7.735114E-5,6.637631E-5,3.34599E-4,4.540245E-5,5.649104E-4,4.419085E-4,7.155469E-5,0.006685386,3.018133E-4,3.460346E-4,0.01027586,4.378999E-4,4.841794E-5,1.094014E-7,5.148829E-5,1.397525E-7,3.324486E-5,9.197493E-7,4.490888E-9,6.579564E-4,4.332032E-6,0.003350449,0.00105773,9.153535E-4,5.102812E-6,0.003009045,0.003256648,1.940511E-4,3.918458E-9,3.549924E-7,1.321388E-11,6.786233E-7,3.85969E-7,2.870711E-4,2.655732E-5,0.005740103,8.213888,5.913761E-5,465842.5,465842.5
1.162298E-7,15.27027,-6.298496E11,1691.699,1691.699,9.025412E-4,1.0,0.8318069,0.004591399,0.004093712,0.02883405,0.001975822,0.003606635,0.04949411,0.002463222,0.001885897,0.002667493,8.778484E-4,9.476751E-4,0.02311034,0.005295343,7.911529E-5,7.05663E-5,3.459239E-4,4.739905E-5,5.708784E-4,4.079685E-4,7.494382E-5,0.00669526,3.094754E-4,3.38112E-4,0.01039005,4.544667E-4,5.276516E-5,1.226755E-7,5.36381E-5,1.584115E-7,3.541933E-5,1.006898E-6,5.080012E-9,6.575624E-4,4.102804E-6,0.003289211,0.00107728,9.065663E-4,4.836382E-6,0.002974505,0.003245284,1.991367E-4,4.52221E-9,3.875343E-7,1.574224E-11,6.335289E-7,3.50759E-7,2.652904E-4,2.356451E-5,0.005503358,8.204673,5.910445E-5,465319.8,465319.8
1.203573E-7,15.2766,-5.741347E11,1691.066,1691.066,9.025412E-4,1.0,0.8311865,0.004519617,0.004271585,0.02890849,0.002044342,0.003454977,0.05000726,0.002456659,0.001959905,0.002699792,8.451012E-4,9.053347E-4,0.02328523,0.005253485,8.034658E-5,7.368874E-5,3.541209E-4,4.887773E-5,5.748266E-4,3.859987E-4,7.732127E-5,0.006701857,3.149207E-4,3.324545E-4,0.01047042,4.663823E-4,5.606696E-5,1.331199E-7,5.521394E-5,1.731398E-7,3.703167E-5,1.073054E-6,5.540536E-9,6.56785E-4,3.944469E-6,0.003243287,0.00109091,9.000064E-4,4.653075E-6,0.002948813,0.003237214,2.027733E-4,5.000225E-9,4.121286E-7,1.780975E-11,6.027065E-7,3.272286E-7,2.504102E-4,2.159033E-5,0.005336437,8.198212,5.907999E-5,464953.4,464953.4
1.23837E-7,15.28191,-5.309042E11,1690.577,1690.577,9.025412E-4,1.0,0.8306834,0.004461736,0.004421133,0.02895667,0.00210173,0.003335626,0.05042469,0.002450068,0.002021657,0.002725466,8.185786E-4,8.721072E-4,0.02342773,0.00521929,8.133708E-5,7.63316E-5,3.609088E-4,5.012394E-5,5.778718E-4,3.692678E-4,7.923846E-5,0.00670696,3.193655E-4,3.278175E-4,0.01053554,4.761962E-4,5.890168E-5,1.423343E-7,5.653151E-5,1.861578E-7,3.839088E-5,1.129817E-6,5.944499E-9,6.558508E-4,3.817923E-6,0.003204313,0.001101868,8.944511E-4,4.506962E-6,0.002927112,0.003230626,2.057567E-4,5.423432E-9,4.331603E-7,1.968608E-11,5.782742E-7,3.088939E-7,2.386239E-4,2.00685E-5,0.005200969,8.192989,5.905944E-5,464657.2,464657.2
1.294445E-7,15.29044,-4.676214E11,1689.864,1689.864,9.025412E-4,1.0,0.8299078,0.004373135,0.004661251,0.02900908,0.002193453,0.003158263,0.05107056,0.002437705,0.002119938,0.002764071,7.778709E-4,8.228181E-4,0.02364838,0.005166125,8.28468E-5,8.060924E-5,3.716238E-4,5.213192E-5,5.822858E-4,3.452507E-4,8.216438E-5,0.006714329,3.262626E-4,3.205851E-4,0.01063575,4.915805E-4,6.356498E-5,1.579855E-7,5.863474E-5,2.083044E-7,4.058007E-5,1.223113E-6,6.625549E-9,6.538773E-4,3.626172E-6,0.003141177,0.001118562,8.854616E-4,4.286166E-6,0.002892099,0.003220396,2.104148E-4,6.144304E-9,4.675939E-7,2.297629E-11,5.416131E-7,2.819228E-7,2.209616E-4,1.785938E-5,0.004992101,8.184968,5.902652E-5,464202.3,464202.3
