Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Mole_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.06259391,5.29172E-5,6.283185,3.141593,6.283185,1180.654,0.2720914,-1.633794E9,1687.681,2.442416E8,1687.681,1.000001,0.8730024,1.273875E-4,0.01820989,1.198537E-4,0.01718607,0.01017042,3.647366E-4,1.734298E-4,2.034526E-4,2.599039E-4,0.001229015,0.03268547,4.547509E-4,0.0137084,0.001692219,2.849084E-4,2.745866E-4,3.177022E-4,0.008648159,0.01890757,1.038801E-5,5.198057E-5,1.913263E-5,1.730457E-4,4.287655E-4,2.604344E-4,1.637795E-5,1.152939E-5,8.265992E-5,-3.887734E-16,10.15899,7.335714E-5,639302.5,639321.6
0.06265375,5.296789E-5,6.283185,3.141593,6.283185,1180.649,0.2720914,-1.642523E9,1687.659,2.442378E8,1687.659,1.000001,0.8729905,1.27323E-4,0.01821409,1.198973E-4,0.01719057,0.01017566,3.649535E-4,1.735261E-4,2.034405E-4,2.599947E-4,0.001229844,0.03269659,4.552742E-4,0.01370393,0.001691413,2.847599E-4,2.746006E-4,3.17611E-4,0.008649948,0.01889552,1.038219E-5,5.204261E-5,1.915952E-5,1.731947E-4,4.291122E-4,2.606585E-4,1.644105E-5,1.155288E-5,8.27469E-5,-4.17082E-16,10.15889,7.33574E-5,639296.9,639316.0
0.06295932,5.322671E-5,6.283185,3.141593,6.283185,1180.631,0.2720914,-1.633324E9,1687.549,2.442185E8,1687.549,1.000001,0.872929,1.270454E-4,0.01823551,1.197711E-4,0.01721395,0.01020236,3.660571E-4,1.740164E-4,2.033773E-4,2.604563E-4,0.001234064,0.03275321,4.579452E-4,0.01368111,0.001687305,2.840023E-4,2.746701E-4,3.171451E-4,0.008659023,0.01883413,1.03527E-5,5.235938E-5,1.929695E-5,1.739547E-4,4.308808E-4,2.618008E-4,1.672276E-5,1.167181E-5,8.319055E-5,-5.920466E-16,10.15839,7.335857E-5,639271.9,639292.4
0.06312464,5.336673E-5,6.283185,3.141593,6.283185,1180.62,0.2720914,-1.617781E9,1687.491,2.442082E8,1687.491,1.000001,0.8728964,1.26919E-4,0.01824708,1.195461E-4,0.01722613,0.01021678,3.666525E-4,1.742813E-4,2.03342E-4,2.60705E-4,0.00123634,0.03278375,4.593903E-4,0.01366881,0.001685081,2.835962E-4,2.747069E-4,3.168945E-4,0.008663902,0.01880109,1.033672E-5,5.253067E-5,1.937139E-5,1.743655E-4,4.318372E-4,2.624177E-4,1.685967E-5,1.173518E-5,8.343027E-5,-6.858027E-16,10.15813,7.335923E-5,639256.1,639276.8
0.06322126,5.344858E-5,6.283185,3.141593,6.283185,1180.613,0.2720914,-1.69115E9,1687.454,2.442018E8,1687.454,1.000001,0.8728768,1.267618E-4,0.01825383,1.195806E-4,0.01723364,0.01022518,3.669997E-4,1.74436E-4,2.033208E-4,2.608506E-4,0.001237667,0.03280152,4.602348E-4,0.01366164,0.001683776,2.833586E-4,2.747279E-4,3.167478E-4,0.008666736,0.01878181,1.032746E-5,5.263067E-5,1.941492E-5,1.746054E-4,4.323958E-4,2.627778E-4,1.698063E-5,1.177187E-5,8.357019E-5,-7.401437E-16,10.15797,7.335965E-5,639250.5,639272.0
0.06322752,5.345388E-5,6.283185,3.141593,6.283185,1180.614,0.2720914,-1.816417E9,1687.452,2.442013E8,1687.452,1.000001,0.872875,1.26743E-4,0.01825426,1.196009E-4,0.01723442,0.01022572,3.670219E-4,1.74446E-4,2.033193E-4,2.608599E-4,0.001237752,0.03280265,4.602892E-4,0.01366117,0.001683689,2.83343E-4,2.74729E-4,3.167381E-4,0.008666913,0.01878055,1.032686E-5,5.26371E-5,1.941773E-5,1.746208E-4,4.324317E-4,2.62801E-4,1.699228E-5,1.177422E-5,8.357919E-5,-7.436557E-16,10.15795,7.335963E-5,639251.3,639273.7
0.06323373,5.345913E-5,6.283185,3.141593,6.283185,1180.613,0.2720914,-1.832262E9,1687.45,2.442009E8,1687.45,1.000001,0.8728739,1.266985E-4,0.0182547,1.196128E-4,0.01723488,0.01022626,3.670443E-4,1.74456E-4,2.03318E-4,2.608694E-4,0.001237837,0.0328038,4.603435E-4,0.01366071,0.001683605,2.833279E-4,2.747304E-4,3.167288E-4,0.008667096,0.01877932,1.032627E-5,5.264351E-5,1.942053E-5,1.746363E-4,4.324676E-4,2.628242E-4,1.700934E-5,1.177655E-5,8.358818E-5,-7.471304E-16,10.15795,7.335967E-5,639250.8,639273.1
0.06325284,5.347532E-5,6.283185,3.141593,6.283185,1180.611,0.2720914,-1.682546E9,1687.443,2.441997E8,1687.443,1.000001,0.8728703,1.266012E-4,0.01825604,1.196213E-4,0.01723629,0.01022792,3.671133E-4,1.744867E-4,2.033137E-4,2.608986E-4,0.0012381,0.03280732,4.605108E-4,0.0136593,0.001683343,2.83281E-4,2.747347E-4,3.167001E-4,0.008667657,0.01877553,1.032446E-5,5.266327E-5,1.942915E-5,1.746838E-4,4.325783E-4,2.628955E-4,1.705376E-5,1.178368E-5,8.361584E-5,-7.578279E-16,10.15792,7.335976E-5,639248.7,639271.0
0.06329884,5.351428E-5,6.283185,3.141593,6.283185,1180.611,0.2720914,-2.735899E9,1687.424,2.441965E8,1687.424,1.000001,0.8728588,1.264698E-4,0.01825922,1.196312E-4,0.01724086,0.01023189,3.67278E-4,1.745602E-4,2.033027E-4,2.609675E-4,0.001238728,0.03281569,4.609118E-4,0.01365587,0.001682709,2.831676E-4,2.747439E-4,3.166303E-4,0.008668976,0.01876635,1.032008E-5,5.271064E-5,1.944984E-5,1.747975E-4,4.328432E-4,2.630663E-4,1.713907E-5,1.180066E-5,8.368213E-5,-7.835335E-16,10.15781,7.335982E-5,639251.8,639277.2
0.06330291,5.351774E-5,6.283185,3.141593,6.283185,1180.609,0.2720914,-1.895911E9,1687.422,2.441961E8,1687.422,1.000001,0.8728586,1.264415E-4,0.01825952,1.196433E-4,0.01724114,0.01023225,3.672929E-4,1.745669E-4,2.033018E-4,2.609739E-4,0.001238784,0.03281646,4.609477E-4,0.01365558,0.001682654,2.831578E-4,2.74745E-4,3.166244E-4,0.0086691,0.01876555,1.03197E-5,5.271487E-5,1.945169E-5,1.748078E-4,4.328671E-4,2.630817E-4,1.71515E-5,1.180216E-5,8.368807E-5,-7.858058E-16,10.15781,7.33599E-5,639251.5,639276.8
0.06331312,5.352638E-5,6.283185,3.141593,6.283185,1180.608,0.2720914,-1.90767E9,1687.419,2.441954E8,1687.419,1.000001,0.872857,1.263006E-4,0.01826024,1.196567E-4,0.01724189,0.01023313,3.6733E-4,1.745835E-4,2.032995E-4,2.6099E-4,0.001238925,0.03281835,4.610373E-4,0.01365484,0.001682511,2.83133E-4,2.747474E-4,3.166093E-4,0.008669402,0.01876355,1.031874E-5,5.272538E-5,1.945631E-5,1.748332E-4,4.329264E-4,2.631199E-4,1.719846E-5,1.180587E-5,8.370285E-5,-7.91476E-16,10.1578,7.335997E-5,639250.3,639275.5
0.06332747,5.353854E-5,6.283185,3.141593,6.283185,1180.607,0.2720914,-1.742382E9,1687.413,2.441945E8,1687.413,1.000001,0.8728543,1.261817E-4,0.01826126,1.196567E-4,0.01724296,0.01023438,3.67382E-4,1.746068E-4,2.032961E-4,2.610121E-4,0.001239122,0.03282099,4.61163E-4,0.01365379,0.00168231,2.83098E-4,2.747506E-4,3.165881E-4,0.00866982,0.01876072,1.031739E-5,5.274017E-5,1.946279E-5,1.748689E-4,4.330096E-4,2.631735E-4,1.724847E-5,1.181104E-5,8.372357E-5,-7.994445E-16,10.15778,7.336005E-5,639249.0,639274.3
0.06334217,5.355098E-5,6.283185,3.141593,6.283185,1180.606,0.2720914,-1.69171E9,1687.408,2.441935E8,1687.408,1.000001,0.8728514,1.261402E-4,0.01826229,1.196428E-4,0.01724408,0.01023565,3.674352E-4,1.746306E-4,2.032926E-4,2.610344E-4,0.001239324,0.03282368,4.612916E-4,0.01365271,0.001682106,2.830623E-4,2.747538E-4,3.165664E-4,0.008670246,0.01875781,1.031601E-5,5.275534E-5,1.946942E-5,1.749054E-4,4.330947E-4,2.632284E-4,1.728162E-5,1.181628E-5,8.374479E-5,-8.076066E-16,10.15775,7.336011E-5,639247.6,639273.0
0.06359884,5.37684E-5,6.283185,3.141593,6.283185,1180.589,0.2720914,-1.635068E9,1687.315,2.441772E8,1687.315,1.000001,0.8728002,1.264355E-4,0.01828027,1.194841E-4,0.01726304,0.01025788,3.683572E-4,1.750455E-4,2.032318E-4,2.614177E-4,0.001242834,0.0328706,4.635339E-4,0.01363376,0.001678615,2.824351E-4,2.748071E-4,3.161822E-4,0.008677692,0.01870695,1.029181E-5,5.302052E-5,1.958519E-5,1.755401E-4,4.345764E-4,2.641826E-4,1.749204E-5,1.190719E-5,8.4115E-5,-9.499397E-16,10.15734,7.336116E-5,639224.5,639250.4
0.06363845,5.380194E-5,6.283185,3.141593,6.283185,1180.587,0.2720914,-1.619966E9,1687.3,2.441747E8,1687.3,1.000001,0.872792,1.264012E-4,0.01828303,1.195109E-4,0.01726621,0.0102613,3.684987E-4,1.751096E-4,2.032225E-4,2.614769E-4,0.001243374,0.03287781,4.638797E-4,0.01363083,0.001678077,2.823377E-4,2.748151E-4,3.161223E-4,0.008678834,0.01869911,1.028811E-5,5.306136E-5,1.960305E-5,1.75638E-4,4.348047E-4,2.643296E-4,1.754155E-5,1.192113E-5,8.417204E-5,-9.716524E-16,10.15727,7.336131E-5,639222.3,639249.0
0.06370938,5.386203E-5,6.283185,3.141593,6.283185,1180.582,0.2720914,-1.627971E9,1687.276,2.441703E8,1687.276,1.000001,0.872778,1.264108E-4,0.01828798,1.193738E-4,0.01727141,0.01026744,3.68752E-4,1.752247E-4,2.032059E-4,2.615823E-4,0.001244342,0.03289075,4.644991E-4,0.0136256,0.00167712,2.821639E-4,2.748295E-4,3.160153E-4,0.008680885,0.01868509,1.028147E-5,5.313454E-5,1.963506E-5,1.758135E-4,4.352137E-4,2.645927E-4,1.759502E-5,1.194602E-5,8.427425E-5,-1.010608E-15,10.15716,7.336158E-5,639215.5,639242.4
0.06380979,5.394708E-5,6.283185,3.141593,6.283185,1180.575,0.2720914,-1.689779E9,1687.238,2.441637E8,1687.238,1.000001,0.8727582,1.263928E-4,0.01829499,1.194637E-4,0.0172787,0.01027613,3.691099E-4,1.753878E-4,2.031824E-4,2.617318E-4,0.00124571,0.03290904,4.653759E-4,0.0136182,0.001675766,2.819176E-4,2.748497E-4,3.158632E-4,0.00868378,0.01866526,1.027209E-5,5.323809E-5,1.968039E-5,1.760619E-4,4.357924E-4,2.649649E-4,1.769637E-5,1.198115E-5,8.441885E-5,-1.065555E-15,10.157,7.336204E-5,639207.1,639233.8
0.06396049,5.407472E-5,6.283185,3.141593,6.283185,1180.565,0.2720914,-1.656459E9,1687.184,2.441541E8,1687.184,1.000001,0.8727282,1.26368E-4,0.01830551,1.194882E-4,0.01728997,0.01028915,3.696453E-4,1.756331E-4,2.03147E-4,2.619555E-4,0.001247758,0.03293644,4.666915E-4,0.01360709,0.001673741,2.815456E-4,2.748794E-4,3.156343E-4,0.008688108,0.01863554,1.025825E-5,5.339341E-5,1.974843E-5,1.764347E-4,4.366604E-4,2.655227E-4,1.785073E-5,1.203329E-5,8.463565E-5,-1.14759E-15,10.15676,7.336265E-5,639194.3,639221.7
0.06400937,5.411613E-5,6.283185,3.141593,6.283185,1180.561,0.2720914,-1.888665E9,1687.164,2.441506E8,1687.164,1.000001,0.8727181,1.262918E-4,0.01830892,1.196169E-4,0.01729381,0.01029337,3.698185E-4,1.757128E-4,2.031354E-4,2.620282E-4,0.001248421,0.03294531,4.67118E-4,0.01360349,0.001673082,2.814244E-4,2.748888E-4,3.155596E-4,0.008689505,0.01862591,1.02538E-5,5.34437E-5,1.97705E-5,1.765556E-4,4.369417E-4,2.657034E-4,1.792529E-5,1.205007E-5,8.470588E-5,-1.174029E-15,10.15667,7.336291E-5,639193.3,639221.2
0.06401584,5.412161E-5,6.283185,3.141593,6.283185,1180.56,0.2720914,-1.77532E9,1687.161,2.441501E8,1687.161,1.000001,0.8727169,1.2624E-4,0.01830938,1.19653E-4,0.01729429,0.01029393,3.698415E-4,1.757234E-4,2.031339E-4,2.620381E-4,0.001248509,0.03294649,4.671746E-4,0.01360302,0.001672994,2.814084E-4,2.748901E-4,3.155498E-4,0.008689691,0.01862464,1.025322E-5,5.345035E-5,1.977343E-5,1.765717E-4,4.36979E-4,2.657274E-4,1.794819E-5,1.205227E-5,8.471519E-5,-1.177514E-15,10.15666,7.336295E-5,639192.6,639220.5
0.0641417,5.422823E-5,6.283185,3.141593,6.283185,1180.552,0.2720914,-1.718449E9,1687.115,2.44142E8,1687.115,1.000001,0.8726919,1.263077E-4,0.0183182,1.197484E-4,0.01730358,0.01030478,3.702878E-4,1.759293E-4,2.031037E-4,2.622246E-4,0.001250215,0.03296932,4.682733E-4,0.01359377,0.001671307,2.810944E-4,2.749143E-4,3.153586E-4,0.008693281,0.0185999,1.024205E-5,5.358002E-5,1.98303E-5,1.76883E-4,4.377036E-4,2.661926E-4,1.809864E-5,1.209434E-5,8.489588E-5,-1.245234E-15,10.15646,7.336349E-5,639180.8,639208.7
0.06420032,5.427787E-5,6.283185,3.141593,6.283185,1180.548,0.2720914,-1.696291E9,1687.093,2.441382E8,1687.093,1.000001,0.8726801,1.262877E-4,0.0183223,1.19744E-4,0.01730805,0.01030983,3.704948E-4,1.760252E-4,2.030897E-4,2.623112E-4,0.001251007,0.03297992,4.687847E-4,0.01358946,0.001670525,2.809474E-4,2.749254E-4,3.152689E-4,0.00869495,0.01858838,1.023688E-5,5.364036E-5,1.985679E-5,1.770279E-4,4.380407E-4,2.664089E-4,1.816419E-5,1.211383E-5,8.497997E-5,-1.27665E-15,10.15636,7.336373E-5,639176.9,639205.3
0.06420765,5.428409E-5,6.283185,3.141593,6.283185,1180.547,0.2720914,-1.72195E9,1687.091,2.441377E8,1687.091,1.000001,0.8726786,1.262811E-4,0.01832282,1.197469E-4,0.01730864,0.01031047,3.705207E-4,1.760372E-4,2.030879E-4,2.623221E-4,0.001251107,0.03298125,4.688487E-4,0.01358892,0.001670427,2.80929E-4,2.749268E-4,3.152577E-4,0.008695158,0.01858694,1.023624E-5,5.364791E-5,1.98601E-5,1.770461E-4,4.380829E-4,2.664359E-4,1.817396E-5,1.211625E-5,8.499049E-5,-1.280575E-15,10.15635,7.336375E-5,639176.3,639204.9
0.06424037,5.431181E-5,6.283185,3.141593,6.283185,1180.545,0.2720914,-1.568702E9,1687.078,2.441355E8,1687.078,1.000001,0.8726721,1.2627E-4,0.01832511,1.197526E-4,0.01731098,0.01031329,3.706362E-4,1.760909E-4,2.030801E-4,2.623704E-4,0.001251549,0.03298718,4.691343E-4,0.01358651,0.001669991,2.80847E-4,2.74933E-4,3.152077E-4,0.008696089,0.01858052,1.023337E-5,5.368159E-5,1.987489E-5,1.77127E-4,4.382711E-4,2.665566E-4,1.821244E-5,1.212705E-5,8.503741E-5,-1.298065E-15,10.1563,7.336391E-5,639174.1,639202.5
0.06425751,5.432632E-5,6.283185,3.141593,6.283185,1180.544,0.2720914,-1.75514E9,1687.072,2.441344E8,1687.072,1.000001,0.8726687,1.262475E-4,0.01832631,1.197991E-4,0.01731231,0.01031476,3.706968E-4,1.76119E-4,2.03076E-4,2.623959E-4,0.001251781,0.03299028,4.692838E-4,0.01358526,0.001669762,2.808039E-4,2.749362E-4,3.151815E-4,0.008696576,0.01857716,1.023188E-5,5.369922E-5,1.988264E-5,1.771694E-4,4.383697E-4,2.666199E-4,1.824072E-5,1.213268E-5,8.506198E-5,-1.307207E-15,10.15627,7.336399E-5,639172.5,639201.1
0.06431774,5.437734E-5,6.283185,3.141593,6.283185,1180.54,0.2720914,-2.191074E9,1687.049,2.441304E8,1687.049,1.000001,0.8726563,1.262109E-4,0.01833053,1.198776E-4,0.01731697,0.01031995,3.709091E-4,1.762178E-4,2.030614E-4,2.624849E-4,0.001252594,0.03300116,4.698093E-4,0.01358083,0.001668958,2.806522E-4,2.749474E-4,3.150893E-4,0.008698281,0.01856534,1.022666E-5,5.376117E-5,1.990987E-5,1.773183E-4,4.387159E-4,2.668419E-4,1.832861E-5,1.215228E-5,8.514825E-5,-1.339297E-15,10.15616,7.336422E-5,639168.6,639197.8
0.06432422,5.438283E-5,6.283185,3.141593,6.283185,1180.539,0.2720914,-1.622907E9,1687.047,2.4413E8,1687.047,1.000001,0.8726553,1.26213E-4,0.01833099,1.198777E-4,0.01731741,0.01032051,3.709321E-4,1.762285E-4,2.030599E-4,2.624945E-4,0.001252682,0.03300234,4.69866E-4,0.01358036,0.001668872,2.806359E-4,2.749486E-4,3.150794E-4,0.008698467,0.01856408,1.02261E-5,5.376786E-5,1.991281E-5,1.773344E-4,4.387534E-4,2.668659E-4,1.833617E-5,1.215439E-5,8.515756E-5,-1.342748E-15,10.15616,7.336428E-5,639167.9,639196.9
0.06440061,5.444753E-5,6.283185,3.141593,6.283185,1180.534,0.2720914,-1.634546E9,1687.019,2.441251E8,1687.019,1.000001,0.8726401,1.261893E-4,0.01833635,1.198393E-4,0.01732311,0.01032708,3.712012E-4,1.763542E-4,2.030414E-4,2.626072E-4,0.001253713,0.03301614,4.705325E-4,0.01357476,0.001667857,2.804433E-4,2.749628E-4,3.149625E-4,0.008700632,0.01854911,1.021952E-5,5.384644E-5,1.994735E-5,1.775233E-4,4.391925E-4,2.671473E-4,1.842675E-5,1.217899E-5,8.526695E-5,-1.383317E-15,10.15603,7.33646E-5,639161.9,639191.3
0.06444037,5.448122E-5,6.283185,3.141593,6.283185,1180.531,0.2720914,-1.615053E9,1687.004,2.441226E8,1687.004,1.000001,0.8726322,1.26203E-4,0.01833914,1.198369E-4,0.01732609,0.01033051,3.713411E-4,1.764197E-4,2.030318E-4,2.626657E-4,0.001254249,0.03302332,4.708794E-4,0.01357184,0.00166733,2.80343E-4,2.749701E-4,3.149015E-4,0.008701756,0.01854133,1.02161E-5,5.388735E-5,1.996534E-5,1.776216E-4,4.394211E-4,2.672937E-4,1.846864E-5,1.21917E-5,8.532388E-5,-1.404377E-15,10.15597,7.336475E-5,639158.5,639188.2
0.06477714,5.476649E-5,6.283185,3.141593,6.283185,1180.511,0.2720914,-1.589984E9,1686.887,2.441019E8,1686.887,1.000001,0.872566,1.264036E-4,0.01836266,1.195692E-4,0.01735034,0.01035951,3.725178E-4,1.769748E-4,2.029527E-4,2.631575E-4,0.001258777,0.03308407,4.738166E-4,0.01354711,0.001662928,2.794934E-4,2.750306E-4,3.143803E-4,0.008711263,0.01847546,1.018704E-5,5.423386E-5,2.011773E-5,1.784547E-4,4.413552E-4,2.685307E-4,1.866496E-5,1.230037E-5,8.580593E-5,-1.581864E-15,10.15544,7.336603E-5,639127.1,639157.0
0.06483408,5.481472E-5,6.283185,3.141593,6.283185,1180.506,0.2720914,-1.630739E9,1686.866,2.440982E8,1686.866,1.000001,0.872555,1.263295E-4,0.01836663,1.196162E-4,0.01735442,0.01036441,3.727158E-4,1.770689E-4,2.029395E-4,2.632409E-4,0.001259541,0.03309433,4.743134E-4,0.01354294,0.001662186,2.793496E-4,2.750406E-4,3.142916E-4,0.008712864,0.01846436,1.018215E-5,5.42924E-5,2.014352E-5,1.785958E-4,4.416822E-4,2.687396E-4,1.872813E-5,1.231887E-5,8.588741E-5,-1.611512E-15,10.15535,7.33663E-5,639122.4,639152.2
0.06513729,5.507157E-5,6.283185,3.141593,6.283185,1180.489,0.2720914,-1.661902E9,1686.76,2.440796E8,1686.76,1.000001,0.8724949,1.26233E-4,0.01838772,1.194562E-4,0.01737687,0.01039047,3.737652E-4,1.775699E-4,2.02869E-4,2.636817E-4,0.001263595,0.03314881,4.769577E-4,0.01352073,0.001658263,2.785832E-4,2.750925E-4,3.138181E-4,0.008721335,0.01840532,1.015629E-5,5.460418E-5,2.028093E-5,1.793467E-4,4.434221E-4,2.698493E-4,1.896465E-5,1.241729E-5,8.632096E-5,-1.768467E-15,10.15486,7.336737E-5,639098.3,639130.2
0.06516928,5.509867E-5,6.283185,3.141593,6.283185,1180.487,0.2720914,-1.529883E9,1686.749,2.440777E8,1686.749,1.000001,0.8724889,1.261962E-4,0.01838995,1.19317E-4,0.01737909,0.01039322,3.738758E-4,1.77623E-4,2.028616E-4,2.637281E-4,0.001264022,0.03315456,4.77237E-4,0.0135184,0.00165785,2.78503E-4,2.75098E-4,3.137683E-4,0.008722228,0.01839911,1.015355E-5,5.463708E-5,2.029545E-5,1.79426E-4,4.436058E-4,2.699664E-4,1.898469E-5,1.242765E-5,8.636671E-5,-1.784868E-15,10.15481,7.336749E-5,639094.7,639126.6
0.06771198,5.725274E-5,6.283185,3.141593,6.283185,1180.349,0.2720914,-1.481188E9,1685.911,2.439301E8,1685.911,1.000001,0.8720064,1.251228E-4,0.01856303,1.173048E-4,0.01755412,0.01060975,3.824101E-4,1.817543E-4,2.022725E-4,2.673364E-4,0.00129734,0.03360353,4.994178E-4,0.01333455,0.001625999,2.723109E-4,2.754508E-4,3.097736E-4,0.008790671,0.01791412,9.931834E-6,5.725785E-5,2.145548E-5,1.857163E-4,4.581562E-4,2.791593E-4,2.004437E-5,1.336617E-5,9.000699E-5,-3.021646E-15,10.15095,7.337605E-5,638850.5,638882.1
0.06972919,5.896181E-5,6.283185,3.141593,6.283185,1180.245,0.2720914,-1.567651E9,1685.264,2.438162E8,1685.264,1.000001,0.8716356,1.237135E-4,0.01869691,1.159649E-4,0.01768769,0.01077808,3.88902E-4,1.848136E-4,2.017636E-4,2.701054E-4,0.001322937,0.03394787,5.169987E-4,0.01319229,0.001601552,2.676543E-4,2.756247E-4,3.066376E-4,0.008841438,0.01754284,9.757602E-6,5.934715E-5,2.238473E-5,1.906745E-4,4.696261E-4,2.863171E-4,2.125705E-5,1.42238E-5,9.289292E-5,-3.898928E-15,10.14795,7.338256E-5,638670.6,638703.6
0.06983316,5.90499E-5,6.283185,3.141593,6.283185,1180.239,0.2720914,-1.585263E9,1685.229,2.438101E8,1685.229,1.000001,0.8716164,1.234115E-4,0.01870374,1.159241E-4,0.01769492,0.01078664,3.892323E-4,1.849667E-4,2.017346E-4,2.702473E-4,0.001324237,0.03396531,5.179047E-4,0.01318508,0.001600277,2.67423E-4,2.756314E-4,3.064794E-4,0.008843958,0.01752409,9.748611E-6,5.945462E-5,2.243284E-5,1.90929E-4,4.702158E-4,2.866832E-4,2.143662E-5,1.426824E-5,9.304109E-5,-3.942461E-15,10.14779,7.338291E-5,638664.6,638699.1
0.07015552,5.932304E-5,6.283185,3.141593,6.283185,1180.222,0.2720914,-1.442264E9,1685.127,2.437921E8,1685.127,1.000001,0.8715583,1.235232E-4,0.01872487,1.156908E-4,0.01771542,0.01081319,3.902504E-4,1.8544E-4,2.016452E-4,2.706813E-4,0.001328255,0.03401916,5.207116E-4,0.01316272,0.001596375,2.667071E-4,2.756497E-4,3.059876E-4,0.008851743,0.01746606,9.720829E-6,5.978824E-5,2.258211E-5,1.917161E-4,4.720409E-4,2.878148E-4,2.161827E-5,1.440524E-5,9.350018E-5,-4.07887E-15,10.14732,7.338398E-5,638634.7,638669.0
0.08187289,6.925347E-5,6.283185,3.141593,6.283185,1179.688,0.2720914,-1.215199E9,1681.736,2.431953E8,1681.736,1.000001,0.8696166,1.181534E-4,0.01944735,1.091999E-4,0.01837922,0.01173434,4.229736E-4,1.999644E-4,1.979924E-4,2.851571E-4,0.001462893,0.0358253,6.221528E-4,0.01239462,0.001467887,2.431178E-4,2.749958E-4,2.883269E-4,0.009089699,0.01552886,8.785029E-6,7.193767E-5,2.811683E-5,2.198896E-4,5.370801E-4,3.267679E-4,2.895604E-5,2.041922E-5,1.099975E-4,-8.757623E-15,10.13149,7.341719E-5,637637.6,637663.8
0.09323598,7.888754E-5,6.283185,3.141593,6.283185,1179.264,0.2720914,-1.055389E9,1678.889,2.426942E8,1678.889,1.000001,0.8679941,1.138585E-4,0.02007811,1.04374E-4,0.01889016,0.01255323,4.477897E-4,2.104395E-4,1.937845E-4,2.971812E-4,0.001574838,0.03732875,7.191293E-4,0.01172545,0.0013612,2.239528E-4,2.723882E-4,2.721293E-4,0.00924915,0.01392985,8.012785E-6,8.357967E-5,3.36575E-5,2.46283E-4,5.977133E-4,3.606552E-4,3.736697E-5,2.723208E-5,1.254609E-4,-1.130955E-13,10.11798,7.34436E-5,636789.5,636809.8
0.09415477,7.966667E-5,6.283185,3.141593,6.283185,1179.232,0.2720914,-1.280601E9,1678.672,2.426559E8,1678.672,1.000001,0.8678712,1.134734E-4,0.02012667,1.042113E-4,0.01892743,0.01261664,4.495387E-4,2.111731E-4,1.934302E-4,2.980831E-4,0.001583186,0.0374412,7.26901E-4,0.01167417,0.001353214,2.225182E-4,2.721105E-4,2.708626E-4,0.009259487,0.01381073,7.95609E-6,8.450942E-5,3.411192E-5,2.483783E-4,6.025126E-4,3.632374E-4,3.82544E-5,2.780947E-5,1.266856E-4,-3.319156E-13,10.11693,7.344556E-5,636730.3,636751.7
0.09419433,7.970021E-5,6.283185,3.141593,6.283185,1179.232,0.2720914,-1.483211E9,1678.661,2.426541E8,1678.661,1.000001,0.867865,1.132754E-4,0.02012875,1.042124E-4,0.0189297,0.01261934,4.496134E-4,2.112045E-4,1.934143E-4,2.981223E-4,0.001583541,0.03744597,7.27235E-4,0.01167197,0.001352863,2.224564E-4,2.720981E-4,2.708082E-4,0.009259914,0.01380563,7.953699E-6,8.454911E-5,3.413149E-5,2.484683E-4,6.027185E-4,3.633479E-4,3.840699E-5,2.783357E-5,1.26738E-4,-3.432956E-13,10.11688,7.344559E-5,636731.6,636754.8
