Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_H2O_PFRC2 (),Mole_fraction_CO_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_CH2O_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
8.8,0.002083142,3.141593,0.7853982,3.141593,4137.28,0.1974164,1.114674E7,1521.286,1.074775E8,1521.286,1.000048,0.896075,2.395444E-5,5.167821E-6,1.220656E-5,0.02276235,1.435225E-5,3.742033E-6,0.01252921,0.01669043,1.211281E-4,3.778218E-4,6.737078E-4,0.04001279,0.002342112,0.00201743,7.688268E-5,1.406554E-5,1.625617E-5,0.002314999,1.599599E-4,4.552724E-7,1.433806E-4,1.436914E-4,1.344755E-4,4.892439E-4,0.001140197,2.420902E-4,1.58953E-4,5.539798E-4,4.332236E-4,7.583797,6.075449E-5,438503.8,438510.1
9.0,0.002131507,3.141593,0.7853982,3.141593,4133.14,0.1974164,1.31534E7,1519.682,1.073363E8,1519.682,1.000049,0.8960275,2.402297E-5,8.890226E-6,1.471232E-5,0.0228462,1.445033E-5,7.162112E-6,0.0124544,0.01676196,1.194045E-4,3.814508E-4,6.684244E-4,0.0400524,0.002356017,0.001965883,7.443824E-5,1.339564E-5,1.565639E-5,0.002271491,1.538473E-4,4.50676E-7,1.457255E-4,1.433436E-4,1.363426E-4,4.918606E-4,0.001140386,2.399255E-4,1.555148E-4,5.678626E-4,4.367712E-4,7.583379,6.081535E-5,438482.7,438494.2
9.2,0.00217992,3.141593,0.7853982,3.141593,4129.034,0.1974164,1.622185E7,1518.089,1.071962E8,1518.089,1.00005,0.8959774,2.433144E-5,1.520493E-5,1.887628E-5,0.02293109,1.471275E-5,1.301492E-5,0.01238125,0.01682944,1.175889E-4,3.851388E-4,6.63072E-4,0.04009047,0.002368986,0.001915503,7.230179E-5,1.275607E-5,1.50604E-5,0.002229053,1.48171E-4,4.505906E-7,1.48374E-4,1.426915E-4,1.381888E-4,4.94378E-4,0.001140233,2.377882E-4,1.496207E-4,5.838965E-4,4.404411E-4,7.582958,6.087583E-5,438464.1,438484.4
9.4,0.002228382,3.141593,0.7853982,3.141593,4124.98,0.1974164,2.052822E7,1516.514,1.070575E8,1516.514,1.000051,0.895923,2.494001E-5,2.510368E-5,2.533797E-5,0.0230186,1.517776E-5,2.209358E-5,0.01230927,0.01689267,1.156351E-4,3.889556E-4,6.576001E-4,0.04012732,0.00238102,0.00186573,7.048943E-5,1.213978E-5,1.445996E-5,0.002187292,1.428465E-4,4.560314E-7,1.514357E-4,1.416686E-4,1.400347E-4,4.968209E-4,0.001139704,2.356601E-4,1.404232E-4,6.029968E-4,4.443233E-4,7.582527,6.093565E-5,438448.3,438482.4
9.6,0.00227689,3.141593,0.7853982,3.141593,4120.997,0.1974164,2.613905E7,1514.961,1.069209E8,1514.961,1.000052,0.8958622,2.590341E-5,3.968024E-5,3.484698E-5,0.02311042,1.587822E-5,3.513258E-5,0.0122379,0.01695161,1.135011E-4,3.929799E-4,6.519497E-4,0.04016333,0.002392104,0.00181598,6.899931E-5,1.153976E-5,1.384794E-5,0.002145798,1.377981E-4,4.679612E-7,1.550138E-4,1.402205E-4,1.419045E-4,4.992151E-4,0.001138751,2.335222E-4,1.272032E-4,6.260074E-4,4.485045E-4,7.582077,6.099454E-5,438435.8,438489.7
9.8,0.002325445,3.141593,0.7853982,3.141593,4117.098,0.1974164,3.291769E7,1513.434,1.067865E8,1513.434,1.000053,0.895793,2.726102E-5,6.00305E-5,4.824771E-5,0.02320813,1.683431E-5,5.263559E-5,0.01216656,0.01700653,1.111576E-4,3.97292E-4,6.460564E-4,0.04019897,0.002402205,0.001765693,6.780227E-5,1.094948E-5,1.321944E-5,0.002104167,1.329621E-4,4.871376E-7,1.591863E-4,1.383199E-4,1.438253E-4,5.015852E-4,0.001137302,2.313566E-4,1.096805E-4,6.53418E-4,4.530465E-4,7.5816,6.105231E-5,438426.7,438507.3
10.0,0.002374046,3.141593,0.7853982,3.141593,4113.286,0.1974164,4.038684E7,1511.933,1.066544E8,1511.933,1.000054,0.895713,2.901749E-5,8.705014E-5,6.640809E-5,0.02331297,1.803992E-5,7.462498E-5,0.01209469,0.01705833,1.086004E-4,4.019624E-4,6.398576E-4,0.04023484,0.00241128,0.001714396,6.683205E-5,1.036352E-5,1.257329E-5,0.002062051,1.282914E-4,5.13812E-7,1.639801E-4,1.359866E-4,1.45825E-4,5.03952E-4,0.001135277,2.291506E-4,8.848205E-5,6.849253E-4,4.579516E-4,7.581092,6.11089E-5,438420.9,438535.5
10.2,0.002422691,3.141593,0.7853982,3.141593,4109.541,0.1974164,4.758535E7,1510.45,1.065239E8,1510.45,1.000055,0.8956199,3.109936E-5,1.210553E-4,9.001067E-5,0.02342538,1.94336E-5,1.003073E-4,0.01202184,0.01710893,1.058655E-4,4.070327E-4,6.333052E-4,0.0402717,0.002419287,0.001661815,6.597266E-5,9.778536E-6,1.191388E-5,0.002019231,1.237623E-4,5.471459E-7,1.693343E-4,1.333142E-4,1.479293E-4,5.063289E-4,0.001132589,2.269001E-4,6.565598E-5,7.189108E-4,4.631208E-4,7.580551,6.116458E-5,438418.0,438572.7
10.4,0.00247138,3.141593,0.7853982,3.141593,4105.818,0.1974164,5.294983E7,1508.972,1.063938E8,1508.972,1.000056,0.8955134,3.322579E-5,1.609903E-4,1.189328E-4,0.02354427,2.081199E-5,1.275839E-4,0.01194794,0.01716114,1.030555E-4,4.124826E-4,6.263933E-4,0.04031041,0.002426257,0.001608104,6.502319E-5,9.195226E-6,1.125474E-5,0.001975749,1.193856E-4,5.837351E-7,1.750246E-4,1.305272E-4,1.50152E-4,5.087148E-4,0.001129189,2.246171E-4,4.475081E-5,7.522147E-4,4.683306E-4,7.579992,6.122004E-5,438416.9,438615.0
10.46325,0.002486788,3.141593,0.7853982,3.141593,4104.634,0.1974164,5.223469E7,1508.503,1.063525E8,1508.503,1.000056,0.8954782,3.369514E-5,1.741566E-4,1.287977E-4,0.02358268,2.109116E-5,1.357386E-4,0.01192444,0.01717846,1.021826E-4,4.142666E-4,6.241449E-4,0.04032315,0.002428283,0.001591022,6.464909E-5,9.012223E-6,1.105074E-5,0.001961935,1.180429E-4,5.946656E-7,1.768147E-4,1.296926E-4,1.508779E-4,5.094681E-4,0.001127975,2.238941E-4,3.922852E-5,7.619735E-4,4.699386E-4,7.579821,6.12377E-5,438416.9,438628.0
10.46561,0.002487362,3.141593,0.7853982,3.141593,4104.589,0.1974164,5.253129E7,1508.491,1.063515E8,1508.491,1.000056,0.8954812,3.27608E-5,1.732935E-4,1.280759E-4,0.02358411,2.01123E-5,1.346884E-4,0.01192365,0.01717918,1.021538E-4,4.143385E-4,6.240648E-4,0.0403239,0.002428397,0.001590422,6.461608E-5,9.005661E-6,1.104385E-5,0.001961444,1.179973E-4,5.948297E-7,1.768726E-4,1.296711E-4,1.509066E-4,5.09501E-4,0.001127949,2.238705E-4,3.942783E-5,7.623174E-4,4.699992E-4,7.579844,6.123837E-5,438417.6,438627.2
10.46589,0.002487431,3.141593,0.7853982,3.141593,4104.584,0.1974164,5.140707E7,1508.49,1.063514E8,1508.49,1.000056,0.8954815,3.26654E-5,1.732121E-4,1.28003E-4,0.02358426,2.002418E-5,1.345792E-4,0.01192356,0.01717927,1.021506E-4,4.143469E-4,6.240553E-4,0.04032399,0.002428412,0.001590353,6.461057E-5,9.004881E-6,1.104308E-5,0.001961385,1.179919E-4,5.948231E-7,1.768784E-4,1.296694E-4,1.5091E-4,5.095049E-4,0.001127947,2.238678E-4,3.944466E-5,7.623571E-4,4.700063E-4,7.579847,6.123845E-5,438417.7,438627.1
10.46653,0.002487587,3.141593,0.7853982,3.141593,4104.572,0.1974164,5.090804E7,1508.486,1.063511E8,1508.486,1.000056,0.8954822,3.244853E-5,1.730266E-4,1.2783E-4,0.02358461,1.982479E-5,1.343559E-4,0.01192335,0.01717946,1.021436E-4,4.143655E-4,6.240339E-4,0.04032419,0.002428447,0.001590197,6.459694E-5,9.003131E-6,1.104139E-5,0.001961254,1.179798E-4,5.947915E-7,1.768908E-4,1.296665E-4,1.509179E-4,5.095136E-4,0.001127942,2.238618E-4,3.94829E-5,7.624453E-4,4.700222E-4,7.579852,6.123863E-5,438417.8,438627.0
10.46756,0.002487837,3.141593,0.7853982,3.141593,4104.552,0.1974164,5.033792E7,1508.481,1.063506E8,1508.481,1.000056,0.8954832,3.209781E-5,1.7272E-4,1.275466E-4,0.02358514,1.951941E-5,1.339917E-4,0.01192301,0.01717977,1.02133E-4,4.143952E-4,6.239998E-4,0.0403245,0.002428506,0.001589952,6.457193E-5,9.000342E-6,1.103878E-5,0.001961045,1.179605E-4,5.946966E-7,1.769086E-4,1.296638E-4,1.509304E-4,5.095274E-4,0.001127935,2.238523E-4,3.954588E-5,7.62584E-4,4.700476E-4,7.57986,6.123893E-5,438418.0,438626.8
10.48493,0.00249207,3.141593,0.7853982,3.141593,4104.198,0.1974164,3.050552E7,1508.381,1.063418E8,1508.381,1.000056,0.8955035,2.651416E-5,1.659775E-4,1.213237E-4,0.0235916,1.52998E-5,1.270886E-4,0.01191772,0.01718479,1.020719E-4,4.148234E-4,6.234816E-4,0.04032942,0.002429813,0.001586663,6.365151E-5,8.957495E-6,1.101464E-5,0.001957831,1.176658E-4,5.863824E-7,1.768341E-4,1.299552E-4,1.51135E-4,5.097456E-4,0.00112795,2.237272E-4,4.094475E-5,7.643714E-4,4.704255E-4,7.580011,6.124421E-5,438421.6,438621.0
10.48549,0.002492206,3.141593,0.7853982,3.141593,4104.186,0.1974164,3.000473E7,1508.377,1.063415E8,1508.377,1.000056,0.8955039,2.640533E-5,1.657972E-4,1.211221E-4,0.02359174,1.522337E-5,1.269461E-4,0.01191756,0.01718494,1.020734E-4,4.148345E-4,6.234665E-4,0.04032955,0.002429862,0.001586581,6.360873E-5,8.956246E-6,1.101444E-5,0.001957737,1.176572E-4,5.85928E-7,1.768206E-4,1.299745E-4,1.511412E-4,5.097519E-4,0.001127954,2.237239E-4,4.097539E-5,7.644116E-4,4.704359E-4,7.580015,6.124439E-5,438421.6,438620.8
10.48623,0.002492385,3.141593,0.7853982,3.141593,4104.17,0.1974164,2.868437E7,1508.372,1.06341E8,1508.372,1.000056,0.8955044,2.627592E-5,1.655724E-4,1.208969E-4,0.02359191,1.516386E-5,1.267499E-4,0.01191734,0.01718514,1.020755E-4,4.14849E-4,6.234466E-4,0.04032972,0.002429925,0.001586474,6.35518E-5,8.954595E-6,1.101419E-5,0.001957612,1.176458E-4,5.853206E-7,1.768021E-4,1.300004E-4,1.511493E-4,5.097599E-4,0.001127957,2.237196E-4,4.101165E-5,7.64464E-4,4.704495E-4,7.580019,6.124462E-5,438421.7,438620.6
10.50231,0.002496305,3.141593,0.7853982,3.141593,4103.823,0.1974164,2.078385E7,1508.262,1.063313E8,1508.262,1.000056,0.8955163,2.386597E-5,1.601934E-4,1.156829E-4,0.02359551,1.362067E-5,1.22373E-4,0.0119128,0.01718948,1.021642E-4,4.151332E-4,6.230351E-4,0.04033311,0.00243131,0.001584367,6.222894E-5,8.920247E-6,1.101482E-5,0.001955,1.174061E-4,5.704297E-7,1.762721E-4,1.3068E-4,1.513145E-4,5.099255E-4,0.001128018,2.236274E-4,4.192815E-5,7.653877E-4,4.707226E-4,7.580105,6.12498E-5,438422.8,438615.5
10.51097,0.002498414,3.141593,0.7853982,3.141593,4103.633,0.1974164,1.642182E7,1508.201,1.06326E8,1508.201,1.000056,0.8955227,2.275043E-5,1.57053E-4,1.126351E-4,0.02359695,1.285409E-5,1.199801E-4,0.01191047,0.01719182,1.022388E-4,4.152636E-4,6.228299E-4,0.04033482,0.002432078,0.001583398,6.146924E-5,8.903024E-6,1.101936E-5,0.001953678,1.172865E-4,5.610804E-7,1.758962E-4,1.31125E-4,1.513965E-4,5.100083E-4,0.00112806,2.235804E-4,4.249544E-5,7.65715E-4,4.708508E-4,7.58015,6.125264E-5,438423.0,438612.2
10.51129,0.002498493,3.141593,0.7853982,3.141593,4103.626,0.1974164,1.626638E7,1508.199,1.063258E8,1508.199,1.000056,0.8955228,2.274271E-5,1.569789E-4,1.125604E-4,0.02359699,1.286656E-5,1.199325E-4,0.01191038,0.0171919,1.022418E-4,4.15268E-4,6.228223E-4,0.04033487,0.002432106,0.001583363,6.144086E-5,8.90239E-6,1.101957E-5,0.001953629,1.17282E-4,5.607204E-7,1.758812E-4,1.311423E-4,1.513995E-4,5.100111E-4,0.001128062,2.235786E-4,4.250329E-5,7.657253E-4,4.708553E-4,7.580151,6.125274E-5,438423.0,438612.1
10.51193,0.002498649,3.141593,0.7853982,3.141593,4103.612,0.1974164,1.546729E7,1508.194,1.063253E8,1508.194,1.000056,0.895523,2.271162E-5,1.568076E-4,1.124018E-4,0.02359709,1.2877E-5,1.19809E-4,0.0119102,0.01719207,1.022478E-4,4.152768E-4,6.228074E-4,0.04033497,0.00243216,0.001583293,6.138479E-5,8.901133E-6,1.101997E-5,0.001953532,1.172731E-4,5.600091E-7,1.758516E-4,1.311768E-4,1.514053E-4,5.100168E-4,0.001128063,2.23575E-4,4.25266E-5,7.65746E-4,4.708642E-4,7.580153,6.125295E-5,438423.0,438611.9
10.51263,0.002498819,3.141593,0.7853982,3.141593,4103.597,0.1974164,1.66493E7,1508.189,1.063249E8,1508.189,1.000056,0.8955233,2.267423E-5,1.566162E-4,1.122078E-4,0.0235972,1.286398E-5,1.196915E-4,0.01191001,0.01719226,1.022544E-4,4.152864E-4,6.227911E-4,0.04033509,0.00243222,0.001583217,6.132402E-5,8.899771E-6,1.102041E-5,0.001953427,1.172635E-4,5.59237E-7,1.758192E-4,1.312143E-4,1.514115E-4,5.10023E-4,0.001128065,2.23571E-4,4.255359E-5,7.657681E-4,4.70874E-4,7.580155,6.125318E-5,438422.9,438611.7
10.5145,0.002499275,3.141593,0.7853982,3.141593,4103.555,0.1974164,1.516837E7,1508.174,1.063236E8,1508.174,1.000056,0.8955238,2.265003E-5,1.562048E-4,1.117647E-4,0.02359748,1.289586E-5,1.194469E-4,0.0119095,0.01719275,1.022719E-4,4.153114E-4,6.227474E-4,0.04033539,0.002432376,0.001583011,6.116352E-5,8.896117E-6,1.102157E-5,0.001953144,1.172376E-4,5.571794E-7,1.757325E-4,1.313149E-4,1.514281E-4,5.100392E-4,0.001128069,2.235601E-4,4.259482E-5,7.658266E-4,4.708997E-4,7.580158,6.12538E-5,438422.8,438611.2
10.51494,0.002499382,3.141593,0.7853982,3.141593,4103.546,0.1974164,1.624141E7,1508.171,1.063233E8,1508.171,1.000056,0.8955239,2.263473E-5,1.560924E-4,1.116607E-4,0.02359755,1.289988E-5,1.193813E-4,0.01190938,0.01719287,1.02276E-4,4.153174E-4,6.227371E-4,0.04033546,0.002432412,0.001582962,6.112619E-5,8.895256E-6,1.102183E-5,0.001953077,1.172314E-4,5.566983E-7,1.757121E-4,1.313385E-4,1.51432E-4,5.100431E-4,0.00112807,2.235575E-4,4.260947E-5,7.658404E-4,4.709058E-4,7.580159,6.125394E-5,438422.8,438611.1
10.51669,0.002499809,3.141593,0.7853982,3.141593,4103.507,0.1974164,1.564527E7,1508.158,1.063221E8,1508.158,1.000056,0.8955246,2.255918E-5,1.556244E-4,1.111997E-4,0.02359784,1.286106E-5,1.190581E-4,0.01190891,0.01719334,1.022924E-4,4.15341E-4,6.226964E-4,0.04033575,0.002432556,0.001582768,6.097965E-5,8.891851E-6,1.102287E-5,0.001952813,1.172074E-4,5.547952E-7,1.756314E-4,1.314321E-4,1.514473E-4,5.100584E-4,0.001128073,2.235471E-4,4.267501E-5,7.658948E-4,4.709298E-4,7.580164,6.125452E-5,438422.7,438610.5
10.55434,0.002508985,3.141593,0.7853982,3.141593,4102.67,0.1974164,9172684.0,1507.87,1.062969E8,1507.87,1.000056,0.8955402,2.064933E-5,1.453108E-4,1.01128E-4,0.02360314,1.158731E-5,1.1183E-4,0.01189899,0.01720359,1.026494E-4,4.158019E-4,6.218591E-4,0.04034191,0.002435524,0.001578543,5.818882E-5,8.821684E-6,1.10461E-5,0.001947307,1.167154E-4,5.138283E-7,1.738216E-4,1.334906E-4,1.517492E-4,5.103752E-4,0.001128097,2.233096E-4,4.437679E-5,7.667113E-4,4.713973E-4,7.580265,6.126701E-5,438420.4,438597.1
10.55478,0.002509091,3.141593,0.7853982,3.141593,4102.66,0.1974164,8659601.0,1507.867,1.062965E8,1507.867,1.000056,0.8955401,2.067969E-5,1.452675E-4,1.010649E-4,0.02360318,1.162484E-5,1.118191E-4,0.01189888,0.01720371,1.026536E-4,4.158063E-4,6.218497E-4,0.04034196,0.002435556,0.001578495,5.815961E-5,8.820901E-6,1.104639E-5,0.001947245,1.167099E-4,5.133537E-7,1.737995E-4,1.335151E-4,1.517523E-4,5.103785E-4,0.001128096,2.233067E-4,4.437472E-5,7.667165E-4,4.71402E-4,7.580264,6.126716E-5,438420.3,438597.0
10.55538,0.002509237,3.141593,0.7853982,3.141593,4102.647,0.1974164,9090779.0,1507.862,1.062961E8,1507.862,1.000056,0.8955405,2.0626E-5,1.450658E-4,1.009075E-4,0.02360326,1.160108E-5,1.11654E-4,0.01189873,0.01720388,1.026595E-4,4.15813E-4,6.21837E-4,0.04034206,0.002435602,0.001578428,5.811931E-5,8.819834E-6,1.104679E-5,0.00194716,1.167024E-4,5.12703E-7,1.737694E-4,1.335488E-4,1.517567E-4,5.103833E-4,0.001128096,2.233029E-4,4.441775E-5,7.66724E-4,4.714087E-4,7.580266,6.126736E-5,438420.3,438596.7
10.55694,0.002509618,3.141593,0.7853982,3.141593,4102.612,0.1974164,8096099.0,1507.85,1.06295E8,1507.85,1.000056,0.8955408,2.062128E-5,1.447425E-4,1.00579E-4,0.02360344,1.161851E-5,1.114406E-4,0.01189832,0.0172043,1.026748E-4,4.158294E-4,6.218037E-4,0.04034228,0.002435719,0.001578253,5.801598E-5,8.817043E-6,1.104782E-5,0.001946939,1.166828E-4,5.11018E-7,1.736909E-4,1.336363E-4,1.517681E-4,5.103954E-4,0.001128095,2.232926E-4,4.446514E-5,7.667432E-4,4.71426E-4,7.580268,6.126788E-5,438420.1,438596.1
10.57048,0.002512919,3.141593,0.7853982,3.141593,4102.309,0.1974164,7559580.0,1507.74,1.062854E8,1507.74,1.000056,0.895543,2.065415E-5,1.421561E-4,9.800556E-5,0.02360515,1.173201E-5,1.097352E-4,0.0118948,0.01720799,1.027969E-4,4.159711E-4,6.215141E-4,0.04034419,0.00243668,0.001576659,5.720635E-5,8.792877E-6,1.105499E-5,0.001945014,1.165124E-4,4.970971E-7,1.730378E-4,1.343663E-4,1.518635E-4,5.104994E-4,0.001128064,2.23199E-4,4.484568E-5,7.669214E-4,4.715746E-4,7.580278,6.127241E-5,438418.4,438591.5
10.6,0.002520115,3.141593,0.7853982,3.141593,4101.65,0.1974164,6696383.0,1507.501,1.062643E8,1507.501,1.000057,0.8955468,2.061055E-5,1.373911E-4,9.337028E-5,0.0236093,1.177007E-5,1.061617E-4,0.01188713,0.01721611,1.03005E-4,4.162818E-4,6.208803E-4,0.04034833,0.002438602,0.001572795,5.587262E-5,8.740313E-6,1.106135E-5,0.001940797,1.161429E-4,4.70327E-7,1.717799E-4,1.3579E-4,1.520614E-4,5.10724E-4,0.001127941,2.229791E-4,4.562633E-5,7.673811E-4,4.71897E-4,7.580289,6.128226E-5,438414.3,438581.4
10.8,0.002568903,3.141593,0.7853982,3.141593,4097.217,0.1974164,5878142.0,1505.854,1.061194E8,1505.854,1.000058,0.8955505,2.033752E-5,1.221018E-4,8.143527E-5,0.02364235,1.188509E-5,8.593768E-5,0.01183608,0.01726971,1.033856E-4,4.18339E-4,6.166078E-4,0.04037478,0.002449424,0.001542575,5.223508E-5,8.396597E-6,1.094471E-5,0.00191281,1.137507E-4,3.713801E-7,1.670378E-4,1.415576E-4,1.532969E-4,5.121699E-4,0.001126712,2.21429E-4,5.027124E-5,7.711287E-4,4.740395E-4,7.580192,6.134856E-5,438383.5,438516.3
10.94203,0.00260358,3.141593,0.7853982,3.141593,4094.147,0.1974164,1.424848E7,1504.677,1.060158E8,1504.677,1.000058,0.8955231,2.282425E-5,1.264221E-4,8.87632E-5,0.02367612,1.385097E-5,8.105724E-5,0.01179928,0.0173058,1.028463E-4,4.200091E-4,6.133991E-4,0.04039245,0.002455039,0.001518357,5.220456E-5,8.151772E-6,1.072518E-5,0.001892539,1.120578E-4,3.625867E-7,1.673639E-4,1.420346E-4,1.54173E-4,5.131674E-4,0.001125384,2.202614E-4,5.039312E-5,7.75987E-4,4.757226E-4,7.579941,6.139456E-5,438363.1,438486.0
10.95006,0.002605542,3.141593,0.7853982,3.141593,4093.977,0.1974164,1.403193E7,1504.616,1.060104E8,1504.616,1.000058,0.8955243,2.222243E-5,1.259789E-4,8.867165E-5,0.02367846,1.324147E-5,7.999519E-5,0.0117972,0.01730784,1.027924E-4,4.201243E-4,6.132084E-4,0.04039371,0.002455334,0.001516898,5.224261E-5,8.137509E-6,1.070897E-5,0.001891357,1.119615E-4,3.633339E-7,1.674874E-4,1.419654E-4,1.542273E-4,5.132299E-4,0.001125312,2.201947E-4,5.064557E-5,7.763911E-4,4.758321E-4,7.579948,6.139711E-5,438362.7,438484.0
10.96167,0.002608379,3.141593,0.7853982,3.141593,4093.729,0.1974164,1.116581E7,1504.528,1.060028E8,1504.528,1.000059,0.8955275,2.109304E-5,1.246923E-4,8.79238E-5,0.02368124,1.235788E-5,7.800227E-5,0.0117943,0.0173108,1.027398E-4,4.202789E-4,6.129441E-4,0.04039557,0.002455854,0.001514996,5.215486E-5,8.117706E-6,1.069008E-5,0.001889721,1.118291E-4,3.631628E-7,1.675771E-4,1.419465E-4,1.543069E-4,5.133193E-4,0.001125249,2.201086E-4,5.121525E-5,7.76844E-4,4.759801E-4,7.579967,6.140083E-5,438362.2,438480.5
10.96214,0.002608494,3.141593,0.7853982,3.141593,4093.719,0.1974164,1.089922E7,1504.525,1.060024E8,1504.525,1.000059,0.8955276,2.106148E-5,1.246511E-4,8.790163E-5,0.02368134,1.23421E-5,7.793699E-5,0.01179418,0.01731092,1.027383E-4,4.202846E-4,6.129337E-4,0.04039564,0.002455877,0.001514924,5.214793E-5,8.116924E-6,1.068943E-5,0.001889656,1.118239E-4,3.631261E-7,1.675784E-4,1.419479E-4,1.543101E-4,5.133228E-4,0.001125247,2.201054E-4,5.123396E-5,7.768588E-4,4.759857E-4,7.579968,6.140098E-5,438362.2,438480.4
10.98374,0.002613771,3.141593,0.7853982,3.141593,4093.251,0.1974164,7243566.0,1504.357,1.059877E8,1504.357,1.000059,0.8955318,1.981887E-5,1.223645E-4,8.653164E-5,0.02368555,1.150631E-5,7.477263E-5,0.01178895,0.01731632,1.027061E-4,4.205293E-4,6.124687E-4,0.04039871,0.00245695,0.001511855,5.169182E-5,8.082116E-6,1.066493E-5,0.001886775,1.1159E-4,3.602E-7,1.675242E-4,1.421126E-4,1.544523E-4,5.134768E-4,0.001125166,2.199612E-4,5.221116E-5,7.773683E-4,4.76229E-4,7.579989,6.140801E-5,438360.6,438473.9
10.98413,0.002613864,3.141593,0.7853982,3.141593,4093.242,0.1974164,7903944.0,1504.354,1.059874E8,1504.354,1.000059,0.8955317,1.984146E-5,1.223852E-4,8.653498E-5,0.02368561,1.152568E-5,7.479606E-5,0.01178886,0.01731641,1.02706E-4,4.205329E-4,6.124606E-4,0.04039875,0.002456969,0.001511804,5.168201E-5,8.081514E-6,1.066457E-5,0.001886725,1.115859E-4,3.601279E-7,1.675215E-4,1.421171E-4,1.544547E-4,5.134793E-4,0.001125164,2.199587E-4,5.220633E-5,7.773743E-4,4.76233E-4,7.579988,6.140813E-5,438360.5,438473.9
10.98459,0.002613976,3.141593,0.7853982,3.141593,4093.232,0.1974164,8232695.0,1504.35,1.05987E8,1504.35,1.000059,0.8955316,1.985341E-5,1.223835E-4,8.654299E-5,0.02368569,1.155125E-5,7.478748E-5,0.01178874,0.01731652,1.027059E-4,4.205375E-4,6.124508E-4,0.04039881,0.002456991,0.001511742,5.16703E-5,8.080788E-6,1.066413E-5,0.001886665,1.115809E-4,3.600427E-7,1.675183E-4,1.421224E-4,1.544576E-4,5.134822E-4,0.001125162,2.199557E-4,5.221009E-5,7.773818E-4,4.762377E-4,7.579987,6.140828E-5,438360.4,438473.8
10.985,0.002614077,3.141593,0.7853982,3.141593,4093.223,0.1974164,5682022.0,1504.347,1.059867E8,1504.347,1.000059,0.8955315,1.986887E-5,1.223883E-4,8.655391E-5,0.02368576,1.157638E-5,7.475525E-5,0.01178864,0.01731662,1.027057E-4,4.205416E-4,6.124421E-4,0.04039885,0.002457011,0.001511686,5.165997E-5,8.080136E-6,1.066374E-5,0.001886611,1.115765E-4,3.59968E-7,1.675155E-4,1.421271E-4,1.544602E-4,5.134849E-4,0.00112516,2.199529E-4,5.221117E-5,7.773887E-4,4.76242E-4,7.579986,6.140842E-5,438360.4,438473.7
10.9917,0.002615713,3.141593,0.7853982,3.141593,4093.077,0.1974164,6051702.0,1504.293,1.05982E8,1504.293,1.000059,0.8955319,1.975805E-5,1.218967E-4,8.631342E-5,0.02368698,1.153178E-5,7.405451E-5,0.01178703,0.01731828,1.027046E-4,4.206099E-4,6.123015E-4,0.0403997,0.002457339,0.001510788,5.149268E-5,8.06965E-6,1.065745E-5,0.001885739,1.115054E-4,3.587571E-7,1.674693E-4,1.422042E-4,1.545022E-4,5.135296E-4,0.001125131,2.199088E-4,5.243242E-5,7.774976E-4,4.763118E-4,7.579986,6.141061E-5,438359.6,438471.8
