Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_RALD3_PFRC2 (),Mass_fraction_C2H3CHO_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C4H8O_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_FLUORENE_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C6H5C2H4C6H5_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.5876679,5.907826E-4,6.283185,3.141593,6.283185,994.743,0.2770664,-1.704546E7,1440.004,2.006488E8,1440.004,0.9999918,0.1691131,1.796636E-5,0.02790068,1.766315E-5,3.554523E-4,0.03763774,0.00849086,-3.795512E-6,-1.761353E-6,6.072121E-4,1.647759E-4,1.077745E-4,0.1735184,9.02699E-4,-2.272193E-4,0.2920852,0.00541638,0.006309205,0.03662346,0.2288389,5.523391E-4,2.679121E-4,0.001048737,2.955766E-4,0.004192473,0.001752033,1.99703E-4,5.448615E-5,9.16387E-5,0.001784044,10.47632,8.865905E-5,660464.2,660508.5
0.6,6.031805E-4,6.283185,3.141593,6.283185,994.6633,0.2770664,-1.640465E7,1439.795,2.00612E8,1439.795,0.9999918,0.1690888,1.941482E-5,0.02801001,1.77275E-5,3.548909E-4,0.0378938,0.00856963,-3.795324E-6,-1.724335E-6,6.1237E-4,1.673901E-4,1.10329E-4,0.1749421,9.267723E-4,-2.269031E-4,0.291538,0.005382865,0.006319506,0.03685392,0.2271836,5.229743E-4,2.721586E-4,0.001066729,2.989002E-4,0.004241825,0.001777453,1.974453E-4,5.588543E-5,9.43221E-5,0.0018195,10.47563,8.866615E-5,660419.1,660464.3
0.6705061,6.740816E-4,6.283185,3.141593,6.283185,994.1895,0.2770664,-1.695612E7,1438.593,2.004004E8,1438.593,0.9999919,0.1689563,2.583585E-5,0.02861246,1.707184E-5,3.522954E-4,0.03929189,0.009004333,-3.794486E-6,-1.541872E-6,6.390568E-4,1.822121E-4,1.24772E-4,0.1827683,0.001067074,-2.449392E-4,0.2884574,0.005205667,0.006369848,0.03809124,0.2181299,4.081418E-4,2.967144E-4,0.001169001,3.176978E-4,0.004519223,0.001919288,1.880432E-4,6.712013E-5,1.10951E-4,0.002021521,10.47187,8.870841E-5,660190.1,660235.6
0.6809174,6.845541E-4,6.283185,3.141593,6.283185,994.1143,0.2770664,-4.41904E7,1438.403,2.003669E8,1438.403,0.9999919,0.1689377,2.69241E-5,0.02869971,1.764643E-5,3.52077E-4,0.03949645,0.009066391,-3.796115E-6,-1.517459E-6,6.42808E-4,1.843866E-4,1.268796E-4,0.1838841,0.001088141,-2.91609E-4,0.2880091,0.005177165,0.006376187,0.03826309,0.2168476,3.968006E-4,3.003852E-4,0.001184045,3.204431E-4,0.004559501,0.001939696,1.868048E-4,7.032918E-5,1.132613E-4,0.002051088,10.47128,8.871512E-5,660173.1,660226.6
0.681276,6.849149E-4,6.283185,3.141593,6.283185,994.1119,0.2770664,-2.73943E7,1438.396,2.003657E8,1438.396,0.9999919,0.168937,2.690669E-5,0.02870285,1.755955E-5,3.520845E-4,0.03950418,0.009068527,-3.796348E-6,-1.516624E-6,6.429408E-4,1.844618E-4,1.26952E-4,0.1839225,0.001088868,-2.963507E-4,0.2879935,0.005176238,0.006376398,0.03826897,0.2168036,3.964419E-4,3.005132E-4,0.001184565,3.205374E-4,0.004560886,0.001940395,1.867586E-4,7.048839E-5,1.133344E-4,0.002052104,10.47125,8.871533E-5,660173.4,660227.9
0.6813909,6.850304E-4,6.283185,3.141593,6.283185,994.1111,0.2770664,-6.613579E7,1438.393,2.003651E8,1438.393,0.9999919,0.1689368,2.691261E-5,0.02870386,1.755011E-5,3.520849E-4,0.03950784,0.009069206,-3.796423E-6,-1.516527E-6,6.429855E-4,1.844867E-4,1.269752E-4,0.1839348,0.001089102,-3.052696E-4,0.2879889,0.005175713,0.006376481,0.03827083,0.21679,3.963272E-4,3.005549E-4,0.001184732,3.205672E-4,0.004561332,0.001940621,1.867451E-4,7.075493E-5,1.133575E-4,0.002052429,10.47124,8.871541E-5,660176.5,660232.4
0.6817325,6.853741E-4,6.283185,3.141593,6.283185,994.1082,0.2770664,-2.233005E7,1438.386,2.003639E8,1438.386,0.9999919,0.1689362,2.695973E-5,0.02870683,1.743354E-5,3.520806E-4,0.03951445,0.009071212,-3.796648E-6,-1.515726E-6,6.431145E-4,1.84558E-4,1.27044E-4,0.1839709,0.001089793,-3.070845E-4,0.2879747,0.005174278,0.00637668,0.03827629,0.2167492,3.959836E-4,3.006751E-4,0.001185222,3.206562E-4,0.00456265,0.001941289,1.867054E-4,7.095534E-5,1.134245E-4,0.002053396,10.47122,8.871566E-5,660176.0,660232.2
0.6840959,6.877515E-4,6.283185,3.141593,6.283185,994.0928,0.2770664,-1.355584E7,1438.346,2.003569E8,1438.346,0.9999919,0.1689319,2.736561E-5,0.02872687,1.722269E-5,3.520264E-4,0.03955962,0.009085334,-3.798219E-6,-1.509048E-6,6.439992E-4,1.850516E-4,1.275215E-4,0.1842251,0.001094588,-3.092592E-4,0.2878694,0.005169791,0.006378067,0.03831539,0.2164557,3.936098E-4,3.015163E-4,0.001188661,3.212816E-4,0.004571767,0.001945882,1.863824E-4,7.116639E-5,1.13894E-4,0.00206009,10.47109,8.871704E-5,660167.9,660225.1
0.7610076,7.651403E-4,6.283185,3.141593,6.283185,993.5742,0.2770664,-1.38044E7,1437.073,2.001328E8,1437.073,0.9999919,0.1687973,3.558855E-5,0.02935158,1.647406E-5,3.505345E-4,0.04095732,0.009532069,-3.843878E-6,-1.339642E-6,6.702259E-4,2.010811E-4,1.428807E-4,0.192224,0.001253867,-3.062453E-4,0.2845442,0.005029151,0.006417097,0.03951801,0.2073112,3.370019E-4,3.290601E-4,0.001300268,3.414609E-4,0.004866032,0.002093004,1.797558E-4,8.292713E-5,1.332645E-4,0.002278629,10.46728,8.876335E-5,659925.4,659979.9
0.8,8.043901E-4,6.283185,3.141593,6.283185,993.3062,0.2770664,-1.278582E7,1436.434,2.000205E8,1436.434,0.999992,0.1687322,3.85363E-5,0.02965697,1.627935E-5,3.501422E-4,0.04162561,0.009749345,-3.859056E-6,-1.296802E-6,6.817165E-4,2.091373E-4,1.505266E-4,0.1961001,0.001336319,-3.048127E-4,0.2829014,0.004959831,0.006432268,0.04008091,0.2029142,3.191689E-4,3.431924E-4,0.001356587,3.515788E-4,0.00501238,0.002164966,1.766225E-4,9.012819E-5,1.434025E-4,0.002388377,10.46546,8.878729E-5,659811.5,659863.9
0.8473224,8.520393E-4,6.283185,3.141593,6.283185,992.9807,0.2770664,-1.210886E7,1435.669,1.998858E8,1435.669,0.999992,0.1686556,4.192159E-5,0.03001943,1.601203E-5,3.499662E-4,0.04240533,0.01000582,-3.925867E-6,-1.243074E-6,6.945328E-4,2.188635E-4,1.596741E-4,0.2006661,0.001437964,-3.056962E-4,0.2809343,0.004881629,0.006447012,0.04072694,0.1977661,3.032647E-4,3.60493E-4,0.001424845,3.637675E-4,0.005187851,0.002250142,1.73206E-4,9.921253E-5,1.559908E-4,0.002520806,10.46331,8.88164E-5,659678.2,659728.5
0.8748813,8.797957E-4,6.283185,3.141593,6.283185,992.7904,0.2770664,-1.108103E7,1435.227,1.998079E8,1435.227,0.999992,0.1686121,4.393372E-5,0.03022705,1.598295E-5,3.500475E-4,0.04284532,0.01015175,-3.986004E-6,-1.199638E-6,7.015548E-4,2.24504E-4,1.649338E-4,0.2032603,0.001497934,-3.105468E-4,0.2798018,0.004838399,0.006453895,0.04108566,0.1948567,2.960277E-4,3.706359E-4,0.001464558,3.708193E-4,0.005289039,0.002298703,1.713648E-4,1.04896E-4,1.634559E-4,0.002597554,10.46209,8.883342E-5,659604.0,659653.5
0.8774466,8.823795E-4,6.283185,3.141593,6.283185,992.7726,0.2770664,-3.949713E7,1435.183,1.998001E8,1435.183,0.999992,0.1686082,4.397125E-5,0.03024644,1.58765E-5,3.500606E-4,0.04288875,0.01016515,-3.990683E-6,-1.19701E-6,7.022035E-4,2.25029E-4,1.654206E-4,0.2034984,0.001503544,-3.303402E-4,0.2796991,0.004832787,0.006454501,0.04111817,0.1945919,2.954221E-4,3.715806E-4,0.001468241,3.714714E-4,0.005298423,0.002303192,1.712039E-4,1.062283E-4,1.641152E-4,0.002604665,10.46196,8.883501E-5,659604.4,659657.7
0.8777015,8.826364E-4,6.283185,3.141593,6.283185,992.7702,0.2770664,-6.894951E7,1435.175,1.997988E8,1435.175,0.999992,0.1686079,4.395156E-5,0.0302484,1.59622E-5,3.500639E-4,0.04289563,0.01016645,-3.991207E-6,-1.197213E-6,7.022756E-4,2.25083E-4,1.65469E-4,0.2035216,0.001504104,-3.487824E-4,0.2796904,0.004831161,0.006454595,0.04112125,0.1945674,2.953615E-4,3.716745E-4,0.001468604,3.715344E-4,0.005299361,0.002303645,1.711933E-4,1.072033E-4,1.641747E-4,0.002605369,10.46193,8.883523E-5,659611.2,659667.4
0.8778054,8.82741E-4,6.283185,3.141593,6.283185,992.7692,0.2770664,-3.986564E7,1435.173,1.997984E8,1435.173,0.999992,0.1686077,4.394199E-5,0.03024921,1.588853E-5,3.50067E-4,0.04289738,0.01016697,-3.99142E-6,-1.197147E-6,7.023056E-4,2.251041E-4,1.654885E-4,0.2035307,0.001504331,-3.498762E-4,0.279687,0.004830347,0.006454623,0.04112244,0.1945579,2.953368E-4,3.717108E-4,0.001468748,3.715599E-4,0.005299741,0.00230383,1.711907E-4,1.073548E-4,1.641972E-4,0.002605656,10.46192,8.883532E-5,659611.3,659667.7
0.8785406,8.834815E-4,6.283185,3.141593,6.283185,992.7624,0.2770664,-8.19454E7,1435.155,1.997952E8,1435.155,0.999992,0.1686067,4.403002E-5,0.03025479,1.591078E-5,3.500754E-4,0.04291241,0.01017066,-3.992961E-6,-1.196784E-6,7.024891E-4,2.252534E-4,1.656276E-4,0.2035965,0.001505934,-3.749462E-4,0.2796611,0.00482572,0.006454789,0.04113129,0.1944851,2.951552E-4,3.719743E-4,0.001469769,3.717421E-4,0.005302408,0.002305125,1.711494E-4,1.0881E-4,1.643511E-4,0.002607681,10.46186,8.883593E-5,659619.2,659679.5
0.8786063,8.835477E-4,6.283185,3.141593,6.283185,992.7625,0.2770664,-1.53108E8,1435.152,1.997947E8,1435.152,0.999992,0.1686066,4.404159E-5,0.0302553,1.597052E-5,3.500814E-4,0.04291575,0.01017098,-3.993094E-6,-1.196759E-6,7.025076E-4,2.252667E-4,1.6564E-4,0.2036023,0.001506077,-3.866408E-4,0.279659,0.004825129,0.006454804,0.04113204,0.194479,2.951396E-4,3.719973E-4,0.001469859,3.717581E-4,0.005302646,0.002305242,1.711466E-4,1.089705E-4,1.643634E-4,0.002607861,10.46184,8.883592E-5,659624.3,659686.8
0.8786123,8.835537E-4,6.283185,3.141593,6.283185,992.7622,0.2770664,-1.4787E8,1435.151,1.997946E8,1435.151,0.999992,0.1686066,4.404242E-5,0.03025535,1.597645E-5,3.500821E-4,0.04291585,0.01017101,-3.993106E-6,-1.196795E-6,7.025094E-4,2.252681E-4,1.656411E-4,0.2036028,0.00150609,-3.876108E-4,0.2796589,0.004825048,0.006454805,0.04113211,0.1944785,2.951382E-4,3.719997E-4,0.001469867,3.717595E-4,0.005302668,0.002305253,1.711464E-4,1.090526E-4,1.643645E-4,0.002607878,10.46184,8.883595E-5,659624.5,659686.9
0.8786476,8.835893E-4,6.283185,3.141593,6.283185,992.7613,0.2770664,-1.304791E8,1435.15,1.997944E8,1435.15,0.999992,0.1686066,4.40477E-5,0.03025564,1.59694E-5,3.50086E-4,0.04291652,0.01017118,-3.993172E-6,-1.196967E-6,7.025207E-4,2.252761E-4,1.656478E-4,0.2036059,0.001506169,-3.893596E-4,0.2796581,0.004824546,0.006454826,0.04113251,0.1944755,2.951302E-4,3.72013E-4,0.001469917,3.717677E-4,0.005302799,0.002305317,1.711457E-4,1.09465E-4,1.643708E-4,0.002607975,10.46184,8.883602E-5,659624.8,659687.4
0.878713,8.836552E-4,6.283185,3.141593,6.283185,992.7605,0.2770664,-7.865529E7,1435.148,1.997941E8,1435.148,0.999992,0.1686065,4.405967E-5,0.03025616,1.591179E-5,3.500914E-4,0.04291804,0.0101715,-3.9933E-6,-1.197017E-6,7.025409E-4,2.252896E-4,1.656601E-4,0.2036116,0.001506312,-3.927202E-4,0.2796563,0.004823757,0.006454853,0.04113321,0.1944699,2.951148E-4,3.720358E-4,0.001470006,3.717832E-4,0.005303038,0.002305434,1.711441E-4,1.097623E-4,1.64382E-4,0.002608154,10.46183,8.88361E-5,659625.9,659689.1
0.8788078,8.837507E-4,6.283185,3.141593,6.283185,992.7596,0.2770664,-2.961802E7,1435.146,1.997937E8,1435.146,0.999992,0.1686064,4.407933E-5,0.03025689,1.581325E-5,3.500953E-4,0.0429195,0.01017196,-3.99349E-6,-1.196899E-6,7.025652E-4,2.253082E-4,1.656778E-4,0.2036198,0.001506517,-3.934387E-4,0.2796532,0.004822854,0.006454861,0.04113427,0.1944611,2.950916E-4,3.72068E-4,0.001470133,3.718062E-4,0.005303379,0.002305602,1.711399E-4,1.098661E-4,1.643979E-4,0.002608414,10.46183,8.883618E-5,659625.7,659689.0
0.8797409,8.846906E-4,6.283185,3.141593,6.283185,992.7519,0.2770664,-3.072095E7,1435.128,1.997906E8,1435.128,0.999992,0.1686049,4.429193E-5,0.03026391,1.591014E-5,3.50116E-4,0.04293444,0.01017665,-3.995468E-6,-1.195258E-6,7.027802E-4,2.254913E-4,1.658542E-4,0.2037035,0.001508535,-3.983917E-4,0.2796179,0.004818099,0.006454986,0.04114571,0.1943642,2.948608E-4,3.723998E-4,0.00147142,3.720402E-4,0.005306712,0.002307222,1.710461E-4,1.101806E-4,1.645546E-4,0.002610973,10.46178,8.883687E-5,659624.4,659688.9
0.8798802,8.848309E-4,6.283185,3.141593,6.283185,992.7512,0.2770664,-1.445469E8,1435.125,1.997901E8,1435.125,0.999992,0.1686047,4.432351E-5,0.03026497,1.593069E-5,3.501185E-4,0.04293791,0.01017736,-3.995764E-6,-1.195119E-6,7.028171E-4,2.255196E-4,1.658806E-4,0.2037162,0.001508837,-4.056734E-4,0.2796126,0.004817474,0.00645502,0.04114745,0.1943499,2.948278E-4,3.724508E-4,0.001471618,3.720752E-4,0.005307214,0.002307464,1.710297E-4,1.104277E-4,1.645776E-4,0.002611355,10.46176,8.883693E-5,659626.9,659692.7
0.8799912,8.849427E-4,6.283185,3.141593,6.283185,992.7501,0.2770664,-3.065857E7,1435.123,1.997897E8,1435.123,0.999992,0.1686045,4.434941E-5,0.03026581,1.586391E-5,3.501194E-4,0.04293971,0.01017792,-3.995997E-6,-1.194994E-6,7.028491E-4,2.255421E-4,1.659016E-4,0.2037264,0.001509079,-4.068882E-4,0.2796085,0.004816864,0.006455054,0.04114879,0.1943389,2.948013E-4,3.724909E-4,0.001471775,3.72103E-4,0.005307615,0.002307657,1.710176E-4,1.106068E-4,1.645954E-4,0.002611659,10.46176,8.883703E-5,659626.8,659692.8
0.8804787,8.854338E-4,6.283185,3.141593,6.283185,992.7463,0.2770664,-1.196481E8,1435.111,1.997876E8,1435.111,0.999992,0.1686039,4.446831E-5,0.03026951,1.593798E-5,3.50127E-4,0.04295024,0.0101804,-3.997024E-6,-1.194491E-6,7.029879E-4,2.256414E-4,1.659938E-4,0.2037709,0.001510138,-4.248794E-4,0.2795903,0.00481428,0.00645518,0.04115476,0.19429,2.946851E-4,3.72668E-4,0.001472466,3.722248E-4,0.005309376,0.002308505,1.709609E-4,1.115238E-4,1.646711E-4,0.002612995,10.46172,8.883737E-5,659632.4,659701.7
0.8805204,8.854758E-4,6.283185,3.141593,6.283185,992.7457,0.2770664,-3.014694E7,1435.111,1.997875E8,1435.111,0.999992,0.1686038,4.447914E-5,0.03026983,1.591123E-5,3.501283E-4,0.04295078,0.01018061,-3.99711E-6,-1.194438E-6,7.030006E-4,2.256498E-4,1.660017E-4,0.2037746,0.001510229,-4.25269E-4,0.2795888,0.004813993,0.006455189,0.04115525,0.194286,2.946753E-4,3.726828E-4,0.001472524,3.722351E-4,0.005309527,0.002308578,1.709566E-4,1.115911E-4,1.64677E-4,0.002613109,10.46172,8.883742E-5,659632.1,659701.4
0.885292,8.902824E-4,6.283185,3.141593,6.283185,992.7154,0.2770664,-1.113038E7,1435.036,1.997743E8,1435.036,0.999992,0.1685962,4.571957E-5,0.03030606,1.643451E-5,3.501749E-4,0.04302664,0.01020584,-4.007509E-6,-1.183503E-6,7.044585E-4,2.266255E-4,1.669052E-4,0.204225,0.001520637,-4.268379E-4,0.2793826,0.004808765,0.006456176,0.04121668,0.1937805,2.936417E-4,3.744572E-4,0.001479483,3.734581E-4,0.005326853,0.002316756,1.702669E-4,1.110054E-4,1.654676E-4,0.002626221,10.46149,8.884014E-5,659612.9,659685.7
0.8890625,8.940806E-4,6.283185,3.141593,6.283185,992.6915,0.2770664,-4.35112E7,1434.975,1.997636E8,1434.975,0.999992,0.1685903,4.659774E-5,0.03033522,1.653107E-5,3.502251E-4,0.04308895,0.01022589,-4.01559E-6,-1.17542E-6,7.056665E-4,2.274076E-4,1.676183E-4,0.2045824,0.001528935,-4.404198E-4,0.2792181,0.004807012,0.006457003,0.04126525,0.1933831,2.929055E-4,3.758757E-4,0.001485036,3.74425E-4,0.005340663,0.002323261,1.698836E-4,1.112739E-4,1.662145E-4,0.002636655,10.4613,8.884227E-5,659604.0,659680.7
0.8891983,8.942174E-4,6.283185,3.141593,6.283185,992.6907,0.2770664,-4.499558E7,1434.972,1.997631E8,1434.972,0.999992,0.1685901,4.662789E-5,0.0303363,1.653679E-5,3.502309E-4,0.0430922,0.0102266,-4.015869E-6,-1.175278E-6,7.057121E-4,2.274363E-4,1.676439E-4,0.2045952,0.001529236,-4.463485E-4,0.2792125,0.004806708,0.006457045,0.04126696,0.1933693,2.928807E-4,3.759272E-4,0.001485236,3.744593E-4,0.005341163,0.002323498,1.698736E-4,1.115464E-4,1.662421E-4,0.002637032,10.46128,8.884234E-5,659606.0,659683.8
0.8893655,8.943857E-4,6.283185,3.141593,6.283185,992.6892,0.2770664,-2.011594E7,1434.969,1.997625E8,1434.969,0.999992,0.1685898,4.666666E-5,0.03033761,1.650503E-5,3.502348E-4,0.04309476,0.01022748,-4.016214E-6,-1.17498E-6,7.05767E-4,2.274711E-4,1.676755E-4,0.2046108,0.001529604,-4.469426E-4,0.2792056,0.00480634,0.006457082,0.04126905,0.1933522,2.928496E-4,3.759895E-4,0.00148548,3.745016E-4,0.005341777,0.002323789,1.698617E-4,1.116727E-4,1.662754E-4,0.002637495,10.46128,8.884248E-5,659605.5,659683.2
0.8899578,8.949825E-4,6.283185,3.141593,6.283185,992.6838,0.2770664,-2.490954E7,1434.956,1.997603E8,1434.956,0.999992,0.1685889,4.680518E-5,0.03034232,1.68407E-5,3.502676E-4,0.04310476,0.01023058,-4.01744E-6,-1.173938E-6,7.059535E-4,2.275939E-4,1.677872E-4,0.2046662,0.001530911,-4.510834E-4,0.2791808,0.004805312,0.006457205,0.04127652,0.1932907,2.927433E-4,3.76212E-4,0.001486343,3.746519E-4,0.005343944,0.002324818,1.698167E-4,1.12142E-4,1.663923E-4,0.002639137,10.46124,8.884297E-5,659605.6,659683.7
0.89012,8.951458E-4,6.283185,3.141593,6.283185,992.6838,0.2770664,-3.671216E8,1434.953,1.997598E8,1434.953,0.999992,0.1685887,4.684307E-5,0.03034363,1.677898E-5,3.502789E-4,0.04310873,0.01023143,-4.017775E-6,-1.17361E-6,7.060035E-4,2.276272E-4,1.678178E-4,0.2046814,0.001531268,-4.555744E-4,0.279174,0.00480507,0.006457235,0.04127857,0.1932738,2.927162E-4,3.762728E-4,0.001486579,3.74693E-4,0.005344535,0.002325099,1.698043E-4,1.121938E-4,1.664233E-4,0.002639586,10.46122,8.884297E-5,659607.6,659687.2
0.8901408,8.951668E-4,6.283185,3.141593,6.283185,992.6832,0.2770664,-1.422584E8,1434.953,1.997597E8,1434.953,0.999992,0.1685887,4.684789E-5,0.0303438,1.675151E-5,3.502795E-4,0.04310902,0.01023154,-4.017818E-6,-1.173593E-6,7.060099E-4,2.276316E-4,1.678217E-4,0.2046833,0.001531314,-4.577041E-4,0.2791731,0.004805025,0.006457238,0.04127884,0.1932716,2.927127E-4,3.762808E-4,0.001486609,3.746983E-4,0.005344612,0.002325135,1.698026E-4,1.122476E-4,1.664273E-4,0.002639644,10.46123,8.884302E-5,659607.7,659687.2
0.8902252,8.952518E-4,6.283185,3.141593,6.283185,992.6824,0.2770664,-2.660103E7,1434.952,1.997595E8,1434.952,0.999992,0.1685885,4.686774E-5,0.03034447,1.664345E-5,3.502804E-4,0.04311041,0.01023198,-4.01799E-6,-1.173496E-6,7.060376E-4,2.276494E-4,1.678377E-4,0.2046912,0.001531501,-4.589638E-4,0.2791697,0.004804784,0.006457265,0.04127989,0.193263,2.926979E-4,3.763127E-4,0.001486733,3.747195E-4,0.005344921,0.002325282,1.697968E-4,1.12416E-4,1.664433E-4,0.002639878,10.46122,8.884309E-5,659607.6,659687.3
0.890547,8.95576E-4,6.283185,3.141593,6.283185,992.68,0.2770664,-3.939799E7,1434.944,1.997582E8,1434.944,0.999992,0.1685881,4.694668E-5,0.03034704,1.664449E-5,3.502861E-4,0.0431173,0.01023365,-4.018646E-6,-1.172986E-6,7.061412E-4,2.277163E-4,1.678984E-4,0.2047211,0.001532211,-4.703213E-4,0.2791567,0.004803902,0.006457336,0.04128391,0.1932302,2.926402E-4,3.76433E-4,0.0014872,3.748007E-4,0.005346099,0.002325843,1.697746E-4,1.128306E-4,1.66503E-4,0.002640769,10.46119,8.88433E-5,659611.0,659692.5
0.8905649,8.955941E-4,6.283185,3.141593,6.283185,992.6797,0.2770664,-4.071475E7,1434.944,1.997581E8,1434.944,0.999992,0.1685881,4.695085E-5,0.03034719,1.663752E-5,3.502869E-4,0.0431176,0.01023374,-4.018681E-6,-1.173012E-6,7.061475E-4,2.277203E-4,1.679018E-4,0.2047228,0.001532251,-4.709219E-4,0.2791561,0.004803796,0.006457344,0.04128413,0.1932285,2.92637E-4,3.7644E-4,0.001487226,3.748051E-4,0.005346165,0.002325875,1.697737E-4,1.129531E-4,1.665063E-4,0.002640819,10.46119,8.884333E-5,659611.1,659692.7
0.8906056,8.95635E-4,6.283185,3.141593,6.283185,992.6794,0.2770664,-3.475734E7,1434.943,1.99758E8,1434.943,0.999992,0.168588,4.696085E-5,0.03034752,1.660246E-5,3.502886E-4,0.04311839,0.01023395,-4.018761E-6,-1.172994E-6,7.06162E-4,2.277289E-4,1.679094E-4,0.2047266,0.001532341,-4.71745E-4,0.2791546,0.004803582,0.006457362,0.04128461,0.1932246,2.926299E-4,3.764553E-4,0.001487286,3.748152E-4,0.005346315,0.002325946,1.697716E-4,1.130931E-4,1.665135E-4,0.002640932,10.46119,8.884336E-5,659611.3,659693.1
0.8911438,8.961771E-4,6.283185,3.141593,6.283185,992.675,0.2770664,-6.836446E7,1434.932,1.99756E8,1434.932,0.999992,0.1685872,4.710482E-5,0.03035179,1.662394E-5,3.503034E-4,0.04312832,0.01023673,-4.01985E-6,-1.17197E-6,7.063321E-4,2.278395E-4,1.680108E-4,0.2047762,0.001533526,-4.814325E-4,0.2791329,0.004801832,0.006457464,0.04129127,0.1931696,2.925304E-4,3.766542E-4,0.001488059,3.749506E-4,0.005348276,0.002326883,1.697347E-4,1.135912E-4,1.666069E-4,0.002642421,10.46115,8.884375E-5,659613.4,659696.9
0.8911819,8.962156E-4,6.283185,3.141593,6.283185,992.6747,0.2770664,-3.008082E7,1434.931,1.997558E8,1434.931,0.999992,0.1685872,4.711504E-5,0.0303521,1.66109E-5,3.503058E-4,0.04312915,0.01023693,-4.019926E-6,-1.171935E-6,7.063449E-4,2.278475E-4,1.68018E-4,0.2047797,0.00153361,-4.830752E-4,0.2791315,0.004801664,0.006457476,0.04129174,0.1931658,2.925236E-4,3.766685E-4,0.001488114,3.749601E-4,0.005348416,0.00232695,1.697322E-4,1.136972E-4,1.666133E-4,0.002642526,10.46115,8.884378E-5,659613.8,659697.5
0.8913018,8.963363E-4,6.283185,3.141593,6.283185,992.6757,0.2770664,-4.514118E8,1434.928,1.997552E8,1434.928,0.999992,0.168587,4.714817E-5,0.03035306,1.655319E-5,3.503116E-4,0.04313414,0.01023754,-4.020165E-6,-1.171749E-6,7.063846E-4,2.278723E-4,1.680405E-4,0.2047907,0.001533875,-4.954649E-4,0.2791268,0.004801142,0.006457508,0.04129319,0.1931539,2.92502E-4,3.767128E-4,0.001488287,3.749901E-4,0.005348853,0.002327159,1.697245E-4,1.139053E-4,1.666329E-4,0.002642858,10.46112,8.884368E-5,659619.7,659706.5
0.8913157,8.963503E-4,6.283185,3.141593,6.283185,992.6746,0.2770664,-7.281268E7,1434.927,1.997551E8,1434.927,0.999992,0.168587,4.715186E-5,0.03035317,1.653385E-5,3.50312E-4,0.04313407,0.01023761,-4.020192E-6,-1.171774E-6,7.063893E-4,2.278755E-4,1.680432E-4,0.204792,0.001533906,-4.98495E-4,0.2791264,0.004801044,0.006457512,0.04129337,0.1931525,2.924995E-4,3.767182E-4,0.001488307,3.749935E-4,0.005348905,0.002327184,1.697237E-4,1.140185E-4,1.666351E-4,0.002642896,10.46113,8.884379E-5,659619.5,659706.1
0.8913719,8.96407E-4,6.283185,3.141593,6.283185,992.6736,0.2770664,-7.494964E7,1434.925,1.997549E8,1434.925,0.999992,0.1685869,4.716676E-5,0.03035364,1.645366E-5,3.503135E-4,0.04313493,0.01023789,-4.020297E-6,-1.171887E-6,7.064109E-4,2.278881E-4,1.680538E-4,0.2047971,0.001534031,-4.998359E-4,0.2791247,0.004800531,0.006457544,0.04129403,0.1931474,2.924893E-4,3.767398E-4,0.001488389,3.75007E-4,0.005349114,0.002327285,1.697216E-4,1.14488E-4,1.666438E-4,0.002643051,10.46113,8.884388E-5,659619.7,659706.3
