Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_RALD3_PFRC2 (),Mass_fraction_C2H3CHO_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C4H8O_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_FLUORENE_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C6H5C2H4C6H5_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0,0,6.283185,3.141593,6.283185,991.7485,0.2770664,-5.35E+09,1453.685,0,1453.685,1,0.1734833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2477118,0,0,0,0.4134262,0.1653787,0,0,0,0,0,0,0,0,0,10.60769,8.89E-05,668660.8,668660.8
6.12E-04,6.17E-07,6.283185,3.141593,6.283185,991.4222,0.2770664,-4.92E+09,1453.017,2.03E+08,1453.017,0.9999921,0.1734825,1.17E-23,3.14E-05,1.29E-04,2.61E-07,1.19E-05,1.86E-06,-1.01E-25,4.72E-23,1.06E-08,5.15E-09,2.52E-09,4.16E-05,5.24E-12,4.69E-34,0.2476405,0.001005126,8.26E-07,1.26E-05,0.4134078,0.1641285,3.89E-11,4.99E-10,5.85E-08,3.47E-07,1.83E-08,1.95E-07,8.38E-17,6.23E-14,9.76E-09,10.60639,8.90E-05,668579,668579
0.00388079,3.92E-06,6.283185,3.141593,6.283185,990.1466,0.2770664,-3.27E+09,1450.121,2.02E+08,1450.121,0.9999922,0.1734314,-1.27E-21,7.07E-04,3.52E-04,1.93E-05,7.16E-04,1.14E-04,-9.54E-23,2.02E-22,8.49E-07,2.53E-07,2.39E-07,0.002745024,2.27E-08,-8.37E-30,0.2461052,0.006712335,7.46E-05,6.93E-04,0.4104137,0.1567785,5.52E-08,6.78E-07,5.08E-06,2.42E-05,1.08E-06,3.40E-05,2.02E-11,5.90E-10,5.57E-07,10.59888,8.91E-05,668105.8,668105.8
0.01586641,1.60E-05,6.283185,3.141593,6.283185,989.3693,0.2770664,-6.32E+08,1446.163,2.02E+08,1446.163,0.9999923,0.1731205,6.78E-18,0.003717731,3.15E-04,1.19E-04,0.004425683,7.71E-04,-5.84E-17,4.25E-17,1.53E-05,3.08E-06,1.59E-06,0.01745173,1.18E-06,-6.50E-27,0.2469415,0.01652434,5.72E-04,0.00418634,0.3972718,0.132445,2.45E-06,1.35E-05,3.27E-05,1.95E-04,1.30E-05,7.39E-04,8.14E-09,5.18E-08,6.77E-06,10.57826,8.91E-05,666805.9,666805.9
0.06061272,6.12E-05,6.283185,3.141593,6.283185,991.6214,0.2770664,9.47E+07,1444.82,2.01E+08,1444.82,0.9999921,0.172067,6.27E-12,0.01145746,1.93E-04,2.95E-04,0.01297084,0.002387869,-5.07E-11,3.67E-11,1.06E-04,1.92E-05,5.99E-06,0.05310569,2.20E-05,-1.24E-18,0.2701345,0.01824476,0.002570175,0.01242929,0.3638423,0.07587923,2.78E-05,1.02E-04,9.35E-05,8.31E-04,1.47E-04,0.001809323,3.16E-07,1.32E-06,8.64E-05,10.54444,8.89E-05,664673.8,664673.8
0.1655176,1.67E-04,6.283185,3.141593,6.283185,995.1157,0.2770664,6.82E+07,1445.525,2.02E+08,1445.525,0.9999918,0.170661,1.06E-07,0.02026744,7.81E-05,3.82E-04,0.02339898,0.004644715,-7.83E-07,5.53E-07,3.02E-04,5.87E-05,2.08E-05,0.1004478,1.50E-04,-1.46E-13,0.2971977,0.01226046,0.0049387,0.02284169,0.3139713,0.02249016,1.01E-04,3.49E-04,1.62E-04,0.001959787,5.95E-04,9.27E-04,4.46E-06,1.22E-05,4.36E-04,10.51254,8.86E-05,662663.1,662663.4
0.2,2.01E-04,6.283185,3.141593,6.283185,995.6077,0.2770664,4.78E+07,1445.476,2.02E+08,1445.476,0.9999918,0.1703915,5.71E-07,0.02176805,6.03E-05,3.84E-04,0.02551685,0.005153334,-4.03E-06,2.80E-06,3.48E-04,7.03E-05,2.70E-05,0.1106614,2.04E-04,-1.07E-12,0.3002427,0.01078113,0.005278128,0.02496989,0.3024422,0.01530998,1.21E-04,4.22E-04,1.77E-04,0.002237931,7.30E-04,7.27E-04,6.95E-06,1.74E-05,5.62E-04,10.50699,8.86E-05,662313.8,662315.4
0.3742494,3.76E-04,6.283185,3.141593,6.283185,995.9435,0.2770664,-1.04E+07,1443.62,2.01E+08,1443.62,0.9999917,0.1696145,4.08E-06,0.02564065,2.46E-05,3.70E-04,0.03240575,0.006961882,-1.18E-05,3.37E-06,4.98E-04,1.18E-04,6.26E-05,0.1454865,5.06E-04,-5.00E-09,0.3006856,0.00672609,0.006019564,0.03176953,0.2617998,0.002535791,1.95E-04,7.30E-04,2.36E-04,0.003269101,0.001266037,2.95E-04,2.46E-05,4.83E-05,0.001150354,10.48996,8.86E-05,661243,661245
0.3846598,3.87E-04,6.283185,3.141593,6.283185,995.9013,0.2770664,-1.57E+07,1443.458,2.01E+08,1443.458,0.9999917,0.1695841,3.08E-06,0.02577854,2.41E-05,3.69E-04,0.03270471,0.007046486,-3.81E-06,-2.49E-06,5.05E-04,1.20E-04,6.48E-05,0.1470626,5.24E-04,-5.87E-07,0.300364,0.006605402,0.006041166,0.03205803,0.2599357,0.002302754,1.99E-04,7.47E-04,2.39E-04,0.003318827,0.001292448,2.85E-04,2.58E-05,5.03E-05,0.001182555,10.48923,8.86E-05,661196.6,661196.6
0.3856511,3.88E-04,6.283185,3.141593,6.283185,995.8965,0.2770664,-2.84E+07,1443.441,2.01E+08,1443.441,0.9999917,0.1695813,3.08E-06,0.02579155,2.41E-05,3.69E-04,0.03273402,0.007054476,-3.80E-06,-2.50E-06,5.05E-04,1.20E-04,6.51E-05,0.1472114,5.26E-04,-6.53E-06,0.3003323,0.006594438,0.006043171,0.0320851,0.2597604,0.00228193,1.99E-04,7.48E-04,2.39E-04,0.003323526,0.001294942,2.84E-04,2.61E-05,5.05E-05,0.001185608,10.48915,8.86E-05,661194.4,661195.2
0.3857637,3.88E-04,6.283185,3.141593,6.283185,995.8962,0.2770664,-1.62E+08,1443.438,2.01E+08,1443.438,0.9999917,0.169581,3.08E-06,0.02579303,2.41E-05,3.69E-04,0.03273825,0.007055378,-3.80E-06,-2.49E-06,5.05E-04,1.20E-04,6.51E-05,0.1472282,5.26E-04,-1.24E-05,0.3003289,0.006593052,0.006043402,0.03208815,0.2597407,0.002279581,1.99E-04,7.48E-04,2.39E-04,0.003324059,0.001295225,2.84E-04,2.61E-05,5.05E-05,0.001185954,10.48914,8.86E-05,661196.3,661198
0.3857714,3.88E-04,6.283185,3.141593,6.283185,995.8961,0.2770664,-6.65E+07,1443.438,2.01E+08,1443.438,0.9999917,0.169581,3.08E-06,0.02579313,2.41E-05,3.69E-04,0.03273863,0.00705544,-3.80E-06,-2.49E-06,5.05E-04,1.20E-04,6.51E-05,0.1472293,5.26E-04,-1.33E-05,0.3003287,0.006592945,0.006043419,0.03208835,0.2597394,0.00227942,1.99E-04,7.48E-04,2.39E-04,0.003324096,0.001295245,2.84E-04,2.61E-05,5.05E-05,0.001185978,10.48913,8.86E-05,661196.5,661198.4
0.3861893,3.88E-04,6.283185,3.141593,6.283185,995.8936,0.2770664,-1.29E+07,1443.43,2.01E+08,1443.43,0.9999917,0.1695798,3.09E-06,0.02579863,2.40E-05,3.69E-04,0.03275049,0.007058768,-3.80E-06,-2.49E-06,5.06E-04,1.21E-04,6.52E-05,0.1472913,5.27E-04,-1.45E-05,0.3003159,0.006587726,0.006044249,0.03209955,0.2596668,0.002270726,2.00E-04,7.49E-04,2.39E-04,0.003326068,0.001296295,2.83E-04,2.62E-05,5.05E-05,0.001187262,10.4891,8.86E-05,661194.9,661196.8
0.388536,3.91E-04,6.283185,3.141593,6.283185,995.8839,0.2770664,-9833970,1443.392,2.01E+08,1443.392,0.9999917,0.1695731,3.15E-06,0.0258291,2.38E-05,3.69E-04,0.0328176,0.007077607,-3.80E-06,-2.48E-06,5.07E-04,1.21E-04,6.57E-05,0.1476422,5.31E-04,-1.76E-05,0.3002389,0.00656234,0.006048912,0.03216348,0.2592507,0.002222606,2.00E-04,7.53E-04,2.40E-04,0.003337142,0.001302171,2.81E-04,2.65E-05,5.10E-05,0.001194468,10.48893,8.86E-05,661185.1,661187.9
0.4,4.02E-04,6.283185,3.141593,6.283185,995.8358,0.2770664,-1.11E+07,1443.212,2.01E+08,1443.212,0.9999917,0.1695411,3.38E-06,0.0259743,2.31E-05,3.68E-04,0.03313945,0.007169042,-3.80E-06,-2.43E-06,5.14E-04,1.24E-04,6.81E-05,0.1493412,5.52E-04,-1.81E-05,0.299845,0.006449395,0.006071029,0.0324718,0.2572422,0.002004524,2.04E-04,7.70E-04,2.43E-04,0.003390872,0.001330647,2.72E-04,2.78E-05,5.31E-05,0.001229605,10.48813,8.86E-05,661133.4,661137.2
0.4434083,4.46E-04,6.283185,3.141593,6.283185,995.6195,0.2770664,-2.44E+07,1442.492,2.01E+08,1442.492,0.9999918,0.1694284,4.14E-06,0.02648166,2.09E-05,3.64E-04,0.03429763,0.007500376,-3.80E-06,-2.26E-06,5.37E-04,1.34E-04,7.74E-05,0.1554629,6.30E-04,-6.50E-05,0.2982362,0.006084787,0.006144071,0.03356476,0.2500117,0.001384843,2.19E-04,8.36E-04,2.56E-04,0.003587561,0.001434984,2.44E-04,3.38E-05,6.15E-05,0.001360928,10.48517,8.86E-05,660966.1,660978.3
0.4441634,4.47E-04,6.283185,3.141593,6.283185,995.6158,0.2770664,-2.04E+08,1442.475,2.01E+08,1442.475,0.9999918,0.1694266,4.20E-06,0.02649002,2.08E-05,3.64E-04,0.03432073,0.007505893,-3.80E-06,-2.26E-06,5.38E-04,1.34E-04,7.75E-05,0.1555647,6.32E-04,-8.76E-05,0.2982084,0.006077687,0.00614522,0.03358252,0.249893,0.001376421,2.19E-04,8.37E-04,2.56E-04,0.003590888,0.001436751,2.44E-04,3.42E-05,6.17E-05,0.001363178,10.48509,8.86E-05,660971.7,660988.2
0.4441723,4.47E-04,6.283185,3.141593,6.283185,995.6156,0.2770664,-1.24E+08,1442.475,2.01E+08,1442.475,0.9999918,0.1694266,4.20E-06,0.02649012,2.08E-05,3.64E-04,0.0343211,0.007505958,-3.80E-06,-2.26E-06,5.38E-04,1.34E-04,7.75E-05,0.1555659,6.32E-04,-8.91E-05,0.2982081,0.006077581,0.006145233,0.03358273,0.2498917,0.001376323,2.19E-04,8.37E-04,2.56E-04,0.003590927,0.001436772,2.44E-04,3.42E-05,6.17E-05,0.001363205,10.48509,8.86E-05,660972,660988.7
0.4441835,4.47E-04,6.283185,3.141593,6.283185,995.6158,0.2770664,-3.11E+08,1442.475,2.01E+08,1442.475,0.9999918,0.1694266,4.21E-06,0.02649025,2.08E-05,3.64E-04,0.03432178,0.007506038,-3.80E-06,-2.26E-06,5.38E-04,1.34E-04,7.75E-05,0.1555674,6.32E-04,-9.08E-05,0.2982078,0.006077437,0.006145251,0.03358299,0.24989,0.001376199,2.19E-04,8.37E-04,2.56E-04,0.003590976,0.001436799,2.44E-04,3.42E-05,6.17E-05,0.001363238,10.48509,8.86E-05,660972.8,660989.8
0.4441982,4.47E-04,6.283185,3.141593,6.283185,995.6153,0.2770664,-1.58E+08,1442.474,2.01E+08,1442.474,0.9999918,0.1694266,4.21E-06,0.02649041,2.08E-05,3.64E-04,0.03432214,0.007506145,-3.80E-06,-2.26E-06,5.38E-04,1.34E-04,7.76E-05,0.1555694,6.32E-04,-9.22E-05,0.2982073,0.00607723,0.006145276,0.03358333,0.2498878,0.001376035,2.19E-04,8.37E-04,2.56E-04,0.003591041,0.001436834,2.44E-04,3.42E-05,6.17E-05,0.001363282,10.48509,8.86E-05,660972.8,660989.9
0.4442314,4.47E-04,6.283185,3.141593,6.283185,995.6147,0.2770664,-4.86E+07,1442.474,2.01E+08,1442.474,0.9999918,0.1694265,4.21E-06,0.02649078,2.08E-05,3.64E-04,0.03432281,0.007506381,-3.80E-06,-2.26E-06,5.38E-04,1.34E-04,7.76E-05,0.1555738,6.32E-04,-9.24E-05,0.2982064,0.006076758,0.006145334,0.03358407,0.2498829,0.001375668,2.19E-04,8.37E-04,2.56E-04,0.003591188,0.001436912,2.44E-04,3.43E-05,6.17E-05,0.001363381,10.48509,8.86E-05,660972.4,660989.4
0.4478374,4.50E-04,6.283185,3.141593,6.283185,995.5961,0.2770664,-1.26E+07,1442.414,2.01E+08,1442.414,0.9999918,0.1694176,4.69E-06,0.02653022,2.10E-05,3.64E-04,0.03441409,0.007532971,-3.80E-06,-2.24E-06,5.40E-04,1.35E-04,7.83E-05,0.1560642,6.39E-04,-9.24E-05,0.2980622,0.006049709,0.006150693,0.0336704,0.2493018,0.001336367,2.21E-04,8.43E-04,2.57E-04,0.003607046,0.001445293,2.42E-04,3.45E-05,6.23E-05,0.001374113,10.48485,8.86E-05,660954.7,660973.7
0.461474,4.64E-04,6.283185,3.141593,6.283185,995.5241,0.2770664,-1.40E+07,1442.186,2.01E+08,1442.186,0.9999918,0.1693845,5.93E-06,0.02667917,2.06E-05,3.63E-04,0.03475869,0.007633359,-3.80E-06,-2.19E-06,5.47E-04,1.38E-04,8.12E-05,0.1579099,6.64E-04,-9.82E-05,0.2974973,0.005968012,0.006170542,0.03399382,0.247127,0.001200951,2.25E-04,8.63E-04,2.61E-04,0.003666898,0.001476869,2.35E-04,3.59E-05,6.49E-05,0.001414784,10.48395,8.86E-05,660897.3,660919.6
0.4837817,4.86E-04,6.283185,3.141593,6.283185,995.3973,0.2770664,-1.62E+07,1441.809,2.01E+08,1441.809,0.9999918,0.1693324,7.35E-06,0.02691218,1.97E-05,3.61E-04,0.03530242,0.007793226,-3.80E-06,-2.11E-06,5.59E-04,1.42E-04,8.60E-05,0.1608377,7.05E-04,-1.04E-04,0.2965733,0.005841203,0.006200405,0.03450162,0.2436793,0.001017442,2.33E-04,8.96E-04,2.67E-04,0.003763206,0.001527748,2.26E-04,3.87E-05,6.96E-05,0.001481077,10.48255,8.86E-05,660810.3,660833.7
0.4879147,4.91E-04,6.283185,3.141593,6.283185,995.3718,0.2770664,-1.94E+07,1441.736,2.01E+08,1441.736,0.9999918,0.1693231,7.59E-06,0.0269544,1.97E-05,3.61E-04,0.03540145,0.007822322,-3.80E-06,-2.09E-06,5.61E-04,1.43E-04,8.68E-05,0.1613696,7.13E-04,-1.08E-04,0.2964013,0.005818701,0.006205625,0.03459309,0.2430536,9.88E-04,2.34E-04,9.03E-04,2.68E-04,0.003780834,0.001537046,2.25E-04,3.94E-05,7.04E-05,0.001493283,10.48229,8.86E-05,660796.1,660819.7
0.4908452,4.93E-04,6.283185,3.141593,6.283185,995.3536,0.2770664,-7.78E+07,1441.681,2.01E+08,1441.681,0.9999918,0.1693166,7.79E-06,0.02698412,1.94E-05,3.61E-04,0.0354757,0.007842786,-3.80E-06,-2.08E-06,5.62E-04,1.44E-04,8.75E-05,0.1617437,7.18E-04,-1.40E-04,0.2962819,0.005800777,0.006209308,0.03465703,0.2426168,9.68E-04,2.35E-04,9.07E-04,2.69E-04,0.003793293,0.00154362,2.24E-04,4.03E-05,7.10E-05,0.001501912,10.48208,8.86E-05,660796.4,660825.3
0.4909174,4.94E-04,6.283185,3.141593,6.283185,995.3531,0.2770664,-1.25E+08,1441.678,2.01E+08,1441.678,0.9999918,0.1693165,7.80E-06,0.02698486,1.94E-05,3.61E-04,0.03547856,0.007843274,-3.80E-06,-2.08E-06,5.62E-04,1.44E-04,8.75E-05,0.1617527,7.18E-04,-1.47E-04,0.2962795,0.005799972,0.006209398,0.03465852,0.2426068,9.67E-04,2.35E-04,9.07E-04,2.69E-04,0.003793598,0.001543783,2.24E-04,4.04E-05,7.10E-05,0.001502123,10.48206,8.86E-05,660798.8,660828.9
0.4910713,4.94E-04,6.283185,3.141593,6.283185,995.3517,0.2770664,-2.60E+07,1441.675,2.01E+08,1441.675,0.9999918,0.1693161,7.81E-06,0.02698642,1.94E-05,3.61E-04,0.035482,0.007844312,-3.80E-06,-2.08E-06,5.62E-04,1.44E-04,8.75E-05,0.1617716,7.19E-04,-1.47E-04,0.2962739,0.005798394,0.006209578,0.03466169,0.242585,9.66E-04,2.35E-04,9.07E-04,2.69E-04,0.003794246,0.001544129,2.24E-04,4.05E-05,7.11E-05,0.001502575,10.48205,8.86E-05,660798,660828
0.4951304,4.98E-04,6.283185,3.141593,6.283185,995.3269,0.2770664,-2.36E+07,1441.604,2.01E+08,1441.604,0.9999918,0.169307,8.35E-06,0.02702714,1.96E-05,3.61E-04,0.0355777,0.007872595,-3.80E-06,-2.07E-06,5.64E-04,1.45E-04,8.84E-05,0.1622892,7.26E-04,-1.50E-04,0.2961027,0.005775586,0.006214501,0.03475041,0.2419732,9.39E-04,2.37E-04,9.13E-04,2.70E-04,0.0038114,0.00155316,2.22E-04,4.09E-05,7.18E-05,0.001514476,10.4818,8.86E-05,660781.5,660812.9
0.4976888,5.00E-04,6.283185,3.141593,6.283185,995.31,0.2770664,-5.58E+07,1441.556,2.01E+08,1441.556,0.9999918,0.1693013,8.65E-06,0.02705319,1.99E-05,3.61E-04,0.03563979,0.00789048,-3.80E-06,-2.06E-06,5.66E-04,1.45E-04,8.89E-05,0.1626163,7.31E-04,-1.61E-04,0.2959931,0.005762896,0.00621763,0.03480621,0.2415901,9.23E-04,2.37E-04,9.17E-04,2.71E-04,0.003822229,0.001558842,2.21E-04,4.15E-05,7.23E-05,0.001521979,10.48163,8.86E-05,660775.6,660808.7
0.4990929,5.02E-04,6.283185,3.141593,6.283185,995.3012,0.2770664,-1.64E+07,1441.53,2.01E+08,1441.53,0.9999918,0.1692982,8.83E-06,0.02706761,1.97E-05,3.60E-04,0.03567375,0.007900228,-3.80E-06,-2.05E-06,5.66E-04,1.46E-04,8.92E-05,0.1627946,7.33E-04,-1.67E-04,0.2959333,0.005755534,0.006219304,0.0348366,0.2413803,9.14E-04,2.38E-04,9.19E-04,2.71E-04,0.00382815,0.001561955,2.21E-04,4.18E-05,7.26E-05,0.001526094,10.48153,8.86E-05,660771.9,660806.1
0.5005852,5.03E-04,6.283185,3.141593,6.283185,995.2922,0.2770664,-7.74E+07,1441.502,2.01E+08,1441.502,0.9999918,0.1692949,9.03E-06,0.02708278,1.96E-05,3.60E-04,0.03571136,0.007910603,-3.80E-06,-2.05E-06,5.67E-04,1.46E-04,8.95E-05,0.1629843,7.36E-04,-1.82E-04,0.2958698,0.005747794,0.006221108,0.03486885,0.2411586,9.05E-04,2.38E-04,9.21E-04,2.72E-04,0.003834449,0.001565261,2.20E-04,4.22E-05,7.28E-05,0.001530467,10.48142,8.86E-05,660771.7,660808.8
0.5006518,5.03E-04,6.283185,3.141593,6.283185,995.2921,0.2770664,-1.11E+07,1441.5,2.01E+08,1441.5,0.9999918,0.1692948,9.04E-06,0.02708346,1.95E-05,3.60E-04,0.03571362,0.007911062,-3.80E-06,-2.05E-06,5.67E-04,1.46E-04,8.95E-05,0.1629927,7.36E-04,-1.87E-04,0.2958671,0.005747335,0.006221189,0.03487027,0.2411489,9.05E-04,2.38E-04,9.21E-04,2.72E-04,0.00383473,0.001565409,2.20E-04,4.23E-05,7.29E-05,0.001530662,10.48141,8.86E-05,660772.9,660810.8
0.5011764,5.04E-04,6.283185,3.141593,6.283185,995.2879,0.2770664,-5.94E+07,1441.489,2.01E+08,1441.489,0.9999918,0.1692937,9.12E-06,0.02708872,1.95E-05,3.60E-04,0.03572628,0.007914661,-3.80E-06,-2.04E-06,5.67E-04,1.46E-04,8.97E-05,0.1630585,7.37E-04,-1.92E-04,0.2958457,0.00574374,0.00622181,0.0348814,0.2410723,9.01E-04,2.39E-04,9.22E-04,2.72E-04,0.003836936,0.001566573,2.20E-04,4.25E-05,7.30E-05,0.001532197,10.48138,8.86E-05,660772.6,660811.2
0.5013197,5.04E-04,6.283185,3.141593,6.283185,995.2868,0.2770664,-9.61E+07,1441.485,2.01E+08,1441.485,0.9999918,0.1692934,9.15E-06,0.02709018,1.96E-05,3.60E-04,0.03573067,0.007915639,-3.80E-06,-2.04E-06,5.68E-04,1.46E-04,8.97E-05,0.1630765,7.38E-04,-1.97E-04,0.2958401,0.005742639,0.006221985,0.03488441,0.2410516,9.01E-04,2.39E-04,9.22E-04,2.72E-04,0.003837538,0.001566891,2.20E-04,4.26E-05,7.30E-05,0.001532616,10.48136,8.86E-05,660774.2,660813.8
0.5013672,5.04E-04,6.283185,3.141593,6.283185,995.2862,0.2770664,-3.34E+07,1441.484,2.01E+08,1441.484,0.9999918,0.1692933,9.15E-06,0.02709067,1.96E-05,3.60E-04,0.0357317,0.007915962,-3.80E-06,-2.04E-06,5.68E-04,1.46E-04,8.97E-05,0.1630824,7.38E-04,-1.98E-04,0.2958383,0.005742251,0.006222043,0.0348854,0.2410448,9.00E-04,2.39E-04,9.22E-04,2.72E-04,0.003837738,0.001566997,2.20E-04,4.27E-05,7.30E-05,0.001532755,10.48136,8.86E-05,660773.8,660813.4
0.5089085,5.12E-04,6.283185,3.141593,6.283185,995.2439,0.2770664,-1.48E+07,1441.358,2.01E+08,1441.358,0.9999918,0.1692765,1.04E-05,0.02716607,1.94E-05,3.60E-04,0.035908,0.007968482,-3.80E-06,-2.01E-06,5.72E-04,1.48E-04,9.13E-05,0.1640418,7.52E-04,-1.97E-04,0.2955047,0.005710954,0.00623092,0.03504881,0.2399171,8.56E-04,2.41E-04,9.34E-04,2.74E-04,0.003869502,0.001583619,2.17E-04,4.31E-05,7.44E-05,0.001554849,10.48089,8.86E-05,660740.4,660782.5
0.5647901,5.68E-04,6.283185,3.141593,6.283185,994.8944,0.2770664,-1.74E+07,1440.403,2.01E+08,1440.403,0.9999918,0.1691586,1.59E-05,0.02769519,1.81E-05,3.57E-04,0.03715075,0.008343377,-3.80E-06,-1.83E-06,5.98E-04,1.60E-04,1.03E-04,0.1708507,8.58E-04,-1.97E-04,0.2930772,0.005495381,0.006288901,0.03618763,0.2319472,6.17E-04,2.60E-04,0.001015503,2.89E-04,0.004100268,0.001704241,2.04E-04,5.04E-05,8.66E-05,0.001718043,10.47762,8.86E-05,660534,660574.2
0.5846146,5.88E-04,6.283185,3.141593,6.283185,994.7635,0.2770664,-2.12E+07,1440.061,2.01E+08,1440.061,0.9999918,0.169119,1.76E-05,0.02787372,1.78E-05,3.56E-04,0.0375708,0.008471501,-3.80E-06,-1.77E-06,6.06E-04,1.64E-04,1.07E-04,0.1731683,8.97E-04,-2.04E-04,0.2922143,0.005429702,0.006306614,0.03656675,0.2292458,5.60E-04,2.67E-04,0.001044339,2.95E-04,0.004180259,0.001745697,2.00E-04,5.36E-05,9.10E-05,0.001775275,10.47651,8.87E-05,660467,660506.9
0.5857732,5.89E-04,6.283185,3.141593,6.283185,994.7567,0.2770664,-2.76E+07,1440.041,2.01E+08,1440.041,0.9999918,0.1691167,1.77E-05,0.02788397,1.75E-05,3.56E-04,0.03759631,0.008478899,-3.80E-06,-1.77E-06,6.06E-04,1.64E-04,1.07E-04,0.173302,8.99E-04,-2.12E-04,0.2921645,0.00542545,0.006307614,0.03658845,0.2290907,5.57E-04,2.67E-04,0.001046017,2.95E-04,0.004184908,0.001748103,2.00E-04,5.38E-05,9.13E-05,0.001778609,10.47644,8.87E-05,660465.7,660507.4
0.5859696,5.89E-04,6.283185,3.141593,6.283185,994.7553,0.2770664,-1.35E+08,1440.035,2.01E+08,1440.035,0.9999918,0.1691164,1.77E-05,0.02788572,1.76E-05,3.56E-04,0.03760293,0.008480136,-3.80E-06,-1.77E-06,6.07E-04,1.64E-04,1.07E-04,0.1733245,8.99E-04,-2.27E-04,0.2921571,0.005424134,0.00630781,0.03659202,0.2290658,5.57E-04,2.67E-04,0.001046302,2.95E-04,0.004185699,0.001748515,2.00E-04,5.42E-05,9.13E-05,0.001779173,10.47641,8.87E-05,660471.1,660515.1
0.5859824,5.89E-04,6.283185,3.141593,6.283185,994.7548,0.2770664,-6.56E+07,1440.035,2.01E+08,1440.035,0.9999918,0.1691164,1.77E-05,0.02788584,1.76E-05,3.56E-04,0.03760303,0.008480216,-3.80E-06,-1.77E-06,6.07E-04,1.64E-04,1.07E-04,0.1733259,8.99E-04,-2.27E-04,0.2921566,0.005424006,0.006307824,0.03659224,0.2290642,5.57E-04,2.67E-04,0.001046321,2.95E-04,0.004185751,0.001748542,2.00E-04,5.42E-05,9.13E-05,0.00177921,10.47641,8.87E-05,660470.8,660514.7
0.5876679,5.91E-04,6.283185,3.141593,6.283185,994.743,0.2770664,-1.70E+07,1440.004,2.01E+08,1440.004,0.9999918,0.1691131,1.80E-05,0.02790068,1.77E-05,3.55E-04,0.03763774,0.00849086,-3.80E-06,-1.76E-06,6.07E-04,1.65E-04,1.08E-04,0.1735184,9.03E-04,-2.27E-04,0.2920852,0.00541638,0.006309205,0.03662346,0.2288389,5.52E-04,2.68E-04,0.001048737,2.96E-04,0.004192473,0.001752033,2.00E-04,5.45E-05,9.16E-05,0.001784044,10.47632,8.87E-05,660464.2,660508.5
0.6,6.03E-04,6.283185,3.141593,6.283185,994.6633,0.2770664,-1.64E+07,1439.795,2.01E+08,1439.795,0.9999918,0.1690888,1.94E-05,0.02801001,1.77E-05,3.55E-04,0.0378938,0.00856963,-3.80E-06,-1.72E-06,6.12E-04,1.67E-04,1.10E-04,0.1749421,9.27E-04,-2.27E-04,0.291538,0.005382865,0.006319506,0.03685392,0.2271836,5.23E-04,2.72E-04,0.001066729,2.99E-04,0.004241825,0.001777453,1.97E-04,5.59E-05,9.43E-05,0.0018195,10.47563,8.87E-05,660419.1,660464.3
0.6705061,6.74E-04,6.283185,3.141593,6.283185,994.1895,0.2770664,-1.70E+07,1438.593,2.00E+08,1438.593,0.9999919,0.1689563,2.58E-05,0.02861246,1.71E-05,3.52E-04,0.03929189,0.009004333,-3.79E-06,-1.54E-06,6.39E-04,1.82E-04,1.25E-04,0.1827683,0.001067074,-2.45E-04,0.2884574,0.005205667,0.006369848,0.03809124,0.2181299,4.08E-04,2.97E-04,0.001169001,3.18E-04,0.004519223,0.001919288,1.88E-04,6.71E-05,1.11E-04,0.002021521,10.47187,8.87E-05,660190.1,660235.6
