Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C6H5_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H4C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
5.183677,0.001159425,3.141593,0.7853982,3.141593,4391.871,0.1476364,-1.390488E7,1641.535,1.180599E8,1641.535,1.000047,0.3216509,1.266564E-5,0.05223835,8.279094E-5,0.0195112,0.1194111,0.001196151,5.159875E-4,2.36559E-4,0.002407324,0.006933193,0.3179905,1.112124E-4,0.04438201,0.001194242,1.162023E-4,4.480174E-5,3.514447E-5,0.02114582,2.772697E-4,3.414236E-4,3.269577E-7,0.001411308,0.003470726,0.005125628,0.00642986,0.02082401,0.004396997,0.03547081,0.008051954,5.765037,4.2801E-5,297282.1,297286.4
5.184482,0.001159608,3.141593,0.7853982,3.141593,4391.848,0.1476364,-3.592518E7,1641.526,1.18059E8,1641.526,1.000047,0.3216509,1.266583E-5,0.05223937,8.281712E-5,0.01951015,0.1194142,0.001196057,5.159479E-4,2.365217E-4,0.002407376,0.006932602,0.3179878,1.112095E-4,0.04438206,0.001194095,1.161827E-4,4.479392E-5,3.513851E-5,0.02114333,2.772063E-4,3.413839E-4,3.269456E-7,0.001411406,0.003470775,0.005125884,0.006429756,0.02082351,0.004396746,0.03547427,0.008052436,5.765033,4.280123E-5,297282.5,297287.1
5.184534,0.00115962,3.141593,0.7853982,3.141593,4391.846,0.1476364,-2.973343E7,1641.525,1.180589E8,1641.525,1.000047,0.3216509,1.266519E-5,0.05223943,8.281708E-5,0.01951014,0.1194144,0.001196051,5.159454E-4,2.365192E-4,0.00240738,0.006932564,0.3179876,1.112082E-4,0.04438206,0.001194086,1.161814E-4,4.479341E-5,3.513813E-5,0.02114317,2.772021E-4,3.413813E-4,3.269452E-7,0.001411412,0.003470778,0.0051259,0.00642975,0.02082348,0.00439673,0.0354745,0.008052467,5.765033,4.280124E-5,297282.6,297287.2
5.184738,0.001159666,3.141593,0.7853982,3.141593,4391.84,0.1476364,-1.246808E7,1641.523,1.180587E8,1641.523,1.000047,0.3216509,1.266486E-5,0.05223969,8.28072E-5,0.01950977,0.1194152,0.001196027,5.159357E-4,2.365098E-4,0.002407393,0.006932415,0.3179869,1.11204E-4,0.04438208,0.001194049,1.161764E-4,4.479143E-5,3.513663E-5,0.02114254,2.771859E-4,3.413713E-4,3.269427E-7,0.001411437,0.00347079,0.005125965,0.006429724,0.02082335,0.004396667,0.03547536,0.008052588,5.765033,4.28013E-5,297282.6,297287.1
5.185057,0.001159739,3.141593,0.7853982,3.141593,4391.831,0.1476364,-2.811105E7,1641.519,1.180584E8,1641.519,1.000047,0.3216509,1.266607E-5,0.0522401,8.281216E-5,0.01950927,0.1194164,0.00119599,5.159205E-4,2.364951E-4,0.002407414,0.00693218,0.3179858,1.112041E-4,0.0443821,0.001193991,1.161687E-4,4.478832E-5,3.513427E-5,0.02114155,2.771611E-4,3.413556E-4,3.26938E-7,0.001411476,0.003470808,0.005126067,0.006429682,0.02082315,0.004396567,0.03547672,0.008052779,5.765032,4.28014E-5,297282.7,297287.3
5.185156,0.001159762,3.141593,0.7853982,3.141593,4391.828,0.1476364,-1.8122E7,1641.518,1.180583E8,1641.518,1.000047,0.3216509,1.266538E-5,0.05224023,8.282626E-5,0.01950912,0.1194168,0.001195979,5.159159E-4,2.364905E-4,0.002407421,0.006932107,0.3179855,1.112029E-4,0.0443821,0.001193973,1.161663E-4,4.478735E-5,3.513354E-5,0.02114125,2.771532E-4,3.413507E-4,3.26937E-7,0.001411488,0.003470814,0.005126098,0.00642967,0.02082309,0.004396536,0.03547715,0.008052838,5.765031,4.280142E-5,297282.7,297287.3
5.185701,0.001159886,3.141593,0.7853982,3.141593,4391.812,0.1476364,-2.361276E7,1641.511,1.180577E8,1641.511,1.000047,0.3216509,1.266675E-5,0.05224092,8.285571E-5,0.0195084,0.1194189,0.001195915,5.158907E-4,2.364655E-4,0.002407456,0.006931708,0.3179836,1.112064E-4,0.04438214,0.001193874,1.161532E-4,4.478202E-5,3.512951E-5,0.02113956,2.77111E-4,3.413239E-4,3.269321E-7,0.001411555,0.003470845,0.005126271,0.0064296,0.02082275,0.004396366,0.03547945,0.008053163,5.765029,4.280158E-5,297283.0,297287.7
5.185742,0.001159895,3.141593,0.7853982,3.141593,4391.81,0.1476364,-1.235281E7,1641.511,1.180577E8,1641.511,1.000047,0.3216509,1.266642E-5,0.05224098,8.285497E-5,0.01950834,0.1194191,0.001195911,5.158888E-4,2.364636E-4,0.002407459,0.006931677,0.3179835,1.112062E-4,0.04438214,0.001193866,1.161521E-4,4.478161E-5,3.51292E-5,0.02113943,2.771077E-4,3.413218E-4,3.269319E-7,0.001411561,0.003470847,0.005126284,0.006429594,0.02082273,0.004396353,0.03547963,0.008053188,5.765029,4.280159E-5,297283.0,297287.7
5.186429,0.001160051,3.141593,0.7853982,3.141593,4391.79,0.1476364,-1.827189E7,1641.502,1.180569E8,1641.502,1.000047,0.3216509,1.266896E-5,0.05224186,8.285514E-5,0.01950715,0.1194217,0.001195831,5.158578E-4,2.364324E-4,0.002407504,0.006931173,0.3179811,1.112162E-4,0.04438218,0.001193742,1.161358E-4,4.477489E-5,3.512411E-5,0.02113731,2.770557E-4,3.41288E-4,3.269239E-7,0.001411646,0.003470884,0.005126502,0.006429506,0.0208223,0.004396139,0.03548252,0.008053596,5.765027,4.280179E-5,297283.0,297287.7
5.186693,0.001160111,3.141593,0.7853982,3.141593,4391.783,0.1476364,-2.980811E7,1641.499,1.180567E8,1641.499,1.000047,0.3216509,1.266913E-5,0.05224219,8.286277E-5,0.01950684,0.1194227,0.0011958,5.158461E-4,2.364205E-4,0.002407521,0.00693098,0.3179802,1.112214E-4,0.04438219,0.001193694,1.161295E-4,4.477229E-5,3.512215E-5,0.02113649,2.770358E-4,3.41275E-4,3.269217E-7,0.00141168,0.003470898,0.005126586,0.006429472,0.02082213,0.004396057,0.03548363,0.008053754,5.765026,4.280187E-5,297283.2,297287.9
5.186764,0.001160128,3.141593,0.7853982,3.141593,4391.78,0.1476364,-1.53127E7,1641.498,1.180566E8,1641.498,1.000047,0.3216509,1.266881E-5,0.05224229,8.286592E-5,0.01950674,0.119423,0.001195792,5.15843E-4,2.364172E-4,0.002407526,0.006930927,0.31798,1.112216E-4,0.04438219,0.001193681,1.161278E-4,4.477159E-5,3.512162E-5,0.02113627,2.770304E-4,3.412715E-4,3.269211E-7,0.001411689,0.003470902,0.005126608,0.006429463,0.02082209,0.004396034,0.03548393,0.008053796,5.765026,4.280189E-5,297283.2,297287.9
5.196879,0.001162431,3.141593,0.7853982,3.141593,4391.491,0.1476364,-8760205.0,1641.383,1.180464E8,1641.383,1.000047,0.3216508,1.26948E-5,0.05225462,8.275288E-5,0.0194883,0.1194618,0.001194556,5.154287E-4,2.360022E-4,0.002408192,0.006923503,0.3179451,1.114089E-4,0.04438242,0.001191833,1.159026E-4,4.467551E-5,3.504521E-5,0.02110499,2.763915E-4,3.407746E-4,3.266913E-7,0.001413131,0.003471322,0.005129793,0.006428142,0.02081565,0.004392859,0.03552838,0.008059869,5.765,4.280471E-5,297281.4,297286.0
5.2,0.001163142,3.141593,0.7853982,3.141593,4391.403,0.1476364,-8201683.0,1641.348,1.180433E8,1641.348,1.000047,0.3216508,1.269671E-5,0.05225834,8.275568E-5,0.01948261,0.1194737,0.001194165,5.15297E-4,2.358828E-4,0.002408401,0.006921214,0.3179344,1.114158E-4,0.04438246,0.001191263,1.158361E-4,4.464643E-5,3.502141E-5,0.02109536,2.762132E-4,3.406219E-4,3.266192E-7,0.001413611,0.003471435,0.005130774,0.006427733,0.02081366,0.004391881,0.03554274,0.008061761,5.764992,4.280557E-5,297280.9,297285.4
5.228151,0.001169553,3.141593,0.7853982,3.141593,4390.61,0.1476364,-7314103.0,1641.032,1.180155E8,1641.032,1.000047,0.3216509,1.267593E-5,0.05229159,8.265717E-5,0.01943205,0.1195797,0.001190634,5.138364E-4,2.348279E-4,0.002410294,0.006900666,0.317838,1.111508E-4,0.04438263,0.001186206,1.152405E-4,4.43888E-5,3.480848E-5,0.02100921,2.745534E-4,3.392578E-4,3.259823E-7,0.001417993,0.003472526,0.005139601,0.006424035,0.02079578,0.004383154,0.03567694,0.00807893,5.764922,4.281329E-5,297277.0,297281.2
5.235986,0.001171337,3.141593,0.7853982,3.141593,4390.39,0.1476364,-6485397.0,1640.944,1.180078E8,1640.944,1.000047,0.3216509,1.266982E-5,0.05230085,8.260996E-5,0.01941808,0.119609,0.001189665,5.133849E-4,2.345273E-4,0.002410815,0.006894984,0.3178113,1.110674E-4,0.04438262,0.001184828,1.15072E-4,4.431793E-5,3.475025E-5,0.02098547,2.740541E-4,3.388826E-4,3.258011E-7,0.001419173,0.003472876,0.005142042,0.006422999,0.02079081,0.004380754,0.03571426,0.008083698,5.764903,4.281545E-5,297275.9,297280.0
5.301145,0.001186182,3.141593,0.7853982,3.141593,4388.561,0.1476364,-6375969.0,1640.218,1.179439E8,1640.218,1.000047,0.321651,1.257482E-5,0.05237597,8.203019E-5,0.01930274,0.1198486,0.001181775,5.09401E-4,2.318299E-4,0.002414974,0.006848392,0.3175907,1.100393E-4,0.04438187,0.001173805,1.136145E-4,4.374852E-5,3.428434E-5,0.0207918,2.694913E-4,3.358367E-4,3.235605E-7,0.001428025,0.003476747,0.005162013,0.006414294,0.0207498,0.004361181,0.03602363,0.008123117,5.764752,4.283328E-5,297266.0,297269.4
5.314164,0.001189148,3.141593,0.7853982,3.141593,4388.195,0.1476364,-6649999.0,1640.073,1.179312E8,1640.073,1.000047,0.3216511,1.255775E-5,0.05239078,8.192461E-5,0.01928023,0.1198956,0.001180224,5.086119E-4,2.312651E-4,0.002415766,0.006839225,0.3175469,1.098523E-4,0.04438147,0.001171685,1.133239E-4,4.363664E-5,3.419428E-5,0.02075388,2.685627E-4,3.352437E-4,3.230797E-7,0.001429659,0.003477602,0.005165917,0.006412535,0.02074162,0.004357338,0.03608446,0.00813092,5.764722,4.283685E-5,297264.3,297267.6
5.327866,0.001192271,3.141593,0.7853982,3.141593,4387.81,0.1476364,-6353056.0,1639.92,1.179177E8,1639.92,1.000047,0.3216511,1.254278E-5,0.05240633,8.183122E-5,0.01925673,0.1199449,0.001178593,5.077963E-4,2.306724E-4,0.002416591,0.006829623,0.317501,1.096809E-4,0.04438092,0.00116948,1.130225E-4,4.351912E-5,3.410015E-5,0.02071424,2.676023E-4,3.34625E-4,3.225983E-7,0.001431378,0.003478479,0.005169993,0.006410675,0.020733,0.004353313,0.03614812,0.008139106,5.764691,4.284062E-5,297262.5,297265.7
5.333209,0.001193489,3.141593,0.7853982,3.141593,4387.658,0.1476364,-1.762684E7,1639.86,1.179124E8,1639.86,1.000047,0.3216511,1.253675E-5,0.05241244,8.191531E-5,0.0192479,0.1199641,0.00117796,5.074832E-4,2.304416E-4,0.002416911,0.006825891,0.3174831,1.096112E-4,0.04438068,0.001168628,1.129063E-4,4.347311E-5,3.406362E-5,0.02069886,2.672296E-4,3.343852E-4,3.224403E-7,0.001432048,0.003478811,0.005171574,0.006409949,0.02072964,0.004351751,0.03617274,0.008142289,5.764678,4.28421E-5,297262.3,297265.5
5.33334,0.001193518,3.141593,0.7853982,3.141593,4387.655,0.1476364,-1.470951E7,1639.858,1.179123E8,1639.858,1.000047,0.3216511,1.253613E-5,0.05241259,8.189685E-5,0.01924805,0.1199645,0.001177944,5.074756E-4,2.30436E-4,0.002416919,0.0068258,0.3174827,1.096096E-4,0.04438067,0.001168607,1.129035E-4,4.347197E-5,3.406272E-5,0.02069848,2.672205E-4,3.343794E-4,3.22437E-7,0.001432065,0.003478818,0.005171612,0.006409932,0.02072956,0.004351713,0.03617334,0.008142366,5.764677,4.284213E-5,297262.7,297266.2
5.333372,0.001193526,3.141593,0.7853982,3.141593,4387.654,0.1476364,-5830514.0,1639.858,1.179122E8,1639.858,1.000047,0.3216511,1.253474E-5,0.05241263,8.189407E-5,0.01924797,0.1199647,0.001177941,5.074738E-4,2.304345E-4,0.002416921,0.006825778,0.3174826,1.096076E-4,0.04438067,0.001168602,1.129027E-4,4.347169E-5,3.40625E-5,0.02069839,2.67218E-4,3.343779E-4,3.22436E-7,0.001432069,0.00347882,0.005171622,0.006409927,0.02072954,0.004351703,0.03617348,0.008142385,5.764677,4.284214E-5,297262.7,297266.1
5.33388,0.001193642,3.141593,0.7853982,3.141593,4387.639,0.1476364,-8523064.0,1639.852,1.179117E8,1639.852,1.000047,0.3216511,1.253175E-5,0.05241322,8.189415E-5,0.01924711,0.1199665,0.001177881,5.074446E-4,2.304123E-4,0.002416952,0.006825424,0.3174809,1.095788E-4,0.04438066,0.001168522,1.128915E-4,4.346729E-5,3.405905E-5,0.02069693,2.671813E-4,3.343553E-4,3.224219E-7,0.001432131,0.00347885,0.005171773,0.006409859,0.02072922,0.004351555,0.03617577,0.008142686,5.764676,4.284229E-5,297262.6,297266.1
5.334459,0.001193773,3.141593,0.7853982,3.141593,4387.622,0.1476364,-1.782514E7,1639.845,1.179111E8,1639.845,1.000047,0.3216511,1.253159E-5,0.0524139,8.192798E-5,0.0192462,0.1199686,0.001177814,5.074116E-4,2.30387E-4,0.002416987,0.00682502,0.317479,1.095655E-4,0.04438063,0.00116843,1.128789E-4,4.346223E-5,3.405511E-5,0.02069527,2.671399E-4,3.343294E-4,3.224093E-7,0.001432203,0.003478885,0.005171944,0.006409781,0.02072886,0.004351387,0.03617837,0.008143029,5.764674,4.284245E-5,297262.8,297266.2
5.334569,0.001193798,3.141593,0.7853982,3.141593,4387.619,0.1476364,-1.176511E7,1639.844,1.17911E8,1639.844,1.000047,0.3216511,1.253101E-5,0.05241403,8.193674E-5,0.01924604,0.119969,0.001177801,5.074053E-4,2.303821E-4,0.002416994,0.006824943,0.3174786,1.095625E-4,0.04438063,0.001168412,1.128765E-4,4.346126E-5,3.405436E-5,0.02069495,2.671318E-4,3.343245E-4,3.224078E-7,0.001432216,0.003478892,0.005171976,0.006409766,0.02072879,0.004351355,0.03617887,0.008143094,5.764674,4.284248E-5,297262.7,297266.2
5.335212,0.001193945,3.141593,0.7853982,3.141593,4387.6,0.1476364,-1.65063E7,1639.837,1.179103E8,1639.837,1.000047,0.3216511,1.253068E-5,0.05241479,8.197137E-5,0.01924519,0.1199713,0.001177726,5.07369E-4,2.30354E-4,0.002417032,0.006824495,0.3174765,1.095527E-4,0.0443806,0.001168311,1.128626E-4,4.345558E-5,3.404998E-5,0.02069311,2.670856E-4,3.342957E-4,3.223983E-7,0.001432296,0.00347893,0.005172167,0.006409678,0.02072839,0.004351167,0.03618174,0.008143475,5.764672,4.284266E-5,297263.0,297266.5
5.335362,0.001193979,3.141593,0.7853982,3.141593,4387.597,0.1476364,-9.389719E7,1639.835,1.179102E8,1639.835,1.000047,0.3216511,1.253005E-5,0.05241497,8.196054E-5,0.0192452,0.1199718,0.001177709,5.073606E-4,2.303474E-4,0.002417041,0.00682439,0.317476,1.095503E-4,0.0443806,0.001168287,1.128593E-4,4.345425E-5,3.404897E-5,0.02069268,2.670748E-4,3.342891E-4,3.223961E-7,0.001432314,0.003478938,0.005172211,0.006409658,0.02072829,0.004351124,0.0361824,0.008143563,5.76467,4.28427E-5,297263.3,297267.0
5.335387,0.001193985,3.141593,0.7853982,3.141593,4387.596,0.1476364,-2.911019E7,1639.835,1.179102E8,1639.835,1.000047,0.3216511,1.252979E-5,0.052415,8.195853E-5,0.01924518,0.1199719,0.001177706,5.073592E-4,2.303463E-4,0.002417043,0.006824373,0.3174759,1.095498E-4,0.04438059,0.001168283,1.128588E-4,4.345403E-5,3.40488E-5,0.0206926,2.67073E-4,3.34288E-4,3.223957E-7,0.001432318,0.00347894,0.005172218,0.006409655,0.02072828,0.004351117,0.03618251,0.008143578,5.764671,4.284271E-5,297263.3,297267.0
5.335402,0.001193988,3.141593,0.7853982,3.141593,4387.595,0.1476364,-7863965.0,1639.834,1.179102E8,1639.834,1.000047,0.3216511,1.252939E-5,0.05241502,8.195698E-5,0.01924515,0.1199719,0.001177704,5.073584E-4,2.303457E-4,0.002417044,0.006824363,0.3174758,1.095491E-4,0.04438059,0.001168281,1.128584E-4,4.34539E-5,3.40487E-5,0.02069256,2.670719E-4,3.342873E-4,3.223954E-7,0.001432319,0.003478941,0.005172223,0.006409653,0.02072827,0.004351112,0.03618258,0.008143586,5.764671,4.284271E-5,297263.3,297267.0
5.335879,0.001194097,3.141593,0.7853982,3.141593,4387.582,0.1476364,-8725725.0,1639.829,1.179097E8,1639.829,1.000047,0.3216511,1.252789E-5,0.05241558,8.192976E-5,0.01924432,0.1199737,0.001177649,5.07332E-4,2.303246E-4,0.002417073,0.00682403,0.3174743,1.095323E-4,0.04438058,0.001168205,1.12848E-4,4.34497E-5,3.404546E-5,0.02069119,2.670372E-4,3.34266E-4,3.223845E-7,0.001432377,0.003478968,0.005172364,0.006409588,0.02072797,0.004350973,0.03618467,0.008143868,5.76467,4.284285E-5,297263.2,297266.9
5.336627,0.001194268,3.141593,0.7853982,3.141593,4387.56,0.1476364,-2.819248E7,1639.82,1.179089E8,1639.82,1.000047,0.3216511,1.252386E-5,0.05241647,8.196126E-5,0.01924359,0.1199763,0.001177563,5.072912E-4,2.302916E-4,0.002417118,0.006823509,0.3174718,1.095092E-4,0.04438055,0.001168088,1.128315E-4,4.344309E-5,3.404039E-5,0.02068905,2.669821E-4,3.342327E-4,3.2237E-7,0.001432468,0.003479009,0.005172585,0.006409487,0.02072751,0.004350756,0.03618795,0.008144308,5.764666,4.284306E-5,297264.0,297267.9
5.336666,0.001194276,3.141593,0.7853982,3.141593,4387.559,0.1476364,-3.241575E7,1639.82,1.179088E8,1639.82,1.000047,0.3216511,1.252261E-5,0.05241652,8.197438E-5,0.01924353,0.1199765,0.001177559,5.072891E-4,2.302898E-4,0.002417121,0.006823482,0.3174717,1.09506E-4,0.04438055,0.001168082,1.128306E-4,4.344275E-5,3.404013E-5,0.02068894,2.669789E-4,3.34231E-4,3.223695E-7,0.001432473,0.003479011,0.005172597,0.006409482,0.02072748,0.004350745,0.03618812,0.008144331,5.764667,4.284307E-5,297264.0,297267.9
5.336816,0.001194311,3.141593,0.7853982,3.141593,4387.554,0.1476364,-1.43332E7,1639.818,1.179087E8,1639.818,1.000047,0.3216511,1.252113E-5,0.05241671,8.199415E-5,0.01924332,0.119977,0.001177542,5.072811E-4,2.30283E-4,0.00241713,0.006823378,0.3174712,1.094941E-4,0.04438055,0.001168058,1.128272E-4,4.344141E-5,3.403912E-5,0.02068851,2.669672E-4,3.342243E-4,3.223686E-7,0.001432491,0.00347902,0.005172642,0.006409462,0.02072739,0.004350702,0.03618877,0.008144419,5.764666,4.284312E-5,297264.0,297267.9
5.338496,0.001194694,3.141593,0.7853982,3.141593,4387.506,0.1476364,-1.596546E7,1639.798,1.17907E8,1639.798,1.000047,0.3216511,1.25256E-5,0.05241872,8.197188E-5,0.01924073,0.1199831,0.001177349,5.071936E-4,2.30209E-4,0.00241723,0.006822208,0.3174656,1.094947E-4,0.04438047,0.001167794,1.127908E-4,4.342639E-5,3.402774E-5,0.02068369,2.66846E-4,3.341494E-4,3.223408E-7,0.001432694,0.003479109,0.005173137,0.006409233,0.02072634,0.004350212,0.03619599,0.008145404,5.764661,4.284359E-5,297264.1,297268.1
5.339644,0.001194955,3.141593,0.7853982,3.141593,4387.473,0.1476364,-1.072484E7,1639.785,1.179058E8,1639.785,1.000047,0.3216512,1.251653E-5,0.05242011,8.197866E-5,0.01923986,0.1199872,0.001177219,5.071369E-4,2.301582E-4,0.0024173,0.00682141,0.3174618,1.094549E-4,0.04438043,0.001167614,1.127653E-4,4.341616E-5,3.401998E-5,0.02068041,2.667608E-4,3.340984E-4,3.22323E-7,0.001432833,0.003479164,0.005173476,0.006409079,0.02072562,0.00434988,0.03620086,0.008146075,5.764657,4.284391E-5,297265.3,297269.8
5.339729,0.001194975,3.141593,0.7853982,3.141593,4387.471,0.1476364,-6058781.0,1639.784,1.179057E8,1639.784,1.000047,0.3216512,1.251566E-5,0.05242022,8.197178E-5,0.01923995,0.1199875,0.001177209,5.071328E-4,2.301543E-4,0.002417305,0.006821351,0.3174615,1.094485E-4,0.04438043,0.0011676,1.127634E-4,4.34154E-5,3.401941E-5,0.02068016,2.667543E-4,3.340947E-4,3.223213E-7,0.001432843,0.003479168,0.005173501,0.006409068,0.02072557,0.004349855,0.03620122,0.008146125,5.764656,4.284393E-5,297265.6,297270.2
5.339796,0.00119499,3.141593,0.7853982,3.141593,4387.469,0.1476364,-1.318086E7,1639.783,1.179056E8,1639.783,1.000047,0.3216512,1.251371E-5,0.0524203,8.196343E-5,0.01923986,0.1199878,0.001177202,5.071296E-4,2.301513E-4,0.002417309,0.006821304,0.3174613,1.094414E-4,0.04438043,0.00116759,1.127618E-4,4.341481E-5,3.401896E-5,0.02067997,2.667488E-4,3.340917E-4,3.223199E-7,0.001432851,0.003479171,0.005173521,0.006409059,0.02072553,0.004349836,0.0362015,0.008146164,5.764656,4.284395E-5,297265.6,297270.3
5.340103,0.00119506,3.141593,0.7853982,3.141593,4387.46,0.1476364,-1.038318E7,1639.779,1.179053E8,1639.779,1.000047,0.3216512,1.251289E-5,0.05242068,8.19655E-5,0.01923938,0.1199889,0.001177168,5.071153E-4,2.301373E-4,0.002417328,0.00682109,0.3174603,1.094168E-4,0.04438042,0.001167542,1.127549E-4,4.341208E-5,3.401689E-5,0.02067909,2.667251E-4,3.340782E-4,3.22313E-7,0.001432887,0.003479185,0.005173612,0.006409017,0.02072534,0.004349747,0.03620277,0.008146343,5.764655,4.284404E-5,297265.7,297270.3
5.340175,0.001195076,3.141593,0.7853982,3.141593,4387.458,0.1476364,-1.680951E7,1639.778,1.179052E8,1639.778,1.000047,0.3216512,1.251299E-5,0.05242076,8.197347E-5,0.01923936,0.1199891,0.00117716,5.07112E-4,2.301341E-4,0.002417332,0.00682104,0.3174601,1.094129E-4,0.04438042,0.001167531,1.127532E-4,4.341143E-5,3.401641E-5,0.02067889,2.667196E-4,3.34075E-4,3.223119E-7,0.001432895,0.003479188,0.005173633,0.006409008,0.02072529,0.004349726,0.03620307,0.008146385,5.764655,4.284406E-5,297265.8,297270.5
5.340216,0.001195086,3.141593,0.7853982,3.141593,4387.456,0.1476364,-1.397243E7,1639.778,1.179052E8,1639.778,1.000047,0.3216512,1.251254E-5,0.05242081,8.197696E-5,0.01923929,0.1199893,0.001177155,5.071101E-4,2.301322E-4,0.002417335,0.006821012,0.3174599,1.094104E-4,0.04438042,0.001167524,1.127523E-4,4.341107E-5,3.401614E-5,0.02067877,2.667164E-4,3.340732E-4,3.223113E-7,0.0014329,0.00347919,0.005173645,0.006409002,0.02072527,0.004349714,0.03620324,0.008146408,5.764655,4.284407E-5,297265.8,297270.5
5.340891,0.00119524,3.141593,0.7853982,3.141593,4387.436,0.1476364,-2.988153E7,1639.77,1.179045E8,1639.77,1.000047,0.3216512,1.251467E-5,0.05242164,8.201563E-5,0.01923824,0.1199917,0.00117708,5.070797E-4,2.301018E-4,0.002417375,0.006820543,0.3174577,1.094002E-4,0.04438039,0.001167419,1.127372E-4,4.340499E-5,3.40116E-5,0.02067684,2.666655E-4,3.340432E-4,3.223019E-7,0.001432978,0.00347922,0.005173845,0.006408911,0.02072485,0.004349518,0.03620602,0.008146801,5.764652,4.284427E-5,297266.0,297270.7
5.340935,0.001195249,3.141593,0.7853982,3.141593,4387.435,0.1476364,-5.181895E7,1639.769,1.179044E8,1639.769,1.000047,0.3216512,1.251393E-5,0.05242169,8.203451E-5,0.01923828,0.1199919,0.001177075,5.070778E-4,2.300999E-4,0.002417378,0.006820512,0.3174576,1.093989E-4,0.04438039,0.001167412,1.127362E-4,4.34046E-5,3.401131E-5,0.02067671,2.66662E-4,3.340412E-4,3.223018E-7,0.001432983,0.003479222,0.005173858,0.006408905,0.02072482,0.004349506,0.0362062,0.008146826,5.764652,4.284428E-5,297266.1,297270.8
5.340971,0.001195258,3.141593,0.7853982,3.141593,4387.434,0.1476364,-3.234364E7,1639.769,1.179044E8,1639.769,1.000047,0.3216512,1.251335E-5,0.05242174,8.204502E-5,0.01923824,0.119992,0.001177071,5.070762E-4,2.300982E-4,0.00241738,0.006820487,0.3174574,1.093976E-4,0.04438039,0.001167406,1.127354E-4,4.340427E-5,3.401107E-5,0.02067661,2.666591E-4,3.340397E-4,3.223019E-7,0.001432987,0.003479224,0.005173868,0.0064089,0.0207248,0.004349496,0.03620635,0.008146847,5.764652,4.284429E-5,297266.1,297270.8
5.341075,0.001195281,3.141593,0.7853982,3.141593,4387.431,0.1476364,-1.559074E7,1639.768,1.179043E8,1639.768,1.000047,0.3216512,1.251298E-5,0.05242187,8.205744E-5,0.01923809,0.1199924,0.00117706,5.070717E-4,2.300935E-4,0.002417386,0.006820415,0.3174571,1.093945E-4,0.04438039,0.00116739,1.12733E-4,4.340332E-5,3.401037E-5,0.02067631,2.66651E-4,3.340351E-4,3.223023E-7,0.001433,0.003479228,0.005173899,0.006408886,0.02072474,0.004349465,0.03620677,0.008146907,5.764652,4.284432E-5,297266.1,297270.8
5.350092,0.001197337,3.141593,0.7853982,3.141593,4387.173,0.1476364,-8289782.0,1639.665,1.178952E8,1639.665,1.000047,0.3216511,1.25458E-5,0.05243256,8.200719E-5,0.01922282,0.1200248,0.001176007,5.067234E-4,2.297288E-4,0.002417926,0.006814144,0.3174269,1.09627E-4,0.04437963,0.00116597,1.125497E-4,4.332304E-5,3.394836E-5,0.0206505,2.660951E-4,3.336348E-4,3.221444E-7,0.001434215,0.003479512,0.005176525,0.006407643,0.02071894,0.004346822,0.03624517,0.008152179,5.764629,4.284684E-5,297264.6,297269.2
