Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_CO_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_RALD3_PFRC2 (),Mole_fraction_C2H3CHO_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C4H8O_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_FLUORENE_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C6H5C2H4C6H5_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.0,0.0,6.283185,3.141593,6.283185,991.7485,0.2770664,-5.34547E9,1453.685,0.0,1453.685,1.0,0.9128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851745,0.0,0.0,0.0,0.0421063,0.01652353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60769,8.892675E-5,668660.8,668660.8
6.119847E-4,6.171773E-7,6.283185,3.141593,6.283185,991.4222,0.2770664,-4.922208E9,1453.017,2.029392E8,1453.017,0.9999921,0.9127369,4.419345E-24,2.074805E-5,9.068741E-5,9.189178E-8,4.509374E-6,7.570921E-7,-1.881338E-26,8.931908E-24,2.069562E-9,1.047941E-9,5.349352E-10,5.642296E-6,4.332189E-13,6.893573E-35,0.02850575,1.169791E-4,4.86079E-8,1.312028E-6,0.04209928,0.01639661,3.547706E-12,3.432638E-11,3.73522E-9,2.067785E-8,9.59343E-10,1.132886E-8,3.926403E-18,2.639958E-15,4.036824E-10,10.60639,8.895601E-5,668579.0,668579.0
0.00388079,3.916633E-6,6.283185,3.141593,6.283185,990.1466,0.2770664,-3.272784E9,1450.121,2.024293E8,1450.121,0.9999922,0.9118221,-4.808492E-22,4.669455E-4,2.481837E-4,6.796402E-6,2.705706E-4,4.650186E-5,-1.771694E-23,3.81747E-23,1.662867E-7,5.157466E-8,5.052743E-8,3.724547E-4,1.872989E-9,-1.230317E-30,0.02830897,7.806458E-4,4.38856E-6,7.187529E-5,0.04176479,0.01565126,5.033257E-9,4.659868E-8,3.237306E-7,1.438329E-6,5.684682E-8,1.978542E-6,9.441909E-13,2.497875E-11,2.30188E-8,10.59888,8.907062E-5,668105.8,668105.8
0.01586641,1.602914E-5,6.283185,3.141593,6.283185,989.3693,0.2770664,-6.3186E8,1446.163,2.017328E8,1446.163,0.9999923,0.9084169,2.559659E-18,0.002451353,2.212952E-4,4.172228E-5,0.001668772,3.13147E-4,-1.081658E-17,8.020649E-18,2.984143E-6,6.258059E-7,3.355667E-7,0.002363306,9.747167E-8,-9.533371E-28,0.0283499,0.001918045,3.355941E-5,4.335763E-4,0.04034878,0.01319631,2.23273E-7,9.271953E-7,2.081017E-6,1.157874E-5,6.786677E-7,4.291354E-5,3.803747E-10,2.18729E-9,2.792885E-7,10.57826,8.91406E-5,666805.9,666805.9
0.06061272,6.12088E-5,6.283185,3.141593,6.283185,991.6214,0.2770664,9.465748E7,1444.82,2.014964E8,1444.82,0.9999921,0.9000017,2.359635E-12,0.007530526,1.356773E-4,1.035402E-4,0.004875216,9.669906E-4,-9.370076E-12,6.898004E-12,2.075772E-5,3.887716E-6,1.261475E-6,0.007168554,1.809389E-6,-1.808039E-19,0.03091339,0.002110968,1.503511E-4,0.001283177,0.03683536,0.00753614,2.519199E-6,6.943533E-6,5.933478E-6,4.914403E-5,7.667115E-6,1.046718E-4,1.471141E-8,5.557022E-8,3.552064E-6,10.54444,8.893815E-5,664673.8,664673.8
0.1655176,1.667814E-4,6.283185,3.141593,6.283185,995.1157,0.2770664,6.817641E7,1445.525,2.016204E8,1445.525,0.9999918,0.889947,3.979308E-8,0.01328068,5.460865E-5,1.334246E-4,0.008768128,0.001875232,-1.442925E-7,1.037135E-7,5.869351E-5,1.185744E-5,4.362565E-6,0.01351808,1.228429E-5,-2.121294E-14,0.03390754,0.001414277,2.88032E-4,0.002351,0.03169027,0.002226911,9.118689E-6,2.377638E-5,1.024535E-5,1.155903E-4,3.094148E-5,5.343896E-5,2.073553E-7,5.116429E-7,1.787847E-5,10.51254,8.862585E-5,662663.1,662663.4
0.2,2.014239E-4,6.283185,3.141593,6.283185,995.6077,0.2770664,4.782338E7,1445.476,2.016119E8,1445.476,0.9999918,0.8880732,2.141721E-7,0.01425645,4.216183E-5,1.341549E-4,0.009556696,0.002079481,-7.414899E-7,5.239121E-7,6.765886E-5,1.417718E-5,5.659016E-6,0.01488476,1.676336E-5,-1.556905E-13,0.03423687,0.001242977,3.076655E-4,0.002568691,0.03051049,0.00151515,1.093302E-5,2.877508E-5,1.117866E-5,1.319259E-4,3.791968E-5,4.192926E-5,3.228287E-7,7.315679E-7,2.304387E-5,10.50699,8.858205E-5,662313.8,662315.4
0.3742494,3.763758E-4,6.283185,3.141593,6.283185,995.9435,0.2770664,-1.036875E7,1443.62,2.012852E8,1443.62,0.9999917,0.8825906,1.526601E-6,0.0167655,1.719098E-5,1.29218E-4,0.01211709,0.002804717,-2.163902E-6,6.300104E-7,9.666914E-5,2.371099E-5,1.312231E-5,0.01953727,4.14059E-5,-7.279297E-10,0.0342318,7.742067E-4,3.503156E-4,0.003262883,0.02636767,2.505475E-4,1.765096E-5,4.968637E-5,1.487417E-5,1.92401E-4,6.566206E-5,1.696333E-5,1.139161E-6,2.024181E-6,4.707294E-5,10.48996,8.855218E-5,661243.0,661245.0
0.3846598,3.868288E-4,6.283185,3.141593,6.283185,995.9013,0.2770664,-1.570136E7,1443.458,2.012567E8,1443.458,0.9999917,0.8823707,1.153305E-6,0.01685449,1.678807E-5,1.288688E-4,0.01222803,0.002838603,-7.00821E-7,-4.656006E-7,9.786385E-5,2.420013E-5,1.358667E-5,0.01974753,4.291899E-5,-8.533206E-8,0.0341928,7.602619E-4,3.515482E-4,0.003292284,0.02617809,2.275065E-4,1.797748E-5,5.078117E-5,1.506783E-5,1.95314E-4,6.702717E-5,1.638493E-5,1.197731E-6,2.106471E-6,4.838723E-5,10.48923,8.855594E-5,661196.6,661196.6
0.3856511,3.878241E-4,6.283185,3.141593,6.283185,995.8965,0.2770664,-2.840385E7,1443.441,2.012536E8,1443.441,0.9999917,0.8823496,1.153854E-6,0.01686286,1.680461E-5,1.288418E-4,0.01223889,0.0028418,-6.981315E-7,-4.668397E-7,9.79766E-5,2.424661E-5,1.363089E-5,0.01976737,4.306333E-5,-9.504615E-7,0.03418894,7.589942E-4,3.516623E-4,0.003295039,0.02616024,2.254475E-4,1.800855E-5,5.088525E-5,1.508615E-5,1.95589E-4,6.715597E-5,1.63328E-5,1.207571E-6,2.114233E-6,4.851178E-5,10.48915,8.855636E-5,661194.4,661195.2
0.3857637,3.879372E-4,6.283185,3.141593,6.283185,995.8962,0.2770664,-1.619022E8,1443.438,2.012532E8,1443.438,0.9999917,0.8823467,1.153959E-6,0.01686381,1.679643E-5,1.288384E-4,0.01224046,0.002842159,-6.981297E-7,-4.667662E-7,9.798943E-5,2.425192E-5,1.36359E-5,0.0197696,4.30797E-5,-1.803901E-6,0.0341885,7.588336E-4,3.516752E-4,0.003295347,0.02615822,2.25215E-4,1.801209E-5,5.089701E-5,1.50882E-5,1.956201E-4,6.717058E-5,1.632698E-5,1.210556E-6,2.115098E-6,4.852588E-5,10.48914,8.855639E-5,661196.3,661198.0
0.3857714,3.87945E-4,6.283185,3.141593,6.283185,995.8961,0.2770664,-6.653424E7,1443.438,2.012531E8,1443.438,0.9999917,0.8823465,1.153967E-6,0.01686388,1.679577E-5,1.288382E-4,0.0122406,0.002842184,-6.981296E-7,-4.667622E-7,9.799033E-5,2.425228E-5,1.363624E-5,0.01976975,4.308083E-5,-1.93444E-6,0.03418847,7.588211E-4,3.516761E-4,0.003295368,0.02615808,2.251991E-4,1.801233E-5,5.089782E-5,1.508834E-5,1.956223E-4,6.717158E-5,1.632659E-5,1.210896E-6,2.115157E-6,4.852684E-5,10.48913,8.855639E-5,661196.5,661198.4
0.3861893,3.883646E-4,6.283185,3.141593,6.283185,995.8936,0.2770664,-1.294573E7,1443.43,2.012517E8,1443.43,0.9999917,0.8823379,1.156844E-6,0.01686742,1.674739E-5,1.288264E-4,0.01224499,0.002843516,-6.98127E-7,-4.664454E-7,9.803792E-5,2.42718E-5,1.365485E-5,0.01977801,4.314159E-5,-2.116391E-6,0.03418693,7.582183E-4,3.517234E-4,0.003296508,0.02615069,2.243396E-4,1.802535E-5,5.094124E-5,1.509601E-5,1.957378E-4,6.722588E-5,1.630521E-5,1.216399E-6,2.118325E-6,4.857925E-5,10.4891,8.855662E-5,661194.9,661196.8
0.388536,3.90721E-4,6.283185,3.141593,6.283185,995.8839,0.2770664,-9833970.0,1443.392,2.012451E8,1443.392,0.9999917,0.8822888,1.179571E-6,0.01688707,1.657093E-5,1.287502E-4,0.01226989,0.002851059,-6.981121E-7,-4.645152E-7,9.830442E-5,2.438118E-5,1.375956E-5,0.01982481,4.348333E-5,-2.561801E-6,0.03417761,7.552843E-4,3.519891E-4,0.00330302,0.02610837,2.195819E-4,1.809863E-5,5.118706E-5,1.51394E-5,1.963863E-4,6.752948E-5,1.61833E-5,1.229903E-6,2.136116E-6,4.887332E-5,10.48893,8.855748E-5,661185.1,661187.9
0.4,4.022327E-4,6.283185,3.141593,6.283185,995.8358,0.2770664,-1.107554E7,1443.212,2.012134E8,1443.212,0.9999917,0.8820542,1.26512E-6,0.0169807,1.609038E-5,1.283763E-4,0.01238927,0.00288767,-6.980413E-7,-4.552164E-7,9.960075E-5,2.49142E-5,1.427144E-5,0.0200514,4.516051E-5,-2.633896E-6,0.03413014,7.422279E-4,3.532489E-4,0.003334427,0.02590411,1.980213E-4,1.845511E-5,5.238759E-5,1.535068E-5,1.995329E-4,6.900091E-5,1.563518E-5,1.288377E-6,2.225334E-6,5.030712E-5,10.48813,8.856176E-5,661133.4,661137.2
0.4434083,4.45827E-4,6.283185,3.141593,6.283185,995.6195,0.2770664,-2.440499E7,1442.492,2.010866E8,1442.492,0.9999918,0.8812198,1.548419E-6,0.0173075,1.456733E-5,1.2706E-4,0.01281865,0.003020279,-6.977807E-7,-4.230836E-7,1.04163E-4,2.688472E-5,1.620801E-5,0.02086746,5.157598E-5,-9.458004E-6,0.03393745,7.000697E-4,3.573982E-4,0.003445688,0.0251689,1.367662E-4,1.97806E-5,5.684568E-5,1.613446E-5,2.110474E-4,7.439037E-5,1.404045E-5,1.567461E-6,2.577686E-6,5.566427E-5,10.48517,8.8581E-5,660966.1,660978.3
0.4441634,4.465854E-4,6.283185,3.141593,6.283185,995.6158,0.2770664,-2.038635E8,1442.475,2.010837E8,1442.475,0.9999918,0.8812039,1.573625E-6,0.01731284,1.453906E-5,1.270397E-4,0.01282718,0.003022478,-6.977739E-7,-4.225848E-7,1.042411E-4,2.691839E-5,1.624155E-5,0.02088096,5.168804E-5,-1.273912E-5,0.03393403,6.992476E-4,3.574623E-4,0.003447485,0.02515677,1.359335E-4,1.980329E-5,5.692154E-5,1.614773E-5,2.112415E-4,7.448144E-5,1.401723E-5,1.583632E-6,2.583408E-6,5.57559E-5,10.48509,8.858133E-5,660971.7,660988.2
0.4441723,4.465944E-4,6.283185,3.141593,6.283185,995.6156,0.2770664,-1.244048E8,1442.475,2.010837E8,1442.475,0.9999918,0.8812037,1.573975E-6,0.0173129,1.453022E-5,1.270395E-4,0.01282732,0.003022503,-6.977738E-7,-4.225813E-7,1.04242E-4,2.69188E-5,1.624195E-5,0.02088112,5.168936E-5,-1.295154E-5,0.033934,6.992353E-4,3.574631E-4,0.003447506,0.02515663,1.359237E-4,1.980356E-5,5.692243E-5,1.614789E-5,2.112438E-4,7.448252E-5,1.401697E-5,1.584249E-6,2.583475E-6,5.575698E-5,10.48509,8.858135E-5,660972.0,660988.7
0.4441835,4.466056E-4,6.283185,3.141593,6.283185,995.6158,0.2770664,-3.110616E8,1442.475,2.010836E8,1442.475,0.9999918,0.8812033,1.574405E-6,0.01731298,1.451873E-5,1.270391E-4,0.01282757,0.003022535,-6.977735E-7,-4.225781E-7,1.042432E-4,2.69193E-5,1.624244E-5,0.02088132,5.1691E-5,-1.320087E-5,0.03393394,6.992186E-4,3.57464E-4,0.003447532,0.02515645,1.359114E-4,1.98039E-5,5.692353E-5,1.614807E-5,2.112466E-4,7.448385E-5,1.401663E-5,1.585237E-6,2.583557E-6,5.575831E-5,10.48509,8.858133E-5,660972.8,660989.8
0.4441982,4.466204E-4,6.283185,3.141593,6.283185,995.6153,0.2770664,-1.583008E8,1442.474,2.010836E8,1442.474,0.9999918,0.8812033,1.574963E-6,0.01731309,1.450379E-5,1.270386E-4,0.0128277,0.003022578,-6.977736E-7,-4.225762E-7,1.042448E-4,2.692E-5,1.62431E-5,0.02088158,5.169322E-5,-1.3407E-5,0.0339339,6.991948E-4,3.574655E-4,0.003447567,0.02515623,1.358953E-4,1.980436E-5,5.692503E-5,1.614833E-5,2.112505E-4,7.448567E-5,1.401621E-5,1.586893E-6,2.583667E-6,5.576012E-5,10.48509,8.858137E-5,660972.8,660989.9
0.4442314,4.466537E-4,6.283185,3.141593,6.283185,995.6147,0.2770664,-4.861158E7,1442.474,2.010834E8,1442.474,0.9999918,0.881203,1.576305E-6,0.01731333,1.447261E-5,1.270375E-4,0.01282795,0.003022673,-6.977736E-7,-4.225672E-7,1.042485E-4,2.692153E-5,1.624457E-5,0.02088217,5.169816E-5,-1.343791E-5,0.03393379,6.991405E-4,3.574689E-4,0.003447643,0.02515574,1.35859E-4,1.980537E-5,5.692837E-5,1.61489E-5,2.112591E-4,7.448973E-5,1.401527E-5,1.589806E-6,2.583914E-6,5.576415E-5,10.48509,8.858142E-5,660972.4,660989.4
0.4478374,4.502756E-4,6.283185,3.141593,6.283185,995.5961,0.2770664,-1.26207E7,1442.414,2.010729E8,1442.414,0.9999918,0.8811365,1.755189E-6,0.01733871,1.461626E-5,1.26931E-4,0.01286178,0.003033312,-6.977509E-7,-4.196452E-7,1.046285E-4,2.708167E-5,1.640511E-5,0.02094752,5.223458E-5,-1.343413E-5,0.03391661,6.960127E-4,3.577725E-4,0.003456427,0.02509668,1.319747E-4,1.991396E-5,5.729407E-5,1.621311E-5,2.121872E-4,7.492249E-5,1.389847E-5,1.600155E-6,2.610991E-6,5.620185E-5,10.48485,8.858309E-5,660954.7,660973.7
0.461474,4.63973E-4,6.283185,3.141593,6.283185,995.5241,0.2770664,-1.397945E7,1442.186,2.010328E8,1442.186,0.9999918,0.8808889,2.220273E-6,0.01743456,1.436111E-5,1.265701E-4,0.01298946,0.003073472,-6.976625E-7,-4.092265E-7,1.060653E-4,2.76902E-5,1.701202E-5,0.02119345,5.428054E-5,-1.427108E-5,0.03384943,6.865547E-4,3.588963E-4,0.003489329,0.02487561,1.185914E-4,2.032819E-5,5.868524E-5,1.645547E-5,2.156895E-4,7.655282E-5,1.351728E-5,1.662119E-6,2.720397E-6,5.786034E-5,10.48395,8.858949E-5,660897.3,660919.6
0.4837817,4.863825E-4,6.283185,3.141593,6.283185,995.3973,0.2770664,-1.619245E7,1441.809,2.009665E8,1441.809,0.9999918,0.8805002,2.748856E-6,0.01758448,1.376221E-5,1.259846E-4,0.01319088,0.003137419,-6.975171E-7,-3.937056E-7,1.082765E-4,2.867333E-5,1.800209E-5,0.02158351,5.765345E-5,-1.510156E-5,0.03373978,6.718767E-4,3.605849E-4,0.003540978,0.02452528,1.004568E-4,2.100157E-5,6.093296E-5,1.68475E-5,2.213248E-4,7.917951E-5,1.301307E-5,1.79082E-6,2.913605E-6,6.05634E-5,10.48255,8.860077E-5,660810.3,660833.7
0.4879147,4.905346E-4,6.283185,3.141593,6.283185,995.3718,0.2770664,-1.94252E7,1441.736,2.009536E8,1441.736,0.9999918,0.8804296,2.839252E-6,0.01761163,1.373088E-5,1.258886E-4,0.01322756,0.003149055,-6.974892E-7,-3.910032E-7,1.086699E-4,2.885412E-5,1.818508E-5,0.02165435,5.828087E-5,-1.572798E-5,0.03371937,6.692718E-4,3.608795E-4,0.003550278,0.0244617,9.753938E-5,2.112626E-5,6.134657E-5,1.691957E-5,2.22356E-4,7.965941E-5,1.292759E-5,1.823078E-6,2.949262E-6,6.106101E-5,10.48229,8.860304E-5,660796.1,660819.7
0.4908452,4.934788E-4,6.283185,3.141593,6.283185,995.3536,0.2770664,-7.780238E7,1441.681,2.009438E8,1441.681,0.9999918,0.8803782,2.914221E-6,0.01763068,1.353312E-5,1.258145E-4,0.01325503,0.003157229,-6.974669E-7,-3.891957E-7,1.089495E-4,2.898227E-5,1.831464E-5,0.02170411,5.872596E-5,-2.038036E-5,0.03370511,6.671966E-4,3.610863E-4,0.003556767,0.02441724,9.55447E-5,2.121445E-5,6.163859E-5,1.697036E-5,2.230841E-4,7.99985E-5,1.28689E-5,1.867643E-6,2.973698E-6,6.14126E-5,10.48208,8.860466E-5,660796.4,660825.3
0.4909174,4.935513E-4,6.283185,3.141593,6.283185,995.3531,0.2770664,-1.245825E8,1441.678,2.009434E8,1441.678,0.9999918,0.8803764,2.917132E-6,0.01763114,1.353892E-5,1.258136E-4,0.01325608,0.003157421,-6.974658E-7,-3.891688E-7,1.089565E-4,2.898544E-5,1.83178E-5,0.02170528,5.873686E-5,-2.140279E-5,0.03370479,6.671031E-4,3.610911E-4,0.003556916,0.0244162,9.549634E-5,2.121659E-5,6.164557E-5,1.697156E-5,2.231018E-4,8.000684E-5,1.286761E-5,1.872519E-6,2.974264E-6,6.142118E-5,10.48206,8.860471E-5,660798.8,660828.9
0.4910713,4.937059E-4,6.283185,3.141593,6.283185,995.3517,0.2770664,-2.603712E7,1441.675,2.009428E8,1441.675,0.9999918,0.8803739,2.924373E-6,0.01763215,1.349126E-5,1.258109E-4,0.01325736,0.003157837,-6.974648E-7,-3.890752E-7,1.089713E-4,2.899208E-5,1.832457E-5,0.0217078,5.876014E-5,-2.14108E-5,0.03370412,6.66921E-4,3.611013E-4,0.003557239,0.02441399,9.539336E-5,2.12211E-5,6.166041E-5,1.697417E-5,2.231397E-4,8.002469E-5,1.286482E-5,1.876079E-6,2.975463E-6,6.143958E-5,10.48205,8.860484E-5,660798.0,660828.0
0.4951304,4.97784E-4,6.283185,3.141593,6.283185,995.3269,0.2770664,-2.359748E7,1441.604,2.009304E8,1441.604,0.9999918,0.8803049,3.123876E-6,0.01765833,1.369911E-5,1.257164E-4,0.01329279,0.003169145,-6.974362E-7,-3.861495E-7,1.09363E-4,2.916815E-5,1.850401E-5,0.02177673,5.937648E-5,-2.17319E-5,0.03368383,6.642816E-4,3.613788E-4,0.003566257,0.02435183,9.273485E-5,2.134307E-5,6.20649E-5,1.704475E-5,2.241431E-4,8.049078E-5,1.277718E-5,1.896148E-6,3.007517E-6,6.192471E-5,10.4818,8.860704E-5,660781.5,660812.9
0.4976888,5.003545E-4,6.283185,3.141593,6.283185,995.31,0.2770664,-5.583279E7,1441.556,2.009218E8,1441.556,0.9999918,0.8802609,3.237505E-6,0.01767505,1.387535E-5,1.256686E-4,0.01331577,0.003176292,-6.974165E-7,-3.844054E-7,1.096147E-4,2.928009E-5,1.861704E-5,0.02182026,5.976629E-5,-2.33557E-5,0.03367081,6.62811E-4,3.615547E-4,0.003571924,0.02431287,9.112169E-5,2.142073E-5,6.23217E-5,1.708919E-5,2.247762E-4,8.078388E-5,1.272377E-5,1.923382E-6,3.027899E-6,6.223048E-5,10.48163,8.860854E-5,660775.6,660808.7
0.4990929,5.017652E-4,6.283185,3.141593,6.283185,995.3012,0.2770664,-1.635836E7,1441.53,2.009173E8,1441.53,0.9999918,0.8802367,3.304489E-6,0.01768431,1.373584E-5,1.256443E-4,0.01332834,0.003180188,-6.974053E-7,-3.834338E-7,1.097511E-4,2.934119E-5,1.867901E-5,0.02184399,5.998017E-5,-2.423643E-5,0.0336637,6.619584E-4,3.616489E-4,0.003575011,0.02429153,9.025587E-5,2.146332E-5,6.246183E-5,1.711351E-5,2.251224E-4,8.09445E-5,1.269533E-5,1.936774E-6,3.038863E-6,6.239815E-5,10.48153,8.860933E-5,660771.9,660806.1
0.5005852,5.032645E-4,6.283185,3.141593,6.283185,995.2922,0.2770664,-7.740114E7,1441.502,2.009123E8,1441.502,0.9999918,0.8802104,3.377949E-6,0.01769404,1.364125E-5,1.256126E-4,0.01334224,0.00318433,-6.973923E-7,-3.824204E-7,1.098987E-4,2.940635E-5,1.874485E-5,0.02186921,6.02078E-5,-2.648626E-5,0.03365612,6.610612E-4,3.617499E-4,0.003578282,0.02426897,8.934828E-5,2.150859E-5,6.261124E-5,1.713933E-5,2.254904E-4,8.111499E-5,1.266557E-5,1.956042E-6,3.050494E-6,6.257629E-5,10.48142,8.861013E-5,660771.7,660808.8
0.5006518,5.033314E-4,6.283185,3.141593,6.283185,995.2921,0.2770664,-1.11283E7,1441.5,2.009121E8,1441.5,0.9999918,0.8802091,3.38162E-6,0.01769447,1.356117E-5,1.256108E-4,0.01334308,0.003184513,-6.973916E-7,-3.823815E-7,1.099053E-4,2.940927E-5,1.874779E-5,0.02187032,6.021795E-5,-2.714821E-5,0.03365579,6.61008E-4,3.617544E-4,0.003578426,0.02426797,8.930805E-5,2.15106E-5,6.261785E-5,1.714047E-5,2.255068E-4,8.11226E-5,1.266429E-5,1.958447E-6,3.051005E-6,6.258422E-5,10.48141,8.861014E-5,660772.9,660810.8
0.5011764,5.038586E-4,6.283185,3.141593,6.283185,995.2879,0.2770664,-5.938771E7,1441.489,2.009101E8,1441.489,0.9999918,0.8802001,3.413782E-6,0.01769784,1.35865E-5,1.25597E-4,0.01334776,0.00318595,-6.973872E-7,-3.820265E-7,1.099574E-4,2.943208E-5,1.877091E-5,0.02187907,6.02979E-5,-2.786412E-5,0.03365324,6.605921E-4,3.617891E-4,0.003579555,0.02426017,8.899177E-5,2.152633E-5,6.266972E-5,1.714948E-5,2.256357E-4,8.118259E-5,1.265427E-5,1.968113E-6,3.055E-6,6.264678E-5,10.48138,8.861051E-5,660772.6,660811.2
0.5013197,5.040025E-4,6.283185,3.141593,6.283185,995.2868,0.2770664,-9.612551E7,1441.485,2.009094E8,1441.485,0.9999918,0.8801971,3.422634E-6,0.01769877,1.367E-5,1.25597E-4,0.01334938,0.003186338,-6.973855E-7,-3.819454E-7,1.099717E-4,2.943833E-5,1.87772E-5,0.02188144,6.03197E-5,-2.86986E-5,0.03365254,6.604644E-4,3.617987E-4,0.003579857,0.02425805,8.890592E-5,2.153065E-5,6.268385E-5,1.715192E-5,2.256708E-4,8.119895E-5,1.265155E-5,1.973976E-6,3.056076E-6,6.26638E-5,10.48136,8.861061E-5,660774.2,660813.8
0.5013672,5.040502E-4,6.283185,3.141593,6.283185,995.2862,0.2770664,-3.33741E7,1441.484,2.009093E8,1441.484,0.9999918,0.8801965,3.425615E-6,0.01769909,1.365953E-5,1.255968E-4,0.01334976,0.003186468,-6.973852E-7,-3.819195E-7,1.099764E-4,2.944042E-5,1.87793E-5,0.02188224,6.032695E-5,-2.872286E-5,0.03365233,6.604196E-4,3.618021E-4,0.003579959,0.02425736,8.887752E-5,2.153209E-5,6.268856E-5,1.715273E-5,2.256825E-4,8.120441E-5,1.265066E-5,1.976135E-6,3.056432E-6,6.266947E-5,10.48136,8.861066E-5,660773.8,660813.4
0.5089085,5.116275E-4,6.283185,3.141593,6.283185,995.2439,0.2770664,-1.483994E7,1441.358,2.008871E8,1441.358,0.9999918,0.8800698,3.877251E-6,0.01774755,1.351172E-5,1.25424E-4,0.01341504,0.003207466,-6.973246E-7,-3.762187E-7,1.10735E-4,2.976914E-5,1.91121E-5,0.02200999,6.148232E-5,-2.869088E-5,0.03361288,6.567909E-4,3.623021E-4,0.003596568,0.0241428,8.453179E-5,2.176118E-5,6.344738E-5,1.728387E-5,2.275403E-4,8.206217E-5,1.25044E-5,1.994512E-6,3.115435E-6,6.356997E-5,10.48089,8.861443E-5,660740.4,660782.5
0.5647901,5.677857E-4,6.283185,3.141593,6.283185,994.8944,0.2770664,-1.741412E7,1440.403,2.007191E8,1440.403,0.9999918,0.8791831,5.957537E-6,0.01808759,1.260239E-5,1.242511E-4,0.01387499,0.003357322,-6.96881E-7,-3.415378E-7,1.157637E-4,3.217575E-5,2.156122E-5,0.02291642,7.017196E-5,-2.868628E-5,0.03332637,6.318019E-4,3.655595E-4,0.003712272,0.02333353,6.093033E-5,2.346084E-5,6.899561E-5,1.824182E-5,2.41035E-4,8.828522E-5,1.173489E-5,2.334664E-6,3.626458E-6,7.022028E-5,10.47762,8.864556E-5,660534.0,660574.2
0.5846146,5.877133E-4,6.283185,3.141593,6.283185,994.7635,0.2770664,-2.124974E7,1440.061,2.006588E8,1440.061,0.9999918,0.8788836,6.588201E-6,0.01820225,1.241115E-5,1.238952E-4,0.01403038,0.003408516,-6.967296E-7,-3.307391E-7,1.173603E-4,3.301927E-5,2.242222E-5,0.02322481,7.329848E-5,-2.958361E-5,0.03322472,6.241844E-4,3.665502E-4,0.003750764,0.02305932,5.528133E-5,2.40687E-5,7.094724E-5,1.85775E-5,2.457111E-4,9.042314E-5,1.151064E-5,2.48013E-6,3.808897E-6,7.255178E-5,10.47651,8.865722E-5,660467.0,660506.9
0.5857732,5.88878E-4,6.283185,3.141593,6.283185,994.7567,0.2770664,-2.764669E7,1440.041,2.006553E8,1440.041,0.9999918,0.8788658,6.627715E-6,0.01820882,1.220987E-5,1.238685E-4,0.01403981,0.003411469,-6.967208E-7,-3.301289E-7,1.17452E-4,3.30684E-5,2.247238E-5,0.02324258,7.348195E-5,-3.082108E-5,0.03321883,6.236913E-4,3.666057E-4,0.003752965,0.02304356,5.498338E-5,2.410417E-5,7.10608E-5,1.859702E-5,2.459827E-4,9.054716E-5,1.149863E-5,2.491943E-6,3.819338E-6,7.268753E-5,10.47644,8.865783E-5,660465.7,660507.4
