Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Mass_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
2.29288,0.001944408,6.283185,3.141593,6.283185,1177.107,0.2720914,6.360837E7,1628.107,2.337562E8,1628.107,1.000001,0.1754615,6.885446E-6,0.06021537,9.387795E-5,0.0196876,0.09859318,0.001224482,5.234142E-4,2.261128E-4,0.00300766,0.006510858,0.3548927,0.05564605,0.002207059,2.088273E-4,4.233488E-5,1.888341E-5,4.395546E-5,0.02340756,6.738857E-4,1.136864E-6,0.004390882,0.009353691,0.01454516,0.03056627,0.008393663,0.005317348,0.09219143,0.02738221,-1.825433E-4,9.829912,7.357819E-5,619062.3,619092.9
2.292962,0.001944477,6.283185,3.141593,6.283185,1177.107,0.2720914,4.187036E7,1628.107,2.337561E8,1628.107,1.000001,0.1754616,6.886731E-6,0.06021576,9.386913E-5,0.01968741,0.09859339,0.001224501,5.234005E-4,2.260987E-4,0.003007651,0.00651077,0.3548908,0.05564586,0.002207022,2.088155E-4,4.233436E-5,1.888192E-5,4.395506E-5,0.02340728,6.738637E-4,1.13677E-6,0.004390951,0.009353719,0.01454501,0.03056602,0.008393595,0.005317324,0.0921942,0.02738269,-1.82566E-4,9.829909,7.357819E-5,619062.4,619092.9
2.29548,0.001946617,6.283185,3.141593,6.283185,1177.101,0.2720914,3.557423E7,1628.087,2.337527E8,1628.087,1.000001,0.1754639,6.899187E-6,0.06022667,9.347428E-5,0.01967186,0.09860007,0.001224959,5.230038E-4,2.257234E-4,0.003007384,0.00650806,0.3548303,0.05563875,0.002205821,2.084764E-4,4.232419E-5,1.883624E-5,4.393876E-5,0.02339865,6.731747E-4,1.13236E-6,0.004392737,0.009354379,0.01454022,0.03055748,0.008391349,0.005316408,0.09227904,0.02739762,-1.83262E-4,9.82984,7.357856E-5,619058.0,619087.3
2.300895,0.001951217,6.283185,3.141593,6.283185,1177.087,0.2720914,3.772558E7,1628.044,2.33745E8,1628.044,1.000001,0.1754688,6.897613E-6,0.06024899,9.332991E-5,0.01963734,0.0986146,0.001225656,5.226925E-4,2.250764E-4,0.003006815,0.006502246,0.3547006,0.05562249,0.0022031,2.078958E-4,4.229667E-5,1.873884E-5,4.389282E-5,0.02338006,6.717012E-4,1.124511E-6,0.004395586,0.009355642,0.01452993,0.03053874,0.008386374,0.00531412,0.09246095,0.02742966,-1.847804E-4,9.829696,7.357944E-5,619048.5,619075.2
2.307026,0.001956425,6.283185,3.141593,6.283185,1177.072,0.2720914,4.010744E7,1627.997,2.337368E8,1627.997,1.000001,0.1754743,6.869942E-6,0.06027398,9.301446E-5,0.01959853,0.09863085,0.00122625,5.222742E-4,2.244154E-4,0.0030061,0.006495725,0.3545545,0.05560415,0.002199963,2.073141E-4,4.225485E-5,1.86301E-5,4.383627E-5,0.02335911,6.700438E-4,1.117397E-6,0.00439822,0.009357019,0.01451831,0.03051778,0.008380761,0.005311511,0.09266636,0.02746582,-1.866122E-4,9.829539,7.358038E-5,619038.6,619062.7
2.308681,0.001957832,6.283185,3.141593,6.283185,1177.069,0.2720914,1.429633E8,1627.987,2.337351E8,1627.987,1.000001,0.1754758,6.803435E-6,0.06028092,9.305042E-5,0.01958963,0.09863515,0.001226414,5.220677E-4,2.242154E-4,0.003005878,0.006493986,0.3545157,0.05559953,0.00219913,2.071473E-4,4.224214E-5,1.86011E-5,4.382233E-5,0.0233535,6.696023E-4,1.115686E-6,0.004399001,0.009357413,0.0145152,0.03051234,0.008379285,0.005310833,0.09272172,0.02747556,-1.871088E-4,9.829498,7.358052E-5,619039.3,619062.8
2.30877,0.001957907,6.283185,3.141593,6.283185,1177.07,0.2720914,7.041035E7,1627.987,2.337351E8,1627.987,1.000001,0.1754758,6.789117E-6,0.06028137,9.312364E-5,0.01958996,0.09863536,0.001226432,5.220501E-4,2.241993E-4,0.003005863,0.006493896,0.3545139,0.05559938,0.002199091,2.071362E-4,4.224126E-5,1.859959E-5,4.382194E-5,0.02335322,6.695808E-4,1.1157E-6,0.004399072,0.009357446,0.01451504,0.03051212,0.008379218,0.005310807,0.09272467,0.02747608,-1.871367E-4,9.829495,7.35805E-5,619040.3,619063.7
2.30997,0.001958927,6.283185,3.141593,6.283185,1177.069,0.2720914,2.482184E7,1627.981,2.337341E8,1627.981,1.000001,0.1754768,6.801668E-6,0.06028683,9.235329E-5,0.01958245,0.09863833,0.001226616,5.216511E-4,2.239855E-4,0.003005657,0.006492655,0.3544857,0.05559662,0.002198527,2.069704E-4,4.223087E-5,1.857869E-5,4.381588E-5,0.02334917,6.692599E-4,1.113921E-6,0.004399973,0.00935778,0.01451281,0.03050849,0.008378214,0.005310397,0.09276471,0.02748311,-1.875237E-4,9.82947,7.358057E-5,619037.1,619060.1
2.310158,0.001959087,6.283185,3.141593,6.283185,1177.068,0.2720914,6.371458E7,1627.979,2.337337E8,1627.979,1.000001,0.1754769,6.78628E-6,0.06028765,9.244289E-5,0.01958209,0.0986388,0.001226641,5.215958E-4,2.239531E-4,0.003005624,0.006492461,0.3544812,0.05559613,0.002198436,2.069445E-4,4.222951E-5,1.857543E-5,4.381486E-5,0.02334853,6.692098E-4,1.113707E-6,0.004400107,0.009357824,0.01451246,0.03050789,0.008378049,0.005310326,0.09277098,0.02748421,-1.875956E-4,9.829461,7.358059E-5,619039.0,619062.0
2.310207,0.001959128,6.283185,3.141593,6.283185,1177.068,0.2720914,1.089585E7,1627.979,2.337336E8,1627.979,1.000001,0.175477,6.779775E-6,0.06028787,9.25182E-5,0.01958229,0.09863892,0.001226649,5.215827E-4,2.239439E-4,0.003005616,0.006492411,0.3544801,0.05559603,0.002198414,2.069376E-4,4.222914E-5,1.857459E-5,4.381465E-5,0.02334837,6.691975E-4,1.113694E-6,0.004400146,0.009357838,0.01451237,0.03050775,0.008378009,0.005310309,0.0927726,0.02748449,-1.876187E-4,9.829458,7.35806E-5,619039.8,619062.7
2.310273,0.001959185,6.283185,3.141593,6.283185,1177.068,0.2720914,4766532.0,1627.978,2.337335E8,1627.978,1.000001,0.175477,6.774432E-6,0.06028819,9.259729E-5,0.01958258,0.09863908,0.001226661,5.21565E-4,2.23931E-4,0.003005604,0.006492343,0.3544787,0.05559589,0.002198384,2.069281E-4,4.222855E-5,1.857344E-5,4.381438E-5,0.02334815,6.691804E-4,1.113686E-6,0.004400202,0.009357857,0.01451225,0.03050756,0.008377954,0.005310347,0.09277482,0.02748488,-1.876503E-4,9.829454,7.35806E-5,619040.8,619063.8
2.310308,0.001959214,6.283185,3.141593,6.283185,1177.07,0.2720914,-1.333183E9,1627.978,2.337334E8,1627.978,1.000001,0.175477,6.7731E-6,0.06028836,9.263322E-5,0.0195842,0.09863917,0.001226667,5.215557E-4,2.239242E-4,0.003005598,0.006492308,0.3544779,0.05559581,0.002198368,2.069231E-4,4.22282E-5,1.857285E-5,4.381424E-5,0.02334803,6.691716E-4,1.113679E-6,0.00440023,0.009357867,0.01451219,0.03050746,0.008377926,0.005310731,0.09277596,0.02748508,-1.876669E-4,9.829438,7.35805E-5,619043.9,619068.3
2.310312,0.001959218,6.283185,3.141593,6.283185,1177.069,0.2720914,-6.357787E7,1627.977,2.337333E8,1627.977,1.000001,0.175477,6.773581E-6,0.06028838,9.26337E-5,0.0195841,0.09863918,0.001226668,5.215545E-4,2.239233E-4,0.003005597,0.006492304,0.3544778,0.05559581,0.002198366,2.069224E-4,4.222815E-5,1.857277E-5,4.381423E-5,0.02334802,6.691704E-4,1.113678E-6,0.004400233,0.009357869,0.01451218,0.03050744,0.008377923,0.005310983,0.09277611,0.02748511,-1.87669E-4,9.829442,7.358055E-5,619043.9,619068.2
2.310323,0.001959227,6.283185,3.141593,6.283185,1177.068,0.2720914,1.320693E7,1627.977,2.337333E8,1627.977,1.000001,0.1754771,6.770655E-6,0.06028844,9.262626E-5,0.01958395,0.09863921,0.00122667,5.215515E-4,2.239208E-4,0.003005597,0.006492293,0.3544776,0.05559579,0.002198362,2.069202E-4,4.222804E-5,1.857258E-5,4.381418E-5,0.02334799,6.691676E-4,1.113674E-6,0.00440024,0.009357873,0.01451216,0.03050742,0.008377915,0.005314528,0.09277647,0.02748517,-1.876744E-4,9.829445,7.358057E-5,619043.7,619067.8
2.310356,0.001959255,6.283185,3.141593,6.283185,1177.069,0.2720914,-5.865963E7,1627.977,2.337333E8,1627.977,1.000001,0.1754771,6.772657E-6,0.06028861,9.26013E-5,0.01958415,0.09863929,0.001226677,5.215425E-4,2.239141E-4,0.003005593,0.006492259,0.3544768,0.05559573,0.002198347,2.06915E-4,4.222769E-5,1.857201E-5,4.381406E-5,0.02334788,6.691591E-4,1.113652E-6,0.004400263,0.009357883,0.01451211,0.03050732,0.008377889,0.00531717,0.09277752,0.02748537,-1.876902E-4,9.829442,7.358057E-5,619044.0,619068.5
2.31037,0.001959267,6.283185,3.141593,6.283185,1177.069,0.2720914,-4.84123E7,1627.976,2.337332E8,1627.976,1.000001,0.1754771,6.773532E-6,0.06028868,9.259432E-5,0.01958468,0.09863933,0.001226679,5.215388E-4,2.239114E-4,0.003005591,0.006492245,0.3544765,0.0555957,0.002198341,2.069128E-4,4.222754E-5,1.857178E-5,4.3814E-5,0.02334783,6.691556E-4,1.113641E-6,0.004400272,0.009357887,0.01451208,0.03050728,0.008377878,0.005317899,0.09277794,0.02748544,-1.876967E-4,9.829438,7.358056E-5,619045.1,619070.1
2.310416,0.001959306,6.283185,3.141593,6.283185,1177.069,0.2720914,4.533991E7,1627.976,2.337331E8,1627.976,1.000001,0.1754771,6.774416E-6,0.06028891,9.254627E-5,0.01958455,0.09863945,0.001226688,5.215258E-4,2.239021E-4,0.003005584,0.006492197,0.3544754,0.05559561,0.00219832,2.069054E-4,4.222704E-5,1.857097E-5,4.381381E-5,0.02334768,6.691434E-4,1.113591E-6,0.004400302,0.009357901,0.014512,0.03050715,0.008377841,0.00532059,0.09277937,0.02748571,-1.877191E-4,9.829437,7.358057E-5,619045.1,619070.2
2.310448,0.001959333,6.283185,3.141593,6.283185,1177.068,0.2720914,-1.318382E8,1627.974,2.337328E8,1627.974,1.000001,0.1754772,6.775492E-6,0.06028906,9.265199E-5,0.01958512,0.09863954,0.001226694,5.215169E-4,2.238957E-4,0.003005579,0.006492165,0.3544747,0.05559555,0.002198306,2.069002E-4,4.222669E-5,1.857042E-5,4.381368E-5,0.02334758,6.691351E-4,1.113556E-6,0.004400321,0.009357911,0.01451194,0.03050706,0.008377816,0.005323341,0.09278032,0.02748589,-1.877343E-4,9.829429,7.358059E-5,619047.7,619073.3
2.310463,0.001959346,6.283185,3.141593,6.283185,1177.068,0.2720914,-9.126121E7,1627.974,2.337327E8,1627.974,1.000001,0.1754772,6.771655E-6,0.06028914,9.271919E-5,0.01958516,0.09863958,0.001226697,5.215128E-4,2.238924E-4,0.003005579,0.00649215,0.3544744,0.05559553,0.0021983,2.068973E-4,4.22265E-5,1.857017E-5,4.381362E-5,0.02334753,6.691312E-4,1.113543E-6,0.004400329,0.009357916,0.01451192,0.03050702,0.008377805,0.005328055,0.09278076,0.02748598,-1.877415E-4,9.82943,7.358061E-5,619047.6,619073.2
2.310527,0.0019594,6.283185,3.141593,6.283185,1177.067,0.2720914,-1.500752E7,1627.972,2.337325E8,1627.972,1.000001,0.1754773,6.776678E-6,0.06028947,9.279655E-5,0.01958513,0.09863977,0.001226709,5.214949E-4,2.238797E-4,0.003005569,0.006492083,0.3544729,0.05559539,0.002198271,2.068873E-4,4.222563E-5,1.856906E-5,4.381336E-5,0.02334732,6.691143E-4,1.113492E-6,0.004400366,0.009357934,0.0145118,0.03050683,0.008377752,0.005331336,0.09278256,0.02748634,-1.877721E-4,9.829426,7.358063E-5,619047.8,619073.6
2.31058,0.001959445,6.283185,3.141593,6.283185,1177.067,0.2720914,2.009535E7,1627.972,2.337324E8,1627.972,1.000001,0.1754773,6.779134E-6,0.06028974,9.279958E-5,0.01958495,0.09863993,0.001226719,5.214801E-4,2.238695E-4,0.003005561,0.006492029,0.3544717,0.05559527,0.002198247,2.068794E-4,4.222488E-5,1.856814E-5,4.381312E-5,0.02334714,6.691002E-4,1.113444E-6,0.004400394,0.009357947,0.01451171,0.03050667,0.008377708,0.005333273,0.09278401,0.02748663,-1.877973E-4,9.829424,7.358065E-5,619047.8,619073.7
2.312116,0.00196075,6.283185,3.141593,6.283185,1177.061,0.2720914,2.16625E7,1627.955,2.337295E8,1627.955,1.000001,0.1754786,6.821348E-6,0.06029659,9.25288E-5,0.01957535,0.09864444,0.001226905,5.211727E-4,2.236289E-4,0.003005298,0.006490437,0.354435,0.05559086,0.002197495,2.066844E-4,4.2209E-5,1.854144E-5,4.380286E-5,0.02334189,6.686875E-4,1.111513E-6,0.004400988,0.009358233,0.01450881,0.03050147,0.008376291,0.005329974,0.09282808,0.02749535,-1.88532E-4,9.829378,7.358107E-5,619044.0,619069.6
2.313774,0.001962158,6.283185,3.141593,6.283185,1177.053,0.2720914,-5.849659E7,1627.931,2.337253E8,1627.931,1.000001,0.1754801,6.824239E-6,0.06030366,9.305935E-5,0.01957083,0.09864937,0.00122703,5.211211E-4,2.234291E-4,0.003005061,0.006488711,0.3543961,0.05558589,0.002196647,2.065142E-4,4.219237E-5,1.851272E-5,4.378784E-5,0.02333625,6.682474E-4,1.109903E-6,0.004401184,0.009358527,0.01450571,0.03049578,0.008374734,0.005356733,0.09287611,0.02750477,-1.893024E-4,9.829294,7.358151E-5,619053.5,619083.4
2.313836,0.001962211,6.283185,3.141593,6.283185,1177.053,0.2720914,-6.639524E7,1627.93,2.33725E8,1627.93,1.000001,0.1754801,6.826449E-6,0.06030396,9.319857E-5,0.01957077,0.09864958,0.001227037,5.211245E-4,2.234215E-4,0.003005054,0.006488646,0.3543946,0.05558572,0.002196616,2.065075E-4,4.219146E-5,1.851165E-5,4.378727E-5,0.02333605,6.682312E-4,1.109888E-6,0.004401173,0.00935854,0.01450559,0.03049557,0.008374678,0.005360604,0.09287759,0.02750511,-1.893304E-4,9.82929,7.358155E-5,619054.0,619084.0
2.313965,0.001962321,6.283185,3.141593,6.283185,1177.052,0.2720914,-1104488.0,1627.927,2.337246E8,1627.927,1.000001,0.1754802,6.835504E-6,0.06030457,9.327643E-5,0.01957022,0.09865003,0.00122705,5.211327E-4,2.234071E-4,0.003005035,0.00648851,0.3543916,0.05558532,0.00219655,2.064955E-4,4.218932E-5,1.85094E-5,4.378601E-5,0.0233356,6.681967E-4,1.109862E-6,0.004401148,0.009358562,0.01450535,0.03049513,0.008374555,0.005361471,0.09288062,0.02750582,-1.893886E-4,9.829284,7.358161E-5,619053.9,619083.9
2.315238,0.001963402,6.283185,3.141593,6.283185,1177.045,0.2720914,1.838581E7,1627.911,2.337217E8,1627.911,1.000001,0.1754813,6.869269E-6,0.06031033,9.338635E-5,0.0195626,0.09865424,0.001227129,5.212811E-4,2.233023E-4,0.003004858,0.006487177,0.3543615,0.05558107,0.002195883,2.064062E-4,4.21693E-5,1.848738E-5,4.377144E-5,0.02333124,6.678583E-4,1.109417E-6,0.004400771,0.009358744,0.01450292,0.03049053,0.008373305,0.005354508,0.09291303,0.0275129,-1.899592E-4,9.82924,7.358203E-5,619051.3,619081.2
2.326089,0.001972621,6.283185,3.141593,6.283185,1177.017,0.2720914,3.952162E7,1627.822,2.33706E8,1627.822,1.000001,0.1754909,6.92216E-6,0.06035592,9.386297E-5,0.01949349,0.09868223,0.001226955,5.22269E-4,2.231711E-4,0.003003751,0.006475684,0.3541026,0.05554228,0.002189964,2.061752E-4,4.201354E-5,1.830122E-5,4.360767E-5,0.02329443,6.64977E-4,1.109954E-6,0.004396955,0.00936047,0.01448212,0.03045121,0.008362797,0.005318551,0.09327941,0.02757685,-1.94742E-4,9.82894,7.358382E-5,619029.7,619055.3
2.338631,0.001983277,6.283185,3.141593,6.283185,1176.988,0.2720914,3.897827E7,1627.731,2.3369E8,1627.731,1.000001,0.1755021,6.870909E-6,0.06040646,9.30806E-5,0.01941358,0.09871286,0.001226834,5.216934E-4,2.227337E-4,0.003002312,0.006462599,0.3538047,0.05550054,0.002183619,2.054599E-4,4.189315E-5,1.809198E-5,4.344981E-5,0.02325289,6.616784E-4,1.105495E-6,0.004396211,0.009362811,0.01445822,0.03040815,0.008351372,0.005309378,0.09370607,0.02765074,-1.992471E-4,9.828635,7.358563E-5,619007.7,619029.1
2.379868,0.002018315,6.283185,3.141593,6.283185,1176.872,0.2720914,3.69694E7,1627.413,2.33634E8,1627.413,1.000001,0.1755384,6.80062E-6,0.06056255,9.214E-5,0.01915483,0.09880955,0.001225205,5.187895E-4,2.203549E-4,0.002996129,0.006421118,0.3528352,0.05536709,0.002163428,2.02683E-4,4.152013E-5,1.744411E-5,4.299296E-5,0.02311907,6.510705E-4,1.083893E-6,0.004397666,0.009368496,0.01438031,0.03027024,0.008313717,0.005287838,0.0950725,0.02788977,-2.138865E-4,9.827679,7.359285E-5,618939.3,618952.3
2.391305,0.002028033,6.283185,3.141593,6.283185,1176.838,0.2720914,3.580813E7,1627.322,2.336181E8,1627.322,1.000001,0.1755482,6.792752E-6,0.06060458,9.209536E-5,0.01908512,0.09883493,0.001224271,5.180111E-4,2.197888E-4,0.002994263,0.006409918,0.3525683,0.05532942,0.002157952,2.020314E-4,4.14035E-5,1.727424E-5,4.28628E-5,0.02308277,6.481852E-4,1.080028E-6,0.004397004,0.009369599,0.01435877,0.03023241,0.008303255,0.005283249,0.09544674,0.02795538,-2.175602E-4,9.827418,7.3595E-5,618922.4,618934.2
2.399777,0.002035233,6.283185,3.141593,6.283185,1176.813,0.2720914,3.638891E7,1627.255,2.336063E8,1627.255,1.000001,0.1755555,6.781165E-6,0.06063568,9.200404E-5,0.01903497,0.09885335,0.001223502,5.174811E-4,2.194095E-4,0.002992876,0.006401687,0.3523712,0.05530127,0.002153957,2.015764E-4,4.131426E-5,1.715092E-5,4.276514E-5,0.02305614,6.460649E-4,1.077728E-6,0.004396057,0.009370321,0.01434283,0.03020449,0.00829552,0.005282831,0.0957223,0.02800381,-2.198619E-4,9.827222,7.359657E-5,618911.8,618924.0
2.4,0.002035422,6.283185,3.141593,6.283185,1176.812,0.2720914,3.57504E7,1627.253,2.33606E8,1627.253,1.000001,0.1755557,6.779898E-6,0.06063651,9.199912E-5,0.0190338,0.09885384,0.001223483,5.174668E-4,2.193979E-4,0.002992839,0.006401472,0.3523661,0.05530055,0.002153854,2.015627E-4,4.131196E-5,1.714771E-5,4.276268E-5,0.02305544,6.460096E-4,1.077659E-6,0.004396025,0.009370341,0.01434241,0.03020377,0.00829532,0.005282993,0.09572944,0.02800508,-2.199157E-4,9.827216,7.359661E-5,618911.8,618924.1
2.402062,0.002037174,6.283185,3.141593,6.283185,1176.807,0.2720914,3.116717E8,1627.234,2.336026E8,1627.234,1.000001,0.1755574,6.738942E-6,0.06064448,9.239094E-5,0.01902616,0.09885837,0.001223338,5.173311E-4,2.192815E-4,0.002992495,0.006399487,0.3523187,0.05529398,0.002152914,2.014334E-4,4.128788E-5,1.71181E-5,4.274044E-5,0.02304903,6.454998E-4,1.077353E-6,0.004395707,0.009370535,0.01433856,0.03019715,0.008293474,0.005296477,0.09579448,0.02801677,-2.203468E-4,9.827145,7.359695E-5,618918.7,618933.3
2.402077,0.002037187,6.283185,3.141593,6.283185,1176.807,0.2720914,2.624299E7,1627.234,2.336026E8,1627.234,1.000001,0.1755574,6.73319E-6,0.06064456,9.238427E-5,0.01902627,0.09885841,0.001223338,5.1733E-4,2.192799E-4,0.002992492,0.006399472,0.3523184,0.05529394,0.002152907,2.014321E-4,4.128766E-5,1.711788E-5,4.274032E-5,0.02304898,6.454964E-4,1.07737E-6,0.004395706,0.009370538,0.01433853,0.0301971,0.008293462,0.005296635,0.09579493,0.02801685,-2.203502E-4,9.827146,7.359695E-5,618918.8,618933.5
2.40303,0.002037997,6.283185,3.141593,6.283185,1176.803,0.2720914,2.951165E7,1627.226,2.336011E8,1627.226,1.000001,0.1755582,6.76607E-6,0.06064856,9.212789E-5,0.0190209,0.09886065,0.001223303,5.172352E-4,2.192097E-4,0.002992319,0.00639856,0.3522964,0.05529099,0.002152488,2.013622E-4,4.127393E-5,1.710424E-5,4.273098E-5,0.02304602,6.452605E-4,1.077228E-6,0.004395508,0.00937063,0.01433675,0.03019408,0.008292616,0.005295296,0.09582273,0.02802216,-2.205552E-4,9.827122,7.359715E-5,618916.1,618930.8
2.407078,0.002041437,6.283185,3.141593,6.283185,1176.789,0.2720914,3.676498E7,1627.19,2.335947E8,1627.19,1.000001,0.1755615,6.802646E-6,0.0606641,9.2438E-5,0.01899679,0.09886952,0.001222937,5.17108E-4,2.190544E-4,0.002991651,0.006394653,0.3522023,0.05527697,0.002150605,2.011739E-4,4.122252E-5,1.704641E-5,4.268234E-5,0.02303336,6.442567E-4,1.076804E-6,0.004394251,0.009370855,0.01432911,0.03018045,0.00828884,0.005286568,0.09595061,0.0280451,-2.214229E-4,9.827022,7.359803E-5,618909.1,618923.3
2.408612,0.00204274,6.283185,3.141593,6.283185,1176.784,0.2720914,3.771961E7,1627.177,2.335924E8,1627.177,1.000001,0.1755628,6.808529E-6,0.06067001,9.250834E-5,0.01898785,0.09887279,0.001222771,5.170771E-4,2.19024E-4,0.002991415,0.006393168,0.3521666,0.05527153,0.002149885,2.0113E-4,4.120186E-5,1.702459E-5,4.266221E-5,0.02302858,6.438768E-4,1.076947E-6,0.004393722,0.009370938,0.01432621,0.03017526,0.008287406,0.005286563,0.09600013,0.02805384,-2.21747E-4,9.826984,7.359834E-5,618907.1,618921.2
2.412337,0.002045905,6.283185,3.141593,6.283185,1176.773,0.2720914,3.531265E7,1627.147,2.335873E8,1627.147,1.000001,0.175566,6.810455E-6,0.06068407,9.255685E-5,0.01896581,0.0988805,0.001222348,5.169824E-4,2.189609E-4,0.002990853,0.006389566,0.3520799,0.05525838,0.002148149,2.010188E-4,4.115587E-5,1.697191E-5,4.261335E-5,0.02301702,6.429566E-4,1.077079E-6,0.0043925,0.009371162,0.01431916,0.03016274,0.008283961,0.005284655,0.09612236,0.02807514,-2.224907E-4,9.826897,7.359902E-5,618902.0,618915.9
2.412737,0.002046246,6.283185,3.141593,6.283185,1176.772,0.2720914,1.522953E7,1627.144,2.335866E8,1627.144,1.000001,0.1755663,6.807309E-6,0.0606856,9.258338E-5,0.01896404,0.09888134,0.001222305,5.169703E-4,2.189528E-4,0.002990794,0.006389179,0.3520707,0.05525699,0.002147966,2.010044E-4,4.115112E-5,1.696627E-5,4.260822E-5,0.02301579,6.428581E-4,1.07708E-6,0.004392365,0.00937119,0.01431841,0.03016142,0.008283596,0.005286908,0.09613528,0.02807742,-2.225669E-4,9.826884,7.359909E-5,618902.8,618917.3
2.412777,0.002046279,6.283185,3.141593,6.283185,1176.772,0.2720914,-1.091907E8,1627.143,2.335865E8,1627.143,1.000001,0.1755664,6.80558E-6,0.06068575,9.262532E-5,0.01896419,0.09888143,0.001222301,5.169692E-4,2.189518E-4,0.002990789,0.006389141,0.3520698,0.05525686,0.002147948,2.010028E-4,4.115061E-5,1.696572E-5,4.260772E-5,0.02301567,6.428486E-4,1.077088E-6,0.004392351,0.009371194,0.01431833,0.03016129,0.008283562,0.005289057,0.09613651,0.02807765,-2.225746E-4,9.826879,7.359909E-5,618903.8,618918.6
2.412796,0.002046295,6.283185,3.141593,6.283185,1176.772,0.2720914,1.328855E7,1627.142,2.335864E8,1627.142,1.000001,0.1755664,6.804263E-6,0.06068583,9.265804E-5,0.01896404,0.09888147,0.0012223,5.169688E-4,2.189512E-4,0.002990788,0.006389123,0.3520694,0.0552568,0.00214794,2.010018E-4,4.115035E-5,1.696545E-5,4.260748E-5,0.02301561,6.42844E-4,1.077095E-6,0.004392344,0.009371196,0.0143183,0.03016123,0.008283545,0.005290798,0.09613711,0.02807775,-2.225783E-4,9.826881,7.359911E-5,618903.6,618918.3
2.415544,0.002048631,6.283185,3.141593,6.283185,1176.763,0.2720914,3.585664E7,1627.12,2.335824E8,1627.12,1.000001,0.1755687,6.81155E-6,0.06069643,9.261717E-5,0.01894793,0.09888741,0.001222012,5.169131E-4,2.189027E-4,0.002990376,0.006386469,0.3520056,0.05524711,0.002146686,2.009092E-4,4.111554E-5,1.692685E-5,4.257206E-5,0.02300714,6.421672E-4,1.077314E-6,0.00439133,0.009371365,0.0143131,0.03015203,0.008281021,0.005287874,0.09622363,0.02809333,-2.231129E-4,9.826815,7.359965E-5,618899.5,618914.1
2.4187,0.002051313,6.283185,3.141593,6.283185,1176.754,0.2720914,2.173197E7,1627.095,2.33578E8,1627.095,1.000001,0.1755713,6.80621E-6,0.06070857,9.259024E-5,0.01893,0.09889395,0.001221686,5.168098E-4,2.188431E-4,0.002989907,0.006383429,0.3519324,0.05523604,0.002145265,2.007984E-4,4.107727E-5,1.68828E-5,4.253197E-5,0.02299745,6.413925E-4,1.077446E-6,0.004390301,0.009371566,0.01430713,0.03014152,0.008278143,0.005287483,0.0963252,0.0281113,-2.237195E-4,9.826739,7.360021E-5,618896.2,618911.0
2.418779,0.00205138,6.283185,3.141593,6.283185,1176.754,0.2720914,4.718863E7,1627.093,2.335777E8,1627.093,1.000001,0.1755714,6.80352E-6,0.06070888,9.271156E-5,0.01893015,0.09889412,0.00122168,5.168062E-4,2.188407E-4,0.002989897,0.006383353,0.3519306,0.05523578,0.00214523,2.007946E-4,4.107632E-5,1.68817E-5,4.253101E-5,0.02299721,6.413734E-4,1.077455E-6,0.004390276,0.009371573,0.01430698,0.03014127,0.008278074,0.005291375,0.09632769,0.02811174,-2.237331E-4,9.826733,7.360024E-5,618897.7,618912.8
