Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_C6H5CHCH3_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
1.4,3.427323E-4,3.141593,0.7853982,3.141593,4074.234,0.2471664,-7.289055E7,1491.535,1.048593E8,1491.535,1.000004,0.893422,1.568694E-5,0.01246065,1.361314E-5,6.848542E-5,0.01531751,0.004563864,4.487595E-5,1.129502E-4,4.49919E-5,5.472713E-5,0.02378789,1.153783E-4,0.01962149,5.757272E-4,2.771872E-4,7.142159E-5,0.00484496,0.02380751,2.242436E-5,8.168913E-6,1.866799E-5,1.180192E-5,1.469405E-6,8.019171E-5,2.374215E-4,1.380064E-4,5.527858E-6,5.131519E-6,6.598344E-5,9.453729,7.7242E-5,581994.6,581998.8
1.478132,3.619131E-4,3.141593,0.7853982,3.141593,4072.694,0.2471664,-6.931628E7,1490.635,1.047801E8,1490.635,1.000005,0.8929374,1.548752E-5,0.0125911,1.340868E-5,6.866074E-5,0.01559931,0.004677029,4.672169E-5,1.152276E-4,4.682909E-5,5.769663E-5,0.02430011,1.240025E-4,0.01949603,5.666574E-4,2.79098E-4,7.171491E-5,0.004920932,0.02326899,2.133361E-5,7.955846E-6,1.959753E-5,1.245223E-5,1.60567E-6,8.39759E-5,2.463542E-4,1.436205E-4,6.100268E-6,5.615805E-6,6.969516E-5,9.451593,7.727121E-5,581863.5,581867.5
1.6,3.918451E-4,3.141593,0.7853982,3.141593,4070.314,0.2471664,-6.40974E7,1489.262,1.046592E8,1489.262,1.000005,0.8922136,1.520291E-5,0.01278894,1.314207E-5,6.905411E-5,0.01601694,0.004847246,4.94811E-5,1.185199E-4,4.966704E-5,6.221229E-5,0.02506668,1.377252E-4,0.01930441,5.534802E-4,2.816797E-4,7.2033E-5,0.005031333,0.02246682,2.012879E-5,7.647708E-6,2.106893E-5,1.345819E-5,1.82794E-6,8.985063E-5,2.601517E-4,1.520818E-4,7.028403E-6,6.403149E-6,7.544736E-5,9.448403,7.73164E-5,581667.1,581670.8
1.8,4.410046E-4,3.141593,0.7853982,3.141593,4066.464,0.2471664,-5.623583E7,1487.084,1.044676E8,1487.084,1.000007,0.8911024,1.477838E-5,0.01310061,1.276152E-5,6.998066E-5,0.0166497,0.005111251,5.369905E-5,1.233161E-4,5.425415E-5,6.931476E-5,0.02624638,1.608929E-4,0.0190008,5.337142E-4,2.84984E-4,7.224676E-5,0.005193144,0.02124165,1.884792E-5,7.188473E-6,2.352855E-5,1.508952E-5,2.217532E-6,9.940735E-5,2.824485E-4,1.652148E-4,8.648683E-6,7.778125E-6,8.47791E-5,9.443509,7.73896E-5,581366.0,581369.1
2.0,4.902104E-4,3.141593,0.7853982,3.141593,4062.68,0.2471664,-4.926774E7,1484.992,1.042835E8,1484.992,1.000008,0.8900759,1.438981E-5,0.01339799,1.242301E-5,7.119358E-5,0.01722439,0.005358046,5.755289E-5,1.274621E-4,5.875615E-5,7.603938E-5,0.02733899,1.847398E-4,0.01871029,5.156063E-4,2.873018E-4,7.215847E-5,0.005333802,0.02011766,1.795323E-5,6.774205E-6,2.602618E-5,1.669738E-5,2.636001E-6,1.0884E-4,3.043156E-4,1.774543E-4,1.037285E-5,9.251258E-6,9.395825E-5,9.438997,7.746168E-5,581088.2,581091.0
2.2,5.394616E-4,3.141593,0.7853982,3.141593,4058.955,0.2471664,-4.311097E7,1482.976,1.04106E8,1482.976,1.000009,0.889124,1.403447E-5,0.01368262,1.212508E-5,7.263363E-5,0.01774812,0.005589391,6.107067E-5,1.310565E-4,6.317452E-5,8.239648E-5,0.02835422,2.091298E-4,0.01843208,4.98777E-4,2.887942E-4,7.183795E-5,0.005456078,0.01908318,1.722582E-5,6.399737E-6,2.854621E-5,1.827823E-5,3.080987E-6,1.181294E-4,3.257447E-4,1.888467E-4,1.218651E-5,1.081434E-5,1.029665E-4,9.434819,7.753277E-5,580832.0,580835.2
2.279337,5.590112E-4,3.141593,0.7853982,3.141593,4057.49,0.2471664,-4.121486E7,1482.192,1.040371E8,1482.192,1.000009,0.8887643,1.390537E-5,0.01379241,1.202561E-5,7.326036E-5,0.01794365,0.005677206,6.238177E-5,1.323597E-4,6.490445E-5,8.481911E-5,0.02873729,2.189279E-4,0.01832495,4.923257E-4,2.891871E-4,7.165862E-5,0.005500002,0.01869542,1.696494E-5,6.2638E-6,2.954933E-5,1.889444E-5,3.264327E-6,1.21771E-4,3.341213E-4,1.931419E-4,1.297102E-5,1.144268E-5,1.064856E-4,9.433234,7.756077E-5,580739.3,580744.4
2.279752,5.591137E-4,3.141593,0.7853982,3.141593,4057.482,0.2471664,-3.658473E7,1482.188,1.040367E8,1482.188,1.000009,0.8887623,1.388756E-5,0.01379298,1.203009E-5,7.326377E-5,0.01794473,0.00567766,6.238852E-5,1.323665E-4,6.49135E-5,8.483165E-5,0.02873927,2.189794E-4,0.01832439,4.922915E-4,2.891889E-4,7.165759E-5,0.005500225,0.01869342,1.696361E-5,6.261181E-6,2.95546E-5,1.889761E-5,3.265297E-6,1.217901E-4,3.34165E-4,1.931641E-4,1.297854E-5,1.144592E-5,1.065039E-4,9.433225,7.756091E-5,580739.2,580744.6
2.279813,5.591287E-4,3.141593,0.7853982,3.141593,4057.481,0.2471664,-4.670451E7,1482.187,1.040367E8,1482.187,1.000009,0.8887621,1.388025E-5,0.01379307,1.203135E-5,7.326429E-5,0.01794488,0.005677727,6.238951E-5,1.323676E-4,6.491484E-5,8.483349E-5,0.02873956,2.189869E-4,0.01832431,4.922861E-4,2.891892E-4,7.165744E-5,0.005500258,0.01869313,1.696342E-5,6.260276E-6,2.955538E-5,1.889807E-5,3.26544E-6,1.217929E-4,3.341714E-4,1.931674E-4,1.298062E-5,1.14464E-5,1.065066E-4,9.433223,7.756094E-5,580739.1,580744.5
2.282008,5.596695E-4,3.141593,0.7853982,3.141593,4057.44,0.2471664,-3.898033E7,1482.166,1.040347E8,1482.166,1.000009,0.8887522,1.388789E-5,0.01379609,1.203111E-5,7.328268E-5,0.01795022,0.005680123,6.242526E-5,1.324036E-4,6.496253E-5,8.489969E-5,0.02875,2.192588E-4,0.01832137,4.921014E-4,2.891985E-4,7.165215E-5,0.005501436,0.01868259,1.695646E-5,6.25013E-6,2.958312E-5,1.891484E-5,3.270564E-6,1.218932E-4,3.344021E-4,1.932844E-4,1.300828E-5,1.146328E-5,1.066033E-4,9.433179,7.756172E-5,580736.8,580742.3
2.284061,5.601756E-4,3.141593,0.7853982,3.141593,4057.401,0.2471664,-4.309302E7,1482.145,1.040329E8,1482.145,1.00001,0.8887428,1.384821E-5,0.01379892,1.20613E-5,7.329995E-5,0.01795535,0.005682362,6.245869E-5,1.324373E-4,6.500718E-5,8.496157E-5,0.02875975,2.195132E-4,0.01831863,4.919251E-4,2.892073E-4,7.164717E-5,0.005502535,0.01867275,1.694996E-5,6.238785E-6,2.960909E-5,1.893048E-5,3.275359E-6,1.21987E-4,3.346178E-4,1.933938E-4,1.304354E-5,1.147894E-5,1.066938E-4,9.433136,7.756245E-5,580735.6,580741.6
2.2841,5.601853E-4,3.141593,0.7853982,3.141593,4057.401,0.2471664,-6.136451E7,1482.144,1.040329E8,1482.144,1.00001,0.8887426,1.384019E-5,0.01379897,1.206306E-5,7.330033E-5,0.01795545,0.005682405,6.245933E-5,1.32438E-4,6.500804E-5,8.496276E-5,0.02875994,2.195181E-4,0.01831858,4.919212E-4,2.892074E-4,7.164708E-5,0.005502556,0.01867256,1.694983E-5,6.238208E-6,2.960959E-5,1.893078E-5,3.275452E-6,1.219888E-4,3.34622E-4,1.933959E-4,1.304565E-5,1.147923E-5,1.066955E-4,9.433135,7.756247E-5,580735.6,580741.5
2.28507,5.604243E-4,3.141593,0.7853982,3.141593,4057.382,0.2471664,-4.124413E7,1482.135,1.04032E8,1482.135,1.00001,0.8887383,1.386555E-5,0.01380032,1.205842E-5,7.330906E-5,0.01795778,0.005683461,6.247518E-5,1.324539E-4,6.502909E-5,8.499198E-5,0.02876453,2.196383E-4,0.01831729,4.918345E-4,2.892115E-4,7.16448E-5,0.005503074,0.01866792,1.69468E-5,6.233719E-6,2.962182E-5,1.893817E-5,3.277718E-6,1.220331E-4,3.347239E-4,1.934476E-4,1.305871E-5,1.148644E-5,1.067381E-4,9.433116,7.756282E-5,580734.3,580740.3
2.374788,5.825411E-4,3.141593,0.7853982,3.141593,4055.745,0.2471664,-3.804351E7,1481.266,1.039556E8,1481.266,1.00001,0.8883443,1.374975E-5,0.01392264,1.189163E-5,7.405255E-5,0.01816985,0.005780245,6.390394E-5,1.338802E-4,6.697202E-5,8.766114E-5,0.02918527,2.308041E-4,0.01819777,4.850892E-4,2.895268E-4,7.140195E-5,0.005549794,0.01824391,1.666982E-5,6.101845E-6,3.076063E-5,1.962536E-5,3.489963E-6,1.261269E-4,3.441152E-4,1.981503E-4,1.382764E-5,1.223212E-5,1.106879E-4,9.43139,7.759413E-5,580627.3,580633.7
2.4,5.887577E-4,3.141593,0.7853982,3.141593,4055.285,0.2471664,-3.744814E7,1481.024,1.039343E8,1481.024,1.00001,0.8882361,1.370319E-5,0.01395655,1.184946E-5,7.426593E-5,0.01822787,0.005806941,6.429678E-5,1.342584E-4,6.751479E-5,8.839883E-5,0.02930103,2.339547E-4,0.01816472,4.831642E-4,2.895933E-4,7.13302E-5,0.00556238,0.01812757,1.659303E-5,6.057639E-6,3.108014E-5,1.98195E-5,3.550437E-6,1.2727E-4,3.467382E-4,1.994453E-4,1.406428E-5,1.245108E-5,1.117927E-4,9.430917,7.760293E-5,580598.1,580604.4
2.572253,6.312504E-4,3.141593,0.7853982,3.141593,4052.157,0.2471664,-3.735425E7,1479.393,1.037908E8,1479.393,1.000011,0.887522,1.339213E-5,0.01418346,1.161768E-5,7.577828E-5,0.01860741,0.005983959,6.686567E-5,1.366274E-4,7.118712E-5,9.329637E-5,0.03006548,2.555883E-4,0.01794374,4.702491E-4,2.898085E-4,7.07903E-5,0.005642481,0.01736285,1.608634E-5,5.769493E-6,3.326074E-5,2.11346E-5,3.97241E-6,1.350004E-4,3.644527E-4,2.079719E-4,1.576541E-5,1.394108E-5,1.192438E-4,9.427795,7.766284E-5,580407.7,580413.8
2.573073,6.314526E-4,3.141593,0.7853982,3.141593,4052.141,0.2471664,-6.878175E7,1479.385,1.037901E8,1479.385,1.000011,0.8875187,1.338253E-5,0.01418452,1.16424E-5,7.578622E-5,0.01860917,0.005984778,6.687747E-5,1.366379E-4,7.120446E-5,9.331908E-5,0.030069,2.556916E-4,0.01794271,4.701844E-4,2.898086E-4,7.078757E-5,0.005642838,0.01735934,1.608403E-5,5.767078E-6,3.327109E-5,2.114077E-5,3.974453E-6,1.350368E-4,3.645361E-4,2.080112E-4,1.578022E-5,1.3948E-5,1.192788E-4,9.42778,7.766314E-5,580407.1,580413.2
2.573673,6.316008E-4,3.141593,0.7853982,3.141593,4052.13,0.2471664,-3.556211E7,1479.379,1.037895E8,1479.379,1.000011,0.8875163,1.339042E-5,0.01418531,1.165063E-5,7.579252E-5,0.01861045,0.005985378,6.688612E-5,1.366456E-4,7.121716E-5,9.333572E-5,0.03007158,2.557674E-4,0.01794196,4.701366E-4,2.898087E-4,7.078559E-5,0.005643099,0.01735677,1.608236E-5,5.764354E-6,3.327868E-5,2.11453E-5,3.975951E-6,1.350635E-4,3.645972E-4,2.0804E-4,1.579019E-5,1.395301E-5,1.193045E-4,9.427769,7.766335E-5,580406.5,580412.5
2.575682,6.320966E-4,3.141593,0.7853982,3.141593,4052.094,0.2471664,-3.605245E7,1479.36,1.037879E8,1479.36,1.000011,0.8875081,1.337985E-5,0.01418792,1.16281E-5,7.581144E-5,0.0186148,0.005987384,6.6915E-5,1.366713E-4,7.12596E-5,9.339135E-5,0.03008022,2.560206E-4,0.01793943,4.699811E-4,2.898088E-4,7.077886E-5,0.005643972,0.01734816,1.607677E-5,5.763354E-6,3.330407E-5,2.116041E-5,3.98096E-6,1.351527E-4,3.648016E-4,2.081362E-4,1.581923E-5,1.396968E-5,1.193902E-4,9.427733,7.766405E-5,580404.9,580411.2
2.576077,6.32194E-4,3.141593,0.7853982,3.141593,4052.086,0.2471664,-3.91495E7,1479.356,1.037875E8,1479.356,1.000011,0.8875065,1.336852E-5,0.01418844,1.164403E-5,7.581519E-5,0.01861565,0.005987778,6.692069E-5,1.366764E-4,7.126796E-5,9.340227E-5,0.03008191,2.560704E-4,0.01793894,4.699486E-4,2.898088E-4,7.077756E-5,0.005644143,0.01734648,1.607567E-5,5.759867E-6,3.330906E-5,2.116337E-5,3.981944E-6,1.351702E-4,3.648418E-4,2.081551E-4,1.582913E-5,1.39729E-5,1.19407E-4,9.427725,7.76642E-5,580404.6,580410.9
2.599345,6.379366E-4,3.141593,0.7853982,3.141593,4051.666,0.2471664,-3.271513E7,1479.139,1.037684E8,1479.139,1.000011,0.8874133,1.338667E-5,0.01421854,1.15789E-5,7.602717E-5,0.01866467,0.006010992,6.725157E-5,1.369747E-4,7.175922E-5,9.40443E-5,0.03018174,2.590058E-4,0.01790965,4.682773E-4,2.898066E-4,7.069709E-5,0.005654195,0.01724708,1.60105E-5,5.742117E-6,3.36037E-5,2.133753E-5,4.040126E-6,1.362042E-4,3.67206E-4,2.09263E-4,1.604593E-5,1.416664E-5,1.203985E-4,9.427319,7.767225E-5,580379.4,580385.8
2.6,6.380982E-4,3.141593,0.7853982,3.141593,4051.654,0.2471664,-3.269954E7,1479.133,1.037679E8,1479.133,1.000011,0.8874107,1.338557E-5,0.01421938,1.157795E-5,7.603314E-5,0.01866604,0.006011643,6.726083E-5,1.36983E-4,7.177303E-5,9.40623E-5,0.03018454,2.590885E-4,0.01790883,4.68231E-4,2.898064E-4,7.06948E-5,0.005654476,0.0172443,1.600866E-5,5.741082E-6,3.361199E-5,2.134243E-5,4.041767E-6,1.362333E-4,3.672724E-4,2.09294E-4,1.605204E-5,1.417221E-5,1.204263E-4,9.427307,7.767248E-5,580378.7,580385.1
2.8,6.874827E-4,3.141593,0.7853982,3.141593,4048.064,0.2471664,-2.846041E7,1477.298,1.036064E8,1477.298,1.000012,0.8866403,1.306981E-5,0.01447203,1.130126E-5,7.790264E-5,0.01906753,0.006204747,6.99604E-5,1.393152E-4,7.595158E-5,9.940233E-5,0.03101147,2.844339E-4,0.01766289,4.542682E-4,2.895253E-4,6.995296E-5,0.005734131,0.01642548,1.546579E-5,5.442944E-6,3.613908E-5,2.282983E-5,4.552725E-6,1.450183E-4,3.873415E-4,2.184374E-4,1.802057E-5,1.59653E-5,1.288594E-4,9.423952,7.774137E-5,580172.1,580177.8
3.0,7.369108E-4,3.141593,0.7853982,3.141593,4044.502,0.2471664,-2.463566E7,1475.51,1.03449E8,1475.51,1.000014,0.8859198,1.278057E-5,0.0147151,1.105263E-5,7.985318E-5,0.01943621,0.00638715,7.240903E-5,1.412903E-4,8.005027E-5,1.044354E-4,0.03178672,3.099015E-4,0.01742654,4.41019E-4,2.888277E-4,6.913332E-5,0.005802769,0.0156651,1.495771E-5,5.172188E-6,3.865477E-5,2.427997E-5,5.081056E-6,1.536156E-4,4.069377E-4,2.269233E-4,2.004994E-5,1.781904E-5,1.370863E-4,9.420823,7.780983E-5,579979.5,579984.5
3.2,7.863823E-4,3.141593,0.7853982,3.141593,4040.967,0.2471664,-2.120096E7,1473.764,1.032954E8,1473.764,1.000015,0.8852444,1.250598E-5,0.01494936,1.08181E-5,8.186737E-5,0.01977538,0.006559743,7.462399E-5,1.429735E-4,8.407164E-5,1.09177E-4,0.03251502,3.354246E-4,0.01719901,4.284824E-4,2.877773E-4,6.825299E-5,0.005861646,0.01495757,1.448213E-5,4.921962E-6,4.115606E-5,2.568818E-5,5.624907E-6,1.62025E-4,4.260641E-4,2.34798E-4,2.210582E-5,1.972731E-5,1.451079E-4,9.417899,7.787789E-5,579799.5,579804.0
3.4,8.358969E-4,3.141593,0.7853982,3.141593,4037.456,0.2471664,-1.812268E7,1472.057,1.031452E8,1472.057,1.000016,0.8846101,1.224375E-5,0.01517539,1.059485E-5,8.392934E-5,0.02008787,0.006723291,7.662597E-5,1.444102E-4,8.801774E-5,1.136428E-4,0.03320046,3.609403E-4,0.0169798,4.165805E-4,2.864298E-4,6.732834E-5,0.005911864,0.01429802,1.403573E-5,4.689876E-6,4.363921E-5,2.705312E-5,6.182435E-6,1.702453E-4,4.44722E-4,2.421053E-4,2.417975E-5,2.168618E-5,1.529253E-4,9.415161,7.794563E-5,579630.9,579635.0
3.6,8.854545E-4,3.141593,0.7853982,3.141593,4033.964,0.2471664,-1.535736E7,1470.385,1.02998E8,1470.385,1.000017,0.8840134,1.199263E-5,0.0153937,1.038152E-5,8.602586E-5,0.02037622,0.006878487,7.843451E-5,1.456355E-4,9.189069E-5,1.178483E-4,0.03384667,3.863921E-4,0.01676841,4.052557E-4,2.848333E-4,6.637274E-5,0.005954396,0.01368211,1.361571E-5,4.474135E-6,4.610113E-5,2.837387E-5,6.751856E-6,1.782761E-4,4.629137E-4,2.488865E-4,2.626376E-5,2.369019E-5,1.605405E-4,9.412595,7.80131E-5,579472.8,579476.5
3.8,9.350549E-4,3.141593,0.7853982,3.141593,4030.489,0.2471664,-1.287298E7,1468.744,1.028536E8,1468.744,1.000018,0.8834511,1.175161E-5,0.01560474,1.017724E-5,8.814684E-5,0.0206426,0.007025925,8.00664E-5,1.466775E-4,9.569256E-5,1.218077E-4,0.03445678,4.117333E-4,0.01656442,3.944614E-4,2.83027E-4,6.539629E-5,0.005990062,0.01310615,1.321991E-5,4.273254E-6,4.853955E-5,2.964979E-5,7.331558E-6,1.861185E-4,4.80643E-4,2.551791E-4,2.835107E-5,2.573492E-5,1.679563E-4,9.410185,7.808036E-5,579324.4,579327.8
4.0,9.84698E-4,3.141593,0.7853982,3.141593,4027.028,0.2471664,-1.064555E7,1467.131,1.027116E8,1467.131,1.000019,0.8829205,1.151999E-5,0.01580892,9.981741E-6,9.028393E-5,0.02088899,0.007166161,8.153741E-5,1.47562E-4,9.942549E-5,1.255348E-4,0.03503366,4.369215E-4,0.01636742,3.841556E-4,2.810461E-4,6.440761E-5,0.006019613,0.01256673,1.284644E-5,4.085933E-6,5.095255E-5,3.088033E-5,7.920003E-6,1.937739E-4,4.979143E-4,2.610187E-4,3.043773E-5,2.781439E-5,1.751756E-4,9.407919,7.814747E-5,579184.9,579188.1
4.2,0.001034384,3.141593,0.7853982,3.141593,4023.579,0.2471664,-8632245.0,1465.543,1.025719E8,1465.543,1.00002,0.882419,1.129732E-5,0.01600664,9.794126E-6,9.243054E-5,0.02111718,0.007299688,8.286197E-5,1.483124E-4,1.030916E-4,1.290427E-4,0.03557989,4.619217E-4,0.01617703,3.743036E-4,2.789204E-4,6.341325E-5,0.006043698,0.01206083,1.24937E-5,3.911096E-6,5.333878E-5,3.20648E-5,8.515784E-6,2.01245E-4,5.147339E-4,2.664382E-4,3.251713E-5,2.992393E-5,1.822024E-4,9.405784,7.821446E-5,579053.7,579056.9
4.4,0.001084112,3.141593,0.7853982,3.141593,4020.14,0.2471664,-6783695.0,1463.979,1.024342E8,1463.979,1.000021,0.8819443,1.108205E-5,0.01619825,9.614E-6,9.458205E-5,0.02132871,0.007426956,8.405366E-5,1.489479E-4,1.066932E-4,1.323439E-4,0.03609776,4.867038E-4,0.0159929,3.648798E-4,2.766753E-4,6.241851E-5,0.006062898,0.01158575,1.216034E-5,3.747383E-6,5.569722E-5,3.320378E-5,9.117609E-6,2.085346E-4,5.311088E-4,2.714684E-4,3.458265E-5,3.206365E-5,1.89042E-4,9.403772,7.828136E-5,578930.1,578933.3
4.594071,0.001132407,3.141593,0.7853982,3.141593,4016.809,0.2471664,-4634024.0,1462.48,1.023024E8,1462.48,1.000022,0.8815074,1.088086E-5,0.01637865,9.445798E-6,9.667171E-5,0.02151949,0.007544844,8.509428E-5,1.494662E-4,1.101278E-4,1.353604E-4,0.03657506,5.105152E-4,0.01581996,3.560874E-4,2.744037E-4,6.145765E-5,0.006077339,0.01115197,1.185397E-5,3.59908E-6,5.795799E-5,3.426575E-5,9.706144E-6,2.154365E-4,5.465781E-4,2.760035E-4,3.661813E-5,3.414596E-5,1.954994E-4,9.401925,7.834627E-5,578817.9,578821.4
4.594654,0.001132552,3.141593,0.7853982,3.141593,4016.8,0.2471664,-1.043371E8,1462.476,1.02302E8,1462.476,1.000022,0.8815059,1.088038E-5,0.01637918,9.444851E-6,9.667781E-5,0.02152012,0.007545188,8.509723E-5,1.494676E-4,1.10138E-4,1.353692E-4,0.03657645,5.105862E-4,0.01581945,3.560612E-4,2.743967E-4,6.145476E-5,0.006077376,0.01115071,1.185307E-5,3.597916E-6,5.796472E-5,3.426885E-5,9.707915E-6,2.154569E-4,5.466238E-4,2.760165E-4,3.662435E-5,3.415201E-5,1.955184E-4,9.401918,7.834645E-5,578818.0,578821.7
4.5947,0.001132563,3.141593,0.7853982,3.141593,4016.799,0.2471664,-1.984289E7,1462.475,1.023019E8,1462.475,1.000022,0.8815059,1.088022E-5,0.01637922,9.443508E-6,9.667829E-5,0.02152018,0.007545216,8.509747E-5,1.494677E-4,1.101388E-4,1.353699E-4,0.03657656,5.105918E-4,0.01581941,3.560592E-4,2.743962E-4,6.145454E-5,0.006077379,0.01115061,1.1853E-5,3.597933E-6,5.796525E-5,3.426909E-5,9.708054E-6,2.154585E-4,5.466274E-4,2.760176E-4,3.662467E-5,3.415249E-5,1.955199E-4,9.401918,7.834647E-5,578818.1,578821.8
4.594767,0.00113258,3.141593,0.7853982,3.141593,4016.798,0.2471664,-2.493664E7,1462.475,1.023019E8,1462.475,1.000022,0.8815057,1.086573E-5,0.01637928,9.440981E-6,9.6679E-5,0.02152024,0.007545256,8.509782E-5,1.494679E-4,1.1014E-4,1.353709E-4,0.03657673,5.106001E-4,0.01581935,3.560556E-4,2.743954E-4,6.145421E-5,0.006077384,0.01115046,1.18529E-5,3.597692E-6,5.796605E-5,3.426944E-5,9.708261E-6,2.154609E-4,5.466328E-4,2.760191E-4,3.663157E-5,3.415319E-5,1.955221E-4,9.401917,7.83465E-5,578818.1,578821.8
4.594841,0.001132599,3.141593,0.7853982,3.141593,4016.797,0.2471664,-1.168913E7,1462.474,1.023018E8,1462.474,1.000022,0.8815055,1.08577E-5,0.01637935,9.438252E-6,9.667977E-5,0.02152035,0.007545299,8.50982E-5,1.494681E-4,1.101413E-4,1.35372E-4,0.0365769,5.106092E-4,0.01581929,3.560518E-4,2.743945E-4,6.145384E-5,0.006077388,0.0111503,1.185278E-5,3.597069E-6,5.79669E-5,3.426982E-5,9.708486E-6,2.154635E-4,5.466386E-4,2.760208E-4,3.66362E-5,3.415395E-5,1.955246E-4,9.401916,7.834652E-5,578818.2,578822.1
4.594982,0.001132634,3.141593,0.7853982,3.141593,4016.794,0.2471664,-7139542.0,1462.473,1.023017E8,1462.473,1.000022,0.8815053,1.083874E-5,0.01637948,9.432304E-6,9.668122E-5,0.02152047,0.007545383,8.509894E-5,1.494686E-4,1.101438E-4,1.353742E-4,0.03657724,5.106265E-4,0.01581917,3.560441E-4,2.743929E-4,6.145316E-5,0.006077398,0.01115,1.185257E-5,3.595231E-6,5.796854E-5,3.427056E-5,9.708916E-6,2.154685E-4,5.466497E-4,2.76024E-4,3.664742E-5,3.415538E-5,1.955292E-4,9.401915,7.834657E-5,578818.1,578821.9
4.596066,0.001132903,3.141593,0.7853982,3.141593,4016.775,0.2471664,-7854099.0,1462.465,1.02301E8,1462.465,1.000022,0.8815029,1.084593E-5,0.01638047,9.432398E-6,9.669261E-5,0.02152152,0.007546025,8.510456E-5,1.494715E-4,1.101628E-4,1.353905E-4,0.03657984,5.107589E-4,0.01581822,3.559885E-4,2.743801E-4,6.144792E-5,0.006077467,0.01114766,1.185088E-5,3.587444E-6,5.7981E-5,3.427632E-5,9.712215E-6,2.155065E-4,5.467351E-4,2.760485E-4,3.666787E-5,3.416624E-5,1.955646E-4,9.401905,7.834694E-5,578817.6,578821.5
4.596186,0.001132933,3.141593,0.7853982,3.141593,4016.773,0.2471664,-1.639465E7,1462.464,1.023009E8,1462.464,1.000022,0.8815026,1.084628E-5,0.01638058,9.429767E-6,9.669386E-5,0.02152166,0.007546096,8.510517E-5,1.494718E-4,1.101649E-4,1.353923E-4,0.03658012,5.107734E-4,0.01581812,3.559825E-4,2.743787E-4,6.144733E-5,0.006077474,0.01114741,1.185069E-5,3.587248E-6,5.798237E-5,3.427695E-5,9.712576E-6,2.155107E-4,5.467445E-4,2.760512E-4,3.666947E-5,3.416743E-5,1.955685E-4,9.401903,7.834697E-5,578817.7,578821.7
4.596397,0.001132986,3.141593,0.7853982,3.141593,4016.769,0.2471664,-6431012.0,1462.462,1.023008E8,1462.462,1.000022,0.8815021,1.083831E-5,0.01638077,9.427054E-6,9.669609E-5,0.02152186,0.007546221,8.510627E-5,1.494724E-4,1.101686E-4,1.353955E-4,0.03658063,5.107993E-4,0.01581794,3.559714E-4,2.743762E-4,6.144631E-5,0.006077488,0.01114695,1.185036E-5,3.586432E-6,5.798481E-5,3.427806E-5,9.713221E-6,2.155181E-4,5.467612E-4,2.76056E-4,3.667677E-5,3.416953E-5,1.955754E-4,9.401901,7.834705E-5,578817.6,578821.6
4.6,0.001133883,3.141593,0.7853982,3.141593,4016.707,0.2471664,-5484467.0,1462.434,1.022983E8,1462.434,1.000022,0.8814942,1.086133E-5,0.01638406,9.426406E-6,9.673445E-5,0.02152526,0.007548356,8.512475E-5,1.494815E-4,1.102317E-4,1.354498E-4,0.03658924,5.112389E-4,0.01581479,3.557978E-4,2.743332E-4,6.142871E-5,0.006077718,0.01113915,1.184474E-5,3.588638E-6,5.80263E-5,3.429704E-5,9.72418E-6,2.156443E-4,5.470443E-4,2.761371E-4,3.671082E-5,3.420537E-5,1.95693E-4,9.401868,7.834826E-5,578815.5,578819.5
