Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_BENZYNE_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_C6H5C2H5_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
1.178084E-5,15.31857,-1.117377E10,1824.527,1824.527,0.001040801,1.0,0.8594325,4.526687E-4,0.02832152,6.105061E-4,0.01290701,0.01534475,8.969292E-4,0.001184465,0.003948732,0.0314406,8.80068E-4,0.01232263,0.003146672,8.519191E-4,0.008724832,0.0144652,1.215862E-5,3.544088E-4,5.936051E-6,4.017609E-5,10.17227,6.794375E-5,641214.4,641214.4
1.179035E-5,15.31849,-1.116544E10,1824.499,1824.499,0.001040801,1.0,0.859421,4.524902E-4,0.0283265,6.101937E-4,0.01290926,0.0153518,8.973891E-4,0.001184349,0.003950517,0.03144782,8.807405E-4,0.01231786,0.003144781,8.514824E-4,0.008726265,0.01445795,1.21476E-5,3.54622E-4,5.946992E-6,4.021068E-5,10.17217,6.794411E-5,641208.0,641208.0
1.181098E-5,15.31831,-1.114792E10,1824.439,1824.439,0.001040801,1.0,0.8593961,4.52104E-4,0.02833726,6.095181E-4,0.0129141,0.01536707,8.983846E-4,0.001184096,0.003954383,0.03146344,8.821971E-4,0.01230753,0.003140689,8.505365E-4,0.008729365,0.01444224,1.21238E-5,3.550841E-4,5.970753E-6,4.028563E-5,10.17195,6.794487E-5,641194.1,641194.2
1.181703E-5,15.31826,-1.114269E10,1824.422,1824.422,0.001040801,1.0,0.8593888,4.519909E-4,0.02834041,6.093204E-4,0.01291552,0.01537154,8.986762E-4,0.001184022,0.003955515,0.03146802,8.82624E-4,0.01230451,0.003139491,8.502595E-4,0.008730272,0.01443764,1.211685E-5,3.552195E-4,5.97773E-6,4.03076E-5,10.17188,6.794509E-5,641190.0,641190.1
1.20249E-5,15.31655,-1.096687E10,1823.823,1823.823,0.001040801,1.0,0.8591408,4.48167E-4,0.02844768,6.026454E-4,0.0129636,0.01552441,9.085842E-4,0.001181411,0.003993993,0.03162351,8.972135E-4,0.01220143,0.003098916,8.40813E-4,0.008760964,0.01428121,1.188455E-5,3.598519E-4,6.220362E-6,4.106072E-5,10.16969,6.795271E-5,641051.5,641051.6
1.317379E-5,15.30751,-1.007016E10,1820.679,1820.679,0.001040801,1.0,0.8578469,4.288563E-4,0.02900587,5.694322E-4,0.0132075,0.0163398,9.596611E-4,0.00116525,0.004192764,0.03242638,9.751745E-4,0.01166065,0.002893184,7.912152E-4,0.008914839,0.01347,1.078983E-5,3.847469E-4,7.6611E-6,4.515518E-5,10.15815,6.799281E-5,640324.1,640324.1
1.367625E-5,15.30379,-9.714429E9,1819.385,1819.385,0.001040801,1.0,0.8573185,4.212601E-4,0.02923334,5.565918E-4,0.01330362,0.01668173,9.801339E-4,0.001157465,0.00427281,0.03275013,0.001007905,0.01143845,0.002811894,7.708952E-4,0.008974533,0.01314113,1.03888E-5,3.952774E-4,8.345208E-6,4.691005E-5,10.1534,6.800935E-5,640024.7,640024.7
1.80982E-5,15.27598,-7.302872E9,1809.697,1809.697,0.001040801,1.0,0.8534187,3.695396E-4,0.03091239,4.722435E-4,0.01394314,0.01937936,0.001119808,0.001081476,0.00483499,0.0350586,0.001265428,0.009781392,0.002254404,6.233826E-4,0.009351979,0.01076223,7.931888E-6,4.801387E-4,1.581932E-5,6.148144E-5,10.11771,6.813315E-5,637775.3,637775.4
1.810898E-5,15.27592,-7.298239E9,1809.676,1809.676,0.001040801,1.0,0.8534106,3.694384E-4,0.03091591,4.720834E-4,0.01394433,0.01938535,0.001120072,0.001081287,0.004836101,0.03506327,0.001265997,0.009777902,0.002253309,6.230826E-4,0.009352641,0.01075735,7.927407E-6,4.803306E-4,1.584077E-5,6.151516E-5,10.11764,6.813341E-5,637770.5,637770.7
1.822238E-5,15.27531,-7.250017E9,1809.461,1809.461,0.001040801,1.0,0.8533251,3.683768E-4,0.03095286,4.704051E-4,0.01395683,0.01944822,0.001122838,0.001079298,0.004847734,0.03511215,0.001271966,0.009741315,0.002241845,6.199412E-4,0.009359543,0.01070622,7.880557E-6,4.823456E-4,1.606745E-5,6.186948E-5,10.11684,6.813614E-5,637720.4,637720.6
1.823969E-5,15.27522,-7.242594E9,1809.429,1809.429,0.001040801,1.0,0.8533121,3.682156E-4,0.03095848,4.701503E-4,0.01395872,0.01945779,0.001123257,0.001078994,0.0048495,0.03511958,0.001272875,0.009735753,0.002240104,6.194641E-4,0.009360587,0.01069845,7.873454E-6,4.826526E-4,1.61022E-5,6.192348E-5,10.11672,6.813656E-5,637712.8,637712.9
1.83302E-5,15.27473,-7.204496E9,1809.259,1809.259,0.001040801,1.0,0.8532443,3.673777E-4,0.03098777,4.688263E-4,0.01396857,0.01950775,0.001125435,0.001077408,0.004858687,0.03515824,0.001277616,0.009706762,0.002231047,6.169799E-4,0.009366002,0.01065799,7.836522E-6,4.842549E-4,1.628457E-5,6.220552E-5,10.11609,6.813872E-5,637673.1,637673.2
1.834389E-5,15.27466,-7.199221E9,1809.233,1809.233,0.001040801,1.0,0.8532341,3.672515E-4,0.03099218,4.68627E-4,0.01397005,0.01951529,0.001125763,0.001077169,0.004860071,0.03516407,0.001278332,0.009702388,0.002229682,6.166055E-4,0.009366815,0.01065188,7.830964E-6,4.84497E-4,1.631226E-5,6.224815E-5,10.116,6.813905E-5,637667.1,637667.2
1.83589E-5,15.27458,-7.192872E9,1809.205,1809.205,0.001040801,1.0,0.8532229,3.671133E-4,0.03099702,4.684088E-4,0.01397167,0.01952356,0.001126121,0.001076906,0.004861586,0.03517045,0.001279116,0.0096976,0.002228188,6.161956E-4,0.009367705,0.0106452,7.824881E-6,4.847622E-4,1.634264E-5,6.229485E-5,10.11589,6.813941E-5,637660.5,637660.7
1.83604E-5,15.27457,-7.191851E9,1809.202,1809.202,0.001040801,1.0,0.8532218,3.670995E-4,0.03099751,4.683869E-4,0.01397183,0.01952438,0.001126157,0.001076879,0.004861737,0.03517109,0.001279195,0.00969712,0.002228039,6.161546E-4,0.009367794,0.01064454,7.824272E-6,4.847887E-4,1.634568E-5,6.229953E-5,10.11588,6.813944E-5,637659.9,637660.0
1.839609E-5,15.27438,-7.176818E9,1809.135,1809.135,0.001040801,1.0,0.8531953,3.667718E-4,0.03100899,4.678696E-4,0.01397567,0.01954401,0.001127007,0.001076255,0.004865329,0.03518622,0.001281056,0.009685757,0.002224497,6.151824E-4,0.009369899,0.01062869,7.809855E-6,4.854185E-4,1.641804E-5,6.241048E-5,10.11563,6.814029E-5,637644.3,637644.4
1.894668E-5,15.2715,-6.95284E9,1808.123,1808.123,0.001040801,1.0,0.8527929,3.618414E-4,0.03118313,4.601046E-4,0.01403301,0.01984349,0.001139702,0.001066648,0.00491936,0.03541465,0.001309447,0.009513406,0.002171144,6.005109E-4,0.009401057,0.01038902,7.593793E-6,4.950515E-4,1.755593E-5,6.411147E-5,10.11188,6.815317E-5,637407.9,637408.0
1.906153E-5,15.27091,-6.907879E9,1807.916,1807.916,0.001040801,1.0,0.8527106,3.608417E-4,0.03121876,4.585354E-4,0.01404454,0.01990519,0.001142253,0.001064653,0.004930307,0.03546112,0.00131529,0.009478156,0.002160316,5.975274E-4,0.009407247,0.01034016,7.550194E-6,4.970407E-4,1.77984E-5,6.446366E-5,10.11111,6.81558E-5,637359.4,637359.5
1.907007E-5,15.27086,-6.904764E9,1807.9,1807.9,0.001040801,1.0,0.8527045,3.607678E-4,0.0312214,4.584194E-4,0.01404539,0.01990977,0.001142441,0.001064504,0.004931116,0.03546456,0.001315723,0.009475545,0.002159515,5.973066E-4,0.009407703,0.01033655,7.546972E-6,4.971883E-4,1.78165E-5,6.448981E-5,10.11106,6.815599E-5,637355.8,637355.9
1.907398E-5,15.27084,-6.90267E9,1807.893,1807.893,0.001040801,1.0,0.8527017,3.60734E-4,0.03122261,4.583663E-4,0.01404578,0.01991186,0.001142527,0.001064437,0.004931487,0.03546614,0.001315921,0.009474349,0.002159149,5.972055E-4,0.009407912,0.01033489,7.545497E-6,4.972559E-4,1.782479E-5,6.450179E-5,10.11103,6.815608E-5,637354.2,637354.3
1.93241E-5,15.26957,-6.805725E9,1807.447,1807.447,0.001040801,1.0,0.8525247,3.585931E-4,0.03129934,4.550118E-4,0.01407032,0.02004526,0.001147962,0.001060104,0.004954924,0.03556588,0.001328547,0.009398457,0.002135942,5.908036E-4,0.009421009,0.01022989,7.452341E-6,5.015626E-4,1.835942E-5,6.526549E-5,10.10938,6.816174E-5,637249.8,637249.9
1.974657E-5,15.26747,-6.647206E9,1806.707,1806.707,0.001040801,1.0,0.8522315,3.550736E-4,0.03142654,4.495145E-4,0.01411027,0.02026785,0.001156802,0.001052826,0.004993383,0.03573026,0.001349592,0.009272722,0.002097779,5.802579E-4,0.009442064,0.01005648,7.29993E-6,5.087655E-4,1.928144E-5,6.654603E-5,10.10663,6.817112E-5,637076.7,637076.8
1.975978E-5,15.26741,-6.642294E9,1806.685,1806.685,0.001040801,1.0,0.8522224,3.549655E-4,0.03143046,4.493461E-4,0.01411149,0.02027476,0.001157072,0.0010526,0.004994563,0.03573532,0.001350244,0.00926884,0.002096606,5.799335E-4,0.009442701,0.01005113,7.295261E-6,5.089893E-4,1.931066E-5,6.658588E-5,10.10654,6.817141E-5,637071.3,637071.4
1.984265E-5,15.267,-6.61202E9,1806.542,1806.542,0.001040801,1.0,0.8521658,3.5429E-4,0.03145505,4.482937E-4,0.01411909,0.020318,0.001158754,0.001051179,0.005001936,0.03576695,0.00135433,0.009244548,0.002089276,5.779054E-4,0.009446669,0.01001771,7.266101E-6,5.103913E-4,1.949448E-5,6.683563E-5,10.10601,6.817322E-5,637037.9,637038.0
1.984951E-5,15.26697,-6.609318E9,1806.53,1806.53,0.001040801,1.0,0.8521611,3.542343E-4,0.03145708,4.48207E-4,0.01411972,0.02032158,0.001158893,0.001051061,0.005002544,0.03576956,0.001354667,0.009242543,0.002088671,5.777382E-4,0.009446996,0.01001496,7.263699E-6,5.105071E-4,1.950973E-5,6.685627E-5,10.10597,6.817337E-5,637035.1,637035.2
1.990064E-5,15.26672,-6.590709E9,1806.442,1806.442,0.001040801,1.0,0.8521264,3.538201E-4,0.03147218,4.475618E-4,0.01412437,0.02034819,0.001159922,0.001050186,0.005007064,0.03578896,0.00135718,0.009227621,0.002084176,5.764939E-4,0.009449417,0.00999444,7.245833E-6,5.113702E-4,1.962364E-5,6.70101E-5,10.10564,6.817448E-5,637014.5,637014.6
1.995626E-5,15.26645,-6.570863E9,1806.347,1806.347,0.001040801,1.0,0.8520886,3.533713E-4,0.03148857,4.468635E-4,0.0141294,0.02037708,0.001161035,0.001049234,0.005011959,0.03581,0.001359909,0.009211435,0.002079305,5.751455E-4,0.00945203,0.009972197,7.226491E-6,5.123077E-4,1.974796E-5,6.717726E-5,10.10529,6.817569E-5,636992.2,636992.3
1.996451E-5,15.26641,-6.567601E9,1806.333,1806.333,0.001040801,1.0,0.852083,3.533049E-4,0.03149099,4.467602E-4,0.01413015,0.02038136,0.0011612,0.001049093,0.005012683,0.03581311,0.001360313,0.009209039,0.002078584,5.74946E-4,0.009452416,0.009968905,7.22363E-6,5.124466E-4,1.976644E-5,6.720203E-5,10.10524,6.817587E-5,636988.9,636989.0
1.997449E-5,15.26636,-6.563982E9,1806.315,1806.315,0.001040801,1.0,0.8520763,3.532246E-4,0.03149393,4.466353E-4,0.01413104,0.02038654,0.001161398,0.001048923,0.005013558,0.03581687,0.001360801,0.009206141,0.002077713,5.747048E-4,0.009452882,0.009964925,7.220173E-6,5.126146E-4,1.97888E-5,6.7232E-5,10.10517,6.817608E-5,636984.9,636985.0
2.040235E-5,15.26432,-6.412439E9,1805.593,1805.593,0.001040801,1.0,0.8517906,3.498452E-4,0.03161812,4.413862E-4,0.01416859,0.02060668,0.001169701,0.001041644,0.005050348,0.03597553,0.001381572,0.009083524,0.002041023,5.645372E-4,0.009472174,0.009796836,7.075013E-6,5.197702E-4,2.076073E-5,6.851036E-5,10.10249,6.818522E-5,636815.5,636815.6
2.148812E-5,15.25935,-6.053114E9,1803.833,1803.833,0.001040801,1.0,0.8510953,3.417417E-4,0.0319211,4.288733E-4,0.01425628,0.02115108,0.00118905,0.001023472,0.00513801,0.03635756,0.001432816,0.008784929,0.001953001,5.400882E-4,0.00951583,0.00939017,6.729928E-6,5.375515E-4,2.333527E-5,7.170334E-5,10.09592,6.820742E-5,636401.8,636401.9
2.149417E-5,15.25932,-6.051E9,1803.824,1803.824,0.001040801,1.0,0.8510915,3.416985E-4,0.03192274,4.288068E-4,0.01425674,0.02115406,0.001189152,0.001023372,0.005138477,0.03635961,0.001433096,0.008783313,0.001952529,5.399571E-4,0.009516053,0.00938798,6.728093E-6,5.376491E-4,2.335006E-5,7.172093E-5,10.09589,6.820754E-5,636399.6,636399.6
2.149769E-5,15.25931,-6.049558E9,1803.818,1803.818,0.001040801,1.0,0.8510894,3.416733E-4,0.03192369,4.287681E-4,0.01425701,0.02115579,0.00118921,0.001023314,0.005138748,0.0363608,0.001433259,0.008782373,0.001952255,5.398809E-4,0.009516183,0.009386706,6.727025E-6,5.377059E-4,2.335867E-5,7.173117E-5,10.09587,6.820761E-5,636398.3,636398.3
2.152814E-5,15.25917,-6.040088E9,1803.77,1803.77,0.001040801,1.0,0.8510705,3.414557E-4,0.03193194,4.284337E-4,0.01425931,0.02117076,0.001189718,0.001022811,0.005141092,0.0363711,0.001434666,0.008774255,0.001949889,5.392226E-4,0.0095173,0.009375703,6.717807E-6,5.381968E-4,2.343316E-5,7.181965E-5,10.09569,6.820821E-5,636387.0,636387.1
2.154252E-5,15.25911,-6.035589E9,1803.747,1803.747,0.001040801,1.0,0.8510615,3.41353E-4,0.03193583,4.282761E-4,0.0142604,0.02117783,0.001189958,0.001022574,0.005142196,0.03637595,0.00143533,0.008770426,0.001948773,5.389123E-4,0.009517826,0.009370515,6.713462E-6,5.384285E-4,2.346837E-5,7.186141E-5,10.0956,6.82085E-5,636381.7,636381.7
2.163119E-5,15.25872,-6.00793E9,1803.608,1803.608,0.001040801,1.0,0.8510067,3.407224E-4,0.03195977,4.273075E-4,0.01426706,0.02122133,0.001191424,0.001021112,0.005148977,0.03640579,0.001439417,0.008746878,0.001941918,5.370052E-4,0.009521043,0.009338622,6.686782E-6,5.398552E-4,2.368617E-5,7.211869E-5,10.09508,6.821024E-5,636349.0,636349.0
2.165587E-5,15.25861,-6.000277E9,1803.57,1803.57,0.001040801,1.0,0.8509915,3.405475E-4,0.03196641,4.27039E-4,0.0142689,0.02123342,0.001191829,0.001020706,0.005150856,0.03641406,0.001440552,0.008740342,0.001940017,5.364763E-4,0.00952193,0.009329774,6.679389E-6,5.402518E-4,2.374699E-5,7.219023E-5,10.09494,6.821073E-5,636339.9,636339.9
2.166603E-5,15.25856,-5.996951E9,1803.554,1803.554,0.001040801,1.0,0.8509853,3.404756E-4,0.03196914,4.269287E-4,0.01426966,0.02123839,0.001191996,0.001020539,0.005151628,0.03641746,0.001441019,0.008737655,0.001939236,5.36259E-4,0.009522294,0.009326137,6.676352E-6,5.404149E-4,2.377203E-5,7.221965E-5,10.09488,6.821093E-5,636336.1,636336.2
2.178334E-5,15.25805,-5.960825E9,1803.372,1803.372,0.001040801,1.0,0.8509133,3.396498E-4,0.03200059,4.256612E-4,0.01427833,0.02129568,0.001193905,0.001018612,0.005160497,0.03645656,0.001446398,0.008706731,0.001930256,5.337604E-4,0.009526456,0.009284302,6.641457E-6,5.422953E-4,2.40623E-5,7.255904E-5,10.0942,6.821322E-5,636293.1,636293.2
2.178847E-5,15.25803,-5.959028E9,1803.364,1803.364,0.001040801,1.0,0.8509102,3.396138E-4,0.03200196,4.25606E-4,0.01427871,0.02129818,0.001193988,0.001018528,0.005160883,0.03645826,0.001446633,0.008705381,0.001929865,5.336514E-4,0.009526636,0.009282478,6.639937E-6,5.423775E-4,2.407505E-5,7.257388E-5,10.09417,6.821332E-5,636291.3,636291.3
2.205837E-5,15.25686,-5.876703E9,1802.948,1802.948,0.001040801,1.0,0.8507463,3.377413E-4,0.03207359,4.22735E-4,0.01429822,0.02142912,0.001198279,0.001014117,0.005180953,0.03654701,0.001458922,0.008634978,0.001909497,5.279819E-4,0.009535903,0.009187394,6.560946E-6,5.46681E-4,2.475002E-5,7.335156E-5,10.09261,6.821854E-5,636193.3,636193.4
2.237885E-5,15.2555,-5.781548E9,1802.462,1802.462,0.001040801,1.0,0.8505549,3.355637E-4,0.0321574,4.194038E-4,0.01432063,0.02158311,0.001203201,0.00100892,0.005204208,0.03665031,0.001473361,0.00855267,0.001885812,5.213862E-4,0.009546381,0.009076502,6.46936E-6,5.517509E-4,2.556395E-5,7.426942E-5,10.0908,6.822464E-5,636078.6,636078.7
2.244102E-5,15.25524,-5.76331E9,1802.368,1802.368,0.001040801,1.0,0.8505181,3.351469E-4,0.03217351,4.187672E-4,0.01432488,0.0216128,0.001204134,0.001007917,0.005208648,0.03667009,0.001476143,0.008536863,0.001881279,5.201235E-4,0.009548349,0.009055239,6.451863E-6,5.527295E-4,2.572342E-5,7.444678E-5,10.09045,6.822581E-5,636056.5,636056.6
2.246431E-5,15.25514,-5.756618E9,1802.333,1802.333,0.001040801,1.0,0.8505043,3.349913E-4,0.03217953,4.185296E-4,0.01432647,0.0216239,0.001204482,0.001007542,0.005210306,0.03667748,0.001477183,0.008530956,0.001879586,5.19652E-4,0.009549081,0.009047296,6.445332E-6,5.530956E-4,2.578327E-5,7.451315E-5,10.09031,6.822625E-5,636048.3,636048.4
2.246816E-5,15.25512,-5.755911E9,1802.328,1802.328,0.001040801,1.0,0.8505021,3.349656E-4,0.03218053,4.184903E-4,0.01432673,0.02162574,0.00120454,0.001007479,0.005210579,0.0366787,0.001477355,0.008529979,0.001879306,5.19574E-4,0.009549201,0.009045983,6.444253E-6,5.531561E-4,2.579317E-5,7.452412E-5,10.09029,6.822632E-5,636046.9,636047.0
2.247373E-5,15.2551,-5.753922E9,1802.319,1802.319,0.001040801,1.0,0.8504988,3.349284E-4,0.03218197,4.184335E-4,0.01432711,0.0216284,0.001204623,0.00100739,0.005210976,0.03668046,0.001477604,0.008528566,0.001878901,5.194613E-4,0.009549376,0.009044083,6.442692E-6,5.532438E-4,2.580752E-5,7.454001E-5,10.09026,6.822643E-5,636045.0,636045.0
2.247915E-5,15.25508,-5.752167E9,1802.311,1802.311,0.001040801,1.0,0.8504956,3.348922E-4,0.03218337,4.183783E-4,0.01432748,0.02163098,0.001204703,0.001007302,0.00521136,0.03668218,0.001477846,0.008527194,0.001878509,5.193518E-4,0.009549546,0.009042238,6.441176E-6,5.533288E-4,2.582146E-5,7.455544E-5,10.09023,6.822653E-5,636043.1,636043.1
2.280449E-5,15.25372,-5.658796E9,1801.828,1801.828,0.001040801,1.0,0.8503055,3.327471E-4,0.0322667,4.151054E-4,0.01434915,0.02178517,0.001209455,0.001002087,0.005234154,0.0367841,0.001492286,0.008445466,0.001855167,5.128485E-4,0.009559443,0.00893251,6.351276E-6,5.584186E-4,2.666584E-5,7.547921E-5,10.08842,6.823258E-5,635928.9,635929.0
2.282995E-5,15.25362,-5.65158E9,1801.791,1801.791,0.001040801,1.0,0.8502908,3.325811E-4,0.03227317,4.148526E-4,0.01435082,0.02179717,0.001209819,0.00100168,0.005235912,0.03679199,0.001493409,0.008439127,0.001853362,5.123456E-4,0.009560195,0.008924012,6.344337E-6,5.588151E-4,2.673251E-5,7.555125E-5,10.08828,6.823305E-5,635920.1,635920.1
2.283471E-5,15.2536,-5.650455E9,1801.784,1801.784,0.001040801,1.0,0.850288,3.325502E-4,0.03227438,4.148054E-4,0.01435113,0.02179941,0.001209887,0.001001604,0.00523624,0.03679346,0.001493619,0.008437944,0.001853025,5.122517E-4,0.009560335,0.008922425,6.343041E-6,5.588892E-4,2.674497E-5,7.556471E-5,10.08825,6.823313E-5,635918.4,635918.5
2.284063E-5,15.25357,-5.648598E9,1801.775,1801.775,0.001040801,1.0,0.8502846,3.325115E-4,0.03227588,4.147467E-4,0.01435151,0.0218022,0.001209972,0.00100151,0.005236649,0.03679529,0.00149388,0.008436469,0.001852605,5.121348E-4,0.009560509,0.008920448,6.341428E-6,5.589815E-4,2.676052E-5,7.558148E-5,10.08822,6.823324E-5,635916.4,635916.4
2.288276E-5,15.2534,-5.636704E9,1801.713,1801.713,0.001040801,1.0,0.8502602,3.322379E-4,0.03228656,4.143298E-4,0.01435425,0.02182203,0.001210571,0.001000839,0.005239547,0.0368083,0.001495736,0.008426006,0.001849628,5.113052E-4,0.009561742,0.008906425,6.329985E-6,5.596368E-4,2.687107E-5,7.570057E-5,10.08799,6.823402E-5,635901.7,635901.8
2.290048E-5,15.25333,-5.631707E9,1801.687,1801.687,0.001040801,1.0,0.85025,3.32123E-4,0.03229104,4.14155E-4,0.0143554,0.02183036,0.001210822,0.001000557,0.005240763,0.03681376,0.001496515,0.008421613,0.001848379,5.109571E-4,0.009562258,0.00890054,6.325185E-6,5.599121E-4,2.691762E-5,7.575061E-5,10.08789,6.823434E-5,635895.6,635895.7
2.290431E-5,15.25331,-5.630631E9,1801.681,1801.681,0.001040801,1.0,0.8502478,3.320982E-4,0.03229201,4.141172E-4,0.01435564,0.02183216,0.001210877,0.001000496,0.005241026,0.03681494,0.001496683,0.008420664,0.001848109,5.108819E-4,0.00956237,0.008899268,6.324148E-6,5.599716E-4,2.692769E-5,7.576143E-5,10.08787,6.823441E-5,635894.3,635894.3
2.311334E-5,15.25246,-5.572343E9,1801.377,1801.377,0.001040801,1.0,0.850128,3.307546E-4,0.03234462,4.120719E-4,0.014369,0.02193007,0.001213799,9.971782E-4,0.005255235,0.03687885,0.001505844,0.008369136,0.001833486,5.068064E-4,0.009568334,0.008830291,6.268012E-6,5.632109E-4,2.748027E-5,7.63506E-5,10.08673,6.823822E-5,635822.2,635822.3
2.319256E-5,15.25214,-5.550734E9,1801.262,1801.262,0.001040801,1.0,0.8500829,3.302501E-4,0.03236442,4.113052E-4,0.01437398,0.02196701,0.001214887,9.959263E-4,0.005260556,0.03690284,0.001509297,0.008349754,0.001827999,5.05277E-4,0.009570537,0.008804374,6.246973E-6,5.644338E-4,2.769115E-5,7.657322E-5,10.0863,6.823965E-5,635795.1,635795.2
2.320055E-5,15.25211,-5.548619E9,1801.25,1801.25,0.001040801,1.0,0.8500784,3.301994E-4,0.03236641,4.112281E-4,0.01437448,0.02197073,0.001214996,9.958001E-4,0.00526109,0.03690525,0.001509645,0.008347803,0.001827447,5.051232E-4,0.009570758,0.008801766,6.244858E-6,5.64557E-4,2.771247E-5,7.659566E-5,10.08625,6.82398E-5,635792.4,635792.4
2.321476E-5,15.25205,-5.544699E9,1801.23,1801.23,0.001040801,1.0,0.8500703,3.301091E-4,0.03236996,4.110911E-4,0.01437536,0.02197735,0.00121519,9.955758E-4,0.005262041,0.03690954,0.001510264,0.008344334,0.001826466,5.048497E-4,0.00957115,0.00879713,6.241098E-6,5.647762E-4,2.775041E-5,7.663556E-5,10.08618,6.824005E-5,635787.5,635787.6
2.321759E-5,15.25204,-5.544001E9,1801.226,1801.226,0.001040801,1.0,0.8500687,3.300912E-4,0.03237066,4.110638E-4,0.01437554,0.02197867,0.001215229,9.955311E-4,0.00526223,0.03691039,0.001510387,0.008343644,0.00182627,5.047953E-4,0.009571227,0.008796208,6.24035E-6,5.648198E-4,2.775797E-5,7.664351E-5,10.08616,6.82401E-5,635786.5,635786.6
2.322416E-5,15.25201,-5.542105E9,1801.216,1801.216,0.001040801,1.0,0.850065,3.300495E-4,0.0323723,4.110006E-4,0.01437595,0.02198172,0.001215318,9.954276E-4,0.005262669,0.03691237,0.001510673,0.008342043,0.001825818,5.046692E-4,0.009571408,0.008794069,6.238616E-6,5.64921E-4,2.77755E-5,7.666193E-5,10.08613,6.824022E-5,635784.3,635784.4
2.325537E-5,15.25189,-5.53349E9,1801.171,1801.171,0.001040801,1.0,0.8500473,3.29852E-4,0.03238007,4.107005E-4,0.01437789,0.02199623,0.001215743,9.949355E-4,0.00526475,0.03692177,0.001512029,0.00833444,0.001823668,5.040701E-4,0.009572262,0.00878391,6.230381E-6,5.654017E-4,2.785894E-5,7.674949E-5,10.08596,6.824078E-5,635773.7,635773.7
2.32715E-5,15.25182,-5.528953E9,1801.148,1801.148,0.001040801,1.0,0.8500382,3.2975E-4,0.03238408,4.105456E-4,0.01437889,0.02200373,0.001215961,9.946813E-4,0.005265824,0.03692662,0.00151273,0.008330514,0.001822559,5.037608E-4,0.009572702,0.008778664,6.226131E-6,5.656502E-4,2.790213E-5,7.679474E-5,10.08587,6.824107E-5,635768.2,635768.2
2.328085E-5,15.25179,-5.526358E9,1801.135,1801.135,0.001040801,1.0,0.8500329,3.29691E-4,0.0323864,4.10456E-4,0.01437947,0.02200807,0.001216088,9.945341E-4,0.005266446,0.03692943,0.001513136,0.008328242,0.001821917,5.035819E-4,0.009572956,0.008775629,6.223673E-6,5.65794E-4,2.792716E-5,7.682093E-5,10.08582,6.824124E-5,635765.0,635765.0
2.329726E-5,15.25172,-5.52192E9,1801.111,1801.111,0.001040801,1.0,0.8500236,3.295876E-4,0.03239048,4.102987E-4,0.01438049,0.02201569,0.00121631,9.942758E-4,0.005267536,0.03693435,0.001513848,0.008324254,0.001820791,5.03268E-4,0.009573402,0.008770303,6.21936E-6,5.660464E-4,2.797113E-5,7.686693E-5,10.08573,6.824153E-5,635759.4,635759.5
2.3903E-5,15.24933,-5.360849E9,1800.254,1800.254,0.001040801,1.0,0.8496867,3.25848E-4,0.03253872,4.046265E-4,0.01441663,0.02229422,0.001224193,9.848244E-4,0.005306761,0.03711251,0.00153986,0.008179356,0.001780074,4.919174E-4,0.009588934,0.008577244,6.063825E-6,5.752923E-4,2.961908E-5,7.855422E-5,10.08251,6.825222E-5,635556.2,635556.2
2.413272E-5,15.24845,-5.301957E9,1799.935,1799.935,0.001040801,1.0,0.8495616,3.244683E-4,0.03259386,4.025396E-4,0.01442968,0.02239849,0.001227035,9.812836E-4,0.005321139,0.03717827,0.001549587,0.00812554,0.001765053,4.8773E-4,0.00959438,0.008505774,6.006638E-6,5.787621E-4,3.025641E-5,7.918888E-5,10.08131,6.825619E-5,635480.6,635480.6
2.413788E-5,15.24843,-5.300644E9,1799.928,1799.928,0.001040801,1.0,0.8495588,3.244376E-4,0.0325951,4.024932E-4,0.01442997,0.02240082,0.001227097,9.812044E-4,0.005321458,0.03717974,0.001549805,0.00812434,0.001764719,4.876368E-4,0.009594499,0.008504181,6.005366E-6,5.788397E-4,3.027079E-5,7.920308E-5,10.08128,6.825627E-5,635478.9,635478.9
