Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_BENZYNE_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C6H5C2H3_Soln#19 (),Mole_fraction_C6H5C2H5_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_BIPHENYL_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
6.1E-4,15.39165,-8327635.0,1725.292,1725.292,0.00106819,1.0,0.834968,1.407923E-4,0.04618741,1.62552E-4,0.005928977,0.05415521,6.629155E-4,0.002734242,0.03651304,0.004692798,2.128684E-4,3.881871E-5,1.5387E-5,0.003369664,5.232284E-5,1.088047E-7,8.278539E-4,7.978679E-4,0.001729609,0.003103869,9.825265,6.940066E-5,619340.5,619340.6
6.124196E-4,15.39222,-7743131.0,1725.287,1725.287,0.00106819,1.0,0.8349775,1.408222E-4,0.0462054,1.626427E-4,0.005909257,0.05418985,6.626285E-4,0.002729664,0.03647127,0.00469258,2.123692E-4,3.874122E-5,1.535893E-5,0.003363297,5.205282E-5,1.085964E-7,8.285732E-4,7.966783E-4,0.001729191,0.003116322,9.824867,6.939805E-5,619315.4,619315.5
6.125444E-4,15.39225,-7658497.0,1725.287,1725.287,0.00106819,1.0,0.8349779,1.408228E-4,0.04620633,1.626451E-4,0.005908244,0.05419163,6.626137E-4,0.002729429,0.03646912,0.004692568,2.123437E-4,3.873729E-5,1.535749E-5,0.00336297,5.203897E-5,1.08586E-7,8.2861E-4,7.966169E-4,0.00172917,0.003116965,9.824846,6.939792E-5,619314.1,619314.2
6.131704E-4,15.3924,-7574859.0,1725.285,1725.285,0.00106819,1.0,0.8349804,1.408264E-4,0.04621099,1.626607E-4,0.005903163,0.05420055,6.625395E-4,0.002728251,0.03645832,0.004692506,2.122161E-4,3.871758E-5,1.535028E-5,0.003361332,5.19696E-5,1.085337E-7,8.287943E-4,7.963084E-4,0.00172906,0.003120189,9.824744,6.939724E-5,619307.7,619307.8
6.137139E-4,15.39253,-7478838.0,1725.284,1725.284,0.00106819,1.0,0.8349826,1.408288E-4,0.04621503,1.626744E-4,0.00589876,0.05420828,6.624753E-4,0.002727231,0.03644895,0.004692452,2.121058E-4,3.870052E-5,1.534405E-5,0.003359913,5.190955E-5,1.084881E-7,8.289538E-4,7.960405E-4,0.001728965,0.003122986,9.824655,6.939666E-5,619302.1,619302.2
6.139024E-4,15.39258,-7436774.0,1725.284,1725.284,0.00106819,1.0,0.8349833,1.408306E-4,0.04621643,1.626809E-4,0.005897234,0.05421096,6.62453E-4,0.002726878,0.0364457,0.004692432,2.120677E-4,3.869461E-5,1.534189E-5,0.003359422,5.188875E-5,1.084724E-7,8.29009E-4,7.959476E-4,0.001728932,0.003123956,9.824624,6.939645E-5,619300.1,619300.2
6.148893E-4,15.39281,-7238982.0,1725.282,1725.282,0.00106819,1.0,0.8349872,1.408317E-4,0.04622375,1.627002E-4,0.005889257,0.05422496,6.62337E-4,0.002725032,0.0364287,0.004692329,2.118688E-4,3.866375E-5,1.533064E-5,0.003356854,5.178014E-5,1.083895E-7,8.292972E-4,7.954605E-4,0.001728758,0.003129035,9.824463,6.939539E-5,619290.0,619290.0
6.158324E-4,15.39304,-7137461.0,1725.28,1725.28,0.00106819,1.0,0.834991,1.4083E-4,0.04623075,1.627159E-4,0.005881654,0.05423831,6.62227E-4,0.002723274,0.03641246,0.004692227,2.116801E-4,3.863429E-5,1.531998E-5,0.003354408,5.167681E-5,1.083091E-7,8.295712E-4,7.949945E-4,0.001728591,0.003133883,9.824309,6.939438E-5,619280.3,619280.3
6.181736E-4,15.3936,-6697559.0,1725.276,1725.276,0.00106819,1.0,0.8350003,1.408466E-4,0.04624809,1.627874E-4,0.005862859,0.05427127,6.619563E-4,0.002718935,0.03637218,0.004691955,2.112171E-4,3.856183E-5,1.529369E-5,0.00334837,5.142209E-5,1.08111E-7,8.302444E-4,7.938355E-4,0.001728172,0.003145916,9.823928,6.939185E-5,619256.2,619256.3
6.183061E-4,15.39363,-6636794.0,1725.276,1725.276,0.00106819,1.0,0.8350008,1.408472E-4,0.04624907,1.627906E-4,0.005861799,0.05427313,6.61941E-4,0.00271869,0.0363699,0.004691938,2.111911E-4,3.855778E-5,1.529221E-5,0.00334803,5.140776E-5,1.081E-7,8.302822E-4,7.937698E-4,0.001728148,0.003146597,9.823906,6.939171E-5,619254.8,619254.9
6.196057E-4,15.39394,-6366322.0,1725.274,1725.274,0.00106819,1.0,0.835006,1.408515E-4,0.04625868,1.628194E-4,0.005851418,0.05429132,6.617916E-4,0.002716298,0.03634757,0.004691775,2.109376E-4,3.851822E-5,1.527774E-5,0.0033447,5.126755E-5,1.079926E-7,8.306517E-4,7.931249E-4,0.001727912,0.003153277,9.823695,6.939031E-5,619241.5,619241.6
6.19776E-4,15.39398,-6400105.0,1725.273,1725.273,0.00106819,1.0,0.8350067,1.408519E-4,0.04625994,1.628233E-4,0.005850061,0.0542937,6.617721E-4,0.002715985,0.03634464,0.004691753,2.109045E-4,3.851305E-5,1.527586E-5,0.003344265,5.124924E-5,1.079784E-7,8.306999E-4,7.930404E-4,0.001727881,0.003154151,9.823668,6.939012E-5,619239.8,619239.9
6.2E-4,15.39404,-6375065.0,1725.273,1725.273,0.00106819,1.0,0.8350076,1.408529E-4,0.0462616,1.628299E-4,0.005848276,0.05429683,6.617465E-4,0.002715574,0.03634079,0.004691724,2.108611E-4,3.850624E-5,1.527338E-5,0.003343693,5.122517E-5,1.079598E-7,8.307632E-4,7.929291E-4,0.00172784,0.003155302,9.823631,6.938988E-5,619237.5,619237.6
6.202611E-4,15.3941,-6328461.0,1725.273,1725.273,0.00106819,1.0,0.8350086,1.40855E-4,0.04626352,1.628388E-4,0.005846196,0.05430047,6.617167E-4,0.002715095,0.03633631,0.00469169,2.108106E-4,3.849834E-5,1.52705E-5,0.003343027,5.119714E-5,1.079381E-7,8.308369E-4,7.927994E-4,0.001727793,0.003156644,9.823589,6.93896E-5,619234.8,619234.9
6.202738E-4,15.3941,-6317746.0,1725.273,1725.273,0.00106819,1.0,0.8350087,1.408551E-4,0.04626362,1.628392E-4,0.005846095,0.05430064,6.617153E-4,0.002715072,0.03633609,0.004691688,2.108082E-4,3.849795E-5,1.527036E-5,0.003342995,5.119579E-5,1.079371E-7,8.308405E-4,7.927931E-4,0.00172779,0.003156708,9.823587,6.938959E-5,619234.7,619234.8
6.222753E-4,15.39458,-5944543.0,1725.269,1725.269,0.00106819,1.0,0.8350167,1.408669E-4,0.0462784,1.628948E-4,0.005830204,0.05432847,6.614878E-4,0.002711418,0.03630173,0.004691416,2.104241E-4,3.843783E-5,1.524834E-5,0.003337907,5.098201E-5,1.077729E-7,8.314017E-4,7.917973E-4,0.001727422,0.003166989,9.823263,6.938742E-5,619214.3,619214.4
6.231452E-4,15.39479,-5753604.0,1725.268,1725.268,0.00106819,1.0,0.8350202,1.40875E-4,0.04628481,1.629235E-4,0.005823323,0.05434052,6.613893E-4,0.002709838,0.03628681,0.004691292,2.102588E-4,3.841201E-5,1.523883E-5,0.003335707,5.088966E-5,1.077028E-7,8.316434E-4,7.913638E-4,0.00172726,0.003171457,9.823122,6.938648E-5,619205.4,619205.5
6.23701E-4,15.39492,-5635980.0,1725.267,1725.267,0.00106819,1.0,0.8350224,1.408781E-4,0.04628891,1.629376E-4,0.005818935,0.0543482,6.613265E-4,0.002708831,0.03627728,0.00469121,2.101537E-4,3.839562E-5,1.523277E-5,0.003334305,5.083085E-5,1.076584E-7,8.317972E-4,7.910867E-4,0.001727157,0.003174312,9.823032,6.938588E-5,619199.8,619199.8
6.263759E-4,15.39557,-5189424.0,1725.263,1725.263,0.00106819,1.0,0.8350332,1.408899E-4,0.04630861,1.630057E-4,0.005797902,0.05438498,6.610264E-4,0.002704011,0.03623146,0.004690801,2.096537E-4,3.831741E-5,1.520388E-5,0.003327592,5.054968E-5,1.074454E-7,8.325305E-4,7.897504E-4,0.001726653,0.003188044,9.822602,6.938299E-5,619172.6,619172.7
6.264106E-4,15.39557,-5191012.0,1725.263,1725.263,0.00106819,1.0,0.8350333,1.408902E-4,0.04630887,1.630068E-4,0.005797631,0.05438546,6.610226E-4,0.002703949,0.03623087,0.004690795,2.096473E-4,3.83164E-5,1.520351E-5,0.003327506,5.054607E-5,1.074427E-7,8.325399E-4,7.897331E-4,0.001726647,0.003188222,9.822596,6.938295E-5,619172.2,619172.3
6.26439E-4,15.39558,-5184453.0,1725.263,1725.263,0.00106819,1.0,0.8350334,1.408905E-4,0.04630907,1.630078E-4,0.005797408,0.05438585,6.610194E-4,0.002703898,0.03623038,0.004690791,2.09642E-4,3.831558E-5,1.52032E-5,0.003327435,5.054309E-5,1.074404E-7,8.325477E-4,7.897189E-4,0.001726641,0.003188368,9.822591,6.938292E-5,619172.0,619172.0
6.264723E-4,15.39559,-5181931.0,1725.263,1725.263,0.00106819,1.0,0.8350336,1.408908E-4,0.04630932,1.63009E-4,0.005797147,0.0543863,6.610157E-4,0.002703838,0.03622981,0.004690785,2.096359E-4,3.831461E-5,1.520284E-5,0.003327351,5.053961E-5,1.074378E-7,8.325567E-4,7.897022E-4,0.001726635,0.003188539,9.822586,6.938289E-5,619171.6,619171.7
6.274957E-4,15.39583,-4980403.0,1725.262,1725.262,0.00106819,1.0,0.8350377,1.408976E-4,0.04631684,1.630389E-4,0.005789141,0.0544003,6.609019E-4,0.002702007,0.0362123,0.00469062,2.094471E-4,3.828505E-5,1.519189E-5,0.0033248,5.043293E-5,1.073571E-7,8.32834E-4,7.891899E-4,0.00172644,0.00319379,9.822422,6.938178E-5,619161.3,619161.3
6.291621E-4,15.39623,-4584609.0,1725.26,1725.26,0.00106819,1.0,0.8350444,1.409203E-4,0.04632909,1.631042E-4,0.005776149,0.05442299,6.607168E-4,0.002699038,0.0361838,0.004690338,2.091426E-4,3.823759E-5,1.517412E-5,0.003320664,5.026017E-5,1.072295E-7,8.332815E-4,7.883544E-4,0.00172612,0.003202344,9.822154,6.937997E-5,619144.4,619144.5
6.3E-4,15.39644,-4400468.0,1725.259,1725.259,0.00106819,1.0,0.8350478,1.40924E-4,0.04633524,1.631229E-4,0.005769637,0.05443436,6.606238E-4,0.002697552,0.03616948,0.004690192,2.089908E-4,3.821404E-5,1.516524E-5,0.003318593,5.017376E-5,1.071667E-7,8.335048E-4,7.879338E-4,0.001725957,0.003206646,9.82202,6.937907E-5,619135.9,619136.0
6.302991E-4,15.39651,-4358578.0,1725.258,1725.258,0.00106819,1.0,0.835049,1.409262E-4,0.04633744,1.63132E-4,0.005767316,0.05443841,6.605907E-4,0.002697023,0.03616437,0.004690139,2.089368E-4,3.820564E-5,1.516208E-5,0.003317855,5.014299E-5,1.071442E-7,8.335843E-4,7.877836E-4,0.001725899,0.003208181,9.821972,6.937874E-5,619132.9,619133.0
6.31387E-4,15.39677,-4157534.0,1725.257,1725.257,0.00106819,1.0,0.8350534,1.409295E-4,0.04634542,1.631569E-4,0.00575889,0.05445312,6.604707E-4,0.002695102,0.03614579,0.004689944,2.087415E-4,3.81752E-5,1.515064E-5,0.003315178,5.003139E-5,1.070621E-7,8.338722E-4,7.872368E-4,0.001725687,0.003213764,9.821798,6.937756E-5,619122.0,619122.0
6.327326E-4,15.39709,-3975001.0,1725.256,1725.256,0.00106819,1.0,0.8350589,1.409324E-4,0.04635528,1.631873E-4,0.005748499,0.05447125,6.603235E-4,0.002692736,0.03612283,0.004689696,2.085018E-4,3.813765E-5,1.51366E-5,0.00331188,4.989404E-5,1.069597E-7,8.342258E-4,7.865597E-4,0.001725424,0.003220664,9.821584,6.937611E-5,619108.4,619108.5
6.341075E-4,15.39742,-3756886.0,1725.255,1725.255,0.00106819,1.0,0.8350645,1.409398E-4,0.04636535,1.632248E-4,0.00573792,0.05448971,6.601742E-4,0.00269033,0.03609939,0.004689435,2.082593E-4,3.809955E-5,1.512234E-5,0.003308525,4.97545E-5,1.068553E-7,8.345841E-4,7.85867E-4,0.001725153,0.003227712,9.821365,6.937461E-5,619094.6,619094.7
6.341994E-4,15.39745,-3723567.0,1725.254,1725.254,0.00106819,1.0,0.8350649,1.409405E-4,0.04636602,1.632278E-4,0.005737215,0.05449094,6.601643E-4,0.00269017,0.03609782,0.004689418,2.082432E-4,3.809702E-5,1.512139E-5,0.003308302,4.974521E-5,1.068484E-7,8.346079E-4,7.858207E-4,0.001725134,0.003228182,9.82135,6.937451E-5,619093.7,619093.8
6.4E-4,15.39884,-2580674.0,1725.25,1725.25,0.00106819,1.0,0.8350886,1.409862E-4,0.04640839,1.634025E-4,0.005693003,0.05456796,6.59541E-4,0.002680149,0.03599909,0.004688221,2.072446E-4,3.79409E-5,1.506214E-5,0.003294319,4.916527E-5,1.064261E-7,8.360847E-4,7.828875E-4,0.001723966,0.003257915,9.820431,6.936821E-5,619035.8,619035.8
6.417927E-4,15.39928,-2230804.0,1725.248,1725.248,0.00106819,1.0,0.835096,1.409935E-4,0.04642146,1.634466E-4,0.005679472,0.0545915,6.59351E-4,0.002677093,0.03596864,0.004687824,2.069438E-4,3.789378E-5,1.504417E-5,0.003290051,4.898879E-5,1.062981E-7,8.365305E-4,7.81978E-4,0.001723598,0.003267097,9.820148,6.936626E-5,619017.9,619018.0
6.419836E-4,15.39932,-2253461.0,1725.248,1725.248,0.00106819,1.0,0.8350968,1.409942E-4,0.04642285,1.634513E-4,0.005678035,0.05459401,6.593309E-4,0.002676769,0.0359654,0.00468778,2.069119E-4,3.788877E-5,1.504226E-5,0.003289598,4.897007E-5,1.062844E-7,8.365777E-4,7.81881E-4,0.001723559,0.003268075,9.820118,6.936606E-5,619016.0,619016.1
6.420273E-4,15.39933,-2243001.0,1725.248,1725.248,0.00106819,1.0,0.835097,1.409943E-4,0.04642316,1.634522E-4,0.005677706,0.05459458,6.593263E-4,0.002676695,0.03596466,0.004687771,2.069047E-4,3.788763E-5,1.504183E-5,0.003289494,4.896579E-5,1.062813E-7,8.365885E-4,7.818588E-4,0.00172355,0.003268299,9.820111,6.936601E-5,619015.6,619015.7
6.453637E-4,15.40014,-1669067.0,1725.247,1725.247,0.00106819,1.0,0.8351108,1.410187E-4,0.04644742,1.635519E-4,0.005652704,0.05463805,6.589776E-4,0.002671062,0.03590808,0.004686992,2.06355E-4,3.780122E-5,1.500881E-5,0.003281624,4.864101E-5,1.060452E-7,8.374037E-4,7.801618E-4,0.001722855,0.003285377,9.819587,6.936237E-5,618982.6,618982.6
6.453818E-4,15.40015,-1649030.0,1725.247,1725.247,0.00106819,1.0,0.8351109,1.410188E-4,0.04644755,1.635525E-4,0.00565257,0.05463828,6.589757E-4,0.002671032,0.03590777,0.004686988,2.063521E-4,3.780076E-5,1.500863E-5,0.003281582,4.863927E-5,1.060439E-7,8.374081E-4,7.801526E-4,0.001722851,0.003285469,9.819584,6.936236E-5,618982.4,618982.5
6.45641E-4,15.40021,-1590317.0,1725.246,1725.246,0.00106819,1.0,0.8351119,1.410202E-4,0.04644944,1.635587E-4,0.005650636,0.05464164,6.589487E-4,0.002670597,0.03590338,0.004686926,2.063098E-4,3.779415E-5,1.500608E-5,0.003280974,4.861421E-5,1.06026E-7,8.374707E-4,7.800205E-4,0.001722797,0.003286796,9.819544,6.936207E-5,618979.8,618979.9
6.462265E-4,15.40035,-1498702.0,1725.246,1725.246,0.00106819,1.0,0.8351144,1.410254E-4,0.04645369,1.635775E-4,0.005646274,0.05464922,6.588878E-4,0.002669616,0.03589346,0.004686783,2.062148E-4,3.777926E-5,1.500034E-5,0.003279602,4.855773E-5,1.059857E-7,8.376117E-4,7.797222E-4,0.001722674,0.003289793,9.819452,6.936143E-5,618974.0,618974.1
6.47682E-4,15.4007,-1243875.0,1725.246,1725.246,0.00106819,1.0,0.8351204,1.41031E-4,0.04646425,1.636116E-4,0.005635459,0.05466801,6.587372E-4,0.002667187,0.03586882,0.004686425,2.0598E-4,3.774244E-5,1.498613E-5,0.003276205,4.841788E-5,1.058857E-7,8.3796E-4,7.789799E-4,0.001722366,0.003297241,9.819224,6.935985E-5,618959.7,618959.8
6.48233E-4,15.40084,-1169201.0,1725.246,1725.246,0.00106819,1.0,0.8351227,1.410337E-4,0.04646824,1.636266E-4,0.005631375,0.0546751,6.586806E-4,0.00266627,0.0358595,0.004686287,2.058918E-4,3.772855E-5,1.498079E-5,0.003274923,4.836515E-5,1.058477E-7,8.38091E-4,7.786986E-4,0.001722249,0.003300059,9.819138,6.935925E-5,618954.3,618954.3
6.5E-4,15.40126,-868171.8,1725.245,1725.245,0.00106819,1.0,0.8351301,1.410448E-4,0.04648105,1.636765E-4,0.005618319,0.05469777,6.584997E-4,0.002663343,0.03582962,0.004685836,2.056108E-4,3.768432E-5,1.496372E-5,0.003270828,4.819684E-5,1.057266E-7,8.38508E-4,7.777958E-4,0.001721872,0.003309096,9.818863,6.935732E-5,618936.9,618937.0
6.6E-4,15.40369,873711.3,1725.245,1725.245,0.00106819,1.0,0.835172,1.411151E-4,0.04655322,1.639654E-4,0.005545528,0.05482393,6.574972E-4,0.00264711,0.03566105,0.004683054,2.040779E-4,3.744329E-5,1.486947E-5,0.003248077,4.726572E-5,1.050701E-7,8.407795E-4,7.726637E-4,0.001719679,0.003360195,9.817315,6.934639E-5,618839.3,618839.4
6.7E-4,15.40613,2593189.0,1725.25,1725.25,0.00106819,1.0,0.8352145,1.411895E-4,0.04662494,1.642588E-4,0.005474578,0.05494657,6.565291E-4,0.002631426,0.03549336,0.004679893,2.026369E-4,3.721675E-5,1.477909E-5,0.00322603,4.636953E-5,1.044553E-7,8.429043E-4,7.674957E-4,0.001717392,0.003411223,9.815788,6.933542E-5,618743.0,618743.1
6.8E-4,15.40858,4272347.0,1725.258,1725.258,0.00106819,1.0,0.8352574,1.412666E-4,0.04669623,1.645549E-4,0.005405418,0.0550658,6.555942E-4,0.002616271,0.03532656,0.004676371,2.012791E-4,3.70031E-5,1.469234E-5,0.003204648,4.550609E-5,1.038754E-7,8.448875E-4,7.622963E-4,0.001715014,0.003462179,9.814279,6.932441E-5,618647.9,618648.0
6.9E-4,15.41103,5909507.0,1725.272,1725.272,0.00106819,1.0,0.8353007,1.413463E-4,0.04676709,1.648536E-4,0.005337998,0.05518177,6.546917E-4,0.002601623,0.03516063,0.004672506,1.999967E-4,3.68011E-5,1.460894E-5,0.003183899,4.467341E-5,1.033269E-7,8.467336E-4,7.570698E-4,0.001712551,0.003513066,9.81279,6.931335E-5,618554.0,618554.1
7.0E-4,15.4135,7504825.0,1725.289,1725.289,0.00106819,1.0,0.8353444,1.414285E-4,0.04683754,1.651548E-4,0.005272271,0.05529458,6.538201E-4,0.002587464,0.03499556,0.004668314,1.987826E-4,3.660968E-5,1.452862E-5,0.003163748,4.386971E-5,1.028068E-7,8.484473E-4,7.518201E-4,0.001710006,0.003563882,9.811319,6.930226E-5,618461.3,618461.3
7.1E-4,15.41597,9058700.0,1725.311,1725.311,0.00106819,1.0,0.8353885,1.415132E-4,0.04690759,1.654585E-4,0.005208191,0.05540434,6.529782E-4,0.002573773,0.03483133,0.00466381,1.976301E-4,3.642787E-5,1.445115E-5,0.003144165,4.309335E-5,1.023125E-7,8.500329E-4,7.46551E-4,0.001707382,0.003614628,9.809865,6.929114E-5,618369.7,618369.7
7.2E-4,15.41846,1.057156E7,1725.336,1725.336,0.00106819,1.0,0.835433,1.416002E-4,0.04697725,1.657646E-4,0.005145712,0.05551118,6.521647E-4,0.002560533,0.03466795,0.00465901,1.965333E-4,3.625478E-5,1.437632E-5,0.00312512,4.234281E-5,1.018415E-7,8.514947E-4,7.41266E-4,0.001704683,0.003665305,9.808429,6.927997E-5,618279.1,618279.1
7.3E-4,15.42095,1.204379E7,1725.365,1725.365,0.00106819,1.0,0.8354777,1.416896E-4,0.04704652,1.660731E-4,0.00508479,0.05561519,6.513784E-4,0.002547726,0.03450539,0.004653926,1.95487E-4,3.608961E-5,1.430393E-5,0.003106585,4.161672E-5,1.013917E-7,8.528367E-4,7.359685E-4,0.001701912,0.003715912,9.807009,6.926877E-5,618189.7,618189.7
7.4E-4,15.42345,1.347578E7,1725.398,1725.398,0.00106819,1.0,0.8355227,1.417813E-4,0.04711543,1.663839E-4,0.005025383,0.05571648,6.506182E-4,0.002535334,0.03434365,0.004648572,1.944863E-4,3.593165E-5,1.423381E-5,0.003088534,4.091383E-5,1.009612E-7,8.540629E-4,7.306616E-4,0.001699071,0.003766451,9.805606,6.925753E-5,618101.2,618101.2
7.5E-4,15.42596,1.486793E7,1725.435,1725.435,0.00106819,1.0,0.835568,1.418752E-4,0.04718398,1.666969E-4,0.00496745,0.05581514,6.498829E-4,0.002523341,0.03418272,0.00464296,1.935267E-4,3.578023E-5,1.416579E-5,0.003070941,4.023297E-5,1.005481E-7,8.551772E-4,7.253482E-4,0.001696164,0.003816921,9.804219,6.924626E-5,618013.8,618013.8
7.6E-4,15.42848,1.622063E7,1725.475,1725.475,0.00106819,1.0,0.8356135,1.419713E-4,0.04725218,1.670121E-4,0.004910951,0.05591128,6.491714E-4,0.002511731,0.03402259,0.004637103,1.926044E-4,3.563476E-5,1.409972E-5,0.003053783,3.957307E-5,1.001509E-7,8.561833E-4,7.200311E-4,0.001693193,0.003867323,9.802847,6.923495E-5,617927.3,617927.3
7.7E-4,15.43101,1.753427E7,1725.519,1725.519,0.00106819,1.0,0.8356592,1.420694E-4,0.04732003,1.673293E-4,0.004855848,0.05600497,6.484828E-4,0.00250049,0.03386325,0.004631011,1.917157E-4,3.549469E-5,1.403547E-5,0.003037037,3.893312E-5,9.976794E-8,8.570846E-4,7.147129E-4,0.00169016,0.003917655,9.801491,6.922362E-5,617841.8,617841.8
7.8E-4,15.43355,1.880927E7,1725.566,1725.566,0.00106819,1.0,0.8357051,1.421696E-4,0.04738755,1.676487E-4,0.004802103,0.05609632,6.478162E-4,0.002489602,0.03370468,0.004624694,1.908574E-4,3.535953E-5,1.397291E-5,0.003020681,3.831221E-5,9.939804E-8,8.578848E-4,7.09396E-4,0.001687068,0.003967919,9.800148,6.921225E-5,617757.2,617757.2
7.9E-4,15.43609,2.004606E7,1725.617,1725.617,0.00106819,1.0,0.8357512,1.422719E-4,0.04745473,1.6797E-4,0.004749678,0.0561854,6.471705E-4,0.002479054,0.03354688,0.004618163,1.900266E-4,3.522883E-5,1.391193E-5,0.003004697,3.770948E-5,9.903994E-8,8.585872E-4,7.040827E-4,0.00168392,0.004018114,9.798821,6.920085E-5,617673.5,617673.5
8.0E-4,15.43864,2.124507E7,1725.67,1725.67,0.00106819,1.0,0.8357974,1.42376E-4,0.0475216,1.682932E-4,0.00469854,0.0562723,6.465449E-4,0.002468832,0.03338985,0.004611427,1.892205E-4,3.510219E-5,1.385242E-5,0.002989063,3.712414E-5,9.869254E-8,8.59195E-4,6.987751E-4,0.001680716,0.00406824,9.797507,6.918942E-5,617590.6,617590.6
8.1E-4,15.44119,2.240664E7,1725.727,1725.727,0.00106819,1.0,0.8358437,1.424821E-4,0.04758815,1.686183E-4,0.004648654,0.0563571,6.459385E-4,0.002458923,0.03323356,0.004604496,1.884367E-4,3.497923E-5,1.379428E-5,0.002973763,3.655542E-5,9.835484E-8,8.597113E-4,6.934753E-4,0.001677459,0.004118297,9.796206,6.917797E-5,617508.6,617508.7
8.2E-4,15.44376,2.353156E7,1725.786,1725.786,0.00106819,1.0,0.8358902,1.4259E-4,0.04765439,1.689452E-4,0.004599986,0.05643987,6.453506E-4,0.002449315,0.03307801,0.004597377,1.876731E-4,3.485962E-5,1.373742E-5,0.002958779,3.600265E-5,9.802592E-8,8.601391E-4,6.881851E-4,0.001674151,0.004168284,9.794918,6.916649E-5,617427.5,617427.5
8.3E-4,15.44632,2.461998E7,1725.849,1725.849,0.00106819,1.0,0.8359367,1.426997E-4,0.04772032,1.692738E-4,0.004552505,0.05652068,6.447803E-4,0.002439995,0.0329232,0.004590079,1.869277E-4,3.474306E-5,1.368175E-5,0.002944096,3.546517E-5,9.770497E-8,8.604815E-4,6.829064E-4,0.001670793,0.004218201,9.793644,6.915499E-5,617347.1,617347.1
8.4E-4,15.4489,2.567247E7,1725.914,1725.914,0.00106819,1.0,0.8359833,1.428111E-4,0.04778595,1.696042E-4,0.004506178,0.05659962,6.44227E-4,0.002430952,0.03276911,0.004582609,1.861986E-4,3.462926E-5,1.362721E-5,0.002929696,3.494235E-5,9.739122E-8,8.607412E-4,6.776407E-4,0.001667387,0.004268047,9.792382,6.914346E-5,617267.6,617267.6
8.5E-4,15.45148,2.668953E7,1725.982,1725.982,0.00106819,1.0,0.8360299,1.429241E-4,0.0478513,1.699362E-4,0.004460976,0.05667674,6.436899E-4,0.002422176,0.03261573,0.004574975,1.854843E-4,3.451796E-5,1.357372E-5,0.002915567,3.443363E-5,9.7084E-8,8.60921E-4,6.723896E-4,0.001663935,0.004317822,9.791131,6.913191E-5,617188.8,617188.8
8.6E-4,15.45407,2.767164E7,1726.052,1726.052,0.00106819,1.0,0.8360766,1.430389E-4,0.04791635,1.702698E-4,0.004416868,0.05675212,6.431684E-4,0.002413655,0.03246306,0.004567183,1.847834E-4,3.440895E-5,1.352121E-5,0.002901693,3.393846E-5,9.67827E-8,8.610235E-4,6.671546E-4,0.001660439,0.004367525,9.789893,6.912034E-5,617110.7,617110.7
8.7E-4,15.45666,2.861929E7,1726.125,1726.125,0.00106819,1.0,0.8361233,1.431551E-4,0.04798112,1.706049E-4,0.004373827,0.05682582,6.426617E-4,0.002405379,0.0323111,0.004559241,1.840944E-4,3.430201E-5,1.346963E-5,0.002888063,3.345633E-5,9.648674E-8,8.610513E-4,6.619369E-4,0.001656899,0.004417156,9.788666,6.910876E-5,617033.4,617033.4
8.8E-4,15.45925,2.953297E7,1726.201,1726.201,0.00106819,1.0,0.83617,1.432729E-4,0.0480456,1.709414E-4,0.004331823,0.05689789,6.421693E-4,0.002397339,0.03215982,0.004551154,1.834161E-4,3.419694E-5,1.341891E-5,0.002874664,3.298675E-5,9.619561E-8,8.610068E-4,6.567379E-4,0.001653316,0.004466714,9.78745,6.909715E-5,616956.7,616956.8
8.9E-4,15.46185,3.041318E7,1726.279,1726.279,0.00106819,1.0,0.8362167,1.433922E-4,0.04810981,1.712794E-4,0.004290831,0.05696841,6.416906E-4,0.002389524,0.03200923,0.004542928,1.827476E-4,3.409358E-5,1.3369E-5,0.002861484,3.252926E-5,9.590886E-8,8.608925E-4,6.515587E-4,0.001649693,0.004516199,9.786246,6.908553E-5,616880.8,616880.8
9.0E-4,15.46446,3.126041E7,1726.359,1726.359,0.00106819,1.0,0.8362633,1.435129E-4,0.04817375,1.716187E-4,0.004250824,0.05703743,6.412249E-4,0.002381927,0.03185931,0.004534569,1.820878E-4,3.399176E-5,1.331985E-5,0.002848512,3.208343E-5,9.562605E-8,8.607107E-4,6.464004E-4,0.00164603,0.004565608,9.785051,6.90739E-5,616805.5,616805.5
