Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C10H8_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_STILB_Soln#3 (),Mole_fraction_C6H5C2H_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_C6H5CHCH3_Soln#3 (),Mole_fraction_BIPHENYL_Soln#3 (),Mole_fraction_C14H10_Soln#3 (),Mole_fraction_C16H10_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_BIN1A_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
0.047,15.8121,603228.5,1101.124,1101.124,0.001845056,1.0,0.8890762,0.008593395,0.001193073,0.01440349,7.885988E-4,2.89434E-4,0.02146797,2.210259E-5,0.02608569,6.32004E-5,5.95655E-4,0.001552447,0.02689949,0.008427341,3.690912E-5,6.011842E-5,1.641332E-4,3.697621E-5,8.494574E-5,2.379109E-5,10.54306,1.166843E-4,664587.3,664587.3
0.048,15.81472,613122.7,1101.228,1101.228,0.001845056,1.0,0.8887002,0.008742394,0.001223241,0.01459948,7.997788E-4,2.959789E-4,0.02180657,2.295559E-5,0.02603904,6.285876E-5,6.017255E-4,0.001574012,0.02666988,0.008312467,3.638566E-5,6.202074E-5,1.668875E-4,3.776437E-5,8.406096E-5,2.444685E-5,10.54231,1.16665E-4,664540.0,664540.0
0.049,15.81733,622699.8,1101.334,1101.334,0.001845056,1.0,0.888328,0.008890357,0.00125345,0.01479251,8.108064E-4,3.02447E-4,0.02214163,2.382E-5,0.02599243,6.252063E-5,6.076065E-4,0.001595248,0.02644299,0.008199218,3.587102E-5,6.393192E-5,1.696207E-4,3.854846E-5,8.318538E-5,2.51057E-5,10.54158,1.166457E-4,664493.9,664493.9
0.05,15.81995,631968.1,1101.441,1101.441,0.001845056,1.0,0.8879596,0.009037298,0.001283695,0.01498264,8.216846E-4,3.088378E-4,0.02247321,2.469561E-5,0.02594586,6.218591E-5,6.133024E-4,0.001616159,0.02621876,0.008087569,3.536502E-5,6.585145E-5,1.723332E-4,3.932843E-5,8.231887E-5,2.576756E-5,10.54087,1.166264E-4,664448.8,664448.8
0.051,15.82256,640937.3,1101.55,1101.55,0.001845056,1.0,0.8875949,0.009183234,0.00131397,0.01516993,8.324169E-4,3.151495E-4,0.02280138,2.558217E-5,0.02589934,6.185449E-5,6.188182E-4,0.001636753,0.02599715,0.007977484,3.486743E-5,6.77787E-5,1.750253E-4,4.010418E-5,8.146125E-5,2.64323E-5,10.54017,1.166071E-4,664404.7,664404.7
0.052,15.82517,649615.7,1101.66,1101.66,0.001845056,1.0,0.8872338,0.009328177,0.001344271,0.01535445,8.430059E-4,3.213819E-4,0.02312619,2.647947E-5,0.02585286,6.152626E-5,6.24158E-4,0.001657035,0.02577811,0.007868939,3.437808E-5,6.971321E-5,1.776976E-4,4.087565E-5,8.061239E-5,2.709983E-5,10.53948,1.165879E-4,664361.6,664361.6
0.053,15.82778,658011.5,1101.772,1101.772,0.001845056,1.0,0.8868763,0.009472142,0.001374592,0.01553625,8.534546E-4,3.27534E-4,0.02344771,2.738729E-5,0.02580642,6.120114E-5,6.293261E-4,0.001677011,0.02556159,0.007761906,3.389679E-5,7.165444E-5,1.803503E-4,4.164278E-5,7.977212E-5,2.777005E-5,10.53882,1.165687E-4,664319.5,664319.5
0.054,15.83039,666133.1,1101.886,1101.886,0.001845056,1.0,0.8865223,0.009615142,0.001404928,0.01571539,8.637661E-4,3.336049E-4,0.02376598,2.830542E-5,0.02576003,6.087902E-5,6.343271E-4,0.001696686,0.02534756,0.007656354,3.342336E-5,7.360186E-5,1.82984E-4,4.24055E-5,7.894031E-5,2.844285E-5,10.53816,1.165495E-4,664278.4,664278.4
0.055,15.833,673986.8,1102.0,1102.0,0.001845056,1.0,0.8861719,0.00975719,0.001435275,0.01589193,8.739427E-4,3.395947E-4,0.02408106,2.923366E-5,0.02571369,6.055983E-5,6.391642E-4,0.001716067,0.02513596,0.007552264,3.295766E-5,7.555508E-5,1.855989E-4,4.316377E-5,7.811683E-5,2.911815E-5,10.53753,1.165303E-4,664238.2,664238.2
0.056,15.8356,681580.9,1102.116,1102.116,0.001845056,1.0,0.8858248,0.009898298,0.001465627,0.01606593,8.839873E-4,3.455025E-4,0.024393,3.017178E-5,0.02566738,6.024347E-5,6.43842E-4,0.001735157,0.02492676,0.007449604,3.249949E-5,7.751357E-5,1.881955E-4,4.391752E-5,7.730153E-5,2.979584E-5,10.5369,1.165111E-4,664198.9,664198.9
0.057,15.8382,688922.3,1102.234,1102.234,0.001845056,1.0,0.885481,0.01003848,0.001495981,0.01623742,8.939024E-4,3.513279E-4,0.02470185,3.111959E-5,0.02562113,5.992985E-5,6.483642E-4,0.001753964,0.02471991,0.007348353,3.20487E-5,7.947689E-5,1.90774E-4,4.46667E-5,7.649429E-5,3.047584E-5,10.53629,1.16492E-4,664160.5,664160.5
0.058,15.8408,696017.5,1102.352,1102.352,0.001845056,1.0,0.8851406,0.01017774,0.001526332,0.01640647,9.036905E-4,3.570708E-4,0.02500767,3.20769E-5,0.02557492,5.96189E-5,6.527343E-4,0.00177249,0.02451537,0.007248485,3.160513E-5,8.144463E-5,1.933348E-4,4.541129E-5,7.569499E-5,3.115806E-5,10.5357,1.164729E-4,664122.9,664122.9
0.059,15.8434,702873.3,1102.472,1102.472,0.001845056,1.0,0.8848034,0.01031611,0.001556676,0.01657312,9.13354E-4,3.627309E-4,0.02531049,3.30435E-5,0.02552876,5.931054E-5,6.56956E-4,0.001790742,0.02431311,0.007149978,3.116863E-5,8.341636E-5,1.958783E-4,4.615122E-5,7.490351E-5,3.18424E-5,10.53512,1.164538E-4,664086.3,664086.3
0.06,15.84599,709494.8,1102.593,1102.593,0.001845056,1.0,0.8844694,0.01045357,0.001587008,0.01673743,9.228951E-4,3.683082E-4,0.02561037,3.40192E-5,0.02548264,5.90047E-5,6.610328E-4,0.001808723,0.02411309,0.007052809,3.073907E-5,8.539169E-5,1.984047E-4,4.688647E-5,7.411973E-5,3.25288E-5,10.53455,1.164347E-4,664050.4,664050.4
0.061,15.84858,715887.8,1102.715,1102.715,0.001845056,1.0,0.8841385,0.01059016,0.001617325,0.01689943,9.323162E-4,3.738028E-4,0.02590736,3.500381E-5,0.02543657,5.87013E-5,6.649679E-4,0.001826439,0.02391527,0.006956956,3.031629E-5,8.737024E-5,2.009144E-4,4.761701E-5,7.334354E-5,3.321717E-5,10.53399,1.164157E-4,664015.4,664015.4
0.062,15.85117,722057.9,1102.838,1102.838,0.001845056,1.0,0.8838108,0.01072587,0.001647623,0.01705916,9.416194E-4,3.792145E-4,0.02620148,3.599716E-5,0.02539055,5.840028E-5,6.687647E-4,0.001843893,0.02371962,0.006862398,2.990017E-5,8.935165E-5,2.034075E-4,4.83428E-5,7.257484E-5,3.390742E-5,10.53345,1.163967E-4,663981.2,663981.2
0.063,15.85375,728011.4,1102.962,1102.962,0.001845056,1.0,0.8834861,0.01086072,0.001677898,0.01721669,9.508067E-4,3.845435E-4,0.02649279,3.699905E-5,0.02534457,5.810157E-5,6.724263E-4,0.001861091,0.0235261,0.006769114,2.949056E-5,9.133553E-5,2.058846E-4,4.906382E-5,7.181352E-5,3.459948E-5,10.53292,1.163777E-4,663947.8,663947.8
0.064,15.85633,733753.4,1103.088,1103.088,0.001845056,1.0,0.8831644,0.01099471,0.001708146,0.01737203,9.598804E-4,3.8979E-4,0.02678133,3.800931E-5,0.02529865,5.78051E-5,6.759559E-4,0.001878036,0.02333468,0.006677084,2.908733E-5,9.332157E-5,2.083456E-4,4.978004E-5,7.105948E-5,3.529327E-5,10.5324,1.163588E-4,663915.2,663915.2
0.065,15.85891,739289.7,1103.214,1103.214,0.001845056,1.0,0.8828457,0.01112787,0.001738365,0.01752525,9.688423E-4,3.949541E-4,0.02706714,3.902776E-5,0.02525277,5.751083E-5,6.793564E-4,0.001894732,0.02314533,0.006586287,2.869037E-5,9.53094E-5,2.107911E-4,5.049144E-5,7.031263E-5,3.598873E-5,10.5319,1.163399E-4,663883.3,663883.3
0.066,15.86148,744625.8,1103.341,1103.341,0.001845056,1.0,0.8825299,0.01126018,0.00176855,0.01767637,9.776944E-4,4.000361E-4,0.02735026,4.005423E-5,0.02520695,5.721868E-5,6.826308E-4,0.001911184,0.02295802,0.006496705,2.829955E-5,9.729871E-5,2.132211E-4,5.1198E-5,6.957287E-5,3.668576E-5,10.5314,1.16321E-4,663852.1,663852.1
0.067,15.86405,749766.3,1103.469,1103.469,0.001845056,1.0,0.8822169,0.01139168,0.001798698,0.01782543,9.864385E-4,4.050362E-4,0.02763073,4.108854E-5,0.02516117,5.69286E-5,6.85782E-4,0.001927395,0.0227727,0.006408319,2.791474E-5,9.928919E-5,2.15636E-4,5.18997E-5,6.884011E-5,3.738431E-5,10.53092,1.163022E-4,663821.7,663821.7
0.068,15.86661,754715.0,1103.598,1103.598,0.001845056,1.0,0.8819068,0.01152235,0.001828806,0.01797248,9.950767E-4,4.099548E-4,0.02790858,4.213053E-5,0.02511545,5.664053E-5,6.888127E-4,0.001943369,0.02258937,0.00632111,2.753583E-5,1.012805E-4,2.18036E-4,5.259652E-5,6.811426E-5,3.80843E-5,10.53045,1.162834E-4,663792.0,663792.0
0.069,15.86918,759476.2,1103.728,1103.728,0.001845056,1.0,0.8815996,0.01165222,0.001858871,0.01811755,0.001003611,4.147921E-4,0.02818385,4.318002E-5,0.02506977,5.635443E-5,6.917258E-4,0.001959111,0.02240797,0.00623506,2.716272E-5,1.032724E-4,2.204214E-4,5.328846E-5,6.739523E-5,3.878566E-5,10.52999,1.162646E-4,663763.0,663763.0
0.07,15.87173,764053.8,1103.859,1103.859,0.001845056,1.0,0.881295,0.01178128,0.00188889,0.01826067,0.001012042,4.195485E-4,0.02845658,4.423686E-5,0.02502415,5.607023E-5,6.945239E-4,0.001974622,0.02222849,0.006150152,2.679528E-5,1.052645E-4,2.227923E-4,5.397549E-5,6.668293E-5,3.948832E-5,10.52954,1.162459E-4,663734.7,663734.7
0.071,15.87428,768451.4,1103.991,1103.991,0.001845056,1.0,0.8809932,0.01190956,0.001918858,0.01840188,0.001020372,4.242246E-4,0.0287268,4.530089E-5,0.02497857,5.578789E-5,6.972095E-4,0.001989908,0.0220509,0.006066367,2.643342E-5,1.072567E-4,2.25149E-4,5.465761E-5,6.59773E-5,4.019222E-5,10.5291,1.162272E-4,663707.0,663707.0
0.072,15.87683,772673.1,1104.123,1104.123,0.001845056,1.0,0.8806941,0.01203705,0.001948775,0.01854122,0.001028604,4.288206E-4,0.02899454,4.637194E-5,0.02493305,5.550735E-5,6.997852E-4,0.002004972,0.02187517,0.00598369,2.607702E-5,1.092485E-4,2.274916E-4,5.533481E-5,6.527824E-5,4.08973E-5,10.52867,1.162085E-4,663680.0,663680.0
0.073,15.87938,776726.0,1104.256,1104.256,0.001845056,1.0,0.8803977,0.01216376,0.001978636,0.01867872,0.001036738,4.333372E-4,0.02925985,4.744986E-5,0.02488759,5.522858E-5,7.022535E-4,0.002019816,0.02170127,0.005902104,2.572599E-5,1.112398E-4,2.298205E-4,5.600708E-5,6.458568E-5,4.160348E-5,10.52825,1.161899E-4,663653.6,663653.6
0.074,15.88191,780612.2,1104.389,1104.389,0.001845056,1.0,0.8801038,0.0122897,0.00200844,0.01881441,0.001044776,4.377748E-4,0.02952275,4.853449E-5,0.02484217,5.495154E-5,7.046167E-4,0.002034445,0.02152917,0.005821593,2.538023E-5,1.132303E-4,2.321358E-4,5.667442E-5,6.389956E-5,4.231072E-5,10.52784,1.161714E-4,663627.9,663627.9
0.075,15.88445,784335.6,1104.524,1104.524,0.001845056,1.0,0.8798125,0.01241488,0.002038183,0.01894831,0.001052719,4.421341E-4,0.02978327,4.962569E-5,0.02479681,5.467618E-5,7.068771E-4,0.002048861,0.02135886,0.005742143,2.503964E-5,1.152198E-4,2.344376E-4,5.733683E-5,6.32198E-5,4.301894E-5,10.52745,1.161528E-4,663602.8,663602.8
0.076,15.88698,787899.9,1104.659,1104.659,0.001845056,1.0,0.8795238,0.01253931,0.002067862,0.01908047,0.001060569,4.464155E-4,0.03004145,5.072331E-5,0.0247515,5.440245E-5,7.09037E-4,0.002063067,0.02119031,0.005663737,2.470414E-5,1.17208E-4,2.367262E-4,5.799431E-5,6.254632E-5,4.372808E-5,10.52706,1.161344E-4,663578.3,663578.3
0.077,15.8895,791308.6,1104.795,1104.795,0.001845056,1.0,0.8792377,0.01266298,0.002097476,0.01921091,0.001068328,4.506198E-4,0.03029731,5.18272E-5,0.02470625,5.413034E-5,7.110985E-4,0.002077068,0.02102348,0.005586361,2.437362E-5,1.191947E-4,2.390018E-4,5.864685E-5,6.187908E-5,4.44381E-5,10.52668,1.161159E-4,663554.4,663554.4
0.078,15.89202,794565.3,1104.931,1104.931,0.001845056,1.0,0.8789539,0.01278591,0.002127022,0.01933966,0.001075996,4.547472E-4,0.03055088,5.29372E-5,0.02466105,5.385977E-5,7.130642E-4,0.002090865,0.02085837,0.005509999,2.4048E-5,1.211797E-4,2.412645E-4,5.929446E-5,6.121798E-5,4.514892E-5,10.52631,1.160975E-4,663531.1,663531.1
0.079,15.89453,797673.3,1105.068,1105.068,0.001845056,1.0,0.8786727,0.01290811,0.002156497,0.01946675,0.001083576,4.587986E-4,0.0308022,5.405318E-5,0.02461591,5.359073E-5,7.14936E-4,0.002104462,0.02069494,0.005434637,2.372718E-5,1.231627E-4,2.435145E-4,5.993713E-5,6.056297E-5,4.58605E-5,10.52595,1.160792E-4,663508.3,663508.3
0.08,15.89704,800636.0,1105.205,1105.205,0.001845056,1.0,0.8783939,0.01302957,0.002185899,0.01959221,0.001091068,4.627745E-4,0.03105129,5.517501E-5,0.02457082,5.332319E-5,7.167159E-4,0.002117861,0.02053317,0.005360262,2.341109E-5,1.251436E-4,2.45752E-4,6.057487E-5,5.991399E-5,4.657277E-5,10.5256,1.160609E-4,663486.1,663486.1
0.081,15.89954,803456.6,1105.343,1105.343,0.001845056,1.0,0.8781175,0.01315032,0.002215226,0.01971606,0.001098475,4.666757E-4,0.03129818,5.630253E-5,0.02452579,5.30571E-5,7.184059E-4,0.002131066,0.02037304,0.005286859,2.309965E-5,1.271221E-4,2.479771E-4,6.120769E-5,5.927098E-5,4.728568E-5,10.52525,1.160426E-4,663464.5,663464.5
0.082,15.90203,806138.1,1105.481,1105.481,0.001845056,1.0,0.8778434,0.01327034,0.002244476,0.01983832,0.001105796,4.705029E-4,0.0315429,5.743562E-5,0.02448082,5.279243E-5,7.20008E-4,0.002144079,0.02021453,0.005214417,2.279278E-5,1.290981E-4,2.5019E-4,6.18356E-5,5.863389E-5,4.799919E-5,10.52492,1.160244E-4,663443.4,663443.4
0.083,15.90452,808681.8,1105.62,1105.62,0.001845056,1.0,0.8775717,0.01338965,0.002273645,0.01995904,0.001113033,4.742565E-4,0.03178546,5.857413E-5,0.0244359,5.252916E-5,7.215243E-4,0.002156904,0.02005761,0.00514292,2.249039E-5,1.310713E-4,2.523909E-4,6.245859E-5,5.800263E-5,4.871322E-5,10.52459,1.160062E-4,663422.8,663422.9
0.084,15.90701,811091.0,1105.759,1105.759,0.001845056,1.0,0.8773023,0.01350826,0.002302733,0.02007823,0.001120189,4.779373E-4,0.03202591,5.971793E-5,0.02439105,5.226724E-5,7.229567E-4,0.002169541,0.01990227,0.005072355,2.21924E-5,1.330416E-4,2.545798E-4,6.307668E-5,5.737718E-5,4.942773E-5,10.52427,1.159881E-4,663402.8,663402.8
0.085,15.90949,813368.2,1105.899,1105.899,0.001845056,1.0,0.8770352,0.01362616,0.002331738,0.02019591,0.001127263,4.81546E-4,0.03226426,6.086689E-5,0.02434625,5.200665E-5,7.243069E-4,0.002181996,0.01974849,0.005002711,2.189875E-5,1.350088E-4,2.56757E-4,6.368987E-5,5.675746E-5,5.014268E-5,10.52396,1.1597E-4,663383.3,663383.3
0.086,15.91196,815515.7,1106.039,1106.039,0.001845056,1.0,0.8767703,0.01374337,0.002360656,0.02031211,0.001134257,4.850834E-4,0.03250054,6.202089E-5,0.0243015,5.174737E-5,7.255766E-4,0.002194268,0.01959624,0.004933976,2.160936E-5,1.369728E-4,2.589225E-4,6.429818E-5,5.614344E-5,5.085801E-5,10.52366,1.15952E-4,663364.2,663364.2
0.087,15.91442,817535.6,1106.18,1106.18,0.001845056,1.0,0.8765077,0.01385989,0.002389488,0.02042686,0.001141172,4.885502E-4,0.03273477,6.317979E-5,0.02425682,5.148936E-5,7.267677E-4,0.002206362,0.01944551,0.004866137,2.132416E-5,1.389333E-4,2.610765E-4,6.490162E-5,5.553506E-5,5.157367E-5,10.52337,1.15934E-4,663345.7,663345.7
0.088,15.91688,819433.6,1106.32,1106.32,0.001845056,1.0,0.8762473,0.01397573,0.002418229,0.02054017,0.001148009,4.91947E-4,0.03296699,6.434347E-5,0.0242122,5.12326E-5,7.278821E-4,0.00221828,0.01929627,0.004799181,2.104308E-5,1.408901E-4,2.632191E-4,6.550019E-5,5.493225E-5,5.22896E-5,10.52308,1.159161E-4,663327.6,663327.6
0.089,15.91934,821211.3,1106.462,1106.462,0.001845056,1.0,0.875989,0.01409088,0.00244688,0.02065207,0.00115477,4.952745E-4,0.0331972,6.55118E-5,0.02416764,5.097707E-5,7.289214E-4,0.002230025,0.01914851,0.004733097,2.076604E-5,1.428433E-4,2.653506E-4,6.609391E-5,5.433498E-5,5.300577E-5,10.5228,1.158983E-4,663310.0,663310.0
0.09,15.92178,822870.6,1106.603,1106.603,0.001845056,1.0,0.875733,0.01420536,0.002475437,0.02076258,0.001161454,4.985335E-4,0.03342543,6.668466E-5,0.02412313,5.072274E-5,7.298872E-4,0.002241598,0.01900221,0.004667874,2.049299E-5,1.447925E-4,2.674709E-4,6.66828E-5,5.374319E-5,5.372213E-5,10.52253,1.158804E-4,663292.9,663292.9
0.091,15.92423,824414.2,1106.745,1106.745,0.001845056,1.0,0.875479,0.01431917,0.0025039,0.02087173,0.001168065,5.017249E-4,0.03365171,6.786193E-5,0.02407869,5.046959E-5,7.307811E-4,0.002253001,0.01885735,0.0046035,2.022385E-5,1.467376E-4,2.695802E-4,6.726686E-5,5.315685E-5,5.443862E-5,10.52227,1.158627E-4,663276.3,663276.3
0.092,15.92666,825844.4,1106.887,1106.887,0.001845056,1.0,0.8752272,0.01443231,0.002532266,0.02097953,0.001174601,5.048492E-4,0.03387606,6.904348E-5,0.02403432,5.02176E-5,7.316047E-4,0.002264238,0.01871391,0.004539965,1.995857E-5,1.486786E-4,2.716786E-4,6.784612E-5,5.25759E-5,5.515521E-5,10.52201,1.15845E-4,663260.0,663260.0
0.093,15.92909,827164.0,1107.029,1107.029,0.001845056,1.0,0.8749775,0.01454479,0.002560534,0.021086,0.001181065,5.079073E-4,0.0340985,7.022921E-5,0.02399,4.996674E-5,7.323596E-4,0.002275311,0.01857188,0.004477257,1.969708E-5,1.506152E-4,2.737662E-4,6.842058E-5,5.200029E-5,5.587184E-5,10.52176,1.158273E-4,663244.2,663244.2
0.094,15.93151,828375.4,1107.172,1107.172,0.001845056,1.0,0.8747298,0.01465662,0.002588703,0.02119117,0.001187457,5.108997E-4,0.03431905,7.141898E-5,0.02394575,4.9717E-5,7.330474E-4,0.002286221,0.01843123,0.004415364,1.943931E-5,1.525473E-4,2.758432E-4,6.899026E-5,5.142999E-5,5.658848E-5,10.52151,1.158097E-4,663228.9,663228.9
0.095,15.93392,829480.8,1107.315,1107.315,0.001845056,1.0,0.8744842,0.01476779,0.002616771,0.02129505,0.001193779,5.138274E-4,0.03453773,7.261269E-5,0.02390156,4.946836E-5,7.336695E-4,0.002296971,0.01829196,0.004354278,1.918521E-5,1.544748E-4,2.779097E-4,6.955518E-5,5.086495E-5,5.730507E-5,10.52128,1.157922E-4,663214.0,663214.0
0.096,15.93633,830482.5,1107.458,1107.458,0.001845056,1.0,0.8742406,0.01487832,0.002644736,0.02139767,0.001200031,5.16691E-4,0.03475457,7.381023E-5,0.02385743,4.92208E-5,7.342273E-4,0.002307563,0.01815404,0.004293988,1.893472E-5,1.563975E-4,2.799657E-4,7.011535E-5,5.030513E-5,5.802158E-5,10.52105,1.157747E-4,663199.4,663199.4
0.097,15.93873,831382.7,1107.601,1107.601,0.001845056,1.0,0.8739991,0.0149882,0.002672597,0.02149904,0.001206213,5.194915E-4,0.03496957,7.501148E-5,0.02381337,4.89743E-5,7.347223E-4,0.002317999,0.01801747,0.004234484,1.868779E-5,1.583154E-4,2.820114E-4,7.06708E-5,4.975049E-5,5.873796E-5,10.52082,1.157573E-4,663185.3,663185.3
0.098,15.94112,832181.8,1107.744,1107.744,0.001845056,1.0,0.8737595,0.01509745,0.002700353,0.02159918,0.001212328,5.222294E-4,0.03518277,7.621633E-5,0.02376937,4.872885E-5,7.351559E-4,0.002328281,0.01788221,0.004175755,1.844435E-5,1.602284E-4,2.840468E-4,7.122154E-5,4.920099E-5,5.945418E-5,10.52061,1.157399E-4,663171.6,663171.6
0.099,15.94351,832880.5,1107.888,1107.888,0.001845056,1.0,0.8735218,0.01520605,0.002728002,0.02169811,0.001218376,5.249054E-4,0.03539418,7.742467E-5,0.02372544,4.848442E-5,7.355295E-4,0.002338411,0.01774826,0.004117792,1.820436E-5,1.621362E-4,2.86072E-4,7.176759E-5,4.865659E-5,6.017018E-5,10.52039,1.157226E-4,663158.3,663158.3
0.1,15.94588,833480.6,1108.032,1108.032,0.001845056,1.0,0.8732861,0.01531403,0.002755544,0.02179584,0.001224358,5.275205E-4,0.03560382,7.863639E-5,0.02368158,4.8241E-5,7.358445E-4,0.002348391,0.01761561,0.004060584,1.796775E-5,1.640389E-4,2.880873E-4,7.230897E-5,4.811724E-5,6.088594E-5,10.52019,1.157053E-4,663145.4,663145.4
