Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_STILB_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_BIPHENYL_Soln#10 (),Mole_fraction_C14H10_Soln#10 (),Mole_fraction_C16H10_Soln#10 (),Mole_fraction_BIN1B_Soln#10 (),Mole_fraction_BIN1A_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
9.0E-4,15.8451,-1.503997E7,1443.028,1443.028,0.001399698,1.0,0.8745084,0.01991529,1.197499E-5,0.01625252,0.004195169,4.728964E-5,3.70697E-5,0.02785674,1.303775E-4,0.03147611,5.893669E-4,3.764752E-4,0.004275275,0.01903368,2.722507E-5,1.045323E-4,3.220436E-4,1.23568E-4,7.431796E-6,1.116408E-4,10.46001,8.833631E-5,659352.0,659352.0
0.001,15.84899,-1.291049E7,1442.733,1442.733,0.001399698,1.0,0.8732774,0.02042945,1.187663E-5,0.01684275,0.004422791,5.190831E-5,4.182776E-5,0.0291591,1.509732E-4,0.03094711,5.774383E-4,3.767654E-4,0.004405522,0.0179349,2.55043E-5,1.155062E-4,3.458057E-4,1.332949E-4,8.814206E-6,1.242671E-4,10.4553,8.831463E-5,659055.3,659055.3
0.0011,15.85299,-1.092768E7,1442.481,1442.481,0.001399698,1.0,0.8721092,0.02093191,1.179684E-5,0.0173884,0.00464137,5.655269E-5,4.657338E-5,0.03039743,1.725797E-4,0.03042861,5.662816E-4,3.762005E-4,0.004520763,0.01690649,2.421246E-5,1.266246E-4,3.694463E-4,1.426194E-4,1.031068E-5,1.369308E-4,10.45084,8.829235E-5,658774.1,658774.1
0.0012,15.85709,-9101325.0,1442.269,1442.269,0.001399698,1.0,0.8709987,0.02142371,1.172885E-5,0.01789312,0.004851625,6.121537E-5,5.12961E-5,0.0315767,1.951284E-4,0.02992029,5.556867E-4,3.748856E-4,0.004622304,0.01594272,2.310849E-5,1.378654E-4,3.929694E-4,1.515422E-4,1.192069E-5,1.496033E-4,10.44661,8.826952E-5,658507.1,658507.1
0.0013,15.86128,-7424629.0,1442.095,1442.095,0.001399698,1.0,0.8699414,0.02190557,1.166977E-5,0.01836005,0.005054175,6.588975E-5,5.59869E-5,0.03270122,2.185509E-4,0.02942173,5.45554E-4,3.729108E-4,0.00471129,0.01503866,2.210572E-5,1.49209E-4,4.16373E-4,1.600668E-4,1.364367E-5,1.622597E-4,10.44258,8.824618E-5,658253.3,658253.3
0.0014,15.86556,-5887013.0,1441.954,1441.954,0.001399698,1.0,0.8689336,0.02237812,1.161813E-5,0.01879201,0.005249571,7.057021E-5,6.063819E-5,0.03377478,2.427804E-4,0.02893249,5.358252E-4,3.703549E-4,0.00478874,0.01418988,2.117176E-5,1.606384E-4,4.39652E-4,1.681995E-4,1.547913E-5,1.748786E-4,10.43875,8.822239E-5,658011.7,658011.7
0.0015,15.86991,-4475714.0,1441.844,1441.844,0.001399698,1.0,0.8679718,0.02284188,1.157307E-5,0.0191916,0.005438327,7.525216E-5,6.524399E-5,0.03480093,2.677502E-4,0.02845214,5.264588E-4,3.672883E-4,0.004855602,0.01339226,2.029296E-5,1.721388E-4,4.628003E-4,1.759504E-4,1.742614E-5,1.874424E-4,10.43509,8.819821E-5,657781.3,657781.4
0.0016,15.87433,-3179843.0,1441.764,1441.764,0.001399698,1.0,0.867053,0.02329732,1.153392E-5,0.01956104,0.005620884,7.993184E-5,6.97992E-5,0.03578271,2.933998E-4,0.02798031,5.174224E-4,3.637718E-4,0.004912695,0.01264226,1.946258E-5,1.83698E-4,4.858099E-4,1.833291E-4,1.94844E-5,1.99936E-4,10.4316,8.817368E-5,657561.5,657561.5
0.001610099,15.87478,-3068675.0,1441.757,1441.757,0.001399698,1.0,0.8669625,0.02334287,1.15304E-5,0.01959675,0.005638992,8.040419E-5,7.025625E-5,0.03587951,2.960256E-4,0.02793312,5.165268E-4,3.633938E-4,0.004917947,0.01256904,1.938125E-5,1.848681E-4,4.881256E-4,1.84054E-4,1.969842E-5,2.011934E-4,10.43126,8.817118E-5,657539.9,657539.9
0.001610225,15.87478,-3078000.0,1441.757,1441.757,0.001399698,1.0,0.8669614,0.02334344,1.153044E-5,0.0195972,0.005639218,8.041011E-5,7.026197E-5,0.03588072,2.960585E-4,0.02793253,5.165156E-4,3.633891E-4,0.004918012,0.01256812,1.938023E-5,1.848828E-4,4.881546E-4,1.840631E-4,1.970111E-5,2.012091E-4,10.43126,8.817115E-5,657539.6,657539.6
0.001610258,15.87478,-3079976.0,1441.757,1441.757,0.001399698,1.0,0.8669611,0.02334359,1.153043E-5,0.01959732,0.005639277,8.041166E-5,7.026347E-5,0.03588103,2.960671E-4,0.02793238,5.165127E-4,3.633878E-4,0.004918029,0.01256789,1.937996E-5,1.848866E-4,4.881622E-4,1.840654E-4,1.970181E-5,2.012132E-4,10.43126,8.817115E-5,657539.5,657539.6
0.001610508,15.87479,-3074353.0,1441.757,1441.757,0.001399698,1.0,0.8669588,0.02334471,1.153033E-5,0.0195982,0.005639724,8.042333E-5,7.027476E-5,0.03588342,2.961321E-4,0.02793121,5.164905E-4,3.633784E-4,0.004918158,0.01256608,1.937796E-5,1.849156E-4,4.882194E-4,1.840833E-4,1.970712E-5,2.012443E-4,10.43125,8.817108E-5,657539.0,657539.0
0.001610794,15.87481,-3094635.0,1441.756,1441.756,0.001399698,1.0,0.8669563,0.023346,1.153026E-5,0.0195992,0.005640236,8.043671E-5,7.028769E-5,0.03588616,2.962066E-4,0.02792988,5.16465E-4,3.633677E-4,0.004918305,0.01256401,1.937566E-5,1.849487E-4,4.88285E-4,1.841038E-4,1.971319E-5,2.012799E-4,10.43124,8.817101E-5,657538.4,657538.4
0.001610843,15.87481,-3211072.0,1441.756,1441.756,0.001399698,1.0,0.8669558,0.02334622,1.153023E-5,0.01959938,0.005640324,8.0439E-5,7.028991E-5,0.03588662,2.962194E-4,0.02792965,5.164607E-4,3.633658E-4,0.004918331,0.01256366,1.937527E-5,1.849544E-4,4.882962E-4,1.841073E-4,1.971423E-5,2.01286E-4,10.43124,8.8171E-5,657538.3,657538.3
0.001610857,15.87481,-3055837.0,1441.756,1441.756,0.001399698,1.0,0.8669557,0.02334628,1.153022E-5,0.01959943,0.005640348,8.043964E-5,7.029053E-5,0.03588676,2.962229E-4,0.02792958,5.164595E-4,3.633653E-4,0.004918338,0.01256356,1.937516E-5,1.84956E-4,4.882994E-4,1.841083E-4,1.971452E-5,2.012877E-4,10.43123,8.8171E-5,657538.2,657538.3
0.001611402,15.87483,-3084291.0,1441.756,1441.756,0.001399698,1.0,0.8669508,0.02334874,1.153004E-5,0.01960135,0.005641325,8.046515E-5,7.03152E-5,0.03589197,2.96365E-4,0.02792704,5.16411E-4,3.633448E-4,0.004918618,0.01255962,1.937078E-5,1.850192E-4,4.884244E-4,1.841473E-4,1.972611E-5,2.013556E-4,10.43122,8.817086E-5,657537.1,657537.1
0.001611484,15.87484,-3085142.0,1441.756,1441.756,0.001399698,1.0,0.8669501,0.02334911,1.153002E-5,0.01960163,0.005641471,8.046898E-5,7.03189E-5,0.03589275,2.963863E-4,0.02792666,5.164038E-4,3.633417E-4,0.004918661,0.01255903,1.937012E-5,1.850287E-4,4.884431E-4,1.841532E-4,1.972785E-5,2.013657E-4,10.43121,8.817084E-5,657536.9,657537.0
0.00161151,15.87484,-3051843.0,1441.756,1441.756,0.001399698,1.0,0.8669499,0.02334923,1.153E-5,0.01960173,0.005641518,8.04702E-5,7.032008E-5,0.035893,2.963931E-4,0.02792653,5.164014E-4,3.633407E-4,0.004918674,0.01255884,1.936991E-5,1.850317E-4,4.884491E-4,1.84155E-4,1.97284E-5,2.01369E-4,10.43121,8.817084E-5,657536.8,657536.9
0.001612353,15.87488,-3094709.0,1441.755,1441.755,0.001399698,1.0,0.8669424,0.02335302,1.152976E-5,0.01960469,0.005643025,8.050959E-5,7.035817E-5,0.03590105,2.966124E-4,0.0279226,5.163268E-4,3.63309E-4,0.004919107,0.01255276,1.936316E-5,1.851293E-4,4.886422E-4,1.842153E-4,1.97463E-5,2.014738E-4,10.43118,8.817063E-5,657535.1,657535.1
0.001612421,15.87488,-3034638.0,1441.755,1441.755,0.001399698,1.0,0.8669417,0.02335333,1.152974E-5,0.01960493,0.005643147,8.051279E-5,7.036126E-5,0.0359017,2.966302E-4,0.02792228,5.163207E-4,3.633064E-4,0.004919142,0.01255227,1.936261E-5,1.851373E-4,4.886579E-4,1.842202E-4,1.974776E-5,2.014823E-4,10.43118,8.817061E-5,657534.9,657535.0
0.001613676,15.87493,-3023245.0,1441.755,1441.755,0.001399698,1.0,0.8669305,0.02335898,1.152913E-5,0.01960934,0.005645392,8.057149E-5,7.041801E-5,0.03591369,2.969572E-4,0.02791643,5.162096E-4,3.63259E-4,0.004919786,0.01254321,1.935254E-5,1.852828E-4,4.889455E-4,1.843099E-4,1.977444E-5,2.016385E-4,10.43114,8.81703E-5,657532.2,657532.3
0.001613861,15.87494,-3067518.0,1441.754,1441.754,0.001399698,1.0,0.8669289,0.02335981,1.1529E-5,0.01960999,0.005645722,8.058013E-5,7.042636E-5,0.03591546,2.970053E-4,0.02791557,5.161932E-4,3.63252E-4,0.00491988,0.01254188,1.935106E-5,1.853042E-4,4.889879E-4,1.843231E-4,1.977837E-5,2.016615E-4,10.43113,8.817026E-5,657531.8,657531.9
0.001613951,15.87495,-3043900.0,1441.754,1441.754,0.001399698,1.0,0.8669281,0.02336022,1.152896E-5,0.01961031,0.005645883,8.058435E-5,7.043044E-5,0.03591632,2.970289E-4,0.02791514,5.161852E-4,3.632486E-4,0.004919927,0.01254123,1.935034E-5,1.853146E-4,4.890086E-4,1.843296E-4,1.978029E-5,2.016727E-4,10.43113,8.817023E-5,657531.6,657531.7
0.001614008,15.87495,-3063177.0,1441.754,1441.754,0.001399698,1.0,0.8669276,0.02336048,1.152895E-5,0.01961051,0.005645986,8.058704E-5,7.043304E-5,0.03591687,2.970438E-4,0.02791488,5.161801E-4,3.632465E-4,0.004919956,0.01254081,1.934988E-5,1.853213E-4,4.890217E-4,1.843337E-4,1.978151E-5,2.016798E-4,10.43113,8.817022E-5,657531.5,657531.6
0.001614029,15.87495,-3116993.0,1441.754,1441.754,0.001399698,1.0,0.8669274,0.02336057,1.152893E-5,0.01961058,0.005646024,8.058802E-5,7.043399E-5,0.03591707,2.970493E-4,0.02791478,5.161783E-4,3.632457E-4,0.004919967,0.01254066,1.934971E-5,1.853237E-4,4.890265E-4,1.843352E-4,1.978195E-5,2.016824E-4,10.43113,8.817021E-5,657531.5,657531.5
0.001614076,15.87495,-3018767.0,1441.754,1441.754,0.001399698,1.0,0.866927,0.02336078,1.15289E-5,0.01961075,0.005646108,8.059022E-5,7.043611E-5,0.03591751,2.970615E-4,0.02791456,5.161741E-4,3.632439E-4,0.004919991,0.01254032,1.934934E-5,1.853292E-4,4.890373E-4,1.843385E-4,1.978295E-5,2.016883E-4,10.43113,8.81702E-5,657531.4,657531.4
0.001615128,15.875,-3014529.0,1441.754,1441.754,0.001399698,1.0,0.8669176,0.02336552,1.152851E-5,0.01961444,0.005647987,8.06394E-5,7.048365E-5,0.03592755,2.973356E-4,0.02790965,5.160809E-4,3.632041E-4,0.004920529,0.01253274,1.934091E-5,1.854511E-4,4.892783E-4,1.844137E-4,1.980532E-5,2.018191E-4,10.43109,8.816994E-5,657529.1,657529.2
0.001615392,15.87501,-3016348.0,1441.753,1441.753,0.001399698,1.0,0.8669152,0.02336671,1.152849E-5,0.01961537,0.005648459,8.065174E-5,7.049558E-5,0.03593007,2.974044E-4,0.02790842,5.160576E-4,3.631942E-4,0.004920664,0.01253084,1.93388E-5,1.854817E-4,4.893388E-4,1.844325E-4,1.981094E-5,2.01852E-4,10.43108,8.816988E-5,657528.6,657528.6
0.001632891,15.87579,-2775579.0,1441.743,1441.743,0.001399698,1.0,0.8667597,0.02344537,1.152247E-5,0.01967632,0.005679644,8.147002E-5,7.12857E-5,0.03609642,3.019748E-4,0.02782692,5.145176E-4,3.625263E-4,0.004929467,0.01240543,1.919934E-5,1.875109E-4,4.933463E-4,1.856766E-4,2.018535E-5,2.040277E-4,10.43049,8.816554E-5,657491.4,657491.5
0.001650294,15.87657,-2567845.0,1441.733,1441.733,0.001399698,1.0,0.8666063,0.02352337,1.151642E-5,0.01973612,0.005710487,8.228365E-5,7.20698E-5,0.03626062,3.065385E-4,0.02774612,5.12994E-4,3.618505E-4,0.004937956,0.01228201,1.906195E-5,1.895304E-4,4.973275E-4,1.869031E-4,2.056132E-5,2.06189E-4,10.42991,8.816123E-5,657454.7,657454.8
0.001662276,15.8771,-2434623.0,1441.727,1441.727,0.001399698,1.0,0.8665013,0.02357693,1.151255E-5,0.01977681,0.005731623,8.28437E-5,7.260866E-5,0.03637296,3.096911E-4,0.02769062,5.119497E-4,3.613788E-4,0.004943648,0.0121978,1.89681E-5,1.909215E-4,5.000658E-4,1.877412E-4,2.082208E-5,2.076755E-4,10.42951,8.815825E-5,657429.6,657429.7
0.001665031,15.87723,-2405121.0,1441.725,1441.725,0.001399698,1.0,0.8664772,0.02358923,1.151159E-5,0.01978611,0.005736471,8.297246E-5,7.273244E-5,0.03639871,3.104171E-4,0.02767788,5.117102E-4,3.612696E-4,0.004944939,0.01217852,1.894661E-5,1.912415E-4,5.006951E-4,1.879332E-4,2.088225E-5,2.080171E-4,10.42942,8.815756E-5,657423.9,657423.9
0.001665824,15.87726,-2398689.0,1441.725,1441.725,0.001399698,1.0,0.8664703,0.02359277,1.151135E-5,0.01978878,0.005737866,8.300951E-5,7.276805E-5,0.03640611,3.106261E-4,0.02767421,5.116412E-4,3.612381E-4,0.004945309,0.01217298,1.894043E-5,1.913336E-4,5.008762E-4,1.879884E-4,2.089958E-5,2.081154E-4,10.42939,8.815737E-5,657422.2,657422.3
0.001665876,15.87727,-2401868.0,1441.725,1441.725,0.001399698,1.0,0.8664699,0.023593,1.151133E-5,0.01978896,0.005737957,8.301194E-5,7.277039E-5,0.0364066,3.106398E-4,0.02767397,5.116367E-4,3.61236E-4,0.004945334,0.01217262,1.894002E-5,1.913396E-4,5.008881E-4,1.879921E-4,2.090072E-5,2.081218E-4,10.42939,8.815735E-5,657422.1,657422.2
0.001665923,15.87727,-2394499.0,1441.725,1441.725,0.001399698,1.0,0.8664694,0.02359321,1.151131E-5,0.01978912,0.005738041,8.301416E-5,7.277252E-5,0.03640704,3.106524E-4,0.02767375,5.116325E-4,3.612341E-4,0.004945356,0.01217229,1.893965E-5,1.913451E-4,5.008989E-4,1.879954E-4,2.090176E-5,2.081277E-4,10.42939,8.815734E-5,657422.0,657422.1
0.001667778,15.87735,-2366141.0,1441.724,1441.724,0.001399698,1.0,0.8664533,0.02360149,1.151064E-5,0.01979536,0.005741301,8.310083E-5,7.285581E-5,0.03642435,3.111415E-4,0.02766518,5.114713E-4,3.611604E-4,0.00494622,0.01215934,1.892521E-5,1.915605E-4,5.013224E-4,1.881244E-4,2.094231E-5,2.083576E-4,10.42933,8.815688E-5,657418.1,657418.2
0.001668514,15.87738,-2419408.0,1441.723,1441.723,0.001399698,1.0,0.8664468,0.02360477,1.151066E-5,0.01979784,0.005742596,8.313525E-5,7.288889E-5,0.03643122,3.113358E-4,0.02766178,5.114073E-4,3.611311E-4,0.004946562,0.0121542,1.891948E-5,1.916461E-4,5.014906E-4,1.881756E-4,2.095843E-5,2.084489E-4,10.4293,8.81567E-5,657416.6,657416.7
0.001668546,15.87739,-2355435.0,1441.723,1441.723,0.001399698,1.0,0.8664466,0.02360491,1.151065E-5,0.01979795,0.005742652,8.313674E-5,7.289032E-5,0.03643152,3.113442E-4,0.02766163,5.114046E-4,3.611298E-4,0.004946577,0.01215397,1.891923E-5,1.916498E-4,5.014979E-4,1.881778E-4,2.095912E-5,2.084529E-4,10.4293,8.815669E-5,657416.5,657416.6
0.001668584,15.87739,-2384822.0,1441.723,1441.723,0.001399698,1.0,0.8664462,0.02360508,1.151062E-5,0.01979807,0.005742717,8.313849E-5,7.289199E-5,0.03643187,3.11354E-4,0.02766146,5.114013E-4,3.611283E-4,0.004946594,0.01215371,1.891894E-5,1.916541E-4,5.015064E-4,1.881804E-4,2.095994E-5,2.084575E-4,10.4293,8.815668E-5,657416.5,657416.5
0.001669115,15.87741,-2349374.0,1441.723,1441.723,0.001399698,1.0,0.8664416,0.02360745,1.151037E-5,0.01979986,0.00574365,8.31633E-5,7.291584E-5,0.03643682,3.114941E-4,0.027659,5.113552E-4,3.611072E-4,0.004946841,0.01215001,1.891481E-5,1.917158E-4,5.016277E-4,1.882173E-4,2.097156E-5,2.085233E-4,10.42928,8.815655E-5,657415.4,657415.4
0.001669388,15.87742,-2359580.0,1441.723,1441.723,0.001399698,1.0,0.8664392,0.02360867,1.151044E-5,0.01980078,0.00574413,8.317608E-5,7.292811E-5,0.03643937,3.115662E-4,0.02765774,5.113314E-4,3.610963E-4,0.004946968,0.0121481,1.891268E-5,1.917476E-4,5.016901E-4,1.882363E-4,2.097754E-5,2.085572E-4,10.42928,8.815648E-5,657414.8,657414.9
0.001669399,15.87742,-2404232.0,1441.723,1441.723,0.001399698,1.0,0.8664391,0.02360872,1.151043E-5,0.01980081,0.005744149,8.317658E-5,7.29286E-5,0.03643947,3.115691E-4,0.02765769,5.113305E-4,3.610958E-4,0.004946973,0.01214803,1.89126E-5,1.917488E-4,5.016926E-4,1.882371E-4,2.097778E-5,2.085585E-4,10.42928,8.815648E-5,657414.8,657414.8
0.00166966,15.87744,-2370316.0,1441.723,1441.723,0.001399698,1.0,0.8664369,0.02360988,1.151032E-5,0.01980169,0.005744608,8.318879E-5,7.294032E-5,0.0364419,3.11638E-4,0.02765648,5.113078E-4,3.610854E-4,0.004947094,0.01214621,1.891057E-5,1.917791E-4,5.017522E-4,1.882552E-4,2.09835E-5,2.085909E-4,10.42927,8.815641E-5,657414.2,657414.3
0.001676987,15.87776,-2253140.0,1441.719,1441.719,0.001399698,1.0,0.8663732,0.02364254,1.150773E-5,0.01982623,0.005757462,8.353117E-5,7.32691E-5,0.03651009,3.135732E-4,0.02762265,5.106732E-4,3.607924E-4,0.004950466,0.01209525,1.885372E-5,1.926304E-4,5.034247E-4,1.887633E-4,2.114425E-5,2.094986E-4,10.42903,8.815459E-5,657399.0,657399.1
0.0017,15.8788,-1988607.0,1441.709,1441.709,0.001399698,1.0,0.8661744,0.02374485,1.15003E-5,0.01990241,0.005797649,8.460632E-5,7.429984E-5,0.03672292,3.196711E-4,0.02751665,5.086892E-4,3.598597E-4,0.004960768,0.01193662,1.867657E-5,1.953054E-4,5.086727E-4,1.90347E-4,2.165324E-5,2.123469E-4,10.42827,8.814885E-5,657351.5,657351.6
0.0018,15.88332,-894764.1,1441.679,1441.679,0.001399698,1.0,0.8653334,0.02418484,1.147138E-5,0.02021758,0.005969,8.927323E-5,7.874283E-5,0.03762415,3.465081E-4,0.02706086,5.002323E-4,3.556008E-4,0.005000517,0.01127232,1.79315E-5,2.069519E-4,5.313798E-4,1.970167E-4,2.393291E-5,2.246649E-4,10.42508,8.812377E-5,657150.6,657150.6
0.0019,15.88788,111248.0,1441.67,1441.67,0.001399698,1.0,0.8645278,0.02461763,1.144708E-5,0.02050829,0.006135277,9.39308E-5,8.312573E-5,0.03848874,3.738587E-4,0.02661263,4.920319E-4,3.510384E-4,0.005032567,0.01064665,1.722484E-5,2.186298E-4,5.539221E-4,2.033506E-4,2.632263E-5,2.36881E-4,10.42203,8.809846E-5,656958.2,656958.2
0.002,15.89248,1036009.0,1441.683,1441.683,0.001399698,1.0,0.8637555,0.02504353,1.142695E-5,0.0207761,0.006296793,9.857771E-5,8.744671E-5,0.03931882,4.016734E-4,0.02617171,4.840682E-4,3.462114E-4,0.005057493,0.01005709,1.655424E-5,2.303326E-4,5.762905E-4,2.093614E-4,2.882222E-5,2.489881E-4,10.41911,8.807298E-5,656773.7,656773.8
0.0021,15.8971,1885865.0,1441.714,1441.714,0.001399698,1.0,0.8630144,0.02546281,1.141069E-5,0.02102246,0.00645384,1.03213E-4,9.170442E-5,0.04011639,4.299055E-4,0.02573784,4.763234E-4,3.411547E-4,0.005075826,0.009501343,1.591752E-5,2.420546E-4,5.984757E-4,2.150619E-4,3.143149E-5,2.609804E-4,10.4163,8.804735E-5,656596.8,656596.8
0.0022,15.90175,2666539.0,1441.762,1441.762,0.001399698,1.0,0.8623027,0.02587575,1.139798E-5,0.02124872,0.006606682,1.07836E-4,9.589792E-5,0.04088327,4.585108E-4,0.0253108,4.687816E-4,3.358997E-4,0.005088051,0.008977288,1.531267E-5,2.537908E-4,6.204687E-4,2.204647E-4,3.415032E-5,2.72853E-4,10.4136,8.80216E-5,656426.8,656426.9
0.0023,15.90642,3383183.0,1441.827,1441.827,0.001399698,1.0,0.8616189,0.02628256,1.138857E-5,0.02145611,0.006755565,1.124464E-4,1.000266E-4,0.04162112,4.874477E-4,0.0248904,4.614285E-4,3.304748E-4,0.005094619,0.008482969,1.473783E-5,2.65537E-4,6.422603E-4,2.255821E-4,3.697866E-5,2.846021E-4,10.41101,8.799577E-5,656263.4,656263.5
0.0024,15.9111,4040455.0,1441.905,1441.905,0.001399698,1.0,0.8609614,0.02668346,1.138221E-5,0.02164576,0.006900719,1.170439E-4,1.040902E-4,0.0423315,5.166766E-4,0.02447643,4.54251E-4,3.249055E-4,0.005095945,0.008016575,1.419128E-5,2.772896E-4,6.638416E-4,2.304263E-4,3.991651E-5,2.962244E-4,10.40852,8.796987E-5,656106.2,656106.3
0.0025,15.91579,4642568.0,1441.998,1441.998,0.001399698,1.0,0.8603288,0.02707865,1.137869E-5,0.02181873,0.007042352,1.216285E-4,1.080885E-4,0.04301586,5.461602E-4,0.02406872,4.472374E-4,3.19215E-4,0.005092414,0.007576427,1.36714E-5,2.890452E-4,6.852039E-4,2.350088E-4,4.296391E-5,3.077178E-4,10.40611,8.794394E-5,655954.8,655954.9
0.0026,15.92049,5193333.0,1442.102,1442.102,0.001399698,1.0,0.8597197,0.02746831,1.137778E-5,0.02197602,0.007180663,1.262002E-4,1.120217E-4,0.04367552,5.758629E-4,0.02366712,4.403769E-4,3.134244E-4,0.005084384,0.007160969,1.317668E-5,3.008011E-4,7.063385E-4,2.393409E-4,4.612091E-5,3.190802E-4,10.4038,8.7918E-5,655808.9,655809.0
0.0027,15.92519,5696183.0,1442.218,1442.218,0.001399698,1.0,0.859133,0.0278526,1.137929E-5,0.02211853,0.007315833,1.307593E-4,1.1589E-4,0.04431173,6.057514E-4,0.02327147,4.336597E-4,3.075528E-4,0.00507219,0.006768751,1.270572E-5,3.125548E-4,7.272374E-4,2.434336E-4,4.938757E-5,3.303105E-4,10.40156,8.789207E-5,655668.1,655668.2
0.0028,15.92988,6154215.0,1442.344,1442.344,0.001399698,1.0,0.8585675,0.02823167,1.138304E-5,0.02224711,0.007448032,1.353058E-4,1.196938E-4,0.04492564,6.357936E-4,0.02288163,4.270767E-4,3.016175E-4,0.00505614,0.006398422,1.225718E-5,3.243038E-4,7.478923E-4,2.472972E-4,5.276385E-5,3.414076E-4,10.39941,8.786617E-5,655532.1,655532.3
0.0029,15.93457,6570197.0,1442.479,1442.479,0.001399698,1.0,0.858022,0.02860565,1.138885E-5,0.02236258,0.007577419,1.398399E-4,1.234335E-4,0.04551833,6.659592E-4,0.02249749,4.206199E-4,2.956343E-4,0.005036526,0.006048725,1.182982E-5,3.360461E-4,7.682955E-4,2.509418E-4,5.624957E-5,3.523711E-4,10.39732,8.784032E-5,655400.8,655400.9
0.003,15.93925,6946574.0,1442.623,1442.623,0.001399698,1.0,0.8574958,0.02897468,1.139654E-5,0.02246567,0.007704141,1.443619E-4,1.271098E-4,0.04609082,6.962193E-4,0.02211891,4.142814E-4,2.896177E-4,0.005013618,0.005718481,1.142247E-5,3.477799E-4,7.884394E-4,2.543771E-4,5.984429E-5,3.632006E-4,10.39531,8.781455E-5,655273.7,655273.9
0.0031,15.94391,7285491.0,1442.774,1442.774,0.001399698,1.0,0.8569877,0.02933887,1.140594E-5,0.02255709,0.007828336,1.488719E-4,1.307233E-4,0.04664403,7.265466E-4,0.02174579,4.080544E-4,2.835808E-4,0.00498767,0.005406592,1.103402E-5,3.595032E-4,8.08317E-4,2.576122E-4,6.35472E-5,3.73896E-4,10.39336,8.778885E-5,655150.7,655150.9
0.0032,15.94856,7588799.0,1442.932,1442.932,0.001399698,1.0,0.8564971,0.02969832,1.141686E-5,0.02263749,0.007950135,1.533701E-4,1.342747E-4,0.04717885,7.569147E-4,0.02137804,4.019322E-4,2.775356E-4,0.00495892,0.005112027,1.066343E-5,3.712143E-4,8.27921E-4,2.606559E-4,6.735693E-5,3.844574E-4,10.39147,8.776327E-5,655031.6,655031.8
0.0033,15.95319,7858030.0,1443.097,1443.097,0.001399698,1.0,0.8560229,0.03005313,1.142911E-5,0.02270749,0.008069659,1.578566E-4,1.377646E-4,0.0476961,7.872986E-4,0.02101556,3.959088E-4,2.714931E-4,0.004927592,0.00483382,1.030969E-5,3.829116E-4,8.47245E-4,2.635166E-4,7.127141E-5,3.948847E-4,10.38963,8.77378E-5,654916.1,654916.4
0.0034,15.9578,8094395.0,1443.267,1443.267,0.001399698,1.0,0.8555646,0.03040338,1.144251E-5,0.02276767,0.008187021,1.623314E-4,1.41194E-4,0.04819656,8.176743E-4,0.02065826,3.899783E-4,2.654633E-4,0.004893895,0.004571066,9.971879E-6,3.945934E-4,8.662824E-4,2.662024E-4,7.52876E-5,4.05178E-4,10.38786,8.771247E-5,654804.1,654804.3
0.0035,15.96238,8301196.0,1443.441,1443.441,0.001399698,1.0,0.8551214,0.03074913,1.145719E-5,0.02281857,0.008302329,1.667944E-4,1.445635E-4,0.04868093,8.480189E-4,0.02030607,3.841363E-4,2.594554E-4,0.004858026,0.004322924,9.649122E-6,4.062578E-4,8.850267E-4,2.687207E-4,7.94016E-5,4.153372E-4,10.38613,8.768728E-5,654695.3,654695.5
0.0036,15.96694,8486270.0,1443.62,1443.62,0.001399698,1.0,0.8546925,0.03109052,1.14738E-5,0.02286072,0.008415683,1.712456E-4,1.478739E-4,0.04914995,8.783111E-4,0.01995889,3.783874E-4,2.534775E-4,0.004820174,0.004088561,9.340954E-6,4.179039E-4,9.034732E-4,2.710793E-4,8.361729E-5,4.253646E-4,10.38446,8.766226E-5,654589.6,654589.8
0.0037,15.97146,8646637.0,1443.803,1443.803,0.001399698,1.0,0.8542773,0.0314276,1.149154E-5,0.02289461,0.008527176,1.756851E-4,1.511262E-4,0.04960425,9.085309E-4,0.01961665,3.727224E-4,2.475373E-4,0.004780509,0.003867228,9.046598E-6,4.295302E-4,9.216168E-4,2.73285E-4,8.793734E-5,4.352622E-4,10.38283,8.763741E-5,654486.8,654487.0
