Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_STILB_Soln#6 (),Mole_fraction_C6H5C2H_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_C6H5CHCH3_Soln#6 (),Mole_fraction_BIPHENYL_Soln#6 (),Mole_fraction_C14H10_Soln#6 (),Mole_fraction_C16H10_Soln#6 (),Mole_fraction_C6H5C2H4C6H5_Soln#6 (),Mole_fraction_BIN1A_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
0.0036,15.81435,4082448.0,1247.949,1247.949,0.001623649,1.0,0.88582,0.01256787,3.373254E-4,0.01401771,0.001598501,2.043643E-4,0.02057485,2.558264E-5,0.03041308,2.82387E-4,5.600877E-4,0.002232163,0.02697429,0.003866312,2.41295E-5,5.687013E-5,1.725179E-4,4.205729E-5,7.410558E-5,2.98863E-5,10.51371,1.026694E-4,662736.7,662736.8
0.0037,15.81689,4113343.0,1248.026,1248.026,0.001623649,1.0,0.8854139,0.01276162,3.437644E-4,0.01421304,0.001623357,2.089172E-4,0.020899,2.671815E-5,0.03041595,2.780535E-4,5.648807E-4,0.002262879,0.0267293,0.003726669,2.349181E-5,5.867682E-5,1.758389E-4,4.314834E-5,7.204347E-5,3.091012E-5,10.51267,1.026529E-4,662671.1,662671.1
0.0038,15.81939,4137622.0,1248.104,1248.104,0.001623649,1.0,0.8850181,0.01295049,3.500936E-4,0.01440307,0.001647643,2.133519E-4,0.02121567,2.786147E-5,0.0304171,2.737971E-4,5.693882E-4,0.002292714,0.02648982,0.003592454,2.28768E-5,6.046927E-5,1.791034E-4,4.422217E-5,7.003725E-5,3.193066E-5,10.51166,1.026367E-4,662607.8,662607.8
0.0039,15.82183,4155906.0,1248.182,1248.182,0.001623649,1.0,0.8846323,0.01313464,3.563154E-4,0.01458799,0.001671379,2.176708E-4,0.0215251,2.901183E-5,0.03041663,2.696164E-4,5.736248E-4,0.002321698,0.02625566,0.003463436,2.228345E-5,6.224703E-5,1.823126E-4,4.527885E-5,6.808572E-5,3.294749E-5,10.51069,1.026208E-4,662546.8,662546.8
0.004,15.82424,4168401.0,1248.26,1248.26,0.001623649,1.0,0.8842562,0.01331422,3.624322E-4,0.01476799,0.001694585,2.218761E-4,0.02182754,3.016848E-5,0.03041461,2.6551E-4,5.776049E-4,0.002349865,0.02602667,0.003339395,2.171082E-5,6.400968E-5,1.854679E-4,4.63185E-5,6.618773E-5,3.396023E-5,10.50976,1.026052E-4,662487.9,662487.9
0.0041,15.82659,4175793.0,1248.339,1248.339,0.001623649,1.0,0.8838894,0.01348937,3.684464E-4,0.01494326,0.001717277,2.259702E-4,0.02212321,3.133072E-5,0.03041112,2.614765E-4,5.813416E-4,0.002377242,0.02580269,0.003220122,2.1158E-5,6.575687E-5,1.885706E-4,4.734125E-5,6.434211E-5,3.496851E-5,10.50886,1.0259E-4,662431.0,662431.0
0.0042,15.8289,4178521.0,1248.418,1248.418,0.001623649,1.0,0.8835316,0.01366023,3.743603E-4,0.01511398,0.001739473,2.299556E-4,0.02241231,3.24979E-5,0.03040623,2.575146E-4,5.848477E-4,0.00240386,0.02558357,0.003105419,2.062413E-5,6.748828E-5,1.916218E-4,4.834724E-5,6.254773E-5,3.597199E-5,10.50799,1.02575E-4,662376.1,662376.1
0.0043,15.83117,4176894.0,1248.496,1248.496,0.001623649,1.0,0.8831826,0.01382693,3.80176E-4,0.0152803,0.001761189,2.338347E-4,0.02269508,3.366935E-5,0.03040001,2.536229E-4,5.881352E-4,0.002429745,0.02536916,0.002995092,2.01084E-5,6.920365E-5,1.946227E-4,4.933664E-5,6.080343E-5,3.697037E-5,10.50714,1.025603E-4,662323.1,662323.1
0.0044,15.83339,4171234.0,1248.575,1248.575,0.001623649,1.0,0.882842,0.01398961,3.858958E-4,0.01544238,0.00178244,2.376099E-4,0.02297169,3.484449E-5,0.03039252,2.498002E-4,5.912155E-4,0.002454924,0.02515932,0.002888961,1.961006E-5,7.090275E-5,1.975747E-4,5.030963E-5,5.910806E-5,3.796336E-5,10.50633,1.025459E-4,662271.9,662271.9
0.0045,15.83557,4161829.0,1248.654,1248.654,0.001623649,1.0,0.8825097,0.01414839,3.915217E-4,0.01560038,0.001803242,2.412838E-4,0.02324235,3.602271E-5,0.03038384,2.460452E-4,5.940995E-4,0.002479421,0.02495392,0.002786854,1.912838E-5,7.258541E-5,2.004786E-4,5.12664E-5,5.746048E-5,3.89507E-5,10.50555,1.025318E-4,662222.3,662222.4
0.0046,15.83771,4149114.0,1248.732,1248.732,0.001623649,1.0,0.8821852,0.01430338,3.970558E-4,0.01575443,0.001823608,2.448588E-4,0.02350723,3.720349E-5,0.03037401,2.423569E-4,5.967972E-4,0.002503261,0.02475282,0.002688605,1.866266E-5,7.425147E-5,2.033357E-4,5.220717E-5,5.585957E-5,3.993215E-5,10.50479,1.02518E-4,662174.5,662174.5
0.0047,15.83981,4133379.0,1248.81,1248.81,0.001623649,1.0,0.8818684,0.01445471,4.025E-4,0.01590469,0.001843552,2.483373E-4,0.02376651,3.83863E-5,0.0303631,2.38734E-4,5.993184E-4,0.002526465,0.02455592,0.002594057,1.821225E-5,7.590082E-5,2.06147E-4,5.313215E-5,5.430422E-5,4.090749E-5,10.50405,1.025044E-4,662128.2,662128.2
0.0048,15.84186,4114895.0,1248.888,1248.888,0.001623649,1.0,0.881559,0.01460248,4.078563E-4,0.01605126,0.001863088,2.517217E-4,0.02402036,3.957064E-5,0.03035116,2.351756E-4,6.016721E-4,0.002549057,0.02436307,0.002503062,1.777654E-5,7.753338E-5,2.089135E-4,5.404156E-5,5.279332E-5,4.187653E-5,10.50334,1.024911E-4,662083.4,662083.4
0.0049,15.84388,4093823.0,1248.965,1248.965,0.001623649,1.0,0.8812568,0.0147468,4.131264E-4,0.01619429,0.001882228,2.550145E-4,0.02426894,4.075606E-5,0.03033824,2.316806E-4,6.038671E-4,0.002571056,0.02417418,0.002415476,1.735495E-5,7.914909E-5,2.116362E-4,5.493562E-5,5.132581E-5,4.28391E-5,10.50265,1.02478E-4,662040.0,662040.0
0.005,15.84587,4070380.0,1249.042,1249.042,0.001623649,1.0,0.8809615,0.01488777,4.183122E-4,0.01633389,0.001900984,2.58218E-4,0.02451241,4.194211E-5,0.03032439,2.28248E-4,6.059115E-4,0.002592483,0.02398912,0.002331163,1.694692E-5,8.074791E-5,2.143161E-4,5.581459E-5,4.990062E-5,4.379502E-5,10.50199,1.024652E-4,661998.1,661998.1
0.0051,15.84781,4044844.0,1249.119,1249.119,0.001623649,1.0,0.880673,0.01502549,4.234155E-4,0.01647018,0.001919366,2.613346E-4,0.02475091,4.312837E-5,0.03030967,2.248767E-4,6.078132E-4,0.002613356,0.0238078,0.002249994,1.655192E-5,8.232984E-5,2.169542E-4,5.667869E-5,4.85167E-5,4.474416E-5,10.50134,1.024526E-4,661957.4,661957.4
0.0052,15.84972,4017445.0,1249.195,1249.195,0.001623649,1.0,0.8803911,0.01516006,4.284379E-4,0.01660325,0.001937388,2.643665E-4,0.02498459,4.431445E-5,0.03029411,2.215659E-4,6.095795E-4,0.002633695,0.02363011,0.002171842,1.616944E-5,8.389489E-5,2.195513E-4,5.752818E-5,4.717302E-5,4.568639E-5,10.50072,1.024403E-4,661918.0,661918.1
0.0053,15.85159,3988378.0,1249.271,1249.271,0.001623649,1.0,0.8801155,0.01529157,4.333812E-4,0.01673323,0.001955059,2.67316E-4,0.02521359,4.549997E-5,0.03027776,2.183147E-4,6.112174E-4,0.002653517,0.02345594,0.00209659,1.579901E-5,8.544308E-5,2.221083E-4,5.836329E-5,4.586856E-5,4.66216E-5,10.50011,1.024282E-4,661879.9,661879.9
0.0054,15.85343,3957687.0,1249.346,1249.346,0.001623649,1.0,0.8798461,0.01542011,4.38247E-4,0.01686021,0.001972389,2.701854E-4,0.02543804,4.668459E-5,0.03026066,2.15122E-4,6.127336E-4,0.002672839,0.02328521,0.002024122,1.544018E-5,8.697447E-5,2.246262E-4,5.918428E-5,4.46023E-5,4.754967E-5,10.49953,1.024163E-4,661842.9,661843.0
0.0055,15.85523,3925625.0,1249.42,1249.42,0.001623649,1.0,0.8795826,0.01554576,4.430369E-4,0.01698428,0.001989389,2.729767E-4,0.02565807,4.786797E-5,0.03024286,2.119871E-4,6.141344E-4,0.002691677,0.02311781,0.001954331,1.509251E-5,8.848912E-5,2.271057E-4,5.999138E-5,4.337328E-5,4.847053E-5,10.49896,1.024046E-4,661807.1,661807.1
0.0056,15.857,3892366.0,1249.494,1249.494,0.001623649,1.0,0.8793249,0.01566862,4.477524E-4,0.01710555,0.002006067,2.756921E-4,0.02587381,4.90498E-5,0.03022438,2.089091E-4,6.154257E-4,0.002710047,0.02295366,0.001887111,1.475557E-5,8.998711E-5,2.295478E-4,6.078487E-5,4.218052E-5,4.938411E-5,10.49841,1.023932E-4,661772.3,661772.4
0.0057,15.85874,3858097.0,1249.567,1249.567,0.001623649,1.0,0.8790729,0.01578876,4.523951E-4,0.01722409,0.002022434,2.783338E-4,0.02608537,5.022979E-5,0.03020527,2.05887E-4,6.166134E-4,0.002727964,0.02279268,0.001822362,1.442898E-5,9.146853E-5,2.319531E-4,6.156497E-5,4.102308E-5,5.029033E-5,10.49787,1.02382E-4,661738.6,661738.6
0.0058,15.86044,3822882.0,1249.64,1249.64,0.001623649,1.0,0.8788263,0.01590627,4.569663E-4,0.01734,0.002038498,2.809037E-4,0.02629287,5.140767E-5,0.03018556,2.029202E-4,6.177026E-4,0.002745442,0.02263477,0.00175999,1.411236E-5,9.293349E-5,2.343226E-4,6.233195E-5,3.990002E-5,5.118914E-5,10.49735,1.02371E-4,661705.9,661705.9
0.005897434,15.86207,3787550.0,1249.71,1249.71,0.001623649,1.0,0.8785911,0.01601828,4.613527E-4,0.01745046,0.002053865,2.833403E-4,0.02649123,5.255303E-5,0.03016581,2.000821E-4,6.186738E-4,0.002762061,0.0224838,0.001701428,1.381317E-5,9.434506E-5,2.365973E-4,6.30668E-5,3.883814E-5,5.20577E-5,10.49686,1.023605E-4,661674.9,661675.0
0.0059,15.86212,3786551.0,1249.711,1249.711,0.001623649,1.0,0.878585,0.01602119,4.614671E-4,0.01745333,0.002054265,2.834033E-4,0.02649639,5.258315E-5,0.03016528,2.000083E-4,6.186979E-4,0.002762492,0.02247987,0.001699921,1.380544E-5,9.438197E-5,2.366567E-4,6.308595E-5,3.881071E-5,5.208045E-5,10.49685,1.023602E-4,661674.1,661674.2
0.006,15.86376,3749688.0,1249.783,1249.783,0.001623649,1.0,0.8783491,0.01613353,4.658972E-4,0.01756411,0.002069737,2.858329E-4,0.02669595,5.375594E-5,0.03014445,1.97153E-4,6.196019E-4,0.002779117,0.02232799,0.00164212,1.350806E-5,9.581371E-5,2.389552E-4,6.382689E-5,3.775492E-5,5.296403E-5,10.49636,1.023496E-4,661643.3,661643.4
0.0061,15.86537,3712392.0,1249.853,1249.853,0.001623649,1.0,0.8781179,0.01624358,4.702633E-4,0.01767261,0.002084943,2.881996E-4,0.02689195,5.4926E-5,0.03012314,1.943473E-4,6.204263E-4,0.002795363,0.02217882,0.00158633,1.321924E-5,9.72301E-5,2.412217E-4,6.455603E-5,3.672947E-5,5.384045E-5,10.49589,1.023392E-4,661613.4,661613.4
0.0062,15.86696,3674635.0,1249.923,1249.923,0.001623649,1.0,0.8778915,0.01635129,4.745639E-4,0.0177788,0.002099881,2.905028E-4,0.02708435,5.609296E-5,0.03010137,1.915928E-4,6.211724E-4,0.002811226,0.02203239,0.00153255,1.293896E-5,9.863058E-5,2.434555E-4,6.52731E-5,3.573468E-5,5.470934E-5,10.49542,1.02329E-4,661584.3,661584.3
0.0063,15.86851,3636311.0,1249.992,1249.992,0.001623649,1.0,0.8776698,0.01645672,4.788001E-4,0.01788273,0.002114557,2.927438E-4,0.02727321,5.725666E-5,0.03007915,1.88889E-4,6.218435E-4,0.002826716,0.02188864,0.001480722,1.266698E-5,1.000153E-4,2.456571E-4,6.597827E-5,3.476984E-5,5.55707E-5,10.49497,1.02319E-4,661556.0,661556.0
0.0064,15.87004,3597517.0,1250.06,1250.06,0.001623649,1.0,0.8774527,0.01655994,4.829732E-4,0.01798448,0.002128976,2.949243E-4,0.02745862,5.841695E-5,0.0300565,1.862355E-4,6.224431E-4,0.002841842,0.02174753,0.001430779,1.240304E-5,1.013844E-4,2.478272E-4,6.667177E-5,3.383417E-5,5.642454E-5,10.49454,1.023091E-4,661528.5,661528.5
0.0065,15.87154,3558428.0,1250.128,1250.128,0.001623649,1.0,0.87724,0.01666099,4.870844E-4,0.01808412,0.002143147,2.97046E-4,0.02764069,5.957365E-5,0.03003347,1.836315E-4,6.229752E-4,0.002856618,0.02160896,0.001382642,1.214685E-5,1.02738E-4,2.499664E-4,6.735386E-5,3.292679E-5,5.727086E-5,10.49411,1.022994E-4,661501.7,661501.8
0.0066,15.87301,3519184.0,1250.195,1250.195,0.001623649,1.0,0.8770317,0.01675996,4.911349E-4,0.01818169,0.002157075,2.991105E-4,0.0278195,6.07266E-5,0.03001006,1.810767E-4,6.234431E-4,0.002871053,0.02147289,0.001336249,1.189815E-5,1.040763E-4,2.520754E-4,6.802475E-5,3.204695E-5,5.810968E-5,10.4937,1.022899E-4,661475.7,661475.8
0.0067,15.87446,3479762.0,1250.261,1250.261,0.001623649,1.0,0.8768275,0.01685688,4.95126E-4,0.01827726,0.002170767,3.011195E-4,0.02799513,6.187569E-5,0.0299863,1.785703E-4,6.238502E-4,0.002885157,0.02133924,0.001291537,1.165672E-5,1.053995E-4,2.541549E-4,6.868467E-5,3.119393E-5,5.894102E-5,10.4933,1.022806E-4,661450.4,661450.5
0.0068,15.87588,3440321.0,1250.326,1250.326,0.001623649,1.0,0.8766274,0.01695182,4.990587E-4,0.01837089,0.00218423,3.030743E-4,0.02816765,6.302079E-5,0.02996222,1.761119E-4,6.241992E-4,0.002898939,0.02120797,0.001248445,1.142232E-5,1.067078E-4,2.562053E-4,6.933383E-5,3.036701E-5,5.976491E-5,10.49291,1.022715E-4,661425.8,661425.8
0.0069,15.87728,3400851.0,1250.391,1250.391,0.001623649,1.0,0.8764314,0.01704483,5.029341E-4,0.01846262,0.002197468,3.049764E-4,0.02833715,6.41618E-5,0.02993782,1.737011E-4,6.24493E-4,0.002912408,0.02107901,0.001206923,1.119475E-5,1.080013E-4,2.582273E-4,6.997243E-5,2.956556E-5,6.058137E-5,10.49253,1.022625E-4,661401.9,661401.9
0.007,15.87865,3361416.0,1250.455,1250.455,0.001623649,1.0,0.8762392,0.01713596,5.067535E-4,0.01855252,0.002210488,3.068274E-4,0.02850371,6.529859E-5,0.02991314,1.71337E-4,6.24735E-4,0.002925575,0.0209523,0.0011669,1.097375E-5,1.092803E-4,2.602217E-4,7.060074E-5,2.878876E-5,6.139046E-5,10.49216,1.022536E-4,661378.6,661378.6
0.0071,15.88,3322177.0,1250.518,1250.518,0.001623649,1.0,0.8760507,0.01722528,5.105182E-4,0.01864065,0.002223297,3.086291E-4,0.02866741,6.643106E-5,0.02988819,1.690189E-4,6.249282E-4,0.002938449,0.02082778,0.001128315,1.07591E-5,1.105448E-4,2.621889E-4,7.121899E-5,2.803587E-5,6.219221E-5,10.4918,1.022449E-4,661355.8,661355.9
0.0072,15.88132,3283007.0,1250.581,1250.581,0.001623649,1.0,0.8758658,0.01731283,5.142292E-4,0.01872705,0.002235899,3.103827E-4,0.02882833,6.755912E-5,0.02986299,1.667459E-4,6.250751E-4,0.00295104,0.02070539,0.001091116,1.055058E-5,1.117953E-4,2.641295E-4,7.182738E-5,2.730625E-5,6.298667E-5,10.49145,1.022364E-4,661333.7,661333.7
0.0073,15.88262,3244063.0,1250.643,1250.643,0.001623649,1.0,0.8756845,0.01739867,5.178877E-4,0.01881179,0.002248303,3.120897E-4,0.02898655,6.868267E-5,0.02983757,1.645173E-4,6.251786E-4,0.002963356,0.02058507,0.001055246,1.034799E-5,1.130318E-4,2.660443E-4,7.242615E-5,2.659915E-5,6.377389E-5,10.49111,1.02228E-4,661312.1,661312.2
0.0074,15.8839,3205316.0,1250.704,1250.704,0.001623649,1.0,0.8755066,0.01748285,5.214947E-4,0.0188949,0.00226051,3.137515E-4,0.02914213,6.980167E-5,0.02981193,1.623323E-4,6.252406E-4,0.002975406,0.02046678,0.00102066,1.015113E-5,1.142545E-4,2.679338E-4,7.30155E-5,2.591395E-5,6.455392E-5,10.49077,1.022198E-4,661291.1,661291.1
0.0075,15.88516,3166895.0,1250.764,1250.764,0.001623649,1.0,0.8753321,0.01756541,5.250514E-4,0.01897644,0.002272529,3.153694E-4,0.02929515,7.091603E-5,0.0297861,1.601902E-4,6.252638E-4,0.002987196,0.02035045,9.87305E-4,9.9598E-6,1.154636E-4,2.697984E-4,7.359565E-5,2.524997E-5,6.532683E-5,10.49045,1.022117E-4,661270.6,661270.6
0.0076,15.8864,3128712.0,1250.823,1250.823,0.001623649,1.0,0.8751608,0.01764639,5.285586E-4,0.01905645,0.002284362,3.169445E-4,0.02944566,7.202574E-5,0.02976008,1.580904E-4,6.252499E-4,0.002998735,0.02023605,9.551411E-4,9.773854E-6,1.166595E-4,2.716388E-4,7.416679E-5,2.460661E-5,6.609269E-5,10.49013,1.022037E-4,661250.6,661250.7
0.0077,15.88761,3090849.0,1250.882,1250.882,0.001623649,1.0,0.8749927,0.01772585,5.320175E-4,0.01913497,0.002296016,3.184782E-4,0.02959374,7.313074E-5,0.0297339,1.560324E-4,6.25201E-4,0.003010031,0.02012353,9.241218E-4,9.593117E-6,1.178421E-4,2.734554E-4,7.472911E-5,2.398322E-5,6.685155E-5,10.48982,1.021959E-4,661231.1,661231.1
0.0078,15.88881,3053349.0,1250.94,1250.94,0.001623649,1.0,0.8748276,0.01780382,5.35429E-4,0.01921204,0.002307494,3.199716E-4,0.02973944,7.423099E-5,0.02970756,1.540156E-4,6.25119E-4,0.003021088,0.02001283,8.942077E-4,9.417426E-6,1.190119E-4,2.752488E-4,7.528282E-5,2.337925E-5,6.760349E-5,10.48952,1.021882E-4,661212.1,661212.1
0.0079,15.88999,3016317.0,1250.998,1250.998,0.001623649,1.0,0.8746655,0.01788034,5.38794E-4,0.0192877,0.002318801,3.214258E-4,0.02988282,7.532648E-5,0.02968108,1.520393E-4,6.250056E-4,0.003031916,0.01990392,8.653568E-4,9.246617E-6,1.201689E-4,2.770194E-4,7.582811E-5,2.279411E-5,6.834858E-5,10.48922,1.021807E-4,661193.5,661193.5
0.008,15.89114,2979633.0,1251.055,1251.055,0.001623649,1.0,0.8745063,0.01795545,5.421136E-4,0.019362,0.002329942,3.22842E-4,0.03002394,7.641719E-5,0.02965447,1.50103E-4,6.248625E-4,0.00304252,0.01979674,8.375316E-4,9.08056E-6,1.213134E-4,2.787678E-4,7.636515E-5,2.222724E-5,6.90869E-5,10.48894,1.021732E-4,661175.4,661175.4
0.0081,15.89228,2943313.0,1251.111,1251.111,0.001623649,1.0,0.87435,0.0180292,5.453887E-4,0.01943496,0.002340921,3.242212E-4,0.03016286,7.750309E-5,0.02962774,1.482062E-4,6.246915E-4,0.003052907,0.01969126,8.106929E-4,8.91911E-6,1.224456E-4,2.804945E-4,7.689415E-5,2.167811E-5,6.981852E-5,10.48866,1.021659E-4,661157.7,661157.7
0.0082,15.8934,2907444.0,1251.166,1251.166,0.001623649,1.0,0.8741964,0.01810162,5.486201E-4,0.01950664,0.002351741,3.255646E-4,0.03029964,7.858418E-5,0.0296009,1.463481E-4,6.24494E-4,0.003063082,0.01958743,7.848052E-4,8.762114E-6,1.235656E-4,2.821999E-4,7.741528E-5,2.114618E-5,7.054352E-5,10.48838,1.021587E-4,661140.4,661140.4
0.0083,15.8945,2872110.0,1251.221,1251.221,0.001623649,1.0,0.8740454,0.01817275,5.518088E-4,0.01957705,0.002362408,3.268731E-4,0.03043433,7.966047E-5,0.02957397,1.445281E-4,6.242714E-4,0.003073053,0.01948521,7.598342E-4,8.609424E-6,1.246738E-4,2.838845E-4,7.792872E-5,2.063095E-5,7.126198E-5,10.48811,1.021516E-4,661123.5,661123.5
0.0084,15.89559,2837240.0,1251.275,1251.275,0.001623649,1.0,0.8738971,0.01824262,5.549558E-4,0.01964625,0.002372925,3.281478E-4,0.03056698,8.073196E-5,0.02954695,1.427457E-4,6.240251E-4,0.003082825,0.01938456,7.357459E-4,8.460922E-6,1.257703E-4,2.855488E-4,7.843464E-5,2.013191E-5,7.1974E-5,10.48785,1.021447E-4,661106.9,661106.9
0.0085,15.89665,2802737.0,1251.328,1251.328,0.001623649,1.0,0.8737513,0.01831127,5.580618E-4,0.01971425,0.002383295,3.293895E-4,0.03069765,8.179865E-5,0.02951986,1.410003E-4,6.237566E-4,0.003092403,0.01928545,7.125081E-4,8.3165E-6,1.268553E-4,2.871932E-4,7.893322E-5,1.964856E-5,7.267964E-5,10.48759,1.021378E-4,661090.8,661090.8
0.0086,15.8977,2768700.0,1251.381,1251.381,0.001623649,1.0,0.873608,0.01837874,5.611277E-4,0.0197811,0.002393524,3.305994E-4,0.03082638,8.286056E-5,0.0294927,1.392912E-4,6.23467E-4,0.003101793,0.01918782,6.900897E-4,8.176019E-6,1.27929E-4,2.888181E-4,7.942463E-5,1.918042E-5,7.337899E-5,10.48734,1.021311E-4,661075.0,661075.0
0.0087,15.89874,2735233.0,1251.433,1251.433,0.001623649,1.0,0.873467,0.01844505,5.641543E-4,0.01984683,0.002403613,3.317781E-4,0.03095323,8.391771E-5,0.02946548,1.376179E-4,6.231575E-4,0.003111,0.01909166,6.68461E-4,8.039343E-6,1.289916E-4,2.90424E-4,7.990903E-5,1.872702E-5,7.407215E-5,10.4871,1.021244E-4,661059.5,661059.5
0.0088,15.89976,2702283.0,1251.485,1251.485,0.001623649,1.0,0.8733284,0.01851024,5.671426E-4,0.01991146,0.002413567,3.329268E-4,0.03107823,8.497012E-5,0.0294382,1.359798E-4,6.228292E-4,0.00312003,0.01899692,6.475934E-4,7.906377E-6,1.300433E-4,2.920114E-4,8.038658E-5,1.828791E-5,7.47592E-5,10.48686,1.021179E-4,661044.4,661044.4
0.0089,15.90076,2669784.0,1251.536,1251.536,0.001623649,1.0,0.873192,0.01857434,5.700933E-4,0.01997503,0.00242339,3.340461E-4,0.03120145,8.601782E-5,0.02941088,1.343764E-4,6.224832E-4,0.003128888,0.01890356,6.274594E-4,7.77704E-6,1.310844E-4,2.935806E-4,8.085744E-5,1.786265E-5,7.544024E-5,10.48662,1.021114E-4,661029.6,661029.6
0.009,15.90175,2637798.0,1251.586,1251.586,0.001623649,1.0,0.8730579,0.01863737,5.730071E-4,0.02003756,0.002433084,3.351369E-4,0.03132291,8.706084E-5,0.02938353,1.328073E-4,6.221204E-4,0.003137577,0.01881155,6.080325E-4,7.651204E-6,1.32115E-4,2.95132E-4,8.132176E-5,1.745083E-5,7.611534E-5,10.48639,1.021051E-4,661015.1,661015.1
0.0091,15.90272,2606405.0,1251.635,1251.635,0.001623649,1.0,0.8729259,0.01869938,5.75885E-4,0.02009909,0.002442653,3.362001E-4,0.03144268,8.809922E-5,0.02935614,1.312717E-4,6.217419E-4,0.003146104,0.01872087,5.892871E-4,7.528734E-6,1.331353E-4,2.966661E-4,8.177971E-5,1.705201E-5,7.67846E-5,10.48617,1.020989E-4,661000.9,661000.9
0.0092,15.90368,2575569.0,1251.685,1251.685,0.001623649,1.0,0.872796,0.01876039,5.787277E-4,0.02015963,0.002452101,3.372364E-4,0.03156078,8.913301E-5,0.02932874,1.297693E-4,6.213485E-4,0.003154471,0.01863146,5.711986E-4,7.409556E-6,1.341455E-4,2.981832E-4,8.223142E-5,1.666581E-5,7.744812E-5,10.48595,1.020927E-4,660986.9,660987.0
0.0093,15.90462,2545228.0,1251.733,1251.733,0.001623649,1.0,0.8726681,0.01882042,5.815358E-4,0.02021922,0.002461429,3.382466E-4,0.03167726,9.016224E-5,0.02930131,1.282993E-4,6.20941E-4,0.003162685,0.01854331,5.537433E-4,7.293621E-6,1.351458E-4,2.996837E-4,8.267704E-5,1.629184E-5,7.810598E-5,10.48573,1.020866E-4,660973.3,660973.3
0.0094,15.90555,2515382.0,1251.781,1251.781,0.001623649,1.0,0.8725421,0.01887951,5.843102E-4,0.02027788,0.002470641,3.392314E-4,0.03179217,9.118696E-5,0.02927387,1.268613E-4,6.205203E-4,0.003170749,0.01845639,5.36899E-4,7.180802E-6,1.361365E-4,3.01168E-4,8.311672E-5,1.592973E-5,7.875829E-5,10.48552,1.020807E-4,660960.0,660960.0
0.0095,15.90647,2486059.0,1251.828,1251.828,0.001623649,1.0,0.8724181,0.01893768,5.870517E-4,0.02033564,0.002479741,3.401915E-4,0.03190553,9.220722E-5,0.02924642,1.254548E-4,6.200871E-4,0.003178666,0.01837066,5.206431E-4,7.07096E-6,1.371176E-4,3.026366E-4,8.355059E-5,1.55791E-5,7.940512E-5,10.48531,1.020748E-4,660946.9,660946.9
0.0096,15.90737,2457282.0,1251.875,1251.875,0.001623649,1.0,0.872296,0.01899495,5.897608E-4,0.02039252,0.002488731,3.411276E-4,0.0320174,9.322308E-5,0.02921897,1.240791E-4,6.196422E-4,0.003186442,0.01828609,5.049548E-4,6.964056E-6,1.380895E-4,3.040896E-4,8.397879E-5,1.523959E-5,8.004658E-5,10.48511,1.02069E-4,660934.0,660934.0
0.0097,15.90827,2429099.0,1251.922,1251.922,0.001623649,1.0,0.8721757,0.01905135,5.924384E-4,0.02044855,0.002497613,3.420404E-4,0.0321278,9.423457E-5,0.02919152,1.227338E-4,6.191862E-4,0.00319408,0.01820266,4.898128E-4,6.860021E-6,1.390522E-4,3.055276E-4,8.440147E-5,1.491084E-5,8.068276E-5,10.48491,1.020633E-4,660921.4,660921.4
0.0098,15.90914,2401419.0,1251.967,1251.967,0.001623649,1.0,0.8720572,0.01910691,5.950852E-4,0.02050374,0.002506391,3.429306E-4,0.03223678,9.524178E-5,0.02916408,1.214184E-4,6.187197E-4,0.003201583,0.01812033,4.751989E-4,6.758742E-6,1.400061E-4,3.069508E-4,8.481873E-5,1.459252E-5,8.131375E-5,10.48471,1.020576E-4,660909.1,660909.1
0.0099,15.91001,2374277.0,1252.013,1252.013,0.001623649,1.0,0.8719404,0.01916164,5.977017E-4,0.02055812,0.002515066,3.437987E-4,0.03234437,9.624475E-5,0.02913664,1.201325E-4,6.182435E-4,0.003208956,0.01803908,4.61093E-4,6.660141E-6,1.409511E-4,3.083596E-4,8.523073E-5,1.42843E-5,8.193965E-5,10.48452,1.020521E-4,660896.9,660897.0
0.01,15.91087,2347701.0,1252.057,1252.057,0.001623649,1.0,0.8718252,0.01921558,6.002887E-4,0.02061171,0.002523643,3.446454E-4,0.0324506,9.724355E-5,0.02910923,1.188754E-4,6.17758E-4,0.003216202,0.01795889,4.474772E-4,6.564167E-6,1.418876E-4,3.097544E-4,8.563757E-5,1.398586E-5,8.256054E-5,10.48433,1.020466E-4,660885.0,660885.0
