Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_STILB_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_BIPHENYL_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_C16H10_Soln#13 (),Mole_fraction_BIN1A_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.0,15.7,-3.300507E10,1600.0,1600.0,0.001268476,1.0,0.9128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851745,0.0,0.0,0.0,0.0421063,0.01652353,0.0,0.0,0.0,0.0,10.60769,8.079465E-5,668660.8,668660.8
3.625951E-9,15.69982,-3.296011E10,1599.973,1599.973,0.001268476,1.0,0.9128486,8.385247E-9,4.285475E-6,1.305504E-9,1.264532E-8,8.870507E-15,3.164887E-12,1.442268E-13,1.340218E-8,1.75674E-18,0.02851703,4.559417E-6,1.200188E-12,2.844172E-10,0.0421066,0.01651861,1.024029E-17,3.109945E-12,1.0601E-13,4.500255E-14,10.60763,8.07956E-5,668657.4,668657.4
6.5252E-8,15.69673,-3.24209E10,1599.521,1599.521,0.001268476,1.0,0.9127771,2.635284E-6,7.432971E-5,3.730585E-7,2.634917E-7,2.00196E-11,1.017682E-9,1.297678E-10,5.570126E-7,1.177797E-14,0.0285094,8.185873E-5,1.13355E-9,1.424109E-7,0.0421104,0.01643517,1.42182E-13,1.289465E-9,6.029927E-11,2.547356E-11,10.60672,8.081148E-5,668599.7,668599.7
4.891094E-7,15.67685,-2.964357E10,1596.562,1596.562,0.001268476,1.0,0.9122245,1.254812E-4,4.378537E-4,3.648051E-5,7.242806E-6,5.568527E-9,5.871915E-8,4.020678E-8,4.434434E-5,2.696586E-11,0.02842642,6.123799E-4,3.256359E-7,1.371079E-5,0.04207794,0.01586585,1.493628E-9,1.593031E-7,6.031753E-9,2.464927E-9,10.60052,8.091395E-5,668209.2,668209.2
1.884686E-6,15.63589,-1.575594E10,1589.43,1589.43,0.001268476,1.0,0.9100501,0.001171322,8.599432E-4,5.971152E-4,1.314786E-4,2.112822E-7,8.360916E-7,9.491074E-7,8.418733E-4,9.566326E-9,0.02798829,0.002181687,7.901669E-6,2.129701E-4,0.0414417,0.01404012,2.299376E-7,3.27601E-6,1.12675E-7,4.344557E-8,10.58082,8.112593E-5,666967.3,666967.3
4.638849E-6,15.62285,-4.202933E9,1584.231,1584.231,0.001268476,1.0,0.9062098,0.003591209,8.052675E-4,0.0019583,4.741571E-4,1.671295E-6,3.763246E-6,3.543476E-6,0.002941587,1.645528E-7,0.0279014,0.003732468,3.211986E-5,6.908659E-4,0.03993079,0.01114086,1.664415E-6,1.33016E-5,6.754458E-7,2.61876E-7,10.55501,8.119365E-5,665340.2,665340.2
7.503211E-6,15.63063,-1.372249E9,1582.604,1582.604,0.001268476,1.0,0.9030923,0.005676298,6.628316E-4,0.003029591,7.602564E-4,3.956092E-6,7.483349E-6,6.096796E-6,0.004680336,5.853182E-7,0.02840071,0.004296899,5.763817E-5,0.001073036,0.038683,0.008923908,3.566006E-6,2.384273E-5,1.857435E-6,7.256349E-7,10.53892,8.115324E-5,664326.1,664326.1
8.273738E-6,15.63363,-9.854652E8,1582.401,1582.401,0.001268476,1.0,0.9023617,0.0061661,6.306026E-4,0.003274821,8.278205E-4,4.62902E-6,8.528172E-6,6.781998E-6,0.005088116,7.493904E-7,0.02856548,0.004367749,6.432211E-5,0.001161603,0.03838633,0.008422559,4.107858E-6,2.662452E-5,2.277914E-6,8.922167E-7,10.53555,8.113766E-5,664113.4,664113.4
8.707414E-6,15.6354,-8.041309E8,1582.314,1582.314,0.001268476,1.0,0.9019671,0.006430405,6.135213E-4,0.003406679,8.645018E-4,5.014132E-6,9.120296E-6,7.17031E-6,0.005308866,8.515789E-7,0.02866027,0.00439781,6.803549E-5,0.001209405,0.03822489,0.0081549,4.416818E-6,2.817973E-5,2.532115E-6,9.934343E-7,10.53378,8.112848E-5,664001.8,664001.8
8.796262E-6,15.63577,-7.695717E8,1582.298,1582.298,0.001268476,1.0,0.9018876,0.006483589,6.101098E-4,0.003433184,8.719056E-4,5.093507E-6,9.241881E-6,7.250165E-6,0.005353364,8.733941E-7,0.0286798,0.004403197,6.879155E-5,0.001219029,0.03819227,0.008101285,4.480435E-6,2.84974E-5,2.585699E-6,1.014822E-6,10.53342,8.112657E-5,663979.6,663979.6
8.801799E-6,15.63579,-7.675708E8,1582.297,1582.297,0.001268476,1.0,0.9018827,0.006486893,6.098981E-4,0.00343483,8.723659E-4,5.098459E-6,9.249462E-6,7.255145E-6,0.00535613,8.747636E-7,0.02868102,0.004403524,6.883862E-5,0.001219627,0.03819024,0.008097957,4.484403E-6,2.851719E-5,2.589055E-6,1.016162E-6,10.5334,8.112645E-5,663978.2,663978.2
8.824498E-6,15.63588,-7.589348E8,1582.293,1582.293,0.001268476,1.0,0.9018624,0.006500423,6.090318E-4,0.003441572,8.742509E-4,5.118765E-6,9.280541E-6,7.275567E-6,0.005367455,8.803908E-7,0.02868602,0.004404855,6.903149E-5,0.001222075,0.03818194,0.008084332,4.500675E-6,2.85983E-5,2.602836E-6,1.021665E-6,10.53331,8.112596E-5,663972.6,663972.6
9.023499E-6,15.63671,-6.857744E8,1582.261,1582.261,0.001268476,1.0,0.9016865,0.006618155,6.015163E-4,0.003500214,8.906762E-4,5.297188E-6,9.553215E-6,7.454919E-6,0.005466086,9.305574E-7,0.0287299,0.004415852,7.071767E-5,0.00124339,0.03810953,0.007965997,4.643611E-6,2.930843E-5,2.725035E-6,1.070521E-6,10.53254,8.112165E-5,663923.7,663923.8
9.034573E-6,15.63676,-6.818574E8,1582.259,1582.259,0.001268476,1.0,0.9016767,0.006624661,6.011022E-4,0.003503453,8.91585E-4,5.307138E-6,9.5684E-6,7.464918E-6,0.005471541,9.333933E-7,0.02873234,0.004416429,7.081126E-5,0.001244568,0.03810552,0.007959469,4.65158E-6,2.93479E-5,2.731908E-6,1.073272E-6,10.53249,8.112141E-5,663921.1,663921.1
9.062718E-6,15.63688,-6.716702E8,1582.255,1582.255,0.001268476,1.0,0.9016521,0.006641171,6.000518E-4,0.003511674,8.938922E-4,5.332435E-6,9.606998E-6,7.490338E-6,0.005485386,9.406227E-7,0.02873856,0.004417878,7.104897E-5,0.001247559,0.03809534,0.00794291,4.671841E-6,2.944819E-5,2.749413E-6,1.080279E-6,10.53239,8.11208E-5,663914.2,663914.3
1.0E-5,15.64089,-3.798565E8,1582.146,1582.146,0.001268476,1.0,0.9008547,0.007173692,5.665884E-4,0.003776663,9.688117E-4,6.181636E-6,1.089534E-5,8.344585E-6,0.005933819,1.19855E-6,0.02894614,0.004453911,7.886238E-5,0.001344219,0.03776431,0.007413089,5.351737E-6,3.27694E-5,3.359713E-6,1.325831E-6,10.52896,8.110002E-5,663698.3,663698.3
1.402043E-5,15.65844,2.802156E8,1582.155,1582.155,0.001268476,1.0,0.8978975,0.009128938,4.49546E-4,0.00475653,0.001255911,9.897104E-6,1.640971E-5,1.224114E-5,0.007628231,2.679404E-6,0.02980079,0.004424156,1.097364E-4,0.001706252,0.03648517,0.005543047,8.344889E-6,4.658411E-5,6.494659E-6,2.62679E-6,10.51722,8.10091E-5,662958.2,662958.3
1.423478E-5,15.65936,2.984684E8,1582.169,1582.169,0.001268476,1.0,0.8977578,0.009220278,4.442626E-4,0.00480297,0.001269942,1.0096E-5,1.670044E-5,1.246166E-5,0.007709942,2.774973E-6,0.0298433,0.004417078,1.112514E-4,0.001723589,0.03642225,0.005458785,8.506482E-6,4.730012E-5,6.681462E-6,2.706411E-6,10.5167,8.100436E-5,662925.3,662925.3
1.425675E-5,15.65945,3.002974E8,1582.171,1582.171,0.001268476,1.0,0.8977436,0.009229574,4.437257E-4,0.004807701,0.001271373,1.011638E-5,1.673021E-5,1.248434E-5,0.007718274,2.784861E-6,0.02984763,0.004416331,1.114059E-4,0.001725356,0.03641583,0.005450226,8.52305E-6,4.737339E-5,6.700705E-6,2.714626E-6,10.51664,8.100387E-5,662921.9,662922.0
1.696624E-5,15.67063,4.473288E8,1582.406,1582.406,0.001268476,1.0,0.8961089,0.01028893,3.834533E-4,0.005354311,0.001439716,1.262105E-5,2.035514E-5,1.540149E-5,0.008689679,4.132422E-6,0.03035016,0.00429949,1.293651E-4,0.001930622,0.03565811,0.004495781,1.057017E-5,5.623503E-5,9.195696E-6,3.800468E-6,10.5107,8.094609E-5,662547.4,662547.5
1.849666E-5,15.67656,4.816368E8,1582.567,1582.567,0.001268476,1.0,0.8952804,0.01081824,3.539813E-4,0.005634475,0.001528357,1.402417E-5,2.235564E-5,1.715896E-5,0.009194321,5.001542E-6,0.03060473,0.004218141,1.385692E-4,0.002036643,0.03525734,0.004035574,1.172506E-5,6.108623E-5,1.06953E-5,4.472411E-6,10.5078,8.091548E-5,662364.3,662364.3
1.892013E-5,15.67814,4.866305E8,1582.613,1582.613,0.001268476,1.0,0.8950619,0.01095683,3.463336E-4,0.005708815,0.001552157,1.441063E-5,2.290255E-5,1.765969E-5,0.009328984,5.255122E-6,0.03067141,0.004194368,1.410012E-4,0.002064862,0.03514955,0.003917055,1.20439E-5,6.240893E-5,1.111965E-5,4.665109E-6,10.50704,8.090729E-5,662316.6,662316.6
1.893485E-5,15.6782,4.868722E8,1582.614,1582.614,0.001268476,1.0,0.8950544,0.01096159,3.460716E-4,0.005711375,0.001552979,1.442405E-5,2.29215E-5,1.76772E-5,0.009333627,5.264035E-6,0.0306737,0.004193533,1.410849E-4,0.002065835,0.03514583,0.003913002,1.205498E-5,6.245475E-5,1.113446E-5,4.671857E-6,10.50702,8.090701E-5,662315.0,662315.0
2.0E-5,15.68208,4.931591E8,1582.732,1582.732,0.001268476,1.0,0.8945246,0.01129578,3.277542E-4,0.005892579,0.001611512,1.539242E-5,2.428345E-5,1.896535E-5,0.00966324,5.926759E-6,0.03083412,0.00413191,1.469841E-4,0.002134772,0.03488043,0.003630898,1.285496E-5,6.574326E-5,1.221796E-5,5.169029E-6,10.5052,8.088698E-5,662200.3,662200.3
2.113289E-5,15.68604,4.908909E8,1582.858,1582.858,0.001268476,1.0,0.8939896,0.01163039,3.09589E-4,0.006077025,0.001671844,1.64167E-5,2.571051E-5,2.03796E-5,0.01000068,6.668652E-6,0.03099374,0.004064274,1.529363E-4,0.002205151,0.03460649,0.00335374,1.370215E-5,6.91825E-5,1.339229E-5,5.715899E-6,10.50338,8.086656E-5,662085.8,662085.8
2.11378E-5,15.68606,4.906024E8,1582.859,1582.859,0.001268476,1.0,0.8939873,0.01163179,3.095131E-4,0.006077807,0.001672101,1.642113E-5,2.571665E-5,2.038582E-5,0.01000212,6.671948E-6,0.03099441,0.004063977,1.529614E-4,0.00220545,0.03460532,0.003352588,1.370581E-5,6.919727E-5,1.339742E-5,5.718307E-6,10.50337,8.086647E-5,662085.3,662085.3
2.114388E-5,15.68608,4.908969E8,1582.859,1582.859,0.001268476,1.0,0.8939845,0.01163353,3.094191E-4,0.006078775,0.00167242,1.642661E-5,2.572425E-5,2.039354E-5,0.01000389,6.676033E-6,0.03099524,0.00406361,1.529925E-4,0.00220582,0.03460387,0.00335116,1.371035E-5,6.921558E-5,1.340378E-5,5.721292E-6,10.50336,8.086637E-5,662084.7,662084.7
2.117082E-5,15.68617,4.908625E8,1582.862,1582.862,0.001268476,1.0,0.8939721,0.01164123,3.090033E-4,0.006083059,0.001673831,1.645089E-5,2.575789E-5,2.042773E-5,0.01001176,6.694134E-6,0.03099889,0.004061982,1.5313E-4,0.002207457,0.03459746,0.00334485,1.373044E-5,6.929659E-5,1.343195E-5,5.734514E-6,10.50332,8.086589E-5,662082.1,662082.1
2.630321E-5,15.70193,4.135353E8,1583.394,1583.394,0.001268476,1.0,0.891867,0.01292394,2.412641E-4,0.006827048,0.001925468,2.102197E-5,3.192871E-5,2.741322E-5,0.01139282,1.050197E-5,0.03158772,0.003746611,1.763178E-4,0.002493248,0.03345204,0.002339373,1.750452E-5,8.413661E-5,1.895404E-5,8.414866E-6,10.4963,8.078472E-5,661639.6,661639.6
3.0E-5,15.71124,3.261874E8,1583.704,1583.704,0.001268476,1.0,0.8906102,0.01365861,2.042086E-4,0.007288932,0.002088737,2.425919E-5,3.607508E-5,3.300906E-5,0.01226592,1.364413E-5,0.03189288,0.003526038,1.898288E-4,0.002671885,0.03270827,0.001811821,2.014698E-5,9.413017E-5,2.304553E-5,1.050896E-5,10.49214,8.073688E-5,661377.1,661377.1
4.0E-5,15.72937,8.227272E7,1584.16,1584.16,0.001268476,1.0,0.8879595,0.01510659,1.375128E-4,0.008322963,0.002475866,3.291461E-5,4.612135E-5,5.026576E-5,0.01426353,2.349896E-5,0.0323406,0.00300982,2.169377E-4,0.003073458,0.03095347,9.157957E-4,2.697067E-5,1.187072E-4,3.416945E-5,1.662444E-5,10.48306,8.06438E-5,660804.8,660804.8
5.0E-5,15.74002,-1.067761E8,1584.119,1584.119,0.001268476,1.0,0.8860056,0.01606629,1.01456E-4,0.009148722,0.002808373,4.159494E-5,5.473146E-5,7.002664E-5,0.01590155,3.489384E-5,0.03241332,0.002628655,2.352464E-4,0.003393681,0.02946893,4.716233E-4,3.341739E-5,1.4056E-4,4.503763E-5,2.312818E-5,10.47569,8.058921E-5,660340.6,660340.6
6.0E-5,15.74598,-2.302002E8,1583.726,1583.726,0.001268476,1.0,0.884447,0.01676378,8.188912E-5,0.009846219,0.003106353,5.038597E-5,6.227231E-5,9.154167E-5,0.01731559,4.74509E-5,0.03226596,0.00236381,2.485597E-4,0.003662133,0.02816572,2.502768E-4,3.964388E-5,1.60613E-4,5.55405E-5,2.983832E-5,10.46913,8.055874E-5,659927.2,659927.2
7.0E-5,15.74911,-3.011566E8,1583.116,1583.116,0.001268476,1.0,0.8831217,0.01731836,7.112859E-5,0.01045954,0.003381529,5.925928E-5,6.905119E-5,1.141744E-4,0.01858324,6.094311E-5,0.03199374,0.002184173,2.588804E-4,0.003895619,0.02698921,1.392285E-4,4.578278E-5,1.795354E-4,6.572025E-5,3.668269E-5,10.46302,8.05427E-5,659541.5,659541.5
8.0E-5,15.75064,-3.357144E8,1582.389,1582.389,0.001268476,1.0,0.8819419,0.01779281,6.505356E-5,0.01101366,0.003640749,6.813474E-5,7.529123E-5,1.374382E-4,0.01974937,7.523667E-5,0.03165406,0.002061626,2.672755E-4,0.004103849,0.02590608,8.300392E-5,5.192434E-5,1.977714E-4,7.564947E-5,4.363769E-5,10.4572,8.053487E-5,659174.5,659174.5
9.0E-5,15.75131,-3.472729E8,1581.611,1581.611,0.001268476,1.0,0.8808597,0.01822022,6.147502E-5,0.01152304,0.003888015,7.692371E-5,8.114216E-5,1.60983E-4,0.02084009,9.024942E-5,0.03128079,0.001975188,2.743302E-4,0.004292557,0.02489598,5.41786E-5,5.812176E-5,2.155989E-4,8.538734E-5,5.069571E-5,10.45161,8.053146E-5,658822.8,658822.8
9.363841E-5,15.75143,-3.478021E8,1581.324,1581.324,0.001268476,1.0,0.8804845,0.01836779,6.054615E-5,0.01169909,0.003975512,8.008461E-5,8.319453E-5,1.695691E-4,0.02122148,9.587857E-5,0.03114075,0.001949766,2.766346E-4,0.004357103,0.02454395,4.757207E-5,6.039636E-5,2.220187E-4,8.889063E-5,5.32882E-5,10.44964,8.053084E-5,658698.3,658698.3
9.379866E-5,15.75144,-3.478665E8,1581.312,1581.312,0.001268476,1.0,0.8804682,0.01837422,6.050878E-5,0.01170674,0.003979338,8.022328E-5,8.32841E-5,1.699472E-4,0.02123811,9.612847E-5,0.03113455,0.001948705,2.767333E-4,0.0043599,0.02452862,4.731528E-5,6.049681E-5,2.223008E-4,8.904448E-5,5.340268E-5,10.44955,8.053082E-5,658692.8,658692.8
9.380889E-5,15.75144,-3.478329E8,1581.311,1581.311,0.001268476,1.0,0.8804672,0.01837462,6.05064E-5,0.01170723,0.003979582,8.023213E-5,8.328981E-5,1.699714E-4,0.02123917,9.614443E-5,0.03113415,0.001948637,2.767396E-4,0.004360078,0.02452764,4.729897E-5,6.050323E-5,2.223188E-4,8.90543E-5,5.340999E-5,10.44955,8.053082E-5,658692.5,658692.5
9.384061E-5,15.75144,-3.47779E8,1581.309,1581.309,0.001268476,1.0,0.8804639,0.0183759,6.049901E-5,0.01170874,0.003980339,8.025957E-5,8.330753E-5,1.700462E-4,0.02124246,9.619392E-5,0.03113293,0.001948428,2.767591E-4,0.004360631,0.02452461,4.724848E-5,6.052311E-5,2.223747E-4,8.908475E-5,5.343265E-5,10.44953,8.053081E-5,658691.4,658691.4
9.386338E-5,15.75144,-3.479111E8,1581.307,1581.307,0.001268476,1.0,0.8804616,0.01837681,6.04937E-5,0.01170983,0.003980883,8.027927E-5,8.332025E-5,1.700999E-4,0.02124482,9.622944E-5,0.03113205,0.001948277,2.76773E-4,0.004361028,0.02452243,4.721232E-5,6.053738E-5,2.224147E-4,8.91066E-5,5.344892E-5,10.44952,8.053081E-5,658690.6,658690.6
9.387172E-5,15.75144,-3.478122E8,1581.306,1581.306,0.001268476,1.0,0.8804608,0.01837714,6.049175E-5,0.01171023,0.003981082,8.028648E-5,8.332491E-5,1.701196E-4,0.02124568,9.624246E-5,0.03113172,0.001948222,2.767782E-4,0.004361173,0.02452164,4.719908E-5,6.054261E-5,2.224294E-4,8.911461E-5,5.345488E-5,10.44951,8.053081E-5,658690.3,658690.3
9.39469E-5,15.75144,-3.478934E8,1581.3,1581.3,0.001268476,1.0,0.8804531,0.01838015,6.047425E-5,0.01171381,0.003982875,8.035152E-5,8.336689E-5,1.70297E-4,0.02125347,9.63598E-5,0.03112881,0.001947727,2.768243E-4,0.004362483,0.02451445,4.708006E-5,6.058976E-5,2.225618E-4,8.918677E-5,5.35086E-5,10.44947,8.05308E-5,658687.8,658687.8
9.396653E-5,15.75144,-3.478991E8,1581.299,1581.299,0.001268476,1.0,0.8804511,0.01838093,6.046969E-5,0.01171475,0.003983344,8.036849E-5,8.337785E-5,1.703433E-4,0.02125551,9.639043E-5,0.03112805,0.001947598,2.768364E-4,0.004362825,0.02451258,4.704909E-5,6.060206E-5,2.225963E-4,8.92056E-5,5.352262E-5,10.44946,8.053079E-5,658687.1,658687.1
9.397358E-5,15.75144,-3.478142E8,1581.298,1581.298,0.001268476,1.0,0.8804504,0.01838122,6.046806E-5,0.01171508,0.003983512,8.037459E-5,8.338178E-5,1.703599E-4,0.02125624,9.640144E-5,0.03112778,0.001947551,2.768407E-4,0.004362948,0.02451191,4.703798E-5,6.060648E-5,2.226087E-4,8.921237E-5,5.352766E-5,10.44946,8.053079E-5,658686.9,658686.9
9.406043E-5,15.75144,-3.477719E8,1581.291,1581.291,0.001268476,1.0,0.8804416,0.01838469,6.044795E-5,0.01171922,0.003985583,8.04497E-5,8.343026E-5,1.705649E-4,0.02126523,9.653705E-5,0.03112442,0.00194698,2.768939E-4,0.004364459,0.02450361,4.690145E-5,6.066095E-5,2.227615E-4,8.929571E-5,5.358973E-5,10.44941,8.053078E-5,658683.9,658684.0
9.41031E-5,15.75144,-3.478468E8,1581.288,1581.288,0.001268476,1.0,0.8804372,0.0183864,6.043816E-5,0.01172125,0.0039866,8.048659E-5,8.345407E-5,1.706656E-4,0.02126965,9.66037E-5,0.03112277,0.0019467,2.7692E-4,0.004365202,0.02449954,4.683464E-5,6.068771E-5,2.228366E-4,8.933666E-5,5.362023E-5,10.44939,8.053078E-5,658682.5,658682.5
9.42309E-5,15.75145,-3.477143E8,1581.278,1581.278,0.001268476,1.0,0.8804242,0.0183915,6.040878E-5,0.01172733,0.003989647,8.059708E-5,8.352535E-5,1.709671E-4,0.02128288,9.680338E-5,0.03111782,0.001945864,2.769982E-4,0.004367423,0.02448735,4.663573E-5,6.076787E-5,2.230615E-4,8.945927E-5,5.371158E-5,10.44932,8.053076E-5,658678.2,658678.2
9.561713E-5,15.75148,-3.474427E8,1581.168,1581.168,0.001268476,1.0,0.8802841,0.01844664,6.010086E-5,0.01179295,0.004022596,8.179342E-5,8.429575E-5,1.742372E-4,0.02142578,9.897595E-5,0.03106406,0.001936971,2.778363E-4,0.004391363,0.02435568,4.457987E-5,6.163831E-5,2.254987E-4,9.078768E-5,5.470342E-5,10.44858,8.053059E-5,658631.3,658631.3
9.592976E-5,15.75149,-3.473998E8,1581.144,1581.144,0.001268476,1.0,0.8802526,0.01845901,6.0034E-5,0.01180766,0.004030004,8.206271E-5,8.446883E-5,1.749745E-4,0.02145786,9.946759E-5,0.03105192,0.001935009,2.78023E-4,0.004396724,0.02432613,4.414066E-5,6.183485E-5,2.260479E-4,9.108688E-5,5.492735E-5,10.44841,8.053056E-5,658620.8,658620.8
9.594658E-5,15.75149,-3.473851E8,1581.143,1581.143,0.001268476,1.0,0.880251,0.01845967,6.003043E-5,0.01180845,0.004030402,8.20772E-5,8.447814E-5,1.750142E-4,0.02145959,9.949407E-5,0.03105126,0.001934904,2.78033E-4,0.004397012,0.02432455,4.411726E-5,6.184543E-5,2.260774E-4,9.110299E-5,5.49394E-5,10.4484,8.053056E-5,658620.2,658620.2
9.598184E-5,15.75149,-3.473235E8,1581.14,1581.14,0.001268476,1.0,0.8802474,0.01846107,6.002292E-5,0.01181011,0.004031237,8.210755E-5,8.449764E-5,1.750974E-4,0.0214632,9.954955E-5,0.03104989,0.001934684,2.78054E-4,0.004397615,0.02432122,4.406835E-5,6.18676E-5,2.261394E-4,9.113671E-5,5.496466E-5,10.44838,8.053055E-5,658619.0,658619.0
9.618494E-5,15.75149,-3.472449E8,1581.124,1581.124,0.001268476,1.0,0.880227,0.01846909,5.998015E-5,0.01181964,0.004036044,8.228238E-5,8.460992E-5,1.755763E-4,0.02148401,9.986936E-5,0.031042,0.001933419,2.781748E-4,0.004401089,0.02430206,4.378859E-5,6.199535E-5,2.26496E-4,9.133102E-5,5.51102E-5,10.44827,8.053053E-5,658612.2,658612.2
9.808667E-5,15.75153,-3.464368E8,1580.974,1580.974,0.001268476,1.0,0.8800373,0.01854376,5.959595E-5,0.01190827,0.004080879,8.391498E-5,8.56561E-5,1.800593E-4,0.02167776,1.028771E-4,0.03096798,0.001921901,2.792874E-4,0.004433311,0.02412378,4.134515E-5,6.319342E-5,2.298321E-4,9.314732E-5,5.647488E-5,10.44726,8.053036E-5,658548.5,658548.5
1.0E-4,15.75155,-3.453677E8,1580.824,1580.824,0.001268476,1.0,0.8798485,0.01861813,5.923744E-5,0.01199632,0.004125693,8.555004E-5,8.670019E-5,1.845659E-4,0.02187088,1.059252E-4,0.03089334,0.001910818,2.803773E-4,0.004465233,0.02394629,3.915711E-5,6.440209E-5,2.331828E-4,9.496975E-5,5.78511E-5,10.44625,8.053022E-5,658484.8,658484.8
1.1E-4,15.75162,-3.362239E8,1580.05,1580.05,0.001268476,1.0,0.8788929,0.01899606,5.772779E-5,0.01243901,0.004355265,9.395765E-5,9.202733E-5,2.080223E-4,0.02285144,1.222166E-4,0.03050255,0.001859715,2.856188E-4,0.00462418,0.02304861,3.113074E-5,7.077538E-5,2.506175E-4,1.044132E-4,6.509543E-5,10.4411,8.052988E-5,658159.8,658159.8
1.2E-4,15.75164,-3.235142E8,1579.302,1579.302,0.001268476,1.0,0.8779839,0.0193592,5.662526E-5,0.01285473,0.004577676,1.021081E-4,9.716298E-5,2.312409E-4,0.02378798,1.390821E-4,0.03011415,0.001816677,2.901811E-4,0.004770955,0.02219726,2.669918E-5,7.724237E-5,2.679534E-4,1.137203E-4,7.241792E-5,10.43613,8.052977E-5,657847.0,657847.0
1.3E-4,15.75169,-3.093549E8,1578.584,1578.584,0.001268476,1.0,0.8771154,0.01971056,5.575766E-5,0.01324614,0.004793593,1.099778E-4,1.021338E-4,2.541467E-4,0.0246849,1.564813E-4,0.0297311,0.001778683,2.941521E-4,0.004906735,0.02138796,2.412973E-5,8.379859E-5,2.852162E-4,1.228864E-4,7.980612E-5,10.43136,8.052952E-5,657545.9,657545.9
1.4E-4,15.7518,-2.948782E8,1577.898,1577.898,0.001268476,1.0,0.8762834,0.02005195,5.503206E-5,0.0136153,0.005003523,1.175539E-4,1.069588E-4,2.76689E-4,0.02554552,1.743743E-4,0.0293548,0.001744001,2.975966E-4,0.005032459,0.02061734,2.253269E-5,9.043715E-5,3.024173E-4,1.319037E-4,8.724714E-5,10.42676,8.052896E-5,657255.8,657255.9
1.5E-4,15.75199,-2.806666E8,1577.246,1577.246,0.001268476,1.0,0.8754847,0.02038455,5.439812E-5,0.01396391,0.005207873,1.24831E-4,1.116522E-4,2.988336E-4,0.02637252,1.927225E-4,0.0289858,0.001711652,3.005659E-4,0.005148909,0.01988257,2.145301E-5,9.715022E-5,3.195602E-4,1.407632E-4,9.472843E-5,10.42232,8.052801E-5,656976.2,656976.2
