Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_C10H8_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_STILB_Soln#5 (),Mole_fraction_C6H5C2H_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_BIPHENYL_Soln#5 (),Mole_fraction_C14H10_Soln#5 (),Mole_fraction_C16H10_Soln#5 (),Mole_fraction_C6H5C2H4C6H5_Soln#5 (),Mole_fraction_BIN1A_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
0.081,16.10989,927907.7,1216.129,1216.129,0.001691301,1.0,0.8529346,0.02831682,0.00189093,0.02902934,0.003126263,4.252358E-4,1.22985E-4,0.0516849,3.61998E-4,0.02030357,3.64904E-5,4.456393E-4,0.00348311,0.006140192,4.531366E-5,3.654597E-4,5.810381E-4,1.328737E-4,2.93663E-6,2.02123E-4,10.47674,1.049853E-4,660406.7,660406.7
0.082,16.11224,927156.4,1216.301,1216.301,0.001691301,1.0,0.852751,0.02843556,0.001899384,0.02908328,0.003136958,4.237564E-4,1.239577E-4,0.05186238,3.663886E-4,0.02020376,3.637657E-5,4.419473E-4,0.003480964,0.006046041,4.454812E-5,3.682152E-4,5.846439E-4,1.332919E-4,2.906948E-6,2.038794E-4,10.4767,1.0497E-4,660404.0,660404.0
0.083,16.11458,926400.3,1216.474,1216.474,0.001691301,1.0,0.8525688,0.02855412,0.001907743,0.02913633,0.003147584,4.222686E-4,1.24928E-4,0.05203858,3.707898E-4,0.02010411,3.626366E-5,4.382656E-4,0.003478638,0.005953166,4.379863E-5,3.709686E-4,5.882458E-4,1.337032E-4,2.877659E-6,2.056352E-4,10.47666,1.049547E-4,660401.4,660401.4
0.084,16.11693,925642.8,1216.646,1216.646,0.001691301,1.0,0.8523877,0.02867249,0.001916007,0.02918851,0.003158143,4.207732E-4,1.258959E-4,0.05221353,3.752016E-4,0.02000462,3.615159E-5,4.345945E-4,0.003476134,0.005861551,4.306437E-5,3.7372E-4,5.918439E-4,1.341078E-4,2.848747E-6,2.073902E-4,10.47662,1.049395E-4,660398.9,660398.9
0.085,16.11926,924882.2,1216.818,1216.818,0.001691301,1.0,0.8522079,0.02879068,0.001924175,0.02923982,0.003168636,4.192708E-4,1.268616E-4,0.05238724,3.796238E-4,0.01990527,3.604032E-5,4.309342E-4,0.003473453,0.005771181,4.234474E-5,3.764697E-4,5.954381E-4,1.345057E-4,2.820198E-6,2.091445E-4,10.47658,1.049242E-4,660396.5,660396.6
0.086,16.1216,924116.2,1216.99,1216.99,0.001691301,1.0,0.8520293,0.02890869,0.001932247,0.02929028,0.003179064,4.177622E-4,1.27825E-4,0.05255973,3.840564E-4,0.01980608,3.592977E-5,4.272849E-4,0.003470599,0.00568204,4.163909E-5,3.792175E-4,5.990284E-4,1.348969E-4,2.791998E-6,2.10898E-4,10.47654,1.04909E-4,660394.2,660394.3
0.087,16.12393,923343.7,1217.162,1217.162,0.001691301,1.0,0.8518519,0.02902651,0.001940223,0.02933989,0.003189428,4.162479E-4,1.287862E-4,0.052731,3.884993E-4,0.01970703,3.58199E-5,4.236467E-4,0.003467572,0.005594114,4.094694E-5,3.819638E-4,6.026148E-4,1.352816E-4,2.764136E-6,2.126508E-4,10.47651,1.048939E-4,660392.0,660392.1
0.088,16.12626,922562.9,1217.334,1217.334,0.001691301,1.0,0.8516757,0.02914417,0.001948103,0.02938866,0.00319973,4.147285E-4,1.297452E-4,0.05290107,3.929523E-4,0.01960814,3.571065E-5,4.2002E-4,0.003464376,0.005507387,4.026776E-5,3.847084E-4,6.061972E-4,1.356597E-4,2.7366E-6,2.144029E-4,10.47648,1.048787E-4,660389.9,660390.0
0.089,16.12858,921771.9,1217.505,1217.505,0.001691301,1.0,0.8515006,0.02926165,0.001955886,0.02943661,0.003209969,4.132047E-4,1.307021E-4,0.05306995,3.974153E-4,0.0195094,3.560199E-5,4.164048E-4,0.003461012,0.005421845,3.960112E-5,3.874516E-4,6.097755E-4,1.360313E-4,2.709381E-6,2.161542E-4,10.47644,1.048636E-4,660387.9,660387.9
0.09,16.1309,920972.5,1217.677,1217.677,0.001691301,1.0,0.8513267,0.02937896,0.001963573,0.02948373,0.003220148,4.116771E-4,1.316568E-4,0.05323766,4.018882E-4,0.01941081,3.549388E-5,4.128015E-4,0.003457481,0.005337474,3.894663E-5,3.901934E-4,6.133498E-4,1.363965E-4,2.68247E-6,2.179047E-4,10.47641,1.048486E-4,660386.0,660386.0
0.091,16.13321,920166.0,1217.848,1217.848,0.001691301,1.0,0.8511539,0.0294961,0.001971164,0.02953006,0.003230267,4.101463E-4,1.326095E-4,0.05340421,4.063709E-4,0.01931237,3.538628E-5,4.092101E-4,0.003453787,0.00525426,3.83039E-5,3.929339E-4,6.169199E-4,1.367553E-4,2.655857E-6,2.196544E-4,10.47638,1.048335E-4,660384.2,660384.2
0.092,16.13552,919350.0,1218.02,1218.02,0.001691301,1.0,0.8509823,0.02961308,0.001978657,0.02957558,0.003240328,4.086128E-4,1.335601E-4,0.0535696,4.108633E-4,0.01921408,3.527916E-5,4.05631E-4,0.00344993,0.005172189,3.767262E-5,3.956731E-4,6.204857E-4,1.371078E-4,2.629535E-6,2.214033E-4,10.47636,1.048185E-4,660382.4,660382.4
0.093,16.13783,918524.9,1218.191,1218.191,0.001691301,1.0,0.8508117,0.02972989,0.001986054,0.02962031,0.003250331,4.070772E-4,1.345087E-4,0.05373386,4.153652E-4,0.01911595,3.517249E-5,4.020642E-4,0.003445914,0.005091247,3.705248E-5,3.984111E-4,6.240472E-4,1.37454E-4,2.603498E-6,2.231514E-4,10.47633,1.048035E-4,660380.8,660380.8
0.094,16.14014,917689.6,1218.362,1218.362,0.001691301,1.0,0.8506423,0.02984654,0.001993353,0.02966426,0.003260278,4.0554E-4,1.354554E-4,0.05389698,4.198765E-4,0.01901796,3.506625E-5,3.985101E-4,0.003441738,0.005011422,3.644319E-5,4.011481E-4,6.276043E-4,1.37794E-4,2.577738E-6,2.248987E-4,10.47631,1.047885E-4,660379.2,660379.2
0.095,16.14244,916842.3,1218.533,1218.533,0.001691301,1.0,0.850474,0.02996303,0.002000556,0.02970744,0.003270169,4.040018E-4,1.364001E-4,0.05405899,4.24397E-4,0.01892012,3.496041E-5,3.949687E-4,0.003437407,0.0049327,3.584452E-5,4.038841E-4,6.311569E-4,1.381278E-4,2.55225E-6,2.266451E-4,10.47628,1.047736E-4,660377.7,660377.7
0.096,16.14473,915985.0,1218.703,1218.703,0.001691301,1.0,0.8503067,0.03007936,0.00200766,0.02974985,0.003280005,4.024631E-4,1.373429E-4,0.05421989,4.289267E-4,0.01882244,3.485495E-5,3.914402E-4,0.003432921,0.004855068,3.525617E-5,4.066192E-4,6.34705E-4,1.384555E-4,2.527026E-6,2.283906E-4,10.47626,1.047587E-4,660376.3,660376.3
0.097,16.14702,915116.1,1218.874,1218.874,0.001691301,1.0,0.8501405,0.03019554,0.002014668,0.02979151,0.003289788,4.009243E-4,1.382838E-4,0.05437969,4.334654E-4,0.0187249,3.474984E-5,3.879249E-4,0.003428282,0.004778514,3.467791E-5,4.093535E-4,6.382484E-4,1.387771E-4,2.502062E-6,2.301353E-4,10.47624,1.047438E-4,660374.9,660375.0
0.098,16.14931,914234.3,1219.044,1219.044,0.001691301,1.0,0.8499754,0.03031156,0.002021577,0.02983242,0.003299518,3.99386E-4,1.392229E-4,0.05453841,4.380129E-4,0.01862752,3.464506E-5,3.844228E-4,0.003423492,0.004703024,3.410949E-5,4.120869E-4,6.41787E-4,1.390926E-4,2.477351E-6,2.31879E-4,10.47622,1.04729E-4,660373.7,660373.7
0.099,16.1516,913339.2,1219.215,1219.215,0.001691301,1.0,0.8498114,0.03042742,0.002028389,0.02987259,0.003309197,3.978487E-4,1.401603E-4,0.05469605,4.425691E-4,0.01853029,3.454059E-5,3.809343E-4,0.003418553,0.004628587,3.355067E-5,4.148197E-4,6.453208E-4,1.394021E-4,2.452887E-6,2.336219E-4,10.4762,1.047142E-4,660372.5,660372.5
0.1,16.15388,912434.3,1219.385,1219.385,0.001691301,1.0,0.8496483,0.03054314,0.002035103,0.02991203,0.003318824,3.963128E-4,1.410959E-4,0.05485262,4.471339E-4,0.01843321,3.443641E-5,3.774594E-4,0.003413466,0.00455519,3.300129E-5,4.175519E-4,6.488496E-4,1.397057E-4,2.428667E-6,2.353638E-4,10.47618,1.046994E-4,660371.4,660371.4
