Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_STILB_Soln#8 (),Mole_fraction_C6H5C2H_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_BIPHENYL_Soln#8 (),Mole_fraction_C14H10_Soln#8 (),Mole_fraction_BIN1B_Soln#8 (),Mole_fraction_BIN1A_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
0.01055812,15.99567,3805307.0,1352.689,1352.689,0.001503379,1.0,0.8565679,0.02848617,3.613984E-4,0.02482278,0.00582209,2.235273E-4,1.241497E-4,0.04693993,5.122007E-4,0.02288444,1.742943E-4,3.39781E-4,0.004404003,0.006375211,1.628136E-5,1.094431E-4,3.302053E-4,6.680549E-4,4.071326E-5,2.857609E-4,10.43235,9.398663E-5,657609.1,657610.2
0.011,16.00222,3874845.0,1353.032,1353.032,0.001503379,1.0,0.8558922,0.02893988,3.668712E-4,0.02499391,0.005930854,2.210822E-4,1.289177E-4,0.04764839,5.399203E-4,0.02244811,1.71721E-4,3.305302E-4,0.004387552,0.005978272,1.546955E-5,1.132755E-4,3.428442E-4,6.875552E-4,4.356942E-5,2.961569E-4,10.43073,9.394818E-5,657506.7,657507.6
0.012,16.01693,4004027.0,1353.83,1353.83,0.001503379,1.0,0.8544488,0.02994765,3.780091E-4,0.0253221,0.006168053,2.153481E-4,1.396487E-4,0.04916254,6.033496E-4,0.02148088,1.660442E-4,3.097668E-4,0.004336623,0.005166359,1.38052E-5,1.217278E-4,3.714165E-4,7.308753E-4,5.039579E-5,3.192905E-4,10.42729,9.386187E-5,657289.7,657290.3
0.013,16.03147,4092679.0,1354.65,1354.65,0.001503379,1.0,0.8531139,0.03092994,3.874305E-4,0.02557649,0.006394141,2.095212E-4,1.503107E-4,0.05056325,6.674579E-4,0.02054119,1.605152E-4,2.893884E-4,0.004269195,0.004461983,1.235168E-5,1.298574E-4,3.999468E-4,7.729787E-4,5.772674E-5,3.418672E-4,10.42414,9.377673E-5,657091.2,657091.6
0.014,16.04581,4145430.0,1355.485,1355.485,0.001503379,1.0,0.8518767,0.0318876,3.951828E-4,0.02576603,0.006610518,2.037726E-4,1.6092E-4,0.05186156,7.319117E-4,0.01962857,1.551115E-4,2.695412E-4,0.004188031,0.00385175,1.108114E-5,1.376514E-4,4.284354E-4,8.13751E-4,6.556363E-5,3.638787E-4,10.42125,9.369296E-5,656908.8,656909.2
0.015,16.0599,4166334.0,1356.328,1356.328,0.001503379,1.0,0.8507275,0.03282127,4.013394E-4,0.0258985,0.006818395,1.982194E-4,1.714915E-4,0.053067,7.964021E-4,0.01874273,1.498167E-4,2.503408E-4,0.004095561,0.003324051,9.970195E-6,1.451021E-4,4.568818E-4,8.530786E-4,7.390786E-5,3.853226E-4,10.41858,9.361075E-5,656740.6,656740.9
0.016,16.07372,4159178.0,1357.173,1357.173,0.001503379,1.0,0.8496575,0.03373152,4.060027E-4,0.02598104,0.007018862,1.929354E-4,1.820371E-4,0.05418827,8.606439E-4,0.01788332,1.446174E-4,2.318724E-4,0.003993991,0.002868337,8.997747E-6,1.522081E-4,4.852829E-4,8.908602E-4,8.27574E-5,4.062043E-4,10.41611,9.353026E-5,656584.6,656584.9
0.017,16.08724,4127194.0,1358.015,1358.015,0.001503379,1.0,0.8486595,0.03461869,4.092819E-4,0.02601971,0.007212833,1.879633E-4,1.925649E-4,0.05523264,9.243743E-4,0.01705021,1.395051E-4,2.142023E-4,0.003885224,0.002475701,8.146098E-6,1.589696E-4,5.136321E-4,9.269952E-4,9.211159E-5,4.265308E-4,10.4138,9.345163E-5,656439.5,656439.7
0.018,16.10045,4073459.0,1358.848,1358.848,0.001503379,1.0,0.8477268,0.03548307,4.112986E-4,0.02602005,0.007401119,1.833222E-4,2.030787E-4,0.05620667,9.873499E-4,0.01624325,1.344742E-4,1.97378E-4,0.003770982,0.002138114,7.399424E-6,1.6539E-4,5.419187E-4,9.613936E-4,1.019677E-4,4.463136E-4,10.41165,9.3375E-5,656303.7,656304.0
0.019,16.1133,4000819.0,1359.669,1359.669,0.001503379,1.0,0.8468535,0.03632486,4.121798E-4,0.02598695,0.007584426,1.790134E-4,2.135778E-4,0.05711619,0.001049348,0.01546234,1.295215E-4,1.814311E-4,0.003652794,0.001848493,6.743926E-6,1.714743E-4,5.701272E-4,9.939758E-4,1.123216E-4,4.655667E-4,10.40963,9.330048E-5,656176.2,656176.5
0.02,16.1258,3911925.0,1360.475,1360.475,0.001503379,1.0,0.8460345,0.03714423,4.120538E-4,0.0259248,0.007763359,1.750263E-4,2.240569E-4,0.05796634,0.001110165,0.01470735,1.246461E-4,1.663794E-4,0.00353201,0.001600597,6.167577E-6,1.772293E-4,5.982377E-4,0.001024674,1.231679E-4,4.843068E-4,10.40772,9.322817E-5,656055.9,656056.2
0.021,16.13792,3809256.0,1361.261,1361.261,0.001503379,1.0,0.8452651,0.03794132,4.110473E-4,0.0258375,0.007938438,1.713422E-4,2.345062E-4,0.05876172,0.001169619,0.01397819,1.198487E-4,1.522293E-4,0.003409824,0.001388908,5.659874E-6,1.826625E-4,6.262258E-4,0.001053432,1.344995E-4,5.02552E-4,10.40591,9.315814E-5,655942.0,655942.2
0.022,16.14966,3695133.0,1362.025,1362.025,0.001503379,1.0,0.8445413,0.03871625,4.092828E-4,0.02572854,0.008110107,1.679382E-4,2.449124E-4,0.05950645,0.001227542,0.01327472,1.151313E-4,1.389775E-4,0.003287283,0.001208561,5.21167E-6,1.87782E-4,6.540632E-4,0.001080205,1.463082E-4,5.203221E-4,10.40419,9.309046E-5,655833.5,655833.8
0.023,16.16099,3571738.0,1362.766,1362.766,0.001503379,1.0,0.8438593,0.03946916,4.068763E-4,0.02560103,0.008278737,1.647892E-4,2.552589E-4,0.06020422,0.001283789,0.01259677,1.104972E-4,1.266124E-4,0.003165305,0.001055264,4.814996E-6,1.925963E-4,6.817179E-4,0.001104965,1.585843E-4,5.376376E-4,10.40255,9.302517E-5,655730.0,655730.3
0.024,16.17192,3441120.0,1363.482,1363.482,0.001503379,1.0,0.843216,0.0402002,4.039362E-4,0.02545773,0.00844464,1.618693E-4,2.655265E-4,0.06085834,0.001338232,0.01194416,1.059501E-4,1.151154E-4,0.003044681,9.252461E-4,4.46294E-6,1.971141E-4,7.09155E-4,0.001127692,1.713168E-4,5.545198E-4,10.40098,9.296231E-5,655630.8,655631.1
0.025,16.18244,3305095.0,1364.17,1364.17,0.001503379,1.0,0.8426083,0.04090953,4.005625E-4,0.02530111,0.008608067,1.591532E-4,2.756939E-4,0.06147179,0.001390759,0.01131666,1.014944E-4,1.044617E-4,0.002926091,8.152107E-4,4.14952E-6,2.01344E-4,7.363374E-4,0.001148381,1.844935E-4,5.709902E-4,10.39947,9.290188E-5,655535.4,655535.7
0.026,16.19255,3165424.0,1364.831,1364.831,0.001503379,1.0,0.8420336,0.04159735,3.968454E-4,0.02513334,0.008769217,1.566174E-4,2.857388E-4,0.06204727,0.001441277,0.01071397,9.713449E-5,9.462168E-5,0.002810104,7.222848E-4,3.869581E-6,2.052949E-4,7.632261E-4,0.00116704,1.981015E-4,5.870704E-4,10.39801,9.284388E-5,655443.5,655443.7
0.027,16.20225,3023678.0,1365.463,1365.463,0.001503379,1.0,0.8414897,0.04226389,3.928661E-4,0.02495634,0.008928249,1.542399E-4,2.956381E-4,0.06258722,0.001489708,0.0101358,9.287494E-5,8.556217E-5,0.002697206,6.439459E-4,3.618636E-6,2.089752E-4,7.89781E-4,0.001183685,2.121264E-4,6.02782E-4,10.3966,9.278831E-5,655354.6,655354.8
0.028,16.21154,2881274.0,1366.066,1366.066,0.001503379,1.0,0.8409743,0.04290942,3.886965E-4,0.02477184,0.009085279,1.520009E-4,3.053686E-4,0.06309385,0.001535991,0.009581774,8.872014E-5,7.724687E-5,0.002587788,5.780103E-4,3.392836E-6,2.123935E-4,8.159621E-4,0.001198347,2.265537E-4,6.18146E-4,10.39523,9.273514E-5,655268.5,655268.7
0.029,16.22042,2739490.0,1366.641,1366.641,0.001503379,1.0,0.8404856,0.04353423,3.843991E-4,0.02458132,0.009240388,1.498828E-4,3.149075E-4,0.06356921,0.001580078,0.009051491,8.467422E-5,6.963731E-5,0.002482167,5.225865E-4,3.188866E-6,2.15558E-4,8.417291E-4,0.001211062,2.413678E-4,6.33183E-4,10.39391,9.268433E-5,655184.9,655185.2
0.03,16.22892,2599463.0,1367.187,1367.187,0.001503379,1.0,0.8400219,0.04413867,3.800277E-4,0.0243861,0.009393628,1.478704E-4,3.242331E-4,0.06401513,0.001621938,0.008544505,8.074093E-5,6.269357E-5,0.002380588,4.760505E-4,3.003894E-6,2.184771E-4,8.670428E-4,0.001221879,2.565529E-4,6.479129E-4,10.39262,9.263583E-5,655103.7,655104.0
0.031,16.23702,2462160.0,1367.705,1367.705,0.001503379,1.0,0.8395815,0.04472311,3.756274E-4,0.02418734,0.009545022,1.459503E-4,3.333248E-4,0.06443331,0.001661551,0.008060331,7.692356E-5,5.637492E-5,0.002283228,4.37016E-4,2.835502E-6,2.211587E-4,8.918654E-4,0.001230852,2.720927E-4,6.623548E-4,10.39137,9.258958E-5,655024.7,655024.9
0.032,16.24475,2328453.0,1368.195,1368.195,0.001503379,1.0,0.8391632,0.04528796,3.712363E-4,0.02398602,0.009694574,1.441111E-4,3.421635E-4,0.06482532,0.001698912,0.007598451,7.322489E-5,5.064054E-5,0.002190212,4.042885E-4,2.681604E-6,2.23611E-4,9.161608E-4,0.001238044,2.879711E-4,6.765269E-4,10.39014,9.254553E-5,654947.7,654948.0
0.033,16.25212,2199036.0,1368.659,1368.659,0.001503379,1.0,0.8387655,0.04583365,3.668854E-4,0.02378304,0.009842267,1.423431E-4,3.507321E-4,0.06519259,0.001734024,0.007158313,6.964713E-5,4.544985E-5,0.002101615,3.768548E-4,2.540429E-6,2.258419E-4,9.398951E-4,0.001243522,3.041717E-4,6.904466E-4,10.38896,9.250359E-5,654872.8,654873.0
0.034,16.25913,2074498.0,1369.097,1369.097,0.001503379,1.0,0.8383874,0.04636066,3.625996E-4,0.02357914,0.009988072,1.406379E-4,3.590152E-4,0.06553646,0.001766903,0.006739338,6.619193E-5,4.076299E-5,0.002017466,3.538535E-4,2.410457E-6,2.278593E-4,9.630371E-4,0.00124736,3.206785E-4,7.041303E-4,10.3878,9.24637E-5,654799.7,654799.9
0.035,16.2658,1955410.0,1369.509,1369.509,0.001503379,1.0,0.8380277,0.04686947,3.58399E-4,0.02337499,0.01013195,1.389886E-4,3.669995E-4,0.06585818,0.001797573,0.006340929,6.286041E-5,3.654141E-5,0.001937762,3.34546E-4,2.290378E-6,2.296711E-4,9.855582E-4,0.001249631,3.374754E-4,7.175934E-4,10.38667,9.242577E-5,654728.5,654728.7
0.036,16.27215,1842087.0,1369.899,1369.899,0.001503379,1.0,0.8376855,0.04736059,3.542986E-4,0.02317116,0.01027384,1.373891E-4,3.746739E-4,0.06615893,0.001826065,0.005962465,5.96531E-5,3.274783E-5,0.001862467,3.183135E-4,2.179074E-6,2.312852E-4,0.001007433,0.001250417,3.545472E-4,7.308506E-4,10.38556,9.238971E-5,654659.1,654659.3
0.037,16.27819,1734811.0,1370.265,1370.265,0.001503379,1.0,0.8373598,0.04783455,3.503095E-4,0.02296813,0.01041369,1.358345E-4,3.82029E-4,0.06643978,0.001852421,0.005603313,5.656999E-5,2.934652E-5,0.001791516,3.046375E-4,2.075592E-6,2.327093E-4,0.001028639,0.001249796,3.718787E-4,7.439152E-4,10.38449,9.235544E-5,654591.4,654591.6
0.038,16.28393,1633857.0,1370.611,1370.611,0.001503379,1.0,0.8370498,0.0482919,3.464391E-4,0.02276631,0.01055144,1.343206E-4,3.890575E-4,0.06670177,0.001876685,0.005262826,5.361063E-5,2.630354E-5,0.001724821,2.930847E-4,1.979117E-6,2.339513E-4,0.001049156,0.001247853,3.894554E-4,7.568002E-4,10.38345,9.232287E-5,654525.5,654525.7
0.039,16.28939,1539322.0,1370.936,1370.936,0.001503379,1.0,0.8367547,0.04873318,3.426923E-4,0.02256607,0.01068702,1.328438E-4,3.957541E-4,0.06694585,0.001898911,0.004940355,5.077405E-5,2.358684E-5,0.001662275,2.832909E-4,1.888945E-6,2.350188E-4,0.001068969,0.001244669,4.072635E-4,7.695171E-4,10.38243,9.229191E-5,654461.4,654461.6
0.04,16.29459,1451285.0,1371.243,1371.243,0.001503379,1.0,0.8364737,0.04915895,3.390713E-4,0.0223677,0.01082036,1.314012E-4,4.021151E-4,0.06717293,0.001919155,0.004635243,4.80589E-5,2.116639E-5,0.00160376,2.749499E-4,1.804467E-6,2.359197E-4,0.001088065,0.001240327,4.252896E-4,7.820771E-4,10.38144,9.226246E-5,654399.0,654399.2
0.041,16.29954,1369764.0,1371.532,1371.532,0.001503379,1.0,0.8362062,0.04956978,3.355765E-4,0.02217146,0.0109514,1.299901E-4,4.081385E-4,0.06738387,0.001937477,0.004346835,4.546343E-5,1.901407E-5,0.001549143,2.678092E-4,1.725159E-6,2.366616E-4,0.001106433,0.001234909,4.435213E-4,7.944903E-4,10.38048,9.223444E-5,654338.4,654338.5
0.042,16.30426,1294717.0,1371.806,1371.806,0.001503379,1.0,0.8359515,0.04996622,3.322064E-4,0.02197755,0.01108008,1.286084E-4,4.138238E-4,0.06757949,0.001953941,0.004074479,4.298557E-5,1.710381E-5,0.00149828,2.616594E-4,1.650568E-6,2.37252E-4,0.001124067,0.001228498,4.619465E-4,8.067662E-4,10.37954,9.220775E-5,654279.5,654279.6
0.043,16.30876,1226073.0,1372.065,1372.065,0.001503379,1.0,0.835709,0.05034884,3.289585E-4,0.02178616,0.01120631,1.272541E-4,4.191719E-4,0.06776054,0.001968614,0.003817528,4.062296E-5,1.541143E-5,0.001451024,2.563266E-4,1.580297E-6,2.376984E-4,0.001140963,0.001221171,4.80554E-4,8.189135E-4,10.37864,9.218231E-5,654222.3,654222.5
0.044,16.31306,1163708.0,1372.31,1372.31,0.001503379,1.0,0.8354781,0.05071819,3.25829E-4,0.02159743,0.01133005,1.259256E-4,4.24185E-4,0.06792778,0.001981565,0.003575341,3.8373E-5,1.391466E-5,0.001407222,2.51667E-4,1.514E-6,2.380081E-4,0.001157119,0.001213008,4.993333E-4,8.309404E-4,10.37776,9.215802E-5,654167.0,654167.1
0.045,16.31717,1107472.0,1372.543,1372.543,0.001503379,1.0,0.8352583,0.05107484,3.228131E-4,0.02141147,0.01145123,1.246214E-4,4.288663E-4,0.06808189,0.001992866,0.003347269,3.623273E-5,1.259252E-5,0.001366711,2.475597E-4,1.451368E-6,2.381887E-4,0.001172537,0.001204087,5.182742E-4,8.428544E-4,10.37691,9.213481E-5,654113.4,654113.5
0.046,16.3211,1057202.0,1372.766,1372.766,0.001503379,1.0,0.835049,0.05141931,3.199059E-4,0.02122838,0.0115698,1.233402E-4,4.3322E-4,0.06822354,0.002002586,0.00313271,3.419932E-5,1.142695E-5,0.001329339,2.439108E-4,1.392142E-6,2.382468E-4,0.00118722,0.001194481,5.373677E-4,8.546623E-4,10.37608,9.211258E-5,654061.5,654061.7
0.047,16.32488,1012732.0,1372.979,1372.979,0.001503379,1.0,0.8348499,0.05175212,3.171018E-4,0.02104822,0.0116857,1.220808E-4,4.372511E-4,0.06835331,0.002010796,0.002931077,3.226976E-5,1.040145E-5,0.001294952,2.406426E-4,1.336094E-6,2.381892E-4,0.001201175,0.001184257,5.566055E-4,8.663703E-4,10.37529,9.209126E-5,654011.5,654011.6
0.048,16.32852,973834.9,1373.183,1373.183,0.001503379,1.0,0.8346603,0.0520738,3.143946E-4,0.02087104,0.0117989,1.208422E-4,4.409653E-4,0.06847183,0.00201757,0.002741764,3.044083E-5,9.500192E-6,0.001263391,2.376873E-4,1.283009E-6,2.380227E-4,0.00121441,0.001173488,5.75979E-4,8.779843E-4,10.37452,9.207077E-5,653963.2,653963.3
0.049,16.33202,940289.8,1373.379,1373.379,0.001503379,1.0,0.83448,0.05238487,3.117781E-4,0.02069688,0.01190934,1.196233E-4,4.443693E-4,0.06857967,0.002022981,0.002564188,2.870918E-5,8.709079E-6,0.001234499,2.349903E-4,1.232697E-6,2.377538E-4,0.001226935,0.001162241,5.954807E-4,8.895098E-4,10.37379,9.205103E-5,653916.7,653916.8
0.05,16.3354,911875.4,1373.57,1373.57,0.001503379,1.0,0.8343085,0.05268582,3.092459E-4,0.02052576,0.01201699,1.184232E-4,4.4747E-4,0.06867736,0.002027101,0.002397785,2.707145E-5,8.01543E-6,0.001208124,2.325073E-4,1.18499E-6,2.373887E-4,0.001238761,0.001150579,6.151032E-4,9.009516E-4,10.37308,9.203198E-5,653871.9,653872.0
0.051,16.33867,888345.5,1373.755,1373.755,0.001503379,1.0,0.8341453,0.05297713,3.067916E-4,0.02035769,0.01212181,1.17241E-4,4.50275E-4,0.06876542,0.002030003,0.002242007,2.552431E-5,7.407868E-6,0.001184115,2.302018E-4,1.139736E-6,2.369335E-4,0.001249903,0.001138565,6.348398E-4,9.123142E-4,10.37239,9.201353E-5,653828.9,653829.1
0.052,16.34185,869461.2,1373.936,1373.936,0.001503379,1.0,0.8339901,0.05325928,3.044087E-4,0.02019268,0.01222378,1.160761E-4,4.527922E-4,0.06884436,0.002031757,0.002096324,2.40644E-5,6.876214E-6,0.001162327,2.280445E-4,1.096801E-6,2.36394E-4,0.001260375,0.001126258,6.54684E-4,9.236017E-4,10.37174,9.199563E-5,653787.7,653787.9
0.053,16.34495,854971.3,1374.113,1374.113,0.001503379,1.0,0.8338426,0.05353271,3.020908E-4,0.0200307,0.01232286,1.149275E-4,4.550299E-4,0.06891462,0.002032435,0.001960219,2.268835E-5,6.411317E-6,0.001142619,2.260111E-4,1.05606E-6,2.357756E-4,0.001270194,0.001113713,6.746295E-4,9.34818E-4,10.37112,9.19782E-5,653748.3,653748.4
0.054,16.34797,844632.4,1374.288,1374.288,0.001503379,1.0,0.8337025,0.05379787,2.998318E-4,0.01987175,0.01241905,1.137946E-4,4.569968E-4,0.06897667,0.002032106,0.001833195,2.139284E-5,6.005069E-6,0.001124852,2.24082E-4,1.0174E-6,2.350838E-4,0.001279377,0.001100984,6.946706E-4,9.459662E-4,10.37052,9.19612E-5,653710.6,653710.7
0.055,16.35093,838195.5,1374.461,1374.461,0.001503379,1.0,0.8335693,0.05405517,2.976255E-4,0.01971578,0.01251231,1.126768E-4,4.587017E-4,0.06903093,0.002030838,0.001714771,2.017458E-5,5.650258E-6,0.001108895,2.222414E-4,9.807195E-7,2.343237E-4,0.001287943,0.001088122,7.148013E-4,9.570495E-4,10.36995,9.194455E-5,653674.6,653674.7
0.056,16.35384,835245.9,1374.633,1374.633,0.001503379,1.0,0.8334428,0.05430504,2.954661E-4,0.01956278,0.01260266,1.115734E-4,4.601539E-4,0.0690778,0.002028698,0.00160448,1.903031E-5,5.340454E-6,0.00109462,2.20476E-4,9.45924E-7,2.335E-4,0.001295912,0.001075175,7.350162E-4,9.680705E-4,10.3694,9.192821E-5,653640.4,653640.5
0.057,16.3567,835999.5,1374.805,1374.805,0.001503379,1.0,0.8333227,0.05454785,2.933479E-4,0.0194127,0.01269007,1.104838E-4,4.613625E-4,0.06911767,0.002025752,0.001501874,1.795682E-5,5.069938E-6,0.001081903,2.18775E-4,9.129259E-7,2.326176E-4,0.001303303,0.001062188,7.553098E-4,9.790317E-4,10.36889,9.191213E-5,653607.8,653607.9
0.058,16.35952,839752.2,1374.978,1374.978,0.001503379,1.0,0.8332088,0.05478399,2.912654E-4,0.01926549,0.01277455,1.094075E-4,4.623372E-4,0.06915092,0.002022063,0.00140652,1.695096E-5,4.833665E-6,0.001070626,2.171295E-4,8.816441E-7,2.316809E-4,0.001310138,0.001049204,7.756767E-4,9.899352E-4,10.3684,9.189626E-5,653577.0,653577.0
0.059,16.36232,846404.3,1375.151,1375.151,0.001503379,1.0,0.8331006,0.05501383,2.892137E-4,0.01912112,0.0128561,1.08344E-4,4.630876E-4,0.0691779,0.002017695,0.001318001,1.600962E-5,4.627169E-6,0.001060677,2.155322E-4,8.520027E-7,2.306942E-4,0.001316438,0.001036261,7.961116E-4,0.001000783,10.36793,9.188055E-5,653547.8,653547.8
0.06,16.3651,855700.5,1375.327,1375.327,0.001503379,1.0,0.8329981,0.0552377,2.871878E-4,0.01897953,0.01293474,1.072927E-4,4.636236E-4,0.06919896,0.002012708,0.001235912,1.512973E-5,4.4465E-6,0.001051946,2.13977E-4,8.239298E-7,2.296618E-4,0.001322225,0.001023398,8.166092E-4,0.001011577,10.3675,9.186497E-5,653520.2,653520.2
0.061,16.36786,867411.8,1375.504,1375.504,0.001503379,1.0,0.8329009,0.05545596,2.851834E-4,0.01884065,0.01301048,1.062533E-4,4.639552E-4,0.06921442,0.002007161,0.001159863,1.430826E-5,4.288184E-6,0.00104433,2.124592E-4,7.973565E-7,2.285878E-4,0.001327521,0.001010649,8.371642E-4,0.001022318,10.36708,9.184946E-5,653494.2,653494.3
0.062,16.37061,881313.4,1375.684,1375.684,0.001503379,1.0,0.8328089,0.0556689,2.831966E-4,0.01870445,0.01308333,1.052254E-4,4.640919E-4,0.06922457,0.002001108,0.001089503,1.354248E-5,4.149358E-6,0.001037735,2.109747E-4,7.722239E-7,2.274758E-4,0.001332348,9.980446E-4,8.577719E-4,0.001033007,10.3667,9.183401E-5,653469.8,653469.9
0.063,16.37337,897171.7,1375.868,1375.868,0.001503379,1.0,0.8327217,0.05587684,2.812235E-4,0.01857084,0.01315332,1.042085E-4,4.640437E-4,0.06922973,0.001994605,0.001024474,1.282954E-5,4.027342E-6,0.001032069,2.095203E-4,7.484713E-7,2.263296E-4,0.001336728,9.856127E-4,8.78427E-4,0.001043647,10.36633,9.181857E-5,653447.0,653447.0
0.064,16.37612,914756.4,1376.054,1376.054,0.001503379,1.0,0.8326392,0.05608006,2.792607E-4,0.01843979,0.01322047,1.032024E-4,4.638209E-4,0.06923017,0.001987703,9.644313E-4,1.216659E-5,3.919776E-6,0.001027242,2.08093E-4,7.260371E-7,2.251529E-4,0.001340684,9.733803E-4,8.991244E-4,0.001054237,10.366,9.180312E-5,653425.7,653425.7
0.065,16.37889,933850.7,1376.245,1376.245,0.001503379,1.0,0.8325612,0.05627885,2.773052E-4,0.0183112,0.01328483,1.022067E-4,4.634335E-4,0.06922616,0.001980453,9.090507E-4,1.155092E-5,3.824665E-6,0.001023172,2.066907E-4,7.048643E-7,2.239494E-4,0.001344237,9.613707E-4,9.198592E-4,0.001064779,10.36568,9.178762E-5,653405.8,653405.9
0.066,16.38166,954249.3,1376.439,1376.439,0.001503379,1.0,0.8324874,0.05647347,2.753546E-4,0.01818503,0.01334642,1.012212E-4,4.628915E-4,0.06921797,0.001972902,8.580232E-4,1.097992E-5,3.740266E-6,0.001019782,2.053113E-4,6.848972E-7,2.227225E-4,0.00134741,9.496047E-4,9.406266E-4,0.001075274,10.36539,9.177206E-5,653387.4,653387.5
0.067,16.38446,975749.8,1376.638,1376.638,0.001503379,1.0,0.8324177,0.05666417,2.734066E-4,0.0180612,0.01340529,1.002455E-4,4.622047E-4,0.06920584,0.001965095,8.110547E-4,1.045104E-5,3.665078E-6,0.001017,2.039533E-4,6.660817E-7,2.214756E-4,0.001350224,9.381002E-4,9.614218E-4,0.001085721,10.36512,9.175642E-5,653370.5,653370.5
0.068,16.38727,998163.5,1376.842,1376.842,0.001503379,1.0,0.8323518,0.05685119,2.714594E-4,0.01793964,0.01346148,9.92796E-5,4.61383E-4,0.06919,0.001957074,7.678657E-4,9.961809E-6,3.597801E-6,0.001014757,2.026153E-4,6.483646E-7,2.202119E-4,0.001352699,9.268727E-4,9.822404E-4,0.001096123,10.36487,9.174067E-5,653354.9,653354.9
0.069,16.39011,1021310.0,1377.05,1377.05,0.001503379,1.0,0.8322897,0.05703475,2.695114E-4,0.01782028,0.01351504,9.832314E-5,4.60436E-4,0.06917067,0.001948878,7.28191E-4,9.509848E-6,3.537311E-6,0.001012992,2.012962E-4,6.316938E-7,2.189347E-4,0.001354856,9.159354E-4,0.001003078,0.001106479,10.36465,9.172479E-5,653340.6,653340.6
0.07,16.39297,1045024.0,1377.263,1377.263,0.001503379,1.0,0.8322311,0.05721507,2.675617E-4,0.01770306,0.01356602,9.737598E-5,4.593732E-4,0.06914807,0.001940545,6.9178E-4,9.092866E-6,3.482647E-6,0.001011646,1.999949E-4,6.160184E-7,2.176471E-4,0.001356716,9.052989E-4,0.00102393,0.001116791,10.36444,9.170878E-5,653327.7,653327.7
0.071,16.39586,1069142.0,1377.481,1377.481,0.001503379,1.0,0.8321758,0.05739235,2.656091E-4,0.01758789,0.01361447,9.643795E-5,4.582038E-4,0.0691224,0.001932109,6.58394E-4,8.708634E-6,3.432965E-6,0.001010665,1.987105E-4,6.012875E-7,2.16352E-4,0.001358296,8.94972E-4,0.001044793,0.001127059,10.36426,9.169262E-5,653316.0,653316.0
0.072,16.39877,1093522.0,1377.704,1377.704,0.001503379,1.0,0.8321238,0.05756679,2.636533E-4,0.01747472,0.01366046,9.550891E-5,4.56937E-4,0.06909384,0.001923602,6.278078E-4,8.355008E-6,3.38754E-6,0.001009999,1.974424E-4,5.87451E-7,2.150525E-4,0.001359616,8.849613E-4,0.001065663,0.001137283,10.36409,9.16763E-5,653305.5,653305.5
0.073,16.40172,1118030.0,1377.932,1377.932,0.001503379,1.0,0.8320748,0.05773856,2.616939E-4,0.01736346,0.01370404,9.458872E-5,4.555813E-4,0.06906258,0.001915053,5.99812E-4,8.02998E-6,3.345774E-6,0.001009604,1.961898E-4,5.74461E-7,2.137511E-4,0.001360692,8.752712E-4,0.001086536,0.001147465,10.36394,9.165982E-5,653296.2,653296.2
0.074,16.40471,1142536.0,1378.166,1378.166,0.001503379,1.0,0.8320287,0.05790782,2.597308E-4,0.01725405,0.01374527,9.367727E-5,4.541454E-4,0.06902877,0.00190649,5.742073E-4,7.731594E-6,3.30714E-6,0.001009437,1.949521E-4,5.622701E-7,2.124507E-4,0.001361543,8.659045E-4,0.00110741,0.001157605,10.36381,9.164316E-5,653288.0,653288.0
0.075,16.40772,1167093.0,1378.404,1378.404,0.001503379,1.0,0.8319854,0.05807475,2.577642E-4,0.01714643,0.01378422,9.277446E-5,4.526373E-4,0.0689926,0.001897937,5.508071E-4,7.458033E-6,3.271186E-6,0.00100946,1.937288E-4,5.508346E-7,2.111538E-4,0.001362184,8.568622E-4,0.001128282,0.001167704,10.3637,9.162633E-5,653280.9,653281.0
0.076,16.41077,1191555.0,1378.647,1378.647,0.001503379,1.0,0.8319448,0.0582395,2.557951E-4,0.01704051,0.01382094,9.188052E-5,4.51065E-4,0.06895419,0.001889414,5.294382E-4,7.207567E-6,3.23754E-6,0.001009641,1.925193E-4,5.401154E-7,2.098633E-4,0.001362631,8.481431E-4,0.001149148,0.001177763,10.3636,9.16093E-5,653274.9,653275.0
