Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CO_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_RALD3_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_C6H5C2H5_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
0.04535775,16.02889,1656256.0,1724.403,1724.403,0.001040801,1.0,0.8730579,1.664754E-4,0.002784729,0.02757413,1.073342E-4,0.00267108,0.07479375,2.376786E-4,-0.002781218,0.001130265,1.981513E-4,3.479812E-5,1.492266E-6,2.993888E-7,2.163523E-5,1.31623E-7,5.278151E-10,1.035881E-5,0.01843416,0.001254296,9.188003,6.493282E-5,584730.2,584730.4
0.0453627,16.02891,1655233.0,1724.405,1724.405,0.001040801,1.0,0.8730596,1.664802E-4,0.002784642,0.02757335,1.073333E-4,0.002671004,0.07479288,2.376701E-4,-0.002781127,0.001130238,1.981394E-4,3.479612E-5,1.492131E-6,2.993655E-7,2.163391E-5,1.316112E-7,5.277516E-10,1.035814E-5,0.0184343,0.001254296,9.188002,6.493272E-5,584730.0,584730.2
0.04537178,16.02895,1653058.0,1724.409,1724.409,0.001040801,1.0,0.8730626,1.664843E-4,0.00278448,0.02757191,1.073302E-4,0.002670866,0.07479129,2.376544E-4,-0.00278096,0.001130187,1.981176E-4,3.479246E-5,1.491883E-6,2.993229E-7,2.163149E-5,1.315895E-7,5.276352E-10,1.035692E-5,0.01843455,0.001254296,9.187999,6.493255E-5,584729.5,584729.7
0.04537182,16.02895,1541506.0,1724.409,1724.409,0.001040801,1.0,0.8730626,1.664842E-4,0.002784479,0.0275719,1.073304E-4,0.002670866,0.07479128,2.376544E-4,-0.002780959,0.001130187,1.981175E-4,3.479245E-5,1.491882E-6,2.993227E-7,2.163147E-5,1.315894E-7,5.276347E-10,1.035692E-5,0.01843455,0.001254296,9.187999,6.493255E-5,584729.5,584729.7
0.04537184,16.02895,1587027.0,1724.409,1724.409,0.001040801,1.0,0.8730626,1.664841E-4,0.002784479,0.0275719,1.073304E-4,0.002670865,0.07479128,2.376543E-4,-0.002780959,0.001130186,1.981174E-4,3.479244E-5,1.491881E-6,2.993226E-7,2.163147E-5,1.315894E-7,5.276344E-10,1.035691E-5,0.01843455,0.001254296,9.187999,6.493255E-5,584729.5,584729.7
0.04537669,16.02898,1656183.0,1724.412,1724.412,0.001040801,1.0,0.8730643,1.664866E-4,0.002784391,0.02757112,1.073282E-4,0.002670791,0.07479043,2.376459E-4,-0.002780869,0.001130159,1.981057E-4,3.479048E-5,1.491749E-6,2.992995E-7,2.163017E-5,1.315777E-7,5.275704E-10,1.035626E-5,0.01843469,0.001254296,9.187998,6.493246E-5,584729.2,584729.4
0.04546922,16.02941,1648705.0,1724.454,1724.454,0.001040801,1.0,0.8730953,1.665439E-4,0.002782694,0.0275564,1.073037E-4,0.002669359,0.07477417,2.374794E-4,-0.002779165,0.001129641,1.978814E-4,3.475281E-5,1.489193E-6,2.988608E-7,2.16052E-5,1.313546E-7,5.263908E-10,1.034369E-5,0.01843723,0.001254297,9.187974,6.493069E-5,584724.3,584724.5
0.04548752,16.0295,1640242.0,1724.462,1724.462,0.001040801,1.0,0.8731014,1.665577E-4,0.002782358,0.02755349,1.073007E-4,0.002669079,0.07477096,2.374462E-4,-0.002778828,0.001129539,1.978367E-4,3.474526E-5,1.488686E-6,2.987752E-7,2.160024E-5,1.313101E-7,5.26167E-10,1.034117E-5,0.01843773,0.001254297,9.187969,6.493034E-5,584723.3,584723.5
0.04548758,16.0295,834321.2,1724.463,1724.463,0.001040801,1.0,0.8731015,1.665576E-4,0.002782357,0.02755348,1.073007E-4,0.002669078,0.07477094,2.374461E-4,-0.002778827,0.001129538,1.978366E-4,3.474523E-5,1.488684E-6,2.987749E-7,2.160022E-5,1.313099E-7,5.261661E-10,1.034116E-5,0.01843774,0.001254297,9.187969,6.493034E-5,584723.3,584723.5
0.04548759,16.0295,1562013.0,1724.463,1724.463,0.001040801,1.0,0.8731015,1.665576E-4,0.002782357,0.02755348,1.073007E-4,0.002669078,0.07477094,2.37446E-4,-0.002778827,0.001129538,1.978366E-4,3.474523E-5,1.488684E-6,2.987749E-7,2.160022E-5,1.313099E-7,5.261661E-10,1.034116E-5,0.01843774,0.001254297,9.187969,6.493034E-5,584723.3,584723.5
0.04548759,16.0295,1587309.0,1724.463,1724.463,0.001040801,1.0,0.8731015,1.665576E-4,0.002782357,0.02755348,1.073007E-4,0.002669078,0.07477094,2.37446E-4,-0.002778827,0.001129538,1.978365E-4,3.474523E-5,1.488684E-6,2.987749E-7,2.160022E-5,1.313099E-7,5.261661E-10,1.034116E-5,0.01843774,0.001254297,9.187969,6.493034E-5,584723.3,584723.5
0.0454876,16.0295,1618121.0,1724.463,1724.463,0.001040801,1.0,0.8731015,1.665576E-4,0.002782357,0.02755348,1.073007E-4,0.002669078,0.07477094,2.37446E-4,-0.002778827,0.001129538,1.978365E-4,3.474523E-5,1.488684E-6,2.987748E-7,2.160021E-5,1.313099E-7,5.26166E-10,1.034116E-5,0.01843774,0.001254297,9.187969,6.493034E-5,584723.3,584723.5
0.04549321,16.02953,1647930.0,1724.465,1724.465,0.001040801,1.0,0.8731033,1.66563E-4,0.002782254,0.02755258,1.073002E-4,0.002668992,0.07476996,2.374359E-4,-0.002778723,0.001129507,1.978228E-4,3.47429E-5,1.488529E-6,2.98749E-7,2.159869E-5,1.312962E-7,5.260998E-10,1.034039E-5,0.01843789,0.001254297,9.187968,6.493023E-5,584723.0,584723.2
0.04559763,16.03002,1646698.0,1724.513,1724.513,0.001040801,1.0,0.8731383,1.666441E-4,0.002780339,0.02753598,1.072833E-4,0.002667397,0.07475163,2.372468E-4,-0.002776803,0.001128922,1.975663E-4,3.469915E-5,1.485658E-6,2.982658E-7,2.157023E-5,1.310411E-7,5.248421E-10,1.032577E-5,0.01844076,0.001254298,9.187941,6.492825E-5,584717.4,584717.6
0.04588038,16.03134,1641579.0,1724.642,1724.642,0.001040801,1.0,0.8732327,1.66864E-4,0.002775202,0.02749113,1.072381E-4,0.002663168,0.07470214,2.367387E-4,-0.002771633,0.001127339,1.968591E-4,3.457615E-5,1.477957E-6,2.969667E-7,2.149223E-5,1.303467E-7,5.214647E-10,1.028449E-5,0.01844851,0.001254301,9.187868,6.492289E-5,584702.4,584702.6
0.04598652,16.03183,1658832.0,1724.688,1724.688,0.001040801,1.0,0.8732676,1.671095E-4,0.002773433,0.0274743,1.073249E-4,0.00266161,0.07468357,2.36532E-4,-0.002769707,0.001126744,1.965892E-4,3.452806E-5,1.475145E-6,2.965686E-7,2.146308E-5,1.300793E-7,5.207733E-10,1.026812E-5,0.01845139,0.001254301,9.187838,6.492091E-5,584696.7,584697.0
0.0459917,16.03185,1667696.0,1724.691,1724.691,0.001040801,1.0,0.8732693,1.671282E-4,0.002773359,0.02747348,1.073334E-4,0.002661535,0.07468266,2.365212E-4,-0.002769612,0.001126715,1.96576E-4,3.452565E-5,1.475021E-6,2.965552E-7,2.146172E-5,1.300657E-7,5.207703E-10,1.026728E-5,0.01845153,0.001254301,9.187837,6.492082E-5,584696.4,584696.7
0.04599373,16.03186,1781189.0,1724.692,1724.692,0.001040801,1.0,0.8732701,1.671074E-4,0.002773306,0.02747315,1.073175E-4,0.002661506,0.07468231,2.365173E-4,-0.002769575,0.001126704,1.965709E-4,3.452469E-5,1.474974E-6,2.965477E-7,2.14612E-5,1.300605E-7,5.207481E-10,1.026696E-5,0.01845158,0.001254301,9.187837,6.492078E-5,584696.3,584696.6
0.04599391,16.03186,1790383.0,1724.692,1724.692,0.001040801,1.0,0.8732701,1.671065E-4,0.002773302,0.02747312,1.073169E-4,0.002661504,0.07468228,2.365171E-4,-0.002769572,0.001126703,1.965705E-4,3.452461E-5,1.47497E-6,2.965468E-7,2.146115E-5,1.3006E-7,5.207443E-10,1.026694E-5,0.01845159,0.001254301,9.187837,6.492078E-5,584696.3,584696.6
0.04599533,16.03187,1795347.0,1724.692,1724.692,0.001040801,1.0,0.8732706,1.670969E-4,0.002773271,0.0274729,1.073102E-4,0.002661483,0.07468203,2.365148E-4,-0.002769546,0.001126695,1.965669E-4,3.452395E-5,1.474938E-6,2.965393E-7,2.146078E-5,1.300564E-7,5.207104E-10,1.026671E-5,0.01845163,0.001254301,9.187837,6.492075E-5,584696.2,584696.5
0.046,16.03189,1761477.0,1724.695,1724.695,0.001040801,1.0,0.8732722,1.670765E-4,0.002773183,0.02747215,1.072947E-4,0.002661415,0.07468122,2.365084E-4,-0.002769461,0.001126669,1.965551E-4,3.452181E-5,1.474833E-6,2.965118E-7,2.145955E-5,1.300447E-7,5.20583E-10,1.026599E-5,0.01845176,0.001254301,9.187836,6.492066E-5,584696.0,584696.2
0.04604514,16.03211,1659805.0,1724.716,1724.716,0.001040801,1.0,0.8732874,1.670195E-4,0.002772383,0.02746502,1.072292E-4,0.002660758,0.07467335,2.364433E-4,-0.002768638,0.001126417,1.964405E-4,3.450147E-5,1.473663E-6,2.962558E-7,2.144705E-5,1.299363E-7,5.196687E-10,1.025909E-5,0.018453,0.001254302,9.187825,6.491978E-5,584693.6,584693.8
0.04611758,16.03245,1626353.0,1724.749,1724.749,0.001040801,1.0,0.8733115,1.670159E-4,0.002771025,0.02745362,1.071801E-4,0.002659667,0.07466075,2.363192E-4,-0.002767244,0.001126014,1.962547E-4,3.446897E-5,1.471592E-6,2.958744E-7,2.142617E-5,1.297622E-7,5.185646E-10,1.024811E-5,0.01845499,0.001254303,9.187807,6.491841E-5,584689.8,584689.9
0.04613495,16.03253,1614995.0,1724.757,1724.757,0.001040801,1.0,0.8733173,1.670045E-4,0.002770659,0.0274509,1.071616E-4,0.002659382,0.07465772,2.362907E-4,-0.002766854,0.001125918,1.962099E-4,3.446126E-5,1.471083E-6,2.95776E-7,2.142106E-5,1.2972E-7,5.182618E-10,1.024551E-5,0.01845546,0.001254303,9.187804,6.491808E-5,584688.8,584689.0
0.04615644,16.03262,1620992.0,1724.767,1724.767,0.001040801,1.0,0.8733245,1.670474E-4,0.002770241,0.02744751,1.07174E-4,0.00265906,0.07465397,2.362495E-4,-0.002766474,0.001125799,1.961543E-4,3.445152E-5,1.470441E-6,2.956748E-7,2.141473E-5,1.29667E-7,5.180458E-10,1.024224E-5,0.01845605,0.001254303,9.187799,6.491768E-5,584687.6,584687.8
0.04625373,16.03307,1611746.0,1724.811,1724.811,0.001040801,1.0,0.8733568,1.671004E-4,0.002768307,0.02743222,1.071444E-4,0.002657558,0.07463703,2.360763E-4,-0.002764513,0.001125258,1.959013E-4,3.440711E-5,1.467647E-6,2.951926E-7,2.138618E-5,1.294242E-7,5.167756E-10,1.022733E-5,0.01845871,0.001254304,9.187778,6.491587E-5,584682.4,584682.6
0.0463048,16.03331,1632038.0,1724.834,1724.834,0.001040801,1.0,0.8733736,1.672106E-4,0.002767392,0.02742414,1.071802E-4,0.002656844,0.07462815,2.359762E-4,-0.002763677,0.001124974,1.957675E-4,3.438307E-5,1.466211E-6,2.949824E-7,2.13713E-5,1.29295E-7,5.163851E-10,1.02193E-5,0.0184601,0.001254305,9.187764,6.491492E-5,584679.7,584680.0
0.0463117,16.03334,1633370.0,1724.837,1724.837,0.001040801,1.0,0.8733759,1.672155E-4,0.002767283,0.02742305,1.071803E-4,0.002656752,0.07462695,2.359629E-4,-0.002763564,0.001124935,1.957494E-4,3.437976E-5,1.466027E-6,2.949561E-7,2.136934E-5,1.292776E-7,5.163358E-10,1.021819E-5,0.01846028,0.001254305,9.187762,6.491479E-5,584679.3,584679.6
0.04631197,16.03334,1637963.0,1724.837,1724.837,0.001040801,1.0,0.873376,1.672146E-4,0.002767278,0.02742301,1.071799E-4,0.002656748,0.07462691,2.359624E-4,-0.002763558,0.001124934,1.957487E-4,3.437964E-5,1.46602E-6,2.949549E-7,2.136926E-5,1.292769E-7,5.163328E-10,1.021815E-5,0.01846029,0.001254305,9.187761,6.491478E-5,584679.3,584679.6
0.04631681,16.03336,1633633.0,1724.839,1724.839,0.001040801,1.0,0.8733776,1.672237E-4,0.002767201,0.02742224,1.071804E-4,0.002656684,0.07462607,2.359537E-4,-0.002763484,0.001124907,1.95736E-4,3.437733E-5,1.465894E-6,2.949338E-7,2.136788E-5,1.292649E-7,5.162761E-10,1.021738E-5,0.01846042,0.001254305,9.18776,6.491469E-5,584679.1,584679.3
0.04632204,16.03339,1633739.0,1724.841,1724.841,0.001040801,1.0,0.8733793,1.672233E-4,0.002767114,0.02742142,1.07178E-4,0.002656613,0.07462516,2.359445E-4,-0.00276339,0.001124878,1.957223E-4,3.437483E-5,1.465757E-6,2.949113E-7,2.136639E-5,1.292518E-7,5.162193E-10,1.021654E-5,0.01846056,0.001254305,9.187759,6.491459E-5,584678.8,584679.1
0.04633215,16.03344,1628955.0,1724.846,1724.846,0.001040801,1.0,0.8733826,1.672258E-4,0.002766944,0.02741983,1.071732E-4,0.002656474,0.07462342,2.359275E-4,-0.002763208,0.001124821,1.956959E-4,3.437004E-5,1.465494E-6,2.948648E-7,2.136351E-5,1.292268E-7,5.160878E-10,1.021493E-5,0.01846084,0.001254305,9.187756,6.49144E-5,584678.3,584678.5
0.04633384,16.03344,1527512.0,1724.847,1724.847,0.001040801,1.0,0.8733832,1.672258E-4,0.002766915,0.02741957,1.071726E-4,0.002656451,0.07462312,2.359247E-4,-0.002763177,0.001124812,1.956915E-4,3.436924E-5,1.46545E-6,2.948569E-7,2.136302E-5,1.292226E-7,5.160658E-10,1.021466E-5,0.01846088,0.001254305,9.187755,6.491437E-5,584678.2,584678.4
0.04633392,16.03344,1468535.0,1724.847,1724.847,0.001040801,1.0,0.8733832,1.672257E-4,0.002766913,0.02741955,1.071726E-4,0.002656451,0.07462311,2.359246E-4,-0.002763176,0.001124811,1.956913E-4,3.43692E-5,1.465448E-6,2.948565E-7,2.1363E-5,1.292224E-7,5.160648E-10,1.021465E-5,0.01846089,0.001254305,9.187755,6.491437E-5,584678.2,584678.4
0.04633393,16.03344,1598382.0,1724.847,1724.847,0.001040801,1.0,0.8733832,1.672257E-4,0.002766913,0.02741955,1.071725E-4,0.00265645,0.07462311,2.359245E-4,-0.002763176,0.001124811,1.956913E-4,3.43692E-5,1.465448E-6,2.948565E-7,2.1363E-5,1.292224E-7,5.160647E-10,1.021465E-5,0.01846089,0.001254305,9.187755,6.491437E-5,584678.2,584678.4
0.04633396,16.03344,1570207.0,1724.847,1724.847,0.001040801,1.0,0.8733832,1.672256E-4,0.002766913,0.02741955,1.071725E-4,0.00265645,0.0746231,2.359245E-4,-0.002763175,0.001124811,1.956912E-4,3.436918E-5,1.465447E-6,2.948563E-7,2.136299E-5,1.292223E-7,5.160643E-10,1.021465E-5,0.01846089,0.001254305,9.187755,6.491437E-5,584678.2,584678.4
0.04633402,16.03344,1630954.0,1724.847,1724.847,0.001040801,1.0,0.8733833,1.672255E-4,0.002766912,0.02741954,1.071725E-4,0.00265645,0.07462309,2.359244E-4,-0.002763174,0.001124811,1.95691E-4,3.436915E-5,1.465445E-6,2.948561E-7,2.136297E-5,1.292222E-7,5.160635E-10,1.021464E-5,0.01846089,0.001254305,9.187755,6.491436E-5,584678.2,584678.4
0.04633403,16.03344,1581078.0,1724.847,1724.847,0.001040801,1.0,0.8733833,1.672255E-4,0.002766912,0.02741954,1.071725E-4,0.002656449,0.07462309,2.359244E-4,-0.002763174,0.001124811,1.95691E-4,3.436915E-5,1.465445E-6,2.94856E-7,2.136297E-5,1.292221E-7,5.160633E-10,1.021463E-5,0.01846089,0.001254305,9.187755,6.491436E-5,584678.2,584678.4
0.04633414,16.03344,1581915.0,1724.847,1724.847,0.001040801,1.0,0.8733833,1.672253E-4,0.00276691,0.02741952,1.071725E-4,0.002656448,0.07462307,2.359242E-4,-0.002763172,0.00112481,1.956907E-4,3.43691E-5,1.465442E-6,2.948555E-7,2.136294E-5,1.292219E-7,5.160619E-10,1.021462E-5,0.01846089,0.001254305,9.187755,6.491436E-5,584678.2,584678.4
0.04633418,16.03344,1546763.0,1724.847,1724.847,0.001040801,1.0,0.8733833,1.672253E-4,0.002766909,0.02741951,1.071725E-4,0.002656448,0.07462306,2.359241E-4,-0.002763171,0.00112481,1.956906E-4,3.436908E-5,1.465441E-6,2.948553E-7,2.136293E-5,1.292218E-7,5.160615E-10,1.021461E-5,0.01846089,0.001254305,9.187755,6.491436E-5,584678.2,584678.4
0.04633419,16.03344,1532109.0,1724.847,1724.847,0.001040801,1.0,0.8733833,1.672253E-4,0.002766909,0.02741951,1.071725E-4,0.002656448,0.07462306,2.359241E-4,-0.002763171,0.00112481,1.956906E-4,3.436908E-5,1.465441E-6,2.948553E-7,2.136292E-5,1.292218E-7,5.160613E-10,1.021461E-5,0.01846089,0.001254305,9.187755,6.491436E-5,584678.2,584678.4
0.04633421,16.03344,1574431.0,1724.847,1724.847,0.001040801,1.0,0.8733833,1.672252E-4,0.002766909,0.02741951,1.071724E-4,0.002656448,0.07462306,2.359241E-4,-0.002763171,0.00112481,1.956905E-4,3.436907E-5,1.46544E-6,2.948552E-7,2.136292E-5,1.292217E-7,5.160611E-10,1.021461E-5,0.01846089,0.001254305,9.187755,6.491436E-5,584678.2,584678.4
0.04633654,16.03346,1604598.0,1724.848,1724.848,0.001040801,1.0,0.8733841,1.672278E-4,0.002766869,0.02741914,1.071719E-4,0.002656415,0.07462266,2.359203E-4,-0.002763128,0.001124797,1.956844E-4,3.436796E-5,1.465379E-6,2.948444E-7,2.136225E-5,1.29216E-7,5.16031E-10,1.021424E-5,0.01846096,0.001254305,9.187755,6.491432E-5,584678.1,584678.3
0.04633747,16.03346,1606473.0,1724.848,1724.848,0.001040801,1.0,0.8733844,1.672284E-4,0.002766853,0.027419,1.071718E-4,0.002656403,0.0746225,2.359188E-4,-0.002763111,0.001124792,1.95682E-4,3.436752E-5,1.465355E-6,2.948401E-7,2.136198E-5,1.292136E-7,5.160196E-10,1.021409E-5,0.01846098,0.001254305,9.187754,6.49143E-5,584678.0,584678.3
0.04633777,16.03346,1478348.0,1724.848,1724.848,0.001040801,1.0,0.8733845,1.672284E-4,0.002766848,0.02741895,1.071717E-4,0.002656399,0.07462244,2.359183E-4,-0.002763106,0.00112479,1.956812E-4,3.436738E-5,1.465347E-6,2.948387E-7,2.13619E-5,1.292129E-7,5.16016E-10,1.021404E-5,0.01846099,0.001254305,9.187754,6.491429E-5,584678.0,584678.2
0.0463378,16.03346,1421251.0,1724.848,1724.848,0.001040801,1.0,0.8733845,1.672282E-4,0.002766847,0.02741895,1.071718E-4,0.002656399,0.07462244,2.359183E-4,-0.002763105,0.00112479,1.956811E-4,3.436736E-5,1.465346E-6,2.948386E-7,2.136189E-5,1.292128E-7,5.160156E-10,1.021403E-5,0.01846099,0.001254305,9.187754,6.491429E-5,584678.0,584678.2
0.04633781,16.03346,730047.6,1724.848,1724.848,0.001040801,1.0,0.8733845,1.672281E-4,0.002766847,0.02741894,1.071718E-4,0.0026564,0.07462244,2.359182E-4,-0.002763105,0.00112479,1.956811E-4,3.436736E-5,1.465346E-6,2.948385E-7,2.136189E-5,1.292128E-7,5.160155E-10,1.021403E-5,0.01846099,0.001254305,9.187754,6.491429E-5,584678.0,584678.3
0.04633781,16.03346,1557822.0,1724.848,1724.848,0.001040801,1.0,0.8733845,1.672281E-4,0.002766847,0.02741894,1.071717E-4,0.002656399,0.07462244,2.359182E-4,-0.002763105,0.00112479,1.956811E-4,3.436736E-5,1.465346E-6,2.948385E-7,2.136189E-5,1.292128E-7,5.160155E-10,1.021403E-5,0.01846099,0.001254305,9.187754,6.491429E-5,584678.0,584678.3
0.04633789,16.03346,1612724.0,1724.848,1724.848,0.001040801,1.0,0.8733845,1.672279E-4,0.002766846,0.02741893,1.071716E-4,0.002656398,0.07462242,2.359181E-4,-0.002763103,0.001124789,1.956809E-4,3.436732E-5,1.465344E-6,2.948381E-7,2.136186E-5,1.292126E-7,5.160145E-10,1.021402E-5,0.01846099,0.001254305,9.187754,6.491429E-5,584678.0,584678.2
0.04633921,16.03347,1615272.0,1724.849,1724.849,0.001040801,1.0,0.873385,1.672294E-4,0.002766823,0.02741873,1.071713E-4,0.00265638,0.07462219,2.35916E-4,-0.002763079,0.001124782,1.956774E-4,3.43667E-5,1.465309E-6,2.948321E-7,2.136149E-5,1.292094E-7,5.159983E-10,1.021381E-5,0.01846103,0.001254305,9.187754,6.491427E-5,584678.0,584678.2
0.04633931,16.03347,1595782.0,1724.849,1724.849,0.001040801,1.0,0.873385,1.672294E-4,0.002766822,0.02741871,1.071713E-4,0.002656379,0.07462218,2.359158E-4,-0.002763077,0.001124781,1.956772E-4,3.436665E-5,1.465306E-6,2.948316E-7,2.136146E-5,1.292091E-7,5.15997E-10,1.021379E-5,0.01846103,0.001254305,9.187754,6.491427E-5,584678.0,584678.2
0.04633968,16.03347,1585411.0,1724.849,1724.849,0.001040801,1.0,0.8733851,1.672295E-4,0.002766815,0.02741865,1.071713E-4,0.002656375,0.07462211,2.359152E-4,-0.002763071,0.001124779,1.956762E-4,3.436648E-5,1.465297E-6,2.9483E-7,2.136135E-5,1.292082E-7,5.159926E-10,1.021374E-5,0.01846104,0.001254305,9.187754,6.491426E-5,584677.9,584678.2
0.04633971,16.03347,1637252.0,1724.849,1724.849,0.001040801,1.0,0.8733851,1.672294E-4,0.002766815,0.02741865,1.071713E-4,0.002656374,0.07462211,2.359152E-4,-0.00276307,0.001124779,1.956761E-4,3.436646E-5,1.465296E-6,2.948298E-7,2.136134E-5,1.292081E-7,5.159923E-10,1.021373E-5,0.01846104,0.001254305,9.187754,6.491426E-5,584677.9,584678.2
0.04633973,16.03347,1567820.0,1724.849,1724.849,0.001040801,1.0,0.8733851,1.672294E-4,0.002766814,0.02741864,1.071713E-4,0.002656374,0.0746221,2.359152E-4,-0.00276307,0.001124779,1.956761E-4,3.436645E-5,1.465295E-6,2.948297E-7,2.136134E-5,1.292081E-7,5.15992E-10,1.021373E-5,0.01846104,0.001254305,9.187754,6.491426E-5,584677.9,584678.2
0.04633975,16.03347,1372630.0,1724.849,1724.849,0.001040801,1.0,0.8733851,1.672294E-4,0.002766814,0.02741864,1.071712E-4,0.002656374,0.0746221,2.359151E-4,-0.002763069,0.001124779,1.95676E-4,3.436644E-5,1.465295E-6,2.948296E-7,2.136133E-5,1.29208E-7,5.159917E-10,1.021372E-5,0.01846104,0.001254305,9.187754,6.491426E-5,584677.9,584678.2
0.0463398,16.03347,1591386.0,1724.849,1724.849,0.001040801,1.0,0.8733852,1.672293E-4,0.002766813,0.02741863,1.071712E-4,0.002656373,0.07462209,2.359151E-4,-0.002763069,0.001124779,1.956759E-4,3.436642E-5,1.465294E-6,2.948294E-7,2.136132E-5,1.292079E-7,5.159912E-10,1.021372E-5,0.01846105,0.001254305,9.187754,6.491426E-5,584677.9,584678.2
0.04633991,16.03347,1530721.0,1724.849,1724.849,0.001040801,1.0,0.8733852,1.672292E-4,0.002766811,0.02741862,1.071713E-4,0.002656372,0.07462207,2.359149E-4,-0.002763067,0.001124778,1.956756E-4,3.436637E-5,1.465291E-6,2.948289E-7,2.136129E-5,1.292076E-7,5.159899E-10,1.02137E-5,0.01846105,0.001254305,9.187754,6.491425E-5,584677.9,584678.2
0.04633992,16.03347,1578831.0,1724.849,1724.849,0.001040801,1.0,0.8733852,1.672292E-4,0.002766811,0.02741862,1.071713E-4,0.002656372,0.07462207,2.359149E-4,-0.002763066,0.001124778,1.956756E-4,3.436636E-5,1.46529E-6,2.948289E-7,2.136128E-5,1.292076E-7,5.159898E-10,1.02137E-5,0.01846105,0.001254305,9.187754,6.491425E-5,584677.9,584678.2
0.04634195,16.03348,1620764.0,1724.85,1724.85,0.001040801,1.0,0.8733859,1.672317E-4,0.002766777,0.0274183,1.071707E-4,0.002656344,0.07462172,2.359116E-4,-0.002763029,0.001124767,1.956703E-4,3.43654E-5,1.465237E-6,2.948196E-7,2.13607E-5,1.292026E-7,5.15965E-10,1.021337E-5,0.0184611,0.001254305,9.187753,6.491422E-5,584677.8,584678.0
0.04634797,16.03351,1623314.0,1724.853,1724.853,0.001040801,1.0,0.8733879,1.672352E-4,0.002766673,0.02741735,1.07169E-4,0.00265626,0.07462068,2.359017E-4,-0.00276292,0.001124733,1.956545E-4,3.436254E-5,1.465078E-6,2.947924E-7,2.135897E-5,1.291877E-7,5.158922E-10,1.021241E-5,0.01846127,0.001254305,9.187751,6.49141E-5,584677.5,584677.7
0.04635254,16.03353,1610875.0,1724.855,1724.855,0.001040801,1.0,0.8733894,1.672368E-4,0.002766593,0.02741664,1.071671E-4,0.002656196,0.07461989,2.358942E-4,-0.002762836,0.001124708,1.956425E-4,3.436038E-5,1.464958E-6,2.947714E-7,2.135766E-5,1.291764E-7,5.158346E-10,1.021169E-5,0.01846139,0.001254305,9.18775,6.491402E-5,584677.3,584677.5
0.04635616,16.03355,1628766.0,1724.857,1724.857,0.001040801,1.0,0.8733906,1.672391E-4,0.002766529,0.02741607,1.07166E-4,0.002656145,0.07461926,2.358882E-4,-0.00276277,0.001124688,1.95633E-4,3.435866E-5,1.464862E-6,2.947546E-7,2.135662E-5,1.291674E-7,5.157885E-10,1.021111E-5,0.01846149,0.001254305,9.187749,6.491395E-5,584677.1,584677.3
0.04635982,16.03356,1581447.0,1724.858,1724.858,0.001040801,1.0,0.8733918,1.672406E-4,0.002766464,0.0274155,1.071647E-4,0.002656093,0.07461863,2.358821E-4,-0.002762703,0.001124668,1.956235E-4,3.435693E-5,1.464765E-6,2.947377E-7,2.135557E-5,1.291584E-7,5.157422E-10,1.021053E-5,0.01846159,0.001254305,9.187748,6.491388E-5,584676.9,584677.1
0.04635985,16.03356,1553215.0,1724.858,1724.858,0.001040801,1.0,0.8733918,1.672406E-4,0.002766464,0.02741549,1.071647E-4,0.002656093,0.07461862,2.358821E-4,-0.002762703,0.001124667,1.956234E-4,3.435691E-5,1.464764E-6,2.947375E-7,2.135556E-5,1.291583E-7,5.157417E-10,1.021052E-5,0.01846159,0.001254305,9.187748,6.491388E-5,584676.9,584677.1
0.04635989,16.03356,1622014.0,1724.858,1724.858,0.001040801,1.0,0.8733918,1.672406E-4,0.002766463,0.02741548,1.071646E-4,0.002656092,0.07461862,2.35882E-4,-0.002762702,0.001124667,1.956233E-4,3.43569E-5,1.464763E-6,2.947374E-7,2.135555E-5,1.291582E-7,5.157413E-10,1.021052E-5,0.01846159,0.001254305,9.187748,6.491388E-5,584676.9,584677.1
