Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_STILB_Soln#7 (),Mole_fraction_C6H5C2H_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_C6H5CHCH3_Soln#7 (),Mole_fraction_BIPHENYL_Soln#7 (),Mole_fraction_C14H10_Soln#7 (),Mole_fraction_C16H10_Soln#7 (),Mole_fraction_C6H5C2H4C6H5_Soln#7 (),Mole_fraction_BIN1A_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.001895734,15.82519,7279363.0,1297.95,1297.95,0.001561201,1.0,0.8843938,0.01416523,2.39838E-4,0.01365286,0.001912948,1.736035E-4,0.02037206,2.877117E-5,0.03201458,3.83622E-4,5.111287E-4,0.00248909,0.02677477,0.00235973,1.831502E-5,5.541523E-5,1.786621E-4,4.743605E-5,5.303029E-5,3.453177E-5,10.50718,9.865294E-5,662325.3,662325.3
0.001895861,15.82519,7276531.0,1297.95,1297.95,0.001561201,1.0,0.884393,0.01416565,2.398456E-4,0.01365327,0.001913014,1.736116E-4,0.02037275,2.877402E-5,0.0320146,3.836034E-4,5.111366E-4,0.002489163,0.02677422,0.002359448,1.83136E-5,5.541898E-5,1.786697E-4,4.743878E-5,5.302544E-5,3.453441E-5,10.50718,9.865291E-5,662325.1,662325.2
0.001895995,15.8252,7287653.0,1297.95,1297.95,0.001561201,1.0,0.884392,0.0141661,2.398537E-4,0.0136537,0.001913084,1.736201E-4,0.02037348,2.877703E-5,0.03201462,3.835836E-4,5.111449E-4,0.00248924,0.02677364,0.00235915,1.831213E-5,5.542296E-5,1.786778E-4,4.744166E-5,5.302031E-5,3.453722E-5,10.50717,9.865287E-5,662325.0,662325.0
0.001896021,15.8252,7295161.0,1297.95,1297.95,0.001561201,1.0,0.8843919,0.01416619,2.398553E-4,0.01365378,0.001913098,1.736218E-4,0.02037362,2.877762E-5,0.03201462,3.835797E-4,5.111466E-4,0.002489255,0.02677353,0.002359092,1.831185E-5,5.542374E-5,1.786794E-4,4.744222E-5,5.301931E-5,3.453777E-5,10.50717,9.865287E-5,662325.0,662325.0
0.001896172,15.82521,7251216.0,1297.951,1297.951,0.001561201,1.0,0.8843908,0.0141667,2.398645E-4,0.01365427,0.001913177,1.736314E-4,0.02037445,2.878103E-5,0.03201465,3.835574E-4,5.111561E-4,0.002489343,0.02677287,0.002358755,1.831019E-5,5.542824E-5,1.786886E-4,4.744549E-5,5.30135E-5,3.454094E-5,10.50717,9.865282E-5,662324.8,662324.8
0.00189622,15.82521,7258823.0,1297.951,1297.951,0.001561201,1.0,0.8843905,0.01416686,2.398674E-4,0.01365442,0.001913202,1.736345E-4,0.02037471,2.878211E-5,0.03201465,3.835503E-4,5.111591E-4,0.002489371,0.02677267,0.002358648,1.830967E-5,5.542967E-5,1.786915E-4,4.744652E-5,5.301165E-5,3.454195E-5,10.50717,9.865281E-5,662324.7,662324.8
0.001896256,15.82521,7241979.0,1297.951,1297.951,0.001561201,1.0,0.8843902,0.01416698,2.398695E-4,0.01365453,0.00191322,1.736367E-4,0.0203749,2.87829E-5,0.03201466,3.835451E-4,5.111613E-4,0.002489391,0.02677251,0.00235857,1.830928E-5,5.543071E-5,1.786936E-4,4.744728E-5,5.301031E-5,3.454268E-5,10.50717,9.86528E-5,662324.7,662324.7
0.001896396,15.82522,7291397.0,1297.951,1297.951,0.001561201,1.0,0.8843893,0.01416745,2.39878E-4,0.01365498,0.001913293,1.736456E-4,0.02037566,2.878605E-5,0.03201468,3.835244E-4,5.1117E-4,0.002489472,0.02677191,0.002358258,1.830775E-5,5.543488E-5,1.787021E-4,4.74503E-5,5.300494E-5,3.454562E-5,10.50717,9.865276E-5,662324.5,662324.6
0.0019,15.82537,7293172.0,1297.956,1297.956,0.001561201,1.0,0.8843645,0.01417954,2.400956E-4,0.01366651,0.001915169,1.738746E-4,0.02039526,2.886709E-5,0.03201523,3.82994E-4,5.113945E-4,0.002491554,0.02675635,0.00235026,1.826964E-5,5.554188E-5,1.789203E-4,4.752781E-5,5.28671E-5,3.462104E-5,10.5071,9.865178E-5,662320.6,662320.6
0.002,15.82962,7085632.0,1298.096,1298.096,0.001561201,1.0,0.8836974,0.01450397,2.459809E-4,0.01397667,0.001965928,1.800345E-4,0.0209248,3.111986E-5,0.03202602,3.686358E-4,5.171911E-4,0.002547491,0.02633553,0.002139353,1.724784E-5,5.847264E-5,1.848488E-4,4.963611E-5,4.918931E-5,3.669688E-5,10.50542,9.862533E-5,662214.2,662214.3
0.0021,15.83363,6863481.0,1298.231,1298.231,0.001561201,1.0,0.8830693,0.01480815,2.515829E-4,0.0142692,0.002014293,1.858306E-4,0.02142798,3.337748E-5,0.03202855,3.54947E-4,5.222148E-4,0.002600073,0.02593489,0.001948414,1.630566E-5,6.132907E-5,1.905456E-4,5.166391E-5,4.578517E-5,3.873853E-5,10.50385,9.860036E-5,662115.6,662115.6
0.0022,15.83742,6630783.0,1298.362,1298.362,0.001561201,1.0,0.8824772,0.01509366,2.569232E-4,0.0145455,0.002060438,1.912845E-4,0.02190669,3.563527E-5,0.03202376,3.419059E-4,5.265591E-4,0.002649568,0.02555307,0.001775468,1.543598E-5,6.411156E-5,1.960236E-4,5.361408E-5,4.26372E-5,4.074418E-5,10.5024,9.857676E-5,662023.9,662024.0
0.0023,15.841,6391749.0,1298.489,1298.489,0.001561201,1.0,0.8819182,0.01536195,2.620211E-4,0.01480686,0.00210452,1.964173E-4,0.02236266,3.788928E-5,0.03201244,3.294906E-4,5.303054E-4,0.002696218,0.02518883,0.00161876,1.463229E-5,6.682103E-5,2.012949E-4,5.548968E-5,3.972865E-5,4.271258E-5,10.50104,9.855444E-5,661938.5,661938.6
0.0024,15.8444,6150132.0,1298.611,1298.611,0.001561201,1.0,0.8813899,0.01561438,2.668943E-4,0.01505444,0.002146685,2.012491E-4,0.02279747,4.013607E-5,0.03199536,3.176795E-4,5.335265E-4,0.002740245,0.02484103,0.001476694,1.388878E-5,6.945874E-5,2.06371E-4,5.729386E-5,3.704335E-5,4.464286E-5,10.49978,9.853333E-5,661858.9,661858.9
0.0025,15.84761,5908830.0,1298.728,1298.728,0.001561201,1.0,0.8808899,0.01585216,2.715586E-4,0.0152893,0.002187067,2.057992E-4,0.02321261,4.237272E-5,0.03197317,3.064507E-4,5.36286E-4,0.002781851,0.02450857,0.001347842,1.320022E-5,7.202629E-5,2.112628E-4,5.902981E-5,3.456587E-5,4.653454E-5,10.4986,9.851334E-5,661784.4,661784.4
0.0026,15.85066,5670122.0,1298.84,1298.84,0.001561201,1.0,0.8804162,0.01607643,2.760286E-4,0.01551239,0.002225788,2.100856E-4,0.02360941,4.459687E-5,0.03194647,2.957832E-4,5.386395E-4,0.002821219,0.02419048,0.001230929,1.256199E-5,7.452553E-5,2.159807E-4,6.070069E-5,3.228148E-5,4.83875E-5,10.49749,9.849441E-5,661714.5,661714.6
0.0027,15.85355,5435792.0,1298.948,1298.948,0.001561201,1.0,0.8799666,0.01628822,2.803175E-4,0.0157246,0.002262963,2.141257E-4,0.02398911,4.680656E-5,0.03191579,2.856562E-4,5.406359E-4,0.002858519,0.02388582,0.001124806,1.196992E-5,7.69585E-5,2.205343E-4,6.230968E-5,3.017624E-5,5.020186E-5,10.49645,9.847646E-5,661648.9,661649.0
0.0028,15.85629,5206952.0,1299.052,1299.052,0.001561201,1.0,0.8795396,0.01648849,2.844372E-4,0.01592672,0.002298695,2.179357E-4,0.02435287,4.900024E-5,0.03188159,2.760491E-4,5.423178E-4,0.002893903,0.02359373,0.001028445,1.142025E-5,7.932742E-5,2.24933E-4,6.385987E-5,2.823703E-5,5.197801E-5,10.49547,9.845943E-5,661587.2,661587.2
0.0029,15.8589,4984845.0,1299.151,1299.151,0.001561201,1.0,0.8791333,0.0166781,2.883989E-4,0.01611948,0.00233308,2.215307E-4,0.02470174,5.117675E-5,0.0318443,2.669424E-4,5.437225E-4,0.002927511,0.02331342,9.409251E-4,1.090964E-5,8.163459E-5,2.291856E-4,6.535427E-5,2.645154E-5,5.371654E-5,10.49455,9.844325E-5,661529.0,661529.0
0.003,15.86137,4770340.0,1299.246,1299.246,0.001561201,1.0,0.8787464,0.01685787,2.922128E-4,0.01630355,0.002366209,2.24925E-4,0.02503671,5.333523E-5,0.03180429,2.583173E-4,5.448825E-4,0.002959471,0.02304415,8.614149E-4,1.043505E-5,8.38824E-5,2.333004E-4,6.679581E-5,2.480823E-5,5.541822E-5,10.49367,9.842788E-5,661474.0,661474.0
0.0031,15.86373,4563843.0,1299.337,1299.337,0.001561201,1.0,0.8783774,0.01702854,2.958884E-4,0.01647955,0.002398165,2.28132E-4,0.02535868,5.54751E-5,0.03176189,2.501549E-4,5.45827E-4,0.002989904,0.02278521,7.891602E-4,9.993704E-6,8.607329E-5,2.372853E-4,6.818735E-5,2.329634E-5,5.708394E-5,10.49285,9.841325E-5,661421.9,661421.9
0.0032,15.86598,4365957.0,1299.423,1299.423,0.001561201,1.0,0.8780249,0.0171908,2.994345E-4,0.01664806,0.002429025,2.311642E-4,0.02566853,5.759601E-5,0.03171741,2.424364E-4,5.465813E-4,0.003018917,0.02253595,7.234801E-4,9.58307E-6,8.820973E-5,2.41148E-4,6.953161E-5,2.190582E-5,5.87147E-5,10.49206,9.839932E-5,661372.5,661372.6
0.0033,15.86812,4177005.0,1299.507,1299.507,0.001561201,1.0,0.8776879,0.01734529,3.028594E-4,0.01680959,0.002458862,2.340334E-4,0.02596704,5.969785E-5,0.03167111,2.351436E-4,5.471679E-4,0.003046612,0.02229576,6.637579E-4,9.200844E-6,9.029415E-5,2.448955E-4,7.083123E-5,2.062723E-5,6.031161E-5,10.49132,9.838604E-5,661325.6,661325.6
0.0034,15.87016,3997022.0,1299.586,1299.586,0.001561201,1.0,0.8773652,0.0174926,3.061709E-4,0.01696463,0.002487742,2.367503E-4,0.02625496,6.178068E-5,0.03162323,2.282587E-4,5.476064E-4,0.003073083,0.02206406,6.094384E-4,8.844929E-6,9.232903E-5,2.485347E-4,7.208874E-5,1.945179E-5,6.187584E-5,10.49061,9.837337E-5,661280.9,661280.9
0.0035,15.87212,3825920.0,1299.662,1299.662,0.001561201,1.0,0.8770558,0.01763326,3.09376E-4,0.01711364,0.00251573,2.393252E-4,0.02653297,6.384476E-5,0.03157397,2.217639E-4,5.479137E-4,0.003098413,0.02184032,5.600237E-4,8.51339E-6,9.431679E-5,2.52072E-4,7.330653E-5,1.83714E-5,6.340863E-5,10.48993,9.836126E-5,661238.2,661238.3
0.0036,15.87398,3663837.0,1299.735,1299.735,0.001561201,1.0,0.8767587,0.01776778,3.124817E-4,0.01725702,0.002542882,2.417677E-4,0.02680173,6.589047E-5,0.03152351,2.156422E-4,5.48105E-4,0.003122683,0.02162404,5.150576E-4,8.204454E-6,9.625983E-5,2.555137E-4,7.448693E-5,1.737849E-5,6.491125E-5,10.48929,9.834968E-5,661197.5,661197.5
0.0037,15.87577,3510465.0,1299.805,1299.805,0.001561201,1.0,0.876473,0.01789662,3.154941E-4,0.01739516,0.002569254,2.440863E-4,0.02706183,6.791835E-5,0.03147203,2.098771E-4,5.481935E-4,0.003145966,0.02141475,4.74135E-4,7.916509E-6,9.81605E-5,2.588655E-4,7.563211E-5,1.646609E-5,6.6385E-5,10.48867,9.83386E-5,661158.5,661158.5
0.0038,15.87749,3365879.0,1299.872,1299.872,0.001561201,1.0,0.876198,0.01802022,3.184194E-4,0.01752842,0.002594896,2.462896E-4,0.02731384,6.992898E-5,0.03141966,2.044522E-4,5.481907E-4,0.003168328,0.02121201,4.368802E-4,7.648043E-6,1.000211E-4,2.62133E-4,7.674418E-5,1.562773E-5,6.783119E-5,10.48807,9.832796E-5,661121.0,661121.1
0.0039,15.87914,3229719.0,1299.936,1299.936,0.001561201,1.0,0.8759328,0.01813897,3.212631E-4,0.01765713,0.002619856,2.48385E-4,0.02755828,7.19231E-5,0.03136653,1.993517E-4,5.481068E-4,0.003189833,0.0210154,4.0296E-4,7.39768E-6,1.018439E-4,2.653214E-4,7.78251E-5,1.485745E-5,6.925115E-5,10.4875,9.831775E-5,661085.1,661085.1
0.004,15.88072,3101734.0,1299.998,1299.998,0.001561201,1.0,0.8756769,0.01825323,3.240304E-4,0.01778159,0.002644179,2.503797E-4,0.02779566,7.390147E-5,0.03131275,1.945601E-4,5.479507E-4,0.003210538,0.02082455,3.720683E-4,7.164132E-6,1.03631E-4,2.684358E-4,7.887676E-5,1.414975E-5,7.064619E-5,10.48695,9.830794E-5,661050.4,661050.5
0.0041,15.88225,2981807.0,1300.057,1300.057,0.001561201,1.0,0.8754294,0.01836335,3.267265E-4,0.01790209,0.002667907,2.522803E-4,0.02802643,7.586491E-5,0.03125841,1.90062E-4,5.477305E-4,0.003230497,0.02063908,3.43926E-4,6.946197E-6,1.053845E-4,2.714807E-4,7.990093E-5,1.349951E-5,7.20176E-5,10.48642,9.82985E-5,661017.1,661017.1
0.0042,15.88372,2869410.0,1300.114,1300.114,0.001561201,1.0,0.8751899,0.01846963,3.293561E-4,0.01801889,0.002691077,2.540929E-4,0.02825102,7.781431E-5,0.03120361,1.858427E-4,5.474528E-4,0.003249758,0.02045866,3.182863E-4,6.74278E-6,1.071065E-4,2.744608E-4,8.08993E-5,1.290206E-5,7.336669E-5,10.48591,9.828939E-5,660984.8,660984.8
0.0043,15.88514,2764464.0,1300.169,1300.169,0.001561201,1.0,0.8749578,0.01857239,3.319234E-4,0.01813224,0.002713726,2.558233E-4,0.02846983,7.975058E-5,0.03114841,1.81888E-4,5.471237E-4,0.003268369,0.02028298,2.9492E-4,6.552846E-6,1.087989E-4,2.773801E-4,8.187345E-5,1.235304E-5,7.469468E-5,10.48542,9.82806E-5,660953.6,660953.7
0.0044,15.88651,2666657.0,1300.222,1300.222,0.001561201,1.0,0.8747324,0.01867187,3.344329E-4,0.01824236,0.002735888,2.574767E-4,0.02868325,8.167463E-5,0.03109289,1.781838E-4,5.467485E-4,0.003286371,0.02011174,2.736217E-4,6.375441E-6,1.104636E-4,2.802428E-4,8.282487E-5,1.184847E-5,7.600283E-5,10.48494,9.827211E-5,660923.4,660923.4
0.0045,15.88784,2575767.0,1300.273,1300.273,0.001561201,1.0,0.8745135,0.01876833,3.368883E-4,0.01834948,0.002757594,2.590581E-4,0.02889161,8.358742E-5,0.03103709,1.747168E-4,5.463319E-4,0.003303803,0.01994465,2.542027E-4,6.209671E-6,1.121024E-4,2.830525E-4,8.375497E-5,1.138467E-5,7.72923E-5,10.48447,9.826389E-5,660894.1,660894.1
0.0046,15.88913,2491348.0,1300.323,1300.323,0.001561201,1.0,0.8743005,0.01886201,3.392935E-4,0.01845377,0.002778875,2.60572E-4,0.02909526,8.548987E-5,0.03098107,1.714739E-4,5.458779E-4,0.003320702,0.01978147,2.364935E-4,6.05471E-6,1.13717E-4,2.858128E-4,8.466508E-5,1.095827E-5,7.856427E-5,10.48402,9.825592E-5,660865.6,660865.6
0.0047,15.89038,2413008.0,1300.37,1300.37,0.001561201,1.0,0.8740929,0.01895311,3.416518E-4,0.01855544,0.002799756,2.620226E-4,0.0292945,8.738293E-5,0.03092486,1.684424E-4,5.453902E-4,0.003337101,0.01962195,2.203387E-4,5.909779E-6,1.15309E-4,2.885272E-4,8.555644E-5,1.056616E-5,7.981983E-5,10.48358,9.824819E-5,660837.9,660837.9
0.0048,15.8916,2340495.0,1300.417,1300.417,0.001561201,1.0,0.8738905,0.01904184,3.439667E-4,0.01865463,0.002820265,2.63414E-4,0.02948961,8.926752E-5,0.03086852,1.656097E-4,5.448719E-4,0.003353031,0.01946587,2.055982E-4,5.774144E-6,1.1688E-4,2.911986E-4,8.643022E-5,1.020549E-5,8.106005E-5,10.48315,9.824067E-5,660810.9,660810.9
0.0049,15.89278,2273561.0,1300.462,1300.462,0.001561201,1.0,0.8736929,0.01912837,3.462412E-4,0.01875153,0.002840424,2.647496E-4,0.02968085,9.114455E-5,0.03081206,1.62964E-4,5.443257E-4,0.00336852,0.01931301,1.921446E-4,5.647127E-6,1.184315E-4,2.938301E-4,8.728749E-5,9.873654E-6,8.228596E-5,10.48274,9.823336E-5,660784.5,660784.5
0.005,15.89394,2212099.0,1300.505,1300.505,0.001561201,1.0,0.8734997,0.01921287,3.484781E-4,0.01884626,0.002860257,2.660329E-4,0.02986849,9.301491E-5,0.03075552,1.604943E-4,5.437541E-4,0.003383596,0.01916319,1.798624E-4,5.528101E-6,1.199649E-4,2.964244E-4,8.812929E-5,9.568208E-6,8.349854E-5,10.48233,9.822623E-5,660758.8,660758.8
0.0051,15.89506,2155768.0,1300.548,1300.548,0.001561201,1.0,0.8733106,0.0192955,3.506802E-4,0.01893896,0.002879782,2.672669E-4,0.03005274,9.487948E-5,0.03069891,1.5819E-4,5.431591E-4,0.003398282,0.01901622,1.686468E-4,5.41649E-6,1.214814E-4,2.989842E-4,8.895655E-5,9.286918E-6,8.469871E-5,10.48193,9.821927E-5,660733.6,660733.6
0.0052,15.89616,2104258.0,1300.589,1300.589,0.001561201,1.0,0.8731254,0.01937641,3.528501E-4,0.01902975,0.00289902,2.684545E-4,0.03023381,9.67391E-5,0.03064227,1.560409E-4,5.425426E-4,0.003412601,0.01887192,1.584022E-4,5.311759E-6,1.229823E-4,3.015118E-4,8.977017E-5,9.027725E-6,8.588736E-5,10.48154,9.821247E-5,660709.0,660709.0
0.0053,15.89724,2057027.0,1300.63,1300.63,0.001561201,1.0,0.8729437,0.01945572,3.549901E-4,0.01911876,0.002917988,2.695984E-4,0.03041192,9.859458E-5,0.0305856,1.540368E-4,5.419062E-4,0.003426573,0.01873016,1.490418E-4,5.213388E-6,1.244689E-4,3.040097E-4,9.057097E-5,8.788808E-6,8.706535E-5,10.48115,9.820582E-5,660684.8,660684.8
0.0054,15.89829,2013708.0,1300.67,1300.67,0.001561201,1.0,0.8727654,0.01953355,3.571024E-4,0.01920608,0.002936703,2.70701E-4,0.03058725,1.004467E-4,0.03052892,1.521681E-4,5.412514E-4,0.003440218,0.01859077,1.404865E-4,5.120892E-6,1.259422E-4,3.064798E-4,9.135973E-5,8.568495E-6,8.823345E-5,10.48078,9.81993E-5,660661.1,660661.1
0.0055,15.89933,1974048.0,1300.709,1300.709,0.001561201,1.0,0.8725903,0.01961003,3.591892E-4,0.01929183,0.002955179,2.717646E-4,0.03075996,1.022962E-4,0.03047224,1.50425E-4,5.405795E-4,0.003453553,0.01845363,1.326643E-4,5.033807E-6,1.274032E-4,3.089242E-4,9.213717E-5,8.365283E-6,8.939242E-5,10.48041,9.81929E-5,660637.9,660637.9
0.0056,15.90035,1938135.0,1300.747,1300.747,0.001561201,1.0,0.872418,0.01968525,3.612523E-4,0.01937608,0.002973432,2.727912E-4,0.03093021,1.041438E-4,0.03041558,1.487994E-4,5.398915E-4,0.003466595,0.0183186,1.255099E-4,4.951729E-6,1.288529E-4,3.113447E-4,9.290393E-5,8.177679E-6,9.054295E-5,10.48005,9.818662E-5,660615.0,660615.0
0.0057,15.90135,1906163.0,1300.784,1300.784,0.001561201,1.0,0.8722485,0.01975931,3.632935E-4,0.01945892,0.002991474,2.737829E-4,0.03109816,1.059902E-4,0.03035894,1.472836E-4,5.391885E-4,0.003479359,0.01818558,1.189635E-4,4.874282E-6,1.302922E-4,3.137431E-4,9.366063E-5,8.004304E-6,9.168571E-5,10.47969,9.818045E-5,660592.5,660592.5
0.0058,15.90233,1878206.0,1300.821,1300.821,0.001561201,1.0,0.8720815,0.01983229,3.653145E-4,0.01954043,0.003009316,2.747413E-4,0.03126393,1.07836E-4,0.03030233,1.458713E-4,5.384713E-4,0.003491857,0.01805446,1.129713E-4,4.801139E-6,1.317221E-4,3.161209E-4,9.440784E-5,7.843832E-6,9.282132E-5,10.47934,9.817437E-5,660570.4,660570.4
0.00586617,15.90297,1859543.0,1300.845,1300.845,0.001561201,1.0,0.8719724,0.01988004,3.666415E-4,0.01959367,0.003021019,2.75358E-4,0.03137249,1.090574E-4,0.0302649,1.449897E-4,5.379893E-4,0.003499989,0.01796869,1.092865E-4,4.754928E-6,1.326633E-4,3.176837E-4,9.489732E-5,7.744221E-6,9.356911E-5,10.47911,9.81704E-5,660555.9,660555.9
0.005870311,15.90301,1816395.0,1300.847,1300.847,0.001561201,1.0,0.8719656,0.01988301,3.667243E-4,0.01959699,0.003021749,2.753961E-4,0.03137926,1.091338E-4,0.03026255,1.449355E-4,5.37959E-4,0.003500494,0.01796335,1.09063E-4,4.751871E-6,1.327221E-4,3.177813E-4,9.492782E-5,7.738157E-6,9.361581E-5,10.47909,9.817015E-5,660555.0,660555.0
0.005870513,15.90302,1807049.0,1300.847,1300.847,0.001561201,1.0,0.8719652,0.01988316,3.667284E-4,0.01959715,0.003021785,2.75398E-4,0.03137959,1.091375E-4,0.03026244,1.449328E-4,5.379575E-4,0.003500518,0.01796309,1.090521E-4,4.751669E-6,1.32725E-4,3.17786E-4,9.492931E-5,7.737861E-6,9.361809E-5,10.47909,9.817014E-5,660555.0,660555.0
0.005870588,15.90302,1844446.0,1300.847,1300.847,0.001561201,1.0,0.8719651,0.01988321,3.667299E-4,0.01959721,0.003021798,2.753987E-4,0.03137971,1.091389E-4,0.0302624,1.449318E-4,5.379569E-4,0.003500527,0.01796299,1.090481E-4,4.751586E-6,1.32726E-4,3.177878E-4,9.492986E-5,7.737753E-6,9.361893E-5,10.47909,9.817013E-5,660554.9,660555.0
0.005870696,15.90302,1848729.0,1300.847,1300.847,0.001561201,1.0,0.8719649,0.01988329,3.66732E-4,0.01959729,0.003021817,2.753997E-4,0.03137989,1.091409E-4,0.03026234,1.449304E-4,5.379561E-4,0.003500541,0.01796285,1.090423E-4,4.751471E-6,1.327276E-4,3.177903E-4,9.493066E-5,7.737595E-6,9.362015E-5,10.47909,9.817013E-5,660554.9,660555.0
0.005876893,15.90308,1857985.0,1300.849,1300.849,0.001561201,1.0,0.8719548,0.01988774,3.668558E-4,0.01960225,0.003022908,2.754566E-4,0.03139,1.092553E-4,0.03025883,1.448497E-4,5.379107E-4,0.003501296,0.01795486,1.087093E-4,4.74752E-6,1.328155E-4,3.179363E-4,9.497628E-5,7.728554E-6,9.369003E-5,10.47907,9.816976E-5,660553.6,660553.6
0.0059,15.9033,1852457.0,1300.858,1300.858,0.001561201,1.0,0.871917,0.01990429,3.673169E-4,0.01962068,0.003026971,2.75668E-4,0.03142766,1.096818E-4,0.03024576,1.445539E-4,5.377407E-4,0.003504104,0.01792514,1.074845E-4,4.732089E-6,1.331431E-4,3.184796E-4,9.514608E-5,7.695238E-6,9.395033E-5,10.47899,9.816838E-5,660548.6,660548.6
0.006,15.90426,1829302.0,1300.894,1300.894,0.001561201,1.0,0.8717546,0.01997537,3.693022E-4,0.01969975,0.00304445,2.765648E-4,0.03158946,1.115283E-4,0.03018923,1.433255E-4,5.369973E-4,0.00351611,0.01779751,1.024569E-4,4.666482E-6,1.345562E-4,3.208208E-4,9.587588E-5,7.557689E-6,9.507338E-5,10.47865,9.816247E-5,660527.1,660527.1
0.0061,15.9052,1808873.0,1300.929,1300.929,0.001561201,1.0,0.8715944,0.0200456,3.712715E-4,0.01977768,0.00306176,2.77433E-4,0.03174944,1.133759E-4,0.03013275,1.421775E-4,5.362418E-4,0.003527887,0.01767151,9.784827E-5,4.604282E-6,1.35962E-4,3.231456E-4,9.659765E-5,7.430117E-6,9.619089E-5,10.47831,9.815664E-5,660505.8,660505.9
0.0062,15.90614,1790928.0,1300.964,1300.964,0.001561201,1.0,0.8714362,0.02011504,3.732263E-4,0.01985453,0.003078912,2.782737E-4,0.0319077,1.152252E-4,0.03007633,1.411048E-4,5.354748E-4,0.003539445,0.01754705,9.362002E-5,4.545184E-6,1.373611E-4,3.254552E-4,9.731183E-5,7.311613E-6,9.730337E-5,10.47798,9.815088E-5,660484.9,660484.9
0.0063,15.90706,1775251.0,1300.999,1300.999,0.001561201,1.0,0.8712798,0.02018377,3.751675E-4,0.01993037,0.003095913,2.790883E-4,0.03206433,1.170766E-4,0.03001996,1.401024E-4,5.346966E-4,0.003550792,0.01742406,8.974039E-5,4.488951E-6,1.387542E-4,3.277508E-4,9.801878E-5,7.201465E-6,9.841122E-5,10.47765,9.814518E-5,660464.2,660464.3
0.0064,15.90797,1761680.0,1301.034,1301.034,0.001561201,1.0,0.8711253,0.02025181,3.770961E-4,0.02000522,0.00311277,2.798778E-4,0.03221942,1.189306E-4,0.02996364,1.391651E-4,5.339078E-4,0.003561936,0.01730247,8.617956E-5,4.43536E-6,1.401416E-4,3.300332E-4,9.871884E-5,7.098984E-6,9.951484E-5,10.47733,9.813954E-5,660443.8,660443.8
0.0065,15.90888,1750060.0,1301.068,1301.068,0.001561201,1.0,0.8709723,0.02031923,3.790133E-4,0.02007915,0.003129492,2.806431E-4,0.03237303,1.207875E-4,0.02990739,1.382878E-4,5.331087E-4,0.003572886,0.01718222,8.29082E-5,4.384199E-6,1.41524E-4,3.323036E-4,9.941234E-5,7.003492E-6,1.006146E-4,10.47701,9.813396E-5,660423.6,660423.6
0.0066,15.90978,1740238.0,1301.102,1301.102,0.001561201,1.0,0.870821,0.02038607,3.809198E-4,0.02015218,0.003146083,2.813853E-4,0.03252526,1.226479E-4,0.02985119,1.374657E-4,5.322998E-4,0.003583648,0.01706326,7.98997E-5,4.335268E-6,1.429018E-4,3.345627E-4,1.000996E-4,6.914369E-6,1.017109E-4,10.47669,9.812842E-5,660403.6,660403.7
0.0067,15.91067,1732067.0,1301.136,1301.136,0.001561201,1.0,0.8706711,0.02045238,3.828165E-4,0.02022436,0.003162551,2.821053E-4,0.03267616,1.24512E-4,0.02979507,1.366945E-4,5.314812E-4,0.00359423,0.01694553,7.713097E-5,4.288393E-6,1.442754E-4,3.368114E-4,1.007809E-4,6.83107E-6,1.028041E-4,10.47638,9.812293E-5,660383.9,660383.9
0.0068,15.91155,1725433.0,1301.17,1301.17,0.001561201,1.0,0.8705227,0.02051819,3.847042E-4,0.02029573,0.0031789,2.828039E-4,0.03282579,1.263801E-4,0.029739,1.359703E-4,5.306534E-4,0.003604638,0.01682898,7.458107E-5,4.243413E-6,1.456453E-4,3.390504E-4,1.014565E-4,6.753097E-6,1.038943E-4,10.47607,9.811747E-5,660364.3,660364.3
0.0069,15.91243,1720221.0,1301.203,1301.203,0.001561201,1.0,0.8703755,0.02058353,3.865834E-4,0.0203663,0.003195136,2.834817E-4,0.03297421,1.282527E-4,0.02968301,1.352894E-4,5.298166E-4,0.003614876,0.01671357,7.223105E-5,4.20018E-6,1.470118E-4,3.412804E-4,1.021265E-4,6.679999E-6,1.04982E-4,10.47576,9.811206E-5,660344.9,660345.0
