Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_STILB_Soln#7 (),Mole_fraction_C6H5C2H_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_BIPHENYL_Soln#7 (),Mole_fraction_C14H10_Soln#7 (),Mole_fraction_BIN1B_Soln#7 (),Mole_fraction_BIN1A_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.00587491,15.90306,1858411.0,1300.849,1300.849,0.001561201,1.0,0.871958,0.01988631,3.668162E-4,0.01960066,0.003022559,2.754384E-4,4.51211E-5,0.03138677,1.092187E-4,0.03025995,1.448754E-4,5.379252E-4,0.003501054,0.01795742,1.088157E-4,4.348512E-5,1.327874E-4,3.178896E-4,6.799958E-6,9.366766E-5,10.47908,9.816988E-5,660554.0,660554.0
0.005889478,15.9032,1855080.0,1300.854,1300.854,0.001561201,1.0,0.8719342,0.01989676,3.671071E-4,0.0196123,0.003025122,2.75572E-4,4.52025E-5,0.03141052,1.094876E-4,0.03025171,1.446878E-4,5.378182E-4,0.003502827,0.01793866,1.08039E-4,4.35513E-5,1.32994E-4,3.182323E-4,6.817893E-6,9.383184E-5,10.47903,9.816901E-5,660550.8,660550.9
0.006,15.90426,1829302.0,1300.894,1300.894,0.001561201,1.0,0.8717546,0.01997537,3.693022E-4,0.01969975,0.00304445,2.765648E-4,4.581806E-5,0.03158946,1.115283E-4,0.03018923,1.433255E-4,5.369973E-4,0.00351611,0.01779751,1.024569E-4,4.405162E-5,1.345562E-4,3.208208E-4,6.954313E-6,9.507338E-5,10.47865,9.816247E-5,660527.1,660527.1
0.007,15.9133,1716277.0,1301.237,1301.237,0.001561201,1.0,0.8702297,0.02064844,3.884548E-4,0.02043612,0.003211263,2.841395E-4,5.127291E-5,0.03312147,1.301299E-4,0.02962708,1.346486E-4,5.28971E-4,0.00362495,0.01659926,7.00638E-5,4.847971E-5,1.483753E-4,3.43502E-4,8.21373E-6,1.060673E-4,10.47546,9.810668E-5,660325.8,660325.8
0.008,15.92181,1728059.0,1301.572,1301.572,0.001561201,1.0,0.8688308,0.02127906,4.068398E-4,0.02109768,0.00336734,2.897368E-4,5.662107E-5,0.03453937,1.492059E-4,0.02907157,1.298417E-4,5.200763E-4,0.003717557,0.01550934,5.549705E-5,5.282953E-5,1.618967E-4,3.653644E-4,9.537778E-6,1.168323E-4,10.47255,9.805423E-5,660142.7,660142.8
0.009,15.93012,1788921.0,1301.915,1301.915,0.001561201,1.0,0.867517,0.02188709,4.248118E-4,0.02170339,0.003515665,2.938231E-4,6.193529E-5,0.03587653,1.689282E-4,0.02852308,1.266939E-4,5.104896E-4,0.00379731,0.0145009,4.805209E-5,5.717153E-5,1.753235E-4,3.868054E-4,1.094192E-5,1.275188E-4,10.46986,9.800314E-5,659972.8,659972.8
0.01,15.93834,1866195.0,1302.272,1302.272,0.001561201,1.0,0.8662695,0.02248088,4.424715E-4,0.02226248,0.003657666,2.966578E-4,6.723959E-5,0.03714854,1.893512E-4,0.02798148,1.242619E-4,5.003285E-4,0.00386596,0.01356072,4.350244E-5,6.152709E-5,1.887318E-4,4.079948E-4,1.243287E-5,1.381808E-4,10.46733,9.79526E-5,659813.4,659813.5
0.011,15.94653,1945532.0,1302.645,1302.645,0.001561201,1.0,0.8650792,0.02306405,4.598169E-4,0.02278009,0.003794119,2.984134E-4,7.25381E-5,0.03836351,2.104771E-4,0.02744657,1.221512E-4,4.89688E-4,0.003924578,0.01268133,4.01955E-5,6.589779E-5,2.021455E-4,4.290058E-4,1.401475E-5,1.488325E-4,10.46495,9.790229E-5,659663.4,659663.5
0.012,15.9547,2021254.0,1303.034,1303.034,0.001561201,1.0,0.8639405,0.02363832,4.768063E-4,0.02325973,0.003925535,2.992287E-4,7.782732E-5,0.0395265,2.322826E-4,0.02691812,1.20198E-4,4.786528E-4,0.00397397,0.01185757,3.746704E-5,7.027729E-5,2.155676E-4,4.498697E-4,1.56891E-5,1.594713E-4,10.4627,9.785211E-5,659521.9,659521.9
0.01254076,15.95912,2059921.0,1303.25,1303.25,0.001561201,1.0,0.8633448,0.02394547,4.858265E-4,0.02350423,0.003994637,2.993203E-4,8.068169E-5,0.04013506,2.443458E-4,0.026635,1.191818E-4,4.725478E-4,0.00399707,0.01143388,3.613262E-5,7.264612E-5,2.228279E-4,4.610958E-4,1.66333E-5,1.652163E-4,10.46154,9.782501E-5,659448.7,659448.7
0.01286229,15.96175,2076729.0,1303.38,1303.38,0.001561201,1.0,0.862997,0.02412704,4.911301E-4,0.0236449,0.004035105,2.992687E-4,8.237651E-5,0.04049045,2.516055E-4,0.0264675,1.185895E-4,4.68878E-4,0.004009663,0.01118884,3.537368E-5,7.405407E-5,2.271451E-4,4.677528E-4,1.720775E-5,1.686289E-4,10.46087,9.780892E-5,659406.2,659406.2
0.01286344,15.96176,2019013.0,1303.381,1303.381,0.001561201,1.0,0.8629958,0.02412769,4.91149E-4,0.0236454,0.004035249,2.992684E-4,8.238258E-5,0.04049172,2.516317E-4,0.02646691,1.185872E-4,4.688648E-4,0.004009706,0.01118797,3.537101E-5,7.405912E-5,2.271606E-4,4.677766E-4,1.720982E-5,1.686411E-4,10.46087,9.780886E-5,659406.0,659406.1
0.01286366,15.96176,2037220.0,1303.381,1303.381,0.001561201,1.0,0.8629955,0.02412782,4.911526E-4,0.0236455,0.004035276,2.992683E-4,8.238374E-5,0.04049196,2.516367E-4,0.02646679,1.185867E-4,4.688623E-4,0.004009714,0.01118781,3.53705E-5,7.406008E-5,2.271635E-4,4.677812E-4,1.721021E-5,1.686434E-4,10.46087,9.780885E-5,659406.0,659406.1
0.01286381,15.96176,2059611.0,1303.381,1303.381,0.001561201,1.0,0.8629954,0.0241279,4.911551E-4,0.02364556,0.004035295,2.992683E-4,8.238453E-5,0.04049212,2.516401E-4,0.02646671,1.185863E-4,4.688606E-4,0.00400972,0.0111877,3.537015E-5,7.406074E-5,2.271656E-4,4.677843E-4,1.721048E-5,1.68645E-4,10.46087,9.780884E-5,659406.0,659406.0
0.01286429,15.96176,2045880.0,1303.381,1303.381,0.001561201,1.0,0.8629948,0.02412817,4.911629E-4,0.02364577,0.004035354,2.992681E-4,8.238702E-5,0.04049264,2.516508E-4,0.02646647,1.185853E-4,4.688552E-4,0.004009738,0.01118734,3.536905E-5,7.406281E-5,2.271719E-4,4.677941E-4,1.721133E-5,1.6865E-4,10.46086,9.780882E-5,659405.9,659406.0
0.01286436,15.96177,2055487.0,1303.381,1303.381,0.001561201,1.0,0.8629948,0.02412821,4.911642E-4,0.0236458,0.004035364,2.992681E-4,8.238743E-5,0.04049273,2.516526E-4,0.02646643,1.185851E-4,4.688543E-4,0.004009741,0.01118728,3.536887E-5,7.406315E-5,2.27173E-4,4.677957E-4,1.721147E-5,1.686509E-4,10.46086,9.780881E-5,659405.9,659406.0
0.01286472,15.96177,2062036.0,1303.381,1303.381,0.001561201,1.0,0.8629944,0.02412841,4.9117E-4,0.02364596,0.004035409,2.99268E-4,8.238931E-5,0.04049312,2.516607E-4,0.02646624,1.185844E-4,4.688502E-4,0.004009755,0.01118701,3.536804E-5,7.406471E-5,2.271777E-4,4.678031E-4,1.721211E-5,1.686546E-4,10.46086,9.78088E-5,659405.9,659405.9
0.01286502,15.96177,2026772.0,1303.382,1303.382,0.001561201,1.0,0.8629941,0.02412858,4.911749E-4,0.02364609,0.004035446,2.992679E-4,8.239088E-5,0.04049345,2.516674E-4,0.02646609,1.185837E-4,4.688468E-4,0.004009766,0.01118679,3.536734E-5,7.406601E-5,2.271817E-4,4.678092E-4,1.721265E-5,1.686578E-4,10.46086,9.780878E-5,659405.8,659405.9
0.01286504,15.96177,2052039.0,1303.382,1303.382,0.001561201,1.0,0.862994,0.02412859,4.911753E-4,0.0236461,0.004035449,2.992679E-4,8.239101E-5,0.04049347,2.51668E-4,0.02646607,1.185837E-4,4.688465E-4,0.004009767,0.01118677,3.536729E-5,7.406612E-5,2.271821E-4,4.678097E-4,1.721269E-5,1.686581E-4,10.46086,9.780878E-5,659405.8,659405.9
0.01286735,15.96179,2083803.0,1303.382,1303.382,0.001561201,1.0,0.8629916,0.02412989,4.912132E-4,0.02364709,0.004035738,2.992673E-4,8.240316E-5,0.04049601,2.517203E-4,0.02646488,1.185791E-4,4.688201E-4,0.004009854,0.01118503,3.536193E-5,7.407622E-5,2.27213E-4,4.678574E-4,1.721683E-5,1.686825E-4,10.46086,9.780866E-5,659405.5,659405.6
0.01289363,15.962,2084762.0,1303.393,1303.393,0.001561201,1.0,0.8629633,0.0241447,4.916446E-4,0.02365843,0.004039025,2.992596E-4,8.25416E-5,0.04052484,2.523166E-4,0.02645121,1.185315E-4,4.685189E-4,0.004010845,0.01116523,3.530094E-5,7.419126E-5,2.275659E-4,4.684009E-4,1.726413E-5,1.689613E-4,10.4608,9.780735E-5,659402.1,659402.1
0.01296053,15.96255,2090227.0,1303.421,1303.421,0.001561201,1.0,0.8628916,0.02418237,4.927413E-4,0.0236872,0.004047378,2.992379E-4,8.289393E-5,0.04059809,2.538363E-4,0.02641645,1.18412E-4,4.677513E-4,0.004013343,0.01111498,3.51464E-5,7.448408E-5,2.284642E-4,4.69784E-4,1.738517E-5,1.696709E-4,10.46066,9.7804E-5,659393.3,659393.4
0.01296532,15.96259,2067998.0,1303.423,1303.423,0.001561201,1.0,0.8628865,0.02418506,4.928198E-4,0.02368925,0.004047976,2.992362E-4,8.291917E-5,0.04060333,2.539452E-4,0.02641396,1.184033E-4,4.676963E-4,0.004013521,0.01111139,3.513537E-5,7.450505E-5,2.285285E-4,4.698831E-4,1.739386E-5,1.697217E-4,10.46065,9.780376E-5,659392.7,659392.8
0.01296561,15.96259,2036501.0,1303.423,1303.423,0.001561201,1.0,0.8628862,0.02418523,4.928246E-4,0.02368938,0.004048012,2.992361E-4,8.292071E-5,0.04060365,2.539519E-4,0.02641381,1.184027E-4,4.67693E-4,0.004013532,0.01111117,3.51347E-5,7.450634E-5,2.285324E-4,4.698891E-4,1.739439E-5,1.697248E-4,10.46065,9.780375E-5,659392.7,659392.8
0.01296571,15.96259,2081421.0,1303.423,1303.423,0.001561201,1.0,0.8628861,0.02418528,4.928262E-4,0.02368942,0.004048024,2.992361E-4,8.292122E-5,0.04060375,2.539541E-4,0.02641376,1.184025E-4,4.676919E-4,0.004013535,0.0111111,3.513447E-5,7.450676E-5,2.285337E-4,4.698911E-4,1.739456E-5,1.697259E-4,10.46065,9.780374E-5,659392.7,659392.7
0.01298318,15.96274,2090647.0,1303.43,1303.43,0.001561201,1.0,0.8628674,0.02419511,4.931123E-4,0.02369691,0.004050203,2.992298E-4,8.301323E-5,0.04062285,2.543516E-4,0.02640469,1.183703E-4,4.674912E-4,0.004014181,0.01109802,3.509428E-5,7.458324E-5,2.287684E-4,4.702523E-4,1.742624E-5,1.699112E-4,10.46062,9.780287E-5,659390.4,659390.5
0.013,15.96287,2091665.0,1303.437,1303.437,0.001561201,1.0,0.8628494,0.02420457,4.933875E-4,0.0237041,0.004052298,2.992235E-4,8.31018E-5,0.04064122,2.547344E-4,0.02639596,1.183393E-4,4.672979E-4,0.0040148,0.01108544,3.505564E-5,7.465685E-5,2.289942E-4,4.705999E-4,1.745676E-5,1.700896E-4,10.46058,9.780203E-5,659388.2,659388.3
0.01303984,15.9632,2089782.0,1303.453,1303.453,0.001561201,1.0,0.8628069,0.02422698,4.940389E-4,0.02372111,0.004057257,2.99208E-4,8.331155E-5,0.04068467,2.556416E-4,0.02637528,1.182683E-4,4.668399E-4,0.004016259,0.01105569,3.496438E-5,7.48312E-5,2.295291E-4,4.714231E-4,1.752919E-5,1.705121E-4,10.4605,9.780003E-5,659383.0,659383.1
0.01305134,15.96329,2097191.0,1303.458,1303.458,0.001561201,1.0,0.8627946,0.02423345,4.94227E-4,0.02372601,0.004058688,2.992033E-4,8.337213E-5,0.04069721,2.559039E-4,0.02636931,1.182475E-4,4.667075E-4,0.004016677,0.01104712,3.493808E-5,7.488156E-5,2.296837E-4,4.716608E-4,1.755016E-5,1.706341E-4,10.46048,9.779946E-5,659381.5,659381.6
0.01306521,15.96341,2097943.0,1303.463,1303.463,0.001561201,1.0,0.8627798,0.02424125,4.944536E-4,0.02373192,0.004060412,2.991975E-4,8.344516E-5,0.04071232,2.562202E-4,0.02636211,1.182251E-4,4.665479E-4,0.004017181,0.01103678,3.490644E-5,7.494227E-5,2.298699E-4,4.719474E-4,1.75755E-5,1.707812E-4,10.46045,9.779876E-5,659379.7,659379.8
0.01318946,15.96442,2104707.0,1303.515,1303.515,0.001561201,1.0,0.8626478,0.02431102,4.964792E-4,0.02378453,0.004075821,2.991395E-4,8.40991E-5,0.04084726,2.590581E-4,0.02629771,1.179958E-4,4.651161E-4,0.004021623,0.01094465,3.462448E-5,7.548595E-5,2.315383E-4,4.745133E-4,1.780278E-5,1.720986E-4,10.46019,9.779255E-5,659363.7,659363.8
0.0131966,15.96448,2105972.0,1303.518,1303.518,0.001561201,1.0,0.8626402,0.02431503,4.965954E-4,0.02378754,0.004076704,2.991359E-4,8.413666E-5,0.04085499,2.592214E-4,0.02629401,1.179835E-4,4.650337E-4,0.004021875,0.01093938,3.460838E-5,7.551718E-5,2.316342E-4,4.746606E-4,1.781586E-5,1.721743E-4,10.46018,9.779219E-5,659362.8,659362.9
0.0132068,15.96456,2107132.0,1303.522,1303.522,0.001561201,1.0,0.8626294,0.02432075,4.967613E-4,0.02379183,0.004077966,2.991306E-4,8.419033E-5,0.04086603,2.594548E-4,0.02628873,1.179645E-4,4.64916E-4,0.004022234,0.01093185,3.458537E-5,7.556181E-5,2.317712E-4,4.748711E-4,1.783457E-5,1.722824E-4,10.46016,9.779168E-5,659361.5,659361.6
0.01325097,15.96492,2111157.0,1303.54,1303.54,0.001561201,1.0,0.8625827,0.02434553,4.974794E-4,0.02381039,0.004083425,2.991069E-4,8.442272E-5,0.04091381,2.604664E-4,0.02626585,1.178893E-4,4.644058E-4,0.004023778,0.01089931,3.448606E-5,7.575505E-5,2.323643E-4,4.757827E-4,1.791588E-5,1.727506E-4,10.46007,9.778947E-5,659355.8,659355.9
0.01353641,15.96725,2128497.0,1303.658,1303.658,0.001561201,1.0,0.8622825,0.02450534,5.020988E-4,0.02392883,0.004118506,2.989222E-4,8.59238E-5,0.0412205,2.670328E-4,0.0261183,1.173854E-4,4.61098E-4,0.004033392,0.01069119,3.385363E-5,7.700367E-5,2.36198E-4,4.816689E-4,1.844785E-5,1.757763E-4,10.45949,9.777519E-5,659319.5,659319.6
0.01353821,15.96727,2131136.0,1303.659,1303.659,0.001561201,1.0,0.8622806,0.02450634,5.021278E-4,0.02392956,0.004118726,2.989209E-4,8.593325E-5,0.04122242,2.670743E-4,0.02611737,1.173817E-4,4.610771E-4,0.004033451,0.01068989,3.384968E-5,7.701153E-5,2.362222E-4,4.81706E-4,1.845119E-5,1.757954E-4,10.45949,9.77751E-5,659319.3,659319.4
0.01353914,15.96728,2133957.0,1303.66,1303.66,0.001561201,1.0,0.8622796,0.02450686,5.021428E-4,0.02392994,0.00411884,2.989202E-4,8.593813E-5,0.04122341,2.670958E-4,0.02611689,1.173799E-4,4.610663E-4,0.004033481,0.01068922,3.384765E-5,7.701559E-5,2.362346E-4,4.817251E-4,1.845292E-5,1.758052E-4,10.45949,9.777506E-5,659319.2,659319.3
0.01355319,15.96739,2130051.0,1303.665,1303.665,0.001561201,1.0,0.862265,0.02451471,5.023691E-4,0.02393571,0.004120558,2.989096E-4,8.601198E-5,0.04123841,2.674203E-4,0.02610964,1.173531E-4,4.609029E-4,0.004033938,0.01067907,3.381684E-5,7.707703E-5,2.364234E-4,4.820146E-4,1.847912E-5,1.75954E-4,10.45946,9.777436E-5,659317.4,659317.5
0.014,15.97104,2156722.0,1303.853,1303.853,0.001561201,1.0,0.8618026,0.02476354,5.095139E-4,0.02411564,0.004174755,2.985081E-4,8.835721E-5,0.04171093,2.777969E-4,0.0258798,1.165462E-4,4.556892E-4,0.004047678,0.01036128,3.285508E-5,7.902843E-5,2.424223E-4,4.912046E-4,1.932379E-5,1.806817E-4,10.45858,9.775203E-5,659261.7,659261.9
0.015,15.97919,2214081.0,1304.282,1304.282,0.001561201,1.0,0.860798,0.02531532,5.251288E-4,0.02449623,0.004293164,2.971771E-4,9.358714E-5,0.04273788,3.014239E-4,0.02536973,1.147844E-4,4.438896E-4,0.004073125,0.009682286,3.081462E-5,8.338142E-5,2.558419E-4,5.116771E-4,2.127908E-5,1.91231E-4,10.45668,9.770217E-5,659142.0,659142.2
0.016,15.98732,2266767.0,1304.721,1304.721,0.001561201,1.0,0.8598328,0.0258604,5.401963E-4,0.02484784,0.004407801,2.953225E-4,9.878923E-5,0.04372466,3.255787E-4,0.02486548,1.130738E-4,4.319505E-4,0.004091646,0.009045497,2.891443E-5,8.770917E-5,2.692515E-4,5.320181E-4,2.332884E-5,2.017331E-4,10.45488,9.765245E-5,659028.6,659028.8
0.017,15.99544,2314120.0,1305.171,1305.171,0.001561201,1.0,0.8589047,0.02639908,5.546818E-4,0.02517219,0.004518911,2.930265E-4,1.039614E-4,0.04467348,3.502224E-4,0.02436695,1.113987E-4,4.199192E-4,0.004103703,0.008448308,2.714034E-5,9.200469E-5,2.826485E-4,5.522234E-4,2.547361E-5,2.121808E-4,10.45317,9.760288E-5,658921.2,658921.2
0.018,16.00354,2356427.0,1305.63,1305.63,0.001561201,1.0,0.8580119,0.0269316,5.685563E-4,0.02547089,0.004626716,2.903634E-4,1.091023E-4,0.04558635,3.753166E-4,0.02387405,1.09755E-4,4.078377E-4,0.004109725,0.007888315,2.548222E-5,9.626174E-5,2.960314E-4,5.722871E-4,2.771386E-5,2.225678E-4,10.45156,9.75535E-5,658819.2,658819.3
0.019,16.01161,2393973.0,1306.096,1306.096,0.001561201,1.0,0.8571524,0.02745819,5.817963E-4,0.02574541,0.004731424,2.874004E-4,1.142116E-4,0.04646514,4.008234E-4,0.02338669,1.081392E-4,3.957436E-4,0.004110115,0.007363281,2.393189E-5,1.004748E-4,3.093992E-4,5.92202E-4,3.005008E-5,2.328885E-4,10.45002,9.750431E-5,658722.4,658722.5
0.02,16.01966,2427011.0,1306.57,1306.57,0.001561201,1.0,0.8563245,0.02797904,5.94383E-4,0.02599713,0.004833231,2.841978E-4,1.192898E-4,0.04731157,4.267063E-4,0.02290481,1.065482E-4,3.836704E-4,0.004105249,0.006871129,2.24822E-5,1.046391E-4,3.227522E-4,6.119595E-4,3.24828E-5,2.431379E-4,10.44856,9.745535E-5,658630.5,658630.6
0.021,16.02767,2455773.0,1307.051,1307.051,0.001561201,1.0,0.8555265,0.02849432,6.063023E-4,0.02622735,0.004932317,2.808092E-4,1.243378E-4,0.04812726,4.529293E-4,0.02242836,1.049795E-4,3.716481E-4,0.00409548,0.006409917,2.112665E-5,1.087504E-4,3.360907E-4,6.315505E-4,3.501256E-5,2.533117E-4,10.44718,9.740662E-5,658543.2,658543.2
0.022,16.03565,2480479.0,1307.536,1307.536,0.001561201,1.0,0.854757,0.02900417,6.175443E-4,0.02643727,0.005028852,2.772826E-4,1.29357E-4,0.04891369,4.794574E-4,0.0219573,1.034305E-4,3.597032E-4,0.004081143,0.005977831,1.985921E-5,1.128048E-4,3.494159E-4,6.509648E-4,3.763992E-5,2.634063E-4,10.44586,9.735816E-5,658460.1,658460.1
0.023,16.04359,2501311.0,1308.027,1308.027,0.001561201,1.0,0.8540145,0.02950873,6.281028E-4,0.02662802,0.005122996,2.736601E-4,1.343495E-4,0.04967226,5.062567E-4,0.0214916,1.018991E-4,3.478599E-4,0.004062552,0.005573172,1.86743E-5,1.167993E-4,3.627291E-4,6.701915E-4,4.036545E-5,2.734184E-4,10.44461,9.730998E-5,658381.0,658381.1
0.024,16.05149,2518460.0,1308.521,1308.521,0.001561201,1.0,0.8532977,0.03000812,6.379754E-4,0.02680066,0.005214899,2.699787E-4,1.393172E-4,0.05040427,5.332938E-4,0.02103123,1.003834E-4,3.361393E-4,0.004040006,0.005194345,1.756667E-5,1.207309E-4,3.76032E-4,6.892194E-4,4.318972E-5,2.833453E-4,10.44341,9.72621E-5,658305.7,658305.8
0.025,16.05934,2532089.0,1309.018,1309.018,0.001561201,1.0,0.8526055,0.03050242,6.471626E-4,0.0269562,0.005304702,2.662708E-4,1.442628E-4,0.05111094,5.605362E-4,0.02057619,9.888156E-5,3.245606E-4,0.004013787,0.004839852,1.653142E-5,1.245974E-4,3.893263E-4,7.080365E-4,4.611329E-5,2.931846E-4,10.44227,9.721453E-5,658234.0,658234.0
0.026,16.06715,2542351.0,1309.519,1309.519,0.001561201,1.0,0.8519365,0.03099172,6.556683E-4,0.02709558,0.005392537,2.625642E-4,1.491888E-4,0.05179341,5.879524E-4,0.02012648,9.739209E-5,3.131408E-4,0.003984163,0.004508282,1.556397E-5,1.283967E-4,4.026138E-4,7.266304E-4,4.913673E-5,3.029344E-4,10.44119,9.716731E-5,658165.6,658165.6
0.027,16.0749,2549395.0,1310.021,1310.021,0.001561201,1.0,0.8512898,0.03147609,6.634988E-4,0.0272197,0.005478531,2.588827E-4,1.540978E-4,0.05245275,6.155114E-4,0.01968208,9.591359E-5,3.01895E-4,0.003951389,0.004198307,1.466001E-5,1.321271E-4,4.158965E-4,7.449886E-4,5.226058E-5,3.12593E-4,10.44015,9.712044E-5,658100.3,658100.4
0.028,16.0826,2553363.0,1310.524,1310.524,0.001561201,1.0,0.8506642,0.03195559,6.706631E-4,0.02732939,0.005562801,2.552466E-4,1.589927E-4,0.05308997,6.431829E-4,0.01924302,9.444483E-5,2.908365E-4,0.003915708,0.003908674,1.381549E-5,1.357872E-4,4.291761E-4,7.630983E-4,5.548536E-5,3.22159E-4,10.43916,9.707394E-5,658038.0,658038.1
0.029,16.09024,2554383.0,1311.028,1311.028,0.001561201,1.0,0.8500589,0.03243026,6.771723E-4,0.02742546,0.00564546,2.516728E-4,1.638759E-4,0.053706,6.709374E-4,0.01880931,9.298474E-5,2.799772E-4,0.003877351,0.003638197,1.302661E-5,1.393759E-4,4.424542E-4,7.809463E-4,5.881157E-5,3.316315E-4,10.43822,9.702784E-5,657978.5,657978.5
0.03,16.09782,2552584.0,1311.532,1311.532,0.001561201,1.0,0.849473,0.03290015,6.830397E-4,0.02750866,0.005726613,2.481754E-4,1.687502E-4,0.05430174,6.987461E-4,0.01838096,9.15324E-5,2.693277E-4,0.003836538,0.003385759,1.228982E-5,1.428922E-4,4.557325E-4,7.985197E-4,6.223968E-5,3.410097E-4,10.43732,9.698214E-5,657921.5,657921.5
0.031,16.10534,2548093.0,1312.036,1312.036,0.001561201,1.0,0.8489055,0.03336527,6.882804E-4,0.02757973,0.00580636,2.447656E-4,1.73618E-4,0.05487804,7.265808E-4,0.017958,9.008702E-5,2.588969E-4,0.003793481,0.003150299,1.160175E-5,1.463355E-4,4.690122E-4,8.158051E-4,6.577013E-5,3.50293E-4,10.43645,9.693687E-5,657867.0,657867.0
0.032,16.11279,2541025.0,1312.539,1312.539,0.001561201,1.0,0.8483557,0.03382565,6.929112E-4,0.02763933,0.005884796,2.414523E-4,1.784816E-4,0.05543566,7.544139E-4,0.01754045,8.864793E-5,2.486929E-4,0.00374838,0.002930816,1.095926E-5,1.497053E-4,4.822945E-4,8.327896E-4,6.94033E-5,3.594812E-4,10.43562,9.689205E-5,657814.8,657814.8
