Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_CO_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_RALD3_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_BIPHENYL_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_BIN1A_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
0.0,15.7,-1.864933E10,1550.0,1550.0,0.001309395,1.0,0.9128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851745,0.0,0.0,0.0421063,0.01652353,0.0,0.0,0.0,0.0,10.60769,8.340093E-5,668660.8,668660.8
9.121371E-9,15.69973,-1.86017E10,1549.963,1549.963,0.001309395,1.0,0.912847,-1.240731E-27,2.535013E-8,5.966278E-6,3.055482E-9,1.601017E-8,-6.226127E-33,4.691273E-12,2.160767E-13,1.824056E-8,5.94636E-18,0.02851692,6.300849E-6,5.741511E-10,0.04210668,0.01651671,3.471666E-17,9.268432E-12,2.364875E-22,1.160755E-13,10.60761,8.340235E-5,668656.1,668656.1
1.281464E-7,15.6963,-1.816433E10,1549.483,1549.483,0.001309395,1.0,0.9127701,-1.33661E-26,4.805751E-6,7.904443E-5,7.108307E-7,2.936641E-7,3.27663E-31,9.293361E-10,1.701375E-10,9.043592E-7,2.36104E-14,0.02850932,8.844946E-5,2.455474E-7,0.0421092,0.01642784,6.268625E-13,2.677025E-9,2.864579E-17,5.195586E-11,10.60665,8.342062E-5,668595.7,668595.7
8.09969E-7,15.67829,-1.619951E10,1546.909,1546.909,0.001309395,1.0,0.91225,2.177575E-26,1.553027E-4,3.660497E-4,5.229569E-5,9.418591E-6,-2.473435E-28,4.002841E-8,3.330496E-8,6.657605E-5,5.429986E-11,0.02842591,5.676126E-4,1.769194E-5,0.04204459,0.01591374,3.083613E-9,2.425829E-7,4.220834E-13,3.73443E-9,10.6012,8.351643E-5,668251.6,668251.6
3.161081E-6,15.6457,-7.131253E9,1541.036,1541.036,0.001309395,1.0,0.9100441,1.18857E-18,0.001316129,6.100846E-4,7.446331E-4,1.565291E-4,-9.021968E-18,5.853233E-7,6.145253E-7,0.001056884,1.509582E-8,0.02803083,0.001991853,2.392747E-4,0.04127054,0.01414409,3.028221E-7,4.227825E-6,2.255063E-10,6.059482E-8,10.58294,8.369037E-5,667100.8,667100.8
8.615662E-6,15.64223,-1.45965E9,1536.993,1536.993,0.001309395,1.0,0.9057538,3.413712E-14,0.004037694,5.004768E-4,0.002319115,5.253423E-4,2.423632E-14,2.938745E-6,2.156593E-6,0.003443184,2.350152E-7,0.02833271,0.003292809,7.410221E-4,0.03957545,0.01096301,1.997461E-6,1.683498E-5,4.38562E-9,4.305538E-7,10.55752,8.370893E-5,665498.3,665498.3
1.326736E-5,15.65294,-3.614145E8,1536.154,1536.154,0.001309395,1.0,0.902927,3.681698E-10,0.005879205,4.171936E-4,0.003299518,7.666632E-4,-1.216563E-9,5.315452E-6,3.375803E-6,0.004991692,6.609765E-7,0.02903547,0.003584862,0.001059455,0.03845917,0.008965092,3.767629E-6,2.742068E-5,1.246321E-8,1.04693E-6,10.54454,8.36517E-5,664680.3,664680.3
1.468017E-5,15.65679,-1.848091E8,1536.071,1536.071,0.001309395,1.0,0.9021681,4.438523E-10,0.00637253,3.965397E-4,0.00355861,8.322036E-4,-1.578173E-9,6.059313E-6,3.751833E-6,0.005408788,8.375622E-7,0.02926213,0.003614819,0.001144547,0.03815326,0.008445792,4.33883E-6,3.057934E-5,1.584406E-8,1.285968E-6,10.54137,8.363111E-5,664480.6,664480.6
1.69682E-5,15.66323,1.943629E7,1536.033,1536.033,0.001309395,1.0,0.9010186,5.297209E-10,0.007117315,3.662853E-4,0.003949483,9.326291E-4,-1.650354E-9,7.271585E-6,4.375101E-6,0.006044276,1.170579E-6,0.02962587,0.003629366,0.001273689,0.03768213,0.007674987,5.287696E-6,3.563014E-5,2.232249E-8,1.71993E-6,10.53677,8.359671E-5,664190.8,664190.8
1.770943E-5,15.66534,6.927977E7,1536.04,1536.04,0.001309395,1.0,0.9006655,6.28852E-10,0.007345388,3.572073E-4,0.004069372,9.638216E-4,-1.770709E-9,7.665016E-6,4.58163E-6,0.006240702,1.290844E-6,0.02974157,0.003627116,0.001313486,0.03753519,0.007442208,5.60034E-6,3.724809E-5,2.469885E-8,1.872308E-6,10.53541,8.358545E-5,664104.6,664104.6
1.772459E-5,15.66539,7.024906E7,1536.04,1536.04,0.001309395,1.0,0.9006584,6.30765E-10,0.007349987,3.57025E-4,0.004071792,9.64453E-4,-1.770704E-9,7.673059E-6,4.585878E-6,0.006244673,1.293366E-6,0.02974392,0.00362704,0.00131429,0.03753221,0.00743753,5.606756E-6,3.728107E-5,2.474889E-8,1.875481E-6,10.53538,8.358522E-5,664102.8,664102.9
1.774329E-5,15.66544,7.1424E7,1536.04,1536.04,0.001309395,1.0,0.9006496,6.332889E-10,0.007355658,3.568003E-4,0.004074775,9.652317E-4,-1.770697E-9,7.682983E-6,4.591122E-6,0.00624957,1.29648E-6,0.02974682,0.003626945,0.001315281,0.03752854,0.007431763,5.614672E-6,3.732176E-5,2.481071E-8,1.879399E-6,10.53534,8.358494E-5,664100.7,664100.7
1.867591E-5,15.66809,1.250338E8,1536.061,1536.061,0.001309395,1.0,0.9002182,8.085268E-10,0.007633653,3.45842E-4,0.004221178,0.001003593,-1.770371E-9,8.177809E-6,4.854783E-6,0.00649045,1.456715E-6,0.02989023,0.003620081,0.001364005,0.03734742,0.007150262,6.011238E-6,3.934343E-5,2.800997E-8,2.0793E-6,10.5337,8.357078E-5,663997.0,663997.0
1.925351E-5,15.66973,1.539255E8,1536.079,1536.079,0.001309395,1.0,0.8999577,9.282859E-10,0.007801263,3.392844E-4,0.004309626,0.001026907,-1.770176E-9,8.483989E-6,5.020197E-6,0.006636484,1.56062E-6,0.02997779,0.003613953,0.001393503,0.03723714,0.006981675,6.258354E-6,4.058791E-5,3.010383E-8,2.207299E-6,10.53272,8.356203E-5,663935.2,663935.2
1.926549E-5,15.66977,1.544842E8,1536.079,1536.079,0.001309395,1.0,0.8999523,9.31105E-10,0.007804705,3.391501E-4,0.004311444,0.001027387,-1.770172E-9,8.490339E-6,5.023648E-6,0.006639489,1.562814E-6,0.02997959,0.003613812,0.00139411,0.03723487,0.006978222,6.263493E-6,4.061367E-5,3.014821E-8,2.209989E-6,10.5327,8.356185E-5,663933.9,663933.9
1.933643E-5,15.66997,1.577923E8,1536.081,1536.081,0.001309395,1.0,0.8999207,9.480687E-10,0.007825045,3.383569E-4,0.004322189,0.001030227,-1.770149E-9,8.527922E-6,5.044085E-6,0.006657257,1.575831E-6,0.02999027,0.003612964,0.001397697,0.03722142,0.006957825,6.293921E-6,4.076609E-5,3.041166E-8,2.225937E-6,10.53258,8.356078E-5,663926.5,663926.5
1.936678E-5,15.67005,1.591659E8,1536.082,1536.082,0.001309395,1.0,0.8999071,9.553717E-10,0.007833732,3.380184E-4,0.004326778,0.00103144,-1.770139E-9,8.543999E-6,5.052836E-6,0.006664848,1.581417E-6,0.02999484,0.003612596,0.001399229,0.03721568,0.006949118,6.306944E-6,4.083127E-5,3.052477E-8,2.232774E-6,10.53253,8.356032E-5,663923.3,663923.3
1.939549E-5,15.67013,1.605421E8,1536.083,1536.083,0.001309395,1.0,0.8998944,9.623153E-10,0.007841939,3.376985E-4,0.004331114,0.001032587,-1.770129E-9,8.559206E-6,5.061119E-6,0.006672021,1.58671E-6,0.02999915,0.003612244,0.001400677,0.03721025,0.006940894,6.319264E-6,4.089291E-5,3.0632E-8,2.23925E-6,10.53248,8.355988E-5,663920.3,663920.3
2.251733E-5,15.67886,2.694273E8,1536.235,1536.235,0.001309395,1.0,0.8985735,1.599396E-9,0.008686977,3.051728E-4,0.004780256,0.001152797,-1.769166E-9,1.020573E-5,5.988503E-6,0.007420076,2.214017E-6,0.03045134,0.003558148,0.001551258,0.03663894,0.006105645,7.672016E-6,4.750531E-5,4.361822E-8,2.987909E-6,10.52766,8.351338E-5,663616.1,663616.1
2.398045E-5,15.68284,3.012338E8,1536.327,1536.327,0.001309395,1.0,0.8979978,1.8564E-9,0.009052672,2.913205E-4,0.004976716,0.001206299,-1.768757E-9,1.097074E-5,6.442548E-6,0.007750459,2.542551E-6,0.03065081,0.003524319,0.001617502,0.03638336,0.005751565,8.312765E-6,5.054066E-5,5.063288E-8,3.367428E-6,10.52562,8.349221E-5,663487.6,663487.6
2.427253E-5,15.68362,3.064475E8,1536.346,1536.346,0.001309395,1.0,0.897886,1.90981E-9,0.009123538,2.886499E-4,0.005014967,0.001216783,-1.768678E-9,1.112284E-5,6.53473E-6,0.007815008,2.610671E-6,0.03068964,0.003517081,0.001630426,0.03633319,0.005683481,8.441032E-6,5.114167E-5,5.210479E-8,3.445217E-6,10.52523,8.348804E-5,663462.9,663462.9
2.430449E-5,15.68371,3.06996E8,1536.348,1536.348,0.001309395,1.0,0.8978738,1.915965E-9,0.009131249,2.883595E-4,0.005019133,0.001217926,-1.76867E-9,1.113946E-5,6.544848E-6,0.007822043,2.618175E-6,0.03069387,0.00351628,0.001631834,0.03632772,0.005676084,8.455072E-6,5.120732E-5,5.226731E-8,3.453768E-6,10.52518,8.348758E-5,663460.2,663460.2
2.445632E-5,15.68411,3.094511E8,1536.359,1536.359,0.001309395,1.0,0.8978161,1.946639E-9,0.009167771,2.869853E-4,0.005038874,0.001223347,-1.768629E-9,1.121842E-5,6.593004E-6,0.007855389,2.653965E-6,0.03071391,0.003512452,0.001638507,0.03630176,0.005641075,8.521793E-6,5.151898E-5,5.304337E-8,3.494504E-6,10.52498,8.348542E-5,663447.5,663447.5
2.448179E-5,15.68418,3.100053E8,1536.36,1536.36,0.001309395,1.0,0.8978064,1.951993E-9,0.00917388,2.867554E-4,0.005042178,0.001224254,-1.768623E-9,1.123167E-5,6.601097E-6,0.007860972,2.659993E-6,0.03071726,0.003511805,0.001639624,0.03629741,0.005635224,8.53299E-6,5.157123E-5,5.317422E-8,3.501356E-6,10.52495,8.348506E-5,663445.4,663445.4
2.46133E-5,15.68453,3.121158E8,1536.369,1536.369,0.001309395,1.0,0.8977567,1.981214E-9,0.00920533,2.855729E-4,0.005059195,0.001228933,-1.768588E-9,1.13E-5,6.642948E-6,0.007889736,2.691215E-6,0.03073452,0.003508452,0.001645379,0.03627501,0.005605122,8.590807E-6,5.184073E-5,5.385286E-8,3.536815E-6,10.52478,8.34832E-5,663434.5,663434.5
2.488821E-5,15.68526,3.164046E8,1536.388,1536.388,0.001309395,1.0,0.8976534,2.046347E-9,0.00927064,2.831199E-4,0.005094574,0.001238673,-1.768516E-9,1.14427E-5,6.730778E-6,0.007949581,2.757019E-6,0.0307704,0.003501356,0.001657349,0.03622834,0.005542724,8.711731E-6,5.240307E-5,5.528704E-8,3.611357E-6,10.52442,8.347931E-5,663411.8,663411.8
2.573872E-5,15.6875,3.278934E8,1536.449,1536.449,0.001309395,1.0,0.8973392,2.25693E-9,0.009468886,2.756959E-4,0.005202327,0.001268457,-1.768297E-9,1.188282E-5,7.005516E-6,0.008132246,2.965263E-6,0.0308795,0.003478688,0.001693849,0.03608546,0.005354262,9.086281E-6,5.41333E-5,5.98614E-8,3.845581E-6,10.52333,8.346741E-5,663343.3,663343.3
2.583261E-5,15.68774,3.288461E8,1536.456,1536.456,0.001309395,1.0,0.897305,2.279168E-9,0.009490428,2.748912E-4,0.00521407,0.001271714,-1.768273E-9,1.193128E-5,7.036122E-6,0.008152187,2.988675E-6,0.03089136,0.003476125,0.001697831,0.03606983,0.005333868,9.127662E-6,5.432343E-5,6.037895E-8,3.871761E-6,10.52321,8.346611E-5,663335.9,663335.9
2.602325E-5,15.68824,3.312137E8,1536.469,1536.469,0.001309395,1.0,0.8972358,2.322114E-9,0.009533956,2.732663E-4,0.00523782,0.001278307,-1.768225E-9,1.202959E-5,7.098447E-6,0.008192541,3.036479E-6,0.03091535,0.003470885,0.001705886,0.03603816,0.005292714,9.211709E-6,5.470894E-5,6.143789E-8,3.925125E-6,10.52297,8.346347E-5,663320.9,663320.9
2.782684E-5,15.69284,3.468911E8,1536.604,1536.604,0.001309395,1.0,0.8966007,2.687177E-9,0.0099324,2.584596E-4,0.005456626,0.001339469,-1.76779E-9,1.295418E-5,7.699657E-6,0.008565653,3.505652E-6,0.0311352,0.00341926,0.001780247,0.03574392,0.00491931,1.000777E-5,5.832058E-5,7.197379E-8,4.442673E-6,10.52081,8.343899E-5,663184.5,663184.5
2.811301E-5,15.69355,3.48529E8,1536.626,1536.626,0.001309395,1.0,0.896503,2.744258E-9,0.009993468,2.56201E-4,0.005490402,0.001348978,-1.767723E-9,1.309993E-5,7.796991E-6,0.008623464,3.58286E-6,0.0311689,0.003410773,0.001791748,0.03569808,0.004862615,1.013418E-5,5.888772E-5,7.373173E-8,4.526834E-6,10.52048,8.343519E-5,663163.7,663163.8
2.814886E-5,15.69364,3.486231E8,1536.629,1536.629,0.001309395,1.0,0.8964908,2.751442E-9,0.01000108,2.559198E-4,0.005494616,0.001350166,-1.767715E-9,1.311817E-5,7.809224E-6,0.00863068,3.592586E-6,0.0311731,0.003409704,0.001793184,0.03569236,0.00485556,1.015001E-5,5.895866E-5,7.395365E-8,4.537416E-6,10.52044,8.343471E-5,663161.1,663161.2
2.819451E-5,15.69376,3.490503E8,1536.632,1536.632,0.001309395,1.0,0.8964753,2.760689E-9,0.01001075,2.555623E-4,0.005499975,0.001351676,-1.767704E-9,1.314139E-5,7.82481E-6,0.008639859,3.604986E-6,0.03117844,0.003408342,0.001795009,0.03568507,0.004846595,1.017018E-5,5.904893E-5,7.423676E-8,4.550902E-6,10.52039,8.343411E-5,663157.9,663157.9
3.627464E-5,15.71217,3.422602E8,1537.26,1537.26,0.001309395,1.0,0.8940259,4.097088E-9,0.0115163,2.007857E-4,0.006359806,0.001600338,-1.766074E-9,1.713283E-5,1.080347E-5,0.01013151,6.081856E-6,0.03199936,0.00315126,0.002089793,0.03447937,0.003499786,1.372574E-5,7.437985E-5,1.338602E-7,7.131645E-6,10.51235,8.333635E-5,662651.4,662651.4
5.805696E-5,15.74637,1.650847E8,1538.502,1538.502,0.001309395,1.0,0.8894893,6.258888E-9,0.01412018,1.118311E-4,0.00806513,0.002134712,-1.763236E-9,2.661128E-5,2.094845E-5,0.01320293,1.499695E-5,0.03322432,0.002497426,0.002682367,0.03186096,0.001472559,2.284028E-5,1.098474E-4,3.825966E-7,1.533984E-5,10.49799,8.315535E-5,661746.3,661746.3
9.595818E-5,15.77231,-6.513965E7,1538.79,1538.79,0.001309395,1.0,0.8850957,8.128259E-9,0.01625503,5.513607E-5,0.009971022,0.002809147,-1.760268E-9,3.939843E-5,4.413718E-5,0.01681938,3.529742E-5,0.0335143,0.001808608,0.003344652,0.0285863,3.464958E-4,3.687545E-5,1.576644E-4,1.049645E-6,3.107657E-5,10.48269,8.301859E-5,660781.6,660781.6
1.905993E-4,15.78426,-1.482789E8,1535.94,1535.94,0.001309395,1.0,0.8790482,9.604719E-9,0.0186392,3.519507E-5,0.01292961,0.004036131,-1.177172E-9,6.296303E-5,1.129252E-4,0.02286409,1.001369E-4,0.03179682,0.001366237,0.004327533,0.02300599,3.238979E-5,6.970188E-5,2.5196E-4,3.698828E-6,7.160291E-5,10.45535,8.295572E-5,659058.2,659058.2
2.012838E-4,15.78477,-1.446444E8,1535.593,1535.593,0.001309395,1.0,0.8784975,9.349706E-9,0.01885334,3.481837E-5,0.01319638,0.004157952,-9.100076E-10,6.536586E-5,1.208293E-4,0.02343957,1.085028E-4,0.03157256,0.001348629,0.004411597,0.02248393,2.928651E-5,7.353262E-5,2.620707E-4,4.088666E-6,7.631075E-5,10.45265,8.295303E-5,658888.0,658888.0
2.016734E-4,15.78479,-1.445113E8,1535.58,1535.58,0.001309395,1.0,0.8784777,9.236708E-9,0.01886107,3.480595E-5,0.01320593,0.004162351,-9.107135E-10,6.545298E-5,1.21117E-4,0.02346028,1.088117E-4,0.0315644,0.001348019,0.004414588,0.02246519,2.919303E-5,7.367299E-5,2.624389E-4,4.103246E-6,7.648294E-5,10.45255,8.295293E-5,658881.8,658881.8
2.443059E-4,15.78693,-1.277255E8,1534.292,1534.292,0.001309395,1.0,0.8764195,9.55749E-9,0.01967968,3.379657E-5,0.0141818,0.004626827,-9.65808E-10,7.480063E-5,1.52285E-4,0.02561992,1.441276E-4,0.03068561,0.001289783,0.004713412,0.02053004,2.346197E-5,8.930123E-5,3.025378E-4,5.853587E-6,9.551098E-5,10.44237,8.294171E-5,658240.3,658240.3
4.463681E-4,15.80178,-6.586274E7,1530.092,1530.092,0.001309395,1.0,0.86878,1.027651E-8,0.02307613,3.144878E-5,0.01742169,0.006482824,-1.845014E-9,1.155824E-4,2.864276E-4,0.0336972,3.432833E-4,0.02696473,0.001091946,0.005564199,0.01369392,1.71066E-5,1.682037E-4,4.884817E-4,1.831301E-5,1.869788E-4,10.404,8.286374E-5,655821.3,655821.3
7.972523E-4,15.83803,-1.670616E7,1527.177,1527.177,0.001309395,1.0,0.8603899,6.500069E-8,0.02780365,2.979576E-5,0.01993298,0.008879569,-1.060294E-7,1.77793E-4,4.613397E-4,0.04266182,7.483165E-4,0.0217941,8.622964E-4,0.005838386,0.007122339,1.15376E-5,3.106436E-4,7.856043E-4,5.576754E-5,3.339332E-4,10.36041,8.267407E-5,653073.6,653073.7
9.197836E-4,15.85177,-8004194.0,1526.846,1526.846,0.001309395,1.0,0.8583186,1.215514E-7,0.02921769,2.954594E-5,0.02029125,0.009566397,-1.934402E-7,1.978206E-4,5.079893E-4,0.04489018,8.939931E-4,0.0202633,8.001459E-4,0.005753734,0.005718729,1.021032E-5,3.599741E-4,8.790611E-4,7.34063E-5,3.800551E-4,10.34918,8.260243E-5,652366.2,652366.4
9.200971E-4,15.8518,-8000640.0,1526.845,1526.845,0.001309395,1.0,0.8583137,1.215651E-7,0.02922118,2.954557E-5,0.02029193,0.009568082,-1.934963E-7,1.97871E-4,5.081006E-4,0.04489545,8.943647E-4,0.02025954,7.999951E-4,0.005753444,0.005715544,1.020721E-5,3.600996E-4,8.792926E-4,7.345437E-5,3.801696E-4,10.34916,8.260225E-5,652364.5,652364.7
9.235136E-4,15.85219,-7814651.0,1526.839,1526.839,0.001309395,1.0,0.8582606,1.226501E-7,0.02925917,2.953959E-5,0.02029928,0.009586409,-1.934931E-7,1.984192E-4,5.093108E-4,0.04495269,8.984147E-4,0.02021856,7.983553E-4,0.005750266,0.005680985,1.017347E-5,3.614669E-4,8.818129E-4,7.397935E-5,3.814164E-4,10.34886,8.260024E-5,652346.1,652346.3
0.001,15.86079,-3755520.0,1526.742,1526.742,0.001309395,1.0,0.857128,1.45036E-7,0.03009096,2.943496E-5,0.02043203,0.009986428,-1.934225E-7,2.105574E-4,5.352288E-4,0.04617334,9.887289E-4,0.01932331,7.628065E-4,0.0056698,0.004962778,9.458089E-6,3.919435E-4,9.370089E-4,8.618754E-5,4.08792E-4,10.34259,8.255543E-5,651950.5,651950.7
0.002,15.96025,8238347.0,1528.146,1528.146,0.001309395,1.0,0.8485115,1.818796E-7,0.03840941,2.95703E-5,0.01919409,0.01404697,-1.756691E-7,3.467487E-4,7.233665E-4,0.05541841,0.00201125,0.01067472,4.303428E-4,0.004036214,9.782353E-4,4.285654E-6,7.544941E-4,0.001439358,3.160971E-4,6.886249E-4,10.28759,8.204097E-5,648483.8,648483.8
0.003,16.02446,2218252.0,1529.322,1529.322,0.001309395,1.0,0.8450896,1.380808E-7,0.04348047,3.031707E-5,0.01653813,0.01692235,-1.271506E-7,4.364422E-4,7.520226E-4,0.05884519,0.002637109,0.005859618,2.412191E-4,0.002745437,3.193502E-4,2.289995E-6,0.001023523,0.001610779,6.291324E-4,8.759951E-4,10.25426,8.171224E-5,646382.4,646382.5
0.004,16.06343,-674236.1,1529.412,1529.412,0.001309395,1.0,0.8436346,5.826271E-7,0.0466145,3.105566E-5,0.01417072,0.01905048,-5.502697E-7,4.827672E-4,7.174723E-4,0.06003547,0.002941458,0.003247495,1.35502E-4,0.00205793,1.891819E-4,1.316981E-6,0.001192051,0.001606324,9.663576E-4,0.001018144,10.22998,8.151402E-5,644853.0,644853.6
0.004247341,16.07086,-820560.5,1529.368,1529.368,0.001309395,1.0,0.8434451,8.876922E-7,0.04719369,3.123399E-5,0.01365934,0.01947982,-8.843149E-7,4.89165E-4,7.053435E-4,0.06014307,0.002983063,0.002817384,1.179058E-4,0.001953762,1.753533E-4,1.158079E-6,0.001220351,0.001592199,0.001049628,0.001049137,10.22496,8.147635E-5,644537.0,644537.7
0.004248462,16.07089,-815887.1,1529.368,1529.368,0.001309395,1.0,0.8434444,8.888423E-7,0.04719617,3.123493E-5,0.01365708,0.01948169,-8.835428E-7,4.891903E-4,7.052872E-4,0.06014343,0.002983228,0.002815584,1.178321E-4,0.001953335,1.75298E-4,1.157412E-6,0.001220469,0.001592128,0.001050004,0.001049274,10.22494,8.147618E-5,644535.6,644536.3
0.004263404,16.07132,-834341.7,1529.365,1529.365,0.001309395,1.0,0.8434346,9.033453E-7,0.0472292,3.124331E-5,0.01362713,0.01950649,-8.91139E-7,4.895244E-4,7.045365E-4,0.0601482,0.002985414,0.002791724,1.168529E-4,0.001947684,1.745664E-4,1.148545E-6,0.001222029,0.001591178,0.001055013,0.001051105,10.22465,8.1474E-5,644517.2,644517.9
0.004306001,16.07254,-727870.6,1529.357,1529.357,0.001309395,1.0,0.8434074,1.018613E-6,0.0473223,3.129709E-5,0.01354229,0.01957647,-8.898596E-7,4.904481E-4,7.02387E-4,0.06016079,0.002991448,0.00272489,1.141254E-4,0.001931937,1.725339E-4,1.124055E-6,0.001226388,0.001588414,0.001069332,0.001056305,10.22382,8.146784E-5,644465.1,644465.8
0.004306136,16.07254,-718654.5,1529.357,1529.357,0.001309395,1.0,0.8434074,1.018812E-6,0.04732259,3.129689E-5,0.01354202,0.01957669,-8.898591E-7,4.90451E-4,7.023801E-4,0.06016083,0.002991467,0.002724682,1.14117E-4,0.001931888,1.725276E-4,1.12398E-6,0.001226401,0.001588405,0.001069378,0.001056321,10.22382,8.146782E-5,644465.0,644465.6
0.004308578,16.07261,-745289.3,1529.357,1529.357,0.001309395,1.0,0.8434059,1.014707E-6,0.04732788,3.128936E-5,0.01353718,0.01958067,-8.898491E-7,4.905028E-4,7.022565E-4,0.06016151,0.002991804,0.002720904,1.13963E-4,0.001931002,1.724135E-4,1.122611E-6,0.001226648,0.001588244,0.001070201,0.001056619,10.22377,8.146746E-5,644462.0,644462.7
0.004308656,16.07261,-751879.5,1529.357,1529.357,0.001309395,1.0,0.8434058,1.014497E-6,0.04732805,3.128914E-5,0.01353703,0.0195808,-8.898488E-7,4.905044E-4,7.022525E-4,0.06016153,0.002991815,0.002720783,1.139581E-4,0.001930973,1.724098E-4,1.122566E-6,0.001226655,0.001588239,0.001070228,0.001056628,10.22377,8.146745E-5,644461.9,644462.6
0.004309295,16.07263,-761967.7,1529.356,1529.356,0.001309395,1.0,0.8434055,1.013181E-6,0.04732943,3.128788E-5,0.01353576,0.01958184,-8.898462E-7,4.905179E-4,7.022202E-4,0.06016171,0.002991903,0.002719797,1.139176E-4,0.001930742,1.7238E-4,1.122204E-6,0.00122672,0.001588197,0.001070442,0.001056706,10.22376,8.146736E-5,644461.2,644461.8
0.004314906,16.07279,-834364.4,1529.356,1529.356,0.001309395,1.0,0.8434021,9.97386E-7,0.04734155,3.127877E-5,0.01352466,0.01959098,-8.898233E-7,4.906359E-4,7.019362E-4,0.06016325,0.002992677,0.002711148,1.135604E-4,0.001928713,1.721189E-4,1.118973E-6,0.001227283,0.001587828,0.001072323,0.001057388,10.22365,8.146656E-5,644454.4,644455.0
0.004316585,16.07283,-839484.4,1529.355,1529.355,0.001309395,1.0,0.8434011,9.957347E-7,0.04734517,3.128006E-5,0.01352134,0.01959371,-8.898165E-7,4.906709E-4,7.018513E-4,0.06016371,0.002992907,0.002708569,1.134534E-4,0.001928108,1.720411E-4,1.117999E-6,0.001227451,0.001587717,0.001072885,0.001057591,10.22362,8.146632E-5,644452.4,644452.9
0.004316722,16.07284,-844701.3,1529.355,1529.355,0.001309395,1.0,0.843401,9.957876E-7,0.04734546,3.128034E-5,0.01352107,0.01959393,-8.898159E-7,4.906738E-4,7.018443E-4,0.06016374,0.002992926,0.002708357,1.134446E-4,0.001928059,1.720347E-4,1.117919E-6,0.001227465,0.001587708,0.001072931,0.001057608,10.22361,8.14663E-5,644452.2,644452.8
0.004332017,16.07327,-824386.0,1529.352,1529.352,0.001309395,1.0,0.8433917,9.986481E-7,0.04737831,3.12952E-5,0.01349089,0.01961873,-8.897535E-7,4.909901E-4,7.010692E-4,0.06016778,0.002995004,0.002684971,1.124807E-4,0.001922585,1.713308E-4,1.109139E-6,0.001228986,0.001586692,0.00107805,0.001059462,10.22332,8.146411E-5,644433.7,644434.3
0.00439082,16.07491,-844033.1,1529.341,1529.341,0.001309395,1.0,0.8433579,1.034958E-6,0.04750269,3.133471E-5,0.01337587,0.01971284,-8.895145E-7,4.921555E-4,6.980774E-4,0.06018165,0.003002665,0.002597119,1.088784E-4,0.001902163,1.687103E-4,1.076507E-6,0.001234682,0.001582701,0.001097742,0.001066551,10.2222,8.14558E-5,644363.4,644363.8
0.004391469,16.07493,-829664.9,1529.341,1529.341,0.001309395,1.0,0.8433575,1.035838E-6,0.04750405,3.133618E-5,0.01337461,0.01971387,-8.895119E-7,4.921679E-4,6.980443E-4,0.06018178,0.003002747,0.002596167,1.088392E-4,0.001901943,1.686821E-4,1.07615E-6,0.001234744,0.001582656,0.001097959,0.001066629,10.22219,8.145571E-5,644362.6,644363.0
0.004391562,16.07493,-827254.4,1529.341,1529.341,0.001309395,1.0,0.8433575,1.035999E-6,0.04750424,3.133639E-5,0.01337443,0.01971402,-8.895115E-7,4.921697E-4,6.980396E-4,0.0601818,0.003002759,0.002596032,1.088336E-4,0.001901912,1.68678E-4,1.076099E-6,0.001234753,0.001582649,0.00109799,0.00106664,10.22219,8.145569E-5,644362.5,644362.9
0.004392129,16.07495,-821992.8,1529.341,1529.341,0.001309395,1.0,0.8433571,1.035942E-6,0.04750542,3.133667E-5,0.01337333,0.01971492,-8.895092E-7,4.921805E-4,6.980106E-4,0.06018192,0.00300283,0.002595201,1.087994E-4,0.001901719,1.686534E-4,1.075788E-6,0.001234806,0.00158261,0.001098179,0.001066708,10.22218,8.145561E-5,644361.8,644362.3
0.004393677,16.07499,-820602.5,1529.341,1529.341,0.001309395,1.0,0.8433563,1.037522E-6,0.04750865,3.133911E-5,0.01337032,0.01971737,-8.895029E-7,4.9221E-4,6.979317E-4,0.06018225,0.003003025,0.002592935,1.087062E-4,0.001901196,1.685863E-4,1.074941E-6,0.001234953,0.001582503,0.001098696,0.001066893,10.22215,8.14554E-5,644360.0,644360.4
