Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_STILB_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_BIPHENYL_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_C16H10_Soln#12 (),Mole_fraction_BIN1A_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
9.199877E-4,15.85179,-8000898.0,1526.845,1526.845,0.001309395,1.0,0.8583154,0.02921996,2.954572E-5,0.02029169,0.009567494,1.768309E-4,1.978534E-4,5.080618E-4,0.04489361,8.942351E-4,0.02026085,8.000477E-4,2.700151E-4,0.005753545,0.005716655,1.020829E-5,3.600558E-4,8.792118E-4,3.236227E-4,3.801296E-4,10.34917,8.260231E-5,652365.1,652365.3
9.2E-4,15.85179,-8012785.0,1526.845,1526.845,0.001309395,1.0,0.8583152,0.0292201,2.95457E-5,0.02029172,0.00956756,1.768315E-4,1.978554E-4,5.080661E-4,0.04489382,8.942496E-4,0.0202607,8.000418E-4,2.700132E-4,0.005753534,0.00571653,1.020817E-5,3.600607E-4,8.792209E-4,3.236246E-4,3.801341E-4,10.34916,8.26023E-5,652365.0,652365.2
9.201558E-4,15.85181,-8009792.0,1526.845,1526.845,0.001309395,1.0,0.8583128,0.02922184,2.954548E-5,0.02029206,0.009568397,1.768398E-4,1.978804E-4,5.081215E-4,0.04489643,8.944344E-4,0.02025883,7.999669E-4,2.699884E-4,0.00575339,0.005714948,1.020663E-5,3.601231E-4,8.79336E-4,3.236475E-4,3.80191E-4,10.34915,8.260221E-5,652364.1,652364.4
9.3E-4,15.85292,-7438537.0,1526.828,1526.828,0.001309395,1.0,0.8581604,0.02933107,2.952933E-5,0.02031283,0.009621075,1.773509E-4,1.994583E-4,5.115939E-4,0.0450606,9.061E-4,0.02014102,7.952565E-4,2.684203E-4,0.005744112,0.005616072,1.010989E-5,3.640612E-4,8.865831E-4,3.250828E-4,3.837769E-4,10.34831,8.259644E-5,652311.3,652311.6
9.4E-4,15.85404,-6868387.0,1526.812,1526.812,0.001309395,1.0,0.8580074,0.02944145,2.951413E-5,0.02033293,0.009674263,1.778577E-4,2.01057E-4,5.150846E-4,0.04522544,9.179407E-4,0.02002204,7.905086E-4,2.668229E-4,0.005734386,0.005517394,1.001289E-5,3.680577E-4,8.939073E-4,3.265135E-4,3.874028E-4,10.34747,8.259057E-5,652258.2,652258.5
9.5E-4,15.85517,-6312901.0,1526.798,1526.798,0.001309395,1.0,0.8578563,0.02955122,2.949952E-5,0.02035198,0.009727116,1.783516E-4,2.026514E-4,5.185372E-4,0.0453883,9.297707E-4,0.01990378,7.857987E-4,2.652212E-4,0.005724354,0.005420529,9.9172E-6,3.7205E-4,9.011922E-4,3.279162E-4,3.910115E-4,10.34664,8.258471E-5,652205.6,652205.9
9.6E-4,15.8563,-5772422.0,1526.784,1526.784,0.001309395,1.0,0.857707,0.02966037,2.94855E-5,0.02036999,0.009779632,1.788328E-4,2.042413E-4,5.219512E-4,0.04554917,9.415889E-4,0.01978625,7.811268E-4,2.636155E-4,0.005714017,0.005325482,9.822831E-6,3.760379E-4,9.084368E-4,3.292905E-4,3.946026E-4,10.34581,8.257885E-5,652153.6,652153.8
9.7E-4,15.85742,-5246764.0,1526.772,1526.772,0.001309395,1.0,0.8575596,0.02976892,2.947205E-5,0.02038698,0.009831816,1.793014E-4,2.058269E-4,5.253269E-4,0.04570808,9.533947E-4,0.01966945,7.764924E-4,2.620062E-4,0.005703384,0.00523222,9.729761E-6,3.800212E-4,9.156409E-4,3.306369E-4,3.981761E-4,10.34499,8.257299E-5,652102.1,652102.3
9.8E-4,15.85855,-4735609.0,1526.761,1526.761,0.001309395,1.0,0.857414,0.02987686,2.945915E-5,0.02040297,0.009883673,1.797578E-4,2.07408E-4,5.286648E-4,0.04586505,9.651871E-4,0.01955336,7.718947E-4,2.603938E-4,0.005692465,0.005140706,9.637963E-6,3.84E-4,9.228043E-4,3.319557E-4,4.017321E-4,10.34418,8.256713E-5,652051.1,652051.3
9.9E-4,15.85967,-4238636.0,1526.751,1526.751,0.001309395,1.0,0.8572701,0.02998421,2.944679E-5,0.02041798,0.009935209,1.802024E-4,2.089849E-4,5.319653E-4,0.04602013,9.769654E-4,0.01943798,7.673329E-4,2.587786E-4,0.005681267,0.005050904,9.547413E-6,3.879741E-4,9.29927E-4,3.332475E-4,4.052707E-4,10.34338,8.256128E-5,652000.6,652000.7
0.001,15.86079,-3755520.0,1526.742,1526.742,0.001309395,1.0,0.857128,0.03009096,2.943496E-5,0.02043203,0.009986428,1.806354E-4,2.105574E-4,5.352288E-4,0.04617334,9.887289E-4,0.01932331,7.628065E-4,2.57161E-4,0.0056698,0.004962778,9.458089E-6,3.919435E-4,9.370089E-4,3.345127E-4,4.08792E-4,10.34259,8.255543E-5,651950.5,651950.7
