Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_CO_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_RALD3_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_STILB_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_BIPHENYL_Soln#10 (),Mole_fraction_C14H10_Soln#10 (),Mole_fraction_C16H10_Soln#10 (),Mole_fraction_BIN1B_Soln#10 (),Mole_fraction_BIN1A_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
0.05944459,16.72484,4200898.0,1490.314,1490.314,0.001399698,1.0,0.8437738,8.180796E-4,0.06498292,0.006056004,0.01701017,-8.17245E-4,3.267772E-4,0.05411553,0.00189566,3.220293E-4,1.05457E-5,8.580521E-7,0.001027859,6.070458E-5,1.969575E-7,0.001045505,7.806737E-4,1.303509E-4,0.004801269,0.002463913,10.23454,8.368975E-5,646767.7,646774.3
0.05968876,16.72753,4201553.0,1490.541,1490.541,0.001399698,1.0,0.8438071,8.175838E-4,0.06504578,0.006028774,0.01699798,-8.167436E-4,3.260006E-4,0.05404138,0.001892941,3.218134E-4,1.0556E-5,8.522954E-7,0.001025983,6.03627E-5,1.96666E-7,0.001043087,7.795643E-4,1.300426E-4,0.004822515,0.002471003,10.23445,8.367629E-5,646761.2,646767.8
0.05971912,16.72787,4201114.0,1490.569,1490.569,0.001399698,1.0,0.8438113,8.175216E-4,0.06505359,0.00602541,0.01699646,-8.16681E-4,3.259054E-4,0.05403216,0.001892602,3.217872E-4,1.055728E-5,8.515807E-7,0.00102575,6.03205E-5,1.966302E-7,0.001042787,7.794258E-4,1.300043E-4,0.004825156,0.002471884,10.23444,8.367462E-5,646760.3,646767.0
0.05979708,16.72872,4211479.0,1490.642,1490.642,0.001399698,1.0,0.8438219,8.173665E-4,0.06507364,0.006016791,0.01699255,-8.165205E-4,3.256622E-4,0.05400847,0.00189173,3.217201E-4,1.056089E-5,8.497465E-7,0.00102515,6.021243E-5,1.965459E-7,0.001042015,7.790694E-4,1.299061E-4,0.004831942,0.002474147,10.23441,8.367032E-5,646758.3,646764.9
0.05979748,16.72873,4226894.0,1490.642,1490.642,0.001399698,1.0,0.8438219,8.173656E-4,0.06507375,0.006016747,0.01699253,-8.165196E-4,3.25661E-4,0.05400835,0.001891725,3.217198E-4,1.056091E-5,8.497371E-7,0.001025147,6.021187E-5,1.965456E-7,0.001042011,7.790675E-4,1.299056E-4,0.004831978,0.002474159,10.23441,8.36703E-5,646758.3,646764.9
0.0597976,16.72873,4237195.0,1490.642,1490.642,0.001399698,1.0,0.8438219,8.173653E-4,0.06507378,0.006016734,0.01699252,-8.165194E-4,3.256606E-4,0.05400831,0.001891724,3.217197E-4,1.056092E-5,8.497343E-7,0.001025146,6.02117E-5,1.965455E-7,0.00104201,7.79067E-4,1.299054E-4,0.004831988,0.002474163,10.23441,8.36703E-5,646758.3,646764.9
0.0597984,16.72874,4215121.0,1490.643,1490.643,0.001399698,1.0,0.843822,8.173636E-4,0.06507398,0.006016646,0.01699248,-8.165177E-4,3.256581E-4,0.05400807,0.001891715,3.21719E-4,1.056095E-5,8.497154E-7,0.00102514,6.021059E-5,1.965447E-7,0.001042002,7.790633E-4,1.299044E-4,0.004832058,0.002474186,10.23441,8.367025E-5,646758.2,646764.9
0.05981646,16.72894,4201554.0,1490.66,1490.66,0.001399698,1.0,0.8438245,8.173248E-4,0.06507863,0.006014653,0.01699157,-8.164806E-4,3.25602E-4,0.05400258,0.001891513,3.217037E-4,1.056163E-5,8.49291E-7,0.001025001,6.018563E-5,1.965235E-7,0.001041823,7.789807E-4,1.298817E-4,0.004833629,0.00247471,10.2344,8.366926E-5,646757.8,646764.4
0.05987263,16.72956,4201431.0,1490.712,1490.712,0.001399698,1.0,0.8438321,8.172079E-4,0.06509307,0.006008468,0.01698875,-8.163649E-4,3.254281E-4,0.05398551,0.001890885,3.216563E-4,1.056392E-5,8.479712E-7,0.001024569,6.010811E-5,1.964537E-7,0.001041267,7.787234E-4,1.29811E-4,0.004838517,0.00247634,10.23438,8.366617E-5,646756.3,646762.9
0.05997618,16.73069,4200766.0,1490.808,1490.808,0.001399698,1.0,0.8438462,8.169943E-4,0.06511969,0.005997106,0.01698353,-8.161516E-4,3.251094E-4,0.05395403,0.001889724,3.215696E-4,1.056844E-5,8.455416E-7,0.001023771,5.996576E-5,1.963318E-7,0.001040242,7.78248E-4,1.296807E-4,0.004847528,0.002479345,10.23435,8.366047E-5,646753.5,646760.2
0.06,16.73096,4200953.0,1490.83,1490.83,0.001399698,1.0,0.8438494,8.169452E-4,0.06512581,0.0059945,0.01698233,-8.161026E-4,3.250365E-4,0.05394678,0.001889457,3.215499E-4,1.056949E-5,8.449834E-7,0.001023587,5.993311E-5,1.963047E-7,0.001040006,7.781384E-4,1.296507E-4,0.004849601,0.002480036,10.23434,8.365916E-5,646752.9,646759.6
0.06006506,16.73167,4200674.0,1490.891,1490.891,0.001399698,1.0,0.8438582,8.168111E-4,0.06514253,0.005987396,0.01697904,-8.159684E-4,3.248379E-4,0.05392699,0.001888727,3.214963E-4,1.057235E-5,8.434601E-7,0.001023086,5.984414E-5,1.9623E-7,0.001039362,7.778387E-4,1.29569E-4,0.004855263,0.002481924,10.23432,8.365558E-5,646751.2,646757.9
0.06032785,16.73456,4203031.0,1491.135,1491.135,0.001399698,1.0,0.8438938,8.162686E-4,0.06521,0.005958919,0.01696571,-8.154265E-4,3.240447E-4,0.05384703,0.001885768,3.212849E-4,1.058424E-5,8.373311E-7,0.001021057,5.948763E-5,1.959406E-7,0.001036759,7.766229E-4,1.29239E-4,0.004878133,0.002489545,10.23422,8.364113E-5,646744.3,646751.1
0.06033005,16.73459,4211576.0,1491.137,1491.137,0.001399698,1.0,0.8438941,8.162641E-4,0.06521057,0.005958683,0.0169656,-8.15422E-4,3.240381E-4,0.05384637,0.001885743,3.212832E-4,1.058434E-5,8.372801E-7,0.00102104,5.948466E-5,1.959382E-7,0.001036738,7.766127E-4,1.292363E-4,0.004878325,0.002489609,10.23422,8.364101E-5,646744.3,646751.1
0.06033025,16.73459,4332923.0,1491.137,1491.137,0.001399698,1.0,0.8438941,8.162637E-4,0.06521062,0.005958661,0.01696559,-8.154216E-4,3.240375E-4,0.0538463,0.00188574,3.212831E-4,1.058435E-5,8.372753E-7,0.001021039,5.948439E-5,1.95938E-7,0.001036736,7.766117E-4,1.29236E-4,0.004878343,0.002489615,10.23422,8.3641E-5,646744.3,646751.1
0.06033034,16.73459,4184048.0,1491.137,1491.137,0.001399698,1.0,0.8438941,8.162635E-4,0.06521064,0.005958651,0.01696558,-8.154214E-4,3.240372E-4,0.05384627,0.001885739,3.21283E-4,1.058435E-5,8.372731E-7,0.001021038,5.948426E-5,1.959379E-7,0.001036735,7.766113E-4,1.292359E-4,0.004878351,0.002489617,10.23422,8.364099E-5,646744.3,646751.1
0.06033045,16.73459,4220839.0,1491.137,1491.137,0.001399698,1.0,0.8438941,8.162633E-4,0.06521067,0.00595864,0.01696558,-8.154211E-4,3.240369E-4,0.05384624,0.001885738,3.212829E-4,1.058436E-5,8.372707E-7,0.001021037,5.948412E-5,1.959378E-7,0.001036734,7.766108E-4,1.292358E-4,0.00487836,0.00248962,10.23422,8.364099E-5,646744.3,646751.1
0.06033329,16.73462,4206376.0,1491.14,1491.14,0.001399698,1.0,0.8438945,8.162574E-4,0.0652114,0.005958333,0.01696543,-8.154153E-4,3.240284E-4,0.05384538,0.001885706,3.212807E-4,1.058447E-5,8.372046E-7,0.001021015,5.948029E-5,1.959345E-7,0.001036705,7.765976E-4,1.292322E-4,0.004878607,0.002489703,10.23422,8.364083E-5,646744.2,646751.0
0.06036051,16.73492,4198525.0,1491.165,1491.165,0.001399698,1.0,0.8438982,8.162011E-4,0.06521839,0.005955403,0.01696405,-8.15359E-4,3.239469E-4,0.05383709,0.001885399,3.212593E-4,1.058565E-5,8.365721E-7,0.001020805,5.944361E-5,1.959024E-7,0.001036436,7.764712E-4,1.291981E-4,0.004880976,0.002490492,10.23421,8.363933E-5,646743.5,646750.3
0.061,16.74194,4195278.0,1491.76,1491.76,0.001399698,1.0,0.8439839,8.148772E-4,0.06538228,0.00588759,0.01693134,-8.140381E-4,3.220635E-4,0.05364221,0.001878139,3.207782E-4,1.061589E-5,8.21859E-7,0.001015854,5.859482E-5,1.952371E-7,0.001030101,7.734752E-4,1.283975E-4,0.004936646,0.002509023,10.234,8.360426E-5,646727.1,646734.0
0.06143448,16.74671,4201655.0,1492.163,1492.163,0.001399698,1.0,0.8440416,8.139781E-4,0.06549342,0.005842605,0.01690897,-8.131408E-4,3.208078E-4,0.05350959,0.001873164,3.204734E-4,1.063718E-5,8.120386E-7,0.001012481,5.803135E-5,1.948085E-7,0.001025796,7.714135E-4,1.278548E-4,0.004974479,0.0025216,10.23385,8.358049E-5,646716.3,646723.2
0.06143694,16.74673,4193996.0,1492.165,1492.165,0.001399698,1.0,0.844042,8.13973E-4,0.06549405,0.005842353,0.01690884,-8.131357E-4,3.208007E-4,0.05350884,0.001873135,3.204717E-4,1.063729E-5,8.119834E-7,0.001012462,5.802819E-5,1.948061E-7,0.001025772,7.714018E-4,1.278518E-4,0.004974693,0.002521671,10.23385,8.358035E-5,646716.2,646723.1
0.0614792,16.74719,4189974.0,1492.204,1492.204,0.001399698,1.0,0.8440475,8.138853E-4,0.06550485,0.005838022,0.01690666,-8.130477E-4,3.206793E-4,0.05349592,0.00187265,3.204429E-4,1.063937E-5,8.110362E-7,0.001012133,5.797392E-5,1.947642E-7,0.001025353,7.712001E-4,1.27799E-4,0.004978374,0.002522894,10.23384,8.357804E-5,646715.1,646722.1
0.062,16.75289,4183130.0,1492.687,1492.687,0.001399698,1.0,0.8441161,8.128025E-4,0.06563782,0.005785315,0.01687976,-8.119628E-4,3.191916E-4,0.0533367,0.001866639,3.200987E-4,1.06657E-5,7.994868E-7,0.001008083,5.731288E-5,1.942781E-7,0.001020191,7.687004E-4,1.271493E-4,0.005023736,0.002537956,10.23367,8.354963E-5,646702.3,646709.3
0.06287327,16.76241,4167992.0,1493.495,1493.495,0.001399698,1.0,0.8442295,8.109852E-4,0.06586025,0.005699539,0.01683459,-8.101438E-4,3.167234E-4,0.05306913,0.00185646,3.195599E-4,1.071119E-5,7.806287E-7,0.001001282,5.623471E-5,1.935135E-7,0.00101153,7.644496E-4,1.260607E-4,0.005099827,0.002563176,10.23339,8.350217E-5,646681.1,646688.2
0.063,16.76379,4165598.0,1493.612,1493.612,0.001399698,1.0,0.8442458,8.107205E-4,0.06589248,0.005687353,0.01682804,-8.09877E-4,3.163672E-4,0.05303024,0.001854973,3.194849E-4,1.071791E-5,7.779449E-7,0.001000295,5.608127E-5,1.93407E-7,0.001010273,7.638269E-4,1.259028E-4,0.005110872,0.002566832,10.23335,8.349531E-5,646678.1,646685.1
0.06349327,16.76915,4164356.0,1494.067,1494.067,0.001399698,1.0,0.8443089,8.096867E-4,0.06601778,0.005640526,0.0168026,-8.088386E-4,3.149846E-4,0.05287874,0.001849163,3.191995E-4,1.074421E-5,7.676237E-7,9.964529E-4,5.549102E-5,1.930024E-7,0.001005378,7.613899E-4,1.25288E-4,0.005153867,0.002581053,10.2332,8.346864E-5,646666.3,646673.4
0.06349344,16.76915,4185060.0,1494.067,1494.067,0.001399698,1.0,0.8443089,8.096863E-4,0.06601783,0.00564051,0.01680259,-8.088383E-4,3.149841E-4,0.05287869,0.001849161,3.191994E-4,1.074422E-5,7.676202E-7,9.964515E-4,5.549082E-5,1.930022E-7,0.001005376,7.613891E-4,1.252878E-4,0.005153882,0.002581058,10.2332,8.346863E-5,646666.3,646673.4
0.06349671,16.76918,4157552.0,1494.07,1494.07,0.001399698,1.0,0.8443093,8.096795E-4,0.06601866,0.005640203,0.01680242,-8.088313E-4,3.14975E-4,0.05287768,0.001849122,3.191976E-4,1.074439E-5,7.675524E-7,9.964261E-4,5.548694E-5,1.929994E-7,0.001005344,7.613729E-4,1.252837E-4,0.005154167,0.002581152,10.2332,8.346845E-5,646666.2,646673.3
0.06353545,16.7696,4154075.0,1494.106,1494.106,0.001399698,1.0,0.8443142,8.09598E-4,0.06602849,0.005636565,0.01680043,-8.087494E-4,3.148666E-4,0.05286577,0.001848664,3.191755E-4,1.074647E-5,7.667502E-7,9.961244E-4,5.544105E-5,1.929672E-7,0.001004959,7.611806E-4,1.252354E-4,0.005157544,0.002582268,10.23319,8.346636E-5,646665.3,646672.4
0.06375245,16.77195,4149439.0,1494.306,1494.306,0.001399698,1.0,0.8443418,8.091414E-4,0.06608354,0.005616305,0.01678927,-8.082904E-4,3.142605E-4,0.05279904,0.001846096,3.19053E-4,1.075825E-5,7.622805E-7,9.944351E-4,5.518531E-5,1.927989E-7,0.001002805,7.601011E-4,1.249649E-4,0.005176462,0.002588519,10.23312,8.345466E-5,646660.2,646667.3
0.064,16.77463,4143658.0,1494.533,1494.533,0.001399698,1.0,0.844373,8.086199E-4,0.0661463,0.005593406,0.01677657,-8.077666E-4,3.135703E-4,0.05272287,0.001843158,3.18915E-4,1.077166E-5,7.57226E-7,9.92509E-4,5.489601E-5,1.92607E-7,0.001000347,7.588649E-4,1.246564E-4,0.005198044,0.002595646,10.23305,8.344133E-5,646654.3,646661.4
0.06487317,16.78405,4125267.0,1495.333,1495.333,0.001399698,1.0,0.8444821,8.06779E-4,0.06636727,0.00551445,0.01673207,-8.059192E-4,3.111458E-4,0.05245373,0.001832733,3.184399E-4,1.081931E-5,7.397779E-7,9.857269E-4,5.389644E-5,1.91955E-7,9.916734E-4,7.54466E-4,1.235676E-4,0.005274182,0.002620751,10.23278,8.339451E-5,646633.8,646640.9
0.06489029,16.78423,4120910.0,1495.349,1495.349,0.001399698,1.0,0.8444842,8.067428E-4,0.0663716,0.00551293,0.01673121,-8.058824E-4,3.110984E-4,0.05244845,0.001832528,3.184308E-4,1.08202E-5,7.394417E-7,9.855942E-4,5.387717E-5,1.919416E-7,9.915033E-4,7.543793E-4,1.235463E-4,0.005275675,0.002621243,10.23277,8.33936E-5,646633.4,646640.5
0.065,16.78541,4117100.0,1495.449,1495.449,0.001399698,1.0,0.8444977,8.065103E-4,0.06639932,0.00550321,0.01672566,-8.056475E-4,3.107948E-4,0.05241459,0.001831212,3.18372E-4,1.082624E-5,7.372918E-7,9.847437E-4,5.375389E-5,1.91862E-7,9.90413E-4,7.538223E-4,1.234095E-4,0.005285242,0.002624393,10.23274,8.338774E-5,646630.8,646637.9
0.06520136,16.78758,4111475.0,1495.633,1495.633,0.001399698,1.0,0.8445225,8.060825E-4,0.06645017,0.005485481,0.01671549,-8.052162E-4,3.102382E-4,0.0523524,0.001828792,3.182646E-4,1.083729E-5,7.333693E-7,9.83184E-4,5.352889E-5,1.917184E-7,9.884118E-4,7.527979E-4,1.231583E-4,0.005302802,0.002630173,10.23268,8.337699E-5,646626.1,646633.2
0.06586265,16.79466,4094358.0,1496.235,1496.235,0.001399698,1.0,0.8446032,8.046737E-4,0.06661694,0.005428233,0.01668237,-8.038001E-4,3.084158E-4,0.05214793,0.001820815,3.179146E-4,1.087359E-5,7.206932E-7,9.780734E-4,5.280119E-5,1.912581E-7,9.818367E-4,7.494131E-4,1.223336E-4,0.005360472,0.002649133,10.23248,8.334183E-5,646610.6,646617.7
0.06587016,16.79474,4091089.0,1496.242,1496.242,0.001399698,1.0,0.8446041,8.046577E-4,0.06661883,0.005427592,0.016682,-8.037839E-4,3.083951E-4,0.05214561,0.001820724,3.179107E-4,1.0874E-5,7.205512E-7,9.780155E-4,5.279303E-5,1.912528E-7,9.817621E-4,7.493746E-4,1.223242E-4,0.005361127,0.002649348,10.23248,8.334143E-5,646610.4,646617.5
0.066,16.79613,4087360.0,1496.359,1496.359,0.001399698,1.0,0.8446199,8.043802E-4,0.06665153,0.005416528,0.01667555,-8.035043E-4,3.080383E-4,0.05210542,0.001819153,3.178422E-4,1.088116E-5,7.180996E-7,9.770145E-4,5.265218E-5,1.911656E-7,9.804707E-4,7.487063E-4,1.221623E-4,0.00537245,0.002653067,10.23244,8.333455E-5,646607.4,646614.5
0.06656246,16.80212,4069309.0,1496.868,1496.868,0.001399698,1.0,0.8446874,8.031756E-4,0.06679304,0.005369241,0.0166478,-8.022926E-4,3.064967E-4,0.05193114,0.001812327,3.175462E-4,1.091205E-5,7.076144E-7,9.726884E-4,5.204939E-5,1.907924E-7,9.748749E-4,7.457988E-4,1.21461E-4,0.0054215,0.002669159,10.23227,8.330482E-5,646594.2,646601.3
0.067,16.80677,4054679.0,1497.263,1497.263,0.001399698,1.0,0.8447394,8.022362E-4,0.06690295,0.005333161,0.01662645,-8.013476E-4,3.053021E-4,0.05179538,0.001806999,3.173158E-4,1.093601E-5,6.996063E-7,9.693355E-4,5.158857E-5,1.905095E-7,9.705199E-4,7.435228E-4,1.209156E-4,0.005459653,0.002681659,10.23213,8.328179E-5,646583.9,646591.1
0.0675794,16.8129,4037540.0,1497.783,1497.783,0.001399698,1.0,0.8448075,8.009911E-4,0.06704825,0.005286302,0.01659855,-8.000962E-4,3.037264E-4,0.05161535,0.001799922,3.170092E-4,1.096758E-5,6.891943E-7,9.649138E-4,5.098889E-5,1.901435E-7,9.647506E-4,7.40491E-4,1.201938E-4,0.005510169,0.002698185,10.23196,8.325143E-5,646570.3,646577.4
0.06760101,16.81313,4032693.0,1497.803,1497.803,0.001399698,1.0,0.84481,8.009445E-4,0.06705367,0.005284574,0.01659752,-8.000487E-4,3.036677E-4,0.05160863,0.001799658,3.169978E-4,1.096873E-5,6.888102E-7,9.647494E-4,5.096676E-5,1.901292E-7,9.645354E-4,7.403776E-4,1.201669E-4,0.005512053,0.002698801,10.23195,8.32503E-5,646569.8,646576.9
0.068,16.81733,4018591.0,1498.159,1498.159,0.001399698,1.0,0.8448564,8.000782E-4,0.06715356,0.005252921,0.01657856,-7.991728E-4,3.025869E-4,0.05148448,0.001794772,3.167849E-4,1.099036E-5,6.817702E-7,9.617181E-4,5.05609E-5,1.898829E-7,9.605609E-4,7.38278E-4,1.196703E-4,0.005546833,0.002710163,10.23183,8.322948E-5,646560.4,646567.5
0.06825689,16.82003,4009815.0,1498.388,1498.388,0.001399698,1.0,0.844886,7.995183E-4,0.06721782,0.005232792,0.01656647,-7.986091E-4,3.018928E-4,0.05140448,0.001791621,3.166471E-4,1.100414E-5,6.772898E-7,9.597723E-4,5.030245E-5,1.897239E-7,9.580013E-4,7.369216E-4,1.193507E-4,0.005569223,0.00271747,10.23175,8.321612E-5,646554.3,646561.4
0.06828386,16.82031,4009132.0,1498.412,1498.412,0.001399698,1.0,0.8448891,7.994595E-4,0.06722456,0.00523069,0.01656521,-7.985499E-4,3.0182E-4,0.05139608,0.00179129,3.166326E-4,1.100561E-5,6.768218E-7,9.595683E-4,5.027544E-5,1.897074E-7,9.577326E-4,7.36779E-4,1.193172E-4,0.005571573,0.002718237,10.23174,8.321472E-5,646553.6,646560.8
0.06829632,16.82044,4007111.0,1498.423,1498.423,0.001399698,1.0,0.8448905,7.994323E-4,0.06722767,0.00522972,0.01656462,-7.985226E-4,3.017864E-4,0.0513922,0.001791137,3.166259E-4,1.100629E-5,6.766058E-7,9.594741E-4,5.026298E-5,1.897001E-7,9.576085E-4,7.367131E-4,1.193017E-4,0.005572659,0.002718591,10.23174,8.321408E-5,646553.3,646560.5
0.069,16.82781,3980820.0,1499.048,1499.048,0.001399698,1.0,0.8449707,7.978975E-4,0.06740337,0.005175665,0.01653202,-7.969795E-4,2.998944E-4,0.05117275,0.001782487,3.162437E-4,1.104406E-5,6.64559E-7,9.541725E-4,4.956747E-5,1.89287E-7,9.505941E-4,7.329774E-4,1.184275E-4,0.005633973,0.00273857,10.23152,8.317765E-5,646536.6,646543.7
0.07,16.8382,3940976.0,1499.928,1499.928,0.001399698,1.0,0.8450826,7.957163E-4,0.06765235,0.005101217,0.01648694,-7.947864E-4,2.972266E-4,0.05086022,0.001770166,3.156884E-4,1.109686E-5,6.479309E-7,9.467059E-4,4.860626E-5,1.88714E-7,9.406201E-4,7.27627E-4,1.171885E-4,0.005721055,0.002766875,10.23121,8.312631E-5,646512.5,646519.6
0.071,16.84851,3899332.0,1500.799,1500.799,0.001399698,1.0,0.8451918,7.935352E-4,0.06790049,0.00502947,0.01644343,-7.92593E-4,2.945851E-4,0.0505469,0.001757824,3.151158E-4,1.114859E-5,6.318622E-7,9.393249E-4,4.767602E-5,1.881613E-7,9.3064E-4,7.222322E-4,1.159545E-4,0.005808065,0.002795071,10.23089,8.307546E-5,646488.1,646495.2
0.072,16.85873,3856327.0,1501.662,1501.662,0.001399698,1.0,0.8452985,7.91354E-4,0.06814778,0.004960306,0.01640157,-7.903992E-4,2.919716E-4,0.05023283,0.00174548,3.145237E-4,1.11991E-5,6.163254E-7,9.320347E-4,4.677532E-5,1.876254E-7,9.206548E-4,7.167984E-4,1.147266E-4,0.005894984,0.002823148,10.23057,8.302512E-5,646463.3,646470.4
0.073,16.86885,3812416.0,1502.515,1502.515,0.001399698,1.0,0.8454027,7.891726E-4,0.0683942,0.004893617,0.01636143,-7.882048E-4,2.893874E-4,0.04991803,0.00173315,3.139102E-4,1.124825E-5,6.01295E-7,9.248388E-4,4.590287E-5,1.87102E-7,9.10666E-4,7.113314E-4,1.13506E-4,0.005981797,0.002851101,10.23024,8.29753E-5,646438.0,646445.1
0.07315482,16.87041,3806579.0,1502.646,1502.646,0.001399698,1.0,0.8454186,7.888348E-4,0.06843227,0.004883507,0.01635538,-7.87865E-4,2.8899E-4,0.04986923,0.001731244,3.138132E-4,1.125573E-5,5.990118E-7,9.237333E-4,4.577024E-5,1.87022E-7,9.091193E-4,7.104823E-4,1.133178E-4,0.005995227,0.002855417,10.23019,8.296764E-5,646434.1,646441.2
0.07327905,16.87166,3798598.0,1502.751,1502.751,0.001399698,1.0,0.8454313,7.885614E-4,0.06846281,0.004875434,0.01635055,-7.875864E-4,2.886717E-4,0.04983006,0.001729715,3.13735E-4,1.126172E-5,5.971881E-7,9.22848E-4,4.566429E-5,1.869585E-7,9.078782E-4,7.098006E-4,1.131669E-4,0.006006001,0.002858878,10.23014,8.29615E-5,646430.9,646438.0
0.07390674,16.87794,3775748.0,1503.28,1503.28,0.001399698,1.0,0.845495,7.871674E-4,0.06861687,0.004835185,0.01632657,-7.861781E-4,2.870712E-4,0.049632,0.001721996,3.133345E-4,1.129154E-5,5.880849E-7,9.183979E-4,4.513509E-5,1.866366E-7,9.016072E-4,7.0635E-4,1.124064E-4,0.006060408,0.002876334,10.22993,8.293059E-5,646414.7,646421.7
0.07391755,16.87805,3768449.0,1503.289,1503.289,0.001399698,1.0,0.8454961,7.871432E-4,0.06861952,0.0048345,0.01632616,-7.861534E-4,2.870437E-4,0.04962858,0.001721864,3.133275E-4,1.129204E-5,5.879297E-7,9.183216E-4,4.512606E-5,1.866309E-7,9.014991E-4,7.062905E-4,1.123934E-4,0.006061345,0.002876634,10.22993,8.293006E-5,646414.4,646421.4
0.074,16.87887,3765315.0,1503.358,1503.358,0.001399698,1.0,0.8455044,7.869582E-4,0.06863973,0.004829281,0.01632306,-7.859651E-4,2.868344E-4,0.04960255,0.001720851,3.132742E-4,1.129596E-5,5.867481E-7,9.1774E-4,4.505734E-5,1.8659E-7,9.006754E-4,7.058365E-4,1.122938E-4,0.006068488,0.002878923,10.2299,8.292602E-5,646412.3,646419.3
0.07466021,16.88544,3735686.0,1503.91,1503.91,0.001399698,1.0,0.8455702,7.854674E-4,0.06880134,0.004788047,0.01629871,-7.84457E-4,2.851666E-4,0.0493939,0.001712754,3.128417E-4,1.132658E-5,5.773977E-7,9.131075E-4,4.451323E-5,1.86257E-7,8.940793E-4,7.02196E-4,1.114984E-4,0.006125651,0.002897216,10.22967,8.289378E-5,646395.0,646402.0
0.07466047,16.88544,3732800.0,1503.91,1503.91,0.001399698,1.0,0.8455702,7.854668E-4,0.0688014,0.004788031,0.0162987,-7.844564E-4,2.85166E-4,0.04939382,0.001712751,3.128416E-4,1.132659E-5,5.77394E-7,9.131057E-4,4.451302E-5,1.862569E-7,8.940767E-4,7.021945E-4,1.114981E-4,0.006125674,0.002897223,10.22967,8.289376E-5,646395.0,646402.0
0.07466061,16.88544,3708443.0,1503.91,1503.91,0.001399698,1.0,0.8455702,7.854664E-4,0.06880144,0.004788022,0.0162987,-7.84456E-4,2.851656E-4,0.04939377,0.001712749,3.128415E-4,1.132659E-5,5.77392E-7,9.131047E-4,4.45129E-5,1.862568E-7,8.940752E-4,7.021937E-4,1.11498E-4,0.006125686,0.002897227,10.22967,8.289376E-5,646395.0,646402.0
0.07466072,16.88544,3773708.0,1503.91,1503.91,0.001399698,1.0,0.8455702,7.854662E-4,0.06880146,0.004788015,0.01629869,-7.844558E-4,2.851653E-4,0.04939374,0.001712748,3.128414E-4,1.13266E-5,5.773905E-7,9.131039E-4,4.451282E-5,1.862567E-7,8.940742E-4,7.021932E-4,1.114978E-4,0.006125696,0.00289723,10.22967,8.289375E-5,646395.0,646402.0
0.07466107,16.88545,3743672.0,1503.91,1503.91,0.001399698,1.0,0.8455703,7.854654E-4,0.06880155,0.004787994,0.01629868,-7.84455E-4,2.851644E-4,0.04939363,0.001712744,3.128412E-4,1.132661E-5,5.773856E-7,9.131015E-4,4.451253E-5,1.862566E-7,8.940707E-4,7.021912E-4,1.114974E-4,0.006125726,0.00289724,10.22967,8.289373E-5,646395.0,646401.9
0.07467566,16.88559,3732551.0,1503.922,1503.922,0.001399698,1.0,0.8455717,7.854321E-4,0.06880512,0.004787093,0.01629815,-7.844215E-4,2.851277E-4,0.04938901,0.001712565,3.128315E-4,1.132725E-5,5.771812E-7,9.129996E-4,4.450063E-5,1.862478E-7,8.939249E-4,7.021107E-4,1.114799E-4,0.006126988,0.002897643,10.22967,8.289303E-5,646394.6,646401.6
0.07468918,16.88573,3764297.0,1503.934,1503.934,0.001399698,1.0,0.8455731,7.854041E-4,0.06880842,0.00478626,0.01629766,-7.843904E-4,2.850937E-4,0.04938474,0.001712399,3.128224E-4,1.132798E-5,5.769919E-7,9.129052E-4,4.448961E-5,1.862424E-7,8.937899E-4,7.02036E-4,1.114636E-4,0.006128158,0.002898017,10.22966,8.289237E-5,646394.2,646401.2
0.07468933,16.88573,3779801.0,1503.934,1503.934,0.001399698,1.0,0.8455731,7.854038E-4,0.06880846,0.00478625,0.01629765,-7.843901E-4,2.850933E-4,0.04938469,0.001712397,3.128223E-4,1.132798E-5,5.769897E-7,9.129041E-4,4.448949E-5,1.862424E-7,8.937883E-4,7.020351E-4,1.114634E-4,0.006128172,0.002898021,10.22966,8.289236E-5,646394.2,646401.2
