Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_STILB_Soln#6 (),Mole_fraction_C6H5C2H_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_BIPHENYL_Soln#6 (),Mole_fraction_C14H10_Soln#6 (),Mole_fraction_C16H10_Soln#6 (),Mole_fraction_BIN1A_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
0.03,16.01324,1475407.0,1258.023,1258.023,0.001623649,1.0,0.8592773,0.02545731,9.210835E-4,0.02603999,0.003575808,3.714729E-4,9.782578E-5,0.04475144,2.809955E-4,0.02420995,6.677859E-5,4.892137E-4,0.003772442,0.009251412,4.351893E-5,8.4701E-5,2.758632E-4,5.024791E-4,1.311733E-4,1.748572E-4,10.46694,1.013942E-4,659789.0,659789.3
0.031,16.01766,1481432.0,1258.305,1258.305,0.001623649,1.0,0.8588186,0.02571732,9.337363E-4,0.02620815,0.003616333,3.700959E-4,1.001799E-4,0.04520928,2.908734E-4,0.02398096,6.633035E-5,4.823652E-4,0.003779991,0.008963558,4.208018E-5,8.658281E-5,2.819991E-4,5.111249E-4,1.327218E-4,1.791549E-4,10.4664,1.013662E-4,659755.1,659755.4
0.032,16.02206,1487249.0,1258.588,1258.588,0.001623649,1.0,0.8583676,0.0259761,9.461754E-4,0.02637061,0.003656251,3.686022E-4,1.025256E-4,0.04565933,3.008429E-4,0.0237529,6.58919E-5,4.755099E-4,0.00378629,0.008683895,4.070712E-5,8.845996E-5,2.88128E-4,5.197499E-4,1.342268E-4,1.834488E-4,10.46588,1.013384E-4,659722.2,659722.6
0.033,16.02645,1492985.0,1258.872,1258.872,0.001623649,1.0,0.8579241,0.02623372,9.583974E-4,0.02652756,0.003695584,3.670009E-4,1.048627E-4,0.04610179,3.109021E-4,0.02352574,6.54619E-5,4.686519E-4,0.003791372,0.008412181,3.939164E-5,9.033208E-5,2.942503E-4,5.283545E-4,1.356889E-4,1.877387E-4,10.46537,1.013106E-4,659690.2,659690.8
0.034,16.03084,1498523.0,1259.158,1259.158,0.001623649,1.0,0.8574878,0.0264902,9.703987E-4,0.02667913,0.00373435,3.653011E-4,1.071914E-4,0.04653688,3.210491E-4,0.02329947,6.503911E-5,4.617949E-4,0.003795273,0.008148188,3.812762E-5,9.219876E-5,3.003666E-4,5.369391E-4,1.371091E-4,1.920246E-4,10.46488,1.012829E-4,659659.3,659660.0
0.035,16.03522,1503802.0,1259.444,1259.444,0.001623649,1.0,0.8570586,0.0267456,9.821758E-4,0.02682546,0.003772567,3.635109E-4,1.095116E-4,0.04696478,3.312817E-4,0.02307408,6.462208E-5,4.549427E-4,0.003798024,0.007891701,3.691035E-5,9.405959E-5,3.064771E-4,5.455036E-4,1.384881E-4,1.96306E-4,10.4644,1.012552E-4,659629.2,659630.1
0.036,16.03958,1508685.0,1259.731,1259.731,0.001623649,1.0,0.8566363,0.02699994,9.937248E-4,0.02696671,0.003810252,3.616384E-4,1.118234E-4,0.04738567,3.415978E-4,0.02284956,6.420887E-5,4.480988E-4,0.003799657,0.007642517,3.573628E-5,9.591413E-5,3.125821E-4,5.540478E-4,1.398266E-4,2.005828E-4,10.46393,1.012277E-4,659600.0,659601.1
0.037,16.04394,1513008.0,1260.019,1260.019,0.001623649,1.0,0.8562208,0.02725322,0.001005042,0.02710298,0.003847419,3.596911E-4,1.141266E-4,0.0477997,3.519947E-4,0.02262593,6.37966E-5,4.412671E-4,0.003800204,0.007400452,3.460247E-5,9.776185E-5,3.186817E-4,5.625711E-4,1.411253E-4,2.048542E-4,10.46348,1.012002E-4,659571.7,659573.0
0.038,16.04829,1516344.0,1260.307,1260.307,0.001623649,1.0,0.8558118,0.02750545,0.001016121,0.02723439,0.003884083,3.576761E-4,1.164211E-4,0.04820698,3.624691E-4,0.02240321,6.338098E-5,4.344515E-4,0.003799693,0.007165342,3.350631E-5,9.960211E-5,3.247754E-4,5.710721E-4,1.423849E-4,2.09119E-4,10.46304,1.011727E-4,659544.2,659545.7
0.039,16.05263,1518190.0,1260.597,1260.597,0.001623649,1.0,0.8554095,0.02775657,0.001026956,0.02736104,0.003920253,3.556E-4,1.187064E-4,0.04860759,3.730171E-4,0.02218145,6.295571E-5,4.276563E-4,0.003798155,0.006937047,3.244536E-5,1.01434E-4,3.308624E-4,5.795487E-4,1.436058E-4,2.133752E-4,10.46262,1.011454E-4,659517.6,659519.2
0.04,16.05695,1517593.0,1260.887,1260.887,0.001623649,1.0,0.8550138,0.02800648,0.001037539,0.02748298,0.003955937,3.534691E-4,1.209816E-4,0.04900153,3.83633E-4,0.02196076,6.251178E-5,4.208869E-4,0.003795619,0.006715467,3.141714E-5,1.032563E-4,3.369405E-4,5.879975E-4,1.447883E-4,2.176195E-4,10.46221,1.011182E-4,659491.7,659493.2
0.04020445,16.05783,1519481.0,1260.946,1260.946,0.001623649,1.0,0.8549338,0.02805742,0.00103967,0.02750734,0.003963173,3.530272E-4,1.214455E-4,0.04908125,3.858112E-4,0.02191578,6.241895E-5,4.195066E-4,0.003794981,0.006670984,3.121072E-5,1.036276E-4,3.381819E-4,5.897211E-4,1.450254E-4,2.184854E-4,10.46213,1.011126E-4,659486.5,659488.0
0.04021371,16.05787,1516806.0,1260.949,1260.949,0.001623649,1.0,0.8549302,0.02805972,0.001039766,0.02750844,0.0039635,3.530071E-4,1.214665E-4,0.04908485,3.859099E-4,0.02191374,6.241491E-5,4.194441E-4,0.003794951,0.006668977,3.120141E-5,1.036444E-4,3.382381E-4,5.897991E-4,1.450361E-4,2.185246E-4,10.46212,1.011124E-4,659486.3,659487.8
0.0402192,16.0579,1518969.0,1260.95,1260.95,0.001623649,1.0,0.854928,0.02806109,0.001039823,0.02750909,0.003963694,3.529952E-4,1.214789E-4,0.04908698,3.859684E-4,0.02191253,6.24128E-5,4.19407E-4,0.003794933,0.006667786,3.119589E-5,1.036544E-4,3.382714E-4,5.898453E-4,1.450425E-4,2.185478E-4,10.46212,1.011122E-4,659486.1,659487.6
0.04025234,16.05804,1517526.0,1260.96,1260.96,0.001623649,1.0,0.8549151,0.02806934,0.001040168,0.02751302,0.003964865,3.529234E-4,1.215541E-4,0.04909988,3.863219E-4,0.02190525,6.239878E-5,4.191834E-4,0.003794825,0.006660603,3.116257E-5,1.037145E-4,3.384726E-4,5.901246E-4,1.450807E-4,2.186881E-4,10.46211,1.011113E-4,659485.3,659486.8
0.04025489,16.05805,1518277.0,1260.961,1260.961,0.001623649,1.0,0.8549141,0.02806998,0.001040194,0.02751332,0.003964955,3.529179E-4,1.215599E-4,0.04910087,3.86349E-4,0.02190469,6.239779E-5,4.191662E-4,0.003794817,0.006660051,3.116002E-5,1.037191E-4,3.384881E-4,5.901461E-4,1.450837E-4,2.186989E-4,10.46211,1.011112E-4,659485.2,659486.7
0.04038042,16.05859,1520020.0,1260.997,1260.997,0.001623649,1.0,0.854865,0.02810124,0.001041497,0.02752816,0.003969386,3.526453E-4,1.218445E-4,0.04914966,3.876884E-4,0.02187707,6.235682E-5,4.183191E-4,0.003794399,0.006632904,3.103436E-5,1.039469E-4,3.392503E-4,5.912038E-4,1.452282E-4,2.192307E-4,10.46206,1.011078E-4,659482.0,659483.6
0.04080365,16.06042,1520259.0,1261.12,1261.12,0.001623649,1.0,0.8547004,0.02820655,0.001045861,0.02757769,0.003984275,3.517213E-4,1.228035E-4,0.04931346,3.922135E-4,0.02178406,6.219118E-5,4.154657E-4,0.003792877,0.006542092,3.061528E-5,1.04714E-4,3.418203E-4,5.947682E-4,1.457116E-4,2.210235E-4,10.46189,1.010964E-4,659471.4,659472.9
0.0408154,16.06047,1520116.0,1261.124,1261.124,0.001623649,1.0,0.8546959,0.02820947,0.001045982,0.02757905,0.003984687,3.516955E-4,1.228301E-4,0.04931799,3.923392E-4,0.02178148,6.218461E-5,4.153866E-4,0.003792833,0.006539588,3.06037E-5,1.047353E-4,3.418916E-4,5.94867E-4,1.457249E-4,2.210732E-4,10.46188,1.01096E-4,659471.1,659472.6
0.041,16.06126,1520055.0,1261.177,1261.177,0.001623649,1.0,0.8546245,0.02825531,0.00104787,0.02760039,0.003991153,3.512899E-4,1.232476E-4,0.04938905,3.943161E-4,0.021741,6.209931E-5,4.141442E-4,0.003792114,0.006500364,3.042242E-5,1.050692E-4,3.430118E-4,5.964195E-4,1.459335E-4,2.218537E-4,10.46181,1.01091E-4,659466.6,659468.0
0.042,16.06556,1521591.0,1261.468,1261.468,0.001623649,1.0,0.8542414,0.02850302,0.001057946,0.02771336,0.004025915,3.490685E-4,1.255042E-4,0.04977025,4.050631E-4,0.02152224,6.168584E-5,4.074319E-4,0.003787669,0.006291587,2.945953E-5,1.068719E-4,3.490758E-4,6.048133E-4,1.47042E-4,2.26076E-4,10.46142,1.01064E-4,659442.2,659443.5
0.043,16.06985,1523638.0,1261.76,1261.76,0.001623649,1.0,0.8538642,0.02874975,0.001067771,0.02782204,0.004060243,3.468113E-4,1.277525E-4,0.0501454,4.15874E-4,0.02130439,6.128505E-5,4.007504E-4,0.003782309,0.006088901,2.852906E-5,1.086651E-4,3.55135E-4,6.131806E-4,1.481147E-4,2.302892E-4,10.46105,1.01037E-4,659418.5,659419.7
0.044,16.07412,1525492.0,1262.051,1262.051,0.001623649,1.0,0.8534928,0.02899553,0.001077345,0.02792655,0.004094151,3.445238E-4,1.299927E-4,0.05051464,4.267469E-4,0.02108743,6.088755E-5,3.941021E-4,0.003776061,0.005892141,2.76297E-5,1.104484E-4,3.6119E-4,6.21521E-4,1.491524E-4,2.34493E-4,10.46068,1.010101E-4,659395.5,659396.6
0.045,16.07839,1527133.0,1262.343,1262.343,0.001623649,1.0,0.853127,0.02924036,0.001086666,0.02802698,0.004127653,3.422113E-4,1.322251E-4,0.0508781,4.376792E-4,0.02087137,6.049278E-5,3.874893E-4,0.003768949,0.005701151,2.676016E-5,1.122216E-4,3.672413E-4,6.298336E-4,1.501557E-4,2.386874E-4,10.46033,1.009833E-4,659373.1,659374.2
0.046,16.08264,1528567.0,1262.636,1262.636,0.001623649,1.0,0.8527667,0.02948426,0.001095733,0.02812345,0.00416076,3.398787E-4,1.3445E-4,0.0512359,4.486688E-4,0.02065622,6.010059E-5,3.809142E-4,0.003760998,0.00551578,2.59193E-5,1.139845E-4,3.732894E-4,6.381175E-4,1.511253E-4,2.428722E-4,10.45998,1.009566E-4,659351.5,659352.4
0.047,16.08689,1529782.0,1262.929,1262.929,0.001623649,1.0,0.8524118,0.02972726,0.001104545,0.02821604,0.004193487,3.375308E-4,1.366677E-4,0.05158817,4.597132E-4,0.02044196,5.971062E-5,3.743787E-4,0.003752233,0.005335881,2.510611E-5,1.157367E-4,3.793347E-4,6.463719E-4,1.520618E-4,2.470471E-4,10.45965,1.0093E-4,659330.4,659331.3
0.048,16.09112,1530720.0,1263.222,1263.222,0.001623649,1.0,0.8520621,0.02996935,0.001113101,0.02830484,0.004225843,3.351719E-4,1.388785E-4,0.05193502,4.7081E-4,0.02022861,5.93221E-5,3.678849E-4,0.003742676,0.005161314,2.431957E-5,1.174782E-4,3.853776E-4,6.545957E-4,1.529658E-4,2.512118E-4,10.45933,1.009034E-4,659310.0,659310.9
0.049,16.09534,1531247.0,1263.515,1263.515,0.001623649,1.0,0.8517177,0.03021055,0.001121401,0.02838996,0.004257841,3.328063E-4,1.410826E-4,0.05227655,4.819566E-4,0.02001616,5.893348E-5,3.614349E-4,0.003732352,0.004991945,2.355872E-5,1.192086E-4,3.914185E-4,6.627876E-4,1.53838E-4,2.553661E-4,10.45901,1.00877E-4,659290.2,659291.0
0.05,16.09955,1531138.0,1263.809,1263.809,0.001623649,1.0,0.8513783,0.03045083,0.001129444,0.02847147,0.004289491,3.304377E-4,1.432803E-4,0.05261285,4.931502E-4,0.01980465,5.854221E-5,3.550308E-4,0.003721284,0.004827651,2.282249E-5,1.209274E-4,3.974574E-4,6.709461E-4,1.546789E-4,2.595089E-4,10.45871,1.008506E-4,659271.0,659271.7
0.051,16.10374,1530956.0,1264.102,1264.102,0.001623649,1.0,0.8510439,0.0306902,0.001137227,0.02854945,0.004320802,3.2807E-4,1.454716E-4,0.05294399,5.043878E-4,0.01959408,5.815329E-5,3.486748E-4,0.003709493,0.004668321,2.21101E-5,1.226345E-4,4.034943E-4,6.790695E-4,1.55489E-4,2.636397E-4,10.45841,1.008244E-4,659252.3,659253.0
0.052,16.10792,1530741.0,1264.396,1264.396,0.001623649,1.0,0.8507144,0.03092869,0.001144753,0.028624,0.004351788,3.257066E-4,1.476571E-4,0.05327013,5.156676E-4,0.01938444,5.776826E-5,3.423677E-4,0.003697003,0.00451379,2.142112E-5,1.243297E-4,4.095301E-4,6.871573E-4,1.562691E-4,2.677591E-4,10.45812,1.007982E-4,659234.2,659234.8
0.053,16.11209,1530288.0,1264.689,1264.689,0.001623649,1.0,0.8503896,0.0311663,0.001152022,0.02869521,0.004382459,3.233507E-4,1.498373E-4,0.05359135,5.269872E-4,0.01917572,5.73843E-5,3.361113E-4,0.003683834,0.004363946,2.075488E-5,1.26013E-4,4.155655E-4,6.952083E-4,1.570196E-4,2.718669E-4,10.45785,1.007721E-4,659216.6,659217.2
0.054,16.11625,1529599.0,1264.983,1264.983,0.001623649,1.0,0.8500695,0.03140305,0.001159035,0.02876315,0.004412825,3.210055E-4,1.520125E-4,0.05390775,5.383442E-4,0.01896794,5.700124E-5,3.299069E-4,0.003670008,0.004218667,2.011064E-5,1.276841E-4,4.216007E-4,7.032213E-4,1.577412E-4,2.759628E-4,10.45757,1.007461E-4,659199.5,659200.1
0.055,16.12039,1528674.0,1265.276,1265.276,0.001623649,1.0,0.849754,0.03163893,0.001165793,0.02882789,0.004442896,3.186738E-4,1.541829E-4,0.05421942,5.497362E-4,0.0187611,5.661898E-5,3.23756E-4,0.003655544,0.004077836,1.948768E-5,1.293429E-4,4.276363E-4,7.111948E-4,1.584343E-4,2.800468E-4,10.45731,1.007202E-4,659183.0,659183.5
0.056,16.12452,1527515.0,1265.569,1265.569,0.001623649,1.0,0.8494429,0.03187396,0.001172295,0.02888953,0.004472682,3.163582E-4,1.563491E-4,0.05452645,5.611609E-4,0.0185552,5.62374E-5,3.1766E-4,0.003640464,0.003941338,1.888533E-5,1.309892E-4,4.336725E-4,7.191275E-4,1.590996E-4,2.841186E-4,10.45706,1.006944E-4,659166.9,659167.4
0.057,16.12864,1526123.0,1265.863,1265.863,0.001623649,1.0,0.8491362,0.03210813,0.001178544,0.02894813,0.004502192,3.140611E-4,1.585113E-4,0.05482893,5.726157E-4,0.01835025,5.585639E-5,3.116201E-4,0.003624787,0.003809061,1.830293E-5,1.326229E-4,4.397097E-4,7.270181E-4,1.597376E-4,2.881781E-4,10.45681,1.006687E-4,659151.3,659151.8
0.058,16.13274,1524506.0,1266.155,1266.155,0.001623649,1.0,0.8488338,0.03234145,0.00118454,0.02900376,0.004531436,3.117847E-4,1.6067E-4,0.05512693,5.840982E-4,0.01814626,5.547592E-5,3.056374E-4,0.003608532,0.003680897,1.773987E-5,1.342439E-4,4.457484E-4,7.348651E-4,1.603487E-4,2.92225E-4,10.45657,1.006431E-4,659136.2,659136.6
0.059,16.13683,1522690.0,1266.448,1266.448,0.001623649,1.0,0.8485356,0.03257392,0.001190285,0.0290565,0.004560423,3.095312E-4,1.628254E-4,0.05542054,5.956061E-4,0.01794324,5.509608E-5,2.997132E-4,0.00359172,0.003556738,1.719555E-5,1.35852E-4,4.51789E-4,7.426671E-4,1.609335E-4,2.962594E-4,10.45634,1.006176E-4,659121.5,659121.9
0.06,16.1409,1520701.0,1266.74,1266.74,0.001623649,1.0,0.8482415,0.03280554,0.00119578,0.02910643,0.004589162,3.073025E-4,1.649781E-4,0.05570985,6.071371E-4,0.01774118,5.471707E-5,2.938484E-4,0.003574369,0.003436478,1.666941E-5,1.374472E-4,4.578319E-4,7.504227E-4,1.614925E-4,3.002811E-4,10.45611,1.005922E-4,659107.3,659107.7
0.061,16.14496,1518587.0,1267.032,1267.032,0.001623649,1.0,0.8479514,0.03303633,0.001201028,0.0291536,0.004617663,3.051003E-4,1.671284E-4,0.05599494,6.186888E-4,0.01754009,5.433922E-5,2.880439E-4,0.003556496,0.003320015,1.616092E-5,1.390294E-4,4.638774E-4,7.581305E-4,1.620262E-4,3.042901E-4,10.45589,1.00567E-4,659093.5,659093.8
0.062,16.149,1516404.0,1267.324,1267.324,0.001623649,1.0,0.8476653,0.03326629,0.00120603,0.02919808,0.004645933,3.029262E-4,1.692767E-4,0.05627588,6.302591E-4,0.01733998,5.396296E-5,2.823005E-4,0.003538121,0.003207245,1.56696E-5,1.405986E-4,4.699262E-4,7.657892E-4,1.625351E-4,3.082867E-4,10.45568,1.005418E-4,659080.1,659080.4
0.063,16.15303,1514228.0,1267.615,1267.615,0.001623649,1.0,0.847383,0.03349543,0.00121079,0.02923995,0.004673982,3.007817E-4,1.714235E-4,0.05655277,6.418459E-4,0.01714083,5.358881E-5,2.76619E-4,0.003519261,0.003098069,1.519498E-5,1.421547E-4,4.759789E-4,7.733976E-4,1.630197E-4,3.122712E-4,10.45547,1.005167E-4,659067.1,659067.5
0.064,16.15705,1512128.0,1267.906,1267.906,0.001623649,1.0,0.8471045,0.03372378,0.00121531,0.02927927,0.004701818,2.986681E-4,1.735694E-4,0.05682568,6.534474E-4,0.01694265,5.321736E-5,2.709998E-4,0.003499931,0.002992384,1.473662E-5,1.436979E-4,4.82036E-4,7.809544E-4,1.634803E-4,3.16244E-4,10.45527,1.004917E-4,659054.5,659054.9
0.065,16.16104,1510170.0,1268.196,1268.196,0.001623649,1.0,0.8468296,0.03395134,0.001219593,0.02931611,0.00472945,2.965866E-4,1.757148E-4,0.05709471,6.650618E-4,0.01674543,5.284922E-5,2.654435E-4,0.003480148,0.002890093,1.429412E-5,1.452284E-4,4.880985E-4,7.884586E-4,1.639176E-4,3.202059E-4,10.45508,1.004669E-4,659042.3,659042.7
0.066,16.16503,1508468.0,1268.486,1268.486,0.001623649,1.0,0.8465582,0.03417815,0.001223643,0.02935052,0.004756887,2.945382E-4,1.778604E-4,0.05735994,6.766874E-4,0.01654916,5.248488E-5,2.599502E-4,0.003459926,0.002791098,1.386707E-5,1.467461E-4,4.94167E-4,7.959091E-4,1.643318E-4,3.241578E-4,10.45489,1.004421E-4,659030.4,659031.0
0.067,16.169,1507021.0,1268.775,1268.775,0.001623649,1.0,0.8462903,0.03440422,0.001227464,0.02938258,0.004784137,2.925239E-4,1.800068E-4,0.05762146,6.883228E-4,0.01635382,5.212452E-5,2.545203E-4,0.003439281,0.002695304,1.345506E-5,1.482515E-4,5.002426E-4,8.033051E-4,1.647236E-4,3.281006E-4,10.4547,1.004174E-4,659018.9,659019.7
0.068,16.17296,1505802.0,1269.064,1269.064,0.001623649,1.0,0.8460257,0.03462959,0.001231059,0.02941234,0.004811209,2.905445E-4,1.821545E-4,0.05787935,6.999666E-4,0.0161594,5.17676E-5,2.49154E-4,0.003418226,0.002602617,1.305766E-5,1.497446E-4,5.063262E-4,8.106453E-4,1.650931E-4,3.320354E-4,10.45453,1.003928E-4,659007.8,659008.8
0.069,16.1769,1504635.0,1269.352,1269.352,0.001623649,1.0,0.8457644,0.03485426,0.001234433,0.02943986,0.004838109,2.886007E-4,1.843042E-4,0.05813371,7.11617E-4,0.0159659,5.141245E-5,2.438515E-4,0.003396777,0.002512951,1.267431E-5,1.512257E-4,5.124184E-4,8.179288E-4,1.654409E-4,3.359629E-4,10.45435,1.003684E-4,658997.0,658998.3
0.07,16.18083,1503111.0,1269.64,1269.64,0.001623649,1.0,0.8455063,0.03507824,0.001237588,0.02946519,0.004864846,2.86693E-4,1.864561E-4,0.05838457,7.23272E-4,0.01577333,5.105544E-5,2.386135E-4,0.003374947,0.002426226,1.230432E-5,1.526947E-4,5.185196E-4,8.251537E-4,1.657673E-4,3.398831E-4,10.45418,1.00344E-4,658986.6,658988.2
0.071,16.18475,1500511.0,1269.927,1269.927,0.001623649,1.0,0.8452513,0.03530147,0.001240524,0.02948839,0.004891424,2.848217E-4,1.886103E-4,0.05863197,7.349285E-4,0.01558174,5.069011E-5,2.33441E-4,0.003352755,0.002342374,1.19467E-5,1.541512E-4,5.246293E-4,8.323178E-4,1.660728E-4,3.437947E-4,10.45402,1.003197E-4,658976.5,658978.5
0.072,16.18864,1495557.0,1270.214,1270.214,0.001623649,1.0,0.8449997,0.03552385,0.001243241,0.02950949,0.00491785,2.829868E-4,1.907662E-4,0.05887589,7.465817E-4,0.01539121,5.03058E-5,2.283362E-4,0.003330225,0.002261346,1.160009E-5,1.555943E-4,5.307456E-4,8.394172E-4,1.663577E-4,3.476938E-4,10.45386,1.002956E-4,658966.7,658969.1
0.073,16.19252,1486341.0,1270.5,1270.5,0.001623649,1.0,0.8447516,0.03574517,0.001245731,0.02952854,0.004944125,2.811882E-4,1.929222E-4,0.05911623,7.582238E-4,0.01520192,4.988613E-5,2.233027E-4,0.003307387,0.002183119,1.126252E-5,1.570218E-4,5.368641E-4,8.464462E-4,1.666225E-4,3.515724E-4,10.45371,1.002716E-4,658957.3,658959.8
0.074,16.19637,1471431.0,1270.784,1270.784,0.001623649,1.0,0.8445075,0.03596507,0.001247981,0.02954557,0.004970248,2.794249E-4,1.950754E-4,0.05935278,7.698433E-4,0.01501414,4.941238E-5,2.18346E-4,0.003284286,0.002107699,1.093127E-5,1.584304E-4,5.429772E-4,8.533962E-4,1.668678E-4,3.554171E-4,10.45356,1.002477E-4,658948.1,658950.5
0.075,16.20019,1465006.0,1271.067,1271.067,0.001623649,1.0,0.8442669,0.03618374,0.001250002,0.02956062,0.004996227,2.776977E-4,1.972269E-4,0.05958568,7.814393E-4,0.01482764,4.901694E-5,2.134637E-4,0.003260929,0.002034967,1.061016E-5,1.598213E-4,5.490878E-4,8.602675E-4,1.670938E-4,3.592348E-4,10.45342,1.002241E-4,658939.0,658941.2
0.076,16.20399,1459760.0,1271.349,1271.349,0.001623649,1.0,0.8440292,0.03640155,0.001251817,0.02957379,0.005022077,2.76008E-4,1.993805E-4,0.05981528,7.93019E-4,0.01464223,4.863582E-5,2.086507E-4,0.003237299,0.001964751,1.030312E-5,1.611986E-4,5.552042E-4,8.670667E-4,1.673008E-4,3.630386E-4,10.45329,1.002006E-4,658930.3,658932.2
0.077,16.20778,1454392.0,1271.629,1271.629,0.001623649,1.0,0.8437945,0.03661851,0.001253429,0.02958513,0.005047805,2.743558E-4,2.015366E-4,0.06004165,8.045806E-4,0.01445793,4.825496E-5,2.03907E-4,0.003213411,0.001896977,1.000861E-5,1.62562E-4,5.613267E-4,8.737925E-4,1.674892E-4,3.668287E-4,10.45315,1.001772E-4,658921.7,658923.5
0.078,16.21155,1448862.0,1271.909,1271.909,0.001623649,1.0,0.8435626,0.0368346,0.001254843,0.02959468,0.005073417,2.72741E-4,2.036954E-4,0.06026485,8.16122E-4,0.01427474,4.78739E-5,1.992328E-4,0.00318928,0.001831575,9.725437E-6,1.639115E-4,5.674555E-4,8.804432E-4,1.676594E-4,3.706053E-4,10.45303,1.001539E-4,658913.5,658915.1
0.079,16.2153,1443203.0,1272.188,1272.188,0.001623649,1.0,0.8433336,0.03704982,0.001256062,0.0296025,0.00509892,2.711634E-4,2.058571E-4,0.06048491,8.276412E-4,0.01409268,4.749255E-5,1.946283E-4,0.003164918,0.001768476,9.452752E-6,1.652472E-4,5.735907E-4,8.870174E-4,1.678117E-4,3.743682E-4,10.4529,1.001307E-4,658905.5,658906.9
0.08,16.21903,1437292.0,1272.466,1272.466,0.001623649,1.0,0.8431074,0.03726416,0.001257091,0.02960864,0.005124319,2.696228E-4,2.080218E-4,0.06070191,8.391358E-4,0.01391176,4.711088E-5,1.900935E-4,0.003140341,0.001707614,9.189927E-6,1.665691E-4,5.797321E-4,8.935135E-4,1.679465E-4,3.781177E-4,10.45278,1.001077E-4,658897.7,658899.0
0.081,16.22274,1431358.0,1272.743,1272.743,0.001623649,1.0,0.8428839,0.03747762,0.001257933,0.02961313,0.005149619,2.681188E-4,2.101898E-4,0.06091587,8.506038E-4,0.01373198,4.672889E-5,1.856285E-4,0.003115561,0.001648924,8.936472E-6,1.678772E-4,5.858799E-4,8.999298E-4,1.68064E-4,3.818536E-4,10.45266,1.000848E-4,658890.2,658891.4
0.082,16.22643,1425219.0,1273.018,1273.018,0.001623649,1.0,0.8426632,0.03769019,0.001258592,0.02961602,0.005174827,2.66651E-4,2.123612E-4,0.06112685,8.620429E-4,0.01355335,4.634658E-5,1.812334E-4,0.003090592,0.001592342,8.69198E-6,1.691715E-4,5.920339E-4,9.062648E-4,1.681647E-4,3.85576E-4,10.45255,1.00062E-4,658883.0,658884.1
0.083,16.2301,1418941.0,1273.293,1273.293,0.001623649,1.0,0.8424451,0.03790185,0.001259072,0.02961736,0.005199947,2.652192E-4,2.145361E-4,0.06133488,8.734509E-4,0.01337589,4.596394E-5,1.769081E-4,0.003065448,0.001537805,8.456098E-6,1.704521E-4,5.981941E-4,9.125169E-4,1.682489E-4,3.892851E-4,10.45243,1.000394E-4,658875.9,658876.9
0.084,16.23374,1412505.0,1273.566,1273.566,0.001623649,1.0,0.8422296,0.03811261,0.001259378,0.02961718,0.005224984,2.638229E-4,2.167146E-4,0.06154002,8.848256E-4,0.0131996,4.558099E-5,1.726526E-4,0.003040141,0.001485252,8.228503E-6,1.717188E-4,6.043605E-4,9.186847E-4,1.683168E-4,3.929808E-4,10.45233,1.000169E-4,658869.1,658870.1
0.085,16.23737,1405931.0,1273.838,1273.838,0.001623649,1.0,0.8420167,0.03832246,0.001259513,0.02961554,0.005249944,2.624616E-4,2.188967E-4,0.06174231,8.961648E-4,0.01302448,4.519773E-5,1.684669E-4,0.003014684,0.001434624,8.008899E-6,1.729718E-4,6.105329E-4,9.247664E-4,1.683688E-4,3.966632E-4,10.45222,9.999458E-5,658862.5,658863.4
0.086,16.24098,1399218.0,1274.109,1274.109,0.001623649,1.0,0.8418064,0.03853139,0.001259482,0.02961247,0.005274832,2.611349E-4,2.210826E-4,0.06194179,9.074664E-4,0.01285056,4.481419E-5,1.643508E-4,0.00298909,0.001385862,7.797005E-6,1.74211E-4,6.167111E-4,9.307607E-4,1.684052E-4,4.003325E-4,10.45212,9.997237E-5,658856.2,658857.0
0.087,16.24457,1392365.0,1274.378,1274.378,0.001623649,1.0,0.8415985,0.03873939,0.001259288,0.02960801,0.005299652,2.598421E-4,2.232723E-4,0.0621385,9.187281E-4,0.01267783,4.443037E-5,1.603042E-4,0.00296337,0.001338909,7.592553E-6,1.754364E-4,6.228951E-4,9.366661E-4,1.684262E-4,4.039886E-4,10.45202,9.995029E-5,658850.0,658850.8
