Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_BIPHENYL_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_C16H10_Soln#14 (),Mole_fraction_BIN1B_Soln#14 (),Mole_fraction_BIN1A_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
0.0,15.7,-5.57206E10,1650.0,1650.0,0.001230037,1.0,0.9128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851745,0.0,0.0,0.0421063,0.01652353,0.0,0.0,0.0,0.0,0.0,10.60769,7.834633E-5,668660.8,668660.8
4.0283E-9,15.69967,-5.561466E10,1649.948,1649.948,0.001230037,1.0,0.9128447,2.03148E-8,8.172268E-6,3.291647E-9,2.697618E-8,5.779159E-14,1.496237E-11,7.676109E-13,2.880249E-8,1.010842E-17,0.02851655,8.780014E-6,1.149835E-9,0.04210694,0.01651406,3.607909E-17,7.827611E-12,3.681047E-13,1.734572E-22,1.562289E-13,10.60758,7.8348E-5,668654.2,668654.2
7.838436E-8,15.69357,-5.434997E10,1649.009,1649.009,0.001230037,1.0,0.9126944,7.401547E-6,1.506793E-4,1.193237E-6,6.616076E-7,1.535339E-10,5.615755E-9,9.687055E-10,1.577627E-6,9.119347E-14,0.02849861,1.698221E-4,5.330565E-7,0.04211522,0.01634037,1.317461E-12,4.093493E-9,1.956619E-10,6.236671E-17,8.224984E-11,10.60566,7.837844E-5,668533.0,668533.0
4.25897E-7,15.66721,-4.89418E10,1644.87,1644.87,0.001230037,1.0,0.9119155,1.849916E-4,6.440499E-4,5.5272E-5,1.196192E-5,1.623027E-8,1.651603E-7,1.165587E-7,6.685102E-5,6.812047E-11,0.028371,9.084233E-4,2.274427E-5,0.04207545,0.01554766,3.097495E-9,2.403093E-7,8.872576E-9,3.488758E-13,3.572956E-9,10.59683,7.851028E-5,667976.7,667976.7
1.679565E-6,15.61342,-2.196524E10,1634.791,1634.791,0.001230037,1.0,0.908784,0.001724867,0.001215715,8.557371E-4,2.073279E-4,5.687884E-7,2.251958E-6,2.647033E-6,0.001235608,2.398539E-8,0.0277468,0.003099987,3.345986E-4,0.04117027,0.01293428,4.551116E-7,4.910363E-6,1.714056E-7,2.689905E-10,6.457971E-8,10.56819,7.878076E-5,666170.8,666170.8
4.700958E-6,15.60729,-3.281237E9,1628.327,1628.327,0.001230037,1.0,0.9028017,0.005668099,9.945249E-4,0.002902163,7.86844E-4,4.989217E-6,1.115931E-5,1.109723E-5,0.004589336,6.225293E-7,0.02783066,0.00503698,0.001130416,0.03874623,0.008596663,3.689811E-6,2.220747E-5,1.509246E-6,7.407549E-9,5.708404E-7,10.53054,7.881173E-5,663797.6,663797.6
6.621858E-6,15.6187,-1.02921E9,1627.451,1627.451,0.001230037,1.0,0.9000029,0.007589585,8.191175E-4,0.003831003,0.001072402,8.724726E-6,1.755036E-5,1.649E-5,0.006217763,1.565524E-6,0.02830951,0.005318355,0.001500853,0.03755196,0.006761288,6.130495E-6,3.298639E-5,3.157318E-6,1.737112E-8,1.199062E-6,10.51718,7.875414E-5,662955.7,662955.7
7.352127E-6,15.62345,-5.73355E8,1627.318,1627.318,0.001230037,1.0,0.8990777,0.008220998,7.633438E-4,0.004134847,0.001169338,1.020453E-5,2.000174E-5,1.861154E-5,0.006763823,2.049092E-6,0.02850299,0.005349063,0.001623632,0.03714456,0.006184144,7.081802E-6,3.697852E-5,3.927401E-6,2.231507E-8,1.496386E-6,10.51313,7.873023E-5,662700.4,662700.4
7.591123E-6,15.62501,-4.522816E8,1627.29,1627.29,0.001230037,1.0,0.8987889,0.008417379,7.462292E-4,0.004229541,0.001199936,1.069256E-5,2.080309E-5,1.931763E-5,0.006935333,2.222324E-6,0.02856604,0.005352901,0.001662063,0.03701576,0.006007302,7.39473E-6,3.82723E-5,4.194688E-6,2.4078E-8,1.600237E-6,10.5119,7.872236E-5,662622.7,662622.7
7.696229E-6,15.62569,-4.029341E8,1627.28,1627.28,0.001230037,1.0,0.898664,0.008502222,7.388693E-4,0.004270496,0.001213229,1.090764E-5,2.11552E-5,1.963014E-5,0.007009707,2.300834E-6,0.02859366,0.00535374,0.00167871,0.03695977,0.005931298,7.532545E-6,3.883928E-5,4.314504E-6,2.487634E-8,1.646902E-6,10.51137,7.87189E-5,662589.3,662589.3
7.710069E-6,15.62578,-3.964746E8,1627.278,1627.278,0.001230037,1.0,0.8986477,0.008513326,7.379076E-4,0.004275858,0.001214972,1.093597E-5,2.120155E-5,1.967138E-5,0.007019453,2.311278E-6,0.02859729,0.005353814,0.00168089,0.03695243,0.005921369,7.5507E-6,3.891385E-5,4.330382E-6,2.498251E-8,1.653092E-6,10.5113,7.871844E-5,662585.0,662585.0
7.72886E-6,15.62591,-3.878836E8,1627.277,1627.277,0.001230037,1.0,0.8986255,0.008528374,7.366049E-4,0.004283126,0.001217335,1.097446E-5,2.126447E-5,1.972741E-5,0.007032667,2.3255E-6,0.02860222,0.005353899,0.001683846,0.03694247,0.005907919,7.575352E-6,3.901506E-5,4.351981E-6,2.51271E-8,1.661513E-6,10.51121,7.871782E-5,662579.1,662579.1
1.0E-5,15.64041,2.724282E8,1627.274,1627.274,0.001230037,1.0,0.8962066,0.01015414,5.995534E-4,0.005077825,0.00148294,1.565545E-5,2.878453E-5,2.682507E-5,0.008499529,4.371237E-6,0.0291684,0.005275033,0.002009878,0.03582045,0.004501771,1.056752E-5,5.096104E-5,7.248255E-6,4.605656E-8,2.812001E-6,10.50144,7.864483E-5,661963.7,661963.7
1.411185E-5,15.66317,5.07209E8,1627.701,1627.701,0.001230037,1.0,0.8928372,0.01234122,4.263831E-4,0.006208826,0.001888643,2.409568E-5,4.16836E-5,4.157801E-5,0.01066053,9.602748E-6,0.02997582,0.004902669,0.002483031,0.03409995,0.002780923,1.593298E-5,7.115896E-5,1.354324E-5,1.02696E-7,5.456924E-6,10.48894,7.853057E-5,661175.2,661175.3
1.459054E-5,15.66546,4.981996E8,1627.756,1627.756,0.001230037,1.0,0.892509,0.01254752,4.107649E-4,0.006321807,0.001931187,2.506953E-5,4.311103E-5,4.346556E-5,0.01088098,1.032722E-5,0.0300501,0.004851854,0.002530823,0.03391957,0.0026309,1.654685E-5,7.339451E-5,1.433539E-5,1.109389E-7,5.803225E-6,10.48776,7.851908E-5,661101.0,661101.1
1.459362E-5,15.66547,4.984666E8,1627.757,1627.757,0.001230037,1.0,0.8925069,0.01254882,4.106668E-4,0.006322525,0.001931458,2.50758E-5,4.312017E-5,4.347783E-5,0.01088238,1.033196E-5,0.03005056,0.004851525,0.002531126,0.03391842,0.002629961,1.65508E-5,7.340884E-5,1.434052E-5,1.109931E-7,5.805478E-6,10.48775,7.8519E-5,661100.6,661100.6
1.463244E-5,15.66566,4.973316E8,1627.761,1627.761,0.001230037,1.0,0.8924808,0.01256518,4.094346E-4,0.006331546,0.001934872,2.515469E-5,4.32352E-5,4.363247E-5,0.01090001,1.039169E-5,0.03005641,0.004847378,0.002534946,0.03390395,0.002618171,1.660045E-5,7.35891E-5,1.440516E-5,1.11677E-7,5.833866E-6,10.48766,7.851809E-5,661094.7,661094.7
1.464862E-5,15.66573,4.969949E8,1627.763,1627.763,0.001230037,1.0,0.8924699,0.01257198,4.089223E-4,0.006335301,0.001936294,2.518758E-5,4.328312E-5,4.369701E-5,0.01090736,1.041664E-5,0.03005884,0.004845648,0.002536536,0.03389792,0.002613272,1.662115E-5,7.366421E-5,1.443213E-5,1.119628E-7,5.845714E-6,10.48762,7.851771E-5,661092.2,661092.2
1.465431E-5,15.66576,4.967871E8,1627.764,1627.764,0.001230037,1.0,0.8924661,0.01257437,4.087425E-4,0.00633662,0.001936793,2.519913E-5,4.329995E-5,4.371969E-5,0.01090994,1.042541E-5,0.03005969,0.00484504,0.002537094,0.03389581,0.002611553,1.662842E-5,7.369058E-5,1.444161E-5,1.120632E-7,5.849878E-6,10.4876,7.851757E-5,661091.4,661091.4
1.46615E-5,15.66579,4.968845E8,1627.764,1627.764,0.001230037,1.0,0.8924613,0.01257739,4.085153E-4,0.006338286,0.001937424,2.521374E-5,4.332124E-5,4.374838E-5,0.01091319,1.04365E-5,0.03006077,0.004844271,0.0025378,0.03389313,0.002609381,1.663762E-5,7.372394E-5,1.445359E-5,1.121904E-7,5.855146E-6,10.48759,7.85174E-5,661090.3,661090.3
1.46731E-5,15.66585,4.96587E8,1627.766,1627.766,0.001230037,1.0,0.8924535,0.01258226,4.081491E-4,0.006340974,0.001938442,2.523732E-5,4.335557E-5,4.37947E-5,0.01091845,1.045442E-5,0.03006251,0.00484303,0.002538938,0.03388882,0.00260588,1.665245E-5,7.377776E-5,1.447294E-5,1.123958E-7,5.86365E-6,10.48756,7.851713E-5,661088.5,661088.5
1.469185E-5,15.66594,4.959804E8,1627.768,1627.768,0.001230037,1.0,0.8924409,0.01259011,4.07558E-4,0.006345315,0.001940087,2.527542E-5,4.341106E-5,4.386962E-5,0.01092694,1.04834E-5,0.03006531,0.004841024,0.002540776,0.03388185,0.002600231,1.667643E-5,7.386472E-5,1.450422E-5,1.127282E-7,5.877404E-6,10.48751,7.851669E-5,661085.7,661085.7
1.477307E-5,15.66631,4.940218E8,1627.777,1627.777,0.001230037,1.0,0.8923867,0.01262399,4.050119E-4,0.006364056,0.001947196,2.544041E-5,4.365102E-5,4.419467E-5,0.01096361,1.06093E-5,0.03007738,0.004832326,0.002548715,0.03385172,0.002575914,1.678021E-5,7.424088E-5,1.463983E-5,1.141738E-7,5.937085E-6,10.48732,7.851479E-5,661073.5,661073.5
1.482441E-5,15.66655,4.927782E8,1627.783,1627.783,0.001230037,1.0,0.8923526,0.01264528,4.034136E-4,0.006375858,0.001951678,2.554469E-5,4.380249E-5,4.44007E-5,0.01098672,1.068923E-5,0.03008495,0.004826821,0.002553716,0.03383272,0.002560663,1.684577E-5,7.447835E-5,1.47257E-5,1.15093E-7,5.974917E-6,10.4872,7.85136E-5,661065.8,661065.8
1.586029E-5,15.67118,4.577816E8,1627.897,1627.897,0.001230037,1.0,0.8916901,0.01305572,3.729231E-4,0.006606716,0.00204024,2.764461E-5,4.681756E-5,4.864432E-5,0.01144044,1.235436E-5,0.03022825,0.00471498,0.002651704,0.03345765,0.002272114,1.816159E-5,7.921361E-5,1.647765E-5,1.344982E-7,6.754109E-6,10.48483,7.84904E-5,660916.8,660916.8
1.618698E-5,15.67257,4.439505E8,1627.931,1627.931,0.001230037,1.0,0.8914908,0.01317795,3.639673E-4,0.006676799,0.002067464,2.830545E-5,4.775231E-5,5.001684E-5,0.01157883,1.289983E-5,0.03026979,0.004679559,0.002681513,0.03334246,0.002188253,1.857374E-5,8.068533E-5,1.703723E-5,1.40959E-7,7.005887E-6,10.48412,7.848345E-5,660872.0,660872.0
1.623365E-5,15.67277,4.419452E8,1627.936,1627.936,0.001230037,1.0,0.8914626,0.01319515,3.627121E-4,0.006686712,0.002071328,2.839982E-5,4.788524E-5,5.021427E-5,0.01159843,1.297855E-5,0.03027559,0.004674498,0.002685731,0.03332612,0.002176534,1.863252E-5,8.089478E-5,1.711744E-5,1.418955E-7,7.042089E-6,10.48402,7.848247E-5,660865.7,660865.7
1.625659E-5,15.67286,4.408347E8,1627.938,1627.938,0.001230037,1.0,0.8914489,0.01320357,3.620976E-4,0.006691573,0.002073223,2.844618E-5,4.795049E-5,5.03114E-5,0.01160805,1.30173E-5,0.03027842,0.004672011,0.0026878,0.0333181,0.0021708,1.866139E-5,8.099761E-5,1.715687E-5,1.423568E-7,7.059896E-6,10.48397,7.848199E-5,660862.6,660862.6
1.65803E-5,15.6742,4.259922E8,1627.971,1627.971,0.001230037,1.0,0.8912565,0.0133208,3.535781E-4,0.00675955,0.002099817,2.91003E-5,4.886744E-5,5.16909E-5,0.01174263,1.356914E-5,0.03031755,0.004636929,0.002716746,0.03320566,0.002091516,1.906814E-5,8.244375E-5,1.771495E-5,1.489551E-7,7.312672E-6,10.48329,7.847529E-5,660819.4,660819.4
2.0E-5,15.68644,2.318707E8,1628.234,1628.234,0.001230037,1.0,0.8894485,0.01439066,2.789041E-4,0.007413861,0.002363898,3.598844E-5,5.809465E-5,6.720513E-5,0.01305243,1.992549E-5,0.03063746,0.004275523,0.002996469,0.03209373,0.001415492,2.32823E-5,9.714681E-5,2.374395E-5,2.28433E-7,1.012784E-5,10.4768,7.841406E-5,660410.4,660410.4
2.153956E-5,15.69093,1.359451E8,1628.299,1628.299,0.001230037,1.0,0.8887469,0.01478841,2.529041E-4,0.007676329,0.002474174,3.908648E-5,6.198249E-5,7.472201E-5,0.01358499,2.30739E-5,0.0307318,0.004122623,0.003109104,0.03163272,0.001189398,2.513185E-5,1.034512E-4,2.651037E-5,2.699972E-7,1.146893E-5,10.47423,7.839164E-5,660248.2,660248.2
2.164432E-5,15.69121,1.29451E8,1628.302,1628.302,0.001230037,1.0,0.8887013,0.0148139,2.51278E-4,0.007693574,0.002481511,3.929743E-5,6.224127E-5,7.524479E-5,0.01362013,2.329405E-5,0.03073723,0.004112503,0.00311651,0.03160213,0.001175443,2.52567E-5,1.038737E-4,2.66993E-5,2.729545E-7,1.15616E-5,10.47406,7.839022E-5,660237.5,660237.5
2.166442E-5,15.69126,1.28012E8,1628.303,1628.303,0.001230037,1.0,0.8886926,0.01481877,2.509679E-4,0.007696876,0.002482916,3.933791E-5,6.229084E-5,7.534527E-5,0.01362685,2.333639E-5,0.03073826,0.004110566,0.003117928,0.03159627,0.001172785,2.528064E-5,1.039546E-4,2.673557E-5,2.735239E-7,1.157941E-5,10.47403,7.838995E-5,660235.5,660235.5
2.168992E-5,15.69133,1.265864E8,1628.304,1628.304,0.001230037,1.0,0.8886815,0.01482493,2.505756E-4,0.007701058,0.002484698,3.938925E-5,6.235368E-5,7.547278E-5,0.01363538,2.339011E-5,0.03073956,0.00410811,0.003119724,0.03158885,0.001169423,2.5311E-5,1.040573E-4,2.678156E-5,2.74247E-7,1.160199E-5,10.47398,7.838961E-5,660232.9,660232.9
2.194054E-5,15.692,1.110178E8,1628.31,1628.31,0.001230037,1.0,0.8885737,0.01488494,2.467728E-4,0.007741938,0.002502146,3.989404E-5,6.296906E-5,7.673057E-5,0.01371875,2.392049E-5,0.03075193,0.004084096,0.003137283,0.03151616,0.0011369,2.560902E-5,1.050639E-4,2.723391E-5,2.814056E-7,1.182456E-5,10.47358,7.838628E-5,660207.6,660207.6
2.201275E-5,15.69219,1.064985E8,1628.312,1628.312,0.001230037,1.0,0.888543,0.01490204,2.456947E-4,0.00775364,0.002507152,4.003951E-5,6.314561E-5,7.709444E-5,0.01374263,2.407408E-5,0.03075537,0.004077217,0.00314231,0.03149532,0.001127704,2.569476E-5,1.053532E-4,2.736431E-5,2.834854E-7,1.188887E-5,10.47347,7.838533E-5,660200.4,660200.4
2.203108E-5,15.69224,1.053764E8,1628.313,1628.313,0.001230037,1.0,0.8885352,0.01490636,2.454224E-4,0.007756604,0.002508421,4.007643E-5,6.319036E-5,7.71869E-5,0.01374868,2.411311E-5,0.03075623,0.004075474,0.003143583,0.03149004,0.001125383,2.571651E-5,1.054265E-4,2.739741E-5,2.840146E-7,1.19052E-5,10.47344,7.838509E-5,660198.5,660198.6
2.211144E-5,15.69245,1.002815E8,1628.315,1628.315,0.001230037,1.0,0.8885011,0.01492526,2.442342E-4,0.007769578,0.002513979,4.023835E-5,6.338635E-5,7.759282E-5,0.01377517,2.428454E-5,0.03075997,0.004067846,0.003149157,0.03146691,0.001115262,2.581185E-5,1.057478E-4,2.754258E-5,2.863407E-7,1.197689E-5,10.47331,7.838405E-5,660190.5,660190.6
2.21293E-5,15.69249,9.936622E7,1628.315,1628.315,0.001230037,1.0,0.8884935,0.01492945,2.439714E-4,0.007772455,0.002515213,4.027434E-5,6.342985E-5,7.768315E-5,0.01378105,2.432269E-5,0.0307608,0.004066154,0.003150393,0.03146177,0.001113025,2.583303E-5,1.058192E-4,2.757485E-5,2.86859E-7,1.199283E-5,10.47328,7.838381E-5,660188.7,660188.8
2.223064E-5,15.69275,9.307751E7,1628.317,1628.317,0.001230037,1.0,0.8884507,0.0149531,2.424895E-4,0.007788742,0.002522202,4.047854E-5,6.367626E-5,7.819635E-5,0.01381432,2.453956E-5,0.0307654,0.004056574,0.00315739,0.0314327,0.001100424,2.595312E-5,1.062235E-4,2.775796E-5,2.898084E-7,1.208338E-5,10.47312,7.838251E-5,660178.7,660178.7
2.22626E-5,15.69284,9.115481E7,1628.318,1628.318,0.001230037,1.0,0.8884373,0.01496052,2.420253E-4,0.007793865,0.002524402,4.054295E-5,6.375383E-5,7.835847E-5,0.01382479,2.460809E-5,0.03076683,0.004053561,0.003159591,0.03142355,0.001096481,2.599096E-5,1.063509E-4,2.781571E-5,2.907417E-7,1.211197E-5,10.47307,7.83821E-5,660175.5,660175.5
2.226826E-5,15.69285,9.081962E7,1628.318,1628.318,0.001230037,1.0,0.8884349,0.01496184,2.419432E-4,0.007794772,0.002524792,4.055436E-5,6.376757E-5,7.838722E-5,0.01382664,2.462024E-5,0.03076708,0.004053027,0.003159981,0.03142193,0.001095783,2.599767E-5,1.063735E-4,2.782595E-5,2.909073E-7,1.211704E-5,10.47307,7.838203E-5,660174.9,660175.0
2.227586E-5,15.69287,9.036041E7,1628.318,1628.318,0.001230037,1.0,0.8884317,0.0149636,2.418331E-4,0.007795989,0.002525315,4.056967E-5,6.3786E-5,7.842579E-5,0.01382913,2.463655E-5,0.03076742,0.004052311,0.003160504,0.03141975,0.001094849,2.600667E-5,1.064038E-4,2.783968E-5,2.911295E-7,1.212384E-5,10.47305,7.838193E-5,660174.2,660174.2
2.331383E-5,15.6954,2.717562E7,1628.332,1628.332,0.001230037,1.0,0.8880076,0.01519576,2.275682E-4,0.007958807,0.002595797,4.266345E-5,6.62688E-5,8.37615E-5,0.01416266,2.689876E-5,0.03080798,0.003956526,0.003230478,0.0311272,9.747018E-4,2.722979E-5,1.105013E-4,2.97181E-5,3.222942E-7,1.306059E-5,10.47145,7.836928E-5,660073.3,660073.3
2.393126E-5,15.6968,-9647777.0,1628.333,1628.333,0.001230037,1.0,0.8877655,0.01532638,2.197612E-4,0.008052657,0.002636896,4.391093E-5,6.771381E-5,8.69959E-5,0.0143556,2.827568E-5,0.03082713,0.003901433,0.003270822,0.03095715,9.097928E-4,2.795207E-5,1.129048E-4,3.083709E-5,3.415821E-7,1.362472E-5,10.47053,7.836229E-5,660015.0,660015.0
2.395957E-5,15.69686,-1.136223E7,1628.333,1628.333,0.001230037,1.0,0.8877546,0.01533224,2.194148E-4,0.008056907,0.002638765,4.396815E-5,6.777949E-5,8.714522E-5,0.01436435,2.833934E-5,0.03082792,0.003898942,0.00327265,0.03094943,9.069279E-4,2.798508E-5,1.130144E-4,3.08884E-5,3.424796E-7,1.365069E-5,10.47049,7.836198E-5,660012.3,660012.3
2.400088E-5,15.69696,-1.368789E7,1628.333,1628.333,0.001230037,1.0,0.8877386,0.01534077,2.189111E-4,0.008063103,0.002641492,4.405169E-5,6.787526E-5,8.736335E-5,0.01437711,2.843236E-5,0.03082906,0.003895312,0.003275313,0.03093816,9.027643E-4,2.803326E-5,1.131743E-4,3.096331E-5,3.43792E-7,1.368863E-5,10.47042,7.836153E-5,660008.5,660008.5
2.416447E-5,15.69731,-2.327455E7,1628.333,1628.333,0.001230037,1.0,0.8876759,0.01537434,2.169367E-4,0.008087548,0.002652264,4.438255E-5,6.82535E-5,8.8229E-5,0.01442746,2.880166E-5,0.03083343,0.003880999,0.003285823,0.03089367,8.864673E-4,2.822388E-5,1.138063E-4,3.125994E-5,3.49013E-7,1.383906E-5,10.47018,7.835975E-5,659993.2,659993.2
3.0E-5,15.70695,-3.208835E8,1628.09,1628.09,0.001230037,1.0,0.88571,0.01637761,1.640335E-4,0.008877518,0.003013608,5.62877E-5,8.076172E-5,1.208951E-4,0.01607326,4.291071E-5,0.03085209,0.003436714,0.003625175,0.02942006,4.680727E-4,3.487687E-5,1.353741E-4,4.182806E-5,5.605998E-7,1.939239E-5,10.4622,7.831167E-5,659489.9,659489.9
4.0E-5,15.71411,-6.172924E8,1626.955,1626.955,0.001230037,1.0,0.88313,0.01755843,1.211875E-4,0.009975688,0.003560439,7.718385E-5,9.866467E-5,1.826011E-4,0.01842277,7.043656E-5,0.03047696,0.002936031,0.004093106,0.02727054,1.690535E-4,4.589068E-5,1.692271E-4,5.964149E-5,1.035578E-6,2.94895E-5,10.45015,7.8276E-5,658730.2,658730.2
4.582653E-5,15.7153,-6.934634E8,1626.065,1626.065,0.001230037,1.0,0.881882,0.01808887,1.09469E-4,0.01052173,0.00385224,8.952079E-5,1.076466E-4,2.203159E-4,0.01961989,8.79405E-5,0.03013585,0.002751912,0.004322586,0.02616656,1.002592E-4,5.224991E-5,1.878985E-4,6.981229E-5,1.377606E-6,3.559343E-5,10.44363,7.827004E-5,658319.3,658319.3
4.583356E-5,15.7153,-6.935793E8,1626.063,1626.063,0.001230037,1.0,0.8818806,0.01808946,1.094582E-4,0.01052236,0.003852583,8.953569E-5,1.07657E-4,2.203618E-4,0.01962128,8.796217E-5,0.0301354,0.002751724,0.004322848,0.02616528,1.002002E-4,5.225759E-5,1.879207E-4,6.982448E-5,1.378048E-6,3.560087E-5,10.44362,7.827003E-5,658318.8,658318.9
4.601282E-5,15.71532,-6.950438E8,1626.035,1626.035,0.001230037,1.0,0.8818442,0.01810468,1.091833E-4,0.01053834,0.003861326,8.991537E-5,1.079204E-4,2.215321E-4,0.01965663,8.851503E-5,0.03012411,0.00274695,0.004329523,0.02613267,9.871163E-5,5.245354E-5,1.884873E-4,7.013519E-5,1.389344E-6,3.579071E-5,10.44342,7.826995E-5,658306.5,658306.5
4.603424E-5,15.71532,-6.952487E8,1626.031,1626.031,0.001230037,1.0,0.8818398,0.01810649,1.091507E-4,0.01054025,0.00386237,8.996074E-5,1.079518E-4,2.21672E-4,0.01966085,8.858115E-5,0.03012276,0.002746382,0.004330319,0.02612878,9.853571E-5,5.247695E-5,1.885549E-4,7.01723E-5,1.390696E-6,3.58134E-5,10.4434,7.826994E-5,658305.0,658305.0
4.604593E-5,15.71532,-6.953294E8,1626.029,1626.029,0.001230037,1.0,0.8818374,0.01810748,1.091329E-4,0.01054129,0.003862939,8.998549E-5,1.079689E-4,2.217483E-4,0.01966315,8.861723E-5,0.03012203,0.002746073,0.004330754,0.02612665,9.84399E-5,5.248973E-5,1.885919E-4,7.019256E-5,1.391435E-6,3.582578E-5,10.44339,7.826994E-5,658304.2,658304.2
4.663578E-5,15.71537,-7.000122E8,1625.934,1625.934,0.001230037,1.0,0.8817185,0.01815712,1.082593E-4,0.01059353,0.00389161,9.123451E-5,1.088302E-4,2.256019E-4,0.01977885,9.044266E-5,0.03008459,0.002730716,0.004352554,0.02601992,9.376531E-5,5.313474E-5,1.904531E-4,7.121395E-5,1.428962E-6,3.645132E-5,10.44274,7.826971E-5,658263.7,658263.7
4.80384E-5,15.71544,-7.095804E8,1625.705,1625.705,0.001230037,1.0,0.8814399,0.01827293,1.06344E-4,0.01071591,0.003959254,9.420215E-5,1.108493E-4,2.347792E-4,0.02005064,9.481747E-5,0.02999414,0.002696063,0.00440351,0.02576924,8.379119E-5,5.46702E-5,1.948629E-4,7.363746E-5,1.520213E-6,3.79436E-5,10.44123,7.826935E-5,658167.9,658167.9
4.835362E-5,15.71545,-7.114584E8,1625.653,1625.653,0.001230037,1.0,0.881378,0.01829856,1.059426E-4,0.01074307,0.003974356,9.486848E-5,1.112976E-4,2.368438E-4,0.0201111,9.580707E-5,0.02997356,0.002688615,0.004414796,0.02571349,8.175145E-5,5.501562E-5,1.958511E-4,7.41811E-5,1.541108E-6,3.827986E-5,10.44089,7.82693E-5,658146.5,658146.5
4.838569E-5,15.71545,-7.116429E8,1625.647,1625.647,0.001230037,1.0,0.8813718,0.01830116,1.059024E-4,0.01074583,0.003975891,9.493627E-5,1.113431E-4,2.370539E-4,0.02011724,9.59079E-5,0.02997146,0.002687863,0.004415942,0.02570783,8.15478E-5,5.505078E-5,1.959515E-4,7.423639E-5,1.543243E-6,3.831409E-5,10.44085,7.82693E-5,658144.3,658144.4
4.839186E-5,15.71545,-7.118015E8,1625.646,1625.646,0.001230037,1.0,0.8813706,0.01830165,1.058946E-4,0.01074635,0.003976186,9.494929E-5,1.113519E-4,2.370943E-4,0.02011842,9.592727E-5,0.02997106,0.002687719,0.004416161,0.02570674,8.150876E-5,5.505753E-5,1.959708E-4,7.424702E-5,1.543653E-6,3.832067E-5,10.44084,7.82693E-5,658143.9,658143.9
4.853108E-5,15.71545,-7.124222E8,1625.623,1625.623,0.001230037,1.0,0.8813434,0.01831292,1.057212E-4,0.0107583,0.003982843,9.524351E-5,1.115491E-4,2.380064E-4,0.02014504,9.636528E-5,0.02996194,0.002684476,0.004421124,0.0256822,8.063445E-5,5.521016E-5,1.964069E-4,7.4487E-5,1.552938E-6,3.846933E-5,10.4407,7.826928E-5,658134.5,658134.5
4.994049E-5,15.71546,-7.191945E8,1625.39,1625.39,0.001230037,1.0,0.881071,0.01842545,1.040678E-4,0.0108779,0.004049847,9.821852E-5,1.135255E-4,2.472453E-4,0.02041211,1.008243E-4,0.02986872,0.002652889,0.004470718,0.02543602,7.248707E-5,5.675681E-5,2.008105E-4,7.691239E-5,1.648502E-6,3.997762E-5,10.43919,7.826925E-5,658039.5,658039.5
5.0E-5,15.71546,-7.194046E8,1625.38,1625.38,0.001230037,1.0,0.8810596,0.01843015,1.040019E-4,0.0108829,0.004052661,9.8344E-5,1.136081E-4,2.476356E-4,0.0204233,1.010136E-4,0.02986475,0.002651603,0.004472787,0.02542571,7.216963E-5,5.682219E-5,2.009961E-4,7.701465E-5,1.652601E-6,4.004145E-5,10.43913,7.826925E-5,658035.5,658035.5
5.008576E-5,15.71546,-7.199093E8,1625.365,1625.365,0.001230037,1.0,0.8810432,0.01843691,1.039075E-4,0.0108901,0.004056715,9.85248E-5,1.137271E-4,2.48198E-4,0.0204394,1.012865E-4,0.02985903,0.002649757,0.004475765,0.02541087,7.171581E-5,5.691641E-5,2.012634E-4,7.716199E-5,1.658516E-6,4.013345E-5,10.43903,7.826926E-5,658029.8,658029.8
5.011825E-5,15.71546,-7.199313E8,1625.36,1625.36,0.001230037,1.0,0.881037,0.01843946,1.03872E-4,0.01089282,0.004058249,9.859328E-5,1.137721E-4,2.484111E-4,0.0204455,1.013899E-4,0.02985686,0.00264906,0.004476892,0.02540525,7.154502E-5,5.695211E-5,2.013646E-4,7.72178E-5,1.66076E-6,4.016831E-5,10.439,7.826926E-5,658027.6,658027.6
